Ru-102(n,g) ENDFB-8.0
1728.60 0.492695
1728.70 0.415618
1728.80 0.347508
1728.90 0.287562
1729.00 0.236520
1729.10 0.193130
1729.19 0.156685
1729.29 0.126423
1729.39 0.101572
1729.49 0.0813771
1729.59 0.0651277
1729.65 0.0564143
1729.72 0.0490242
1729.78 0.0425766
1729.84 0.0371423
1729.91 0.0324278
1729.97 0.0284742
1730.04 0.0250589
1730.10 0.0222045
1730.23 0.0176926
1730.35 0.0144478
1730.48 0.0121038
1730.61 0.0104048
1730.73 0.00913317
1730.86 0.00816967
1730.99 0.00742086
1731.11 0.00682285
1731.37 0.00591993
1731.62 0.00525907
1731.87 0.00474004
1732.13 0.00431816
1732.64 0.00367094
1733.14 0.00319700
1733.65 0.00283903
1734.25 0.00251501
1734.86 0.00226721
1736.06 0.00191411
1737.27 0.00167866
1738.47 0.00151405
1740.88 0.00130327
1743.29 0.00117319
1746.08 0.00107687
1748.87 0.00100587
1754.45 0.000914228
1765.62 0.000811930
1776.78 0.000751361
1787.94 0.000711069
1808.24 0.000678012
1817.12 0.000687051
1826.00 0.000729643
1830.44 0.000777901
1834.88 0.000864980
1837.10 0.000929232
1839.32 0.00102596
1841.54 0.00117075
1842.65 0.00126873
1843.76 0.00139337
1844.77 0.00154139
1845.79 0.00173394
1846.80 0.00198984
1847.82 0.00233892
1848.83 0.00283223
1849.34 0.00316165
1849.85 0.00357026
1850.35 0.00408849
1850.86 0.00475714
1851.37 0.00564468
1851.88 0.00686957
1852.27 0.00821748
1852.47 0.00910283
1852.67 0.0102193
1852.87 0.0117090
1853.07 0.0137993
1853.16 0.0151970
1853.26 0.0169309
1853.36 0.0191075
1853.46 0.0218662
1853.56 0.0254269
1853.66 0.0299509
1853.76 0.0357608
1853.86 0.0432198
1853.96 0.0527745
1854.06 0.0649661
1854.16 0.0804404
1854.25 0.0999548
1854.35 0.124382
1854.45 0.154709
1854.55 0.192025
1854.65 0.237508
1854.75 0.292391
1854.85 0.357928
1854.95 0.435340
1855.05 0.525751
1855.12 0.600225
1855.19 0.681180
1855.26 0.771097
1855.33 0.867577
1855.40 0.973315
1855.48 1.08523
1855.55 1.20443
1855.62 1.33048
1855.69 1.46467
1855.76 1.60250
1855.90 1.89265
1856.19 2.48451
1856.30 2.70290
1856.41 2.90460
1856.47 2.99795
1856.52 3.08311
1856.58 3.16243
1856.63 3.23239
1856.72 3.32268
1856.80 3.39062
1856.89 3.43724
1856.93 3.45137
1856.97 3.45889
1857.00 3.46002
1857.00 3.45999
1857.02 3.45955
1857.03 3.45870
1857.05 3.45575
1857.10 3.44210
1857.17 3.41143
1857.22 3.37997
1857.24 3.35815
1857.26 3.34192
1857.32 3.28120
1857.39 3.20916
1857.45 3.12661
1857.51 3.03601
1857.59 2.90986
1857.66 2.77432
1857.74 2.62991
1857.81 2.47874
1858.12 1.84782
1858.22 1.63495
1858.33 1.43140
1858.43 1.24018
1858.49 1.15077
1858.54 1.06515
1858.59 0.981944
1858.64 0.904402
1858.69 0.830987
1858.75 0.761731
1858.80 0.695419
1858.85 0.634513
1858.90 0.577659
1858.96 0.524764
1859.01 0.474808
1859.06 0.429541
1859.17 0.348829
1859.27 0.281274
1859.37 0.225896
1859.48 0.180150
1859.58 0.143484
1859.69 0.113834
1859.79 0.0905393
1859.86 0.0773751
1859.94 0.0664045
1860.01 0.0570334
1860.08 0.0492724
1860.15 0.0426779
1860.22 0.0372397
1860.29 0.0326916
1860.36 0.0288898
1860.44 0.0256704
1860.51 0.0230165
1860.65 0.0189187
1860.79 0.0159794
1860.93 0.0138566
1861.08 0.0122583
1861.22 0.0110264
1861.50 0.00924597
1861.79 0.00798704
1862.07 0.00702584
1862.36 0.00625519
1862.65 0.00562451
1863.22 0.00465035
1863.79 0.00393672
1864.36 0.00339638
1865.27 0.00276815
1866.18 0.00232909
1867.09 0.00201009
1868.01 0.00176925
1868.92 0.00158183
1869.83 0.00143359
1871.66 0.00122000
1873.48 0.00107508
1875.31 0.000969174
1877.14 0.000891364
1878.96 0.000832939
1883.22 0.000746676
1887.48 0.000693839
1891.74 0.000664807
1896.00 0.000652385
1903.30 0.000666360
1906.96 0.000693076
1910.61 0.000738610
1914.26 0.000820713
1916.08 0.000884365
1917.91 0.000971573
1919.74 0.00109289
1921.56 0.00126670
1922.47 0.00138708
1923.39 0.00153869
1924.30 0.00173184
1925.21 0.00198259
1925.93 0.00224082
1926.66 0.00257518
1927.38 0.00301865
1928.10 0.00362316
1928.83 0.00448153
1929.19 0.00505522
1929.55 0.00576789
1929.91 0.00668278
1930.27 0.00790778
1930.45 0.00871061
1930.63 0.00970921
1930.81 0.0110213
1930.99 0.0128126
1931.15 0.0149378
1931.30 0.0178997
1931.45 0.0221428
1931.53 0.0249336
1931.60 0.0283024
1931.68 0.0323718
1931.75 0.0372866
1931.83 0.0432159
1931.91 0.0503563
1931.98 0.0589342
1932.06 0.0692077
1932.13 0.0814684
1932.21 0.0960428
1932.29 0.113539
1932.36 0.133902
1932.44 0.157768
1932.52 0.185595
1932.59 0.217861
1932.67 0.255063
1932.74 0.297705
1932.82 0.346285
1932.90 0.401287
1932.97 0.463161
1933.05 0.532312
1933.12 0.609074
1933.20 0.693700
1933.28 0.786335
1933.35 0.887004
1933.43 0.995587
1933.49 1.08672
1933.55 1.18078
1933.61 1.28067
1933.67 1.38272
1933.78 1.59836
1933.90 1.82354
1934.14 2.28062
1934.26 2.49955
1934.38 2.70103
1934.46 2.82669
1934.54 2.93957
1934.62 3.03769
1934.70 3.11835
1934.77 3.17241
1934.83 3.21290
1934.91 3.24204
1934.96 3.25267
1934.99 3.25574
1935.00 3.25578
1935.00 3.25575
1935.02 3.25535
1935.03 3.25459
1935.05 3.25192
1935.09 3.24232
1935.16 3.21339
1935.20 3.19608
1935.21 3.18602
1935.24 3.16364
1935.30 3.11742
1935.35 3.06364
1935.41 3.00081
1935.47 2.93171
1935.53 2.83702
1935.60 2.73479
1935.67 2.62321
1935.74 2.50684
1935.87 2.25822
1936.00 2.00129
1936.20 1.62133
1936.30 1.44022
1936.40 1.26789
1936.50 1.10635
1936.60 0.957003
1936.70 0.820785
1936.80 0.698123
1936.90 0.587995
1937.00 0.492252
1937.10 0.409089
1937.19 0.337659
1937.29 0.276966
1937.39 0.225933
1937.49 0.183453
1937.59 0.148432
1937.72 0.112759
1937.84 0.0856191
1937.97 0.0652318
1938.04 0.0570277
1938.10 0.0500845
1938.23 0.0389297
1938.35 0.0307657
1938.48 0.0248076
1938.61 0.0204835
1938.73 0.0172764
1938.86 0.0148937
1938.99 0.0130950
1939.11 0.0117092
1939.37 0.00973193
1939.62 0.00838314
1939.87 0.00737512
1940.13 0.00658000
1940.64 0.00538590
1941.14 0.00452311
1941.65 0.00387566
1942.38 0.00318999
1943.11 0.00269658
1943.84 0.00232721
1944.57 0.00204252
1945.30 0.00181725
1946.03 0.00163658
1947.49 0.00136814
1948.94 0.00118237
1950.40 0.00104872
1951.86 0.000946493
1953.32 0.000867589
1955.10 0.000794784
1956.87 0.000741402
1960.42 0.000659785
1963.98 0.000606604
1967.53 0.000570512
1975.65 0.000520643
1983.76 0.000494465
2000.00 0.000476953
2008.49 0.000480829
2016.99 0.000494918
2025.48 0.000524601
2033.97 0.000582501
2040.08 0.000661667
2043.13 0.000723137
2046.18 0.000809122
2049.24 0.000935809
2050.76 0.00102564
2052.29 0.00114021
2053.82 0.00128904
2055.34 0.00149404
2056.87 0.00178640
2057.63 0.00198201
2058.39 0.00222528
2059.16 0.00253368
2059.92 0.00293221
2060.68 0.00346489
2061.45 0.00420903
2061.83 0.00470122
2062.21 0.00530672
2062.59 0.00607325
2062.97 0.00707618
2063.36 0.00849825
2063.55 0.00949208
2063.74 0.0108110
2063.93 0.0126767
2064.02 0.0139225
2064.12 0.0154380
2064.21 0.0173374
2064.31 0.0196842
2064.40 0.0226250
2064.50 0.0263201
2064.63 0.0331456
2064.77 0.0425347
2064.83 0.0485082
2064.90 0.0553774
2064.96 0.0633690
2065.03 0.0726423
2065.10 0.0835475
2065.16 0.0959525
2065.30 0.126823
2065.43 0.167126
2065.56 0.218494
2065.63 0.249586
2065.69 0.283883
2065.76 0.322700
2065.83 0.365138
2065.89 0.412732
2065.96 0.464283
2066.03 0.520657
2066.09 0.582007
2066.16 0.649489
2066.23 0.721148
2066.29 0.797953
2066.36 0.879838
2066.42 0.968021
2066.49 1.05965
2066.56 1.15572
2066.62 1.25583
2066.73 1.42066
2066.83 1.59212
2067.04 1.94178
2067.14 2.11494
2067.25 2.28141
2067.35 2.43723
2067.45 2.57722
2067.52 2.66349
2067.59 2.73914
2067.66 2.80534
2067.73 2.85936
2067.79 2.89516
2067.85 2.92209
2067.92 2.94273
2067.96 2.95030
2068.00 2.95230
2068.00 2.95227
2068.02 2.95194
2068.03 2.95129
2068.05 2.94903
2068.10 2.93856
2068.19 2.90516
2068.20 2.90007
2068.23 2.88389
2068.27 2.85882
2068.34 2.80210
2068.41 2.73432
2068.48 2.65455
2068.56 2.56604
2068.65 2.44059
2068.74 2.30369
2068.83 2.15805
2068.92 2.00809
2069.11 1.69917
2069.20 1.54503
2069.29 1.39617
2069.36 1.28836
2069.43 1.18418
2069.49 1.08417
2069.56 0.990144
2069.63 0.899624
2069.70 0.814304
2069.76 0.734350
2069.83 0.660902
2069.90 0.591777
2069.97 0.528055
2070.04 0.469622
2070.10 0.417063
2070.17 0.368606
2070.24 0.325447
2070.31 0.286038
2070.37 0.251268
2070.44 0.219811
2070.51 0.191920
2070.64 0.145960
2070.78 0.110667
2070.91 0.0839881
2070.98 0.0732287
2071.05 0.0639848
2071.12 0.0560685
2071.18 0.0494011
2071.32 0.0387981
2071.45 0.0311600
2071.55 0.0270515
2071.65 0.0238291
2071.75 0.0213049
2071.84 0.0193459
2072.03 0.0165843
2072.23 0.0148747
2072.42 0.0138121
2072.61 0.0131764
2073.00 0.0127264
2073.37 0.0131294
2073.55 0.0136973
2073.74 0.0146219
2073.92 0.0160948
2074.10 0.0184226
2074.20 0.0200562
2074.29 0.0221159
2074.38 0.0247132
2074.47 0.0279468
2074.56 0.0320561
2074.65 0.0372156
2074.75 0.0436731
2074.84 0.0517231
2074.93 0.0617116
2075.02 0.0740395
2075.11 0.0891658
2075.21 0.107388
2075.30 0.129675
2075.39 0.156473
2075.48 0.188454
2075.57 0.225877
2075.66 0.270280
2075.76 0.322002
2075.85 0.381735
2075.94 0.449317
2076.02 0.514371
2076.09 0.585316
2076.17 0.664167
2076.25 0.748980
2076.33 0.841923
2076.40 0.940451
2076.48 1.04542
2076.56 1.15638
2076.64 1.27429
2076.71 1.39536
2076.87 1.64763
2077.02 1.90735
2077.18 2.16012
2077.29 2.33963
2077.41 2.50378
2077.47 2.57844
2077.52 2.64733
2077.58 2.70985
2077.64 2.76456
2077.73 2.83488
2077.81 2.88628
2077.90 2.91729
2077.95 2.92790
2077.99 2.93130
2078.00 2.93140
2078.00 2.93137
2078.02 2.93103
2078.03 2.93039
2078.05 2.92814
2078.10 2.91803
2078.19 2.88617
2078.20 2.88121
2078.22 2.86599
2078.26 2.84225
2078.33 2.78784
2078.40 2.72272
2078.48 2.64710
2078.55 2.56195
2078.64 2.44061
2078.73 2.30937
2078.82 2.16946
2078.91 2.02340
2079.09 1.72104
2079.27 1.42409
2079.34 1.31769
2079.40 1.21607
2079.47 1.11669
2079.53 1.02296
2079.60 0.932381
2079.67 0.847939
2079.73 0.767261
2079.80 0.692869
2079.87 0.622550
2079.93 0.558385
2080.00 0.498351
2080.07 0.444116
2080.13 0.393869
2080.20 0.348908
2080.27 0.307642
2080.33 0.271056
2080.40 0.237778
2080.47 0.208532
2080.60 0.159173
2080.73 0.120836
2080.86 0.0915091
2080.93 0.0795684
2081.00 0.0693873
2081.06 0.0604681
2081.13 0.0529072
2081.20 0.0463184
2081.26 0.0407592
2081.40 0.0319342
2081.48 0.0277468
2081.56 0.0243006
2081.64 0.0214640
2081.72 0.0191526
2081.88 0.0156130
2082.04 0.0131703
2082.20 0.0114188
2082.36 0.0101365
2082.53 0.00914955
2082.69 0.00837068
2083.01 0.00718691
2083.33 0.00630920
2083.66 0.00561913
2083.98 0.00505978
2084.62 0.00420245
2085.27 0.00358200
2085.92 0.00311717
2086.56 0.00275994
2087.25 0.00246291
2087.93 0.00222607
2089.30 0.00187654
2090.66 0.00163832
2092.03 0.00147367
2093.40 0.00136057
2094.77 0.00128082
2096.13 0.00122867
2097.50 0.00120119
2099.17 0.00119962
2100.84 0.00123457
2102.52 0.00130999
2104.19 0.00144711
2105.86 0.00168177
2106.69 0.00185431
2107.53 0.00208055
2108.37 0.00238358
2109.20 0.00280231
2110.04 0.00340606
2110.45 0.00381217
2110.87 0.00431711
2111.35 0.00506345
2111.82 0.00609121
2112.06 0.00677667
2112.30 0.00764648
2112.53 0.00882134
2112.77 0.0105316
2112.89 0.0117204
2113.01 0.0132399
2113.13 0.0152118
2113.25 0.0177759
2113.36 0.0211937
2113.48 0.0257349
2113.60 0.0317734
2113.72 0.0397086
2113.84 0.0502662
2113.96 0.0641178
2114.08 0.0821408
2114.20 0.105145
2114.31 0.134693
2114.43 0.171576
2114.55 0.217829
2114.67 0.274121
2114.76 0.322512
2114.84 0.377021
2114.93 0.439406
2115.01 0.508614
2115.10 0.586589
2115.18 0.671711
2115.27 0.766040
2115.35 0.867277
2115.44 0.977510
2115.52 1.09369
2115.61 1.21783
2115.70 1.34613
2115.78 1.48044
2115.87 1.61629
2116.04 1.89247
2116.18 2.11764
2116.25 2.22438
2116.32 2.32620
2116.39 2.42322
2116.47 2.51159
2116.54 2.59164
2116.61 2.66235
2116.70 2.74082
2116.80 2.79913
2116.89 2.83481
2116.94 2.84586
2116.99 2.85028
2117.00 2.85048
2117.00 2.85045
2117.02 2.85013
2117.03 2.84952
2117.05 2.84738
2117.10 2.83848
2117.16 2.81648
2117.21 2.79606
2117.25 2.77041
2117.28 2.75616
2117.35 2.69689
2117.43 2.62473
2117.51 2.54081
2117.59 2.44768
2117.69 2.31371
2117.79 2.16795
2117.89 2.01368
2117.99 1.85417
2118.19 1.53176
2118.29 1.37445
2118.39 1.22436
2118.46 1.12264
2118.52 1.02656
2118.59 0.933730
2118.66 0.847138
2118.73 0.764503
2118.80 0.688329
2118.87 0.617460
2118.94 0.551888
2119.01 0.490706
2119.08 0.435534
2119.15 0.385289
2119.22 0.339760
2119.29 0.298144
2119.36 0.261364
2119.43 0.228516
2119.49 0.199316
2119.56 0.173122
2119.63 0.150394
2119.77 0.112793
2119.84 0.0974542
2119.91 0.0843596
2119.98 0.0730472
2120.05 0.0633075
2120.12 0.0548360
2120.19 0.0476978
2120.26 0.0416045
2120.33 0.0364147
2120.40 0.0319438
2120.47 0.0282070
2120.60 0.0223506
2120.69 0.0194785
2120.78 0.0171530
2120.87 0.0152644
2120.96 0.0137235
2121.14 0.0114119
2121.31 0.00980880
2121.49 0.00863640
2121.67 0.00774969
2122.02 0.00646348
2122.38 0.00554968
2122.73 0.00485131
2123.09 0.00429613
2123.44 0.00384424
2124.15 0.00315519
2124.86 0.00265883
2125.57 0.00228863
2126.28 0.00200540
2127.06 0.00176552
2127.84 0.00157710
2129.39 0.00130073
2130.95 0.00111142
2132.50 0.000976775
2134.05 0.000878486
2135.61 0.000804389
2138.71 0.000696570
2141.82 0.000625999
2144.93 0.000577586
2151.14 0.000517502
2159.66 0.000475603
2168.18 0.000458837
2175.99 0.000463954
2179.90 0.000475259
2183.80 0.000498217
2187.71 0.000537118
2189.66 0.000569856
2191.62 0.000616299
2193.57 0.000681936
2195.52 0.000783025
2196.50 0.000856062
2197.48 0.000950763
2198.45 0.00107731
2199.43 0.00125377
2200.09 0.00141754
2200.76 0.00163355
2201.43 0.00192708
2202.09 0.00234280
2202.42 0.00262287
2202.76 0.00297777
2203.09 0.00345129
2203.26 0.00376069
2203.42 0.00414327
2203.59 0.00463991
2203.76 0.00530180
2203.92 0.00622740
2204.09 0.00754430
2204.17 0.00842450
2204.26 0.00947986
2204.34 0.0107617
2204.42 0.0123202
2204.50 0.0142148
2204.59 0.0165158
2204.67 0.0193053
2204.75 0.0226784
2204.88 0.0289873
2205.00 0.0371613
2205.12 0.0477248
2205.24 0.0612298
2205.36 0.0782942
2205.49 0.0995879
2205.61 0.125811
2205.73 0.157662
2205.85 0.195796
2205.97 0.240779
2206.10 0.293026
2206.22 0.352741
2206.34 0.419863
2206.46 0.494004
2206.58 0.574410
2206.71 0.659934
2207.08 0.938707
2207.18 1.00662
2207.27 1.07063
2207.37 1.13027
2207.46 1.18435
2207.55 1.22708
2207.63 1.26336
2207.71 1.29313
2207.79 1.31588
2207.90 1.33454
2207.97 1.33916
2208.00 1.33973
2208.01 1.33970
2208.04 1.33901
2208.06 1.33743
2208.14 1.32930
2208.17 1.32383
2208.28 1.29686
2208.38 1.25810
2208.46 1.22566
2208.53 1.18868
2208.60 1.14763
2208.68 1.10365
2208.82 1.00670
2208.97 0.902212
2209.14 0.770727
2209.32 0.642317
2209.41 0.580160
2209.50 0.521335
2209.58 0.465592
2209.67 0.413284
2209.76 0.364127
2209.85 0.319378
2209.94 0.278520
2210.02 0.241533
2210.11 0.208326
2210.20 0.178753
2210.29 0.152622
2210.38 0.129710
2210.49 0.104206
2210.61 0.0833572
2210.72 0.0663497
2210.83 0.0526281
2210.95 0.0416728
2211.06 0.0330110
2211.18 0.0262232
2211.29 0.0209459
2211.40 0.0168700
2211.52 0.0137383
2211.63 0.0113400
2211.75 0.00950549
2211.86 0.00810030
2211.97 0.00701939
2212.09 0.00618180
2212.20 0.00552592
2212.32 0.00500132
2212.43 0.00458241
2212.66 0.00395148
2212.89 0.00349609
2213.11 0.00314615
2213.57 0.00262940
2214.03 0.00225707
2214.42 0.00200784
2214.82 0.00180683
2215.60 0.00150355
2216.39 0.00128851
2217.18 0.00113052
2217.97 0.00101067
2218.76 0.000916869
2220.33 0.000780862
2221.91 0.000689352
2223.48 0.000625359
2226.64 0.000543405
2229.95 0.000492545
2233.27 0.000460422
2239.91 0.000421306
2253.18 0.000390194
2266.45 0.000378371
2293.00 0.000370491
2319.55 0.000379045
2332.82 0.000391956
2346.09 0.000422388
2352.07 0.000453488
2358.04 0.000513605
2361.03 0.000570895
2362.52 0.000611676
2364.01 0.000667361
2365.51 0.000745524
2367.00 0.000858839
2367.75 0.000935399
2368.49 0.00103112
2369.24 0.00115424
2369.99 0.00131680
2370.61 0.00149654
2371.23 0.00173461
2371.85 0.00206157
2372.16 0.00227481
2372.47 0.00253724
2372.79 0.00287383
2373.10 0.00333128
2373.25 0.00363680
2373.41 0.00401986
2373.56 0.00452201
2373.72 0.00519150
2373.88 0.00611898
2374.03 0.00741142
2374.19 0.00925736
2374.26 0.0104577
2374.34 0.0118720
2374.42 0.0135809
2374.50 0.0156188
2374.58 0.0180445
2374.65 0.0208850
2374.73 0.0242887
2374.81 0.0283066
2374.89 0.0330329
2374.96 0.0384946
2375.08 0.0482680
2375.19 0.0604035
2375.31 0.0753235
2375.42 0.0934769
2375.53 0.115325
2375.65 0.141324
2375.76 0.171903
2375.88 0.207435
2375.99 0.248208
2376.10 0.294395
2376.22 0.346018
2376.33 0.402920
2376.45 0.464740
2376.56 0.530888
2376.67 0.600543
2376.79 0.672649
2376.96 0.786410
2377.14 0.896739
2377.23 0.949515
2377.32 0.998641
2377.41 1.04394
2377.49 1.08467
2377.57 1.11638
2377.65 1.14352
2377.73 1.16570
2377.80 1.18243
2377.91 1.19689
2377.98 1.20028
2378.00 1.20044
2378.01 1.20041
2378.02 1.20020
2378.04 1.19981
2378.06 1.19847
2378.15 1.19029
2378.17 1.18672
2378.22 1.17696
2378.28 1.16494
2378.38 1.13365
2378.46 1.10551
2378.53 1.07317
2378.61 1.03705
2378.68 0.997605
2378.84 0.910706
2378.99 0.817146
2379.17 0.697187
2379.36 0.579071
2379.55 0.468392
2379.64 0.416895
2379.74 0.369158
2379.83 0.324394
2379.92 0.283697
2380.02 0.246245
2380.11 0.212807
2380.20 0.182574
2380.30 0.156041
2380.39 0.132682
2380.48 0.112280
2380.59 0.0914688
2380.70 0.0741090
2380.82 0.0597762
2380.93 0.0480582
2381.04 0.0385669
2381.15 0.0309463
2381.26 0.0248771
2381.37 0.0200787
2381.48 0.0163092
2381.59 0.0133633
2381.70 0.0110701
2381.81 0.00928888
2381.93 0.00790580
2382.04 0.00682983
2382.15 0.00598915
2382.26 0.00533300
2382.37 0.00480650
2382.48 0.00438326
2382.70 0.00375252
2382.92 0.00330665
2383.14 0.00297270
2383.59 0.00248815
2384.03 0.00214482
2384.50 0.00187163
2384.97 0.00166020
2385.43 0.00149188
2385.90 0.00135529
2386.83 0.00114906
2387.77 0.00100317
2388.70 0.000896213
2389.64 0.000815123
2391.51 0.000701135
2393.37 0.000628488
2395.24 0.000578559
2398.98 0.000514762
2402.72 0.000479842
2406.45 0.000458634
2413.92 0.000434422
2425.88 0.000420993
2437.84 0.000418801
2470.72 0.000433282
2503.60 0.000462757
2536.49 0.000506674
2569.37 0.000571737
2585.81 0.000616801
2602.25 0.000674592
2618.69 0.000750694
2635.13 0.000854795
2651.57 0.00100475
2659.80 0.00110616
2668.02 0.00123480
2676.24 0.00139895
2684.46 0.00161862
2692.68 0.00191956
2700.90 0.00234534
2706.88 0.00278544
2712.85 0.00339221
2716.03 0.00381509
2719.21 0.00434314
2722.38 0.00500753
2725.56 0.00586015
2728.74 0.00697930
2731.91 0.00846278
2733.50 0.00941605
2735.09 0.0105561
2736.68 0.0119312
2738.26 0.0136109
2739.67 0.0154242
2741.07 0.0176425
2742.47 0.0203948
2743.87 0.0238527
2745.27 0.0283042
2745.97 0.0310397
2746.67 0.0342059
2747.37 0.0379059
2748.07 0.0422519
2748.77 0.0474183
2749.47 0.0536049
2750.08 0.0600369
2750.69 0.0677150
2751.30 0.0770151
2751.90 0.0884494
2752.51 0.102774
2752.81 0.111333
2753.12 0.121019
2753.42 0.132126
2753.72 0.144870
2754.03 0.159719
2754.33 0.177091
2754.61 0.196113
2754.89 0.218700
2755.17 0.246186
2755.31 0.262373
2755.45 0.280674
2755.59 0.301764
2755.73 0.326051
2755.87 0.354624
2756.01 0.388779
2756.15 0.430275
2756.29 0.481488
2756.43 0.545602
2756.50 0.583770
2756.57 0.626844
2756.66 0.689100
2756.75 0.761976
2756.84 0.847450
2756.92 0.946590
2757.01 1.06430
2757.10 1.20087
2757.14 1.27864
2757.19 1.36286
2757.23 1.45403
2757.27 1.55037
2757.32 1.65688
2757.36 1.77202
2757.41 1.89639
2757.45 2.02747
2757.49 2.17203
2757.54 2.32783
2757.58 2.49560
2757.62 2.67186
2757.67 2.86556
2757.71 3.07358
2757.76 3.29672
2757.80 3.53023
2757.84 3.78580
2757.89 4.05909
2757.93 4.35096
2757.97 4.65502
2758.03 5.08030
2758.09 5.53187
2758.14 6.02795
2758.20 6.55253
2758.25 7.12638
2758.31 7.73058
2758.36 8.38860
2758.42 9.07828
2758.47 9.82595
2758.53 10.6059
2758.59 11.4474
2758.64 12.3209
2758.70 13.2586
2758.75 14.2271
2758.81 15.2613
2758.86 16.3239
2758.93 17.6381
2758.99 18.9922
2759.06 20.4033
2759.12 21.8679
2759.25 24.9408
2759.38 28.1695
2759.73 37.3572
2759.85 40.6197
2759.98 43.7086
2760.09 46.2033
2760.21 48.4279
2760.27 49.5787
2760.33 50.6221
2760.40 51.5634
2760.46 52.3664
2760.57 53.4410
2760.64 53.8801
2760.71 54.1947
2760.80 54.3531
2760.87 54.2545
2760.97 53.8328
2761.07 53.0962
2761.16 52.0555
2761.27 50.6069
2761.36 48.9988
2761.46 47.1795
2761.55 45.1414
2761.65 42.9598
2761.81 39.0856
2761.96 35.0359
2762.15 29.9907
2762.25 27.5126
2762.35 25.1239
2762.43 23.1055
2762.51 21.1866
2762.59 19.3302
2762.68 17.5888
2762.76 15.9258
2762.84 14.3851
2762.92 12.9315
2762.96 12.2530
2763.01 11.6005
2763.07 10.6777
2763.13 9.81163
2763.19 9.00106
2763.25 8.24466
2763.31 7.54077
2763.37 6.88755
2763.43 6.28296
2763.49 5.73364
2763.55 5.21905
2763.58 4.97375
2763.61 4.74638
2763.65 4.52148
2763.68 4.31326
2763.74 3.91732
2763.80 3.55617
2763.86 3.22748
2763.92 2.92895
2763.98 2.66257
2764.03 2.46755
2764.08 2.28750
2764.12 2.12145
2764.17 1.96846
2764.22 1.82763
2764.27 1.69812
2764.32 1.57911
2764.36 1.47200
2764.41 1.37153
2764.46 1.27938
2764.51 1.19489
2764.55 1.11902
2764.60 1.04796
2764.65 0.982868
2764.74 0.869736
2764.84 0.773702
2764.94 0.693004
2765.03 0.625040
2765.13 0.568164
2765.22 0.519355
2765.32 0.478130
2765.41 0.442361
2765.51 0.411771
2765.60 0.385914
2765.69 0.363371
2765.88 0.325259
2766.06 0.294422
2766.24 0.268971
2766.42 0.247277
2766.61 0.228667
2766.79 0.212300
2766.97 0.197910
2767.34 0.173484
2767.70 0.153586
2768.07 0.137089
2768.43 0.123221
2768.80 0.111401
2769.16 0.101284
2769.53 0.0925242
2769.89 0.0848830
2770.26 0.0781727
2770.62 0.0722450
2771.35 0.0622844
2772.08 0.0542905
2772.81 0.0477777
2773.54 0.0424031
2774.27 0.0379150
2774.97 0.0342861
2775.66 0.0311680
2777.05 0.0260977
2778.44 0.0221966
2779.84 0.0191351
2781.50 0.0162607
2783.17 0.0140300
2785.40 0.0117363
2787.62 0.00997830
2789.85 0.00861284
2792.08 0.00753304
2794.30 0.00666434
2796.53 0.00596479
2800.98 0.00489602
2805.43 0.00412757
2809.88 0.00356522
2814.33 0.00314319
2818.78 0.00282021
2824.90 0.00249073
2831.02 0.00225245
2837.14 0.00207916
2843.26 0.00195425
2855.50 0.00180438
2867.74 0.00175225
2881.65 0.00179989
2888.61 0.00190464
2892.08 0.00202670
2893.82 0.00213574
2895.56 0.00232219
2896.67 0.00253339
2897.23 0.00269376
2897.79 0.00292883
2898.27 0.00327929
2898.52 0.00357251
2898.76 0.00402281
2898.88 0.00434296
2899.00 0.00475339
2899.13 0.00528226
2899.25 0.00595919
2899.37 0.00684031
2899.49 0.00796644
2899.61 0.00942467
2899.73 0.0112729
2899.86 0.0136402
2899.98 0.0166289
2900.10 0.0203725
2900.22 0.0249794
2900.34 0.0306909
2900.46 0.0376521
2900.59 0.0460514
2900.71 0.0559908
2900.83 0.0678205
2900.95 0.0816388
2901.07 0.0975950
2901.19 0.115644
2901.44 0.158772
2901.68 0.210743
2901.94 0.274598
2902.20 0.343031
2902.46 0.410485
2902.59 0.441659
2902.72 0.470073
2902.92 0.506512
2903.02 0.520707
2903.12 0.531845
2903.30 0.543340
2903.39 0.545167
2903.40 0.545194
2903.41 0.545162
2903.45 0.544723
2903.55 0.540992
2903.67 0.532417
2903.79 0.519430
2903.93 0.496999
2904.08 0.469069
2904.23 0.436361
2904.38 0.400528
2904.76 0.299605
2904.96 0.250220
2905.15 0.204494
2905.34 0.163294
2905.53 0.127809
2905.73 0.0979142
2905.92 0.0737462
2906.05 0.0604004
2906.17 0.0492376
2906.30 0.0398685
2906.43 0.0322168
2906.56 0.0259408
2906.69 0.0209273
2906.82 0.0169008
2906.95 0.0137476
2907.07 0.0112615
2907.20 0.00934692
2907.33 0.00785940
2907.46 0.00672775
2907.59 0.00585648
2907.72 0.00519721
2907.84 0.00469356
2907.97 0.00430747
2908.23 0.00377598
2908.49 0.00344602
2909.00 0.00307302
2909.51 0.00286131
2910.03 0.00271880
2910.85 0.00256461
2911.67 0.00246334
2913.31 0.00234776
2916.60 0.00226808
2923.59 0.00230786
2930.57 0.00245147
2937.56 0.00266197
2944.54 0.00297785
2946.60 0.00312381
2948.65 0.00334549
2949.68 0.00352215
2950.71 0.00382716
