Mn-55(n,tot) ENDFB-8.0
53382.3 7.41838
53384.9 7.67996
53387.4 7.95850
53390.0 8.25277
53392.5 8.56477
53395.1 8.89551
53397.6 9.24737
53400.1 9.61856
53402.7 10.0113
53405.2 10.4265
53407.8 10.8667
53410.3 11.3288
53412.9 11.8150
53415.4 12.3254
53420.7 13.4687
53426.0 14.7072
53431.3 16.0206
53436.6 17.3716
53441.9 18.7142
53447.2 19.9767
53449.9 20.5570
53452.5 21.0862
53455.2 21.5567
53457.8 21.9591
53460.1 22.2378
53462.3 22.4578
53464.5 22.6173
53466.7 22.7141
53470.2 22.7361
53472.9 22.6431
53475.7 22.4584
53478.4 22.1880
53481.1 21.8408
53483.8 21.4233
53486.5 20.9465
53492.0 19.8586
53513.7 14.9855
53517.5 14.1915
53521.3 13.4414
53525.2 12.7339
53529.0 12.0735
53532.8 11.4562
53536.6 10.8840
53540.5 10.3517
53544.3 9.85981
53548.1 9.40333
53552.0 8.98096
53555.8 8.59015
53559.6 8.22933
53563.4 7.89429
53567.3 7.58459
53571.1 7.29659
53574.9 7.02997
53581.5 6.61233
53588.1 6.24313
53594.7 5.91518
53601.3 5.62281
53608.0 5.36139
53614.6 5.12685
53621.2 4.91571
53627.8 4.72524
53635.4 4.52635
53643.1 4.34832
53650.7 4.18808
53658.4 4.04329
53666.0 3.91194
53673.7 3.79236
53681.3 3.68312
53689.0 3.58297
53700.1 3.45140
53711.2 3.33421
53722.4 3.22938
53733.5 3.13485
53744.6 3.04889
53755.8 2.97049
53778.0 2.83251
53793.3 2.74946
53808.6 2.67420
53823.9 2.60532
53839.2 2.54181
53869.9 2.42726
53900.5 2.32471
53956.1 2.15437
53986.7 2.06242
54017.3 1.96616
54047.9 1.85960
54063.2 1.79984
54078.5 1.73371
54093.8 1.65859
54101.5 1.61675
54109.1 1.57136
54116.8 1.52167
54124.5 1.46699
54132.1 1.40621
54139.8 1.33804
54144.6 1.29006
54149.5 1.23793
54154.4 1.18108
54159.2 1.11877
54164.1 1.05017
54169.0 0.974362
54171.4 0.933397
54173.8 0.890484
54176.3 0.845382
54178.7 0.798048
54182.0 0.730039
54185.3 0.658592
54188.6 0.584491
54191.9 0.511028
54195.2 0.444094
54196.9 0.417093
54198.5 0.397923
54200.2 0.390905
54201.8 0.402452
54202.7 0.417971
54203.5 0.441536
54204.3 0.475450
54205.1 0.520882
54206.2 0.600059
54207.2 0.706869
54208.2 0.836026
54209.2 1.00034
54210.1 1.20607
54210.6 1.32656
54211.1 1.45706
54211.5 1.60398
54212.0 1.76559
54212.5 1.94277
54213.0 2.13219
54213.5 2.34272
54213.9 2.57132
54214.4 2.81872
54214.9 3.07982
54215.6 3.50442
54216.3 3.96594
54217.0 4.47850
54217.7 5.02752
54218.4 5.62816
54219.1 6.26165
54219.8 6.94376
54220.4 7.65145
54221.4 8.71885
54222.4 9.83221
54224.4 12.1113
54225.5 13.3265
54226.6 14.4671
54227.6 15.5200
54228.2 15.9992
54228.7 16.4342
54229.2 16.8024
54229.7 17.1359
54230.6 17.6419
54231.4 18.0219
54232.2 18.2408
54232.9 18.3658
54233.6 18.4019
54234.4 18.3519
54235.1 18.2181
54235.8 18.0099
54236.6 17.7328
54237.3 17.3947
54238.0 17.0151
54238.7 16.5936
54240.1 15.6562
54243.0 13.6174
54244.4 12.6060
54245.8 11.6486
54247.2 10.7657
54247.9 10.3558
54248.7 9.96784
54249.3 9.61688
54250.0 9.28589
54250.7 8.97443
54251.4 8.68604
54252.0 8.41135
54252.7 8.15393
54254.1 7.69036
54255.4 7.28079
54256.8 6.92375
54258.1 6.60696
54259.5 6.32889
54261.2 6.02551
54262.9 5.76152
54264.5 5.53001
54266.2 5.32663
54267.9 5.14454
54269.6 4.98151
54271.2 4.83468
54272.9 4.70250
54275.8 4.50409
54278.6 4.33294
54281.4 4.18375
54284.3 4.05252
54287.1 3.93616
54290.0 3.83228
54292.8 3.73894
54295.6 3.65462
54300.5 3.52652
54305.4 3.41681
54310.3 3.32147
54315.2 3.23777
54320.1 3.16366
54325.0 3.09755
54334.8 2.98456
54342.1 2.91419
54349.3 2.85246
54356.5 2.79781
54363.8 2.74916
54378.2 2.66585
54392.7 2.59679
54405.0 2.54636
54417.4 2.50244
54442.2 2.43000
54456.7 2.39554
54471.1 2.36613
54485.6 2.34168
54500.0 2.32252
54512.0 2.31137
54524.0 2.30577
54537.0 2.30835
54549.9 2.32504
54556.4 2.34181
54562.9 2.36710
54569.4 2.40459
54572.7 2.42971
54575.9 2.46037
54578.9 2.49505
54581.9 2.53729
54584.9 2.58956
54587.9 2.65455
54590.9 2.73703
54592.4 2.78665
54593.9 2.84283
54595.4 2.90764
54596.9 2.98245
54598.4 3.06944
54599.9 3.17067
54601.4 3.29115
54602.9 3.43506
54603.6 3.51769
54604.4 3.60868
54605.1 3.70913
54605.8 3.81872
54606.6 3.94182
54607.3 4.07861
54608.1 4.23090
54608.8 4.39829
54609.6 4.58750
54610.3 4.79881
54611.1 5.03484
54611.8 5.29470
54612.7 5.64253
54613.6 6.03241
54614.0 6.24854
54614.5 6.47820
54614.9 6.72197
54615.3 6.97439
54615.8 7.24769
54616.2 7.53666
54616.6 7.84170
54617.1 8.15569
54618.0 8.84814
54618.8 9.59924
54619.5 10.2415
54620.2 10.9133
54620.9 11.6321
54621.6 12.3739
54622.9 13.9506
54624.3 15.5957
54625.7 17.2566
54627.1 18.8311
54628.1 19.9343
54629.2 20.9050
54629.7 21.3331
54630.2 21.7071
54630.7 22.0376
54631.3 22.3090
54631.8 22.5252
54632.3 22.6841
54632.8 22.7840
54633.3 22.8238
54633.9 22.7996
54634.5 22.7056
54635.0 22.5432
54635.6 22.3143
54636.1 22.0160
54636.7 21.6623
54637.3 21.2527
54637.8 20.7917
54638.6 20.0545
54639.4 19.2499
54640.2 18.3744
54641.0 17.4665
54643.5 14.4890
54644.8 13.0397
54646.0 11.6838
54646.7 11.0053
54647.3 10.3700
54648.0 9.76935
54648.6 9.20447
54649.3 8.66796
54649.9 8.17595
54650.6 7.71943
54651.2 7.29738
54651.9 6.90271
54652.5 6.54577
54653.2 6.21374
54653.8 5.91479
54654.5 5.63771
54655.1 5.38892
54655.8 5.16212
54656.4 4.95545
54657.1 4.76437
54657.8 4.59297
54658.4 4.43665
54659.1 4.29396
54659.7 4.16166
54660.4 4.04251
54661.0 3.93331
54661.7 3.83306
54662.9 3.66982
54664.0 3.52888
54665.2 3.40640
54666.4 3.30009
54667.6 3.20564
54668.8 3.12198
54670.0 3.04745
54671.2 2.98123
54673.5 2.86675
54675.9 2.77281
54678.3 2.69394
54680.7 2.62744
54682.8 2.57566
54684.9 2.53030
54689.2 2.45470
54693.5 2.39435
54697.8 2.34521
54702.1 2.30427
54706.3 2.26981
54714.9 2.21480
54724.4 2.16871
54733.9 2.13286
54743.4 2.10382
54752.9 2.07965
54771.9 2.04102
54790.9 2.01075
54832.7 1.95973
54874.5 1.92021
54916.3 1.88697
54958.1 1.85776
55041.7 1.80742
55125.3 1.76462
55193.7 1.73418
55262.1 1.70727
55398.9 1.66349
55467.3 1.64666
55535.8 1.63339
55604.2 1.62395
55672.6 1.61874
55748.6 1.61859
55824.6 1.62472
55900.6 1.63770
55976.6 1.65860
56052.6 1.68915
56128.6 1.72988
56166.6 1.75390
56204.6 1.78157
56280.6 1.84520
56335.7 1.89940
56390.8 1.95863
56446.0 2.01814
56473.5 2.04347
56501.1 2.05879
56516.3 2.05753
56527.7 2.04793
56533.4 2.03880
56539.1 2.02550
56544.8 2.00665
56550.5 1.98066
56553.3 1.96474
56556.2 1.94768
56557.6 1.93953
56559.0 1.93272
56560.4 1.92864
56561.9 1.92971
56563.4 1.94104
56564.9 1.96975
56565.7 1.99402
56566.5 2.02649
56567.3 2.06924
56568.0 2.12434
56568.8 2.19506
56569.6 2.28205
56570.4 2.38865
56571.1 2.51743
56571.9 2.67088
56572.7 2.85128
56573.4 3.06060
56574.2 3.30026
56575.2 3.63890
56576.1 4.02466
56577.1 4.45501
56578.0 4.92485
56579.0 5.42636
56579.9 5.94903
56581.8 7.00432
56582.5 7.35629
56583.1 7.68691
56583.8 8.00097
56584.4 8.28391
56585.3 8.60683
56586.1 8.86556
56586.8 9.03637
56587.2 9.10103
56587.6 9.16200
56588.1 9.20287
56588.5 9.22353
56589.0 9.22410
56589.6 9.19222
56590.2 9.12506
56590.8 9.02424
56591.4 8.89215
56591.9 8.76019
56592.4 8.61026
56593.4 8.26816
56594.4 7.87946
56595.3 7.46062
56597.3 6.58999
56598.3 6.16919
56599.3 5.77035
56600.3 5.39691
56601.3 5.06083
56602.3 4.76040
56603.3 4.49583
56604.4 4.24872
56605.4 4.04078
56606.5 3.86575
56607.5 3.71943
56608.6 3.59658
56609.7 3.49548
56610.7 3.41130
56611.8 3.34094
56612.9 3.28124
56613.9 3.23116
56616.0 3.15137
56618.2 3.09066
56620.3 3.04335
56622.6 3.00289
56624.8 2.97014
56629.4 2.92093
56633.9 2.88639
56638.4 2.86186
56647.5 2.83219
56656.6 2.81916
56671.3 2.81896
56686.0 2.83433
56700.8 2.85946
56715.5 2.89158
56738.2 2.95147
56760.9 3.02081
56783.5 3.09830
56806.2 3.18329
56828.9 3.27560
56851.6 3.37516
56874.2 3.48222
56896.9 3.59709
56921.9 3.73320
56946.8 3.88018
56971.7 4.03924
56996.7 4.21176
57021.6 4.39951
57046.6 4.60464
57071.5 4.83004
57096.5 5.07938
57111.8 5.24697
57127.2 5.42685
57142.5 5.62095
57157.9 5.83107
57173.2 6.05948
57188.6 6.30887
57203.9 6.58456
57207.8 6.65834
57211.6 6.73491
57213.5 6.77468
57215.5 6.81578
57217.4 6.85849
57219.3 6.90276
57221.8 6.96432
57224.4 7.02812
57226.9 7.09237
57229.4 7.15464
57230.5 7.17885
57230.9 7.18888
57231.0 7.19259
57231.1 7.19351
57231.2 7.19558
57231.3 7.19765
57231.5 7.20292
57231.7 7.20793
57232.3 7.22212
57233.0 7.23608
57235.2 7.28361
57237.4 7.32984
57241.8 7.42397
57243.9 7.47171
57246.0 7.52186
57248.1 7.57430
57250.2 7.62850
57254.4 7.74226
57258.6 7.86092
57267.0 8.11245
57275.4 8.38378
57283.8 8.67732
57292.1 8.99573
57300.5 9.34193
57308.9 9.71873
57316.0 10.0644
57319.5 10.2490
57321.3 10.3457
57323.0 10.4458
57324.8 10.5517
57325.7 10.6070
57326.6 10.6643
57327.5 10.7246
57328.3 10.7870
57329.2 10.8524
57330.1 10.9211
57331.0 10.9942
57331.9 11.0701
57333.6 11.2330
57335.4 11.4103
57337.2 11.5958
57339.7 11.8653
57341.0 11.9936
57342.2 12.1133
57343.8 12.2429
57344.7 12.3083
57345.6 12.3710
57346.6 12.4291
57348.5 12.5212
57350.4 12.5944
57353.7 12.7110
57355.4 12.7779
57357.1 12.8567
57358.7 12.9492
57360.4 13.0553
57361.2 13.1130
57362.0 13.1737
57363.7 13.3025
57365.6 13.4604
57367.5 13.6260
57369.4 13.7985
57371.3 13.9765
57378.8 14.7375
57386.4 15.5723
57394.0 16.4835
57401.5 17.4780
57409.1 18.5575
57416.7 19.7278
57424.2 20.9866
57429.7 21.9579
57435.2 22.9719
57446.2 25.1229
57468.2 29.6955
57479.2 31.9612
57490.2 34.0697
57495.7 35.0317
57501.1 35.9117
57506.6 36.7001
57512.1 37.3878
57516.7 37.8797
57521.3 38.2938
57525.9 38.6308
57530.4 38.8896
57539.6 39.1834
57548.7 39.2010
57559.6 38.9171
57570.5 38.3739
57581.3 37.6462
57592.2 36.8145
57613.9 35.0334
57635.7 33.3203
57656.3 31.8859
57676.9 30.6746
57697.6 29.6788
57718.2 28.8772
57738.7 28.2352
57759.3 27.7249
57779.8 27.3204
57800.3 26.9994
57841.4 26.5343
57882.5 26.2071
57935.6 25.8463
57988.7 25.4443
58041.8 24.9301
58094.9 24.2598
58124.0 23.8210
58131.2 23.7043
58134.9 23.6454
58138.5 23.5880
58140.3 23.5612
58142.2 23.5377
58143.1 23.5279
58144.0 23.5201
58144.9 23.5149
58145.8 23.5130
58146.7 23.5152
58147.6 23.5225
58148.5 23.5359
58149.4 23.5566
58150.3 23.5857
58151.2 23.6243
58152.2 23.6732
58153.1 23.7323
58154.2 23.8204
58155.3 23.9246
58157.5 24.1718
58159.7 24.4443
58161.9 24.6887
58163.2 24.7935
58164.4 24.8610
58165.6 24.8839
58166.2 24.8803
58167.0 24.8580
58168.3 24.7766
58169.9 24.6255
58171.4 24.4254
58174.1 24.0069
58174.8 23.8998
58176.2 23.6796
58177.7 23.4787
58179.1 23.3033
58180.6 23.1565
58181.3 23.0924
58182.0 23.0355
58182.8 22.9845
58183.5 22.9389
58184.2 22.8976
58184.9 22.8612
58185.6 22.8285
58186.4 22.7991
58187.1 22.7721
58187.8 22.7478
58189.3 22.7044
58190.7 22.6663
58192.2 22.6319
58193.6 22.5993
58195.0 22.5682
58197.9 22.5076
58203.7 22.3886
58209.5 22.2698
58221.1 22.0297
58265.1 21.0736
58309.2 20.0600
58397.3 17.9414
58485.4 15.7982
58573.4 13.7207
58639.2 12.2456
58704.9 10.8470
58770.7 9.52631
58803.5 8.89509
58836.4 8.28302
58874.8 7.59295
58913.1 6.92788
58951.5 6.28765
58989.8 5.67380
59028.2 5.08724
59066.5 4.52999
59104.9 4.00755
59124.0 3.76057
59143.2 3.52416
59161.5 3.31153
59179.7 3.11177
59198.0 2.92634
59216.3 2.75713
59234.5 2.60634
59243.7 2.53862
59252.8 2.47650
59261.9 2.42031
59271.0 2.37024
59280.2 2.32669
59289.3 2.29075
59296.6 2.26771
59303.9 2.24996
59311.2 2.23774
59318.5 2.23137
59328.6 2.23272
59338.6 2.24655
59348.7 2.27381
59358.7 2.31539
59368.8 2.37239
59378.8 2.44574
59388.8 2.53668
59398.9 2.64615
59408.3 2.76666
59417.7 2.90532
59427.1 3.06340
59436.5 3.24147
59445.9 3.44078
59455.3 3.66177
59464.7 3.90594
59474.1 4.17347
59480.2 4.35781
59486.2 4.55226
59492.2 4.75695
59498.2 4.97169
59504.3 5.19747
59510.3 5.43408
59522.3 5.93771
59534.4 6.48185
59546.5 7.06538
59558.5 7.68743
59570.6 8.34420
59587.3 9.30983
59604.1 10.3236
59612.5 10.8442
59616.7 11.1073
59618.8 11.2403
59620.9 11.3740
59623.0 11.5105
59624.0 11.5799
59625.1 11.6498
59626.1 11.7216
59627.2 11.7950
59628.2 11.8701
59629.3 11.9464
59630.3 12.0254
59631.4 12.1066
59633.4 12.2736
59637.6 12.6187
59639.6 12.7758
59641.6 12.9209
59642.6 12.9915
59643.2 13.0258
59643.8 13.0650
59644.0 13.0765
59644.0 13.0801
59644.2 13.0872
59644.4 13.1019
59644.7 13.1164
59645.1 13.1440
59646.1 13.1969
59647.8 13.2777
59649.4 13.3524
59652.7 13.4957
59654.3 13.5701
59656.0 13.6486
59657.6 13.7317
59659.2 13.8187
59660.4 13.8841
59661.6 13.9512
59662.8 14.0195
59663.9 14.0883
59666.3 14.2289
59668.7 14.3700
59678.1 14.9316
59696.9 16.0052
59715.7 16.9895
59734.6 17.8647
59753.4 18.6176
59772.2 19.2388
59791.1 19.7315
59809.9 20.0998
59824.8 20.3074
59839.8 20.4459
59854.7 20.5218
59869.7 20.5404
59897.1 20.4467
59924.5 20.2211
59951.9 19.8968
59979.4 19.5026
60034.2 18.5934
60089.0 17.6235
60147.7 16.5996
60177.0 16.1070
60206.4 15.6322
60217.4 15.4591
60222.9 15.3739
60228.4 15.2899
60231.1 15.2488
60232.5 15.2288
60233.9 15.2095
60235.3 15.1911
60236.6 15.1743
60238.0 15.1595
60239.4 15.1480
60240.1 15.1439
60240.8 15.1410
60241.4 15.1396
60242.1 15.1399
60242.8 15.1422
60243.5 15.1466
60244.9 15.1626
60246.3 15.1897
60247.6 15.2284
60249.0 15.2793
60250.4 15.3403
60253.4 15.4947
60254.9 15.5696
60256.4 15.6320
60257.6 15.6687
60258.9 15.6870
60260.3 15.6823
60261.6 15.6516
60262.8 15.6067
60263.9 15.5466
60265.4 15.4468
60266.9 15.3328
60267.9 15.2521
60270.5 15.0435
60271.8 14.9482
60273.1 14.8632
60274.4 14.7879
60275.7 14.7233
60277.0 14.6686
60278.3 14.6227
60279.0 14.6022
60279.6 14.5837
60280.3 14.5663
60280.9 14.5503
60282.3 14.5214
60283.6 14.4958
60284.9 14.4723
60286.2 14.4504
60287.5 14.4296
60288.8 14.4097
60290.7 14.3820
60292.5 14.3548
60296.3 14.3014
60303.7 14.1970
60318.7 13.9934
60348.6 13.6025
60356.0 13.5079
60359.8 13.4612
60361.7 13.4382
60363.5 13.4158
60365.4 13.3939
60366.3 13.3834
60367.3 13.3733
60368.2 13.3637
60369.1 13.3547
60370.1 13.3466
60371.0 13.3393
60371.9 13.3330
60372.9 13.3280
60373.8 13.3243
60374.7 13.3222
60375.7 13.3216
60376.6 13.3227
60378.5 13.3291
60381.9 13.3513
60383.7 13.3615
60385.4 13.3662
60387.4 13.3604
60388.3 13.3532
60388.7 13.3485
60388.8 13.3480
60388.9 13.3468
60389.0 13.3455
60389.2 13.3430
60389.5 13.3376
60389.9 13.3325
60390.0 13.3298
60390.2 13.3270
60390.8 13.3156
60391.4 13.3031
60392.6 13.2742
60394.7 13.2156
60396.8 13.1518
60399.6 13.0705
60400.9 13.0337
60402.3 13.0001
60403.7 12.9696
60405.1 12.9426
60406.4 12.9184
60407.8 12.8966
60409.2 12.8764
60410.5 12.8578
60411.9 12.8401
60413.3 12.8232
60414.7 12.8066
60416.0 12.7905
60418.8 12.7588
60429.8 12.6347
60440.7 12.5133
60475.6 12.1422
60510.5 11.7911
60580.2 11.1455
60649.9 10.5624
60719.7 10.0347
60776.5 9.64183
60833.3 9.27629
60890.2 8.93594
60947.0 8.61890
61003.8 8.32102
61060.7 8.04182
61174.3 7.53017
61267.3 7.15197
61360.3 6.80416
61453.3 6.48224
61546.3 6.18285
61617.3 5.96748
61652.8 5.86364
61670.6 5.81281
61675.0 5.80036
61679.5 5.78830
61681.7 5.78275
61683.9 5.77810
61685.0 5.77643
61686.1 5.77549
61687.2 5.77561
61688.3 5.77723
61689.0 5.77912
61689.6 5.78187
61690.3 5.78566
61690.9 5.79058
61691.6 5.79700
61692.2 5.80494
61692.9 5.81490
61693.5 5.82681
61694.2 5.84232
61694.9 5.86090
61695.6 5.88290
61696.3 5.90821
61697.6 5.97122
61699.0 6.05147
61700.4 6.15000
61701.7 6.26386
61704.5 6.52260
61706.7 6.73373
61709.0 6.89850
61710.8 6.97160
61711.7 6.98470
61711.9 6.98532
61712.6 6.98035
61713.7 6.95045
61714.9 6.89165
61716.1 6.80866
61717.8 6.66215
61719.5 6.49577
61721.2 6.32644
61722.9 6.16909
61723.8 6.08745
61724.8 6.01367
61725.7 5.94828
61726.5 5.90312
61727.2 5.86303
61728.0 5.82779
61728.7 5.79709
61729.5 5.77057
61730.2 5.74783
61731.0 5.72844
61731.7 5.71220
61732.5 5.69828
61733.2 5.68654
61734.0 5.67663
61734.7 5.66825
61735.5 5.66113
61736.2 5.65504
61737.0 5.64978
61737.7 5.64524
61739.2 5.63749
61740.7 5.63106
61742.2 5.62543
61743.7 5.62031
61746.7 5.61079
61749.7 5.60178
61761.7 5.56756
61773.6 5.53465
61804.3 5.45295
61873.3 5.27757
61907.8 5.19424
61925.0 5.15418
61929.3 5.14460
61931.5 5.14007
61933.6 5.13603
61934.7 5.13429
61935.8 5.13284
61936.9 5.13179
61938.0 5.13125
61939.0 5.13134
61940.1 5.13224
61941.2 5.13408
61942.3 5.13701
61943.6 5.14260
61945.0 5.15041
61946.4 5.16045
61947.8 5.17250
61953.3 5.22663
61954.7 5.23671
61956.2 5.24260
61957.2 5.24379
61957.8 5.24314
61957.9 5.24308
61957.9 5.24294
61958.0 5.24278
61958.1 5.24246
61958.4 5.24165
61959.1 5.23851
61959.4 5.23700
61959.6 5.23589
61960.3 5.23060
61961.0 5.22411
61962.5 5.20805
61966.1 5.15803
61968.0 5.13275
61969.8 5.11005
61971.2 5.09447
61972.7 5.08141
61974.2 5.07079
61975.6 5.06238
61976.7 5.05720
61977.8 5.05292
61978.9 5.04932
61980.0 5.04628
61981.1 5.04364
61982.2 5.04137
61984.4 5.03756
61986.5 5.03441
61988.7 5.03174
61993.1 5.02759
61997.8 5.02506
62002.6 5.02531
62007.3 5.02958
62012.0 5.04003
62016.8 5.06074
62019.1 5.07723
62021.5 5.09986
62023.9 5.13158
62026.2 5.17646
62028.6 5.24180
62031.0 5.33764
62032.6 5.43024
62034.2 5.55157
62035.9 5.70922
62037.5 5.91113
62038.3 6.03101
62039.2 6.16454
62040.0 6.31226
62040.8 6.47446
62041.6 6.65110
62042.4 6.84175
62044.1 7.25847
62045.6 7.69103
62047.2 8.14107
62048.7 8.58484
62050.3 8.99182
62051.4 9.26267
62052.6 9.48426
62053.8 9.64594
62055.0 9.73966
62055.8 9.76219
62056.9 9.73389
62058.1 9.64033
62059.2 9.48584
62060.3 9.27736
62061.5 8.99455
62062.8 8.67088
62065.3 7.96078
62067.7 7.25730
62069.0 6.93423
62070.2 6.64132
62071.4 6.37711
62072.7 6.14521
62073.9 5.94492
62075.2 5.77551
62076.7 5.59920
62078.3 5.45837
62079.8 5.34654
62081.3 5.25830
62082.9 5.18741
62084.4 5.13036
62086.0 5.08386
62087.5 5.04564
62090.6 4.98579
62093.7 4.94129
62096.8 4.90641
62099.9 4.87800
62105.7 4.83611
62111.5 4.80342
62117.2 4.77633
62123.0 4.75293
62134.6 4.71300
62146.1 4.67866
62169.2 4.61805
62192.3 4.56317
62238.5 4.46150
62284.7 4.36543
62377.1 4.18385
62509.1 3.94421
62641.1 3.72640
62773.2 3.53486
62839.2 3.45043
62905.2 3.37532
62971.2 3.31186
63037.2 3.26174
63103.2 3.22725
63169.2 3.21248
63208.8 3.21603
63248.4 3.22791
63288.0 3.25271
63327.6 3.29070
63367.2 3.34445
63406.8 3.41583
63446.4 3.50835
63486.0 3.62467
63521.6 3.75367
63557.3 3.90863
63592.9 4.09357
63610.7 4.19898
63628.5 4.31367
63646.3 4.43788
63664.1 4.57325
63681.9 4.72017
63699.8 4.87872
63717.6 5.05114
63735.4 5.23783
63753.2 5.43814
63771.0 5.65552
63787.0 5.86533
63802.9 6.08980
63818.9 6.32991
63834.8 6.58637
63850.8 6.86069
63866.7 7.15340
63882.7 7.46536
63898.6 7.79766
63914.6 8.15225
63930.5 8.53096
63946.5 8.92935
63962.4 9.35423
63978.4 9.80278
63994.4 10.2769
64010.3 10.7783
64026.3 11.3039
64044.9 11.9533
64063.5 12.6377
64082.1 13.3557
64100.7 14.1086
64137.9 15.7020
64175.1 17.3882
64212.3 19.1180
64249.5 20.8278
64286.7 22.4423
64305.3 23.1886
64323.9 23.8828
64348.0 24.6851
64372.1 25.3678
64398.4 25.9570
64424.7 26.3758
64451.0 26.6230
64477.3 26.7027
64501.0 26.6397
64524.7 26.4611
64548.4 26.1801
64572.1 25.8115
64595.7 25.3698
64619.4 24.8695
64643.1 24.3245
64654.9 24.0395
64660.9 23.8945
64663.8 23.8223
64665.3 23.7866
64666.8 23.7516
64668.8 23.7063
64669.8 23.6846
64670.7 23.6639
64671.7 23.6439
64672.7 23.6249
64674.7 23.5905
64676.7 23.5608
64678.6 23.5353
64682.6 23.4879
64684.6 23.4592
64686.5 23.4227
64687.6 23.3996
64688.0 23.3875
64688.1 23.3868
64688.1 23.3860
64688.2 23.3842
64688.2 23.3824
64688.4 23.3790
64688.6 23.3718
64688.8 23.3680
64688.9 23.3655
64689.2 23.3562
64689.5 23.3466
64690.2 23.3269
64692.2 23.2574
64694.3 23.1806
64697.2 23.0679
64700.0 22.9583
64701.5 22.9065
64702.9 22.8575
64704.3 22.8107
64705.8 22.7664
64707.2 22.7237
64708.6 22.6829
64710.1 22.6428
64711.5 22.6039
64714.4 22.5272
64717.3 22.4515
64728.7 22.1506
64740.2 21.8502
64786.1 20.6597
64832.0 19.5089
64877.9 18.4149
64921.0 17.4527
64964.1 16.5530
65007.1 15.7163
65050.2 14.9418
65093.2 14.2230
65136.3 13.5587
65179.3 12.9432
65222.4 12.3718
65261.5 11.8884
65300.7 11.4358
65339.8 11.0107
65378.9 10.6113
65418.1 10.2359
65457.2 9.88221
65496.4 9.54856
65535.5 9.23423
65594.2 8.80295
65623.6 8.60906
65652.9 8.43801
65674.5 8.33629
65696.0 8.27172
65706.3 8.26430
65716.5 8.28247
65726.8 8.34141
65732.0 8.39421
65737.1 8.46957
65742.5 8.58228
65747.9 8.74430
65750.5 8.85073
65753.2 8.97937
65755.9 9.13563
65758.6 9.32654
65760.3 9.47088
65762.0 9.63500
65763.8 9.82309
65765.5 10.0391
65767.2 10.2892
65768.9 10.5755
65770.6 10.9051
65772.3 11.2840
65773.7 11.6217
65775.0 11.9937
65776.4 12.4077
65777.7 12.8593
65779.0 13.3559
65780.4 13.8896
65781.7 14.4662
65783.1 15.0730
65785.9 16.4111
65788.6 17.7782
65790.0 18.4337
65791.4 19.0461
65792.8 19.5961
65794.2 20.0650
65795.4 20.3986
65796.7 20.6454
65797.9 20.7978
65799.1 20.8508
65800.4 20.7943
65801.8 20.6215
65803.1 20.3384
65804.4 19.9548
65805.8 19.4836
65807.1 18.9399
65808.4 18.3402
65809.8 17.7012
65812.5 16.3092
65815.3 14.9483
65816.7 14.3045
65818.1 13.7014
65819.5 13.1348
65820.8 12.6151
65822.3 12.1026
65823.8 11.6426
65825.3 11.2265
65826.8 10.8569
65828.3 10.5254
65829.8 10.2328
65831.2 9.97329
65832.7 9.74353
65834.6 9.48835
65836.5 9.27026
65838.4 9.08321
65840.3 8.92208
65842.7 8.74147
65845.1 8.58191
65846.3 8.51114
65847.0 8.46913
65847.0 8.46734
65847.0 8.46496
65847.2 8.45666
65847.3 8.44896
65847.6 8.43306
65848.1 8.40093
65848.2 8.39628
65848.5 8.37778
65848.8 8.35995
65849.5 8.32403
65850.7 8.25398
65853.1 8.12498
65855.5 8.00424
65857.9 7.89405
65860.3 7.79582
65861.5 7.75105
65862.7 7.70951
65863.9 7.67033
65865.1 7.63392
65866.3 7.59943
65867.5 7.56720
65868.7 7.53646
65869.8 7.50750
65871.3 7.47313
65872.8 7.44058
65875.8 7.38001
65881.8 7.27290
65893.7 7.09703
65905.6 6.95388
65917.5 6.83113
65942.6 6.61137
65967.7 6.41988
65975.8 6.36134
65977.8 6.34706
65979.9 6.33310
65981.9 6.31976
65982.9 6.31348
65984.0 6.30762
65985.0 6.30220
65986.0 6.29743
65987.0 6.29349
65988.0 6.29060
65989.1 6.28899
65990.1 6.28893
65991.1 6.29067
65992.1 6.29442
65993.1 6.30047
65994.1 6.30894
65995.2 6.31991
65996.2 6.33330
65998.2 6.36643
66000.3 6.40460
66002.8 6.45005
66005.3 6.48054
66006.8 6.48631
66007.6 6.48472
66008.0 6.48254
66008.5 6.47897
66009.2 6.47060
66010.4 6.45228
66010.7 6.44628
66011.3 6.43303
66012.6 6.40200
66013.8 6.36655
66015.7 6.30782
66018.9 6.20529
66020.5 6.15971
66022.2 6.12026
66023.0 6.10265
66023.8 6.08676
66024.6 6.07231
66025.4 6.05919
66026.2 6.04716
66027.0 6.03637
66027.9 6.02653
66028.7 6.01753
66029.5 6.00914
66030.3 6.00145
66031.1 5.99425
66031.9 5.98746
66033.5 5.97471
66035.2 5.96288
66036.8 5.95148
66038.4 5.94046
66041.7 5.91885
66054.6 5.83378
66067.6 5.74929
66107.2 5.49212
66146.8 5.23153
66196.3 4.89482
66245.8 4.53885
66295.3 4.15509
66320.0 3.94985
66344.8 3.73421
66372.0 3.48253
66399.2 3.21450
66426.4 2.92911
66453.7 2.62707
66474.7 2.38498
66495.7 2.14138
66506.2 2.02214
66516.8 1.90752
