Yb-170(n,g) ENDFB-8.0
9.68478 35.7413
9.70113 33.6391
9.71749 31.7418
9.73384 30.0236
9.75020 28.4627
9.76804 26.9176
9.78589 25.5170
9.79927 24.5508
9.81265 23.6498
9.82603 22.8080
9.83941 22.0206
9.85280 21.2829
9.86618 20.5910
9.89294 19.3305
9.91971 18.2142
9.94647 17.2220
9.97324 16.3372
10.0000 15.3794
10.0177 14.9136
10.0355 14.4792
10.0709 13.6948
10.1064 13.0086
10.1418 12.4073
10.1773 11.8791
10.2127 11.4151
10.2482 11.0071
10.2836 10.6488
10.3191 10.3346
10.3545 10.0601
10.3900 9.82143
10.4254 9.61534
10.4609 9.43905
10.4964 9.29039
10.5318 9.16740
10.5673 9.06850
10.6027 8.99239
10.6382 8.93810
10.6736 8.90479
10.7091 8.89194
10.7445 8.89915
10.7800 8.92626
10.8154 8.97329
10.8509 9.04045
10.8863 9.12818
10.9218 9.23703
10.9572 9.36785
10.9927 9.52169
11.0282 9.69992
11.0636 9.90402
11.0991 10.1359
11.1345 10.3980
11.1700 10.6929
11.2054 11.0236
11.2409 11.3943
11.2763 11.8089
11.3118 12.2732
11.3472 12.7930
11.3827 13.3760
11.4181 14.0310
11.4536 14.7692
11.4890 15.6031
11.5245 16.5490
11.5422 17.0701
11.5599 17.6265
11.5777 18.2223
11.5954 18.8606
11.6131 19.5456
11.6309 20.2813
11.6486 21.0737
11.6663 21.9279
11.6840 22.8513
11.7018 23.8506
11.7195 24.9355
11.7372 26.1156
11.7549 27.4022
11.7727 28.8080
11.7904 30.3502
11.8081 32.0462
11.8259 33.9176
11.8436 35.9885
11.8613 38.2916
11.8790 40.8623
11.8968 43.7444
11.9056 45.3177
11.9145 46.9896
11.9234 48.7710
11.9322 50.6673
11.9411 52.6913
11.9499 54.8547
11.9588 57.1738
11.9677 59.6584
11.9765 62.3280
11.9854 65.2018
11.9943 68.3052
12.0031 71.6561
12.0120 75.2905
12.0208 79.2327
12.0297 83.5291
12.0386 88.2133
12.0474 93.3402
12.0563 98.9682
12.0652 105.173
12.0740 112.023
12.0829 119.618
12.0917 128.074
12.0962 132.676
12.1006 137.537
12.1050 142.688
12.1095 148.152
12.1139 153.956
12.1183 160.128
12.1228 166.701
12.1272 173.710
12.1316 181.212
12.1361 189.217
12.1405 197.791
12.1449 206.989
12.1494 216.895
12.1538 227.536
12.1582 239.011
12.1604 245.102
12.1627 251.407
12.1649 257.997
12.1671 264.858
12.1693 272.004
12.1715 279.417
12.1737 287.180
12.1760 295.242
12.1782 303.694
12.1804 312.482
12.1826 321.705
12.1848 331.306
12.1870 341.395
12.1892 351.909
12.1915 362.972
12.1937 374.515
12.1959 386.677
12.1981 399.382
12.2003 412.787
12.2025 426.875
12.2048 441.693
12.2070 457.216
12.2092 473.638
12.2114 490.867
12.2136 509.119
12.2158 528.295
12.2181 548.640
12.2203 570.046
12.2225 592.790
12.2247 616.754
12.2269 642.252
12.2291 669.157
12.2313 697.824
12.2336 728.112
12.2358 760.427
12.2380 794.771
12.2402 831.294
12.2424 869.972
12.2446 911.321
12.2469 955.145
12.2491 1002.02
12.2513 1051.73
12.2535 1104.90
12.2557 1161.27
12.2579 1221.53
12.2601 1285.36
12.2624 1353.49
12.2646 1425.50
12.2668 1502.15
12.2690 1582.86
12.2716 1682.26
12.2741 1787.13
12.2767 1897.55
12.2793 2013.03
12.2818 2133.21
12.2844 2255.97
12.2869 2380.19
12.2895 2503.81
12.2921 2624.79
12.2946 2739.27
12.2972 2844.49
12.2998 2937.03
12.3023 3013.81
12.3049 3071.23
12.3074 3107.20
12.3100 3120.16
12.3126 3109.51
12.3151 3075.87
12.3177 3020.83
12.3203 2946.82
12.3228 2856.49
12.3254 2753.90
12.3279 2642.14
12.3305 2524.46
12.3331 2403.31
12.3356 2282.14
12.3408 2046.06
12.3433 1933.49
12.3459 1826.51
12.3484 1725.20
12.3510 1629.83
12.3532 1554.04
12.3553 1482.52
12.3575 1415.19
12.3596 1352.21
12.3618 1292.85
12.3639 1237.49
12.3661 1185.45
12.3683 1137.02
12.3704 1091.58
12.3726 1049.19
12.3747 1009.66
12.3769 972.999
12.3790 938.705
12.3812 906.948
12.3834 877.292
12.3855 849.882
12.3877 824.340
12.3898 800.685
12.3920 778.814
12.3941 758.719
12.3963 740.125
12.3984 723.126
12.4028 693.296
12.4071 668.677
12.4114 648.982
12.4157 633.840
12.4200 623.026
12.4243 616.385
12.4286 613.878
12.4329 615.490
12.4373 621.298
12.4416 631.488
12.4459 646.247
12.4502 665.916
12.4524 677.746
12.4545 690.906
12.4567 705.588
12.4588 721.805
12.4610 739.638
12.4631 759.080
12.4653 780.404
12.4674 803.511
12.4696 828.720
12.4718 855.907
12.4739 885.438
12.4761 917.306
12.4782 951.629
12.4804 988.342
12.4825 1027.89
12.4847 1070.01
12.4869 1115.16
12.4890 1162.97
12.4916 1223.91
12.4941 1288.64
12.4967 1357.21
12.4993 1429.29
12.5018 1504.61
12.5044 1581.82
12.5069 1660.13
12.5095 1738.20
12.5121 1814.64
12.5146 1886.90
12.5172 1953.13
12.5198 2011.05
12.5223 2058.58
12.5249 2093.33
12.5274 2113.88
12.5300 2119.19
12.5326 2108.82
12.5351 2083.24
12.5377 2043.47
12.5403 1991.14
12.5428 1928.00
12.5454 1856.79
12.5479 1779.55
12.5505 1698.44
12.5531 1615.07
12.5556 1531.74
12.5608 1369.37
12.5633 1291.83
12.5659 1218.04
12.5684 1147.99
12.5710 1081.88
12.5743 1002.05
12.5776 928.981
12.5810 861.958
12.5843 800.995
12.5876 745.288
12.5909 694.723
12.5942 648.550
12.5975 606.621
12.6008 568.286
12.6042 533.410
12.6075 501.449
12.6108 472.293
12.6141 445.496
12.6174 420.974
12.6207 398.428
12.6240 377.664
12.6274 358.454
12.6307 340.759
12.6340 324.334
12.6373 309.155
12.6406 295.020
12.6439 281.916
12.6472 269.712
12.6505 258.328
12.6539 247.664
12.6572 237.720
12.6605 228.379
12.6638 219.645
12.6671 211.418
12.6704 203.708
12.6737 196.449
12.6771 189.608
12.6837 177.038
12.6903 165.803
12.6969 155.720
12.7036 146.637
12.7102 138.426
12.7168 130.979
12.7235 124.204
12.7301 118.033
12.7367 112.378
12.7433 107.192
12.7500 102.424
12.7566 98.0387
12.7632 93.9837
12.7699 90.2332
12.7765 86.7581
12.7831 83.5374
12.7897 80.5389
12.7964 77.7476
12.8030 75.1458
12.8096 72.7176
12.8163 70.4490
12.8229 68.3273
12.8361 64.4830
12.8494 61.1015
12.8626 58.1250
12.8759 55.4972
12.8892 53.1798
12.9024 51.1343
12.9157 49.3335
12.9289 47.7535
12.9422 46.3755
12.9554 45.1812
12.9687 44.1592
12.9820 43.2976
12.9952 42.5896
13.0085 42.0286
13.0217 41.6113
13.0350 41.3361
13.0482 41.2036
13.0615 41.2161
13.0747 41.3785
13.0880 41.6982
13.1013 42.1851
13.1145 42.8534
13.1278 43.7201
13.1410 44.8073
13.1543 46.1417
13.1675 47.7604
13.1808 49.7046
13.1874 50.8170
13.1941 52.0331
13.2007 53.3621
13.2073 54.8125
13.2139 56.4004
13.2206 58.1373
13.2272 60.0387
13.2338 62.1221
13.2405 64.4077
13.2471 66.9188
13.2537 69.6820
13.2603 72.7234
13.2670 76.0881
13.2736 79.8135
13.2802 83.9486
13.2868 88.5438
13.2935 93.6807
13.3001 99.4337
13.3067 105.899
13.3100 109.429
13.3134 113.181
13.3167 117.186
13.3200 121.440
13.3233 125.991
13.3266 130.835
13.3299 136.030
13.3332 141.573
13.3366 147.531
13.3399 153.906
13.3432 160.777
13.3465 168.148
13.3498 176.115
13.3531 184.686
13.3565 193.977
13.3598 204.005
13.3631 214.874
13.3664 226.675
13.3697 239.549
13.3730 253.530
13.3763 268.830
13.3796 285.499
13.3830 303.798
13.3863 323.793
13.3896 345.735
13.3912 357.540
13.3929 369.841
13.3946 382.820
13.3962 396.434
13.3979 410.719
13.3995 425.616
13.4012 441.340
13.4028 457.840
13.4045 475.154
13.4062 493.206
13.4078 512.253
13.4095 532.224
13.4111 553.154
13.4128 574.941
13.4144 597.880
13.4161 621.719
13.4178 646.768
13.4194 672.739
13.4207 693.460
13.4219 714.815
13.4232 736.797
13.4245 759.396
13.4258 782.592
13.4270 806.363
13.4283 830.678
13.4296 855.299
13.4308 880.570
13.4321 906.238
13.4334 932.237
13.4346 958.484
13.4372 1011.35
13.4397 1063.75
13.4422 1115.01
13.4448 1163.68
13.4473 1208.35
13.4499 1247.41
13.4524 1279.72
13.4549 1303.82
13.4575 1318.67
13.4600 1323.59
13.4625 1318.39
13.4651 1303.27
13.4676 1278.91
13.4702 1246.49
13.4727 1207.08
13.4752 1162.23
13.4778 1113.40
13.4803 1062.21
13.4828 1009.51
13.4854 956.564
13.4879 904.264
13.4905 853.487
13.4930 804.336
13.4955 757.364
13.4981 712.791
13.5006 670.893
13.5028 637.124
13.5049 605.185
13.5071 575.040
13.5092 546.632
13.5114 519.895
13.5136 494.753
13.5157 471.126
13.5179 448.933
13.5200 428.090
13.5222 408.517
13.5244 390.134
13.5265 372.866
13.5287 356.640
13.5308 341.388
13.5330 327.045
13.5352 313.610
13.5373 300.902
13.5395 288.932
13.5416 277.650
13.5438 267.009
13.5460 256.967
13.5481 247.484
13.5503 238.523
13.5524 230.086
13.5567 214.470
13.5611 200.448
13.5654 187.825
13.5697 176.455
13.5740 166.142
13.5783 156.785
13.5827 148.276
13.5870 140.520
13.5913 133.435
13.5956 126.949
13.5999 120.999
13.6042 115.543
13.6086 110.506
13.6129 105.859
13.6172 101.566
13.6215 97.6005
13.6258 93.9161
13.6302 90.4956
13.6345 87.3158
13.6388 84.3623
13.6431 81.6029
13.6474 79.0278
13.6517 76.6221
13.6561 74.3722
13.6647 70.2921
13.6733 66.7069
13.6820 63.5391
13.6906 60.7386
13.6992 58.2513
13.7079 56.0428
13.7165 54.0745
13.7251 52.3223
13.7338 50.7581
13.7424 49.3647
13.7511 48.1213
13.7597 47.0154
13.7683 46.0314
13.7770 45.1602
13.7856 44.3898
13.7942 43.7128
13.8115 42.6102
13.8288 41.8024
13.8460 41.2520
13.8633 40.9303
13.8806 40.8162
13.8979 40.8936
13.9151 41.1513
13.9324 41.5822
13.9497 42.1817
13.9670 42.9490
13.9842 43.8858
14.0015 44.9964
14.0188 46.2878
14.0360 47.7697
14.0533 49.4546
14.0706 51.3592
14.0879 53.5004
14.1051 55.9022
14.1224 58.5921
14.1397 61.6047
14.1569 64.9755
14.1742 68.7526
14.1915 72.9914
14.2088 77.7614
14.2174 80.3690
14.2260 83.1369
14.2347 86.0839
14.2433 89.2172
14.2519 92.5594
14.2606 96.1199
14.2692 99.9257
14.2778 103.989
14.2865 108.343
14.2951 113.003
14.3038 118.008
14.3124 123.381
14.3210 129.170
14.3297 135.403
14.3383 142.141
14.3469 149.430
14.3556 157.329
14.3642 165.896
14.3728 175.229
14.3815 185.396
14.3901 196.523
14.3987 208.702
14.4074 222.099
14.4160 236.860
14.4203 244.809
14.4247 253.172
14.4290 261.977
14.4333 271.233
14.4376 281.017
14.4419 291.343
14.4463 302.252
14.4506 313.760
14.4549 325.969
14.4592 338.902
14.4635 352.619
14.4678 367.146
14.4722 382.619
14.4765 399.081
14.4808 416.616
14.4851 435.313
14.4894 455.276
14.4938 476.616
14.4981 499.457
14.5024 523.877
14.5067 550.143
14.5110 578.369
14.5153 608.746
14.5197 641.405
14.5240 676.732
14.5283 714.919
14.5326 756.259
14.5369 800.974
14.5412 849.638
14.5456 902.565
14.5499 960.216
14.5520 990.972
14.5542 1022.96
14.5564 1056.54
14.5585 1091.65
14.5607 1128.37
14.5628 1166.79
14.5650 1207.00
14.5672 1249.10
14.5693 1293.18
14.5715 1339.13
14.5736 1387.48
14.5758 1438.15
14.5779 1491.25
14.5801 1546.89
14.5823 1605.21
14.5844 1666.33
14.5866 1730.37
14.5887 1797.16
14.5909 1867.44
14.5931 1941.02
14.5952 2018.04
14.5974 2098.60
14.5995 2182.80
14.6017 2270.73
14.6039 2362.47
14.6060 2457.59
14.6094 2614.83
14.6128 2780.85
14.6161 2956.15
14.6195 3138.87
14.6229 3328.77
14.6263 3522.83
14.6330 3914.74
14.6364 4105.31
14.6398 4285.57
14.6431 4451.40
14.6465 4596.43
14.6499 4716.19
14.6533 4805.19
14.6566 4860.14
14.6600 4878.25
14.6634 4858.77
14.6668 4802.71
14.6701 4712.23
14.6735 4591.70
14.6769 4445.22
14.6803 4278.97
14.6836 4097.40
14.6870 3906.74
14.6938 3513.88
14.7005 3129.35
14.7039 2945.91
14.7073 2771.02
14.7106 2604.47
14.7140 2447.68
14.7166 2333.57
14.7192 2225.40
14.7218 2122.63
14.7243 2025.12
14.7269 1932.71
14.7295 1845.20
14.7321 1762.39
14.7347 1684.07
14.7372 1609.72
14.7398 1539.72
14.7424 1473.53
14.7450 1410.96
14.7476 1351.79
14.7501 1295.83
14.7527 1242.89
14.7553 1192.79
14.7579 1145.18
14.7605 1100.27
14.7631 1057.71
14.7656 1017.37
14.7708 942.800
14.7760 875.580
14.7811 814.744
14.7863 759.777
14.7914 709.902
14.7966 664.547
14.8018 623.136
14.8069 585.392
14.8121 550.848
14.8173 519.167
14.8224 490.001
14.8276 463.202
14.8327 438.483
14.8379 415.640
14.8431 394.455
14.8482 374.850
14.8534 356.642
14.8586 339.704
14.8637 323.924
14.8689 309.200
14.8740 295.444
14.8792 282.573
14.8844 270.492
14.8895 259.182
14.8947 248.560
14.8998 238.572
14.9050 229.151
14.9102 220.291
14.9153 211.931
14.9205 204.036
14.9257 196.557
14.9308 189.495
14.9411 176.462
14.9515 164.717
14.9618 154.117
14.9721 144.500
14.9824 135.767
14.9928 127.798
15.0031 120.521
15.0134 113.846
15.0237 107.721
15.0341 102.081
15.0444 96.8773
15.0547 92.0615
15.0650 87.6045
15.0754 83.4639
15.0857 79.6179
15.0960 76.0325
15.1063 72.6910
15.1167 69.5660
15.1270 66.6448
15.1373 63.9048
15.1476 61.3363
15.1580 58.9208
15.1683 56.6505
15.1786 54.5102
15.1889 52.4938
15.1993 50.5902
15.2096 48.7911
15.2302 45.4756
15.2509 42.4965
15.2715 39.8098
15.2922 37.3795
15.3128 35.1719
15.3335 33.1615
15.3541 31.3255
15.3748 29.6449
15.3954 28.1013
15.4161 26.6808
15.4367 25.3705
15.4574 24.1594
15.4780 23.0376
15.4987 21.9966
15.5193 21.0287
15.5399 20.1276
15.5606 19.2865
15.5812 18.5006
15.6019 17.7651
15.6225 17.0757
15.6432 16.4287
15.6638 15.8207
15.6845 15.2485
15.7051 14.7096
15.7464 13.7208
15.7877 12.8371
15.8290 12.0440
15.8703 11.3297
15.9116 10.6838
15.9529 10.0979
15.9942 9.56471
16.0355 9.07824
16.0768 8.63299
16.1181 8.22451
16.1594 7.84889
16.2007 7.50279
16.2420 7.18305
16.2833 6.88715
16.3246 6.61281
16.3659 6.35807
16.4072 6.12101
16.4485 5.90012
16.4898 5.69400
16.5311 5.50144
16.5724 5.32121
16.6137 5.15242
16.6963 4.84542
16.7789 4.57422
16.8614 4.33383
16.9440 4.12004
17.0266 3.92945
17.1092 3.75915
17.1918 3.60677
17.2744 3.47026
17.3570 3.34791
17.4396 3.23827
17.5222 3.14011
17.6048 3.05236
17.6874 2.97416
17.7700 2.90471
17.8526 2.84339
17.9352 2.78963
18.0178 2.74299
18.1004 2.70307
18.1829 2.66959
18.2655 2.64228
18.3481 2.62098
18.4307 2.60556
18.5133 2.59596
18.5959 2.59217
18.6785 2.59424
18.7611 2.60227
18.8437 2.61646
18.9263 2.63702
19.0089 2.66429
19.0915 2.69867
19.1741 2.74064
19.2567 2.79082
19.3393 2.84994
19.4219 2.91892
19.5044 2.99880
19.5870 3.09091
19.6696 3.19680
19.7522 3.31839
19.8348 3.45800
19.9174 3.61848
20.0000 3.80337
20.0549 3.94191
20.1098 4.09470
20.1647 4.26359
20.2196 4.45067
20.2745 4.65852
20.3294 4.89009
20.3843 5.14898
20.4392 5.43953
20.4941 5.76702
20.5490 6.13773
20.5765 6.34172
20.6039 6.55962
20.6314 6.79272
20.6588 7.04247
20.6863 7.31059
20.7138 7.59872
20.7412 7.90901
20.7687 8.24382
20.7961 8.60579
20.8236 8.99798
20.8510 9.42387
20.8785 9.88746
20.9059 10.3936
20.9334 10.9472
20.9608 11.5547
20.9883 12.2235
21.0157 12.9624
21.0432 13.7810
21.0706 14.6918
21.0981 15.7091
21.1118 16.2633
21.1255 16.8509
21.1393 17.4749
21.1530 18.1376
21.1667 18.8436
21.1804 19.5955
21.1942 20.3987
21.2079 21.2567
21.2216 22.1759
21.2353 23.1610
21.2491 24.2199
21.2628 25.3586
21.2765 26.5872
21.2902 27.9135
21.3040 29.3502
21.3177 30.9078
21.3314 32.6027
21.3451 34.4504
21.3589 36.4696
21.3726 38.6808
21.3863 41.1128
21.4000 43.7919
21.4138 46.7574
21.4275 50.0465
21.4412 53.7136
21.4481 55.7046
21.4549 57.8126
21.4618 60.0502
21.4687 62.4211
21.4755 64.9398
21.4824 67.6189
21.4893 70.4764
21.4961 73.5195
21.5030 76.7693
21.5098 80.2448
21.5167 83.9730
21.5236 87.9667
21.5304 92.2582
21.5373 96.8774
21.5442 101.866
21.5510 107.248
21.5579 113.082
21.5648 119.402
21.5716 126.283
21.5785 133.771
21.5853 141.948
21.5922 150.903
21.5991 160.749
21.6059 171.576
21.6094 177.404
21.6128 183.533
21.6162 189.983
21.6197 196.778
21.6231 203.964
21.6265 211.525
21.6300 219.510
21.6334 227.952
21.6368 236.884
21.6402 246.345
21.6437 256.376
21.6471 267.023
21.6505 278.369
21.6540 290.403
21.6574 303.218
21.6608 316.880
21.6643 331.464
21.6677 347.050
21.6711 363.728
21.6746 381.599
21.6780 400.831
21.6814 421.437
21.6849 443.608
21.6883 467.496
21.6917 493.275
21.6951 521.133
21.6986 551.287
21.7020 583.973
21.7054 619.569
21.7089 658.167
21.7123 700.202
21.7157 746.048
21.7192 796.123
21.7226 850.893
21.7260 910.872
21.7277 943.087
21.7295 976.629
21.7312 1011.97
21.7329 1049.00
21.7346 1087.81
21.7363 1128.25
21.7380 1170.87
21.7398 1215.28
21.7415 1262.08
21.7432 1310.83
21.7449 1362.20
21.7466 1415.66
21.7483 1471.95
21.7500 1530.49
21.7518 1592.04
21.7535 1655.94
21.7552 1722.99
21.7569 1792.45
21.7596 1907.83
21.7623 2029.61
21.7650 2158.39
21.7677 2292.60
21.7704 2432.27
21.7731 2574.98
21.7785 2863.07
21.7812 3003.62
21.7838 3136.56
21.7865 3259.05
21.7892 3366.15
21.7919 3454.72
21.7946 3520.55
21.7973 3561.17
21.8000 3574.76
21.8027 3560.58
21.8054 3519.38
21.8081 3452.72
21.8108 3363.95
21.8135 3255.97
21.8162 3133.54
21.8189 3000.29
21.8216 2860.02
21.8269 2571.07
21.8323 2288.53
21.8350 2153.81
21.8377 2025.53
21.8404 1903.78
21.8431 1788.86
21.8459 1677.78
21.8486 1574.33
21.8514 1477.57
21.8542 1387.90
21.8569 1304.31
21.8597 1227.03
21.8625 1155.10
21.8652 1088.66
21.8680 1026.83
21.8708 969.689
21.8735 916.485
21.8763 867.271
21.8791 821.386
21.8818 778.880
21.8846 739.323
21.8873 702.477
21.8901 668.005
21.8929 635.954
21.8956 605.910
21.8984 577.920
21.9012 551.630
21.9039 527.089
21.9067 504.072
21.9094 482.464
21.9122 462.086
21.9150 442.989
21.9177 424.946
21.9205 408.004
21.9233 391.967
21.9260 376.882
21.9288 362.627
21.9316 349.144
21.9343 336.336
21.9371 324.247
21.9426 301.869
21.9481 281.692
21.9537 263.444
21.9592 246.894
21.9647 231.843
21.9703 218.119
21.9758 205.596
21.9813 194.100
21.9868 183.543
21.9924 173.828
21.9979 164.884
22.0034 156.604
22.0090 148.940
22.0145 141.831
22.0200 135.240
22.0255 129.094
22.0311 123.367
22.0366 118.022
22.0421 113.025
22.0477 108.348
22.0532 103.965
22.0587 99.8512
22.0642 95.9928
22.0698 92.3564
22.0753 88.9317
22.0808 85.7029
22.0863 82.6609
22.0974 77.0589
22.1085 72.0443
22.1195 67.5312
22.1306 63.4601
22.1416 59.7764
22.1527 56.4364
22.1637 53.3946
22.1748 50.6224
22.1859 48.0856
22.1969 45.7633
22.2080 43.6292
22.2190 41.6664
22.2301 39.8580
22.2411 38.1906
22.2522 36.6482
22.2632 35.2221
22.2743 33.8996
22.2854 32.6740
22.2964 31.5350
22.3075 30.4767
22.3185 29.4926
22.3296 28.5777
22.3406 27.7254
22.3517 26.9324
22.3738 25.5055
22.3959 24.2679
22.4180 23.1975
22.4401 22.2748
22.4623 21.4844
22.4844 20.8135
22.5065 20.2528
22.5286 19.7940
22.5507 19.4313
22.5728 19.1602
22.5949 18.9781
22.6170 18.8839
22.6392 18.8777
22.6613 18.9614
22.6834 19.1384
22.7055 19.4142
22.7276 19.7960
22.7497 20.2938
22.7718 20.9201
22.7939 21.6912
22.8050 22.1376
22.8161 22.6279
22.8271 23.1666
22.8382 23.7570
22.8492 24.4038
22.8603 25.1112
22.8713 25.8862
22.8824 26.7340
22.8935 27.6633
22.9045 28.6809
22.9156 29.7984
22.9266 31.0259
22.9377 32.3762
22.9487 33.8628
22.9598 35.5056
22.9708 37.3215
22.9819 39.3374
22.9930 41.5773
23.0040 44.0781
23.0151 46.8768
23.0261 50.0202
23.0317 51.7383
23.0372 53.5612
23.0427 55.5044
23.0482 57.5745
23.0538 59.7826
23.0593 62.1362
23.0648 64.6575
23.0704 67.3573
23.0759 70.2525
23.0814 73.3559
23.0869 76.6999
23.0925 80.3028
23.0980 84.1912
23.1035 88.3954
23.1091 92.9498
23.1146 97.8932
23.1201 103.270
23.1256 109.120
23.1312 115.523
23.1367 122.536
23.1422 130.236
23.1477 138.697
23.1533 148.056
23.1588 158.418
23.1643 169.929
23.1671 176.155
23.1699 182.732
23.1726 189.713
23.1754 197.074
23.1782 204.901
23.1809 213.170
23.1837 221.978
23.1864 231.302
23.1892 241.254
23.1920 251.809
23.1947 263.097
23.1975 275.094
23.2003 287.952
23.2030 301.647
23.2058 316.355
23.2086 332.055
23.2113 348.889
23.2141 366.959
23.2169 386.450
23.2196 407.341
23.2224 429.920
23.2251 454.168
23.2279 480.423
23.2307 508.665
23.2334 539.172
23.2348 555.337
23.2362 572.144
23.2376 589.748
23.2390 607.924
23.2403 626.824
23.2417 646.477
23.2431 667.062
23.2445 688.313
23.2459 710.402
23.2473 733.359
23.2486 757.388
23.2500 782.169
23.2514 807.898
23.2528 834.598
23.2542 862.289
23.2555 890.991
23.2569 920.716
23.2583 951.473
23.2609 1012.47
23.2635 1077.12
23.2661 1145.25
23.2687 1216.27
23.2713 1290.20
23.2739 1365.77
23.2766 1442.54
23.2792 1518.68
23.2818 1593.18
23.2844 1663.94
23.2870 1728.90
23.2896 1785.72
23.2922 1832.74
23.2948 1867.71
23.2974 1889.38
23.3000 1896.60
23.3026 1889.10
23.3052 1867.17
23.3078 1831.79
23.3104 1784.70
23.3130 1727.44
23.3156 1662.54
23.3183 1591.64
23.3209 1517.30
23.3235 1440.79
23.3261 1363.95
23.3313 1214.39
23.3339 1143.10
23.3365 1075.24
23.3391 1010.60
23.3417 949.852
23.3445 888.330
23.3473 831.247
23.3501 778.061
23.3529 728.965
23.3557 683.387
23.3585 641.414
23.3613 602.505
23.3641 566.698
23.3670 533.504
23.3698 502.940
23.3726 474.580
23.3754 448.434
23.3782 424.137
23.3810 401.698
23.3838 380.878
23.3866 361.540
23.3894 343.498
23.3922 326.767
23.3950 311.124
23.3978 296.584
23.4006 282.960
23.4034 270.269
23.4062 258.351
23.4090 247.226
23.4118 236.756
23.4146 226.962
23.4174 217.725
23.4202 209.067
23.4230 200.886
23.4258 193.202
23.4286 185.953
23.4314 179.107
23.4343 172.613
23.4371 166.493
23.4427 155.187
23.4483 145.020
23.4539 135.849
23.4595 127.552
23.4651 120.024
23.4707 113.176
23.4763 106.941
23.4819 101.230
23.4875 95.9980
23.4931 91.1939
23.4988 86.7737
23.5044 82.6991
23.5100 78.9362
23.5156 75.4552
23.5212 72.2352
23.5268 69.2416
23.5324 66.4595
23.5380 63.8705
23.5436 61.4581
23.5492 59.2076
23.5548 57.1059
23.5605 55.1410
23.5661 53.3055
23.5717 51.5833
23.5773 49.9690
23.5885 47.0335
23.5997 44.4449
23.6109 42.1601
23.6221 40.1380
23.6334 38.3500
23.6446 36.7704
23.6558 35.3790
23.6670 34.1556
23.6782 33.0876
23.6894 32.1612
23.7007 31.3682
23.7119 30.6996
23.7231 30.1503
23.7343 29.7163
23.7455 29.3954
23.7567 29.1866
23.7680 29.0911
23.7792 29.1118
23.7904 29.2534
23.8016 29.5233
23.8128 29.9308
23.8241 30.4887
23.8353 31.2123
23.8465 32.1236
23.8577 33.2480
23.8689 34.6183
23.8745 35.4083
23.8801 36.2747
23.8857 37.2274
23.8914 38.2730
23.8970 39.4204
23.9026 40.6798
23.9082 42.0630
23.9138 43.5831
23.9194 45.2554
23.9250 47.0939
23.9306 49.1253
23.9362 51.3698
23.9418 53.8543
23.9474 56.6104
23.9531 59.6746
23.9587 63.0903
23.9643 66.9080
23.9699 71.1799
23.9755 75.9922
23.9783 78.6293
23.9811 81.4231
23.9839 84.4069
23.9867 87.5742
23.9895 90.9635
23.9923 94.5683
23.9951 98.4336
23.9979 102.553
24.0007 106.980
24.0035 111.708
24.0063 116.801
24.0091 122.252
24.0119 128.114
24.0147 134.424
24.0176 141.252
24.0204 148.593
24.0232 156.551
24.0260 165.127
24.0288 174.442
24.0316 184.498
24.0344 195.398
24.0372 207.221
24.0400 220.099
24.0428 234.027
24.0456 249.198
24.0484 265.596
24.0512 283.431
24.0540 302.661
24.0568 323.418
24.0596 345.754
24.0621 367.311
24.0647 390.061
24.0672 414.124
24.0697 439.197
24.0722 465.299
24.0748 491.966
24.0773 519.056
24.0798 545.907
24.0823 572.180
24.0849 597.024
24.0874 619.922
24.0899 639.943
24.0924 656.506
24.0950 668.816
24.0975 676.438
24.1000 678.969
24.1025 676.310
24.1051 668.601
24.1076 656.130
24.1101 639.526
24.1126 619.326
24.1152 596.427
24.1177 571.400
24.1202 545.155
24.1227 518.129
24.1253 491.084
24.1278 464.256
24.1303 438.207
24.1328 412.989
24.1354 388.979
24.1379 366.101
24.1404 344.594
24.1440 316.192
24.1458 302.928
24.1476 290.366
24.1494 278.350
24.1512 266.990
24.1530 256.197
24.1548 245.946
24.1566 236.161
24.1583 226.926
24.1601 218.161
24.1619 209.842
24.1655 194.408
24.1691 180.535
24.1727 167.980
24.1763 156.667
24.1799 146.400
24.1834 137.118
24.1870 128.665
24.1906 120.994
24.1942 113.981
24.1978 107.594
24.2014 101.732
24.2050 96.3583
24.2085 91.4230
24.2121 86.8941
24.2157 82.7076
24.2193 78.8525
24.2229 75.2768
24.2265 71.9734
24.2301 68.8997
24.2336 66.0513
24.2372 63.3931
24.2408 60.9226
24.2444 58.6108
24.2480 56.4565
24.2516 54.4354
24.2551 52.5473
24.2587 50.7717
24.2623 49.1048
24.2695 46.0682
24.2767 43.3748
24.2838 40.9769
24.2910 38.8346
24.2982 36.9147
24.3053 35.1890
24.3125 33.6338
24.3197 32.2270
24.3269 30.9554
24.3340 29.8021
24.3412 28.7543
24.3484 27.8011
24.3555 26.9328
24.3627 26.1413
24.3699 25.4192
24.3771 24.7593
24.3842 24.1579
24.3914 23.6091
24.3986 23.1087
24.4129 22.2378
24.4273 21.5199
24.4416 20.9344
24.4559 20.4665
24.4703 20.1031
24.4846 19.8348
24.4990 19.6539
24.5133 19.5552
24.5277 19.5346
24.5420 19.5897
24.5563 19.7193
24.5707 19.9232
24.5850 20.2028
24.5994 20.5603
24.6137 20.9996
24.6280 21.5250
24.6424 22.1430
24.6567 22.8613
