Xe-134(n,g) ENDFB-8.0
302.940 66.6670
302.956 66.6031
302.980 66.2829
303.004 65.6974
303.028 64.8377
303.052 63.7277
303.076 62.3724
303.100 60.8001
303.124 59.0250
303.148 57.0686
303.190 53.3232
303.232 49.2301
303.280 44.2243
303.328 39.1292
303.385 33.2018
303.414 30.3588
303.442 27.6258
303.467 25.4062
303.491 23.2979
303.515 21.2989
303.539 19.4144
303.563 17.6405
303.587 15.9933
303.611 14.4651
303.623 13.7422
303.635 13.0543
303.647 12.3894
303.660 11.7529
303.672 11.1444
303.684 10.5679
303.696 10.0133
303.708 9.48469
303.720 8.98150
303.732 8.50681
303.744 8.05198
303.756 7.62027
303.768 7.21091
303.780 6.82622
303.792 6.45897
303.804 6.11444
303.816 5.78609
303.828 5.47856
303.839 5.22363
303.849 4.98364
303.860 4.75560
303.870 4.53903
303.881 4.33151
303.891 4.13653
303.901 3.95159
303.912 3.77626
303.922 3.60854
303.933 3.45119
303.943 3.30217
303.954 3.16107
303.964 3.02750
303.974 2.90109
303.985 2.78149
303.995 2.66833
304.006 2.56029
304.016 2.45910
304.026 2.36340
304.037 2.27289
304.047 2.18648
304.058 2.10555
304.068 2.02900
304.079 1.95658
304.099 1.82260
304.120 1.70316
304.141 1.59601
304.162 1.49975
304.174 1.44825
304.186 1.39979
304.210 1.31149
304.234 1.23259
304.258 1.16243
304.283 1.09929
304.307 1.04273
304.331 0.991642
304.355 0.945302
304.379 0.902934
304.403 0.864363
304.427 0.828957
304.451 0.796334
304.476 0.766047
304.500 0.738066
304.524 0.712020
304.548 0.687704
304.583 0.655023
304.618 0.625179
304.653 0.597799
304.688 0.572575
304.723 0.549253
304.759 0.527619
304.794 0.507494
304.829 0.488725
304.864 0.471179
304.899 0.454742
304.934 0.439316
304.969 0.424812
305.039 0.398270
305.110 0.374593
305.158 0.359744
305.206 0.345936
305.254 0.333069
305.303 0.321080
305.351 0.309842
305.399 0.299333
305.496 0.280178
305.592 0.263204
305.689 0.248080
305.785 0.234538
305.882 0.222356
305.965 0.212782
306.048 0.203987
306.132 0.195885
306.215 0.188409
306.299 0.181478
306.382 0.175052
306.465 0.169066
306.549 0.163492
306.715 0.153408
306.882 0.144546
307.049 0.136709
307.215 0.129736
307.338 0.125072
307.461 0.120766
307.584 0.116775
307.707 0.113072
307.952 0.106410
308.198 0.100594
308.444 0.0954713
308.689 0.0909230
308.935 0.0868555
309.181 0.0831990
309.391 0.0803458
309.602 0.0777209
309.813 0.0752977
310.023 0.0730537
310.444 0.0690276
310.865 0.0655174
311.287 0.0624265
311.708 0.0596870
312.129 0.0572433
312.550 0.0550385
312.936 0.0531944
313.322 0.0515021
313.708 0.0499439
314.094 0.0485044
314.866 0.0459288
315.639 0.0436909
316.411 0.0417284
317.183 0.0399949
317.955 0.0384543
318.727 0.0370861
319.991 0.0351415
321.254 0.0335018
322.518 0.0321259
323.781 0.0309805
325.045 0.0300466
326.308 0.0293193
327.572 0.0288104
328.203 0.0286502
328.835 0.0285481
329.502 0.0285319
330.169 0.0286308
330.836 0.0288672
331.502 0.0292824
332.169 0.0299410
332.503 0.0303910
332.836 0.0309426
333.170 0.0316150
333.503 0.0324398
333.836 0.0334660
334.170 0.0347521
334.521 0.0364724
334.872 0.0386991
335.047 0.0400615
335.223 0.0416323
335.398 0.0434548
335.574 0.0455847
335.758 0.0482376
335.942 0.0514301
336.127 0.0553186
336.311 0.0601163
336.495 0.0661385
336.587 0.0697421
336.679 0.0738414
336.771 0.0785413
336.864 0.0839600
336.956 0.0902712
337.048 0.0977024
337.144 0.107052
337.241 0.118529
337.289 0.125336
337.337 0.133040
337.386 0.141889
337.434 0.152139
337.482 0.164228
337.530 0.178649
337.579 0.196199
337.627 0.217806
337.651 0.230603
337.675 0.244909
337.699 0.261013
337.723 0.279189
337.748 0.299838
337.772 0.323148
337.796 0.349600
337.820 0.379647
337.844 0.413948
337.868 0.452785
337.892 0.497114
337.916 0.547259
337.941 0.604398
337.965 0.668880
337.989 0.741807
338.013 0.824124
338.037 0.917235
338.049 0.968048
338.061 1.02142
338.073 1.07839
338.085 1.13814
338.097 1.20181
338.109 1.26850
338.122 1.33944
338.134 1.41426
338.146 1.49309
338.158 1.57536
338.170 1.66259
338.182 1.75347
338.194 1.84965
338.206 1.94966
338.221 2.08495
338.237 2.22827
338.252 2.37983
338.267 2.53877
338.283 2.70734
338.298 2.88349
338.314 3.06964
338.329 3.26344
338.344 3.46747
338.360 3.67908
338.375 3.90098
338.390 4.13019
338.421 4.61581
338.452 5.13415
338.473 5.50440
338.493 5.88562
338.535 6.68274
338.577 7.51266
338.618 8.35943
338.667 9.33654
338.715 10.2766
338.754 10.9968
338.794 11.6512
338.818 12.0103
338.842 12.3342
338.866 12.6204
338.890 12.8634
338.915 13.0616
338.939 13.2127
338.962 13.3133
338.986 13.3660
339.000 13.3743
339.023 13.3498
339.047 13.2785
339.080 13.0942
339.112 12.8367
339.136 12.5853
339.160 12.2926
339.192 11.8543
339.224 11.3603
339.229 11.2655
339.245 10.9948
339.261 10.7137
339.292 10.1269
339.353 8.93795
339.413 7.71585
339.456 6.85571
339.499 6.02714
339.520 5.62943
339.542 5.24484
339.563 4.87464
339.585 4.51986
339.601 4.26944
339.616 4.02805
339.632 3.79586
339.648 3.57439
339.664 3.36090
339.679 3.15810
339.695 2.96340
339.711 2.77920
339.727 2.60304
339.742 2.43598
339.758 2.27784
339.774 2.12935
339.790 1.98838
339.805 1.85646
339.821 1.73165
339.837 1.61524
339.853 1.50546
339.869 1.40276
339.884 1.30683
339.900 1.21791
339.916 1.13453
339.932 1.05698
339.947 0.984942
339.963 0.918507
339.979 0.856530
339.995 0.799156
340.011 0.746096
340.026 0.697371
340.042 0.652095
340.058 0.610586
340.074 0.572073
340.089 0.536811
340.105 0.504131
340.121 0.474056
340.137 0.446387
340.152 0.421092
340.184 0.376269
340.215 0.338327
340.247 0.306081
340.278 0.278792
340.310 0.255549
340.341 0.235675
340.370 0.220018
340.399 0.206323
340.428 0.194284
340.456 0.183680
340.514 0.165771
340.571 0.151336
340.628 0.139406
340.686 0.129387
340.743 0.120815
340.800 0.113378
340.858 0.106841
340.915 0.101062
341.029 0.0912744
341.144 0.0832980
341.259 0.0766973
341.351 0.0721846
341.442 0.0682359
341.591 0.0627787
341.740 0.0582649
341.890 0.0544832
342.039 0.0512822
342.188 0.0485440
342.337 0.0461862
342.486 0.0441392
342.635 0.0423535
342.933 0.0394014
343.231 0.0370813
343.529 0.0352194
343.827 0.0337010
344.171 0.0322775
344.515 0.0311273
344.859 0.0301891
345.203 0.0294193
345.547 0.0287878
345.891 0.0282676
346.579 0.0274670
347.267 0.0269217
347.955 0.0265759
348.643 0.0263911
349.331 0.0263448
350.019 0.0264259
350.707 0.0266327
351.395 0.0269713
352.083 0.0274529
352.771 0.0281012
353.459 0.0289666
354.147 0.0301023
354.491 0.0307975
354.835 0.0315963
355.248 0.0327192
355.660 0.0340609
356.073 0.0356775
356.486 0.0376450
356.899 0.0400660
357.312 0.0430813
357.518 0.0448764
357.724 0.0469118
357.931 0.0492336
358.137 0.0518960
358.355 0.0551559
358.573 0.0589792
358.791 0.0635041
359.009 0.0689112
359.227 0.0754539
359.336 0.0792554
359.444 0.0834771
359.553 0.0881947
359.662 0.0934816
359.771 0.0994426
359.880 0.106202
360.006 0.115237
360.132 0.125852
360.259 0.138464
360.322 0.145693
360.385 0.153636
360.448 0.162427
360.511 0.172187
360.574 0.183078
360.637 0.195284
360.700 0.209111
360.763 0.224865
360.826 0.243075
360.889 0.264353
360.921 0.276477
360.952 0.289727
360.984 0.304379
361.015 0.320571
361.047 0.338688
361.078 0.358957
361.110 0.381845
361.141 0.407854
361.173 0.437692
361.205 0.471902
361.236 0.511449
361.268 0.557380
361.299 0.611119
361.315 0.641318
361.331 0.673792
361.346 0.709179
361.362 0.747269
361.378 0.788806
361.394 0.833538
361.415 0.900928
361.437 0.976149
361.458 1.06009
361.480 1.15371
361.501 1.25804
361.523 1.37420
361.533 1.43738
361.544 1.50337
361.555 1.57357
361.566 1.64682
361.576 1.72468
361.587 1.80586
361.598 1.89208
361.609 1.98190
361.619 2.07718
361.630 2.17636
361.641 2.28146
361.652 2.39074
361.662 2.50642
361.673 2.62656
361.684 2.75359
361.695 2.88535
361.705 3.02450
361.716 3.16866
361.727 3.32071
361.738 3.47801
361.753 3.72281
361.769 3.98305
361.785 4.25926
361.801 4.55006
361.817 4.85963
361.832 5.18449
361.848 5.52916
361.864 5.88961
361.880 6.27070
361.895 6.67041
361.911 7.08887
361.927 7.52329
361.943 7.97917
361.958 8.45062
361.974 8.94340
361.990 9.45095
362.021 10.5247
362.053 11.6600
362.085 12.8573
362.116 14.1000
362.148 15.3851
362.179 16.6918
362.242 19.3225
362.288 21.1907
362.334 22.9515
362.365 24.0760
362.397 25.1025
362.428 26.0172
362.460 26.8042
362.482 27.2627
362.503 27.6489
362.534 28.0805
362.554 28.2687
362.574 28.3896
362.600 28.4467
362.619 28.4146
362.641 28.2951
362.664 28.0884
362.686 27.8128
362.707 27.4642
362.728 27.0426
362.750 26.5529
362.771 25.9993
362.793 25.3865
362.836 24.0032
362.879 22.4505
362.922 20.7678
362.965 19.0101
363.023 16.5637
363.082 14.1599
363.125 12.4743
363.146 11.6664
363.168 10.8855
363.189 10.1340
363.211 9.41353
363.232 8.72569
363.254 8.07446
363.281 7.29032
363.295 6.91937
363.309 6.56505
363.322 6.22212
363.336 5.89312
363.350 5.57793
363.363 5.27851
363.377 4.99026
363.391 4.71519
363.404 4.45302
363.418 4.20522
363.432 3.96786
363.445 3.74404
363.459 3.53014
363.473 3.32891
363.483 3.17675
363.494 3.03247
363.505 2.89318
363.516 2.76127
363.526 2.63409
363.537 2.51379
363.548 2.39793
363.559 2.28848
363.569 2.18319
363.580 2.08383
363.591 1.98835
363.602 1.89834
363.612 1.81193
363.623 1.73054
363.634 1.65319
363.644 1.57970
363.655 1.50927
363.666 1.44305
363.687 1.32005
363.709 1.20948
363.730 1.11019
363.752 1.02111
363.773 0.941240
363.795 0.869662
363.816 0.805807
363.835 0.755699
363.854 0.710117
363.872 0.668637
363.891 0.631060
363.909 0.596624
363.928 0.565377
363.946 0.536684
363.965 0.510588
363.983 0.486561
364.002 0.464643
364.039 0.425866
364.076 0.392894
364.113 0.364630
364.150 0.340193
364.187 0.318879
364.225 0.300129
364.262 0.283499
364.299 0.268633
364.336 0.255250
364.373 0.243125
364.410 0.232076
364.473 0.215501
364.535 0.201036
364.598 0.188288
364.660 0.176963
364.723 0.166836
364.785 0.157730
364.848 0.149503
364.910 0.142040
364.973 0.135243
365.035 0.129032
365.160 0.118107
365.285 0.108828
365.410 0.100880
365.519 0.0948111
365.629 0.0894397
365.738 0.0846622
365.847 0.0803975
365.957 0.0765677
366.066 0.0731219
366.285 0.0671810
366.504 0.0622634
366.722 0.0581474
366.941 0.0546640
367.160 0.0516905
367.347 0.0494763
367.535 0.0475223
367.910 0.0442493
368.285 0.0416390
368.660 0.0395300
369.035 0.0378070
369.410 0.0363895
369.785 0.0352156
370.160 0.0342328
370.503 0.0334672
370.847 0.0328121
371.534 0.0317716
372.222 0.0310102
372.909 0.0304590
373.597 0.0300749
374.284 0.0298211
374.972 0.0296605
375.659 0.0295851
376.347 0.0295827
377.034 0.0296413
378.409 0.0299139
379.784 0.0303602
381.159 0.0309555
382.534 0.0316846
383.909 0.0325421
385.283 0.0335264
386.658 0.0346398
388.033 0.0358901
389.408 0.0372859
390.783 0.0388410
392.158 0.0405726
393.533 0.0425003
394.908 0.0446513
396.283 0.0470565
397.657 0.0497539
398.907 0.0525023
400.157 0.0555773
401.407 0.0590332
402.657 0.0629399
403.282 0.0650902
403.907 0.0673856
404.532 0.0698421
405.157 0.0724792
405.782 0.0753101
406.407 0.0783521
407.032 0.0816197
407.657 0.0851779
408.344 0.0894527
409.032 0.0941503
409.719 0.0993351
410.406 0.105082
411.094 0.111485
411.781 0.118657
412.125 0.122575
412.469 0.126740
412.813 0.131176
413.156 0.135909
413.656 0.143385
414.156 0.151659
414.656 0.160858
415.156 0.171127
415.656 0.182636
415.906 0.188933
416.156 0.195643
416.406 0.202811
416.656 0.210475
416.906 0.218682
417.156 0.227482
417.500 0.240681
417.843 0.255316
418.187 0.271621
418.531 0.289875
418.703 0.299841
418.875 0.310428
419.047 0.321693
419.218 0.333689
419.390 0.346499
419.562 0.360187
419.734 0.374852
419.906 0.390576
420.093 0.409079
420.281 0.429141
420.468 0.450946
420.656 0.474718
420.843 0.500717
421.031 0.529248
421.218 0.560667
421.406 0.595364
421.562 0.627172
421.718 0.661915
421.874 0.699999
421.952 0.720432
422.031 0.741875
422.109 0.764427
422.187 0.788107
422.265 0.813024
422.343 0.839270
422.421 0.866944
422.499 0.896153
422.577 0.927018
422.655 0.959669
422.741 0.997863
422.827 1.03856
422.913 1.08211
422.999 1.12866
423.085 1.17862
423.171 1.23222
423.257 1.28990
423.343 1.35209
423.386 1.38507
423.429 1.41937
423.472 1.45507
423.515 1.49215
423.558 1.53087
423.601 1.57115
423.644 1.61326
423.687 1.65712
423.730 1.70304
423.773 1.75105
423.816 1.80127
423.859 1.85373
423.902 1.90882
423.944 1.96646
423.987 2.02710
424.030 2.09064
424.069 2.15140
424.109 2.21505
424.148 2.28178
424.187 2.35163
424.226 2.42518
424.265 2.50230
424.304 2.58366
424.343 2.66915
424.382 2.75954
424.421 2.85474
424.460 2.95562
424.499 3.06214
424.538 3.17532
424.577 3.29515
424.616 3.42287
424.655 3.55852
424.698 3.71860
424.741 3.89087
424.784 4.07672
424.827 4.27728
424.870 4.49535
424.913 4.73268
424.956 4.99186
424.978 5.13057
424.999 5.27523
425.021 5.42767
425.042 5.58774
425.064 5.75599
425.085 5.93304
425.107 6.11954
425.128 6.31624
425.150 6.52392
425.171 6.74240
425.192 6.97467
425.214 7.22076
425.235 7.48180
425.257 7.75769
425.278 8.05233
425.300 8.36594
425.321 8.70007
425.343 9.05474
425.364 9.43511
425.386 9.84157
425.407 10.2763
425.429 10.7416
425.450 11.2400
425.472 11.7742
425.493 12.3470
425.515 12.9586
425.536 13.6180
425.558 14.3257
425.579 15.0856
425.601 15.8974
425.622 16.7728
425.644 17.7124
425.665 18.7204
425.686 19.7964
425.705 20.7939
425.724 21.8527
425.742 22.9758
425.761 24.1599
425.779 25.4209
425.798 26.7484
425.816 28.1600
425.835 29.6434
425.854 31.2177
425.872 32.8690
425.891 34.6178
425.909 36.4480
425.928 38.3817
425.946 40.4004
425.965 42.5279
425.983 44.7428
426.005 47.4425
426.026 50.2785
426.048 53.2515
426.069 56.3465
426.091 59.5913
426.112 62.9696
426.134 66.4784
426.155 70.0962
426.198 77.7207
426.241 85.7694
426.284 94.1642
426.327 102.787
426.413 120.328
426.456 128.943
426.499 137.225
426.550 146.403
426.600 154.624
426.626 158.295
426.651 161.625
426.676 164.603
426.701 167.203
426.736 170.125
426.771 172.243
426.805 173.521
426.840 173.939
426.852 173.886
426.889 173.048
426.927 171.210
426.964 168.406
427.002 164.703
427.033 161.007
427.064 156.785
427.095 152.091
427.126 146.997
427.157 141.567
427.187 135.845
427.249 123.769
427.372 98.7325
427.431 87.1353
427.460 81.5538
427.490 76.1724
427.519 70.9769
427.549 66.0041
427.578 61.2678
427.607 56.7929
427.638 52.3594
427.669 48.2061
427.700 44.3323
427.730 40.7342
427.761 37.4050
427.792 34.3357
427.823 31.5155
427.854 28.9401
427.875 27.3072
427.896 25.7737
427.917 24.3353
427.938 22.9874
427.959 21.7253
427.980 20.5446
428.001 19.4408
428.022 18.4095
428.043 17.4464
428.064 16.5472
428.085 15.7081
428.106 14.9252
428.127 14.1946
428.148 13.5130
428.169 12.8769
428.189 12.2859
428.220 11.4853
428.251 10.7606
428.282 10.1038
428.313 9.50778
428.343 8.96592
428.374 8.47239
428.405 8.02196
428.436 7.61127
428.467 7.23350
428.497 6.88640
428.528 6.56671
428.559 6.27158
428.590 5.99848
428.621 5.74517
428.651 5.50970
428.682 5.29101
428.713 5.08615
428.744 4.89451
428.774 4.71489
428.805 4.54623
428.836 4.38758
428.867 4.23810
428.928 3.96418
428.990 3.71848
429.051 3.49768
429.113 3.29773
429.175 3.11649
429.236 2.95108
429.298 2.79987
429.359 2.66122
429.421 2.53392
429.482 2.41636
429.544 2.30772
429.606 2.20710
429.667 2.11386
429.729 2.02701
429.790 1.94610
429.852 1.87059
429.913 1.80013
429.975 1.73406
430.037 1.67212
430.098 1.61398
430.160 1.55942
430.283 1.45953
430.406 1.37074
430.529 1.29136
430.652 1.22026
430.776 1.15624
430.899 1.09852
431.022 1.04629
431.145 0.998894
431.257 0.959518
431.369 0.923363
431.481 0.890050
431.593 0.859361
431.705 0.831001
431.817 0.804805
431.929 0.780540
432.040 0.758082
432.152 0.737245
432.264 0.717933
432.488 0.683355
432.712 0.653537
432.936 0.627819
433.082 0.613032
433.227 0.599631
433.518 0.576510
433.809 0.557711
434.100 0.542659
434.391 0.530884
434.682 0.522011
434.974 0.515707
435.265 0.511734
435.623 0.509791
436.026 0.511229
436.429 0.516283
436.832 0.524817
437.235 0.536785
437.638 0.552230
438.041 0.571270
438.444 0.594109
438.847 0.621036
439.205 0.648718
439.563 0.680267
439.922 0.716110
440.280 0.756706
440.638 0.802681
440.817 0.827922
440.996 0.854825
441.175 0.883518
441.355 0.914135
441.534 0.946822
441.713 0.981738
441.959 1.03373
442.205 1.09082
442.452 1.15364
442.698 1.22291
442.821 1.26025
442.944 1.29951
443.067 1.34088
443.191 1.38444
443.314 1.43042
443.437 1.47891
443.560 1.53013
443.683 1.58429
443.862 1.66884
444.041 1.76079
444.220 1.86107
444.400 1.97070
444.489 2.02942
444.579 2.09094
444.668 2.15545
444.758 2.22307
444.847 2.29417
444.937 2.36881
445.027 2.44741
445.116 2.53006
445.239 2.65117
445.362 2.78143
445.486 2.92201
445.609 3.07379
445.732 3.23825
445.855 3.41654
445.978 3.61060
446.101 3.82198
446.224 4.05321
446.348 4.30643
446.409 4.44238
446.471 4.58479
446.532 4.73456
446.594 4.89172
446.655 5.05729
446.717 5.23160
446.779 5.41530
446.840 5.60873
446.902 5.81330
446.963 6.02915
447.025 6.25789
447.086 6.49980
447.137 6.70888
447.187 6.92844
447.237 7.15919
447.288 7.40192
447.338 7.65749
447.389 7.92683
447.439 8.21096
447.489 8.51041
447.540 8.82758
447.590 9.16325
447.641 9.51893
447.691 9.89550
447.741 10.2963
447.792 10.7226
447.842 11.1766
447.892 11.6600
447.954 12.2971
448.016 12.9895
448.077 13.7439
448.139 14.5667
448.200 15.4695
448.262 16.4599
448.323 17.5534
448.354 18.1426
448.385 18.7607
448.416 19.4139
448.446 20.1026
448.477 20.8294
448.508 21.5971
448.539 22.4087
448.570 23.2675
448.600 24.1770
448.631 25.1378
448.662 26.1602
448.693 27.2458
448.724 28.3993
448.754 29.6259
448.785 30.9310
448.816 32.3206
448.847 33.8009
448.877 35.3733
448.905 36.8978
448.933 38.5141
448.961 40.2281
448.989 42.0458
449.017 43.9734
449.045 46.0174
449.073 48.1843
449.101 50.4723
449.129 52.9044
449.157 55.4794
449.185 58.2036
449.213 61.0836
449.241 64.1254
449.269 67.3347
449.297 70.7168
449.325 74.2631
449.356 78.3871
449.387 82.7342
449.418 87.3069
449.448 92.1059
449.479 97.1298
449.510 102.375
449.541 107.836
449.572 113.485
449.633 125.392
449.695 137.931
449.756 150.963
449.818 164.220
449.891 180.042
449.965 195.275
450.039 209.323
450.076 215.721
450.113 221.580
450.146 226.401
450.179 230.672
450.213 234.374
450.246 237.445
450.280 239.871
450.313 241.612
450.347 242.656
450.380 242.992
450.407 242.747
450.450 241.380
450.494 238.836
450.537 235.163
450.581 230.441
450.624 224.731
450.668 218.159
450.711 210.805
450.755 202.823
450.817 190.485
450.879 177.441
451.004 150.625
451.064 137.981
451.123 125.784
451.183 114.196
451.243 103.352
451.292 95.0652
451.341 87.3389
451.390 80.1813
451.438 73.5878
451.487 67.5439
451.536 62.0268
451.561 59.4520
451.585 57.0082
451.610 54.6712
451.634 52.4558
451.664 49.8872
451.694 47.4721
451.724 45.2022
451.754 43.0765
451.783 41.0729
451.813 39.1911
451.843 37.4235
451.873 35.7684
451.903 34.2079
451.933 32.7412
451.963 31.3620
451.993 30.0688
452.022 28.8473
452.052 27.6968
452.082 26.6124
452.112 25.5930
452.142 24.6276
452.172 23.7156
452.202 22.8535
452.232 22.0378
452.291 20.5336
452.351 19.1825
452.411 17.9608
452.471 16.8546
452.531 15.8497
452.590 14.9355
452.647 14.1349
452.704 13.3996
452.761 12.7203
452.818 12.0936
452.876 11.5121
452.933 10.9732
452.990 10.4713
453.047 10.0044
453.104 9.56784
453.161 9.16045
453.218 8.77831
453.275 8.42058
453.332 8.08404
453.389 7.76812
453.446 7.47062
453.503 7.19013
453.563 6.91273
453.623 6.65130
453.682 6.40461
453.742 6.17195
453.862 5.74287
453.981 5.35783
454.101 5.01040
454.220 4.69631
454.340 4.41116
454.459 4.15148
454.535 3.99801
454.611 3.85299
454.764 3.58608
454.916 3.34626
455.068 3.12998
455.220 2.93420
455.372 2.75640
455.524 2.59440
455.676 2.44636
455.796 2.33873
455.915 2.23817
456.035 2.14392
456.154 2.05562
456.274 1.97264
456.393 1.89469
456.513 1.82131
456.632 1.75215
456.752 1.68684
456.872 1.62520
457.111 1.51172
457.350 1.40979
457.589 1.31797
457.828 1.23488
458.067 1.15952
458.306 1.09089
458.545 1.02827
458.784 0.970928
459.023 0.918332
459.262 0.869940
459.501 0.825364
459.718 0.787788
459.936 0.752784
460.153 0.720089
460.370 0.689491
460.588 0.660799
460.805 0.633885
461.022 0.608602
461.240 0.584823
461.457 0.562423
461.674 0.541317
461.892 0.521397
462.109 0.502577
462.544 0.467923
462.978 0.436798
463.217 0.421008
463.456 0.406078
463.934 0.378560
464.413 0.353808
464.891 0.331465
465.369 0.311227
465.847 0.292837
466.325 0.276078
466.803 0.260763
467.151 0.250436
467.499 0.240736
467.846 0.231611
468.194 0.223019
468.542 0.214929
468.889 0.207307
469.585 0.193275
470.280 0.180655
470.976 0.169298
471.671 0.159048
472.366 0.149769
472.845 0.143891
473.323 0.138386
473.801 0.133223
474.279 0.128378
474.757 0.123825
475.235 0.119545
475.713 0.115517
476.191 0.111725
477.148 0.104789
478.104 0.0986307
479.060 0.0931673
480.016 0.0883331
480.842 0.0846269
481.668 0.0813346
482.494 0.0784461
483.320 0.0759640
484.145 0.0739064
484.971 0.0723135
485.797 0.0712506
486.210 0.0709444
486.623 0.0708178
487.101 0.0709406
487.579 0.0714025
488.057 0.0722748
488.535 0.0736608
489.013 0.0757070
489.253 0.0770407
489.492 0.0786244
489.731 0.0805007
489.970 0.0827187
490.209 0.0853436
490.448 0.0884565
490.687 0.0921690
490.926 0.0966185
491.165 0.101990
491.404 0.108516
491.524 0.112313
491.643 0.116525
491.763 0.121216
491.882 0.126458
492.002 0.132343
492.121 0.138967
492.241 0.146464
492.360 0.154994
492.480 0.164768
492.599 0.176024
492.719 0.189107
492.838 0.204428
492.958 0.222595
493.018 0.232984
493.077 0.244393
493.137 0.257026
493.197 0.271048
493.257 0.286771
493.316 0.304489
493.357 0.317991
493.398 0.332799
493.439 0.349214
493.479 0.367445
493.520 0.387937
493.561 0.411034
493.602 0.437403
493.642 0.467606
493.683 0.502650
493.724 0.543422
493.765 0.591432
493.805 0.648044
493.826 0.680291
493.846 0.715488
493.867 0.753944
493.887 0.795780
493.907 0.841776
493.928 0.891876
493.948 0.947007
493.968 1.00710
493.996 1.09667
494.023 1.19783
494.050 1.31202
494.064 1.37450
494.077 1.44033
494.091 1.51072
494.104 1.58541
494.118 1.66464
494.131 1.74866
494.145 1.83772
494.159 1.93208
494.172 2.03201
494.186 2.13698
494.199 2.24883
494.213 2.36709
494.227 2.49206
494.240 2.62404
494.254 2.76333
494.267 2.91025
494.281 3.06511
494.294 3.22700
494.308 3.39862
494.322 3.57913
494.335 3.76885
494.349 3.96660
494.362 4.17561
494.376 4.39477
494.390 4.62437
494.403 4.86292
494.418 5.14074
494.433 5.43035
494.448 5.73602
494.463 6.05398
494.478 6.38882
494.493 6.73635
494.508 7.09900
494.523 7.47700
494.538 7.87322
494.552 8.28252
494.582 9.15153
494.612 10.0843
494.642 11.0770
494.667 11.9392
494.691 12.8380
494.715 13.7790
494.740 14.7523
494.789 16.8004
494.838 18.9549
494.897 21.6820
494.957 24.4310
495.006 26.6380
495.055 28.7459
495.096 30.3878
495.136 31.8850
495.166 32.8774
495.196 33.7659
495.226 34.5400
495.256 35.1905
495.294 35.8252
495.328 36.2026
495.350 36.3507
495.372 36.4182
495.380 36.4229
495.392 36.4099
495.416 36.3121
495.440 36.1199
495.465 35.8321
495.489 35.4539
495.513 34.9811
495.538 34.4218
495.562 33.7805
495.587 33.0654
495.627 31.7396
495.667 30.2546
495.716 28.2576
495.765 26.1224
495.818 23.6949
495.872 21.2357
495.921 19.0063
495.970 16.8516
496.018 14.8025
496.043 13.8244
496.067 12.8863
496.092 11.9828
496.116 11.1194
496.141 10.2975
496.165 9.52085
496.190 8.78366
496.214 8.08919
496.239 7.43715
496.263 6.82933
496.288 6.25988
496.312 5.73026
496.337 5.23915
496.361 4.78685
496.386 4.36804
496.410 3.98445
496.422 3.80320
496.434 3.63114
496.447 3.46655
496.459 3.30920
496.471 3.15764
496.483 3.01412
496.496 2.87605
496.508 2.74545
496.520 2.61994
496.532 2.50135
496.545 2.38841
496.557 2.28089
496.569 2.17778
496.581 2.08053
496.593 1.98808
496.606 1.90023
496.618 1.81612
496.630 1.73692
496.655 1.59042
496.672 1.49288
496.690 1.40263
496.708 1.31916
496.726 1.24199
496.744 1.17068
496.761 1.10480
496.779 1.04395
496.797 0.987747
496.815 0.935837
496.833 0.887889
496.850 0.843592
496.868 0.802655
496.886 0.764809
496.904 0.729804
496.939 0.667404
496.975 0.613797
497.011 0.567574
497.046 0.527542
497.082 0.492698
497.117 0.462202
497.153 0.435355
497.189 0.411576
497.224 0.390439
497.282 0.360487
497.340 0.335054
497.398 0.313072
497.455 0.293898
497.513 0.276933
497.571 0.261838
497.629 0.248277
497.687 0.236016
497.745 0.224853
497.802 0.214678
497.918 0.196752
498.034 0.181493
498.149 0.168375
498.247 0.158629
498.345 0.149933
498.443 0.142134
498.541 0.135115
498.639 0.128758
498.737 0.122987
498.932 0.112926
499.128 0.104465
499.324 0.0972809
499.520 0.0911175
499.715 0.0857841
500.000 0.0792106
500.309 0.0733224
500.618 0.0684249
500.926 0.0642971
501.235 0.0607792
501.544 0.0577487
501.853 0.0551150
502.162 0.0528079
502.470 0.0507732
502.765 0.0490422
503.060 0.0474850
503.649 0.0447906
504.239 0.0425420
504.828 0.0406383
505.418 0.0390035
506.007 0.0375829
506.596 0.0363361
507.186 0.0352366
507.860 0.0341220
508.533 0.0331274
509.207 0.0322384
509.881 0.0314401
511.228 0.0300661
512.575 0.0289309
513.923 0.0279864
515.270 0.0272004
516.617 0.0265625
517.964 0.0260322
519.312 0.0256187
520.659 0.0253117
522.007 0.0251043
523.354 0.0250020
524.813 0.0250185
526.273 0.0251725
527.733 0.0254561
529.192 0.0259222
530.652 0.0265814
532.111 0.0274682
532.841 0.0280110
533.571 0.0286294
534.301 0.0293319
535.031 0.0301285
535.817 0.0311053
536.603 0.0322223
537.389 0.0334972
538.174 0.0349503
538.960 0.0366283
539.746 0.0385632
540.532 0.0408003
541.318 0.0433982
541.936 0.0457406
542.553 0.0483953
543.171 0.0514169
543.788 0.0548725
544.406 0.0588457
545.023 0.0634392
545.332 0.0660085
545.641 0.0687824
545.950 0.0717831
546.258 0.0750338
546.567 0.0785689
546.876 0.0824241
547.185 0.0866384
547.493 0.0912534
547.802 0.0963228
548.111 0.101903
