Fe-54(n,tot) ENDFB-8.0
593013 2.44813
593104 2.68587
593195 2.90455
593286 3.10394
593377 3.28377
593468 3.44506
593559 3.58899
593650 3.71704
593740 3.83041
593831 3.93077
593877 3.97647
593922 4.01930
593968 4.05962
594013 4.09749
594059 4.13304
594104 4.16635
594150 4.19768
594195 4.22704
594241 4.25466
594286 4.28053
594344 4.31105
594401 4.33918
594458 4.36517
594516 4.38920
594573 4.41143
594631 4.43204
594688 4.45120
594745 4.46913
594803 4.48615
594860 4.50279
594889 4.51127
594918 4.52015
594946 4.52982
594975 4.54092
595004 4.55463
595018 4.56310
595032 4.57310
595047 4.58541
595061 4.60077
595075 4.62081
595090 4.64745
595104 4.68467
595118 4.73800
595126 4.77413
595133 4.81907
595140 4.87574
595147 4.94712
595154 5.04110
595162 5.16553
595169 5.33352
595172 5.43975
595176 5.56137
595179 5.70951
595183 5.88630
595187 6.09840
595190 6.35410
595194 6.66356
595197 7.03897
595201 7.49436
595205 8.02789
595208 8.60462
595211 9.27194
595214 10.0267
595217 10.8512
595221 11.7063
595224 12.5283
595225 12.9015
595227 13.2347
595229 13.5177
595230 13.7295
595232 13.8922
595233 13.9862
595235 14.0111
595236 13.9696
595238 13.8674
595240 13.7118
595243 13.2765
595246 12.7364
595249 12.1549
595252 11.5782
595256 11.0515
595258 10.6445
595261 10.2870
595263 9.95100
595266 9.66170
595268 9.39418
595271 9.16695
595273 8.96696
595276 8.79210
595281 8.50530
595286 8.30441
595291 8.17141
595296 8.10558
595301 8.10185
595306 8.16157
595311 8.29225
595316 8.49795
595319 8.63966
595321 8.80124
595324 8.99020
595326 9.20936
595329 9.47260
595331 9.76290
595334 10.0926
595336 10.4641
595340 10.9840
595343 11.5464
595346 12.1759
595349 12.8059
595352 13.4320
595355 13.9503
595356 14.1541
595358 14.3085
595359 14.4054
595361 14.4384
595362 14.3988
595364 14.2907
595365 14.1164
595367 13.8811
595368 13.5719
595370 13.2375
595373 12.4813
595379 10.8541
595382 10.1153
595385 9.45124
595388 8.85008
595391 8.34786
595394 7.90351
595397 7.53677
595400 7.21381
595403 6.94715
595406 6.71846
595409 6.52169
595412 6.34646
595415 6.19973
595422 5.95661
595428 5.76977
595434 5.62589
595440 5.50957
595446 5.41592
595452 5.33954
595458 5.27745
595470 5.18033
595482 5.11085
595494 5.05879
595507 5.01949
595519 4.98874
595531 4.96471
595555 4.92997
595579 4.90733
595604 4.89234
595628 4.88267
595652 4.87682
595676 4.87386
595725 4.87425
595774 4.88088
595822 4.89234
595871 4.90797
595919 4.92751
595968 4.95096
596016 4.97864
596065 5.01084
596114 5.04826
596162 5.09150
596211 5.14169
596259 5.19992
596284 5.23250
596308 5.26767
596332 5.30568
596356 5.34661
596381 5.39112
596405 5.43936
596429 5.49172
596453 5.54838
596478 5.61027
596502 5.67772
596526 5.75130
596551 5.83136
596575 5.91931
596599 6.01567
596623 6.12141
596648 6.23759
596672 6.36543
596696 6.50625
596721 6.66156
596745 6.83227
596769 7.02160
596793 7.23084
596818 7.46209
596842 7.71645
596866 7.99821
596891 8.30849
596915 8.64911
596939 9.01978
596958 9.32801
596976 9.65312
596995 9.99578
597014 10.3543
597088 11.8776
597107 12.2528
597125 12.6069
597144 12.9322
597163 13.2184
597181 13.4568
597200 13.6360
597218 13.7505
597237 13.7961
597256 13.7711
597274 13.6776
597293 13.5203
597312 13.3063
597330 13.0426
597349 12.7418
597386 12.0633
597423 11.3376
597461 10.6212
597479 10.2752
597498 9.94419
597516 9.62793
597535 9.32745
597555 9.01656
597576 8.72659
597596 8.45555
597616 8.20275
597637 7.96727
597657 7.74812
597677 7.54424
597698 7.35457
597718 7.17806
597738 7.01370
597758 6.86054
597779 6.71768
597799 6.58429
597819 6.45959
597840 6.34287
597860 6.23348
597880 6.13081
597901 6.03433
597921 5.94353
597941 5.85795
597961 5.77720
597982 5.70088
598002 5.62867
598022 5.56025
598043 5.49535
598063 5.43372
598104 5.31941
598144 5.21582
598185 5.12181
598225 5.03639
598266 4.95952
598307 4.89092
598347 4.83098
598388 4.78067
598408 4.75964
598428 4.74175
598449 4.72740
598469 4.71706
598489 4.71136
598510 4.71104
598530 4.71702
598550 4.73047
598571 4.75278
598591 4.78573
598611 4.83147
598631 4.89269
598652 4.97271
598662 5.02127
598672 5.07563
598682 5.13753
598692 5.20649
598703 5.28468
598713 5.37146
598723 5.46953
598733 5.57801
598743 5.70024
598753 5.83503
598763 5.98640
598774 6.15278
598784 6.33891
598794 6.54261
598804 6.76937
598814 7.01610
598824 7.28891
598834 7.58339
598846 7.96216
598858 8.37162
598870 8.81730
598882 9.28854
598894 9.78802
598906 10.2998
598917 10.8179
598929 11.3303
598941 11.8272
598953 12.2856
598959 12.4975
598965 12.6956
598971 12.8786
598976 13.0450
598982 13.1961
598988 13.3260
599000 13.5282
599012 13.6524
599024 13.7009
599036 13.6786
599047 13.5940
599059 13.4552
599071 13.2745
599095 12.8209
599107 12.5667
599118 12.3032
599142 11.7665
599154 11.5033
599166 11.2463
599178 10.9953
599189 10.7556
599201 10.5259
599213 10.3064
599223 10.1321
599233 9.96489
599242 9.80472
599252 9.65294
599262 9.50622
599272 9.36732
599291 9.10619
599311 8.86751
599330 8.64923
599350 8.44941
599369 8.26623
599389 8.09719
599408 7.94249
599428 7.79990
599447 7.66819
599467 7.54628
599486 7.43322
599506 7.32817
599525 7.23035
599545 7.13864
599564 7.05338
599584 6.97356
599603 6.89868
599623 6.82834
599642 6.76214
599662 6.69975
599681 6.64086
599720 6.53248
599759 6.43512
599798 6.34720
599837 6.26743
599876 6.19457
599915 6.12810
599954 6.06705
599993 6.01081
600033 5.95868
600072 5.91048
600111 5.86567
600150 5.82389
600189 5.78476
600228 5.74820
600267 5.71389
600306 5.68162
600345 5.65122
600384 5.62252
600462 5.56970
600540 5.52214
600618 5.47921
600696 5.44018
600774 5.40463
600852 5.37205
600930 5.34218
601008 5.31467
601086 5.28929
601164 5.26580
601242 5.24408
601320 5.22391
601398 5.20523
601476 5.18787
601554 5.17178
601632 5.15685
601710 5.14303
601788 5.13021
601866 5.11841
601944 5.10752
602022 5.09755
602101 5.08845
602179 5.08020
602257 5.07277
602335 5.06615
602413 5.06032
602491 5.05528
602569 5.05101
602647 5.04753
602803 5.04286
602959 5.04129
603115 5.04280
603271 5.04739
603349 5.05086
603427 5.05511
603505 5.06022
603583 5.06630
603661 5.07368
603739 5.08307
603778 5.08902
603817 5.09630
603856 5.10558
603895 5.11804
603934 5.13573
603973 5.16224
603993 5.18082
604012 5.20472
604032 5.23604
604051 5.27796
604071 5.33535
604081 5.37233
604090 5.41602
604100 5.46913
604110 5.53289
604120 5.61178
604129 5.70834
604139 5.83030
604149 5.98297
604154 6.07547
604159 6.18053
604164 6.30028
604168 6.43424
604173 6.59090
604178 6.77120
604183 6.97929
604188 7.21479
604193 7.49304
604198 7.81583
604203 8.19007
604207 8.61331
604213 9.15284
604218 9.76028
604223 10.4433
604228 11.1887
604234 11.9814
604239 12.7387
604241 13.0874
604244 13.4025
604247 13.6736
604249 13.8909
604252 14.0510
604255 14.1363
604257 14.1511
604260 14.0960
604262 13.9747
604265 13.7934
604268 13.5604
604270 13.2852
604273 12.9652
604275 12.6340
604281 11.9377
604286 11.2408
604291 10.5793
604296 9.95039
604302 9.38842
604307 8.89307
604313 8.46707
604318 8.08778
604323 7.75671
604329 7.46708
604334 7.21720
604339 6.99238
604345 6.79305
604350 6.61533
604356 6.45874
604361 6.31468
604366 6.18399
604377 5.95747
604388 5.76407
604399 5.60176
604409 5.46812
604415 5.41554
604420 5.37671
604425 5.35511
604431 5.35980
604436 5.40399
604442 5.50651
604444 5.59125
604447 5.70559
604450 5.85729
604452 6.05610
604455 6.31404
604458 6.64550
604460 7.06691
604463 7.57365
604466 8.21897
604468 8.99247
604471 9.88505
604474 10.8249
604476 11.8203
604479 12.7119
604480 13.1324
604482 13.4711
604483 13.7518
604484 13.9695
604486 14.1309
604487 14.2139
604488 14.2353
604490 14.1978
604492 13.9750
604495 13.6270
604498 13.1866
604500 12.7305
604506 11.8150
604510 11.0904
604515 10.4702
604520 9.94852
604524 9.51165
604529 9.14487
604534 8.83517
604539 8.57179
604543 8.35054
604548 8.15503
604553 7.98498
604557 7.83605
604562 7.70738
604571 7.48657
604581 7.31099
604590 7.16574
604599 7.04633
604609 6.94472
604618 6.85915
604627 6.78483
604637 6.72114
604646 6.66498
604655 6.61621
604674 6.53423
604693 6.46981
604712 6.41829
604730 6.37677
604749 6.34319
604768 6.31602
604786 6.29412
604805 6.27661
604831 6.25814
604858 6.24558
604884 6.23787
604910 6.23421
604937 6.23398
604963 6.23670
605015 6.24949
605068 6.27037
605120 6.29772
605173 6.33057
605226 6.36798
605278 6.40946
605331 6.45443
605383 6.50244
605436 6.55298
605488 6.60587
605541 6.66052
605646 6.77389
605751 6.88976
605856 7.00391
606067 7.20810
606172 7.28700
606277 7.34210
606382 7.36724
606487 7.35655
606552 7.32994
606616 7.28698
606681 7.22693
606746 7.14931
606810 7.05373
606875 6.94052
606939 6.80986
607004 6.66230
607069 6.49835
607133 6.31955
607198 6.12690
607263 5.92183
607392 5.48090
607521 5.01328
607683 4.41949
607764 4.13326
607845 3.86340
607926 3.61742
607967 3.50576
608007 3.40287
608048 3.30962
608088 3.22679
608129 3.15507
608169 3.09504
608217 3.04008
608264 3.00218
608312 2.98144
608359 2.97761
608407 2.99010
608454 3.01802
608502 3.06020
608549 3.11524
608597 3.18157
608644 3.25750
608739 3.43126
608834 3.62308
608929 3.82110
609017 4.00177
609105 4.17408
609193 4.33435
609281 4.48044
609369 4.61145
609457 4.72732
609545 4.82863
609633 4.91629
609721 4.99145
609809 5.05531
609897 5.10909
609985 5.15394
610073 5.19095
610161 5.22109
610249 5.24526
610337 5.26425
610438 5.28048
610538 5.29174
610639 5.29881
610739 5.30234
610840 5.30291
610940 5.30098
611041 5.29696
611141 5.29120
611242 5.28397
611342 5.27554
611443 5.26610
611544 5.25585
611745 5.23344
611946 5.20927
612147 5.18399
612348 5.15810
612750 5.10578
613152 5.05399
613353 5.02854
613554 5.00349
613755 4.97883
613956 4.95458
614157 4.93073
614358 4.90729
614560 4.88423
614761 4.86154
614962 4.83921
615163 4.81724
615364 4.79563
615565 4.77444
615766 4.75375
615967 4.73382
616068 4.72427
616168 4.71520
616269 4.70685
616319 4.70311
616369 4.69984
616419 4.69725
616470 4.69576
616495 4.69567
616520 4.69622
616545 4.69769
616570 4.70051
616595 4.70545
616608 4.70909
616620 4.71380
616633 4.72004
616646 4.72824
616658 4.73939
616671 4.75462
616683 4.77635
616690 4.79073
616696 4.80836
616702 4.83026
616708 4.85790
616715 4.89341
616721 4.93914
616727 5.00153
616734 5.08805
616737 5.14534
616740 5.21258
616743 5.29476
616746 5.39651
616749 5.52897
616752 5.69339
616756 5.91495
616759 6.20054
616762 6.60104
616763 6.85614
616765 7.13780
616767 7.49268
616768 7.88579
616770 8.38018
616771 8.93812
616773 9.50142
616774 10.1468
616777 11.5064
616778 12.1872
616779 12.7246
616781 13.1232
616782 13.2676
616783 13.1514
616785 12.8091
616786 12.2476
616787 11.6176
616790 10.2356
616792 9.57105
616793 8.98873
616795 8.37641
616796 7.86984
616798 7.44312
616799 7.08475
616801 6.76647
616803 6.51541
616806 6.12227
616809 5.82745
616812 5.61509
616816 5.45330
616819 5.32769
616822 5.22575
616825 5.14675
616829 5.08070
616832 5.02813
616835 4.98311
616838 4.94649
616845 4.88881
616851 4.84540
616858 4.81242
616864 4.78679
616871 4.76676
616877 4.75032
616884 4.73687
616896 4.71649
616909 4.70171
616922 4.69077
616935 4.68229
616948 4.67565
616961 4.67024
616974 4.66584
617000 4.65902
617026 4.65399
617052 4.65015
617078 4.64713
617103 4.64475
617155 4.64132
617207 4.63931
617259 4.63850
617310 4.63889
617362 4.64054
617414 4.64360
617466 4.64834
617517 4.65502
617569 4.66409
617621 4.67602
617673 4.69153
617725 4.71145
617776 4.73692
617828 4.76933
617854 4.78879
617880 4.81079
617906 4.83567
617932 4.86375
617957 4.89572
617983 4.93204
618009 4.97339
618035 5.02035
618061 5.07424
618087 5.13600
618113 5.20698
618139 5.28843
618164 5.38291
618190 5.49246
618203 5.55398
618216 5.61987
618229 5.69102
618242 5.76790
618255 5.85171
618268 5.94175
618281 6.04002
618294 6.14573
618307 6.26124
618320 6.38560
618333 6.52051
618346 6.66688
618359 6.82698
618371 6.99934
618384 7.18771
618397 7.39021
618410 7.61103
618423 7.84770
618436 8.10265
618449 8.37647
618463 8.68586
618476 9.01631
618503 9.73295
618530 10.5090
618558 11.3041
618571 11.6912
618585 12.0572
618598 12.3916
618612 12.6817
618625 12.9218
618639 13.1005
618653 13.2146
618666 13.2599
618680 13.2377
618693 13.1509
618707 13.0057
618720 12.8117
618734 12.5753
618747 12.3091
618775 11.7150
618802 11.0881
618815 10.7774
618829 10.4762
618842 10.1825
618856 9.90261
618870 9.63354
618883 9.37991
618901 9.06294
618919 8.77147
618937 8.50281
618955 8.25568
618973 8.02744
618991 7.81908
619009 7.62775
619026 7.45197
619044 7.28948
619062 7.14079
619080 7.00376
619098 6.87732
619116 6.75984
619134 6.65174
619152 6.55154
619170 6.45850
619188 6.37153
619206 6.29099
619224 6.21586
619242 6.14567
619260 6.07964
619277 6.01812
619295 5.96039
619313 5.90613
619349 5.80669
619385 5.71839
619421 5.63916
619457 5.56810
619493 5.50373
619528 5.44547
619564 5.39222
619600 5.34364
619636 5.29890
619672 5.25777
619708 5.21961
619743 5.18429
619779 5.15131
619815 5.12059
619851 5.09172
619887 5.06467
619959 5.01500
620030 4.97045
620102 4.92993
620174 4.89272
620245 4.85818
620317 4.82575
620389 4.79492
620460 4.76526
620532 4.73634
620604 4.70774
620675 4.67907
620747 4.65007
620783 4.63542
620819 4.62081
620855 4.60640
620891 4.59271
620926 4.58064
620944 4.57580
620962 4.57226
620980 4.57064
620998 4.57189
621016 4.57746
621034 4.58961
621052 4.61222
621070 4.65131
621079 4.68039
621088 4.71790
621097 4.76753
621106 4.83206
621115 4.91849
621124 5.03272
621133 5.18877
621137 5.28710
621141 5.39978
621146 5.53526
621150 5.69534
621155 5.88504
621159 6.10495
621164 6.37207
621168 6.69008
621173 7.06820
621177 7.50520
621182 8.04200
621186 8.66610
621191 9.37537
621196 10.1539
621200 10.9654
621205 11.7498
621207 12.1074
621209 12.4277
621212 12.7005
621214 12.9088
621216 13.0653
621219 13.1552
621221 13.1779
621223 13.1358
621225 13.0338
621228 12.8790
621230 12.6799
621232 12.4454
621237 11.9050
621242 11.3196
621246 10.7347
621251 10.1904
621256 9.57216
621262 9.02790
621267 8.55602
621273 8.15656
621279 7.80673
621284 7.51095
621290 7.25096
621295 7.02968
621301 6.83355
621306 6.66220
621312 6.51175
621317 6.38125
621323 6.26332
621329 6.16007
621340 5.98281
621351 5.83724
621362 5.71807
621373 5.61824
621384 5.53362
621395 5.46112
621406 5.39842
621417 5.34371
621429 5.29560
621451 5.21469
621473 5.14998
621495 5.09664
621518 5.05227
621540 5.01444
621562 4.98203
621584 4.95381
621606 4.92897
621651 4.88706
621695 4.85298
621740 4.82454
621784 4.80035
621829 4.77931
621873 4.76078
621918 4.74427
621962 4.72942
622051 4.70347
622140 4.68143
622229 4.66223
622318 4.64529
622407 4.63015
622496 4.61654
622585 4.60428
622674 4.59325
622763 4.58339
622852 4.57476
622941 4.56743
623030 4.56161
623119 4.55760
623207 4.55592
623296 4.55740
623385 4.56340
623430 4.56876
623474 4.57624
623519 4.58641
623563 4.60007
623608 4.61840
623652 4.64305
623697 4.67647
623719 4.69754
623741 4.72236
623763 4.75191
623786 4.78698
623808 4.82933
623830 4.88042
623852 4.94325
623875 5.02070
623886 5.06642
623897 5.11779
623908 5.17572
623919 5.24133
623930 5.31667
623941 5.40205
623952 5.50013
623964 5.61339
623975 5.74495
623986 5.89871
623997 6.07957
624008 6.29378
624014 6.41694
624019 6.55181
624025 6.69975
624030 6.85930
624036 7.03800
624041 7.23139
624047 7.44871
624052 7.68461
624058 7.95042
624064 8.23959
624069 8.56594
624075 8.92120
624080 9.32190
624086 9.75719
624091 10.2461
624097 10.7736
624101 11.1980
624105 11.6376
624109 12.1014
624113 12.5873
624121 13.6110
624129 14.6633
624133 15.1905
624137 15.6810
624141 16.1341
624145 16.5355
624149 16.8707
624153 17.1267
624157 17.2928
624161 17.3618
624165 17.3289
624169 17.1973
624173 16.9737
624177 16.6680
624181 16.2925
624185 15.8614
624189 15.3891
624193 14.8892
624201 13.8424
624209 12.8258
624213 12.3403
624217 11.8754
624221 11.4334
624225 11.0156
624231 10.4351
624237 9.90911
624243 9.43493
624249 9.01550
624255 8.63243
624261 8.28890
624267 7.98076
624273 7.70849
624279 7.45939
624285 7.23511
624291 7.03281
624297 6.85289
624303 6.68705
624309 6.53656
624315 6.39969
624321 6.27693
624333 6.05839
624345 5.87601
624357 5.72000
624369 5.58779
624381 5.47305
624393 5.37448
624404 5.28851
624416 5.21311
624428 5.14608
624440 5.08720
624452 5.03435
624464 4.98749
624488 4.90715
624512 4.84165
624536 4.78707
624560 4.74122
624584 4.70229
624607 4.66903
624631 4.64010
624655 4.61485
624703 4.57301
624751 4.53966
624798 4.51255
624846 4.48993
624894 4.47080
624942 4.45428
624989 4.43986
625037 4.42706
625085 4.41558
625180 4.39569
625276 4.37878
625371 4.36397
625467 4.35070
625562 4.33858
625658 4.32734
625753 4.31677
625945 4.29715
626136 4.27897
626327 4.26175
626518 4.24520
626709 4.22912
626900 4.21339
627282 4.18256
627664 4.15209
628046 4.12160
628428 4.09067
628810 4.05887
629001 4.04247
629192 4.02567
629383 4.00846
629478 3.99976
629574 3.99112
629669 3.98277
629765 3.97520
629813 3.97203
629860 3.96959
629908 3.96829
629956 3.96882
630004 3.97235
630051 3.98096
630075 3.98829
630099 3.99860
630123 4.01302
630147 4.03310
630171 4.06149
630195 4.10197
630207 4.12866
630219 4.16068
630231 4.19963
630242 4.24728
630254 4.30656
630266 4.37959
630278 4.47181
630290 4.58722
630302 4.73516
630308 4.82394
630314 4.92269
630320 5.03637
630326 5.16285
630332 5.30823
630338 5.46943
630346 5.72645
630354 6.02423
630363 6.36219
630371 6.72895
630379 7.11783
630387 7.49720
630391 7.67183
630395 7.82949
630399 7.96499
630403 8.07139
630407 8.15038
630412 8.19652
630416 8.20894
630420 8.18833
630424 8.13684
630428 8.05781
630432 7.95537
630436 7.83723
630444 7.55677
630452 7.25159
630461 6.94635
630469 6.66008
630476 6.41247
630484 6.19070
630491 5.99158
630499 5.81400
630506 5.65621
630514 5.51621
630521 5.39197
630529 5.28159
630536 5.18333
630544 5.09566
630559 4.94686
630574 4.82638
630589 4.72768
630604 4.64537
630619 4.57689
630634 4.51892
630649 4.46937
630664 4.42665
630679 4.38952
630709 4.32836
630739 4.28010
630769 4.24142
630799 4.20969
630829 4.18321
630859 4.16080
630889 4.14157
630949 4.11028
631009 4.08579
631069 4.06611
631129 4.04984
631189 4.03617
631249 4.02446
631309 4.01434
631369 4.00551
631429 3.99776
631549 3.98489
631670 3.97497
631790 3.96759
631910 3.96262
632030 3.96007
632150 3.96012
632270 3.96309
632390 3.96942
632450 3.97405
632510 3.97977
632570 3.98671
632630 3.99497
632690 4.00474
632750 4.01614
632810 4.02940
632870 4.04474
632930 4.06245
632990 4.08278
633050 4.10614
633110 4.13286
633171 4.16351
633231 4.19853
633291 4.23862
633351 4.28455
633411 4.33729
633471 4.39772
633531 4.46729
633561 4.50586
633591 4.54726
633621 4.59187
633651 4.63964
633681 4.69099
633711 4.74620
633741 4.80561
633771 4.86957
633801 4.93844
633831 5.01266
633861 5.09293
633891 5.17922
633921 5.27231
633951 5.37276
633981 5.48118
634011 5.59823
634041 5.72459
634071 5.86099
634101 6.00869
634131 6.16750
634161 6.33868
634191 6.52302
634221 6.72126
634251 6.93410
634281 7.16211
634311 7.40573
634346 7.70633
634380 8.02775
634415 8.36910
634449 8.72749
634518 9.48642
634588 10.2645
634622 10.6423
634657 10.9995
634691 11.3255
634726 11.6092
634760 11.8424
634795 12.0160
634830 12.1255
634864 12.1678
634899 12.1438
634933 12.0571
634968 11.9136
635002 11.7220
635037 11.4900
635071 11.2280
635141 10.6455
635210 10.0327
635244 9.72907
635279 9.43312
635313 9.14579
635348 8.87053
635383 8.60688
635417 8.35699
635460 8.06271
635503 7.78896
635525 7.65959
635547 7.53508
635568 7.41531
635590 7.30066
635611 7.18994
635633 7.08355
635655 6.98136
635676 6.88324
635698 6.78906
635719 6.69873
635741 6.61214
635762 6.52960
635784 6.45032
635806 6.37469
635827 6.30278
635849 6.23473
635870 6.17083
635892 6.11153
635914 6.05756
635935 6.01033
635957 5.97132
635978 5.94399
636000 5.93387
636011 5.93809
636021 5.95071
636032 5.97456
636043 6.01327
636054 6.07211
636065 6.15869
636075 6.28408
636081 6.36610
636086 6.46433
636092 6.58182
636097 6.72211
636102 6.88914
636108 7.08303
636113 7.32415
636119 7.59989
636124 7.91386
636130 8.26017
636141 8.98786
636146 9.30144
636149 9.43163
636152 9.53215
636155 9.60653
636158 9.64783
636160 9.65483
636163 9.62954
636166 9.57203
636169 9.48946
636174 9.25516
636180 8.95647
636185 8.63768
636191 8.31890
636196 8.01613
636201 7.78151
636205 7.56611
636210 7.37025
636214 7.19688
636219 7.03701
636224 6.89316
636233 6.64951
636242 6.44863
636251 6.28504
636260 6.14729
636269 6.03244
636279 5.93335
636288 5.84875
636297 5.77410
636306 5.70900
636324 5.59836
636342 5.50821
636361 5.43181
636379 5.36590
636397 5.30792
636416 5.25633
636434 5.20930
636452 5.16618
636489 5.08923
636525 5.02121
636562 4.95999
636598 4.90402
636635 4.85241
636672 4.80412
636708 4.75888
636745 4.71604
636781 4.67550
636854 4.59981
636927 4.53046
637001 4.46623
637074 4.40628
637147 4.34997
637220 4.29676
637293 4.24622
637366 4.19796
637439 4.15159
637512 4.10695
637585 4.06369
637659 4.02157
637805 3.93968
637878 3.89944
637951 3.85926
638024 3.81871
638097 3.77742
638134 3.75623
638170 3.73463
638207 3.71236
638244 3.68936
638280 3.66533
638298 3.65290
638317 3.64022
638335 3.62717
638353 3.61384
638372 3.60034
638390 3.58696
638408 3.57408
638417 3.56815
638426 3.56294
638436 3.55872
638445 3.55619
638454 3.55621
638463 3.56030
638472 3.57119
638477 3.58051
638481 3.59318
638486 3.61095
638490 3.63526
638495 3.66853
638499 3.71308
638504 3.77595
638509 3.86409
638513 3.98962
638518 4.16720
638520 4.28786
638522 4.43575
638525 4.61812
638527 4.83347
638529 5.11289
638531 5.46257
638534 5.90059
638536 6.42877
638538 6.93236
638540 7.52753
638541 8.20494
638543 8.90711
638547 10.3979
638548 11.0581
638550 11.5166
638552 11.7647
638554 11.7531
638555 11.5035
638557 11.0964
638559 10.5537
638561 9.99477
638564 8.84658
638567 8.08078
638570 7.44265
638572 6.91509
638575 6.48169
638578 6.11334
638580 5.82078
638583 5.57720
638586 5.37278
638589 5.19394
638591 5.04726
638597 4.81191
638602 4.63008
638608 4.49118
638613 4.37858
638619 4.28886
638624 4.21340
638629 4.15130
638635 4.09756
638640 4.05220
638651 3.97806
638662 3.91944
638673 3.87212
638684 3.83294
638695 3.80003
638706 3.77134
638716 3.74615
638738 3.70356
638760 3.66774
638782 3.63643
638803 3.60751
638825 3.57950
638836 3.56504
638847 3.54974
638858 3.53283
638863 3.52344
638869 3.51304
638874 3.50094
638877 3.49424
638880 3.48688
638882 3.47868
638885 3.46944
638888 3.45882
638890 3.44640
638892 3.43904
638893 3.43090
638895 3.42182
638896 3.41238
638897 3.40089
638899 3.38872
638900 3.37361
638901 3.35723
638902 3.34728
638903 3.33641
638903 3.32449
638904 3.31335
638905 3.29916
638905 3.28359
638906 3.26660
638907 3.25101
638907 3.23208
638908 3.22135
638908 3.21369
638908 3.20464
638909 3.19942
638909 3.19651
638909 3.19723
638910 3.20764
638910 3.22722
638910 3.24914
638910 3.28135
638911 3.35828
638911 3.43814
638911 3.55254
638911 3.71696
638911 3.82472
638912 4.11027
638912 4.29794
638912 4.79366
638912 5.44290
638912 6.44330
638913 7.59598
638913 8.74581
638913 9.20830
638913 9.53668
638913 9.70626
638913 9.58733
638913 9.35300
638914 8.71010
638914 8.01382
638914 7.34068
638914 6.84017
638914 6.60731
638914 6.20659
638915 6.03483
638915 5.73897
638915 5.61145
638915 5.38997
638915 5.12438
638916 4.98134
638916 4.80489
638916 4.70719
638916 4.58366
638917 4.51366
638917 4.42332
638917 4.37115
638918 4.26253
638918 4.17737
638919 4.10900
638919 4.05302
638920 4.00641
638920 3.96704
638921 3.93337
638921 3.90426
638922 3.85648
638923 3.81892
638924 3.78862
638925 3.76364
638926 3.74269
638927 3.72484
638928 3.70944
638929 3.69601
638930 3.68416
638932 3.66332
638934 3.64725
638936 3.63385
638938 3.62245
638940 3.61260
638942 3.60396
638946 3.58941
638950 3.57721
638954 3.56717
638958 3.55846
638962 3.55075
638970 3.53749
638978 3.52621
638986 3.51616
638994 3.50718
639010 3.49106
639027 3.47664
639043 3.46341
639075 3.43885
639107 3.41605
639171 3.37307
639235 3.33186
639300 3.29138
639428 3.21043
639557 3.12752
639621 3.08483
639686 3.04110
639750 2.99621
639814 2.95005
639878 2.90253
639943 2.85358
640007 2.80315
640071 2.75125
640136 2.69795
640200 2.64342
640329 2.53207
640393 2.47663
640457 2.42297
640521 2.37328
640554 2.35090
640586 2.33102
640618 2.31428
640650 2.30179
640682 2.29475
640714 2.29483
640747 2.30419
640779 2.32555
640795 2.34188
640811 2.36267
640827 2.38855
640843 2.42002
640859 2.45828
640875 2.50406
640891 2.55838
640907 2.62193
640923 2.69675
640939 2.78320
640955 2.88371
640971 2.99838
640984 3.09647
640996 3.20335
641008 3.32110
641020 3.44788
641032 3.58561
641044 3.73147
641069 4.04627
641093 4.37936
641105 4.54505
641117 4.70275
641129 4.85012
641141 4.97964
641154 5.08756
641166 5.16941
641178 5.22194
641190 5.24196
641202 5.22896
641214 5.18385
641226 5.10800
641239 5.00588
641251 4.88098
641263 4.73768
641275 4.57906
641287 4.41196
641311 4.06184
641336 3.71158
641360 3.37809
641373 3.20588
641384 3.06467
641396 2.93062
641407 2.80256
641418 2.68049
641429 2.56334
641440 2.45304
641463 2.24917
641485 2.06558
641508 1.90234
641530 1.75711
641553 1.62860
641575 1.51522
641597 1.41707
641620 1.33254
641642 1.26180
641665 1.20377
641687 1.15860
641710 1.12574
641732 1.10493
641755 1.09593
641777 1.09860
641799 1.11268
641822 1.13772
641844 1.17359
641867 1.21951
641889 1.27509
641912 1.33973
641934 1.41309
641956 1.49375
641979 1.58162
642001 1.67504
642024 1.77394
642046 1.87652
642091 2.09030
642181 2.52919
642226 2.74179
642271 2.94318
642315 3.13110
642360 3.30298
642383 3.38269
642405 3.45768
642428 3.52829
642450 3.59452
642473 3.65669
642495 3.71430
642517 3.76796
642540 3.81731
642562 3.86294
642585 3.90464
642607 3.94286
642630 3.97797
642652 4.01065
642674 4.04151
642697 4.07239
642719 4.10593
642731 4.12553
642742 4.14822
642753 4.17591
642764 4.21128
642775 4.25850
642787 4.32428
642798 4.41972
642803 4.48406
642809 4.56392
642815 4.67830
642822 4.82786
642828 5.02608
642834 5.28736
642837 5.45615
642840 5.64718
642844 5.87022
642847 6.13087
642850 6.44601
642853 6.80278
642856 7.21686
642859 7.69370
642863 8.34856
642866 9.07024
642870 9.85436
642874 10.6579
642877 11.4138
642879 11.7482
642881 12.0396
642883 12.2785
642884 12.4577
642886 12.5724
642888 12.6209
642890 12.6023
642892 12.5229
642894 12.3902
642895 12.2122
642899 11.7556
642903 11.2201
642910 10.1121
642913 9.59880
642917 9.13024
642922 8.57977
642927 8.11023
642931 7.71236
642936 7.37556
642941 7.08979
642946 6.84633
