Er-170(n,tot) ENDFB-8.0
Energy(eV) XS(b)
306.972 7.67308
306.982 7.58140
306.992 7.49521
307.002 7.41263
307.012 7.33507
307.022 7.26083
307.032 7.19117
307.043 7.12454
307.053 7.06206
307.063 7.00234
307.073 6.94638
307.093 6.84281
307.114 6.75013
307.134 6.66721
307.154 6.59300
307.175 6.52653
307.195 6.46694
307.220 6.40183
307.245 6.34486
307.262 6.30950
307.279 6.27701
307.296 6.24712
307.314 6.21955
307.348 6.17046
307.382 6.12827
307.417 6.09152
307.451 6.05945
307.485 6.03115
307.520 6.00626
307.554 5.98423
307.588 5.96487
307.623 5.94799
307.657 5.93353
307.692 5.92138
307.726 5.91163
307.760 5.90430
307.795 5.89957
307.824 5.89771
307.854 5.89808
307.884 5.90091
307.913 5.90641
307.943 5.91495
307.973 5.92689
308.002 5.94274
308.032 5.96299
308.062 5.98855
308.091 6.02027
308.121 6.05934
308.151 6.10705
308.180 6.16558
308.210 6.23689
308.240 6.32441
308.254 6.37513
308.269 6.43128
308.286 6.50419
308.304 6.58638
308.321 6.67907
308.338 6.78367
308.355 6.90179
308.372 7.03522
308.390 7.18600
308.407 7.35537
308.424 7.54785
308.441 7.76538
308.458 8.01116
308.475 8.28703
308.493 8.60011
308.510 8.95323
308.527 9.35116
308.544 9.79632
308.561 10.2996
308.579 10.8647
308.587 11.1724
308.596 11.4982
308.604 11.8429
308.613 12.2073
308.622 12.5926
308.630 12.9997
308.639 13.4296
308.647 13.8834
308.656 14.3621
308.665 14.8670
308.673 15.3991
308.682 15.9529
308.690 16.5426
308.699 17.1630
308.707 17.8155
308.716 18.5012
308.733 19.9774
308.750 21.5920
308.768 23.3741
308.785 25.3250
308.802 27.4548
308.819 29.7596
308.838 32.5200
308.857 35.5123
308.875 38.7791
308.894 42.2945
308.913 46.1036
308.932 50.1713
308.950 54.5204
308.969 59.1515
308.981 62.4034
308.999 67.0798
309.016 71.9845
309.033 77.1094
309.050 82.4122
309.067 87.9415
309.085 93.6507
309.102 99.5209
309.119 105.495
309.160 120.123
309.200 134.977
309.234 147.403
309.269 159.407
309.295 168.231
309.322 176.473
309.356 186.018
309.373 190.266
309.391 194.110
309.408 197.521
309.425 200.474
309.443 203.074
309.461 205.103
309.481 206.643
309.500 207.509
309.507 207.659
309.530 207.523
309.553 206.446
309.577 204.296
309.601 201.162
309.626 197.000
309.651 191.934
309.676 186.052
309.700 179.476
309.736 168.811
309.772 157.181
309.821 140.230
309.871 122.958
309.895 114.443
309.920 106.119
309.945 98.0574
309.970 90.3169
309.994 82.9461
310.019 75.9819
310.044 69.4508
310.056 66.3409
310.068 63.3693
310.081 60.4883
310.093 57.7446
310.105 55.0931
310.118 52.5759
310.130 50.1508
310.142 47.8553
310.155 45.6676
310.167 43.5855
310.179 41.5908
310.192 39.7131
310.204 37.9189
310.216 36.2341
310.229 34.6282
310.241 33.1236
310.254 31.6925
310.266 30.3547
310.278 29.0847
310.291 27.8998
310.303 26.7770
310.315 25.7311
310.328 24.7416
310.340 23.8212
310.352 22.9583
310.365 22.1500
310.374 21.5549
310.384 20.9954
310.393 20.4584
310.403 19.9537
310.412 19.4695
310.422 19.0145
310.431 18.5825
310.441 18.1722
310.450 17.7787
310.460 17.4090
310.470 17.0543
310.479 16.7210
310.489 16.4011
310.498 16.1005
310.508 15.8148
310.517 15.5432
310.527 15.2823
310.536 15.0368
310.555 14.5786
310.574 14.1632
310.593 13.7878
310.613 13.4441
310.632 13.1305
310.651 12.8436
310.670 12.5816
310.694 12.2718
310.719 11.9922
310.744 11.7386
310.769 11.5074
310.793 11.2956
310.818 11.1007
310.843 10.9205
310.867 10.7531
310.892 10.5971
310.917 10.4513
310.941 10.3143
310.966 10.1855
310.991 10.0638
311.016 9.94872
311.040 9.83958
311.065 9.73629
311.105 9.57718
311.146 9.42975
311.186 9.29260
311.226 9.16458
311.267 9.04472
311.307 8.93221
311.348 8.82632
311.388 8.72644
311.428 8.63202
311.469 8.54261
311.509 8.45778
311.550 8.37716
311.590 8.30043
311.630 8.22728
311.711 8.09075
311.783 7.97901
311.855 7.87553
311.927 7.77928
311.999 7.68956
312.070 7.60567
312.142 7.52739
312.214 7.45421
312.286 7.38586
312.371 7.31072
312.456 7.24212
312.499 7.21028
312.542 7.18026
312.584 7.15202
312.627 7.12582
312.670 7.10175
312.712 7.08020
312.755 7.06147
312.798 7.04621
312.840 7.03515
312.883 7.02949
312.904 7.02915
312.926 7.03081
312.947 7.03477
312.968 7.04140
312.993 7.05301
313.018 7.06959
313.042 7.09214
313.067 7.12181
313.092 7.16001
313.104 7.18291
313.116 7.20840
313.129 7.23713
313.141 7.26893
313.153 7.30461
313.166 7.34392
313.178 7.38783
313.190 7.43602
313.203 7.48967
313.215 7.54834
313.228 7.61345
313.240 7.68442
313.252 7.76294
313.265 7.84828
313.277 7.94242
313.289 8.04446
313.302 8.15669
313.314 8.27799
313.326 8.41104
313.339 8.55445
313.351 8.70999
313.363 8.87848
313.376 9.06226
313.388 9.25922
313.400 9.47347
313.413 9.70242
313.425 9.95073
313.437 10.2153
313.450 10.5014
313.462 10.8054
313.474 11.1331
313.487 11.4802
313.499 11.8532
313.511 12.2471
313.524 12.6691
313.536 13.1132
313.548 13.5836
313.561 14.0810
313.573 14.5841
313.584 15.1132
313.596 15.6689
313.608 16.2513
313.620 16.8610
313.632 17.4982
313.643 18.1630
313.655 18.8494
313.679 20.3163
313.702 21.8915
313.726 23.5712
313.749 25.3414
313.774 27.2979
313.799 29.3404
313.848 33.6102
313.897 38.0131
313.947 42.3389
313.978 44.9598
314.010 47.4070
314.028 48.7093
314.045 49.9187
314.070 51.4293
314.095 52.7351
314.124 53.9861
314.149 54.7770
314.164 55.1418
314.180 55.4010
314.200 55.5831
314.215 55.5992
314.232 55.4946
314.249 55.2578
314.277 54.6180
314.304 53.6668
314.328 52.6131
314.351 51.3596
314.379 49.6786
314.406 47.7942
314.436 45.5323
314.466 43.1194
314.521 38.4402
314.575 33.6802
314.603 31.3458
314.630 29.0890
314.657 26.9154
314.685 24.8586
314.710 23.0891
314.734 21.4353
314.747 20.6444
314.759 19.8886
314.772 19.1617
314.784 18.4637
314.797 17.7894
314.809 17.1494
314.821 16.5379
314.834 15.9545
314.846 15.3945
314.859 14.8661
314.871 14.3643
314.883 13.8883
314.898 13.3461
314.913 12.8425
314.928 12.3725
314.943 11.9345
314.958 11.5243
314.973 11.1460
314.988 10.7951
315.003 10.4701
315.018 10.1674
315.033 9.88970
315.048 9.63334
315.063 9.39691
315.077 9.17903
315.092 8.97838
315.107 8.79368
315.122 8.62373
315.136 8.47950
315.150 8.34593
315.163 8.22222
315.177 8.10842
315.191 8.00217
315.204 7.90366
315.218 7.81228
315.232 7.72805
315.245 7.64919
315.259 7.57585
315.273 7.50757
315.286 7.44436
315.300 7.38491
315.314 7.32933
315.327 7.27730
315.341 7.22885
315.355 7.18299
315.368 7.13984
315.396 7.06102
315.423 6.99017
315.450 6.92650
315.478 6.86842
315.505 6.81546
315.532 6.76665
315.560 6.72140
315.592 6.67163
315.624 6.62562
315.657 6.58271
315.689 6.54245
315.754 6.46851
315.818 6.40198
315.883 6.34124
315.948 6.28547
316.012 6.23383
316.077 6.18576
316.131 6.14752
316.186 6.11131
316.241 6.07696
316.296 6.04434
316.350 6.01333
316.405 5.98386
316.460 5.95585
316.514 5.92930
316.569 5.90410
316.624 5.88029
316.678 5.85786
316.733 5.83685
316.788 5.81730
316.842 5.79927
316.897 5.78285
316.952 5.76815
317.036 5.74905
317.121 5.73498
317.205 5.72676
317.248 5.72517
317.290 5.72548
317.332 5.72789
317.374 5.73262
317.417 5.73992
317.459 5.75009
317.501 5.76351
317.543 5.78052
317.586 5.80170
317.628 5.82751
317.683 5.86907
317.737 5.92150
317.765 5.95259
317.792 5.98724
317.819 6.02616
317.847 6.06956
317.874 6.11836
317.901 6.17293
317.929 6.23453
317.956 6.30373
317.984 6.38228
318.011 6.47114
318.038 6.57239
318.065 6.68829
318.088 6.79623
318.110 6.91768
318.133 7.05479
318.155 7.20935
318.177 7.38569
318.200 7.58666
318.222 7.81634
318.244 8.07826
318.267 8.38029
318.278 8.54790
318.289 8.72777
318.300 8.92083
318.312 9.12813
318.323 9.35076
318.334 9.58770
318.345 9.84446
318.356 10.1203
318.368 10.4167
318.379 10.7352
318.390 11.0773
318.401 11.4449
318.412 11.8396
318.423 12.2595
318.436 12.7690
318.448 13.3157
318.461 13.9115
318.473 14.5500
318.486 15.2450
318.498 15.9890
318.511 16.7910
318.523 17.6550
318.535 18.5926
318.548 19.5931
318.560 20.6681
318.573 21.8220
318.585 23.0696
318.598 24.3958
318.610 25.8149
318.622 27.3316
318.636 29.1268
318.650 31.0538
318.663 33.1191
318.677 35.3125
318.691 37.6727
318.704 40.1903
318.718 42.8713
318.732 45.6999
318.745 48.7231
318.759 51.9256
318.773 55.3117
318.786 58.8586
318.800 62.6216
318.814 66.5776
318.828 70.7284
318.841 75.0422
318.856 80.0232
318.871 85.2010
318.886 90.6049
318.901 96.2299
318.916 102.069
318.931 108.115
318.960 120.782
318.988 133.029
319.015 145.696
319.043 158.751
319.070 171.951
319.105 188.799
319.139 205.323
319.167 217.843
319.194 229.674
319.222 240.701
319.249 250.654
319.273 258.319
319.296 264.941
319.323 271.220
319.341 274.349
319.358 276.829
319.379 278.978
319.400 280.080
319.404 280.167
319.417 280.205
319.429 279.873
319.454 278.104
319.475 275.545
319.496 272.028
319.516 267.643
319.537 262.411
319.558 256.362
319.578 249.619
319.598 242.564
319.618 234.984
319.657 218.535
319.698 199.980
319.740 180.735
319.796 154.495
319.824 141.775
319.852 129.496
319.873 120.797
319.893 112.475
319.914 104.478
319.935 96.9069
319.955 89.7039
319.976 82.9494
319.997 76.6127
320.017 70.6936
320.038 65.1620
320.059 60.0629
320.069 57.6616
320.079 55.3568
320.089 53.1468
320.100 51.0294
320.110 48.9833
320.120 47.0455
320.131 45.1937
320.141 43.4252
320.151 41.7378
320.162 40.1288
320.172 38.5957
320.182 37.1359
320.192 35.8654
320.201 34.6517
320.210 33.4930
320.220 32.3873
320.229 31.3325
320.239 30.3268
320.248 29.3683
320.257 28.4646
320.267 27.5943
320.276 26.7658
320.286 25.9771
320.295 25.2344
320.304 24.5199
320.314 23.8404
320.323 23.1941
320.332 22.5859
320.342 22.0012
320.351 21.4454
320.361 20.9169
320.370 20.4144
320.379 19.9368
320.389 19.4826
320.398 19.0507
320.407 18.6442
320.426 17.8815
320.445 17.1943
320.464 16.5678
320.482 16.0019
320.503 15.4349
320.524 14.9253
320.544 14.4619
320.565 14.0432
320.586 13.6601
320.606 13.3120
320.627 12.9929
320.648 12.6995
320.668 12.4275
320.689 12.1770
320.709 11.9443
320.730 11.7276
320.751 11.5241
320.771 11.3343
320.792 11.1559
320.813 10.9878
320.848 10.7181
320.884 10.4727
320.920 10.2470
320.955 10.0394
320.991 9.84658
321.026 9.66775
321.062 9.50083
321.098 9.34456
321.133 9.19743
321.169 9.05936
321.205 8.92874
321.240 8.80561
321.276 8.68867
321.312 8.57801
321.383 8.37269
321.424 8.26232
321.465 8.15769
321.507 8.05832
321.548 7.96401
321.630 7.78794
321.713 7.62733
321.796 7.47966
321.878 7.34355
321.961 7.21722
322.043 7.09974
322.122 6.99471
322.201 6.89591
322.280 6.80267
322.358 6.71442
322.437 6.63067
322.516 6.55099
322.595 6.47500
322.673 6.40245
322.752 6.33288
322.831 6.26611
322.989 6.14019
323.146 6.02299
323.304 5.91344
323.469 5.80571
323.634 5.70442
323.799 5.60898
323.964 5.51901
324.047 5.47601
324.129 5.43439
324.212 5.39407
324.294 5.35521
324.377 5.31777
324.459 5.28192
324.542 5.24776
324.624 5.21543
324.722 5.17983
324.819 5.14758
324.917 5.11919
325.015 5.09551
325.063 5.08573
325.112 5.07755
325.161 5.07115
325.210 5.06676
325.258 5.06463
325.307 5.06508
325.356 5.06849
325.405 5.07528
325.472 5.09139
325.506 5.10287
325.540 5.11698
325.574 5.13416
325.607 5.15473
325.641 5.17936
325.675 5.20853
325.709 5.24323
325.742 5.28439
325.776 5.33330
325.810 5.39142
325.844 5.46119
325.877 5.54488
325.894 5.59322
325.911 5.64648
325.928 5.70527
325.945 5.76984
325.966 5.85894
325.986 5.95955
326.007 6.07450
326.027 6.20480
326.048 6.35418
326.069 6.52400
326.089 6.71815
326.110 6.94026
326.131 7.19580
326.141 7.33648
326.151 7.48700
326.162 7.64964
326.172 7.82199
326.182 8.00634
326.193 8.20347
326.203 8.41634
326.213 8.64174
326.224 8.88260
326.234 9.13987
326.244 9.41459
326.254 9.70782
326.265 10.0207
326.275 10.3543
326.290 10.8835
326.305 11.4599
326.320 12.0911
326.335 12.7812
326.350 13.5347
326.365 14.3564
326.380 15.2511
326.395 16.2236
326.410 17.2790
326.425 18.4224
326.440 19.6591
326.455 20.9941
326.470 22.4325
326.485 23.9795
326.500 25.6398
326.515 27.4182
326.534 29.8205
326.553 32.4088
326.571 35.2177
326.590 38.2229
326.611 41.8005
326.631 45.6258
326.652 49.7365
326.673 54.0905
326.693 58.7243
326.714 63.5834
326.735 68.6763
326.755 73.9856
326.782 81.0437
326.808 88.3356
326.834 95.8515
326.860 103.459
326.902 115.485
326.943 127.226
326.977 136.344
327.010 144.755
327.031 149.490
327.052 153.818
327.072 157.720
327.093 161.153
327.114 164.095
327.134 166.486
327.155 168.352
327.176 169.604
327.200 170.275
327.204 170.306
327.215 170.289
327.226 170.098
327.248 169.196
327.279 166.840
327.308 163.468
327.334 159.499
327.360 154.768
327.389 148.752
327.418 142.019
327.447 134.703
327.476 126.943
327.505 118.880
327.534 110.677
327.592 94.2478
327.621 86.2177
327.650 78.4936
327.679 71.1234
327.708 64.1670
327.733 58.5144
327.758 53.2447
327.771 50.7485
327.783 48.3459
327.796 46.0371
327.808 43.8222
327.821 41.6839
327.833 39.6555
327.846 37.7185
327.858 35.8715
327.871 34.1129
327.883 32.4408
327.896 30.8530
327.908 29.3474
327.923 27.7006
327.937 26.1571
327.952 24.7127
327.966 23.3632
327.981 22.1043
327.995 20.9314
328.010 19.8403
328.024 18.8264
328.039 17.8854
328.053 17.0130
328.068 16.2050
328.082 15.4574
328.097 14.7662
328.111 14.1277
328.126 13.5381
328.140 12.9976
328.153 12.5389
328.167 12.1127
328.180 11.7168
328.193 11.3519
328.206 11.0103
328.219 10.6930
328.233 10.3981
328.246 10.1262
328.259 9.87127
328.272 9.63419
328.285 9.41354
328.298 9.20954
328.312 9.01791
328.325 8.83916
328.338 8.67227
328.351 8.51746
328.377 8.23483
328.404 7.98733
328.430 7.76796
328.456 7.57410
328.483 7.40070
328.509 7.24613
328.536 7.10677
328.562 6.98169
328.604 6.80581
328.646 6.65633
328.688 6.53005
328.731 6.42545
328.760 6.36555
328.789 6.31575
328.818 6.27660
328.847 6.24891
328.876 6.23391
328.905 6.23317
328.934 6.24873
328.962 6.28296
328.991 6.33915
329.006 6.37656
329.020 6.42086
329.035 6.47261
329.049 6.53239
329.064 6.60085
329.078 6.67809
329.093 6.76592
329.107 6.86459
329.122 6.97491
329.136 7.09773
329.151 7.23392
329.165 7.38442
329.180 7.55017
329.194 7.73085
329.213 7.98804
329.231 8.27378
329.250 8.59332
329.268 8.94533
329.287 9.33577
329.305 9.76247
329.323 10.2321
329.342 10.7413
329.360 11.2974
329.379 11.8958
329.397 12.5442
329.416 13.2366
329.434 13.9811
329.453 14.7698
329.471 15.6111
329.489 16.4952
329.511 17.5656
329.532 18.6938
329.553 19.8763
329.574 21.1025
329.595 22.3786
329.616 23.6922
329.637 25.0357
329.658 26.3943
329.686 28.2031
329.713 30.0097
329.741 31.7895
329.769 33.5163
329.798 35.2387
329.827 36.8388
329.850 38.0441
329.874 39.1375
329.882 39.4789
329.906 40.4021
329.920 40.8983
329.935 41.3399
329.949 41.7225
329.965 42.0745
329.991 42.5095
330.000 42.6093
330.021 42.7589
330.053 42.7519
330.084 42.4689
330.116 41.9303
330.145 41.2416
330.173 40.3883
330.205 39.2933
330.237 38.0776
330.297 35.5975
330.327 34.3673
330.357 33.2112
330.377 32.5017
330.397 31.8589
330.417 31.2975
330.438 30.8321
330.461 30.4366
330.476 30.2611
330.492 30.1728
330.508 30.1795
330.524 30.2893
330.540 30.5107
330.555 30.8525
330.571 31.3236
330.587 31.9338
330.603 32.6929
330.619 33.6113
330.634 34.7002
330.650 35.9710
330.666 37.4359
330.682 39.1074
330.698 40.9988
330.713 43.1097
330.727 45.1512
330.741 47.3719
330.754 49.8140
330.768 52.4521
330.782 55.3352
330.795 58.4317
330.809 61.7975
330.822 65.3941
330.836 69.2849
330.850 73.4236
330.863 77.8813
330.877 82.6030
330.891 87.6678
330.904 93.0109
330.918 98.6768
330.932 104.673
330.947 112.065
330.963 119.921
330.979 128.251
330.995 137.060
331.011 146.352
331.026 156.126
331.042 166.380
331.058 177.040
331.074 188.233
331.089 199.879
331.105 211.963
331.121 224.465
331.153 250.619
331.184 278.099
331.212 302.671
331.239 327.763
331.293 378.396
331.325 407.176
331.357 434.832
331.388 460.993
331.420 485.023
331.451 506.398
331.483 524.636
331.513 538.745
331.543 549.269
331.572 555.758
331.600 558.778
331.605 558.950
331.622 558.699
331.639 557.217
331.656 554.517
331.672 550.621
331.690 545.390
331.707 538.961
331.724 531.385
331.742 522.771
331.760 512.670
331.777 501.601
331.813 476.742
331.849 448.786
331.885 418.664
331.934 375.317
331.983 331.158
332.019 299.215
332.054 268.407
332.090 239.025
332.108 225.056
332.126 211.589
332.144 198.580
332.162 186.196
332.180 174.314
332.198 163.075
332.216 152.360
332.234 142.286
332.252 132.788
332.270 123.858
332.287 115.801
332.304 108.287
332.321 101.251
332.338 94.6779
332.355 88.5489
332.372 82.8448
332.389 77.5455
332.407 72.6304
332.424 68.0786
332.441 63.8691
332.458 59.9812
332.475 56.3944
332.492 53.0887
332.509 50.0446
332.526 47.2434
332.543 44.6670
332.561 42.1792
332.579 39.9148
332.597 37.8307
332.615 35.9335
332.633 34.1866
332.651 32.5951
332.669 31.1356
332.687 29.7961
332.705 28.5588
332.723 27.4272
332.741 26.3849
332.759 25.4233
332.777 24.5301
332.794 23.7082
332.812 22.9461
332.830 22.2383
332.847 21.6365
332.863 21.0720
332.895 20.0425
332.928 19.1281
332.961 18.3111
332.993 17.5770
333.026 16.9141
333.058 16.3129
333.091 15.7656
333.124 15.2658
333.156 14.8083
333.189 14.3889
333.221 14.0042
333.254 13.6514
333.287 13.3282
333.319 13.0328
333.352 12.7647
333.384 12.5211
333.417 12.3024
333.450 12.1084
333.482 11.9390
333.515 11.7949
333.547 11.6771
333.580 11.5869
333.613 11.5267
333.645 11.4992
333.678 11.5083
333.710 11.5591
333.743 11.6579
333.776 11.8132
333.808 12.0355
333.841 12.3381
333.857 12.5246
333.873 12.7378
333.891 13.0075
333.909 13.3155
333.927 13.6697
333.945 14.0715
333.963 14.5311
333.981 15.0499
333.999 15.6373
334.017 16.3013
334.035 17.0550
334.053 17.8997
334.071 18.8497
334.080 19.3707
334.089 19.9165
334.098 20.5009
334.107 21.1196
334.116 21.7744
334.124 22.4593
334.133 23.1914
334.142 23.9564
334.151 24.7734
334.160 25.6265
334.173 26.9680
334.186 28.4065
334.199 29.9713
334.212 31.6458
334.226 33.4636
334.239 35.4046
334.252 37.4904
334.265 39.7292
334.274 41.5231
334.284 43.4124
334.294 45.4008
334.304 47.4701
334.313 49.6668
334.323 51.9737
334.333 54.3946
334.343 56.9068
334.353 59.5657
334.362 62.3496
334.372 65.2621
334.382 68.2751
334.392 71.4540
334.401 74.7718
334.411 78.2315
334.421 81.7988
334.439 88.8044
334.457 96.2816
334.475 104.327
334.493 112.863
334.511 121.990
334.529 131.611
334.547 141.773
334.564 152.472
334.587 166.859
334.610 182.064
334.633 198.038
334.656 214.715
334.674 228.327
334.692 242.202
334.727 270.753
334.799 329.338
334.835 358.168
334.871 385.765
334.905 410.266
334.939 432.414
334.957 442.933
334.975 452.516
334.993 461.155
335.011 468.786
335.038 478.330
335.065 485.258
335.083 488.264
335.100 490.124
335.105 490.451
335.121 490.856
335.137 490.272
335.170 486.183
335.192 481.018
335.215 474.082
335.236 465.866
335.258 456.245
335.278 446.262
335.297 435.317
335.317 423.461
335.336 410.799
335.380 380.585
335.423 348.246
335.509 281.438
335.552 248.963
335.574 233.328
335.595 218.268
335.617 203.708
335.639 189.772
335.660 176.500
335.682 163.978
335.703 152.108
335.725 140.959
335.746 130.531
335.768 120.817
335.790 111.803
335.800 107.552
335.811 103.467
335.822 99.5468
335.833 95.7862
335.844 92.1821
335.854 88.7617
335.871 83.7130
335.888 79.0037
335.904 74.6177
335.921 70.5622
335.938 66.7719
335.954 63.2554
335.971 59.9965
335.988 56.9963
336.004 54.2032
336.021 51.6206
336.038 49.2338
336.054 47.0414
336.071 45.0035
336.088 43.1320
336.104 41.3923
336.121 39.7940
336.132 38.8191
336.143 37.8924
336.153 37.0111
336.164 36.1727
336.186 34.6155
336.207 33.2092
336.229 31.9250
336.251 30.7553
336.272 29.6875
336.294 28.7145
336.315 27.8171
336.337 26.9912
336.358 26.2287
336.380 25.5260
336.402 24.8704
336.423 24.2598
336.445 23.6897
336.466 23.1582
336.496 22.4809
336.525 21.8586
336.555 21.2824
336.584 20.7467
336.613 20.2452
336.643 19.7774
336.672 19.3382
336.702 18.9247
336.731 18.5331
336.761 18.1640
336.790 17.8141
336.819 17.4818
336.878 16.8635
336.937 16.3014
336.980 15.9191
337.023 15.5598
337.067 15.2215
337.110 14.9027
337.153 14.6005
337.196 14.3148
337.239 14.0428
337.282 13.7847
337.369 13.3037
337.455 12.8646
337.541 12.4617
337.628 12.0901
337.694 11.8219
337.761 11.5685
337.828 11.3285
337.894 11.1007
337.961 10.8840
338.028 10.6775
338.094 10.4803
338.161 10.2920
338.294 9.93778
338.428 9.61074
338.561 9.30666
338.694 9.02290
338.789 8.83308
338.883 8.65144
338.977 8.47692
339.071 8.30929
339.157 8.16085
339.244 8.01745
339.330 7.87860
339.416 7.74404
339.503 7.61356
339.589 7.48698
339.675 7.36414
339.762 7.24494
339.848 7.12933
339.934 7.01728
340.020 6.90882
340.107 6.80405
340.193 6.70310
340.279 6.60622
340.366 6.51370
340.452 6.42596
340.538 6.34355
340.625 6.26718
340.711 6.19771
340.797 6.13630
340.883 6.08437
340.970 6.04375
341.056 6.01680
341.099 6.00935
341.142 6.00653
341.221 6.01500
341.260 6.02683
341.299 6.04442
341.339 6.06854
341.378 6.09985
341.417 6.13929
341.456 6.18790
341.496 6.24707
341.535 6.31793
341.574 6.40235
341.613 6.50238
341.652 6.62084
341.692 6.76021
341.731 6.92456
341.770 7.11865
341.813 7.37423
341.835 7.52146
341.856 7.68289
341.878 7.86187
341.900 8.05976
341.921 8.27900
341.943 8.52118
341.964 8.79178
341.986 9.09342
342.007 9.43040
342.029 9.80577
342.051 10.2287
342.072 10.7039
342.083 10.9635
342.094 11.2390
342.105 11.5315
342.115 11.8393
342.131 12.3258
342.147 12.8576
342.162 13.4391
342.178 14.0753
342.194 14.7715
342.209 15.5336
342.225 16.3680
342.241 17.2754
342.254 18.0833
342.266 18.9530
342.279 19.8889
342.292 20.8878
342.305 21.9704
342.317 23.1250
342.330 24.3755
342.343 25.7080
342.356 27.1496
342.368 28.6842
342.381 30.3426
342.394 32.1055
342.407 34.0081
342.419 36.0277
342.432 38.2038
342.445 40.5100
342.456 42.5924
342.466 44.7912
342.477 47.1114
342.488 49.5581
342.499 52.1360
342.510 54.8504
342.520 57.7062
342.531 60.6798
342.542 63.8317
342.553 67.1397
342.564 70.6085
342.574 74.2083
342.585 78.0109
342.596 81.9876
342.607 86.1426
342.617 90.4387
342.632 96.6820
342.647 103.237
342.662 110.150
342.676 117.429
342.691 125.076
342.706 133.095
342.720 141.486
342.735 150.248
342.757 163.788
342.778 178.103
342.800 193.161
342.821 208.847
342.843 225.251
342.865 242.236
342.886 259.721
342.908 277.615
342.951 314.112
342.994 350.850
343.037 386.805
343.080 420.618
343.104 437.821
343.127 453.779
343.149 467.257
343.171 479.455
343.192 490.203
343.214 499.450
343.246 510.373
343.278 517.386
343.300 519.828
343.306 520.161
343.323 520.433
343.341 519.509
343.358 517.389
343.376 514.115
343.408 505.152
343.440 492.594
343.473 476.492
343.506 457.422
343.538 435.779
343.571 412.197
343.599 390.572
343.628 368.252
343.684 322.499
343.717 296.056
343.750 270.285
343.782 245.440
343.815 221.798
343.833 209.443
343.851 197.606
343.869 186.172
343.886 175.287
343.904 164.840
343.922 154.953
343.940 145.517
343.958 136.638
343.974 128.896
343.991 121.570
344.007 114.651
344.023 108.168
344.040 102.030
344.056 96.2995
344.072 90.8926
344.089 85.8609
344.105 81.1279
344.121 76.7360
344.138 72.6157
344.154 68.8017
344.170 65.2316
344.187 61.9335
344.203 58.8517
344.219 56.0092
344.236 53.3565
344.252 50.8978
344.269 48.6197
344.285 46.5217
344.301 44.5659
344.318 42.7648
344.334 41.0853
344.350 39.5377
344.367 38.0936
344.383 36.7537
344.400 35.5096
344.416 34.3604
344.432 33.2847
344.449 32.2890
344.465 31.3551
344.481 30.4887
344.498 29.6741
344.514 28.9119
344.530 28.1979
344.547 27.5319
344.563 26.9023
344.579 26.3135
344.596 25.7552
344.612 25.2316
344.645 24.2629
344.678 23.3964
344.710 22.6150
344.743 21.9074
344.776 21.2626
344.809 20.6769
344.841 20.1423
344.874 19.6539
344.907 19.2078
344.939 18.8013
344.972 18.4322
345.005 18.0991
345.029 17.8790
345.052 17.6777
345.076 17.4956
345.100 17.3332
345.127 17.1749
345.154 17.0445
345.180 16.9440
345.207 16.8769
345.234 16.8463
345.261 16.8574
345.287 16.9161
345.314 17.0289
345.341 17.2052
345.368 17.4550
345.381 17.6111
345.395 17.7904
345.408 17.9945
345.421 18.2238
345.435 18.4837
345.448 18.7749
345.461 19.0999
345.475 19.4614
345.488 19.8620
345.502 20.3049
345.515 20.7931
345.528 21.3259
345.545 22.0540
345.561 22.8671
345.578 23.7726
345.594 24.7716
345.610 25.8843
345.627 27.1055
345.643 28.4588
345.659 29.9366
345.676 31.5663
345.692 33.3372
345.708 35.2806
345.725 37.3822
345.741 39.6774
345.757 42.1475
345.774 44.8318
345.790 47.7064
345.802 49.9399
345.814 52.2906
345.825 54.6126
345.836 57.0430
345.859 62.2128
345.881 67.8329
345.903 73.9122
345.925 80.4545
345.948 87.4583
345.970 94.9160
345.992 102.813
346.009 108.890
346.025 115.142
346.058 128.271
346.090 142.066
346.123 156.359
346.218 198.758
346.251 212.809
346.284 226.069
346.317 238.293
346.349 249.203
346.369 254.947
346.388 260.064
346.421 267.250
346.443 271.077
346.466 273.878
346.483 275.273
346.500 276.076
346.504 276.185
346.518 276.275
346.532 275.971
346.559 274.198
346.577 272.241
346.595 269.682
346.620 264.954
346.645 259.073
346.678 249.894
346.711 239.208
346.744 227.213
346.777 214.220
346.828 192.866
346.878 170.896
346.911 156.730
346.944 142.942
346.977 129.634
347.010 117.037
347.032 108.879
347.055 101.115
347.077 93.7654
347.099 86.8425
347.122 80.3535
347.144 74.2992
347.167 68.6756
347.178 66.0228
347.189 63.4965
347.205 59.9267
347.222 56.5930
347.238 53.4664
347.255 50.5395
347.271 47.7884
347.287 45.2381
347.304 42.8630
347.320 40.6542
347.337 38.5909
347.353 36.6893
347.370 34.9277
347.386 33.2976
347.402 31.7815
347.419 30.3898
347.435 29.1049
347.452 27.9193
347.464 27.0647
347.477 26.2621
347.490 25.5083
347.502 24.8005
347.515 24.1356
347.528 23.5112
347.541 22.9245
347.553 22.3732
347.566 21.8549
347.579 21.3676
347.591 20.9090
347.604 20.4774
347.617 20.0709
347.629 19.6877
347.655 18.9879
347.680 18.3610
347.706 17.8000
347.731 17.2961
347.756 16.8419
