Dy-161(n,g) ENDFB-8.0
3.69922E+06 0.147341
3.70313E+06 0.147065
3.70703E+06 0.146789
3.71094E+06 0.146514
3.71484E+06 0.146239
3.71875E+06 0.145966
3.72266E+06 0.145693
3.72656E+06 0.145421
3.73047E+06 0.145150
3.73438E+06 0.144880
3.73828E+06 0.144610
3.74219E+06 0.144342
3.74609E+06 0.144074
3.75000E+06 0.143806
3.75391E+06 0.143540
3.75781E+06 0.143274
3.76172E+06 0.143010
3.76563E+06 0.142745
3.76953E+06 0.142482
3.77344E+06 0.142219
3.77734E+06 0.141958
3.78125E+06 0.141697
3.78516E+06 0.141436
3.78906E+06 0.141177
3.79297E+06 0.140918
3.79688E+06 0.140660
3.80078E+06 0.140402
3.80469E+06 0.140146
3.81250E+06 0.139635
3.82031E+06 0.139126
3.82813E+06 0.138621
3.83594E+06 0.138119
3.84375E+06 0.137619
3.85156E+06 0.137122
3.85938E+06 0.136628
3.86719E+06 0.136137
3.87500E+06 0.135649
3.88281E+06 0.135163
3.89063E+06 0.134680
3.89844E+06 0.134200
3.90625E+06 0.133722
3.91406E+06 0.133247
3.92188E+06 0.132775
3.92969E+06 0.132305
3.93750E+06 0.131838
3.94531E+06 0.131373
3.95313E+06 0.130911
3.96094E+06 0.130451
3.96875E+06 0.129994
3.97656E+06 0.129540
3.98438E+06 0.129088
3.99219E+06 0.128638
4.00000E+06 0.128191
4.00781E+06 0.127639
4.01563E+06 0.127091
4.02344E+06 0.126547
4.03125E+06 0.126005
4.03906E+06 0.125468
4.04688E+06 0.124933
4.05469E+06 0.124402
4.06250E+06 0.123874
4.07031E+06 0.123349
4.07813E+06 0.122827
4.08594E+06 0.122309
4.09375E+06 0.121794
4.10156E+06 0.121282
4.10938E+06 0.120773
4.11719E+06 0.120267
4.12500E+06 0.119764
4.13281E+06 0.119265
4.14063E+06 0.118768
4.14844E+06 0.118274
4.15625E+06 0.117784
4.16406E+06 0.117296
4.17188E+06 0.116811
4.17969E+06 0.116329
4.18750E+06 0.115850
4.19531E+06 0.115374
4.20313E+06 0.114900
4.21094E+06 0.114430
4.21875E+06 0.113962
4.22656E+06 0.113497
4.23438E+06 0.113035
4.24219E+06 0.112576
4.25000E+06 0.112119
4.25781E+06 0.111665
4.26563E+06 0.111213
4.27344E+06 0.110765
4.28125E+06 0.110318
4.28906E+06 0.109875
4.29688E+06 0.109434
4.30469E+06 0.108996
4.31250E+06 0.108560
4.32031E+06 0.108126
4.32813E+06 0.107696
4.33594E+06 0.107267
4.34375E+06 0.106841
4.35156E+06 0.106418
4.35938E+06 0.105997
4.36719E+06 0.105578
4.37500E+06 0.105162
4.38281E+06 0.104749
4.39063E+06 0.104337
4.39844E+06 0.103928
4.40625E+06 0.103521
4.41406E+06 0.103117
4.42188E+06 0.102715
4.42969E+06 0.102315
4.43750E+06 0.101917
4.44531E+06 0.101522
4.45313E+06 0.101129
4.46094E+06 0.100738
4.46875E+06 0.100349
4.47656E+06 0.0999624
4.48438E+06 0.0995780
4.49219E+06 0.0991957
4.50000E+06 0.0988156
4.50781E+06 0.0983601
4.51563E+06 0.0979075
4.52344E+06 0.0974578
4.53125E+06 0.0970109
4.53906E+06 0.0965668
4.54688E+06 0.0961256
4.55469E+06 0.0956870
4.56250E+06 0.0952513
4.57031E+06 0.0948182
4.57813E+06 0.0943879
4.58594E+06 0.0939602
4.59375E+06 0.0935352
4.60156E+06 0.0931129
4.60938E+06 0.0926931
4.61719E+06 0.0922760
4.62500E+06 0.0918614
4.63281E+06 0.0914494
4.64063E+06 0.0910400
4.64844E+06 0.0906330
4.65625E+06 0.0902286
4.66406E+06 0.0898266
4.67188E+06 0.0894271
4.67969E+06 0.0890300
4.68750E+06 0.0886353
4.69531E+06 0.0882431
4.70313E+06 0.0878532
4.71094E+06 0.0874657
4.71875E+06 0.0870805
4.72656E+06 0.0866977
4.73438E+06 0.0863172
4.74219E+06 0.0859390
4.74342E+06 0.0858795
4.75000E+06 0.0855630
4.75781E+06 0.0851893
4.76563E+06 0.0848179
4.77344E+06 0.0844486
4.78125E+06 0.0840817
4.78906E+06 0.0837168
4.79088E+06 0.0836323
4.79688E+06 0.0833542
4.80469E+06 0.0829937
4.81250E+06 0.0826353
4.82031E+06 0.0822791
4.82813E+06 0.0819250
4.83594E+06 0.0815729
4.84375E+06 0.0812230
4.84627E+06 0.0811106
4.85156E+06 0.0808751
4.85938E+06 0.0805293
4.86719E+06 0.0801854
4.87129E+06 0.0800057
4.87500E+06 0.0798437
4.88281E+06 0.0795038
4.89063E+06 0.0791660
4.89844E+06 0.0788302
4.90188E+06 0.0786828
4.90625E+06 0.0784963
4.90711E+06 0.0784597
4.91406E+06 0.0781644
4.91999E+06 0.0779138
4.92188E+06 0.0778344
4.92969E+06 0.0775063
4.93750E+06 0.0771801
4.94531E+06 0.0768557
4.95313E+06 0.0765333
4.95934E+06 0.0762781
4.96094E+06 0.0762127
4.96875E+06 0.0758940
4.97091E+06 0.0758062
4.97656E+06 0.0755771
4.98438E+06 0.0752620
4.99219E+06 0.0749487
5.00000E+06 0.0746372
5.00781E+06 0.0742766
5.00956E+06 0.0741963
5.01563E+06 0.0739183
5.02344E+06 0.0735623
5.03125E+06 0.0732086
5.03441E+06 0.0730661
5.03906E+06 0.0728571
5.04688E+06 0.0725078
5.05469E+06 0.0721607
5.06250E+06 0.0718159
5.07031E+06 0.0714732
5.07326E+06 0.0713445
5.07813E+06 0.0711327
5.08594E+06 0.0707943
5.09127E+06 0.0705645
5.09375E+06 0.0704580
5.10156E+06 0.0701239
5.10938E+06 0.0697918
5.11553E+06 0.0695317
5.11694E+06 0.0694723
5.11719E+06 0.0694618
5.12500E+06 0.0691339
5.13112E+06 0.0688785
5.13281E+06 0.0688080
5.14063E+06 0.0684842
5.14844E+06 0.0681623
5.15296E+06 0.0679769
5.15625E+06 0.0678425
5.16406E+06 0.0675246
5.16443E+06 0.0675097
5.17188E+06 0.0672087
5.17440E+06 0.0671071
5.17969E+06 0.0668948
5.18174E+06 0.0668126
5.18750E+06 0.0665828
5.19531E+06 0.0662727
5.19946E+06 0.0661089
5.20157E+06 0.0660257
5.20313E+06 0.0659645
5.21094E+06 0.0656582
5.21284E+06 0.0655839
5.21875E+06 0.0653538
5.22656E+06 0.0650513
5.23267E+06 0.0648161
5.23438E+06 0.0647506
5.23810E+06 0.0646079
5.24219E+06 0.0644517
5.24404E+06 0.0643811
5.25000E+06 0.0641547
5.25470E+06 0.0639769
5.25781E+06 0.0638594
5.26356E+06 0.0636434
5.26563E+06 0.0635660
5.27344E+06 0.0632744
5.27795E+06 0.0631067
5.28125E+06 0.0629845
5.28127E+06 0.0629837
5.28906E+06 0.0626963
5.28942E+06 0.0626832
5.29688E+06 0.0624100
5.29999E+06 0.0622962
5.30469E+06 0.0621253
5.31250E+06 0.0618423
5.31486E+06 0.0617572
5.32031E+06 0.0615611
5.32525E+06 0.0613842
5.32813E+06 0.0612815
5.33028E+06 0.0612047
5.33431E+06 0.0610614
5.33594E+06 0.0610036
5.34375E+06 0.0607274
5.35041E+06 0.0604932
5.35156E+06 0.0604528
5.35938E+06 0.0601799
5.36550E+06 0.0599671
5.36719E+06 0.0599086
5.37500E+06 0.0596389
5.37612E+06 0.0596004
5.38160E+06 0.0594123
5.38281E+06 0.0593708
5.38462E+06 0.0593090
5.39063E+06 0.0591043
5.39620E+06 0.0589151
5.39844E+06 0.0588394
5.40485E+06 0.0586231
5.40625E+06 0.0585761
5.40777E+06 0.0585250
5.41406E+06 0.0583143
5.42188E+06 0.0580540
5.42969E+06 0.0577953
5.43750E+06 0.0575381
5.44531E+06 0.0572824
5.45313E+06 0.0570283
5.45970E+06 0.0568155
5.46094E+06 0.0567756
5.46875E+06 0.0565244
5.47656E+06 0.0562746
5.48438E+06 0.0560263
5.49219E+06 0.0557795
5.50000E+06 0.0555341
5.51563E+06 0.0549837
5.53125E+06 0.0544403
5.54688E+06 0.0539038
5.56250E+06 0.0533740
5.56905E+06 0.0531540
5.57813E+06 0.0528510
5.59375E+06 0.0523345
5.60938E+06 0.0518244
5.62500E+06 0.0513207
5.64063E+06 0.0508233
5.64328E+06 0.0507394
5.64458E+06 0.0506984
5.65625E+06 0.0503321
5.67188E+06 0.0498470
5.67479E+06 0.0497571
5.68750E+06 0.0493678
5.69495E+06 0.0491414
5.70313E+06 0.0488946
5.71875E+06 0.0484271
5.72549E+06 0.0482273
5.73438E+06 0.0479654
5.74336E+06 0.0477025
5.74456E+06 0.0476675
5.75000E+06 0.0475094
5.76563E+06 0.0470588
5.78125E+06 0.0466138
5.79688E+06 0.0461742
5.81250E+06 0.0457398
5.82813E+06 0.0453107
5.83208E+06 0.0452029
5.83574E+06 0.0451035
5.84375E+06 0.0448868
5.85027E+06 0.0447114
5.85938E+06 0.0444679
5.87500E+06 0.0440541
5.89021E+06 0.0436560
5.89063E+06 0.0436452
5.90625E+06 0.0432411
5.91603E+06 0.0429907
5.92188E+06 0.0428419
5.93750E+06 0.0424473
5.95313E+06 0.0420575
5.95626E+06 0.0419798
5.96247E+06 0.0418265
5.96694E+06 0.0417166
5.96875E+06 0.0416722
5.97754E+06 0.0414574
5.98438E+06 0.0412914
6.00000E+06 0.0409151
6.01289E+06 0.0405724
6.01563E+06 0.0405001
6.01661E+06 0.0404741
6.02816E+06 0.0401710
6.03125E+06 0.0400904
6.04688E+06 0.0396858
6.06250E+06 0.0392864
6.07813E+06 0.0388920
6.09375E+06 0.0385025
6.10304E+06 0.0382733
6.10938E+06 0.0381179
6.11343E+06 0.0380189
6.12500E+06 0.0377382
6.14063E+06 0.0373632
6.15625E+06 0.0369928
6.15818E+06 0.0369474
6.17188E+06 0.0366270
6.18012E+06 0.0364359
6.18082E+06 0.0364197
6.18750E+06 0.0362658
6.20313E+06 0.0359090
6.20379E+06 0.0358940
6.21087E+06 0.0357338
6.21560E+06 0.0356274
6.21655E+06 0.0356060
6.21875E+06 0.0355567
6.23438E+06 0.0352086
6.24340E+06 0.0350095
6.24604E+06 0.0349516
6.24774E+06 0.0349143
6.25000E+06 0.0348648
6.26563E+06 0.0345253
6.26787E+06 0.0344768
6.28125E+06 0.0341898
6.28699E+06 0.0340676
6.29140E+06 0.0339741
6.29165E+06 0.0339688
6.29540E+06 0.0338896
6.29688E+06 0.0338585
6.31250E+06 0.0335311
6.31285E+06 0.0335238
6.32624E+06 0.0332465
6.32813E+06 0.0332077
6.34375E+06 0.0328883
6.35938E+06 0.0325726
6.37500E+06 0.0322608
6.39063E+06 0.0319527
6.40625E+06 0.0316483
6.42188E+06 0.0313475
6.43750E+06 0.0310503
6.45313E+06 0.0307567
6.46875E+06 0.0304665
6.48438E+06 0.0301797
6.50000E+06 0.0298963
6.51175E+06 0.0296679
6.52350E+06 0.0294416
6.53526E+06 0.0292174
6.54701E+06 0.0289954
6.57051E+06 0.0285575
6.59401E+06 0.0281278
6.61752E+06 0.0277060
6.64102E+06 0.0272921
6.66452E+06 0.0268857
6.68803E+06 0.0264868
6.71153E+06 0.0260951
6.73503E+06 0.0257107
6.75854E+06 0.0253331
6.78204E+06 0.0249624
6.80554E+06 0.0245984
6.82904E+06 0.0242409
6.85255E+06 0.0238899
6.87605E+06 0.0235450
6.89154E+06 0.0233211
6.90704E+06 0.0230997
6.92253E+06 0.0228810
6.93803E+06 0.0226648
6.95352E+06 0.0224511
6.96901E+06 0.0222400
6.98451E+06 0.0220312
7.00000E+06 0.0218249
7.02957E+06 0.0214239
7.03125E+06 0.0214013
7.06250E+06 0.0209877
7.09375E+06 0.0205839
7.12500E+06 0.0201896
7.15625E+06 0.0198045
7.18750E+06 0.0194284
7.21875E+06 0.0190610
7.25000E+06 0.0187021
7.28125E+06 0.0183514
7.31250E+06 0.0180088
7.34375E+06 0.0176740
7.37500E+06 0.0173469
7.40625E+06 0.0170271
7.43750E+06 0.0167145
7.46875E+06 0.0164089
7.50000E+06 0.0161102
7.53125E+06 0.0158193
7.56250E+06 0.0155349
7.59375E+06 0.0152567
7.62500E+06 0.0149846
7.65625E+06 0.0147184
7.68750E+06 0.0144580
7.71875E+06 0.0142032
7.75000E+06 0.0139540
7.78125E+06 0.0137101
7.81250E+06 0.0134714
7.84375E+06 0.0132378
7.87500E+06 0.0130091
7.90625E+06 0.0127853
7.93750E+06 0.0125662
7.96875E+06 0.0123516
8.00000E+06 0.0121416
8.03125E+06 0.0119431
8.06250E+06 0.0117485
8.09375E+06 0.0115579
8.12500E+06 0.0113711
8.15625E+06 0.0111880
8.18750E+06 0.0110085
8.21875E+06 0.0108326
8.25000E+06 0.0106601
8.28125E+06 0.0104910
8.31250E+06 0.0103253
8.34375E+06 0.0101627
8.37500E+06 0.0100033
8.40625E+06 0.00984700
8.43750E+06 0.00969369
8.46875E+06 0.00954332
8.50000E+06 0.00939583
8.53125E+06 0.00925929
8.56250E+06 0.00912522
8.59375E+06 0.00899356
8.62500E+06 0.00886428
8.68750E+06 0.00861261
8.75000E+06 0.00836981
8.81250E+06 0.00813551
8.87500E+06 0.00790936
8.93750E+06 0.00769102
9.00000E+06 0.00748016
9.06250E+06 0.00728672
9.12500E+06 0.00709956
9.18750E+06 0.00691844
9.25000E+06 0.00674312
9.31250E+06 0.00657338
9.37500E+06 0.00640900
9.43750E+06 0.00624979
9.50000E+06 0.00609554
9.56250E+06 0.00596083
9.62500E+06 0.00582995
9.68750E+06 0.00570276
9.75000E+06 0.00557913
9.81250E+06 0.00545895
9.87500E+06 0.00534210
9.93750E+06 0.00522846
1.00000E+07 0.00511793
1.00625E+07 0.00502644
1.01250E+07 0.00493714
1.01875E+07 0.00484996
1.02470E+07 0.00476888
1.02500E+07 0.00476484
1.03125E+07 0.00468171
1.03750E+07 0.00460053
1.04375E+07 0.00452122
1.05000E+07 0.00444375
1.05625E+07 0.00436729
1.06250E+07 0.00429259
1.06875E+07 0.00421959
1.07500E+07 0.00414825
1.08125E+07 0.00407852
1.08750E+07 0.00401035
1.09375E+07 0.00394370
1.10000E+07 0.00387853
1.10625E+07 0.00381874
1.11250E+07 0.00376020
1.11875E+07 0.00370287
1.12500E+07 0.00364674
1.13125E+07 0.00359175
1.13750E+07 0.00353790
1.14375E+07 0.00348513
1.15000E+07 0.00343344
1.15625E+07 0.00338460
1.16118E+07 0.00334672
1.16250E+07 0.00333671
1.16875E+07 0.00328976
1.17473E+07 0.00324567
1.17500E+07 0.00324370
1.18125E+07 0.00319853
1.18730E+07 0.00315563
1.18750E+07 0.00315423
1.19375E+07 0.00311076
1.20000E+07 0.00306812
1.20625E+07 0.00302799
1.21250E+07 0.00298859
1.21875E+07 0.00294990
1.22474E+07 0.00291348
1.22500E+07 0.00291191
1.23125E+07 0.00287459
1.23750E+07 0.00283794
1.24375E+07 0.00280194
1.25000E+07 0.00276657
1.26250E+07 0.00270123
1.27475E+07 0.00263929
1.27500E+07 0.00263805
1.28750E+07 0.00257694
1.30000E+07 0.00251782
1.31250E+07 0.00246417
1.32476E+07 0.00241313
1.32500E+07 0.00241215
1.33750E+07 0.00236170
1.35000E+07 0.00231276
1.35615E+07 0.00228988
1.36233E+07 0.00226721
1.36250E+07 0.00226659
1.36854E+07 0.00224476
1.37477E+07 0.00222257
1.37500E+07 0.00222175
1.38104E+07 0.00220055
1.38505E+07 0.00218663
1.38733E+07 0.00217878
1.38750E+07 0.00217819
1.39365E+07 0.00215722
1.40000E+07 0.00213587
1.41250E+07 0.00209392
1.42500E+07 0.00205315
1.43750E+07 0.00201352
1.45000E+07 0.00197499
1.46234E+07 0.00193483
1.46250E+07 0.00193432
1.47479E+07 0.00189547
1.47500E+07 0.00189482
1.48105E+07 0.00187611
1.48734E+07 0.00185694
1.48750E+07 0.00185645
1.49366E+07 0.00183795
1.50000E+07 0.00181917
1.50616E+07 0.00179998
1.51235E+07 0.00178099
1.51250E+07 0.00178053
1.51856E+07 0.00176220
1.52480E+07 0.00174361
1.52500E+07 0.00174302
1.53735E+07 0.00170702
1.53750E+07 0.00170659
1.55000E+07 0.00167121
1.56223E+07 0.00162874
1.57446E+07 0.00158767
1.58668E+07 0.00154794
1.59891E+07 0.00150950
1.60000E+07 0.00150613
1.60617E+07 0.00148758
1.60926E+07 0.00147840
1.61236E+07 0.00146927
1.61250E+07 0.00146886
1.61546E+07 0.00146021
1.61857E+07 0.00145120
1.62169E+07 0.00144223
1.62481E+07 0.00143333
1.62500E+07 0.00143279
1.62794E+07 0.00142448
1.63107E+07 0.00141569
1.63421E+07 0.00140695
1.63736E+07 0.00139826
1.63750E+07 0.00139787
1.64367E+07 0.00138105
1.64683E+07 0.00137253
1.65000E+07 0.00136406
1.65617E+07 0.00134699
1.65926E+07 0.00133855
1.66236E+07 0.00133014
1.66250E+07 0.00132977
1.66546E+07 0.00132181
1.66857E+07 0.00131352
1.67169E+07 0.00130526
1.67481E+07 0.00129708
1.67500E+07 0.00129658
1.67794E+07 0.00128893
1.68107E+07 0.00128086
1.68421E+07 0.00127282
1.68736E+07 0.00126482
1.68750E+07 0.00126446
1.69367E+07 0.00124899
1.70000E+07 0.00123337
1.71237E+07 0.00120279
1.71250E+07 0.00120247
1.71858E+07 0.00118781
1.72170E+07 0.00118037
1.72482E+07 0.00117299
1.72500E+07 0.00117257
1.72795E+07 0.00116565
1.73108E+07 0.00115837
1.73422E+07 0.00115112
1.73736E+07 0.00114393
1.73750E+07 0.00114361
1.74051E+07 0.00113678
1.74367E+07 0.00112966
1.75000E+07 0.00111557
1.75308E+07 0.00110880
1.75617E+07 0.00110205
1.75927E+07 0.00109534
1.76237E+07 0.00108868
1.76250E+07 0.00108840
1.76547E+07 0.00108207
1.76858E+07 0.00107549
1.77170E+07 0.00106894
1.77482E+07 0.00106245
1.77500E+07 0.00106208
1.77795E+07 0.00105598
1.78108E+07 0.00104957
1.78422E+07 0.00104318
1.78737E+07 0.00103683
1.78750E+07 0.00103657
1.79052E+07 0.00103052
1.79367E+07 0.00102427
1.79683E+07 0.00101804
1.80000E+07 0.00101184
1.81250E+07 0.000987970
1.82500E+07 0.000964821
1.85000E+07 0.000920582
1.87500E+07 0.000880160
1.90000E+07 0.000842014
1.90309E+07 0.000837445
1.90618E+07 0.000832908
1.90928E+07 0.000828389
1.91238E+07 0.000823901
1.91549E+07 0.000819430
1.91860E+07 0.000814991
1.92172E+07 0.000810569
1.92484E+07 0.000806178
1.92500E+07 0.000805954
1.92797E+07 0.000801804
1.93110E+07 0.000797461
1.93738E+07 0.000788839
1.94053E+07 0.000784559
1.94368E+07 0.000780310
1.94684E+07 0.000776077
1.95000E+07 0.000771874
1.95309E+07 0.000768357
1.95618E+07 0.000764862
1.95928E+07 0.000761378
1.96238E+07 0.000757914
1.96393E+07 0.000756190
1.96549E+07 0.000754461
1.96704E+07 0.000752747
1.96860E+07 0.000751028
1.97172E+07 0.000747606
1.97484E+07 0.000744205
1.97500E+07 0.000744031
1.97797E+07 0.000740814
1.98110E+07 0.000737443
1.98424E+07 0.000734083
1.98738E+07 0.000730743
1.99053E+07 0.000727413
1.99368E+07 0.000724103
1.99684E+07 0.000720804
2.00000E+07 0.000717524
