Os-186(n,g) ENDFB-8.0
104.329 22.4328
104.334 23.3348
104.338 24.2926
104.342 25.3107
104.347 26.3942
104.351 27.5489
104.356 28.7808
104.360 30.0971
104.364 31.5055
104.369 33.0146
104.373 34.6340
104.378 36.3746
104.382 38.2484
104.386 40.2693
104.391 42.4525
104.395 44.8156
104.400 47.3782
104.404 50.1629
104.408 53.1954
104.413 56.5048
104.417 60.1247
104.422 64.0939
104.426 68.4567
104.430 73.2646
104.435 78.5774
104.439 84.4643
104.444 91.0063
104.446 94.5518
104.448 98.2976
104.450 102.258
104.452 106.449
104.455 110.887
104.457 115.590
104.459 120.578
104.461 125.873
104.463 131.496
104.466 137.475
104.468 143.835
104.470 150.606
104.472 157.819
104.474 165.508
104.477 173.710
104.479 182.464
104.481 191.812
104.483 201.797
104.484 207.043
104.485 212.466
104.486 218.073
104.488 223.868
104.489 229.860
104.490 236.054
104.491 242.457
104.492 249.075
104.493 255.914
104.494 262.982
104.495 270.284
104.496 277.827
104.497 285.616
104.499 293.656
104.500 301.954
104.501 310.514
104.502 319.340
104.503 328.435
104.504 337.801
104.505 346.553
104.506 358.269
104.508 369.421
104.509 380.894
104.510 392.681
104.511 405.795
104.512 418.204
104.514 430.889
104.515 443.828
104.516 458.105
104.517 471.491
104.519 485.039
104.520 498.709
104.522 526.218
104.525 553.569
104.527 581.300
104.529 606.532
104.532 630.596
104.534 650.801
104.537 668.038
104.539 680.258
104.542 687.717
104.544 690.091
104.545 689.205
104.547 687.042
104.549 678.950
104.551 665.526
104.554 648.398
104.556 626.862
104.559 603.396
104.561 577.947
104.564 551.213
104.566 522.677
104.568 495.178
104.571 466.902
104.573 440.463
104.576 413.928
104.578 389.598
104.581 366.497
104.583 344.680
104.586 316.805
104.590 292.078
104.593 269.518
104.596 248.987
104.599 230.332
104.602 213.395
104.606 198.018
104.609 184.053
104.612 171.361
104.615 159.814
104.618 149.295
104.622 139.700
104.625 130.935
104.628 122.916
104.631 115.566
104.634 108.820
104.638 102.618
104.641 96.9061
104.644 91.6375
104.647 86.7700
104.650 82.2660
104.654 78.0920
104.657 74.2180
104.660 70.6172
104.663 67.2656
104.666 64.1416
104.670 61.2259
104.673 58.5011
104.676 55.9515
104.679 53.5629
104.682 51.3226
104.686 49.2190
104.689 47.1816
104.692 45.3243
104.695 43.5748
104.698 41.9252
104.702 40.3684
104.705 38.8979
104.711 36.1925
104.718 33.7673
104.724 31.5875
104.730 29.6239
104.737 27.8521
104.743 26.2517
104.750 24.8059
104.756 23.5010
104.762 22.3263
104.769 21.2734
104.775 20.3368
104.782 19.5125
104.788 18.7975
104.793 18.3395
104.797 17.9423
104.807 17.2690
104.816 16.6481
104.820 16.3077
104.825 15.9178
104.830 15.4599
104.834 14.9595
104.844 13.8753
104.853 12.7977
104.857 12.3030
104.862 11.8400
104.869 11.1790
104.876 10.5895
104.884 10.0620
104.891 9.58678
104.898 9.15564
104.905 8.76182
104.912 8.39988
104.920 8.06550
104.927 7.75519
104.934 7.46609
104.941 7.19586
104.948 6.94254
104.956 6.70450
104.963 6.48031
104.977 6.06880
104.992 5.70002
105.006 5.36774
105.020 5.06697
105.035 4.79363
105.049 4.54435
105.064 4.31631
105.078 4.10709
105.092 3.91465
105.107 3.73723
105.121 3.57328
105.136 3.42148
105.150 3.28065
105.164 3.14976
105.179 3.02792
105.193 2.91430
105.208 2.80820
105.222 2.70898
105.236 2.61607
105.251 2.52895
105.265 2.44717
105.294 2.29799
105.323 2.16566
105.352 2.04784
105.380 1.94256
105.409 1.84820
105.438 1.76340
105.467 1.68698
105.496 1.61797
105.524 1.55554
105.553 1.49896
105.582 1.44761
105.611 1.40096
105.640 1.35854
105.668 1.31995
105.697 1.28484
105.726 1.25289
105.755 1.22383
105.784 1.19751
105.841 1.15181
105.899 1.11449
105.956 1.08444
106.014 1.06078
106.072 1.04284
106.129 1.03007
106.187 1.02208
106.244 1.01856
106.302 1.01929
106.360 1.02414
106.417 1.03305
106.475 1.04601
106.532 1.06310
106.590 1.08445
106.648 1.11025
106.705 1.14073
106.763 1.17633
106.820 1.21745
106.878 1.26462
106.935 1.31851
106.993 1.37992
107.051 1.44982
107.108 1.52938
107.166 1.62004
107.195 1.67006
107.223 1.72353
107.252 1.78075
107.281 1.84202
107.310 1.90769
107.339 1.97815
107.367 2.05383
107.396 2.13522
107.425 2.22286
107.454 2.31738
107.483 2.41947
107.511 2.52991
107.540 2.64960
107.569 2.77957
107.598 2.92098
107.627 3.07460
107.655 3.24306
107.684 3.42762
107.713 3.63036
107.742 3.85369
107.771 4.10046
107.799 4.37402
107.828 4.67833
107.857 5.01814
107.871 5.20309
107.886 5.39913
107.900 5.60716
107.915 5.82817
107.929 6.06326
107.943 6.31363
107.958 6.58065
107.972 6.86579
107.987 7.17075
108.001 7.49738
108.015 7.84778
108.030 8.22431
108.044 8.62960
108.059 9.06667
108.073 9.53891
108.087 10.0502
108.102 10.6049
108.116 11.2080
108.131 11.8655
108.145 12.5839
108.159 13.3710
108.174 14.2359
108.188 15.1891
108.203 16.2429
108.217 17.4120
108.231 18.7139
108.239 19.4209
108.246 20.1692
108.253 20.9621
108.260 21.8031
108.267 22.6962
108.275 23.6458
108.282 24.6567
108.289 25.7343
108.296 26.8846
108.303 28.1142
108.311 29.4305
108.318 30.8418
108.325 32.3576
108.332 33.9882
108.339 35.7455
108.347 37.6429
108.354 39.6957
108.361 41.9210
108.368 44.3386
108.375 46.9713
108.383 49.8451
108.390 52.9900
108.397 56.4409
108.404 60.2385
108.411 64.4303
108.419 69.0722
108.422 71.5821
108.426 74.2301
108.429 77.0265
108.433 79.9823
108.437 83.1099
108.440 86.4225
108.444 89.9347
108.447 93.6628
108.451 97.6244
108.455 101.839
108.458 106.328
108.462 111.116
108.465 116.229
108.469 121.697
108.473 127.551
108.476 133.829
108.480 140.572
108.483 147.823
108.487 155.636
108.491 164.065
108.494 173.176
108.498 183.041
108.501 193.741
108.505 205.366
108.509 218.021
108.512 231.820
108.516 246.896
108.519 263.394
108.523 281.480
108.527 301.337
108.530 323.168
108.534 347.195
108.536 360.106
108.537 373.656
108.539 387.878
108.541 402.803
108.543 418.462
108.545 434.886
108.546 452.105
108.548 469.122
108.551 503.209
108.554 538.867
108.557 577.147
108.561 617.993
108.564 662.667
108.567 708.059
108.570 755.061
108.573 803.052
108.576 854.387
108.580 903.498
108.583 952.507
108.586 997.655
108.590 1053.62
108.595 1102.27
108.599 1145.27
108.603 1179.79
108.605 1194.50
108.607 1206.07
108.609 1215.00
108.612 1221.02
108.614 1223.94
108.616 1223.27
108.618 1219.05
108.620 1211.19
108.622 1200.29
108.624 1186.12
108.627 1162.01
108.629 1132.65
108.632 1098.70
108.635 1060.94
108.638 1020.24
108.640 977.469
108.646 890.566
108.651 802.455
108.656 718.678
108.659 679.188
108.662 641.533
108.664 605.801
108.667 573.244
108.671 532.275
108.674 495.534
108.677 461.672
108.681 430.522
108.684 401.901
108.688 375.621
108.691 351.493
108.694 329.337
108.698 308.409
108.701 289.742
108.705 272.565
108.708 256.743
108.711 242.153
108.715 228.682
108.718 216.231
108.722 204.706
108.725 193.724
108.729 183.835
108.732 174.646
108.735 166.097
108.739 158.133
108.742 150.704
108.746 143.766
108.749 137.279
108.752 131.207
108.756 125.515
108.759 120.174
108.763 115.157
108.766 110.438
108.769 105.997
108.773 101.811
108.776 97.8626
108.780 94.0278
108.783 90.5098
108.786 87.1815
108.790 84.0300
108.797 78.2100
108.803 72.9650
108.810 68.1567
108.817 63.8625
108.824 59.9570
108.831 56.3954
108.838 53.0932
108.844 50.1122
108.851 47.3736
108.858 44.8519
108.865 42.5252
108.872 40.3740
108.878 38.3812
108.885 36.5319
108.892 34.7883
108.899 33.1889
108.906 31.6972
108.913 30.3037
108.919 28.9815
108.926 27.7614
108.933 26.6167
108.940 25.5415
108.947 24.5157
108.954 23.5643
108.960 22.6673
108.967 21.8208
108.974 21.0209
108.981 20.2644
108.994 18.8695
109.008 17.6058
109.022 16.4736
109.035 15.4408
109.049 14.5094
109.063 13.6546
109.076 12.8793
109.090 12.1690
109.103 11.5165
109.117 10.9115
109.131 10.3575
109.144 9.84164
109.158 9.36733
109.172 8.92396
109.185 8.51478
109.199 8.13363
109.213 7.77802
109.226 7.44335
109.240 7.13250
109.254 6.83910
109.267 6.56582
109.281 6.30718
109.294 6.06566
109.308 5.83813
109.322 5.62354
109.335 5.41948
109.349 5.22804
109.376 4.87411
109.404 4.55613
109.431 4.27040
109.458 4.01085
109.485 3.77525
109.513 3.56073
109.540 3.36555
109.567 3.18618
109.594 3.02155
109.622 2.87009
109.649 2.73093
109.676 2.60185
109.704 2.48234
109.731 2.37149
109.758 2.26883
109.785 2.17290
109.813 2.08345
109.840 1.99992
109.867 1.92206
109.894 1.84887
109.922 1.78022
109.949 1.71575
109.976 1.65535
110.004 1.59827
110.031 1.54448
110.085 1.44597
110.140 1.35777
110.194 1.27880
110.249 1.20760
110.304 1.14344
110.358 1.08537
110.413 1.03268
110.467 0.984689
110.522 0.941073
110.576 0.901235
110.631 0.864952
110.685 0.831774
110.740 0.801558
110.794 0.773968
110.849 0.748923
110.904 0.726183
110.958 0.705720
111.013 0.687385
111.067 0.671209
111.122 0.657139
111.176 0.645283
111.231 0.635714
111.285 0.628662
111.340 0.624400
111.394 0.623380
111.449 0.626237
111.476 0.629399
111.504 0.633893
111.531 0.639939
111.558 0.647753
111.585 0.657619
111.613 0.669840
111.640 0.684947
111.667 0.703460
111.695 0.726095
111.722 0.753670
111.735 0.769824
111.749 0.787600
111.763 0.807476
111.776 0.829414
111.790 0.854030
111.804 0.881309
111.817 0.911824
111.831 0.946051
111.845 0.984863
111.858 1.02838
111.872 1.07809
111.885 1.13427
111.899 1.19902
111.906 1.23466
111.913 1.27293
111.920 1.31407
111.926 1.35837
111.933 1.40614
111.940 1.45775
111.947 1.51447
111.954 1.57511
111.960 1.64100
111.967 1.71274
111.974 1.79223
111.981 1.87798
111.988 1.97201
111.995 2.07541
112.001 2.19118
112.008 2.31746
112.015 2.45757
112.022 2.61355
112.029 2.78784
112.035 2.98333
112.039 3.09009
112.042 3.20351
112.046 3.32414
112.049 3.45260
112.053 3.59370
112.056 3.74015
112.059 3.89668
112.063 4.06421
112.066 4.24375
112.070 4.43644
112.073 4.64354
112.076 4.86647
112.080 5.10682
112.083 5.36637
112.087 5.64712
112.090 5.95132
112.093 6.28154
112.097 6.64063
112.100 7.03186
112.104 7.45892
112.107 7.94039
112.110 8.45365
112.114 9.01725
112.117 9.63738
112.121 10.3210
112.124 11.0762
112.127 11.9117
112.131 12.8379
112.133 13.3384
112.134 13.8659
112.136 14.4219
112.138 15.0082
112.139 15.6266
112.141 16.2787
112.143 16.9665
112.144 17.6919
112.146 18.4567
112.148 19.2630
112.150 20.1125
112.151 21.0070
112.153 21.9482
112.155 22.9375
112.156 23.9761
112.158 25.0648
112.160 26.6875
112.163 28.4093
112.165 30.2257
112.168 32.0469
112.172 36.0410
112.177 40.0409
112.179 42.0257
112.182 43.9070
112.184 45.6282
112.187 47.0727
112.189 48.3102
112.191 49.2208
112.194 49.7637
112.196 49.9151
112.198 49.6807
112.201 49.0903
112.203 48.1676
112.205 46.9502
112.208 45.4848
112.210 43.8226
112.212 42.0157
112.215 40.1139
112.219 36.1130
112.224 32.2750
112.226 30.4436
112.228 28.6897
112.231 27.0215
112.233 25.4439
112.236 23.4632
112.239 21.6479
112.242 19.9910
112.245 18.4832
112.249 17.1133
112.252 15.8699
112.255 14.7414
112.258 13.7486
112.261 12.8151
112.264 11.9664
112.267 11.1936
112.270 10.4892
112.273 9.84603
112.276 9.25789
112.279 8.71921
112.282 8.24030
112.286 7.78493
112.289 7.36578
112.292 6.97936
112.295 6.62251
112.298 6.29246
112.301 5.98671
112.304 5.70304
112.307 5.44767
112.310 5.20183
112.313 4.97275
112.316 4.75900
112.319 4.56551
112.323 4.37825
112.326 4.20284
112.329 4.03833
112.332 3.88868
112.335 3.74317
112.338 3.60622
112.341 3.47720
112.344 3.35551
112.350 3.13205
112.356 2.93515
112.363 2.75525
112.369 2.59561
112.375 2.44877
112.381 2.31764
112.387 2.19631
112.393 2.08564
112.400 1.98441
112.406 1.89304
112.412 1.80762
112.418 1.73017
112.424 1.65744
112.430 1.59122
112.437 1.52880
112.443 1.47084
112.449 1.41692
112.455 1.36747
112.461 1.32053
112.467 1.27734
112.474 1.23622
112.480 1.19827
112.492 1.12798
112.504 1.06618
112.517 1.01111
112.529 0.961821
112.541 0.917177
112.554 0.877235
112.566 0.841061
112.578 0.808189
112.591 0.777988
112.603 0.750603
112.615 0.725489
112.628 0.702395
112.640 0.680938
112.652 0.661274
112.665 0.642916
112.677 0.626015
112.702 0.595521
112.726 0.569039
112.751 0.545688
112.776 0.525129
112.800 0.506771
112.825 0.490420
112.850 0.475663
112.874 0.462389
112.899 0.450298
112.923 0.439330
112.973 0.420057
113.022 0.403725
113.071 0.389692
113.121 0.377557
113.170 0.366944
113.219 0.357590
113.269 0.349288
113.318 0.341878
113.417 0.329247
113.515 0.318939
113.614 0.310485
113.712 0.303553
113.811 0.297941
113.910 0.293525
114.008 0.290272
114.107 0.288206
114.206 0.287436
114.304 0.288181
114.403 0.290814
114.452 0.293019
114.501 0.295957
114.551 0.299772
114.600 0.304657
114.649 0.310880
114.699 0.318764
114.748 0.328795
114.773 0.334829
114.797 0.341645
114.822 0.349430
114.847 0.358280
114.871 0.368461
114.896 0.380132
114.921 0.393689
114.945 0.409398
114.970 0.427870
114.995 0.449576
115.007 0.462015
115.019 0.475505
115.032 0.490411
115.044 0.506660
115.056 0.524711
115.069 0.544501
115.081 0.566436
115.093 0.590830
115.106 0.618293
115.118 0.648835
115.130 0.683206
115.143 0.722066
115.155 0.766603
115.167 0.817100
115.173 0.845320
115.180 0.875129
115.186 0.907712
115.192 0.942246
115.198 0.980126
115.204 1.02111
115.210 1.06554
115.217 1.11300
115.223 1.16549
115.229 1.22181
115.235 1.28439
115.241 1.35188
115.247 1.42726
115.254 1.51041
115.260 1.60242
115.266 1.70283
115.272 1.81640
115.278 1.94121
115.281 2.01025
115.284 2.08346
115.287 2.16117
115.290 2.24102
115.294 2.32870
115.297 2.42210
115.300 2.52169
115.303 2.62802
115.306 2.74168
115.309 2.86335
115.312 2.99375
115.315 3.12904
115.318 3.27913
115.321 3.44067
115.324 3.61480
115.327 3.79650
115.331 3.99927
115.334 4.21885
115.337 4.45703
115.340 4.70713
115.343 4.98800
115.346 5.29416
115.349 5.62844
115.352 5.99401
115.355 6.39444
115.358 6.83371
115.361 7.31624
115.364 7.82902
115.368 8.41147
115.371 9.05315
115.374 9.76031
115.377 10.5132
115.380 11.3684
115.383 12.3083
115.386 13.3386
115.389 14.4255
115.391 15.3596
115.394 16.3502
115.396 17.3945
115.399 18.4408
115.403 20.7312
115.408 23.0167
115.410 24.1464
115.413 25.2131
115.415 26.1842
115.418 26.9937
115.420 27.6802
115.422 28.1764
115.425 28.4598
115.427 28.5191
115.429 28.3566
115.432 27.9931
115.434 27.4417
115.436 26.7250
115.439 25.8702
115.441 24.9069
115.443 23.8648
115.446 22.7721
115.450 20.4834
115.455 18.2970
115.457 17.2560
115.459 16.2603
115.462 15.3141
115.464 14.4201
115.466 13.5434
115.469 12.7566
115.471 12.0208
115.473 11.3339
115.476 10.6936
115.478 10.0973
115.480 9.54235
115.483 9.02594
115.485 8.54547
115.487 8.09835
115.489 7.68213
115.492 7.29451
115.494 6.93329
115.496 6.59648
115.499 6.28217
115.501 5.98864
115.503 5.71429
115.506 5.45765
115.508 5.21735
115.510 4.99216
115.512 4.78092
115.515 4.58261
115.517 4.39624
115.519 4.22096
115.522 4.05594
115.524 3.90045
115.526 3.75381
115.529 3.61539
115.531 3.48461
115.533 3.36097
115.538 3.13313
115.542 2.92845
115.547 2.74398
115.552 2.57725
115.556 2.42611
115.561 2.28873
115.565 2.16353
115.570 2.04915
115.575 1.94441
115.579 1.84827
115.584 1.75983
115.588 1.67831
115.593 1.60301
115.598 1.53333
115.602 1.46874
115.607 1.40875
115.611 1.35295
115.616 1.30095
115.621 1.25243
115.625 1.20709
115.630 1.16465
115.639 1.08755
115.648 1.01949
115.657 0.959127
115.667 0.905341
115.676 0.857221
115.685 0.814002
115.694 0.775045
115.703 0.739810
115.713 0.707840
115.722 0.678746
115.731 0.652195
115.740 0.627899
115.749 0.605611
115.759 0.585118
115.768 0.566034
115.777 0.548606
115.795 0.517523
115.814 0.490705
115.832 0.467407
115.851 0.447043
115.869 0.429140
115.887 0.413320
115.906 0.399273
115.924 0.386745
115.943 0.375526
115.961 0.365442
115.979 0.356345
115.998 0.348113
116.016 0.340641
116.053 0.327632
116.090 0.316719
116.127 0.307534
116.164 0.299721
116.200 0.293031
116.237 0.287272
116.274 0.282290
116.311 0.277964
116.348 0.274197
116.421 0.268030
116.495 0.263327
116.568 0.259752
116.642 0.257077
116.716 0.255137
116.789 0.253819
116.937 0.252725
117.084 0.253362
117.231 0.255526
117.378 0.259163
117.526 0.264324
117.673 0.271170
117.820 0.279957
117.894 0.285203
117.967 0.291089
118.041 0.297696
118.115 0.305118
118.188 0.313474
118.262 0.322874
118.335 0.333488
118.409 0.345507
118.483 0.359187
118.556 0.374778
118.630 0.392656
118.704 0.413269
118.740 0.424803
118.777 0.437215
118.814 0.450629
118.851 0.465153
118.888 0.480912
118.924 0.498046
118.961 0.516719
118.998 0.537118
119.035 0.559524
119.072 0.584069
119.109 0.611106
119.145 0.640982
119.182 0.674108
119.219 0.710969
119.256 0.752147
119.293 0.798342
119.329 0.850552
119.348 0.879106
119.366 0.909531
119.385 0.941996
119.403 0.976686
119.421 1.01381
119.440 1.05360
119.458 1.09631
119.477 1.14225
119.495 1.19174
119.513 1.24516
119.532 1.30294
119.550 1.36555
119.569 1.43357
119.587 1.50762
119.606 1.58891
119.624 1.67740
119.642 1.77450
119.661 1.88138
119.679 1.99938
119.698 2.13011
119.716 2.27545
119.734 2.43767
119.744 2.52594
119.753 2.61948
119.762 2.71873
119.771 2.82416
119.780 2.93628
119.790 3.05569
119.799 3.18302
119.808 3.31898
119.817 3.46438
119.826 3.62010
119.836 3.78714
119.845 3.96662
119.854 4.15981
119.863 4.36812
119.872 4.59319
119.882 4.83683
119.891 5.10415
119.900 5.39180
119.909 5.70531
119.918 6.04785
119.928 6.42310
119.937 6.83532
119.946 7.28950
119.955 7.79150
119.964 8.34822
119.974 8.96783
119.978 9.30420
119.983 9.66008
119.987 10.0370
119.992 10.4367
119.997 10.8609
120.001 11.3117
120.006 11.7914
120.010 12.3024
120.015 12.8474
120.020 13.4296
120.024 14.0523
120.029 14.7194
120.033 15.4350
120.038 16.2040
120.043 17.0316
120.047 17.9239
120.052 18.8876
120.056 19.9304
120.061 21.0611
120.066 22.2895
120.070 23.6269
120.075 25.0862
120.079 26.6824
120.084 28.4324
120.089 30.3560
120.093 32.4761
120.098 34.8192
120.102 37.4164
120.107 40.3038
120.109 41.8694
120.112 43.5241
120.114 45.2744
120.116 47.1273
120.119 49.0905
120.121 51.1724
120.123 53.3821
120.125 55.7294
120.128 58.2251
120.130 60.8808
120.132 63.7095
120.135 66.7248
120.137 69.9420
120.139 73.3773
120.142 77.0487
120.144 80.9754
120.146 85.1782
120.148 89.6797
120.151 94.5042
120.153 99.6774
120.155 105.227
120.158 111.182
120.160 117.573
120.162 124.431
120.165 131.788
120.167 139.677
120.169 148.125
120.171 157.163
120.174 166.812
120.175 172.094
120.176 177.088
120.177 182.700
120.178 188.485
120.180 194.440
120.181 200.562
120.182 206.847
120.183 213.288
120.184 219.877
120.186 226.037
120.187 232.877
120.188 239.827
120.189 246.869
120.190 253.981
120.192 261.138
120.193 268.315
120.195 282.003
120.197 295.957
120.200 309.241
120.202 321.480
120.205 331.859
120.207 340.901
120.209 347.762
120.212 352.148
120.214 353.845
120.215 353.687
120.217 352.825
120.219 349.086
120.221 342.500
120.224 333.878
120.226 322.883
120.229 310.798
120.231 297.618
120.234 283.725
120.236 268.863
120.238 254.524
120.241 239.773
120.243 225.981
120.246 212.148
120.248 199.474
120.251 187.452
120.253 176.112
120.255 167.623
120.257 159.563
120.259 151.925
120.261 145.065
120.262 138.210
120.264 131.734
120.266 125.620
120.268 120.146
120.270 114.686
120.272 109.536
120.274 104.677
120.276 100.329
120.277 95.9904
120.279 91.8959
120.281 88.0300
120.283 84.5657
120.285 81.1050
120.287 77.8335
120.289 74.7391
120.291 71.9610
120.292 69.1803
120.294 66.5461
120.298 61.8022
120.302 57.4082
120.306 53.5409
120.309 50.0324
120.313 46.8422
120.317 43.8600
120.320 41.2114
120.324 38.7245
120.328 36.5063
120.332 34.4149
120.335 32.5418
120.339 30.8137
120.343 29.2165
120.347 27.6992
120.350 26.3304
120.354 25.0257
120.358 23.8449
120.362 22.7157
120.365 21.6905
120.369 20.7324
120.373 19.8357
120.377 18.9734
120.380 18.1863
120.384 17.4274
120.388 16.7330
120.392 16.0619
120.395 15.4464
120.399 14.8655
120.403 14.3167
120.406 13.7840
120.410 13.2935
120.418 12.3763
120.425 11.5511
120.433 10.8156
120.440 10.1400
120.448 9.52633
120.455 8.96723
120.462 8.46301
120.470 7.99471
120.477 7.56480
120.485 7.16922
120.492 6.80911
120.500 6.47166
120.507 6.15924
120.515 5.86942
120.522 5.60010
120.530 5.34940
120.537 5.11565
120.545 4.89736
120.552 4.69583
120.560 4.50445
120.567 4.32497
120.575 4.15641
120.582 3.99996
120.590 3.85063
120.597 3.70988
120.605 3.57707
120.612 3.45325
120.627 3.22216
120.642 3.01603
120.657 2.82900
120.672 2.66099
120.687 2.50753
120.702 2.36880
120.717 2.24135
120.732 2.12550
120.747 2.01851
120.762 1.92016
120.777 1.82954
120.792 1.74640
120.807 1.66894
120.821 1.59759
120.836 1.53087
120.851 1.46919
120.866 1.41132
120.881 1.35765
120.896 1.30713
120.911 1.26015
120.926 1.21580
120.941 1.17443
120.956 1.13529
120.971 1.09869
121.001 1.03122
121.031 0.971261
121.061 0.917568
121.091 0.869304
121.121 0.825767
121.150 0.786365
121.180 0.750596
121.210 0.718032
121.240 0.688212
121.270 0.661017
121.300 0.636072
121.330 0.613139
121.360 0.592013
121.390 0.572513
121.420 0.554480
121.450 0.537775
121.480 0.522225
121.509 0.507825
121.569 0.481934
121.629 0.459392
121.689 0.439674
121.749 0.422328
121.809 0.407065
121.868 0.393570
121.928 0.381606
121.988 0.370962
122.048 0.361509
122.108 0.353091
122.167 0.345590
122.227 0.338899
122.287 0.332955
122.407 0.322999
122.526 0.315257
122.646 0.309422
122.766 0.305270
122.885 0.302688
123.005 0.301650
123.125 0.302260
123.244 0.304810
123.304 0.306988
123.364 0.309930
123.424 0.313838
123.484 0.318991
123.543 0.325843
123.573 0.330118
123.603 0.335121
123.633 0.341043
123.663 0.348073
123.693 0.356535
123.723 0.366854
123.753 0.379633
123.768 0.387231
123.783 0.395746
123.798 0.405473
123.813 0.416501
123.828 0.429258
123.843 0.443923
123.858 0.461147
123.872 0.481284
123.887 0.505378
123.902 0.534136
123.910 0.550850
123.917 0.569350
123.925 0.589898
123.932 0.612485
123.940 0.638092
123.947 0.666881
123.955 0.699396
123.962 0.735777
123.970 0.777813
123.977 0.826048
123.985 0.881736
123.992 0.945524
124.000 1.02111
124.003 1.06439
124.007 1.11024
124.011 1.16158
124.015 1.21620
124.018 1.27594
124.022 1.34143
124.026 1.41541
124.029 1.49484
124.033 1.58500
124.037 1.68228
124.041 1.79326
124.044 1.91356
124.048 2.04763
124.052 2.19736
124.056 2.36970
124.059 2.55807
124.063 2.77553
124.065 2.89437
124.067 3.01367
124.069 3.14711
124.071 3.28869
124.073 3.43883
124.074 3.58935
124.076 3.75732
124.078 3.92538
124.080 4.11246
124.082 4.29903
124.084 4.56201
124.086 4.82906
124.089 5.12268
124.091 5.41709
124.096 6.04891
124.101 6.69519
124.103 7.01608
124.105 7.30811
124.108 7.58786
124.110 7.82326
124.112 8.02568
124.115 8.17048
124.117 8.26369
124.119 8.29354
124.122 8.26119
124.124 8.17075
124.126 8.01866
124.129 7.82384
124.131 7.57759
124.133 7.30903
124.136 7.00410
124.138 6.69651
124.143 6.05069
124.148 5.41937
124.150 5.11271
124.152 4.83187
124.155 4.55383
124.157 4.30241
124.159 4.09592
124.161 3.91013
124.163 3.73427
124.165 3.56803
124.167 3.40306
124.169 3.25546
124.170 3.11631
124.172 2.98519
124.174 2.85535
124.176 2.73934
124.180 2.52709
124.184 2.33389
124.188 2.16673
124.192 2.01408
124.195 1.88147
124.199 1.75984
124.203 1.65366
124.207 1.55578
124.211 1.46990
124.215 1.39228
124.218 1.32194
124.222 1.25646
124.226 1.19845
124.230 1.14418
124.234 1.09588
124.238 1.05051
124.242 1.00996
124.249 0.937384
124.257 0.875619
124.265 0.822687
124.272 0.777032
124.280 0.737902
124.288 0.703289
124.295 0.672945
124.303 0.646222
124.311 0.622587
124.318 0.601603
124.326 0.582906
124.334 0.566192
124.341 0.551390
124.357 0.525738
124.372 0.504813
124.388 0.487613
124.403 0.473476
124.418 0.461655
124.434 0.451819
124.449 0.443631
124.464 0.436869
124.480 0.431238
124.495 0.426621
124.526 0.419945
124.557 0.416028
124.587 0.414409
124.618 0.414779
124.649 0.416990
124.680 0.421032
124.710 0.426968
124.741 0.435053
124.772 0.445611
124.803 0.459302
124.818 0.467579
124.833 0.476941
124.849 0.487703
124.864 0.500047
124.880 0.514278
124.895 0.530668
124.910 0.549928
124.926 0.572608
124.941 0.599569
124.956 0.631730
124.964 0.650410
124.972 0.671076
124.979 0.694021
124.987 0.719595
124.995 0.748217
125.003 0.780389
125.010 0.816724
125.018 0.857397
125.026 0.904386
125.033 0.958325
125.041 1.02063
125.049 1.09310
125.053 1.13439
125.056 1.17801
125.060 1.22665
125.064 1.27827
125.068 1.33607
125.072 1.39767
125.076 1.46511
125.079 1.53912
125.083 1.62279
125.087 1.71280
125.091 1.81507
125.095 1.92566
125.099 2.05196
125.102 2.18925
125.106 2.34257
125.110 2.51419
125.114 2.71208
125.118 2.92910
125.120 3.05403
125.122 3.18017
125.124 3.31404
125.125 3.45613
125.127 3.61510
125.129 3.77559
125.131 3.94578
125.133 4.12617
125.135 4.31719
125.137 4.51924
125.139 4.73264
125.141 4.95760
125.143 5.25839
125.145 5.56384
125.148 5.89967
125.150 6.23639
125.155 6.95898
125.160 7.69807
125.162 8.06505
125.164 8.39903
125.167 8.71898
125.169 8.98823
125.171 9.21977
125.174 9.38545
125.176 9.49217
125.178 9.52647
125.181 9.48967
125.183 9.38647
125.185 9.21282
125.188 8.99031
125.190 8.70901
125.192 8.40222
125.195 8.05384
125.197 7.70242
125.202 6.96456
125.207 6.24325
125.209 5.89288
125.211 5.57203
125.214 5.25436
125.216 4.96713
125.218 4.75424
125.219 4.56273
125.221 4.38033
125.223 4.20685
125.225 4.03256
125.226 3.87652
125.228 3.72846
125.230 3.58803
125.232 3.44727
125.233 3.32145
125.237 3.08913
125.240 2.88032
125.243 2.69251
125.247 2.51868
125.250 2.36662
125.254 2.22543
125.257 2.10149
125.261 1.98597
125.264 1.88416
125.268 1.79149
125.271 1.70696
125.274 1.62755
125.278 1.55702
125.281 1.49049
125.285 1.43117
125.288 1.37502
125.292 1.32477
125.298 1.23539
125.305 1.15760
125.312 1.09143
125.319 1.03318
125.326 0.983106
125.333 0.938582
125.340 0.899431
125.347 0.864865
125.353 0.834652
125.360 0.807369
125.367 0.783034
125.374 0.761266
125.381 0.742013
125.395 0.708608
125.408 0.681588
125.422 0.659423
125.436 0.641163
125.450 0.625982
125.463 0.613538
125.477 0.603204
125.491 0.594781
125.505 0.587868
125.518 0.582339
125.546 0.574587
125.573 0.570376
125.601 0.568999
125.628 0.569939
125.656 0.572824
