Hg-201(n,g) ENDFB-8.0
224.945 0.897873
225.491 0.836882
226.036 0.782205
226.582 0.733009
227.128 0.688585
227.674 0.648357
228.220 0.611807
228.766 0.578518
229.311 0.548109
229.857 0.520274
230.403 0.494727
230.949 0.471244
231.470 0.450684
231.991 0.431553
232.512 0.413764
233.033 0.397170
233.554 0.381773
234.075 0.367427
234.596 0.353995
235.117 0.341488
235.638 0.329779
236.159 0.318789
236.680 0.308521
237.201 0.298876
238.243 0.281299
239.285 0.265743
240.377 0.251351
241.469 0.238616
242.561 0.227340
243.652 0.217355
244.744 0.208485
245.836 0.200628
246.927 0.193666
248.019 0.187503
248.813 0.183507
250.202 0.177362
251.592 0.172187
252.981 0.167892
254.371 0.164395
255.760 0.161635
257.149 0.159569
258.539 0.158169
259.928 0.157422
261.913 0.157476
262.906 0.157946
263.898 0.158792
264.890 0.159880
265.883 0.161355
267.868 0.165270
269.853 0.170714
270.845 0.173992
271.838 0.177786
272.830 0.181929
273.822 0.186649
274.815 0.191917
275.807 0.197626
276.899 0.204737
277.991 0.212724
279.082 0.221669
280.174 0.231695
281.266 0.242923
282.357 0.255539
283.449 0.269731
284.541 0.285725
285.583 0.302966
286.625 0.322416
287.146 0.333083
287.667 0.344436
288.188 0.356572
288.709 0.369509
289.230 0.383337
289.751 0.398169
290.272 0.414039
290.793 0.431073
291.314 0.449429
291.835 0.469146
292.356 0.490356
292.877 0.513187
293.423 0.539303
293.969 0.567758
294.515 0.598835
295.061 0.632850
295.607 0.670195
296.152 0.711302
296.698 0.756696
297.244 0.806994
297.790 0.862934
298.336 0.925366
298.609 0.959353
298.882 0.995361
299.155 1.03357
299.427 1.07416
299.700 1.11734
299.973 1.16332
300.246 1.21236
300.519 1.26473
300.792 1.32074
301.065 1.38074
301.338 1.44511
301.611 1.51424
301.909 1.59555
302.206 1.68374
302.504 1.77998
302.802 1.88513
303.100 2.00027
303.397 2.12661
303.695 2.26568
303.993 2.41925
304.266 2.57463
304.539 2.74579
304.811 2.93504
305.084 3.14501
305.357 3.37885
305.494 3.50592
305.630 3.64034
305.767 3.78288
305.903 3.93400
306.040 4.09464
306.176 4.26536
306.325 4.46441
306.474 4.67794
306.623 4.90740
306.771 5.15422
306.920 5.42050
307.069 5.70809
307.218 6.01929
307.367 6.35662
307.503 6.69197
307.640 7.05507
307.776 7.44911
307.913 7.87733
308.049 8.34444
308.186 8.85445
308.322 9.41363
308.459 10.0276
308.583 10.6404
308.707 11.3110
308.831 12.0483
308.893 12.4442
308.955 12.8600
309.017 13.2978
309.079 13.7578
309.141 14.2422
309.203 14.7528
309.265 15.2925
309.327 15.8616
309.389 16.4634
309.451 17.1004
309.519 17.8463
309.588 18.6413
309.656 19.4925
309.724 20.4026
309.792 21.3799
309.861 22.4284
309.929 23.5565
309.997 24.7728
310.065 26.0885
310.133 27.5107
310.202 29.0535
310.270 30.7309
310.304 31.6278
310.338 32.5621
310.372 33.5387
310.406 34.5603
310.440 35.6298
310.475 36.7501
310.509 37.9245
310.543 39.1566
310.577 40.4542
310.611 41.8139
310.645 43.2438
310.679 44.7491
310.713 46.3350
310.747 48.0076
310.782 49.7732
310.816 51.6389
310.850 53.6184
310.884 55.7087
310.918 57.9247
310.952 60.2769
310.986 62.7767
311.020 65.4366
311.054 68.2707
311.089 71.2945
311.126 74.8397
311.163 78.6472
311.200 82.7543
311.237 87.1930
311.275 92.0125
311.312 97.2275
311.349 102.896
311.386 109.070
311.421 115.242
311.455 121.921
311.489 129.179
311.523 137.079
311.557 145.689
311.591 155.085
311.625 165.346
311.659 176.564
311.676 182.578
311.693 188.869
311.711 195.449
311.728 202.290
311.745 209.487
311.762 216.967
311.779 224.833
311.796 233.006
311.813 241.596
311.830 250.515
311.847 259.881
311.864 269.597
311.881 279.789
311.898 290.349
311.932 312.857
311.966 337.261
312.000 363.464
312.035 391.548
312.069 421.489
312.103 453.221
312.137 486.623
312.171 521.522
312.205 557.682
312.271 629.857
312.337 702.752
312.402 772.799
312.435 805.492
312.468 835.931
312.497 860.476
312.526 882.524
312.555 901.757
312.584 917.841
312.613 930.643
312.642 939.903
312.671 945.478
312.700 947.278
312.723 945.990
312.761 938.747
312.799 925.311
312.836 906.038
312.874 881.424
312.912 852.087
312.949 818.733
312.987 782.127
313.025 743.167
313.076 687.033
313.128 629.775
313.180 572.867
313.231 517.927
313.271 477.209
313.311 438.724
313.351 402.615
313.391 369.029
313.432 337.950
313.472 309.518
313.492 296.244
313.512 283.580
313.532 271.511
313.552 260.019
313.574 247.970
313.596 236.626
313.618 225.903
313.640 215.773
313.662 206.165
313.684 197.136
313.706 188.614
313.728 180.571
313.750 172.946
313.772 165.781
313.794 159.016
313.816 152.627
313.838 146.591
313.860 140.886
313.882 135.491
313.904 130.387
313.926 125.534
313.948 120.959
313.992 112.510
314.036 104.884
314.080 98.0137
314.124 91.7792
314.168 86.1317
314.212 80.9898
314.256 76.2958
314.294 72.5545
314.332 69.0918
314.370 65.8725
314.408 62.8744
314.446 60.0705
314.484 57.4579
314.522 55.0132
314.560 52.7222
314.598 50.5667
314.636 48.5468
314.674 46.6461
314.712 44.8556
314.751 43.1625
314.789 41.5680
314.827 40.0607
314.865 38.6344
314.909 37.0731
314.953 35.6083
314.997 34.2259
315.041 32.9258
315.085 31.6961
315.129 30.5369
315.217 28.4023
315.305 26.4829
315.393 24.7526
315.481 23.1872
315.569 21.7680
315.673 20.2519
315.777 18.8897
315.881 17.6611
315.985 16.5504
316.090 15.5409
316.194 14.6215
316.298 13.7816
316.402 13.0130
316.490 12.4111
316.578 11.8500
316.666 11.3262
316.754 10.8369
316.842 10.3782
316.930 9.94814
317.018 9.54434
317.106 9.16514
317.194 8.80779
317.283 8.47103
317.371 8.15330
317.459 7.85352
317.547 7.56974
317.635 7.30113
317.811 6.80555
317.987 6.35876
318.163 5.95499
318.339 5.58849
318.516 5.25518
318.692 4.95083
318.868 4.67248
319.044 4.41712
319.220 4.18232
319.364 4.00389
319.508 3.83694
319.652 3.68041
319.797 3.53340
319.941 3.39500
320.085 3.26465
320.229 3.14165
320.373 3.02548
320.517 2.91561
320.661 2.81174
320.950 2.62016
321.238 2.44775
321.526 2.29203
321.702 2.20414
321.878 2.12133
322.054 2.04314
322.231 1.96930
322.583 1.83332
322.935 1.71123
323.287 1.60115
323.640 1.50158
323.992 1.41124
324.344 1.32903
324.568 1.28049
324.793 1.23464
325.241 1.15024
325.689 1.07448
326.138 1.00631
326.586 0.944862
327.034 0.888959
327.483 0.837987
327.931 0.791489
328.283 0.757753
328.636 0.726247
328.988 0.696782
329.340 0.669186
329.693 0.643304
330.045 0.618999
330.397 0.596147
330.749 0.574640
331.102 0.554365
331.454 0.535235
332.158 0.500090
332.863 0.468609
333.568 0.440313
334.336 0.412590
335.105 0.387726
335.873 0.365345
336.642 0.345134
337.411 0.326826
338.179 0.310201
338.948 0.295181
339.717 0.281346
340.421 0.269729
341.126 0.258978
341.830 0.249010
342.535 0.239819
343.239 0.231288
343.944 0.223339
344.649 0.215971
345.353 0.209121
346.058 0.202713
346.762 0.196749
348.171 0.185989
349.580 0.176593
350.990 0.168356
351.886 0.163661
352.783 0.159345
353.680 0.155376
354.576 0.151726
356.370 0.145289
358.163 0.139894
359.957 0.135409
361.750 0.131705
363.544 0.128698
365.337 0.126318
367.131 0.124514
368.924 0.123246
370.717 0.122490
372.511 0.122233
373.920 0.122399
375.329 0.122829
376.738 0.123509
378.147 0.124530
380.966 0.127399
382.375 0.129304
383.784 0.131550
385.193 0.134074
386.602 0.136967
388.011 0.140287
389.420 0.143945
390.829 0.148018
392.239 0.152644
393.648 0.157718
395.057 0.163269
396.466 0.169489
397.875 0.176394
399.284 0.184048
400.693 0.192546
402.103 0.201973
403.512 0.212472
404.921 0.224176
406.330 0.237246
407.739 0.251920
409.148 0.268405
410.557 0.287017
411.262 0.297234
411.966 0.308139
412.671 0.319748
413.376 0.332161
414.080 0.345472
414.785 0.359701
415.489 0.374966
416.194 0.391416
416.898 0.409100
417.603 0.428141
418.628 0.458554
419.332 0.481583
420.037 0.506695
420.741 0.534029
421.446 0.563848
422.151 0.596470
422.855 0.632247
423.560 0.671608
424.264 0.715034
424.969 0.763119
425.673 0.816545
426.378 0.876132
426.730 0.908537
427.082 0.942856
427.435 0.979264
427.787 1.01792
428.139 1.05903
428.492 1.10277
428.844 1.14940
429.196 1.19918
429.548 1.25239
429.901 1.30934
430.349 1.38786
430.797 1.47388
431.246 1.56822
431.694 1.67196
432.143 1.78700
432.591 1.91480
433.039 2.05722
433.263 2.13461
433.488 2.21650
433.872 2.36857
434.256 2.53718
434.640 2.72482
434.833 2.82670
435.025 2.93445
435.377 3.14900
435.553 3.26538
435.729 3.38836
435.906 3.51858
436.082 3.65648
436.258 3.80285
436.434 3.95819
436.610 4.12347
436.786 4.29934
436.962 4.48693
437.139 4.68708
437.315 4.90118
437.491 5.13024
437.667 5.37577
437.843 5.63933
438.035 5.94971
438.227 6.28643
438.420 6.65315
438.612 7.05320
438.804 7.49111
438.996 7.97118
439.188 8.49948
439.380 9.08202
439.556 9.67085
439.733 10.3187
439.909 11.0344
440.085 11.8270
440.173 12.2560
440.261 12.7087
440.349 13.1871
440.437 13.6924
440.525 14.2279
440.613 14.7947
440.701 15.3967
440.789 16.0353
440.909 16.9727
441.030 17.9944
441.150 19.1107
441.270 20.3337
441.390 21.6775
441.450 22.4003
441.510 23.1584
441.570 23.9569
441.630 24.7957
441.690 25.6807
441.750 26.6120
441.838 28.0734
441.926 29.6574
442.014 31.3779
442.102 33.2486
442.191 35.2917
442.279 37.5235
442.367 39.9729
442.411 41.2853
442.455 42.6621
442.499 44.1108
442.543 45.6293
442.587 47.2294
442.631 48.9089
442.675 50.6813
442.719 52.5444
442.763 54.5088
442.807 56.5816
442.851 58.7755
442.895 61.0889
442.939 63.5413
442.983 66.1312
443.027 68.8810
443.071 71.7895
443.115 74.8750
443.159 78.1507
443.223 83.2925
443.287 88.9068
443.351 95.0639
443.383 98.3554
443.415 101.802
443.448 105.423
443.480 109.205
443.512 113.166
443.544 117.316
443.576 121.676
443.608 126.230
443.640 130.998
443.672 135.990
443.716 143.253
443.760 150.961
443.804 159.170
443.848 167.860
443.892 177.084
443.936 186.812
443.980 197.068
444.024 207.849
444.076 221.146
444.127 235.089
444.179 249.648
444.230 264.746
444.282 280.280
444.333 296.121
444.436 328.070
444.507 349.483
444.577 369.856
444.648 388.558
444.718 404.948
444.789 418.419
444.824 423.896
444.859 428.439
444.894 432.025
444.930 434.597
444.965 436.140
445.000 436.630
445.047 435.644
445.085 433.473
445.123 430.102
445.162 425.574
445.200 419.944
445.238 413.282
445.276 405.665
445.314 397.181
445.353 387.951
445.429 367.527
445.505 345.228
445.582 321.851
445.658 298.154
445.729 276.217
445.801 254.933
445.872 234.614
445.944 215.504
446.015 197.683
446.086 181.262
446.158 166.200
446.193 159.176
446.229 152.500
446.265 145.984
446.302 139.808
446.338 133.942
446.375 128.372
446.411 123.072
446.448 118.057
446.484 113.301
446.520 108.789
446.557 104.498
446.593 100.438
446.630 96.5870
446.666 92.9318
446.739 86.1671
446.812 80.0623
446.885 74.5367
446.957 69.5396
447.030 64.9989
447.103 60.8757
447.176 57.1134
447.249 53.6825
447.322 50.5386
447.394 47.6596
447.451 45.5945
447.507 43.6578
447.563 41.8395
447.620 40.1302
447.676 38.5217
447.732 37.0063
447.789 35.5772
447.845 34.2303
447.901 32.9551
447.957 31.7489
448.070 29.5261
448.182 27.5242
448.295 25.7186
448.368 24.6407
448.441 23.6300
448.514 22.6783
448.586 21.7838
448.659 20.9396
448.732 20.1442
448.805 19.3921
448.878 18.6820
449.023 17.3725
449.169 16.1955
449.315 15.1336
449.461 14.1724
449.606 13.2998
449.752 12.5051
449.898 11.7794
450.043 11.1155
450.189 10.5058
450.335 9.94506
450.480 9.42821
450.626 8.95108
450.772 8.50900
450.917 8.09879
451.063 7.71741
451.209 7.36220
451.354 7.03087
451.500 6.72138
451.646 6.43189
451.791 6.16090
451.937 5.90655
452.083 5.66768
452.229 5.44304
452.374 5.23154
452.520 5.03217
452.666 4.84403
452.811 4.66628
452.957 4.49830
453.248 4.18837
453.540 3.90955
453.831 3.65783
454.122 3.42989
454.414 3.22269
454.705 3.03391
454.997 2.86134
455.288 2.70327
455.513 2.58998
455.738 2.48381
455.963 2.38414
456.188 2.29058
456.414 2.20254
456.639 2.11957
456.864 2.04114
457.089 1.96699
457.539 1.83041
457.990 1.70780
458.440 1.59735
458.890 1.49749
459.182 1.43790
459.473 1.38188
459.764 1.32917
460.056 1.27951
460.347 1.23265
460.639 1.18840
461.221 1.10700
461.804 1.03396
462.387 0.968195
462.970 0.908760
463.552 0.854892
464.188 0.801672
464.824 0.753548
465.459 0.709888
466.095 0.670164
466.731 0.633922
467.367 0.600793
468.002 0.570580
468.638 0.542685
469.221 0.519015
469.803 0.497025
470.386 0.476558
470.969 0.457507
471.552 0.439728
472.134 0.423113
472.717 0.407577
473.300 0.393032
473.883 0.379384
474.465 0.366580
475.048 0.354553
475.631 0.343237
476.796 0.322557
477.962 0.304170
479.021 0.289197
480.081 0.275683
481.140 0.263461
482.200 0.252395
483.260 0.242364
484.319 0.233265
485.379 0.225006
486.438 0.217543
488.133 0.206999
489.829 0.197964
491.524 0.190289
493.219 0.183821
494.914 0.178436
496.610 0.174036
498.305 0.170544
500.000 0.167906
501.977 0.165839
503.955 0.164813
506.055 0.164847
508.156 0.166042
510.257 0.168427
512.358 0.172060
513.408 0.174358
514.459 0.177037
515.509 0.180018
516.560 0.183369
517.610 0.187189
518.660 0.191450
519.711 0.196182
520.761 0.201424
522.121 0.209034
523.480 0.217666
524.839 0.227454
526.199 0.238551
527.558 0.251125
528.917 0.265408
530.277 0.281658
530.956 0.290617
531.636 0.300186
532.501 0.313351
533.366 0.327722
534.231 0.343439
535.096 0.360655
535.961 0.379557
536.826 0.400354
537.691 0.423302
538.556 0.448581
539.236 0.470358
539.916 0.494141
540.596 0.520067
541.275 0.548388
541.955 0.579404
542.635 0.613459
543.314 0.650958
543.994 0.692368
544.674 0.738260
545.353 0.789288
546.033 0.846244
546.373 0.877228
546.713 0.910063
547.053 0.944908
547.392 0.981909
547.732 1.02127
548.072 1.06317
548.412 1.10786
548.752 1.15555
549.092 1.20655
549.431 1.26116
549.864 1.33647
550.296 1.41897
550.729 1.50948
551.161 1.60913
551.594 1.71958
552.027 1.84233
552.459 1.97914
552.675 2.05351
552.892 2.13223
553.139 2.22804
553.386 2.33057
553.633 2.44056
553.880 2.55863
554.220 2.73588
554.560 2.93253
554.900 3.15163
555.070 3.27062
555.240 3.39660
555.410 3.53018
555.579 3.67182
555.749 3.82228
555.919 3.98227
556.089 4.15270
556.259 4.33425
556.429 4.52803
556.599 4.73521
556.769 4.95723
556.939 5.19535
557.109 5.45132
557.279 5.72696
557.449 6.02429
557.618 6.34561
557.788 6.69356
557.958 7.07116
558.128 7.48209
558.213 7.70121
558.298 7.92988
558.383 8.16923
558.468 8.41934
558.553 8.68148
558.638 8.95579
558.723 9.24372
558.808 9.54545
558.893 9.86263
558.978 10.1955
559.063 10.5461
559.148 10.9146
559.233 11.3032
559.318 11.7126
559.433 12.3082
559.549 12.9506
559.665 13.6445
559.781 14.3952
559.897 15.2104
560.013 16.0969
560.071 16.5699
560.129 17.0633
560.187 17.5791
560.245 18.1186
560.330 18.9568
560.414 19.8534
560.499 20.8162
560.584 21.8493
560.669 22.9624
560.754 24.1610
560.839 25.4570
560.924 26.8579
561.009 28.3787
561.094 30.0314
561.179 31.8314
561.264 33.7940
561.307 34.8446
561.349 35.9442
561.392 37.0960
561.434 38.3003
561.476 39.5662
561.519 40.8949
561.561 42.2903
561.604 43.7534
561.646 45.2956
561.689 46.9189
561.731 48.6286
561.774 50.4264
561.816 52.3271
561.859 54.3335
561.901 56.4532
561.944 58.6887
561.986 61.0593
562.029 63.5691
562.071 66.2284
562.114 69.0410
562.156 72.0319
562.199 75.2070
562.241 78.5797
562.283 82.1553
562.341 87.4149
562.399 93.1269
562.457 99.3539
562.515 106.120
562.573 113.494
562.631 121.497
562.689 130.187
562.747 139.607
562.789 147.007
562.832 154.831
562.874 163.089
562.917 171.764
562.959 180.897
563.002 190.463
563.044 200.451
563.087 210.817
563.138 223.932
563.190 237.535
563.242 251.540
563.293 265.838
563.396 294.775
563.500 323.071
563.562 339.280
563.625 354.322
563.687 367.824
563.750 379.413
563.812 388.804
563.875 395.694
563.938 399.901
564.000 401.282
564.046 400.485
564.083 398.720
564.120 395.983
564.157 392.299
564.194 387.708
564.231 382.241
564.268 375.983
564.342 361.310
564.416 344.209
564.490 325.332
564.564 305.270
564.638 284.607
564.792 241.876
564.869 221.537
564.946 202.306
565.023 184.375
565.061 175.932
565.100 167.848
565.138 160.123
565.177 152.757
565.215 145.745
565.254 139.079
565.294 132.496
565.334 126.267
565.374 120.379
565.414 114.819
565.454 109.570
565.495 104.618
565.535 99.9469
565.575 95.5525
565.615 91.3975
565.655 87.4788
565.695 83.7821
565.735 80.2938
565.775 77.0012
565.815 73.8919
565.855 70.9544
565.895 68.1844
565.935 65.5578
565.976 63.0722
566.016 60.7185
566.056 58.4883
566.136 54.3676
566.216 50.6579
566.296 47.3009
566.376 44.2590
566.457 41.4954
566.537 38.9814
566.591 37.3915
566.646 35.8955
566.701 34.4864
566.755 33.1601
566.810 31.9058
566.865 30.7206
566.920 29.5996
566.974 28.5403
567.084 26.5806
567.193 24.8161
567.302 23.2205
567.411 21.7729
567.492 20.7945
567.572 19.8803
567.652 19.0247
567.732 18.2239
567.812 17.4715
567.893 16.7646
567.973 16.0996
568.053 15.4740
568.133 14.8834
568.213 14.3259
568.293 13.7991
568.374 13.3014
568.534 12.3823
568.694 11.5557
568.855 10.8087
569.015 10.1323
569.175 9.51703
569.336 8.95656
569.496 8.44394
569.656 7.97446
569.817 7.54296
569.977 7.14597
570.116 6.82783
570.254 6.53061
570.393 6.25248
570.531 5.99178
570.670 5.74705
570.808 5.51698
570.947 5.30042
571.085 5.09649
571.223 4.90398
571.362 4.72220
571.500 4.55038
571.639 4.38792
571.916 4.08796
572.193 3.81800
572.353 3.67375
572.514 3.53757
572.674 3.40888
572.834 3.28721
573.155 3.06269
573.476 2.86059
573.796 2.67797
574.117 2.51250
574.438 2.36205
574.759 2.22487
575.138 2.07780
575.517 1.94502
575.896 1.82474
576.275 1.71549
576.654 1.61604
577.033 1.52527
577.412 1.44199
577.791 1.36536
578.111 1.30525
578.432 1.24912
578.753 1.19662
579.073 1.14745
579.394 1.10133
579.715 1.05801
580.036 1.01728
580.356 0.978928
580.677 0.942764
580.998 0.908648
581.639 0.845938
582.281 0.789743
582.922 0.739195
583.563 0.693566
584.205 0.652240
584.846 0.614697
585.488 0.580492
586.129 0.549244
586.770 0.520625
587.412 0.494351
588.053 0.470177
588.520 0.453805
588.986 0.438419
589.628 0.418628
590.269 0.400201
590.910 0.383088
591.552 0.367192
592.193 0.352392
592.835 0.338586
593.476 0.325705
594.117 0.313664
594.759 0.302386
595.400 0.291823
596.042 0.281918
596.683 0.272611
597.966 0.255638
599.249 0.240586
600.532 0.227204
601.814 0.215271
603.097 0.204608
604.380 0.195067
605.663 0.186515
606.946 0.178847
608.228 0.171971
609.511 0.165833
611.610 0.157140
612.660 0.153375
613.710 0.149918
614.759 0.146793
615.809 0.143999
616.858 0.141447
617.908 0.139233
618.958 0.137217
620.007 0.135512
622.106 0.132762
624.205 0.130934
626.305 0.130003
628.520 0.129992
629.628 0.130357
630.736 0.130986
631.844 0.131836
632.952 0.133009
634.060 0.134408
635.168 0.136127
636.276 0.138156
637.384 0.140466
638.491 0.143186
639.599 0.146201
640.707 0.149657
641.815 0.153446
642.923 0.157765
644.031 0.162589
645.314 0.168868
646.597 0.175973
647.879 0.184009
649.162 0.193102
650.445 0.203397
651.728 0.215077
653.011 0.228355
653.652 0.235673
654.293 0.243491
655.110 0.254238
655.926 0.265965
656.742 0.278787
657.559 0.292829
658.375 0.308243
659.191 0.325200
660.008 0.343905
660.824 0.364502
661.466 0.382242
662.107 0.401601
662.748 0.422700
663.390 0.445741
664.031 0.470961
664.673 0.498639
665.314 0.529100
665.955 0.562722
666.597 0.599958
667.238 0.641326
667.880 0.687460
668.200 0.712544
668.521 0.739114
668.842 0.767288
669.163 0.797197
669.483 0.828987
669.804 0.862816
670.125 0.898863
670.445 0.937324
670.766 0.978418
671.087 1.02239
671.495 1.08296
671.903 1.14924
672.311 1.22190
672.719 1.30181
673.128 1.39022
673.536 1.48835
673.944 1.59755
674.148 1.65683
674.352 1.71951
674.585 1.79571
674.819 1.87720
675.139 1.99886
675.460 2.13293
675.781 2.28118
676.101 2.44570
676.422 2.62895
676.583 2.72853
676.743 2.83388
676.903 2.94560
677.064 3.06405
677.224 3.18996
677.384 3.32378
677.632 3.54808
677.880 3.79597
678.128 4.07092
678.376 4.37693
678.499 4.54305
678.623 4.71883
678.747 4.90505
678.871 5.10258
678.995 5.31237
679.119 5.53548
679.243 5.77307
679.367 6.02641
679.527 6.38009
679.687 6.76574
679.848 7.18784
680.008 7.65047
680.169 8.15964
680.329 8.72102
680.489 9.34277
680.569 9.67885
680.650 10.0329
680.795 10.7291
680.868 11.1045
680.941 11.5000
681.014 11.9168
681.087 12.3566
681.160 12.8210
681.233 13.3112
681.306 13.8307
681.378 14.3808
681.451 14.9642
681.524 15.5835
681.597 16.2417
681.670 16.9421
681.743 17.6882
681.816 18.4831
681.896 19.4215
681.976 20.4323
682.056 21.5227
682.136 22.6997
682.217 23.9756
682.297 25.3595
682.377 26.8635
682.457 28.4991
682.537 30.2856
682.618 32.2385
682.698 34.3776
682.738 35.5239
682.778 36.7222
682.818 37.9817
682.858 39.3030
682.898 40.6898
682.938 42.1457
682.978 43.6749
683.018 45.2817
683.059 46.9705
683.099 48.7414
683.139 50.6081
683.179 52.5716
683.219 54.6369
683.259 56.8095
683.299 59.0949
683.339 61.4988
683.379 64.0268
683.419 66.6778
683.459 69.4707
683.499 72.4042
683.540 75.4836
683.580 78.7138
683.620 82.0989
683.660 85.6427
683.700 89.3481
683.740 93.2073
683.779 97.1173
683.818 101.171
683.895 109.733
683.973 118.883
684.051 128.539
684.128 138.636
684.206 149.020
684.361 170.004
684.441 180.471
684.521 190.356
684.601 199.368
684.681 207.210
684.760 213.633
684.800 216.237
684.840 218.394
684.880 220.094
684.920 221.313
684.960 222.044
685.000 222.279
685.053 221.816
685.097 220.791
685.140 219.197
685.183 217.052
685.226 214.386
685.270 211.218
685.313 207.596
685.356 203.542
685.399 199.115
685.486 189.272
685.573 178.455
685.659 167.020
685.746 155.310
685.833 143.466
685.921 131.925
686.009 120.865
686.096 110.455
686.184 100.762
686.228 96.2111
686.271 91.8557
686.315 87.6964
686.359 83.7314
686.403 79.9574
686.447 76.3702
686.492 72.8357
686.538 69.4973
686.583 66.3395
686.628 63.3545
686.674 60.5281
686.719 57.8646
686.765 55.3494
686.810 52.9744
686.856 50.7269
686.901 48.6091
686.946 46.6085
686.992 44.7181
687.037 42.9311
687.083 41.2412
687.128 39.6423
687.173 38.1288
687.219 36.6922
687.264 35.3339
687.355 32.8239
687.446 30.5592
687.537 28.5152
687.628 26.6616
687.718 24.9801
687.809 23.4492
687.900 22.0521
687.962 21.1674
688.024 20.3352
688.086 19.5493
688.148 18.8085
688.210 18.1075
688.272 17.4455
688.396 16.2248
688.519 15.1258
688.643 14.1345
688.767 13.2360
688.891 12.4205
688.982 11.8684
689.073 11.3525
689.164 10.8689
689.254 10.4157
689.345 9.98974
689.436 9.58967
689.527 9.21305
689.618 8.85810
689.709 8.52284
689.799 8.20654
689.890 7.90716
689.981 7.62413
690.163 7.10145
690.344 6.63089
690.526 6.20531
690.708 5.81938
690.889 5.46834
691.071 5.14829
691.253 4.85539
691.434 4.58682
691.616 4.33999
691.798 4.11276
691.955 3.93059
692.112 3.76032
692.268 3.60093
692.425 3.45147
692.582 3.31112
692.739 3.17912
692.896 3.05483
693.053 2.93767
693.210 2.82712
693.367 2.72270
693.524 2.62397
693.681 2.53053
693.994 2.35807
694.308 2.20278
694.490 2.11977
694.671 2.04139
694.853 1.96730
695.035 1.89723
695.398 1.76785
695.761 1.65137
696.125 1.54608
696.488 1.45063
696.852 1.36379
697.215 1.28459
697.644 1.19964
698.074 1.12292
698.503 1.05339
698.932 0.990202
699.362 0.932668
699.791 0.880133
700.221 0.831914
700.650 0.787526
701.013 0.752695
701.377 0.720163
701.740 0.689717
702.103 0.661197
702.467 0.634429
702.830 0.609287
703.194 0.585629
703.557 0.563351
703.920 0.542338
704.284 0.522505
704.647 0.503755
705.010 0.486021
705.737 0.453301
706.464 0.423845
707.190 0.397227
707.917 0.373095
708.644 0.351148
709.370 0.331130
710.097 0.312820
710.824 0.296028
711.550 0.280592
712.277 0.266370
712.806 0.256723
713.334 0.247647
714.061 0.235957
714.787 0.225050
715.514 0.214901
716.241 0.205455
716.968 0.196641
717.694 0.188399
718.421 0.180690
719.148 0.173465
719.874 0.166679
720.601 0.160302
721.328 0.154303
722.054 0.148647
722.781 0.143311
723.508 0.138273
724.961 0.128996
726.414 0.120669
727.868 0.113162
729.321 0.106370
730.775 0.100206
732.228 0.0945906
733.681 0.0894625
735.135 0.0847652
736.588 0.0804504
737.645 0.0775296
738.702 0.0747870
740.816 0.0697391
742.930 0.0652077
745.044 0.0611333
747.158 0.0574553
749.272 0.0541228
751.386 0.0510963
751.650 0.0507911
751.915 0.0510426
752.047 0.0521992
752.179 0.0555550
752.245 0.0588614
752.311 0.0639497
752.377 0.0716045
752.443 0.0828087
752.509 0.0988752
752.575 0.121359
752.608 0.135600
752.641 0.152114
752.674 0.171210
752.707 0.193167
752.740 0.218354
752.773 0.246909
752.806 0.279195
752.839 0.315494
752.873 0.356207
752.906 0.401341
752.939 0.451240
752.972 0.506100
753.005 0.566268
753.038 0.631493
753.071 0.702010
753.104 0.777825
753.137 0.859135
753.170 0.945330
753.203 1.03646
753.236 1.13228
753.269 1.23277
753.302 1.33694
753.335 1.44465
753.368 1.55539
753.434 1.78411
753.500 2.01760
753.500 3.98646
815.125 3.78414
876.750 3.60575
938.375 3.44707
1000.00 3.30482
1070.31 3.14192
1140.63 2.99667
1210.94 2.86624
1281.25 2.74839
1351.56 2.64130
1421.88 2.54351
1492.19 2.45380
1562.50 2.37118
1567.80 2.36521
1567.83 2.36518
1608.03 2.32105
1673.59 2.25307
1739.15 2.18958
1843.75 2.09648
1870.27 2.07433
1997.64 1.97512
2125.00 1.88636
2132.52 1.88141
2263.65 1.79972
2394.77 1.72589
2525.90 1.65878
2657.02 1.59749
2687.50 1.58399
2811.01 1.53193
2934.51 1.48370
3058.02 1.43889
3181.52 1.39713
3250.00 1.37517
3478.01 1.30752
3706.02 1.24720
3812.50 1.22119
4093.75 1.15821
4375.00 1.10236
4565.01 1.06804
4755.01 1.03612
5127.51 0.979593
5500.00 0.929798
5804.01 0.893320
6214.51 0.849042
6625.00 0.809588
6906.25 0.784931
7187.50 0.761966
7750.00 0.720431
7902.00 0.710096
8388.50 0.679227
8875.00 0.651330
9437.50 0.622225
10000.0 0.595996
10703.2 0.564617
11406.3 0.536735
12109.4 0.511779
12812.5 0.489298
13515.6 0.468927
14218.8 0.450376
14921.9 0.433402
15625.0 0.417806
16328.1 0.403421
17031.3 0.390108
17734.4 0.377747
18437.5 0.366236
19843.8 0.345424
21250.0 0.327104
22538.0 0.312136
23826.0 0.298630
25114.0 0.286375
26402.0 0.275199
26432.0 0.274950
26875.0 0.271336
27006.7 0.270283
27581.5 0.265790
28731.0 0.257291
29880.5 0.249381
31030.0 0.242000
32301.0 0.234390
32301.3 0.234388
32361.6 0.234040
32500.0 0.233247
33329.0 0.228617
