Ni-58(n,tot) ENDFB-8.0
218111 16.6192
218113 17.3559
218114 18.0139
218116 18.6146
218118 19.1402
218120 19.5748
218121 19.8892
218123 20.1013
218125 20.2049
218125 20.2151
218127 20.1976
218128 20.1339
218129 20.0250
218130 19.8724
218132 19.4450
218134 18.9026
218137 18.1536
218139 17.3425
218143 15.5940
218148 14.0659
218150 13.3415
218152 12.7027
218154 12.0921
218156 11.5702
218158 11.1064
218160 10.6983
218162 10.3095
218164 9.97764
218166 9.69592
218168 9.46754
218171 9.26450
218173 9.09268
218175 8.94687
218177 8.82781
218182 8.62796
218186 8.48024
218190 8.36509
218194 8.27304
218199 8.18689
218204 8.11838
218209 8.06155
218214 8.01365
218224 7.93653
218234 7.87814
218244 7.83128
218254 7.79335
218263 7.76158
218273 7.73444
218290 7.69572
218307 7.66370
218324 7.63631
218340 7.61232
218374 7.57131
218407 7.53663
218441 7.50538
218475 7.47668
218542 7.42434
218602 7.38097
218662 7.33981
218783 7.26138
218903 7.18622
219023 7.11292
219135 7.04571
219190 7.01162
219218 6.99399
219232 6.98484
219246 6.97536
219255 6.96864
219260 6.96520
219264 6.96174
219267 6.95997
219269 6.95836
219271 6.95692
219273 6.95578
219276 6.95513
219277 6.95508
219278 6.95525
219279 6.95575
219280 6.95654
219282 6.95783
219283 6.95949
219284 6.96191
219285 6.96506
219286 6.96906
219287 6.97358
219289 6.97955
219290 6.98609
219292 7.00348
219294 7.02656
219297 7.05594
219299 7.09189
219301 7.13417
219307 7.25685
219312 7.38018
219315 7.42632
219317 7.45984
219319 7.47905
219320 7.48408
219321 7.48438
219321 7.48513
219321 7.48549
219322 7.48595
219322 7.48510
219326 7.46430
219330 7.41030
219333 7.33673
219334 7.31489
219337 7.24803
219339 7.20444
219343 7.12903
219345 7.09638
219347 7.06900
219349 7.04388
219350 7.02355
219352 7.00547
219354 6.99124
219356 6.97887
219358 6.96881
219360 6.96066
219362 6.95436
219364 6.94891
219365 6.94463
219367 6.94084
219369 6.93777
219371 6.93481
219373 6.93220
219375 6.92986
219377 6.92770
219380 6.92473
219383 6.92197
219389 6.91689
219401 6.90779
219416 6.89733
219431 6.88755
219461 6.86887
219520 6.83331
219640 6.76485
219775 6.68896
219910 6.61394
219978 6.57685
220046 6.54019
220079 6.52213
220113 6.50438
220147 6.48714
220164 6.47883
220181 6.47090
220197 6.46393
220213 6.45768
220222 6.45449
220232 6.45190
220241 6.45018
220250 6.44975
220260 6.45136
220265 6.45330
220269 6.45637
220274 6.46115
220279 6.46829
220284 6.47946
220286 6.48766
220288 6.49794
220290 6.50952
220292 6.52444
220294 6.54383
220296 6.56922
220298 6.60254
220300 6.64628
220302 6.70349
220304 6.77365
220306 6.86817
220308 6.98852
220310 7.13964
220312 7.32646
220314 7.55343
220316 7.82401
220318 8.14006
220320 8.48209
220322 8.84129
220324 9.20792
220327 10.0203
220331 10.8472
220332 11.2260
220334 11.5738
220335 11.8286
220337 12.0484
220338 12.2275
220339 12.3534
220341 12.4507
220343 12.4814
220344 12.4397
220346 12.3142
220348 12.1102
220350 11.8534
220351 11.5438
220353 11.1924
220357 10.2923
220361 9.37251
220363 8.93048
220365 8.54247
220367 8.17414
220369 7.86554
220371 7.55934
220373 7.30590
220375 7.10073
220377 6.93788
220380 6.81081
220382 6.71305
220384 6.63860
220386 6.58225
220388 6.53966
220391 6.50732
220393 6.48254
220395 6.46326
220397 6.44798
220399 6.43561
220404 6.41670
220407 6.40614
220410 6.39732
220417 6.38331
220423 6.37201
220429 6.36274
220436 6.35462
220442 6.34754
220455 6.33517
220462 6.32844
220470 6.32217
220480 6.31478
220490 6.30779
220509 6.29469
220529 6.28227
220548 6.27039
220588 6.24743
220627 6.22509
220666 6.20313
220705 6.18139
220783 6.13830
220947 6.04849
221111 5.95900
221440 5.78006
222096 5.41941
223066 4.87166
223550 4.58741
223793 4.44194
224035 4.29409
224096 4.25674
224156 4.21935
224186 4.20070
224217 4.18220
224232 4.17306
224247 4.16417
224255 4.15982
224262 4.15565
224270 4.15162
224277 4.14796
224283 4.14556
224286 4.14458
224289 4.14383
224291 4.14343
224294 4.14360
224297 4.14470
224298 4.14577
224300 4.14731
224301 4.14964
224303 4.15260
224304 4.15653
224305 4.16166
224307 4.16825
224308 4.17664
224310 4.18718
224311 4.20029
224312 4.21643
224314 4.23608
224315 4.25976
224317 4.28802
224318 4.32137
224319 4.36031
224321 4.40527
224322 4.45662
224324 4.54146
224326 4.63464
224330 4.86085
224338 5.37921
224341 5.57554
224345 5.71478
224348 5.77214
224349 5.77724
224352 5.74143
224354 5.66153
224357 5.54303
224360 5.36339
224363 5.16795
224368 4.77944
224372 4.58505
224374 4.50166
224375 4.42808
224377 4.36421
224379 4.30962
224380 4.26366
224382 4.22547
224384 4.19085
224386 4.16476
224388 4.14408
224389 4.12782
224391 4.11449
224393 4.10421
224395 4.09626
224397 4.09034
224399 4.08536
224401 4.08152
224402 4.07815
224404 4.07542
224408 4.07076
224412 4.06686
224415 4.06338
224419 4.06016
224424 4.05599
224429 4.05203
224439 4.04448
224450 4.03726
224460 4.03030
224480 4.01658
224500 4.00317
224541 3.97658
224582 3.95011
224663 3.89719
224745 3.84402
224824 3.79218
225021 3.66080
225218 3.52716
225613 3.25241
226007 2.96637
226402 2.66912
226876 2.29678
227349 1.90893
227823 1.50930
228296 1.10651
228533 0.908729
228651 0.811529
228770 0.716499
228888 0.624102
229007 0.534692
229066 0.491474
229125 0.449348
229184 0.408187
229214 0.388222
229243 0.368722
229272 0.350459
229286 0.341596
229300 0.332983
229314 0.324770
229321 0.320906
229329 0.317307
229336 0.314148
229339 0.312839
229343 0.311901
229346 0.311521
229348 0.311686
229350 0.312158
229352 0.313110
229353 0.314574
229355 0.316921
229357 0.320123
229359 0.326160
229361 0.335050
229362 0.340857
229363 0.347754
229366 0.364503
229368 0.388168
229370 0.417903
229372 0.457949
229374 0.505883
229376 0.567283
229378 0.637076
229381 0.721765
229383 0.812710
229391 1.23517
229395 1.38341
229398 1.49135
229402 1.54301
229403 1.54606
229405 1.53399
229407 1.50205
229410 1.40776
229413 1.27833
229420 0.905869
229424 0.731097
229428 0.588124
229430 0.495927
229432 0.458742
229433 0.426069
229435 0.397620
229436 0.373059
229437 0.352020
229439 0.334124
229440 0.318011
229442 0.305446
229443 0.294924
229445 0.286134
229446 0.278799
229447 0.272672
229449 0.267541
229450 0.263224
229452 0.259326
229453 0.256232
229456 0.251216
229459 0.247277
229461 0.244019
229464 0.241196
229467 0.238659
229473 0.234109
229481 0.227749
229490 0.221986
229499 0.216480
229508 0.211256
229525 0.201214
229543 0.191609
229578 0.173288
229613 0.156088
229648 0.139663
229683 0.124133
229718 0.109457
229752 0.0957135
229799 0.0788266
229846 0.0637321
229892 0.0504550
229939 0.0391328
229986 0.0297111
230009 0.0258735
230032 0.0225880
230056 0.0198686
230079 0.0177300
230102 0.0161879
230126 0.0152578
230150 0.0149583
230169 0.0152130
230188 0.0158900
230206 0.0170026
230225 0.0185497
230243 0.0205419
230262 0.0229915
230281 0.0259098
230299 0.0293081
230336 0.0375869
230374 0.0479253
230411 0.0604315
230448 0.0751857
230486 0.0927615
230524 0.112993
230561 0.136154
230599 0.162544
230637 0.192648
230675 0.226880
230694 0.245817
230713 0.266152
230732 0.288059
230750 0.311765
230773 0.342601
230795 0.376938
230818 0.415580
230840 0.460035
230851 0.485176
230862 0.512611
230874 0.542769
230885 0.575876
230896 0.613215
230907 0.655377
230918 0.703479
230929 0.758535
230939 0.813130
230948 0.875834
230958 0.950353
230967 1.03826
230972 1.08992
230977 1.14585
230981 1.20789
230986 1.27705
230991 1.35627
230996 1.44379
231000 1.54301
231005 1.65624
231010 1.78935
231014 1.94052
231019 2.12108
231024 2.32958
231026 2.45057
231029 2.58297
231031 2.72820
231033 2.88091
231036 3.05614
231038 3.24121
231041 3.45447
231043 3.68055
231046 3.98829
231048 4.33661
231051 4.73121
231054 5.17819
231057 5.68382
231058 5.96057
231060 6.25424
231061 6.56550
231062 6.89492
231064 7.24300
231065 7.58322
231067 8.22570
231070 8.91967
231072 9.66321
231074 10.4524
231077 11.2809
231079 12.1398
231084 13.9001
231086 14.8082
231088 15.6825
231091 16.5005
231093 17.2395
231096 17.8772
231098 18.3937
231100 18.7722
231103 18.9937
231104 19.0580
231106 19.0665
231107 19.0285
231108 18.9510
231110 18.6815
231113 18.2683
231115 17.7266
231118 17.0750
231120 16.3346
231122 15.5277
231125 14.7127
231132 11.9527
231134 11.2891
231136 10.6484
231138 10.0346
231140 9.45074
231141 9.01220
231143 8.62132
231144 8.22250
231146 7.86893
231147 7.50990
231149 7.19292
231150 6.87220
231151 6.58993
231153 6.30506
231154 6.05488
231157 5.58172
231160 5.16407
231163 4.79563
231165 4.53443
231168 4.30749
231170 4.10069
231172 3.91202
231174 3.73963
231176 3.58189
231179 3.43733
231181 3.30462
231185 3.06530
231190 2.86651
231194 2.69624
231198 2.54950
231202 2.43866
231206 2.34280
231210 2.25504
231213 2.17867
231217 2.10836
231221 2.04686
231228 1.94132
231236 1.85388
231243 1.78215
231251 1.72307
231258 1.67490
231268 1.62450
231277 1.58540
231287 1.55493
231296 1.53154
231306 1.51387
231315 1.50131
231325 1.49288
231334 1.48797
231347 1.48608
231360 1.48889
231373 1.49563
231386 1.50546
231412 1.53287
231438 1.56850
231464 1.61086
231490 1.65837
231516 1.71051
231541 1.76627
231601 1.90833
231661 2.06388
231721 2.23169
231781 2.40968
231857 2.65206
231933 2.90598
232009 3.17242
232086 3.45035
232162 3.73863
232238 4.03565
232314 4.34227
232352 4.49967
232390 4.66231
232414 4.76920
232426 4.82585
232438 4.88654
232450 4.95457
232456 4.99398
232462 5.03892
232468 5.09619
232471 5.13251
232474 5.17549
232477 5.23184
232480 5.30572
232483 5.40467
232486 5.53337
232487 5.62220
232489 5.71924
232490 5.83940
232492 5.96946
232493 6.12864
232495 6.29858
232496 6.48974
232498 6.70293
232500 6.95493
232501 7.21386
232503 7.49367
232504 7.79247
232507 8.45736
232510 9.13218
232512 9.62065
232515 10.0807
232517 10.4905
232519 10.8295
232520 10.9889
232521 11.1056
232523 11.1969
232524 11.2472
232525 11.2636
232526 11.2545
232527 11.2174
232528 11.1528
232529 11.0617
232531 10.8723
232533 10.6455
232534 10.3787
232536 10.0794
232538 9.65149
232540 9.20084
232544 8.32146
232546 7.89934
232548 7.51033
232550 7.16090
232552 6.86798
232555 6.55723
232557 6.31431
232560 6.11343
232562 5.96396
232565 5.84582
232567 5.76149
232570 5.69733
232572 5.65316
232575 5.61269
232579 5.58900
232582 5.57518
232585 5.56862
232592 5.56779
232598 5.57655
232605 5.59064
232611 5.60806
232624 5.64854
232637 5.69400
232650 5.74183
232676 5.84223
232728 6.05046
232779 6.26116
232952 6.95618
233124 7.61985
233296 8.24411
233469 8.81633
233537 9.02479
233554 9.07519
233562 9.10028
233566 9.11328
233571 9.12667
233573 9.13421
233575 9.14192
233577 9.15033
233579 9.15966
233581 9.17068
233583 9.18269
233586 9.19642
233588 9.21212
233590 9.23090
233592 9.25115
233596 9.29814
233605 9.40735
233608 9.44821
233612 9.47948
233614 9.49374
233615 9.49849
233615 9.50043
233616 9.50295
233617 9.50551
233619 9.50608
233619 9.50595
233620 9.50547
233620 9.50473
233621 9.50196
233623 9.49790
233625 9.48651
233630 9.45619
233635 9.42084
233637 9.40583
233640 9.39414
233643 9.38514
233645 9.37935
233648 9.37652
233650 9.37618
233653 9.37786
233655 9.38115
233658 9.38563
233661 9.39074
233663 9.39662
233666 9.40265
233671 9.41557
233691 9.46961
233712 9.52368
233784 9.70894
233856 9.88646
233892 9.97425
233928 10.0633
233946 10.1096
233964 10.1585
233982 10.2118
234000 10.2725
234018 10.3473
234027 10.3933
234036 10.4483
234045 10.5167
234054 10.6056
234063 10.7277
234068 10.8081
234072 10.9073
234076 11.0171
234080 11.1549
234084 11.3310
234088 11.5601
234092 11.8623
234094 12.0489
234096 12.2640
234098 12.5119
234100 12.7969
234102 13.1235
234104 13.4958
234106 13.9176
234108 14.3918
234110 14.9201
234112 15.5024
234114 16.1368
234116 16.8186
234120 18.2927
234125 20.2871
234128 21.2327
234130 22.0556
234133 22.7293
234135 23.2579
234138 23.6161
234139 23.7257
234140 23.7871
234141 23.8010
234142 23.7772
234143 23.7048
234146 23.4205
234148 22.9646
234150 22.3615
234153 21.6732
234155 20.9413
234159 19.3300
234164 17.7633
234166 17.0291
234168 16.3737
234170 15.7419
234173 15.1697
234175 14.6581
234177 14.2247
234179 13.8592
234181 13.5365
234183 13.2529
234185 13.0160
234187 12.7971
234189 12.6058
234193 12.2989
234197 12.0558
234201 11.8707
234204 11.7238
234208 11.6054
234213 11.4891
234218 11.3968
234227 11.2629
234237 11.1709
234247 11.1071
234256 11.0611
234266 11.0284
234285 10.9880
234298 10.9726
234319 10.9617
234339 10.9614
234381 10.9781
234422 11.0063
234464 11.0394
234547 11.1097
234630 11.1779
234780 11.2853
234930 11.3669
235080 11.4257
235230 11.4612
235290 11.4686
235306 11.4697
235313 11.4704
235317 11.4711
235321 11.4725
235322 11.4737
235324 11.4754
235326 11.4778
235328 11.4809
235330 11.4853
235332 11.4911
235334 11.4987
235336 11.5080
235337 11.5202
235339 11.5354
235341 11.5538
235343 11.5744
235345 11.5995
235347 11.6282
235351 11.6927
235356 11.8037
235359 11.8573
235362 11.9012
235366 11.9413
235367 11.9502
235368 11.9524
235370 11.9525
235372 11.9439
235375 11.9135
235376 11.9072
235378 11.8802
235382 11.8003
235387 11.7164
235389 11.6763
235391 11.6399
235394 11.6080
235396 11.5820
235398 11.5640
235399 11.5495
235401 11.5374
235403 11.5273
235404 11.5191
235406 11.5125
235408 11.5072
235410 11.5029
235411 11.4995
235413 11.4969
235415 11.4949
235416 11.4934
235420 11.4912
235423 11.4899
235430 11.4883
235437 11.4874
235451 11.4861
235505 11.4825
235615 11.4724
235863 11.4257
236111 11.3502
236608 11.1388
236686 11.1007
236725 11.0813
236763 11.0622
236781 11.0540
236790 11.0503
236794 11.0487
236799 11.0476
236801 11.0473
236803 11.0474
236805 11.0481
236807 11.0496
236810 11.0524
236812 11.0569
236813 11.0601
236814 11.0641
236816 11.0742
236817 11.0811
236818 11.0894
236819 11.0993
236820 11.1109
236822 11.1245
236823 11.1404
236825 11.1797
236827 11.2307
236829 11.2952
236831 11.3745
236834 11.4646
236837 11.6562
236841 11.8809
236848 12.3344
236851 12.4718
236854 12.5680
236856 12.6090
236857 12.6156
236858 12.6156
236858 12.6149
236858 12.6136
236859 12.6091
236860 12.5905
236861 12.5602
236864 12.4543
236867 12.3054
236871 12.0704
236878 11.6223
236882 11.4392
236883 11.3596
236885 11.2940
236887 11.2343
236889 11.1867
236890 11.1447
236892 11.1122
236894 11.0844
236896 11.0633
236897 11.0457
236899 11.0327
236901 11.0224
236902 11.0149
236904 11.0088
236906 11.0040
236907 11.0002
236909 10.9970
236912 10.9923
236915 10.9887
236918 10.9859
236925 10.9812
236938 10.9732
236950 10.9658
236957 10.9621
236964 10.9587
236968 10.9573
236971 10.9564
236973 10.9563
236975 10.9565
236976 10.9571
236978 10.9582
236980 10.9602
236982 10.9631
236983 10.9671
236985 10.9725
236987 10.9801
236988 10.9895
236990 11.0013
236992 11.0159
236994 11.0348
236995 11.0561
236997 11.0809
236999 11.1094
237002 11.1768
237006 11.2553
237011 11.3805
237016 11.4870
237020 11.5362
237021 11.5446
237022 11.5458
237023 11.5458
237023 11.5455
237023 11.5451
237023 11.5441
237025 11.5364
237028 11.4969
237030 11.4728
237035 11.3506
237040 11.2149
237043 11.1439
237046 11.0841
237049 11.0344
237051 11.0128
237052 10.9952
237054 10.9787
237055 10.9645
237057 10.9525
237058 10.9431
237060 10.9346
237061 10.9279
237062 10.9220
237064 10.9174
237065 10.9133
237067 10.9099
237068 10.9071
237070 10.9049
237071 10.9029
237073 10.9013
237076 10.8985
237078 10.8962
237081 10.8941
237087 10.8905
237099 10.8837
237110 10.8771
237133 10.8641
237179 10.8382
237272 10.7863
237456 10.6813
237825 10.4685
238563 10.0433
239505 9.52309
240446 9.03515
240959 8.78036
241473 8.52962
241900 8.31857
242114 8.20772
242221 8.14789
242275 8.11477
242328 8.07706
242362 8.04833
242395 8.01070
242412 7.98465
242429 7.94847
242437 7.92299
242441 7.90704
242445 7.88839
242447 7.87728
242449 7.86486
242452 7.85087
242454 7.83505
242456 7.81709
242458 7.79667
242460 7.77350
242462 7.74864
242464 7.72669
242465 7.70287
242467 7.67724
242468 7.64992
242470 7.62113
242472 7.59120
242475 7.53178
242478 7.47285
242481 7.42327
242484 7.39113
242487 7.38421
242491 7.41809
242495 7.50057
242498 7.60840
242500 7.65435
242500 7.65831
242500 7.67030
242500 7.67839
242501 7.70305
242501 7.72402
242502 7.77122
242506 7.94803
242511 8.12612
242515 8.26564
242519 8.36276
242524 8.41021
242526 8.41832
242528 8.41835
242530 8.41214
242532 8.40144
242535 8.38782
242537 8.37257
242539 8.35668
242541 8.34092
242543 8.32579
242546 8.31158
242548 8.29848
242550 8.28652
242552 8.27615
242554 8.26718
242558 8.25161
242563 8.23560
242568 8.22320
242578 8.20555
242598 8.18955
242610 8.18941
242622 8.19592
242633 8.21031
242645 8.23448
242656 8.27246
242668 8.32970
242674 8.36908
242679 8.41812
242685 8.47978
242691 8.55680
242696 8.63854
242700 8.74105
242705 8.87156
242710 9.04066
242715 9.26378
242717 9.40227
242720 9.56331
242722 9.75112
242724 9.97054
242727 10.2270
242729 10.5132
242732 10.8754
242734 11.2980
242737 11.7874
242739 12.3489
242742 12.9857
242744 13.6976
242747 14.4804
242749 15.3250
242755 17.3177
242757 18.3025
242760 19.2399
242763 20.1159
242764 20.5024
242766 20.8470
242767 21.1447
242768 21.3907
242770 21.5815
242771 21.7139
242773 21.7935
242774 21.7989
242775 21.7569
242777 21.6542
242778 21.4926
242779 21.2749
242781 21.0046
242782 20.6861
242785 19.9247
242788 18.9681
242791 17.9231
242797 15.7857
242799 14.9762
242802 14.2170
242804 13.5178
242807 12.8838
242809 12.3164
242811 11.8143
242814 11.3740
242816 11.0053
242819 10.6707
242821 10.3814
242823 10.1316
242826 9.91584
242828 9.72909
242831 9.56699
242835 9.30699
242840 9.10118
242845 8.93896
242850 8.80860
242854 8.70404
242860 8.60516
242865 8.52498
242876 8.39932
242886 8.30657
242897 8.23537
242908 8.17900
242919 8.13324
242929 8.09526
242940 8.06344
242955 8.02526
242970 7.99337
243001 7.94211
243031 7.90168
243061 7.86800
243092 7.83860
243122 7.81184
243183 7.76382
243273 7.69990
243363 7.64004
243462 7.57597
243511 7.54430
243561 7.51289
243610 7.48190
243660 7.45183
243685 7.43739
243709 7.42379
243734 7.41144
243759 7.40127
243773 7.39695
243787 7.39423
243801 7.39386
243815 7.39706
243829 7.40596
243836 7.41354
243843 7.42412
243850 7.43898
243857 7.45930
243864 7.48780
243871 7.52880
243877 7.57087
243882 7.62917
243887 7.71345
243889 7.76914
243892 7.83820
243894 7.92862
243897 8.03892
243899 8.17895
243902 8.35697
243904 8.59296
243907 8.88022
243909 9.23860
243911 9.45697
243912 9.67973
243914 10.1444
243916 10.6595
243918 11.2462
243920 11.9030
243923 12.6243
243925 13.3997
243929 15.0474
243931 15.9142
243933 16.7069
243935 17.4359
243937 18.0717
243939 18.4994
243941 18.8354
243942 19.0696
243944 19.1905
243945 19.2156
243947 19.1672
243948 19.0315
243950 18.7943
243951 18.4907
243953 18.0332
243955 17.5206
243957 16.9444
243958 16.3202
243962 14.9503
243965 13.5716
243967 12.8941
243969 12.2872
243971 11.6869
243972 11.1646
243974 10.5572
243977 10.0280
243979 9.57448
243981 9.20734
243983 8.88491
243985 8.62939
243987 8.40870
243990 8.23587
243992 8.08760
243994 7.96670
243996 7.86781
243998 7.78983
244003 7.66735
244007 7.57941
244012 7.50071
244017 7.44354
244023 7.39915
244028 7.36348
244033 7.33402
244038 7.30913
244049 7.26898
244059 7.23750
244069 7.21165
244080 7.18966
244090 7.17038
244107 7.14313
244124 7.11896
244141 7.09675
244157 7.07597
244174 7.05592
244191 7.03644
244224 6.99846
244258 6.96065
244291 6.92265
244358 6.84416
244451 6.72687
244543 6.59479
244613 6.48268
244682 6.35622
244752 6.21167
244821 6.04329
244872 5.90076
244923 5.73815
244974 5.55132
244999 5.44792
245025 5.33785
245043 5.25452
245052 5.21239
245062 5.17146
245071 5.13249
245075 5.11527
245080 5.10076
245085 5.09099
245089 5.09048
245092 5.09565
245094 5.10608
245096 5.12334
245099 5.14938
245100 5.17557
245102 5.20877
245104 5.25002
245105 5.29714
245107 5.35697
245109 5.42773
245112 5.59879
245115 5.82276
245119 6.08225
245125 6.66913
245128 6.86809
245130 7.04818
245132 7.19912
245134 7.31153
245137 7.37962
245139 7.39197
245141 7.36581
245143 7.31118
245144 7.22956
245146 7.12332
245149 6.86798
245152 6.56245
245159 5.92103
245162 5.65679
245164 5.42086
245167 5.21855
245170 5.05676
245173 4.92223
245175 4.82164
245178 4.74361
245181 4.68988
245184 4.64905
245187 4.62956
245190 4.62802
245193 4.64442
245197 4.69144
245201 4.77564
245203 4.83557
245205 4.91017
245207 5.00200
245209 5.10753
245210 5.24159
245212 5.40239
245214 5.59360
245216 5.80614
245218 6.06700
245220 6.36840
245222 6.71274
245224 7.07983
245225 7.48671
245227 7.93207
245229 8.41298
245231 8.89561
245234 9.95096
245238 11.0311
245240 11.6547
245242 12.2342
245244 12.7476
245246 13.1743
245248 13.4299
245249 13.6180
245251 13.7335
245252 13.7729
245254 13.7556
245255 13.6949
245256 13.5916
245257 13.4470
245258 13.2630
245260 13.0421
245261 12.7871
245262 12.5263
245263 12.1339
245265 11.7061
245268 10.8076
245274 8.88694
245276 8.05072
245279 7.30561
245280 6.93391
245282 6.60875
245283 6.30339
245284 6.01797
245286 5.73268
245287 5.48780
245290 5.05295
245292 4.67208
245295 4.36445
245297 4.17106
245299 4.00040
245301 3.84930
245302 3.72162
245306 3.49194
245310 3.30781
245314 3.14757
245317 3.01180
245321 2.89078
245325 2.78109
245330 2.63712
245335 2.51175
245341 2.40211
245346 2.31130
245351 2.24574
245354 2.22730
245357 2.22164
245359 2.23148
245362 2.25974
245365 2.31305
245367 2.39219
245370 2.52373
245373 2.69815
245376 2.93288
245379 3.21484
245382 3.56195
245385 3.94428
245388 4.35985
245391 4.78993
245394 5.23849
245397 5.64250
245399 5.82220
245400 5.96753
245402 6.09401
245403 6.18282
245405 6.24810
245407 6.26581
245408 6.24586
245410 6.19643
245411 6.11814
245412 6.02061
245414 5.89040
245415 5.74790
245418 5.39445
245420 5.10826
245422 4.80000
245425 4.16613
245429 3.51617
245431 3.20666
245433 2.92855
245435 2.66803
245436 2.43989
245438 2.23021
245440 2.03946
245441 1.86766
245443 1.71445
245445 1.57920
245446 1.46104
245448 1.35901
245450 1.27205
245453 1.13908
245457 1.05399
245460 1.00975
245463 0.999915
245465 1.01003
245468 1.03836
245471 1.08161
245473 1.13710
245476 1.20260
245478 1.28308
245481 1.37170
245483 1.47550
245485 1.58587
245488 1.71171
245490 1.84264
245495 2.13948
245500 2.47353
245505 2.84139
245510 3.23910
245515 3.69760
245521 4.17930
245529 4.98311
245537 5.79085
245546 6.59524
245554 7.35568
245561 7.92740
245568 8.45637
245574 8.95266
245581 9.42480
245584 9.66496
245588 9.90203
245591 10.1499
245594 10.4181
245597 10.7189
245601 11.0679
245604 11.4826
245607 11.9805
245610 12.4224
245612 12.9243
245615 13.4860
245617 14.1024
245627 16.7742
245629 17.2427
245631 17.6435
245633 18.0080
245635 18.2870
245636 18.4431
245637 18.5584
245639 18.6309
245640 18.6594
245641 18.6375
245643 18.5575
245644 18.4217
245646 18.2477
245648 17.9278
245650 17.5574
245652 17.1357
245653 16.6771
245661 14.7986
245665 13.9497
245666 13.5816
245668 13.2465
245671 12.7493
245674 12.3493
245677 12.0361
245681 11.7955
245684 11.6129
245687 11.4744
245690 11.3686
245693 11.2886
245696 11.2223
245699 11.1678
245705 11.0820
245711 11.0116
245717 10.9511
245723 10.8965
245729 10.8457
245741 10.7487
245753 10.6560
245765 10.5664
245777 10.4796
245789 10.3954
245801 10.3143
245813 10.2377
245817 10.2088
245822 10.1815
245827 10.1574
245829 10.1476
245831 10.1398
245834 10.1348
245836 10.1343
245838 10.1397
245841 10.1530
245843 10.1778
245845 10.2152
245848 10.2694
245850 10.3438
245853 10.4565
245855 10.5969
245858 10.7786
245860 10.9871
245865 11.4971
245870 12.0518
245874 12.4123
245876 12.5563
245878 12.6721
245880 12.7584
245881 12.8040
245882 12.8107
245884 12.7963
245886 12.7512
245889 12.5823
245892 12.3318
245895 11.9650
245899 11.5721
245902 11.1712
245906 10.8158
245909 10.4964
245911 10.3615
245913 10.2493
245914 10.1458
245916 10.0571
245918 9.98161
245920 9.92116
245922 9.86710
245923 9.82177
245925 9.78373
245927 9.75332
245929 9.72588
245930 9.70238
245932 9.68200
245934 9.66502
245938 9.63434
245941 9.60914
245945 9.58617
245948 9.56567
245955 9.52754
245962 9.49232
245975 9.43260
245988 9.37719
246014 9.27591
246040 9.18366
246066 9.09907
246118 8.94700
246170 8.81424
246241 8.65628
246313 8.52073
246455 8.29859
246572 8.15162
246689 8.02639
246923 7.82132
247104 7.69080
247286 7.57803
247649 7.38799
248039 7.22423
248233 7.15637
248428 7.10124
248584 7.07115
248752 7.06414
248837 7.07888
248921 7.11507
248973 7.15384
249025 7.21155
249077 7.29635
249103 7.35351
249129 7.42322
249145 7.47505
249149 7.48926
249153 7.50372
249155 7.51161
249157 7.51936
249159 7.52741
249161 7.53583
249163 7.54517
249165 7.55465
249167 7.56487
249169 7.57600
249171 7.58886
249173 7.60246
249175 7.61760
249177 7.63448
249179 7.65428
249181 7.67523
249183 7.69827
249185 7.72334
249190 7.78014
249194 7.83968
249198 7.90240
249202 7.95544
249205 7.98491
249206 7.99509
249207 7.99917
249207 7.99982
249207 8.00171
249208 8.00292
249208 8.00577
249210 8.01361
249211 8.01692
249211 8.01747
249211 8.01868
249212 8.01967
249213 8.02118
249214 8.02157
249217 8.01949
249221 8.00863
249228 7.99352
249231 7.99157
249235 7.99488
249236 7.99882
249238 8.00387
249239 8.01016
249241 8.01761
249243 8.02670
249244 8.03625
249246 8.04668
249248 8.05787
249249 8.06824
249250 8.07908
249253 8.10202
249256 8.12637
249259 8.15101
249264 8.20417
249270 8.26098
249292 8.52577
249303 8.68575
249314 8.86540
249325 9.06954
249336 9.30235
249345 9.52015
249354 9.76149
249363 10.0356
249372 10.3408
249381 10.6891
249390 11.0789
249399 11.5206
249408 12.0225
249414 12.3626
249419 12.7306
249425 13.1288
249430 13.5597
249436 14.0255
249441 14.5286
249447 15.0713
249452 15.6554
249460 16.6062
249468 17.6407
249477 18.7805
249485 19.9863
249501 22.5527
249509 23.8321
249517 25.0136
249525 26.0351
249529 26.4713
249533 26.8389
249537 27.1503
249541 27.3897
249545 27.5527
249549 27.6354
249554 27.6239
249559 27.5076
249563 27.3048
249567 27.0192
249572 26.6579
249576 26.2292
249580 25.7424
249589 24.6334
249623 19.6416
249630 18.7848
249636 17.9880
249643 17.2292
249649 16.5333
249655 15.8774
249662 15.2803
249668 14.7207
249674 14.2132
249680 13.7528
249687 13.3348
249693 12.9428
249699 12.5868
249705 12.2526
249711 11.9487
249723 11.4067
249733 11.0158
249743 10.6728
249753 10.3676
249763 10.0948
249774 9.84786
249784 9.62816
249794 9.43002
249804 9.25076
249816 9.05283
249828 8.87642
249853 8.57775
249877 8.33461
249902 8.13387
249922 7.99417
249942 7.87283
249982 7.67261
250022 7.51456
250062 7.38724
250102 7.28249
250142 7.19537
250223 7.05884
250285 6.97814
250347 6.91386
250410 6.86409
250441 6.84473
250472 6.82938
250515 6.81752
250536 6.81665
250557 6.82049
