Ba-135(n,tot) ENDFB-8.0
77.4340 3.11251
77.7626 3.09038
78.0913 3.07314
78.4199 3.06094
78.7485 3.05378
79.0771 3.05197
79.4058 3.05589
79.7344 3.06571
80.0630 3.08183
80.5410 3.11771
81.0190 3.16984
81.4970 3.24045
81.9750 3.33227
82.3335 3.41678
82.6920 3.51576
83.0505 3.63348
83.4090 3.77133
83.7675 3.93210
83.9468 4.02213
84.1260 4.11923
84.3053 4.22393
84.4845 4.33683
84.6638 4.45857
84.8430 4.58986
85.1119 4.80646
85.3808 5.04932
85.6496 5.32198
85.7841 5.47072
85.9185 5.62849
86.0529 5.79592
86.1874 5.97361
86.3218 6.16217
86.4563 6.36222
86.5907 6.57483
86.7251 6.80130
86.8596 7.04281
86.9940 7.30036
87.1583 7.63866
87.3226 8.00515
87.4869 8.40270
87.6513 8.83459
87.8156 9.30452
87.9799 9.81663
88.1442 10.3757
88.3085 10.9873
88.4728 11.6576
88.6371 12.3939
88.8014 13.2045
88.8836 13.6407
88.9658 14.0992
89.0479 14.5816
89.1301 15.0894
89.2122 15.6244
89.2944 16.1884
89.3765 16.7836
89.4587 17.4120
89.5409 18.0763
89.6230 18.7789
89.7649 20.0919
89.8359 20.8000
89.9068 21.5455
89.9778 22.3313
90.0487 23.1598
90.1197 24.0345
90.1906 24.9584
90.2616 25.9355
90.3325 26.9693
90.4035 28.0643
90.4744 29.2253
90.5454 30.4580
90.6164 31.7681
90.6873 33.1627
90.7583 34.6492
90.8404 36.4965
90.9226 38.4923
91.0047 40.6524
91.0869 42.9948
91.1690 45.5409
91.2512 48.3139
91.3334 51.3423
91.4155 54.6573
91.4977 58.2972
91.5798 62.3050
91.6620 66.7321
91.7441 71.6385
91.7852 74.2938
91.8263 77.0972
91.8674 80.0597
91.9084 83.1930
91.9495 86.5120
91.9906 90.0309
92.0317 93.7660
92.0728 97.7345
92.1362 104.378
92.1997 111.713
92.2632 119.843
92.2950 124.242
92.3267 128.886
92.3584 133.795
92.3902 138.988
92.4219 144.488
92.4537 150.322
92.4854 156.518
92.5172 163.104
92.5489 170.115
92.5806 177.591
92.6217 188.026
92.6628 199.415
92.7039 211.880
92.7449 225.560
92.7860 240.629
92.8271 257.281
92.8682 275.753
92.8887 285.756
92.9093 296.319
92.9298 307.496
92.9503 319.330
92.9709 331.877
92.9914 345.195
93.0120 359.352
93.0325 374.420
93.0530 390.484
93.0736 407.634
93.0941 425.975
93.1147 445.623
93.1352 466.707
93.1557 489.375
93.1763 513.795
93.1968 540.153
93.2174 568.664
93.2379 599.554
93.2640 642.784
93.2771 666.221
93.2902 690.993
93.3032 717.199
93.3163 744.947
93.3294 774.353
93.3424 805.543
93.3555 838.649
93.3686 873.819
93.3817 911.206
93.3947 950.978
93.4078 993.312
93.4209 1038.40
93.4339 1086.43
93.4470 1137.63
93.4675 1225.02
93.4881 1321.69
93.5086 1428.60
93.5292 1546.78
93.5497 1677.25
93.5702 1821.06
93.5908 1979.20
93.6113 2152.60
93.6319 2342.08
93.6524 2548.29
93.6729 2771.65
93.6935 3012.30
93.7140 3270.04
93.7346 3544.27
93.7551 3833.92
93.7756 4137.26
93.8055 4599.03
93.8354 5076.81
93.8951 6035.08
93.9139 6323.24
93.9327 6598.51
93.9515 6857.28
93.9702 7095.44
93.9890 7309.53
94.0078 7495.87
94.0266 7651.50
94.0453 7773.75
94.0590 7840.55
94.0727 7887.88
94.0863 7915.30
94.1000 7922.55
94.1178 7901.70
94.1356 7846.97
94.1533 7759.18
94.1711 7639.79
94.1889 7490.50
94.2067 7313.75
94.2244 7112.09
94.2422 6888.40
94.2683 6526.36
94.2944 6134.03
94.3466 5299.40
94.3958 4507.65
94.4204 4126.95
94.4450 3763.02
94.4618 3526.37
94.4786 3300.04
94.4954 3084.63
94.5122 2880.56
94.5289 2688.04
94.5457 2507.11
94.5625 2337.66
94.5793 2179.49
94.5916 2070.42
94.6039 1967.16
94.6162 1869.36
94.6285 1776.99
94.6408 1689.69
94.6531 1607.39
94.6654 1529.72
94.6777 1456.60
94.6900 1387.68
94.7023 1322.85
94.7146 1261.79
94.7269 1204.37
94.7393 1150.31
94.7516 1099.47
94.7639 1051.59
94.7762 1006.55
94.7885 964.115
94.8008 924.143
94.8131 886.477
94.8254 850.994
94.8377 817.494
94.8500 785.899
94.8623 756.033
94.8746 727.827
94.8869 701.128
94.8992 675.876
94.9238 629.262
94.9484 587.306
94.9731 549.424
94.9898 525.669
95.0066 503.432
95.0234 482.587
95.0402 463.019
95.0570 444.626
95.0737 427.315
95.0905 411.000
95.1073 395.607
95.1241 381.065
95.1409 367.312
95.1576 354.291
95.1744 341.950
95.2080 319.122
95.2415 298.497
95.2661 284.609
95.2908 271.659
95.3154 259.565
95.3400 248.252
95.3646 237.652
95.3892 227.708
95.4138 218.366
95.4384 209.578
95.4630 201.302
95.4876 193.498
95.5122 186.132
95.5369 179.171
95.5615 172.587
95.5861 166.354
95.6107 160.447
95.6353 154.845
95.6599 149.527
95.6845 144.476
95.7337 135.105
95.7830 126.614
95.8322 118.901
95.8814 111.879
95.9306 105.475
95.9798 99.6258
96.0291 94.2755
96.0783 89.3762
96.1275 84.8888
96.1767 80.7768
96.2259 77.0093
96.2752 73.5594
96.3244 70.4041
96.3736 67.5234
96.4228 64.9002
96.4542 63.3577
96.4855 61.9108
96.5168 60.5562
96.5481 59.2911
96.5794 58.1132
96.6108 57.0212
96.6421 56.0132
96.6734 55.0880
96.7159 53.9630
96.7584 52.9873
96.8009 52.1606
96.8434 51.4833
96.8647 51.2013
96.8860 50.9574
96.9072 50.7521
96.9285 50.5858
96.9497 50.4590
96.9710 50.3725
96.9922 50.3270
97.0135 50.3232
97.0381 50.3722
97.0627 50.4800
97.0873 50.6484
97.1119 50.8794
97.1365 51.1752
97.1611 51.5383
97.1857 51.9712
97.1981 52.2149
97.2104 52.4770
97.2283 52.8925
97.2462 53.3497
97.2641 53.8499
97.2820 54.3948
97.2999 54.9860
97.3178 55.6253
97.3357 56.3145
97.3535 57.0554
97.3659 57.5965
97.3782 58.1635
97.3905 58.7582
97.4028 59.3803
97.4151 60.0318
97.4274 60.7125
97.4397 61.4245
97.4520 62.1675
97.4643 62.9439
97.4766 63.7542
97.4889 64.5994
97.5012 65.4801
97.5135 66.3990
97.5258 67.3560
97.5381 68.3539
97.5504 69.3926
97.5639 70.5761
97.5773 71.8122
97.5907 73.1040
97.6041 74.4540
97.6176 75.8656
97.6310 77.3395
97.6444 78.8794
97.6578 80.4884
97.6701 82.0277
97.6824 83.6291
97.6947 85.2978
97.7070 87.0341
97.7193 88.8439
97.7316 90.7273
97.7440 92.6911
97.7563 94.7355
97.7686 96.8679
97.7809 99.0888
97.7932 101.406
97.8055 103.821
97.8178 106.343
97.8301 108.971
97.8424 111.718
97.8547 114.583
97.8670 117.578
97.8793 120.709
97.8916 123.981
97.9039 127.400
97.9162 130.981
97.9285 134.727
97.9408 138.653
97.9531 142.764
97.9655 147.077
97.9778 151.599
97.9901 156.349
98.0024 161.335
98.0147 166.580
98.0270 172.092
98.0393 177.899
98.0516 184.011
98.0639 190.460
98.0762 197.258
98.0885 204.442
98.1008 212.029
98.1131 220.061
98.1254 228.558
98.1377 237.571
98.1500 247.123
98.1623 257.273
98.1746 268.052
98.1869 279.528
98.1992 291.738
98.2116 304.763
98.2239 318.648
98.2362 333.487
98.2485 349.334
98.2597 364.708
98.2708 381.063
98.2820 398.475
98.2932 417.004
98.3044 436.767
98.3156 457.819
98.3268 480.294
98.3380 504.252
98.3491 529.842
98.3603 557.159
98.3715 586.321
98.3827 617.423
98.3939 650.652
98.4051 686.083
98.4163 723.920
98.4274 764.238
98.4398 811.715
98.4521 862.618
98.4644 917.149
98.4767 975.459
98.4890 1037.84
98.5013 1104.40
98.5136 1175.41
98.5259 1250.95
98.5382 1331.30
98.5505 1416.48
98.5628 1506.74
98.5751 1602.04
98.5874 1702.62
98.5997 1808.32
98.6120 1919.34
98.6243 2035.45
98.6366 2156.74
98.6489 2282.89
98.6613 2413.90
98.6736 2549.33
98.6982 2832.56
98.7228 3129.45
98.7474 3435.89
98.7720 3746.84
98.7966 4056.44
98.8212 4358.18
98.8480 4670.01
98.8749 4954.90
98.8883 5084.47
98.9017 5204.02
98.9151 5312.57
98.9285 5409.18
98.9464 5518.05
98.9643 5602.55
98.9821 5661.53
99.0000 5694.04
99.0089 5700.24
99.0235 5695.97
99.0380 5674.05
99.0525 5634.79
99.0670 5578.72
99.0816 5506.45
99.0961 5418.92
99.1106 5317.07
99.1251 5202.02
99.1447 5028.53
99.1642 4836.66
99.1837 4629.72
99.2033 4411.15
99.2401 3979.46
99.2769 3540.12
99.3137 3111.62
99.3321 2906.10
99.3505 2708.33
99.3690 2519.39
99.3874 2340.10
99.4058 2171.02
99.4242 2012.46
99.4426 1864.55
99.4610 1727.22
99.4794 1600.24
99.4978 1483.27
99.5162 1375.88
99.5346 1277.56
99.5531 1187.75
99.5715 1105.90
99.5832 1057.63
99.5949 1012.16
99.6066 969.368
99.6183 929.122
99.6300 891.213
99.6418 855.564
99.6535 821.980
99.6652 790.388
99.6769 760.611
99.6886 732.557
99.7003 706.116
99.7121 681.201
99.7238 657.670
99.7355 635.471
99.7472 614.476
99.7589 594.641
99.7740 570.669
99.7890 548.322
99.8041 527.447
99.8192 507.919
99.8342 489.612
99.8493 472.449
99.8644 456.322
99.8794 441.148
99.8945 426.842
99.9095 413.352
99.9246 400.606
99.9397 388.547
99.9698 366.291
99.9999 313.875
100.000 313.826
100.000 313.776
100.001 313.577
100.001 313.379
100.002 312.982
100.003 312.240
100.006 310.717
100.012 307.756
100.025 301.977
100.049 290.962
100.073 280.620
100.098 270.896
100.122 261.703
100.147 253.072
100.171 244.924
100.196 237.222
100.220 229.904
100.244 223.000
100.269 216.451
100.293 210.233
100.342 198.700
100.391 188.242
100.440 178.705
100.489 170.015
100.537 162.054
100.586 154.739
100.635 147.986
100.684 141.761
100.733 135.997
100.781 130.646
100.830 125.659
100.879 121.020
100.928 116.687
100.977 112.632
101.026 108.823
101.074 105.254
101.123 101.897
101.172 98.7347
101.221 95.7455
101.270 92.9275
101.319 90.2618
101.367 87.7368
101.416 85.3374
101.465 83.0641
101.563 78.8469
101.660 75.0167
101.758 71.5281
101.856 68.3389
101.953 65.4164
102.051 62.7244
102.149 60.2425
102.246 57.9433
102.344 55.8122
102.442 53.8281
102.539 51.9805
102.637 50.2527
102.735 48.6370
102.832 47.1202
102.930 45.6965
103.028 44.3553
103.125 43.0923
103.223 41.8986
103.321 40.7701
103.418 39.7016
103.516 38.6897
103.614 37.7281
103.711 36.8151
103.906 35.1182
104.102 33.5753
104.297 32.1670
104.492 30.8768
104.688 29.6908
104.883 28.5967
105.078 27.5854
105.274 26.6477
105.469 25.7759
105.664 24.9637
105.860 24.2051
106.055 23.4953
106.250 22.8298
106.446 22.2043
106.641 21.6160
106.836 21.0616
107.031 20.5382
107.227 20.0433
107.422 19.5749
107.617 19.1308
107.813 18.7093
108.008 18.3085
108.203 17.9274
108.399 17.5644
108.594 17.2183
108.985 16.5723
109.375 15.9816
109.766 15.4394
110.156 14.9404
110.547 14.4796
110.938 14.0529
111.328 13.6567
111.719 13.2881
112.110 12.9442
112.500 12.6228
112.891 12.3216
113.281 12.0390
113.672 11.7733
114.063 11.5231
114.453 11.2871
114.844 11.0641
115.235 10.8532
115.625 10.6533
116.016 10.4637
116.406 10.2836
116.797 10.1123
117.188 9.94925
117.578 9.79380
117.969 9.64552
118.360 9.50391
118.750 9.36852
119.531 9.11486
120.313 8.88182
121.094 8.66699
121.875 8.46839
122.656 8.28423
123.438 8.11306
124.219 7.95355
125.000 7.80458
125.781 7.66513
126.563 7.53436
127.344 7.41146
128.125 7.29578
128.906 7.18669
129.688 7.08366
130.469 6.98620
131.250 6.89388
132.031 6.80629
132.813 6.72310
133.594 6.64397
134.375 6.56864
135.156 6.49681
135.938 6.42828
136.719 6.36280
137.500 6.30019
138.281 6.24025
139.063 6.18283
139.844 6.12776
140.625 6.07492
142.188 5.97537
143.750 5.88324
145.313 5.79773
146.875 5.71816
148.438 5.64393
150.000 5.57452
151.563 5.50947
153.125 5.44838
154.688 5.39091
156.250 5.33673
157.813 5.28558
159.375 5.23720
160.938 5.19137
162.500 5.14789
164.063 5.10659
165.625 5.06730
167.188 5.02988
168.750 4.99419
170.313 4.96012
171.875 4.92755
173.438 4.89638
175.000 4.86654
176.563 4.83792
178.125 4.81045
179.688 4.78406
181.250 4.75869
182.813 4.73427
184.375 4.71076
185.938 4.68809
187.500 4.66622
190.625 4.62469
193.750 4.58586
196.875 4.54944
200.000 4.51518
201.929 4.49501
203.858 4.47553
205.787 4.45669
207.716 4.43845
209.645 4.42076
211.574 4.40359
213.502 4.38689
215.431 4.37063
217.360 4.35477
219.289 4.33927
221.218 4.32410
223.147 4.30921
225.076 4.29455
227.005 4.28010
228.934 4.26578
230.863 4.25155
232.792 4.23735
233.756 4.23023
234.720 4.22308
235.685 4.21590
236.649 4.20867
237.614 4.20136
238.578 4.19398
239.543 4.18649
240.507 4.17887
241.472 4.17110
242.436 4.16315
243.401 4.15497
243.883 4.15079
244.365 4.14654
244.847 4.14221
245.329 4.13779
245.812 4.13329
246.294 4.12868
246.776 4.12396
247.258 4.11912
247.741 4.11415
248.223 4.10904
248.705 4.10377
249.187 4.09833
249.669 4.09270
250.152 4.08686
250.634 4.08080
250.875 4.07767
251.116 4.07448
251.357 4.07122
251.598 4.06789
251.839 4.06449
252.081 4.06100
252.322 4.05744
252.563 4.05378
252.804 4.05004
253.045 4.04621
253.286 4.04228
253.527 4.03825
253.768 4.03411
254.009 4.02987
254.251 4.02551
254.492 4.02105
254.733 4.01648
254.974 4.01179
255.215 4.00700
255.456 4.00211
255.697 3.99712
255.938 3.99206
256.059 3.98951
256.180 3.98694
256.300 3.98438
256.421 3.98181
256.541 3.97925
256.662 3.97671
256.782 3.97418
256.903 3.97170
257.023 3.96926
257.144 3.96688
257.265 3.96459
257.385 3.96240
257.506 3.96033
257.626 3.95843
257.747 3.95672
257.867 3.95526
257.988 3.95408
258.108 3.95327
258.229 3.95290
258.350 3.95307
258.470 3.95388
258.591 3.95549
258.651 3.95665
258.711 3.95807
258.772 3.95980
258.832 3.96185
258.892 3.96427
258.952 3.96710
259.013 3.97038
259.073 3.97416
259.133 3.97851
259.193 3.98349
259.254 3.98917
259.314 3.99564
259.374 4.00299
259.435 4.01135
259.495 4.02083
259.555 4.03157
259.615 4.04376
259.676 4.05759
259.736 4.07328
259.796 4.09107
259.856 4.11132
259.917 4.13437
259.977 4.16065
260.037 4.19067
260.098 4.22504
260.158 4.26448
260.188 4.28641
260.218 4.30988
260.248 4.33509
260.278 4.36221
260.309 4.39149
260.339 4.42294
260.369 4.45698
260.399 4.49361
260.429 4.53335
260.459 4.57621
260.489 4.62266
260.520 4.67306
260.550 4.72801
260.580 4.78763
260.610 4.85284
260.640 4.92381
260.670 5.00171
260.700 5.08681
260.731 5.18025
260.761 5.28307
260.791 5.39688
260.821 5.52229
260.851 5.66180
260.881 5.81635
260.911 5.98924
260.942 6.18196
260.972 6.39817
260.987 6.51664
261.002 6.64162
261.017 6.77538
261.032 6.91777
261.047 7.06949
261.062 7.23024
261.077 7.40303
261.092 7.58779
261.107 7.78560
261.122 7.99621
261.137 8.22374
261.153 8.46835
261.168 8.73169
261.183 9.01371
261.198 9.32025
261.213 9.64961
261.228 10.0089
261.243 10.3963
261.258 10.8205
261.273 11.2830
261.288 11.7884
261.303 12.3380
261.318 12.9453
261.333 13.6137
261.348 14.3514
261.363 15.1624
261.379 16.0685
261.394 17.0778
261.409 18.2061
261.416 18.8164
261.424 19.4633
261.431 20.1589
261.439 20.8883
261.446 21.6637
261.454 22.4890
261.461 23.3804
261.469 24.3194
261.476 25.3222
261.484 26.3948
261.492 27.5593
261.499 28.7921
261.507 30.1344
261.514 31.5598
261.522 33.1163
261.529 34.7744
261.537 36.5662
261.544 38.5059
261.552 40.6386
261.559 42.9266
261.567 45.4518
261.574 48.1715
261.578 49.6442
261.582 51.1856
261.586 52.7998
261.590 54.4456
261.593 56.2167
261.597 58.0244
261.601 59.9719
261.605 61.9621
261.608 64.1086
261.612 66.3656
261.616 68.7403
261.620 71.1728
261.623 73.8028
261.627 76.5751
261.631 79.4991
261.635 82.5019
261.639 85.7565
261.642 89.1958
261.646 92.8326
261.650 96.5765
261.654 100.644
261.657 104.837
261.661 109.397
261.665 114.103
261.669 119.226
261.672 124.665
261.676 130.442
261.680 136.413
261.684 142.925
261.687 149.659
261.691 157.007
261.695 164.608
261.699 172.901
261.703 181.716
261.706 191.081
261.710 200.757
261.714 211.291
261.718 222.154
261.721 233.952
261.725 246.079
261.727 254.286
261.730 262.403
261.732 271.136
261.734 279.752
261.737 288.996
261.739 298.089
261.742 307.810
261.744 317.337
261.749 337.371
261.753 358.002
261.758 378.975
261.763 399.509
261.767 420.091
261.772 439.788
261.777 458.051
261.781 474.304
261.786 487.969
261.791 498.522
261.795 505.533
261.800 508.687
261.805 508.004
261.809 503.436
261.814 495.218
261.819 483.736
261.824 469.481
261.828 453.005
261.833 434.874
261.838 416.051
261.842 396.201
261.847 376.151
261.856 336.776
261.861 317.935
261.866 299.873
261.870 282.684
261.875 266.759
261.880 249.223
261.886 232.932
261.891 217.849
261.897 203.919
261.902 191.076
261.907 179.247
261.913 168.356
261.918 158.510
261.924 149.265
261.929 140.748
261.934 132.897
261.940 125.654
261.945 118.964
261.951 112.778
261.956 107.053
261.961 101.842
261.967 96.9125
261.972 92.3332
261.977 88.0739
261.983 84.1072
261.988 80.4085
261.994 76.9555
261.999 73.7278
262.004 70.7614
262.010 67.9279
262.015 65.2700
262.021 62.7741
262.026 60.4276
262.031 58.2193
262.037 56.1388
262.042 54.1767
262.047 52.3577
262.053 50.6055
262.058 48.9481
262.064 47.3790
262.069 45.8922
262.080 43.1434
262.091 40.6844
262.101 38.4360
262.112 36.3940
262.123 34.5341
262.134 32.8505
262.144 31.2937
262.155 29.8646
262.166 28.5496
262.177 27.3477
262.188 26.2262
262.198 25.1875
262.209 24.2239
262.220 23.3360
262.231 22.5013
262.241 21.7226
262.252 20.9951
262.263 20.3205
262.274 19.6821
262.285 19.0830
262.295 18.5200
262.306 17.9950
262.317 17.4955
262.328 17.0243
262.338 16.5794
262.349 16.1624
262.360 15.7640
262.371 15.3864
262.392 14.6914
262.414 14.0607
262.435 13.4916
262.457 12.9716
262.478 12.4994
262.500 12.0652
262.522 11.6687
262.543 11.3038
262.565 10.9672
262.586 10.6545
262.608 10.3662
262.629 10.0973
262.651 9.84833
262.672 9.61517
262.694 9.39847
262.715 9.19485
262.737 9.00497
262.759 8.82597
262.780 8.65855
262.802 8.50026
262.823 8.35179
262.845 8.21105
262.866 8.07870
262.888 7.95292
262.909 7.83437
262.931 7.72145
262.952 7.61478
262.974 7.51296
262.996 7.41659
263.039 7.23701
263.082 7.07371
263.125 6.92471
263.168 6.78831
263.211 6.66310
263.254 6.54807
263.297 6.44164
263.340 6.34315
263.383 6.25180
263.426 6.16689
263.470 6.08780
263.513 6.01398
263.556 5.94496
263.599 5.88030
263.642 5.81962
263.685 5.76260
263.728 5.70893
263.771 5.65833
263.814 5.61056
263.857 5.56541
263.901 5.52267
263.944 5.48226
263.987 5.44383
264.030 5.40733
264.073 5.37262
264.116 5.33958
264.202 5.27807
264.288 5.22207
264.374 5.17080
264.461 5.12374
264.547 5.08044
264.633 5.04050
264.719 5.00349
264.805 4.96915
264.892 4.93720
264.978 4.90742
265.064 4.87959
265.150 4.85354
265.236 4.82910
265.322 4.80617
265.409 4.78456
265.495 4.76418
265.581 4.74494
265.667 4.72676
265.753 4.70952
265.840 4.69318
265.926 4.67766
266.012 4.66292
266.098 4.64887
266.184 4.63549
266.357 4.61053
266.529 4.58771
266.701 4.56680
266.874 4.54754
267.046 4.52976
267.218 4.51327
267.391 4.49797
267.563 4.48370
267.736 4.47037
267.908 4.45790
268.080 4.44620
268.253 4.43520
268.425 4.42483
268.597 4.41504
268.770 4.40579
268.942 4.39702
269.114 4.38870
269.287 4.38080
269.459 4.37328
269.632 4.36611
269.804 4.35927
269.976 4.35273
270.149 4.34648
270.321 4.34049
270.493 4.33474
270.838 4.32393
271.183 4.31393
271.527 4.30465
271.872 4.29599
272.217 4.28789
272.562 4.28030
272.906 4.27317
273.251 4.26643
273.596 4.26007
273.941 4.25404
274.285 4.24832
274.630 4.24287
274.975 4.23767
275.319 4.23271
275.664 4.22797
276.009 4.22342
276.354 4.21905
276.698 4.21486
277.043 4.21082
277.388 4.20692
277.733 4.20317
278.422 4.19602
279.111 4.18933
279.801 4.18302
280.490 4.17706
281.180 4.17142
281.869 4.16604
282.559 4.16092
283.248 4.15602
283.938 4.15133
284.627 4.14682
285.316 4.14247
286.006 4.13829
286.695 4.13425
287.385 4.13034
288.074 4.12655
289.453 4.11930
290.832 4.11244
292.211 4.10593
293.590 4.09972
294.969 4.09378
296.348 4.08807
297.727 4.08259
299.105 4.07731
300.484 4.07220
301.863 4.06725
303.242 4.06246
306.000 4.05329
306.000 34.0083
350.000 32.0536
400.000 30.2372
500.000 27.4610
600.000 25.4130
700.000 23.8561
720.000 23.5448
850.000 21.9870
900.000 21.5191
1000.00 20.5833
1250.00 18.8346
1500.00 17.5458
1700.00 16.7277
2000.00 15.7405
2500.00 14.5122
3000.00 13.6081
3500.00 12.9074
4000.00 12.3441
5000.00 11.4864
6000.00 10.8566
7000.00 10.3697
7200.00 10.2850
8500.00 9.81097
9000.00 9.65736
10000.0 9.40588
11000.0 9.15440
12300.0 8.89942
12413.5 8.87716
12413.5 8.87716
12415.0 8.87693
12415.0 8.87083
20000.0 8.10878
50000.0 7.05266
70000.0 6.79059
100000 6.15930
120000 5.90543
140000 5.72801
150000 5.66549
160000 5.60296
170000 5.55932
180000 5.51568
190000 5.48623
200000 5.45678
210000 5.44054
220000 5.42429
230000 5.40805
240000 5.40358
250000 5.39912
260000 5.39465
270000 5.39944
280000 5.40422
290438 5.40922
290438 5.40922
291200 5.40958
293380 5.41226
293380 5.41226
302400 5.42337
304665 5.42615
304665 5.42615
310000 5.43272
320000 5.44503
330000 5.45734
340000 5.46964
350000 5.48195
360000 5.50115
370000 5.52034
380000 5.53953
390000 5.55873
400000 5.57792
410000 5.59712
420000 5.61631
430000 5.64043
440000 5.66456
450000 5.68868
460000 5.71281
500000 5.80930
520000 5.85755
540000 5.90580
543887 5.91517
543887 5.91517
560000 5.95404
577500 5.99626
580000 6.00229
581933 6.00691
581933 6.00691
600000 6.05009
620000 6.09789
635346 6.13457
635346 6.13457
640000 6.14570
660000 6.19350
676500 6.23293
680000 6.24130
681614 6.24516
681614 6.24516
700000 6.28910
720000 6.32988
750000 6.39106
760000 6.41145
780000 6.45224
792000 6.47671
792001 6.47671
800000 6.49302
800026 6.49306
820000 6.52594
840000 6.55885
850000 6.57531
860000 6.59177
865016 6.60002
865016 6.60002
869308 6.60709
869308 6.60709
870000 6.60823
883300 6.63011
890000 6.64114
890044 6.64121
890044 6.64121
893843 6.64747
893843 6.64747
902000 6.66089
908846 6.66891
908846 6.66891
930952 6.69480
930952 6.69480
976153 6.74775
976153 6.74775
1.00000E+06 6.77568
1.01000E+06 6.78739
1.02000E+06 6.79911
1.02933E+06 6.81004
1.02933E+06 6.81004
1.03000E+06 6.81082
1.04000E+06 6.81771
1.05000E+06 6.82460
1.06000E+06 6.83149
1.07000E+06 6.83838
1.08000E+06 6.84527
1.09000E+06 6.85216
1.10000E+06 6.85905
1.11000E+06 6.86594
1.13000E+06 6.87972
1.14000E+06 6.88661
1.15000E+06 6.89350
1.16000E+06 6.89742
1.17000E+06 6.90134
1.20000E+06 6.91311
1.29576E+06 6.92872
1.30000E+06 6.92941
1.40000E+06 6.91924
1.50000E+06 6.88728
1.60000E+06 6.83779
1.70000E+06 6.76934
1.80000E+06 6.70088
1.90000E+06 6.61508
2.00000E+06 6.52927
2.01000E+06 6.52069
2.02000E+06 6.51211
2.04000E+06 6.49495
2.06000E+06 6.47779
2.08000E+06 6.46063
2.10000E+06 6.44347
2.50000E+06 6.08697
2.60000E+06 5.99785
2.62000E+06 5.98002
2.64000E+06 5.96220
2.66000E+06 5.94437
2.68000E+06 5.92655
2.70000E+06 5.90872
2.72000E+06 5.89272
2.74000E+06 5.87672
2.76000E+06 5.86071
2.78000E+06 5.84471
2.80000E+06 5.82871
2.82000E+06 5.81271
2.84000E+06 5.79671
2.86000E+06 5.78070
2.88000E+06 5.76470
2.90000E+06 5.74870
3.00000E+06 5.66869
3.50000E+06 5.31329
4.00000E+06 4.99927
5.00000E+06 4.48990
6.00000E+06 4.20390
7.00000E+06 4.14495
7.24356E+06 4.16560
7.24356E+06 4.16560
7.74534E+06 4.20815
8.00000E+06 4.22974
8.25518E+06 4.26564
9.00000E+06 4.37042
1.00000E+07 4.51110
1.10000E+07 4.63003
1.20000E+07 4.71982
1.30000E+07 4.78056
1.40000E+07 4.81365
1.49677E+07 4.82016
1.50000E+07 4.82038
1.60000E+07 4.80252
1.70000E+07 4.76212
1.71361E+07 4.75371
1.71361E+07 4.75371
1.80000E+07 4.70035
1.90000E+07 4.61844
2.00000E+07 4.51970
