Cd-106(n,g) ENDFB-8.0
Energy(eV) XS(b)
4314.75 0.797807
4314.87 0.757198
4314.98 0.721099
4315.10 0.689436
4315.22 0.661309
4315.34 0.636232
4315.45 0.613793
4315.57 0.593646
4315.80 0.559112
4315.97 0.537894
4316.14 0.519562
4316.32 0.503486
4316.49 0.489529
4316.66 0.477264
4316.83 0.466626
4317.17 0.449304
4317.51 0.436524
4317.85 0.427564
4318.19 0.421918
4318.53 0.419225
4318.77 0.418954
4319.00 0.419900
4319.24 0.422031
4319.47 0.425303
4319.70 0.429730
4319.94 0.435272
4320.17 0.441958
4320.41 0.449808
4320.64 0.458896
4320.88 0.469191
4321.11 0.480838
4321.34 0.493807
4321.58 0.508295
4321.81 0.524279
4322.05 0.541935
4322.28 0.561401
4322.55 0.586030
4322.81 0.613400
4323.08 0.644052
4323.35 0.678156
4323.61 0.716450
4323.75 0.737220
4323.88 0.759224
4324.01 0.782736
4324.15 0.807506
4324.28 0.833818
4324.41 0.861795
4324.61 0.905406
4324.80 0.953263
4324.85 0.967294
4324.97 1.00134
4325.10 1.03731
4325.18 1.06409
4325.27 1.09179
4325.35 1.12081
4325.44 1.15122
4325.52 1.18350
4325.61 1.21702
4325.69 1.25223
4325.78 1.28928
4325.91 1.34880
4326.03 1.41328
4326.10 1.44754
4326.16 1.48327
4326.23 1.52053
4326.29 1.55943
4326.35 1.60006
4326.42 1.64253
4326.48 1.68693
4326.55 1.73339
4326.61 1.78204
4326.67 1.83300
4326.74 1.88642
4326.80 1.94156
4326.86 1.99563
4326.92 2.05218
4326.98 2.11136
4327.04 2.17224
4327.09 2.23707
4327.15 2.30383
4327.21 2.37497
4327.27 2.44827
4327.33 2.52644
4327.39 2.60703
4327.45 2.69302
4327.50 2.78171
4327.56 2.87638
4327.62 2.97406
4327.68 3.07837
4327.74 3.18600
4327.80 3.30095
4327.86 3.42167
4327.91 3.54845
4327.97 3.67927
4328.03 3.81895
4328.09 3.96304
4328.15 4.11683
4328.21 4.27541
4328.27 4.44458
4328.32 4.62198
4328.38 4.80796
4328.44 4.99946
4328.50 5.20342
4328.56 5.41323
4328.62 5.63647
4328.68 5.86586
4328.76 6.22476
4328.85 6.60233
4328.93 7.00343
4329.02 7.42881
4329.10 7.88460
4329.19 8.36074
4329.27 8.86280
4329.36 9.39106
4329.42 9.77320
4329.48 10.1680
4329.59 10.9880
4329.71 11.8565
4329.83 12.7713
4329.94 13.7382
4330.06 14.7368
4330.18 15.7703
4330.30 16.8328
4330.41 17.9269
4330.53 19.0260
4330.76 21.2306
4331.00 23.3762
4331.23 25.3744
4331.36 26.3872
4331.49 27.3111
4331.62 28.1317
4331.75 28.8357
4331.90 29.4730
4332.04 29.9352
4332.19 30.2122
4332.34 30.2979
4332.44 30.2401
4332.53 30.1168
4332.61 29.9289
4332.70 29.6768
4332.79 29.3622
4332.87 28.9876
4332.96 28.5558
4333.13 27.5333
4333.24 26.7506
4333.36 25.8951
4333.47 24.9771
4333.59 24.0155
4333.71 22.9407
4333.83 21.8408
4334.07 19.5871
4334.29 17.5112
4334.51 15.5050
4334.62 14.5397
4334.73 13.6061
4334.84 12.7081
4334.95 11.8487
4335.06 11.0232
4335.17 10.2479
4335.28 9.51630
4335.39 8.82865
4335.50 8.17915
4335.61 7.57886
4335.72 7.02066
4335.83 6.50319
4335.90 6.21158
4335.96 5.93777
4336.03 5.67683
4336.09 5.42836
4336.16 5.19192
4336.22 4.96709
4336.29 4.75343
4336.35 4.55049
4336.42 4.35783
4336.48 4.17501
4336.55 4.00159
4336.61 3.83714
4336.68 3.68123
4336.74 3.53346
4336.81 3.39341
4336.87 3.26069
4336.98 3.04992
4337.09 2.85929
4337.20 2.68516
4337.31 2.52600
4337.42 2.37914
4337.53 2.24592
4337.64 2.12377
4337.75 2.01161
4337.86 1.90758
4337.97 1.81265
4338.08 1.72506
4338.19 1.64409
4338.30 1.56911
4338.41 1.49954
4338.52 1.43487
4338.63 1.37464
4338.85 1.26546
4339.07 1.17020
4339.30 1.08577
4339.52 1.01116
4339.74 0.944232
4339.96 0.884442
4340.18 0.830516
4340.40 0.781673
4340.59 0.742884
4340.78 0.707253
4340.97 0.674264
4341.16 0.643650
4341.54 0.588515
4341.92 0.540599
4342.30 0.498445
4342.68 0.461328
4343.06 0.428289
4343.44 0.398889
4343.88 0.368556
4344.32 0.341689
4344.76 0.317770
4345.20 0.296423
4345.64 0.277201
4346.09 0.259867
4346.53 0.244178
4346.97 0.229961
4347.57 0.212552
4348.17 0.197138
4348.77 0.183421
4349.37 0.171158
4349.97 0.160146
4350.57 0.150217
4351.17 0.141231
4351.77 0.133084
4352.66 0.122401
4353.54 0.113040
4354.42 0.104773
4355.30 0.0974524
4356.18 0.0909235
4357.06 0.0850885
4357.94 0.0798407
4358.83 0.0751141
4359.79 0.0704644
4360.75 0.0662837
4362.67 0.0590826
4364.59 0.0531405
4366.52 0.0481829
4368.28 0.0443197
4370.04 0.0409906
4371.81 0.0381071
4373.57 0.0355966
4375.33 0.0334008
4377.10 0.0314727
4380.62 0.0282747
4384.79 0.0253749
4388.95 0.0231909
4393.12 0.0215604
4397.29 0.0203559
4401.13 0.0195583
4404.98 0.0190222
4408.83 0.0187208
4412.67 0.0186387
4416.04 0.0187578
4419.40 0.0190262
4422.77 0.0194468
4426.13 0.0200689
4429.50 0.0208955
4432.86 0.0219528
4436.23 0.0232719
4439.60 0.0249116
4443.12 0.0270507
4446.65 0.0297225
4450.17 0.0330790
4451.94 0.0350774
4453.70 0.0373324
4455.30 0.0396430
4456.90 0.0422400
4458.51 0.0451698
4460.11 0.0484863
4461.71 0.0522626
4463.31 0.0565766
4464.92 0.0615342
4466.52 0.0672666
4468.28 0.0746901
4470.04 0.0835696
4470.93 0.0886770
4471.81 0.0943019
4472.69 0.100523
4473.57 0.107429
4474.45 0.115131
4475.33 0.123737
4476.21 0.133418
4477.10 0.144333
4477.98 0.156733
4478.86 0.170866
4479.74 0.187111
4480.62 0.205869
4481.30 0.222473
4481.98 0.241214
4482.67 0.262505
4483.35 0.286833
4483.69 0.300342
4484.03 0.314812
4484.37 0.330431
4484.71 0.347226
4485.05 0.365431
4485.39 0.385091
4485.73 0.406498
4486.07 0.429727
4486.43 0.456714
4486.61 0.471159
4486.79 0.486323
4486.97 0.502344
4487.15 0.519101
4487.33 0.536736
4487.51 0.555315
4487.59 0.563894
4487.85 0.593352
4488.11 0.625133
4488.37 0.659765
4488.50 0.678136
4488.63 0.697311
4488.86 0.731895
4489.08 0.769041
4489.30 0.809389
4489.41 0.830712
4489.52 0.852923
4489.63 0.876288
4489.74 0.900442
4489.85 0.925652
4489.96 0.951982
4490.07 0.979503
4490.18 1.00829
4490.29 1.03843
4490.40 1.07000
4490.49 1.09728
4490.58 1.12535
4490.67 1.15457
4490.76 1.18500
4490.85 1.21672
4490.94 1.24980
4491.03 1.28432
4491.12 1.32038
4491.21 1.35851
4491.30 1.39795
4491.39 1.43925
4491.48 1.48252
4491.57 1.52790
4491.66 1.57552
4491.75 1.62555
4491.84 1.67815
4491.95 1.74683
4492.06 1.81941
4492.17 1.89688
4492.28 1.97969
4492.34 2.02325
4492.39 2.06834
4492.45 2.11502
4492.50 2.16337
4492.56 2.21347
4492.61 2.26540
4492.67 2.31924
4492.72 2.37509
4492.78 2.43411
4492.83 2.49429
4492.89 2.55678
4492.94 2.62167
4493.00 2.68910
4493.05 2.75917
4493.11 2.83201
4493.16 2.90776
4493.22 2.98800
4493.27 3.07003
4493.33 3.15539
4493.38 3.24424
4493.44 3.33674
4493.49 3.43307
4493.55 3.53340
4493.60 3.63791
4493.66 3.74882
4493.71 3.86236
4493.77 3.98068
4493.82 4.10400
4493.88 4.23254
4493.93 4.36652
4493.99 4.50618
4494.04 4.65176
4494.10 4.80352
4494.15 4.96171
4494.21 5.12660
4494.26 5.29845
4494.32 5.47755
4494.37 5.66418
4494.43 5.85863
4494.48 6.06120
4494.54 6.27610
4494.59 6.49598
4494.70 6.96315
4494.81 7.46901
4494.92 8.01608
4495.03 8.60691
4495.14 9.24400
4495.25 9.92977
4495.36 10.6665
4495.48 11.4638
4495.59 12.3092
4495.70 13.2113
4495.81 14.1711
4495.92 15.1992
4496.03 16.2772
4496.14 17.4139
4496.25 18.6082
4496.41 20.4565
4496.57 22.4034
4496.73 24.4474
4496.89 26.5717
4497.16 30.2620
4497.29 32.1357
4497.43 33.9841
4497.54 35.5049
4497.65 36.9894
4497.76 38.4238
4497.87 39.7817
4497.98 41.0733
4498.10 42.2714
4498.21 43.3620
4498.32 44.3234
4498.41 45.0070
4498.50 45.5923
4498.61 46.1829
4498.72 46.6187
4498.88 46.9611
4499.04 46.9514
4499.17 46.6562
4499.21 46.5383
4499.28 46.2234
4499.37 45.7537
4499.39 45.6701
4499.43 45.3902
4499.48 45.0850
4499.56 44.4420
4499.67 43.4214
4499.80 42.0555
4499.93 40.5858
4500.06 38.9882
4500.17 37.4286
4500.28 35.8036
4500.51 32.3872
4500.82 27.5367
4500.97 25.1462
4501.13 22.8213
4501.26 20.9152
4501.39 19.1066
4501.52 17.3923
4501.65 15.7809
4501.79 14.2675
4501.85 13.5533
4501.92 12.8781
4501.98 12.2209
4502.05 11.6016
4502.11 11.0010
4502.18 10.4369
4502.25 9.89147
4502.31 9.37313
4502.38 8.88124
4502.44 8.42197
4502.51 7.98045
4502.57 7.56313
4502.64 7.16917
4502.71 6.80313
4502.77 6.45288
4502.84 6.12327
4502.90 5.81338
4502.97 5.52655
4503.03 5.25303
4503.10 4.99645
4503.17 4.75590
4503.23 4.53379
4503.29 4.35045
4503.35 4.17721
4503.40 4.01355
4503.46 3.86158
4503.52 3.71540
4503.57 3.57732
4503.69 3.32573
4503.80 3.09892
4503.91 2.89780
4504.03 2.71748
4504.14 2.55547
4504.25 2.40833
4504.37 2.27666
4504.48 2.15636
4504.59 2.04801
4504.71 1.94834
4504.82 1.85795
4504.93 1.77492
4505.05 1.69839
4505.18 1.61622
4505.31 1.54144
4505.44 1.47205
4505.57 1.40840
4505.70 1.34891
4505.83 1.29397
4506.10 1.19470
4506.36 1.10706
4506.62 1.02938
4506.89 0.960068
4507.15 0.898096
4507.48 0.827596
4507.82 0.765569
4508.15 0.710506
4508.48 0.661370
4508.82 0.617191
4509.15 0.577537
4509.49 0.541692
4509.82 0.509174
4510.35 0.463745
4510.87 0.424350
4511.40 0.389827
4511.92 0.359507
4512.45 0.332631
4512.97 0.308780
4513.50 0.287474
4514.02 0.268362
4514.55 0.251119
4515.08 0.235565
4515.60 0.221435
4516.13 0.208607
4516.65 0.196882
4517.18 0.186178
4518.23 0.167321
4519.23 0.151988
4520.23 0.138764
4521.24 0.127277
4522.24 0.117237
4523.24 0.108415
4524.25 0.100625
4525.25 0.0937138
4526.25 0.0875616
4527.30 0.0818037
4528.35 0.0766602
4529.40 0.0720490
4530.45 0.0679050
4532.56 0.0607773
4534.66 0.0549197
4536.38 0.0508820
4538.10 0.0474101
4539.82 0.0444056
4541.53 0.0417962
4543.25 0.0395298
4544.97 0.0375654
4548.41 0.0343999
4551.85 0.0320828
4555.29 0.0304796
4558.73 0.0295153
4562.17 0.0291669
4564.27 0.0292680
4566.37 0.0296281
4568.47 0.0302778
4570.57 0.0312628
4572.67 0.0326519
4574.78 0.0345437
4576.88 0.0370883
4578.98 0.0405163
4580.41 0.0435419
4581.84 0.0473212
4583.28 0.0521036
4584.71 0.0582603
4586.14 0.0664490
4586.86 0.0716366
4587.57 0.0778066
4588.29 0.0852705
4589.01 0.0944395
4589.72 0.106016
4590.44 0.121332
4590.82 0.132074
4591.20 0.145891
4591.59 0.165087
4591.78 0.177975
4591.97 0.194150
4592.16 0.214817
4592.35 0.241597
4592.54 0.276629
4592.73 0.322687
4592.92 0.383288
4593.02 0.420576
4593.11 0.462786
4593.21 0.511499
4593.31 0.566436
4593.40 0.629560
4593.50 0.700401
4593.63 0.814338
4593.76 0.947488
4593.89 1.10448
4594.02 1.28556
4594.09 1.38715
4594.15 1.49611
4594.22 1.61275
4594.29 1.73542
4594.35 1.86818
4594.42 2.00725
4594.48 2.15715
4594.55 2.31354
4594.61 2.48140
4594.68 2.65854
4594.75 2.84506
4594.81 3.03798
4594.88 3.24324
4594.94 3.45458
4595.01 3.67842
4595.07 3.90783
4595.14 4.14966
4595.20 4.40017
4595.34 4.92175
4595.47 5.47281
4595.60 6.04897
4595.80 6.97867
4596.00 7.93189
4596.21 8.88134
4596.41 9.79818
4596.52 10.2630
4596.62 10.7028
4596.73 11.1226
4596.84 11.5117
4596.95 11.8754
4597.05 12.2056
4597.19 12.5686
4597.26 12.7635
4597.33 12.9166
4597.41 13.0801
4597.42 13.1047
4597.45 13.1689
4597.48 13.2310
4597.56 13.3687
4597.64 13.5051
4597.75 13.6894
4597.84 13.8201
4597.93 13.9480
4598.05 14.1219
4598.16 14.3061
4598.24 14.4333
4598.31 14.5698
4598.38 14.7200
4598.46 14.8861
4598.53 15.0733
4598.60 15.2787
4598.68 15.5068
4598.75 15.7596
4598.84 16.0996
4598.93 16.4758
4599.01 16.8635
4599.09 17.2885
4599.17 17.7511
4599.25 18.2450
4599.41 19.3545
4599.57 20.5918
4599.73 21.9423
4599.89 23.3765
4600.22 26.3394
4600.38 27.7848
4600.54 29.1240
4600.67 30.1144
4600.80 30.9732
4600.96 31.8292
4601.11 32.3758
4601.20 32.5922
4601.28 32.7134
4601.40 32.7456
4601.42 32.7352
4601.42 32.7316
4601.44 32.7190
4601.45 32.7036
4601.48 32.6662
4601.54 32.5604
4601.66 32.2151
4601.79 31.6655
4601.91 30.9409
4602.00 30.3076
4602.09 29.5912
4602.22 28.4835
4602.34 27.2496
4602.46 26.0314
4602.57 24.7414
4602.80 22.0251
4603.14 17.8057
4603.31 15.7469
4603.48 13.7887
4603.63 12.1803
4603.70 11.4152
4603.78 10.6783
4603.85 9.97065
4603.92 9.29335
4604.00 8.64699
4604.07 8.03199
4604.15 7.44854
4604.22 6.89658
4604.29 6.37587
4604.37 5.88598
4604.44 5.42632
4604.52 4.99617
4604.59 4.59465
4604.66 4.22081
4604.74 3.87360
4604.81 3.55189
4604.89 3.25452
4604.96 2.98028
4605.03 2.72792
4605.11 2.49622
4605.18 2.28392
4605.26 2.08979
4605.33 1.91264
4605.40 1.75127
4605.48 1.60455
4605.55 1.47138
4605.63 1.35070
4605.70 1.24151
4605.77 1.14284
4605.85 1.05381
4605.92 0.973559
4606.00 0.901304
4606.07 0.836304
4606.14 0.777875
4606.29 0.678246
4606.44 0.597936
4606.59 0.533193
4606.74 0.480913
4606.88 0.438558
4607.03 0.404287
4607.26 0.362838
4607.49 0.331780
4607.72 0.308006
4607.94 0.289473
4608.17 0.274600
4608.40 0.262517
4608.85 0.244361
4609.31 0.231789
4609.76 0.223272
4610.22 0.217891
4610.67 0.215114
4611.18 0.214668
4611.68 0.216708
4612.18 0.221108
4612.68 0.227841
4613.18 0.237019
4613.68 0.248819
4614.18 0.263537
4614.68 0.281558
4615.18 0.303543
4615.68 0.330262
4616.18 0.362817
4616.43 0.381780
4616.68 0.402742
4616.94 0.426167
4617.19 0.452225
4617.44 0.481567
4617.69 0.514501
4617.94 0.551982
4618.19 0.594587
4618.44 0.643589
4618.69 0.700480
4618.92 0.760914
4619.03 0.794809
4619.14 0.831551
4619.26 0.871487
4619.37 0.915020
4619.49 0.962611
4619.60 1.01431
4619.71 1.07163
4619.83 1.13482
4619.94 1.20468
4620.05 1.28138
4620.17 1.36729
4620.22 1.41380
4620.28 1.46289
4620.34 1.51473
4620.40 1.56949
4620.45 1.62734
4620.51 1.68739
4620.60 1.79346
4620.69 1.90824
4620.74 1.97029
4620.78 2.03377
4620.83 2.10164
4620.87 2.17108
4620.94 2.27362
4621.00 2.38270
4621.06 2.49873
4621.12 2.62009
4621.19 2.75111
4621.25 2.88807
4621.31 3.03581
4621.37 3.19010
4621.43 3.34822
4621.49 3.51541
4621.55 3.69210
4621.61 3.87549
4621.67 4.07222
4621.73 4.27966
4621.79 4.49823
4621.85 4.72439
4621.91 4.96618
4621.97 5.22025
4622.03 5.48696
4622.09 5.76187
4622.15 6.05462
4622.21 6.36093
4622.27 6.68108
4622.33 7.00960
4622.40 7.44112
4622.48 7.89455
4622.55 8.37004
4622.63 8.86764
4622.70 9.38724
4622.77 9.92860
4622.85 10.4913
4622.92 11.0749
4622.99 11.5876
4623.05 12.1058
4623.17 13.1894
4623.30 14.3195
4623.42 15.4885
4623.55 16.6970
4623.67 17.9150
4623.92 20.3590
4624.06 21.6711
4624.20 22.9301
4624.32 24.0320
4624.45 25.0653
4624.57 26.0148
4624.70 26.8661
4624.84 27.7028
4624.98 28.3723
4625.08 28.7490
4625.19 29.0293
4625.29 29.2100
4625.39 29.2888
4625.43 29.2927
4625.50 29.2662
4625.61 29.1257
4625.72 28.8689
4625.83 28.4986
4625.94 28.0196
4626.04 27.5225
4626.13 26.9535
4626.23 26.3181
4626.32 25.6295
4626.42 24.8796
4626.52 24.0819
4626.71 22.3705
4626.90 20.5511
4627.09 18.6879
4627.44 15.3074
4627.61 13.6891
4627.79 12.1638
4627.88 11.3646
4627.98 10.5985
4628.08 9.86725
4628.17 9.17902
4628.27 8.52013
4628.36 7.89835
4628.46 7.31368
4628.55 6.77126
4628.67 6.16693
4628.73 5.88338
4628.78 5.61658
4628.84 5.35675
4628.89 5.11275
4628.95 4.87555
4629.01 4.65319
4629.06 4.43740
4629.12 4.23192
4629.18 4.03640
4629.23 3.85368
4629.29 3.67688
4629.35 3.51186
4629.46 3.20373
4629.56 2.96637
4629.65 2.74971
4629.75 2.55215
4629.84 2.37217
4629.94 2.20831
4630.04 2.05917
4630.13 1.92347
4630.23 1.80121
4630.32 1.68868
4630.42 1.58620
4630.52 1.49279
4630.61 1.40842
4630.71 1.33051
4630.80 1.25926
4630.90 1.19399
4630.99 1.13471
4631.19 1.02891
4631.38 0.938843
4631.57 0.861553
4631.76 0.794996
4631.95 0.736604
4632.14 0.685262
4632.34 0.639788
4632.53 0.599439
4632.86 0.538948
4633.19 0.488009
4633.52 0.444554
4633.85 0.407083
4634.18 0.374477
4634.51 0.345886
4634.84 0.320644
4635.18 0.298228
4635.56 0.275211
4635.94 0.254953
4636.33 0.236929
4636.71 0.220895
4637.09 0.206488
4637.48 0.193558
4638.24 0.171279
4638.80 0.157522
4639.36 0.145476
4639.92 0.134828
4640.47 0.125398
4641.03 0.116975
4641.59 0.109442
4642.70 0.0965346
4643.47 0.0890328
4644.24 0.0824427
4645.00 0.0766213
4645.77 0.0714591
4647.30 0.0627164
4648.84 0.0556496
4649.88 0.0515754
4650.93 0.0479991
4653.02 0.0420365
4655.11 0.0372978
4657.20 0.0334728
4658.73 0.0311256
4660.27 0.0290974
4663.33 0.0258081
4666.40 0.0233284
4669.47 0.0214928
4673.37 0.0199619
4675.32 0.0195339
4677.27 0.0193621
4680.34 0.0197634
4681.87 0.0204032
4683.41 0.0214913
4684.94 0.0232558
4686.47 0.0261117
4687.24 0.0281827
4688.01 0.0308985
4688.78 0.0345440
4689.54 0.0396146
4689.96 0.0433256
4690.38 0.0480785
4690.80 0.0545356
4691.21 0.0640754
4691.42 0.0708287
4691.63 0.0796693
4691.84 0.0914947
4692.05 0.107580
4692.26 0.129705
4692.47 0.160299
4692.68 0.202612
4692.78 0.229580
4692.89 0.260872
4693.04 0.318315
4693.20 0.390482
4693.36 0.480502
4693.51 0.591886
4693.59 0.657217
4693.67 0.728489
4693.75 0.808058
4693.83 0.894438
4693.91 0.990387
4693.99 1.09401
4694.06 1.20700
4694.14 1.32985
4694.22 1.46485
4694.30 1.60905
4694.38 1.76658
4694.46 1.93387
4694.53 2.11554
4694.61 2.30727
4694.69 2.51151
4694.77 2.72837
4694.85 2.96093
4694.93 3.20324
4695.00 3.46136
4695.08 3.72846
4695.16 4.01099
4695.24 4.30128
4695.32 4.60218
4695.40 4.91290
4695.52 5.41639
4695.64 5.93747
4695.88 7.01196
4696.13 8.08861
4696.25 8.61037
4696.37 9.11115
4696.49 9.55339
4696.60 9.96109
4696.71 10.3325
4696.82 10.6622
4696.94 10.9476
4697.05 11.1793
4697.19 11.3893
4697.29 11.4834
4697.36 11.5264
4697.44 11.5448
4697.45 11.5449
4697.45 11.5448
4697.46 11.5445
4697.47 11.5437
4697.49 11.5410
4697.52 11.5311
4697.60 11.4893
4697.68 11.4167
4697.81 11.2368
4697.91 11.0440
4698.01 10.8111
4698.12 10.5362
4698.22 10.2281
4698.32 9.88445
4698.42 9.51589
4698.53 9.09136
4698.64 8.64426
4698.86 7.70404
4699.29 5.78754
4699.42 5.26284
4699.54 4.76167
4699.66 4.27997
4699.79 3.82871
4699.91 3.40294
4699.97 3.20157
4700.03 3.01113
4700.09 2.82545
4700.16 2.65057
4700.22 2.48075
4700.28 2.32144
4700.34 2.16736
4700.40 2.02108
4700.53 1.75344
4700.65 1.51470
4700.77 1.30327
4700.90 1.11591
4701.02 0.953680
4701.14 0.812907
4701.26 0.691523
4701.38 0.592191
4701.50 0.507537
4701.61 0.435076
4701.73 0.373333
4701.85 0.320946
4701.96 0.276668
4702.08 0.239371
4702.19 0.208047
4702.31 0.181594
4702.43 0.159676
4702.54 0.141362
4702.66 0.126064
4702.89 0.102575
4703.12 0.0860297
4703.36 0.0741463
4703.59 0.0654849
4703.82 0.0589523
4704.05 0.0538647
4704.52 0.0463905
4704.98 0.0410426
4705.44 0.0369301
4705.91 0.0336474
4706.84 0.0287027
4707.77 0.0251829
4708.69 0.0225800
4710.20 0.0195640
4711.71 0.0174752
4713.22 0.0159671
4714.73 0.0148536
4717.75 0.0133807
4720.77 0.0124434
4723.79 0.0118432
4726.80 0.0114788
4732.84 0.0112233
4737.95 0.0113518
4743.06 0.0117487
4748.16 0.0124184
4753.27 0.0133997
4758.15 0.0146965
4763.02 0.0164536
4767.90 0.0188422
4770.34 0.0203513
4772.77 0.0221261
4775.33 0.0243495
4777.88 0.0270394
4780.43 0.0303249
4782.99 0.0343882
4785.54 0.0394883
4786.82 0.0425389
4788.10 0.0460031
4789.37 0.0499582
4790.65 0.0544999
4791.93 0.0597468
4793.20 0.0658523
4794.48 0.0730209
4795.76 0.0815201
4797.04 0.0917002
4798.31 0.104039
4799.07 0.112609
4799.82 0.122324
4800.58 0.133421
4801.33 0.146133
4802.09 0.160826
4802.84 0.177902
4803.22 0.187539
4803.59 0.197980
4803.97 0.209348
4804.35 0.221760
4804.68 0.233735
4805.02 0.246740
4805.35 0.260900
4805.68 0.276310
4806.02 0.293229
4806.35 0.311752
4806.68 0.332218
4806.85 0.343244
4807.02 0.354777
4807.21 0.369264
4807.41 0.384610
4807.50 0.391743
4807.69 0.407876
4807.84 0.421783
4807.99 0.436346
4808.14 0.451708
4808.29 0.467932
4808.47 0.487767
4808.64 0.508826
4808.82 0.531346
4808.99 0.555472
4809.17 0.581368
4809.34 0.609219
4809.51 0.639240
4809.60 0.655138
4809.69 0.671672
4809.85 0.703863
4809.93 0.720888
4810.01 0.738579
4810.09 0.756972
4810.17 0.776106
4810.25 0.796024
4810.33 0.816506
4810.41 0.838118
4810.49 0.860660
4810.57 0.884187
4810.65 0.908759
4810.73 0.934440
4810.81 0.961300
4810.89 0.989413
4810.97 1.01848
4811.05 1.04933
4811.13 1.08169
4811.21 1.11565
4811.28 1.15088
4811.36 1.18836
4811.44 1.22780
4811.52 1.26931
4811.60 1.31249
4811.68 1.35856
4811.76 1.40716
4811.84 1.45845
4811.92 1.51193
4812.00 1.56912
4812.08 1.62959
4812.16 1.69354
4812.24 1.76033
4812.32 1.83189
4812.40 1.90766
4812.48 1.98788
4812.56 2.07285
4812.64 2.16285
4812.72 2.25817
4812.80 2.35913
4812.88 2.46467
4812.96 2.57779
4813.04 2.69753
4813.12 2.82421
4813.20 2.95648
4813.28 3.09801
4813.36 3.24752
4813.44 3.40534
4813.52 3.56969
4813.60 3.74504
4813.68 3.92966
4813.76 4.12386
4813.84 4.32528
4813.92 4.53928
4814.00 4.76356
4814.08 4.99832
4814.16 5.24054
4814.24 5.49646
4814.32 5.76311
4814.40 6.04047
4814.48 6.32847
4814.56 6.62696
4814.64 6.93573
4814.72 7.25449
4814.80 7.57870
4814.96 8.26222
4815.11 8.97319
4815.27 9.71455
4815.43 10.4697
4815.75 12.0041
4816.07 13.4929
4816.24 14.2391
4816.41 14.9254
4816.58 15.5449
4816.75 16.0765
4816.94 16.5404
4817.12 16.8795
4817.21 16.9995
4817.30 17.0839
4817.39 17.1338
4817.49 17.1478
4817.62 17.1042
4817.73 17.0128
4817.84 16.8738
4817.94 16.6878
4818.05 16.4568
4818.16 16.1804
4818.27 15.8663
4818.38 15.5153
4818.49 15.1305
4818.63 14.5712
4818.77 13.9672
4818.92 13.3275
4819.06 12.6614
4819.28 11.6132
4819.50 10.5545
4819.72 9.51227
4819.94 8.51356
4820.07 7.95490
4820.20 7.42227
4820.32 6.91331
4820.45 6.42956
4820.58 5.96855
4820.70 5.53810
4820.83 5.13466
4820.96 4.75805
4821.09 4.40513
4821.21 4.08065
4821.34 3.77854
4821.47 3.50237
4821.60 3.24655
4821.72 3.01375
4821.85 2.80052
4821.98 2.60548
4822.09 2.45020
4822.20 2.30668
4822.31 2.17409
4822.42 2.05160
4822.53 1.93846
4822.64 1.83393
4822.75 1.73732
4822.86 1.64877
4822.97 1.56605
4823.08 1.48947
4823.19 1.41850
4823.30 1.35325
4823.52 1.23525
4823.73 1.13356
4823.86 1.08043
4823.99 1.03178
4824.24 0.945317
4824.50 0.871231
4824.75 0.808542
4825.01 0.755866
4825.26 0.713429
4825.52 0.681478
4825.77 0.661713
4825.90 0.657040
4826.03 0.656422
4826.15 0.660329
4826.28 0.669244
4826.41 0.683926
4826.54 0.704819
4826.66 0.732742
4826.79 0.768463
4826.92 0.813165
4827.04 0.866963
4827.17 0.930965
4827.30 1.00592
4827.43 1.09325
4827.55 1.19216
4827.68 1.30372
4827.81 1.42817
4827.90 1.52751
4827.99 1.63254
4828.09 1.74539
4828.18 1.86340
4828.27 1.98881
4828.36 2.11851
4828.55 2.39415
4828.73 2.68507
4829.10 3.28451
4829.29 3.57594
4829.47 3.84917
4829.60 4.02243
4829.73 4.17800
4829.85 4.31441
4829.98 4.42907
4830.10 4.51287
4830.21 4.57477
4830.34 4.61759
4830.41 4.62895
4830.48 4.63184
4830.49 4.63168
4830.51 4.63068
4830.53 4.62904
4830.56 4.62403
4830.63 4.60857
4830.76 4.55677
4830.88 4.48660
4830.99 4.39492
4831.12 4.26837
4831.25 4.12023
4831.38 3.95233
4831.51 3.76767
4831.62 3.59939
4831.73 3.42330
4831.95 3.05590
4832.17 2.68135
4832.39 2.31560
4832.50 2.13839
4832.61 1.96720
4832.72 1.80308
4832.83 1.64826
4832.94 1.50053
4833.05 1.36183
4833.16 1.23245
4833.27 1.11356
4833.41 0.971639
4833.55 0.846147
4833.70 0.735414
4833.84 0.638588
4833.98 0.554655
4834.12 0.482495
4834.26 0.420940
4834.41 0.368809
4834.55 0.324953
4834.69 0.288277
4834.83 0.257761
4834.97 0.232477
4835.12 0.211589
4835.26 0.194365
4835.54 0.168435
4835.83 0.150573
4836.11 0.138046
4836.39 0.128869
4836.68 0.121808
4837.25 0.111238
4837.82 0.103176
4838.38 0.0964319
4838.95 0.0905759
4840.09 0.0807164
4840.97 0.0743496
4841.85 0.0688253
4842.72 0.0639742
4843.60 0.0596770
4845.36 0.0524017
4847.11 0.0465001
4849.39 0.0403605
4851.66 0.0354790
4853.93 0.0315293
4856.21 0.0282889
4859.72 0.0243246
4863.23 0.0212913
4866.75 0.0189231
4870.26 0.0170575
4874.81 0.0152050
4879.35 0.0138372
4883.90 0.0128505
4888.45 0.0121854
4891.75 0.0118877
4895.06 0.0117478
