Os-187(n,tot) ENDFB-8.0
294.076 6.52678
294.422 6.41238
294.768 6.30218
295.114 6.19578
295.459 6.09287
295.805 5.99307
296.151 5.89612
296.843 5.70982
297.535 5.53205
298.226 5.36132
298.730 5.24076
299.233 5.12272
299.862 4.97806
300.490 4.83589
301.119 4.69547
301.748 4.55612
302.377 4.41711
302.692 4.34750
303.006 4.27775
303.320 4.20770
303.635 4.13731
303.949 4.06647
304.264 3.99511
304.610 3.91581
304.955 3.83553
305.301 3.75412
305.647 3.67141
305.993 3.58724
306.339 3.50139
306.512 3.45777
306.685 3.41368
306.858 3.36907
307.031 3.32392
307.267 3.26139
307.502 3.19776
307.738 3.13296
307.974 3.06694
308.210 2.99964
308.328 2.96552
308.446 2.93109
308.564 2.89635
308.682 2.86131
308.799 2.82599
308.917 2.79041
309.090 2.73780
309.263 2.68486
309.350 2.65830
309.436 2.63173
309.523 2.60519
309.609 2.57876
309.696 2.55243
309.782 2.52629
309.869 2.50043
309.955 2.47496
310.042 2.44994
310.128 2.42556
310.214 2.40192
310.301 2.37928
310.387 2.35780
310.474 2.33781
310.560 2.31965
310.647 2.30374
310.733 2.29057
310.820 2.28079
310.906 2.27516
310.993 2.27466
311.036 2.27670
311.079 2.28049
311.122 2.28626
311.166 2.29421
311.209 2.30462
311.252 2.31776
311.295 2.33397
311.339 2.35363
311.382 2.37725
311.425 2.40523
311.468 2.43827
311.512 2.47692
311.555 2.52214
311.598 2.57467
311.641 2.63572
311.684 2.70662
311.728 2.78917
311.771 2.88496
311.814 2.99687
311.857 3.12748
311.901 3.28137
311.922 3.36831
311.944 3.46307
311.966 3.56657
311.987 3.67991
312.009 3.80439
312.030 3.94152
312.054 4.10794
312.078 4.29444
312.101 4.50440
312.125 4.74196
312.137 4.87260
312.148 5.01209
312.160 5.16121
312.172 5.32085
312.184 5.49194
312.196 5.67555
312.207 5.87283
312.219 6.08319
312.231 6.32165
312.244 6.57958
312.256 6.85887
312.268 7.15906
312.280 7.48733
312.293 7.84384
312.305 8.23132
312.317 8.64921
312.326 8.97696
312.335 9.32553
312.338 9.46447
312.345 9.73078
312.357 10.2622
312.368 10.8393
312.377 11.3074
312.386 11.7998
312.395 12.3298
312.404 12.8874
312.413 13.4876
312.421 14.1190
312.430 14.7906
312.439 15.5048
312.447 16.2287
312.456 16.9961
312.464 17.8094
312.473 18.6608
312.481 19.5733
312.489 20.5279
312.498 21.5504
312.506 22.6195
312.514 23.7639
312.523 24.9596
312.531 26.2385
312.539 27.5737
312.548 29.0007
312.556 30.4891
312.564 32.0784
312.573 33.7346
312.584 36.0453
312.594 38.4948
312.605 41.1124
312.616 43.9068
312.627 46.8872
312.638 50.0627
312.648 53.4428
312.659 57.0367
312.670 60.8902
312.681 64.9421
312.692 69.2359
312.703 73.7809
312.713 78.5859
312.724 83.6597
312.735 89.0108
312.746 94.6470
312.757 100.576
312.767 106.805
312.778 113.341
312.789 120.188
312.800 127.353
312.811 134.839
312.821 142.650
312.832 150.789
312.843 159.335
312.854 168.134
312.865 177.260
312.875 186.711
312.897 206.572
312.919 227.672
312.940 249.938
312.962 273.275
312.983 297.558
313.005 322.638
313.048 374.585
313.092 427.300
313.119 460.263
313.147 492.155
313.168 516.072
313.190 538.683
313.212 559.802
313.233 578.967
313.255 596.028
313.276 610.760
313.296 621.944
313.316 630.921
313.335 637.533
313.354 641.813
313.370 643.536
313.373 643.695
313.384 643.764
313.394 643.158
313.414 639.955
313.433 634.684
313.452 627.254
313.471 617.584
313.491 605.885
313.510 592.216
313.529 576.871
313.559 550.091
313.588 520.319
313.627 478.154
313.665 433.676
313.704 388.173
313.742 343.263
313.781 299.898
313.800 279.198
313.819 259.245
313.838 240.118
313.857 221.877
313.877 204.569
313.896 188.227
313.915 172.791
313.934 158.427
313.954 145.047
313.973 132.637
313.982 126.788
313.992 121.172
314.002 115.784
314.011 110.621
314.021 105.676
314.030 100.947
314.040 96.4257
314.050 92.1082
314.064 85.7963
314.079 79.9761
314.094 74.5464
314.109 69.5573
314.124 64.9183
314.139 60.6690
314.154 56.7294
314.168 53.1304
314.183 49.8018
314.198 46.7676
314.213 43.9668
314.228 41.4178
314.243 39.0680
314.257 36.9318
314.272 34.9767
314.287 33.1874
314.297 32.0978
314.306 31.0800
314.316 30.1188
314.326 29.2110
314.335 28.3534
314.345 27.5430
314.354 26.7770
314.364 26.0526
314.374 25.3674
314.383 24.7189
314.393 24.1049
314.402 23.5232
314.412 22.9718
314.422 22.4487
314.441 21.4808
314.460 20.6020
314.479 19.8100
314.498 19.0899
314.518 18.4330
314.537 17.8317
314.556 17.2793
314.575 16.7700
314.594 16.2988
314.615 15.8220
314.636 15.3808
314.657 14.9709
314.678 14.5906
314.699 14.2331
314.720 13.8993
314.741 13.5838
314.762 13.2875
314.783 13.0061
314.804 12.7407
314.846 12.2477
314.888 11.8003
314.930 11.3919
314.968 11.0463
315.007 10.7267
315.045 10.4293
315.083 10.1518
315.122 9.89145
315.160 9.64798
315.199 9.41914
315.237 9.20363
315.276 8.99976
315.314 8.80758
315.352 8.62562
315.391 8.45307
315.429 8.28880
315.468 8.13299
315.506 7.98463
315.545 7.84317
315.587 7.69578
315.628 7.55584
315.712 7.29518
315.796 7.05699
315.880 6.83888
315.964 6.63786
316.048 6.45231
316.131 6.28023
316.215 6.12008
316.292 5.98252
316.369 5.85322
316.446 5.73108
316.523 5.61575
316.600 5.50636
316.676 5.40266
316.753 5.30393
316.830 5.21001
316.907 5.12028
316.984 5.03464
317.137 4.87402
317.291 4.72605
317.445 4.58904
317.557 4.49544
317.668 4.40641
317.780 4.32155
317.892 4.24056
318.004 4.16297
318.116 4.08856
318.339 3.94826
318.563 3.81770
318.786 3.69558
319.010 3.58066
319.233 3.47210
319.457 3.36900
319.680 3.27071
319.904 3.17667
320.128 3.08642
320.351 2.99946
320.575 2.91553
320.798 2.83429
321.022 2.75552
321.469 2.60415
321.776 2.50415
322.084 2.40712
322.391 2.31276
322.698 2.22079
323.006 2.13101
323.313 2.04323
323.621 1.95732
323.928 1.87320
324.543 1.70993
325.158 1.55321
325.772 1.40324
326.080 1.33097
326.387 1.26069
326.722 1.18641
327.058 1.11495
327.393 1.04654
327.728 0.981493
327.966 0.937724
328.203 0.896181
328.441 0.857026
328.679 0.820487
328.916 0.786770
329.035 0.771066
329.154 0.756201
329.272 0.742195
329.391 0.729121
329.510 0.717006
329.629 0.705920
329.782 0.693162
329.936 0.682319
330.090 0.673523
330.167 0.669934
330.243 0.666916
330.320 0.664481
330.397 0.662654
330.474 0.661453
330.551 0.660902
330.628 0.661022
330.705 0.661837
330.781 0.663374
330.858 0.665655
330.977 0.670716
331.036 0.673973
331.096 0.677734
331.155 0.682012
331.215 0.686823
331.274 0.692181
331.333 0.698094
331.382 0.703403
331.431 0.709115
331.484 0.715692
331.536 0.722754
331.588 0.730313
331.641 0.738381
331.711 0.749958
331.781 0.762495
331.850 0.776025
331.920 0.790560
331.990 0.806178
332.060 0.822870
332.130 0.840723
332.200 0.859725
332.277 0.882070
332.353 0.905915
332.430 0.931385
332.507 0.958475
332.584 0.987322
332.661 1.01792
332.738 1.05042
332.814 1.08481
332.891 1.12126
332.968 1.15975
333.045 1.20048
333.122 1.24343
333.199 1.28880
333.276 1.33657
333.352 1.38698
333.429 1.43999
333.506 1.49586
333.583 1.55457
333.660 1.61639
333.737 1.68129
333.814 1.74958
333.890 1.82124
333.967 1.89650
334.044 1.97552
334.103 2.03932
334.163 2.10556
334.222 2.17431
334.282 2.24566
334.341 2.31970
334.400 2.39653
334.460 2.47624
334.519 2.55880
334.578 2.64458
334.638 2.73356
334.697 2.82585
334.757 2.92143
334.875 3.12372
334.994 3.34118
335.071 3.49080
335.148 3.64748
335.225 3.81199
335.301 3.98430
335.378 4.16526
335.455 4.35483
335.532 4.55397
335.609 4.76263
335.686 4.98189
335.763 5.21171
335.839 5.45330
335.916 5.70663
335.993 5.97303
336.070 6.25251
336.147 6.54657
336.224 6.85522
336.301 7.18015
336.377 7.52141
336.454 7.88089
336.531 8.25870
336.608 8.65695
336.685 9.07581
336.762 9.51768
336.838 9.98280
336.915 10.4739
336.992 10.9913
337.069 11.5380
337.146 12.1146
337.223 12.7246
337.300 13.3685
337.376 14.0505
337.453 14.7712
337.516 15.3930
337.579 16.0449
337.642 16.7286
337.705 17.4448
337.768 18.1979
337.831 18.9889
337.893 19.8200
337.956 20.6923
338.019 21.6114
338.082 22.5788
338.145 23.5976
338.208 24.6696
338.271 25.8018
338.333 26.9946
338.396 28.2562
338.459 29.5872
338.536 31.3219
338.613 33.1815
338.690 35.1774
338.767 37.3194
338.844 39.6271
338.920 42.1102
338.997 44.7929
339.074 47.6880
339.151 50.8254
339.228 54.2223
339.305 57.9162
339.381 61.9302
339.458 66.3119
339.535 71.0928
339.612 76.3343
339.689 82.0793
339.766 88.4086
339.843 95.3819
339.881 99.1504
339.919 103.107
339.958 107.275
339.996 111.668
340.035 116.316
340.073 121.213
340.112 126.387
340.150 131.862
340.188 137.659
340.227 143.804
340.265 150.324
340.304 157.250
340.339 163.944
340.373 171.010
340.408 178.519
340.443 186.462
340.478 194.921
340.513 203.888
340.548 213.431
340.583 223.600
340.618 234.482
340.653 246.076
340.688 258.479
340.723 271.768
340.758 286.069
340.793 301.394
340.828 317.889
340.862 335.673
340.901 356.944
340.939 380.084
340.978 405.370
341.016 433.061
341.055 463.532
341.093 496.956
341.131 533.780
341.170 574.427
341.208 619.487
341.228 643.733
341.247 669.252
341.266 696.118
341.285 724.407
341.304 754.201
341.324 785.583
341.343 818.816
341.362 853.644
341.381 890.327
341.400 928.959
341.420 969.634
341.439 1012.45
341.458 1057.50
341.477 1104.88
341.497 1154.96
341.516 1207.30
341.535 1262.25
341.554 1319.89
341.573 1380.31
341.593 1443.57
341.631 1578.88
341.669 1726.60
341.708 1886.13
341.746 2057.75
341.785 2241.05
341.822 2429.00
341.859 2625.55
341.896 2829.73
341.933 3039.66
342.007 3467.41
342.082 3886.53
342.119 4084.15
342.156 4269.58
342.193 4439.35
342.229 4589.77
342.266 4718.59
342.303 4822.70
342.340 4899.90
342.377 4948.50
342.400 4963.85
342.423 4967.98
342.460 4950.64
342.497 4904.10
342.534 4829.58
342.571 4729.20
342.608 4604.77
342.645 4459.74
342.682 4296.43
342.719 4119.02
342.790 3749.17
342.861 3361.23
342.932 2975.67
342.967 2789.02
343.003 2608.62
343.039 2430.95
343.075 2262.64
343.112 2103.87
343.148 1955.02
343.185 1815.88
343.221 1687.14
343.258 1568.17
343.294 1458.61
343.330 1357.72
343.367 1265.55
343.403 1180.99
343.440 1103.95
343.476 1033.39
343.513 969.142
343.549 910.455
343.585 856.814
343.614 818.420
343.642 782.683
343.670 749.154
343.698 717.893
343.726 688.511
343.754 661.063
343.783 635.213
343.811 611.014
343.839 588.174
343.867 566.746
343.895 546.478
343.923 527.422
343.951 509.358
343.980 492.338
344.008 476.225
344.036 460.956
344.072 442.288
344.109 424.875
344.145 408.561
344.181 393.254
344.218 378.833
344.254 365.301
344.291 352.551
344.327 340.523
344.364 329.130
344.400 318.387
344.436 308.215
344.473 298.573
344.546 280.713
344.619 264.593
344.691 249.950
344.764 236.622
344.837 224.451
344.910 213.318
344.983 203.078
345.056 193.660
345.129 184.952
345.201 176.903
345.274 169.427
345.347 162.486
345.420 156.011
345.493 149.977
345.566 144.327
345.639 139.042
345.711 134.078
345.784 129.420
345.857 125.031
345.930 120.901
346.003 117.000
346.076 113.319
346.149 109.833
346.221 106.536
346.294 103.406
346.367 100.440
346.513 94.9342
346.659 89.9484
346.804 85.4132
346.950 81.2738
347.096 77.4833
347.241 74.0019
347.387 70.7954
347.533 67.8343
347.645 65.6979
347.758 63.6825
347.871 61.7789
347.983 59.9784
348.096 58.2729
348.208 56.6553
348.321 55.1190
348.433 53.6592
348.659 50.9427
348.884 48.4719
349.109 46.2166
349.334 44.1520
349.480 42.9053
349.626 41.7243
349.771 40.6033
349.917 39.5380
350.063 38.5244
350.208 37.5590
350.500 35.7595
350.791 34.1166
351.083 32.6107
351.374 31.2255
351.665 29.9468
351.877 29.0766
352.089 28.2526
352.301 27.4705
352.513 26.7278
352.725 26.0207
352.937 25.3476
353.149 24.7058
353.361 24.0931
353.652 23.2929
353.944 22.5370
354.235 21.8215
354.527 21.1432
354.818 20.4990
355.109 19.8857
355.401 19.3007
355.692 18.7415
355.984 18.2057
356.275 17.6916
356.567 17.1971
356.858 16.7205
357.149 16.2604
357.441 15.8151
357.732 15.3834
358.024 14.9641
358.342 14.5191
358.659 14.0862
358.977 13.6637
359.295 13.2504
359.560 12.9121
359.825 12.5788
360.090 12.2497
360.355 11.9242
360.620 11.6017
360.885 11.2815
361.150 10.9630
361.415 10.6457
361.706 10.2971
361.997 9.94847
362.289 9.59892
362.580 9.24760
362.872 8.89358
363.163 8.53633
363.455 8.17496
363.600 7.99250
363.746 7.80876
363.971 7.52206
364.196 7.23188
364.422 6.93807
364.647 6.64061
364.759 6.49055
364.872 6.33964
364.985 6.18795
365.097 6.03553
365.210 5.88249
365.322 5.72897
365.435 5.57512
365.547 5.42132
365.693 5.22243
365.839 5.02461
365.985 4.82888
366.130 4.63656
366.276 4.44941
366.349 4.35841
366.422 4.26975
366.495 4.18358
366.567 4.10061
366.640 4.02115
366.713 3.94603
366.819 3.84572
366.925 3.75855
367.031 3.68785
367.137 3.63780
367.190 3.62207
367.243 3.61355
367.296 3.61315
367.349 3.62184
367.402 3.64078
367.455 3.67123
367.508 3.71468
367.534 3.74180
367.561 3.77268
367.597 3.82220
367.634 3.88012
367.670 3.94733
367.707 4.02469
367.743 4.11339
367.779 4.21400
367.816 4.32792
367.852 4.45642
367.872 4.53335
367.892 4.61534
367.912 4.70264
367.932 4.79508
367.952 4.89389
367.971 4.99840
367.991 5.11004
368.011 5.22805
368.031 5.35402
368.056 5.52272
368.081 5.70383
368.106 5.89981
368.130 6.11020
368.145 6.23702
368.159 6.36937
368.173 6.50749
368.187 6.65061
368.201 6.80105
368.215 6.95810
368.229 7.12208
368.243 7.29208
368.257 7.47090
368.271 7.65772
368.285 7.85293
368.299 8.05551
368.313 8.26879
368.327 8.49024
368.342 8.72354
368.356 8.96594
368.374 9.29994
368.392 9.65269
368.410 10.0275
368.428 10.4262
368.447 10.8528
368.465 11.3050
368.483 11.7873
368.501 12.3022
368.520 12.8525
368.538 13.4414
368.556 14.0725
368.574 14.7495
368.592 15.4770
368.611 16.2599
368.629 17.1035
368.647 18.0140
368.665 19.0039
368.683 20.0701
368.702 21.2264
368.711 21.8412
368.720 22.4823
368.729 23.1585
368.738 23.8565
368.747 24.5851
368.756 25.3459
368.765 26.1407
368.775 26.9713
368.784 27.8395
368.793 28.7474
368.802 29.7078
368.811 30.7021
368.820 31.7428
368.829 32.8325
368.838 33.9737
368.847 35.1693
368.857 36.4221
368.866 37.7351
368.875 39.1116
368.884 40.5549
368.893 42.0686
368.902 43.6562
368.911 45.3217
368.920 47.0692
368.929 48.9027
368.938 50.8268
368.948 52.8687
368.957 54.9889
368.966 57.2142
368.975 59.5496
368.984 62.0005
368.993 64.5727
369.002 67.2720
369.011 70.1043
369.020 73.0760
369.030 76.1935
369.039 79.4636
369.048 82.8930
369.057 86.4891
369.066 90.2590
369.075 94.2104
369.084 98.3510
369.093 102.737
369.102 107.283
369.112 112.042
369.121 117.023
369.130 122.234
369.139 127.686
369.148 133.386
369.157 139.343
369.166 145.567
369.175 152.067
369.184 158.853
369.193 165.933
369.203 173.317
369.212 181.014
369.230 197.387
369.248 215.227
369.266 234.411
369.285 255.103
369.303 277.369
369.321 301.404
369.339 327.002
369.357 354.334
369.376 383.437
369.394 414.339
369.412 447.053
369.430 481.580
369.448 517.907
369.467 556.003
369.485 595.821
369.503 637.295
369.521 680.341
369.551 754.189
369.581 831.145
369.611 910.728
369.641 992.074
369.713 1191.78
369.750 1288.07
369.786 1378.90
369.823 1462.17
369.859 1535.14
369.877 1567.55
369.896 1596.62
369.914 1622.14
369.933 1643.82
369.949 1660.42
369.966 1673.63
369.983 1683.37
370.000 1689.56
370.007 1691.07
370.029 1691.98
370.051 1686.91
370.073 1675.96
370.095 1659.27
370.123 1629.57
370.151 1591.26
370.172 1558.72
370.192 1522.61
370.212 1482.91
370.233 1440.38
370.259 1381.43
370.285 1318.91
370.338 1186.87
370.390 1050.14
370.443 915.458
370.484 815.612
370.504 767.874
370.524 721.747
370.545 677.371
370.565 634.861
370.585 594.299
370.605 555.747
370.632 508.669
370.645 486.433
370.658 465.223
370.671 444.708
370.684 425.191
370.698 406.361
370.711 388.490
370.724 371.289
370.737 355.002
370.750 339.359
370.763 324.576
370.777 310.406
370.790 297.041
370.803 284.252
370.816 272.209
370.829 260.702
370.842 249.882
370.855 239.558
370.869 229.861
370.882 220.618
370.895 211.945
370.908 203.685
370.921 195.940
370.934 188.567
370.947 181.658
370.961 175.083
370.974 168.921
370.987 163.059
371.000 157.565
371.013 152.375
371.026 147.472
371.039 142.804
371.053 138.392
371.066 134.222
371.079 130.308
371.092 126.575
371.105 123.067
371.118 119.719
371.132 116.569
371.145 113.558
371.158 110.721
371.184 105.443
371.210 100.666
371.237 96.3271
371.263 92.3727
371.289 88.7564
371.316 85.4378
371.342 82.3818
371.368 79.5583
371.395 76.9411
371.421 74.5078
371.447 72.2388
371.473 70.1171
371.500 68.1282
371.526 66.2592
371.552 64.4990
371.579 62.8377
371.605 61.2669
371.631 59.7789
371.658 58.3670
371.710 55.7482
371.763 53.3700
371.815 51.1996
371.868 49.2138
371.911 47.7025
371.954 46.2906
371.997 44.9622
372.040 43.7157
372.083 42.5383
372.126 41.4293
372.169 40.3804
372.212 39.3867
372.255 38.4417
372.298 37.5459
372.341 36.6936
372.384 35.8814
372.470 34.3650
372.556 32.9801
372.609 32.1897
372.662 31.4383
372.714 30.7228
372.767 30.0407
372.819 29.3894
372.872 28.7669
372.977 27.6001
373.082 26.5262
373.188 25.5336
373.293 24.6122
373.398 23.7538
373.479 23.1288
373.561 22.5342
373.642 21.9673
373.723 21.4257
373.804 20.9073
373.886 20.4102
373.967 19.9327
374.048 19.4738
374.211 18.6032
374.373 17.7893
374.536 17.0238
374.699 16.3002
374.813 15.8108
374.928 15.3373
375.043 14.8779
375.158 14.4317
375.339 13.7472
375.521 13.0868
375.612 12.7640
375.703 12.4461
375.794 12.1319
375.885 11.8217
375.975 11.5145
376.066 11.2109
376.157 10.9097
376.248 10.6116
376.339 10.3158
376.430 10.0228
376.521 9.73198
376.611 9.44421
376.717 9.11444
376.822 8.78912
376.927 8.46914
377.032 8.15573
377.137 7.85065
377.243 7.55630
377.295 7.41412
377.348 7.27593
377.400 7.14231
377.453 7.01419
377.539 6.81755
377.625 6.64151
377.668 6.56280
377.711 6.49163
377.754 6.42877
377.797 6.37530
377.840 6.33243
377.883 6.30180
377.926 6.28496
377.969 6.28396
378.012 6.30107
378.055 6.33888
378.098 6.40055
378.141 6.48979
378.175 6.58123
378.208 6.69452
378.225 6.76043
378.242 6.83249
378.259 6.91150
378.275 6.99793
378.292 7.09285
378.309 7.19570
378.326 7.30830
378.342 7.42996
378.359 7.56284
378.376 7.70616
378.393 7.86150
378.409 8.02981
378.421 8.15266
378.432 8.28238
378.443 8.41934
378.455 8.56264
378.466 8.71526
378.477 8.87495
378.489 9.04505
378.500 9.22308
378.512 9.41277
378.523 9.61139
378.534 9.82310
378.546 10.0449
378.557 10.2814
378.568 10.5293
378.580 10.7939
378.591 11.0715
378.605 11.4487
378.620 11.8516
378.634 12.2882
378.648 12.7549
378.656 13.0034
378.663 13.2614
378.670 13.5293
378.677 13.8037
378.684 14.0927
378.691 14.3929
378.699 14.7050
378.706 15.0247
378.713 15.3617
378.720 15.7121
378.727 16.0766
378.734 16.4502
378.743 16.9453
378.752 17.4656
378.761 18.0125
378.770 18.5809
378.779 19.1852
378.788 19.8208
378.797 20.4895
378.806 21.1851
378.815 21.9252
378.824 22.7042
378.833 23.5242
378.842 24.3778
378.851 25.2864
378.860 26.2323
378.869 27.2395
378.878 28.2882
378.891 29.9462
378.904 31.7215
378.917 33.6515
378.931 35.7178
378.944 37.9640
378.957 40.3682
378.970 42.9601
378.983 45.7534
378.996 48.7868
379.009 52.0555
379.023 55.5763
379.036 59.3369
379.049 63.4131
379.062 67.7621
379.075 72.4701
379.088 77.4864
379.102 82.9090
379.115 88.6779
379.128 94.9039
379.141 101.516
379.154 108.639
379.167 116.190
379.180 124.245
379.193 132.829
379.207 142.038
379.220 151.759
379.233 162.164
379.246 173.121
379.259 184.822
379.272 197.112
379.286 210.203
379.299 223.917
379.312 238.485
379.325 253.705
379.338 269.827
379.351 286.622
379.364 304.359
379.378 322.782
379.391 342.179
379.404 362.262
379.417 383.339
379.430 405.091
379.443 427.845
379.456 451.247
379.483 500.643
379.509 553.129
379.535 608.481
379.562 666.400
379.588 726.510
379.614 788.358
379.667 915.098
379.719 1041.64
379.748 1108.56
379.777 1172.72
379.803 1228.24
379.829 1279.64
379.856 1326.61
379.882 1368.26
379.916 1413.59
379.933 1432.16
379.951 1447.72
379.975 1464.92
380.000 1475.57
380.006 1477.21
380.026 1479.68
380.047 1477.75
380.067 1471.48
380.087 1460.96
380.113 1440.88
380.139 1414.17
380.169 1377.37
380.198 1333.70
380.222 1292.05
380.247 1246.66
380.271 1198.13
380.296 1147.07
380.345 1039.51
380.395 929.113
380.428 854.153
380.462 781.119
380.495 710.554
380.529 643.668
380.553 596.928
380.578 552.750
380.603 511.064
380.627 471.944
380.652 435.423
380.664 418.136
380.676 401.495
380.689 385.492
380.701 370.121
380.713 355.371
380.726 341.233
380.738 327.585
380.750 314.637
380.763 302.259
380.775 290.438
380.787 279.158
380.800 268.402
380.812 258.153
380.824 248.394
380.836 239.108
380.849 230.277
380.861 221.883
380.873 213.909
380.886 206.336
380.898 199.149
380.910 192.328
380.923 185.859
380.934 180.259
380.945 174.924
380.956 169.841
380.967 165.000
380.979 160.390
380.990 155.998
381.001 151.815
381.012 147.865
381.023 144.068
381.034 140.449
381.046 137.001
381.057 133.714
381.079 127.591
381.102 122.041
381.124 116.957
381.146 112.314
381.169 108.066
381.191 104.186
381.213 100.603
381.236 97.3018
381.258 94.2521
381.281 91.4399
381.305 88.5577
381.330 85.9040
381.354 83.4428
381.379 81.1533
381.404 79.0176
381.428 77.0198
381.453 75.1462
381.477 73.3848
381.502 71.7186
381.527 70.1517
381.551 68.6691
381.576 67.2638
381.601 65.9293
381.625 64.6600
381.674 62.2978
381.710 60.7110
381.746 59.2231
381.782 57.8247
381.818 56.5075
381.853 55.2645
381.889 54.0893
381.925 52.9764
381.961 51.9209
381.997 50.9182
382.032 49.9645
382.068 49.0561
382.104 48.1899
382.176 46.5725
382.247 45.0920
382.296 44.1432
382.346 43.2483
382.395 42.4011
382.444 41.5977
382.493 40.8334
382.543 40.1082
382.592 39.4178
382.641 38.7597
382.690 38.1304
382.739 37.5304
382.838 36.4071
382.936 35.3747
383.035 34.4240
383.093 33.8959
383.151 33.3911
383.267 32.4461
383.384 31.5767
383.500 30.7752
383.617 30.0324
383.733 29.3432
383.849 28.7005
383.966 28.1005
384.064 27.6223
384.163 27.1690
384.261 26.7387
384.359 26.3300
384.458 25.9405
384.556 25.5696
384.655 25.2152
384.753 24.8768
384.852 24.5527
384.950 24.2425
385.147 23.6591
385.344 23.1204
385.541 22.6210
385.666 22.3217
385.791 22.0355
385.917 21.7614
386.042 21.4987
386.293 21.0046
386.543 20.5479
386.794 20.1240
387.044 19.7289
387.295 19.3592
387.546 19.0123
387.743 18.7542
387.940 18.5080
388.136 18.2726
388.333 18.0473
388.530 17.8312
388.727 17.6239
388.924 17.4245
389.121 17.2327
389.515 16.8697
389.909 16.5313
390.302 16.2145
390.696 15.9170
391.054 15.6615
391.412 15.4187
391.770 15.1876
392.128 14.9675
392.522 14.7362
392.916 14.5150
393.310 14.3031
393.703 14.1000
394.097 13.9047
394.491 13.7167
394.885 13.5352
395.279 13.3598
395.672 13.1900
396.066 13.0252
396.854 12.7091
397.641 12.4087
398.429 12.1214
399.215 11.8457
400.000 11.5782
400.786 11.3176
401.571 11.0622
402.291 10.8312
403.012 10.6017
403.732 10.3724
404.452 10.1420
404.812 10.0259
405.172 9.90894
405.532 9.79091
405.892 9.67164
406.252 9.55080
406.612 9.42822
406.972 9.30359
407.332 9.17674
407.692 9.04717
408.052 8.91447
408.412 8.77827
408.772 8.63820
409.133 8.49366
409.493 8.34417
409.853 8.18899
410.033 8.10908
410.213 8.02747
410.458 7.91323
410.704 7.79533
410.949 7.67346
411.195 7.54725
411.440 7.41628
411.686 7.28003
411.808 7.20974
411.931 7.13800
412.054 7.06467
412.177 6.98970
412.357 6.87649
412.537 6.75937
412.717 6.63800
412.807 6.57564
412.897 6.51211
412.987 6.44731
413.077 6.38136
413.167 6.31414
413.257 6.24564
413.347 6.17582
413.437 6.10467
413.527 6.03218
413.617 5.95834
413.715 5.87624
413.813 5.79259
413.911 5.70746
414.010 5.62095
414.108 5.53324
414.206 5.44460
414.255 5.40004
414.304 5.35540
414.353 5.31076
414.402 5.26620
414.447 5.22542
414.492 5.18499
414.537 5.14491
414.582 5.10532
414.627 5.06638
414.672 5.02827
414.717 4.99120
414.762 4.95543
414.807 4.92127
414.852 4.88911
414.897 4.85940
414.942 4.83270
414.987 4.80971
415.032 4.79133
415.077 4.77870
415.122 4.77332
415.168 4.77723
415.213 4.79312
415.235 4.80668
415.258 4.82474
415.280 4.84801
415.303 4.87732
415.325 4.91364
415.348 4.95816
415.370 5.01226
415.393 5.07759
415.415 5.15611
415.438 5.25014
415.460 5.36241
415.483 5.49616
415.505 5.65520
415.528 5.84400
415.550 6.06780
415.573 6.33268
415.584 6.48339
415.595 6.64573
415.606 6.82366
415.618 7.01516
415.629 7.22489
415.640 7.45041
415.651 7.69718
415.663 7.96231
415.674 8.25214
415.685 8.56322
415.696 8.90292
415.708 9.26715
415.719 9.66445
415.730 10.0900
415.741 10.5535
415.753 11.0494
415.764 11.5890
415.775 12.1653
415.786 12.7916
415.798 13.4597
415.809 14.1846
415.820 14.9568
415.831 15.7934
415.843 16.6831
415.850 17.2885
415.857 17.9214
415.864 18.5826
415.871 19.2635
415.878 19.9843
415.886 20.7259
415.893 21.5104
415.900 22.3171
415.907 23.1698
415.914 24.0586
415.921 24.9845
415.929 25.9353
415.936 26.9388
415.943 27.9684
415.957 30.1674
415.972 32.5595
415.986 35.1215
416.000 37.8794
416.014 40.8434
416.029 44.0234
416.043 47.4296
416.057 51.0716
416.072 54.9590
416.081 57.7696
416.091 60.6720
416.101 63.6969
416.111 66.8469
416.120 70.1588
416.130 73.5672
416.140 77.1073
416.149 80.7810
416.160 84.7899
416.170 88.9501
416.182 94.1698
416.194 99.6132
416.207 105.281
416.219 111.126
416.241 122.484
416.264 134.584
416.286 147.404
416.309 160.915
416.327 172.509
416.346 184.444
416.364 196.746
416.383 209.374
416.405 225.262
416.428 241.400
416.473 274.127
416.518 306.794
416.563 338.232
416.585 353.128
416.608 367.280
416.630 380.545
416.653 392.786
416.675 403.872
416.698 413.684
416.728 424.826
416.751 431.226
416.768 435.001
416.785 437.851
416.810 440.420
416.813 440.591
416.824 440.915
416.834 440.880
416.855 439.743
416.872 437.808
416.888 434.979
416.921 426.844
416.939 421.047
416.957 414.347
416.990 399.843
417.023 382.882
417.056 363.770
417.089 343.059
417.137 310.907
417.185 277.567
417.219 254.545
417.252 231.991
417.285 210.150
417.318 189.285
417.334 179.225
417.351 169.544
417.367 160.198
417.384 151.200
417.400 142.563
417.417 134.293
417.433 126.395
417.450 118.873
417.465 112.022
417.481 105.512
417.497 99.3403
417.513 93.5370
417.529 88.0216
417.544 82.8560
417.560 77.9653
417.576 73.4016
417.592 69.0961
