Ti-47(n,tot) ENDFB-8.0
10155.5 2.52018
10175.4 2.58046
10186.4 2.62084
10197.4 2.66689
10208.3 2.71937
10219.3 2.77920
10230.3 2.84744
10241.2 2.92522
10252.2 3.01405
10263.1 3.11568
10273.1 3.22105
10283.1 3.34069
10293.0 3.47687
10303.0 3.63226
10313.0 3.81061
10322.9 4.01593
10327.9 4.13030
10332.9 4.25290
10337.9 4.38446
10342.9 4.52724
10348.4 4.69839
10353.8 4.88495
10359.3 5.08909
10364.8 5.31294
10370.3 5.55901
10375.8 5.83016
10381.2 6.12976
10386.7 6.46173
10392.2 6.83141
10397.7 7.24292
10403.2 7.70340
10408.7 8.22059
10411.4 8.50436
10414.1 8.80494
10416.9 9.12482
10419.6 9.46561
10422.4 9.82910
10425.1 10.2173
10427.8 10.6323
10430.6 11.0767
10434.1 11.6895
10437.6 12.3603
10441.1 13.0954
10444.5 13.9034
10448.0 14.7961
10451.5 15.7849
10455.0 16.8824
10458.5 18.1001
10461.2 19.1571
10464.0 20.3117
10466.7 21.5754
10469.5 22.9611
10472.2 24.4840
10474.9 26.1609
10477.7 28.0113
10480.4 30.0572
10483.2 32.3236
10485.9 34.8390
10487.3 36.1998
10488.6 37.6352
10490.0 39.1497
10491.4 40.7481
10492.7 42.4354
10494.1 44.2170
10495.5 46.0983
10496.9 48.0850
10498.2 50.1827
10499.6 52.3973
10501.0 54.7346
10502.3 57.2003
10503.9 60.1514
10505.4 63.2603
10507.0 66.5513
10508.5 70.0292
10510.1 73.7214
10511.6 77.5807
10513.1 81.6275
10514.7 85.8548
10517.8 94.8224
10520.8 104.235
10523.9 113.846
10527.0 123.155
10528.6 127.779
10530.3 132.045
10531.9 135.906
10533.5 139.217
10535.1 141.929
10536.8 143.933
10538.4 145.188
10540.0 145.655
10541.5 145.367
10543.0 144.391
10544.6 142.744
10546.1 140.490
10547.6 137.660
10549.1 134.359
10550.6 130.647
10552.1 126.600
10555.1 117.788
10558.2 108.526
10561.2 99.2742
10564.2 90.3919
10566.4 84.3181
10568.6 78.5852
10570.8 73.2175
10572.9 68.2446
10575.1 63.6165
10577.3 59.3630
10579.5 55.4269
10581.6 51.8233
10583.7 48.7020
10585.7 45.8334
10587.7 43.1712
10589.8 40.7241
10591.8 38.4513
10593.8 36.3599
10595.9 34.4242
10597.9 32.6314
10599.7 31.1837
10601.4 29.8273
10603.2 28.5551
10604.9 27.3668
10606.7 26.2427
10608.4 25.1904
10610.2 24.1935
10612.0 23.2593
10613.7 22.3730
10615.5 21.5367
10617.2 20.7467
10619.0 20.0041
10620.7 19.2973
10622.5 18.6319
10626.0 17.3993
10628.0 16.7401
10630.1 16.1219
10632.1 15.5359
10634.1 14.9854
10636.2 14.4625
10638.2 13.9703
10642.3 13.0625
10646.3 12.2438
10650.4 11.5067
10654.5 10.8375
10658.5 10.2313
10662.6 9.67775
10666.7 9.17226
10670.7 8.70945
10674.8 8.28566
10678.9 7.89478
10682.9 7.53519
10687.0 7.20210
10691.1 6.89476
10695.0 6.62182
10698.8 6.36762
10702.7 6.12948
10706.6 5.90650
10710.5 5.69703
10714.4 5.50097
10718.2 5.31672
10722.1 5.14334
10729.9 4.82544
10737.7 4.54219
10745.4 4.28827
10753.2 4.05966
10761.3 3.84340
10769.4 3.64826
10777.6 3.47127
10785.7 3.31014
10793.8 3.16275
10802.0 3.02783
10810.1 2.90377
10818.2 2.78934
10825.6 2.69274
10833.0 2.60337
10840.4 2.51894
10847.8 2.44003
10862.6 2.29563
10877.4 2.16739
10892.2 2.05271
10907.0 1.94944
10921.8 1.85580
10936.5 1.77056
10955.8 1.67043
10975.0 1.58041
10994.2 1.49895
11013.4 1.42478
11032.7 1.35670
11051.9 1.29464
11071.1 1.23633
11090.3 1.18221
11108.1 1.13575
11125.8 1.09197
11143.6 1.05040
11161.3 1.01113
11196.8 0.939154
11232.3 0.874007
11263.3 0.822689
11294.4 0.776015
11325.4 0.733821
11356.5 0.696611
11372.0 0.679712
11387.5 0.664381
11403.1 0.650144
11418.6 0.637379
11434.1 0.626416
11449.6 0.616760
11465.2 0.608965
11480.7 0.602949
11498.4 0.598897
11516.2 0.597858
11532.5 0.599947
11548.7 0.605205
11565.0 0.614054
11581.3 0.626970
11597.5 0.644384
11605.7 0.655038
11613.8 0.667010
11621.9 0.680460
11630.1 0.695538
11638.2 0.712248
11646.3 0.730715
11658.9 0.763194
11671.5 0.800839
11684.0 0.844269
11696.6 0.894193
11702.9 0.921831
11709.2 0.951428
11715.5 0.982908
11721.7 1.01639
11728.0 1.05252
11734.3 1.09111
11740.6 1.13236
11746.9 1.17643
11755.0 1.23808
11763.1 1.30518
11771.3 1.37833
11779.4 1.45810
11787.5 1.54523
11795.7 1.64022
11803.8 1.74399
11811.9 1.85742
11820.1 1.98170
11828.2 2.11767
11836.3 2.26695
11844.5 2.43067
11852.6 2.61089
11860.7 2.80911
11868.9 3.02772
11877.0 3.26924
11881.1 3.39965
11885.1 3.53693
11889.2 3.68152
11893.3 3.83350
11897.3 3.99414
11901.4 4.16317
11905.5 4.34204
11909.5 4.53050
11913.6 4.73017
11917.7 4.94135
11921.7 5.16486
11925.8 5.40098
11929.9 5.65185
11933.9 5.91728
11938.0 6.19972
11942.1 6.49902
11948.3 7.00055
11954.6 7.55220
11960.9 8.16225
11964.1 8.49064
11967.2 8.83627
11970.3 9.20138
11973.5 9.58451
11976.6 9.98760
11979.8 10.4125
11982.9 10.8635
11986.1 11.3391
11989.2 11.8423
11992.3 12.3747
11996.4 13.1116
12000.5 13.9061
12004.5 14.7637
12008.6 15.6883
12012.7 16.6913
12016.7 17.7753
12020.8 18.9543
12024.9 20.2317
12028.9 21.6246
12033.0 23.1415
12037.1 24.7956
12041.1 26.5965
12045.2 28.5692
12049.3 30.7268
12053.3 33.0884
12057.4 35.6683
12061.6 38.5960
12065.8 41.8125
12070.0 45.3445
12074.2 49.2187
12078.4 53.4609
12082.6 58.0946
12086.8 63.1357
12091.0 68.5889
12093.6 72.2116
12096.3 75.9747
12101.5 83.9423
12106.8 92.3771
12112.0 101.089
12117.3 109.833
12122.5 118.320
12127.8 126.258
12130.4 129.983
12133.0 133.537
12135.0 136.144
12137.0 138.706
12138.9 141.302
12140.9 143.981
12141.9 145.393
12142.9 146.870
12143.9 148.427
12144.9 150.067
12145.8 151.843
12146.8 153.760
12147.8 155.840
12148.8 158.078
12150.3 161.806
12151.7 165.974
12153.2 170.589
12154.7 175.563
12157.6 185.783
12159.0 190.313
12159.8 192.250
12160.5 193.891
12161.2 195.135
12161.9 196.012
12162.6 196.485
12163.3 196.524
12164.0 196.110
12164.7 195.236
12165.4 193.905
12166.1 192.131
12166.8 189.941
12167.5 187.368
12168.2 184.455
12168.9 181.250
12169.6 177.801
12171.0 170.384
12172.4 162.597
12173.8 154.779
12175.2 147.185
12176.3 141.286
12177.5 135.702
12178.6 130.459
12179.8 125.603
12180.9 121.038
12182.0 116.790
12183.2 112.836
12184.3 109.181
12185.3 106.117
12186.3 103.256
12187.3 100.551
12188.3 97.9879
12189.3 95.5310
12190.3 93.2175
12191.3 91.0124
12192.3 88.9065
12193.3 86.8723
12194.3 84.9425
12196.3 81.3096
12198.3 77.9268
12200.3 74.7923
12201.8 72.5760
12203.3 70.4780
12204.8 68.4750
12206.3 66.5601
12207.8 64.7269
12209.3 62.9700
12212.3 59.6658
12215.3 56.6139
12218.2 53.7866
12221.2 51.1612
12224.2 48.7182
12226.2 47.1422
12228.3 45.6462
12230.3 44.2180
12232.3 42.8539
12236.4 40.2984
12240.5 37.9671
12244.5 35.8208
12248.6 33.8488
12252.7 32.0266
12256.7 30.3489
12259.7 29.1949
12262.7 28.1081
12265.7 27.0801
12268.6 26.1071
12271.6 25.1851
12274.6 24.3109
12277.6 23.4813
12280.6 22.6934
12286.5 21.2299
12292.5 19.9064
12298.5 18.7039
12304.4 17.6084
12311.5 16.4345
12318.5 15.3779
12325.6 14.4213
12332.6 13.5551
12339.6 12.7672
12346.7 12.0537
12353.7 11.3974
12360.8 10.7967
12366.7 10.3266
12372.7 9.88988
12378.7 9.48293
12384.6 9.10375
12390.6 8.74936
12396.6 8.41894
12402.5 8.11048
12408.5 7.82237
12414.4 7.55263
12420.4 7.30121
12426.4 7.06657
12432.3 6.84757
12438.3 6.64352
12444.2 6.45375
12450.2 6.27746
12456.2 6.11413
12464.8 5.89885
12473.5 5.70869
12482.2 5.54322
12490.9 5.40162
12499.5 5.28361
12508.2 5.18911
12516.9 5.11863
12525.5 5.07265
12534.2 5.05209
12543.4 5.05956
12552.6 5.09918
12561.9 5.17360
12571.1 5.28586
12575.7 5.35744
12580.3 5.44003
12584.9 5.53341
12589.5 5.63834
12594.1 5.75752
12598.7 5.89068
12603.3 6.03898
12607.9 6.20277
12613.9 6.44068
12619.9 6.70925
12625.8 7.01185
12631.8 7.35188
12637.7 7.73387
12643.7 8.16089
12649.7 8.63845
12655.6 9.17210
12661.6 9.76921
12667.6 10.4349
12673.5 11.1782
12679.5 12.0082
12682.5 12.4604
12685.4 12.9368
12688.4 13.4404
12691.4 13.9726
12694.4 14.5353
12697.4 15.1301
12700.3 15.7591
12703.3 16.4240
12706.3 17.1272
12709.3 17.8706
12712.3 18.6568
12715.2 19.4880
12718.2 20.3669
12721.2 21.2961
12724.2 22.2782
12727.2 23.3163
12730.1 24.4130
12733.1 25.5715
12736.1 26.7945
12739.1 28.0853
12742.1 29.4466
12745.0 30.8815
12748.0 32.3930
12751.0 33.9837
12754.4 35.8974
12757.8 37.9120
12761.2 40.0413
12764.6 42.2739
12768.0 44.6221
12771.4 47.0699
12778.2 52.2716
12785.0 57.8125
12791.7 63.5783
12798.5 69.3999
12805.3 75.0539
12808.4 77.5004
12811.5 79.8234
12814.6 82.0110
12817.7 84.0232
12820.8 85.8482
12823.8 87.4522
12826.9 88.8262
12830.0 89.9459
12834.9 91.1949
12839.9 91.7549
12843.9 91.7085
12847.9 91.2338
12851.9 90.3618
12855.9 89.1315
12860.0 87.5833
12864.0 85.7714
12868.0 83.7347
12872.0 81.5193
12880.0 76.7934
12888.0 71.8734
12896.1 66.9672
12900.1 64.5726
12904.1 62.2371
12908.4 59.7783
12912.8 57.4156
12917.1 55.1463
12921.5 52.9747
12925.8 50.9026
12930.2 48.9295
12934.5 47.0537
12938.9 45.2726
12943.2 43.5791
12947.6 41.9773
12951.9 40.4593
12956.3 39.0210
12960.6 37.6584
12965.0 36.3673
12969.3 35.1438
12973.7 33.9839
12978.1 32.8595
12982.6 31.7941
12987.0 30.7840
12991.5 29.8281
12995.9 28.9187
13000.4 28.0552
13004.8 27.2346
13009.3 26.4561
13013.7 25.7136
13018.2 25.0067
13022.6 24.3332
13027.1 23.6925
13036.0 22.4950
13044.9 21.4034
13053.8 20.4034
13062.6 19.4870
13071.5 18.6434
13080.4 17.8666
13089.3 17.1480
13098.2 16.4832
13107.1 15.8662
13116.0 15.2924
13123.3 14.8518
13130.6 14.4354
13137.8 14.0416
13145.1 13.6717
13159.7 12.9816
13174.2 12.3578
13188.8 11.7912
13203.3 11.2753
13217.9 10.8034
13232.4 10.3709
13250.2 9.88909
13268.0 9.45142
13285.8 9.05263
13303.6 8.68827
13321.4 8.35335
13339.2 8.04518
13357.0 7.76049
13374.8 7.49662
13400.6 7.14564
13426.5 6.82871
13452.4 6.54123
13478.3 6.27916
13504.1 6.03870
13530.0 5.81775
13555.9 5.61384
13581.8 5.42517
13617.3 5.18808
13652.9 4.97200
13688.5 4.77485
13724.1 4.59488
13759.7 4.42852
13795.2 4.27540
13830.8 4.13350
13866.4 4.00124
13921.4 3.81455
13976.4 3.64609
14031.3 3.49409
14086.3 3.35432
14141.3 3.22632
14196.3 3.10877
14251.3 3.00053
14306.3 2.90073
14370.9 2.79342
14435.6 2.69542
14500.3 2.60589
14565.0 2.52455
14629.7 2.45185
14694.4 2.38689
14759.1 2.32962
14823.8 2.28049
14888.4 2.24096
14953.1 2.21105
15017.8 2.19170
15082.5 2.18471
15124.6 2.18881
15166.6 2.20014
15208.7 2.21779
15250.7 2.24611
15292.7 2.28474
15334.8 2.33618
15376.8 2.40233
15418.9 2.48524
15441.5 2.53848
15464.2 2.59845
15486.8 2.66572
15509.4 2.74097
15532.1 2.82501
15554.7 2.91884
15577.4 3.02368
15600.0 3.14111
15624.3 3.28276
15648.5 3.44279
15672.8 3.62375
15697.0 3.82856
15709.2 3.93891
15721.3 4.05827
15733.4 4.18551
15745.6 4.32117
15757.7 4.46589
15769.8 4.62038
15782.0 4.78540
15794.1 4.96166
15811.9 5.24306
15829.7 5.55393
15847.4 5.89828
15865.2 6.28072
15883.0 6.70547
15900.8 7.17923
15909.7 7.43628
15918.6 7.70833
15927.5 7.99580
15936.4 8.29983
15945.3 8.62297
15954.2 8.96495
15963.1 9.32751
15972.0 9.71268
15980.9 10.1224
15989.8 10.5565
15998.7 11.0195
16007.5 11.5123
16016.4 12.0367
16025.3 12.5955
16034.2 13.1935
16043.1 13.8299
16052.0 14.5104
16060.9 15.2390
16069.8 16.0174
16078.7 16.8499
16089.2 17.9140
16099.7 19.0684
16110.2 20.3134
16120.7 21.6767
16131.3 23.1626
16141.8 24.7794
16152.3 26.5405
16162.8 28.4592
16172.6 30.3960
16182.3 32.4898
16192.1 34.7534
16201.8 37.1979
16211.6 39.8329
16221.4 42.6720
16231.1 45.7148
16240.9 48.9593
16248.3 51.5767
16255.8 54.3050
16270.7 60.0775
16285.6 66.1933
16300.5 72.4536
16315.4 78.6485
16322.9 81.6231
16330.3 84.4579
16337.8 87.1079
16345.2 89.5188
16352.7 91.6507
16360.1 93.4607
16370.1 95.3106
16380.0 96.4577
16389.9 96.8709
16398.0 96.6633
16406.1 95.9861
16414.2 94.8684
16422.2 93.3523
16430.3 91.4807
16438.4 89.3107
16446.5 86.8923
16454.5 84.2856
16486.8 72.9248
16503.0 67.1910
16519.1 61.7191
16527.9 58.8917
16536.7 56.1826
16545.4 53.6037
16554.2 51.1391
16563.0 48.8003
16571.7 46.5862
16580.5 44.4869
16589.3 42.5108
16598.0 40.6438
16606.8 38.8789
16615.6 37.2197
16624.3 35.6563
16633.1 34.1783
16641.9 32.7906
16650.6 31.4788
16659.4 30.2413
16668.6 29.0198
16677.8 27.8684
16687.0 26.7822
16696.2 25.7616
16705.4 24.7975
16714.6 23.8865
16723.8 23.0264
16733.0 22.2144
16751.4 20.7142
16769.8 19.3682
16788.2 18.1549
16806.5 17.0565
16824.9 16.0604
16843.3 15.1534
16861.7 14.3249
16880.1 13.5664
16898.5 12.8682
16916.9 12.2252
16935.3 11.6307
16953.7 11.0790
16977.1 10.4321
17000.5 9.83924
17023.9 9.29311
17047.3 8.78785
17062.4 8.48218
17077.4 8.19002
17092.5 7.91024
17107.5 7.64185
17122.6 7.38401
17137.6 7.13598
17152.7 6.89707
17167.7 6.66779
17176.9 6.53201
17186.1 6.39970
17195.3 6.27104
17204.5 6.14639
17213.7 6.02588
17222.9 5.91032
17232.1 5.80025
17241.3 5.69699
17253.0 5.57753
17258.8 5.52409
17264.7 5.47570
17270.5 5.43358
17276.4 5.39886
17282.2 5.37296
17288.1 5.35774
17291.4 5.35471
17296.0 5.35849
17300.6 5.37294
17305.2 5.40005
17309.8 5.44226
17314.4 5.50257
17319.0 5.58468
17323.6 5.69324
17328.2 5.83370
17331.4 5.95196
17334.5 6.09091
17337.6 6.25465
17340.8 6.44600
17343.9 6.67111
17347.0 6.93449
17350.2 7.24478
17353.3 7.60811
17355.6 7.91514
17357.9 8.26122
17360.2 8.65174
17362.5 9.09293
17364.8 9.59199
17367.1 10.1573
17369.4 10.7986
17370.6 11.1512
17371.7 11.5237
17372.9 11.9244
17374.0 12.3520
17375.2 12.8083
17376.3 13.2954
17377.5 13.8156
17378.6 14.3712
17379.8 14.9648
17380.9 15.5990
17382.1 16.2767
17383.2 17.0009
17384.4 17.7746
17385.5 18.6012
17386.7 19.4840
17387.8 20.4265
17389.0 21.4320
17390.1 22.4945
17391.3 23.6768
17392.5 24.9375
17393.7 26.2797
17394.9 27.7061
17396.0 29.2188
17397.2 30.8190
17398.4 32.5067
17399.6 34.2653
17400.8 36.1215
17402.0 38.0556
17404.4 42.1257
17406.7 46.3850
17409.1 50.6814
17410.5 53.1235
17411.8 55.4708
17413.2 57.7013
17414.6 59.7737
17415.9 61.6478
17417.3 63.2863
17418.6 64.6566
17420.0 65.7328
17421.2 66.4092
17422.3 66.8481
17423.5 67.0481
17424.7 67.0128
17426.0 66.7179
17427.2 66.1768
17428.5 65.4017
17429.7 64.4288
17431.0 63.2695
17432.3 61.9700
17434.8 59.0342
17437.3 55.8065
17439.9 52.4728
17442.4 49.1666
17443.6 47.5608
17444.9 45.9939
17447.1 43.3690
17449.3 40.9027
17450.4 39.7325
17451.5 38.6048
17452.6 37.5197
17453.7 36.4858
17455.9 34.5220
17458.1 32.7155
17460.3 31.0561
17462.5 29.5397
17464.7 28.1412
17466.9 26.8626
17469.1 25.6820
17471.3 24.6005
17473.5 23.5995
17475.7 22.6800
17477.8 21.8301
17480.0 21.0433
17482.4 20.2466
17484.8 19.5145
17487.2 18.8351
17489.6 18.2085
17492.0 17.6248
17494.4 17.0846
17496.8 16.5794
17499.2 16.1099
17503.6 15.3245
17508.0 14.6260
17512.4 14.0019
17516.8 13.4416
17521.1 12.9362
17525.5 12.4783
17529.9 12.0617
17534.3 11.6812
17538.7 11.3317
17543.1 11.0109
17547.5 10.7149
17551.9 10.4410
17556.3 10.1866
17560.7 9.94992
17569.4 9.52236
17577.0 9.19516
17584.6 8.90128
17592.2 8.63444
17599.8 8.39135
17607.4 8.16862
17614.9 7.96416
17622.5 7.77542
17630.1 7.60052
17638.9 7.41314
17647.7 7.24009
17665.2 6.93026
17682.8 6.66000
17700.3 6.42131
17716.3 6.22715
17732.3 6.05033
17748.2 5.88819
17764.2 5.73899
17780.2 5.60083
17796.1 5.47239
17828.1 5.23965
17866.4 4.99496
17904.7 4.77968
17943.0 4.58757
17981.3 4.41439
18016.5 4.26910
18051.6 4.13430
18086.7 4.00874
18121.8 3.89140
18192.1 3.67594
18262.3 3.48137
18319.8 3.33415
18377.3 3.19513
18434.7 3.06218
18492.2 2.93344
18549.7 2.80682
18607.2 2.67998
18664.6 2.55018
18693.4 2.48293
18722.1 2.41336
18750.8 2.34066
18779.6 2.26388
18808.3 2.18184
18837.0 2.09309
18854.6 2.03462
18872.2 1.97243
18889.7 1.90595
18907.3 1.83466
18924.9 1.75821
18933.6 1.71807
18942.4 1.67679
18951.2 1.63462
18960.0 1.59202
18968.8 1.54977
18977.5 1.50922
18985.5 1.47556
18993.5 1.44797
18997.5 1.43779
19001.5 1.43106
19005.5 1.42883
19009.5 1.43244
19011.9 1.43817
19014.3 1.44714
19016.7 1.46003
19019.1 1.47747
19021.5 1.50046
19023.8 1.52985
19026.2 1.56698
19028.6 1.61338
19030.7 1.66329
19032.8 1.72338
19034.9 1.79554
19036.0 1.83685
19037.0 1.88162
19038.1 1.93108
19039.1 1.98524
19040.2 2.04454
19041.2 2.10886
19042.3 2.17999
19043.3 2.25799
19044.4 2.34357
19045.4 2.43660
19046.5 2.54495
19047.6 2.66468
19048.7 2.79713
19049.8 2.94245
19050.9 3.10502
19052.0 3.28384
19053.1 3.48449
19054.2 3.70589
19055.3 3.95514
19056.4 4.23385
19056.9 4.38550
19057.5 4.54611
19058.0 4.71629
19058.6 4.89670
19059.1 5.08808
19059.7 5.29119
19060.2 5.50689
19060.8 5.73608
19061.3 5.97976
19061.9 6.23899
19062.4 6.51493
19063.0 6.80333
19063.5 7.08691
19064.0 7.38754
19064.5 7.70639
19065.0 8.04472
19065.5 8.40388
19066.0 8.78534
19066.5 9.19065
19066.9 9.61258
19067.4 10.0701
19067.9 10.5568
19068.4 11.0745
19068.9 11.6255
19069.4 12.2120
19069.9 12.8362
19070.4 13.5007
19070.9 14.1934
19071.5 15.0229
19072.0 15.9109
19072.6 16.8609
19073.1 17.8766
19073.7 18.9617
19074.2 20.1194
19074.8 21.3531
19075.3 22.6411
19075.9 24.0335
19076.4 25.5092
19077.0 27.0693
19077.5 28.6835
19078.1 30.4112
19078.6 32.2212
19079.2 34.1106
19079.7 36.0385
19080.7 39.6632
19081.6 43.4545
19083.6 51.2255
19084.5 55.0714
19085.5 58.7042
19086.5 62.0897
19087.0 63.6253
19087.4 65.0514
19088.1 66.7870
19088.7 68.2530
19089.4 69.4566
19090.0 70.3814
19090.7 71.0236
19091.3 71.3578
19091.8 71.4104
19092.3 71.2677
19092.9 70.9295
19093.4 70.4161
19093.9 69.7174
19094.4 68.8713
19095.5 66.7531
19096.5 64.1355
19097.6 61.1897
19098.6 57.9810
19099.7 54.6821
19100.5 51.9646
19101.4 49.2758
19102.2 46.6513
19103.1 44.1189
19103.9 41.6987
19104.8 39.4041
19105.6 37.2428
19106.5 35.2177
19107.1 33.8481
19107.7 32.5680
19108.9 30.1814
19110.1 28.0399
19111.3 26.1370
19112.5 24.4188
19113.7 22.8800
19114.9 21.4999
19116.1 20.2695
19117.3 19.1516
19118.5 18.1422
19119.8 17.2282
19121.0 16.3985
19122.2 15.6430
19123.4 14.9534
19124.6 14.3221
19125.8 13.7474
19127.0 13.2141
19128.2 12.7223
19129.4 12.2677
19130.6 11.8499
19131.8 11.4588
19133.0 11.0949
19134.3 10.7558
19135.5 10.4417
19137.9 9.86748
19140.3 9.36155
19142.7 8.91294
19145.1 8.51451
19147.5 8.15588
19150.0 7.83297
19152.4 7.54095
19154.8 7.27681
19157.2 7.03499
19159.6 6.81377
19162.1 6.61071
19164.5 6.42449
19169.3 6.09251
19174.1 5.80641
19178.1 5.60001
19182.0 5.41534
19186.0 5.24827
19189.9 5.09707
19193.9 4.95897
19197.9 4.83302
19205.8 4.61098
19210.6 4.49148
19215.4 4.38274
19225.1 4.19161
19234.8 4.02878
19244.4 3.88856
19251.9 3.79262
19259.4 3.70588
19274.3 3.55488
19289.2 3.42707
19304.2 3.31746
19323.5 3.19621
19342.8 3.09283
19362.1 3.00319
19381.5 2.92435
19416.6 2.80200
19451.8 2.69919
19486.9 2.61067
19522.0 2.53272
19553.7 2.46955
19585.3 2.41181
19648.6 2.30797
19711.8 2.21584
19775.1 2.13213
19887.5 1.99749
20000.0 1.87428
20038.7 1.83351
20149.9 1.71895
20261.2 1.60556
20372.4 1.49000
20428.0 1.43036
20483.6 1.36876
20536.8 1.30742
20590.0 1.24312
20643.2 1.17519
20696.4 1.10282
20735.1 1.04688
20773.8 0.987758
20812.5 0.925195
20851.2 0.858914
20887.5 0.793526
20905.6 0.759821
20923.8 0.725728
20941.9 0.691471
20960.0 0.657531
20978.2 0.624412
20996.3 0.593360
21012.0 0.569216
21019.9 0.558526
21027.7 0.549160
21035.6 0.541393
21043.5 0.535580
21051.3 0.532170
21059.2 0.531717
21065.5 0.533972
21071.9 0.539035
21078.2 0.547424
21084.6 0.559740
21087.7 0.567627
21090.9 0.576766
21094.1 0.587333
21097.3 0.599386
21100.4 0.613136
21103.6 0.628637
21106.8 0.646097
21110.0 0.665729
21113.3 0.688960
21116.6 0.715059
21119.9 0.744480
21123.3 0.777373
21126.6 0.814318
21129.9 0.855522
21133.2 0.901720
21136.6 0.953179
21139.9 1.01083
21143.2 1.07503
21146.5 1.14696
21149.9 1.22708
21151.5 1.27088
21153.2 1.31692
21154.8 1.36561
21156.5 1.41712
21158.2 1.47161
21159.8 1.52926
21161.5 1.59029
21163.1 1.65490
21164.8 1.72376
21166.5 1.79627
21168.1 1.87311
21169.8 1.95456
21171.5 2.04147
21173.1 2.13313
21174.8 2.23039
21176.4 2.33365
21178.1 2.44401
21179.8 2.56058
21181.4 2.68451
21183.1 2.81630
21184.8 2.95741
21186.4 3.10676
21188.1 3.26582
21189.7 3.43531
21192.0 3.68538
21194.3 3.95856
21196.6 4.25729
21198.8 4.58284
21201.1 4.94124
21203.4 5.33466
21205.6 5.76705
21207.9 6.24056
21209.6 6.62082
21211.2 7.02671
21212.9 7.46268
21214.5 7.93117
21216.2 8.43798
21217.9 8.97989
21219.5 9.56288
21221.2 10.1902
21222.9 10.8696
21224.5 11.5965
21226.2 12.3788
21227.8 13.2205
21229.5 14.1313
21231.2 15.1046
21232.8 16.1497
21234.5 17.2706
21235.7 18.1521
21236.9 19.0709
21238.2 20.0429
21239.4 21.0532
21240.6 22.1189
21241.8 23.2228
21244.3 25.5686
21246.7 28.1006
21249.2 30.7780
21251.6 33.5888
21254.1 36.4605
21256.1 38.8227
21258.0 41.1343
21260.0 43.3695
21262.0 45.4536
21264.0 47.3541
21266.0 49.0015
21268.0 50.3613
21270.0 51.3980
21272.0 52.0906
21274.0 52.4224
21275.6 52.4279
21277.3 52.2060
21278.9 51.7677
21280.5 51.1358
21282.1 50.3237
21283.8 49.3646
21285.4 48.2710
21287.0 47.0809
21290.3 44.4760
21293.5 41.7170
21296.8 38.9349
21300.0 36.2247
21301.7 34.8896
21303.3 33.5956
21305.0 32.3465
21306.6 31.1450
21308.3 29.9924
21310.0 28.8894
21311.6 27.8358
21313.3 26.8368
21316.6 24.9679
21319.9 23.2820
21323.2 21.7544
21326.5 20.3791
21329.9 19.1150
21333.3 17.9736
21336.6 16.9414
21340.0 16.0061
21343.4 15.1568
21346.8 14.3840
21350.1 13.6790
21353.5 13.0346
21356.9 12.4441
21360.2 11.9018
21363.6 11.4026
21367.0 10.9421
21370.3 10.5164
21373.7 10.1220
21377.1 9.75598
21380.5 9.41556
21385.4 8.96065
21390.3 8.54975
21395.2 8.17671
21400.1 7.83650
21405.0 7.52424
21409.9 7.23811
21414.8 6.97478
21419.7 6.73183
21426.4 6.42660
21433.2 6.15159
21439.9 5.90239
21446.6 5.67567
21453.4 5.46836
21460.1 5.27871
21466.9 5.10438
21473.6 4.94365
21480.4 4.79482
21487.1 4.65706
21500.6 4.40974
21514.1 4.19415
21527.5 4.00497
21541.0 3.83729
21554.5 3.68757
21568.0 3.55326
21581.5 3.43210
21595.0 3.32215
21608.4 3.22205
21621.9 3.13045
21635.4 3.04629
21662.4 2.89680
21689.3 2.76800
21716.3 2.65563
21743.3 2.55666
21775.1 2.45387
21807.0 2.36318
21838.9 2.28233
21870.7 2.21014
21882.4 2.18567
21894.0 2.16229
21899.8 2.15116
21902.8 2.14582
21905.7 2.14073
21908.6 2.13609
21910.0 2.13414
21911.5 2.13278
21912.2 2.13247
21912.9 2.13258
21913.7 2.13326
21914.4 2.13472
21915.1 2.13732
21915.9 2.14144
21916.6 2.14756
21917.3 2.15616
21917.9 2.16608
21918.5 2.17859
21919.0 2.18982
21919.4 2.20264
21920.3 2.23428
21921.2 2.27471
21922.1 2.32431
21922.9 2.38269
21923.8 2.44840
21925.6 2.59042
21926.2 2.64134
21926.9 2.68840
21927.5 2.72960
21928.2 2.76308
21928.8 2.78604
21929.4 2.79977
21930.0 2.80366
21930.8 2.79460
21931.4 2.77560
21932.0 2.74703
21933.0 2.68864
21933.9 2.61758
21936.6 2.39457
21937.3 2.34385
21937.9 2.29764
21938.6 2.25650
21939.3 2.22118
21940.1 2.18397
21940.9 2.15423
21941.3 2.14175
21941.8 2.13105
21942.2 2.12169
21942.6 2.11354
21943.0 2.10630
21943.4 2.10019
21943.8 2.09490
21944.2 2.09034
21944.6 2.08630
21945.1 2.08289
21945.9 2.07735
21946.7 2.07303
21947.5 2.06960
21948.4 2.06677
21949.2 2.06438
21950.8 2.06026
21952.5 2.05666
21955.8 2.05010
21959.1 2.04397
21965.7 2.03233
21974.8 2.01702
21984.0 2.00224
22002.2 1.97389
22038.7 1.92105
22111.7 1.82702
22159.6 1.77232
22207.4 1.72211
22303.1 1.63217
22398.8 1.55331
22494.5 1.48282
22595.2 1.41596
22695.9 1.35520
22796.6 1.29887
22897.3 1.24655
