Zn-70(n,g) ENDFB-8.0
Energy(eV) XS(b)
138360 0.0239678
138361 0.0231108
138363 0.0223733
138364 0.0217854
138365 0.0212368
138366 0.0207693
138369 0.0200656
138372 0.0195602
138374 0.0192516
138377 0.0190869
138379 0.0190436
138381 0.0190844
138383 0.0191778
138385 0.0193191
138387 0.0195036
138389 0.0197273
138391 0.0199865
138392 0.0202778
138394 0.0205982
138396 0.0209447
138398 0.0213143
138400 0.0217040
138402 0.0221110
138404 0.0225321
138406 0.0229642
138408 0.0234040
138410 0.0238481
138412 0.0243160
138413 0.0247571
138417 0.0256130
138421 0.0264059
138425 0.0271020
138429 0.0276685
138432 0.0280757
138436 0.0283000
138440 0.0283258
138444 0.0281396
138448 0.0277552
138452 0.0271841
138455 0.0264478
138459 0.0255734
138463 0.0245907
138467 0.0235301
138471 0.0224206
138474 0.0212580
138478 0.0201245
138482 0.0190084
138486 0.0179233
138490 0.0168794
138493 0.0158835
138497 0.0149399
138501 0.0140505
138509 0.0124551
138512 0.0117441
138516 0.0110807
138520 0.0104626
138523 0.00988724
138527 0.00935202
138531 0.00885428
138534 0.00839147
138538 0.00796110
138542 0.00756083
138546 0.00718843
138549 0.00684185
138553 0.00651916
138557 0.00621858
138560 0.00593847
138564 0.00567051
138568 0.00542741
138572 0.00520060
138575 0.00498893
138579 0.00479136
138583 0.00460694
138586 0.00443483
138590 0.00427423
138594 0.00412447
138597 0.00398491
138601 0.00385502
138605 0.00373431
138609 0.00362236
138612 0.00351883
138616 0.00342342
138620 0.00333592
138623 0.00325412
138627 0.00318224
138635 0.00306154
138642 0.00297259
138649 0.00291826
138657 0.00290394
138664 0.00293896
138672 0.00303898
138679 0.00323071
138686 0.00356718
138694 0.00412970
138698 0.00454788
138701 0.00510502
138705 0.00586169
138709 0.00691602
138712 0.00843541
138714 0.00948676
138716 0.0107245
138718 0.0123750
138720 0.0143859
138722 0.0171788
138723 0.0207502
138724 0.0232834
138725 0.0260126
138726 0.0292835
138727 0.0332480
138728 0.0387231
138729 0.0449413
138730 0.0528332
138731 0.0630485
138732 0.0783490
138733 0.0974493
138733 0.111219
138734 0.124425
138734 0.144455
138735 0.164090
138735 0.194615
138736 0.234107
138736 0.263542
138736 0.286172
138736 0.340415
138737 0.390929
138737 0.430456
138737 0.475561
138737 0.527141
138738 0.618894
138738 0.691285
138738 0.773976
138738 0.903622
138739 1.03107
138739 1.15378
138739 1.28488
138739 1.41929
138739 1.54894
138739 1.60864
138740 1.71005
138740 1.74863
138740 1.77727
138740 1.79491
138740 1.80087
138740 1.79490
138740 1.77726
138740 1.74861
138740 1.71002
138741 1.66284
138741 1.54890
138741 1.41925
138741 1.15373
138742 1.03103
138742 0.898390
138742 0.819456
138742 0.731230
138742 0.653825
138742 0.618848
138743 0.527093
138743 0.452209
138743 0.390877
138744 0.340360
138744 0.298469
138744 0.263480
138745 0.225273
138745 0.201630
138745 0.181413
138746 0.164012
138746 0.135823
138747 0.114224
138747 0.0948970
138748 0.0819627
138749 0.0714977
138749 0.0629179
138750 0.0558005
138750 0.0498339
138752 0.0404748
138753 0.0330635
138754 0.0279226
138755 0.0239210
138757 0.0207460
138758 0.0179943
138759 0.0159323
138761 0.0127876
138764 0.0104551
138766 0.00874592
138769 0.00745542
138771 0.00649203
138774 0.00569531
138776 0.00507774
138781 0.00412951
138786 0.00344916
138791 0.00296101
138796 0.00259046
138801 0.00230146
138806 0.00207085
138811 0.00188319
138820 0.00159739
138830 0.00138891
138840 0.00123312
138850 0.00111108
138860 0.00101271
138870 0.000930786
138879 0.000862602
138889 0.000804283
138899 0.000753716
138909 0.000708934
138919 0.000669685
138929 0.000634276
138938 0.000602742
138948 0.000573897
138958 0.000547897
138968 0.000524095
138978 0.000502209
138997 0.000463114
139017 0.000429559
139037 0.000400150
139056 0.000374408
139076 0.000351474
139096 0.000331022
139115 0.000312682
139135 0.000296237
139155 0.000281277
139174 0.000267756
139194 0.000255369
139214 0.000244103
139233 0.000233725
139253 0.000224190
139273 0.000215413
139292 0.000207356
139312 0.000199871
139332 0.000192977
139351 0.000186553
139371 0.000180620
139391 0.000175078
139410 0.000169923
139450 0.000160674
139489 0.000152633
139528 0.000145631
139568 0.000139514
139607 0.000134202
139646 0.000129585
139686 0.000125587
139725 0.000122136
139764 0.000119198
139804 0.000116721
139843 0.000114669
139882 0.000113014
139921 0.000111733
140000 0.000110229
140097 0.000110230
140146 0.000110995
140195 0.000112282
140244 0.000114113
140292 0.000116520
140341 0.000119550
140390 0.000123252
140438 0.000127718
140487 0.000133039
140536 0.000139338
140560 0.000142909
140584 0.000146771
140609 0.000150981
140633 0.000155535
140657 0.000160503
140682 0.000165883
140706 0.000171762
140730 0.000178140
140755 0.000185097
140779 0.000192696
140803 0.000201047
140828 0.000210167
140852 0.000220230
140876 0.000231269
140901 0.000243510
140925 0.000257012
140950 0.000272074
140974 0.000288795
140998 0.000307581
141023 0.000328599
141047 0.000352412
141071 0.000379299
141083 0.000394171
141096 0.000410071
141108 0.000427096
141120 0.000445200
141132 0.000464800
141144 0.000485711
141156 0.000508429
141169 0.000532754
141181 0.000559282
141193 0.000588045
141205 0.000619300
141217 0.000653049
141229 0.000690187
141242 0.000730837
141254 0.000775453
141266 0.000824140
141278 0.000878318
141290 0.000938330
141303 0.00100504
141315 0.00107881
141327 0.00116208
141339 0.00125574
141351 0.00136156
141363 0.00148065
141376 0.00161759
141388 0.00177474
141400 0.00195616
141412 0.00216509
141424 0.00241140
141436 0.00270172
141449 0.00304668
141461 0.00345636
141467 0.00369378
141473 0.00395545
141479 0.00424453
141485 0.00456466
141488 0.00474056
141491 0.00492001
141494 0.00511562
141496 0.00521418
141497 0.00531541
141499 0.00542642
141500 0.00553344
141502 0.00564339
141503 0.00575638
141505 0.00587250
141506 0.00599185
141508 0.00611455
141509 0.00624069
141511 0.00637918
141513 0.00651281
141514 0.00665024
141516 0.00679160
141517 0.00694684
141519 0.00709671
141522 0.00740955
141525 0.00775214
141528 0.00810356
141531 0.00847576
141534 0.00886996
141537 0.00930176
141540 0.00974459
141543 0.0102293
141546 0.0107259
141549 0.0112687
141552 0.0118238
141555 0.0124089
141558 0.0130246
141560 0.0134523
141562 0.0138713
141564 0.0143255
141566 0.0147695
141568 0.0152495
141570 0.0157171
141572 0.0161954
141574 0.0166836
141576 0.0172074
141577 0.0177131
141579 0.0182527
141581 0.0187705
141583 0.0193191
141585 0.0198416
141587 0.0203631
141589 0.0208813
141591 0.0214201
141593 0.0219226
141595 0.0224382
141597 0.0229120
141601 0.0238204
141605 0.0245985
141608 0.0252579
141612 0.0257493
141616 0.0260510
141620 0.0261491
141624 0.0260441
141628 0.0257357
141632 0.0252382
141636 0.0245926
141639 0.0237914
141643 0.0228798
141647 0.0218883
141651 0.0208730
141655 0.0198058
141659 0.0187351
141663 0.0176787
141667 0.0166765
141670 0.0156857
141674 0.0147400
141678 0.0138438
141682 0.0130203
141698 0.0101164
141702 0.00950516
141706 0.00895225
141710 0.00842640
141714 0.00795109
141718 0.00749911
141722 0.00709042
141726 0.00670151
141729 0.00634948
141733 0.00601406
141737 0.00571001
141741 0.00541982
141745 0.00515631
141749 0.00490435
141753 0.00467512
141757 0.00445551
141761 0.00425532
141765 0.00406314
141769 0.00388761
141773 0.00371877
141777 0.00356424
141781 0.00341532
141785 0.00327876
141789 0.00314691
141793 0.00302577
141797 0.00290858
141801 0.00280073
141805 0.00269621
141808 0.00259985
141816 0.00241993
141824 0.00225826
141832 0.00211254
141840 0.00198081
141848 0.00186139
141856 0.00175285
141864 0.00165395
141872 0.00156361
141880 0.00148091
141887 0.00140503
141895 0.00133528
141903 0.00127104
141911 0.00121176
141919 0.00115696
141927 0.00110623
141935 0.00105976
141943 0.00101604
141951 0.000975381
141958 0.000937529
141966 0.000902245
141974 0.000869319
141982 0.000838560
141990 0.000809799
141998 0.000782883
142006 0.000757674
142014 0.000734045
142030 0.000691089
142045 0.000653231
142061 0.000620022
142077 0.000590504
142093 0.000564457
142108 0.000541510
142124 0.000521355
142140 0.000503737
142156 0.000488448
142172 0.000475318
142187 0.000464279
142203 0.000455089
142219 0.000447754
142235 0.000442233
142251 0.000438513
142266 0.000436614
142282 0.000436586
142298 0.000438516
142314 0.000442502
142329 0.000448772
142345 0.000457545
142361 0.000469134
142377 0.000483945
142393 0.000502508
142408 0.000525511
142424 0.000553859
142440 0.000588506
142456 0.000631492
142472 0.000684807
142487 0.000751490
142503 0.000835850
142519 0.000944158
142535 0.00108582
142551 0.00127544
142558 0.00139510
142566 0.00153474
142574 0.00170347
142582 0.00190719
142590 0.00215618
142598 0.00246482
142606 0.00285370
142614 0.00335309
142618 0.00366187
142622 0.00400898
142626 0.00442236
142629 0.00489393
142633 0.00546476
142637 0.00612781
142641 0.00694681
142645 0.00791991
142649 0.00915317
142651 0.00988310
142653 0.0106619
142655 0.0115871
142657 0.0126395
142659 0.0138434
142661 0.0151548
142663 0.0167479
142665 0.0186059
142667 0.0207899
142669 0.0232387
142671 0.0263091
142672 0.0280743
142673 0.0300201
142674 0.0321714
142675 0.0345569
142676 0.0372110
142677 0.0398622
142678 0.0431431
142679 0.0468310
142680 0.0509922
142681 0.0557067
142682 0.0610701
142683 0.0671983
142684 0.0742308
142685 0.0814723
142685 0.0859240
142686 0.0907174
142686 0.0958841
142687 0.101458
142687 0.107478
142688 0.113982
142688 0.121016
142689 0.127056
142689 0.135162
142690 0.143936
142690 0.153429
142691 0.163696
142691 0.174788
142692 0.186753
142692 0.199630
142693 0.210608
142693 0.225184
142694 0.240696
142694 0.257096
142694 0.270795
142695 0.306728
142696 0.339749
142697 0.357527
142697 0.374274
142698 0.389424
142698 0.399998
142699 0.410803
142699 0.417201
142699 0.420549
142700 0.422054
142700 0.423265
142700 0.422580
142701 0.421369
142701 0.418449
142701 0.415790
142702 0.406814
142702 0.397480
142702 0.383568
142703 0.367706
142704 0.336086
142705 0.299375
142706 0.267299
142706 0.250409
142707 0.237497
142707 0.222172
142708 0.210588
142708 0.191776
142709 0.177095
142710 0.161566
142710 0.149532
142711 0.136854
142711 0.127050
142712 0.116725
142713 0.108735
142713 0.100307
142714 0.0937698
142715 0.0868547
142715 0.0814735
142716 0.0757623
142717 0.0713020
142717 0.0672017
142718 0.0634264
142719 0.0593911
142719 0.0562171
142720 0.0501245
142722 0.0449391
142723 0.0404962
142724 0.0366650
142726 0.0333416
142727 0.0304424
142728 0.0280840
142729 0.0258217
142731 0.0238193
142732 0.0220391
142733 0.0204501
142735 0.0190262
142736 0.0177457
142738 0.0156210
142741 0.0137929
142744 0.0122698
142746 0.0109878
142749 0.00993785
142751 0.00900022
142754 0.00819166
142757 0.00748967
142759 0.00689856
142764 0.00587912
142769 0.00509071
142775 0.00444582
142780 0.00393096
142785 0.00350562
142790 0.00315031
142795 0.00284516
142800 0.00259084
142810 0.00218069
142821 0.00187159
142831 0.00163536
142841 0.00144781
142852 0.00129825
142862 0.00117745
142872 0.00107972
142893 0.000931094
142913 0.000828362
142934 0.000756955
142954 0.000708296
142975 0.000676503
142995 0.000658541
143016 0.000652217
143037 0.000656540
143057 0.000671255
143078 0.000696762
143098 0.000734186
143119 0.000785241
143139 0.000853592
143160 0.000943428
143181 0.00106322
143191 0.00113775
143201 0.00122387
143211 0.00132606
143222 0.00144732
143232 0.00159280
143242 0.00176772
143252 0.00198562
143263 0.00225994
143273 0.00261358
143278 0.00282856
143283 0.00307796
143288 0.00337633
143294 0.00372349
143299 0.00414890
143304 0.00465770
143309 0.00530137
143314 0.00610031
143317 0.00659210
143319 0.00713310
143322 0.00778160
143324 0.00850594
143327 0.00938897
143330 0.0104377
143332 0.0116977
143335 0.0131662
143337 0.0150443
143340 0.0174016
143341 0.0188133
143342 0.0204184
143344 0.0222542
143345 0.0241935
143346 0.0266141
143348 0.0294390
143349 0.0327629
143350 0.0367093
143351 0.0414416
143353 0.0471790
143353 0.0507853
143354 0.0542202
143355 0.0580187
143355 0.0622321
143356 0.0677537
143357 0.0730886
143357 0.0801375
143358 0.0870065
143359 0.0961641
143359 0.105171
143360 0.115444
143360 0.127210
143361 0.143191
143362 0.159200
143362 0.171264
143362 0.181136
143363 0.203277
143363 0.220035
143364 0.233778
143364 0.248613
143364 0.264618
143365 0.281870
143365 0.300437
143365 0.320379
143365 0.341737
143366 0.364523
143366 0.388717
143367 0.440968
143368 0.544525
143368 0.572210
143368 0.598401
143369 0.622273
143369 0.642967
143369 0.659644
143370 0.671566
143370 0.678171
143370 0.679448
143370 0.676605
143371 0.668198
143371 0.654638
143371 0.636554
143372 0.614727
143372 0.590010
143372 0.544689
143373 0.487737
143373 0.459584
143374 0.432207
143374 0.405890
143374 0.380822
143374 0.357120
143375 0.342105
143375 0.320775
143375 0.307344
143376 0.282320
143376 0.254310
143376 0.234309
143377 0.212019
143377 0.196131
143378 0.181784
143378 0.168818
143379 0.154329
143379 0.143955
143379 0.134536
143380 0.125969
143380 0.116323
143381 0.109359
143382 0.0971501
143382 0.0856903
143383 0.0761533
143384 0.0681500
143385 0.0620798
143386 0.0562112
143387 0.0517035
143388 0.0472944
143388 0.0438707
143389 0.0404881
143390 0.0375264
143392 0.0328622
143394 0.0291491
143395 0.0261565
143397 0.0235907
143399 0.0216119
143401 0.0199751
143402 0.0186146
143406 0.0164823
143409 0.0150504
143413 0.0140524
143416 0.0134347
143420 0.0130880
143423 0.0129882
143426 0.0130963
143430 0.0134003
143433 0.0139165
143437 0.0146238
143440 0.0155834
143442 0.0161431
143444 0.0167701
143445 0.0175138
143447 0.0182984
143449 0.0191709
143450 0.0201404
143452 0.0212846
143454 0.0224893
143456 0.0238293
143457 0.0253215
143459 0.0270894
143461 0.0289610
143463 0.0310564
143464 0.0334075
143466 0.0362175
143468 0.0392206
143469 0.0409656
143469 0.0426158
143470 0.0445925
143471 0.0464643
143472 0.0487091
143473 0.0511125
143474 0.0536873
143475 0.0561309
143476 0.0590675
143476 0.0618567
143477 0.0652106
143478 0.0683972
143479 0.0722294
143480 0.0758696
143481 0.0802446
143481 0.0843961
143482 0.0893775
143483 0.0940936
143484 0.0997351
143485 0.105055
143486 0.112113
143487 0.118847
143488 0.126734
143489 0.134163
143490 0.142727
143491 0.150636
143492 0.167500
143493 0.176129
143494 0.183503
143495 0.191020
143496 0.196957
143497 0.202382
143498 0.206017
143499 0.207469
143499 0.208490
143500 0.209207
143501 0.208972
143501 0.208288
143502 0.205955
143503 0.201808
143504 0.196835
143505 0.190156
143506 0.183325
143507 0.175076
143508 0.167268
143510 0.150354
143511 0.133832
143512 0.125569
143513 0.118466
143514 0.110980
143515 0.104624
143516 0.0967203
143518 0.0900378
143519 0.0833372
143520 0.0777054
143521 0.0720803
143522 0.0673636
143523 0.0626577
143524 0.0587123
143526 0.0547734
143527 0.0514670
143528 0.0481604
143529 0.0453791
143530 0.0425913
143531 0.0402404
143533 0.0378778
143534 0.0358801
143535 0.0338667
143536 0.0321595
143537 0.0304341
143538 0.0289669
143539 0.0274799
143541 0.0262119
143542 0.0249233
143543 0.0238217
143544 0.0226991
143545 0.0217369
143547 0.0199096
143550 0.0183002
143552 0.0168764
143554 0.0156113
143557 0.0144828
143559 0.0134722
143561 0.0125639
143564 0.0117448
143566 0.0110037
143568 0.0103312
143570 0.00971916
143573 0.00916059
143575 0.00864950
143577 0.00818070
143580 0.00774969
143582 0.00735254
143584 0.00698580
143589 0.00633188
143593 0.00576786
143598 0.00527803
143603 0.00484994
143607 0.00447363
143612 0.00414109
143616 0.00384576
143621 0.00358230
143626 0.00334627
143630 0.00313399
143635 0.00294235
143639 0.00276878
143644 0.00261105
143653 0.00233590
143662 0.00210719
143672 0.00191098
143681 0.00174319
143690 0.00159858
143699 0.00147308
143708 0.00136347
143718 0.00126718
143727 0.00118215
143736 0.00110671
143745 0.00103948
143754 0.000979336
143773 0.000876674
143791 0.000792860
143809 0.000724041
143828 0.000666409
143846 0.000618088
143865 0.000577348
143883 0.000542862
143920 0.000488764
143957 0.000450019
143993 0.000422743
144030 0.000404727
144067 0.000394536
144085 0.000392105
144104 0.000391374
144122 0.000392315
144140 0.000394943
144159 0.000399297
144177 0.000405442
144196 0.000413478
144214 0.000423541
144232 0.000435806
144251 0.000450412
144269 0.000467798
144288 0.000488245
144306 0.000512190
144324 0.000540183
144343 0.000572910
144361 0.000611236
144380 0.000656263
144389 0.000681714
144398 0.000709086
144407 0.000739220
144416 0.000772104
144425 0.000808058
144435 0.000847450
144444 0.000890706
144453 0.000938322
144462 0.000990877
144471 0.00104905
144481 0.00111364
144490 0.00118561
144499 0.00126608
144508 0.00135642
144517 0.00145827
144527 0.00157362
144536 0.00170494
144545 0.00185349
144554 0.00202628
144563 0.00222649
144573 0.00246013
144582 0.00273489
144591 0.00306072
144600 0.00345070
144609 0.00392222
144618 0.00449171
144628 0.00520321
144632 0.00562320
144637 0.00609493
144641 0.00662663
144646 0.00722805
144648 0.00755845
144651 0.00791077
144653 0.00828682
144654 0.00849308
144655 0.00868853
144656 0.00890900
144658 0.00911801
144659 0.00935387
144660 0.00957755
144661 0.00983006
144662 0.0100696
144663 0.0103402
144664 0.0105969
144666 0.0108870
144667 0.0111623
144668 0.0114735
144669 0.0117689
144670 0.0121028
144671 0.0124199
144673 0.0127784
144674 0.0131189
144676 0.0138694
144678 0.0146753
144681 0.0155403
144683 0.0164682
144685 0.0174625
144687 0.0185267
144690 0.0196635
144692 0.0208204
144693 0.0214804
144694 0.0221607
144696 0.0228613
144697 0.0235817
144698 0.0243213
144699 0.0250794
144700 0.0258550
144702 0.0266468
144703 0.0274532
144704 0.0282724
144705 0.0291020
144706 0.0299396
144708 0.0307820
144709 0.0316260
144710 0.0324677
144711 0.0332337
144712 0.0340589
144713 0.0348684
144715 0.0356571
144716 0.0364191
144718 0.0378404
144721 0.0390368
144725 0.0408336
144728 0.0413023
144730 0.0414521
144732 0.0412891
144735 0.0408076
144737 0.0400298
144740 0.0389896
144742 0.0377297
144744 0.0362969
144747 0.0347387
144749 0.0331697
144752 0.0314924
144754 0.0298085
144756 0.0281460
144759 0.0265933
144761 0.0250310
144763 0.0235387
144766 0.0221234
144768 0.0208429
144772 0.0188914
144776 0.0171394
144780 0.0155748
144783 0.0142164
144787 0.0129742
144791 0.0118702
144795 0.0108884
144798 0.0100360
144802 0.00925417
144806 0.00855558
144810 0.00793007
144813 0.00738274
144817 0.00687642
144821 0.00643136
144825 0.00601776
144828 0.00565257
144832 0.00531167
144836 0.00500156
144840 0.00471886
144844 0.00446712
144847 0.00423020
144851 0.00401843
144855 0.00381842
144859 0.00363902
144862 0.00346902
144866 0.00331210
144870 0.00316704
144874 0.00303617
144877 0.00291145
144881 0.00279866
144885 0.00269093
144889 0.00259330
144892 0.00249987
144896 0.00241283
144904 0.00225789
144911 0.00212095
144919 0.00200290
144926 0.00189830
144934 0.00180808
144941 0.00172926
144949 0.00166061
144957 0.00160035
144964 0.00154923
144972 0.00150570
144979 0.00146920
144987 0.00143895
144994 0.00141541
145002 0.00139789
145009 0.00138626
145017 0.00138042
145024 0.00138056
145032 0.00138682
145039 0.00139927
145047 0.00141859
145054 0.00144473
145062 0.00147852
145069 0.00152075
145077 0.00157315
145085 0.00163563
145092 0.00171037
145100 0.00179935
145107 0.00190663
145115 0.00203261
145122 0.00218271
145130 0.00236227
145137 0.00258151
145145 0.00284415
145152 0.00317035
145160 0.00356943
145167 0.00407781
145171 0.00438243
145175 0.00471894
145179 0.00511308
145182 0.00555315
145186 0.00607464
145190 0.00666441
145194 0.00737328
145198 0.00821157
145201 0.00921231
145205 0.0103847
145207 0.0110801
145209 0.0118506
145211 0.0127074
145213 0.0136106
145214 0.0146754
145216 0.0158730
145218 0.0172261
145220 0.0186761
145222 0.0204163
145224 0.0224120
145226 0.0247142
145228 0.0273868
145230 0.0305104
145231 0.0323691
145231 0.0341875
145232 0.0363882
145233 0.0385497
145234 0.0409023
145235 0.0434679
145236 0.0465985
145237 0.0496990
145238 0.0534992
145239 0.0572796
145240 0.0619338
145241 0.0665840
145242 0.0717287
145243 0.0774302
145244 0.0845037
145245 0.0916201
145245 0.0959135
145246 0.100469
145246 0.109384
145247 0.114762
145247 0.120465
145248 0.126511
145248 0.131603
145249 0.138302
145249 0.143934
145250 0.151324
145250 0.157520
145251 0.168972
145251 0.179394
145252 0.190347
145253 0.201779
145254 0.227773
145255 0.252223
145256 0.266007
145256 0.277135
145257 0.287307
145258 0.296202
145258 0.303511
145259 0.308956
145259 0.312317
145260 0.313452
145260 0.312944
145261 0.311903
145261 0.308177
145262 0.302400
145263 0.294803
145263 0.284020
145264 0.273493
145264 0.262114
145265 0.250183
145266 0.223677
145268 0.199824
145268 0.188469
145269 0.177604
145269 0.167275
145270 0.157509
145271 0.146834
145271 0.136926
145272 0.127759
145273 0.120464
145273 0.112574
145274 0.105307
145275 0.0986199
145275 0.0933141
145276 0.0875824
145277 0.0823049
145277 0.0774425
145278 0.0735777
145279 0.0693925
145279 0.0660603
145280 0.0624455
145281 0.0595621
145281 0.0564278
145282 0.0535204
145283 0.0486571
145285 0.0444000
145286 0.0406581
145287 0.0371180
145289 0.0342185
145290 0.0316390
145291 0.0293356
145293 0.0271220
145294 0.0252815
145295 0.0235003
145297 0.0220094
145298 0.0205575
145299 0.0193348
145301 0.0182191
145302 0.0171983
145305 0.0153389
145307 0.0138250
145310 0.0124846
145313 0.0113759
145315 0.0103802
145318 0.00951588
145321 0.00876120
145323 0.00812173
145326 0.00753450
145329 0.00703229
145331 0.00656716
145334 0.00616623
145339 0.00546762
145344 0.00489701
145350 0.00442596
145355 0.00403358
145360 0.00369856
145366 0.00342132
145371 0.00318605
145376 0.00298569
145382 0.00281473
145387 0.00266879
145398 0.00243873
145408 0.00227389
145419 0.00216429
145429 0.00210010
145440 0.00207696
145451 0.00209385
145461 0.00215184
145472 0.00225526
145483 0.00241212
145493 0.00263789
145504 0.00294887
145514 0.00337883
145520 0.00365339
145525 0.00397913
145530 0.00437591
145536 0.00484493
145541 0.00541392
145546 0.00611145
145552 0.00697723
145554 0.00750021
145557 0.00806755
145560 0.00873429
145562 0.00946428
145565 0.0103308
145568 0.0112900
145570 0.0124422
145573 0.0137881
145576 0.0153724
145578 0.0171776
145581 0.0194164
145582 0.0206550
145584 0.0220163
145585 0.0236383
145586 0.0253096
145588 0.0271627
145589 0.0292240
145590 0.0317123
145592 0.0343114
145593 0.0372337
145594 0.0405315
145596 0.0445757
145597 0.0488694
145598 0.0537755
145599 0.0594049
145600 0.0627812
145601 0.0664292
145602 0.0703751
145602 0.0740161
145603 0.0785936
145603 0.0828241
145604 0.0881501
145605 0.0930781
145605 0.0992874
145606 0.106034
145607 0.113362
145607 0.120140
145608 0.128668
145609 0.136537
145609 0.146403
145610 0.155462
145611 0.166745
145611 0.177018
145612 0.187821
145613 0.199107
145613 0.212784
145614 0.224821
145615 0.249108
145616 0.262866
145616 0.274026
145617 0.284286
145618 0.293331
145618 0.301936
145619 0.307327
145619 0.310654
145620 0.311776
145620 0.311272
145621 0.310241
145621 0.306551
145622 0.300829
145623 0.293302
145623 0.282617
145624 0.272182
145624 0.260898
145625 0.249064
145626 0.222753
145628 0.199058
145628 0.185936
145629 0.175219
145629 0.165037
145630 0.155413
145631 0.146353
145631 0.139231
145632 0.132487
145632 0.126112
145633 0.120091
145633 0.114409
145634 0.109050
145634 0.103998
145635 0.0992361
145635 0.0947481
145636 0.0865303
145637 0.0792237
145638 0.0727183
145639 0.0663709
145640 0.0612421
145641 0.0566464
145642 0.0525188
145643 0.0488023
145644 0.0454478
145645 0.0424126
145646 0.0396596
145647 0.0369189
145648 0.0346588
145649 0.0325940
145650 0.0307036
145651 0.0289692
145652 0.0273746
145654 0.0245499
145656 0.0220239
145658 0.0199604
145660 0.0181721
145662 0.0166129
145665 0.0151821
145667 0.0139849
145669 0.0129245
145671 0.0119812
145673 0.0110987
145675 0.0103468
145677 0.00966993
145679 0.00905842
145681 0.00847785
145683 0.00797637
145687 0.00710107
145691 0.00634897
145695 0.00572801
145699 0.00518459
145703 0.00472844
145707 0.00432324
145711 0.00397844
145715 0.00366833
145719 0.00340141
145723 0.00315881
145727 0.00294798
145735 0.00258522
145743 0.00229046
145752 0.00204773
145760 0.00184777
145768 0.00167716
145776 0.00153224
145784 0.00140816
145792 0.00130117
145800 0.00120834
145808 0.00112736
145824 0.000994675
145840 0.000890642
145857 0.000808974
145873 0.000744803
145889 0.000695113
145905 0.000657138
145921 0.000629940
145938 0.000612989
145954 0.000606519
145970 0.000611566
145986 0.000630549
146002 0.000667706
146018 0.000730018
146035 0.000831630
146043 0.000904269
146051 0.000997812
146059 0.00111980
146067 0.00128165
146075 0.00150124
146083 0.00180342
146087 0.00200576
146091 0.00224584
146095 0.00254905
146099 0.00291891
146103 0.00340134
146107 0.00401243
146111 0.00484611
146115 0.00596068
146118 0.00671658
146120 0.00758560
146122 0.00864259
146124 0.00994573
146126 0.0116696
146128 0.0137764
146130 0.0165229
146132 0.0201949
146133 0.0227665
146134 0.0255587
146135 0.0289003
146136 0.0329440
146137 0.0378988
146138 0.0440569
146139 0.0518355
146140 0.0618459
146141 0.0750103
146141 0.0831956
146142 0.0927652
146142 0.104039
146143 0.117432
146143 0.133487
146144 0.152919
146144 0.176688
146145 0.206086
146145 0.242868
146146 0.269444
146146 0.289426
146146 0.323358
146146 0.348996
146147 0.392713
146147 0.425843
146147 0.482406
146147 0.525230
146148 0.597999
146148 0.658329
146148 0.743857
146148 0.845622
146149 0.955105
146149 1.06646
146149 1.17015
146149 1.22885
146150 1.25355
146150 1.29130
146150 1.30357
146150 1.31355
146150 1.30356
146150 1.29129
146151 1.25353
146151 1.22882
146151 1.17013
146151 1.13715
146151 1.06643
146152 0.845595
146152 0.743833
146152 0.655434
146153 0.572536
146153 0.525213
146153 0.482392
146153 0.443723
146153 0.408839
146154 0.362817
146154 0.311470
146154 0.279184
146155 0.242862
146155 0.219789
146156 0.193546
146156 0.171526
146156 0.152915
146157 0.140802
146157 0.126700
146157 0.117428
146158 0.0992963
146159 0.0831905
146160 0.0720603
146160 0.0629956
146161 0.0555223
146162 0.0492930
146162 0.0440493
146164 0.0357824
146165 0.0292603
146167 0.0246582
146168 0.0210646
146169 0.0182063
146171 0.0157484
146172 0.0138811
146174 0.0123306
146175 0.0110294
146178 0.00892245
146181 0.00737590
146184 0.00620750
146187 0.00533107
146190 0.00461163
146192 0.00405200
146195 0.00357806
146198 0.00319924
146204 0.00259366
146210 0.00216215
146215 0.00183855
146221 0.00158972
146227 0.00139130
146232 0.00123576
146238 0.00110954
146244 0.00100581
146255 0.000846156
146267 0.000733326
146278 0.000650143
146290 0.000589012
146301 0.000543144
146313 0.000509738
146335 0.000470650
146358 0.000463081
146381 0.000488713
146393 0.000517831
146404 0.000561710
146416 0.000626405
146427 0.000721790
146438 0.000866824
146444 0.000966253
146450 0.00109211
146456 0.00125729
146461 0.00147092
146467 0.00175843
146473 0.00215738
146476 0.00242227
146479 0.00274491
146481 0.00314322
146484 0.00362342
146487 0.00425567
146490 0.00504743
146493 0.00613809
146496 0.00757985
146497 0.00857767
146499 0.00970252
146500 0.0110689
146501 0.0127510
146503 0.0150239
146504 0.0177485
146506 0.0212944
146507 0.0260265
146508 0.0294766
146509 0.0330914
146509 0.0374137
146510 0.0426393
146511 0.0490362
146511 0.0569782
146512 0.0669991
146513 0.0798808
146514 0.0996454
146514 0.123492
146515 0.141066
146515 0.156756
146515 0.181945
146516 0.204878
146516 0.242508
146516 0.277563
146517 0.336540
146517 0.392903
146517 0.437921
146517 0.490220
146518 0.585384
146518 0.662365
146518 0.752308
146518 0.857057
146518 0.971664
146519 1.04501
146519 1.19106
146519 1.35082
146519 1.51733
146519 1.67824
146520 1.81578
146520 1.86941
