Ir-193(n,tot) ENDFB-8.0
21.3261 14.8016
21.3354 15.1843
21.3447 15.6115
21.3540 16.0889
21.3594 16.3919
21.3648 16.7164
21.3701 17.0643
21.3755 17.4369
21.3809 17.8381
21.3863 18.2698
21.3916 18.7347
21.3970 19.2351
21.4024 19.7763
21.4078 20.3609
21.4132 20.9931
21.4185 21.6759
21.4239 22.4165
21.4293 23.2172
21.4347 24.0863
21.4400 25.0263
21.4444 25.8547
21.4488 26.7393
21.4532 27.6835
21.4576 28.6910
21.4620 29.7656
21.4664 30.9111
21.4708 32.1313
21.4752 33.4271
21.4796 34.8081
21.4840 36.2752
21.4884 37.8319
21.4928 39.4818
21.4972 41.2280
21.5016 43.0734
21.5060 45.0206
21.5104 47.0669
21.5158 49.7182
21.5212 52.5292
21.5265 55.5005
21.5319 58.6249
21.5373 61.9112
21.5427 65.3425
21.5480 68.9244
21.5534 72.6346
21.5642 80.4261
21.5749 88.5814
21.5857 96.9488
21.5964 105.334
21.6082 114.241
21.6179 121.244
21.6277 127.663
21.6374 133.321
21.6472 138.047
21.6553 141.165
21.6635 143.461
21.6716 144.890
21.6797 145.415
21.6846 145.293
21.6894 144.843
21.6943 144.071
21.6992 142.985
21.7040 141.590
21.7089 139.904
21.7186 135.703
21.7272 131.160
21.7359 125.956
21.7445 120.213
21.7531 114.057
21.7699 101.294
21.7868 88.3344
21.7960 81.4559
21.8052 74.8483
21.8144 68.5728
21.8236 62.6986
21.8320 57.6827
21.8362 55.3164
21.8404 53.0511
21.8447 50.8763
21.8489 48.8021
21.8531 46.8178
21.8573 44.9314
21.8615 43.1324
21.8657 41.4271
21.8700 39.8053
21.8742 38.2719
21.8784 36.8168
21.8826 35.4441
21.8868 34.1440
21.8910 32.9196
21.8952 31.7617
21.8995 30.6728
21.9037 29.6442
21.9079 28.6778
21.9121 27.7657
21.9163 26.9091
21.9205 26.1010
21.9247 25.3423
21.9290 24.6265
21.9332 23.9544
21.9374 23.3202
21.9416 22.7243
21.9458 22.1617
21.9500 21.6328
21.9585 20.6625
21.9665 19.8350
21.9746 19.0923
21.9826 18.4239
21.9907 17.8215
21.9987 17.2756
22.0068 16.7800
22.0148 16.3290
22.0228 15.9176
22.0309 15.5405
22.0389 15.1943
22.0470 14.8757
22.0550 14.5820
22.0631 14.3100
22.0711 14.0580
22.0792 13.8239
22.0872 13.6063
22.0987 13.3204
22.1102 13.0609
22.1217 12.8248
22.1332 12.6095
22.1447 12.4125
22.1562 12.2320
22.1677 12.0662
22.1792 11.9139
22.2022 11.6443
22.2252 11.4152
22.2482 11.2204
22.2712 11.0552
22.2865 10.9600
22.3018 10.8757
22.3171 10.8020
22.3325 10.7384
22.3478 10.6850
22.3631 10.6416
22.3785 10.6084
22.3938 10.5854
22.4132 10.5709
22.4325 10.5723
22.4519 10.5880
22.4713 10.6157
22.5487 10.7613
22.5746 10.7903
22.6125 10.8035
22.6504 10.8029
22.6772 10.8146
22.7040 10.8506
22.7308 10.9200
22.7576 11.0279
22.7710 11.0973
22.7844 11.1776
22.7978 11.2690
22.8112 11.3721
22.8246 11.4875
22.8380 11.6162
22.8514 11.7591
22.8648 11.9176
22.8839 12.1749
22.9031 12.4739
22.9222 12.8233
22.9318 13.0205
22.9414 13.2350
22.9509 13.4690
22.9605 13.7249
22.9701 14.0059
22.9796 14.3154
22.9892 14.6578
22.9988 15.0379
23.0084 15.4618
23.0179 15.9365
23.0246 16.3035
23.0313 16.7028
23.0380 17.1380
23.0447 17.6133
23.0514 18.1332
23.0581 18.7027
23.0648 19.3272
23.0715 20.0116
23.0782 20.7645
23.0849 21.5918
23.0916 22.5009
23.0983 23.4994
23.1050 24.5954
23.1117 25.7971
23.1184 27.1128
23.1251 28.5484
23.1321 30.1942
23.1391 31.9911
23.1462 33.9466
23.1532 36.0638
23.1602 38.3532
23.1672 40.8143
23.1742 43.4472
23.1812 46.2451
23.1879 49.0714
23.1946 52.0382
23.2013 55.1344
23.2080 58.3455
23.2214 65.0387
23.2348 71.9333
23.2489 79.1384
23.2629 86.0192
23.2655 87.2107
23.2736 90.8643
23.2818 94.2166
23.2899 97.2144
23.2981 99.8052
23.3048 101.596
23.3115 103.063
23.3182 104.188
23.3249 104.961
23.3347 105.452
23.3446 105.179
23.3544 104.173
23.3643 102.488
23.3705 101.097
23.3768 99.4859
23.3835 97.5141
23.3903 95.3465
23.4039 90.5741
23.4175 85.4782
23.4311 80.3685
23.4423 76.3281
23.4536 72.6366
23.4592 70.9610
23.4649 69.4251
23.4705 68.0407
23.4761 66.8218
23.4835 65.4916
23.4909 64.5000
23.4983 63.8715
23.5057 63.6317
23.5102 63.6863
23.5147 63.8986
23.5192 64.2749
23.5237 64.8190
23.5282 65.5388
23.5327 66.4365
23.5372 67.5216
23.5417 68.7947
23.5462 70.2670
23.5507 71.9372
23.5552 73.8182
23.5597 75.9067
23.5642 78.2170
23.5687 80.7435
23.5732 83.4954
23.5777 86.4765
23.5835 90.6870
23.5893 95.2935
23.5951 100.299
23.6009 105.695
23.6067 111.496
23.6126 117.677
23.6184 124.248
23.6242 131.172
23.6348 144.646
23.6453 159.079
23.6559 174.274
23.6665 189.919
23.6771 205.702
23.6876 221.206
23.6982 236.039
23.7088 249.737
23.7172 259.535
23.7256 268.146
23.7340 275.384
23.7424 281.082
23.7481 284.015
23.7538 286.147
23.7595 287.454
23.7652 287.922
23.7726 287.283
23.7799 285.255
23.7873 281.872
23.7946 277.200
23.8027 270.705
23.8107 262.904
23.8187 253.943
23.8268 243.992
23.8337 234.733
23.8406 225.007
23.8545 204.589
23.8672 185.385
23.8799 166.381
23.8926 148.110
23.8990 139.374
23.9053 130.979
23.9117 122.929
23.9180 115.273
23.9244 108.003
23.9307 101.152
23.9371 94.7028
23.9435 88.6735
23.9498 83.0394
23.9562 77.8085
23.9608 74.2353
23.9654 70.8657
23.9700 67.6853
23.9747 64.6871
23.9793 61.8579
23.9839 59.2022
23.9885 56.7062
23.9931 54.3618
23.9978 52.1568
24.0024 50.0928
24.0070 48.1575
24.0116 46.3432
24.0163 44.6429
24.0209 43.0494
24.0255 41.5561
24.0301 40.1566
24.0365 38.3721
24.0428 36.7410
24.0492 35.2444
24.0555 33.8741
24.0619 32.6142
24.0682 31.4580
24.0746 30.3921
24.0810 29.4112
24.0873 28.5043
24.0937 27.6671
24.1000 26.8907
24.1064 26.1717
24.1127 25.5029
24.1191 24.8817
24.1254 24.3022
24.1318 23.7624
24.1410 23.0390
24.1503 22.3831
24.1595 21.7857
24.1688 21.2418
24.1780 20.7448
24.1873 20.2911
24.1965 19.8760
24.2057 19.4962
24.2150 19.1484
24.2242 18.8306
24.2335 18.5400
24.2427 18.2752
24.2612 17.8160
24.2797 17.4425
24.2982 17.1471
24.3167 16.9253
24.3352 16.7750
24.3536 16.6963
24.3636 16.6845
24.3735 16.6951
24.3835 16.7291
24.3934 16.7880
24.4034 16.8738
24.4133 16.9887
24.4233 17.1358
24.4332 17.3183
24.4432 17.5411
24.4531 17.8093
24.4631 18.1296
24.4730 18.5094
24.4830 18.9589
24.4929 19.4891
24.5029 20.1133
24.5128 20.8466
24.5179 21.2710
24.5230 21.7308
24.5281 22.2306
24.5332 22.7715
24.5383 23.3588
24.5434 23.9937
24.5485 24.6808
24.5536 25.4238
24.5587 26.2281
24.5637 27.0945
24.5688 28.0304
24.5739 29.0361
24.5790 30.1196
24.5841 31.2805
24.5892 32.5248
24.5943 33.8560
24.5986 35.0480
24.6029 36.3060
24.6072 37.6317
24.6115 39.0232
24.6200 42.0244
24.6286 45.3082
24.6372 48.8818
24.6458 52.7297
24.6543 56.8452
24.6629 61.1943
24.6715 65.7532
24.6801 70.4729
24.6972 80.1648
24.7122 88.5526
24.7197 92.5872
24.7272 96.4343
24.7362 100.775
24.7453 104.667
24.7544 108.019
24.7634 110.746
24.7705 112.395
24.7775 113.599
24.7846 114.344
24.7916 114.615
24.8010 114.236
24.8104 113.023
24.8198 111.008
24.8292 108.253
24.8378 105.130
24.8464 101.515
24.8551 97.4840
24.8637 93.1266
24.8810 83.7361
24.8982 74.0247
24.9092 67.9437
24.9202 62.0873
24.9312 56.5512
24.9367 53.9236
24.9422 51.4048
24.9508 47.6624
24.9595 44.2006
24.9681 41.0237
24.9724 39.5415
24.9768 38.1323
24.9811 36.7885
24.9854 35.5120
24.9897 34.3013
24.9940 33.1544
24.9984 32.0696
25.0027 31.0446
25.0070 30.0773
25.0113 29.1675
25.0180 27.8610
25.0247 26.6747
25.0313 25.5964
25.0380 24.6210
25.0447 23.7373
25.0514 22.9405
25.0580 22.2218
25.0647 21.5745
25.0714 20.9913
25.0780 20.4684
25.0847 19.9988
25.0914 19.5791
25.0981 19.2037
25.1047 18.8698
25.1114 18.5733
25.1181 18.3110
25.1259 18.0418
25.1338 17.8122
25.1416 17.6180
25.1495 17.4557
25.1573 17.3222
25.1652 17.2146
25.1809 17.0656
25.1998 16.9782
25.2188 16.9574
25.2566 16.9773
25.2825 16.9387
25.2954 16.8838
25.3083 16.8011
25.3294 16.6069
25.3505 16.3508
25.3927 15.7511
25.4231 15.3487
25.4383 15.1813
25.4535 15.0434
25.4716 14.9207
25.4897 14.8430
25.5077 14.8082
25.5258 14.8127
25.5438 14.8523
25.5619 14.9230
25.5799 15.0213
25.5980 15.1441
25.6341 15.4566
25.6702 15.8518
25.7063 16.3293
25.7424 16.8946
25.7728 17.4459
25.8033 18.0753
25.8337 18.7944
25.8641 19.6183
25.8793 20.0760
25.8945 20.5679
25.9097 21.0982
25.9249 21.6709
25.9401 22.2919
25.9553 22.9669
25.9705 23.7041
25.9857 24.5132
26.0057 25.7059
26.0156 26.3677
26.0256 27.0806
26.0356 27.8512
26.0456 28.6875
26.0556 29.5987
26.0655 30.5948
26.0755 31.6902
26.0855 32.8985
26.0955 34.2364
26.1055 35.7227
26.1154 37.3783
26.1254 39.2263
26.1354 41.2915
26.1454 43.5975
26.1558 46.3068
26.1663 49.3397
26.1767 52.7270
26.1872 56.4928
26.1976 60.6597
26.2081 65.2297
26.2185 70.2057
26.2290 75.5741
26.2423 82.9326
26.2489 86.8008
26.2556 90.7758
26.2623 94.8447
26.2689 98.9736
26.2756 103.144
26.2822 107.331
26.2889 111.505
26.2955 115.637
26.3088 123.656
26.3181 128.985
26.3275 133.974
26.3368 138.549
26.3462 142.646
26.3535 145.491
26.3608 148.001
26.3681 150.167
26.3754 151.988
26.3843 153.755
26.3932 155.044
26.4021 155.898
26.4110 156.376
26.4175 156.531
26.4384 156.352
26.4489 156.172
26.4593 156.173
26.4682 156.454
26.4770 157.118
26.4888 158.811
26.4969 160.648
26.5050 163.142
26.5131 166.401
26.5212 170.520
26.5293 175.621
26.5333 178.574
26.5373 181.808
26.5414 185.356
26.5454 189.225
26.5495 193.434
26.5535 197.990
26.5576 202.935
26.5616 208.277
26.5657 214.038
26.5697 220.224
26.5738 226.890
26.5778 234.044
26.5819 241.712
26.5859 249.899
26.5900 258.673
26.5940 268.044
26.5981 278.040
26.6021 288.664
26.6062 300.002
26.6102 312.058
26.6143 324.866
26.6183 338.424
26.6222 352.175
26.6260 366.663
26.6299 381.993
26.6338 398.114
26.6376 415.139
26.6415 433.006
26.6453 451.786
26.6492 471.504
26.6531 492.239
26.6569 513.906
26.6608 536.638
26.6647 560.335
26.6685 585.135
26.6724 610.922
26.6763 637.768
26.6801 665.677
26.6842 696.105
26.6882 727.700
26.6923 760.452
26.6963 794.261
26.7044 865.370
26.7125 940.586
26.7206 1019.71
26.7287 1102.13
26.7368 1187.20
26.7449 1274.05
26.7611 1449.81
26.7773 1620.89
26.7857 1704.98
26.7941 1783.85
26.8025 1856.14
26.8109 1920.52
26.8211 1985.78
26.8312 2035.98
26.8363 2055.02
26.8413 2069.76
26.8464 2080.14
26.8514 2086.09
26.8548 2087.57
26.8615 2084.55
26.8670 2076.27
26.8725 2062.86
26.8780 2044.41
26.8834 2021.14
26.8889 1993.17
26.8944 1960.85
26.8999 1924.33
26.9053 1884.06
26.9129 1822.89
26.9204 1756.00
26.9280 1684.36
26.9355 1609.07
26.9502 1454.67
26.9650 1296.71
26.9777 1162.24
26.9904 1033.06
26.9968 971.292
27.0031 911.740
27.0095 854.605
27.0158 800.041
27.0232 740.166
27.0306 684.063
27.0379 631.614
27.0453 582.940
27.0527 537.841
27.0600 496.327
27.0674 458.144
27.0748 423.228
27.0821 391.300
27.0895 362.251
27.0969 335.800
27.1042 311.818
27.1116 290.039
27.1189 270.329
27.1263 252.452
27.1337 236.280
27.1410 221.606
27.1484 208.320
27.1558 196.246
27.1631 185.291
27.1705 175.310
27.1779 166.225
27.1852 157.920
27.1926 150.333
27.2000 143.370
27.2073 136.984
27.2147 131.098
27.2221 125.677
27.2294 120.659
27.2368 116.019
27.2441 111.713
27.2515 107.709
27.2609 102.990
27.2703 98.6729
27.2797 94.7043
27.2891 91.0556
27.2985 87.6873
27.3079 84.5793
27.3173 81.7021
27.3267 79.0422
27.3361 76.5775
27.3455 74.2996
27.3549 72.1925
27.3642 70.2519
27.3736 68.4669
27.3830 66.8366
27.3924 65.3550
27.4018 64.0244
27.4135 62.5761
27.4252 61.3692
27.4369 60.4124
27.4486 59.7228
27.4604 59.3190
27.4721 59.2253
27.4838 59.4685
27.4955 60.0770
27.5016 60.5499
27.5077 61.1344
27.5138 61.8344
27.5199 62.6518
27.5260 63.5923
27.5321 64.6552
27.5382 65.8455
27.5443 67.1600
27.5504 68.6027
27.5565 70.1701
27.5687 73.6633
27.5810 77.6017
27.5932 81.9194
27.6147 90.1521
27.6362 98.5517
27.6519 104.257
27.6597 106.850
27.6675 109.204
27.6761 111.470
27.6847 113.345
27.6933 114.786
27.7019 115.753
27.7097 116.199
27.7175 116.220
27.7269 115.673
27.7363 114.510
27.7457 112.752
27.7551 110.439
27.7642 107.714
27.7733 104.575
27.7824 101.079
27.7915 97.3003
27.8102 88.9156
27.8289 80.2299
27.8460 72.5223
27.8545 68.8424
27.8630 65.3200
27.8715 61.9781
27.8801 58.8338
27.8886 55.8980
27.8971 53.1796
27.9043 51.0332
27.9116 49.0438
27.9188 47.2048
27.9261 45.5115
27.9333 43.9577
27.9405 42.5367
27.9478 41.2410
27.9550 40.0628
27.9623 38.9941
27.9695 38.0269
27.9767 37.1536
27.9840 36.3665
27.9912 35.6584
27.9985 35.0228
28.0057 34.4532
28.0129 33.9440
28.0215 33.4148
28.0300 32.9540
28.0385 32.5549
28.0470 32.2114
28.0641 31.6713
28.0811 31.3007
28.0998 31.0607
28.1186 30.9767
28.1373 31.0369
28.1561 31.2366
28.1748 31.5772
28.1935 32.0656
28.2123 32.7144
28.2310 33.5431
28.2404 34.0335
28.2498 34.5793
28.2591 35.1861
28.2685 35.8597
28.2779 36.6072
28.2872 37.4365
28.2966 38.3573
28.3060 39.3806
28.3154 40.5196
28.3247 41.7897
28.3341 43.2090
28.3435 44.7988
28.3528 46.5838
28.3622 48.5930
28.3716 50.8601
28.3809 53.4239
28.3861 54.9659
28.3912 56.6145
28.3963 58.3811
28.4014 60.2747
28.4065 62.3053
28.4116 64.4830
28.4167 66.8188
28.4218 69.3240
28.4270 72.0163
28.4321 74.8976
28.4372 77.9859
28.4423 81.2946
28.4474 84.8374
28.4525 88.6283
28.4576 92.6813
28.4627 97.0104
28.4674 101.239
28.4721 105.722
28.4768 110.470
28.4815 115.482
28.4862 120.789
28.4908 126.376
28.4955 132.275
28.5002 138.466
28.5049 144.983
28.5096 151.800
28.5143 158.950
28.5190 166.402
28.5283 182.271
28.5377 199.370
28.5445 212.550
28.5513 226.283
28.5607 246.013
28.5701 266.545
28.5794 287.657
28.5888 309.083
28.5982 330.522
28.6075 351.637
28.6169 372.068
28.6263 391.445
28.6346 407.538
28.6430 422.221
28.6514 435.285
28.6597 446.483
28.6680 455.545
28.6762 462.470
28.6845 467.152
28.6927 469.526
28.7010 469.573
28.7092 467.312
28.7190 461.804
28.7287 453.420
28.7384 442.421
28.7481 429.174
28.7551 418.519
28.7621 407.065
28.7690 394.977
28.7760 382.425
28.7874 361.324
28.7988 340.168
28.8102 319.661
28.8215 300.450
28.8285 289.588
28.8355 279.567
28.8424 270.479
28.8494 262.425
28.8564 255.495
28.8633 249.767
28.8703 245.315
28.8772 242.199
28.8823 240.806
28.8874 240.166
28.8943 240.551
28.9013 242.430
28.9082 245.832
28.9152 250.779
28.9222 257.282
28.9291 265.346
28.9361 274.963
28.9430 286.118
28.9487 296.377
28.9544 307.602
28.9601 319.804
28.9658 332.903
28.9715 346.899
28.9772 361.692
28.9829 377.271
28.9886 393.512
28.9937 408.501
28.9987 423.884
29.0038 439.623
29.0089 455.648
29.0190 488.277
29.0291 521.046
29.0430 565.104
29.0570 606.117
29.0681 635.457
29.0792 660.603
29.0873 675.673
29.0953 687.830
29.1033 696.865
29.1114 702.602
29.1210 704.975
29.1290 703.143
29.1370 697.873
29.1465 687.383
29.1559 672.493
29.1654 653.553
29.1748 631.021
29.1816 612.704
29.1885 592.991
29.1953 572.043
29.2021 550.143
29.2108 521.179
29.2195 491.438
29.2282 461.354
29.2369 431.328
29.2506 385.130
29.2574 362.783
29.2643 341.147
29.2711 320.260
29.2779 300.265
29.2848 281.166
29.2916 263.065
29.2985 245.938
29.3053 229.828
29.3121 214.735
29.3190 200.668
29.3258 187.565
29.3326 175.435
29.3395 164.207
29.3463 153.872
29.3522 145.601
29.3581 137.934
29.3640 130.813
29.3699 124.229
29.3758 118.129
29.3817 112.502
29.3876 107.306
29.3935 102.512
29.3994 98.0824
29.4053 94.0062
29.4112 90.2494
29.4171 86.7877
29.4231 83.5930
29.4290 80.6550
29.4349 77.9484
29.4408 75.4550
29.4476 72.8096
29.4544 70.4085
29.4613 68.2237
29.4681 66.2432
29.4749 64.4447
29.4818 62.8191
29.4886 61.3493
29.4954 60.0288
29.5023 58.8448
29.5091 57.7933
29.5159 56.8653
29.5228 56.0587
29.5296 55.3678
29.5364 54.7926
29.5433 54.3302
29.5501 53.9823
29.5576 53.7336
29.5650 53.6250
29.5725 53.6608
29.5799 53.8465
29.5865 54.1379
29.5930 54.5544
29.5995 55.1033
29.6060 55.7897
29.6126 56.6226
29.6191 57.6068
29.6256 58.7532
29.6321 60.0658
29.6387 61.5563
29.6452 63.2276
29.6517 65.0915
29.6582 67.1485
29.6648 69.4102
29.6713 71.8735
29.6778 74.5441
29.6843 77.4229
29.6912 80.6651
29.6980 84.1306
29.7049 87.8120
29.7117 91.6930
29.7254 100.015
29.7390 108.940
29.7502 116.543
29.7614 124.252
29.7726 131.905
29.7838 139.320
29.7987 148.509
29.8066 152.959
29.8146 156.999
29.8226 160.572
29.8306 163.622
29.8376 165.857
29.8447 167.631
29.8518 168.928
29.8588 169.738
29.8674 170.072
29.8761 169.696
29.8847 168.644
29.8933 166.966
29.8965 166.215
29.9074 163.051
29.9184 159.204
29.9294 154.881
29.9404 150.311
29.9527 145.178
29.9650 140.376
29.9773 136.246
29.9835 134.535
29.9896 133.112
29.9975 131.774
30.0053 131.031
30.0132 130.948
30.0210 131.584
30.0272 132.619
30.0333 134.151
30.0395 136.196
30.0456 138.768
30.0518 141.880
30.0580 145.538
30.0641 149.743
30.0703 154.488
30.0764 159.780
30.0826 165.601
30.0888 171.934
30.0949 178.759
30.1011 186.046
30.1072 193.764
30.1196 210.328
30.1285 223.141
30.1375 236.403
30.1498 255.007
30.1621 273.513
30.1744 291.302
30.1868 307.737
30.1956 318.322
30.2044 327.664
30.2132 335.579
30.2220 341.897
30.2286 345.488
30.2352 348.060
30.2417 349.585
30.2483 350.038
30.2541 349.549
30.2598 348.236
30.2656 346.104
30.2713 343.179
30.2805 336.919
30.2897 328.824
30.2989 319.063
30.3080 307.836
30.3211 289.739
30.3342 269.817
30.3473 248.785
30.3604 227.327
30.3735 206.063
30.3866 185.537
30.3931 175.664
30.3997 166.134
30.4062 156.954
30.4128 148.177
30.4193 139.799
30.4258 131.859
30.4324 124.341
30.4389 117.272
30.4440 112.101
30.4491 107.188
30.4541 102.530
30.4592 98.1300
30.4642 93.9645
30.4693 90.0357
30.4743 86.3363
30.4794 82.8649
30.4845 79.5994
30.4895 76.5381
30.4946 73.6721
30.4996 70.9974
30.5047 68.4946
30.5097 66.1646
30.5148 63.9894
30.5198 61.9692
30.5264 59.5596
30.5329 57.3752
30.5395 55.3933
30.5460 53.6048
30.5526 51.9904
30.5591 50.5421
30.5657 49.2459
30.5722 48.0914
30.5787 47.0681
30.5853 46.1710
30.5918 45.3907
30.5984 44.7238
30.6049 44.1636
30.6115 43.7083
30.6180 43.3545
30.6245 43.1008
30.6341 42.9094
30.6436 42.9314
30.6501 43.0736
30.6567 43.3226
30.6632 43.6832
30.6698 44.1593
30.6763 44.7583
30.6829 45.4850
30.6894 46.3490
30.6959 47.3559
30.7025 48.5174
30.7090 49.8392
30.7156 51.3351
30.7221 53.0102
30.7287 54.8799
30.7352 56.9481
30.7418 59.2272
30.7483 61.7261
30.7554 64.7149
30.7626 67.9844
30.7697 71.5419
30.7769 75.3917
30.7840 79.5354
30.7911 83.9708
30.7983 88.6920
30.8054 93.6812
30.8120 98.4933
30.8185 103.501
30.8316 114.050
30.8447 125.128
30.8578 136.464
30.8697 146.743
30.8816 156.716
30.8946 166.990
30.9012 171.741
30.9077 176.163
30.9165 181.508
30.9253 186.087
30.9340 189.821
30.9428 192.629
30.9526 194.610
30.9624 195.313
30.9706 194.911
30.9787 193.618
30.9869 191.456
30.9950 188.467
31.0042 184.160
31.0134 178.952
31.0226 172.951
31.0318 166.285
31.0397 160.123
31.0476 153.642
31.0634 140.068
31.0849 121.175
31.0956 111.951
31.1064 103.077
31.1143 96.8448
31.1222 90.8894
31.1301 85.2364
31.1380 79.9042
31.1458 74.9043
31.1537 70.2419
31.1616 65.9168
31.1695 61.9239
31.1749 59.3872
31.1803 56.9971
31.1857 54.7494
31.1910 52.6391
31.1964 50.6612
31.2018 48.8102
31.2072 47.0805
31.2125 45.4692
31.2179 43.9644
31.2233 42.5636
31.2287 41.2609
31.2341 40.0529
31.2394 38.9296
31.2448 37.8881
31.2502 36.9232
31.2556 36.0317
31.2627 34.9449
31.2699 33.9673
31.2771 33.0893
31.2842 32.3023
31.2914 31.5987
31.2986 30.9712
31.3058 30.4138
31.3129 29.9209
31.3201 29.4876
31.3273 29.1098
31.3344 28.7839
31.3416 28.5069
31.3488 28.2763
31.3559 28.0901
31.3631 27.9469
31.3703 27.8457
31.3782 27.7822
31.3861 27.7688
31.3940 27.8060
31.4018 27.8952
31.4097 28.0383
31.4176 28.2380
31.4255 28.4978
31.4334 28.8215
31.4413 29.2154
31.4492 29.6852
31.4571 30.2384
31.4649 30.8827
31.4728 31.6294
31.4807 32.4890
31.4886 33.4742
31.4965 34.5974
31.5019 35.4522
31.5073 36.3845
31.5126 37.4001
31.5180 38.5050
31.5234 39.7054
31.5288 41.0081
31.5342 42.4199
31.5395 43.9450
31.5449 45.5965
31.5503 47.3789
31.5557 49.3000
31.5610 51.3670
31.5664 53.5877
31.5718 55.9691
31.5772 58.5185
31.5826 61.2371
31.5904 65.5596
31.5983 70.2875
31.6062 75.4338
31.6141 80.9997
31.6220 87.0018
31.6299 93.4294
31.6378 100.271
31.6457 107.496
31.6571 118.663
31.6686 130.462
31.6801 142.730
31.6915 155.254
31.7045 169.339
31.7174 183.014
31.7253 190.982
31.7331 198.519
31.7410 205.542
31.7489 211.935
31.7576 218.140
31.7662 223.363
31.7749 227.515
31.7836 230.518
31.7914 232.204
31.7993 232.864
31.8072 232.489
31.8151 231.082
31.8230 228.669
31.8309 225.287
31.8393 220.691
31.8477 215.144
31.8560 208.741
31.8644 201.590
31.8725 194.134
31.8805 186.212
31.8966 169.379
31.9127 151.912
31.9288 134.583
31.9365 126.548
31.9441 118.747
31.9518 111.225
31.9595 104.031
31.9672 97.1748
31.9749 90.6883
31.9825 84.5850
31.9902 78.8793
31.9986 73.0910
32.0070 67.7678
32.0111 65.2712
32.0153 62.8898
32.0195 60.6096
32.0237 58.4391
32.0279 56.3649
32.0321 54.3894
32.0363 52.5094
32.0404 50.7258
32.0446 49.0268
32.0488 47.4170
32.0530 45.8853
32.0572 44.4357
32.0635 42.3912
32.0698 40.5053
32.0761 38.7666
32.0824 37.1667
32.0887 35.6902
32.0950 34.3296
32.1013 33.0756
32.1076 31.9211
32.1139 30.8541
32.1202 29.8689
32.1265 28.9582
32.1328 28.1169
32.1391 27.3362
32.1453 26.6130
32.1516 25.9401
32.1579 25.3150
32.1672 24.4728
32.1764 23.7115
32.1856 23.0194
32.1949 22.3894
32.2041 21.8127
32.2133 21.2841
32.2226 20.7975
32.2318 20.3481
32.2410 19.9314
32.2503 19.5449
32.2595 19.1849
32.2687 18.8489
32.2872 18.2396
32.3057 17.7022
32.3223 17.2696
32.3389 16.8788
32.3555 16.5239
32.3722 16.2002
32.3888 15.9040
32.4054 15.6319
32.4220 15.3813
32.4386 15.1497
32.4553 14.9353
32.4719 14.7362
32.5051 14.3784
32.5384 14.0668
32.5716 13.7938
32.5929 13.6364
32.6142 13.4913
32.6568 13.2340
32.6995 13.0149
32.7421 12.8283
32.7847 12.6697
32.8273 12.5351
32.8699 12.4222
32.9126 12.3300
32.9564 12.2572
33.0003 12.2082
33.0441 12.1848
33.0879 12.1898
33.1318 12.2273
33.1537 12.2603
33.1756 12.3042
33.1975 12.3604
33.2195 12.4309
33.2414 12.5179
33.2633 12.6246
33.2868 12.7655
33.3103 12.9406
33.3220 13.0440
33.3338 13.1596
33.3455 13.2898
33.3573 13.4364
33.3690 13.6025
33.3808 13.7911
33.3925 14.0066
33.4042 14.2535
33.4160 14.5380
33.4277 14.8668
33.4395 15.2484
33.4512 15.6926
33.4579 15.9768
33.4645 16.2867
33.4712 16.6257
33.4778 16.9955
33.4845 17.4001
33.4911 17.8412
33.4978 18.3235
33.5045 18.8487
33.5111 19.4217
33.5178 20.0444
33.5244 20.7221
33.5311 21.4562
33.5377 22.2523
33.5444 23.1112
33.5510 24.0371
33.5577 25.0326
33.5663 26.4303
33.5749 27.9508
33.5835 29.5977
33.5921 31.3711
33.6008 33.2709
33.6094 35.2878
33.6180 37.4159
33.6266 39.6440
33.6375 42.6022
33.6485 45.6615
33.6704 51.8926
33.6892 57.0595
33.6986 59.4756
33.7080 61.7254
33.7187 64.0546
33.7295 66.0514
33.7403 67.6642
33.7511 68.8495
33.7611 69.5407
33.7711 69.8230
33.7788 69.7585
33.7864 69.4522
33.7941 68.9090
33.8018 68.1375
33.8103 67.0282
33.8196 65.5251
33.8289 63.7550
33.8383 61.7536
33.8476 59.5596
33.8645 55.2234
33.8815 50.6325
33.8961 46.6355
33.9107 42.7411
33.9253 39.0513
33.9326 37.3065
33.9399 35.6413
33.9499 33.4948
33.9599 31.5117
33.9699 29.6963
33.9799 28.0501
33.9899 26.5663
33.9999 25.2403
34.0099 24.0639
34.0199 23.0281
34.0260 22.4544
34.0322 21.9278
34.0383 21.4448
34.0445 21.0029
34.0507 20.5989
34.0568 20.2316
34.0630 19.8980
34.0691 19.5958
34.0753 19.3223
34.0814 19.0764
34.0937 18.6585
34.1060 18.3274
34.1183 18.0717
34.1291 17.9018
34.1399 17.7763
34.1506 17.6908
34.1614 17.6417
34.1722 17.6262
34.1829 17.6421
34.1937 17.6881
34.2045 17.7634
34.2152 17.8681
34.2260 18.0025
34.2368 18.1679
34.2475 18.3657
34.2583 18.5990
34.2691 18.8705
34.2798 19.1852
34.2906 19.5476
34.2990 19.8704
34.3075 20.2306
34.3160 20.6325
34.3244 21.0808
34.3329 21.5810
34.3413 22.1395
34.3498 22.7630
34.3583 23.4593
34.3667 24.2366
34.3752 25.1041
34.3836 26.0714
34.3921 27.1489
34.4006 28.3473
34.4090 29.6775
34.4175 31.1507
