Nd-144(n,g) ENDFB-8.0
1110.66 0.0358593
1113.47 0.0369210
1116.27 0.0380375
1119.08 0.0392147
1121.88 0.0404550
1124.69 0.0417638
1127.49 0.0431461
1130.30 0.0446067
1133.10 0.0461530
1135.91 0.0477908
1138.71 0.0495258
1141.52 0.0513695
1144.32 0.0533276
1147.13 0.0554111
1149.93 0.0576319
1152.74 0.0599989
1155.54 0.0625288
1158.35 0.0652349
1161.15 0.0681312
1163.95 0.0712426
1166.76 0.0745842
1169.56 0.0781819
1172.37 0.0820631
1173.77 0.0841178
1175.17 0.0862543
1177.98 0.0907953
1179.38 0.0932067
1180.78 0.0957219
1182.19 0.0983418
1183.59 0.101073
1184.99 0.103931
1186.39 0.106913
1187.80 0.110028
1189.20 0.113289
1190.60 0.116704
1192.00 0.120272
1193.40 0.124016
1194.81 0.127946
1196.21 0.132065
1197.61 0.136391
1199.01 0.140948
1200.42 0.145731
1201.82 0.150768
1203.22 0.156083
1204.62 0.161681
1206.03 0.167583
1208.07 0.176785
1210.11 0.186774
1212.15 0.197641
1214.19 0.209489
1216.23 0.222400
1217.25 0.229295
1218.27 0.236544
1219.29 0.244145
1220.31 0.252116
1221.33 0.260480
1222.34 0.269256
1223.75 0.282074
1225.15 0.295808
1226.55 0.310564
1227.95 0.326420
1229.36 0.343508
1230.76 0.361926
1232.16 0.381823
1233.56 0.403355
1234.97 0.426711
1236.37 0.452055
1237.77 0.479644
1239.17 0.509689
1240.58 0.542513
1241.98 0.578390
1243.38 0.617701
1244.78 0.660853
1245.48 0.684044
1246.19 0.708339
1246.89 0.733837
1247.59 0.760608
1248.29 0.788767
1248.99 0.818312
1249.69 0.849365
1250.39 0.882012
1251.09 0.916395
1251.80 0.952510
1252.50 0.990504
1253.20 1.03048
1253.90 1.07254
1254.60 1.11680
1255.30 1.16336
1256.00 1.21233
1256.70 1.26367
1257.40 1.31755
1258.10 1.37421
1258.80 1.43358
1259.49 1.49591
1260.19 1.56108
1260.89 1.62923
1261.59 1.70036
1262.29 1.77456
1262.99 1.85158
1264.38 2.01394
1265.78 2.18580
1267.18 2.36402
1269.71 2.68884
1270.97 2.84149
1272.24 2.97904
1272.87 3.04007
1273.50 3.09473
1274.14 3.14220
1274.77 3.18166
1275.40 3.21259
1276.04 3.23437
1276.67 3.24662
1277.30 3.24912
1278.31 3.23279
1279.14 3.20153
1279.96 3.15508
1280.78 3.09476
1281.60 3.02227
1282.43 2.93925
1283.25 2.84786
1284.07 2.74979
1284.89 2.64715
1288.19 2.22211
1289.83 2.01627
1290.65 1.91812
1291.48 1.82395
1292.33 1.73003
1293.19 1.64068
1294.05 1.55597
1294.90 1.47566
1295.76 1.39977
1296.62 1.32820
1297.47 1.26080
1298.33 1.19747
1299.19 1.13787
1300.04 1.08187
1300.90 1.02926
1301.76 0.979909
1302.61 0.933495
1303.47 0.889895
1304.33 0.848923
1305.18 0.810451
1306.08 0.772755
1306.97 0.737416
1307.86 0.704190
1308.75 0.673007
1309.65 0.643652
1310.54 0.616061
1311.43 0.590053
1312.32 0.565574
1313.22 0.542463
1314.11 0.520680
1315.00 0.500085
1315.89 0.480642
1316.79 0.462233
1317.68 0.444830
1318.57 0.428344
1319.46 0.412717
1321.25 0.383810
1323.03 0.357727
1324.82 0.334130
1326.60 0.312737
1328.39 0.293269
1330.17 0.275523
1331.96 0.259306
1333.74 0.244461
1334.96 0.235042
1336.18 0.226149
1337.39 0.217744
1338.61 0.209794
1341.04 0.195135
1342.26 0.188381
1343.48 0.182028
1345.91 0.170124
1348.35 0.159342
1350.78 0.149558
1353.21 0.140654
1355.00 0.134638
1356.78 0.128992
1358.57 0.123684
1360.35 0.118722
1362.14 0.114057
1363.92 0.109650
1365.71 0.105514
1367.49 0.101619
1369.28 0.0979263
1371.06 0.0944438
1374.63 0.0880368
1378.20 0.0822865
1381.77 0.0771007
1385.34 0.0724247
1388.91 0.0681823
1392.48 0.0643283
1396.05 0.0608246
1399.62 0.0576196
1403.19 0.0546918
1406.76 0.0520089
1410.33 0.0495433
1413.74 0.0473928
1417.14 0.0453937
1420.55 0.0435516
1423.96 0.0418163
1427.37 0.0402303
1430.77 0.0387609
1434.18 0.0373750
1437.59 0.0361099
1444.40 0.0338225
1447.81 0.0328115
1451.22 0.0318684
1454.63 0.0309832
1458.03 0.0301807
1464.85 0.0287353
1470.04 0.0277917
1475.23 0.0269710
1480.43 0.0262673
1485.62 0.0256770
1490.81 0.0251980
1496.00 0.0248304
1501.20 0.0245763
1506.39 0.0244401
1511.26 0.0244261
1516.12 0.0245314
1520.99 0.0247677
1525.86 0.0251500
1530.73 0.0256832
1535.60 0.0264196
1540.46 0.0273833
1542.90 0.0279644
1545.33 0.0286207
1548.58 0.0296295
1551.82 0.0308106
1555.07 0.0321907
1558.31 0.0338082
1561.56 0.0357126
1563.18 0.0367852
1564.80 0.0379568
1566.43 0.0392235
1568.05 0.0406061
1569.67 0.0420993
1571.29 0.0437471
1573.08 0.0457437
1574.86 0.0479559
1576.65 0.0504138
1578.43 0.0531529
1580.22 0.0562155
1582.00 0.0596522
1583.79 0.0635240
1585.57 0.0679024
1587.03 0.0719297
1588.49 0.0764151
1589.95 0.0814330
1591.41 0.0870694
1592.87 0.0934327
1593.60 0.0969188
1594.33 0.100625
1595.06 0.104573
1595.79 0.108803
1596.52 0.113339
1597.25 0.118206
1597.90 0.122833
1598.55 0.127769
1599.20 0.133042
1599.85 0.138680
1600.50 0.144716
1600.82 0.147901
1601.15 0.151193
1601.47 0.154618
1601.80 0.158160
1602.12 0.161848
1602.45 0.165665
1602.73 0.169131
1603.01 0.172716
1603.30 0.176424
1603.58 0.180261
1603.87 0.184233
1604.15 0.188348
1604.43 0.192612
1604.72 0.197033
1604.90 0.199967
1605.08 0.202972
1605.27 0.206049
1605.45 0.209184
1605.63 0.212412
1605.81 0.215702
1606.00 0.219092
1606.18 0.222548
1606.40 0.226921
1606.63 0.231410
1606.85 0.236041
1607.07 0.240820
1607.29 0.245752
1607.52 0.250845
1607.74 0.256105
1607.85 0.258812
1607.96 0.261540
1608.08 0.264338
1608.19 0.267183
1608.30 0.270076
1608.41 0.272992
1608.52 0.275985
1608.63 0.279001
1608.75 0.282098
1608.86 0.285219
1608.97 0.288424
1609.08 0.291656
1609.19 0.294975
1609.30 0.298322
1609.41 0.301759
1609.53 0.305227
1609.64 0.308790
1609.75 0.312384
1609.86 0.316078
1609.97 0.319805
1610.08 0.323636
1610.19 0.327503
1610.31 0.331478
1610.42 0.335492
1610.53 0.339618
1610.64 0.343786
1610.75 0.348072
1610.86 0.352401
1610.98 0.356855
1611.09 0.361355
1611.20 0.365985
1611.31 0.370665
1611.53 0.380349
1611.76 0.390475
1611.98 0.400973
1612.20 0.411912
1612.43 0.423316
1612.65 0.435212
1612.87 0.447627
1613.09 0.460594
1613.32 0.474144
1613.54 0.488379
1613.76 0.503208
1613.99 0.518736
1614.21 0.535007
1614.43 0.552068
1614.66 0.569971
1614.88 0.588773
1615.10 0.608533
1615.33 0.629413
1615.55 0.651299
1615.77 0.674359
1616.00 0.698678
1616.22 0.724349
1616.44 0.751472
1616.66 0.780159
1616.89 0.810530
1617.11 0.842718
1617.33 0.876870
1617.56 0.913147
1617.78 0.951727
1618.00 0.992806
1618.23 1.03660
1618.45 1.08335
1618.67 1.13333
1618.90 1.18708
1619.12 1.24446
1619.34 1.30607
1619.56 1.37233
1619.79 1.44371
1620.01 1.52074
1620.23 1.60401
1620.35 1.64839
1620.46 1.69419
1620.57 1.74233
1620.68 1.79251
1620.79 1.84485
1620.90 1.89896
1621.02 1.95596
1621.13 2.01495
1621.24 2.07716
1621.35 2.14161
1621.46 2.20964
1621.57 2.28022
1621.68 2.35480
1621.80 2.43225
1621.91 2.51420
1622.02 2.59941
1622.13 2.68967
1622.24 2.78363
1622.35 2.88328
1622.47 2.98810
1622.58 3.09843
1622.69 3.21357
1622.80 3.33596
1622.91 3.46384
1623.02 3.59994
1623.13 3.74229
1623.25 3.89395
1623.36 4.05275
1623.47 4.22210
1623.58 4.39958
1623.69 4.58901
1623.80 4.78767
1623.92 4.99983
1624.03 5.22244
1624.16 5.50417
1624.29 5.80559
1624.42 6.12801
1624.55 6.47001
1624.69 6.83808
1624.82 7.23088
1624.95 7.64944
1625.08 8.09116
1625.21 8.54132
1625.33 9.01262
1625.46 9.51246
1625.58 10.0323
1625.71 10.5794
1625.83 11.1433
1625.96 11.7307
1626.08 12.3290
1626.29 13.3382
1626.50 14.3513
1626.70 15.3503
1626.91 16.2924
1627.11 17.1509
1627.22 17.5353
1627.32 17.8807
1627.42 18.1895
1627.52 18.4520
1627.63 18.6699
1627.73 18.8362
1627.86 18.9783
1628.00 19.0242
1628.14 18.9735
1628.27 18.8267
1628.39 18.6377
1628.50 18.3923
1628.61 18.0927
1628.72 17.7436
1628.83 17.3461
1628.94 16.9129
1629.05 16.4462
1629.16 15.9521
1629.39 14.8993
1629.61 13.8084
1629.83 12.7083
1630.05 11.6403
1630.22 10.8735
1630.39 10.1460
1630.55 9.45352
1630.72 8.80707
1630.88 8.19988
1631.05 7.63914
1631.21 7.11998
1631.38 6.64069
1631.54 6.20168
1631.70 5.79994
1631.87 5.43026
1632.03 5.09020
1632.19 4.77739
1632.36 4.48954
1632.52 4.22451
1632.68 3.98031
1632.79 3.82362
1632.91 3.67662
1633.02 3.53736
1633.13 3.40536
1633.35 3.16034
1633.57 2.94048
1633.80 2.74094
1634.02 2.56100
1634.24 2.39758
1634.46 2.24880
1634.63 2.14733
1634.79 2.05295
1634.95 1.96449
1635.11 1.88149
1635.28 1.80352
1635.44 1.73020
1635.60 1.66118
1635.77 1.59614
1635.93 1.53478
1636.09 1.47684
1636.26 1.42209
1636.42 1.37028
1636.74 1.27473
1637.07 1.18876
1637.40 1.11091
1637.72 1.04064
1638.05 0.976803
1638.38 0.918655
1638.70 0.865545
1639.03 0.816917
1639.35 0.772287
1639.68 0.731237
1639.95 0.700026
1640.21 0.670791
1640.48 0.643370
1640.75 0.617613
1641.01 0.593384
1641.28 0.570563
1641.55 0.549040
1641.82 0.528718
1642.08 0.509513
1642.35 0.491344
1642.88 0.457840
1643.42 0.427699
1643.95 0.400539
1644.28 0.385163
1644.60 0.370717
1644.93 0.357088
1645.26 0.344215
1645.91 0.320525
1646.56 0.299264
1647.21 0.280086
1647.86 0.262780
1648.52 0.247088
1649.17 0.232817
1649.58 0.224377
1650.00 0.216429
1650.83 0.201811
1651.66 0.188707
1652.49 0.176929
1653.32 0.166299
1654.15 0.156669
1654.98 0.147906
1655.81 0.139921
1656.46 0.134132
1657.12 0.128743
1657.77 0.123706
1658.42 0.119006
1659.07 0.114602
1659.73 0.110485
1661.03 0.103004
1662.33 0.0964081
1663.64 0.0905896
1664.94 0.0854455
1666.25 0.0809085
1667.55 0.0769130
1668.86 0.0734215
1670.16 0.0703991
1671.47 0.0678360
1672.77 0.0657311
1674.07 0.0641112
1675.38 0.0630270
1676.68 0.0625722
1677.40 0.0626370
1678.11 0.0629708
1678.82 0.0636323
1679.53 0.0646896
1680.24 0.0662378
1680.95 0.0684059
1681.67 0.0713775
1682.38 0.0754152
1683.03 0.0804159
1683.68 0.0871386
1684.01 0.0913656
1684.33 0.0963329
1684.66 0.102207
1684.99 0.109207
1685.40 0.120222
1685.61 0.126869
1685.82 0.134417
1686.02 0.143127
1686.23 0.153150
1686.44 0.164892
1686.65 0.178651
1686.81 0.191385
1686.97 0.206055
1687.14 0.223268
1687.30 0.243812
1687.46 0.268909
1687.63 0.300554
1687.71 0.319928
1687.79 0.342095
1687.87 0.368401
1687.95 0.399230
1688.03 0.436694
1688.12 0.482206
1688.20 0.538020
1688.28 0.606070
1688.32 0.646486
1688.36 0.691596
1688.40 0.741986
1688.44 0.796857
1688.48 0.859653
1688.52 0.929867
1688.56 1.00836
1688.60 1.09382
1688.65 1.19152
1688.69 1.30055
1688.73 1.42211
1688.77 1.55400
1688.81 1.70416
1688.85 1.87092
1688.89 2.05582
1688.93 2.25524
1688.97 2.48080
1689.01 2.72953
1689.05 3.00323
1689.09 3.29610
1689.13 3.62461
1689.18 3.98367
1689.22 4.37517
1689.26 4.79016
1689.28 5.10098
1689.31 5.42917
1689.34 5.77526
1689.37 6.13977
1689.40 6.52318
1689.42 6.92593
1689.45 7.34842
1689.48 7.77485
1689.51 8.23713
1689.54 8.72007
1689.56 9.22388
1689.59 9.72959
1689.62 10.2747
1689.65 10.8409
1689.70 12.0140
1689.74 12.9402
1689.78 13.9094
1689.82 14.9200
1689.86 15.9438
1689.91 17.0297
1689.95 18.1494
1689.99 19.2996
1690.03 20.4473
1690.10 22.5334
1690.17 24.6292
1690.24 26.7650
1690.31 28.8485
1690.39 31.1867
1690.47 33.3946
1690.49 33.7847
1690.55 35.2746
1690.61 36.6138
1690.69 38.2135
1690.75 39.2555
1690.79 39.7976
1690.83 40.2613
1690.87 40.6206
1690.91 40.8906
1690.97 41.0970
1691.00 41.1258
1691.01 41.1194
1691.05 41.0625
1691.08 40.9468
1691.13 40.6453
1691.18 40.1805
1691.22 39.7117
1691.26 39.1699
1691.30 38.4111
1691.35 37.5631
1691.40 36.5973
1691.44 35.5635
1691.49 34.4263
1691.53 33.2439
1691.63 30.7134
1691.72 27.9999
1691.81 25.2120
1691.94 21.4223
1692.00 19.5969
1692.07 17.8313
1692.11 16.5616
1692.16 15.3638
1692.21 14.1896
1692.25 13.0924
1692.30 12.0268
1692.34 11.0399
1692.39 10.1095
1692.44 9.23575
1692.49 8.33321
1692.51 7.89958
1692.54 7.49926
1692.56 7.10001
1692.59 6.73228
1692.61 6.38011
1692.64 6.04322
1692.67 5.70871
1692.69 5.40195
1692.72 5.10941
1692.74 4.83071
1692.77 4.55513
1692.79 4.30345
1692.82 4.06438
1692.84 3.83750
1692.87 3.63079
1692.89 3.44251
1692.91 3.26351
1692.93 3.09347
1692.96 2.92521
1692.98 2.77242
1693.00 2.62757
1693.03 2.49035
1693.05 2.35495
1693.07 2.23233
1693.12 2.00681
1693.17 1.80151
1693.21 1.62288
1693.26 1.46095
1693.31 1.32057
1693.35 1.19373
1693.40 1.08408
1693.45 0.985228
1693.49 0.899923
1693.54 0.824635
1693.58 0.758192
1693.63 0.698344
1693.68 0.646676
1693.72 0.600061
1693.77 0.559721
1693.82 0.523212
1693.86 0.491494
1693.96 0.437988
1694.05 0.394602
1694.14 0.359357
1694.23 0.330287
1694.33 0.306171
1694.41 0.287074
1694.50 0.270582
1694.66 0.242836
1694.83 0.220398
1695.00 0.201856
1695.17 0.186043
1695.34 0.172526
1695.51 0.160705
1695.68 0.150402
1695.88 0.139537
1696.08 0.130142
1696.28 0.121875
1696.49 0.114624
1696.89 0.102431
1697.30 0.0926446
1697.67 0.0852458
1698.04 0.0790368
1698.41 0.0737526
1698.78 0.0692119
1699.15 0.0652765
1699.52 0.0618390
1700.26 0.0561391
1700.87 0.0523672
1701.48 0.0492092
1702.09 0.0465200
1702.69 0.0442096
1703.91 0.0404391
1705.12 0.0375019
1706.34 0.0351457
1707.55 0.0332165
1708.77 0.0315967
1709.98 0.0302129
1711.20 0.0290153
1712.41 0.0279672
1714.84 0.0262131
1717.54 0.0246603
1720.24 0.0233879
1722.94 0.0223226
1725.64 0.0214182
1728.34 0.0206403
1731.04 0.0199645
1733.74 0.0193725
1736.44 0.0188516
1741.57 0.0180325
1746.69 0.0173711
1751.82 0.0168512
1756.95 0.0164496
1762.08 0.0161467
1767.21 0.0159297
1772.34 0.0157910
1777.47 0.0157264
1783.41 0.0157414
1789.34 0.0158435
1795.28 0.0160347
1801.22 0.0163194
1807.16 0.0166942
1813.10 0.0171726
1819.04 0.0177596
1824.98 0.0184626
1830.64 0.0192645
1836.31 0.0202028
1841.98 0.0212950
1847.65 0.0225776
1850.49 0.0232928
1853.32 0.0240755
1856.15 0.0249120
1858.99 0.0258185
1861.82 0.0268123
1864.66 0.0278754
1867.49 0.0290331
1870.32 0.0302848
1874.91 0.0325720
1877.21 0.0338441
1879.50 0.0352118
1881.80 0.0366855
1884.09 0.0382684
1885.24 0.0391097
1886.39 0.0399847
1887.53 0.0408949
1888.68 0.0418422
1889.63 0.0426520
1890.57 0.0434894
1891.52 0.0443551
1892.46 0.0452496
1893.40 0.0461772
1893.88 0.0466541
1894.35 0.0471384
1894.82 0.0476324
1895.29 0.0481342
1895.77 0.0486450
1896.24 0.0491652
1896.61 0.0495817
1896.98 0.0500032
1897.35 0.0504307
1897.72 0.0508644
1898.10 0.0513056
1898.47 0.0517520
1898.84 0.0522050
1899.21 0.0526647
1899.58 0.0531324
1899.95 0.0536058
1900.32 0.0540863
1900.69 0.0545741
1901.06 0.0550691
1901.44 0.0555717
1901.81 0.0560819
1902.18 0.0565999
1902.58 0.0571745
1902.99 0.0577587
1903.39 0.0583529
1903.80 0.0589557
1904.13 0.0594679
1904.47 0.0599859
1904.81 0.0605130
1905.15 0.0610460
1905.48 0.0615885
1905.82 0.0621371
1906.16 0.0626955
1906.50 0.0632604
1906.83 0.0638354
1907.17 0.0644172
1907.51 0.0650093
1907.85 0.0656085
1908.18 0.0662185
1908.52 0.0668358
1908.86 0.0674624
1909.20 0.0680987
1909.57 0.0688124
1909.94 0.0695364
1910.31 0.0702728
1910.68 0.0710219
1911.05 0.0717839
1911.42 0.0725591
1911.79 0.0733479
1912.16 0.0741506
1912.45 0.0747813
1912.74 0.0754206
1913.03 0.0760688
1913.31 0.0767260
1913.60 0.0773923
1913.89 0.0780679
1914.17 0.0787529
1914.46 0.0794450
1915.03 0.0808635
1915.61 0.0823199
1916.18 0.0838210
1916.75 0.0853632
1917.13 0.0863886
1917.50 0.0874308
1917.87 0.0884930
1918.24 0.0895756
1918.61 0.0906823
1918.98 0.0918076
1919.35 0.0929551
1919.72 0.0941253
1920.10 0.0953220
1920.47 0.0965394
1920.84 0.0977815
1921.21 0.0990487
1921.58 0.100342
1921.95 0.101662
1922.69 0.104384
1923.44 0.107225
1924.18 0.110185
1924.92 0.113274
1925.66 0.116499
1926.40 0.119874
1927.15 0.123398
1927.89 0.127084
1928.63 0.130943
1929.37 0.134991
1930.12 0.139229
1930.86 0.143681
1931.60 0.148349
1932.34 0.153259
1933.09 0.158416
1933.83 0.163843
1934.57 0.169558
1935.31 0.175591
1936.05 0.181948
1936.80 0.188670
1937.54 0.195766
1938.28 0.203285
1939.02 0.211238
1939.77 0.219670
1940.51 0.228620
1941.25 0.238145
1941.99 0.248264
1942.74 0.259043
1943.48 0.270538
1944.22 0.282831
1944.96 0.295958
1945.70 0.310016
1946.45 0.325091
1947.19 0.341304
1947.93 0.358721
1948.67 0.377512
1949.42 0.397766
1949.79 0.408528
1950.16 0.419693
1950.53 0.431313
1950.90 0.443411
1951.27 0.456013
1951.64 0.469146
1952.01 0.482841
1952.39 0.497126
1952.76 0.512078
1953.13 0.527650
1953.50 0.543919
1953.87 0.560927
1954.24 0.578765
1954.61 0.597384
1954.98 0.616879
1955.36 0.637303
1955.73 0.658772
1956.10 0.681231
1956.47 0.704801
1956.84 0.729551
1957.21 0.755556
1957.58 0.782895
1957.95 0.811655
1958.32 0.841926
1958.68 0.872398
1959.03 0.904343
1959.39 0.937943
1959.74 0.973302
1960.10 1.01064
1960.45 1.04986
1960.80 1.09120
1961.16 1.13478
1961.51 1.18089
1961.87 1.22941
1962.22 1.28062
1962.58 1.33468
1962.93 1.39193
1963.28 1.45223
1963.64 1.51592
1963.99 1.58322
1964.43 1.67202
1964.87 1.76689
1965.31 1.86867
1965.75 1.97727
1966.19 2.09351
1966.62 2.21714
1967.06 2.34887
1967.50 2.48820
1967.85 2.60589
1968.20 2.72857
1968.56 2.85605
1968.91 2.98764
1969.26 3.12365
1969.61 3.26269
1970.31 3.54819
1971.02 3.83573
1971.72 4.11366
1972.42 4.36745
1972.77 4.48038
1973.13 4.58088
1973.59 4.69289
1974.06 4.77568
1974.53 4.82602
1975.00 4.84185
1975.47 4.82259
1975.94 4.76895
1976.32 4.70151
1976.70 4.61451
1977.08 4.51011
1977.46 4.39074
1977.84 4.25898
1978.22 4.11750
1978.99 3.81595
1980.51 3.19517
1981.27 2.90045
1981.65 2.76045
1982.03 2.62640
1982.40 2.50085
1982.78 2.38136
1983.15 2.26759
1983.52 2.15950
1983.89 2.05697
1984.26 1.95987
1984.63 1.86801
1985.00 1.78118
1985.37 1.69917
1985.74 1.62174
1986.11 1.54865
1986.49 1.47967
1986.86 1.41457
1987.23 1.35312
1987.60 1.29512
1987.97 1.24034
1988.35 1.18793
1988.72 1.13844
1989.10 1.09168
1989.47 1.04749
1989.85 1.00571
1990.23 0.966179
1990.60 0.928757
1990.98 0.893313
1991.35 0.859721
1991.73 0.827866
1992.48 0.768942
1993.23 0.715761
1993.99 0.667647
1994.74 0.624012
1995.49 0.584347
1996.24 0.548206
1996.99 0.515202
1997.75 0.484997
1998.50 0.457296
1999.25 0.431847
2000.00 0.408454
2000.52 0.393300
2001.04 0.378950
2002.08 0.352448
2003.13 0.328578
2004.17 0.307034
2005.21 0.287494
2006.25 0.269738
2007.29 0.253561
2008.33 0.238796
2009.57 0.222930
2010.80 0.208584
2012.03 0.195574
2013.26 0.183741
2014.49 0.172962
2015.72 0.163134
2016.95 0.154097
2018.18 0.145785
2019.22 0.139259
2020.27 0.133164
2021.31 0.127463
2022.35 0.122128
2023.39 0.117119
2024.43 0.112420
2025.47 0.107997
2026.51 0.103837
2027.56 0.0999121
2028.60 0.0962093
2030.68 0.0894085
2032.76 0.0833171
2034.85 0.0778408
2036.93 0.0728984
2039.01 0.0684278
2041.10 0.0643699
2043.18 0.0606766
2045.26 0.0573050
2047.35 0.0542232
2049.43 0.0513990
2051.51 0.0488063
2054.35 0.0456029
2057.20 0.0427454
2060.04 0.0401994
2062.88 0.0379126
2065.72 0.0358760
2068.56 0.0340776
2071.40 0.0324980
2074.24 0.0311888
2076.13 0.0304768
2078.03 0.0299223
2079.92 0.0295694
2081.81 0.0294866
2083.42 0.0297323
2085.03 0.0304368
2086.64 0.0318763
2087.45 0.0330387
2088.25 0.0346531
2089.29 0.0377605
2089.82 0.0399555
2090.34 0.0427747
2090.86 0.0464769
2091.38 0.0514456
2091.90 0.0583237
2092.16 0.0628040
2092.42 0.0682800
2092.63 0.0738123
2092.85 0.0806519
2093.06 0.0895672
2093.27 0.102072
2093.38 0.110600
2093.48 0.121330
2093.59 0.135406
2093.70 0.153883
2093.80 0.178977
2093.91 0.212765
2094.02 0.259377
2094.07 0.288508
2094.12 0.322544
2094.21 0.392968
2094.26 0.436081
2094.30 0.483934
2094.35 0.539414
2094.39 0.600810
2094.43 0.670087
2094.48 0.748116
2094.52 0.837950
2094.57 0.936623
2094.61 1.04975
2094.66 1.17347
2094.70 1.31466
2094.75 1.46835
2094.79 1.63883
2094.83 1.82747
2094.88 2.04065
2094.92 2.27037
2094.97 2.52859
2095.01 2.80535
2095.06 3.11474
2095.10 3.44449
2095.14 3.80256
2095.19 4.19027
2095.23 4.61875
2095.28 5.07012
2095.32 5.56593
2095.37 6.08502
2095.41 6.65166
2095.46 7.24115
2095.50 7.86590
2095.54 8.52588
2095.58 9.14007
2095.62 9.76452
2095.66 10.4315
2095.70 11.1060
2095.77 12.5435
2095.85 14.0665
2095.93 15.6615
2096.01 17.3113
2096.16 20.6912
2096.30 23.7804
2096.37 25.2399
2096.44 26.6195
2096.53 28.2013
2096.62 29.5650
2096.68 30.3488
2096.74 31.0162
2096.80 31.6063
2096.86 31.9742
2096.89 32.1513
2096.93 32.2701
2096.96 32.3489
2096.99 32.3822
2097.00 32.3845
2097.03 32.3680
2097.06 32.3215
2097.08 32.2485
2097.11 32.1347
2097.16 31.8788
2097.21 31.4864
2097.26 31.0395
2097.31 30.5214
2097.37 29.6539
2097.44 28.6476
2097.49 27.7639
2097.54 26.8307
2097.65 24.8024
2097.75 22.5748
2097.86 20.2825
2097.96 17.9749
2098.07 15.7147
2098.17 13.6347
2098.22 12.6513
2098.27 11.7038
2098.32 10.7950
2098.37 9.92750
2098.42 9.10311
2098.47 8.32314
2098.52 7.58837
2098.57 6.89909
2098.62 6.25516
2098.67 5.65604
2098.70 5.37300
2098.72 5.10081
2098.75 4.83929
2098.77 4.58828
2098.80 4.34757
2098.82 4.11697
2098.85 3.89626
2098.87 3.68521
2098.90 3.41326
2098.94 3.16540
2098.97 2.92597
2099.00 2.70845
2099.04 2.49901
2099.07 2.30932
2099.11 2.12724
2099.14 1.96285
2099.17 1.80552
2099.21 1.66389
2099.24 1.52875
2099.27 1.40745
2099.31 1.29202
2099.34 1.18870
2099.37 1.09343
2099.41 1.00568
2099.44 0.922624
2099.47 0.848660
2099.54 0.716780
2099.61 0.606519
2099.67 0.515971
2099.74 0.439621
2099.81 0.376501
2099.87 0.324462
2099.94 0.282226
2100.01 0.246941
2100.07 0.217961
2100.14 0.194148
2100.21 0.174548
2100.34 0.144970
2100.47 0.124579
2100.61 0.109909
2100.74 0.0991473
2100.88 0.0908161
2101.01 0.0842181
2101.30 0.0734764
2101.58 0.0656057
2101.87 0.0594494
2102.15 0.0544732
2102.73 0.0469224
2103.30 0.0415158
2103.87 0.0374660
2104.44 0.0343414
2105.02 0.0318592
2105.59 0.0298542
2106.51 0.0273420
2107.42 0.0254326
2108.34 0.0239316
2109.25 0.0227188
2111.09 0.0208723
2112.92 0.0195190
2115.51 0.0180808
2118.11 0.0169874
2120.71 0.0161110
2123.30 0.0153650
2128.49 0.0141438
2133.68 0.0131541
2140.10 0.0121402
2146.51 0.0112752
2152.92 0.0105296
2159.33 0.00987113
2165.75 0.00928639
2172.16 0.00876565
2178.57 0.00829547
2184.98 0.00786957
2194.76 0.00729548
2204.53 0.00679598
2214.30 0.00635904
2224.07 0.00597447
2233.84 0.00563417
2243.62 0.00533254
2253.39 0.00506469
2263.16 0.00482674
2272.93 0.00461561
2282.70 0.00442909
2302.25 0.00412481
2312.02 0.00400695
2321.79 0.00391391
2331.56 0.00385063
2341.33 0.00382689
2349.89 0.00385352
2358.44 0.00394808
2366.99 0.00416875
2371.26 0.00436100
2375.54 0.00464570
2380.12 0.00511806
2384.70 0.00589524
2386.99 0.00647237
2389.28 0.00727061
2391.57 0.00839947
2393.86 0.0100657
2395.69 0.0120418
2396.61 0.0133563
2397.52 0.0149748
2398.25 0.0165488
2398.97 0.0184653
2399.70 0.0208353
2400.43 0.0238000
2401.15 0.0275843
2401.88 0.0325061
2402.60 0.0390998
2402.96 0.0432895
2403.33 0.0482648
2403.67 0.0539326
2404.01 0.0607608
2404.36 0.0691590
2404.70 0.0796306
2405.04 0.0931246
2405.22 0.101463
2405.39 0.111228
2405.56 0.123080
2405.73 0.137857
2405.90 0.157042
2406.07 0.182944
2406.16 0.199740
2406.25 0.219978
2406.33 0.244592
2406.42 0.274759
2406.50 0.311956
2406.59 0.358016
2406.68 0.415196
2406.76 0.485328
2406.85 0.573336
2406.89 0.624972
2406.93 0.682420
2406.98 0.746284
2407.02 0.817210
2407.06 0.895894
2407.11 0.983082
2407.15 1.07957
2407.19 1.18619
2407.23 1.30385
2407.28 1.43348
2407.32 1.57607
2407.36 1.73265
2407.41 1.90428
2407.45 2.08751
2407.50 2.33226
2407.55 2.59767
2407.60 2.89014
2407.65 3.21155
2407.70 3.56376
2407.75 3.94859
2407.80 4.36781
2407.85 4.82311
2407.90 5.32632
2407.95 5.85914
2408.00 6.43232
2408.05 7.04687
2408.10 7.70358
2408.15 8.40294
2408.20 9.14512
2408.25 9.92996
2408.30 10.8078
2408.36 11.7139
2408.41 12.6815
2408.46 13.6717
2408.51 14.7198
2408.57 15.7829
2408.67 17.9961
2408.98 24.8102
2409.08 27.0773
2409.19 29.2060
2409.27 30.7128
2409.35 32.0702
2409.40 32.8646
2409.45 33.5640
