Sr-87(n,tot) ENDFB-8.0
Energy(eV) XS(b)
7289.70 7.00858
7289.99 6.99737
7290.13 6.99200
7290.28 6.98695
7290.42 6.98226
7290.56 6.97806
7290.71 6.97444
7290.85 6.97160
7290.99 6.96970
7291.14 6.96891
7291.28 6.96946
7291.42 6.97160
7291.57 6.97559
7291.71 6.98172
7292.00 7.00178
7292.28 7.03443
7292.57 7.08297
7292.86 7.15018
7293.14 7.23952
7293.43 7.35289
7293.71 7.49230
7294.00 7.65835
7294.22 7.80511
7294.44 7.96555
7294.89 8.32168
7295.33 8.70624
7295.55 8.89898
7295.77 9.08644
7295.95 9.23438
7296.14 9.37218
7296.32 9.49820
7296.50 9.61012
7296.64 9.68683
7296.79 9.75271
7296.93 9.80635
7297.00 9.82983
7297.03 9.83923
7297.13 9.86323
7297.33 9.89326
7297.57 9.89751
7297.81 9.86612
7297.94 9.83337
7298.08 9.79043
7298.35 9.67708
7298.62 9.53199
7298.89 9.36229
7299.27 9.09954
7299.65 8.82458
7299.84 8.68716
7300.02 8.55354
7300.21 8.42456
7300.40 8.30149
7300.59 8.18473
7300.78 8.07620
7300.96 7.97571
7301.15 7.88346
7301.34 7.79943
7301.53 7.72344
7301.72 7.65515
7301.90 7.59413
7302.15 7.52572
7302.39 7.46723
7302.63 7.41744
7302.87 7.37512
7303.11 7.33915
7303.35 7.30848
7303.59 7.28220
7303.83 7.25950
7304.07 7.23972
7304.31 7.22230
7304.56 7.20677
7304.80 7.19277
7305.04 7.18000
7305.28 7.16824
7305.76 7.14705
7306.24 7.12810
7306.72 7.11079
7307.69 7.07962
7308.65 7.05163
7309.61 7.02585
7311.06 6.98986
7312.51 6.95589
7313.83 6.92553
7315.16 6.89525
7316.48 6.86424
7317.81 6.83148
7318.47 6.81400
7319.13 6.79551
7319.46 6.78583
7319.80 6.77593
7320.13 6.76583
7320.46 6.75567
7320.62 6.75063
7320.79 6.74568
7320.96 6.74089
7321.12 6.73635
7321.29 6.73211
7321.45 6.72833
7321.62 6.72509
7321.78 6.72261
7321.95 6.72104
7322.11 6.72062
7322.28 6.72160
7322.45 6.72426
7322.61 6.72895
7322.78 6.73596
7322.94 6.74577
7323.11 6.75867
7323.30 6.77785
7323.48 6.80224
7323.67 6.83258
7323.86 6.86954
7324.05 6.91398
7324.24 6.96598
7324.43 7.02618
7324.61 7.09491
7324.80 7.17274
7324.99 7.25879
7325.18 7.35318
7325.37 7.45537
7325.74 7.68040
7326.12 7.92321
7326.39 8.10223
7326.66 8.27796
7326.93 8.44403
7327.20 8.59399
7327.44 8.70889
7327.69 8.80250
7327.84 8.84865
7327.94 8.87390
7328.00 8.88786
7328.04 8.89493
7328.14 8.91137
7328.34 8.92849
7328.59 8.92349
7328.83 8.89020
7328.99 8.85642
7329.14 8.81326
7329.44 8.70187
7329.75 8.56312
7330.05 8.40502
7330.41 8.20349
7330.77 7.99917
7330.95 7.89918
7331.13 7.80289
7331.31 7.71015
7331.49 7.62270
7331.68 7.54010
7331.86 7.46363
7332.04 7.39261
7332.22 7.32790
7332.40 7.26868
7332.58 7.21543
7332.76 7.16729
7332.94 7.12448
7333.09 7.09197
7333.24 7.06257
7333.39 7.03602
7333.55 7.01209
7333.70 6.99053
7333.85 6.97112
7334.00 6.95364
7334.15 6.93789
7334.31 6.92366
7334.46 6.91078
7334.61 6.89909
7334.76 6.88845
7334.91 6.87873
7335.07 6.86980
7335.22 6.86156
7335.37 6.85393
7335.67 6.84018
7335.98 6.82802
7336.28 6.81708
7336.59 6.80707
7337.19 6.78910
7337.80 6.77306
7339.02 6.74469
7340.23 6.71959
7341.45 6.69667
7342.67 6.67531
7344.49 6.64539
7346.31 6.61723
7349.96 6.56419
7353.61 6.51368
7357.26 6.46441
7363.95 6.37462
7370.63 6.28229
7377.32 6.18347
7380.67 6.12992
7384.01 6.07211
7387.05 6.01402
7390.09 5.94791
7391.61 5.91038
7393.13 5.86851
7394.65 5.82052
7395.41 5.79334
7396.17 5.76335
7396.85 5.73343
7397.20 5.71732
7397.54 5.70046
7397.88 5.68296
7398.22 5.66509
7398.39 5.65617
7398.56 5.64739
7398.73 5.63886
7398.91 5.63076
7399.08 5.62329
7399.25 5.61671
7399.42 5.61132
7399.59 5.60749
7399.76 5.60568
7399.93 5.60641
7400.10 5.61027
7400.27 5.61797
7400.44 5.63029
7400.62 5.64810
7400.79 5.67238
7400.96 5.70415
7401.13 5.74455
7401.30 5.79473
7401.47 5.85589
7401.64 5.92923
7401.80 6.01100
7401.96 6.10508
7402.13 6.21347
7402.29 6.33556
7402.45 6.47344
7402.61 6.62578
7402.77 6.79464
7402.93 6.97780
7403.10 7.17714
7403.26 7.38948
7403.58 7.85369
7403.90 8.35781
7404.23 8.88391
7404.49 9.31795
7404.76 9.73761
7404.89 9.93745
7405.02 10.1282
7405.16 10.3080
7405.29 10.4751
7405.46 10.6689
7405.63 10.8360
7405.82 10.9873
7405.92 11.0520
7406.00 11.0942
7406.03 11.1067
7406.12 11.1456
7406.27 11.1859
7406.40 11.2006
7406.53 11.1955
7406.67 11.1687
7406.81 11.1207
7406.94 11.0524
7407.08 10.9648
7407.22 10.8584
7407.36 10.7362
7407.64 10.4475
7407.91 10.1131
7408.19 9.74811
7408.48 9.34369
7408.78 8.93914
7409.07 8.54694
7409.22 8.35839
7409.36 8.17805
7409.51 8.00432
7409.66 7.83914
7409.80 7.68303
7409.95 7.53726
7410.10 7.40000
7410.24 7.27312
7410.39 7.15478
7410.54 7.04637
7410.72 6.91966
7410.91 6.80725
7411.10 6.70697
7411.29 6.61885
7411.47 6.54085
7411.66 6.47273
7411.85 6.41297
7412.03 6.36057
7412.22 6.31437
7412.41 6.27400
7412.60 6.23840
7412.78 6.20689
7412.97 6.17872
7413.16 6.15364
7413.35 6.13106
7413.53 6.11057
7413.72 6.09176
7413.91 6.07454
7414.28 6.04361
7414.66 6.01635
7415.03 5.99186
7415.78 5.94848
7416.53 5.91027
7417.31 5.87411
7418.09 5.84069
7419.66 5.77952
7421.22 5.72321
7422.78 5.66980
7426.69 5.54098
7430.60 5.41066
7434.51 5.27181
7438.42 5.11841
7441.29 4.99304
7444.16 4.85347
7447.02 4.69603
7449.89 4.51617
7451.98 4.36818
7454.06 4.20316
7456.15 4.01906
7457.19 3.91953
7458.23 3.81550
7459.11 3.72475
7459.99 3.63257
7460.87 3.54109
7461.75 3.45423
7462.63 3.37875
7463.07 3.34905
7463.51 3.32791
7463.95 3.31902
7464.39 3.32772
7464.61 3.34095
7464.83 3.36172
7465.05 3.39157
7465.27 3.43215
7465.47 3.47947
7465.66 3.53881
7465.86 3.61258
7466.05 3.70339
7466.19 3.78017
7466.33 3.86772
7466.47 3.96870
7466.60 4.08316
7466.74 4.21448
7466.88 4.36263
7467.02 4.53182
7467.16 4.72185
7467.30 4.93794
7467.44 5.17963
7467.57 5.45330
7467.71 5.75809
7467.85 6.10173
7467.99 6.48275
7468.13 6.91039
7468.27 7.38235
7468.36 7.71749
7468.45 8.07554
7468.54 8.45765
7468.63 8.86033
7468.72 9.29378
7468.80 9.74953
7468.89 10.2390
7468.98 10.7524
7469.07 11.3024
7469.16 11.8780
7469.25 12.4930
7469.34 13.1350
7469.43 13.8192
7469.52 14.5315
7469.61 15.2885
7469.70 16.0744
7469.81 17.1362
7469.93 18.2610
7470.04 19.4495
7470.16 20.7025
7470.27 22.0199
7470.38 23.4016
7470.50 24.8468
7470.61 26.3543
7470.79 28.8574
7470.97 31.4873
7471.15 34.2608
7471.33 37.1311
7471.69 43.1266
7472.05 49.2957
7472.22 52.3725
7472.40 55.4011
7472.58 58.3475
7472.76 61.1770
7472.98 64.4298
7473.20 67.3830
7473.42 69.9962
7473.63 72.2203
7473.82 73.7566
7474.00 74.9704
7474.15 75.7022
7474.27 76.1353
7474.39 76.4175
7474.62 76.5421
7474.86 76.0876
7475.10 75.0841
7475.25 74.1868
7475.40 73.0997
7475.55 71.8369
7475.70 70.4142
7475.89 68.4752
7476.07 66.3533
7476.44 61.6938
7476.73 57.7872
7477.02 53.7943
7477.30 49.8219
7477.59 45.9599
7477.88 42.2673
7478.17 38.8221
7478.46 35.6450
7478.61 34.1581
7478.75 32.7538
7478.96 30.8263
7479.17 29.0593
7479.38 27.4312
7479.59 25.9510
7479.80 24.5965
7480.01 23.3716
7480.22 22.2603
7480.43 21.2532
7480.72 20.0161
7481.01 18.9397
7481.30 17.9978
7481.59 17.1711
7481.88 16.4426
7482.17 15.7976
7482.46 15.2236
7482.75 14.7101
7483.06 14.2075
7483.38 13.7583
7483.69 13.3521
7484.01 12.9848
7484.32 12.6490
7484.64 12.3424
7485.27 11.7998
7485.85 11.3690
7486.43 10.9909
7487.01 10.6546
7487.58 10.3542
7488.16 10.0829
7488.74 9.83715
7489.90 9.40702
7490.58 9.18396
7491.26 8.98029
7492.63 8.61939
7494.00 8.30755
7495.36 8.03308
7496.63 7.80495
7497.89 7.59595
7500.41 7.22007
7503.14 6.85369
7505.88 6.50832
7507.25 6.33789
7508.61 6.16631
7509.98 5.99165
7511.35 5.81203
7512.50 5.65481
7513.66 5.49196
7514.82 5.32260
7515.97 5.14712
7517.13 4.96690
7517.71 4.87656
7518.29 4.78758
7518.86 4.70189
7519.44 4.62324
7520.02 4.55728
7520.60 4.51386
7520.94 4.50533
7521.28 4.51584
7521.62 4.55287
7521.80 4.58440
7521.97 4.62669
7522.14 4.68160
7522.31 4.75133
7522.48 4.83838
7522.65 4.94566
7522.82 5.07648
7522.99 5.23463
7523.16 5.42439
7523.33 5.64913
7523.45 5.83066
7523.57 6.03258
7523.69 6.25837
7523.81 6.51023
7523.93 6.79299
7524.04 7.10438
7524.16 7.44922
7524.28 7.83021
7524.40 8.25389
7524.52 8.71604
7524.63 9.22303
7524.75 9.77787
7524.87 10.3890
7524.99 11.0492
7525.11 11.7664
7525.23 12.5435
7525.37 13.5849
7525.51 14.7180
7525.66 15.9631
7525.80 17.3071
7525.95 18.7718
7526.09 20.3397
7526.24 22.0339
7526.38 23.8315
7526.49 25.2275
7526.59 26.6705
7526.70 28.1721
7526.80 29.7308
7527.01 33.0106
7527.22 36.4883
7527.51 41.5606
7527.80 46.8351
7528.09 52.2053
7528.38 57.5274
7528.67 62.6439
7528.81 65.0823
7528.96 67.3917
7529.13 69.9189
7529.29 72.2381
7529.46 74.3220
7529.63 76.1465
7529.82 77.8384
7530.00 79.1578
7530.19 80.1023
7530.39 80.6834
7530.59 80.7994
7530.79 80.4612
7530.99 79.6848
7531.15 78.7501
7531.32 77.5681
7531.48 76.1531
7531.64 74.5268
7531.80 72.7008
7531.97 70.7223
7532.29 66.3787
7532.70 60.3680
7532.91 57.2709
7533.12 54.1932
7533.28 51.7871
7533.44 49.4398
7533.60 47.1510
7533.76 44.9332
7533.93 42.7835
7534.09 40.7365
7534.25 38.7847
7534.41 36.9323
7534.58 35.1712
7534.74 33.5240
7534.90 31.9790
7535.06 30.5346
7535.23 29.1801
7535.39 27.9287
7535.55 26.7678
7535.71 25.6928
7535.98 24.1013
7536.24 22.7111
7536.51 21.4894
7536.77 20.4240
7537.04 19.4868
7537.30 18.6667
7537.57 17.9412
7537.84 17.3016
7538.16 16.6129
7538.48 16.0138
7538.81 15.4854
7539.13 15.0185
7539.46 14.6005
7539.78 14.2259
7540.11 13.8871
7540.43 13.5789
7541.14 12.9924
7541.85 12.5004
7542.55 12.0807
7543.26 11.7178
7543.91 11.4254
7544.56 11.1647
7545.86 10.7190
7547.16 10.3512
7548.45 10.0419
7549.75 9.77713
7551.05 9.54762
7552.35 9.34633
7553.64 9.16812
7556.00 8.88999
7558.36 8.65723
7560.72 8.45831
7563.08 8.28539
7565.68 8.11829
7568.28 7.97019
7573.47 7.71590
7578.89 7.49111
7584.32 7.29276
7589.75 7.11057
7595.17 6.93654
7600.13 6.77891
7605.09 6.61738
7610.04 6.44619
7615.00 6.25840
7617.59 6.15023
7620.19 6.03316
7622.78 5.90492
7625.38 5.76287
7627.97 5.60350
7630.57 5.42265
7631.87 5.32265
7633.17 5.21543
7634.46 5.10041
7635.76 4.97734
7636.82 4.87059
7637.88 4.75909
7638.95 4.64437
7640.01 4.52988
7641.07 4.42237
7641.60 4.37540
7642.13 4.33680
7642.66 4.31135
7643.19 4.30642
7643.46 4.31505
7643.72 4.33353
7643.99 4.36436
7644.25 4.41067
7644.43 4.45214
7644.61 4.50366
7644.79 4.56686
7644.96 4.64363
7645.11 4.71981
7645.26 4.80779
7645.41 4.91038
7645.55 5.02796
7645.70 5.16414
7645.85 5.31925
7646.00 5.49785
7646.14 5.70018
7646.29 5.93191
7646.44 6.19307
7646.59 6.49066
7646.73 6.82432
7646.88 7.20254
7647.03 7.62439
7647.18 8.10003
7647.32 8.62759
7647.40 8.94750
7647.49 9.28256
7647.57 9.63737
7647.65 10.0127
7647.73 10.4095
7647.81 10.8285
7647.89 11.2704
7647.97 11.7363
7648.05 12.2267
7648.13 12.7425
7648.21 13.2845
7648.30 13.8534
7648.46 15.0745
7648.62 16.4109
7648.77 17.7363
7648.91 19.1542
7649.06 20.6854
7649.21 22.3103
7649.36 24.0508
7649.50 25.8818
7649.65 27.8259
7649.80 29.8528
7649.96 32.2056
7650.12 34.6449
7650.29 37.1736
7650.45 39.7781
7650.77 45.1674
7651.10 50.6321
7651.42 56.0319
7651.58 58.6339
7651.75 61.1439
7651.95 64.1080
7652.15 66.8329
7652.35 69.3032
7652.55 71.4559
7652.78 73.4559
7653.00 75.0000
7653.23 76.0658
7653.35 76.4348
7653.47 76.6544
7653.71 76.6575
7653.95 76.0897
7654.20 74.9868
7654.43 73.4213
7654.67 71.4314
7654.91 69.0772
7655.15 66.4244
7655.39 63.5410
7655.62 60.5080
7656.10 54.1995
7656.34 51.0387
7656.57 47.9436
7656.81 44.9537
7657.05 42.1120
7657.26 39.7701
7657.46 37.5687
7657.67 35.5029
7657.87 33.5755
7658.08 31.7786
7658.28 30.1270
7658.49 28.6075
7658.69 27.2142
7658.93 25.7457
7659.17 24.4258
7659.41 23.2417
7659.64 22.1848
7659.88 21.2335
7660.12 20.3840
7660.36 19.6180
7660.59 18.9317
7660.87 18.2046
7661.15 17.5585
7661.44 16.9820
7661.72 16.4651
7662.00 15.9994
7662.28 15.5779
7662.56 15.1945
7662.84 14.8456
7663.32 14.3164
7663.79 13.8553
7664.27 13.4488
7664.74 13.0874
7665.22 12.7631
7665.69 12.4716
7666.64 11.9669
7667.59 11.5445
7668.54 11.1858
7669.49 10.8772
7670.44 10.6089
7672.09 10.2189
7673.73 9.89951
7675.37 9.63278
7677.01 9.40647
7678.91 9.18314
7680.81 8.99256
7682.72 8.82761
7684.62 8.68320
7687.73 8.48155
7690.84 8.31267
7693.95 8.16840
7697.06 8.04318
7700.86 7.91016
7704.67 7.79430
7708.47 7.69172
7712.27 7.59969
7719.18 7.45286
7726.10 7.32485
7733.01 7.20986
7739.92 7.10356
7746.84 7.00255
7753.75 6.90393
7760.66 6.80492
7767.58 6.70253
7774.49 6.59308
7781.40 6.47173
7785.21 6.39729
7789.01 6.31538
7792.81 6.22366
7796.61 6.11903
7799.55 6.02655
7802.49 5.92088
7805.43 5.79815
7808.36 5.65268
7810.27 5.54270
7812.17 5.41699
7814.07 5.27172
7815.02 5.19024
7815.97 5.10207
7816.92 5.00628
7817.87 4.90223
7818.82 4.78933
7819.77 4.66754
7820.72 4.53768
7821.67 4.40430
7822.15 4.33964
7822.62 4.28066
7823.10 4.23308
7823.57 4.20675
7823.96 4.21210
7824.16 4.22823
7824.35 4.25601
7824.55 4.29838
7824.74 4.35803
7824.94 4.43926
7825.13 4.54550
7825.33 4.68282
7825.52 4.85543
7825.62 4.95827
7825.71 5.07154
7825.81 5.19715
7825.91 5.33606
7826.01 5.49092
7826.10 5.65964
7826.20 5.84481
7826.30 6.04756
7826.39 6.26907
7826.49 6.51053
7826.59 6.77317
7826.69 7.05824
7826.79 7.40359
7826.90 7.78010
7827.01 8.18954
7827.12 8.63366
7827.23 9.11420
7827.33 9.63283
7827.44 10.1912
7827.55 10.7908
7827.66 11.4331
7827.77 12.1194
7827.87 12.8508
7827.98 13.6282
7828.09 14.4526
7828.20 15.3243
7828.31 16.2438
7828.41 17.2017
7828.53 18.3219
7828.65 19.4988
7828.77 20.7312
7828.89 22.0173
7829.01 23.3548
7829.13 24.7407
7829.36 27.6434
7829.69 31.8192
7830.01 36.1486
7830.25 39.3332
7830.49 42.4645
7830.72 45.4903
7830.96 48.3305
7831.09 49.7910
7831.22 51.1652
7831.36 52.4434
7831.49 53.6164
7831.62 54.6607
7831.74 55.5812
7831.87 56.3863
7832.00 57.0584
7832.16 57.6978
7832.32 58.1678
7832.49 58.4083
7832.66 58.4198
7832.82 58.2063
7833.00 57.7423
7833.18 57.0456
7833.35 56.1314
7833.53 55.0249
7833.71 53.7339
7833.88 52.2951
7834.06 50.7249
7834.24 49.0472
7834.59 45.4537
7834.94 41.7084
7835.21 38.8131
7835.49 35.9903
7835.76 33.2919
7836.03 30.7660
7836.21 29.2224
7836.39 27.7717
7836.56 26.4001
7836.74 25.1242
7836.92 23.9293
7837.09 22.8273
7837.27 21.8087
7837.44 20.8701
7837.62 20.0030
7837.80 19.2127
7837.97 18.4857
7838.15 17.8252
7838.33 17.2189
7838.50 16.6690
7838.68 16.1673
7838.85 15.7093
7839.02 15.3070
7839.19 14.9398
7839.53 14.2899
7839.87 13.7374
7840.20 13.2639
7840.54 12.8545
7840.88 12.4973
7841.21 12.1827
7841.55 11.9041
7841.90 11.6428
7842.26 11.4082
7842.96 11.0036
7843.67 10.6660
7844.37 10.3794
7844.98 10.1636
7845.59 9.97251
7846.81 9.64772
7848.03 9.38142
7849.25 9.15906
7850.66 8.94268
7852.07 8.76051
7853.48 8.60462
7854.89 8.46970
7857.07 8.29306
7859.25 8.14602
7861.44 8.02130
7863.62 7.91389
7866.44 7.79481
7869.26 7.69318
7872.09 7.60507
7874.91 7.52766
7879.27 7.42436
7883.63 7.33619
7887.99 7.25930
7892.36 7.19120
7899.03 7.09992
7905.70 7.02022
7912.37 6.94907
7919.04 6.88408
7933.41 6.75836
7947.78 6.64405
7960.10 6.54975
7972.41 6.45514
7984.73 6.35670
7997.05 6.25044
8009.36 6.13119
8015.52 6.06431
8021.68 5.99091
8027.33 5.91636
8032.97 5.83303
8038.62 5.73848
8044.26 5.62941
8047.60 5.55636
8050.93 5.47542
8054.27 5.38487
8057.61 5.28275
8060.43 5.18535
8063.25 5.07581
8066.07 4.95154
8068.90 4.80949
8071.72 4.64568
8073.13 4.55428
8074.54 4.45574
8075.95 4.34945
8077.36 4.23517
8078.77 4.11284
8080.19 3.98328
8081.12 3.89493
8082.05 3.80601
8082.98 3.71896
8083.91 3.63822
8084.84 3.57158
8085.30 3.54759
8085.77 3.53322
8086.23 3.53224
8086.70 3.54999
8086.93 3.56819
8087.16 3.59403
8087.39 3.62922
8087.63 3.67520
8087.88 3.74143
8088.05 3.79532
8088.22 3.85834
8088.39 3.93254
8088.56 4.01849
8088.73 4.11890
8088.89 4.23445
8089.06 4.36862
8089.23 4.52220
8089.40 4.69967
8089.57 4.90188
8089.74 5.13451
8089.91 5.39840
8090.07 5.70066
8090.24 6.04201
8090.41 6.42875
8090.49 6.64068
8090.58 6.86585
8090.67 7.11962
8090.76 7.38669
8090.84 7.67066
8090.93 7.97235
8091.02 8.29638
8091.11 8.63634
8091.20 8.99666
8091.28 9.37822
8091.37 9.78666
8091.46 10.2137
8091.55 10.6647
8091.64 11.1406
8091.73 11.6423
8091.81 12.1706
8091.90 12.7264
8091.99 13.3105
8092.07 13.9024
8092.16 14.5147
8092.33 15.8235
8092.50 17.2570
8092.66 18.8020
8092.83 20.4797
8093.00 22.2715
8093.17 24.1872
8093.34 26.2254
8093.51 28.5015
8093.69 30.8902
8093.87 33.3956
8094.04 36.0071
8094.22 38.7270
8094.39 41.5090
8094.75 47.2460
8095.10 53.0458
8095.28 55.8995
8095.45 58.6926
8095.68 62.2359
8095.92 65.5644
8096.15 68.6178
8096.38 71.3288
8096.54 72.9483
8096.69 74.3732
8096.85 75.6030
8097.00 76.6284
8097.13 77.3446
8097.27 77.8957
8097.41 78.3129
8097.56 78.5369
8097.70 78.5720
8097.84 78.4208
8097.99 78.0875
8098.13 77.5779
8098.28 76.8992
8098.42 76.0600
8098.68 74.1859
8098.94 71.9012
8099.19 69.2585
8099.45 66.3523
8099.71 63.2476
8099.96 60.0170
8100.22 56.7282
8100.48 53.4428
8100.74 50.2017
8100.99 47.0746
8101.25 44.0842
8101.51 41.2569
8101.75 38.7199
8102.00 36.3671
8102.24 34.1830
8102.49 32.1841
8102.74 30.3495
8102.98 28.6864
8103.23 27.1774
8103.47 25.8118
8103.73 24.5159
8103.99 23.3568
8104.24 22.3158
8104.50 21.3803
8104.76 20.5384
8105.01 19.7794
8105.27 19.0935
8105.53 18.4718
8105.86 17.7597
8106.18 17.1278
8106.51 16.5623
8106.84 16.0535
8107.16 15.5922
8107.49 15.1744
8107.82 14.7932
8108.15 14.4439
8108.66 13.9491
8109.17 13.5125
8109.69 13.1236
8110.20 12.7747
8110.72 12.4594
8111.23 12.1741
8112.26 11.6764
8113.29 11.2564
8114.32 10.8978
8115.35 10.5876
8116.37 10.3169
8117.31 10.0986
8118.24 9.90306
8120.11 9.56661
8121.98 9.28737
8123.85 9.05178
8125.91 8.83168
8127.97 8.64364
8130.03 8.48099
8132.08 8.33877
8135.26 8.15086
8138.44 7.99296
8141.62 7.85794
8144.80 7.74093
8148.91 7.61047
8153.03 7.49850
8157.14 7.40094
8161.26 7.31479
8167.24 7.20542
8173.22 7.11078
8179.21 7.02708
8185.19 6.95197
8193.42 6.85936
8201.65 6.77595
8209.88 6.69914
8218.11 6.62692
8227.08 6.55148
8236.06 6.47755
8244.29 6.40955
8252.52 6.33944
8260.74 6.26444
8264.86 6.22366
8268.97 6.17919
8272.34 6.13836
8274.02 6.11565
8275.70 6.09073
8277.39 6.06272
8278.23 6.04711
8279.07 6.03009
8279.91 6.01122
8280.33 6.00096
8280.75 5.99011
8281.17 5.97860
8281.59 5.96650
8281.81 5.96027
8282.02 5.95401
8282.23 5.94776
8282.44 5.94160
8282.73 5.93338
8282.87 5.92957
8283.02 5.92603
8283.17 5.92285
8283.31 5.92013
8283.46 5.91796
8283.60 5.91648
8283.75 5.91583
8283.90 5.91616
8284.04 5.91765
8284.19 5.92050
8284.48 5.93110
8284.77 5.94986
8285.07 5.97900
8285.36 6.02060
8285.65 6.07702
8285.94 6.15042
8286.23 6.24258
8286.53 6.35472
8286.82 6.48723
8287.11 6.63949
8287.53 6.88974
8287.95 7.16662
8288.37 7.45446
8288.58 7.59606
8288.79 7.73278
8288.97 7.84162
8289.14 7.94297
8289.32 8.03649
8289.50 8.11973
8289.65 8.18319
8289.80 8.23768
8289.93 8.27591
8290.00 8.29500
8290.03 8.30274
8290.14 8.32416
8290.36 8.35328
8290.64 8.35740
8290.92 8.32708
8291.23 8.25458
8291.54 8.14689
8291.86 8.01006
8292.17 7.85261
8292.60 7.61353
8293.04 7.36920
8293.25 7.25042
8293.47 7.13619
8293.69 7.02779
8293.91 6.92621
8294.12 6.83209
8294.34 6.74579
8294.56 6.66743
8294.77 6.59689
8294.99 6.53388
8295.21 6.47797
8295.42 6.42866
8295.64 6.38556
8295.83 6.35193
8296.02 6.32207
8296.21 6.29559
8296.40 6.27210
8296.60 6.25123
8296.79 6.23264
8296.98 6.21604
8297.17 6.20115
8297.36 6.18772
8297.55 6.17555
8297.74 6.16445
8297.93 6.15427
8298.12 6.14485
8298.31 6.13610
8298.70 6.12024
8299.08 6.10601
8299.46 6.09301
8300.22 6.06970
8300.99 6.04880
8301.75 6.02959
8303.28 5.99448
8304.80 5.96221
8307.86 5.90185
8312.58 5.81118
8317.30 5.71609
8322.02 5.61045
8324.38 5.55169
8326.74 5.48781
8329.80 5.39566
8332.85 5.28994
8335.91 5.16644
8337.43 5.09632
8338.96 5.01942
8340.91 4.90997
8342.85 4.78495
8344.79 4.64094
8345.77 4.56062
8346.74 4.47417
8348.27 4.32532
8349.03 4.24519
8349.79 4.16221
8350.56 4.07787
8351.32 3.99610
8352.08 3.92523
8352.47 3.89899
8352.85 3.88372
8353.23 3.88514
8353.61 3.91182
8353.80 3.93828
8353.99 3.97599
8354.18 4.02729
8354.38 4.09492
8354.57 4.18206
8354.76 4.29244
8354.95 4.43031
8355.14 4.60055
8355.24 4.70005
8355.33 4.80866
8355.43 4.92948
8355.52 5.06081
8355.62 5.20631
8355.71 5.36385
8355.81 5.53583
8355.90 5.72322
8356.02 5.98811
8356.15 6.27982
8356.27 6.60546
8356.39 6.96204
8356.51 7.35789
8356.63 7.78897
8356.75 8.26488
8356.87 8.78028
8357.00 9.34613
8357.12 9.95553
8357.24 10.6208
8357.36 11.3333
8357.48 12.1067
8357.60 12.9302
8357.72 13.8115
8357.85 14.7517
8357.98 15.9059
8358.12 17.1401
8358.26 18.4545
8358.40 19.8486
8358.54 21.3209
8358.68 22.8693
8358.82 24.4904
8358.96 26.1677
8359.15 28.6040
8359.34 31.1306
8359.72 36.4075
8360.02 40.5800
8360.31 44.7162
8360.50 47.3178
8360.69 49.8062
8360.88 52.1733
8361.07 54.3724
8361.22 55.8796
8361.36 57.2644
8361.50 58.5157
8361.64 59.6161
8361.82 60.8019
8362.00 61.7247
8362.10 62.1357
8362.27 62.6138
8362.44 62.8506
8362.61 62.8500
8362.77 62.6156
8362.91 62.2501
8363.05 61.7391
8363.19 61.0815
8363.32 60.2946
8363.60 58.3469
8363.87 55.9839
8364.20 52.7651
8364.52 49.2287
8364.79 46.0883
8365.07 42.9211
8365.34 39.7896
8365.62 36.7561
8365.89 33.8600
8366.17 31.1596
8366.44 28.6598
8366.71 26.3920
8366.90 24.9743
8367.09 23.6610
8367.28 22.4496
8367.46 21.3366
8367.65 20.3173
8367.84 19.3865
8368.02 18.5386
8368.21 17.7675
8368.35 17.2443
8368.49 16.7607
8368.76 15.8913
8369.03 15.1379
8369.31 14.4839
8369.58 13.9149
8369.86 13.4180
8370.13 12.9819
8370.40 12.5971
8370.70 12.2252
8371.00 11.8976
8371.30 11.6059
8371.60 11.3443
8372.20 10.8938
8372.80 10.5184
8373.35 10.2240
8373.89 9.96783
8374.44 9.74163
8374.99 9.54089
8376.09 9.19856
8377.18 8.91716
8378.38 8.66167
8379.58 8.44714
8380.77 8.26387
8381.97 8.10548
8384.16 7.86373
8386.36 7.66859
8388.55 7.50709
8390.75 7.37063
8392.94 7.25330
8395.13 7.15088
8399.52 6.97932
8403.91 6.83912
8408.30 6.72030
8412.68 6.61653
8417.07 6.52353
8425.05 6.37249
8433.03 6.23412
8439.21 6.12952
8445.39 6.02244
8448.48 5.96614
8451.58 5.90631
8453.12 5.87437
8454.67 5.84047
8455.44 5.82254
8456.21 5.80388
8456.60 5.79429
8456.99 5.78466
8457.37 5.77508
8457.56 5.77038
8457.76 5.76579
8458.07 5.75874
8458.23 5.75546
8458.38 5.75240
8458.54 5.74961
8458.69 5.74715
8458.85 5.74507
8459.00 5.74347
8459.16 5.74239
8459.32 5.74194
8459.63 5.74327
8459.94 5.74828
8460.25 5.75780
8460.56 5.77277
8460.87 5.79400
8461.19 5.82214
8461.50 5.85749
8461.81 5.90035
8462.12 5.95003
8462.74 6.06635
8463.09 6.13713
8463.44 6.20777
8463.79 6.27434
8464.14 6.33278
8464.39 6.36749
8464.64 6.39473
8464.86 6.41214
8464.90 6.41439
8465.00 6.41929
8465.05 6.42111
8465.17 6.42424
8465.43 6.42309
8465.73 6.40948
8466.02 6.38332
8466.44 6.32634
8466.86 6.25116
8467.71 6.07160
8468.11 5.98313
8468.51 5.89903
8468.92 5.82208
8469.32 5.75393
8469.52 5.72316
