Se-74(n,g) ENDFB-8.0
996.338 0.451352
997.070 0.471651
997.803 0.493395
998.535 0.516721
999.268 0.541783
1000.00 0.568753
1000.76 0.598860
1001.51 0.631452
1002.27 0.666884
1003.03 0.705353
1003.78 0.747344
1004.16 0.769768
1004.54 0.793249
1004.92 0.817853
1005.30 0.843645
1005.67 0.870703
1006.05 0.899109
1006.35 0.922516
1006.65 0.946784
1006.94 0.972041
1007.24 0.998341
1007.54 1.02574
1007.83 1.05430
1007.98 1.06909
1008.13 1.08409
1008.28 1.09952
1008.43 1.11517
1008.62 1.13578
1008.81 1.15685
1009.00 1.17852
1009.19 1.20081
1009.37 1.22375
1009.56 1.24737
1009.75 1.27168
1009.94 1.29672
1010.09 1.31700
1010.24 1.33775
1010.39 1.35901
1010.54 1.38064
1010.69 1.40295
1010.83 1.42565
1010.98 1.44908
1011.13 1.47293
1011.28 1.49754
1011.43 1.52262
1011.58 1.54851
1011.72 1.57489
1011.87 1.60215
1012.02 1.62994
1012.17 1.65866
1012.32 1.68795
1012.47 1.71824
1012.62 1.74915
1012.76 1.78112
1012.91 1.81377
1013.06 1.84756
1013.21 1.88207
1013.36 1.91781
1013.51 1.95434
1013.66 1.99219
1013.80 2.03116
1013.95 2.07129
1014.10 2.11236
1014.25 2.15495
1014.40 2.19856
1014.55 2.24383
1014.70 2.29020
1014.84 2.33837
1014.99 2.38808
1015.14 2.43941
1015.29 2.49206
1015.44 2.54683
1015.59 2.60304
1015.74 2.66156
1015.88 2.72167
1016.03 2.78428
1016.18 2.84866
1016.33 2.91577
1016.48 2.98482
1016.63 3.05687
1016.78 3.13107
1016.92 3.20855
1017.07 3.28840
1017.22 3.37187
1017.37 3.45857
1017.52 3.54867
1017.67 3.64172
1017.82 3.73916
1017.96 3.83988
1018.11 3.94546
1018.26 4.05473
1018.41 4.16940
1018.56 4.28820
1018.71 4.41302
1018.86 4.54251
1019.00 4.67874
1019.15 4.82023
1019.30 4.96930
1019.45 5.12435
1019.60 5.28793
1019.75 5.45833
1019.90 5.63839
1020.04 5.82626
1020.19 6.02509
1020.34 6.23288
1020.49 6.45319
1020.64 6.68385
1020.79 6.92884
1020.94 7.18761
1021.08 7.46122
1021.23 7.74881
1021.38 8.05554
1021.53 8.37867
1021.68 8.72409
1021.83 9.08885
1021.98 9.47975
1022.12 9.89648
1022.27 10.3414
1022.42 10.8138
1022.57 11.3228
1022.72 11.8650
1022.87 12.4512
1023.02 13.0775
1023.16 13.7571
1023.31 14.4859
1023.46 15.2796
1023.61 16.1343
1023.76 17.0690
1023.91 18.0797
1023.98 18.6263
1024.06 19.1901
1024.13 19.7797
1024.20 20.3966
1024.28 21.0513
1024.35 21.7284
1024.43 22.4479
1024.50 23.1929
1024.58 23.9856
1024.65 24.8074
1024.72 25.6712
1024.80 26.5796
1024.87 27.5487
1024.95 28.5560
1025.02 29.6174
1025.10 30.7364
1025.17 31.9332
1025.24 33.1800
1025.32 34.4968
1025.39 35.8880
1025.46 37.2973
1025.53 38.7841
1025.61 40.3532
1025.68 42.0096
1025.75 43.7583
1025.82 45.6047
1025.89 47.5543
1025.96 49.5829
1026.03 51.7541
1026.10 54.0455
1026.17 56.4626
1026.24 59.0112
1026.31 61.6965
1026.39 64.5237
1026.46 67.4975
1026.53 70.5771
1026.60 74.0432
1026.68 77.6350
1026.75 81.3997
1026.82 85.3379
1026.90 89.5055
1026.97 93.7888
1027.05 98.2376
1027.12 102.845
1027.20 107.864
1027.28 113.036
1027.43 123.770
1027.59 134.872
1027.74 146.113
1028.00 163.842
1028.12 172.140
1028.25 179.757
1028.37 186.630
1028.50 192.477
1028.62 197.234
1028.75 200.696
1028.88 202.818
1029.00 203.507
1029.08 203.164
1029.15 202.402
1029.22 201.233
1029.29 199.658
1029.36 197.692
1029.49 192.655
1029.63 186.284
1029.77 178.778
1029.90 170.360
1030.04 161.265
1030.17 151.723
1030.41 134.680
1030.65 117.955
1030.77 109.924
1030.88 102.295
1031.00 94.9903
1031.12 88.1639
1031.24 81.6668
1031.36 75.6735
1031.48 70.1240
1031.60 65.0064
1031.72 60.3025
1031.84 55.9901
1031.96 52.0441
1032.07 48.4382
1032.19 45.1191
1032.31 42.1155
1032.43 39.3733
1032.55 36.8683
1032.67 34.5783
1032.79 32.4825
1032.91 30.5620
1033.03 28.7998
1033.13 27.3903
1033.23 26.0786
1033.34 24.8564
1033.44 23.7162
1033.54 22.6512
1033.65 21.6551
1033.75 20.7223
1033.85 19.8478
1033.95 19.0269
1034.06 18.2554
1034.16 17.5295
1034.26 16.8458
1034.37 16.2010
1034.47 15.5923
1034.57 15.0172
1034.67 14.4783
1034.79 13.8804
1034.91 13.3233
1035.03 12.7990
1035.15 12.3050
1035.27 11.8389
1035.39 11.3989
1035.51 10.9829
1035.63 10.5892
1035.87 9.85990
1036.10 9.20604
1036.34 8.61515
1036.58 8.07942
1036.84 7.54942
1037.10 7.06998
1037.36 6.63490
1037.62 6.23889
1037.88 5.87740
1038.14 5.54654
1038.40 5.24292
1038.66 4.96463
1038.90 4.72704
1039.14 4.50700
1039.38 4.30112
1039.61 4.10980
1039.85 3.93022
1040.09 3.76284
1040.33 3.60593
1040.57 3.45864
1040.81 3.31964
1041.04 3.18940
1041.28 3.06669
1041.52 2.95095
1041.76 2.84120
1042.00 2.73790
1042.47 2.54755
1042.95 2.37608
1043.43 2.22171
1043.90 2.08168
1044.38 1.95477
1044.86 1.83892
1045.33 1.73333
1045.81 1.63661
1046.28 1.54782
1046.67 1.48039
1047.06 1.41733
1047.45 1.35827
1047.84 1.30285
1048.23 1.25078
1048.62 1.20176
1049.01 1.15555
1049.40 1.11206
1049.79 1.07088
1050.18 1.03195
1050.96 0.960240
1051.74 0.895807
1052.52 0.837768
1053.00 0.804995
1053.48 0.774126
1053.95 0.745016
1054.43 0.717590
1054.91 0.691614
1055.38 0.667090
1056.33 0.621796
1057.29 0.580976
1058.24 0.544136
1059.19 0.510740
1060.15 0.480373
1061.27 0.447887
1062.40 0.418670
1063.53 0.392275
1064.65 0.368352
1065.78 0.346613
1066.91 0.326856
1068.03 0.308746
1069.16 0.292109
1070.11 0.279071
1071.06 0.266928
1072.02 0.255586
1072.97 0.244978
1073.92 0.235041
1074.88 0.225721
1075.83 0.216967
1076.78 0.208734
1077.74 0.200974
1078.69 0.193668
1079.64 0.186772
1080.60 0.180258
1082.50 0.168264
1084.41 0.157495
1086.31 0.147786
1088.22 0.139011
1090.13 0.131050
1092.03 0.123808
1093.94 0.117200
1095.84 0.111154
1097.75 0.105611
1099.66 0.100515
1101.39 0.0962345
1103.12 0.0922849
1104.86 0.0885778
1106.59 0.0851222
1108.32 0.0818818
1110.05 0.0788608
1111.79 0.0760297
1113.52 0.0733704
1115.25 0.0708813
1116.99 0.0685348
1120.45 0.0642533
1123.92 0.0604427
1127.38 0.0570430
1131.20 0.0537147
1135.01 0.0507544
1138.82 0.0481142
1142.63 0.0457553
1146.44 0.0436376
1150.26 0.0417364
1154.07 0.0400254
1157.88 0.0384866
1161.69 0.0371123
1165.50 0.0358553
1169.32 0.0347075
1173.13 0.0336907
1176.94 0.0327714
1180.75 0.0319317
1184.57 0.0311889
1188.38 0.0305282
1192.19 0.0299291
1196.00 0.0294040
1203.63 0.0285502
1207.44 0.0282082
1211.25 0.0279323
1218.88 0.0275274
1224.42 0.0273715
1229.97 0.0273281
1236.55 0.0274278
1243.14 0.0276978
1246.43 0.0278913
1249.72 0.0281463
1253.01 0.0284382
1256.31 0.0287906
1262.89 0.0296603
1269.48 0.0307999
1272.77 0.0314880
1276.06 0.0322396
1279.35 0.0331013
1282.65 0.0340686
1286.46 0.0353382
1290.27 0.0367879
1294.08 0.0384474
1297.90 0.0403529
1301.71 0.0425438
1303.61 0.0437651
1305.52 0.0450772
1307.43 0.0464903
1309.33 0.0480182
1311.24 0.0496670
1313.14 0.0514494
1315.57 0.0539401
1318.00 0.0567099
1320.42 0.0597965
1322.85 0.0632222
1325.27 0.0671006
1327.70 0.0714797
1328.91 0.0738832
1330.13 0.0764461
1331.34 0.0791824
1332.55 0.0821081
1334.46 0.0871340
1336.37 0.0927492
1338.27 0.0990523
1339.22 0.102497
1340.18 0.106160
1341.13 0.110063
1342.08 0.114219
1343.04 0.118655
1343.99 0.123397
1344.94 0.128473
1345.90 0.133915
1346.85 0.139761
1347.80 0.146050
1348.93 0.154119
1350.06 0.162932
1351.18 0.172596
1352.31 0.183266
1353.43 0.195090
1354.56 0.208202
1355.69 0.222804
1356.25 0.230735
1356.81 0.239131
1357.77 0.254524
1358.72 0.271545
1359.67 0.290453
1360.63 0.311538
1361.10 0.323016
1361.58 0.335150
1362.06 0.348045
1362.53 0.361709
1363.01 0.376265
1363.48 0.391728
1363.96 0.408244
1364.44 0.425837
1365.09 0.451837
1365.74 0.480386
1366.39 0.511816
1367.04 0.546529
1367.69 0.585026
1368.34 0.627908
1368.66 0.651208
1368.99 0.675876
1369.31 0.702018
1369.64 0.729664
1370.11 0.773525
1370.59 0.821468
1371.07 0.874247
1371.54 0.932283
1372.02 0.996579
1372.50 1.06776
1372.97 1.14701
1373.21 1.19005
1373.45 1.23560
1373.73 1.29310
1374.01 1.35479
1374.29 1.42110
1374.43 1.45613
1374.57 1.49223
1374.72 1.52999
1374.86 1.56923
1375.00 1.61003
1375.14 1.65248
1375.28 1.69665
1375.42 1.74266
1375.56 1.79060
1375.70 1.84023
1375.83 1.88821
1375.96 1.93813
1376.09 1.99010
1376.22 2.04422
1376.35 2.10063
1376.48 2.15944
1376.61 2.22081
1376.74 2.28438
1376.83 2.32884
1376.98 2.40975
1377.13 2.49446
1377.21 2.53883
1377.28 2.58442
1377.36 2.63127
1377.43 2.67878
1377.55 2.75759
1377.67 2.83929
1377.79 2.92475
1377.91 3.01421
1378.03 3.10793
1378.15 3.20618
1378.27 3.30927
1378.33 3.36318
1378.39 3.41752
1378.45 3.47417
1378.51 3.53227
1378.57 3.59187
1378.63 3.65200
1378.69 3.71475
1378.74 3.77807
1378.80 3.84419
1378.86 3.91095
1378.92 3.98068
1378.98 4.05113
1379.04 4.12476
1379.10 4.19919
1379.16 4.27701
1379.22 4.35572
1379.28 4.43808
1379.34 4.52142
1379.40 4.60867
1379.46 4.69855
1379.52 4.79115
1379.58 4.88498
1379.64 4.98334
1379.70 5.08307
1379.76 5.18769
1379.82 5.29384
1379.88 5.40528
1379.94 5.52038
1380.00 5.63933
1380.06 5.76020
1380.12 5.88729
1380.17 6.01656
1380.23 6.15259
1380.29 6.29107
1380.35 6.43692
1380.41 6.58810
1380.47 6.74489
1380.53 6.90480
1380.59 7.07357
1380.65 7.24589
1380.71 7.42795
1380.77 7.61404
1380.83 7.81089
1380.89 8.01233
1380.95 8.22568
1381.01 8.44428
1381.07 8.67610
1381.13 8.91395
1381.19 9.16653
1381.25 9.42605
1381.31 9.70204
1381.37 9.99097
1381.43 10.2937
1381.49 10.6057
1381.55 10.9385
1381.60 11.2821
1381.66 11.6493
1381.72 12.0290
1381.78 12.4354
1381.84 12.8564
1381.90 13.3077
1381.96 13.7761
1382.02 14.2791
1382.08 14.8020
1382.14 15.3644
1382.20 15.9500
1382.26 16.5810
1382.32 17.2388
1382.38 17.9486
1382.44 18.6896
1382.50 19.4901
1382.56 20.3268
1382.62 21.2315
1382.68 22.1779
1382.74 23.2020
1382.79 24.2737
1382.85 25.4338
1382.91 26.6481
1382.97 27.9625
1383.03 29.3378
1383.09 30.8259
1383.15 32.3820
1383.21 34.0640
1383.27 35.8516
1383.33 37.7500
1383.39 39.7297
1383.45 41.8627
1383.51 44.0825
1383.57 46.4687
1383.63 48.9455
1383.69 51.6005
1383.75 54.3958
1383.81 57.3337
1383.87 60.3632
1383.93 63.5876
1383.99 66.8992
1384.05 70.4090
1384.11 73.9974
1384.17 77.7825
1384.22 81.6331
1384.28 85.6733
1384.34 89.7608
1384.46 98.3123
1384.58 107.195
1384.70 116.293
1384.82 125.465
1385.06 143.377
1385.20 153.170
1385.34 161.971
1385.41 165.960
1385.48 169.605
1385.55 172.872
1385.62 175.693
1385.71 178.939
1385.81 181.270
1385.90 182.681
1386.00 183.145
1386.05 183.014
1386.13 182.281
1386.21 180.933
1386.28 178.981
1386.36 176.451
1386.44 173.371
1386.52 169.779
1386.60 165.716
1386.67 161.228
1386.75 156.302
1386.83 151.045
1386.99 139.762
1387.15 127.827
1387.31 115.738
1387.47 103.270
1387.63 91.3795
1387.71 85.6724
1387.80 80.2497
1387.88 74.9970
1387.96 70.0567
1388.04 65.3166
1388.12 60.8978
1388.20 56.6929
1388.28 52.8026
1388.37 49.1262
1388.45 45.7466
1388.53 42.5711
1388.61 39.6667
1388.67 37.7879
1388.72 36.0100
1388.78 34.3289
1388.83 32.7680
1388.89 31.2664
1388.95 29.8490
1389.00 28.5116
1389.06 27.2719
1389.11 26.0809
1389.17 24.9579
1389.22 23.8989
1389.28 22.9175
1389.34 21.9747
1389.39 21.1008
1389.45 20.2607
1389.50 19.4816
1389.58 18.3984
1389.67 17.4015
1389.75 16.4829
1389.83 15.6454
1389.91 14.8617
1389.99 14.1451
1390.07 13.4726
1390.15 12.8557
1390.24 12.2749
1390.32 11.7405
1390.40 11.2357
1390.48 10.7698
1390.56 10.3283
1390.64 9.91955
1390.73 9.53107
1390.81 9.17031
1390.89 8.82649
1390.97 8.50250
1391.05 8.19678
1391.13 7.91137
1391.30 7.38215
1391.46 6.90622
1391.62 6.47392
1391.79 6.08456
1391.95 5.73036
1392.11 5.40710
1392.25 5.14965
1392.39 4.91064
1392.54 4.68830
1392.68 4.48109
1392.82 4.28764
1392.96 4.10672
1393.10 3.93726
1393.24 3.77937
1393.38 3.62995
1393.52 3.48938
1393.66 3.35696
1393.80 3.23293
1393.94 3.11495
1394.08 3.00342
1394.37 2.79857
1394.53 2.68870
1394.69 2.58588
1394.86 2.48894
1395.02 2.39744
1395.18 2.31045
1395.35 2.22866
1395.67 2.07779
1396.00 1.94154
1396.32 1.81882
1396.65 1.70721
1396.98 1.60601
1397.36 1.49757
1397.75 1.39992
1398.14 1.31167
1398.52 1.23185
1398.91 1.15905
1399.29 1.09279
1399.68 1.03200
1400.06 0.976354
1400.39 0.932602
1400.72 0.891891
1401.04 0.853717
1401.37 0.818090
1401.70 0.784590
1402.02 0.753241
1402.35 0.723773
1402.67 0.696040
1403.00 0.669830
1403.33 0.645183
1403.65 0.621835
1403.98 0.599830
1404.63 0.559216
1405.28 0.522754
1405.94 0.489800
1406.59 0.459961
1407.24 0.432857
1407.90 0.408201
1408.55 0.385638
1409.20 0.365002
1409.85 0.346026
1410.51 0.328595
1411.10 0.313905
1411.69 0.300260
1412.29 0.287509
1412.88 0.275608
1413.47 0.264448
1414.07 0.254006
1414.66 0.244210
1415.25 0.235008
1415.85 0.226340
1416.44 0.218192
1417.03 0.210499
1417.63 0.203252
1418.81 0.189918
1420.00 0.177979
1421.31 0.166214
1422.61 0.155706
1423.92 0.146271
1425.22 0.137780
1426.53 0.130102
1427.83 0.123147
1429.14 0.116825
1430.44 0.111060
1431.51 0.106714
1432.58 0.102671
1433.65 0.0989114
1434.71 0.0954120
1435.78 0.0921327
1436.85 0.0890540
1437.92 0.0861670
1438.99 0.0834586
1441.12 0.0785227
1443.26 0.0741502
1445.39 0.0702620
1447.53 0.0667940
1448.95 0.0646847
1450.38 0.0627245
1451.80 0.0608992
1453.23 0.0591980
1456.07 0.0561284
1458.92 0.0534469
1461.77 0.0510978
1464.62 0.0490355
1467.47 0.0472422
1470.31 0.0456419
1472.93 0.0443502
1475.54 0.0431964
1478.15 0.0421664
1480.76 0.0412610
1483.37 0.0404593
1485.98 0.0397478
1488.59 0.0391290
1491.20 0.0385925
1496.42 0.0377296
1501.64 0.0371298
1506.87 0.0367592
1512.09 0.0365927
1517.31 0.0366216
1522.53 0.0368287
1527.75 0.0372108
1532.97 0.0377687
1538.19 0.0384987
1543.42 0.0394135
1548.64 0.0405219
1553.86 0.0418374
1558.37 0.0431640
1562.88 0.0446867
1567.39 0.0464318
1571.90 0.0484350
1576.41 0.0507513
1580.92 0.0534572
1583.17 0.0549867
1585.43 0.0566333
1587.68 0.0584617
1589.93 0.0604823
1592.07 0.0626071
1594.21 0.0649774
1596.34 0.0676467
1598.48 0.0706868
1600.61 0.0741954
1601.68 0.0761639
1602.75 0.0782957
1603.82 0.0806182
1604.89 0.0831780
1605.95 0.0860145
1607.02 0.0891688
1608.15 0.0929183
1609.28 0.0971807
1610.40 0.102083
1611.53 0.107775
1612.66 0.114476
1613.22 0.118286
1613.79 0.122450
1614.35 0.127036
1614.91 0.132104
1615.48 0.137738
1616.04 0.144023
1616.66 0.151890
1617.29 0.160902
1617.91 0.171306
1618.53 0.183424
1618.85 0.190264
1619.16 0.197676
1619.47 0.205782
1619.78 0.214619
1620.09 0.224345
1620.40 0.235019
1620.71 0.246856
1621.03 0.259951
1621.38 0.276799
1621.74 0.296000
1622.09 0.318032
1622.27 0.330295
1622.45 0.343508
1622.75 0.367961
1623.04 0.395948
1623.19 0.411549
1623.34 0.428223
1623.49 0.446201
1623.64 0.465631
1623.79 0.486835
1623.93 0.509731
1624.08 0.534695
1624.23 0.562008
1624.38 0.592225
1624.53 0.625363
1624.67 0.662134
1624.82 0.703199
1624.99 0.754751
1625.07 0.783358
1625.15 0.813772
1625.23 0.847024
1625.31 0.882630
1625.39 0.921861
1625.48 0.964217
1625.56 1.01130
1625.64 1.06260
1625.72 1.12017
1625.80 1.18351
1625.88 1.25530
1625.96 1.33505
1626.05 1.42626
1626.13 1.52850
1626.19 1.61914
1626.25 1.71811
1626.32 1.82797
1626.38 1.95014
1626.44 2.08615
1626.51 2.23774
1626.57 2.40681
1626.60 2.50005
1626.63 2.59547
1626.66 2.69954
1626.70 2.80957
1626.73 2.92590
1626.76 3.04495
1626.79 3.17475
1626.82 3.30754
1626.85 3.45228
1626.89 3.60029
1626.92 3.76156
1626.95 3.92640
1626.98 4.10589
1627.01 4.28925
1627.04 4.48878
1627.07 4.69247
1627.11 4.91396
1627.14 5.13987
1627.18 5.45665
1627.22 5.79496
1627.26 6.15596
1627.30 6.53116
1627.34 6.94047
1627.38 7.37602
1627.42 7.83903
1627.46 8.31837
1627.50 8.83916
1627.55 9.39099
1627.59 9.97500
1627.63 10.5769
1627.67 11.2278
1627.71 11.9141
1627.75 12.6368
1627.79 13.3779
1627.83 14.1354
1627.87 14.9281
1627.91 15.7565
1627.95 16.6211
1627.98 17.5223
1628.02 18.4603
1628.10 20.4472
1628.18 22.5814
1628.26 24.8602
1628.34 27.2784
1628.41 29.7946
1628.49 32.6033
1628.58 35.4930
1628.74 41.5751
1629.07 54.0962
1629.20 58.9291
1629.33 63.3781
1629.41 65.8608
1629.50 68.1022
1629.58 70.0695
1629.66 71.7150
1629.74 73.0256
1629.82 74.0042
1629.90 74.6305
1629.98 74.9097
1630.00 74.9250
1630.07 74.7679
1630.15 74.3127
1630.22 73.5773
1630.29 72.5664
1630.37 71.2531
1630.44 69.6782
1630.51 67.8350
1630.59 65.7950
1630.69 62.6679
1630.79 59.2726
1630.94 53.8680
1631.09 48.1922
1631.24 42.4582
1631.39 36.8923
1631.45 34.4220
1631.52 32.0590
1631.59 29.7432
1631.66 27.5514
1631.72 25.4252
1631.79 23.4326
1631.86 21.5180
1631.93 19.7401
1632.00 17.8790
1632.08 16.1761
1632.11 15.3526
1632.15 14.5835
1632.19 13.8463
1632.22 13.1405
1632.26 12.4476
1632.30 11.8035
1632.34 11.1889
1632.37 10.6030
1632.41 10.0451
1632.45 9.51437
1632.48 9.00996
1632.52 8.53104
1632.57 7.91109
1632.62 7.33563
1632.67 6.80232
1632.72 6.31817
1632.78 5.86153
1632.83 5.44021
1632.88 5.05197
1632.93 4.70137
1632.98 4.37232
1633.03 4.07011
1633.08 3.79280
1633.13 3.54332
1633.18 3.30994
1633.23 3.10022
1633.28 2.90423
1633.33 2.72824
1633.37 2.60436
1633.41 2.49137
1633.44 2.38543
1633.48 2.28608
1633.52 2.19048
1633.56 2.10323
1633.59 2.02136
1633.63 1.94452
1633.67 1.87047
1633.71 1.80281
1633.78 1.67940
1633.85 1.57014
1633.93 1.47315
1634.00 1.38569
1634.08 1.30864
1634.15 1.23956
1634.22 1.17738
1634.30 1.12048
1634.37 1.06957
1634.45 1.02320
1634.52 0.980786
1634.63 0.924526
1634.74 0.874963
1634.85 0.830549
1634.95 0.790486
1635.06 0.754131
1635.17 0.720966
1635.28 0.690570
1635.39 0.662596
1635.50 0.636529
1635.60 0.612603
1635.71 0.590370
1635.82 0.569657
1636.04 0.532219
1636.25 0.499323
1636.41 0.477049
1636.58 0.456796
1636.74 0.438209
1636.90 0.421103
1637.06 0.405228
1637.23 0.390644
1637.55 0.364584
1637.87 0.341978
1638.20 0.322356
1638.52 0.305116
1638.85 0.289979
1639.15 0.277597
1639.44 0.266522
1639.74 0.256517
1640.04 0.247511
1640.34 0.239327
1640.63 0.231923
1640.93 0.225187
1641.23 0.219045
1641.82 0.208288
1642.42 0.199264
1643.01 0.191659
1643.61 0.185237
1644.12 0.180471
1644.63 0.176328
1645.15 0.172721
1645.66 0.169586
1646.17 0.166855
1646.69 0.164487
1647.72 0.160689
1648.74 0.157926
1649.77 0.156007
1650.80 0.154783
1651.82 0.154150
1652.96 0.154039
1654.10 0.154436
1655.23 0.155265
1656.37 0.156486
1657.50 0.158066
1658.64 0.159974
1660.91 0.164687
1663.18 0.170505
1665.45 0.177370
1667.72 0.185273
1669.99 0.194235
1671.24 0.199616
1672.48 0.205339
1673.72 0.211413
1674.97 0.217869
1675.59 0.221253
1676.21 0.224743
1676.83 0.228339
1677.45 0.232044
1678.08 0.235861
1678.70 0.239794
1679.32 0.243847
1679.94 0.248018
1680.54 0.252136
1681.13 0.256376
1681.73 0.260743
1682.32 0.265231
1682.92 0.269861
1683.51 0.274623
1684.10 0.279536
1684.70 0.284590
1685.10 0.288133
1685.51 0.291750
1685.92 0.295442
1686.32 0.299203
1686.73 0.303053
1687.13 0.306975
1687.54 0.310991
1687.94 0.315083
1688.20 0.317725
1688.46 0.320404
1688.71 0.323119
1688.97 0.325872
1689.49 0.331493
1690.00 0.337261
1690.51 0.343202
1691.03 0.349301
1691.54 0.355586
1692.05 0.362041
1692.35 0.365876
1692.65 0.369764
1692.95 0.373730
1693.24 0.377750
1693.54 0.381853
1693.84 0.386013
1694.13 0.390244
1694.43 0.394549
1694.73 0.398944
1695.03 0.403401
1695.32 0.407953
1695.62 0.412569
1695.92 0.417284
1696.22 0.422067
1696.51 0.426936
1696.81 0.431894
1697.11 0.436959
1697.41 0.442100
1697.70 0.447353
1698.00 0.452686
1698.30 0.458136
1698.60 0.463671
1698.89 0.469329
1699.19 0.475075
1699.49 0.480950
1699.79 0.486919
1700.08 0.493023
1700.38 0.499225
1700.68 0.505570
1700.98 0.512019
1701.27 0.518595
1701.57 0.525302
1701.87 0.532166
1702.16 0.539146
1702.46 0.546292
1702.76 0.553560
1703.06 0.561002
1703.35 0.568573
1703.95 0.584193
1704.54 0.600508
1705.14 0.617501
1705.73 0.635270
1706.33 0.653800
1706.92 0.673200
1707.52 0.693490
1708.11 0.714726
1708.71 0.736967
1709.30 0.760276
1709.90 0.784722
1710.49 0.810380
1711.09 0.837284
1711.68 0.865612
1712.28 0.895415
1712.87 0.926796
1713.46 0.959811
1714.06 0.994692
1714.65 1.03152
1715.25 1.07044
1715.84 1.11154
1716.44 1.15514
1717.03 1.20136
1717.63 1.25041
1718.22 1.30243
1718.82 1.35787
1719.41 1.41692
1720.01 1.47989
1720.60 1.54702
1721.20 1.61892
1721.79 1.69593
1722.39 1.77854
1722.98 1.86712
1723.58 1.96259
1724.17 2.06550
1724.47 2.12008
1724.77 2.17663
1725.06 2.23544
1725.36 2.29664
1725.66 2.36057
1725.95 2.42694
1726.25 2.49634
1726.55 2.56847
1726.85 2.64397
1727.14 2.72252
1727.44 2.80484
1727.74 2.89057
1728.04 2.98053
1728.33 3.07434
1728.63 3.17288
1728.93 3.27576
1729.23 3.38398
1729.52 3.49711
1729.82 3.61585
1730.12 3.74057
1730.40 3.86577
1730.69 3.99716
1730.97 4.13513
1731.25 4.28011
1731.54 4.43256
1731.82 4.59298
1732.11 4.76189
1732.39 4.93923
1732.67 5.12686
1732.96 5.32484
1733.24 5.53390
1733.52 5.75401
1733.81 5.98757
1734.09 6.23477
1734.38 6.49660
1734.66 6.77315
1734.96 7.08251
1735.25 7.41081
1735.55 7.76185
1735.85 8.13495
1736.15 8.53448
1736.44 8.95972
1736.74 9.41407
1737.04 9.89977
1737.34 10.4210
1737.63 10.9769
1737.93 11.5738
1738.23 12.2105
1738.53 12.8942
1738.82 13.6231
1739.12 14.4023
1739.42 15.2344
1739.77 16.2800
1740.11 17.4048
1740.46 18.6106
1740.81 19.8940
1741.16 21.2602
1741.50 22.6964
1741.85 24.2019
1742.20 25.7552
1742.67 27.9363
1743.15 30.1125
1743.62 32.2071
1744.10 34.1235
1744.34 34.9842
1744.58 35.7608
1744.81 36.4410
1745.05 37.0111
1745.29 37.4658
1745.53 37.7933
1745.76 37.9901
1746.00 38.0510
1746.32 37.9200
1746.58 37.6367
1746.83 37.2034
1747.09 36.6260
1747.35 35.9209
1747.61 35.0967
1747.86 34.1753
1748.12 33.1663
1748.38 32.0940
1748.89 29.8090
1749.41 27.4415
1749.92 25.0909
1750.44 22.8313
1750.79 21.3613
1751.14 19.9670
1751.50 18.6543
1751.85 17.4288
1752.20 16.2834
1752.55 15.2198
1752.91 14.2346
1753.26 13.3262
1753.59 12.5262
1753.93 11.7870
1754.26 11.1022
1754.60 10.4677
1754.93 9.87813
1755.27 9.33325
1755.60 8.82786
1755.93 8.35876
1756.24 7.96084
1756.54 7.58844
1756.85 7.23963
1757.15 6.91261
1757.45 6.60576
1757.76 6.31757
1758.06 6.04668
1758.36 5.79264
1758.67 5.55265
1758.97 5.32649
1759.28 5.11321
1759.58 4.91189
1759.88 4.72173
1760.19 4.54194
1760.49 4.37183
1760.80 4.21126
1761.13 4.04346
1761.46 3.88560
1761.80 3.73652
1762.13 3.59560
1762.47 3.46187
1762.80 3.33563
1763.47 3.10250
1764.14 2.89212
1764.81 2.70224
1765.48 2.52985
1766.14 2.37337
1766.81 2.23051
1767.48 2.09997
1768.15 1.98039
1768.82 1.87076
1769.49 1.76973
1770.16 1.67675
1770.82 1.59075
1771.49 1.51131
1772.16 1.43751
1772.83 1.36899
1773.50 1.30507
1774.17 1.24554
1774.84 1.18986
1775.50 1.13787
1776.17 1.08913
1776.84 1.04350
1777.51 1.00059
1778.18 0.960322
1778.85 0.922367
1779.51 0.886659
1780.18 0.852926
1780.85 0.821120
1781.52 0.791053
1782.19 0.762602
1783.53 0.710028
1784.86 0.662727
1786.20 0.619989
1787.54 0.581249
1788.87 0.546024
1790.21 0.513905
1791.55 0.484537
1792.88 0.457617
1793.92 0.438307
1794.95 0.420213
1795.98 0.403225
1797.02 0.387277
1798.05 0.372293
1799.08 0.358152
1800.12 0.344768
1801.15 0.332109
1803.22 0.308789
1805.28 0.287860
1807.35 0.268998
1809.41 0.251941
1810.75 0.241758
1812.09 0.232184
1813.43 0.223171
1814.76 0.214678
1816.10 0.206664
1817.44 0.199094
1820.11 0.185162
1822.78 0.172655
1825.46 0.161388
1828.13 0.151201
1830.81 0.141960
1833.48 0.133553
1836.15 0.125883
1838.83 0.118865
1841.50 0.112427
1844.18 0.106509
1846.85 0.101055
1849.52 0.0960185
1852.20 0.0913752
1854.87 0.0870779
1857.55 0.0830607
1860.22 0.0793143
1862.90 0.0758353
1865.57 0.0725857
1868.24 0.0695383
1870.92 0.0666930
1873.59 0.0640274
1876.27 0.0615158
1878.94 0.0591595
1881.61 0.0569460
1884.29 0.0548540
