Pt-192(n,tot) ENDFB-8.0
226.415 29.4986
226.425 28.1870
226.436 26.9554
226.447 25.8209
226.458 24.7661
226.468 23.7860
226.482 22.6317
226.496 21.5888
226.509 20.6326
226.523 19.7685
226.537 18.9758
226.550 18.2587
226.564 17.5999
226.578 17.0030
226.591 16.4533
226.605 15.9539
226.619 15.4927
226.632 15.0722
226.646 14.6824
226.659 14.3257
226.673 13.9960
226.687 13.6907
226.697 13.4638
226.708 13.2516
226.719 13.0509
226.730 12.8608
226.751 12.5074
226.772 12.1892
226.794 11.8983
226.815 11.6336
226.837 11.3891
226.858 11.1645
226.880 10.9553
226.901 10.7615
226.923 10.5798
226.944 10.4104
226.966 10.2507
226.987 10.1009
227.008 9.95965
227.030 9.82607
227.051 9.69896
227.073 9.57893
227.094 9.46435
227.116 9.35582
227.158 9.15329
227.201 8.96855
227.244 8.79934
227.287 8.64376
227.330 8.50022
227.373 8.36768
227.414 8.24964
227.455 8.13971
227.496 8.03661
227.537 7.94017
227.578 7.84934
227.619 7.76405
227.659 7.68363
227.700 7.60767
227.741 7.53564
227.782 7.46756
227.823 7.40282
227.864 7.34148
227.905 7.28299
227.946 7.22742
227.987 7.17444
228.028 7.12387
228.071 7.07324
228.114 7.02492
228.199 6.93459
228.285 6.85179
228.371 6.77571
228.457 6.70538
228.543 6.64024
228.628 6.57974
228.714 6.52344
228.780 6.48245
228.847 6.44352
228.913 6.40648
228.979 6.37125
229.045 6.33759
229.112 6.30544
229.178 6.27469
229.244 6.24529
229.377 6.18997
229.509 6.13897
229.642 6.09169
229.774 6.04778
229.860 6.02095
229.946 5.99528
230.032 5.97067
230.118 5.94706
230.289 5.90258
230.461 5.86137
230.632 5.82299
230.804 5.78716
230.975 5.75354
231.147 5.72192
231.295 5.69605
231.443 5.67140
231.591 5.64784
231.740 5.62528
231.888 5.60360
232.036 5.58276
232.184 5.56267
232.332 5.54329
232.480 5.52455
232.628 5.50643
232.925 5.47177
233.221 5.43899
233.517 5.40782
233.705 5.38884
233.892 5.37036
234.079 5.35232
234.266 5.33468
234.453 5.31739
234.640 5.30043
234.827 5.28374
235.015 5.26730
235.311 5.24169
235.607 5.21650
235.904 5.19162
236.200 5.16694
236.348 5.15463
236.496 5.14235
236.644 5.13005
236.792 5.11776
236.941 5.10543
237.089 5.09307
237.237 5.08066
237.385 5.06821
237.557 5.05370
237.728 5.03910
237.900 5.02441
238.071 5.00962
238.157 5.00220
238.243 4.99475
238.329 4.98730
238.414 4.97984
238.500 4.97238
238.586 4.96493
238.672 4.95749
238.757 4.95010
238.859 4.94142
238.960 4.93286
239.062 4.92447
239.163 4.91632
239.264 4.90848
239.315 4.90472
239.366 4.90109
239.416 4.89761
239.467 4.89429
239.518 4.89118
239.568 4.88831
239.650 4.88424
239.691 4.88252
239.732 4.88106
239.773 4.87988
239.814 4.87902
239.855 4.87852
239.896 4.87843
239.937 4.87881
239.978 4.87972
240.019 4.88124
240.060 4.88345
240.101 4.88646
240.142 4.89038
240.183 4.89535
240.223 4.90154
240.266 4.90956
240.309 4.91942
240.352 4.93148
240.395 4.94611
240.438 4.96394
240.459 4.97429
240.481 4.98566
240.502 4.99829
240.524 5.01221
240.545 5.02765
240.566 5.04482
240.588 5.06407
240.609 5.08550
240.631 5.10968
240.652 5.13683
240.674 5.16773
240.695 5.20274
240.717 5.24300
240.738 5.28908
240.760 5.34263
240.781 5.40459
240.792 5.43968
240.802 5.47732
240.813 5.51808
240.824 5.56229
240.835 5.61074
240.845 5.66291
240.856 5.71964
240.867 5.78137
240.877 5.84860
240.888 5.92185
240.899 6.00171
240.910 6.08880
240.921 6.19312
240.933 6.30789
240.945 6.43416
240.956 6.57309
240.968 6.72593
240.980 6.89403
240.991 7.07886
241.003 7.28198
241.015 7.50507
241.027 7.74995
241.038 8.01852
241.050 8.31284
241.062 8.63505
241.073 8.98743
241.085 9.37239
241.097 9.78869
241.107 10.2095
241.118 10.6602
241.129 11.1466
241.140 11.6709
241.150 12.2409
241.161 12.8483
241.172 13.5004
241.182 14.1997
241.193 14.9556
241.204 15.7566
241.215 16.6116
241.225 17.5229
241.236 18.4927
241.247 19.5230
241.257 20.6159
241.268 21.7731
241.277 22.7743
241.286 23.8209
241.295 24.9139
241.303 26.0406
241.321 28.4623
241.338 31.0613
241.356 33.8679
241.373 36.8486
241.391 40.0328
241.409 43.3768
241.430 47.7123
241.451 52.2513
241.473 57.0024
241.494 61.8803
241.516 66.8820
241.537 71.9058
241.559 76.9144
241.580 81.8424
241.605 87.4923
241.631 92.7945
241.649 96.4177
241.668 99.7411
241.674 100.719
241.695 104.047
241.711 106.148
241.725 107.853
241.740 109.294
241.756 110.540
241.771 111.425
241.783 111.906
241.796 112.172
241.813 112.188
241.828 111.868
241.843 111.235
241.856 110.425
241.869 109.384
241.882 108.119
241.895 106.641
241.916 103.961
241.936 100.840
241.963 96.2313
241.989 91.0905
242.015 85.5455
242.042 79.7487
242.066 74.3279
242.090 68.8755
242.114 63.4746
242.138 58.1992
242.164 52.6166
242.177 49.9332
242.190 47.3314
242.204 44.8173
242.217 42.3957
242.230 40.0706
242.243 37.8616
242.260 35.1752
242.277 32.6556
242.294 30.3031
242.310 28.1286
242.319 27.0957
242.327 26.1029
242.335 25.1496
242.344 24.2350
242.352 23.3585
242.361 22.5192
242.369 21.7162
242.377 20.9577
242.391 19.8204
242.404 18.7646
242.417 17.7863
242.430 16.8816
242.443 16.0463
242.457 15.2763
242.470 14.5677
242.483 13.9164
242.496 13.3186
242.509 12.7704
242.523 12.2683
242.536 11.8087
242.549 11.3883
242.562 11.0040
242.575 10.6528
242.588 10.3343
242.602 10.0408
242.615 9.77269
242.628 9.52753
242.641 9.30326
242.654 9.09795
242.668 8.90981
242.681 8.73723
242.694 8.57986
242.707 8.43395
242.720 8.29953
242.734 8.17546
242.747 8.06075
242.760 7.95448
242.773 7.85583
242.786 7.76405
242.799 7.67911
242.811 7.60618
242.823 7.53749
242.835 7.47268
242.847 7.41142
242.871 7.29840
242.895 7.19637
242.919 7.10367
242.943 7.01895
242.967 6.94110
242.991 6.86950
243.015 6.80280
243.039 6.74069
243.063 6.68265
243.087 6.62848
243.111 6.57734
243.135 6.52915
243.159 6.48365
243.183 6.44077
243.210 6.39599
243.236 6.35367
243.262 6.31362
243.289 6.27579
243.315 6.23973
243.341 6.20543
243.394 6.14175
243.447 6.08360
243.500 6.03046
243.552 5.98152
243.605 5.93644
243.648 5.90200
243.692 5.86960
243.735 5.83905
243.778 5.81026
243.821 5.78295
243.864 5.75712
243.907 5.73254
243.950 5.70921
243.994 5.68695
244.037 5.66572
244.123 5.62611
244.209 5.58981
244.296 5.55640
244.360 5.53334
244.423 5.51158
244.487 5.49094
244.551 5.47137
244.615 5.45274
244.678 5.43502
244.806 5.40196
244.933 5.37165
245.061 5.34374
245.188 5.31788
245.315 5.29385
245.403 5.27823
245.491 5.26332
245.666 5.23534
245.841 5.20948
246.016 5.18548
246.192 5.16305
246.367 5.14201
246.542 5.12216
246.717 5.10339
246.885 5.08633
247.052 5.07003
247.219 5.05439
247.387 5.03935
247.554 5.02485
247.721 5.01084
248.056 4.98414
248.390 4.95893
248.725 4.93496
249.059 4.91205
249.394 4.89006
249.710 4.87002
250.025 4.85053
250.341 4.83153
250.656 4.81298
251.287 4.77699
251.918 4.74219
252.549 4.70832
253.181 4.67513
253.812 4.64246
254.443 4.61018
255.230 4.57024
256.018 4.53054
256.806 4.49089
257.593 4.45121
259.169 4.37121
260.744 4.28975
261.532 4.24832
262.319 4.20619
263.107 4.16355
263.895 4.11999
264.682 4.07573
265.470 4.03057
267.045 3.93727
268.123 3.87080
269.201 3.80196
270.279 3.73096
271.357 3.65685
272.434 3.57965
273.512 3.49904
274.051 3.45734
274.590 3.41467
275.129 3.37096
275.668 3.32616
276.497 3.25497
277.326 3.18086
277.741 3.14262
278.155 3.10357
278.570 3.06365
278.984 3.02293
279.357 2.98547
279.731 2.94720
280.104 2.90815
280.477 2.86832
280.850 2.82774
281.036 2.80719
281.223 2.78650
281.410 2.76568
281.596 2.74480
281.783 2.72390
281.969 2.70312
282.104 2.68826
282.239 2.67367
282.373 2.65947
282.508 2.64591
282.576 2.63947
282.643 2.63335
282.710 2.62761
282.778 2.62240
282.845 2.61783
282.912 2.61415
282.980 2.61166
283.047 2.61092
283.109 2.61253
283.140 2.61452
283.171 2.61759
283.203 2.62201
283.234 2.62818
283.265 2.63659
283.296 2.64787
283.327 2.66292
283.358 2.68280
283.374 2.69501
283.389 2.70888
283.405 2.72483
283.420 2.74289
283.436 2.76359
283.451 2.78695
283.467 2.81364
283.482 2.84366
283.498 2.87782
283.513 2.91610
283.529 2.95920
283.544 3.00759
283.561 3.06703
283.578 3.13373
283.595 3.20927
283.612 3.29354
283.629 3.38843
283.646 3.49365
283.662 3.61138
283.679 3.74112
283.688 3.81187
283.696 3.88530
283.705 3.96235
283.713 4.04312
283.730 4.21730
283.747 4.40659
283.764 4.61398
283.780 4.83769
283.797 5.07943
283.814 5.33963
283.824 5.51009
283.835 5.68777
283.855 6.06295
283.876 6.46651
283.897 6.89771
283.918 7.35756
283.938 7.83980
283.959 8.34414
283.980 8.86755
284.034 10.3055
284.089 11.7640
284.117 12.5018
284.146 13.2001
284.174 13.8427
284.203 14.4135
284.218 14.6901
284.234 14.9371
284.248 15.1386
284.262 15.3122
284.280 15.4934
284.295 15.6050
284.309 15.6853
284.333 15.7500
284.359 15.7214
284.367 15.6920
284.392 15.5422
284.408 15.4010
284.423 15.2257
284.444 14.9495
284.464 14.6240
284.485 14.2507
284.505 13.8381
284.540 13.0421
284.575 12.1722
284.616 11.1085
284.656 10.0313
284.697 8.97564
284.718 8.46621
284.738 7.97698
284.758 7.50592
284.779 7.05988
284.799 6.63618
284.819 6.24014
284.836 5.93398
284.853 5.64741
284.869 5.37698
284.886 5.12574
284.903 4.89035
284.919 4.67317
284.936 4.47220
284.952 4.28682
284.969 4.11533
284.986 3.95903
285.002 3.81525
285.019 3.68488
285.036 3.56554
285.052 3.45781
285.069 3.36015
285.085 3.27176
285.100 3.20016
285.115 3.13480
285.130 3.07520
285.145 3.02087
285.159 2.97136
285.174 2.92627
285.189 2.88519
285.204 2.84775
285.219 2.81361
285.233 2.78247
285.248 2.75401
285.263 2.72799
285.293 2.68229
285.322 2.64378
285.352 2.61081
285.381 2.58240
285.411 2.55763
285.440 2.53586
285.470 2.51638
285.500 2.49879
285.529 2.48276
285.559 2.46806
285.603 2.44785
285.648 2.42949
285.692 2.41259
285.736 2.39689
285.781 2.38212
285.825 2.36816
285.914 2.34223
286.003 2.31834
286.091 2.29606
286.180 2.27499
286.269 2.25494
286.417 2.22320
286.565 2.19310
286.713 2.16418
286.860 2.13613
287.156 2.08182
287.452 2.02912
287.748 1.97733
288.044 1.92611
288.340 1.87524
288.635 1.82461
288.961 1.76913
289.286 1.71398
289.612 1.65929
289.937 1.60529
290.263 1.55230
290.588 1.50082
290.913 1.45141
291.076 1.42772
291.239 1.40486
291.520 1.36772
291.801 1.33428
292.082 1.30557
292.223 1.29338
292.363 1.28289
292.504 1.27429
292.644 1.26783
292.785 1.26376
292.925 1.26237
293.066 1.26401
293.206 1.26908
293.347 1.27805
293.487 1.29143
293.576 1.30243
293.665 1.31557
293.754 1.33106
293.842 1.34905
293.931 1.36979
294.020 1.39347
294.109 1.42038
294.197 1.45073
294.249 1.47018
294.301 1.49098
294.353 1.51319
294.404 1.53684
294.456 1.56210
294.508 1.58901
294.560 1.61764
294.611 1.64803
294.667 1.68278
294.722 1.71978
294.730 1.72491
294.756 1.74319
294.782 1.76203
294.833 1.80134
294.872 1.83247
294.911 1.86492
294.950 1.89883
294.989 1.93423
295.027 1.97131
295.066 2.00993
295.105 2.05025
295.144 2.09234
295.181 2.13419
295.218 2.17779
295.255 2.22321
295.292 2.27039
295.329 2.31966
295.366 2.37098
295.403 2.42443
295.440 2.47996
295.477 2.53794
295.514 2.59835
295.551 2.66127
295.588 2.72665
295.625 2.79494
295.662 2.86610
295.699 2.94025
295.735 3.01731
295.776 3.10609
295.817 3.19901
295.858 3.29630
295.898 3.39817
295.939 3.50486
295.980 3.61662
296.020 3.73372
296.061 3.85612
296.102 3.98474
296.142 4.11959
296.183 4.26103
296.224 4.40940
296.264 4.56510
296.305 4.72853
296.346 4.90015
296.386 5.07997
296.427 5.26938
296.468 5.46849
296.509 5.67787
296.549 5.89760
296.590 6.12942
296.630 6.37291
296.671 6.63005
296.712 6.90039
296.752 7.18616
296.793 7.48769
296.834 7.80601
296.874 8.14143
296.915 8.49681
296.956 8.87267
296.997 9.27048
297.037 9.69074
297.078 10.1372
297.119 10.6108
297.159 11.1135
297.200 11.6476
297.241 12.2155
297.281 12.8198
297.322 13.4637
297.363 14.1485
297.403 14.8813
297.444 15.6644
297.485 16.5021
297.525 17.3972
297.566 18.3595
297.607 19.3903
297.647 20.5016
297.688 21.6955
297.729 22.9865
297.769 24.3817
297.810 25.8920
297.851 27.5301
297.891 29.3106
297.932 31.2499
297.973 33.3674
298.013 35.6793
298.054 38.2229
298.075 39.5923
298.095 41.0233
298.115 42.5347
298.136 44.1168
298.156 45.7823
298.176 47.5373
298.197 49.3980
298.217 51.3535
298.237 53.4313
298.258 55.6200
298.278 57.9512
298.298 60.4132
298.319 63.0294
298.339 65.8134
298.359 68.7955
298.380 71.9635
298.400 75.3680
298.420 78.9969
298.441 82.9101
298.461 87.0962
298.481 91.6036
298.502 96.4660
298.522 101.748
298.542 107.441
298.563 113.648
298.583 120.361
298.603 127.707
298.624 135.679
298.644 144.385
298.664 153.906
298.678 160.941
298.692 168.430
298.706 176.407
298.720 184.844
298.734 193.900
298.748 203.555
298.761 213.851
298.775 224.749
298.789 236.455
298.803 248.938
298.817 262.250
298.831 276.338
298.845 291.458
298.858 307.448
298.872 324.598
298.886 342.717
298.907 371.621
298.927 403.061
298.947 437.362
298.967 474.710
298.988 515.494
299.008 559.485
299.028 607.033
299.049 658.278
299.069 713.616
299.089 772.594
299.110 835.847
299.130 902.770
299.151 973.993
299.171 1048.74
299.191 1127.61
299.212 1209.63
299.245 1351.16
299.278 1500.01
299.311 1654.23
299.345 1810.93
299.385 2002.92
299.426 2188.86
299.467 2363.38
299.487 2444.38
299.507 2519.64
299.537 2617.99
299.566 2701.40
299.596 2768.06
299.625 2816.33
299.649 2841.07
299.672 2853.31
299.681 2854.66
299.712 2845.00
299.742 2814.18
299.773 2763.06
299.803 2693.25
299.833 2608.24
299.863 2509.21
299.893 2398.09
299.922 2277.28
299.961 2108.46
300.000 1932.63
300.067 1629.26
300.100 1482.58
300.133 1342.00
300.167 1209.14
300.183 1145.81
300.200 1085.19
300.217 1026.64
300.233 970.899
300.250 917.347
300.267 866.633
300.282 822.395
300.297 780.511
300.312 740.401
300.327 702.556
300.342 666.430
300.357 632.449
300.373 600.104
300.388 569.759
300.403 540.946
300.418 513.977
300.433 488.421
300.448 464.544
300.464 441.956
300.479 420.882
300.494 401.097
300.509 382.531
300.526 363.333
300.542 345.554
300.559 328.893
300.575 313.465
300.592 299.005
300.609 285.612
300.625 273.051
300.642 261.407
300.659 250.475
300.675 240.328
300.692 230.788
300.709 221.918
300.725 213.563
300.742 205.780
300.759 198.434
300.775 191.576
300.796 183.406
300.818 175.838
300.839 168.812
300.860 162.279
300.881 156.190
300.902 150.505
300.924 145.187
300.945 140.203
300.966 135.524
300.987 131.123
301.008 126.976
301.030 123.064
301.051 119.366
301.072 115.866
301.114 109.401
301.148 104.769
301.181 100.481
301.214 96.5011
301.248 92.7984
301.281 89.3455
301.314 86.1185
301.348 83.0967
301.381 80.2617
301.414 77.5974
301.447 75.0894
301.481 72.7249
301.514 70.4923
301.547 68.3815
301.581 66.3832
301.614 64.4891
301.647 62.6915
301.714 59.3547
301.781 56.3349
301.847 53.5872
301.914 51.0781
301.980 48.7760
302.047 46.6638
302.114 44.7171
302.180 42.9183
302.238 41.4699
302.295 40.1140
302.353 38.8402
302.410 37.6418
302.468 36.5105
302.525 35.4448
302.583 34.4376
302.640 33.4846
302.698 32.5800
302.756 31.7234
302.813 30.9100
302.871 30.1366
302.986 28.6981
303.101 27.3913
303.167 26.6867
303.234 26.0186
303.301 25.3835
303.367 24.7792
303.500 23.6537
303.634 22.6293
303.767 21.6920
303.900 20.8328
304.033 20.0422
304.167 19.3124
304.257 18.8460
304.348 18.4035
304.439 17.9823
304.530 17.5819
304.712 16.8361
304.893 16.1566
305.075 15.5341
305.257 14.9623
305.438 14.4346
305.620 13.9468
305.753 13.6115
305.886 13.2941
306.020 12.9928
306.153 12.7066
306.286 12.4341
306.419 12.1747
306.552 11.9273
306.686 11.6910
306.952 11.2488
307.219 10.8431
307.485 10.4691
307.751 10.1233
307.921 9.91623
308.091 9.71848
308.260 9.52936
308.430 9.34838
308.769 9.00825
309.108 8.69442
309.447 8.40358
309.786 8.13238
310.125 7.87835
310.464 7.63978
310.708 7.47671
310.952 7.32017
311.196 7.16963
311.440 7.02467
311.684 6.88472
311.928 6.74943
312.416 6.49149
312.904 6.24810
313.392 6.01709
313.880 5.79647
314.368 5.58454
314.810 5.39865
315.253 5.21763
315.695 5.04052
316.137 4.86652
316.358 4.78038
316.579 4.69474
316.800 4.60947
317.022 4.52449
317.243 4.43968
317.464 4.35503
317.685 4.27043
317.906 4.18582
318.176 4.08227
318.447 3.97851
318.717 3.87449
318.987 3.77022
319.122 3.71796
319.257 3.66569
319.393 3.61335
319.528 3.56106
319.663 3.50877
319.798 3.45661
319.933 3.40460
320.068 3.35282
320.228 3.29201
320.388 3.23190
320.547 3.17273
320.707 3.11487
320.867 3.05876
321.027 3.00502
321.106 2.97924
321.186 2.95439
321.266 2.93054
321.346 2.90789
321.481 2.87271
321.616 2.84247
321.684 2.82958
321.751 2.81843
321.819 2.80925
321.887 2.80229
321.954 2.79782
322.022 2.79617
322.089 2.79772
322.157 2.80288
322.224 2.81215
322.292 2.82608
322.360 2.84535
322.427 2.87068
322.501 2.90631
322.574 2.95161
322.648 3.00820
322.722 3.07802
322.796 3.16343
322.869 3.26728
322.943 3.39307
322.980 3.46561
323.017 3.54512
323.060 3.64806
323.103 3.76302
323.146 3.89149
323.189 4.03516
323.232 4.19599
323.275 4.37630
323.318 4.57879
323.339 4.68934
323.361 4.80668
323.385 4.94570
323.408 5.09385
323.432 5.25253
323.456 5.42265
323.480 5.60527
323.504 5.80157
323.527 6.01288
323.551 6.24072
323.574 6.47930
323.597 6.73573
323.620 7.01307
323.643 7.31370
323.659 7.52936
323.674 7.75761
323.689 7.99949
323.705 8.25444
323.720 8.52706
323.735 8.81522
323.751 9.12424
323.766 9.45186
323.783 9.83996
323.800 10.2584
323.817 10.7105
323.834 11.1999
323.842 11.4615
323.851 11.7310
323.859 12.0152
323.868 12.3083
323.876 12.6179
323.884 12.9374
323.893 13.2711
323.901 13.6199
323.910 13.9890
323.918 14.3707
323.927 14.7751
323.935 15.1937
323.944 15.6375
323.952 16.0974
323.960 16.5853
323.969 17.0913
323.977 17.6287
323.986 18.1863
323.994 18.7789
324.003 19.3942
324.011 20.0487
324.020 20.7286
324.028 21.4520
324.036 22.2040
324.045 23.0046
324.053 23.8370
324.062 24.7235
324.070 25.6456
324.079 26.6278
324.087 27.6497
324.096 28.7383
324.104 29.8710
324.113 31.0777
324.121 32.3333
324.129 33.6709
324.138 35.0624
324.146 36.5447
324.155 38.0864
324.163 39.7084
324.172 41.4146
324.180 43.2308
324.188 45.1187
324.197 47.1274
324.205 49.2144
324.214 51.4339
324.222 53.7385
324.231 56.1879
324.239 58.7296
324.248 61.4291
324.256 64.2282
324.265 67.1990
324.273 70.2769
324.281 73.5407
324.290 76.9192
324.298 80.4556
324.307 84.1553
324.315 88.0712
324.324 92.1168
324.332 96.3943
324.340 100.809
324.349 105.471
324.357 110.277
324.366 115.348
324.374 120.568
324.383 126.069
324.391 131.725
324.400 137.677
324.408 143.791
324.425 156.804
324.442 170.802
324.459 185.816
324.476 201.871
324.493 218.990
324.509 237.184
324.526 256.460
324.543 276.814
324.560 298.232
324.577 320.556
324.603 357.194
324.629 396.048
324.655 436.864
324.681 479.315
324.715 536.067
324.749 593.861
324.783 651.500
324.817 707.656
324.850 760.918
324.884 809.717
324.913 847.454
324.942 880.089
324.959 896.351
324.976 910.450
325.003 928.355
325.030 940.438
325.058 946.634
325.063 946.999
325.078 946.824
325.093 944.621
325.109 940.381
325.124 934.192
325.153 917.298
325.182 893.975
325.211 864.021
325.241 828.795
325.271 788.898
325.300 745.352
325.346 673.142
325.391 598.073
325.421 549.232
325.451 501.375
325.480 454.836
325.510 410.474
325.539 368.424
325.554 348.428
325.569 329.288
325.584 310.767
325.598 293.013
325.613 276.038
325.628 259.954
325.643 244.542
325.657 229.910
325.672 216.049
325.687 203.031
325.702 190.665
325.717 179.021
325.731 168.078
325.746 157.880
325.761 148.263
325.776 139.271
325.790 130.876
325.805 123.102
325.820 115.813
325.835 109.036
325.850 102.742
325.864 96.9394
325.879 91.5228
325.894 86.5056
325.909 81.8615
325.923 77.5650
325.938 73.5918
325.953 69.9185
325.968 66.5230
325.983 63.4048
325.997 60.5017
326.012 57.8172
326.027 55.3338
326.042 53.0502
326.056 50.9203
326.071 48.9462
326.086 47.1147
326.101 45.4249
326.112 44.1857
326.124 43.0238
326.135 41.9238
326.146 40.8814
326.169 38.9464
326.192 37.2081
326.215 35.6269
326.238 34.1957
326.261 32.8893
326.283 31.6924
326.306 30.5869
326.329 29.5711
326.352 28.6303
326.375 27.7559
326.398 26.9374
326.420 26.1755
326.443 25.4613
326.466 24.7901
326.496 23.9761
326.525 23.2227
326.555 22.5183
326.584 21.8622
326.614 21.2454
326.643 20.6682
326.673 20.1230
326.702 19.6106
326.732 19.1248
326.762 18.6667
326.791 18.2311
326.821 17.8189
326.880 17.0531
326.939 16.3578
326.977 15.9468
327.014 15.5596
327.052 15.1933
327.089 14.8462
327.127 14.5169
327.165 14.2040
327.240 13.6228
327.315 13.0937
327.390 12.6111
327.465 12.1686
327.541 11.7614
327.600 11.4629
327.659 11.1825
327.718 10.9180
327.777 10.6682
327.836 10.4319
327.895 10.2079
327.954 9.99527
328.014 9.79321
328.073 9.60090
328.132 9.41762
328.250 9.07564
328.368 8.76279
328.486 8.47533
328.567 8.29224
328.648 8.11864
328.728 7.95375
328.809 7.79688
328.889 7.64742
328.970 7.50480
329.131 7.23823
329.292 6.99325
329.453 6.76707
329.615 6.55729
329.776 6.36202
329.894 6.22681
330.012 6.09798
330.130 5.97487
330.249 5.85704
330.485 5.63551
330.721 5.43052
330.958 5.23967
331.194 5.06104
331.431 4.89300
331.667 4.73424
331.882 4.59699
332.097 4.46579
332.312 4.33983
332.527 4.21850
332.742 4.10136
332.957 3.98805
333.171 3.87821
333.386 3.77152
333.623 3.65741
333.859 3.54647
334.096 3.43837
334.332 3.33286
334.568 3.22971
334.805 3.12875
335.041 3.02981
335.278 2.93277
335.514 2.83748
335.751 2.74395
335.987 2.65207
336.223 2.56182
336.460 2.47320
336.696 2.38623
336.933 2.30097
337.169 2.21750
337.513 2.09953
337.857 1.98615
338.201 1.87811
338.544 1.77638
338.888 1.68215
339.060 1.63842
339.232 1.59737
339.404 1.55927
339.576 1.52453
339.748 1.49350
339.920 1.46663
340.060 1.44822
340.199 1.43324
340.339 1.42206
340.479 1.41511
340.549 1.41337
340.618 1.41286
340.688 1.41367
340.758 1.41586
340.828 1.41950
340.898 1.42467
340.968 1.43146
341.037 1.43996
341.121 1.45248
341.204 1.46774
341.287 1.48595
341.371 1.50728
341.454 1.53202
341.537 1.56037
341.620 1.59262
341.662 1.61027
341.704 1.62900
341.737 1.64494
341.771 1.66164
341.804 1.67911
341.838 1.69738
341.865 1.71260
341.870 1.71572
341.889 1.72675
341.920 1.74548
341.951 1.76495
342.013 1.80621
342.075 1.85074
342.136 1.89870
342.198 1.95022
342.257 2.00316
342.316 2.05984
342.375 2.12045
342.434 2.18524
342.494 2.25443
342.553 2.32830
342.612 2.40713
342.671 2.49121
342.730 2.58086
342.789 2.67643
342.848 2.77830
342.907 2.88685
342.937 2.94387
342.966 3.00252
342.996 3.06327
343.025 3.12576
343.055 3.19049
343.085 3.25708
343.114 3.32605
343.144 3.39701
343.173 3.47050
343.203 3.54638
343.232 3.62472
343.262 3.70532
343.292 3.78882
343.321 3.87475
343.351 3.96378
343.380 4.05540
343.410 4.15035
343.439 4.24807
343.498 4.45362
343.557 4.67299
343.617 4.90721
343.676 5.15738
343.735 5.42472
343.794 5.71056
343.853 6.01637
343.912 6.34374
343.971 6.69442
344.030 7.07034
344.089 7.47365
344.148 7.90667
344.208 8.37203
344.267 8.87259
344.326 9.41158
344.385 9.99255
344.444 10.6195
344.503 11.2968
344.562 12.0296
344.621 12.8248
344.680 13.6862
344.740 14.6220
344.799 15.6406
344.828 16.1847
344.858 16.7512
344.887 17.3452
344.917 17.9643
344.946 18.6141
344.976 19.2920
345.006 20.0045
345.035 20.7485
345.065 21.5313
345.094 22.3499
345.124 23.2121
345.153 24.1149
345.183 25.0671
345.212 26.0655
345.242 27.1202
345.271 28.2276
345.301 29.3993
345.331 30.6316
345.360 31.9377
345.390 33.3139
345.419 34.7751
345.449 36.3178
345.478 37.9593
345.508 39.6961
345.536 41.4647
345.564 43.3349
345.593 45.3218
345.621 47.4353
345.649 49.6866
345.677 52.0881
345.705 54.6535
345.734 57.3984
345.762 60.3404
345.790 63.4993
345.818 66.8976
345.846 70.5607
345.875 74.5179
345.903 78.8022
345.931 83.4520
345.959 88.5107
345.989 94.3155
346.018 100.671
346.048 107.697
346.077 115.436
346.092 119.627
346.107 124.043
346.122 128.700
346.136 133.581
346.151 138.769
346.166 144.251
346.181 150.048
346.196 156.139
346.210 162.630
346.225 169.506
346.240 176.794
346.255 184.468
346.269 192.662
346.284 201.358
346.299 210.588
346.314 220.321
346.329 230.726
346.343 241.777
346.358 253.516
346.373 265.899
346.388 279.138
346.402 293.198
346.417 308.127
346.432 323.863
346.447 340.672
346.462 358.500
346.476 377.401
346.491 397.287
346.506 418.484
346.521 440.912
346.535 464.624
346.550 489.500
346.565 515.928
346.580 543.792
346.595 573.140
346.609 603.802
346.624 636.235
346.639 670.272
346.654 705.946
346.668 743.026
346.689 796.693
346.709 853.238
346.729 913.231
346.749 976.055
346.769 1042.28
346.789 1111.16
346.809 1183.24
346.830 1257.66
346.859 1371.68
346.889 1489.81
346.948 1735.71
347.007 1984.96
347.036 2107.09
347.066 2224.68
347.096 2338.53
347.126 2443.94
347.156 2539.44
347.186 2623.29
347.220 2701.85
347.254 2761.58
347.287 2801.39
347.321 2820.07
347.332 2821.56
347.351 2818.85
347.369 2809.87
347.387 2794.68
347.405 2773.55
347.424 2746.43
347.442 2713.63
347.479 2632.30
347.507 2554.53
347.536 2466.27
347.565 2369.08
347.594 2264.56
347.650 2043.82
347.707 1813.92
347.769 1565.02
347.800 1445.03
347.831 1329.97
347.859 1228.68
347.887 1132.88
347.916 1042.59
347.944 958.043
347.972 879.091
348.001 806.289
348.015 771.943
348.029 739.257
348.043 707.744
348.057 677.821
348.071 649.031
348.086 621.557
348.100 595.362
348.114 570.579
348.128 546.815
348.142 524.364
348.156 502.865
348.170 482.578
348.185 463.171
348.199 444.875
348.213 427.388
348.227 410.913
348.241 395.174
348.255 380.352
348.270 366.197
348.284 352.870
348.304 334.624
348.325 317.734
348.345 302.095
348.366 287.605
348.387 274.173
348.407 261.711
348.428 250.139
348.448 239.382
348.469 229.372
348.490 220.045
348.510 211.344
348.531 203.216
348.551 195.612
348.572 188.490
348.593 181.807
348.613 175.560
348.642 167.506
348.670 160.107
348.698 153.268
348.726 146.929
348.755 141.020
348.783 135.538
348.811 130.422
348.840 125.637
348.868 121.138
348.896 116.929
