>,08-O-18:0.002050
5.366000e+06,9.98816531e-05
5.367000e+06,9.98816579e-05
5.368000e+06,9.98816627e-05
5.369000e+06,9.98816675e-05
5.370000e+06,9.98816723e-05
5.371000e+06,9.98816771e-05
5.372000e+06,9.98816818e-05
5.373000e+06,9.98816866e-05
5.374000e+06,9.98816914e-05
5.375000e+06,9.98816962e-05
5.380000e+06,9.98817200e-05
5.383460e+06,9.98817365e-05
5.385000e+06,9.98817439e-05
5.387790e+06,9.98817572e-05
5.390000e+06,9.98817677e-05
5.395000e+06,9.98817915e-05
5.400000e+06,9.98818153e-05
5.410000e+06,9.98818177e-05
5.420000e+06,9.98818200e-05
5.430000e+06,9.98818224e-05
5.440000e+06,9.98818247e-05
5.450000e+06,9.98818271e-05
5.460000e+06,9.98818294e-05
5.470000e+06,9.98818318e-05
5.480000e+06,9.98818341e-05
5.490000e+06,9.98818365e-05
5.500000e+06,9.98818389e-05
5.510000e+06,9.98817260e-05
5.520000e+06,9.98816131e-05
5.524440e+06,9.98815630e-05
5.530000e+06,9.98815012e-05
5.540000e+06,9.98813899e-05
5.549280e+06,9.98812867e-05
5.550000e+06,9.98812787e-05
5.560000e+06,9.98811674e-05
5.570000e+06,9.98810562e-05
5.580000e+06,9.98809449e-05
5.590000e+06,9.98808337e-05
5.600000e+06,9.98807224e-05
5.605000e+06,9.98806844e-05
5.610000e+06,9.98806464e-05
5.615000e+06,9.98806084e-05
5.620000e+06,9.98805704e-05
5.625000e+06,9.98805324e-05
5.630000e+06,9.98804944e-05
5.635000e+06,9.98804564e-05
5.635450e+06,9.98804530e-05
5.639500e+06,9.98804222e-05
5.639540e+06,9.98804219e-05
5.639600e+06,9.98804214e-05
5.640000e+06,9.98804184e-05
5.645000e+06,9.98803804e-05
5.650000e+06,9.98803424e-05
5.655000e+06,9.98803044e-05
5.660000e+06,9.98802664e-05
5.662000e+06,9.98802512e-05
5.665000e+06,9.98802284e-05
5.668000e+06,9.98802056e-05
5.670000e+06,9.98801904e-05
5.672000e+06,9.98801752e-05
5.675000e+06,9.98801524e-05
5.676000e+06,9.98801448e-05
5.678000e+06,9.98801296e-05
5.679170e+06,9.98801207e-05
5.680000e+06,9.98801144e-05
5.685000e+06,9.98800764e-05
5.690000e+06,9.98800384e-05
5.695000e+06,9.98800003e-05
5.699230e+06,9.98799682e-05
5.700000e+06,9.98799625e-05
5.705000e+06,9.98799245e-05
5.710000e+06,9.98798865e-05
5.715000e+06,9.98798485e-05
5.720000e+06,9.98798105e-05
5.725000e+06,9.98797725e-05
5.730000e+06,9.98797345e-05
5.735000e+06,9.98796965e-05
5.740000e+06,9.98796585e-05
5.745000e+06,9.98796205e-05
5.750000e+06,9.98795826e-05
5.755000e+06,9.98795446e-05
5.760000e+06,9.98795066e-05
5.765000e+06,9.98794686e-05
5.770000e+06,9.98794306e-05
5.775000e+06,9.98793926e-05
5.780000e+06,9.98793546e-05
5.785000e+06,9.98793166e-05
5.790000e+06,9.98792786e-05
5.795000e+06,9.98792406e-05
5.800000e+06,9.98792026e-05
5.805000e+06,9.98791639e-05
5.810000e+06,9.98791251e-05
5.815000e+06,9.98790864e-05
5.820000e+06,9.98790477e-05
5.825000e+06,9.98790090e-05
5.830000e+06,9.98789702e-05
5.835000e+06,9.98789315e-05
5.840000e+06,9.98788928e-05
5.840150e+06,9.98788916e-05
5.845000e+06,9.98788541e-05
5.850000e+06,9.98788153e-05
5.855000e+06,9.98787766e-05
5.860000e+06,9.98787379e-05
5.865000e+06,9.98786991e-05
5.870000e+06,9.98786604e-05
5.875000e+06,9.98786217e-05
5.880000e+06,9.98785830e-05
5.885000e+06,9.98785442e-05
5.890000e+06,9.98785055e-05
5.895000e+06,9.98784668e-05
5.900000e+06,9.98784281e-05
5.905000e+06,9.98783893e-05
5.908000e+06,9.98783661e-05
5.910000e+06,9.98783506e-05
5.912000e+06,9.98783351e-05
5.915000e+06,9.98783119e-05
5.916000e+06,9.98783041e-05
5.917000e+06,9.98782964e-05
5.918000e+06,9.98782886e-05
5.919000e+06,9.98782809e-05
5.920000e+06,9.98782732e-05
5.921000e+06,9.98782654e-05
5.922000e+06,9.98782577e-05
5.923000e+06,9.98782499e-05
5.924000e+06,9.98782422e-05
5.925000e+06,9.98782344e-05
5.926000e+06,9.98782267e-05
5.927000e+06,9.98782189e-05
5.928000e+06,9.98782112e-05
5.929000e+06,9.98782034e-05
5.930000e+06,9.98781957e-05
5.935000e+06,9.98781570e-05
5.940000e+06,9.98781183e-05
5.945000e+06,9.98780795e-05
5.950000e+06,9.98780408e-05
5.955000e+06,9.98780021e-05
5.960000e+06,9.98779633e-05
5.965000e+06,9.98779246e-05
5.970000e+06,9.98778859e-05
5.975000e+06,9.98778472e-05
5.980000e+06,9.98778084e-05
5.982000e+06,9.98777929e-05
5.984000e+06,9.98777775e-05
5.985000e+06,9.98777697e-05
5.986000e+06,9.98777620e-05
5.988000e+06,9.98777465e-05
5.990000e+06,9.98777310e-05
5.992000e+06,9.98777155e-05
5.994000e+06,9.98777000e-05
5.995000e+06,9.98776923e-05
5.996000e+06,9.98776845e-05
5.997000e+06,9.98776768e-05
5.998000e+06,9.98776690e-05
5.999000e+06,9.98776613e-05
6.000000e+06,9.98776535e-05
6.001000e+06,9.98776465e-05
6.002000e+06,9.98776395e-05
6.003000e+06,9.98776325e-05
6.004000e+06,9.98776254e-05
6.006000e+06,9.98776114e-05
6.008000e+06,9.98775974e-05
6.010000e+06,9.98775833e-05
6.012000e+06,9.98775693e-05
6.014000e+06,9.98775552e-05
6.015000e+06,9.98775482e-05
6.016000e+06,9.98775412e-05
6.018000e+06,9.98775271e-05
6.020000e+06,9.98775131e-05
6.025000e+06,9.98774780e-05
6.030000e+06,9.98774429e-05
6.035000e+06,9.98774078e-05
6.036100e+06,9.98774000e-05
6.040000e+06,9.98773729e-05
6.045000e+06,9.98773381e-05
6.048000e+06,9.98773172e-05
6.050000e+06,9.98773033e-05
6.052000e+06,9.98772894e-05
6.054000e+06,9.98772754e-05
6.055000e+06,9.98772685e-05
6.056000e+06,9.98772615e-05
6.057000e+06,9.98772545e-05
6.058000e+06,9.98772476e-05
6.059000e+06,9.98772406e-05
6.060000e+06,9.98772337e-05
6.061000e+06,9.98772267e-05
6.062000e+06,9.98772197e-05
6.063000e+06,9.98772128e-05
6.064000e+06,9.98772058e-05
6.065000e+06,9.98771989e-05
6.066000e+06,9.98771919e-05
6.067000e+06,9.98771849e-05
6.068000e+06,9.98771780e-05
6.070000e+06,9.98771640e-05
6.070380e+06,9.98771614e-05
6.071000e+06,9.98771571e-05
6.072000e+06,9.98771501e-05
6.073000e+06,9.98771432e-05
6.074000e+06,9.98771362e-05
6.074240e+06,9.98771345e-05
6.075000e+06,9.98771293e-05
6.076000e+06,9.98771224e-05
6.077000e+06,9.98771155e-05
6.078000e+06,9.98771086e-05
6.079000e+06,9.98771016e-05
6.080000e+06,9.98770947e-05
6.082000e+06,9.98770809e-05
6.084000e+06,9.98770671e-05
6.085000e+06,9.98770602e-05
6.086000e+06,9.98770533e-05
6.088000e+06,9.98770395e-05
6.090000e+06,9.98770257e-05
6.092000e+06,9.98770118e-05
6.094000e+06,9.98769980e-05
6.096000e+06,9.98769842e-05
6.098000e+06,9.98769704e-05
6.100000e+06,9.98769566e-05
6.102000e+06,9.98769502e-05
6.104000e+06,9.98769439e-05
6.106000e+06,9.98769375e-05
6.108000e+06,9.98769311e-05
6.110000e+06,9.98769248e-05
6.115000e+06,9.98769089e-05
6.120000e+06,9.98768930e-05
6.125000e+06,9.98768771e-05
6.130000e+06,9.98768612e-05
6.140000e+06,9.98768294e-05
6.150000e+06,9.98767976e-05
6.160000e+06,9.98767658e-05
6.170000e+06,9.98767340e-05
6.175000e+06,9.98767182e-05
6.180000e+06,9.98767025e-05
6.190000e+06,9.98766711e-05
6.200000e+06,9.98766396e-05
6.210000e+06,9.98766113e-05
6.218310e+06,9.98765877e-05
6.220000e+06,9.98765830e-05
6.225000e+06,9.98765689e-05
6.230000e+06,9.98765549e-05
6.240000e+06,9.98765267e-05
6.250000e+06,9.98764986e-05
6.260000e+06,9.98764705e-05
6.270000e+06,9.98764424e-05
6.271000e+06,9.98764396e-05
6.272170e+06,9.98764363e-05
6.272200e+06,9.98764362e-05
6.272300e+06,9.98764359e-05
6.275000e+06,9.98764283e-05
6.280000e+06,9.98764142e-05
6.290000e+06,9.98763861e-05
6.292460e+06,9.98763792e-05
6.300000e+06,9.98763581e-05
6.302000e+06,9.98763449e-05
6.304000e+06,9.98763317e-05
6.306000e+06,9.98763184e-05
6.308000e+06,9.98763052e-05
6.310000e+06,9.98762920e-05
6.312000e+06,9.98762788e-05
6.314000e+06,9.98762655e-05
6.316000e+06,9.98762523e-05
6.318000e+06,9.98762391e-05
6.320000e+06,9.98762258e-05
6.322000e+06,9.98762126e-05
6.324000e+06,9.98761994e-05
6.325000e+06,9.98761928e-05
6.326000e+06,9.98761861e-05
6.328000e+06,9.98761729e-05
6.330000e+06,9.98761597e-05
6.332000e+06,9.98761465e-05
6.334000e+06,9.98761332e-05
6.336000e+06,9.98761200e-05
6.338000e+06,9.98761068e-05
6.340000e+06,9.98760935e-05
6.342000e+06,9.98760803e-05
6.344000e+06,9.98760671e-05
6.346000e+06,9.98760538e-05
6.348000e+06,9.98760406e-05
6.350000e+06,9.98760274e-05
6.352000e+06,9.98760142e-05
6.354000e+06,9.98760009e-05
6.356000e+06,9.98759877e-05
6.358000e+06,9.98759745e-05
6.360000e+06,9.98759612e-05
6.362000e+06,9.98759480e-05
6.364000e+06,9.98759348e-05
6.366000e+06,9.98759215e-05
6.368000e+06,9.98759083e-05
6.370000e+06,9.98758951e-05
6.372000e+06,9.98758819e-05
6.374000e+06,9.98758686e-05
6.375000e+06,9.98758620e-05
6.376000e+06,9.98758554e-05
6.378000e+06,9.98758422e-05
6.380000e+06,9.98758289e-05
6.382000e+06,9.98758157e-05
6.384000e+06,9.98758025e-05
6.385000e+06,9.98757959e-05
6.386000e+06,9.98757892e-05
6.388000e+06,9.98757760e-05
6.390000e+06,9.98757628e-05
6.392000e+06,9.98757496e-05
6.394000e+06,9.98757363e-05
6.395000e+06,9.98757297e-05
6.396000e+06,9.98757231e-05
6.398000e+06,9.98757099e-05
6.400000e+06,9.98756966e-05
6.402000e+06,9.98756757e-05
6.404000e+06,9.98756548e-05
6.405000e+06,9.98756443e-05
6.406000e+06,9.98756339e-05
6.408000e+06,9.98756130e-05
6.410000e+06,9.98755921e-05
6.412000e+06,9.98755711e-05
6.414000e+06,9.98755502e-05
6.415000e+06,9.98755398e-05
6.416000e+06,9.98755293e-05
6.418000e+06,9.98755084e-05
6.420000e+06,9.98754875e-05
6.422000e+06,9.98754666e-05
6.424000e+06,9.98754457e-05
6.425000e+06,9.98754352e-05
6.426000e+06,9.98754247e-05
6.428000e+06,9.98754038e-05
6.430000e+06,9.98753829e-05
6.430890e+06,9.98753736e-05
6.430900e+06,9.98753735e-05
6.431000e+06,9.98753725e-05
6.432000e+06,9.98753620e-05
6.434000e+06,9.98753411e-05
6.436000e+06,9.98753202e-05
6.438000e+06,9.98752993e-05
6.440000e+06,9.98752783e-05
6.442000e+06,9.98752574e-05
6.444000e+06,9.98752365e-05
6.446000e+06,9.98752156e-05
6.448000e+06,9.98751947e-05
6.450000e+06,9.98751738e-05
6.451000e+06,9.98751633e-05
6.452000e+06,9.98751529e-05
6.452100e+06,9.98751518e-05
6.452150e+06,9.98751513e-05
6.452200e+06,9.98751508e-05
6.452300e+06,9.98751497e-05
6.454000e+06,9.98751319e-05
6.456000e+06,9.98751110e-05
6.458000e+06,9.98750901e-05
6.460000e+06,9.98750692e-05
6.462000e+06,9.98750483e-05
6.464000e+06,9.98750274e-05
6.466000e+06,9.98750065e-05
6.468000e+06,9.98749855e-05
6.470000e+06,9.98749646e-05
6.472000e+06,9.98749437e-05
6.474000e+06,9.98749228e-05
6.475000e+06,9.98749123e-05
6.476000e+06,9.98749019e-05
6.478000e+06,9.98748810e-05
6.480000e+06,9.98748601e-05
6.482000e+06,9.98748391e-05
6.484000e+06,9.98748182e-05
6.486000e+06,9.98747973e-05
6.488000e+06,9.98747764e-05
6.490000e+06,9.98747555e-05
6.492000e+06,9.98747346e-05
6.494000e+06,9.98747137e-05
6.496000e+06,9.98746927e-05
6.498000e+06,9.98746718e-05
6.500000e+06,9.98746509e-05
6.502000e+06,9.98746452e-05
6.504000e+06,9.98746395e-05
6.506000e+06,9.98746338e-05
6.508000e+06,9.98746281e-05
6.510000e+06,9.98746223e-05
6.512000e+06,9.98746166e-05
6.514000e+06,9.98746109e-05
6.516000e+06,9.98746052e-05
6.516460e+06,9.98746039e-05
6.516500e+06,9.98746038e-05
6.516600e+06,9.98746035e-05
6.518000e+06,9.98745995e-05
6.520000e+06,9.98745938e-05
6.522000e+06,9.98745881e-05
6.524000e+06,9.98745823e-05
6.525000e+06,9.98745795e-05
6.526000e+06,9.98745766e-05
6.528000e+06,9.98745709e-05
6.530000e+06,9.98745652e-05
6.532000e+06,9.98745595e-05
6.534000e+06,9.98745538e-05
6.536000e+06,9.98745481e-05
6.538000e+06,9.98745423e-05
6.540000e+06,9.98745366e-05
6.542000e+06,9.98745309e-05
6.544000e+06,9.98745252e-05
6.545570e+06,9.98745207e-05
6.546000e+06,9.98745195e-05
6.548000e+06,9.98745138e-05
6.550000e+06,9.98745081e-05
6.552000e+06,9.98745023e-05
6.554000e+06,9.98744966e-05
6.556000e+06,9.98744909e-05
6.558000e+06,9.98744852e-05
6.560000e+06,9.98744795e-05
6.562000e+06,9.98744738e-05
6.564000e+06,9.98744681e-05
6.566000e+06,9.98744623e-05
6.568000e+06,9.98744566e-05
6.570000e+06,9.98744509e-05
6.572000e+06,9.98744452e-05
6.574000e+06,9.98744395e-05
6.575000e+06,9.98744366e-05
6.576000e+06,9.98744338e-05
6.578000e+06,9.98744281e-05
6.580000e+06,9.98744223e-05
6.582000e+06,9.98744166e-05
6.584000e+06,9.98744109e-05
6.586000e+06,9.98744052e-05
6.588000e+06,9.98743995e-05
6.590000e+06,9.98743938e-05
6.592000e+06,9.98743881e-05
6.594000e+06,9.98743823e-05
6.596000e+06,9.98743766e-05
6.598000e+06,9.98743709e-05
6.600000e+06,9.98743652e-05
6.602000e+06,9.98743586e-05
6.604000e+06,9.98743521e-05
6.606000e+06,9.98743455e-05
6.608000e+06,9.98743390e-05
6.610000e+06,9.98743324e-05
6.612000e+06,9.98743258e-05
6.614000e+06,9.98743193e-05
6.616000e+06,9.98743127e-05
6.618000e+06,9.98743062e-05
6.620000e+06,9.98742996e-05
6.622000e+06,9.98742931e-05
6.624000e+06,9.98742865e-05
6.625000e+06,9.98742832e-05
6.626000e+06,9.98742799e-05
6.628000e+06,9.98742734e-05
6.630000e+06,9.98742668e-05
6.632000e+06,9.98742603e-05
6.634000e+06,9.98742537e-05
6.636000e+06,9.98742472e-05
6.638000e+06,9.98742406e-05
6.640000e+06,9.98742340e-05
6.642000e+06,9.98742275e-05
6.644000e+06,9.98742209e-05
6.646000e+06,9.98742144e-05
6.648000e+06,9.98742078e-05
6.650000e+06,9.98742012e-05
6.652000e+06,9.98741947e-05
6.654000e+06,9.98741881e-05
6.655000e+06,9.98741849e-05
6.656000e+06,9.98741816e-05
6.658000e+06,9.98741750e-05
6.660000e+06,9.98741685e-05
6.662000e+06,9.98741619e-05
6.664000e+06,9.98741553e-05
6.665000e+06,9.98741521e-05
6.666000e+06,9.98741488e-05
6.668000e+06,9.98741422e-05
6.668610e+06,9.98741402e-05
6.668620e+06,9.98741402e-05
6.670000e+06,9.98741357e-05
6.672000e+06,9.98741291e-05
6.674000e+06,9.98741226e-05
6.675000e+06,9.98741193e-05
6.676000e+06,9.98741160e-05
6.678000e+06,9.98741094e-05
6.680000e+06,9.98741029e-05
6.682000e+06,9.98740963e-05
6.684000e+06,9.98740898e-05
6.685000e+06,9.98740865e-05
6.686000e+06,9.98740832e-05
6.688000e+06,9.98740767e-05
6.690000e+06,9.98740701e-05
6.692000e+06,9.98740635e-05
6.694000e+06,9.98740570e-05
6.695000e+06,9.98740537e-05
6.696000e+06,9.98740504e-05
6.698000e+06,9.98740439e-05
6.700000e+06,9.98740373e-05
6.707220e+06,9.98740686e-05
6.707230e+06,9.98740686e-05
6.710000e+06,9.98740806e-05
6.720000e+06,9.98741240e-05
6.725000e+06,9.98741456e-05
6.730000e+06,9.98741673e-05
6.734200e+06,9.98741855e-05
6.740000e+06,9.98742105e-05
6.750000e+06,9.98742536e-05
6.760000e+06,9.98742968e-05
6.763300e+06,9.98743110e-05
6.770000e+06,9.98743400e-05
6.775000e+06,9.98743615e-05
6.780000e+06,9.98743831e-05
6.790000e+06,9.98744263e-05
6.795000e+06,9.98744478e-05
6.800000e+06,9.98744694e-05
6.805000e+06,9.98744927e-05
6.810000e+06,9.98745160e-05
6.820000e+06,9.98745626e-05
6.825000e+06,9.98745859e-05
6.830000e+06,9.98746092e-05
6.840000e+06,9.98746559e-05
6.850000e+06,9.98747025e-05
6.860000e+06,9.98747491e-05
6.875000e+06,9.98748190e-05
6.880000e+06,9.98748423e-05
6.900000e+06,9.98749355e-05
6.920000e+06,9.98750289e-05
6.925000e+06,9.98750522e-05
6.940000e+06,9.98751222e-05
6.950000e+06,9.98751689e-05
6.960000e+06,9.98752156e-05
6.975000e+06,9.98752853e-05
6.980000e+06,9.98753086e-05
7.000000e+06,9.98754016e-05
7.020000e+06,9.98755034e-05
7.025000e+06,9.98755288e-05
7.030000e+06,9.98755543e-05
7.035000e+06,9.98755797e-05
7.040000e+06,9.98756052e-05
7.045000e+06,9.98756306e-05
7.050000e+06,9.98756560e-05
7.055000e+06,9.98756815e-05
7.060000e+06,9.98757069e-05
7.065000e+06,9.98757323e-05
7.070000e+06,9.98757578e-05
7.075000e+06,9.98757832e-05
7.080000e+06,9.98758087e-05
7.090000e+06,9.98758595e-05
7.100000e+06,9.98759104e-05
7.120000e+06,9.98760122e-05
7.125000e+06,9.98760376e-05
7.140000e+06,9.98761139e-05
7.150000e+06,9.98761648e-05
7.160000e+06,9.98762157e-05
7.170000e+06,9.98762666e-05
7.175000e+06,9.98762920e-05
7.180000e+06,9.98763175e-05
7.190000e+06,9.98763683e-05
7.200000e+06,9.98764192e-05
7.210000e+06,9.98765092e-05
7.220000e+06,9.98765992e-05
7.225000e+06,9.98766443e-05
7.230000e+06,9.98766893e-05
7.240000e+06,9.98767793e-05
7.250000e+06,9.98768693e-05
7.260000e+06,9.98769593e-05
7.266030e+06,9.98770136e-05
7.275000e+06,9.98770943e-05
7.280000e+06,9.98771393e-05
7.300000e+06,9.98773194e-05
7.320000e+06,9.98774234e-05
7.325000e+06,9.98774494e-05
7.330000e+06,9.98774754e-05
7.335000e+06,9.98775014e-05
7.340000e+06,9.98775274e-05
7.345000e+06,9.98775534e-05
7.350000e+06,9.98775794e-05
7.353000e+06,9.98775950e-05
7.353300e+06,9.98775966e-05
7.353400e+06,9.98775971e-05
7.355000e+06,9.98776054e-05
7.360000e+06,9.98776315e-05
7.365000e+06,9.98776575e-05
7.370000e+06,9.98776835e-05
7.375000e+06,9.98777095e-05
7.380000e+06,9.98777355e-05
7.385000e+06,9.98777615e-05
7.390000e+06,9.98777875e-05
7.400000e+06,9.98778395e-05
7.420000e+06,9.98777966e-05
7.425000e+06,9.98777859e-05
7.440000e+06,9.98777537e-05
7.450000e+06,9.98777323e-05
7.460000e+06,9.98777108e-05
7.475000e+06,9.98776786e-05
7.480000e+06,9.98776679e-05
7.500000e+06,9.98776250e-05
7.515730e+06,9.98775315e-05
7.520000e+06,9.98775061e-05
7.525000e+06,9.98774764e-05
7.540000e+06,9.98773872e-05
7.550000e+06,9.98773277e-05
7.560000e+06,9.98772683e-05
7.565600e+06,9.98772350e-05
7.565650e+06,9.98772347e-05
7.565800e+06,9.98772338e-05
7.568000e+06,9.98772207e-05
7.575000e+06,9.98771791e-05
7.600000e+06,9.98770305e-05
7.613600e+06,9.98769776e-05
7.625000e+06,9.98769333e-05
7.640000e+06,9.98768750e-05
7.650000e+06,9.98768361e-05
7.660000e+06,9.98767973e-05
7.675000e+06,9.98767390e-05
7.680000e+06,9.98767195e-05
7.700000e+06,9.98766418e-05
7.725000e+06,9.98765446e-05
7.740000e+06,9.98764863e-05
7.750000e+06,9.98764475e-05
7.760000e+06,9.98764086e-05
7.775000e+06,9.98763519e-05
7.780000e+06,9.98763330e-05
7.800000e+06,9.98762574e-05
7.820000e+06,9.98759185e-05
7.825000e+06,9.98758338e-05
7.840000e+06,9.98755797e-05
7.850000e+06,9.98754102e-05
7.860000e+06,9.98752408e-05
7.875000e+06,9.98749867e-05
7.880000e+06,9.98749020e-05
7.900000e+06,9.98745631e-05
7.920000e+06,9.98742242e-05
7.925000e+06,9.98741395e-05
7.940000e+06,9.98738854e-05
7.950000e+06,9.98737160e-05
7.960000e+06,9.98735465e-05
7.975000e+06,9.98732924e-05
7.980000e+06,9.98732077e-05
8.000000e+06,9.98728688e-05
8.020000e+06,9.98726577e-05
8.025000e+06,9.98726049e-05
8.040000e+06,9.98724466e-05
8.042690e+06,9.98724182e-05
8.060000e+06,9.98722355e-05
8.075000e+06,9.98720771e-05
8.080000e+06,9.98720243e-05
8.100000e+06,9.98718132e-05
8.125000e+06,9.98715493e-05
8.150000e+06,9.98712854e-05
8.175000e+06,9.98710215e-05
8.200000e+06,9.98707576e-05
8.206560e+06,9.98706884e-05
8.225000e+06,9.98704937e-05
8.240000e+06,9.98703354e-05
8.250000e+06,9.98702298e-05
8.275000e+06,9.98699659e-05
8.280000e+06,9.98699131e-05
8.300000e+06,9.98697020e-05
8.304690e+06,9.98696525e-05
8.304700e+06,9.98696524e-05
8.320000e+06,9.98694909e-05
8.325000e+06,9.98694381e-05
8.340000e+06,9.98692798e-05
8.350000e+06,9.98691742e-05
8.360000e+06,9.98690686e-05
8.364520e+06,9.98690209e-05
8.375000e+06,9.98689250e-05
8.400000e+06,9.98686961e-05
8.424030e+06,9.98684761e-05
8.425000e+06,9.98684672e-05
8.440000e+06,9.98683299e-05
8.450000e+06,9.98682383e-05
8.460000e+06,9.98681468e-05
8.475000e+06,9.98680095e-05
8.488230e+06,9.98678883e-05
8.488240e+06,9.98678882e-05
8.494820e+06,9.98678280e-05
8.500000e+06,9.98677806e-05
8.520000e+06,9.98675962e-05
8.525000e+06,9.98675501e-05
8.540000e+06,9.98674119e-05
8.550000e+06,9.98673197e-05
8.560000e+06,9.98672275e-05
8.565810e+06,9.98671740e-05
8.575000e+06,9.98670893e-05
8.580320e+06,9.98670402e-05
8.600000e+06,9.98668588e-05
8.620000e+06,9.98666745e-05
8.625000e+06,9.98666284e-05
8.640000e+06,9.98664901e-05
8.650000e+06,9.98663979e-05
8.660000e+06,9.98663058e-05
8.673250e+06,9.98661836e-05
8.675000e+06,9.98661675e-05
8.680000e+06,9.98661214e-05
8.700000e+06,9.98659370e-05
8.720000e+06,9.98657527e-05
8.725000e+06,9.98657066e-05
8.740000e+06,9.98655683e-05
8.745000e+06,9.98655222e-05
8.746120e+06,9.98655119e-05
8.750000e+06,9.98654762e-05
8.760000e+06,9.98653840e-05
8.775000e+06,9.98652457e-05
8.780000e+06,9.98651996e-05
8.800000e+06,9.98650153e-05
8.820000e+06,9.98648309e-05
8.825000e+06,9.98647848e-05
8.840000e+06,9.98646466e-05
8.850000e+06,9.98645544e-05
8.860000e+06,9.98644622e-05
8.875000e+06,9.98643239e-05
8.880000e+06,9.98642779e-05
8.881290e+06,9.98642660e-05
8.900000e+06,9.98640935e-05
8.920000e+06,9.98639091e-05
8.925000e+06,9.98638631e-05
8.940000e+06,9.98637248e-05
8.950000e+06,9.98636326e-05
8.960000e+06,9.98635404e-05
8.975000e+06,9.98634022e-05
8.980000e+06,9.98633561e-05
8.987000e+06,9.98632916e-05
8.998510e+06,9.98631855e-05
9.000000e+06,9.98631717e-05
9.020000e+06,9.98642861e-05
9.025000e+06,9.98645647e-05
9.040000e+06,9.98654006e-05
9.050000e+06,9.98659578e-05
9.060000e+06,9.98665150e-05
9.075000e+06,9.98673508e-05
9.080000e+06,9.98676294e-05
9.100000e+06,9.98687438e-05
9.120000e+06,9.98698582e-05
9.125000e+06,9.98701368e-05
9.136000e+06,9.98707497e-05
9.140000e+06,9.98709726e-05
9.145300e+06,9.98712679e-05
9.150000e+06,9.98715298e-05
9.160000e+06,9.98720870e-05
9.175000e+06,9.98729228e-05
9.180000e+06,9.98732014e-05
9.200000e+06,9.98743158e-05
9.225000e+06,9.98757088e-05
9.248000e+06,9.98769903e-05
9.250000e+06,9.98771018e-05
9.275000e+06,9.98784947e-05
9.300000e+06,9.98798877e-05
9.311100e+06,9.98805062e-05
9.325000e+06,9.98812807e-05
9.340000e+06,9.98821165e-05
9.350000e+06,9.98826790e-05
9.375000e+06,9.98840852e-05
9.400000e+06,9.98854914e-05
9.425000e+06,9.98868976e-05
9.431000e+06,9.98872351e-05
9.431380e+06,9.98872565e-05
9.431400e+06,9.98872576e-05
9.431500e+06,9.98872632e-05
9.450000e+06,9.98883038e-05
9.456840e+06,9.98886885e-05
9.470000e+06,9.98894287e-05
9.475000e+06,9.98897100e-05
9.500000e+06,9.98911161e-05
9.504360e+06,9.98911609e-05
9.508000e+06,9.98911983e-05
9.525000e+06,9.98913730e-05
9.536040e+06,9.98914865e-05
9.550000e+06,9.98916299e-05
9.575000e+06,9.98918868e-05
9.600000e+06,9.98921438e-05
9.625000e+06,9.98924007e-05
9.650000e+06,9.98926576e-05
9.675000e+06,9.98929145e-05
9.676000e+06,9.98929248e-05
9.700000e+06,9.98931714e-05
9.720000e+06,9.98933770e-05
9.725000e+06,9.98934283e-05
9.740000e+06,9.98935825e-05
9.745400e+06,9.98936380e-05
9.750000e+06,9.98936852e-05
9.760000e+06,9.98937880e-05
9.775000e+06,9.98939421e-05
9.780000e+06,9.98939935e-05
9.800000e+06,9.98941990e-05
9.825000e+06,9.98944559e-05
9.850000e+06,9.98947128e-05
9.875000e+06,9.98949697e-05
9.900000e+06,9.98952266e-05
9.925000e+06,9.98954835e-05
9.950000e+06,9.98957404e-05
9.975000e+06,9.98959973e-05
1.000000e+07,9.98962542e-05
1.005000e+07,9.98968257e-05
1.010000e+07,9.98973971e-05
1.012200e+07,9.98976486e-05
1.014000e+07,9.98978543e-05
1.015000e+07,9.98979719e-05
1.018900e+07,9.98984303e-05
1.018950e+07,9.98984361e-05
1.019000e+07,9.98984420e-05
1.020000e+07,9.98985596e-05
1.020200e+07,9.98985831e-05
1.020690e+07,9.98986407e-05
1.024450e+07,9.98990826e-05
1.024500e+07,9.98990884e-05
1.024700e+07,9.98991119e-05
1.025000e+07,9.98991472e-05
1.030000e+07,9.98997348e-05
1.033680e+07,9.99001673e-05
1.035000e+07,9.99003224e-05
1.037200e+07,9.99005810e-05
1.037220e+07,9.99005834e-05
1.040000e+07,9.99009102e-05
1.045000e+07,9.99014979e-05
1.046500e+07,9.99016742e-05
1.046800e+07,9.99017094e-05
1.050000e+07,9.99020856e-05
1.052600e+07,9.99025894e-05
1.052750e+07,9.99026185e-05
1.052800e+07,9.99026282e-05
1.055000e+07,9.99030545e-05
1.056000e+07,9.99032483e-05
1.056020e+07,9.99032522e-05
1.056030e+07,9.99032541e-05
1.056300e+07,9.99033065e-05
1.060000e+07,9.99040235e-05
1.065000e+07,9.99049925e-05
1.066700e+07,9.99053219e-05
1.066710e+07,9.99053238e-05
1.066900e+07,9.99053607e-05
1.068000e+07,9.99055738e-05
1.069000e+07,9.99057676e-05
1.070000e+07,9.99059614e-05
1.071000e+07,9.99061552e-05
1.072000e+07,9.99063490e-05
1.073000e+07,9.99065428e-05
1.074000e+07,9.99067366e-05
