Yb-174(n,g) ENDFB-8.0
169.311 92.0145
169.320 86.6443
169.330 81.6276
169.339 76.8962
169.349 72.4391
169.358 68.2023
169.368 64.2625
169.377 60.5630
169.387 57.0922
169.396 53.8059
169.406 50.7612
169.416 47.8829
169.425 45.2200
169.435 42.7060
169.444 40.3829
169.454 38.2140
169.463 36.1897
169.473 34.2819
169.482 32.5215
169.492 30.8798
169.501 29.3488
169.511 27.9065
169.520 26.5760
169.530 25.3349
169.539 24.1770
169.548 23.1403
169.558 22.1696
169.567 21.2602
169.576 20.4079
169.585 19.6086
169.594 18.8585
169.603 18.1541
169.612 17.4922
169.621 16.8697
169.630 16.2836
169.649 15.2108
169.667 14.2549
169.685 13.3998
169.703 12.6315
169.721 11.9384
169.740 11.3104
169.758 10.7391
169.776 10.2172
169.794 9.73856
169.812 9.29803
169.830 8.89330
169.850 8.49820
169.869 8.13228
169.888 7.79237
169.907 7.47734
169.926 7.18154
169.945 6.90606
169.964 6.64625
169.983 6.40331
170.002 6.17332
170.021 5.95643
170.059 5.55876
170.097 5.20194
170.135 4.88024
170.163 4.66494
170.191 4.46497
170.219 4.27819
170.246 4.10341
170.274 3.93901
170.302 3.78525
170.330 3.64068
170.357 3.50457
170.385 3.37579
170.413 3.25467
170.468 3.03187
170.524 2.83160
170.579 2.65149
170.617 2.53745
170.655 2.43112
170.693 2.33156
170.732 2.23819
170.770 2.15028
170.808 2.06783
170.846 1.99020
170.884 1.91701
170.922 1.84774
170.960 1.78246
171.037 1.66222
171.113 1.55417
171.189 1.45670
171.272 1.36077
171.355 1.27439
171.439 1.19632
171.522 1.12560
171.605 1.06119
171.688 1.00243
171.771 0.948659
171.854 0.899380
171.931 0.857614
172.007 0.818893
172.083 0.782834
172.159 0.749284
172.236 0.717938
172.312 0.688682
172.388 0.661301
172.464 0.635638
172.541 0.611522
172.617 0.588889
172.693 0.567565
172.769 0.547503
172.922 0.510688
173.074 0.477815
173.227 0.448302
173.379 0.421723
173.532 0.397702
173.684 0.375934
173.837 0.356122
173.989 0.338053
174.142 0.321535
174.294 0.306412
174.440 0.293116
174.585 0.280827
174.731 0.269423
174.876 0.258834
175.022 0.248977
175.167 0.239802
175.313 0.231239
175.458 0.223247
175.604 0.215765
175.749 0.208763
176.041 0.196025
176.332 0.184770
176.623 0.174783
176.803 0.169154
176.983 0.163910
177.163 0.159015
177.344 0.154441
177.704 0.146156
178.064 0.138879
178.425 0.132477
178.785 0.126849
179.146 0.121843
179.506 0.117396
179.811 0.114031
180.116 0.110993
180.421 0.108254
180.726 0.105790
181.031 0.103576
181.336 0.101596
181.641 0.0998320
181.946 0.0982723
182.556 0.0957179
183.166 0.0938636
183.776 0.0926647
184.385 0.0921004
184.968 0.0921556
185.550 0.0928120
186.132 0.0941125
186.714 0.0961260
187.005 0.0974299
187.296 0.0989529
187.588 0.100714
187.879 0.102736
188.170 0.105045
188.461 0.107671
188.752 0.110636
189.043 0.113991
189.348 0.118014
189.653 0.122616
189.958 0.127882
190.263 0.133919
190.568 0.140866
190.720 0.144732
190.873 0.148890
191.025 0.153373
191.178 0.158209
191.330 0.163436
191.483 0.169089
191.677 0.176984
191.871 0.185755
192.065 0.195526
192.259 0.206454
192.453 0.218759
192.647 0.232666
192.744 0.240315
192.841 0.248468
192.938 0.257178
193.035 0.266496
193.188 0.282518
193.340 0.300451
193.493 0.320611
193.569 0.331637
193.645 0.343369
193.721 0.355887
193.798 0.369227
193.874 0.383500
193.950 0.398756
194.026 0.415129
194.103 0.432684
194.179 0.451563
194.255 0.471902
194.345 0.498081
194.435 0.526795
194.525 0.558427
194.616 0.593398
194.706 0.632206
194.796 0.675441
194.886 0.723810
194.931 0.750210
194.976 0.778169
195.052 0.829656
195.128 0.886874
195.205 0.950806
195.243 0.985629
195.281 1.02257
195.319 1.06190
195.357 1.10363
195.395 1.14806
195.433 1.19546
195.471 1.24608
195.510 1.30024
195.548 1.35829
195.586 1.42063
195.638 1.51342
195.690 1.61636
195.742 1.73105
195.768 1.79339
195.794 1.85943
195.820 1.92948
195.846 2.00390
195.872 2.08307
195.898 2.16745
195.924 2.25753
195.950 2.35388
195.976 2.45715
196.002 2.56764
196.040 2.74633
196.059 2.84361
196.078 2.94628
196.097 3.05597
196.116 3.17220
196.135 3.29692
196.154 3.42971
196.173 3.57296
196.192 3.72718
196.211 3.89376
196.230 4.07335
196.250 4.26976
196.269 4.48318
196.288 4.71856
196.307 4.97661
196.324 5.23702
196.341 5.52222
196.359 5.83751
196.376 6.18741
196.393 6.57955
196.411 7.01554
196.428 7.50454
196.437 7.77299
196.445 8.05464
196.454 8.35724
196.463 8.67893
196.471 9.02108
196.480 9.38086
196.489 9.76821
196.497 10.1759
196.506 10.6150
196.515 11.0775
196.523 11.5759
196.532 12.1073
196.541 12.6738
196.549 13.2706
196.558 13.9140
196.567 14.5918
196.575 15.3224
196.584 16.0917
196.593 17.0095
196.603 17.9827
196.613 19.0362
196.622 20.1525
196.632 21.3596
196.641 22.6371
196.651 24.0019
196.660 25.4589
196.670 27.0302
196.679 28.6881
196.689 30.4728
196.698 32.3525
196.708 34.3721
196.717 36.4949
196.727 38.7466
196.736 41.1324
196.744 43.1950
196.752 45.3542
196.760 47.6127
196.768 49.9729
196.775 52.4375
196.783 55.0088
196.791 57.6890
196.799 60.4801
196.807 63.3840
196.814 66.4025
196.822 69.5369
196.830 72.7886
196.838 76.1585
196.846 79.6473
196.861 86.9346
196.873 93.0016
196.885 99.3046
196.898 105.943
196.910 112.801
196.922 119.983
196.934 127.359
196.946 134.972
196.958 142.806
196.977 155.572
196.996 168.677
197.015 182.151
197.034 195.732
197.080 227.873
197.099 241.065
197.118 253.703
197.137 265.753
197.156 276.922
197.175 287.118
197.194 296.190
197.213 304.038
197.232 310.490
197.250 315.245
197.268 318.568
197.284 320.262
197.300 320.807
197.306 320.703
197.327 319.089
197.348 315.553
197.362 311.965
197.377 307.501
197.391 302.279
197.405 296.334
197.430 284.400
197.454 270.714
197.483 252.971
197.511 233.793
197.540 213.736
197.568 193.409
197.597 173.160
197.625 153.560
197.654 134.828
197.668 125.935
197.682 117.373
197.696 109.106
197.711 101.268
197.725 93.7607
197.739 86.6973
197.753 79.9823
197.768 73.7099
197.782 67.8286
197.796 62.3323
197.806 58.7946
197.815 55.4291
197.825 52.2319
197.835 49.1988
197.845 46.3252
197.854 43.6063
197.864 41.0369
197.874 38.6119
197.883 36.3257
197.893 34.1730
197.903 32.1481
197.912 30.2455
197.922 28.4595
197.932 26.7845
197.942 25.2152
197.951 23.7461
197.958 22.7173
197.966 21.7518
197.973 20.8331
197.980 19.9593
197.987 19.1283
197.994 18.3383
198.001 17.5876
198.008 16.8743
198.015 16.1874
198.022 15.5444
198.030 14.9338
198.037 14.3541
198.044 13.8037
198.051 13.2813
198.065 12.3147
198.079 11.4381
198.094 10.6539
198.108 9.94693
198.122 9.30905
198.136 8.72913
198.150 8.20862
198.165 7.73729
198.179 7.30978
198.193 6.91869
198.207 6.56518
198.222 6.24039
198.236 5.94546
198.250 5.67319
198.264 5.42469
198.279 5.19565
198.293 4.98398
198.307 4.78652
198.321 4.60442
198.335 4.43483
198.350 4.27649
198.364 4.12730
198.378 3.98836
198.407 3.73471
198.434 3.51781
198.461 3.32235
198.488 3.14519
198.515 2.98434
198.542 2.83657
198.570 2.70127
198.597 2.57604
198.624 2.46064
198.651 2.35319
198.678 2.25330
198.705 2.16021
198.733 2.07360
198.760 1.99227
198.787 1.91632
198.814 1.84475
198.841 1.77771
198.870 1.71141
198.898 1.64908
198.927 1.59040
198.955 1.53527
199.012 1.43386
199.069 1.34308
199.126 1.26134
199.183 1.18771
199.240 1.12105
199.297 1.06049
199.341 1.01739
199.385 0.977207
199.429 0.939698
199.472 0.904706
199.516 0.871866
199.560 0.841078
199.604 0.812177
199.648 0.785074
199.736 0.735437
199.824 0.691363
199.912 0.652041
200.000 0.616850
200.053 0.597302
200.107 0.578980
200.213 0.545696
200.320 0.516312
200.426 0.490370
200.533 0.467398
200.639 0.447088
200.746 0.429127
200.852 0.413275
200.988 0.395835
201.124 0.381164
201.259 0.369001
201.395 0.359147
201.530 0.351444
201.666 0.345814
201.801 0.342233
201.937 0.340740
202.044 0.341093
202.150 0.342867
202.257 0.346163
202.363 0.351118
202.470 0.357918
202.576 0.366784
202.683 0.378027
202.789 0.392044
202.872 0.405116
202.954 0.420439
203.036 0.438408
203.118 0.459502
203.160 0.471420
203.201 0.484364
203.242 0.498437
203.283 0.513720
203.324 0.530426
203.365 0.548631
203.407 0.568606
203.448 0.590467
203.501 0.622109
203.554 0.658084
203.581 0.677990
203.608 0.699233
203.634 0.722028
203.661 0.746538
203.688 0.773056
203.714 0.801607
203.741 0.832549
203.767 0.866196
203.794 0.903072
203.821 0.943366
203.847 0.987783
203.874 1.03704
203.892 1.07399
203.910 1.11396
203.928 1.15739
203.947 1.20449
203.965 1.25635
203.983 1.31308
204.001 1.37613
204.019 1.44576
204.037 1.52386
204.056 1.61143
204.074 1.71005
204.092 1.82093
204.101 1.88217
204.110 1.94747
204.119 2.01718
204.128 2.09079
204.137 2.17033
204.146 2.25540
204.155 2.34646
204.164 2.44286
204.178 2.59914
204.191 2.77088
204.204 2.96107
204.218 3.17175
204.231 3.40517
204.244 3.66374
204.258 3.95009
204.271 4.26704
204.278 4.43925
204.284 4.62040
204.291 4.81090
204.298 5.00813
204.304 5.21849
204.311 5.43616
204.318 5.66819
204.324 5.90812
204.331 6.16370
204.338 6.42779
204.344 6.70890
204.351 6.99913
204.364 7.62624
204.377 8.31333
204.388 8.88939
204.398 9.50601
204.408 10.1652
204.419 10.8691
204.429 11.6196
204.439 12.4186
204.450 13.2682
204.460 14.1701
204.470 15.1262
204.480 16.1380
204.491 17.2072
204.501 18.3350
204.511 19.5228
204.522 20.7715
204.532 22.0819
204.542 23.4411
204.555 25.3056
204.569 27.2746
204.582 29.3471
204.595 31.5215
204.609 33.7950
204.622 36.1637
204.635 38.6229
204.649 41.1665
204.674 46.2524
204.699 51.5381
204.725 56.9882
204.750 62.4693
204.784 69.6883
204.811 75.1379
204.838 80.2132
204.863 84.6068
204.888 88.4454
204.902 90.1995
204.915 91.7606
204.928 93.1264
204.942 94.2660
204.955 95.1999
204.969 95.8921
204.983 96.3533
204.997 96.5370
205.000 96.5404
205.008 96.4953
205.023 96.1566
205.039 95.4900
205.053 94.6327
205.067 93.5315
205.080 92.1957
205.094 90.6482
205.108 88.8790
205.122 86.9279
205.149 82.4875
205.177 77.4614
205.204 71.9947
205.232 66.2574
205.272 57.6578
205.311 49.1770
205.339 43.5688
205.353 40.8616
205.366 38.2571
205.380 35.7250
205.394 33.3084
205.408 30.9937
205.421 28.7846
205.436 26.4903
205.451 24.3279
205.466 22.2980
205.481 20.4123
205.496 18.6434
205.511 17.0018
205.526 15.4836
205.541 14.0934
205.555 12.9062
205.569 11.8189
205.582 10.8110
205.596 9.89252
205.603 9.45944
205.610 9.04531
205.617 8.64953
205.624 8.27685
205.631 7.91572
205.637 7.57601
205.644 7.24716
205.651 6.93812
205.658 6.63923
205.665 6.35458
205.672 6.08361
205.679 5.82940
205.685 5.58395
205.692 5.35057
205.699 5.12874
205.706 4.92093
205.713 4.72056
205.720 4.53027
205.727 4.34962
205.734 4.18057
205.740 4.01772
205.747 3.86540
205.754 3.71872
205.761 3.58156
205.775 3.32428
205.788 3.09451
205.802 2.88632
205.816 2.70036
205.830 2.53175
205.843 2.38099
205.857 2.24503
205.871 2.12227
205.885 2.01052
205.898 1.91009
205.912 1.81835
205.926 1.73560
205.940 1.65969
205.953 1.59092
205.967 1.52797
205.981 1.47022
205.994 1.41896
206.007 1.37189
206.020 1.32823
206.033 1.28762
206.059 1.21442
206.086 1.15025
206.112 1.09331
206.138 1.04277
206.164 0.997435
206.191 0.956508
206.217 0.919232
206.243 0.885385
206.269 0.854408
206.295 0.825962
206.322 0.799766
206.348 0.775583
206.374 0.753212
206.400 0.732480
206.435 0.707086
206.470 0.684052
206.505 0.663119
206.540 0.644121
206.575 0.626765
206.610 0.610990
206.645 0.596566
206.680 0.583456
206.750 0.560611
206.820 0.541754
206.890 0.526342
206.960 0.513953
207.040 0.503063
207.119 0.495335
207.199 0.490479
207.279 0.488301
207.334 0.488290
207.389 0.489459
207.444 0.491802
207.499 0.495307
207.554 0.500000
207.609 0.505886
207.664 0.513006
207.719 0.521408
207.774 0.531168
207.829 0.542325
207.884 0.555009
207.939 0.569281
207.994 0.585318
208.048 0.603210
208.103 0.623162
208.158 0.645377
208.218 0.672530
208.278 0.702998
208.338 0.737328
208.398 0.775942
208.458 0.819620
208.518 0.869006
208.548 0.896206
208.578 0.925138
208.608 0.956153
208.638 0.989221
208.665 1.02171
208.693 1.05636
208.720 1.09336
208.748 1.13280
208.775 1.17521
208.803 1.22074
208.830 1.26970
208.858 1.32229
208.885 1.37933
208.913 1.44115
208.940 1.50838
208.967 1.58149
208.995 1.66193
209.022 1.75056
209.050 1.84879
209.077 1.95796
209.094 2.02915
209.110 2.10517
209.126 2.18761
209.142 2.27622
209.159 2.37294
209.175 2.47761
209.191 2.59194
209.207 2.71726
209.224 2.85603
209.240 3.00834
209.256 3.17707
209.272 3.36459
209.288 3.57500
209.305 3.80885
209.321 4.07095
209.329 4.21383
209.337 4.36533
209.351 4.64500
209.365 4.95223
209.378 5.29499
209.392 5.67210
209.406 6.09325
209.420 6.55687
209.433 7.07076
209.447 7.64022
209.454 7.94986
209.461 8.27580
209.468 8.61885
209.474 8.97446
209.481 9.35393
209.488 9.74711
209.495 10.1665
209.502 10.6007
209.509 11.0636
209.516 11.5498
209.523 12.0603
209.529 12.5883
209.536 13.1502
209.543 13.7309
209.550 14.3484
209.557 14.9858
209.567 15.9777
209.577 17.0373
209.587 18.1682
209.597 19.3737
209.607 20.6573
209.617 22.0223
209.627 23.4722
209.637 25.0102
209.647 26.6394
209.657 28.3630
209.667 30.1839
209.677 32.1047
209.687 34.1280
209.697 36.2561
209.707 38.4908
209.717 40.8098
209.730 44.2219
209.744 47.8178
209.758 51.6506
209.772 55.6637
209.785 59.9126
209.799 64.3308
209.813 68.9414
209.827 73.7349
209.840 78.7368
209.854 83.8605
209.868 89.1255
209.881 94.5129
209.909 105.610
209.936 116.876
209.956 125.103
209.984 136.222
210.011 146.836
210.030 153.710
210.049 160.116
210.076 168.552
210.090 172.304
210.104 175.662
210.117 178.648
210.131 181.197
210.145 183.338
210.159 185.004
210.174 186.286
210.189 186.990
210.200 187.136
210.208 187.040
210.225 186.325
210.241 184.921
210.257 183.017
210.272 180.553
210.287 177.533
210.303 174.025
210.318 170.044
210.333 165.629
210.361 156.597
210.389 146.527
210.420 134.588
210.450 122.161
210.487 107.234
210.523 92.6567
210.554 80.8690
210.569 75.2645
210.584 69.8684
210.599 64.6975
210.615 59.7649
210.630 55.0805
210.645 50.6509
210.661 46.4532
210.676 42.5427
210.691 38.8664
210.707 35.4680
210.722 32.2971
210.737 29.3871
210.745 28.0104
210.753 26.7076
210.760 25.4432
210.768 24.2485
210.781 22.2814
210.795 20.4779
210.808 18.8031
210.821 17.2743
210.834 15.8602
210.848 14.5743
210.861 13.3979
210.874 12.3233
210.887 11.3361
210.900 10.4441
210.914 9.63275
210.927 8.89550
210.940 8.22142
210.953 7.61481
210.967 7.06491
210.980 6.56663
210.987 6.29792
210.995 6.04427
211.003 5.80484
211.010 5.58168
211.018 5.36814
211.026 5.16653
211.034 4.97614
211.041 4.79859
211.049 4.62857
211.057 4.46791
211.072 4.17421
211.087 3.91117
211.102 3.67515
211.118 3.46164
211.133 3.27053
211.148 3.09785
211.164 2.94140
211.179 2.79835
211.194 2.66884
211.210 2.55043
211.225 2.44181
211.245 2.31520
211.264 2.20135
211.284 2.09791
211.303 2.00348
211.323 1.91689
211.342 1.83715
211.362 1.76344
211.381 1.69504
211.401 1.63138
211.420 1.57195
211.440 1.51631
211.459 1.46409
211.498 1.36871
211.537 1.28370
211.568 1.22300
211.598 1.16727
211.629 1.11559
211.660 1.06787
211.690 1.02340
211.721 0.982132
211.752 0.943511
211.782 0.907533
211.813 0.873737
211.844 0.842144
211.874 0.812372
211.905 0.784457
211.966 0.733274
212.028 0.687627
212.067 0.661036
212.106 0.636261
212.145 0.613079
212.184 0.591355
212.223 0.570915
212.262 0.551756
212.340 0.516732
212.418 0.485519
212.496 0.457643
212.574 0.432608
212.652 0.410036
212.713 0.393819
212.774 0.378798
212.836 0.364858
212.897 0.351899
212.958 0.339833
213.020 0.328580
213.081 0.318070
213.142 0.308241
213.265 0.290406
213.387 0.274692
213.510 0.260788
213.633 0.248441
213.733 0.239343
213.833 0.231059
213.934 0.223496
214.034 0.216580
214.134 0.210239
214.235 0.204429
214.335 0.199095
214.435 0.194197
214.636 0.185565
214.837 0.178304
215.037 0.172222
215.238 0.167170
215.394 0.163875
215.550 0.161092
215.706 0.158781
215.862 0.156919
216.018 0.155482
216.174 0.154459
216.330 0.153838
216.486 0.153618
216.720 0.154045
216.954 0.155414
217.188 0.157793
217.423 0.161287
217.540 0.163499
217.657 0.166052
217.774 0.168978
217.891 0.172306
218.008 0.176083
218.125 0.180350
218.242 0.185170
218.359 0.190616
218.481 0.197088
218.604 0.204464
218.727 0.212885
218.849 0.222530
218.972 0.233617
219.094 0.246422
219.156 0.253575
219.217 0.261296
219.278 0.269644
219.340 0.278688
219.423 0.292286
219.507 0.307559
219.590 0.324796
219.674 0.344354
219.716 0.355139
219.758 0.366680
219.799 0.379050
219.841 0.392335
219.883 0.406629
219.925 0.422041
219.967 0.438694
220.008 0.456731
220.070 0.486084
220.101 0.502207
220.131 0.519356
220.162 0.537750
220.192 0.557387
220.223 0.578532
220.254 0.601206
220.284 0.625736
220.315 0.652175
220.346 0.680947
220.376 0.712163
220.407 0.746391
220.438 0.783851
220.468 0.825343
220.499 0.871294
220.517 0.901154
220.535 0.932991
220.553 0.967226
220.571 1.00416
220.590 1.04417
220.608 1.08766
220.626 1.13513
220.644 1.18718
220.662 1.24482
220.680 1.30825
220.698 1.37871
220.716 1.45734
220.734 1.54545
220.753 1.64458
220.762 1.69913
220.771 1.75651
220.780 1.81827
220.789 1.88332
220.804 2.00472
220.819 2.13935
220.835 2.28983
220.842 2.37219
220.850 2.45821
220.858 2.55043
220.865 2.64808
220.873 2.75148
220.881 2.85953
220.888 2.97543
220.896 3.09654
220.904 3.22644
220.911 3.36218
220.919 3.50774
220.927 3.66186
220.934 3.82501
220.942 3.99538
220.950 4.17795
220.957 4.36851
220.965 4.57261
220.973 4.78550
220.980 5.01336
220.988 5.25408
220.996 5.50828
221.003 5.77301
221.011 6.05589
221.019 6.35022
221.026 6.66441
221.034 6.99099
221.044 7.43733
221.054 7.91347
221.063 8.42089
221.073 8.95541
221.083 9.52955
221.093 10.1331
221.102 10.7799
221.112 11.4582
221.122 12.1835
221.132 12.9424
221.141 13.7518
221.151 14.5964
221.161 15.4950
221.171 16.4302
221.180 17.4223
221.190 18.4521
221.205 20.1865
221.221 22.0323
221.236 24.0018
221.251 26.0952
221.267 28.3264
221.282 30.6641
221.297 33.1187
221.313 35.6848
221.339 40.3721
221.366 45.3250
221.392 50.4810
221.419 55.7428
221.458 63.5525
221.488 69.5393
221.519 75.1769
221.545 79.6564
221.572 83.6304
221.587 85.6821
221.602 87.5028
221.618 89.0995
221.633 90.4369
221.648 91.5011
221.663 92.3015
221.678 92.8150
221.692 93.0730
221.700 93.1071
221.708 93.0659
221.724 92.7550
221.739 92.1475
221.752 91.4488
221.765 90.5669
221.790 88.3082
221.809 86.1285
221.828 83.6155
221.853 79.8978
221.877 75.7454
221.902 71.2305
221.927 66.4838
221.970 57.9771
222.013 49.4545
222.038 44.6443
222.062 40.0399
222.087 35.6714
222.100 33.5880
222.112 31.5770
222.129 28.9582
222.146 26.4851
222.163 24.1611
222.180 21.9879
222.197 19.9651
222.213 18.0907
222.222 17.2031
222.230 16.3615
222.239 15.5453
222.247 14.7730
222.260 13.6937
222.272 12.6847
222.284 11.7434
222.297 10.8671
222.309 10.0527
222.322 9.29727
222.334 8.59790
222.346 7.95148
222.359 7.35499
222.371 6.80543
222.384 6.29987
222.396 5.83541
222.408 5.40928
222.421 5.01877
222.433 4.66129
222.446 4.33437
222.453 4.15286
222.460 3.98317
222.468 3.82020
222.475 3.66791
222.482 3.52171
222.490 3.38514
222.497 3.25580
222.504 3.13330
222.512 3.01575
222.519 2.90598
222.534 2.70361
222.548 2.52094
222.563 2.35823
222.578 2.21119
222.592 2.08001
222.607 1.96121
222.622 1.85494
222.636 1.75840
222.651 1.67172
222.666 1.59267
222.680 1.52138
222.693 1.46588
222.705 1.41453
222.717 1.36692
222.730 1.32272
222.742 1.28157
222.755 1.24321
222.779 1.17380
222.804 1.11272
222.829 1.05857
222.854 1.01022
222.879 0.966757
222.903 0.927462
222.928 0.891748
222.953 0.859136
222.978 0.829239
223.003 0.801733
223.027 0.776352
223.052 0.752869
223.077 0.731094
223.111 0.703801
223.145 0.679115
223.178 0.656663
223.212 0.636207
223.246 0.617486
223.280 0.600435
223.314 0.584845
223.348 0.570584
223.381 0.557502
223.415 0.545575
223.483 0.524726
223.550 0.507413
223.618 0.493182
223.663 0.485223
223.708 0.478390
223.753 0.472612
223.798 0.467829
223.889 0.461057
223.979 0.457781
224.029 0.457406
224.078 0.458025
224.128 0.459634
224.177 0.462239
224.227 0.465858
224.277 0.470519
224.326 0.476259
224.376 0.483129
224.425 0.491195
224.475 0.500534
224.525 0.511243
224.574 0.523440
224.624 0.537265
224.673 0.552887
224.723 0.570510
224.773 0.590380
224.827 0.615016
224.881 0.643121
224.935 0.675346
224.989 0.712471
225.016 0.733219
225.043 0.755524
225.070 0.779740
225.097 0.805910
225.124 0.834500
225.151 0.865622
225.178 0.899911
225.205 0.937610
225.228 0.972328
225.251 1.01023
225.273 1.05219
225.296 1.09850
225.318 1.15041
225.341 1.20844
225.363 1.27436
225.386 1.34908
225.397 1.39059
225.408 1.43512
225.420 1.48295
225.431 1.53395
225.442 1.58937
225.454 1.64918
225.465 1.71380
225.476 1.78306
225.487 1.85872
225.499 1.94074
225.510 2.02973
225.521 2.12548
225.532 2.23041
225.544 2.34449
225.555 2.46856
225.566 2.60229
225.579 2.76401
225.591 2.94143
225.603 3.13606
225.616 3.34951
225.628 3.58352
225.641 3.83991
225.653 4.12064
225.665 4.42779
225.678 4.76352
225.690 5.13013
225.703 5.52999
225.715 5.96559
225.727 6.43948
225.740 6.95430
225.752 7.51273
225.765 8.11751
225.776 8.71132
225.787 9.34800
225.799 10.0296
225.810 10.7515
225.821 11.5286
225.832 12.3565
225.844 13.2371
225.855 14.1637
225.866 15.1542
225.877 16.2022
225.889 17.3088
225.900 18.4647
225.911 19.6911
225.923 20.9786
225.934 22.3275
225.945 23.7251
225.957 25.3424
225.970 27.0323
225.982 28.7933
225.995 30.6233
226.019 34.4794
226.044 38.5721
226.069 42.8625
226.094 47.3016
226.119 51.8304
226.143 56.3812
226.173 61.6827
226.202 66.7757
226.227 70.8204
226.252 74.5315
226.279 78.1103
226.293 79.8098
226.308 81.3210
226.333 83.4024
226.349 84.4133
226.361 85.0278
226.377 85.5761
226.400 85.8535
226.413 85.7625
226.428 85.4134
226.443 84.8106
226.460 83.8617
226.477 82.6311
226.494 81.1277
226.510 79.3678
226.527 77.3703
226.544 75.1564
226.571 71.1158
226.598 66.6628
226.632 60.8237
226.665 54.7629
226.705 47.5521
226.744 40.5606
226.761 37.7113
226.778 34.9734
226.795 32.3414
226.811 29.8247
226.828 27.4168
226.845 25.1517
226.861 23.0183
226.878 21.0185
226.887 19.9739
226.896 18.9805
226.906 18.0264
226.915 17.1112
226.924 16.2250
226.933 15.3865
226.942 14.5853
226.951 13.8205
226.960 13.0836
226.969 12.3896
226.979 11.7296
226.988 11.1025
226.997 10.5074
227.006 9.94311
227.015 9.40873
227.024 8.90316
227.032 8.46111
227.041 8.04183
227.049 7.64448
227.058 7.27256
227.066 6.91627
227.074 6.58328
227.083 6.26475
227.091 5.96747
227.099 5.68348
227.108 5.41569
227.116 5.16332
227.124 4.92839
227.133 4.70451
227.141 4.49631
227.150 4.29812
227.158 4.11400
227.166 3.93889
227.175 3.77446
227.183 3.62011
227.191 3.47696
227.200 3.34102
227.208 3.21501
227.216 3.09541
227.225 2.98460
227.233 2.87948
227.242 2.78099
227.250 2.68871
227.258 2.60328
227.267 2.52225
227.275 2.44723
227.292 2.31021
227.303 2.22568
227.315 2.14901
227.326 2.07879
227.337 2.01448
227.349 1.95554
227.360 1.90150
227.372 1.85193
227.383 1.80643
227.406 1.72625
227.429 1.65849
227.451 1.60109
227.474 1.55240
227.497 1.51106
227.520 1.47599
227.543 1.44628
227.565 1.42123
227.588 1.40025
227.611 1.38289
227.634 1.36877
227.657 1.35757
227.681 1.34859
227.705 1.34243
227.739 1.33823
227.772 1.33865
227.806 1.34347
227.839 1.35247
227.872 1.36565
227.906 1.38289
227.939 1.40435
227.973 1.42998
228.006 1.46010
228.040 1.49473
228.073 1.53437
228.107 1.57912
228.140 1.62968
228.173 1.68628
228.207 1.74970
228.240 1.82074
228.280 1.91619
228.319 2.02555
228.339 2.08652
228.359 2.15179
228.379 2.22255
228.398 2.29864
228.418 2.38154
228.438 2.47168
228.458 2.57003
228.477 2.67715
228.497 2.79549
228.517 2.92544
228.537 3.07022
228.556 3.23062
228.573 3.38229
228.590 3.54861
228.607 3.73264
228.623 3.93688
228.640 4.16564
228.657 4.41948
228.674 4.70346
228.690 5.02183
228.699 5.19646
228.707 5.38167
228.715 5.57817
228.724 5.78417
228.732 6.00541
228.740 6.23745
228.749 6.48676
228.757 6.74833
228.766 7.02944
228.774 7.32808
228.782 7.64533
228.791 7.97822
228.799 8.33596
228.807 8.71125
228.816 9.11446
228.824 9.53730
228.833 10.0361
228.842 10.5623
228.851 11.1234
228.861 11.7212
228.870 12.3652
228.879 13.0434
228.888 13.7651
228.897 14.5325
228.907 15.4220
228.917 16.3716
228.927 17.3844
228.937 18.4638
228.947 19.6130
228.956 20.8355
228.966 22.1344
228.976 23.4990
228.986 24.9603
228.996 26.5082
229.006 28.1458
229.016 29.8585
229.026 31.6841
229.035 33.6088
229.045 35.6351
229.055 37.7437
229.064 39.6342
229.072 41.6029
229.089 45.7535
229.105 50.2250
229.122 55.0223
229.139 60.1785
229.156 65.6304
229.172 71.4015
229.189 77.4817
229.203 82.6901
229.216 88.0860
229.230 93.6565
229.244 99.3865
229.271 111.253
229.298 123.473
229.365 153.740
229.399 168.252
229.432 181.621
229.449 187.774
229.466 193.430
229.482 198.572
229.499 203.146
229.516 207.106
229.532 210.409
229.549 212.980
229.565 214.857
229.583 216.069
229.600 216.463
229.603 216.448
229.612 216.241
229.622 215.796
229.641 214.195
229.655 212.339
229.669 209.954
229.683 207.145
229.697 203.876
229.715 199.062
229.733 193.624
229.761 183.873
229.789 172.975
229.817 161.145
229.845 148.760
229.932 109.640
229.960 97.5563
229.988 86.1302
230.002 80.6518
230.016 75.4128
230.030 70.3840
230.044 65.5734
230.058 60.9547
230.072 56.5972
230.086 52.4690
230.100 48.5699
230.114 44.8727
230.128 41.4266
230.142 38.1999
230.156 35.1868
230.171 32.3614
230.185 29.7562
230.199 27.3420
230.213 25.1104
230.227 23.0380
230.241 21.1449
230.255 19.4063
230.269 17.8128
230.283 16.3452
230.297 15.0148
230.311 13.8018
230.325 12.6975
230.339 11.6936
230.353 10.7819
230.367 9.95495
230.381 9.20545
230.395 8.52204
230.409 7.90801
230.423 7.35238
230.437 6.84966
230.451 6.39170
230.465 5.98029
230.479 5.60775
230.493 5.27018
230.507 4.96193
230.521 4.68413
230.535 4.43156
230.549 4.20159
230.563 3.99041
230.577 3.79887
230.591 3.62350
230.605 3.46259
