Zn-67(n,g) ENDFB-8.0
3397.98 0.415468
3398.70 0.438631
3399.41 0.463885
3400.13 0.491405
3400.85 0.521556
3401.56 0.554587
3402.28 0.590983
3402.99 0.631099
3403.71 0.675589
3404.42 0.724970
3404.78 0.751788
3405.14 0.780146
3405.50 0.810162
3405.85 0.841876
3406.21 0.875612
3406.57 0.911442
3406.93 0.949541
3407.28 0.989988
3407.64 1.03323
3408.00 1.07925
3408.36 1.12859
3408.71 1.18126
3409.14 1.24863
3409.56 1.32198
3409.98 1.40203
3410.41 1.48942
3410.83 1.58554
3411.25 1.69132
3411.67 1.80811
3412.10 1.93715
3412.45 2.05777
3412.81 2.19002
3413.17 2.33541
3413.53 2.49523
3413.89 2.67244
3414.06 2.76814
3414.24 2.86845
3414.42 2.97484
3414.60 3.08717
3414.78 3.20587
3414.96 3.33070
3415.14 3.46356
3415.32 3.60432
3415.49 3.75359
3415.67 3.91202
3415.85 4.08030
3416.03 4.25922
3416.21 4.44960
3416.39 4.65116
3416.57 4.86713
3416.75 5.09745
3416.93 5.34322
3417.10 5.60564
3417.28 5.88596
3417.46 6.18551
3417.64 6.50567
3417.82 6.84591
3418.03 7.28164
3418.24 7.75058
3418.45 8.25967
3418.67 8.80652
3418.88 9.39856
3419.09 10.0322
3419.30 10.7117
3419.51 11.4381
3419.69 12.0915
3419.87 12.7788
3420.05 13.4991
3420.23 14.2470
3420.40 15.0290
3420.58 15.8381
3420.94 17.5189
3421.49 20.1891
3422.03 22.7981
3422.31 24.0080
3422.58 25.1118
3422.85 26.0774
3423.13 26.8750
3423.34 27.3758
3423.56 27.7408
3423.78 27.9620
3424.00 28.0344
3424.18 27.9847
3424.32 27.8732
3424.46 27.7004
3424.60 27.4675
3424.74 27.1767
3425.03 26.4293
3425.31 25.4901
3425.60 24.3850
3425.88 23.1571
3426.17 21.8394
3426.45 20.4678
3426.85 18.5080
3427.25 16.5864
3427.65 14.7635
3427.85 13.9026
3428.05 13.0841
3428.24 12.3365
3428.43 11.6271
3428.62 10.9566
3428.81 10.3278
3429.00 9.73372
3429.19 9.17665
3429.39 8.65531
3429.58 8.17064
3429.75 7.75505
3429.92 7.36727
3430.10 7.00145
3430.27 6.66042
3430.44 6.33886
3430.62 6.03915
3430.79 5.75651
3430.96 5.49297
3431.14 5.24429
3431.31 5.01221
3431.48 4.79299
3431.66 4.58818
3431.83 4.39446
3432.00 4.21321
3432.18 4.04249
3432.35 3.88157
3432.54 3.71445
3432.73 3.55760
3432.92 3.41023
3433.11 3.27233
3433.30 3.14181
3433.50 3.01882
3433.69 2.90280
3433.88 2.79382
3434.07 2.69028
3434.26 2.59233
3434.64 2.41216
3435.02 2.24965
3435.40 2.10335
3435.78 1.97052
3436.17 1.85020
3436.55 1.74032
3436.93 1.64023
3437.31 1.54834
3437.69 1.46421
3438.07 1.38661
3438.45 1.31525
3438.84 1.24913
3439.22 1.18806
3439.60 1.13126
3439.98 1.07860
3440.36 1.02944
3440.74 0.983715
3441.13 0.940889
3441.51 0.900931
3441.89 0.863400
3442.27 0.828285
3442.65 0.795216
3443.03 0.764197
3443.41 0.734913
3443.80 0.707379
3444.18 0.681392
3444.56 0.656839
3445.32 0.611572
3446.08 0.570923
3446.85 0.534287
3447.61 0.501152
3448.37 0.471089
3449.14 0.443729
3449.90 0.418760
3450.66 0.395914
3451.25 0.379556
3451.84 0.364235
3452.43 0.349868
3453.02 0.336398
3453.61 0.323708
3454.20 0.311777
3454.79 0.300507
3455.38 0.289883
3456.56 0.270320
3457.74 0.252778
3458.92 0.236996
3460.09 0.222750
3460.86 0.214259
3461.62 0.206286
3463.15 0.191736
3464.67 0.178820
3466.20 0.167309
3467.72 0.157013
3469.25 0.147774
3470.78 0.139461
3472.30 0.131965
3473.83 0.125194
3475.35 0.119073
3476.88 0.113541
3478.41 0.108551
3479.93 0.104069
3481.46 0.100078
3482.98 0.0965842
3484.51 0.0936302
3485.62 0.0918724
3486.73 0.0905265
3487.84 0.0897270
3488.95 0.0897262
3489.71 0.0904505
3490.47 0.0922051
3491.24 0.0960865
3491.62 0.0997205
3492.00 0.105557
3492.38 0.115235
3492.57 0.122296
3492.76 0.131378
3492.95 0.143156
3493.15 0.158296
3493.34 0.177642
3493.53 0.202033
3493.72 0.232840
3493.91 0.271185
3494.10 0.318393
3494.29 0.375500
3494.48 0.444441
3494.67 0.526171
3494.86 0.621713
3495.05 0.731150
3495.19 0.820474
3495.33 0.917553
3495.47 1.02213
3495.61 1.13293
3495.76 1.26660
3495.92 1.40622
3496.08 1.55101
3496.23 1.69902
3496.54 1.99550
3496.70 2.13876
3496.86 2.27499
3497.00 2.38816
3497.13 2.49154
3497.27 2.58326
3497.41 2.66112
3497.54 2.72110
3497.67 2.76709
3497.76 2.79008
3497.85 2.80580
3497.99 2.81618
3498.00 2.81620
3498.04 2.81553
3498.07 2.81373
3498.14 2.80659
3498.29 2.77692
3498.41 2.74005
3498.52 2.69176
3498.64 2.63270
3498.75 2.56367
3498.87 2.48558
3498.99 2.39942
3499.12 2.29379
3499.25 2.18177
3499.51 1.94185
3500.03 1.44725
3500.15 1.34130
3500.26 1.23861
3500.38 1.13980
3500.49 1.04539
3500.61 0.955770
3500.73 0.871255
3500.84 0.792047
3500.96 0.718260
3501.07 0.649924
3501.19 0.586994
3501.31 0.529361
3501.42 0.476860
3501.54 0.429282
3501.65 0.386380
3501.77 0.347880
3501.88 0.313772
3502.00 0.283162
3502.12 0.256058
3502.35 0.211153
3502.58 0.176725
3502.81 0.150752
3503.04 0.131173
3503.28 0.116578
3503.51 0.105722
3503.74 0.0976546
3504.06 0.0896750
3504.38 0.0841414
3505.01 0.0771670
3505.65 0.0728801
3506.29 0.0698545
3507.56 0.0656400
3508.84 0.0627436
3510.11 0.0605948
3511.39 0.0589336
3512.66 0.0576309
3513.94 0.0566273
3515.33 0.0558548
3516.72 0.0554464
3517.79 0.0554481
3518.86 0.0558605
3519.94 0.0569682
3521.01 0.0596242
3521.54 0.0624514
3522.08 0.0678354
3522.35 0.0723259
3522.62 0.0787792
3522.88 0.0880544
3523.15 0.101304
3523.42 0.120016
3523.69 0.146029
3523.82 0.162438
3523.96 0.181503
3524.09 0.203530
3524.22 0.228827
3524.36 0.257700
3524.49 0.290442
3524.63 0.327322
3524.76 0.368577
3524.89 0.414395
3525.03 0.464905
3525.16 0.520164
3525.30 0.580142
3525.41 0.635779
3525.53 0.694711
3525.76 0.821546
3525.99 0.958132
3526.22 1.10024
3526.47 1.25375
3526.72 1.40185
3526.84 1.47189
3526.96 1.53807
3527.09 1.59947
3527.21 1.65526
3527.31 1.69668
3527.41 1.73293
3527.51 1.76437
3527.61 1.79004
3527.71 1.80899
3527.80 1.82261
3527.96 1.83372
3528.00 1.83412
3528.01 1.83408
3528.05 1.83333
3528.09 1.83160
3528.17 1.82527
3528.34 1.80027
3528.43 1.78006
3528.52 1.75541
3528.61 1.72652
3528.69 1.69401
3528.84 1.63107
3528.99 1.55961
3529.11 1.49712
3529.26 1.41283
3529.41 1.32451
3529.71 1.13988
3529.83 1.06579
3529.99 0.969260
3530.14 0.875390
3530.30 0.785382
3530.46 0.700210
3530.61 0.620618
3530.77 0.547121
3530.93 0.480021
3531.09 0.419429
3531.24 0.365285
3531.40 0.317390
3531.56 0.275432
3531.71 0.239017
3531.87 0.207694
3532.03 0.180979
3532.18 0.158377
3532.34 0.139509
3532.50 0.123665
3532.65 0.110537
3532.97 0.0908491
3533.28 0.0776972
3533.60 0.0689835
3533.91 0.0631928
3534.22 0.0592825
3534.85 0.0546038
3535.60 0.0515565
3536.35 0.0496380
3537.84 0.0472056
3539.34 0.0456668
3540.83 0.0445777
3543.82 0.0431094
3546.81 0.0421607
3549.80 0.0414998
3552.78 0.0410115
3558.76 0.0404237
3562.59 0.0402556
3566.89 0.0402248
3571.20 0.0403436
3575.50 0.0406003
3579.80 0.0409877
3584.11 0.0415019
3588.41 0.0421413
3592.72 0.0429064
3597.02 0.0437992
3602.28 0.0450697
3607.54 0.0465457
3612.80 0.0482413
3618.06 0.0501734
3623.32 0.0523628
3628.58 0.0548356
3633.84 0.0576228
3636.47 0.0591459
3639.10 0.0607619
3643.17 0.0634577
3647.23 0.0664152
3651.30 0.0696630
3655.36 0.0732328
3657.39 0.0751511
3659.43 0.0771636
3661.46 0.0792709
3663.49 0.0814800
3665.52 0.0838121
3667.56 0.0862674
3669.59 0.0888522
3671.62 0.0915748
3674.25 0.0953197
3676.88 0.0993319
3679.51 0.103637
3682.14 0.108264
3684.77 0.113245
3687.40 0.118612
3690.03 0.124406
3692.66 0.130672
3695.29 0.137461
3697.92 0.144831
3700.55 0.152848
3701.87 0.157122
3703.18 0.161588
3704.50 0.166256
3705.81 0.171139
3707.13 0.176249
3708.44 0.181600
3709.76 0.187208
3711.07 0.193090
3712.39 0.199261
3713.70 0.205742
3714.90 0.211923
3716.09 0.218393
3717.29 0.225171
3718.49 0.232270
3719.68 0.239723
3720.88 0.247539
3722.07 0.255757
3723.27 0.264388
3724.46 0.273475
3725.66 0.283035
3726.85 0.293116
3728.05 0.303735
3729.25 0.314943
3730.44 0.326760
3731.64 0.339259
3732.83 0.352483
3734.15 0.367972
3735.46 0.384490
3736.78 0.402135
3738.09 0.421004
3739.41 0.441210
3740.72 0.462875
3742.04 0.486137
3743.35 0.511150
3744.67 0.538105
3745.98 0.567154
3747.30 0.598530
3748.61 0.632471
3749.93 0.669246
3751.24 0.709157
3752.56 0.752541
3753.87 0.799778
3755.19 0.851293
3756.50 0.907564
3757.82 0.969125
3758.48 1.00210
3759.13 1.03658
3759.79 1.07274
3760.45 1.11058
3761.11 1.15030
3761.76 1.19187
3762.42 1.23554
3763.08 1.28127
3763.74 1.32931
3764.39 1.37964
3765.06 1.43294
3765.72 1.48889
3766.38 1.54762
3767.05 1.60925
3767.71 1.67392
3768.37 1.74175
3769.03 1.81286
3769.70 1.88738
3770.36 1.96541
3771.02 2.04704
3771.69 2.13235
3772.35 2.22139
3773.01 2.31418
3773.68 2.41071
3775.00 2.61450
3775.75 2.73592
3776.50 2.86130
3778.00 3.12175
3781.00 3.65692
3782.50 3.91096
3783.25 4.02868
3784.00 4.13764
3784.75 4.23589
3785.50 4.32155
3786.25 4.39287
3787.00 4.44830
3788.00 4.49540
3789.00 4.51015
3790.00 4.49193
3790.81 4.45329
3791.63 4.39445
3792.44 4.31682
3793.25 4.22254
3794.06 4.11361
3794.88 3.99274
3795.69 3.86211
3796.50 3.72450
3798.13 3.43680
3799.75 3.14541
3801.38 2.86181
3803.00 2.59405
3804.52 2.36249
3805.28 2.25400
3806.04 2.15057
3806.79 2.05191
3807.55 1.95821
3808.31 1.86911
3809.07 1.78470
3809.83 1.70461
3810.59 1.62876
3811.35 1.55698
3812.10 1.48914
3812.86 1.42489
3813.62 1.36419
3814.38 1.30669
3815.14 1.25237
3815.91 1.19984
3816.69 1.15025
3817.46 1.10330
3818.24 1.05893
3819.01 1.01688
3819.79 0.977122
3820.56 0.939456
3821.33 0.903755
3822.88 0.837734
3824.43 0.778237
3825.98 0.724498
3827.53 0.675880
3829.08 0.631737
3830.63 0.591595
3832.18 0.555010
3833.72 0.521615
3835.27 0.491028
3836.82 0.462973
3838.37 0.437189
3839.92 0.413462
3841.12 0.396384
3842.31 0.380323
3843.51 0.365209
3844.71 0.350991
3845.90 0.337578
3847.10 0.324904
3848.30 0.312903
3849.49 0.301543
3851.89 0.280557
3854.28 0.261676
3856.67 0.244620
3859.07 0.229180
3860.62 0.219950
3862.16 0.211268
3863.71 0.203089
3865.26 0.195379
3866.81 0.188100
3868.36 0.181224
3871.46 0.168568
3874.56 0.157202
3877.65 0.146965
3880.75 0.137709
3883.85 0.129320
3886.95 0.121689
3890.04 0.114733
3893.14 0.108373
3896.24 0.102547
3899.34 0.0971949
3902.43 0.0922705
3905.53 0.0877287
3908.63 0.0835504
3911.73 0.0796845
3914.82 0.0760817
3917.92 0.0727325
3921.02 0.0696225
3924.12 0.0667254
3927.21 0.0640230
3930.31 0.0615022
3933.41 0.0591484
3936.51 0.0569444
3939.60 0.0548835
3945.80 0.0511447
3951.99 0.0478599
3958.19 0.0449709
3964.38 0.0424340
3970.58 0.0402122
3976.77 0.0382787
3982.97 0.0366151
3989.16 0.0352079
3995.36 0.0340556
4001.55 0.0331636
4007.75 0.0325490
4012.25 0.0322958
4016.76 0.0322273
4020.14 0.0323107
4023.52 0.0325209
4026.90 0.0328962
4030.27 0.0334554
4033.65 0.0342326
4037.03 0.0352741
4040.41 0.0366419
4043.79 0.0384198
4045.90 0.0397892
4048.01 0.0414001
4050.13 0.0432969
4052.24 0.0455307
4054.35 0.0481778
4056.46 0.0513465
4058.57 0.0551593
4060.69 0.0597791
4062.24 0.0638080
4063.78 0.0685071
4065.33 0.0740263
4066.88 0.0805552
4068.43 0.0883576
4069.98 0.0977694
4070.75 0.103219
4071.53 0.109247
4072.30 0.115946
4073.08 0.123421
4073.85 0.131813
4074.63 0.141255
4075.40 0.151960
4076.17 0.164129
4076.95 0.178077
4077.72 0.194127
4078.50 0.212749
4079.27 0.234529
4079.91 0.255249
4080.54 0.279096
4081.17 0.306839
4081.49 0.322429
4081.81 0.339287
4082.12 0.357678
4082.44 0.377736
4082.76 0.399675
4083.07 0.423669
4083.39 0.450169
4083.71 0.479457
4084.02 0.511962
4084.34 0.548079
4084.73 0.598439
4084.92 0.626523
4085.11 0.656672
4085.31 0.689462
4085.50 0.724856
4085.70 0.763578
4085.89 0.805642
4086.08 0.851980
4086.28 0.902970
4086.47 0.959312
4086.66 1.02150
4086.86 1.09117
4087.05 1.16879
4087.24 1.25657
4087.44 1.35528
4087.54 1.41502
4087.65 1.47916
4087.76 1.54809
4087.86 1.62154
4087.97 1.70139
4088.07 1.78664
4088.18 1.87948
4088.28 1.97877
4088.39 2.08705
4088.49 2.20297
4088.60 2.32951
4088.70 2.46506
4088.81 2.61305
4088.92 2.77158
4089.02 2.94460
4089.13 3.12983
4089.22 3.30618
4089.31 3.49273
4089.40 3.69424
4089.50 3.90711
4089.59 4.13669
4089.68 4.37877
4089.77 4.63932
4089.87 4.91345
4089.96 5.20780
4090.05 5.51667
4090.14 5.84741
4090.24 6.19345
4090.33 6.56281
4090.42 6.94797
4090.51 7.35314
4090.61 7.77856
4090.70 8.24919
4090.80 8.74253
4090.90 9.25845
4090.99 9.79100
4091.09 10.3508
4091.19 10.9318
4091.28 11.5330
4091.38 12.1470
4091.57 13.4399
4091.77 14.7841
4091.96 16.1770
4092.15 17.5844
4092.49 20.0098
4092.66 21.1754
4092.82 22.2881
4093.02 23.4902
4093.21 24.5630
4093.35 25.2586
4093.49 25.8603
4093.63 26.3681
4093.78 26.7678
4093.88 26.9980
4093.99 27.1619
4094.09 27.2605
4094.20 27.2930
4094.31 27.2585
4094.48 27.0606
4094.65 26.6911
4094.83 26.1582
4095.00 25.4730
4095.14 24.7918
4095.29 24.0233
4095.43 23.1783
4095.58 22.2746
4095.72 21.3114
4095.87 20.3138
4096.16 18.2350
4096.45 16.1273
4096.73 14.0761
4096.88 13.0823
4097.02 12.1298
4097.17 11.2107
4097.31 10.3417
4097.46 9.51368
4097.60 8.74014
4097.75 8.01144
4097.89 7.33789
4098.03 6.70971
4098.18 6.13449
4098.32 5.60265
4098.40 5.35563
4098.47 5.11956
4098.54 4.89109
4098.61 4.67617
4098.68 4.47128
4098.76 4.27609
4098.83 4.08774
4098.90 3.91106
4098.97 3.74305
4099.05 3.58338
4099.15 3.36276
4099.26 3.16024
4099.36 2.97265
4099.47 2.79897
4099.57 2.63825
4099.68 2.48956
4099.78 2.35202
4099.89 2.22478
4099.99 2.10705
4100.10 1.99810
4100.20 1.89721
4100.31 1.80373
4100.41 1.71706
4100.52 1.63663
4100.62 1.56193
4100.73 1.49248
4100.87 1.40438
4101.02 1.32493
4101.16 1.25210
4101.30 1.18609
4101.45 1.12528
4101.59 1.06987
4101.74 1.01854
4101.88 0.971539
4102.03 0.927777
4102.17 0.887495
4102.46 0.814960
4102.75 0.751798
4103.04 0.696534
4103.33 0.647496
4103.62 0.603866
4103.90 0.564828
4104.19 0.529723
4104.48 0.498012
4104.77 0.469251
4105.06 0.443069
4105.35 0.419155
4105.63 0.398189
4105.90 0.378853
4106.45 0.344471
4107.00 0.314771
4107.56 0.289008
4108.11 0.266424
4108.66 0.246576
4109.21 0.228971
4109.76 0.213333
4110.34 0.198705
4110.92 0.185638
4111.50 0.173914
4112.07 0.163354
4112.65 0.153807
4113.23 0.145147
4114.38 0.130086
4115.33 0.119598
4116.28 0.110473
4117.22 0.102465
4118.17 0.0954093
4119.11 0.0891481
4120.06 0.0835782
4121.00 0.0785977
4121.95 0.0741277
4123.10 0.0692583
4124.26 0.0649550
4125.42 0.0611371
4126.57 0.0577418
4128.88 0.0520021
4131.19 0.0474294
4133.08 0.0444229
4134.98 0.0420388
4136.87 0.0403339
4138.76 0.0395373
4139.65 0.0396451
4140.54 0.0402949
4141.44 0.0420361
4141.88 0.0437985
4142.33 0.0467920
4142.78 0.0520622
4143.00 0.0560734
4143.22 0.0614256
4143.45 0.0685822
4143.67 0.0780146
4143.89 0.0904014
4144.12 0.106517
4144.34 0.127363
4144.56 0.153762
4144.79 0.186879
4145.01 0.227837
4145.23 0.277972
4145.46 0.337822
4145.68 0.408364
4145.90 0.490055
4146.14 0.589116
4146.38 0.699674
4146.61 0.820716
4146.85 0.949992
4147.32 1.22063
4147.56 1.35301
4147.79 1.47720
4147.96 1.55921
4148.13 1.63243
4148.31 1.69514
4148.48 1.74557
4148.61 1.77689
4148.75 1.79904
4148.92 1.81318
4149.00 1.81470
4149.01 1.81467
4149.03 1.81442
4149.05 1.81395
4149.09 1.81238
4149.18 1.80656
4149.36 1.78069
4149.48 1.75532
4149.60 1.72340
4149.70 1.69110
4149.84 1.64147
4149.99 1.57711
4150.15 1.50575
4150.30 1.42830
4150.45 1.34613
4150.76 1.17309
4151.06 0.997136
4151.24 0.901034
4151.41 0.808797
4151.58 0.720946
4151.75 0.638343
4151.92 0.561619
4152.09 0.491180
4152.26 0.427233
4152.43 0.369800
4152.65 0.304368
4152.87 0.249423
4153.09 0.203787
4153.31 0.166448
4153.53 0.136202
4153.75 0.112238
4153.97 0.0933789
4154.20 0.0786889
4154.42 0.0672988
4154.64 0.0586034
4154.86 0.0519566
4155.08 0.0468801
4155.30 0.0429928
4155.52 0.0399972
4155.96 0.0358235
4156.41 0.0331300
4156.85 0.0312620
4157.73 0.0287456
4159.50 0.0257236
4161.27 0.0238007
4163.04 0.0224076
4166.58 0.0204343
4170.12 0.0190209
4173.66 0.0179096
4177.20 0.0169915
4180.74 0.0162113
4187.82 0.0149563
4194.89 0.0140016
4200.34 0.0134936
4205.78 0.0133531
4207.69 0.0135163
4209.59 0.0139639
4210.55 0.0144224
4211.50 0.0152985
4211.98 0.0161148
4212.45 0.0174923
4212.93 0.0199448
4213.17 0.0218417
4213.40 0.0243974
4213.64 0.0278420
4213.88 0.0324116
4214.12 0.0384352
4214.36 0.0462813
4214.60 0.0564104
4214.83 0.0691828
4215.07 0.0850872
4215.31 0.104552
4215.55 0.128047
4215.79 0.155631
4216.02 0.187487
4216.26 0.223498
4216.50 0.263469
4216.74 0.306411
4217.22 0.397631
4217.49 0.449606
4217.76 0.498488
4218.03 0.541731
4218.30 0.576903
4218.52 0.598076
4218.75 0.611661
4218.98 0.617157
4219.00 0.617185
4219.04 0.617045
4219.20 0.613808
4219.37 0.605427
4219.54 0.592293
4219.75 0.570851
4219.95 0.543976
4220.16 0.512316
4220.36 0.477194
4220.68 0.416635
4221.01 0.354100
4221.33 0.293157
4221.65 0.236769
4221.98 0.186805
4222.30 0.144623
4222.62 0.110253
4222.95 0.0832423
4223.12 0.0715720
4223.29 0.0615835
4223.47 0.0525681
4223.66 0.0451117
4223.84 0.0389608
4224.02 0.0339269
4224.21 0.0298160
4224.39 0.0265159
4224.57 0.0238641
4224.76 0.0217414
4225.12 0.0186864
4225.49 0.0167405
4225.86 0.0154754
4226.22 0.0146246
4226.95 0.0135783
4227.69 0.0129466
4229.15 0.0121595
4232.08 0.0112903
4235.01 0.0107917
4240.87 0.0101802
4246.73 0.00976342
4254.32 0.00934181
4261.90 0.00899330
4277.07 0.00844291
4292.23 0.00805590
4299.82 0.00793322
4301.71 0.00791187
4302.66 0.00790318
4303.61 0.00789579
4304.56 0.00788943
4305.03 0.00788658
4305.50 0.00788396
4305.98 0.00788157
4306.45 0.00787949
4307.40 0.00787642
4308.14 0.00787529
4308.88 0.00787545
4309.81 0.00787756
4310.74 0.00788178
4312.59 0.00789652
4316.29 0.00795544
4323.70 0.00825929
4327.41 0.00857464
4331.11 0.00909751
4334.82 0.00999466
4336.67 0.0106780
4338.52 0.0116297
4340.01 0.0126965
4341.49 0.0141793
4342.97 0.0163138
4343.71 0.0177549
4344.45 0.0195647
4345.24 0.0220668
4346.03 0.0254773
4346.82 0.0305040
4347.21 0.0341169
4347.60 0.0390215
4348.00 0.0460839
4348.19 0.0508417
4348.39 0.0567475
4348.59 0.0641391
4348.78 0.0734450
4348.98 0.0852029
4349.18 0.0999932
4349.37 0.118774
4349.57 0.142450
4349.77 0.172168
4349.96 0.209042
4350.16 0.254944
4350.36 0.311365
4350.56 0.380095
4350.75 0.462544
4350.91 0.539960
4351.06 0.627893
4351.22 0.728325
4351.38 0.840721
4351.53 0.967133
4351.69 1.10637
4351.85 1.25937
4352.00 1.42607
4352.16 1.60725
4352.32 1.79987
4352.47 2.00393
4352.63 2.21793
4352.78 2.44141
4352.94 2.66924
4353.25 3.13128
4353.46 3.43548
4353.67 3.72453
4353.88 3.99151
4353.98 4.11412
4354.09 4.22814
4354.18 4.32783
4354.28 4.41813
4354.38 4.49833
4354.48 4.56715
4354.58 4.62808
4354.69 4.67603
4354.82 4.71634
4354.96 4.73708
4355.00 4.73823
4355.14 4.72507
4355.30 4.67932
4355.40 4.63653
4355.49 4.58260
4355.67 4.45624
4355.85 4.29807
4356.03 4.10099
4356.21 3.87741
4356.40 3.63290
4356.58 3.37472
4356.96 2.81091
4357.15 2.52982
4357.35 2.25584
4357.47 2.07843
4357.67 1.82437
4357.86 1.58853
4357.95 1.47704
4358.05 1.37161
4358.14 1.27013
4358.24 1.17481
4358.37 1.05446
4358.49 0.943341
4358.62 0.841326
4358.75 0.748862
4358.88 0.664173
4359.00 0.588198
4359.13 0.519300
4359.26 0.458086
4359.39 0.403089
4359.52 0.354305
4359.64 0.311216
4359.77 0.273589
4359.93 0.232702
4360.09 0.198426
4360.25 0.169473
4360.41 0.145431
4360.57 0.125290
4360.73 0.108680
4360.89 0.0948384
4361.05 0.0834628
4361.21 0.0739977
4361.37 0.0662136
4361.68 0.0543452
4362.00 0.0460503
4362.32 0.0401063
4362.80 0.0339126
4363.28 0.0296523
4363.76 0.0265043
4364.24 0.0240540
4365.19 0.0204255
4366.15 0.0178609
4367.11 0.0159637
4368.07 0.0145188
4369.98 0.0124862
4371.90 0.0111627
4373.81 0.0102907
4375.72 0.00974738
4377.64 0.00950373
4378.92 0.00955299
4380.19 0.00994984
4380.83 0.0104917
4381.15 0.0109619
4381.47 0.0116619
4381.79 0.0127116
4382.11 0.0142865
4382.42 0.0166339
4382.74 0.0200886
4382.97 0.0234052
4383.19 0.0276368
4383.41 0.0330212
4383.64 0.0397257
4383.86 0.0480349
4384.08 0.0580947
4384.31 0.0701395
4384.53 0.0843341
4384.75 0.100866
4384.98 0.119618
4385.20 0.140692
4385.42 0.163716
4385.87 0.214627
4386.32 0.268167
4386.57 0.297943
4386.83 0.325376
4387.08 0.349333
4387.34 0.368653
4387.56 0.381012
4387.79 0.388503
4388.00 0.390888
4388.06 0.390707
4388.13 0.389936
4388.15 0.389649
4388.18 0.389157
4388.27 0.387057
4388.36 0.384150
4388.54 0.376050
4388.74 0.363057
4388.95 0.346610
4389.15 0.327247
4389.35 0.305686
4389.70 0.266166
4390.04 0.225120
4390.38 0.185091
4390.72 0.148172
4391.06 0.115674
4391.40 0.0884844
4391.74 0.0665903
4391.91 0.0575026
4392.08 0.0496250
4392.28 0.0420045
4392.47 0.0356359
4392.66 0.0303363
4392.85 0.0259672
4393.04 0.0223963
4393.23 0.0195004
4393.42 0.0171682
4393.61 0.0153007
4393.81 0.0138052
4394.00 0.0126237
4394.38 0.0109412
4394.76 0.00987306
4395.14 0.00917791
4395.80 0.00845384
4396.45 0.00802005
4397.76 0.00749308
4400.38 0.00692892
4405.63 0.00638729
4410.87 0.00610434
4416.11 0.00591537
4426.59 0.00565911
4437.08 0.00547508
4459.79 0.00519893
4482.51 0.00501261
4505.22 0.00489307
4527.94 0.00484659
4544.10 0.00489165
4560.26 0.00508061
4568.35 0.00529671
4576.43 0.00570474
4580.47 0.00605844
4584.51 0.00653587
4588.55 0.00732767
4590.57 0.00790340
4592.59 0.00867694
4594.34 0.00959368
4596.08 0.0108534
4597.83 0.0126421
4598.70 0.0138347
4599.58 0.0153141
4600.51 0.0173285
4601.43 0.0199974
4602.36 0.0236795
4602.83 0.0261032
4603.29 0.0291220
4603.76 0.0330458
4604.22 0.0384117
4604.68 0.0462680
4604.92 0.0516855
4605.15 0.0585568
4605.38 0.0673744
4605.61 0.0787859
4605.84 0.0936294
4606.08 0.112971
4606.31 0.138140
4606.54 0.170760
4606.77 0.212767
4607.00 0.266409
4607.19 0.319210
4607.37 0.382039
4607.56 0.456592
4607.74 0.544322
4607.93 0.647250
4608.11 0.765595
4608.29 0.901029
4608.48 1.05445
4608.66 1.22742
4608.85 1.41818
4609.03 1.62724
4609.21 1.85363
4609.40 2.09708
4609.58 2.35264
4609.77 2.61857
4609.95 2.89119
4610.20 3.25856
4610.44 3.61844
4610.69 3.95803
4610.81 4.11610
4610.93 4.26302
4611.05 4.39326
4611.17 4.51082
4611.28 4.61568
4611.40 4.70681
4611.52 4.78739
4611.64 4.85010
4611.79 4.90264
4611.95 4.92778
4612.00 4.92918
4612.01 4.92915
4612.03 4.92873
4612.05 4.92786
4612.08 4.92486
4612.16 4.91348
4612.31 4.86697
4612.41 4.82625
4612.50 4.77634
4612.68 4.64829
4612.86 4.48702
4613.05 4.27751
4613.25 4.03834
4613.44 3.77588
4613.64 3.49822
4614.12 2.78237
4614.36 2.42981
4614.48 2.25834
4614.60 2.09324
4614.72 1.93255
4614.84 1.77961
4614.97 1.63243
4615.09 1.49386
4615.21 1.36189
4615.33 1.23891
4615.45 1.12387
4615.57 1.01678
4615.72 0.893147
4615.87 0.782295
4616.02 0.682253
4616.17 0.593740
4616.32 0.514880
4616.47 0.445967
4616.62 0.385295
4616.77 0.332876
4616.92 0.287219
4617.07 0.248170
4617.22 0.214479
4617.37 0.185913
4617.52 0.161458
4617.67 0.140865
4617.82 0.123338
4617.97 0.108646
4618.22 0.0897105
4618.46 0.0753206
4618.70 0.0643540
4618.94 0.0559416
4619.18 0.0494215
4619.42 0.0442984
4619.90 0.0368903
4620.38 0.0318019
4620.87 0.0280666
4621.35 0.0251711
4621.83 0.0228432
4622.79 0.0192911
4623.76 0.0167184
4624.72 0.0147789
4625.68 0.0132792
4627.19 0.0115245
4628.69 0.0102469
4630.20 0.00928366
4631.70 0.00854204
4634.72 0.00749870
4637.73 0.00681649
4640.74 0.00633254
4643.75 0.00599358
4649.77 0.00553837
4655.79 0.00525809
4661.81 0.00507867
4673.86 0.00488494
4685.42 0.00480972
4696.98 0.00479099
4718.18 0.00485306
4739.37 0.00501221
4760.57 0.00527334
4781.77 0.00567051
4795.26 0.00602740
4808.75 0.00650463
4822.23 0.00719138
4828.98 0.00767632
4835.72 0.00835689
4840.30 0.00905463
4844.88 0.0102107
4847.17 0.0112409
4848.31 0.0120074
4849.45 0.0130973
4850.60 0.0148860
4851.17 0.0164114
