Ge-70(n,tot) ENDFB-8.0
Energy(eV) XS(b)
5239.05 1.58953
5248.24 1.52936
5257.43 1.46767
5266.63 1.40442
5275.82 1.33958
5285.02 1.27313
5294.21 1.20505
5303.41 1.13535
5312.60 1.06407
5321.79 0.991255
5330.99 0.917013
5340.18 0.841488
5349.38 0.764895
5358.57 0.687538
5367.76 0.609840
5372.36 0.571036
5376.96 0.532377
5381.55 0.493968
5386.15 0.455932
5390.75 0.418410
5395.35 0.381567
5399.94 0.345596
5404.54 0.310720
5409.14 0.277199
5411.44 0.261036
5413.73 0.245338
5416.03 0.230134
5418.33 0.215490
5420.63 0.201446
5422.93 0.188071
5425.23 0.175419
5427.52 0.163567
5429.82 0.152580
5432.12 0.142547
5434.42 0.133546
5436.72 0.125681
5439.02 0.119047
5441.32 0.113761
5442.47 0.111658
5443.61 0.109940
5444.76 0.108620
5445.91 0.107719
5447.06 0.107252
5448.21 0.107242
5449.36 0.107705
5450.51 0.108665
5451.66 0.110143
5452.81 0.112161
5453.96 0.114743
5455.11 0.117915
5456.26 0.121705
5457.41 0.126135
5458.56 0.131237
5459.70 0.137039
5460.85 0.143581
5462.00 0.150882
5463.15 0.158983
5464.30 0.167921
5465.45 0.177740
5466.60 0.188465
5467.75 0.200144
5468.90 0.212822
5470.05 0.226556
5471.20 0.241370
5472.35 0.257326
5473.50 0.274477
5474.65 0.292895
5475.79 0.312607
5476.94 0.333688
5478.09 0.356204
5479.24 0.380244
5480.39 0.405837
5481.54 0.433079
5482.69 0.462050
5483.84 0.492859
5484.99 0.525541
5486.14 0.560215
5487.29 0.596978
5488.44 0.635968
5489.59 0.677227
5490.73 0.720902
5491.88 0.767115
5493.03 0.816037
5494.18 0.867719
5495.33 0.922346
5496.48 0.980070
5497.63 1.04111
5498.78 1.10552
5499.93 1.17354
5501.08 1.24536
5502.23 1.32125
5503.38 1.40130
5504.53 1.48580
5505.67 1.57498
5506.82 1.66921
5507.97 1.76858
5509.12 1.87347
5510.27 1.98419
5511.42 2.10119
5512.57 2.22460
5513.72 2.35492
5514.87 2.49254
5516.02 2.63804
5517.17 2.79161
5518.32 2.95388
5519.47 3.12539
5520.62 3.30685
5521.76 3.49857
5522.91 3.70135
5524.06 3.91591
5525.21 4.14319
5526.36 4.38363
5527.51 4.63828
5528.66 4.90810
5529.81 5.19437
5530.96 5.49768
5532.11 5.81947
5533.26 6.16105
5534.41 6.52411
5535.56 6.90955
5536.70 7.31933
5537.85 7.75522
5539.00 8.21959
5540.15 8.71375
5541.30 9.24039
5542.45 9.80203
5543.60 10.4020
5544.75 11.0422
5545.90 11.7264
5547.05 12.4584
5548.20 13.2427
5549.35 14.0823
5550.50 14.9829
5551.64 15.9495
5552.79 16.9891
5553.94 18.1063
5555.09 19.3092
5556.24 20.6057
5557.39 22.0059
5558.54 23.5173
5559.69 25.1519
5560.84 26.9221
5561.99 28.8432
5563.14 30.9271
5564.29 33.1927
5565.44 35.6592
5566.59 38.3506
5567.73 41.2866
5568.88 44.4968
5570.03 48.0123
5571.18 51.8712
5572.33 56.1064
5573.48 60.7654
5574.63 65.8984
5575.20 68.6625
5575.78 71.5671
5576.35 74.6204
5576.93 77.8253
5577.50 81.2023
5578.08 84.7492
5578.65 88.4887
5579.23 92.4186
5579.80 96.5640
5580.38 100.930
5580.95 105.530
5581.53 110.367
5582.10 115.473
5582.67 120.844
5583.25 126.513
5583.82 132.475
5584.40 138.767
5584.97 145.393
5585.55 152.370
5586.12 159.700
5586.70 167.422
5587.27 175.524
5587.85 184.046
5588.42 192.972
5589.33 208.031
5590.24 224.166
5591.15 241.389
5592.07 259.662
5592.98 278.923
5593.89 298.993
5595.71 340.738
5596.62 361.802
5597.53 382.405
5598.44 402.066
5599.36 420.240
5600.27 436.381
5601.18 449.914
5602.09 460.395
5603.00 467.472
5603.91 470.943
5604.82 470.765
5605.73 467.071
5606.65 460.140
5607.56 450.350
5608.47 438.187
5609.38 424.139
5610.29 408.700
5612.11 375.420
5613.94 341.396
5614.85 324.750
5615.76 308.619
5616.67 293.100
5617.58 278.272
5618.72 260.711
5619.87 244.355
5621.01 229.165
5622.15 215.131
5623.29 202.170
5624.44 190.237
5625.58 179.240
5626.72 169.125
5627.86 159.802
5629.01 151.220
5630.15 143.300
5631.29 135.997
5632.43 129.243
5633.58 123.001
5634.72 117.219
5635.86 111.857
5637.00 106.872
5638.14 102.241
5639.29 97.9236
5640.43 93.9013
5641.57 90.1420
5642.71 86.6299
5643.86 83.3387
5645.00 80.2559
5646.14 77.3595
5647.28 74.6398
5648.43 72.0784
5649.57 69.6673
5650.71 67.3913
5651.85 65.2441
5653.00 63.2144
5654.14 61.2937
5655.28 59.4727
5656.42 57.7476
5657.57 56.1089
5658.71 54.5535
5659.85 53.0732
5660.99 51.6656
5663.28 49.0454
5665.56 46.6602
5667.85 44.4820
5670.13 42.4870
5672.42 40.6555
5674.70 38.9680
5676.99 37.4101
5679.27 35.9684
5681.56 34.6318
5683.84 33.3888
5686.13 32.2310
5688.41 31.1506
5690.70 30.1408
5692.98 29.1947
5695.27 28.3071
5697.55 27.4729
5699.84 26.6879
5702.12 25.9480
5704.41 25.2497
5706.69 24.5897
5708.97 23.9654
5711.26 23.3735
5713.54 22.8121
5715.83 22.2789
5718.11 21.7720
5720.40 21.2894
5722.68 20.8297
5724.97 20.3913
5727.25 19.9730
5731.82 19.1907
5736.39 18.4741
5740.96 17.8156
5745.53 17.2086
5750.10 16.6475
5754.67 16.1274
5759.24 15.6441
5763.81 15.1940
5768.38 14.7737
5772.95 14.3806
5777.52 14.0121
5782.09 13.6661
5786.66 13.3405
5791.23 13.0337
5795.80 12.7440
5800.37 12.4702
5804.94 12.2109
5809.51 11.9651
5814.08 11.7317
5818.65 11.5098
5823.22 11.2985
5827.79 11.0973
5832.36 10.9052
5836.93 10.7217
5841.50 10.5463
5846.07 10.3784
5855.20 10.0632
5864.34 9.77281
5873.48 9.50433
5882.62 9.25525
5891.76 9.02351
5900.90 8.80727
5910.04 8.60492
5919.18 8.41507
5928.32 8.23656
5937.46 8.06827
5946.60 7.90931
5955.74 7.75880
5964.88 7.61604
5974.02 7.48036
5983.16 7.35116
5992.30 7.22790
6001.43 7.11013
6010.57 6.99738
6019.71 6.88931
6028.85 6.78552
6037.99 6.68572
6047.13 6.58959
6056.27 6.49689
6074.55 6.32073
6092.83 6.15549
6111.11 5.99970
6129.39 5.85206
6147.66 5.71144
6165.94 5.57686
6184.22 5.44745
6202.50 5.32243
6220.78 5.20106
6239.06 5.08269
6257.34 4.96670
6275.62 4.85251
6293.89 4.73953
6312.17 4.62720
6330.45 4.51497
6348.73 4.40226
6367.01 4.28845
6385.29 4.17292
6403.57 4.05497
6412.71 3.99486
6421.85 3.93385
6430.99 3.87184
6440.12 3.80872
6449.26 3.74434
6458.40 3.67860
6467.54 3.61134
6476.68 3.54241
6485.82 3.47165
6494.96 3.39886
6504.10 3.32386
6513.24 3.24644
6522.38 3.16635
6531.52 3.08335
6540.66 2.99714
6549.80 2.90743
6558.94 2.81387
6568.08 2.71608
6572.65 2.66547
6577.22 2.61365
6581.79 2.56055
6586.35 2.50614
6590.92 2.45031
6595.49 2.39303
6600.06 2.33421
6604.63 2.27381
6609.20 2.21172
6613.77 2.14787
6618.34 2.08220
6622.91 2.01463
6627.48 1.94506
6632.05 1.87344
6636.62 1.79966
6641.19 1.72369
6645.76 1.64541
6650.33 1.56480
6654.90 1.48181
6659.47 1.39645
6664.04 1.30869
6668.61 1.21861
6673.18 1.12631
6675.46 1.07939
6677.75 1.03201
6680.03 0.984186
6682.32 0.935974
6684.60 0.887441
6686.89 0.838659
6691.46 0.740716
6696.03 0.643094
6698.31 0.594774
6700.60 0.547057
6702.88 0.500192
6705.17 0.454493
6707.45 0.410269
6709.74 0.367956
6710.88 0.347658
6712.02 0.328047
6713.16 0.309182
6714.31 0.291147
6715.45 0.274018
6716.59 0.257925
6717.73 0.242949
6718.88 0.229237
6720.02 0.216895
6721.16 0.206089
6722.30 0.196958
6722.87 0.193082
6723.45 0.189692
6724.02 0.186809
6724.59 0.184468
6725.16 0.182690
6725.73 0.181504
6726.02 0.181142
6726.30 0.180939
6726.59 0.180900
6726.87 0.181028
6727.16 0.181327
6727.44 0.181801
6727.73 0.182456
6728.02 0.183293
6728.30 0.184321
6728.59 0.185544
6728.87 0.186966
6729.16 0.188585
6729.44 0.190418
6729.73 0.192457
6730.30 0.197204
6730.87 0.202868
6731.44 0.209496
6732.01 0.217136
6732.58 0.225840
6733.16 0.235679
6733.73 0.246676
6734.30 0.258907
6734.87 0.272436
6735.44 0.287355
6736.01 0.303683
6736.58 0.321518
6737.15 0.340940
6737.73 0.362068
6738.30 0.384917
6738.87 0.409614
6739.44 0.436256
6740.01 0.464999
6740.58 0.495851
6741.15 0.528978
6741.72 0.564499
6742.30 0.602616
6742.87 0.643331
6743.44 0.686856
6744.01 0.733345
6744.58 0.783053
6745.15 0.835980
6745.72 0.892397
6746.29 0.952500
6746.87 1.01662
6747.44 1.08475
6748.01 1.15723
6748.58 1.23433
6749.15 1.31632
6749.72 1.40348
6750.29 1.49612
6750.86 1.59458
6751.44 1.69938
6752.01 1.81056
6752.58 1.92868
6753.15 2.05418
6753.72 2.18776
6754.29 2.32946
6754.86 2.48004
6755.43 2.64007
6756.01 2.81048
6756.58 2.99133
6757.15 3.18364
6757.72 3.38818
6758.29 3.60616
6758.86 3.83774
6759.43 4.08425
6760.00 4.34675
6760.58 4.62688
6761.15 4.92491
6761.72 5.24264
6762.29 5.58153
6762.86 5.94382
6763.43 6.32998
6764.00 6.74249
6764.57 7.18340
6765.15 7.65581
6765.72 8.16051
6766.29 8.70099
6766.86 9.28017
6767.43 9.90129
6768.00 10.5679
6768.57 11.2839
6769.14 12.0535
6769.71 12.8830
6770.29 13.7748
6770.86 14.7359
6771.43 15.7729
6772.00 16.8949
6772.57 18.1058
6773.14 19.4163
6773.71 20.8362
6774.28 22.3792
6774.86 24.0521
6775.43 25.8710
6776.00 27.8513
6776.57 30.0101
6777.14 32.3664
6777.71 34.9418
6778.28 37.7605
6778.85 40.8554
6779.42 44.2463
6780.00 47.9729
6780.57 52.0737
6780.85 54.2819
6781.14 56.6007
6781.42 59.0365
6781.71 61.5868
6782.00 64.2764
6782.28 67.0939
6782.57 70.0670
6782.85 73.1829
6783.14 76.4721
6783.42 79.9332
6783.71 83.5755
6783.99 87.3953
6784.28 91.4295
6784.57 95.6606
6784.85 100.129
6785.14 104.816
6785.42 109.763
6785.71 114.950
6785.99 120.424
6786.28 126.157
6786.56 132.202
6786.85 138.526
6787.14 145.185
6787.42 152.139
6787.89 164.431
6788.37 177.648
6788.84 191.791
6789.32 206.803
6789.79 222.688
6790.26 239.310
6791.21 274.030
6791.68 291.660
6792.16 309.010
6792.63 325.672
6793.11 341.162
6793.58 355.079
6794.05 366.937
6794.53 376.340
6795.00 382.970
6795.47 386.669
6795.95 387.369
6796.42 385.156
6796.90 380.253
6797.37 372.948
6797.84 363.619
6798.32 352.670
6798.79 340.531
6799.74 314.026
6800.69 286.664
6801.16 273.201
6801.63 260.099
6802.11 247.460
6802.58 235.379
6802.97 225.943
6803.35 216.901
6803.74 208.258
6804.12 200.033
6804.51 192.178
6804.89 184.724
6805.28 177.621
6805.67 170.893
6806.05 164.489
6806.44 158.413
6806.82 152.648
6807.21 147.193
6807.59 142.003
6807.98 137.092
6808.37 132.418
6808.75 127.992
6809.14 123.777
6809.52 119.772
6809.91 115.966
6810.29 112.356
6810.68 108.912
6811.06 105.642
6811.45 102.519
6811.84 99.5505
6812.61 94.0124
6813.38 88.9660
6814.15 84.3571
6814.92 80.1383
6815.69 76.2632
6816.46 72.7053
6817.23 69.4271
6818.00 66.4004
6818.78 63.5968
6819.55 61.0014
6820.32 58.5911
6821.09 56.3486
6821.86 54.2559
6822.63 52.3047
6823.40 50.4800
6824.17 48.7710
6824.95 47.1679
6825.72 45.6619
6826.49 44.2452
6827.26 42.9106
6828.03 41.6503
6828.80 40.4615
6829.57 39.3374
6830.34 38.2733
6831.12 37.2635
6831.89 36.3066
6832.66 35.3978
6833.43 34.5338
6834.20 33.7105
6834.97 32.9272
6836.51 31.4677
6838.06 30.1363
6839.60 28.9178
6841.14 27.7983
6842.68 26.7684
6844.22 25.8175
6845.77 24.9374
6847.31 24.1203
6848.85 23.3610
6850.39 22.6533
6851.94 21.9925
6853.48 21.3738
6855.02 20.7941
6856.56 20.2495
6858.11 19.7376
6859.65 19.2549
6861.19 18.7999
6862.73 18.3699
6864.27 17.9630
6865.82 17.5773
6867.36 17.2116
6868.90 16.8641
6870.44 16.5338
6871.99 16.2192
6873.53 15.9195
6875.07 15.6337
6876.61 15.3607
6879.70 14.8500
6882.78 14.3818
6885.87 13.9510
6888.95 13.5536
6892.04 13.1857
6895.12 12.8444
6898.21 12.5266
6901.29 12.2304
6904.38 11.9533
6907.46 11.6938
6910.55 11.4502
6913.63 11.2211
6916.71 11.0052
6919.80 10.8014
6922.88 10.6088
6925.97 10.4264
6929.05 10.2534
6932.14 10.0892
6935.22 9.93297
6938.31 9.78431
6941.39 9.64255
6944.48 9.50730
6947.56 9.37802
6950.65 9.25441
6953.73 9.13602
6956.82 9.02254
6962.98 8.80916
6969.15 8.61202
6975.32 8.42934
6981.49 8.25945
6987.66 8.10106
6993.83 7.95296
7000.00 7.81412
7004.25 7.72336
7008.50 7.63631
7012.75 7.55273
7017.00 7.47242
7025.50 7.32074
7034.01 7.17984
7042.51 7.04851
7051.01 6.92571
7059.51 6.81056
7068.01 6.70226
7076.51 6.60014
7085.01 6.50363
7093.51 6.41219
7102.02 6.32537
7110.52 6.24276
7119.02 6.16402
7127.52 6.08881
7136.02 6.01686
7144.52 5.94789
7153.02 5.88169
7161.52 5.81805
7170.03 5.75677
7178.53 5.69769
7187.03 5.64066
7204.03 5.53216
7221.03 5.43029
7238.04 5.33421
7255.04 5.24322
7272.04 5.15673
7286.29 5.08732
7300.54 5.02045
7314.78 4.95586
7329.03 4.89336
7343.28 4.83274
7357.53 4.77385
7386.02 4.66063
7414.52 4.55264
7443.01 4.44901
7471.51 4.34898
7500.00 4.25194
7530.19 4.15074
7560.38 4.05169
7590.56 3.95431
7620.75 3.85814
7650.94 3.76277
7681.13 3.66783
7711.31 3.57296
7741.50 3.47783
7770.84 3.38479
7800.18 3.29089
7829.52 3.19585
7858.87 3.09935
7888.21 3.00109
7917.55 2.90075
7946.89 2.79800
7976.23 2.69249
8005.57 2.58384
8034.91 2.47167
8049.58 2.41412
8064.25 2.35553
8078.93 2.29584
8093.60 2.23499
8108.27 2.17291
8122.94 2.10954
8137.61 2.04482
8152.28 1.97868
8166.95 1.91106
8181.62 1.84189
8196.29 1.77110
8210.96 1.69864
8225.63 1.62443
8240.30 1.54843
8254.97 1.47060
8269.64 1.39090
8284.31 1.30933
8298.98 1.22590
8313.66 1.14066
8328.33 1.05374
8335.66 1.00969
8343.00 0.965290
8350.33 0.920576
8357.67 0.875602
8365.00 0.830411
8372.34 0.785085
8387.01 0.694348
8394.34 0.649143
8401.68 0.604236
8409.01 0.559784
8416.35 0.515986
8423.69 0.473070
8431.02 0.431328
8438.36 0.391086
8442.02 0.371648
8445.69 0.352745
8449.36 0.334430
8453.03 0.316777
8456.69 0.299860
8460.36 0.283765
8464.03 0.268574
8467.70 0.254389
8471.37 0.241320
8475.03 0.229489
8478.70 0.219020
8482.37 0.210062
8486.04 0.202775
8487.87 0.199811
8489.70 0.197335
8491.54 0.195366
8493.37 0.193934
8495.21 0.193065
8497.04 0.192789
8498.87 0.193137
8500.71 0.194139
8502.54 0.195831
8504.37 0.198247
8506.21 0.201426
8508.04 0.205408
8509.88 0.210234
8511.71 0.215948
8513.54 0.222597
8515.38 0.230230
8517.21 0.238899
8519.04 0.248653
8520.88 0.259562
8522.71 0.271681
8524.55 0.285076
8526.38 0.299806
8528.21 0.315960
8530.05 0.333609
8531.88 0.352833
8533.71 0.373707
8535.55 0.396346
8537.38 0.420837
8539.22 0.447284
8541.05 0.475795
8542.88 0.506488
8544.72 0.539488
8546.55 0.574926
8548.39 0.612923
8550.22 0.653668
8552.05 0.697304
8553.89 0.743999
8555.72 0.793908
8557.55 0.847279
8559.39 0.904294
8561.22 0.965174
8563.06 1.03012
8564.89 1.09946
8566.72 1.17343
8568.56 1.25232
8570.39 1.33644
8572.23 1.42613
8574.06 1.52176
8575.89 1.62371
8577.73 1.73234
8579.56 1.84821
8581.39 1.97176
8583.23 2.10350
8585.06 2.24402
8586.90 2.39390
8588.73 2.55383
8590.56 2.72451
8592.40 2.90662
8594.23 3.10120
8596.07 3.30908
8597.90 3.53123
8599.73 3.76876
8601.57 4.02283
8603.40 4.29475
8605.24 4.58591
8607.07 4.89769
8608.90 5.23210
8610.74 5.59083
8612.57 5.97591
8614.40 6.38933
8616.24 6.83400
8618.07 7.31241
8619.91 7.82754
8621.74 8.38239
8623.57 8.98120
8625.41 9.62774
8627.24 10.3265
8629.07 11.0825
8630.91 11.9013
8632.74 12.7892
8634.58 13.7530
8636.41 14.7999
8638.24 15.9399
8640.08 17.1821
8641.91 18.5375
8643.74 20.0178
8645.58 21.6384
8647.41 23.4145
8649.25 25.3639
8651.08 27.5055
8652.00 28.6565
8652.91 29.8647
8653.83 31.1334
8654.75 32.4662
8655.66 33.8670
8656.58 35.3397
8657.50 36.8887
8658.42 38.5185
8659.33 40.2341
8660.25 42.0406
8661.17 43.9436
8662.08 45.9490
8663.00 48.0629
8663.92 50.2920
8664.83 52.6434
8665.75 55.1216
8666.67 57.7400
8667.58 60.5041
8668.50 63.4228
8669.42 66.5051
8670.34 69.7606
8671.25 73.1993
8672.17 76.8315
8673.09 80.6635
8674.00 84.7147
8674.92 88.9919
8675.84 93.5065
8676.75 98.2693
8677.67 103.291
8678.59 108.583
8679.50 114.153
8680.42 120.004
8681.83 129.601
8683.24 139.903
8684.65 150.918
8686.07 162.624
8687.48 174.981
8688.89 187.887
8691.71 214.823
8693.12 228.464
8694.53 241.854
8695.94 254.684
8697.36 266.602
8698.77 277.253
8700.18 286.274
8701.59 293.369
8703.00 298.303
8704.41 300.940
8705.82 301.242
8707.23 299.284
8708.65 295.237
8710.06 289.337
8711.47 281.887
8712.88 273.196
8714.29 263.581
8717.11 242.712
8719.94 221.235
8721.35 210.694
8722.76 200.454
8724.17 190.586
8725.58 181.142
8726.76 173.567
8727.95 166.323
8729.13 159.413
8730.32 152.834
8731.50 146.581
8732.68 140.645
8733.87 135.015
8735.05 129.679
8736.24 124.625
8737.42 119.838
8738.60 115.306
8739.79 111.015
8740.97 106.951
8742.16 103.101
8743.34 99.4541
8744.52 96.0002
8745.71 92.7225
8746.89 89.6132
8748.08 86.6622
8749.26 83.8600
8750.44 81.1976
8751.63 78.6667
8752.81 76.2594
8754.00 73.9681
8755.18 71.7862
8756.36 69.7070
8758.73 65.8331
8761.10 62.3028
8763.47 59.0792
8765.83 56.1260
8768.20 53.4156
8770.57 50.9224
8772.94 48.6239
8775.31 46.5005
8777.67 44.5347
8780.04 42.7113
8782.41 41.0173
8784.78 39.4395
8787.15 37.9678
8789.51 36.5928
8791.88 35.3061
8794.25 34.1000
8796.62 32.9677
8798.99 31.9033
8801.35 30.9016
8803.72 29.9569
8806.09 29.0651
8808.46 28.2222
8810.82 27.4246
8813.19 26.6689
8815.56 25.9522
8817.93 25.2716
8820.30 24.6250
8822.66 24.0095
8825.03 23.4232
8829.77 22.3310
8834.50 21.3348
8839.24 20.4232
8843.97 19.5861
8848.71 18.8151
8853.45 18.1031
8858.18 17.4439
8862.92 16.8317
8867.65 16.2622
8872.39 15.7310
8877.12 15.2345
8881.86 14.7694
8886.60 14.3329
8891.33 13.9226
8896.07 13.5362
8900.80 13.1716
8905.54 12.8270
8910.27 12.5010
8915.01 12.1920
8919.75 11.8987
8924.48 11.6199
8929.22 11.3545
8933.95 11.1018
8938.69 10.8605
8943.42 10.6302
8952.89 10.1990
8962.37 9.80302
8971.84 9.43798
8981.31 9.10011
8990.78 8.78637
9000.25 8.49399
9009.72 8.22072
9019.19 7.96452
9028.67 7.72365
9038.14 7.49656
9047.61 7.28195
9057.08 7.07860
9066.55 6.88551
9076.02 6.70170
9085.49 6.52641
9094.97 6.35884
9104.44 6.19839
9113.91 6.04440
9123.38 5.89640
9132.85 5.75386
9142.32 5.61636
9161.27 5.35492
9180.21 5.10929
9199.15 4.87713
9218.09 4.65647
9237.04 4.44565
9255.98 4.24323
9274.92 4.04794
9293.87 3.85871
9312.81 3.67459
9331.75 3.49474
9350.69 3.31840
9369.64 3.14492
9388.58 2.97370
9407.52 2.80422
9426.47 2.63602
9445.41 2.46868
9464.35 2.30186
9483.29 2.13530
9502.24 1.96878
9521.18 1.80219
9540.12 1.63555
9559.06 1.46901
9568.54 1.38588
9578.01 1.30294
9587.48 1.22025
9596.95 1.13796
9606.42 1.05619
9615.89 0.975124
9625.36 0.894973
9634.84 0.816002
9644.31 0.738524
9653.78 0.662949
9663.25 0.589741
9667.99 0.554206
9672.72 0.519501
9677.46 0.485705
9682.19 0.452930
9686.93 0.421289
9691.66 0.390917
9696.40 0.361942
9701.14 0.334526
9703.50 0.321457
9705.87 0.308844
9708.24 0.296713
9710.61 0.285094
9712.98 0.274005
9715.34 0.263481
9717.71 0.253552
9720.08 0.244251
9722.45 0.235612
9724.82 0.227671
9727.18 0.220468
9729.55 0.214045
9731.92 0.208440
9734.29 0.203701
9736.65 0.199877
9739.02 0.197019
9741.39 0.195181
9743.76 0.194421
9746.13 0.194800
9748.49 0.196382
9750.86 0.199238
9753.23 0.203439
9755.60 0.209064
9757.97 0.216195
9760.33 0.224922
9762.70 0.235337
9765.07 0.247541
9767.44 0.261633
9769.80 0.277741
9772.17 0.295979
9774.54 0.316477
9776.91 0.339363
9779.28 0.364805
9781.64 0.392953
9784.01 0.423976
9786.38 0.458042
9787.56 0.476288
9788.75 0.495373
9789.93 0.515324
9791.11 0.536167
9792.30 0.557931
9793.48 0.580647
9794.67 0.604345
9795.85 0.629056
9797.03 0.654815
9798.22 0.681654
9799.40 0.709611
9800.59 0.738722
9801.77 0.769024
9802.95 0.800560
9804.14 0.833369
9805.32 0.867465
9807.69 0.939845
9810.06 1.01805
9812.43 1.10250
9814.79 1.19363
9817.16 1.29192
9819.53 1.39790
9821.90 1.51214
9824.26 1.63519
9826.63 1.76783
9829.00 1.91075
9831.37 2.06475
9833.74 2.23068
9836.10 2.40952
9838.47 2.60229
9840.84 2.81016
9843.21 3.03426
9845.58 3.27618
9847.94 3.53735
9850.31 3.81944
9852.68 4.12418
9855.05 4.45386
9857.41 4.81064
9859.78 5.19704
9862.15 5.61567
9864.52 6.07002
9866.89 6.56339
9869.25 7.09967
9871.62 7.68324
9873.99 8.31897
9876.36 9.01237
9878.73 9.76965
9881.09 10.5974
9883.46 11.5043
9885.83 12.4990
9887.01 13.0324
9888.20 13.5916
9889.38 14.1782
9890.56 14.7938
9891.75 15.4401
9892.93 16.1188
9894.12 16.8320
9895.30 17.5818
9896.48 18.3704
9897.67 19.2002
9898.85 20.0738
9900.04 20.9931
9901.22 21.9626
9902.40 22.9849
9903.59 24.0632
9904.77 25.2013
9905.96 26.4031
9907.14 27.6729
9908.32 29.0151
9909.51 30.4347
9910.69 31.9369
9911.88 33.5274
9913.06 35.2122
9914.24 36.9979
9915.43 38.8914
9916.61 40.9003
9917.80 43.0325
9918.98 45.2948
9920.16 47.7001
9921.35 50.2565
9922.53 52.9743
9923.71 55.8647
9924.90 58.9394
9926.08 62.2108
9927.27 65.6919
9928.45 69.3930
9929.63 73.3345
9930.82 77.5275
9932.00 81.9869
9933.19 86.7270
9934.37 91.7621
9935.55 97.1059
9936.74 102.771
9937.92 108.762
9939.49 117.227
9941.06 126.291
9942.62 135.961
9944.19 146.202
9945.76 156.977
9947.33 168.193
9950.46 191.466
9952.03 203.163
9953.60 214.577
9955.16 225.441
9956.73 235.433
9958.30 244.251
9959.87 251.585
9961.43 257.187
9963.00 260.858
9964.57 262.494
9966.14 262.080
9967.70 259.695
9969.27 255.503
9970.84 249.723
9972.41 242.629
9973.97 234.493
9975.54 225.604
9978.68 206.553
9981.81 187.161
9983.38 177.707
9984.95 168.554
9986.51 159.755
9988.08 151.362
9989.57 143.774
9991.06 136.579
9992.55 129.776
9994.04 123.358
9995.53 117.313
9997.02 111.628
9998.51 106.285
10000.0 101.267
10001.3 97.0467
10002.7 93.0575
10004.0 89.2862
10005.3 85.7203
10006.7 82.3478
10008.0 79.1570
10009.3 76.1368
10010.6 73.2978
10012.0 70.5869
10013.3 68.0171
10014.6 65.5795
10015.9 63.2830
10017.3 61.0849
10018.6 58.9962
10019.9 57.0099
10021.3 55.1337
10023.9 51.6180
10026.6 48.4335
10029.2 45.5197
10031.9 42.8666
10034.5 40.4264
10037.2 38.1934
10039.8 36.1296
10042.5 34.2319
10045.2 32.4697
10047.8 30.8363
10050.5 29.3188
10053.1 27.9113
10055.8 26.5933
10058.4 25.3660
10061.1 24.2124
10063.7 23.1341
10066.4 22.1170
10069.1 21.1630
10071.7 20.2601
10074.4 19.4106
10077.0 18.6040
10079.7 17.8427
10082.3 17.1178
10085.0 16.4318
10087.6 15.7767
10090.3 15.1527
10095.6 13.9915
10100.9 12.9300
10106.2 11.9553
10111.5 11.0562
10116.9 10.2236
10122.2 9.44970
10127.5 8.72770
10132.8 8.05196
10138.1 7.41761
10143.4 6.82052
10148.7 6.25715
10154.0 5.72454
10159.3 5.22018
10164.6 4.74203
10170.0 4.28844
10175.3 3.85737
10180.6 3.44955
10185.9 3.06367
10188.6 2.87857
10191.2 2.69964
10193.9 2.52558
10196.5 2.35778
10199.2 2.19509
10201.8 2.03889
10204.5 1.88816
10207.1 1.74428
10209.8 1.60640
10212.4 1.47588
10215.1 1.35207
10217.8 1.23589
10219.1 1.18080
10220.4 1.12780
10221.8 1.07695
10223.1 1.02869
10224.4 0.982354
10225.7 0.938402
10227.1 0.896922
10228.4 0.858289
10229.7 0.822014
10231.0 0.788504
10232.4 0.757869
10233.7 0.730424
10235.0 0.705875
10236.4 0.684574
10237.7 0.666660
10239.0 0.652376
10240.3 0.641662
10241.7 0.634806
10243.0 0.631984
10244.3 0.633358
10245.6 0.639144
10247.0 0.649560
10248.3 0.664829
10249.6 0.685014
10251.0 0.710674
10252.3 0.741939
10253.6 0.779095
10254.3 0.799811
10254.9 0.822091
10255.6 0.846348
10256.3 0.871898
10256.9 0.899561
10257.6 0.928553
10258.3 0.959801
10258.9 0.992417
10259.6 1.02744
10260.3 1.06387
10260.9 1.10287
10261.6 1.14333
10262.3 1.18653
10262.9 1.23122
10263.6 1.27884
10264.2 1.32801
10264.9 1.37950
10265.6 1.43336
10266.9 1.54937
10268.2 1.67586
10269.6 1.81340
10270.9 1.96148
10272.2 2.12299
10273.5 2.29760
10274.9 2.48607
10276.2 2.68763
10277.5 2.90622
10278.8 3.14131
10280.2 3.39389
10281.5 3.66294
10282.8 3.95367
10284.2 4.26535
10285.5 4.59929
10286.8 4.95413
10288.1 5.33676
10289.5 5.74621
10290.8 6.18421
10292.1 6.64901
10293.4 7.14965
10294.8 7.68489
10296.1 8.25706
10297.4 8.86391
10298.8 9.51731
10300.1 10.2157
10301.4 10.9622
10302.7 11.7541
10304.1 12.6068
10305.4 13.5185
10306.7 14.4933
10308.0 15.5279
10309.4 16.6425
10310.7 17.8351
10312.0 19.1111
10313.4 20.4662
10314.7 21.9274
10316.0 23.4919
10317.3 25.1674
10318.7 26.9480
10320.0 28.8696
10321.3 30.9286
10322.7 33.1351
10324.0 35.4815
10325.3 38.0150
10326.6 40.7306
10328.0 43.6414
10329.3 46.7369
10330.6 50.0785
10331.9 53.6584
10333.3 57.4926
