Ti-49(n,g) ENDFB-8.0
Energy(eV) XS(b)
29797.4 0.785437
29798.3 0.831319
29799.2 0.859246
29800.0 0.867909
29800.5 0.864294
29801.1 0.853572
29801.6 0.836785
29802.1 0.814545
29803.1 0.754989
29804.2 0.678881
29805.2 0.593686
29807.3 0.407737
29808.4 0.323264
29809.5 0.250095
29810.6 0.188444
29811.6 0.139567
29812.2 0.119242
29812.7 0.101590
29813.3 0.0863924
29813.8 0.0736363
29814.4 0.0611254
29815.0 0.0510252
29815.6 0.0426702
29816.3 0.0360288
29816.9 0.0306065
29817.5 0.0263410
29818.1 0.0228838
29818.7 0.0201743
29819.3 0.0179780
29819.9 0.0162492
29821.2 0.0137077
29822.4 0.0120055
29823.6 0.0108117
29824.9 0.00993137
29826.1 0.00925151
29828.6 0.00825681
29831.0 0.00755526
29833.5 0.00703464
29838.4 0.00631250
29843.3 0.00584376
29853.1 0.00529598
29863.0 0.00500443
29872.8 0.00482630
29892.5 0.00464874
29931.8 0.00456245
29994.1 0.00463333
30056.4 0.00478574
30118.7 0.00497856
30180.9 0.00520675
30212.1 0.00533205
30243.2 0.00546790
30274.4 0.00560928
30305.5 0.00576414
30336.6 0.00592634
30367.8 0.00609977
30430.1 0.00648211
30476.0 0.00680014
30521.8 0.00715322
30567.7 0.00754554
30613.6 0.00797573
30659.5 0.00846509
30705.4 0.00901728
30751.3 0.00964348
30797.2 0.0103598
30830.0 0.0109392
30862.8 0.0115842
30895.5 0.0123043
30928.3 0.0131152
30961.1 0.0140376
30993.9 0.0150915
31026.7 0.0163008
31059.4 0.0177006
31095.5 0.0195357
31113.5 0.0205919
31131.5 0.0217589
31149.6 0.0230537
31167.6 0.0244971
31185.6 0.0261138
31203.7 0.0279341
31218.4 0.0296008
31233.2 0.0314535
31247.9 0.0335217
31262.7 0.0358410
31277.4 0.0384547
31292.2 0.0414096
31306.9 0.0447642
31321.7 0.0486235
31330.7 0.0512674
31339.7 0.0541585
31348.7 0.0573283
31357.7 0.0608087
31366.8 0.0646493
31375.8 0.0688900
31384.8 0.0735969
31393.8 0.0788255
31402.8 0.0846653
31411.8 0.0911949
31420.8 0.0985285
31429.8 0.106795
31438.9 0.116160
31447.9 0.126789
31456.9 0.138922
31465.9 0.152833
31471.4 0.162429
31477.0 0.172929
31482.5 0.184514
31488.1 0.197283
31493.6 0.211462
31499.2 0.227245
31504.7 0.245013
31510.2 0.265255
31513.8 0.279946
31517.4 0.296167
31521.0 0.314218
31524.6 0.334488
31528.1 0.357482
31531.7 0.383863
31535.3 0.414510
31538.9 0.450604
31540.7 0.471170
31542.5 0.493727
31544.3 0.518552
31546.0 0.545953
31547.8 0.576279
31549.6 0.609907
31551.4 0.647241
31553.2 0.688697
31554.9 0.732250
31556.6 0.779885
31558.3 0.832053
31560.0 0.888817
31561.7 0.950030
31563.4 1.01526
31566.7 1.15413
31570.1 1.29133
31571.7 1.35495
31573.4 1.41188
31575.0 1.45951
31576.7 1.49546
31578.4 1.51779
31580.0 1.52528
31581.1 1.52180
31582.2 1.51157
31583.3 1.49590
31584.3 1.47476
31585.4 1.44861
31586.4 1.41801
31587.5 1.38357
31588.5 1.34594
31590.6 1.26375
31594.8 1.08882
31596.9 1.00394
31599.0 0.924606
31600.8 0.861770
31602.6 0.804046
31604.4 0.751473
31606.2 0.703873
31608.0 0.660930
31609.8 0.622255
31611.5 0.587434
31613.3 0.556055
31615.9 0.515676
31618.5 0.480837
31621.1 0.450456
31623.7 0.423769
31626.4 0.400064
31629.0 0.379014
31631.6 0.360114
31634.2 0.343033
31638.7 0.316688
31643.3 0.294072
31647.8 0.274291
31652.4 0.256865
31656.9 0.241285
31661.5 0.227283
31666.0 0.214549
31670.6 0.202961
31678.7 0.184753
31686.7 0.169054
31694.8 0.155395
31702.8 0.143395
31710.9 0.132816
31718.9 0.123458
31727.0 0.115151
31735.0 0.107748
31742.8 0.101334
31750.6 0.0955857
31758.4 0.0904060
31766.2 0.0857395
31781.8 0.0777019
31797.4 0.0711119
31807.7 0.0673436
31818.1 0.0640108
31832.4 0.0600362
31846.7 0.0566571
31861.0 0.0537750
31875.3 0.0513122
31889.6 0.0492006
31903.9 0.0473892
31932.4 0.0445010
31964.9 0.0421502
31997.4 0.0405011
32029.8 0.0393708
32062.3 0.0386319
32094.8 0.0381750
32127.3 0.0379397
32192.2 0.0377668
32233.8 0.0377668
32275.3 0.0377482
32306.5 0.0376790
32337.7 0.0375400
32368.8 0.0373262
32400.0 0.0370204
32441.6 0.0364430
32475.3 0.0358324
32509.1 0.0351032
32542.9 0.0342714
32576.7 0.0333483
32610.4 0.0323438
32644.2 0.0312702
32711.7 0.0290020
32846.8 0.0244092
32914.4 0.0222225
32981.9 0.0202052
33029.0 0.0189063
33076.1 0.0176956
33123.2 0.0165721
33170.3 0.0155352
33217.4 0.0145802
33264.5 0.0137003
33311.6 0.0128948
33358.7 0.0121526
33403.6 0.0115051
33448.5 0.0109074
33493.3 0.0103568
33538.2 0.00985098
33583.1 0.00938315
33627.9 0.00895313
33672.8 0.00855670
33717.7 0.00819076
33795.2 0.00762799
33834.0 0.00737489
33872.7 0.00714172
33911.5 0.00692108
33950.2 0.00672593
33989.0 0.00656369
34027.7 0.00646257
34060.3 0.00660847
34068.5 0.00678376
34076.7 0.00715282
34080.7 0.00751131
34084.8 0.00819436
34086.9 0.00885711
34087.9 0.00936559
34088.9 0.0100696
34089.9 0.0110615
34090.9 0.0124721
34092.0 0.0144806
34093.0 0.0172907
34093.6 0.0193839
34094.1 0.0218575
34094.7 0.0248664
34095.3 0.0283780
34095.9 0.0325914
34096.4 0.0374361
34097.6 0.0495034
34098.7 0.0652970
34099.9 0.0850281
34101.0 0.108655
34102.2 0.135419
34104.5 0.194796
34105.6 0.223543
34106.7 0.248512
34107.8 0.267102
34108.9 0.278848
34110.0 0.282926
34110.2 0.282812
34110.6 0.281674
34111.0 0.279400
34112.1 0.268716
34113.1 0.251926
34114.3 0.226769
34115.4 0.197552
34117.8 0.136564
34119.0 0.108786
34120.2 0.0838095
34121.4 0.0632253
34122.6 0.0470447
34123.3 0.0404906
34123.9 0.0349488
34124.5 0.0301503
34125.1 0.0261052
34125.7 0.0227235
34126.3 0.0199177
34126.9 0.0176055
34127.5 0.0157113
34128.1 0.0141668
34128.7 0.0129306
34129.9 0.0110835
34131.2 0.00986870
34132.4 0.00905856
34133.6 0.00850688
34136.0 0.00781452
34138.5 0.00740145
34143.3 0.00690671
34148.2 0.00660816
34157.9 0.00626064
34183.3 0.00588368
34208.7 0.00570763
34259.4 0.00548514
34310.2 0.00531734
34360.9 0.00517721
34411.7 0.00504858
34462.5 0.00493853
34513.2 0.00483812
34564.0 0.00474724
34620.6 0.00466143
34677.3 0.00458699
34733.9 0.00452288
34790.6 0.00446949
34847.2 0.00442959
34903.9 0.00440033
34960.5 0.00438154
35017.2 0.00437431
35083.3 0.00438813
35149.4 0.00443970
35182.4 0.00449131
35215.5 0.00459810
35248.5 0.00487594
35265.1 0.00521262
35273.3 0.00554189
35281.6 0.00612353
35285.0 0.00650845
35288.4 0.00705260
35291.8 0.00788454
35293.5 0.00850729
35295.1 0.00939110
35296.8 0.0107706
35297.7 0.0117716
35298.5 0.0130899
35299.4 0.0148459
35300.2 0.0172008
35301.1 0.0203649
35301.9 0.0245491
35302.8 0.0301818
35303.6 0.0376183
35304.5 0.0473204
35305.3 0.0596367
35306.2 0.0753978
35307.0 0.0950130
35307.9 0.118970
35308.7 0.147280
35309.9 0.195174
35311.1 0.252267
35312.4 0.325794
35313.7 0.405019
35315.1 0.483778
35316.4 0.554033
35317.5 0.601383
35318.6 0.633755
35319.3 0.645118
35320.0 0.648944
35321.2 0.637893
35322.2 0.612330
35323.2 0.574262
35324.4 0.511629
35325.7 0.439141
35328.2 0.290995
35329.2 0.237896
35330.2 0.190724
35331.2 0.150222
35332.2 0.116835
35333.2 0.0895635
35334.2 0.0683172
35335.2 0.0518470
35335.7 0.0452169
35336.2 0.0396165
35336.7 0.0347137
35337.2 0.0305328
35337.7 0.0269817
35338.2 0.0239757
35339.2 0.0193017
35340.2 0.0160221
35341.2 0.0136759
35342.2 0.0120209
35343.2 0.0108130
35344.2 0.00993071
35345.7 0.00896690
35347.2 0.00829313
35350.2 0.00739983
35353.3 0.00681976
35356.3 0.00640878
35362.4 0.00586773
35368.5 0.00553432
35380.6 0.00516944
35392.8 0.00497806
35417.1 0.00480782
35441.4 0.00475022
35454.8 0.00473989
35488.4 0.00474594
35521.9 0.00477802
35555.4 0.00482575
35589.0 0.00488524
35622.5 0.00495500
35656.1 0.00503418
35672.8 0.00507707
35689.6 0.00512261
35723.1 0.00522087
35748.3 0.00530160
35773.4 0.00538866
35798.6 0.00548262
35823.7 0.00558396
35836.3 0.00563715
35848.9 0.00569291
35874.1 0.00581136
35886.6 0.00587433
35899.2 0.00593998
35911.8 0.00600850
35924.4 0.00608005
35942.8 0.00619115
35961.3 0.00631027
35979.7 0.00643882
35998.1 0.00657837
36016.6 0.00673158
36035.0 0.00690224
36053.5 0.00709712
36071.9 0.00732832
36091.2 0.00763430
36100.9 0.00783240
36110.5 0.00808305
36120.1 0.00842265
36129.8 0.00892850
36139.4 0.00979045
36144.2 0.0105025
36149.1 0.0116265
36151.7 0.0125853
36154.3 0.0140726
36155.6 0.0152033
36156.9 0.0168025
36158.2 0.0191619
36159.6 0.0227494
36160.2 0.0252376
36160.9 0.0282853
36161.5 0.0321303
36162.2 0.0368221
36162.8 0.0427004
36163.5 0.0498038
36164.1 0.0585956
36164.8 0.0690684
36165.5 0.0818217
36166.1 0.0967446
36166.8 0.114569
36167.4 0.134999
36168.1 0.158873
36168.7 0.185613
36170.0 0.249416
36171.6 0.342089
36173.2 0.447333
36174.7 0.555375
36176.3 0.652938
36177.6 0.713971
36178.2 0.736424
36178.8 0.752627
36180.0 0.764709
36180.7 0.759970
36181.5 0.745951
36182.4 0.715930
36183.3 0.673827
36184.5 0.604781
36185.7 0.525542
36188.1 0.361574
36189.3 0.284827
36190.6 0.218305
36191.8 0.163466
36193.1 0.120584
36193.7 0.103010
36194.3 0.0878896
36194.9 0.0750000
36195.5 0.0642677
36196.1 0.0551088
36196.8 0.0474860
36197.4 0.0411835
36198.0 0.0360781
36198.6 0.0318253
36199.2 0.0283584
36199.9 0.0255389
36200.5 0.0232814
36201.7 0.0198912
36202.9 0.0176387
36204.2 0.0160801
36205.4 0.0149819
36207.9 0.0135383
36210.7 0.0125221
36213.5 0.0118449
36219.2 0.0110024
36230.5 0.0102481
36241.8 0.00999426
36253.1 0.00994646
36265.5 0.0100096
36277.9 0.0101455
36290.4 0.0103292
36302.8 0.0105484
36315.2 0.0107967
36327.7 0.0110708
36340.1 0.0113693
36352.5 0.0116912
36364.9 0.0120372
36377.4 0.0124075
36389.8 0.0128029
36402.2 0.0132243
36414.7 0.0136727
36427.1 0.0141491
36439.5 0.0146547
36451.9 0.0151896
36462.1 0.0156481
36472.2 0.0161276
36482.3 0.0166274
36492.4 0.0171462
36502.5 0.0176850
36512.6 0.0182418
36522.7 0.0188160
36532.8 0.0194055
36553.1 0.0206214
36573.3 0.0218616
36613.8 0.0242467
36635.3 0.0253525
36646.1 0.0258274
36656.9 0.0262396
36667.7 0.0265803
36678.4 0.0268429
36689.2 0.0270228
36700.0 0.0271165
36714.4 0.0271058
36728.8 0.0269445
36743.1 0.0266439
36753.9 0.0263362
36764.7 0.0259681
36775.5 0.0255491
36786.3 0.0250884
36797.0 0.0245961
36807.8 0.0240821
36829.4 0.0230264
36872.5 0.0210183
36894.1 0.0202041
36915.6 0.0197248
36926.3 0.0198143
36936.9 0.0206022
36942.3 0.0217979
36944.9 0.0230626
36946.3 0.0241084
36947.6 0.0256680
36948.9 0.0280888
36950.3 0.0318487
36951.6 0.0377256
36952.3 0.0418141
36952.9 0.0467925
36953.6 0.0529997
36954.3 0.0604524
36954.9 0.0695971
36955.6 0.0803845
36956.3 0.0933693
36956.9 0.108376
36957.6 0.126050
36958.2 0.146013
36959.1 0.175599
36959.9 0.209135
36961.6 0.288413
36965.0 0.469495
36966.5 0.542267
36967.3 0.571913
36968.1 0.595050
36968.9 0.612452
36969.7 0.620456
36970.0 0.620953
36970.1 0.620892
36970.3 0.620311
36970.5 0.619186
36970.9 0.615278
36971.7 0.600789
36971.9 0.596676
36972.3 0.585317
36972.7 0.572028
36973.7 0.533379
36975.3 0.452276
36977.1 0.357901
36978.8 0.267817
36980.5 0.190402
36981.4 0.158362
36982.2 0.130813
36983.1 0.107369
36984.0 0.0882589
36984.8 0.0727696
36985.7 0.0604265
36986.6 0.0506423
36987.4 0.0431680
36988.3 0.0374493
36989.1 0.0331124
36990.2 0.0291758
36991.3 0.0264121
36992.3 0.0244613
36993.4 0.0230646
36995.6 0.0212713
36997.7 0.0201944
37002.0 0.0189126
37006.2 0.0181370
37014.8 0.0172013
37023.3 0.0166353
37043.1 0.0158620
37062.8 0.0153862
37082.5 0.0150543
37102.2 0.0148019
37122.0 0.0146118
37141.7 0.0144723
37161.4 0.0143754
37181.1 0.0143157
37202.2 0.0142886
37233.7 0.0143113
37265.3 0.0144001
37296.8 0.0145496
37328.4 0.0147526
37357.3 0.0149837
37386.3 0.0152540
37415.2 0.0155621
37444.1 0.0159068
37473.1 0.0162861
37502.0 0.0166998
37530.9 0.0171469
37559.8 0.0176265
37599.9 0.0183446
37640.0 0.0191236
37680.0 0.0199584
37720.1 0.0208507
37760.1 0.0217965
37800.2 0.0227966
37840.2 0.0238331
37880.3 0.0249074
37912.7 0.0258014
37945.2 0.0267038
37977.7 0.0276114
38010.2 0.0285147
38075.2 0.0302703
38140.1 0.0318756
38205.1 0.0332536
38270.1 0.0342765
38302.6 0.0346459
38335.0 0.0348761
38367.5 0.0350027
38400.0 0.0350179
38447.3 0.0347969
38494.5 0.0343208
38541.8 0.0336093
38589.0 0.0326912
38624.4 0.0318812
38659.9 0.0309956
38695.3 0.0300524
38730.8 0.0290590
38801.6 0.0269787
38872.5 0.0248710
38943.4 0.0228212
39014.3 0.0208482
39085.1 0.0190259
39156.0 0.0173432
39228.1 0.0157984
39300.1 0.0143986
39372.1 0.0131413
39444.2 0.0120220
39516.2 0.0110140
39588.3 0.0101179
39660.3 0.00931626
39732.4 0.00859470
39804.4 0.00795263
39876.4 0.00737294
39948.5 0.00685089
40020.5 0.00638229
40092.6 0.00595591
40164.6 0.00557132
40236.6 0.00522193
40308.7 0.00490247
40387.3 0.00458793
40465.9 0.00430078
40544.5 0.00404132
40623.0 0.00380337
40701.6 0.00358727
40780.2 0.00338823
40937.4 0.00303895
41081.5 0.00276686
41225.6 0.00252913
41369.7 0.00232194
41513.7 0.00214216
41657.8 0.00198290
41801.9 0.00184425
41946.0 0.00172351
42090.1 0.00162082
42273.5 0.00154394
42320.9 0.00155443
42368.4 0.00161378
42392.2 0.00169020
42415.9 0.00183308
42427.8 0.00196705
42439.6 0.00217801
42445.6 0.00233027
42451.5 0.00253622
42457.4 0.00282400
42463.4 0.00323916
42466.9 0.00357696
42470.3 0.00402268
42473.8 0.00463108
42477.3 0.00550564
42479.0 0.00610846
42480.8 0.00689627
42482.5 0.00798580
42484.3 0.00959982
42485.1 0.0107239
42486.0 0.0121602
42486.9 0.0140170
42487.7 0.0164374
42488.6 0.0196065
42489.5 0.0237596
42490.3 0.0291885
42491.2 0.0362469
42491.9 0.0436157
42492.7 0.0526517
42493.4 0.0636456
42494.1 0.0767038
42494.8 0.0925051
42495.5 0.110910
42496.2 0.132720
42496.9 0.157566
42498.4 0.218782
42499.8 0.293995
42501.2 0.381863
42502.7 0.478219
42504.8 0.623959
42505.9 0.689481
42507.0 0.744110
42507.8 0.778530
42508.7 0.802312
42509.8 0.815512
42510.0 0.815804
42510.5 0.814138
42510.9 0.809325
42511.6 0.796337
42512.2 0.776750
42513.0 0.746254
42513.7 0.709078
42515.3 0.618024
42519.1 0.357385
42520.1 0.298541
42521.1 0.245494
42522.1 0.198928
42523.0 0.159433
42524.1 0.121401
42525.3 0.0913242
42525.8 0.0789519
42526.4 0.0681658
42526.9 0.0588180
42527.5 0.0507614
42528.1 0.0438530
42528.6 0.0379571
42529.2 0.0329463
42529.7 0.0287032
42530.3 0.0251211
42530.9 0.0221041
42531.4 0.0195672
42532.0 0.0174355
42532.6 0.0154699
42533.2 0.0138702
42534.4 0.0114331
42535.6 0.00972033
42536.9 0.00848382
42538.5 0.00730198
42540.1 0.00645213
42541.8 0.00580618
42543.4 0.00529362
42546.6 0.00452364
42549.9 0.00397054
42553.2 0.00355589
42556.4 0.00323577
42561.7 0.00285002
42567.0 0.00257367
42572.3 0.00236954
42577.6 0.00221595
42588.2 0.00200001
42598.8 0.00186002
42620.0 0.00171393
42641.2 0.00168453
42652.6 0.00172074
42664.0 0.00181616
42669.7 0.00190203
42675.4 0.00203561
42681.1 0.00225027
42684.0 0.00240824
42686.8 0.00262314
42689.5 0.00290977
42692.1 0.00336432
42693.4 0.00371681
42694.8 0.00421606
42696.1 0.00495559
42696.7 0.00545811
42697.4 0.00608057
42698.1 0.00686640
42698.7 0.00782951
42699.4 0.00902464
42700.0 0.0105040
42700.7 0.0123591
42701.4 0.0146051
42702.0 0.0173454
42702.7 0.0206667
42703.4 0.0247290
42704.0 0.0295112
42704.7 0.0351700
42705.3 0.0418059
42706.0 0.0495139
42706.7 0.0583789
42708.0 0.0798321
42708.9 0.0967792
42709.7 0.115910
42711.5 0.159594
42714.9 0.255828
42716.4 0.292454
42718.0 0.318958
42719.4 0.331297
42720.0 0.332588
42720.1 0.332566
42720.4 0.332044
42720.7 0.330881
42721.3 0.326647
42721.7 0.323054
42722.9 0.304604
42724.2 0.278530
42725.6 0.241815
42727.0 0.201945
42728.5 0.162247
42729.9 0.125588
42730.9 0.102015
42731.9 0.0816274
42732.9 0.0643092
42734.0 0.0499840
42735.0 0.0383268
42736.0 0.0292419
42737.0 0.0222384
42738.1 0.0169458
42738.6 0.0147927
42739.1 0.0129836
42740.1 0.0101186
42741.1 0.00804741
42742.1 0.00656107
42743.2 0.00548793
42744.2 0.00472524
42745.2 0.00417109
42746.2 0.00376150
42747.3 0.00343859
42748.4 0.00319063
42750.5 0.00283576
42752.6 0.00258774
42754.8 0.00240253
42757.8 0.00220416
42760.8 0.00205606
42766.9 0.00184974
42772.9 0.00171364
42779.0 0.00161685
42791.1 0.00149332
42803.2 0.00141926
42827.3 0.00132727
42851.5 0.00127609
42948.3 0.00118167
43050.7 0.00113496
43153.2 0.00111583
43207.2 0.00112475
43261.3 0.00116523
43288.3 0.00121160
43315.4 0.00129679
43342.4 0.00145762
43355.9 0.00160208
43369.4 0.00183093
43380.8 0.00213815
43386.5 0.00236068
43392.2 0.00265936
43397.9 0.00307090
43403.6 0.00365778
43406.4 0.00405165
43409.3 0.00454138
43412.1 0.00516888
43415.0 0.00599129
43417.8 0.00712619
43419.2 0.00787289
43420.6 0.00880597
43422.1 0.0100243
43423.5 0.0116603
43424.9 0.0139677
43425.6 0.0154905
43426.3 0.0173476
43427.2 0.0201340
43428.0 0.0236657
43428.9 0.0282617
43429.7 0.0340996
43430.6 0.0416696
43431.4 0.0512017
43432.3 0.0633995
43433.1 0.0784983
43433.9 0.0974276
43434.8 0.120318
43435.6 0.148283
43436.5 0.181163
43437.3 0.220137
43438.2 0.264513
43439.0 0.315352
43439.9 0.371187
43441.4 0.484247
43442.9 0.606267
43444.4 0.728381
43445.2 0.786158
43445.9 0.838657
43447.1 0.907478
43447.6 0.934877
43448.2 0.956543
43448.7 0.970924
43449.2 0.980759
43450.0 0.986699
43450.9 0.978781
43451.5 0.966471
43452.0 0.949111
43452.6 0.926368
43453.1 0.899454
43454.2 0.833172
43455.6 0.732914
43456.9 0.623346
43458.3 0.512638
43459.6 0.408195
43460.6 0.341197
43461.5 0.281726
43462.5 0.229114
43463.5 0.184560
43464.4 0.146842
43465.4 0.116190
43466.3 0.0912179
43467.3 0.0716299
43468.2 0.0561748
43469.2 0.0443898
43470.1 0.0353096
43471.1 0.0285122
43472.1 0.0233380
43473.0 0.0194835
43474.0 0.0165395
43474.9 0.0143197
43475.7 0.0128148
43476.6 0.0115961
43478.2 0.00976284
43479.8 0.00845619
43481.5 0.00747856
43483.6 0.00648456
43485.8 0.00572359
43488.6 0.00498667
43491.3 0.00441494
43494.0 0.00395971
43496.7 0.00359007
43502.2 0.00303094
43507.7 0.00263466
43513.1 0.00234258
43518.6 0.00212043
43529.5 0.00180624
43540.4 0.00160348
43551.3 0.00146247
43573.1 0.00127871
43601.5 0.00115187
43629.9 0.00107268
43686.6 0.000989834
43743.3 0.000948768
43800.1 0.000931436
43839.4 0.000936068
43878.6 0.000969011
43898.3 0.00100470
43917.9 0.00106948
43927.7 0.00112398
43937.6 0.00120672
43947.4 0.00133586
43952.3 0.00142801
43957.2 0.00154888
43961.6 0.00169246
43965.9 0.00188683
43970.3 0.00216079
43974.7 0.00256647
43976.8 0.00285546
43979.0 0.00324501
43981.2 0.00382394
43982.3 0.00424227
43983.4 0.00480515
43984.5 0.00559569
43985.6 0.00671367
43986.1 0.00745499
43986.7 0.00833320
43987.2 0.00941404
43987.8 0.0106965
43988.3 0.0122742
43988.8 0.0141421
43989.4 0.0164313
43989.9 0.0191274
43990.5 0.0224101
43991.0 0.0262470
43991.6 0.0308788
43992.1 0.0362419
43992.8 0.0439277
43993.4 0.0531526
43994.1 0.0641320
43994.7 0.0770847
43995.4 0.0922254
43996.0 0.109755
43996.7 0.129852
43997.3 0.152284
43998.6 0.206234
43999.9 0.270710
44001.2 0.345314
44002.5 0.425971
44004.7 0.564259
44005.8 0.626904
44006.8 0.680135
44007.8 0.716425
44008.8 0.740557
44009.6 0.751247
44010.0 0.752339
44010.6 0.749409
44011.8 0.729360
44013.0 0.687273
44014.2 0.627877
44015.9 0.530179
44017.6 0.423958
44019.2 0.321407
44020.9 0.231410
44021.8 0.187971
44023.0 0.141424
44024.2 0.104372
44024.8 0.0887714
44025.4 0.0753816
44026.0 0.0637724
44026.6 0.0537828
44027.2 0.0451160
44027.7 0.0378971
44028.3 0.0318142
44028.9 0.0267203
44029.5 0.0224794
44030.1 0.0189673
44030.7 0.0160725
44031.3 0.0136963
44031.9 0.0117225
44032.5 0.0101414
44033.1 0.00885283
44033.7 0.00780303
44034.2 0.00694695
44034.8 0.00624720
44036.0 0.00519956
44037.2 0.00447225
44038.4 0.00395866
44039.6 0.00357724
44040.7 0.00328193
44042.6 0.00292018
44044.5 0.00264735
44048.3 0.00225086
44052.1 0.00197513
44055.9 0.00177388
44062.1 0.00154278
44068.2 0.00138463
44074.4 0.00127082
44080.5 0.00118690
44092.8 0.00107417
44105.1 0.00100021
44129.8 0.000913323
44154.4 0.000866072
44203.6 0.000811850
44252.8 0.000781632
44374.0 0.000737983
44495.2 0.000708168
44737.6 0.000661748
44980.0 0.000623893
45222.4 0.000592144
45586.0 0.000561179
45663.6 0.000563411
45741.2 0.000580231
45780.1 0.000599766
45818.9 0.000647729
45838.3 0.000691525
45857.7 0.000772035
45867.4 0.000835891
45877.1 0.000925876
45886.8 0.00106529
45891.7 0.00116432
45896.5 0.00129339
45900.5 0.00143379
45904.6 0.00161777
45908.6 0.00186739
45912.6 0.00221842
45914.6 0.00245469
45916.6 0.00275222
45918.7 0.00314819
45920.7 0.00371900
45921.7 0.00411907
45922.7 0.00464001
45923.7 0.00533649
45924.7 0.00627721
45925.7 0.00759397
45926.7 0.00941683
45927.2 0.0106112
45927.7 0.0119986
45928.2 0.0136380
45928.7 0.0155723
45929.5 0.0195668
45930.4 0.0247654
45931.2 0.0314696
45932.0 0.0399094
45932.9 0.0506708
45933.7 0.0640746
45934.5 0.0805454
45935.3 0.100235
45936.2 0.123996
45937.0 0.151915
45937.8 0.184188
45938.6 0.220394
45940.3 0.306078
45942.0 0.404175
45944.2 0.545193
45945.3 0.610747
45946.5 0.667258
45947.5 0.709636
45948.6 0.738539
45949.5 0.751456
45950.0 0.753056
45950.7 0.749384
45951.9 0.728263
45952.7 0.702893
45953.5 0.670338
45955.1 0.587070
45958.8 0.360708
45960.6 0.257631
45961.5 0.212967
45962.4 0.173588
45963.4 0.139615
45964.3 0.110902
45965.2 0.0871094
45966.1 0.0677593
45967.0 0.0523000
45967.9 0.0407393
45968.8 0.0317576
45969.6 0.0247062
45970.5 0.0193589
45971.4 0.0152491
45972.2 0.0121873
45973.1 0.00988828
45974.0 0.00816640
45974.8 0.00686280
45975.7 0.00589405
45976.5 0.00515806
45977.4 0.00459169
45978.3 0.00414404
45979.1 0.00379158
45980.9 0.00326593
45982.6 0.00288713
45984.3 0.00259895
45987.8 0.00217572
45991.2 0.00187639
45994.7 0.00165366
45998.3 0.00147269
46002.0 0.00133249
46006.7 0.00119398
46011.5 0.00108769
46020.9 0.000937987
46030.3 0.000840567
46039.7 0.000771145
46058.6 0.000682172
46077.5 0.000632136
46115.2 0.000574132
46152.9 0.000546250
46228.4 0.000514014
46303.8 0.000497149
46554.1 0.000468365
46804.4 0.000450374
47305.0 0.000424015
47805.5 0.000407511
48306.1 0.000401038
48895.0 0.000412235
49189.5 0.000433329
49336.7 0.000453207
49410.3 0.000469678
49483.9 0.000496851
49529.9 0.000528129
49552.9 0.000550110
49575.9 0.000584024
49598.9 0.000636180
49610.4 0.000673861
49621.9 0.000726669
49633.4 0.000800287
49644.9 0.000911687
49650.7 0.000990497
49656.4 0.00109254
49662.2 0.00122777
49667.9 0.00141324
49671.9 0.00158321
49675.8 0.00180690
49679.7 0.00211122
49683.6 0.00254630
49685.5 0.00284584
49687.5 0.00323600
49689.5 0.00378589
49690.4 0.00415816
49691.4 0.00462456
49692.4 0.00523475
49693.4 0.00604177
49694.3 0.00712576
49695.3 0.00857958
49696.3 0.0105804
49697.3 0.0133113
49698.3 0.0170243
49699.2 0.0219770
49700.0 0.0273558
49700.8 0.0340409
49701.6 0.0424795
49702.4 0.0527628
49703.3 0.0654685
49704.1 0.0806017
49704.9 0.0988524
49705.7 0.120045
49706.5 0.144933
49707.3 0.173044
49708.1 0.205118
49708.9 0.240271
49709.7 0.279135
49710.5 0.320343
49712.1 0.409266
49714.4 0.537947
49715.6 0.595856
49716.7 0.644838
49717.7 0.678796
49718.8 0.700816
49719.7 0.709832
49720.0 0.710289
49720.8 0.706147
49721.5 0.696203
49722.2 0.680885
49723.1 0.650685
49724.1 0.612220
49725.1 0.566444
49726.0 0.516251
49728.2 0.392779
49729.3 0.332565
49730.4 0.276101
49731.5 0.224888
49732.6 0.179842
49733.6 0.141341
49734.7 0.109312
49735.5 0.0905984
49736.2 0.0748163
49737.0 0.0614639
49737.7 0.0502861
49738.5 0.0410226
49739.2 0.0334182
49740.0 0.0272306
49740.7 0.0222366
49741.5 0.0182349
49742.2 0.0150482
49743.0 0.0125230
49743.7 0.0105292
49744.5 0.00895781
49745.2 0.00771942
49746.0 0.00674135
49746.7 0.00596548
49747.8 0.00509968
49748.9 0.00446921
49750.0 0.00399311
49751.1 0.00362299
49753.3 0.00308268
49755.5 0.00270020
49757.7 0.00240817
49759.8 0.00217729
49764.2 0.00183129
49768.6 0.00158617
49772.9 0.00140572
49777.3 0.00126847
49781.7 0.00116213
49791.0 0.00100136
49800.2 0.000895445
49809.5 0.000823740
49818.8 0.000772615
49837.4 0.000704789
49855.9 0.000666401
49893.0 0.000631895
49930.1 0.000623532
50000.0 0.000645426
50040.5 0.000679606
50080.9 0.000741816
50101.2 0.000796503
50121.4 0.000892574
50131.5 0.000972076
50141.6 0.00109313
50146.7 0.00118223
50151.8 0.00130276
50156.8 0.00147220
50161.9 0.00172512
50165.0 0.00195639
50168.1 0.00229873
50169.7 0.00254802
50171.2 0.00288728
50172.8 0.00337934
50173.6 0.00371082
50174.3 0.00411565
