Ge-73(n,g) ENDFB-8.0
1690.11 0.105495
1691.28 0.0993947
1692.45 0.0938819
1693.62 0.0888854
1694.79 0.0843483
1695.95 0.0802110
1697.12 0.0764329
1698.29 0.0729756
1699.46 0.0698056
1700.63 0.0668939
1701.79 0.0642151
1702.96 0.0617469
1704.13 0.0594698
1705.30 0.0573665
1706.47 0.0554219
1707.63 0.0536223
1708.80 0.0519560
1709.97 0.0504121
1711.14 0.0489812
1712.31 0.0476547
1713.47 0.0464252
1715.81 0.0442303
1718.15 0.0423503
1720.48 0.0407477
1722.82 0.0393928
1725.15 0.0382618
1727.49 0.0373358
1729.83 0.0366006
1732.16 0.0360458
1734.50 0.0356637
1736.83 0.0354509
1739.17 0.0354065
1741.50 0.0355331
1743.84 0.0358365
1746.18 0.0363262
1748.51 0.0370158
1750.85 0.0379238
1753.18 0.0390744
1755.52 0.0404992
1756.69 0.0413265
1757.86 0.0422383
1759.02 0.0432414
1760.19 0.0443436
1761.36 0.0455536
1762.53 0.0468814
1763.70 0.0483385
1764.86 0.0499379
1766.03 0.0516945
1767.20 0.0536254
1768.37 0.0557503
1769.54 0.0580901
1770.70 0.0606751
1771.87 0.0635343
1773.04 0.0667040
1774.21 0.0702265
1775.38 0.0741524
1776.54 0.0785413
1777.71 0.0834649
1778.88 0.0890095
1780.05 0.0952796
1781.22 0.102403
1782.38 0.110538
1782.97 0.115043
1783.55 0.119879
1784.14 0.125077
1784.72 0.130674
1785.30 0.136710
1785.89 0.143234
1786.47 0.150297
1787.06 0.157961
1787.64 0.166295
1788.22 0.175379
1788.81 0.185304
1789.39 0.196178
1789.98 0.208123
1790.56 0.221286
1791.14 0.235835
1791.73 0.251973
1792.31 0.269937
1792.60 0.279691
1792.90 0.290013
1793.19 0.300947
1793.48 0.312544
1793.77 0.324856
1794.06 0.337945
1794.36 0.351877
1794.65 0.366724
1794.94 0.382570
1795.23 0.399505
1795.52 0.417631
1795.82 0.437063
1796.11 0.457927
1796.40 0.480368
1796.69 0.504548
1796.98 0.530651
1797.28 0.558887
1797.57 0.589491
1797.86 0.622736
1798.15 0.658933
1798.44 0.698441
1798.74 0.741673
1799.03 0.789111
1799.32 0.841316
1799.61 0.898943
1799.76 0.930027
1799.90 0.962766
1800.05 0.997280
1800.20 1.03370
1800.34 1.07217
1800.49 1.11283
1800.63 1.15587
1800.78 1.20147
1800.93 1.24983
1801.07 1.30118
1801.22 1.35576
1801.36 1.41387
1801.51 1.47579
1801.66 1.54186
1801.80 1.61248
1801.95 1.68804
1802.09 1.76903
1802.24 1.85597
1802.39 1.94944
1802.53 2.05011
1802.68 2.15873
1802.82 2.27614
1802.97 2.40330
1803.12 2.54131
1803.26 2.69140
1803.41 2.85500
1803.55 3.03374
1803.70 3.22951
1803.77 3.33446
1803.85 3.44450
1803.92 3.55996
1803.99 3.68121
1804.06 3.80862
1804.14 3.94260
1804.21 4.08360
1804.28 4.23211
1804.36 4.38864
1804.43 4.55377
1804.50 4.72811
1804.58 4.91234
1804.65 5.10719
1804.72 5.31345
1804.79 5.53200
1804.87 5.76378
1804.94 6.00984
1805.01 6.27130
1805.09 6.54941
1805.16 6.84554
1805.23 7.16117
1805.31 7.49794
1805.38 7.85766
1805.45 8.24230
1805.52 8.65404
1805.60 9.09525
1805.67 9.56857
1805.74 10.0769
1805.82 10.6234
1805.89 11.2114
1805.96 11.8450
1806.04 12.5281
1806.11 13.2653
1806.18 14.0615
1806.25 14.9220
1806.33 15.8526
1806.40 16.8591
1806.47 17.9480
1806.55 19.1257
1806.62 20.3988
1806.69 21.7737
1806.77 23.2561
1806.84 24.8511
1806.91 26.5377
1806.98 28.2609
1807.05 30.0597
1807.12 31.9535
1807.18 33.9332
1807.25 35.9846
1807.32 38.0872
1807.46 42.3279
1807.52 44.4173
1807.59 46.3703
1807.66 48.1618
1807.73 49.7336
1807.80 51.0283
1807.86 51.9944
1807.93 52.5908
1808.00 52.7907
1808.07 52.5792
1808.14 51.9600
1808.21 50.9616
1808.28 49.6491
1808.34 48.0376
1808.41 46.2040
1808.48 44.2093
1808.55 42.1422
1808.69 37.8359
1808.83 33.6630
1808.89 31.6648
1808.96 29.7569
1809.03 27.9478
1809.10 26.2661
1809.17 24.6411
1809.24 23.1434
1809.31 21.7461
1809.38 20.4449
1809.45 19.2348
1809.52 18.1106
1809.58 17.0667
1809.65 16.0976
1809.72 15.1853
1809.79 14.3507
1809.86 13.5753
1809.93 12.8546
1810.00 12.1843
1810.07 11.5603
1810.14 10.9790
1810.21 10.4371
1810.28 9.92422
1810.35 9.45225
1810.41 9.01095
1810.48 8.59795
1810.55 8.21105
1810.62 7.84824
1810.69 7.50771
1810.76 7.18776
1810.83 6.88266
1810.90 6.59968
1810.97 6.33306
1811.04 6.08163
1811.11 5.84429
1811.17 5.62008
1811.24 5.40807
1811.31 5.20743
1811.38 5.01472
1811.45 4.83472
1811.59 4.50184
1811.73 4.20132
1811.87 3.92923
1812.00 3.68048
1812.14 3.45572
1812.28 3.25057
1812.42 3.06286
1812.56 2.88951
1812.70 2.73137
1812.83 2.58570
1812.97 2.45125
1813.11 2.32690
1813.25 2.21170
1813.39 2.10477
1813.52 2.00535
1813.66 1.91212
1813.80 1.82581
1813.94 1.74518
1814.08 1.66976
1814.22 1.59861
1814.35 1.53236
1814.49 1.47014
1814.63 1.41162
1814.77 1.35614
1814.91 1.30424
1815.04 1.25526
1815.18 1.20899
1815.32 1.16493
1815.46 1.12353
1815.74 1.04711
1816.01 0.978029
1816.29 0.915812
1816.57 0.859193
1816.84 0.807883
1817.12 0.760913
1817.39 0.718113
1817.67 0.678865
1817.95 0.642788
1818.22 0.609436
1818.50 0.578759
1818.78 0.550279
1819.05 0.523979
1819.33 0.499470
1819.61 0.476755
1819.88 0.455514
1820.16 0.435762
1820.44 0.417235
1820.71 0.399955
1820.99 0.383699
1821.26 0.368496
1821.54 0.354155
1821.82 0.340710
1822.09 0.328042
1822.37 0.316091
1822.65 0.304767
1822.92 0.294101
1823.48 0.274413
1824.03 0.256718
1824.58 0.240785
1825.13 0.226336
1825.69 0.213218
1826.24 0.201272
1826.79 0.190383
1827.34 0.180394
1827.90 0.171225
1828.45 0.162791
1829.00 0.155014
1829.56 0.147829
1830.11 0.141178
1830.66 0.135008
1831.21 0.129286
1831.77 0.123950
1832.32 0.118976
1832.87 0.114332
1833.43 0.109990
1833.98 0.105924
1834.53 0.102112
1835.09 0.0985331
1835.64 0.0951753
1836.74 0.0890275
1837.85 0.0835602
1838.96 0.0786785
1840.06 0.0743075
1841.17 0.0703734
1842.27 0.0668280
1843.38 0.0636182
1844.48 0.0607098
1845.59 0.0580635
1846.69 0.0556529
1847.80 0.0534527
1848.91 0.0514427
1850.01 0.0496003
1851.12 0.0479109
1852.22 0.0463599
1853.33 0.0449358
1854.43 0.0436249
1855.54 0.0424185
1856.65 0.0413080
1857.75 0.0402864
1859.96 0.0384794
1862.17 0.0369508
1864.39 0.0356632
1866.60 0.0345881
1868.81 0.0337008
1871.02 0.0329832
1873.23 0.0324200
1875.44 0.0320002
1877.65 0.0317149
1879.86 0.0315580
1882.08 0.0315260
1884.29 0.0316172
1886.50 0.0318324
1888.71 0.0321743
1890.92 0.0326481
1893.13 0.0332612
1895.34 0.0340241
1897.56 0.0349506
1899.77 0.0360590
1901.98 0.0373709
1904.19 0.0389160
1906.40 0.0407292
1907.51 0.0417510
1908.61 0.0428583
1909.72 0.0440589
1910.82 0.0453605
1911.93 0.0467755
1913.04 0.0483129
1914.14 0.0499889
1915.25 0.0518155
1916.35 0.0538138
1917.46 0.0560027
1918.56 0.0584059
1919.67 0.0610489
1920.78 0.0639694
1921.88 0.0672040
1922.99 0.0707988
1924.09 0.0748057
1925.20 0.0792986
1926.30 0.0843555
1926.86 0.0871258
1927.41 0.0900761
1927.96 0.0932226
1928.52 0.0965772
1929.07 0.100172
1929.62 0.104024
1930.17 0.108160
1930.73 0.112598
1931.28 0.117389
1931.83 0.122561
1932.39 0.128158
1932.94 0.134216
1933.49 0.140813
1934.04 0.148003
1934.60 0.155862
1935.15 0.164476
1935.70 0.173948
1936.26 0.184397
1936.81 0.195967
1937.36 0.208801
1937.91 0.223151
1938.47 0.239240
1939.02 0.257367
1939.30 0.267287
1939.57 0.277860
1939.85 0.289185
1940.12 0.301248
1940.40 0.314212
1940.68 0.328069
1940.95 0.343012
1941.23 0.359044
1941.51 0.376338
1941.78 0.395033
1942.06 0.415366
1942.34 0.437373
1942.61 0.461428
1942.89 0.487602
1943.17 0.516374
1943.44 0.547873
1943.58 0.564929
1943.72 0.582725
1943.86 0.601443
1943.99 0.621149
1944.13 0.642070
1944.27 0.663986
1944.41 0.687131
1944.55 0.711603
1944.69 0.737699
1944.82 0.765164
1944.96 0.794310
1945.10 0.825283
1945.24 0.858489
1945.38 0.893632
1945.52 0.931145
1945.65 0.971253
1945.79 1.01421
1945.93 1.06030
1946.07 1.10986
1946.21 1.16324
1946.34 1.22132
1946.48 1.28372
1946.62 1.35142
1946.76 1.42505
1946.83 1.46490
1946.90 1.50597
1946.97 1.54892
1947.04 1.59388
1947.10 1.64099
1947.17 1.69037
1947.24 1.74219
1947.31 1.79663
1947.38 1.85470
1947.45 1.91498
1947.52 1.97847
1947.59 2.04543
1947.66 2.11612
1947.73 2.19084
1947.80 2.26991
1947.86 2.35370
1947.93 2.44259
1948.00 2.53703
1948.07 2.63751
1948.14 2.74457
1948.21 2.85883
1948.28 2.98097
1948.35 3.11176
1948.42 3.25207
1948.49 3.40515
1948.56 3.56775
1948.62 3.74324
1948.69 3.93308
1948.76 4.13893
1948.83 4.36268
1948.90 4.60655
1948.97 4.87309
1949.04 5.16972
1949.11 5.49149
1949.18 5.84655
1949.25 6.23975
1949.28 6.45558
1949.32 6.67686
1949.35 6.91752
1949.38 7.16478
1949.42 7.43427
1949.45 7.71178
1949.49 8.01496
1949.52 8.32790
1949.56 8.67065
1949.59 9.03613
1949.63 9.42640
1949.66 9.83142
1949.70 10.2775
1949.73 10.7418
1949.77 11.2548
1949.80 11.7904
1949.83 12.3842
1949.87 13.0062
1949.90 13.6982
1949.94 14.4259
1949.97 15.2383
1950.01 16.0960
1950.04 17.0575
1950.08 18.0765
1950.11 19.2237
1950.14 20.4447
1950.18 21.8251
1950.21 23.3008
1950.25 24.9763
1950.28 26.7750
1950.32 28.8256
1950.35 31.0357
1950.37 32.3019
1950.39 33.5640
1950.40 34.8943
1950.42 36.2970
1950.44 37.8657
1950.46 39.4308
1950.47 41.0816
1950.49 42.8228
1950.51 44.7700
1950.52 46.7119
1950.54 48.7582
1950.56 50.9135
1950.58 53.3187
1950.59 55.7103
1950.61 58.2214
1950.63 60.8538
1950.65 64.7779
1950.67 68.7635
1950.70 73.1459
1950.72 77.5402
1950.77 86.9678
1950.81 96.3969
1950.84 101.178
1950.86 105.526
1950.88 109.523
1950.91 113.040
1950.93 116.064
1950.95 118.227
1950.98 119.579
1951.00 120.063
1951.01 119.962
1951.02 119.621
1951.05 118.312
1951.07 116.087
1951.09 113.226
1951.12 109.605
1951.14 105.656
1951.16 101.366
1951.19 96.8563
1951.23 87.3941
1951.26 82.8151
1951.28 78.3546
1951.30 73.8731
1951.33 69.7752
1951.35 65.8887
1951.37 62.2235
1951.39 59.6586
1951.41 57.3560
1951.42 55.0261
1951.44 52.9405
1951.46 50.8354
1951.47 48.9550
1951.49 47.1686
1951.50 45.4726
1951.52 43.7652
1951.54 42.2434
1951.55 40.8001
1951.57 39.4315
1951.59 38.0552
1951.60 36.8292
1951.62 35.6671
1951.63 34.5654
1951.65 33.4575
1951.67 32.4707
1951.68 31.4784
1951.70 30.5943
1951.72 29.7051
1951.73 28.9129
1951.75 28.1617
1951.77 27.4493
1951.78 26.7328
1951.80 26.0943
1951.81 25.4889
1951.83 24.9149
1951.85 24.3376
1951.86 23.8234
1951.88 23.3362
1951.90 22.8745
1951.91 22.4107
1951.93 21.9981
1951.95 21.5839
1951.96 21.2159
1951.98 20.8468
1951.99 20.5194
1952.01 20.2103
1952.03 19.9190
1952.04 19.6279
1952.06 19.3708
1952.08 19.1293
1952.09 18.9028
1952.11 18.6781
1952.12 18.4810
1952.14 18.2975
1952.16 18.1270
1952.17 17.9597
1952.19 17.8150
1952.21 17.6743
1952.22 17.5538
1952.24 17.4382
1952.26 17.3408
1952.27 17.2541
1952.29 17.1780
1952.30 17.1084
1952.32 17.0534
1952.34 17.0084
1952.35 16.9733
1952.37 16.9465
1952.39 16.9313
1952.40 16.9255
1952.42 16.9292
1952.43 16.9433
1952.45 16.9662
1952.47 17.0008
1952.48 17.0428
1952.50 17.0977
1952.52 17.1589
1952.53 17.2294
1952.55 17.3093
1952.57 17.4046
1952.58 17.5040
1952.60 17.6130
1952.61 17.7318
1952.63 17.8687
1952.65 18.0079
1952.66 18.1572
1952.68 18.3168
1952.70 18.4978
1952.71 18.6792
1952.73 18.8839
1952.74 19.0881
1952.76 19.3175
1952.78 19.5455
1952.79 19.7854
1952.81 20.0376
1952.83 20.3195
1952.84 20.5981
1952.86 20.8901
1952.87 21.1958
1952.89 21.5361
1952.91 21.8714
1952.92 22.2218
1952.94 22.5877
1952.96 22.9941
1952.97 23.3937
1952.99 23.8370
1953.01 24.2726
1953.02 24.7555
1953.04 25.2296
1953.05 25.7235
1953.07 26.2377
1953.09 26.8072
1953.10 27.3658
1953.12 27.9471
1953.14 28.5518
1953.15 29.2209
1953.17 29.8766
1953.18 30.5584
1953.20 31.2672
1953.22 32.0508
1953.23 32.8181
1953.25 33.6660
1953.27 34.4958
1953.28 35.4123
1953.30 36.3086
1953.32 37.2388
1953.33 38.2035
1953.35 39.2676
1953.36 40.3067
1953.40 42.4973
1953.41 43.7237
1953.43 44.9183
1953.46 47.4266
1953.50 50.2666
1953.53 53.2840
1953.56 56.4703
1953.60 59.7095
1953.63 63.1736
1953.66 66.7306
1953.70 70.3319
1953.73 73.8107
1953.77 77.3033
1953.80 80.6151
1953.83 83.6472
1953.87 86.2246
1953.90 88.4047
1953.93 89.9735
1953.97 90.9550
1954.00 91.2472
1954.02 91.1377
1954.03 90.8522
1954.05 90.3937
1954.07 89.7675
1954.10 88.0409
1954.14 85.8211
1954.17 83.0633
1954.20 79.9284
1954.24 76.5196
1954.27 73.0421
1954.30 69.3713
1954.34 65.6856
1954.41 58.6044
1954.44 55.1847
1954.47 52.0115
1954.51 48.9075
1954.54 46.0626
1954.58 42.4533
1954.63 39.2203
1954.67 36.2031
1954.72 33.5183
1954.76 31.0232
1954.81 28.8079
1954.85 26.7506
1954.90 24.9234
1954.94 23.2246
1954.98 21.7128
1955.03 20.3039
1955.07 19.0468
1955.12 17.8716
1955.16 16.8197
1955.21 15.8542
1955.25 14.9665
1955.30 14.1312
1955.34 13.3785
1955.38 12.6678
1955.43 12.0252
1955.47 11.4165
1955.52 10.8644
1955.56 10.3510
1955.61 9.87295
1955.65 9.41732
1955.69 9.00158
1955.74 8.60425
1955.78 8.24071
1955.83 7.89233
1955.87 7.57276
1955.92 7.27237
1955.96 6.98967
1956.01 6.71745
1956.05 6.46656
1956.09 6.22444
1956.14 6.00081
1956.23 5.58440
1956.32 5.21063
1956.41 4.87390
1956.49 4.56949
1956.58 4.29339
1956.67 4.04490
1956.76 3.81548
1956.85 3.60558
1956.94 3.41303
1957.03 3.23789
1957.12 3.07455
1957.20 2.92368
1957.29 2.78401
1957.38 2.65588
1957.47 2.53540
1957.56 2.42325
1957.65 2.31866
1957.74 2.22096
1957.83 2.12956
1957.92 2.04392
1958.00 1.96356
1958.09 1.88887
1958.18 1.81779
1958.27 1.75082
1958.36 1.68765
1958.45 1.62866
1958.63 1.51885
1958.80 1.42083
1958.98 1.33199
1959.16 1.25210
1959.34 1.17918
1959.51 1.11316
1959.69 1.05255
1959.87 0.997353
1960.05 0.946400
1960.22 0.899772
1960.40 0.856520
1960.58 0.816546
1960.76 0.779526
1960.93 0.745360
1961.11 0.713412
1961.29 0.683822
1961.47 0.656058
1961.64 0.630259
1961.82 0.605978
1962.00 0.583226
1962.18 0.561877
1962.35 0.541929
1962.53 0.523053
1962.71 0.505373
1963.06 0.472863
1963.42 0.443753
1963.78 0.417730
1964.13 0.394315
1964.49 0.373178
1964.84 0.354037
1965.20 0.336658
1965.55 0.320836
1965.91 0.306398
1966.26 0.293158
1966.62 0.281062
1966.97 0.269957
1967.33 0.259744
1967.68 0.250313
1968.04 0.241641
1968.39 0.233632
1968.75 0.226228
1969.10 0.219358
1969.46 0.213015
1969.81 0.207135
1970.17 0.201683
1970.88 0.191932
1971.59 0.183534
1972.30 0.176295
1973.01 0.170085
1973.72 0.164769
1974.43 0.160246
1975.14 0.156427
1975.85 0.153252
1976.56 0.150657
1977.27 0.148596
1977.98 0.147026
1978.69 0.145919
1979.40 0.145248
1980.11 0.144992
1980.82 0.145136
1981.53 0.145667
1982.24 0.146580
1982.95 0.147870
1983.66 0.149540
1984.37 0.151589
1985.08 0.154027
1985.79 0.156864
1986.51 0.160119
1987.22 0.163802
1987.93 0.167938
1988.64 0.172554
1989.35 0.177689
1990.06 0.183365
1990.77 0.189641
1991.48 0.196548
1992.19 0.204163
1992.90 0.212530
1993.61 0.221735
1994.32 0.231866
1995.03 0.243040
1995.74 0.255344
1996.45 0.268929
1997.16 0.283955
1997.87 0.300634
1998.58 0.319140
1999.29 0.339756
2000.00 0.362790
2000.54 0.381967
2001.07 0.402870
2001.60 0.425748
2002.14 0.450845
2002.67 0.478449
2003.21 0.508895
2003.74 0.542573
2004.01 0.560766
2004.27 0.579947
2004.54 0.600187
2004.81 0.621564
2005.07 0.644163
2005.34 0.668077
2005.61 0.693409
2005.88 0.720271
2006.14 0.748786
2006.41 0.779091
2006.68 0.811336
2006.94 0.845687
2007.21 0.882330
2007.48 0.921468
2007.74 0.963332
2008.01 1.00818
2008.28 1.05628
2008.55 1.10797
2008.81 1.16383
2009.08 1.22383
2009.35 1.28863
2009.61 1.35877
2009.88 1.43482
2010.15 1.51745
2010.42 1.60744
2010.68 1.70566
2010.95 1.81313
2011.22 1.93102
2011.35 1.99453
2011.48 2.06069
2011.62 2.13069
2011.75 2.20371
2011.88 2.28109
2012.02 2.36194
2012.15 2.44774
2012.28 2.53753
2012.42 2.63299
2012.55 2.73304
2012.69 2.83960
2012.82 2.95149
2012.95 3.07087
2013.09 3.19646
2013.22 3.33072
2013.35 3.47224
2013.49 3.62383
2013.62 3.78395
2013.75 3.95582
2013.89 4.13777
2014.02 4.33349
2014.15 4.54116
2014.29 4.76507
2014.42 5.00318
2014.55 5.26052
2014.69 5.53483
2014.82 5.83201
2014.95 6.14954
2015.09 6.49435
2015.22 6.86365
2015.36 7.26559
2015.49 7.69701
2015.62 8.16756
2015.76 8.67361
2015.89 9.22651
2016.02 9.82199
2016.16 10.4733
2016.29 11.1753
2016.42 11.9433
2016.56 12.7705
2016.69 13.6742
2016.82 14.6452
2016.96 15.7019
2017.09 16.8312
2017.21 17.9198
2017.33 19.0636
2017.45 20.2788
2017.57 21.5396
2017.69 22.8579
2017.81 24.1987
2018.05 26.9054
2018.17 28.2321
2018.28 29.4811
2018.40 30.6370
2018.52 31.6428
2018.64 32.4780
2018.76 33.0952
2018.88 33.4758
2019.00 33.6027
2019.12 33.4678
2019.24 33.0796
2019.36 32.4491
2019.48 31.6138
2019.60 30.5937
2019.72 29.4427
2019.84 28.1905
2019.96 26.8728
2020.19 24.1529
2020.43 21.4941
2020.55 20.2238
2020.67 19.0200
2020.79 17.8775
2020.91 16.7991
2021.03 15.7940
2021.15 14.8522
2021.26 13.9721
2021.38 13.1578
2021.50 12.3927
2021.62 11.6807
2021.74 11.0185
2021.85 10.4079
2021.97 9.83513
2022.09 9.30252
2022.21 8.80707
2022.32 8.34974
2022.44 7.92008
2022.56 7.51970
2022.68 7.14631
2022.79 6.80066
2022.91 6.47493
2023.03 6.17039
2023.15 5.88540
2023.27 5.62065
2023.38 5.37025
2023.50 5.13528
2023.62 4.91457
2023.74 4.70878
2023.85 4.51342
2023.97 4.32942
2024.09 4.15596
2024.21 3.99364
2024.33 3.83900
2024.44 3.69284
2024.56 3.55457
2024.68 3.42474
2024.91 3.18297
2025.15 2.96610
2025.39 2.76931
2025.62 2.59175
2025.86 2.42972
2026.09 2.28274
2026.33 2.14792
2026.56 2.02502
2026.80 1.91175
2027.03 1.80804
2027.27 1.71205
2027.50 1.62378
2027.74 1.54178
2027.98 1.46609
2028.21 1.39551
2028.45 1.33015
2028.68 1.26899
2028.92 1.21218
2029.15 1.15886
2029.39 1.10919
2029.62 1.06244
2029.86 1.01876
2030.10 0.977552
2030.33 0.938955
2030.57 0.902452
2030.80 0.868184
2031.04 0.835702
2031.27 0.805142
2031.74 0.748752
2032.21 0.698115
2032.69 0.652479
2033.16 0.611209
2033.63 0.573769
2034.10 0.539702
2034.57 0.508614
2035.04 0.480171
2035.51 0.454081
2035.98 0.430141
2036.45 0.408031
2036.92 0.387613
2037.39 0.368718
2037.87 0.351199
2038.34 0.334926
2038.81 0.319783
2039.28 0.305669
2039.75 0.292492
2040.22 0.280172
2040.69 0.268635
2041.16 0.257817
2041.63 0.247660
2042.10 0.238110
2042.58 0.229120
2043.05 0.220647
2043.52 0.212653
2043.99 0.205101
2044.46 0.197961
2045.40 0.184798
2046.34 0.172958
2047.29 0.162271
2048.23 0.152590
2049.17 0.143795
2050.11 0.135779
2051.05 0.128461
2051.99 0.121748
2052.94 0.115581
2053.88 0.109904
2054.82 0.104665
2055.76 0.0998214
2056.70 0.0953333
2057.65 0.0911672
2058.59 0.0872931
2059.53 0.0836843
2060.47 0.0803173
2061.41 0.0771710
2062.36 0.0742266
2063.30 0.0714672
2064.24 0.0688779
2065.18 0.0664450
2066.12 0.0641585
2068.01 0.0599700
2069.89 0.0562383
2071.78 0.0529002
2073.66 0.0499047
2075.54 0.0472046
2077.43 0.0447645
2079.31 0.0425531
2081.19 0.0405448
2083.08 0.0387144
2084.96 0.0370436
2086.85 0.0355154
2088.73 0.0341151
2090.61 0.0328299
2092.50 0.0316487
2094.38 0.0305618
2096.26 0.0295611
2098.15 0.0286378
2100.03 0.0277860
2101.92 0.0269998
2103.80 0.0262741
2105.68 0.0256037
2107.57 0.0249847
2111.33 0.0238870
2115.10 0.0229553
2118.87 0.0221697
2122.64 0.0215143
2126.41 0.0209764
2130.17 0.0205456
2133.94 0.0202145
2137.71 0.0199770
2141.48 0.0198293
2145.24 0.0197688
2149.01 0.0197947
2152.78 0.0199075
2156.55 0.0201093
2160.31 0.0204036
2164.08 0.0207961
2167.85 0.0212938
2171.62 0.0219063
2175.39 0.0226463
2179.15 0.0235291
2182.92 0.0245744
2184.81 0.0251654
2186.69 0.0258065
2188.57 0.0265024
2190.46 0.0272574
2192.34 0.0280769
2194.22 0.0289663
2196.11 0.0299332
2197.99 0.0309850
2199.88 0.0321305
2201.76 0.0333791
2203.64 0.0347437
2205.53 0.0362372
2207.41 0.0378753
2209.29 0.0396761
2211.18 0.0416611
2213.06 0.0438556
2214.95 0.0462896
2216.83 0.0489974
2218.71 0.0520252
2220.60 0.0554239
2221.54 0.0572819
2222.48 0.0592578
2223.42 0.0613621
2224.36 0.0636038
2225.31 0.0660010
2226.25 0.0685658
2227.19 0.0713148
2228.13 0.0742667
2229.07 0.0774427
2230.02 0.0808671
2230.96 0.0845673
2231.90 0.0885707
2232.84 0.0929223
2233.78 0.0976603
2234.73 0.102834
2235.67 0.108501
2236.61 0.114729
2237.55 0.121598
2238.49 0.129204
2239.44 0.137660
2240.38 0.147106
2241.32 0.157708
2241.79 0.163506
2242.26 0.169673
2242.73 0.176244
2243.20 0.183256
2243.67 0.190751
2244.15 0.198777
2244.62 0.207386
2245.09 0.216638
2245.56 0.226603
2246.03 0.237357
2246.50 0.248990
2246.97 0.261576
2247.44 0.275286
2247.91 0.290228
2248.38 0.306561
2248.85 0.324469
2249.33 0.344167
2249.80 0.365908
2250.03 0.377663
2250.27 0.389994
2250.50 0.403055
2250.74 0.416784
2250.97 0.431356
2251.21 0.446708
2251.45 0.463040
2251.68 0.480288
2251.92 0.498682
2252.15 0.518157
2252.39 0.538982
2252.62 0.561094
2252.86 0.584807
2253.09 0.610062
2253.33 0.637234
2253.56 0.666268
2253.80 0.697615
2254.04 0.731234
2254.27 0.767510
2254.51 0.806732
2254.74 0.849421
2254.98 0.895595
2255.09 0.920294
2255.21 0.946086
2255.33 0.973036
2255.45 1.00097
2255.57 1.03045
2255.68 1.06131
2255.80 1.09364
2255.92 1.12726
2256.04 1.16283
2256.15 1.20018
2256.27 1.23945
2256.39 1.28040
2256.51 1.32387
2256.63 1.36969
2256.74 1.41802
2256.86 1.46861
2256.98 1.52252
2257.10 1.57955
2257.21 1.63997
2257.33 1.70346
2257.45 1.77142
2257.57 1.84365
2257.69 1.92051
2257.80 2.00169
2257.92 2.08901
2258.04 2.18231
2258.16 2.28212
2258.27 2.38813
2258.39 2.50284
2258.51 2.62615
2258.63 2.75892
2258.74 2.90087
2258.86 3.05553
2258.98 3.22298
2259.10 3.40464
2259.22 3.60041
2259.33 3.81545
2259.45 4.05030
2259.57 4.30739
2259.69 4.58705
2259.75 4.73840
2259.80 4.89728
2259.86 5.06416
2259.92 5.23959
2259.98 5.42413
2260.04 5.61840
2260.10 5.82307
2260.16 6.03510
2260.22 6.26259
2260.28 6.50283
2260.33 6.75674
2260.39 7.02532
2260.45 7.30967
2260.51 7.61097
2260.57 7.93053
2260.63 8.26382
2260.69 8.62385
2260.75 9.00672
2260.81 9.41426
2260.86 9.84846
2260.92 10.3115
2260.98 10.8057
2261.04 11.3338
2261.10 11.8885
2261.16 12.4921
2261.22 13.1387
2261.28 13.8318
2261.34 14.5754
2261.39 15.3737
2261.45 16.2312
2261.51 17.1528
2261.57 18.1261
2261.63 19.1901
2261.69 20.3341
2261.75 21.5639
2261.81 22.8617
2261.86 24.2779
2261.92 25.7957
2261.98 27.4193
2262.04 29.1213
2262.10 30.9936
2262.16 32.9779
2262.22 35.0691
2262.28 37.2574
2262.34 39.5274
2262.40 41.8566
2262.52 46.5618
2262.58 48.8505
2262.64 51.0246
2262.70 53.0214
2262.76 54.7752
2262.82 56.2214
2262.88 57.3018
2262.94 57.9695
2263.00 58.1945
2263.06 57.9662
2263.12 57.2953
2263.18 56.2121
2263.24 54.7635
2263.30 53.0077
2263.36 51.0095
2263.42 48.8346
2263.48 46.5455
2263.60 41.8409
2263.72 37.2437
2263.78 35.0566
2263.84 32.9669
2263.90 30.9841
2263.96 29.1135
2264.01 27.6700
2264.06 26.3018
2264.11 25.0074
2264.16 23.8088
2264.20 22.6536
2264.25 21.5645
2264.30 20.5384
2264.35 19.5912
2264.40 18.6802
2264.45 17.8226
2264.50 17.0152
2264.55 16.2700
2264.59 15.5531
2264.64 14.8776
2264.69 14.2410
2264.74 13.6526
2264.79 13.0857
2264.84 12.5506
2264.89 12.0453
2264.94 11.5772
2264.98 11.1253
2265.03 10.6977
2265.08 10.2929
2265.13 9.91709
2265.23 9.20826
2265.33 8.57607
2265.42 7.99908
2265.52 7.48192
2265.62 7.00760
2265.72 6.58042
2265.81 6.18680
2265.91 5.83070
2266.01 5.50114
2266.11 5.20173
2266.20 4.92351
2266.30 4.66974
2266.40 4.43304
2266.50 4.21635
2266.59 4.01354
2266.69 3.82725
2266.79 3.65232
2266.89 3.49115
2266.98 3.34085
2267.08 3.20049
2267.18 3.06793
2267.27 2.94512
2267.37 2.82885
2267.47 2.72086
2267.57 2.61838
2267.66 2.52299
2267.76 2.43226
2267.86 2.34764
2268.05 2.19161
2268.25 2.05228
2268.44 1.92741
2268.64 1.81515
2268.83 1.71394
2269.03 1.62244
2269.22 1.53951
2269.42 1.46417
2269.61 1.39560
2269.81 1.33307
2270.00 1.27594
