Cs-133(n,g) ENDFB-8.0
Energy(eV) XS(b)
3272.58 0.655070
3272.76 0.777597
3272.96 0.921728
3273.16 1.06037
3273.26 1.12514
3273.36 1.18496
3273.46 1.23860
3273.56 1.28449
3273.69 1.33057
3273.81 1.36210
3273.92 1.37659
3273.97 1.37942
3274.00 1.37979
3274.04 1.37911
3274.09 1.37551
3274.22 1.35458
3274.30 1.33413
3274.38 1.30841
3274.46 1.27711
3274.53 1.24144
3274.66 1.17518
3274.78 1.09992
3274.90 1.01797
3275.03 0.931670
3275.28 0.755126
3275.40 0.668971
3275.52 0.586513
3275.68 0.490022
3275.84 0.403814
3275.99 0.328254
3276.15 0.263635
3276.30 0.209656
3276.46 0.165576
3276.61 0.130356
3276.77 0.102806
3276.92 0.0816935
3277.08 0.0658324
3277.23 0.0541440
3277.39 0.0456896
3277.54 0.0396838
3277.70 0.0354914
3277.85 0.0326149
3278.01 0.0306757
3278.19 0.0291901
3278.38 0.0283223
3278.75 0.0275995
3279.49 0.0277723
3280.24 0.0287484
3280.98 0.0302659
3281.73 0.0323779
3282.47 0.0352540
3283.22 0.0392369
3283.96 0.0449890
3284.36 0.0493266
3284.77 0.0551207
3285.17 0.0636053
3285.37 0.0697142
3285.57 0.0779159
3285.77 0.0894893
3285.98 0.106193
3286.08 0.117392
3286.18 0.131083
3286.28 0.147851
3286.38 0.168174
3286.48 0.193279
3286.58 0.223958
3286.68 0.261334
3286.78 0.306204
3286.88 0.360903
3286.98 0.426637
3287.08 0.505169
3287.18 0.597393
3287.28 0.702442
3287.38 0.824684
3287.48 0.965942
3287.57 1.12799
3287.67 1.31249
3287.77 1.52091
3287.86 1.75445
3287.96 2.01116
3288.06 2.29679
3288.15 2.60870
3288.25 2.94616
3288.35 3.30778
3288.44 3.69146
3288.54 4.09432
3288.64 4.51270
3288.73 4.93774
3288.88 5.60274
3289.03 6.25655
3289.18 6.88090
3289.25 7.17653
3289.32 7.45196
3289.42 7.77502
3289.51 8.06173
3289.60 8.30699
3289.70 8.50631
3289.75 8.60723
3289.81 8.68619
3289.89 8.75904
3289.94 8.78677
3290.00 8.79814
3290.00 8.79821
3290.02 8.79727
3290.08 8.77668
3290.14 8.73745
3290.21 8.65959
3290.27 8.57652
3290.32 8.47693
3290.43 8.23721
3290.53 7.93956
3290.63 7.60847
3290.73 7.23802
3290.84 6.83561
3290.94 6.40896
3291.04 5.94362
3291.15 5.46890
3291.36 4.52813
3291.47 4.07185
3291.57 3.63442
3291.68 3.22047
3291.73 3.02345
3291.78 2.83707
3291.84 2.63757
3291.90 2.44719
3291.96 2.26612
3292.01 2.09447
3292.07 1.93226
3292.13 1.77945
3292.19 1.63595
3292.25 1.50159
3292.30 1.37616
3292.36 1.25942
3292.42 1.15106
3292.48 1.05077
3292.54 0.958206
3292.59 0.872997
3292.65 0.794766
3292.71 0.724310
3292.77 0.658769
3292.83 0.599047
3292.94 0.495516
3293.06 0.410724
3293.17 0.341867
3293.29 0.286383
3293.41 0.241984
3293.52 0.206668
3293.64 0.178925
3293.82 0.146425
3294.00 0.124211
3294.18 0.108821
3294.36 0.0981773
3294.54 0.0906126
3294.73 0.0851818
3295.09 0.0781085
3295.45 0.0739288
3295.81 0.0713708
3296.54 0.0691432
3297.19 0.0693041
3297.83 0.0709549
3298.48 0.0738932
3299.12 0.0780741
3299.77 0.0835663
3300.41 0.0905439
3301.06 0.0992953
3301.70 0.110252
3302.14 0.119397
3302.59 0.130144
3303.03 0.142926
3303.47 0.158203
3303.92 0.176764
3304.36 0.199549
3304.58 0.213020
3304.81 0.228192
3305.03 0.245395
3305.25 0.264969
3305.53 0.294541
3305.81 0.330698
3305.95 0.352085
3306.10 0.376289
3306.24 0.403936
3306.38 0.435834
3306.52 0.473035
3306.66 0.516897
3306.80 0.569174
3306.87 0.599371
3306.94 0.632114
3307.01 0.668717
3307.08 0.708569
3307.15 0.753284
3307.22 0.802122
3307.29 0.857068
3307.36 0.917209
3307.44 0.984978
3307.51 1.05923
3307.59 1.15546
3307.67 1.26409
3307.71 1.32427
3307.75 1.38661
3307.79 1.45274
3307.83 1.52286
3307.87 1.59910
3307.91 1.67796
3307.95 1.76148
3307.99 1.84988
3308.03 1.94580
3308.07 2.04481
3308.11 2.14942
3308.15 2.25987
3308.21 2.42480
3308.26 2.59906
3308.32 2.78964
3308.37 2.99037
3308.43 3.20919
3308.48 3.43887
3308.54 3.68834
3308.59 3.94923
3308.65 4.23149
3308.71 4.52548
3308.76 4.84223
3308.82 5.17071
3308.87 5.52306
3308.93 5.88679
3308.98 6.27510
3309.04 6.67402
3309.10 7.13647
3309.16 7.61140
3309.22 8.11391
3309.28 8.62664
3309.34 9.16553
3309.40 9.71160
3309.46 10.2720
3309.52 10.8450
3309.62 11.7831
3309.71 12.7392
3309.90 14.6531
3310.02 15.7426
3310.13 16.7906
3310.24 17.7764
3310.35 18.6795
3310.46 19.4802
3310.57 20.1549
3310.68 20.7001
3310.77 21.0427
3310.87 21.2729
3310.93 21.3715
3311.00 21.4081
3311.03 21.4035
3311.14 21.2829
3311.25 21.0037
3311.35 20.6360
3311.45 20.1603
3311.54 19.5791
3311.64 18.9153
3311.74 18.1755
3311.83 17.3727
3311.93 16.5116
3312.02 15.6242
3312.22 13.8001
3312.41 11.9896
3312.51 11.1280
3312.60 10.3062
3312.68 9.66619
3312.76 9.06371
3312.84 8.50255
3312.92 7.99221
3313.00 7.52232
3313.07 7.10194
3313.15 6.73282
3313.23 6.41992
3313.28 6.23701
3313.34 6.07833
3313.39 5.94399
3313.44 5.83588
3313.50 5.74980
3313.55 5.68892
3313.60 5.65075
3313.65 5.63651
3313.72 5.65323
3313.79 5.71039
3313.86 5.80708
3313.93 5.94217
3314.00 6.11439
3314.07 6.32224
3314.14 6.56407
3314.21 6.83801
3314.27 7.08336
3314.33 7.34740
3314.38 7.62881
3314.44 7.92617
3314.55 8.56263
3314.67 9.23741
3314.76 9.84069
3314.86 10.4496
3315.05 11.6623
3315.18 12.4046
3315.30 13.0883
3315.39 13.5807
3315.49 14.0131
3315.59 14.3822
3315.68 14.6806
3315.78 14.9038
3315.88 15.0435
3315.94 15.0874
3316.00 15.0954
3316.02 15.0915
3316.07 15.0633
3316.12 15.0119
3316.22 14.8396
3316.29 14.6597
3316.36 14.4349
3316.43 14.1794
3316.50 13.8915
3316.61 13.3460
3316.72 12.7226
3316.86 11.8683
3317.00 10.9518
3317.15 9.90266
3317.30 8.84631
3317.43 7.88893
3317.57 6.96590
3317.64 6.51938
3317.71 6.09368
3317.78 5.67771
3317.84 5.28466
3317.91 4.90389
3317.98 4.54198
3318.05 4.19938
3318.12 3.88087
3318.19 3.57710
3318.26 3.29673
3318.33 3.03121
3318.39 2.78780
3318.45 2.58764
3318.51 2.40376
3318.57 2.23223
3318.63 2.07256
3318.69 1.92182
3318.75 1.78448
3318.81 1.65737
3318.87 1.53994
3318.93 1.42986
3318.99 1.33023
3319.05 1.23860
3319.10 1.15443
3319.16 1.07594
3319.22 1.00524
3319.34 0.881215
3319.41 0.818271
3319.48 0.761575
3319.55 0.710518
3319.62 0.665169
3319.75 0.586793
3319.89 0.522887
3320.03 0.470512
3320.16 0.427284
3320.30 0.391293
3320.44 0.361028
3320.56 0.337400
3320.69 0.316843
3320.94 0.282931
3321.19 0.255904
3321.44 0.233757
3321.69 0.215136
3321.93 0.199339
3322.18 0.185703
3322.43 0.173812
3322.71 0.162339
3322.98 0.152342
3323.53 0.135745
3324.08 0.122600
3324.63 0.112074
3325.18 0.103532
3325.72 0.0965866
3326.27 0.0909143
3326.82 0.0863209
3327.37 0.0826335
3327.92 0.0797531
3328.47 0.0775941
3329.01 0.0761062
3329.81 0.0750920
3330.56 0.0753890
3331.31 0.0769747
3332.06 0.0800270
3332.80 0.0848653
3333.55 0.0920317
3333.93 0.0967535
3334.30 0.102443
3334.67 0.109318
3335.05 0.117672
3335.42 0.127905
3335.79 0.140552
3336.17 0.156533
3336.54 0.177197
3336.73 0.189976
3336.92 0.204968
3337.10 0.222830
3337.29 0.244503
3337.48 0.271336
3337.66 0.305269
3337.85 0.349069
3337.95 0.375988
3338.04 0.406635
3338.13 0.442399
3338.23 0.483352
3338.32 0.531354
3338.41 0.586487
3338.51 0.651211
3338.60 0.725561
3338.69 0.812737
3338.74 0.861407
3338.79 0.912625
3338.86 1.00434
3338.94 1.10717
3339.01 1.22221
3339.09 1.34883
3339.16 1.49162
3339.20 1.56991
3339.24 1.65019
3339.27 1.73694
3339.31 1.82576
3339.35 1.91901
3339.38 2.01683
3339.44 2.18555
3339.50 2.36410
3339.56 2.55572
3339.62 2.76089
3339.68 2.98386
3339.74 3.21758
3339.80 3.46594
3339.86 3.72918
3339.92 4.01226
3339.98 4.30579
3340.04 4.61428
3340.10 4.93754
3340.16 5.28109
3340.21 5.63304
3340.27 5.99837
3340.33 6.37637
3340.40 6.83329
3340.47 7.30461
3340.61 8.27509
3340.74 9.27568
3340.88 10.2838
3341.02 11.2735
3341.16 12.2168
3341.28 13.0123
3341.40 13.7177
3341.47 14.0667
3341.54 14.3805
3341.61 14.6525
3341.68 14.8851
3341.75 15.0834
3341.82 15.2326
3341.90 15.3488
3341.99 15.3948
3342.00 15.3956
3342.01 15.3945
3342.06 15.3773
3342.11 15.3399
3342.20 15.2032
3342.28 14.9978
3342.37 14.7226
3342.46 14.3732
3342.55 13.9656
3342.64 13.4967
3342.72 12.9840
3342.85 12.2061
3342.97 11.3756
3343.15 10.0894
3343.32 8.78829
3343.44 7.97107
3343.55 7.17866
3343.66 6.42098
3343.77 5.70594
3343.86 5.17669
3343.95 4.67959
3344.04 4.21592
3344.09 3.99443
3344.13 3.78632
3344.18 3.58211
3344.22 3.39084
3344.26 3.20373
3344.31 3.02901
3344.35 2.85860
3344.40 2.69992
3344.44 2.54559
3344.49 2.40229
3344.56 2.19220
3344.62 1.99927
3344.69 1.82262
3344.76 1.66356
3344.83 1.51648
3344.90 1.38473
3344.97 1.26348
3345.04 1.15535
3345.10 1.05626
3345.17 0.967000
3345.24 0.886720
3345.31 0.815609
3345.38 0.750829
3345.45 0.693569
3345.52 0.641490
3345.58 0.595509
3345.67 0.542440
3345.76 0.496431
3345.85 0.456510
3345.94 0.421822
3346.03 0.391620
3346.12 0.365256
3346.30 0.322100
3346.47 0.288306
3346.65 0.261691
3346.83 0.240108
3347.01 0.222498
3347.18 0.208345
3347.35 0.196304
3347.68 0.177035
3348.02 0.162393
3348.36 0.151107
3348.70 0.142369
3349.04 0.135720
3349.38 0.130785
3349.72 0.127332
3350.11 0.125008
3350.49 0.124287
3351.01 0.125762
3351.53 0.130168
3352.04 0.137943
3352.56 0.149957
3352.82 0.158022
3353.08 0.167790
3353.34 0.179763
3353.60 0.194467
3353.85 0.212956
3354.11 0.236557
3354.37 0.267697
3354.50 0.287220
3354.63 0.310239
3354.75 0.336005
3354.87 0.366319
3354.99 0.402486
3355.11 0.445871
3355.23 0.498132
3355.30 0.528460
3355.36 0.561260
3355.42 0.597937
3355.48 0.637616
3355.54 0.681984
3355.60 0.729964
3355.66 0.783573
3355.72 0.842496
3355.78 0.907208
3355.84 0.976993
3355.90 1.05470
3355.96 1.13829
3356.02 1.23114
3356.08 1.33074
3356.14 1.44101
3356.20 1.55891
3356.26 1.68898
3356.32 1.82753
3356.39 1.97976
3356.45 2.14123
3356.51 2.31787
3356.57 2.50439
3356.62 2.68005
3356.67 2.86621
3356.73 3.06313
3356.78 3.26697
3356.83 3.48572
3356.88 3.71124
3356.94 3.95223
3356.99 4.19958
3357.04 4.46274
3357.09 4.73161
3357.15 5.01632
3357.20 5.30581
3357.25 5.61085
3357.30 5.91946
3357.41 6.56849
3357.52 7.30024
3357.63 8.05806
3357.75 8.83157
3357.86 9.60876
3358.02 10.7025
3358.18 11.7272
3358.27 12.2511
3358.36 12.7303
3358.45 13.1688
3358.54 13.5544
3358.63 13.8813
3358.71 14.1418
3358.81 14.3415
3358.90 14.4669
3359.00 14.5168
3359.03 14.5124
3359.13 14.4411
3359.22 14.2835
3359.32 14.0369
3359.42 13.7121
3359.52 13.3045
3359.62 12.8326
3359.72 12.2958
3359.82 11.7144
3359.97 10.7875
3360.11 9.81344
3360.31 8.43953
3360.41 7.75987
3360.51 7.09582
3360.61 6.45418
3360.71 5.84060
3360.81 5.25962
3360.91 4.71989
3360.96 4.46144
3361.01 4.21278
3361.06 3.97401
3361.11 3.74523
3361.16 3.52645
3361.21 3.31764
3361.26 3.11873
3361.31 2.92960
3361.36 2.75010
3361.41 2.58003
3361.46 2.41919
3361.51 2.26731
3361.56 2.12414
3361.61 1.98939
3361.66 1.86275
3361.71 1.74622
3361.76 1.62397
3361.82 1.51233
3361.87 1.40673
3361.93 1.31059
3361.98 1.21990
3362.04 1.13756
3362.14 0.989886
3362.25 0.864391
3362.36 0.758104
3362.47 0.668309
3362.58 0.593201
3362.68 0.534118
3362.78 0.483578
3362.88 0.440291
3362.98 0.403141
3363.08 0.371163
3363.18 0.343540
3363.38 0.298875
3363.58 0.264381
3363.78 0.237289
3363.98 0.215523
3364.18 0.197741
3364.43 0.179104
3364.69 0.163966
3364.94 0.151387
3365.19 0.140789
3365.70 0.124041
3366.21 0.111620
3366.57 0.104700
3366.94 0.0990695
3367.30 0.0945197
3367.66 0.0908981
3368.39 0.0860329
3369.11 0.0839573
3369.66 0.0841491
3370.20 0.0859365
3370.75 0.0895683
3371.29 0.0955010
3371.84 0.104595
3372.11 0.110779
3372.38 0.118417
3372.66 0.128057
3372.93 0.140426
3373.20 0.156900
3373.47 0.179830
3373.61 0.195026
3373.75 0.213480
3373.88 0.236284
3374.02 0.264713
3374.15 0.300693
3374.29 0.345766
3374.36 0.372574
3374.43 0.402712
3374.49 0.436584
3374.56 0.474635
3374.63 0.518011
3374.70 0.565984
3374.77 0.619707
3374.84 0.679781
3374.90 0.746842
3374.97 0.821560
3375.04 0.904636
3375.11 0.996796
3375.18 1.09879
3375.24 1.21137
3375.31 1.33530
3375.38 1.47135
3375.45 1.62025
3375.52 1.78270
3375.58 1.95939
3375.65 2.15092
3375.70 2.30154
3375.75 2.46065
3375.80 2.62841
3375.85 2.80494
3375.90 2.99033
3375.95 3.18461
3376.00 3.38777
3376.05 3.59978
3376.10 3.82052
3376.15 4.04983
3376.20 4.28752
3376.25 4.53329
3376.30 4.78681
3376.35 5.04769
3376.45 5.58406
3376.52 5.99432
3376.60 6.41481
3376.74 7.27071
3377.03 8.98438
3377.19 9.83740
3377.26 10.2348
3377.34 10.6072
3377.44 11.0468
3377.54 11.4255
3377.60 11.6214
3377.66 11.7933
3377.76 12.0268
3377.86 12.1891
3377.93 12.2454
3377.99 12.2672
3378.00 12.2676
3378.02 12.2655
3378.09 12.2326
3378.16 12.1598
3378.27 11.9756
3378.37 11.7092
3378.45 11.4811
3378.52 11.2228
3378.62 10.7854
3378.73 10.2952
3378.85 9.65040
3378.97 8.95666
3379.08 8.34414
3379.18 7.72579
3379.39 6.48643
3379.54 5.61367
3379.62 5.19879
3379.70 4.79914
3379.77 4.41150
3379.85 4.04729
3379.93 3.70239
3380.00 3.37749
3380.05 3.16298
3380.11 2.96222
3380.16 2.76748
3380.21 2.58607
3380.26 2.41089
3380.32 2.24840
3380.37 2.09504
3380.42 1.95058
3380.47 1.81225
3380.53 1.68500
3380.58 1.56362
3380.63 1.45238
3380.68 1.34667
3380.74 1.25014
3380.84 1.07708
3380.93 0.945749
3381.02 0.832463
3381.11 0.732967
3381.20 0.647813
3381.29 0.573550
3381.38 0.510385
3381.47 0.455589
3381.56 0.409178
3381.65 0.369042
3381.74 0.335116
3381.84 0.305801
3381.93 0.281013
3382.11 0.241370
3382.29 0.212247
3382.41 0.196610
3382.53 0.183754
3382.78 0.164418
3383.03 0.151188
3383.28 0.142730
3383.52 0.138639
3383.77 0.139680
3384.02 0.147911
3384.14 0.155849
3384.27 0.167111
3384.42 0.187152
3384.57 0.215645
3384.72 0.255583
3384.88 0.309605
3384.95 0.343589
3385.03 0.382175
3385.11 0.426311
3385.18 0.476563
3385.26 0.533509
3385.33 0.597740
3385.41 0.669845
3385.49 0.750405
3385.56 0.841218
3385.64 0.940451
3385.71 1.04970
3385.79 1.16935
3385.87 1.30153
3385.94 1.44303
3386.02 1.59558
3386.10 1.75916
3386.17 1.93596
3386.25 2.12103
3386.32 2.31608
3386.40 2.52040
3386.48 2.73310
3386.55 2.95310
3386.70 3.40965
3386.87 3.90850
3387.03 4.40216
3387.19 4.87017
3387.27 5.08785
3387.35 5.29109
3387.43 5.46637
3387.50 5.62467
3387.58 5.76415
3387.66 5.88312
3387.71 5.95803
3387.77 6.02007
3387.83 6.06881
3387.90 6.11085
3387.95 6.12761
3388.00 6.13230
3388.02 6.13130
3388.08 6.11894
3388.14 6.09083
3388.24 6.00912
3388.33 5.90126
3388.42 5.76229
3388.51 5.58242
3388.61 5.37323
3388.71 5.13858
3388.80 4.88265
3388.93 4.53068
3389.05 4.16349
3389.29 3.40759
3389.42 3.03517
3389.54 2.67966
3389.66 2.34338
3389.72 2.18377
3389.78 2.03041
3389.86 1.85088
3389.93 1.68169
3390.01 1.52311
3390.08 1.37718
3390.16 1.23993
3390.23 1.11488
3390.30 0.998431
3390.38 0.893356
3390.45 0.796416
3390.53 0.709747
3390.60 0.630502
3390.68 0.560269
3390.75 0.496597
3390.83 0.440630
3390.90 0.390295
3390.97 0.346393
3391.05 0.307202
3391.12 0.273262
3391.27 0.217274
3391.42 0.174917
3391.57 0.143190
3391.72 0.119602
3391.87 0.102142
3392.02 0.0892286
3392.17 0.0796446
3392.32 0.0724319
3392.47 0.0670062
3392.76 0.0595266
3393.06 0.0546878
3393.36 0.0512731
3393.96 0.0466411
3394.55 0.0436111
3395.15 0.0415238
3395.75 0.0400913
3396.94 0.0385993
3397.62 0.0383821
3398.43 0.0386308
3399.24 0.0394176
3400.05 0.0408035
3400.86 0.0429179
3401.67 0.0459824
3402.47 0.0503755
3403.28 0.0568209
3403.69 0.0612238
3404.09 0.0667860
3404.48 0.0736559
3404.86 0.0829758
3405.24 0.0967738
3405.43 0.106667
3405.63 0.119747
3405.82 0.137730
3406.01 0.162911
3406.20 0.198700
3406.30 0.222007
3406.39 0.249574
3406.49 0.282844
3406.58 0.322546
3406.68 0.369808
3406.78 0.425259
3406.87 0.491449
3406.97 0.569365
3407.06 0.660644
3407.16 0.765827
3407.25 0.882055
3407.34 1.01500
3407.43 1.16623
3407.52 1.33522
3407.61 1.52714
3407.70 1.73898
3407.79 1.97648
3407.88 2.23517
3407.97 2.52124
3408.06 2.82845
3408.16 3.16322
3408.25 3.51731
3408.34 3.89715
3408.43 4.29241
3408.52 4.70925
3408.61 5.13536
3408.75 5.81174
3408.88 6.49101
3409.02 7.15984
3409.16 7.79841
3409.25 8.17195
3409.33 8.51688
3409.42 8.83304
3409.50 9.11604
3409.59 9.37771
3409.68 9.59032
3409.74 9.70131
3409.80 9.79096
3409.87 9.87425
3409.96 9.92274
3410.00 9.92900
3410.02 9.92775
3410.07 9.91453
3410.11 9.88769
3410.20 9.78783
3410.30 9.62844
3410.39 9.42339
3410.48 9.17366
3410.55 8.93963
3410.63 8.68007
3410.70 8.39765
3410.77 8.09525
3410.88 7.59925
3411.00 7.07420
3411.11 6.53108
3411.22 5.98539
3411.43 4.98044
3411.53 4.49996
3411.63 4.03969
3411.74 3.59972
3411.79 3.39012
3411.84 3.19171
3411.89 2.99696
3411.94 2.81353
3411.99 2.63438
3412.05 2.46649
3412.14 2.17443
3412.24 1.90911
3412.33 1.66993
3412.42 1.45801
3412.52 1.26758
3412.61 1.09953
3412.71 0.952203
3412.80 0.825128
3412.90 0.713842
3412.99 0.618037
3413.09 0.536007
3413.18 0.466803
3413.28 0.407444
3413.37 0.357804
3413.47 0.315557
3413.56 0.280467
3413.66 0.249633
3413.76 0.224081
3413.86 0.202930
3413.96 0.185427
3414.15 0.158907
3414.35 0.140554
3414.55 0.127648
3414.75 0.118376
3415.14 0.106430
3415.54 0.0994128
3415.94 0.0951855
3416.33 0.0927953
3416.73 0.0917777
3417.38 0.0924802
3418.03 0.0957593
3418.69 0.101546
3419.34 0.110108
3420.00 0.122062
3420.32 0.129634
3420.65 0.138526
3420.98 0.149011
3421.30 0.161453
3421.63 0.176348
3421.96 0.194397
3422.27 0.215347
3422.58 0.241396
3422.89 0.274710
3423.04 0.295152
3423.20 0.318796
3423.35 0.346844
3423.51 0.380349
3423.59 0.399756
3423.66 0.420896
3423.74 0.444601
3423.82 0.470576
3423.90 0.499863
3423.97 0.532119
3424.05 0.568652
3424.13 0.609045
3424.21 0.654944
3424.28 0.705825
3424.36 0.762960
3424.44 0.827145
3424.51 0.896281
3424.58 0.972471
3424.66 1.05747
3424.73 1.15222
3424.80 1.25772
3424.84 1.31564
3424.88 1.37503
3424.91 1.43934
3424.95 1.50525
3424.99 1.57654
3425.02 1.64953
3425.06 1.72841
3425.10 1.81136
3425.13 1.89855
3425.17 1.98760
3425.21 2.08360
3425.24 2.18152
3425.28 2.28696
3425.31 2.39435
3425.35 2.50982
3425.39 2.62726
3425.42 2.75334
3425.46 2.88137
3425.50 3.01861
3425.53 3.15774
3425.57 3.30663
3425.61 3.45732
3425.65 3.65838
3425.70 3.86448
3425.74 4.08001
3425.79 4.30509
3425.83 4.54511
3425.88 4.78969
3425.92 5.04394
3425.97 5.30783
3426.01 5.58747
3426.06 5.87059
3426.15 6.46444
3426.24 7.09345
3426.33 7.75490
3426.42 8.48431
3426.52 9.23249
3426.61 10.0091
3426.71 10.7905
3426.87 12.1603
3427.04 13.4964
3427.13 14.2342
3427.22 14.9253
3427.32 15.5739
3427.41 16.1565
3427.51 16.6762
3427.60 17.1134
3427.70 17.4668
3427.79 17.7280
3427.89 17.9034
3427.98 17.9728
3428.00 17.9742
3428.02 17.9725
3428.07 17.9466
3428.12 17.8895
3428.23 17.6831
3428.34 17.3434
3428.45 16.8884
3428.56 16.2976
3428.68 15.6035
3428.79 14.8150
3428.91 13.9636
3429.06 12.7191
3429.22 11.4332
3429.44 9.54120
3429.56 8.62680
3429.67 7.74945
3429.79 6.91134
3429.84 6.51570
3429.90 6.13411
3429.96 5.76710
3430.02 5.41507
3430.07 5.07831
3430.13 4.75700
3430.18 4.46166
3430.24 4.18571
3430.29 3.91881
3430.35 3.67051
3430.40 3.43136
3430.46 3.20978
3430.51 2.99720
3430.57 2.80099
3430.62 2.61346
3430.67 2.44098
3430.73 2.27669
3430.78 2.12609
3430.84 1.98310
3430.89 1.85242
3430.95 1.73086
3431.00 1.61795
3431.06 1.50573
3431.12 1.40404
3431.17 1.31030
3431.23 1.22400
3431.29 1.14460
3431.34 1.07163
3431.40 1.00461
3431.46 0.943087
3431.51 0.886636
3431.57 0.834857
3431.63 0.787370
3431.69 0.743821
3431.80 0.667241
3431.91 0.602741
3432.02 0.552708
3432.12 0.509715
3432.23 0.472641
3432.33 0.440822
3432.43 0.412847
3432.54 0.388380
3432.64 0.366863
3432.74 0.348007
3432.95 0.315919
3433.16 0.290120
3433.37 0.268777
3433.57 0.251013
3433.82 0.233184
3434.07 0.218375
3434.32 0.205955
3434.57 0.195472
3434.82 0.186589
3435.07 0.179055
3435.57 0.167279
3436.06 0.159010
3436.56 0.153523
3437.06 0.150352
3437.56 0.149202
3438.10 0.150046
3438.64 0.152973
3439.18 0.158017
3439.72 0.165299
3440.26 0.175118
3440.79 0.187876
3441.33 0.204265
3441.87 0.225154
3442.23 0.241913
3442.58 0.261701
3442.93 0.285208
3443.11 0.298593
3443.28 0.313273
3443.46 0.329512
3443.64 0.347330
3443.81 0.367175
3443.99 0.389119
3444.17 0.413774
3444.34 0.441309
3444.52 0.472414
3444.61 0.489517
3444.70 0.507791
3444.78 0.526205
3444.86 0.545879
3444.94 0.566938
3445.03 0.589528
3445.11 0.612297
3445.18 0.636711
3445.26 0.662941
3445.34 0.691180
3445.42 0.721641
3445.50 0.754564
3445.57 0.790220
3445.65 0.828394
3445.73 0.870408
3445.81 0.916162
3445.88 0.966072
3445.96 1.01987
3446.04 1.07945
3446.08 1.11133
3446.12 1.14470
3446.16 1.17965
3446.20 1.21624
3446.23 1.25458
3446.27 1.29369
3446.33 1.35692
3446.39 1.42350
3446.44 1.49480
3446.50 1.57116
3446.56 1.65293
3446.62 1.74048
3446.67 1.83418
3446.73 1.93444
3446.79 2.04165
3446.84 2.15625
3446.90 2.27865
3446.96 2.40929
3447.01 2.54861
3447.07 2.69704
3447.13 2.85502
3447.19 3.02297
3447.24 3.20453
3447.30 3.39386
3447.36 3.59437
3447.41 3.80641
3447.47 4.03031
3447.53 4.26636
3447.59 4.51481
3447.64 4.77584
3447.70 5.04960
3447.76 5.33616
3447.81 5.63555
3447.87 5.94770
3447.93 6.27247
3447.98 6.60963
3448.04 6.95887
3448.10 7.31977
3448.16 7.69846
3448.21 8.08126
3448.33 8.87548
3448.44 9.70188
3448.56 10.5518
3448.75 12.0448
3448.95 13.5134
3449.06 14.3241
3449.18 15.0878
3449.29 15.7960
3449.41 16.4220
3449.48 16.7723
3449.55 17.0843
3449.62 17.3551
3449.69 17.5824
3449.77 17.7749
3449.85 17.9120
3449.92 17.9956
3450.00 18.0228
3450.06 18.0041
3450.16 17.8969
3450.26 17.6964
3450.36 17.4060
3450.46 17.0350
3450.53 16.7305
3450.60 16.3962
3450.74 15.6302
3450.87 14.7732
3451.00 13.8457
3451.13 12.9102
3451.26 11.9472
3451.52 10.0217
3451.65 9.04166
3451.78 8.10368
3451.92 7.21949
3451.98 6.80033
3452.05 6.39755
3452.13 5.97241
3452.20 5.57381
3452.27 5.19614
3452.34 4.83949
3452.42 4.50373
3452.49 4.18858
3452.56 3.89361
3452.64 3.61827
3452.70 3.38227
3452.77 3.16168
3452.84 2.95586
3452.90 2.76416
3452.97 2.58590
3453.04 2.42037
3453.11 2.26687
3453.17 2.12469
3453.24 1.99312
3453.31 1.87149
3453.37 1.75912
3453.44 1.65536
3453.51 1.55960
3453.57 1.47123
3453.64 1.38970
3453.71 1.31447
3453.78 1.24504
3453.84 1.18093
3453.98 1.06699
3454.11 0.969483
3454.24 0.885729
3454.38 0.813456
3454.51 0.750764
3454.65 0.696077
3454.78 0.648091
3454.90 0.609324
3455.02 0.574553
3455.15 0.543221
3455.27 0.515084
3455.51 0.465755
3455.75 0.424559
3456.00 0.389428
3456.24 0.359396
3456.49 0.333280
3456.73 0.310586
3457.00 0.288745
3457.26 0.269702
3457.53 0.253020
3457.80 0.238370
3458.07 0.225516
3458.34 0.214338
3458.60 0.204870
3458.87 0.197393
3459.14 0.192583
3459.41 0.191716
3459.68 0.196923
3459.81 0.202758
3459.94 0.211401
3460.08 0.223430
3460.21 0.239481
3460.35 0.260227
3460.48 0.286353
3460.61 0.318516
3460.75 0.357300
3460.88 0.403160
3461.02 0.456362
3461.20 0.540863
3461.38 0.638158
3461.57 0.746092
3461.75 0.860523
3461.93 0.977950
3462.11 1.09195
3462.30 1.19609
3462.39 1.24219
3462.48 1.28349
3462.58 1.32145
3462.71 1.36226
3462.84 1.38817
3462.93 1.39672
3462.99 1.39825
3463.00 1.39822
3463.02 1.39778
3463.05 1.39686
3463.12 1.39029
3463.22 1.37403
3463.32 1.34931
3463.42 1.31735
3463.52 1.27880
3463.61 1.23359
3463.71 1.18346
3463.90 1.07013
3464.09 0.946387
3464.27 0.830131
3464.45 0.717179
3464.62 0.610446
3464.80 0.514192
3464.98 0.429227
3465.15 0.357317
3465.33 0.297837
3465.51 0.249985
3465.68 0.212320
3465.86 0.183761
3466.03 0.162510
3466.21 0.147082
3466.39 0.136100
3466.56 0.128562
3466.92 0.120178
3467.40 0.116345
3467.89 0.116121
3468.37 0.117296
3468.85 0.119221
3469.82 0.124837
3470.79 0.132782
