Dy-156(n,g) ENDFB-8.0
35.6662 207.102
35.6706 216.004
35.6751 225.424
35.6795 235.369
35.6839 245.912
35.6884 257.038
35.6928 268.828
35.6972 281.261
35.7017 294.426
35.7061 308.298
35.7105 322.972
35.7150 338.419
35.7194 354.740
35.7238 371.937
35.7283 390.045
35.7327 409.052
35.7372 429.078
35.7416 450.064
35.7460 472.136
35.7505 495.224
35.7549 519.461
35.7593 544.821
35.7638 571.327
35.7682 598.937
35.7726 627.793
35.7771 657.781
35.7815 689.045
35.7859 721.453
35.7904 755.153
35.7948 790.072
35.7993 826.202
35.8037 863.447
35.8081 901.956
35.8126 941.534
35.8214 1024.12
35.8303 1110.99
35.8392 1201.54
35.8481 1295.32
35.8569 1391.71
35.8658 1490.07
35.8747 1589.32
35.8924 1787.03
35.9102 1976.58
35.9190 2065.47
35.9279 2148.90
35.9365 2223.77
35.9451 2291.35
35.9538 2350.89
35.9624 2401.42
35.9711 2442.55
35.9798 2473.30
35.9884 2493.22
35.9971 2502.01
36.0000 2502.44
36.0058 2499.54
36.0152 2484.21
36.0246 2456.01
36.0340 2415.37
36.0434 2363.09
36.0525 2302.25
36.0616 2232.35
36.0707 2154.37
36.0797 2069.46
36.0889 1977.58
36.0981 1881.08
36.1165 1679.45
36.1349 1474.27
36.1533 1273.95
36.1683 1118.38
36.1759 1044.49
36.1834 973.538
36.1909 905.634
36.1984 841.115
36.2060 779.994
36.2135 722.332
36.2227 656.512
36.2273 625.541
36.2319 595.911
36.2365 567.476
36.2411 540.282
36.2457 514.305
36.2503 489.572
36.2549 465.946
36.2595 443.450
36.2641 422.053
36.2686 401.762
36.2732 382.454
36.2778 364.175
36.2824 346.809
36.2870 330.395
36.2920 313.442
36.2971 297.518
36.3021 282.509
36.3071 268.427
36.3121 255.170
36.3171 242.744
36.3221 231.054
36.3271 220.104
36.3322 209.808
36.3372 200.167
36.3422 191.103
36.3472 182.615
36.3522 174.635
36.3572 167.160
36.3622 160.142
36.3673 153.551
36.3719 147.851
36.3765 142.467
36.3811 137.378
36.3856 132.576
36.3948 123.714
36.4040 115.772
36.4132 108.622
36.4224 102.179
36.4316 96.3508
36.4408 91.0618
36.4500 86.2423
36.4592 81.8465
36.4684 77.8158
36.4776 74.1168
36.4868 70.7047
36.4960 67.5554
36.5052 64.6373
36.5144 61.9267
36.5236 59.4002
36.5327 57.0450
36.5419 54.8401
36.5511 52.7763
36.5603 50.8368
36.5695 49.0151
36.5787 47.2991
36.5879 45.6805
36.6063 42.7036
36.6247 40.0340
36.6431 37.6290
36.6615 35.4547
36.6765 33.8247
36.6915 32.3164
36.7066 30.9158
36.7216 29.6147
36.7367 28.4021
36.7517 27.2718
36.7668 26.2158
36.7818 25.2279
36.7969 24.3019
36.8119 23.4341
36.8269 22.6187
36.8420 21.8530
36.8721 20.4543
36.9022 19.2136
36.9205 18.5239
36.9389 17.8817
36.9573 17.2834
36.9757 16.7262
36.9941 16.2072
37.0125 15.7243
37.0309 15.2752
37.0493 14.8586
37.0677 14.4724
37.0860 14.1157
37.1044 13.7875
37.1228 13.4872
37.1412 13.2141
37.1596 12.9681
37.1780 12.7495
37.1964 12.5588
37.2131 12.4104
37.2298 12.2870
37.2465 12.1902
37.2632 12.1222
37.2799 12.0861
37.2967 12.0857
37.3134 12.1265
37.3301 12.2156
37.3410 12.3038
37.3518 12.4197
37.3627 12.5672
37.3736 12.7508
37.3844 12.9764
37.3953 13.2502
37.4062 13.5806
37.4170 13.9760
37.4279 14.4478
37.4387 15.0074
37.4496 15.6697
37.4605 16.4491
37.4659 16.8893
37.4713 17.3648
37.4768 17.8789
37.4822 18.4342
37.4876 19.0345
37.4931 19.6802
37.4985 20.3754
37.5039 21.1227
37.5094 21.9268
37.5148 22.7875
37.5202 23.7093
37.5257 24.6950
37.5311 25.7495
37.5365 26.8718
37.5420 28.0665
37.5474 29.3361
37.5528 30.6855
37.5583 32.1120
37.5637 33.6200
37.5691 35.2110
37.5746 36.8897
37.5800 38.6508
37.5854 40.4978
37.5909 42.4309
37.5992 45.5742
37.6076 48.9166
37.6159 52.4508
37.6243 56.1617
37.6326 60.0436
37.6410 64.0738
37.6577 72.4810
37.6761 82.0412
37.6945 91.5570
37.7129 100.591
37.7221 104.778
37.7313 108.671
37.7396 111.907
37.7480 114.812
37.7557 117.180
37.7635 119.202
37.7713 120.860
37.7790 122.130
37.7895 123.213
37.8000 123.539
37.8072 123.321
37.8144 122.743
37.8217 121.812
37.8289 120.537
37.8341 119.401
37.8417 117.467
37.8493 115.205
37.8568 112.637
37.8644 109.788
37.8721 106.630
37.8798 103.248
37.8952 95.9372
37.9105 88.1260
37.9259 80.0834
37.9413 72.0527
37.9567 64.2612
37.9644 60.5099
37.9721 56.8800
37.9798 53.3865
37.9874 50.0419
37.9958 46.5699
38.0042 43.3001
38.0126 40.2340
38.0210 37.3741
38.0294 34.7202
38.0378 32.2699
38.0462 30.0185
38.0546 27.9596
38.0623 26.2328
38.0700 24.6570
38.0777 23.2226
38.0853 21.9220
38.0930 20.7477
38.1007 19.6918
38.1084 18.7469
38.1161 17.9056
38.1238 17.1601
38.1315 16.5058
38.1392 15.9355
38.1469 15.4439
38.1546 15.0260
38.1623 14.6775
38.1699 14.3947
38.1776 14.1747
38.1832 14.0527
38.1888 13.9621
38.1944 13.9024
38.2000 13.8731
38.2056 13.8743
38.2112 13.9060
38.2189 14.0003
38.2266 14.1541
38.2343 14.3696
38.2420 14.6494
38.2497 14.9969
38.2573 15.4160
38.2650 15.9114
38.2727 16.4881
38.2804 17.1527
38.2881 17.9097
38.2958 18.7665
38.3035 19.7300
38.3112 20.8074
38.3189 22.0059
38.3266 23.3329
38.3343 24.7956
38.3434 26.7112
38.3524 28.8345
38.3615 31.1766
38.3706 33.7448
38.3797 36.5440
38.3888 39.5763
38.3979 42.8404
38.4070 46.3311
38.4147 49.4542
38.4224 52.7246
38.4301 56.1314
38.4377 59.6611
38.4531 67.0227
38.4685 74.6497
38.4853 83.0446
38.5021 91.2126
38.5175 98.2272
38.5252 101.477
38.5328 104.513
38.5398 107.062
38.5468 109.388
38.5542 111.582
38.5616 113.481
38.5690 115.066
38.5764 116.321
38.5882 117.611
38.6000 117.989
38.6072 117.766
38.6144 117.200
38.6217 116.297
38.6289 115.064
38.6341 113.968
38.6461 110.876
38.6580 107.027
38.6691 102.884
38.6801 98.2670
38.6906 93.4946
38.7011 88.4585
38.7222 77.9119
38.7442 66.7427
38.7553 61.3082
38.7663 56.0580
38.7748 52.1579
38.7833 48.4176
38.7918 44.8524
38.8003 41.4775
38.8089 38.2926
38.8174 35.3063
38.8259 32.5201
38.8344 29.9356
38.8399 28.3636
38.8454 26.8747
38.8510 25.4644
38.8565 24.1306
38.8620 22.8690
38.8675 21.6815
38.8730 20.5634
38.8785 19.5119
38.8840 18.5226
38.8895 17.5962
38.8951 16.7279
38.9006 15.9148
38.9061 15.1542
38.9116 14.4432
38.9171 13.7789
38.9226 13.1587
38.9274 12.6564
38.9321 12.1833
38.9369 11.7378
38.9416 11.3184
38.9464 10.9235
38.9512 10.5518
38.9559 10.2019
38.9607 9.87239
38.9702 9.26980
38.9797 8.73474
38.9892 8.25885
38.9988 7.83470
39.0083 7.45572
39.0178 7.11611
39.0273 6.81081
39.0368 6.53542
39.0464 6.28612
39.0559 6.05960
39.0654 5.85301
39.0749 5.66391
39.0900 5.39575
39.1050 5.15932
39.1200 4.94903
39.1351 4.76059
39.1501 4.59061
39.1651 4.43636
39.1801 4.29563
39.1952 4.16663
39.2102 4.04779
39.2252 3.93805
39.2553 3.74163
39.2854 3.57073
39.3154 3.42052
39.3455 3.28731
39.3756 3.16837
39.4056 3.06143
39.4357 2.96472
39.4657 2.87679
39.4958 2.79650
39.5259 2.72286
39.5559 2.65504
39.6161 2.53423
39.6762 2.42975
39.7363 2.33842
39.7964 2.25794
39.8606 2.18205
39.9247 2.11480
39.9888 2.05488
40.0530 2.00129
40.1171 1.95318
40.1812 1.90986
40.3095 1.83523
40.4378 1.77374
40.5660 1.72318
40.6943 1.68188
40.8226 1.64856
40.9829 1.61666
41.1433 1.59433
41.3036 1.58059
41.4639 1.57480
41.6403 1.57711
41.8167 1.58826
41.9930 1.60822
42.1694 1.63723
42.3458 1.67573
42.5221 1.72444
42.6985 1.78434
42.8749 1.85675
43.0272 1.93068
43.1795 2.01663
43.3318 2.11636
43.4842 2.23205
43.5603 2.29671
43.6365 2.36643
43.7126 2.44163
43.7888 2.52277
43.8650 2.61037
43.9411 2.70517
44.0173 2.80802
44.0934 2.91985
44.1816 3.06180
44.2698 3.21873
44.3580 3.39271
44.4462 3.58615
44.5344 3.80201
44.6225 4.04378
44.7107 4.31572
44.7548 4.46458
44.7989 4.62301
44.8711 4.90518
44.9432 5.21942
45.0154 5.57078
45.0514 5.76224
45.0875 5.96528
45.1236 6.18096
45.1597 6.41029
45.1958 6.65448
45.2318 6.91479
45.2679 7.19288
45.3040 7.49030
45.3401 7.80910
45.3761 8.15122
45.4202 8.60480
45.4643 9.10176
45.5084 9.64799
45.5525 10.2503
45.5966 10.9168
45.6407 11.6567
45.6848 12.4817
45.7068 12.9303
45.7289 13.4053
45.7649 14.2462
45.8010 15.1749
45.8371 16.2050
45.8732 17.3515
45.8912 17.9743
45.9092 18.6337
45.9273 19.3326
45.9453 20.0739
45.9634 20.8622
45.9814 21.7010
45.9994 22.5949
46.0085 23.0642
46.0175 23.5486
46.0290 24.1927
46.0405 24.8647
46.0520 25.5677
46.0636 26.3023
46.0751 27.0720
46.0866 27.8775
46.0981 28.7228
46.1097 29.6090
46.1207 30.4994
46.1317 31.4325
46.1427 32.4122
46.1482 32.9206
46.1538 33.4419
46.1628 34.3244
46.1718 35.2450
46.1808 36.2060
46.1898 37.2099
46.1954 37.8467
46.2009 38.5000
46.2064 39.1718
46.2119 39.8628
46.2174 40.5739
46.2229 41.3057
46.2284 42.0592
46.2339 42.8355
46.2394 43.6368
46.2450 44.4614
46.2505 45.3118
46.2560 46.1893
46.2615 47.0950
46.2670 48.0304
46.2725 48.9968
46.2780 49.9958
46.2835 51.0310
46.2890 52.1004
46.2946 53.2076
46.3001 54.3547
46.3056 55.5439
46.3111 56.7774
46.3166 58.0578
46.3221 59.3878
46.3276 60.7727
46.3331 62.2106
46.3386 63.7075
46.3442 65.2669
46.3497 66.8957
46.3552 68.5922
46.3607 70.3639
46.3662 72.2158
46.3717 74.1567
46.3772 76.1854
46.3827 78.3115
46.3883 80.5419
46.3938 82.8837
46.3993 85.3450
46.4048 87.9342
46.4103 90.6605
46.4138 92.4734
46.4173 94.3486
46.4208 96.2892
46.4243 98.2922
46.4278 100.372
46.4313 102.527
46.4349 104.761
46.4384 107.069
46.4419 109.470
46.4454 111.961
46.4489 114.545
46.4524 117.220
46.4559 120.006
46.4594 122.891
46.4629 125.896
46.4664 129.011
46.4719 134.174
46.4774 139.655
46.4829 145.485
46.4885 151.691
46.4940 158.311
46.4995 165.349
46.5050 172.848
46.5105 180.838
46.5160 189.368
46.5215 198.443
46.5270 208.114
46.5326 218.419
46.5381 229.417
46.5436 241.111
46.5491 253.560
46.5546 266.810
46.5606 282.253
46.5666 298.734
46.5726 316.340
46.5787 335.130
46.5847 355.165
46.5907 376.506
46.5967 399.213
46.6027 423.345
46.6082 446.814
46.6137 471.529
46.6192 497.571
46.6247 524.978
46.6303 553.838
46.6358 584.076
46.6413 615.769
46.6468 648.940
46.6523 683.668
46.6578 719.837
46.6633 757.514
46.6688 796.696
46.6744 837.373
46.6799 879.525
46.6854 923.127
46.6909 968.143
46.7019 1062.32
46.7129 1161.41
46.7240 1264.86
46.7350 1371.88
46.7460 1481.60
46.7570 1592.73
46.7791 1814.36
46.7971 1988.54
46.8061 2070.92
46.8151 2149.01
46.8262 2237.40
46.8372 2316.67
46.8503 2397.23
46.8634 2460.95
46.8726 2494.57
46.8817 2518.75
46.8909 2533.19
46.9000 2537.70
46.9031 2536.98
46.9130 2527.00
46.9229 2505.49
46.9328 2472.76
46.9427 2429.31
46.9509 2385.54
46.9592 2335.26
46.9674 2278.98
46.9756 2217.24
46.9838 2150.87
46.9920 2080.36
47.0084 1929.12
47.0248 1768.58
47.0412 1603.73
47.0568 1446.50
47.0725 1293.13
47.0881 1146.41
47.0959 1076.29
47.1038 1008.64
47.1120 940.545
47.1201 875.609
47.1283 813.790
47.1365 755.314
47.1447 700.077
47.1529 648.215
47.1611 599.628
47.1693 554.260
47.1749 525.101
47.1805 497.372
47.1861 471.039
47.1917 446.105
47.1972 422.440
47.2028 400.047
47.2084 378.881
47.2140 358.928
47.2196 340.071
47.2252 322.297
47.2308 305.559
47.2364 289.834
47.2419 275.020
47.2475 261.121
47.2531 248.042
47.2587 235.783
47.2669 219.122
47.2751 203.970
47.2833 190.162
47.2915 177.611
47.2997 166.175
47.3079 155.776
47.3161 146.293
47.3243 137.659
47.3325 129.771
47.3406 122.575
47.3488 115.984
47.3570 109.953
47.3652 104.413
47.3734 99.3256
47.3816 94.6402
47.3898 90.3163
47.3980 86.3134
47.4062 82.6091
47.4144 79.1657
47.4226 75.9660
47.4308 72.9795
47.4390 70.1932
47.4472 67.5854
47.4554 65.1400
47.4636 62.8400
47.4717 60.6783
47.4881 56.7145
47.5045 53.1709
47.5209 49.9871
47.5358 47.3586
47.5507 44.9526
47.5656 42.7427
47.5805 40.7067
47.5954 38.8257
47.6103 37.0833
47.6252 35.4655
47.6401 33.9611
47.6550 32.5575
47.6699 31.2464
47.6848 30.0195
47.6997 28.8695
47.7146 27.7900
47.7295 26.7751
47.7444 25.8196
47.7593 24.9196
47.7757 23.9872
47.7921 23.1111
47.8085 22.2868
47.8248 21.5101
47.8576 20.0859
47.8904 18.8135
47.9232 17.6715
47.9559 16.6433
47.9887 15.7139
48.0215 14.8717
48.0468 14.2737
48.0722 13.7172
48.0975 13.1987
48.1228 12.7150
48.1481 12.2628
48.1735 11.8397
48.1988 11.4433
48.2241 11.0717
48.2748 10.3948
48.3254 9.79603
48.3761 9.26465
48.4267 8.79203
48.4595 8.51392
48.4923 8.25557
48.5251 8.01545
48.5578 7.79224
48.6234 7.39144
48.6889 7.04466
48.7545 6.74495
48.8201 6.48675
48.8856 6.26540
48.9512 6.07712
49.0108 5.93202
49.0703 5.80985
49.1299 5.70902
49.1895 5.62836
49.2491 5.56687
49.3087 5.52374
49.3683 5.49832
49.4279 5.49014
49.4994 5.50282
49.5709 5.54033
49.6424 5.60346
49.7140 5.69334
49.7855 5.81145
49.8570 5.95967
49.9285 6.14054
50.0000 6.35723
50.0724 6.61712
50.1448 6.92292
50.2171 7.28107
50.2533 7.48223
50.2895 7.69957
50.3257 7.93449
50.3619 8.18836
50.3981 8.46297
50.4342 8.76005
50.4704 9.08191
50.5066 9.43080
50.5428 9.80969
50.5790 10.2215
50.6209 10.7444
50.6628 11.3228
50.7047 11.9642
50.7466 12.6774
50.7885 13.4729
50.8304 14.3634
50.8723 15.3642
50.8932 15.9114
50.9142 16.4932
50.9504 17.5895
50.9865 18.8163
51.0046 19.4854
51.0227 20.1952
51.0408 20.9495
51.0589 21.7522
51.0770 22.6079
51.0951 23.5207
51.1132 24.4962
51.1313 25.5406
51.1494 26.6612
51.1675 27.8647
51.1765 28.5007
51.1856 29.1603
51.1946 29.8462
51.2037 30.5582
51.2146 31.4597
51.2256 32.4049
51.2365 33.3977
51.2475 34.4417
51.2529 34.9845
51.2584 35.5405
51.2639 36.1123
51.2694 36.6984
51.2748 37.3014
51.2803 37.9199
51.2858 38.5566
51.2913 39.2101
51.2965 39.8534
51.3017 40.5145
51.3070 41.1939
51.3122 41.8912
51.3175 42.6097
51.3227 43.3490
51.3279 44.1099
51.3332 44.8919
51.3375 45.5509
51.3417 46.2246
51.3460 46.9169
51.3503 47.6251
51.3546 48.3533
51.3589 49.0986
51.3632 49.8654
51.3674 50.6508
51.3717 51.4594
51.3760 52.2881
51.3803 53.1419
51.3846 54.0176
51.3889 54.9204
51.3932 55.8471
51.3974 56.8009
51.4017 57.7831
51.4070 59.0260
51.4122 60.3157
51.4174 61.6548
51.4227 63.0462
51.4272 64.2935
51.4317 65.5814
51.4362 66.9147
51.4408 68.2958
51.4453 69.7304
51.4498 71.2149
51.4543 72.7553
51.4589 74.3545
51.4641 76.2863
51.4693 78.3068
51.4746 80.4219
51.4798 82.6333
51.4850 84.9561
51.4903 87.3933
51.4955 89.9525
51.5008 92.6366
51.5060 95.4646
51.5112 98.4410
51.5165 101.576
51.5217 104.873
51.5269 108.357
51.5322 112.033
51.5374 115.915
51.5427 120.009
51.5479 124.344
51.5531 128.929
51.5584 133.780
51.5636 138.905
51.5688 144.342
51.5741 150.090
51.5793 156.190
51.5845 162.642
51.5898 169.492
51.5950 176.753
51.6003 184.449
51.6055 192.606
51.6107 201.251
51.6160 210.412
51.6212 220.118
51.6265 230.378
51.6317 241.262
51.6369 252.784
51.6422 264.975
51.6474 277.842
51.6526 291.468
51.6579 305.863
51.6631 321.061
51.6684 337.064
51.6736 353.968
51.6788 371.776
51.6841 390.521
51.6893 410.198
51.6945 430.912
51.6998 452.616
51.7050 475.419
51.7102 499.263
51.7155 524.264
51.7207 550.398
51.7260 577.687
51.7312 606.148
51.7364 635.793
51.7417 666.632
51.7469 698.673
51.7522 731.852
51.7574 766.293
51.7626 801.926
51.7679 838.739
51.7731 876.639
51.7836 955.963
51.7941 1039.48
51.8045 1126.99
51.8150 1217.86
51.8255 1311.58
51.8359 1407.47
51.8569 1602.67
51.8778 1796.02
51.8988 1979.12
51.9093 2064.00
51.9197 2142.99
51.9302 2215.08
51.9407 2279.18
51.9548 2351.22
51.9689 2405.20
51.9767 2426.73
51.9844 2442.14
51.9922 2451.29
52.0000 2454.11
52.0031 2453.46
52.0132 2444.32
52.0234 2424.60
52.0335 2394.54
52.0436 2354.65
52.0542 2302.73
52.0648 2241.39
52.0754 2171.51
52.0860 2094.10
52.0971 2006.49
52.1082 1913.24
52.1192 1815.52
52.1303 1714.81
52.1524 1509.10
52.1746 1305.44
52.1896 1171.80
52.2047 1044.68
52.2123 984.010
52.2198 925.569
52.2274 869.319
52.2349 815.497
52.2460 740.864
52.2570 671.603
52.2626 638.910
52.2681 607.602
52.2736 577.606
52.2792 548.905
52.2847 521.433
52.2902 495.265
52.2958 470.323
52.3013 446.577
52.3068 423.957
52.3124 402.509
52.3179 382.156
52.3234 362.861
52.3290 344.554
52.3345 327.262
52.3400 310.911
52.3456 295.463
52.3511 280.851
52.3566 267.091
52.3622 254.114
52.3677 241.884
52.3732 230.342
52.3788 219.494
52.3843 209.282
52.3898 199.671
52.3954 190.612
52.4009 182.106
52.4064 174.105
52.4120 166.578
52.4215 154.603
52.4311 143.825
52.4406 134.116
52.4502 125.371
52.4597 117.467
52.4693 110.327
52.4789 103.851
52.4884 97.9778
52.4980 92.6289
52.5075 87.7510
52.5171 83.2917
52.5266 79.2086
52.5362 75.4526
52.5457 71.9956
52.5553 68.7990
52.5649 65.8418
52.5759 62.6775
52.5870 59.7649
52.5981 57.0760
52.6091 54.5885
52.6202 52.2768
52.6313 50.1269
52.6423 48.1191
52.6534 46.2433
52.6645 44.4839
52.6755 42.8336
52.6866 41.2799
52.6976 39.8175
52.7198 37.1323
52.7419 34.7282
52.7570 33.2291
52.7721 31.8311
52.7872 30.5250
52.8023 29.3024
52.8174 28.1560
52.8324 27.0794
52.8475 26.0667
52.8626 25.1136
52.8777 24.2140
52.8928 23.3644
52.9230 21.8006
52.9532 20.3962
52.9833 19.1300
53.0055 18.2781
53.0276 17.4849
53.0497 16.7448
53.0719 16.0531
53.0940 15.4055
53.1161 14.7983
53.1382 14.2282
53.1604 13.6921
53.1825 13.1872
53.2046 12.7114
53.2268 12.2624
53.2489 11.8382
53.2932 11.0568
53.3374 10.3547
53.3857 9.66686
53.4340 9.04977
53.4823 8.49374
53.5306 7.99114
53.5789 7.53511
53.6271 7.12017
53.6754 6.74131
53.7237 6.39451
53.7680 6.10155
53.8122 5.83014
53.8565 5.57812
53.9008 5.34370
53.9450 5.12522
53.9893 4.92136
54.0335 4.73082
54.0778 4.55246
54.1221 4.38523
54.1663 4.22828
54.2106 4.08075
54.2549 3.94191
54.3434 3.68767
54.4319 3.46090
54.5204 3.25778
54.6089 3.07517
54.6975 2.91038
54.7860 2.76120
54.8745 2.62573
54.9630 2.50242
55.0516 2.38992
55.1401 2.28703
55.2286 2.19262
55.3171 2.10574
55.4057 2.02560
55.4942 1.95161
55.5827 1.88319
55.6712 1.81985
55.7597 1.76113
55.8483 1.70661
55.9368 1.65595
56.0253 1.60881
56.2024 1.52399
56.3794 1.45019
56.5564 1.38584
56.6772 1.34670
56.7979 1.31102
56.9186 1.27847
57.0393 1.24880
57.1600 1.22178
57.2807 1.19724
57.5222 1.15502
57.7636 1.12045
58.0050 1.09262
58.2464 1.07096
58.4879 1.05490
58.7454 1.04344
59.0029 1.03745
59.1800 1.03636
59.3570 1.03768
59.5341 1.04136
59.7111 1.04739
59.8881 1.05578
60.0652 1.06656
60.2422 1.07978
60.4193 1.09551
60.5963 1.11384
60.7734 1.13489
60.9504 1.15880
61.1275 1.18573
61.3045 1.21589
61.4816 1.24951
61.6586 1.28686
61.8356 1.32825
62.0449 1.38288
62.2541 1.44420
62.4634 1.51292
62.6726 1.59058
62.8818 1.67826
63.0911 1.77726
63.3003 1.88932
63.4049 1.95088
63.5095 2.01652
63.6866 2.13789
63.8636 2.27383
64.0407 2.42661
64.1292 2.51014
64.2177 2.59895
64.3063 2.69348
64.3948 2.79421
64.4833 2.90166
64.5718 3.01645
64.6603 3.13924
64.7489 3.27075
64.8374 3.41181
64.9259 3.56333
65.0305 3.75722
65.1351 3.96897
65.2398 4.20095
65.3444 4.45610
65.4490 4.73764
65.5536 5.04921
65.6582 5.39508
65.7629 5.78037
65.8313 6.05658
65.8997 6.35423
65.9681 6.67567
66.0365 7.02339
66.1049 7.40045
66.1733 7.81017
66.2075 8.02852
66.2417 8.25659
66.2759 8.49496
66.3101 8.74428
66.3352 8.93500
66.3604 9.13230
66.3855 9.33648
66.4107 9.54787
66.4358 9.76681
66.4610 9.99367
66.4861 10.2288
66.5113 10.4727
66.5334 10.6949
66.5555 10.9244
66.5777 11.1617
66.5998 11.4071
66.6219 11.6610
66.6441 11.9238
66.6662 12.1957
66.6883 12.4774
66.7004 12.6354
66.7125 12.7964
66.7235 12.9469
66.7346 13.1000
66.7457 13.2560
66.7567 13.4148
66.7678 13.5768
66.7789 13.7416
66.7899 13.9096
66.8010 14.0807
66.8121 14.2553
66.8231 14.4330
66.8342 14.6144
66.8453 14.7991
66.8563 14.9876
66.8674 15.1796
66.8785 15.3757
66.8895 15.5755
66.9006 15.7796
66.9117 15.9878
66.9227 16.2002
66.9338 16.4169
66.9449 16.6382
66.9559 16.8640
66.9670 17.0947
66.9780 17.3301
66.9891 17.5708
67.0002 17.8164
67.0112 18.0676
67.0223 18.3241
67.0334 18.5864
67.0444 18.8543
67.0555 19.1285
67.0666 19.4086
67.0766 19.6689
67.0867 19.9346
67.0967 20.2059
67.1068 20.4828
67.1169 20.7657
67.1269 21.0547
67.1370 21.3498
67.1470 21.6514
67.1571 21.9596
67.1672 22.2746
67.1772 22.5966
67.1873 22.9258
67.1973 23.2625
67.2074 23.6068
67.2175 23.9590
67.2275 24.3191
67.2386 24.7253
67.2496 25.1418
67.2607 25.5695
67.2718 26.0082
67.2828 26.4589
67.2939 26.9214
67.3050 27.3969
67.3160 27.8849
67.3271 28.3870
67.3382 28.9026
67.3492 29.4333
67.3603 29.9787
67.3714 30.5404
67.3824 31.1178
67.3935 31.7129
67.4046 32.3251
67.4156 32.9563
67.4267 33.6068
67.4378 34.2772
67.4488 34.9679
67.4599 35.6810
67.4710 36.4162
67.4820 37.1757
67.4931 37.9593
67.5042 38.7695
67.5152 39.6059
67.5263 40.4715
67.5373 41.3659
67.5484 42.2921
67.5595 43.2500
67.5705 44.2429
67.5816 45.2707
67.5927 46.3371
67.6037 47.4420
67.6148 48.5894
67.6259 49.7797
67.6369 51.0170
67.6480 52.3019
67.6591 53.6393
67.6701 55.0296
67.6812 56.4784
67.6923 57.9865
67.7033 59.5603
67.7144 61.2006
67.7255 62.9148
67.7365 64.7043
67.7476 66.5771
67.7586 68.5355
67.7697 70.5886
67.7808 72.7412
67.7919 75.0003
67.8029 77.3713
67.8140 79.8671
67.8250 82.4924
67.8361 85.2622
67.8472 88.1829
67.8582 91.2723
67.8693 94.5391
67.8804 98.0048
67.8914 101.681
67.9025 105.593
67.9136 109.757
67.9246 114.205
67.9357 118.956
67.9448 123.100
67.9538 127.486
67.9629 132.144
67.9719 137.090
67.9810 142.358
67.9900 147.968
67.9991 153.955
68.0081 160.356
68.0172 167.217
68.0262 174.566
68.0353 182.456
68.0443 190.941
68.0534 200.087
68.0624 209.937
68.0715 220.567
68.0805 232.053
68.0861 239.540
68.0916 247.383
68.0972 255.631
68.1027 264.275
68.1082 273.370
68.1138 282.905
68.1193 292.922
68.1248 303.447
68.1304 314.526
68.1359 326.146
68.1414 338.357
68.1469 351.187
68.1525 364.693
68.1580 378.855
68.1635 393.732
68.1691 409.356
68.1746 425.791
68.1801 443.011
68.1857 461.083
68.1912 480.040
68.1967 499.955
68.2023 520.794
68.2078 542.627
68.2133 565.491
68.2189 589.466
68.2244 614.501
68.2299 640.674
68.2355 668.020
68.2410 696.624
68.2465 726.417
68.2521 757.480
68.2576 789.841
68.2687 858.634
68.2797 932.867
68.2908 1012.82
68.3019 1098.46
68.3129 1189.96
68.3240 1287.14
68.3351 1390.05
68.3461 1498.32
68.3622 1665.04
68.3783 1841.28
68.3944 2025.50
68.4105 2215.29
68.4548 2743.60
68.4769 2994.78
68.4880 3112.88
68.4990 3224.41
68.5103 3330.12
68.5216 3426.43
68.5328 3512.28
68.5441 3586.64
68.5570 3656.46
68.5699 3708.86
68.5828 3742.97
68.5957 3758.21
68.6000 3759.04
68.6043 3757.74
68.6183 3738.87
68.6323 3697.97
68.6462 3635.81
68.6602 3553.69
68.6716 3473.19
68.6829 3381.50
68.6943 3279.75
68.7057 3169.16
68.7170 3052.07
68.7282 2928.83
68.7508 2669.22
68.7999 2083.49
68.8225 1825.18
68.8337 1701.59
68.8450 1582.55
68.8563 1468.55
68.8675 1359.97
68.8788 1257.09
68.8901 1160.17
68.9013 1069.12
68.9126 984.049
68.9239 904.882
68.9351 831.562
68.9464 763.781
68.9577 701.443
68.9689 644.186
68.9802 591.836
68.9884 556.602
68.9966 523.712
69.0048 492.968
69.0130 464.329
69.0212 437.608
69.0294 412.755
69.0376 389.599
69.0458 368.086
69.0540 348.058
69.0621 329.463
69.0703 312.159
69.0785 296.095
69.0867 281.144
69.0949 267.260
69.1031 254.346
69.1113 242.328
69.1226 227.132
69.1338 213.339
69.1451 200.803
69.1564 189.397
69.1676 178.983
69.1789 169.464
69.1902 160.743
69.2014 152.743
69.2127 145.375
69.2240 138.578
69.2353 132.294
69.2465 126.476
69.2578 121.068
69.2691 116.034
69.2803 111.339
69.2916 106.954
69.3029 102.844
69.3141 98.9872
69.3254 95.3624
69.3367 91.9524
69.3479 88.7338
69.3592 85.6941
69.3817 80.0986
69.4043 75.0649
69.4268 70.5194
69.4493 66.3955
69.4719 62.6397
69.4934 59.3564
69.5149 56.3348
69.5364 53.5468
69.5579 50.9678
69.5794 48.5769
69.6009 46.3554
69.6224 44.2873
69.6439 42.3583
69.6654 40.5560
69.6870 38.8691
69.7085 37.2878
69.7300 35.8033
69.7515 34.4076
69.7730 33.0937
69.7945 31.8552
69.8160 30.6864
69.8386 29.5306
69.8611 28.4407
69.8836 27.4107
69.9062 26.4372
69.9512 24.6418
69.9963 23.0263
70.0414 21.5673
70.0864 20.2451
70.1315 19.0428
