Ni-62(n,g) ENDFB-8.0
63064.0 0.00252644
63065.4 0.00277784
63066.9 0.00308647
63068.3 0.00348463
63069.7 0.00401845
63071.1 0.00478142
63071.8 0.00529875
63072.5 0.00593218
63073.5 0.00718114
63074.6 0.00894896
63075.1 0.0100970
63075.6 0.0114684
63076.1 0.0131062
63076.7 0.0150194
63077.2 0.0173395
63077.7 0.0200975
63078.2 0.0233679
63078.7 0.0271536
63079.2 0.0316946
63079.8 0.0370256
63080.3 0.0432591
63080.8 0.0503672
63081.3 0.0587574
63081.8 0.0684390
63082.9 0.0922607
63083.9 0.123031
63084.9 0.161517
63086.0 0.209511
63087.0 0.266860
63088.1 0.335034
63089.1 0.412506
63090.7 0.551013
63092.3 0.702927
63093.9 0.857303
63095.5 0.999046
63096.8 1.09498
63098.1 1.16305
63099.4 1.19594
63100.0 1.20036
63100.7 1.19504
63101.9 1.16299
63102.6 1.13025
63103.3 1.08849
63104.7 0.983288
63110.4 0.459266
63111.0 0.405305
63112.0 0.330785
63113.0 0.265631
63114.0 0.210015
63115.0 0.164033
63115.7 0.136254
63116.4 0.112456
63117.1 0.0922781
63117.8 0.0755554
63118.5 0.0614305
63119.3 0.0497901
63120.0 0.0402803
63120.7 0.0326717
63121.4 0.0264552
63122.1 0.0214896
63122.8 0.0175470
63123.5 0.0144713
63124.2 0.0120116
63124.9 0.0101044
63125.6 0.00858399
63126.3 0.00740459
63127.0 0.00646022
63127.7 0.00571186
63128.4 0.00511412
63129.1 0.00463792
63130.6 0.00391588
63132.0 0.00341007
63133.4 0.00302928
63134.8 0.00273187
63137.6 0.00228307
63141.3 0.00187070
63144.9 0.00157251
63148.6 0.00134747
63152.3 0.00117247
63155.9 0.00103327
63159.6 0.000920583
63166.9 0.000751342
63174.2 0.000631845
63181.5 0.000544605
63188.9 0.000479009
63196.2 0.000427994
63203.5 0.000387236
63210.8 0.000354369
63225.4 0.000305719
63240.1 0.000272324
63254.7 0.000246950
63284.0 0.000213513
63313.2 0.000193048
63352.5 0.000176044
63391.7 0.000165193
63470.2 0.000153243
63627.2 0.000142185
63941.2 0.000134794
64569.2 0.000130045
65825.1 0.000126219
67187.5 0.000124994
69912.3 0.000128315
71274.7 0.000133461
72637.1 0.000144106
73169.2 0.000154338
73435.3 0.000167284
73568.4 0.000181683
73634.9 0.000195719
73701.4 0.000217126
73738.7 0.000237460
73775.9 0.000268060
73794.6 0.000290212
73813.2 0.000319298
73831.8 0.000358654
73850.4 0.000412611
73861.7 0.000456475
73873.1 0.000513510
73884.4 0.000588548
73895.7 0.000689966
73907.0 0.000831112
73912.6 0.000923124
73918.3 0.00103533
73924.0 0.00117544
73929.6 0.00135296
73935.3 0.00158261
73940.9 0.00188696
73945.6 0.00221951
73950.2 0.00266096
73954.9 0.00326851
73957.2 0.00366507
73959.5 0.00414890
73961.9 0.00476150
73964.2 0.00557059
73966.5 0.00672172
73967.7 0.00751133
73968.8 0.00852988
73970.0 0.00989429
73971.2 0.0117348
73972.3 0.0143078
73973.5 0.0178843
73974.1 0.0202288
73974.7 0.0229668
73975.3 0.0262127
73975.8 0.0300555
73976.4 0.0345961
73977.0 0.0399483
73977.6 0.0462387
73978.2 0.0536073
73978.9 0.0656565
73979.7 0.0804151
73980.5 0.0983441
73981.3 0.119932
73982.1 0.145684
73982.9 0.176099
73983.7 0.211654
73984.5 0.252772
73985.3 0.299797
73986.1 0.352958
73986.8 0.412336
73987.6 0.477836
73989.2 0.625754
73990.8 0.791444
73993.5 1.08347
73994.8 1.21904
73996.1 1.33578
73997.4 1.42080
73998.6 1.47600
73999.6 1.49573
74000.0 1.49773
74000.0 1.49771
74000.2 1.49743
74000.3 1.49683
74000.5 1.49477
74001.0 1.48707
74001.8 1.46297
74002.5 1.42628
74003.4 1.37009
74004.3 1.30134
74005.2 1.22175
74006.1 1.13384
74008.2 0.899126
74010.4 0.666206
74011.5 0.559431
74012.6 0.462323
74013.6 0.376221
74014.7 0.302318
74015.4 0.257815
74016.2 0.218522
74016.9 0.184169
74017.7 0.154792
74018.4 0.129209
74019.1 0.107716
74019.9 0.0893133
74020.6 0.0741016
74021.3 0.0612755
74022.1 0.0508245
74022.8 0.0421283
74023.5 0.0351267
74024.3 0.0293613
74025.0 0.0247597
74025.7 0.0209960
74026.5 0.0180051
74027.2 0.0155632
74028.0 0.0135965
74028.7 0.0120078
74029.4 0.0107337
74030.9 0.00881661
74032.4 0.00748674
74033.8 0.00652273
74035.3 0.00579083
74036.8 0.00521113
74038.2 0.00473579
74041.4 0.00394929
74043.7 0.00349594
74046.1 0.00312554
74050.8 0.00255537
74053.9 0.00226438
74057.1 0.00202461
74063.4 0.00165479
74069.6 0.00138567
74075.9 0.00118373
74082.2 0.00102836
74088.5 0.000906447
74094.7 0.000808926
74101.0 0.000729990
74113.6 0.000610218
74126.1 0.000523989
74138.7 0.000460533
74151.2 0.000412494
74163.8 0.000375344
74176.3 0.000346405
74209.3 0.000293512
74242.3 0.000260729
74308.2 0.000224982
74374.1 0.000207231
74440.0 0.000198189
74571.8 0.000189330
74703.6 0.000187346
74942.2 0.000191776
75180.7 0.000201974
75419.3 0.000218048
75657.8 0.000242448
75795.9 0.000262537
75934.0 0.000289295
76072.1 0.000325935
76210.2 0.000378132
76285.5 0.000416514
76360.9 0.000465327
76436.2 0.000528557
76511.5 0.000612540
76577.4 0.000711059
76643.3 0.000844394
76709.3 0.00103133
76742.2 0.00115451
76775.2 0.00130405
76809.7 0.00150113
76844.2 0.00175335
76878.7 0.00208344
76913.3 0.00252716
76943.1 0.00304625
76958.0 0.00337208
76972.9 0.00375622
76987.8 0.00421348
77002.7 0.00476314
77017.6 0.00542862
77032.5 0.00625175
77041.2 0.00682178
77049.8 0.00747485
77058.4 0.00822878
77067.1 0.00910543
77075.7 0.0101330
77084.3 0.0113481
77092.9 0.0127993
77101.6 0.0145521
77109.8 0.0165890
77118.1 0.0190905
77122.2 0.0205608
77126.3 0.0222090
77134.5 0.0261650
77142.8 0.0312860
77151.0 0.0380695
77159.3 0.0472923
77163.4 0.0531973
77167.5 0.0602558
77170.6 0.0666363
77173.8 0.0740801
77176.9 0.0828302
77178.5 0.0877896
77180.0 0.0931994
77182.2 0.101479
77184.4 0.110879
77186.5 0.121596
77188.7 0.133808
77189.8 0.140608
77190.8 0.147908
77191.9 0.155748
77193.0 0.164178
77194.1 0.173247
77195.2 0.183010
77196.2 0.193524
77197.3 0.204742
77198.6 0.219295
77199.9 0.235057
77201.1 0.252384
77202.4 0.271109
77203.0 0.281155
77203.7 0.291626
77204.3 0.302530
77205.0 0.313696
77205.6 0.325486
77206.2 0.337731
77206.9 0.350434
77207.5 0.363387
77208.5 0.385075
77209.5 0.407644
77210.5 0.431259
77211.5 0.455848
77212.5 0.481574
77213.5 0.507800
77214.5 0.534617
77215.5 0.561837
77216.4 0.585127
77217.2 0.608123
77218.9 0.653662
77220.6 0.697005
77222.3 0.736582
77224.2 0.775138
77226.1 0.804512
77227.1 0.815222
77228.1 0.822915
77229.0 0.827623
77230.0 0.829175
77231.2 0.826692
77232.4 0.819324
77233.6 0.807260
77234.8 0.790805
77235.7 0.777532
77236.5 0.762612
77237.3 0.746200
77238.1 0.728689
77238.9 0.709811
77239.7 0.689953
77241.3 0.648269
77242.9 0.604485
77244.5 0.560387
77246.2 0.516513
77247.8 0.474282
77250.9 0.397730
77254.1 0.331848
77255.7 0.302961
77257.2 0.276769
77258.8 0.253130
77260.4 0.231992
77262.0 0.212887
77263.5 0.195751
77265.1 0.180383
77266.7 0.166678
77268.3 0.154284
77269.8 0.143201
77271.4 0.133145
77273.0 0.124119
77275.0 0.113794
77277.0 0.104665
77279.0 0.0965654
77281.0 0.0893850
77283.0 0.0829324
77285.0 0.0771437
77287.1 0.0719328
77289.1 0.0672488
77292.2 0.0607208
77295.4 0.0551084
77298.5 0.0502348
77301.7 0.0459773
77304.8 0.0422261
77308.0 0.0389250
77311.1 0.0359960
77314.3 0.0333857
77318.3 0.0304479
77322.3 0.0278885
77326.3 0.0256404
77330.3 0.0236554
77338.4 0.0203187
77346.4 0.0176456
77352.7 0.0158973
77359.0 0.0143979
77365.3 0.0131028
77371.6 0.0119781
77384.2 0.0101260
77396.8 0.00867712
77405.4 0.00786280
77414.0 0.00715994
77431.2 0.00601684
77448.4 0.00513173
77465.6 0.00443178
77490.9 0.00364469
77516.1 0.00305663
77541.3 0.00260576
77566.5 0.00225266
77605.5 0.00184069
77644.5 0.00154032
77683.5 0.00131323
77722.5 0.00113818
77772.9 0.000965452
77823.4 0.000835257
77873.8 0.000734833
77924.3 0.000655956
78002.3 0.000564708
78080.2 0.000499149
78158.2 0.000454097
78236.2 0.000432133
78268.3 0.000435101
78300.4 0.000454504
78316.4 0.000477824
78332.5 0.000517981
78340.5 0.000550220
78348.5 0.000596004
78356.6 0.000662607
78364.6 0.000763734
78369.2 0.000847868
78373.8 0.000963481
78378.4 0.00113028
78380.7 0.00124529
78382.9 0.00139751
78385.2 0.00161809
78386.4 0.00177302
78387.5 0.00197442
78388.7 0.00224877
78389.8 0.00262493
78391.0 0.00315902
78392.1 0.00391167
78392.7 0.00440977
78393.3 0.00499478
78393.8 0.00570553
78394.4 0.00653818
78395.0 0.00754611
78395.6 0.00872140
78396.1 0.0101098
78396.7 0.0117445
78397.3 0.0136988
78397.9 0.0159463
78398.4 0.0185621
78399.0 0.0215933
78399.6 0.0251559
78400.1 0.0291806
78401.3 0.0390073
78402.0 0.0462583
78402.7 0.0544811
78404.0 0.0744758
78405.4 0.0996564
78406.7 0.130315
78408.1 0.166613
78409.5 0.207362
78412.2 0.297302
78414.5 0.371096
78416.8 0.429453
78418.8 0.458488
78419.6 0.463079
78420.0 0.463564
78420.7 0.461763
78422.0 0.450366
78423.5 0.424404
78425.0 0.387531
78428.2 0.285792
78431.4 0.182254
78433.2 0.132266
78434.1 0.110931
78435.0 0.0920617
78435.9 0.0754637
78436.8 0.0613950
78437.7 0.0501032
78438.6 0.0405901
78439.4 0.0326718
78440.3 0.0262256
78441.1 0.0209124
78442.0 0.0166349
78442.9 0.0132257
78443.7 0.0105615
78444.6 0.00844775
78445.4 0.00680498
78446.3 0.00553618
78447.1 0.00457072
78448.0 0.00382076
78448.9 0.00324630
78449.7 0.00280549
78450.6 0.00246912
78451.4 0.00220433
78452.3 0.00199641
78454.0 0.00169846
78455.7 0.00149559
78457.4 0.00134915
78460.9 0.00114386
78464.3 0.00100202
78467.9 0.000889515
78471.6 0.000803526
78478.9 0.000681622
78486.2 0.000600083
78493.5 0.000542939
78507.7 0.000470258
78521.9 0.000424584
78536.1 0.000394488
78550.2 0.000373843
78578.6 0.000344283
78606.9 0.000326190
78663.6 0.000302272
78720.3 0.000287156
78833.6 0.000267442
78947.0 0.000254215
79283.5 0.000231278
79619.9 0.000219769
80292.8 0.000211908
81346.0 0.000216921
82399.3 0.000232219
83452.5 0.000255001
83979.1 0.000269363
84505.7 0.000286010
85207.9 0.000312569
85910.1 0.000345176
86612.2 0.000385665
87314.4 0.000436752
87899.5 0.000490571
88484.6 0.000557641
88777.2 0.000598299
89069.8 0.000644457
89216.0 0.000669613
89362.3 0.000697086
89508.6 0.000726039
89654.9 0.000757487
89771.9 0.000784490
89888.9 0.000813214
90006.0 0.000843812
90123.0 0.000876448
90240.0 0.000911297
90298.5 0.000929610
90357.0 0.000948578
90415.6 0.000968216
90474.1 0.000988549
90532.6 0.00100962
90591.1 0.00103145
90649.6 0.00105409
90708.1 0.00107758
90788.6 0.00111138
90828.8 0.00112887
90869.0 0.00114691
90949.5 0.00118437
90989.7 0.00120388
91029.9 0.00122396
91070.2 0.00124451
91110.4 0.00126566
91150.6 0.00128748
91190.9 0.00130982
91231.1 0.00133279
91271.3 0.00135655
91311.5 0.00138092
91351.8 0.00140592
91392.0 0.00143183
91432.2 0.00145845
91472.5 0.00148576
91512.7 0.00151404
91552.9 0.00154320
91593.1 0.00157310
91633.4 0.00160406
91673.6 0.00163605
91713.8 0.00166889
91754.0 0.00170283
91794.3 0.00173803
91834.5 0.00177417
91874.7 0.00181149
91915.0 0.00185027
91955.2 0.00189018
91995.4 0.00193130
92035.6 0.00197412
92075.9 0.00201828
92116.1 0.00206376
92156.3 0.00211109
92196.5 0.00216008
92236.8 0.00221051
92277.0 0.00226296
92317.2 0.00231741
92357.5 0.00237348
92397.7 0.00243171
92437.9 0.00249236
92478.1 0.00255486
92518.4 0.00261963
92558.6 0.00268728
92598.8 0.00275713
92639.0 0.00282935
92677.4 0.00290144
92715.8 0.00297580
92754.2 0.00305257
92792.6 0.00313286
92831.0 0.00321562
92869.4 0.00330123
92907.8 0.00339077
92946.2 0.00348305
92984.6 0.00357873
93023.0 0.00367887
93061.4 0.00378216
93099.8 0.00388975
93138.2 0.00400296
93176.6 0.00412076
93215.0 0.00424574
93253.4 0.00438117
93317.4 0.00467972
93349.4 0.00502893
93357.4 0.00523611
93361.4 0.00542563
93365.4 0.00583885
93367.4 0.00627827
93369.4 0.00706836
93370.4 0.00767955
93371.4 0.00850112
93372.4 0.00959988
93373.4 0.0110589
93374.4 0.0129796
93375.4 0.0154830
93376.4 0.0187104
93377.4 0.0228224
93378.4 0.0279970
93379.4 0.0344244
93380.4 0.0423009
93381.4 0.0518188
93382.2 0.0607349
93383.0 0.0708931
93384.6 0.0951556
93386.2 0.124787
93387.8 0.159444
93394.2 0.318085
93395.9 0.352645
93397.7 0.377165
93399.1 0.387990
93399.7 0.389803
93400.0 0.390003
93400.0 0.390000
93400.2 0.389908
93400.4 0.389695
93400.7 0.388902
93401.9 0.381929
93403.8 0.357242
93405.5 0.325356
93407.1 0.286878
93410.4 0.202466
93412.0 0.164627
93413.5 0.130598
93415.0 0.100937
93416.6 0.0764370
93418.1 0.0567103
93418.9 0.0486289
93419.7 0.0415927
93420.4 0.0355187
93421.2 0.0303187
93422.0 0.0259031
93422.8 0.0221829
93423.5 0.0190360
93424.3 0.0164612
93425.1 0.0143400
93425.8 0.0126041
93426.6 0.0111928
93427.4 0.0100521
93428.2 0.00913526
93428.9 0.00840187
93430.5 0.00734843
93432.0 0.00669202
93433.6 0.00628024
93435.1 0.00601901
93438.2 0.00573324
93441.3 0.00559028
93447.4 0.00544219
93459.8 0.00531728
93469.5 0.00528446
93492.7 0.00529391
93515.9 0.00534938
93562.3 0.00550706
93608.7 0.00568813
93655.1 0.00588187
93701.5 0.00608398
93747.9 0.00629251
93840.6 0.00672488
93894.4 0.00698228
93948.1 0.00724161
94001.8 0.00750201
94055.5 0.00776095
94162.9 0.00826440
94270.3 0.00872620
94377.7 0.00912635
94485.2 0.00942933
94538.9 0.00954267
94592.6 0.00961714
94646.3 0.00966385
94700.0 0.00968064
94778.1 0.00963845
94817.2 0.00959122
94856.3 0.00952547
94934.4 0.00934687
95012.5 0.00911194
95075.1 0.00888741
95137.6 0.00863841
95200.2 0.00837112
95262.7 0.00808966
95325.3 0.00779776
95387.8 0.00750007
95512.9 0.00690745
95763.1 0.00579042
95888.2 0.00528793
96013.3 0.00483496
96187.3 0.00428351
96274.3 0.00403915
96361.3 0.00381537
96448.4 0.00360895
96535.4 0.00342040
96622.4 0.00324762
96709.4 0.00308879
96851.8 0.00285823
96994.2 0.00265995
97136.5 0.00248742
97207.7 0.00240852
97278.9 0.00233788
97350.1 0.00226947
97421.3 0.00220835
97563.7 0.00209632
97706.1 0.00199963
97848.4 0.00191667
98022.5 0.00183245
98109.5 0.00179526
98196.5 0.00176275
98370.5 0.00170651
98544.5 0.00166294
98718.6 0.00162929
98892.6 0.00160590
99066.6 0.00159137
99240.6 0.00158465
99430.5 0.00158707
99620.3 0.00159766
99810.2 0.00161770
100000 0.00164559
100142 0.00167254
100283 0.00170412
100425 0.00174069
100567 0.00178271
100638 0.00180551
100709 0.00182973
100850 0.00188268
100921 0.00191115
100992 0.00194151
101063 0.00197322
101134 0.00200624
101205 0.00204126
101275 0.00207793
101346 0.00211644
101417 0.00215680
101488 0.00219907
101559 0.00224334
101630 0.00228977
101700 0.00233823
101739 0.00236575
101778 0.00239389
101816 0.00242268
101855 0.00245220
101890 0.00248011
101926 0.00250856
101961 0.00253761
101997 0.00256745
102032 0.00259811
102068 0.00262931
102103 0.00266138
102138 0.00269429
102174 0.00272802
102209 0.00276256
102245 0.00279813
102280 0.00283453
102316 0.00287204
102351 0.00291069
102386 0.00295038
102422 0.00299122
102486 0.00306946
102518 0.00311031
102551 0.00315287
102583 0.00319668
102615 0.00324254
102679 0.00334040
102744 0.00344981
102776 0.00350964
102808 0.00357527
102840 0.00364564
102873 0.00372449
102905 0.00381152
102937 0.00391340
103001 0.00418190
103066 0.00462279
103098 0.00498534
103130 0.00554938
103146 0.00596483
103162 0.00651945
103179 0.00728541
103195 0.00844621
103203 0.00926181
103211 0.0102962
103219 0.0116898
103227 0.0135816
103235 0.0163127
103239 0.0181181
103243 0.0203631
103247 0.0232973
103251 0.0270511
103255 0.0321456
103257 0.0354405
103259 0.0394548
103262 0.0477774
103264 0.0531574
103265 0.0598249
103267 0.0682238
103268 0.0789573
103270 0.0928310
103271 0.110896
103273 0.136296
103274 0.167599
103276 0.208144
103277 0.260122
103278 0.293316
103279 0.325841
103279 0.367290
103280 0.407532
103281 0.458307
103282 0.507087
103282 0.567947
103283 0.625729
103284 0.725024
103285 0.834328
103286 0.952792
103288 1.07905
103289 1.21121
103290 1.34685
103292 1.61658
103293 1.73263
103294 1.84075
103295 1.93821
103296 2.02242
103297 2.06562
103297 2.10276
103298 2.13346
103298 2.15389
103299 2.17838
103300 2.18660
103300 2.18650
103300 2.18496
103301 2.18293
103301 2.17429
103302 2.14214
103303 2.11364
103303 2.08487
103304 2.00663
103305 1.95605
103306 1.90052
103307 1.78769
103308 1.66361
103309 1.53195
103311 1.26013
103313 1.00922
103314 0.887036
103315 0.783394
103316 0.678587
103317 0.592185
103318 0.529273
103319 0.478728
103320 0.425996
103320 0.384114
103321 0.340889
103322 0.306906
103323 0.272165
103323 0.245093
103325 0.196400
103326 0.158535
103328 0.129362
103329 0.108315
103331 0.0908854
103332 0.0774910
103334 0.0671160
103335 0.0589847
103337 0.0525176
103338 0.0472889
103341 0.0396171
103343 0.0350770
103346 0.0315906
103350 0.0261985
103355 0.0223284
103359 0.0194884
103366 0.0160611
103374 0.0137272
103381 0.0120329
103388 0.0107595
103396 0.00977970
103403 0.00901168
103418 0.00790812
103432 0.00717356
103447 0.00664808
103476 0.00598271
103501 0.00565159
103525 0.00543859
103575 0.00520758
103624 0.00511658
103674 0.00509151
103716 0.00510381
103759 0.00513580
103844 0.00523701
103930 0.00536678
104015 0.00551493
104058 0.00559339
104100 0.00567449
104143 0.00575690
104186 0.00584123
104271 0.00601299
104356 0.00618734
104437 0.00635351
104518 0.00651880
104599 0.00668171
104680 0.00683929
104761 0.00699319
104842 0.00713783
105003 0.00740164
105327 0.00777709
105488 0.00786862
105650 0.00788584
105794 0.00783612
105938 0.00772863
106081 0.00756770
106225 0.00736010
106369 0.00711352
106513 0.00683695
106656 0.00653867
106800 0.00622726
106991 0.00580478
107087 0.00559362
107182 0.00538555
107374 0.00497873
107565 0.00459412
107947 0.00389717
108330 0.00330852
108678 0.00286110
109025 0.00248602
109373 0.00217209
109721 0.00190953
110069 0.00169029
110417 0.00150671
110765 0.00135455
111113 0.00123534
111429 0.00117786
111536 0.00118803
111642 0.00124821
111696 0.00131780
111749 0.00143990
111776 0.00154415
111803 0.00169750
111829 0.00192851
111843 0.00209521
111856 0.00231252
111872 0.00267005
111888 0.00318533
111896 0.00356308
111904 0.00405336
111913 0.00470286
111921 0.00558529
111930 0.00682623
111934 0.00764805
111938 0.00866344
111942 0.00994282
111946 0.0115931
111951 0.0137883
111955 0.0168462
111958 0.0205212
111960 0.0229145
111962 0.0259127
111963 0.0300228
111965 0.0351719
111967 0.0420923
111969 0.0515337
111969 0.0578899
111970 0.0654228
111972 0.0836483
111973 0.0958953
111974 0.108600
111975 0.142359
111976 0.164592
111977 0.190315
111979 0.249697
111981 0.325047
111982 0.418009
111984 0.501408
111985 0.587625
111987 0.792006
111992 1.23327
111994 1.40795
111996 1.48042
111997 1.53502
111998 1.58425
111999 1.61388
112000 1.62276
112000 1.62269
112000 1.62158
112001 1.61914
112001 1.61216
112002 1.58744
112004 1.53001
112005 1.44886
112007 1.33256
112008 1.19835
112011 0.907837
112013 0.731806
112015 0.572626
112017 0.436296
112019 0.330022
112020 0.283061
112021 0.241941
112022 0.206271
112023 0.175597
112024 0.149430
112025 0.127270
112026 0.108623
112027 0.0944543
112029 0.0765626
112030 0.0627815
112031 0.0521963
112033 0.0440576
112034 0.0377689
112036 0.0328666
112037 0.0289983
112038 0.0259005
112041 0.0212915
112044 0.0180360
112047 0.0156035
112050 0.0137680
112052 0.0122335
112055 0.0109745
112061 0.00906524
112066 0.00764288
112072 0.00658516
112077 0.00582904
112082 0.00521745
112092 0.00430724
112102 0.00366045
112111 0.00317928
112121 0.00281221
112131 0.00252671
112151 0.00212009
112171 0.00185078
112191 0.00165427
112210 0.00151011
112230 0.00140116
112260 0.00127911
112291 0.00119181
112351 0.00107677
112411 0.00100186
112471 0.000950136
112592 0.000880130
112712 0.000832245
113144 0.000723343
113575 0.000648582
114006 0.000588096
114438 0.000537267
114996 0.000482364
115554 0.000437177
116112 0.000400692
116670 0.000373908
117076 0.000364235
117317 0.000366584
117558 0.000381958
117679 0.000399326
117799 0.000430540
117920 0.000485579
117980 0.000530344
118040 0.000595117
118104 0.000701157
118136 0.000774096
118167 0.000869122
118199 0.000998913
118231 0.00117816
118262 0.00143514
118278 0.00160840
118294 0.00181743
118309 0.00206928
118324 0.00239353
118339 0.00281579
118354 0.00337525
118369 0.00415027
118377 0.00465552
118385 0.00525591
118392 0.00599677
118400 0.00690404
118407 0.00805463
118415 0.00954568
118421 0.0111954
118427 0.0133009
118434 0.0161474
118440 0.0200037
118443 0.0225518
118446 0.0256622
118450 0.0295341
118453 0.0343025
118456 0.0407716
118459 0.0493688
118461 0.0551507
118462 0.0622272
118464 0.0710159
118465 0.0813063
118467 0.0923016
118468 0.104607
118469 0.120829
118470 0.139067
118472 0.163125
118473 0.190083
118474 0.222427
118475 0.261012
118477 0.310877
118478 0.365264
118479 0.434166
118480 0.507653
118482 0.598447
118483 0.692672
118484 0.796588
118485 0.909443
118487 1.10318
118489 1.30842
118491 1.51451
118493 1.69878
118494 1.79205
118495 1.87624
118496 1.94943
118497 2.00989
118497 2.04811
118498 2.07663
118499 2.09499
118500 2.10250
118500 2.10324
118500 2.10290
118501 2.09917
118501 2.09322
118502 2.07354
118503 2.03934
118504 1.99876
118505 1.94250
118505 1.87606
118506 1.80072
118507 1.71786
118509 1.55660
118510 1.38468
118514 1.05051
118515 0.861233
118517 0.692533
118519 0.547986
118520 0.481974
118521 0.428393
118522 0.375093
118523 0.332447
118525 0.257486
118527 0.200184
118529 0.159066
118530 0.135755
118531 0.118088
118532 0.102373
118534 0.0904486
118535 0.0797868
118536 0.0716258
118539 0.0589473
118541 0.0493753
118543 0.0424843
118546 0.0369145
118548 0.0326465
118551 0.0290119
118553 0.0261073
118558 0.0214530
118563 0.0179919
118568 0.0153381
118573 0.0133310
118577 0.0117415
118582 0.0104056
118587 0.00931447
118596 0.00758553
118605 0.00632041
118614 0.00534937
118624 0.00460312
118633 0.00400527
118642 0.00352971
118651 0.00314286
118670 0.00254421
118688 0.00211212
118707 0.00179198
118725 0.00154826
118744 0.00135747
118762 0.00120878
118799 0.000988292
118837 0.000833891
118874 0.000723450
118911 0.000641206
118948 0.000579046
118999 0.000516713
119050 0.000467625
119101 0.000429362
119151 0.000401062
119253 0.000358530
119355 0.000329880
119559 0.000292574
119763 0.000269419
120189 0.000240004
120615 0.000221056
121467 0.000195112
122652 0.000169919
123837 0.000151035
125023 0.000136197
126208 0.000124415
127320 0.000115709
128431 0.000109053
129542 0.000104518
130653 0.000102415
131987 0.000105079
132654 0.000109879
133321 0.000118805
133950 0.000134177
134265 0.000146090
134580 0.000162514
134895 0.000185776
135210 0.000218390
135367 0.000241046
135525 0.000269401
135682 0.000305541
135840 0.000352674
135960 0.000399829
136080 0.000460017
136141 0.000493448
136201 0.000537398
136321 0.000634627
136442 0.000770778
136502 0.000858197
136562 0.000964477
136622 0.00109376
136682 0.00125159
136743 0.00144634
136803 0.00169103
136842 0.00189039
136881 0.00213005
136921 0.00242104
136960 0.00277723
137000 0.00322190
137039 0.00377427
137078 0.00449795
137118 0.00545355
137152 0.00658289
137187 0.00809851
137204 0.00906014
137222 0.0102044
137239 0.0115912
137256 0.0132714
137276 0.0156715
137296 0.0187855
137316 0.0229156
137325 0.0255245
137335 0.0285735
137348 0.0334492
137354 0.0363647
137361 0.0396194
137367 0.0433885
137373 0.0476408
137380 0.0526213
137386 0.0583100
137393 0.0657569
137400 0.0745493
137404 0.0796810
137407 0.0851748
137410 0.0914246
137414 0.0981521
137417 0.105155
137420 0.112898
137423 0.121479
137427 0.131014
137430 0.141636
137433 0.153497
137436 0.166771
137439 0.181164
137443 0.197818
137446 0.216540
137449 0.237588
137452 0.260452
137454 0.273286
137455 0.286863
137457 0.301212
137458 0.316356
137460 0.332314
137462 0.349096
137465 0.383957
137468 0.424341
137471 0.466359
137474 0.510519
137478 0.555806
137484 0.645197
137487 0.684190
137491 0.717169
137493 0.736796
137495 0.751271
137498 0.760065
137500 0.762854
137502 0.760710
137504 0.755967
137505 0.748616
137507 0.738781
137508 0.727445
137510 0.713279
137511 0.698244
137515 0.662655
137518 0.622503
137521 0.579621
137527 0.492139
137532 0.424120
137535 0.392041
137537 0.363145
137540 0.335217
137542 0.310416
137545 0.287586
137547 0.266641
137550 0.247475
137552 0.229965
137555 0.213982
137557 0.199398
137560 0.186089
137562 0.173937
137565 0.162831
137567 0.152673
137570 0.142305
137573 0.133213
137576 0.124625
137578 0.117066
137581 0.109899
137584 0.103568
137589 0.0923874
137594 0.0833615
137599 0.0757034
137604 0.0690285
137609 0.0631803
137614 0.0579346
137619 0.0533911
137624 0.0493544
137629 0.0457530
137639 0.0396279
137649 0.0346460
137659 0.0305435
137669 0.0271280
137679 0.0242266
137689 0.0217857
137709 0.0178879
137730 0.0149359
137750 0.0126688
137779 0.0101856
137808 0.00837403
137837 0.00700366
137866 0.00594870
137906 0.00484802
137946 0.00402935
137987 0.00340404
138027 0.00291817
138067 0.00253046
138107 0.00221534
138147 0.00195691
138187 0.00174257
138267 0.00140997
138347 0.00116749
138420 0.00100087
138493 0.000868668
138566 0.000761888
138639 0.000674966
138785 0.000544298
138930 0.000451066
139062 0.000388708
139193 0.000340792
139324 0.000302484
139455 0.000271576
139718 0.000225414
139980 0.000193344
140228 0.000171543
140476 0.000155278
140971 0.000133773
141467 0.000121605
141963 0.000116354
142196 0.000116115
142633 0.000120217
142852 0.000125211
143071 0.000133094
143289 0.000144730
143508 0.000163098
143617 0.000175983
143727 0.000192448
143836 0.000213901
143945 0.000242540
144091 0.000299759
144164 0.000338350
144237 0.000388705
144310 0.000457690
144383 0.000552705
144419 0.000613013
144456 0.000687156
144492 0.000779106
144528 0.000886861
144558 0.000995741
144587 0.00112994
144631 0.00139467
144652 0.00156623
144674 0.00177255
144696 0.00202705
144718 0.00234276
144740 0.00274317
144762 0.00324738
144784 0.00391856
144805 0.00484100
144824 0.00588863
144842 0.00732731
144851 0.00825714
144860 0.00937715
144869 0.0107383
144878 0.0124160
144887 0.0144291
144896 0.0170008
144904 0.0203548
144913 0.0247787
144922 0.0309398
144926 0.0348904
144930 0.0396739
144935 0.0457110
144939 0.0531311
144943 0.0626639
144948 0.0752845
144951 0.0907806
144955 0.112368
144957 0.126966
144959 0.143936
144961 0.164833
144963 0.190808
144965 0.225246
144967 0.266591
144969 0.321616
144971 0.387401
