Sm-150(n,tot) ENDFB-8.0
203.616 12.2276
203.685 12.8461
203.754 13.5407
203.823 14.3226
203.858 14.7510
203.892 15.2051
203.927 15.6883
203.961 16.2027
203.993 16.7051
204.025 17.2381
204.057 17.8040
204.088 18.4035
204.120 19.0431
204.152 19.7241
204.183 20.4499
204.215 21.2217
204.247 22.0485
204.278 22.9327
204.310 23.8794
204.342 24.8912
204.373 25.9808
204.405 27.1486
204.437 28.4104
204.468 29.7673
204.508 31.6585
204.549 33.7535
204.569 34.8897
204.589 36.0830
204.609 37.3502
204.629 38.6838
204.650 40.1032
204.670 41.6007
204.690 43.1985
204.710 44.8888
204.730 46.6974
204.750 48.6164
204.770 50.6762
204.791 52.8690
204.806 54.7142
204.822 56.6526
204.838 58.7176
204.854 60.8922
204.870 63.2145
204.886 65.6664
204.901 68.2744
204.917 71.0523
204.933 74.0342
204.949 77.1994
204.965 80.6063
204.981 84.2321
204.997 88.1450
205.012 92.3200
205.028 96.8073
205.044 101.636
205.060 106.871
205.076 112.483
205.092 118.579
205.107 125.124
205.123 132.245
205.139 139.901
205.155 148.186
205.171 157.154
205.187 166.928
205.202 177.446
205.218 188.910
205.234 201.244
205.250 214.677
205.266 229.118
205.282 244.724
205.297 261.577
205.307 273.042
205.318 285.071
205.328 297.687
205.338 310.777
205.348 324.624
205.358 339.123
205.368 354.295
205.378 370.000
205.398 403.876
205.418 440.569
205.438 480.581
205.459 523.632
205.474 560.036
205.490 598.300
205.506 638.926
205.522 681.407
205.538 726.265
205.554 772.904
205.569 821.548
205.585 872.124
205.617 979.022
205.649 1091.89
205.680 1210.02
205.712 1330.88
205.764 1530.37
205.790 1627.47
205.816 1720.96
205.847 1828.21
205.879 1924.65
205.904 1992.56
205.929 2050.63
205.955 2098.26
205.980 2134.18
206.005 2157.87
206.030 2169.06
206.038 2169.97
206.066 2163.14
206.093 2141.61
206.120 2105.95
206.147 2057.00
206.169 2010.36
206.190 1957.25
206.211 1898.16
206.232 1833.85
206.253 1766.46
206.273 1695.92
206.314 1547.17
206.367 1351.40
206.420 1158.70
206.440 1085.71
206.461 1015.31
206.482 947.191
206.502 882.278
206.523 820.162
206.544 761.595
206.564 706.106
206.585 654.278
206.606 605.606
206.626 560.307
206.647 518.304
206.668 479.669
206.688 443.898
206.709 411.190
206.730 381.067
206.750 353.653
206.766 334.014
206.782 315.733
206.798 298.729
206.814 283.019
206.830 268.329
206.846 254.767
206.862 242.091
206.878 230.393
206.894 219.458
206.910 209.301
206.926 199.863
206.942 191.141
206.958 182.974
206.974 175.417
206.990 168.329
207.006 161.759
207.026 153.849
207.047 146.598
207.068 139.938
207.088 133.835
207.109 128.178
207.130 122.947
207.150 118.101
207.171 113.621
207.192 109.431
207.212 105.523
207.233 101.870
207.254 98.4656
207.274 95.2551
207.295 92.2512
207.316 89.4082
207.336 86.7391
207.357 84.2048
207.378 81.8068
207.419 77.3887
207.460 73.4000
207.502 69.7820
207.543 66.4863
207.584 63.4724
207.625 60.7067
207.667 58.1605
207.708 55.8040
207.749 53.6277
207.791 51.6076
207.832 49.7280
207.873 47.9712
207.915 46.3337
207.956 44.8006
207.997 43.3627
208.039 42.0085
208.080 40.7372
208.121 39.5389
208.163 38.4078
208.204 37.3361
208.245 36.3241
208.287 35.3651
208.328 34.4551
208.411 32.7665
208.493 31.2380
208.576 29.8453
208.659 28.5747
208.741 27.4088
208.824 26.3379
208.906 25.3502
208.989 24.4366
209.060 23.7005
209.132 23.0095
209.203 22.3596
209.275 21.7472
209.346 21.1692
209.417 20.6229
209.489 20.1056
209.560 19.6159
209.632 19.1502
209.703 18.7076
209.846 17.8855
209.988 17.1369
210.131 16.4532
210.296 15.7312
210.462 15.0744
210.627 14.4741
210.792 13.9231
210.958 13.4153
211.123 12.9455
211.288 12.5096
211.453 12.1041
211.604 11.7586
211.754 11.4333
211.904 11.1260
212.055 10.8353
212.205 10.5595
212.355 10.2975
212.505 10.0482
212.656 9.81085
212.806 9.58427
212.956 9.36798
213.257 8.96299
213.557 8.59110
213.858 8.24857
214.056 8.03733
214.254 7.83707
214.551 7.55613
214.848 7.29752
214.997 7.17625
215.146 7.06041
215.294 6.94995
215.443 6.84499
215.443 6.84485
215.444 6.84430
215.445 6.84382
215.446 6.84279
215.449 6.84073
215.455 6.83662
215.479 6.82047
215.503 6.80447
215.550 6.77297
215.645 6.71167
215.834 6.59635
216.023 6.49114
216.213 6.39678
216.402 6.31411
216.591 6.24441
216.781 6.18921
216.970 6.15044
217.185 6.12932
217.292 6.12914
217.400 6.13671
217.507 6.15278
217.614 6.17824
217.722 6.21410
217.829 6.26152
217.960 6.33737
218.092 6.43554
218.223 6.55957
218.354 6.71367
218.485 6.90314
218.617 7.13401
218.682 7.26741
218.748 7.41430
218.813 7.57596
218.879 7.75385
218.974 8.04530
219.070 8.38028
219.165 8.76670
219.261 9.21257
219.309 9.46178
219.356 9.72971
219.404 10.0187
219.452 10.3306
219.499 10.6678
219.547 11.0327
219.595 11.4283
219.642 11.8577
219.708 12.5115
219.774 13.2467
219.839 14.0782
219.872 14.5351
219.905 15.0227
219.938 15.5438
219.971 16.1014
220.003 16.6991
220.036 17.3409
220.069 18.0311
220.102 18.7751
220.135 19.5788
220.167 20.4490
220.191 21.1295
220.215 21.8531
220.239 22.6238
220.263 23.4426
220.287 24.3216
220.311 25.2592
220.334 26.2701
220.358 27.3535
220.382 28.5276
220.406 29.7983
220.430 31.1778
220.454 32.6739
220.478 34.3154
220.501 36.1078
220.525 38.0887
220.549 40.2677
220.566 41.9047
220.582 43.6652
220.598 45.5618
220.615 47.6082
220.631 49.8200
220.648 52.2142
220.664 54.8093
220.680 57.6261
220.697 60.6871
220.713 64.0170
220.730 67.6426
220.746 71.5931
220.762 75.9001
220.779 80.5976
220.795 85.7221
220.812 91.3127
220.827 96.8693
220.841 102.842
220.856 109.301
220.871 116.282
220.886 123.823
220.901 131.960
220.916 140.734
220.931 150.184
220.946 160.421
220.961 171.348
220.976 183.072
220.991 195.630
221.005 209.060
221.020 223.398
221.035 238.676
221.050 254.926
221.067 273.964
221.083 294.239
221.099 315.773
221.116 338.577
221.132 362.656
221.149 388.002
221.165 414.595
221.181 442.403
221.198 471.381
221.214 501.469
221.247 564.658
221.280 631.185
221.313 700.019
221.357 795.435
221.402 888.739
221.435 953.527
221.468 1013.23
221.500 1066.12
221.517 1089.50
221.533 1110.59
221.553 1132.95
221.573 1151.30
221.593 1165.52
221.613 1175.45
221.632 1180.73
221.650 1182.08
221.670 1179.12
221.690 1171.59
221.710 1159.59
221.731 1143.26
221.748 1125.36
221.766 1104.40
221.784 1080.58
221.802 1054.12
221.820 1024.76
221.838 993.199
221.874 924.605
221.910 850.695
221.946 774.037
221.999 661.365
222.025 606.439
222.052 553.226
222.070 517.870
222.088 483.707
222.106 450.852
222.124 419.399
222.142 389.418
222.160 360.960
222.178 334.054
222.196 308.849
222.215 285.062
222.233 262.819
222.251 242.089
222.269 222.832
222.287 204.997
222.305 188.526
222.323 173.355
222.341 159.491
222.354 150.613
222.366 142.324
222.378 134.464
222.391 127.139
222.403 120.205
222.415 113.753
222.428 107.702
222.440 102.032
222.452 96.6784
222.465 91.7083
222.477 87.0569
222.489 82.7053
222.502 78.6033
222.514 74.7994
222.526 71.2426
222.538 67.9171
222.557 63.4124
222.575 59.3309
222.593 55.6311
222.611 52.2750
222.629 49.2283
222.647 46.4597
222.665 43.9407
222.683 41.6459
222.701 39.5525
222.719 37.6400
222.738 35.8900
222.756 34.2863
222.774 32.8143
222.792 31.4613
222.810 30.2157
222.828 29.0735
222.846 28.0131
222.864 27.0333
222.882 26.1269
222.900 25.2878
222.918 24.5105
222.937 23.7901
222.955 23.1223
222.973 22.5067
222.991 21.9330
223.009 21.4017
223.027 20.9102
223.045 20.4562
223.063 20.0375
223.081 19.6524
223.099 19.2990
223.117 18.9778
223.137 18.6577
223.157 18.3723
223.177 18.1187
223.196 17.8957
223.226 17.6164
223.255 17.4017
223.285 17.2497
223.315 17.1591
223.344 17.1293
223.374 17.1600
223.403 17.2515
223.433 17.4046
223.451 17.5291
223.469 17.6776
223.487 17.8505
223.505 18.0483
223.524 18.2716
223.542 18.5213
223.560 18.7980
223.578 19.1026
223.596 19.4363
223.614 19.7999
223.632 20.1948
223.650 20.6222
223.668 21.0836
223.686 21.5806
223.705 22.1150
223.723 22.6852
223.741 23.2998
223.759 23.9580
223.777 24.6622
223.795 25.4152
223.813 26.2199
223.831 27.0796
223.849 27.9979
223.867 28.9731
223.885 30.0204
223.903 31.1393
223.922 32.3350
223.940 33.6133
223.958 34.9806
223.976 36.4439
223.994 38.0110
224.012 39.6808
224.028 41.2354
224.043 42.8776
224.059 44.6244
224.074 46.4837
224.090 48.4775
224.106 50.5898
224.121 52.8435
224.137 55.2499
224.153 57.8385
224.168 60.5899
224.184 63.5348
224.199 66.6893
224.215 70.0932
224.231 73.7224
224.246 77.6183
224.262 81.8031
224.280 87.0527
224.298 92.7645
224.316 98.9830
224.334 105.756
224.352 113.137
224.371 121.180
224.389 129.946
224.407 139.445
224.425 149.849
224.443 161.180
224.461 173.514
224.479 186.930
224.497 201.509
224.515 217.335
224.533 234.494
224.551 253.073
224.570 273.157
224.588 294.831
224.606 318.177
224.624 343.130
224.642 370.039
224.660 398.836
224.678 429.577
224.696 462.120
224.714 496.861
224.732 533.641
224.750 572.461
224.768 613.304
224.787 656.133
224.805 700.887
224.823 747.484
224.841 795.815
224.877 897.119
224.913 1003.42
224.986 1223.11
225.022 1332.12
225.058 1436.89
225.098 1543.76
225.118 1592.78
225.137 1638.03
225.168 1700.08
225.199 1751.32
225.229 1790.58
225.260 1816.88
225.280 1827.01
225.290 1829.83
225.307 1831.16
225.323 1828.47
225.340 1821.79
225.357 1811.26
225.373 1796.85
225.390 1778.86
225.423 1732.37
225.449 1686.13
225.475 1632.94
225.502 1573.36
225.528 1508.87
225.554 1441.11
225.580 1370.40
225.632 1224.41
225.689 1064.66
225.717 987.004
225.745 912.267
225.771 846.478
225.797 783.833
225.823 724.613
225.849 669.003
225.875 617.103
225.901 568.939
225.914 546.249
225.927 524.473
225.940 503.598
225.953 483.759
225.966 464.630
225.979 446.348
225.992 428.891
226.005 412.234
226.018 396.353
226.031 381.222
226.044 366.814
226.057 353.103
226.070 340.061
226.083 327.660
226.096 315.873
226.109 304.674
226.122 294.034
226.135 283.928
226.148 274.330
226.161 265.283
226.180 252.837
226.199 241.288
226.218 230.566
226.237 220.609
226.256 211.355
226.275 202.747
226.294 194.733
226.312 187.264
226.331 180.296
226.350 173.786
226.369 167.697
226.388 161.994
226.407 156.645
226.426 151.621
226.445 146.896
226.464 142.446
226.490 136.733
226.516 131.448
226.542 126.547
226.568 121.991
226.594 117.745
226.620 113.780
226.646 110.069
226.672 106.602
226.698 103.333
226.724 100.257
226.750 97.3581
226.775 94.6331
226.801 92.0486
226.827 89.6049
226.853 87.2924
226.879 85.1113
226.905 83.0379
226.931 81.0752
226.957 79.2185
226.983 77.4641
227.009 75.8096
227.035 74.2534
227.061 72.7953
227.087 71.4407
227.113 70.1810
227.139 69.0240
227.165 67.9732
227.191 67.0330
227.217 66.2081
227.243 65.5039
227.269 64.9261
227.282 64.6862
227.295 64.4814
227.309 64.2949
227.324 64.1500
227.338 64.0472
227.352 63.9874
227.366 63.9702
227.380 63.9962
227.394 64.0657
227.409 64.1775
227.433 64.4779
227.458 64.9046
227.483 65.4523
227.508 66.1122
227.533 66.8727
227.557 67.7194
227.607 69.5994
227.659 71.6799
227.685 72.6932
227.711 73.6452
227.737 74.5135
227.763 75.2658
227.785 75.8027
227.808 76.2162
227.822 76.4100
227.848 76.6166
227.876 76.6137
227.900 76.4216
227.917 76.1822
227.933 75.8647
227.949 75.4704
227.981 74.5121
228.012 73.3062
228.037 72.1672
228.063 70.9237
228.125 67.6067
228.184 64.4101
228.214 62.9264
228.244 61.5703
228.266 60.6390
228.289 59.8135
228.312 59.0961
228.334 58.4898
228.365 57.8343
228.397 57.3796
228.428 57.1009
228.459 56.9668
228.532 56.9889
228.586 57.0311
228.617 56.9605
228.637 56.8559
228.667 56.5855
228.698 56.1515
228.700 56.1118
228.706 56.0055
228.712 55.8925
228.724 55.6482
228.755 54.8497
228.787 53.8352
228.820 52.6293
228.846 51.5048
228.872 50.2803
228.904 48.6691
228.936 46.9617
229.001 43.3959
229.033 41.6075
229.065 39.8650
229.094 38.3321
229.124 36.8759
229.138 36.1786
229.153 35.5035
229.167 34.8515
229.182 34.2234
229.197 33.6157
229.211 33.0370
229.226 32.4831
229.240 31.9542
229.255 31.4498
229.270 30.9698
229.284 30.5137
229.299 30.0808
229.319 29.5109
229.340 28.9834
229.360 28.4959
229.381 28.0479
229.401 27.6324
229.422 27.2509
229.442 26.8969
229.463 26.5714
229.483 26.2685
229.504 25.9877
229.524 25.7267
229.544 25.4845
229.565 25.2568
229.585 25.0442
229.606 24.8429
229.626 24.6535
229.647 24.4729
229.667 24.3008
229.688 24.1363
229.708 23.9793
229.749 23.6814
229.790 23.4023
229.831 23.1382
229.872 22.8864
229.913 22.6448
229.954 22.4120
230.030 21.9992
230.106 21.6082
230.182 21.2360
230.258 20.8804
230.334 20.5398
230.410 20.2130
230.561 19.5971
230.713 19.0249
230.865 18.4913
231.017 17.9918
231.169 17.5229
231.298 17.1474
231.427 16.7900
231.555 16.4492
231.684 16.1238
231.812 15.8128
231.941 15.5150
232.198 14.9558
232.455 14.4395
232.712 13.9609
232.970 13.5156
233.227 13.0998
233.554 12.6078
233.881 12.1528
234.209 11.7304
234.536 11.3363
234.863 10.9664
235.191 10.6181
235.518 10.2891
235.845 9.97799
236.103 9.74521
236.360 9.52190
236.617 9.30751
236.874 9.10174
237.131 8.90455
237.260 8.80922
237.389 8.71615
237.517 8.62545
237.646 8.53723
237.774 8.45171
237.903 8.36920
238.031 8.28997
238.160 8.21457
238.289 8.14366
238.417 8.07813
238.482 8.04774
238.546 8.01919
238.610 7.99270
238.674 7.96856
238.739 7.94708
238.803 7.92867
238.867 7.91384
238.932 7.90319
238.996 7.89744
239.060 7.89758
239.124 7.90484
239.189 7.92083
239.221 7.93277
239.253 7.94773
239.285 7.96621
239.317 7.98861
239.350 8.01567
239.382 8.04799
239.414 8.08672
239.446 8.13281
239.469 8.17199
239.493 8.21668
239.516 8.26775
239.540 8.32627
239.563 8.39352
239.586 8.47104
239.610 8.56069
239.633 8.66422
239.656 8.78520
239.680 8.92642
239.692 9.00578
239.703 9.09169
239.715 9.18474
239.727 9.28466
239.738 9.39387
239.750 9.51230
239.762 9.64075
239.773 9.78010
239.785 9.93130
239.797 10.0954
239.808 10.2734
239.820 10.4649
239.836 10.7575
239.852 11.0847
239.868 11.4503
239.884 11.8558
239.900 12.3107
239.917 12.8175
239.933 13.3813
239.949 14.0036
239.965 14.6979
239.981 15.4668
239.997 16.3165
240.013 17.2477
240.029 18.2787
240.045 19.4111
240.061 20.6519
240.077 21.9995
240.092 23.3440
240.107 24.7857
240.121 26.3382
240.136 28.0064
240.150 29.7947
240.165 31.7071
240.180 33.7473
240.194 35.9183
240.210 38.4669
240.226 41.1798
240.242 44.0581
240.258 47.0823
240.275 50.2884
240.291 53.6549
240.307 57.1769
240.323 60.8247
240.339 64.6354
240.355 68.5764
240.387 76.7723
240.419 85.3164
240.451 94.0601
240.516 111.455
240.548 119.698
240.580 127.319
240.608 133.273
240.635 138.473
240.651 141.112
240.668 143.445
240.684 145.452
240.700 147.108
240.719 148.619
240.738 149.615
240.760 150.129
240.767 150.140
240.788 149.754
240.809 148.732
240.827 147.359
240.845 145.544
240.863 143.305
240.881 140.665
240.899 137.650
240.917 134.290
240.949 127.388
240.982 119.685
241.018 110.498
241.054 100.913
241.103 87.6739
241.128 81.1515
241.152 74.8226
241.170 70.3135
241.188 65.9459
241.206 61.7366
241.224 57.6996
241.242 53.8458
241.260 50.1834
241.278 46.7182
241.296 43.4533
241.307 41.6079
241.318 39.8497
241.328 38.1452
241.339 36.5256
241.350 34.9596
241.360 33.4755
241.371 32.0572
241.381 30.7034
241.392 29.4007
241.403 28.1721
241.413 26.9926
241.424 25.8827
241.435 24.8194
241.445 23.8209
241.456 22.8749
241.467 21.9798
241.476 21.2502
241.485 20.5628
241.494 19.9082
241.503 19.2852
241.512 18.6925
241.521 18.1290
241.530 17.5935
241.539 17.0849
241.548 16.6020
241.557 16.1438
241.566 15.7091
241.575 15.2970
241.584 14.9063
241.593 14.5360
241.602 14.1852
241.611 13.8530
241.620 13.5383
241.629 13.2404
241.638 12.9583
241.647 12.6913
241.656 12.4385
241.665 12.1992
241.674 11.9727
241.683 11.7583
241.692 11.5552
241.701 11.3629
241.719 11.0082
241.737 10.6895
241.755 10.4029
241.768 10.2124
241.781 10.0356
241.794 9.87132
241.807 9.71852
241.820 9.57619
241.833 9.44341
241.846 9.31936
241.859 9.20326
241.873 9.09443
241.886 8.99224
241.912 8.80552
241.938 8.63912
241.964 8.49032
241.990 8.35531
242.017 8.23248
242.043 8.12004
242.069 8.01652
242.095 7.92071
242.121 7.83162
242.148 7.74842
242.174 7.67071
242.220 7.54492
242.265 7.43118
242.311 7.32712
242.357 7.23177
242.403 7.14356
242.449 7.06197
242.495 6.98605
242.540 6.91518
242.586 6.84870
242.632 6.78645
242.724 6.67278
242.815 6.57154
242.907 6.48117
243.012 6.38933
243.084 6.33259
243.156 6.28077
243.228 6.23355
243.300 6.19075
243.372 6.15225
243.444 6.11798
243.588 6.06213
243.732 6.02364
243.876 6.00373
243.948 6.00132
244.020 6.00435
244.092 6.01319
244.164 6.02828
244.295 6.07352
244.360 6.10571
244.426 6.14500
244.491 6.19205
244.557 6.24758
244.622 6.31242
244.688 6.38740
244.780 6.51181
244.871 6.66176
244.963 6.84178
245.054 7.05661
245.146 7.31301
245.192 7.45891
245.238 7.61817
245.284 7.79243
245.329 7.98236
245.375 8.18990
245.421 8.41684
245.493 8.81834
245.565 9.28155
245.601 9.53993
245.637 9.81830
245.673 10.1185
245.709 10.4427
245.745 10.7940
245.781 11.1733
245.817 11.5845
245.853 12.0308
245.889 12.5161
245.925 13.0449
245.961 13.6222
245.997 14.2540
246.040 15.0813
246.082 16.0059
246.104 16.5116
246.125 17.0487
246.146 17.6200
246.167 18.2256
246.189 18.8745
246.210 19.5679
246.231 20.3101
246.253 21.1022
246.274 21.9573
246.295 22.8782
246.316 23.8721
246.338 24.9421
246.356 25.9266
246.374 26.9773
246.392 28.1068
246.410 29.3233
246.428 30.6361
246.446 32.0555
246.464 33.5933
246.482 35.2623
246.500 37.0773
246.518 39.0545
246.536 41.2121
246.554 43.5703
246.572 46.1517
246.590 48.9811
246.608 52.0862
246.626 55.4972
246.641 58.7265
246.657 62.2108
246.672 66.0201
246.688 70.1327
246.704 74.6306
246.719 79.4869
246.735 84.7972
246.750 90.5280
246.766 96.7901
246.781 103.542
246.797 110.910
246.812 118.842
246.828 127.483
246.843 136.768
246.859 146.860
246.875 157.677
246.893 171.287
246.911 186.090
246.929 202.156
246.947 219.554
246.965 238.347
246.983 258.594
247.001 280.348
247.019 303.655
247.037 328.550
247.055 355.058
247.073 383.192
247.091 412.951
247.109 444.317
247.127 477.258
247.145 511.722
247.163 547.637
247.194 613.048
247.225 681.689
247.256 752.956
247.287 825.862
247.359 994.085
247.395 1074.26
247.431 1148.35
247.449 1182.47
247.467 1214.29
247.485 1243.55
247.503 1270.00
247.524 1297.24
247.545 1319.87
247.566 1337.74
247.588 1350.66
247.604 1357.14
247.620 1360.52
247.627 1361.01
247.648 1359.17
247.669 1352.14
247.690 1340.03
247.711 1323.00
247.738 1294.27
247.765 1258.53
247.785 1228.86
247.804 1196.38
247.823 1161.24
247.842 1123.78
247.868 1072.16
247.893 1018.17
247.943 905.525
247.993 791.097
248.018 734.999
248.043 680.284
248.062 639.068
248.081 599.336
248.101 560.826
248.120 524.057
248.139 488.744
248.159 455.320
248.178 423.646
248.197 393.747
248.210 375.187
248.222 357.522
248.235 340.595
248.247 324.398
248.260 308.799
248.273 294.034
248.285 279.960
248.298 266.561
248.310 253.720
248.323 241.622
248.335 230.141
248.348 219.258
248.360 208.950
248.373 199.196
248.385 189.973
248.398 181.259
248.410 172.967
248.423 165.206
248.435 157.888
248.448 150.989
248.460 144.489
248.473 138.367
248.485 132.602
248.498 127.175
248.510 122.027
248.523 117.221
248.535 112.698
248.548 108.441
248.560 104.434
248.573 100.661
248.585 97.1075
248.598 93.7600
248.610 90.5807
248.623 87.6076
248.635 84.8029
248.648 82.1556
248.661 79.6360
248.673 77.2742
248.686 75.0405
248.698 72.9264
248.723 69.0109
248.748 65.5011
248.773 62.3305
248.798 59.4559
248.823 56.8302
248.848 54.4419
248.873 52.2527
248.898 50.2389
248.923 48.3730
248.948 46.6523
248.973 45.0542
248.998 43.5655
249.023 42.1698
249.048 40.8684
249.073 39.6471
249.098 38.4985
249.124 37.4119
249.149 36.3903
249.174 35.4242
249.199 34.5091
249.249 32.8131
249.299 31.2820
249.349 29.8875
249.399 28.6171
249.440 27.6552
249.481 26.7574
249.522 25.9178
249.563 25.1327
249.604 24.3936
249.645 23.6999
249.686 23.0444
249.726 22.4272
249.767 21.8421
249.808 21.2895
249.849 20.7642
249.890 20.2666
249.972 19.3421
250.054 18.5025
250.104 18.0259
250.154 17.5746
250.204 17.1468
250.254 16.7414
250.354 15.9882
250.455 15.3040
250.555 14.6789
250.655 14.1065
250.755 13.5798
250.855 13.0933
250.942 12.7016
251.028 12.3339
251.115 11.9878
251.201 11.6616
251.287 11.3529
251.374 11.0608
251.460 10.7831
251.547 10.5194
251.633 10.2680
251.720 10.0281
251.893 9.57986
252.066 9.16848
252.238 8.78907
252.348 8.56389
252.457 8.34922
252.566 8.14415
252.675 7.94804
252.857 7.63954
253.039 7.35275
253.221 7.08626
253.312 6.96041
253.403 6.83946
253.495 6.72334
253.586 6.61240
253.677 6.50666
253.768 6.40636
253.859 6.31181
253.950 6.22342
254.041 6.14173
254.132 6.06739
254.232 5.99504
254.332 5.93404
254.432 5.88604
254.532 5.85322
254.632 5.83833
254.732 5.84494
254.782 5.85769
254.832 5.87758
254.883 5.90548
254.933 5.94216
254.992 5.99846
255.051 6.07061
255.110 6.16101
255.169 6.27233
255.228 6.40843
255.288 6.57308
255.347 6.77205
255.406 7.01118
255.456 7.25161
255.506 7.53263
255.556 7.86321
255.581 8.04954
255.606 8.25203
255.631 8.47332
255.656 8.71364
255.681 8.97611
255.706 9.26338
255.731 9.57988
255.756 9.92671
255.781 10.3093
255.806 10.7328
255.826 11.0933
255.845 11.4830
255.864 11.9097
255.884 12.3732
255.903 12.8829
255.922 13.4390
255.942 14.0537
255.961 14.7274
255.980 15.4754
256.000 16.2990
256.019 17.2171
256.038 18.2320
256.048 18.7844
256.058 19.3675
256.068 19.9833
256.077 20.6268
256.087 21.3136
256.096 22.0319
256.106 22.7990
256.116 23.6015
256.128 24.7247
256.141 25.9231
256.153 27.2117
256.166 28.5975
256.178 30.0880
256.191 31.6908
256.203 33.4144
256.216 35.2674
256.228 37.2757
256.241 39.4170
256.253 41.7169
256.266 44.1860
256.278 46.8354
256.291 49.6765
256.303 52.7212
256.316 55.9819
256.329 59.4999
256.341 63.2325
256.354 67.2198
256.366 71.4752
256.379 76.0498
256.391 80.8846
256.404 86.0284
256.416 91.4948
256.429 97.3450
256.441 103.499
256.454 110.015
256.466 116.905
256.479 124.181
256.491 131.854
256.504 139.933
256.516 148.428
256.531 159.034
256.546 170.245
256.561 182.069
256.575 194.510
256.590 207.569
256.605 221.245
256.620 235.530
256.635 250.312
256.660 276.870
256.685 304.880
256.710 334.294
256.735 364.920
256.760 396.649
256.785 428.949
256.835 494.323
256.876 546.974
256.917 596.710
256.942 625.051
256.967 651.118
256.992 674.629
257.017 695.212
257.044 713.835
257.071 728.273
257.101 738.937
257.130 744.031
257.135 744.355
257.153 744.105
257.170 741.877
257.188 737.693
257.205 731.636
257.229 720.279
257.253 705.686
257.272 692.213
257.290 677.113
257.309 660.364
257.327 642.297
257.348 620.829
257.368 598.171
257.409 549.886
257.450 499.144
257.491 447.663
257.526 403.716
257.561 361.339
257.579 340.799
257.597 320.981
257.614 301.830
257.632 283.395
257.652 262.876
257.673 243.520
257.693 225.255
257.713 208.095
257.734 192.040
257.754 177.080
257.775 163.194
257.795 150.350
257.809 142.120
257.823 134.403
257.837 127.125
257.851 120.269
257.865 113.820
257.879 107.760
257.892 102.072
257.906 96.7400
257.920 91.7110
257.934 87.0395
257.948 82.6713
257.962 78.5897
257.976 74.7781
257.990 71.2206
258.004 67.9015
258.018 64.8059
258.028 62.6478
258.038 60.6181
258.048 58.6902
258.059 56.8589
258.069 55.1192
258.079 53.4666
258.099 50.4040
258.120 47.6371
258.140 45.1345
258.161 42.8679
258.181 40.8118
258.201 38.9341
258.222 37.2326
258.242 35.6792
258.263 34.2574
258.283 32.9526
258.303 31.7520
258.324 30.6442
258.344 29.6192
258.370 28.4189
258.396 27.3229
258.422 26.3180
258.448 25.3962
258.474 24.5407
258.500 23.7471
258.526 23.0084
258.552 22.3213
258.578 21.6752
258.604 21.0685
258.630 20.4976
258.656 19.9609
258.682 19.4517
258.708 18.9693
258.760 18.0784
258.801 17.4360
258.842 16.8409
258.882 16.2867
258.923 15.7689
258.964 15.2828
259.005 14.8276
259.046 14.3993
259.086 13.9954
259.127 13.6129
259.168 13.2517
259.250 12.5838
259.331 11.9795
259.413 11.4294
259.469 11.0811
259.524 10.7525
259.580 10.4419
259.636 10.1481
259.691 9.86865
259.747 9.60342
259.858 9.10923
259.970 8.65762
260.081 8.24344
260.192 7.86154
260.304 7.50812
260.393 7.24369
260.482 6.99464
260.571 6.75943
260.660 6.53786
260.749 6.32889
260.838 6.13273
260.927 5.94890
261.016 5.77804
261.019 5.77306
261.027 5.75746
261.036 5.74217
261.052 5.71177
261.086 5.65243
261.154 5.54002
261.221 5.43613
261.289 5.34145
261.356 5.25683
261.424 5.18338
261.491 5.12249
261.559 5.07594
261.631 5.04441
261.704 5.03575
261.777 5.05472
261.813 5.07643
261.849 5.10757
261.886 5.14942
261.922 5.20311
261.958 5.27036
261.995 5.35314
262.031 5.45413
262.067 5.57570
262.086 5.64561
262.104 5.72174
262.122 5.80556
262.140 5.89682
262.155 5.97668
262.169 6.06199
262.184 6.15442
262.198 6.25324
262.213 6.36041
262.227 6.47512
262.242 6.59880
262.256 6.73227
262.271 6.87746
262.285 7.03337
262.300 7.20208
262.314 7.38482
262.329 7.58438
262.344 7.79955
262.358 8.03334
262.373 8.28762
262.382 8.45859
262.391 8.63901
262.400 8.82945
262.409 9.03057
262.418 9.24304
262.427 9.46756
262.436 9.70491
262.445 9.95307
262.454 10.2184
262.463 10.4991
262.473 10.7962
262.482 11.1072
262.491 11.4400
262.500 11.7924
262.509 12.1657
262.518 12.5566
262.525 12.8625
262.531 13.1817
262.538 13.5148
262.545 13.8571
262.551 14.2196
262.558 14.5922
262.565 14.9868
262.571 15.3923
262.578 15.8217
262.585 16.2699
262.591 16.7375
262.598 17.2180
262.605 17.7268
262.611 18.2495
262.618 18.8028
262.624 19.3713
262.631 19.9729
262.638 20.6004
262.645 21.2547
262.651 21.9264
262.658 22.6371
262.664 23.3665
262.671 24.1380
262.678 24.9296
262.684 25.7664
262.691 26.6248
262.698 27.5319
262.704 28.4620
262.711 29.4445
262.718 30.4514
262.724 31.5146
262.731 32.6037
262.738 33.7530
262.744 34.9480
262.758 37.4610
262.771 40.1713
262.784 43.0909
262.798 46.2568
262.811 49.6344
262.824 53.2592
262.838 57.1439
262.851 61.3337
262.864 65.7787
262.878 70.5217
262.891 75.5747
262.904 80.9911
262.918 86.7013
262.931 92.7550
262.944 99.1618
262.958 105.983
262.971 113.123
262.984 120.640
