Hg-200(n,tot) ENDFB-8.0
3940.64 13.9447
3987.48 13.8170
4034.31 13.6878
4081.15 13.5555
4127.98 13.4193
4174.82 13.2781
4221.65 13.1300
4268.49 12.9740
4317.55 12.7988
4342.09 12.7061
4366.62 12.6093
4391.15 12.5082
4415.68 12.4018
4440.22 12.2899
4464.75 12.1719
4485.94 12.0637
4507.12 11.9496
4528.31 11.8289
4549.50 11.7009
4570.68 11.5647
4591.87 11.4183
4613.06 11.2616
4634.25 11.0924
4658.78 10.8784
4671.04 10.7633
4683.31 10.6419
4695.58 10.5142
4707.84 10.3790
4720.11 10.2357
4732.37 10.0841
4744.08 9.92961
4755.79 9.76568
4767.50 9.59145
4779.21 9.40456
4790.92 9.20444
4802.63 8.99026
4814.34 8.75878
4826.04 8.50952
4832.18 8.37031
4838.31 8.22507
4844.44 8.07326
4850.58 7.91429
4856.71 7.74800
4862.84 7.57351
4868.98 7.39037
4875.11 7.19813
4881.24 6.99563
4887.38 6.78265
4893.51 6.55815
4899.64 6.32102
4905.77 6.07089
4911.91 5.80617
4914.97 5.66824
4918.04 5.52605
4921.11 5.37993
4924.17 5.22975
4928.08 5.03192
4931.98 4.82662
4935.88 4.61367
4939.79 4.39363
4943.69 4.16475
4947.59 3.92760
4951.49 3.68211
4955.40 3.42840
4958.46 3.22330
4961.53 3.01341
4964.60 2.79904
4967.66 2.58073
4970.73 2.35898
4973.80 2.13484
4976.86 1.90937
4978.40 1.79670
4979.93 1.68437
4981.95 1.53723
4983.97 1.39205
4985.99 1.24972
4988.01 1.11127
4990.04 0.977936
4991.05 0.913836
4992.06 0.851823
4993.07 0.792007
4994.08 0.734773
4995.09 0.680298
4996.10 0.629054
4997.07 0.582969
4998.05 0.540704
4999.03 0.502589
4999.51 0.485247
5000.00 0.469158
5000.62 0.450529
5001.24 0.434092
5001.86 0.419993
5002.48 0.408413
5003.10 0.399502
5003.72 0.393484
5004.03 0.391614
5004.34 0.390540
5004.65 0.390288
5004.96 0.390884
5005.19 0.391925
5005.43 0.393480
5005.66 0.395576
5005.90 0.398208
5006.02 0.399821
5006.15 0.401576
5006.35 0.404748
5006.54 0.408321
5006.72 0.411810
5006.89 0.415609
5007.06 0.419769
5007.24 0.424247
5007.41 0.429102
5007.58 0.434285
5007.93 0.445737
5008.18 0.454863
5008.43 0.464776
5008.92 0.487047
5009.42 0.512722
5009.91 0.541922
5010.41 0.574960
5010.90 0.611908
5011.40 0.653134
5011.90 0.698703
5012.44 0.754386
5012.99 0.815968
5013.53 0.883912
5014.08 0.958605
5014.62 1.04062
5014.90 1.08446
5015.17 1.13010
5015.44 1.17792
5015.71 1.22765
5015.99 1.27971
5016.26 1.33378
5016.53 1.39034
5016.80 1.44925
5017.08 1.51059
5017.35 1.57421
5017.62 1.64063
5017.89 1.70947
5018.17 1.78130
5018.44 1.85568
5018.71 1.93327
5018.98 2.01357
5019.26 2.09727
5019.53 2.18386
5019.80 2.27408
5020.07 2.36738
5020.62 2.56497
5021.16 2.77798
5021.71 3.00663
5022.25 3.25235
5022.80 3.51629
5023.34 3.79970
5023.89 4.10390
5024.43 4.43033
5024.98 4.78054
5025.53 5.15690
5026.07 5.55984
5026.62 5.99197
5027.16 6.45540
5027.71 6.95241
5028.25 7.48546
5028.80 8.05722
5029.34 8.67060
5029.89 9.33000
5030.43 10.0364
5030.98 10.7948
5031.52 11.6091
5032.07 12.4855
5032.61 13.4255
5033.16 14.4360
5033.70 15.5227
5034.25 16.6940
5034.79 17.9527
5035.34 19.3083
5035.88 20.7689
5036.43 22.3438
5036.97 24.0427
5037.52 25.8765
5038.06 27.8573
5038.61 30.0023
5039.15 32.3182
5039.70 34.8247
5040.24 37.5393
5040.79 40.4870
5041.34 43.6785
5041.88 47.1422
5042.43 50.9041
5042.97 55.0003
5043.52 59.4472
5044.06 64.2859
5044.61 69.5540
5045.15 75.2923
5045.70 81.5451
5046.24 88.3604
5046.79 95.7897
5047.35 104.246
5047.92 113.494
5048.49 123.605
5049.06 134.649
5049.63 146.697
5050.19 159.817
5050.76 174.070
5051.33 189.474
5051.73 201.005
5052.12 213.104
5052.52 225.829
5052.92 239.104
5053.32 252.976
5053.71 267.341
5054.51 297.494
5055.30 329.004
5056.10 361.041
5056.89 392.513
5057.29 407.615
5057.69 422.078
5058.27 441.623
5058.84 458.904
5059.42 473.443
5060.00 484.851
5060.43 491.189
5060.87 495.543
5061.30 497.895
5061.74 498.274
5062.17 496.752
5062.60 493.435
5063.04 488.464
5063.47 482.017
5063.90 474.243
5064.34 465.364
5065.20 444.963
5066.07 422.239
5066.94 398.421
5067.81 374.471
5068.67 351.079
5069.12 339.346
5069.57 327.958
5070.02 316.898
5070.47 306.237
5070.92 295.941
5071.36 286.064
5071.81 276.583
5072.26 267.496
5072.71 258.777
5073.16 250.458
5073.60 242.507
5074.05 234.912
5074.50 227.643
5074.95 220.721
5075.40 214.113
5075.85 207.806
5076.30 201.707
5076.75 195.901
5077.21 190.348
5077.66 185.059
5078.11 179.997
5078.57 175.174
5079.02 170.565
5079.47 166.159
5080.38 157.906
5081.29 150.346
5082.19 143.407
5083.10 137.034
5084.01 131.156
5084.91 125.730
5085.82 120.712
5086.73 116.067
5087.63 111.751
5088.54 107.741
5089.45 104.001
5090.35 100.515
5091.09 97.8314
5091.84 95.2904
5092.58 92.8832
5093.32 90.5993
5094.06 88.4282
5094.80 86.3612
5095.55 84.3917
5096.29 82.5170
5097.03 80.7266
5097.77 79.0177
5099.26 75.8248
5100.74 72.9023
5102.22 70.2210
5103.13 68.6874
5104.04 67.2279
5104.94 65.8376
5105.85 64.5133
5106.76 63.2480
5107.66 62.0393
5109.48 59.7793
5111.29 57.7058
5113.10 55.7998
5114.92 54.0407
5116.73 52.4147
5118.71 50.7745
5120.69 49.2606
5122.67 47.8589
5124.64 46.5577
5126.62 45.3465
5128.60 44.2184
5130.58 43.1682
5132.56 42.1818
5134.37 41.3297
5136.18 40.5251
5138.00 39.7635
5139.81 39.0429
5141.62 38.3591
5143.44 37.7100
5145.25 37.0928
5147.06 36.5057
5148.88 35.9458
5150.69 35.4122
5152.51 34.9025
5154.32 34.4156
5157.95 33.5037
5161.57 32.6663
5165.20 31.8950
5168.83 31.1822
5172.45 30.5216
5176.08 29.9080
5179.71 29.3363
5183.33 28.8026
5186.96 28.3032
5190.59 27.8351
5193.56 27.4732
5196.52 27.1290
5199.49 26.8011
5202.46 26.4910
5208.39 25.9077
5214.33 25.3736
5220.26 24.8828
5226.20 24.4303
5232.13 24.0120
5238.07 23.6244
5245.32 23.1881
5252.57 22.7866
5259.83 22.4165
5267.08 22.0750
5274.34 21.7574
5281.59 21.4625
5288.84 21.1875
5296.10 20.9299
5304.67 20.6469
5313.24 20.3836
5321.82 20.1383
5330.39 19.9095
5338.96 19.6948
5347.53 19.4952
5356.11 19.3051
5364.68 19.1261
5379.19 18.8471
5393.69 18.5913
5408.20 18.3567
5422.71 18.1417
5437.22 17.9418
5451.72 17.7570
5466.23 17.5848
5480.74 17.4234
5495.25 17.2730
5509.76 17.1311
5538.77 16.8714
5567.79 16.6385
5596.80 16.4278
5625.82 16.2366
5654.83 16.0599
5683.85 15.8965
5712.86 15.7452
5741.88 15.6028
5770.89 15.4694
5828.92 15.2230
5865.85 15.0785
5902.78 14.9413
5939.71 14.8102
5976.64 14.6844
6050.49 14.4455
6124.35 14.2176
6187.65 14.0283
6250.96 13.8412
6308.99 13.6701
6367.02 13.4975
6425.05 13.3219
6483.08 13.1413
6541.11 12.9548
6599.14 12.7595
6657.17 12.5538
6715.20 12.3364
6773.23 12.1027
6831.26 11.8505
6889.30 11.5759
6947.33 11.2743
6976.34 11.1109
7005.36 10.9390
7034.37 10.7571
7063.39 10.5634
7092.40 10.3582
7121.42 10.1383
7150.43 9.90298
7179.45 9.65139
7197.91 9.48040
7216.38 9.30070
7234.84 9.11186
7253.30 8.91474
7271.77 8.70525
7290.23 8.48398
7308.70 8.25013
7327.16 8.00238
7341.67 7.79658
7356.18 7.58115
7370.68 7.35493
7385.19 7.11658
7399.70 6.86653
7414.21 6.60251
7428.71 6.32419
7443.22 6.03124
7455.09 5.77881
7466.96 5.51466
7478.83 5.23836
7490.70 4.94944
7502.57 4.64740
7514.44 4.33180
7526.31 4.00267
7538.18 3.65877
7545.43 3.44167
7552.69 3.21962
7559.94 2.99278
7567.20 2.76145
7574.45 2.52630
7581.70 2.28789
7588.96 2.04724
7596.21 1.80566
7601.49 1.63025
7606.76 1.45606
7612.04 1.28401
7617.31 1.11539
7622.59 0.951412
7625.23 0.871705
7627.86 0.794074
7630.50 0.718619
7633.14 0.645679
7635.78 0.575598
7638.41 0.508680
7640.23 0.464723
7642.04 0.422747
7643.86 0.382811
7645.67 0.345116
7647.48 0.309806
7649.30 0.277119
7651.11 0.247233
7652.92 0.220410
7654.24 0.202951
7655.56 0.187334
7656.88 0.173664
7658.20 0.162039
7659.52 0.152566
7660.18 0.148680
7660.84 0.145395
7661.50 0.142721
7662.16 0.140681
7662.81 0.139286
7663.47 0.138552
7663.89 0.138438
7664.30 0.138595
7664.71 0.139028
7665.12 0.139743
7665.47 0.140578
7665.82 0.141621
7666.17 0.142880
7666.52 0.144351
7667.22 0.147958
7667.92 0.152458
7668.63 0.157891
7669.33 0.164284
7670.03 0.171671
7670.73 0.180071
7671.96 0.197498
7673.20 0.218306
7674.44 0.242685
7675.67 0.270779
7676.91 0.302844
7678.15 0.339102
7679.38 0.379839
7680.62 0.425276
7681.53 0.461740
7682.43 0.500960
7683.34 0.543045
7684.25 0.588055
7685.15 0.636210
7686.06 0.687582
7686.97 0.742301
7687.87 0.800434
7688.78 0.862248
7689.69 0.927825
7690.59 0.997319
7691.50 1.07080
7692.41 1.14860
7693.31 1.23081
7694.22 1.31761
7695.13 1.40910
7695.87 1.48774
7696.61 1.56987
7697.35 1.65560
7698.09 1.74503
7698.84 1.83824
7699.58 1.93534
7700.32 2.03646
7701.06 2.14160
7701.80 2.25121
7702.55 2.36531
7703.29 2.48405
7704.03 2.60742
7704.77 2.73592
7705.51 2.86957
7707.00 3.15282
7707.90 3.33717
7708.81 3.53041
7709.72 3.73292
7710.62 3.94486
7711.53 4.16712
7712.44 4.39993
7713.34 4.64373
7714.25 4.89874
7715.16 5.16602
7716.06 5.44583
7716.97 5.73875
7717.88 6.04501
7718.78 6.36591
7719.69 6.70178
7720.60 7.05329
7721.50 7.42075
7722.41 7.80572
7723.32 8.20861
7724.22 8.63025
7725.13 9.07102
7726.04 9.53282
7726.94 10.0161
7727.85 10.5220
7728.76 11.0509
7729.66 11.6051
7730.57 12.1852
7731.48 12.7926
7732.38 13.4277
7733.29 14.0935
7734.20 14.7906
7735.11 15.5207
7736.01 16.2844
7736.92 17.0852
7737.83 17.9241
7738.73 18.8030
7739.64 19.7229
7740.55 20.6878
7741.45 21.6990
7742.36 22.7590
7743.27 23.8688
7744.17 25.0336
7745.08 26.2548
7745.99 27.5355
7746.89 28.8771
7747.80 30.2858
7748.71 31.7617
7749.61 33.3119
7750.52 34.9364
7751.43 36.6429
7752.33 38.4336
7753.24 40.3129
7754.15 42.2830
7755.05 44.3529
7755.96 46.5256
7756.87 48.8061
7757.77 51.1971
7758.68 53.7093
7759.59 56.3460
7760.49 59.1133
7761.40 62.0138
7762.31 65.0604
7763.21 68.2529
7764.12 71.6049
7765.03 75.1157
7765.94 78.8124
7766.85 82.6867
7767.76 86.7450
7768.67 90.9934
7769.58 95.4378
7770.49 100.085
7771.40 104.944
7772.30 110.017
7773.21 115.324
7774.12 120.860
7775.94 132.602
7777.76 145.248
7779.58 158.781
7780.86 168.791
7782.14 179.183
7784.69 200.959
7787.24 223.637
7789.79 246.524
7791.07 257.780
7792.34 268.730
7793.62 279.249
7794.90 289.201
7796.17 298.454
7797.45 306.882
7798.72 314.374
7800.00 320.832
7801.86 328.258
7803.73 333.185
7805.59 335.594
7807.45 335.566
7808.85 334.052
7810.24 331.371
7811.64 327.642
7813.04 322.996
7814.44 317.567
7815.83 311.488
7818.63 297.863
7821.42 283.067
7824.21 267.898
7827.01 252.785
7828.40 245.386
7829.80 238.143
7831.82 228.010
7833.83 218.307
7835.85 209.062
7837.86 200.294
7839.87 191.994
7841.89 184.160
7843.90 176.779
7845.92 169.835
7847.93 163.300
7849.95 157.157
7851.96 151.382
7853.98 145.955
7855.99 140.849
7858.01 136.045
7860.02 131.525
7862.04 127.282
7864.05 123.280
7866.07 119.494
7868.08 115.917
7870.10 112.540
7872.11 109.345
7874.13 106.322
7876.14 103.458
7878.15 100.745
7880.17 98.1685
7882.18 95.7225
7884.20 93.3980
7886.21 91.1877
7888.23 89.0826
7890.24 87.0781
7892.26 85.1657
7894.27 83.3416
7896.29 81.5989
7898.30 79.9333
7902.33 76.8164
7906.36 73.9566
7910.39 71.3269
7914.42 68.9011
7918.45 66.6591
7922.48 64.5816
7926.51 62.6521
7931.27 60.5431
7936.03 58.6001
7940.79 56.8053
7945.55 55.1433
7950.32 53.6006
7955.08 52.1755
7959.84 50.8343
7964.60 49.5823
7968.63 48.5890
7972.66 47.6465
7976.69 46.7500
7980.72 45.9030
7988.78 44.3284
7996.84 42.9032
8004.90 41.6017
8012.96 40.4139
8021.01 39.3243
8029.07 38.3200
8037.13 37.3948
8045.19 36.5371
8053.25 35.7409
8061.31 35.0011
8069.37 34.3098
8077.43 33.6644
8085.49 33.0600
8093.54 32.4921
8106.00 31.6808
8118.45 30.9404
8130.91 30.2657
8143.36 29.6407
8155.82 29.0641
8168.27 28.5308
8180.73 28.0360
8193.18 27.5760
8209.30 27.0281
8225.41 26.5235
8241.53 26.0589
8257.65 25.6316
8273.77 25.2339
8289.88 24.8658
8306.00 24.5229
8322.12 24.2018
8339.70 23.8766
8357.29 23.5720
8392.45 23.0220
8427.62 22.5374
8462.78 22.1075
8492.09 21.7853
8521.39 21.4899
8550.70 21.2177
8565.35 21.0903
8572.67 21.0282
8574.51 21.0124
8574.96 21.0079
8575.42 21.0022
8575.88 20.9938
8576.11 20.9877
8576.34 20.9795
8576.57 20.9685
8576.79 20.9537
8577.02 20.9339
8577.25 20.9078
8577.48 20.8738
8577.71 20.8304
8577.94 20.7761
8578.17 20.7095
8578.40 20.6296
8578.63 20.5360
8578.86 20.4285
8579.08 20.3080
8579.54 20.0343
8580.00 19.7354
8580.00 18.4942
9290.00 18.1453
10000.0 17.7973
10703.1 17.5831
11406.3 17.3848
12812.5 17.0285
14218.8 16.7153
15625.0 16.4368
17031.3 16.1863
18437.5 15.9591
19843.8 15.7515
21250.0 15.5605
22656.3 15.3838
24062.5 15.2197
26875.0 14.9229
29687.5 14.6606
32500.0 14.4260
35312.5 14.2142
38125.0 14.0214
40937.5 13.8447
43750.0 13.6818
49375.0 13.3901
55000.0 13.1351
60625.0 12.9092
66250.0 12.7067
71875.0 12.5235
77500.0 12.3565
83125.0 12.2032
88750.0 12.0616
100000 11.8079
110000 11.4698
120000 11.1696
130000 10.9004
140000 10.6570
150000 10.4352
160000 10.2319
170000 10.0446
180000 9.87111
190000 9.70976
200000 9.55913
220000 9.28545
240000 9.04242
260000 8.82449
280000 8.62738
300000 8.44784
320000 8.28329
340000 8.13165
369756 7.92617
369800 7.92589
382350 7.84566
394900 7.76883
420000 7.62443
442500 7.45060
465000 7.29434
487500 7.14388
510000 7.00759
532500 6.87147
555000 6.74726
577500 6.63373
600000 6.52980
650000 6.30908
700000 6.11971
750000 5.95620
800000 5.81428
875989 5.66619
951978 5.53794
952020 5.53787
976010 5.49944
1.00000E+06 5.46220
1.03449E+06 5.44772
1.03449E+06 5.44772
1.06142E+06 5.43679
1.06250E+06 5.43636
1.08836E+06 5.42615
1.12500E+06 5.41213
1.14224E+06 5.40572
1.25000E+06 5.36785
1.26040E+06 5.37458
1.26043E+06 5.37461
1.29037E+06 5.39373
1.32032E+06 5.41249
1.38021E+06 5.44896
1.42368E+06 5.47461
1.48398E+06 5.50877
1.50000E+06 5.51806
1.52280E+06 5.54878
1.52284E+06 5.54883
1.52284E+06 5.54884
1.55898E+06 5.59697
1.57822E+06 5.62232
1.57822E+06 5.62232
1.58164E+06 5.62682
1.59512E+06 5.64445
1.60144E+06 5.65268
1.61249E+06 5.66704
1.61653E+06 5.67228
1.63913E+06 5.70141
1.64676E+06 5.71120
1.64968E+06 5.71494
1.65126E+06 5.71695
1.65143E+06 5.71717
1.66737E+06 5.73749
1.66740E+06 5.73753
1.67161E+06 5.74287
1.67582E+06 5.74820
1.68423E+06 5.75884
1.69347E+06 5.77047
1.70108E+06 5.78000
1.70894E+06 5.78981
1.71530E+06 5.79776
1.71531E+06 5.79778
1.72122E+06 5.80515
1.72697E+06 5.81230
1.72934E+06 5.81524
1.73726E+06 5.82505
1.73963E+06 5.82797
1.73963E+06 5.82798
1.74305E+06 5.83219
1.75000E+06 5.84071
1.75052E+06 5.84135
1.75903E+06 5.85192
1.76754E+06 5.86247
1.78456E+06 5.88352
1.78860E+06 5.88843
1.79264E+06 5.89334
1.80072E+06 5.90314
1.81956E+06 5.92559
1.82484E+06 5.93182
1.83368E+06 5.94215
1.83370E+06 5.94218
1.85511E+06 5.96882
1.85511E+06 5.96882
1.85765E+06 5.97197
1.86080E+06 5.97587
1.86084E+06 5.97592
1.86617E+06 5.98251
1.87273E+06 5.99048
1.87929E+06 5.99846
1.89240E+06 6.01441
1.89741E+06 6.02009
1.90241E+06 6.02577
1.91243E+06 6.03716
1.93245E+06 6.06004
1.95248E+06 6.08303
1.97250E+06 6.10613
1.97250E+06 6.10613
1.97738E+06 6.11138
1.98225E+06 6.11664
1.98426E+06 6.11879
1.99213E+06 6.12706
2.00000E+06 6.13541
2.00743E+06 6.14516
2.01486E+06 6.15489
2.02972E+06 6.17430
2.04458E+06 6.19364
2.05944E+06 6.21291
2.06557E+06 6.22078
2.07170E+06 6.22864
2.07823E+06 6.23699
2.08476E+06 6.24532
2.08476E+06 6.24532
2.08979E+06 6.25170
2.09481E+06 6.25806
2.10486E+06 6.27076
2.12496E+06 6.29601
2.12497E+06 6.29602
2.12718E+06 6.29878
2.13241E+06 6.30528
2.13763E+06 6.31176
2.13773E+06 6.31189
2.13863E+06 6.31300
2.13863E+06 6.31300
2.14627E+06 6.32260
2.14627E+06 6.32260
2.15461E+06 6.33304
2.15462E+06 6.33305
2.16225E+06 6.34260
2.16225E+06 6.34260
2.16230E+06 6.34266
2.18142E+06 6.36658
2.20054E+06 6.39018
2.20055E+06 6.39019
2.22527E+06 6.42318
2.25000E+06 6.45566
2.28125E+06 6.49453
2.31250E+06 6.53266
2.37500E+06 6.60677
2.43750E+06 6.67815
2.50000E+06 6.74692
2.56160E+06 6.80056
2.62320E+06 6.85223
2.68660E+06 6.90281
2.75000E+06 6.95150
2.85130E+06 7.03717
2.92565E+06 7.09666
3.00000E+06 7.15386
3.06250E+06 7.17148
3.12500E+06 7.18827
3.18750E+06 7.20425
3.25000E+06 7.21945
3.31250E+06 7.23391
3.37500E+06 7.24764
3.43750E+06 7.26068
3.50000E+06 7.27305
3.56250E+06 7.28832
3.62500E+06 7.30296
3.68750E+06 7.31698
3.75000E+06 7.33040
3.87500E+06 7.35523
4.00000E+06 7.37790
4.06250E+06 7.35703
4.12500E+06 7.33641
4.18750E+06 7.31603
4.25000E+06 7.29588
4.31250E+06 7.27596
4.37500E+06 7.25625
4.43750E+06 7.23675
4.50000E+06 7.21745
4.56250E+06 7.19859
4.62500E+06 7.17994
4.75000E+06 7.14319
4.87500E+06 7.10716
5.00000E+06 7.07181
5.06250E+06 7.02975
5.12500E+06 6.98844
5.18750E+06 6.94783
5.25000E+06 6.90791
5.31250E+06 6.86867
5.37500E+06 6.83007
5.43750E+06 6.79211
5.50000E+06 6.75475
5.50222E+06 6.75344
5.56444E+06 6.71710
5.57981E+06 6.70821
5.62667E+06 6.68132
5.68889E+06 6.64609
5.75111E+06 6.61140
5.87556E+06 6.54358
6.00000E+06 6.47774
6.06250E+06 6.43371
6.12500E+06 6.39055
6.18750E+06 6.34823
6.25000E+06 6.30673
6.31250E+06 6.26601
6.37500E+06 6.22606
6.43750E+06 6.18686
6.50000E+06 6.14838
6.56250E+06 6.11060
6.62500E+06 6.07350
6.68750E+06 6.03706
6.75000E+06 6.00127
6.81250E+06 5.96610
6.87500E+06 5.93153
6.93750E+06 5.89757
7.00000E+06 5.86417
7.09226E+06 5.81413
7.18452E+06 5.76534
7.27677E+06 5.71773
7.36903E+06 5.67128
7.46129E+06 5.62593
7.55355E+06 5.58165
7.64580E+06 5.53839
7.73806E+06 5.49611
7.81565E+06 5.46069
7.86903E+06 5.43671
7.93452E+06 5.40772
8.00000E+06 5.37918
8.06919E+06 5.36375
8.12953E+06 5.34818
8.18987E+06 5.33307
8.22839E+06 5.32366
8.25020E+06 5.31840
8.31054E+06 5.30418
8.37088E+06 5.29039
8.43122E+06 5.27702
8.49155E+06 5.26407
8.55189E+06 5.25153
8.61223E+06 5.23940
8.67257E+06 5.22767
8.73290E+06 5.21633
8.79324E+06 5.20538
8.85358E+06 5.19480
8.91392E+06 5.18460
8.97425E+06 5.17478
9.03459E+06 5.16531
9.09493E+06 5.15156
9.15527E+06 5.13823
9.21561E+06 5.12534
9.27594E+06 5.11286
9.33628E+06 5.10078
9.39662E+06 5.08912
9.45696E+06 5.07785
9.51730E+06 5.06697
9.57763E+06 5.05649
9.63797E+06 5.04638
9.69831E+06 5.03664
9.75865E+06 5.02727
9.81899E+06 5.01827
9.87932E+06 5.00962
9.93966E+06 5.00133
1.00000E+07 4.99338
1.00313E+07 4.99309
1.00625E+07 4.99283
1.00938E+07 4.99261
1.01250E+07 4.99241
1.01563E+07 4.99226
1.01875E+07 4.99213
1.02188E+07 4.99204
1.02500E+07 4.99199
1.02813E+07 4.99196
1.03125E+07 4.99197
1.03750E+07 4.99209
1.04375E+07 4.99233
1.05000E+07 4.99271
1.05625E+07 4.99321
1.06250E+07 4.99383
1.06875E+07 4.99458
1.07500E+07 4.99544
1.08125E+07 4.99643
1.08750E+07 4.99754
1.09375E+07 4.99876
1.10000E+07 5.00010
1.10625E+07 4.99961
1.11250E+07 4.99924
1.11875E+07 4.99900
1.12500E+07 4.99887
1.13125E+07 4.99887
1.13750E+07 4.99898
1.14375E+07 4.99920
1.15000E+07 4.99955
1.15625E+07 5.00000
1.16250E+07 5.00056
1.16875E+07 5.00124
1.17500E+07 5.00202
1.18125E+07 5.00292
1.18750E+07 5.00392
1.19375E+07 5.00503
1.20000E+07 5.00624
1.20625E+07 5.01366
1.21250E+07 5.02109
1.21875E+07 5.02853
1.22500E+07 5.03598
1.23125E+07 5.04343
1.23750E+07 5.05089
1.24375E+07 5.05835
1.25000E+07 5.06582
1.25625E+07 5.07330
1.26250E+07 5.08079
1.26875E+07 5.08828
1.27500E+07 5.09578
1.28125E+07 5.10328
1.28750E+07 5.11079
1.29375E+07 5.11830
1.30000E+07 5.12582
1.30625E+07 5.13335
1.31250E+07 5.14088
1.31875E+07 5.14842
1.32500E+07 5.15596
1.33125E+07 5.16351
1.33750E+07 5.17106
1.34375E+07 5.17862
1.35000E+07 5.18618
1.35625E+07 5.19375
1.36250E+07 5.20132
1.36875E+07 5.20890
1.37500E+07 5.21648
1.38125E+07 5.22407
1.38750E+07 5.23166
1.39375E+07 5.23926
1.40000E+07 5.24686
1.40470E+07 5.25406
1.40939E+07 5.26126
1.41409E+07 5.26846
1.41879E+07 5.27566
1.42348E+07 5.28285
1.42818E+07 5.29004
1.43287E+07 5.29723
1.43757E+07 5.30441
1.44227E+07 5.31160
1.44696E+07 5.31878
1.45166E+07 5.32595
1.45636E+07 5.33313
1.46105E+07 5.34030
1.46575E+07 5.34747
1.47044E+07 5.35464
1.47514E+07 5.36181
1.47514E+07 5.36181
1.48295E+07 5.37336
1.49075E+07 5.38489
1.49856E+07 5.39642
1.50636E+07 5.40794
1.51416E+07 5.41945
1.51653E+07 5.42294
1.52197E+07 5.43095
1.52977E+07 5.44244
1.53757E+07 5.45392
1.54538E+07 5.46539
1.55318E+07 5.47686
1.56098E+07 5.48832
1.56879E+07 5.49976
1.57659E+07 5.51120
1.58439E+07 5.52263
1.59220E+07 5.53405
1.60000E+07 5.54547
1.61250E+07 5.55574
1.62500E+07 5.56598
1.63750E+07 5.57619
1.65000E+07 5.58637
1.66250E+07 5.59651
1.67500E+07 5.60662
1.68750E+07 5.61670
1.70000E+07 5.62674
1.71250E+07 5.63676
1.72500E+07 5.64675
1.73750E+07 5.65670
1.75000E+07 5.66663
1.76250E+07 5.67652
1.77500E+07 5.68639
1.78750E+07 5.69623
1.80000E+07 5.70604
1.81250E+07 5.70861
1.82500E+07 5.71118
1.83750E+07 5.71376
1.85000E+07 5.71634
1.86250E+07 5.71894
1.87500E+07 5.72154
1.88750E+07 5.72414
1.90000E+07 5.72675
1.95000E+07 5.72389
1.97500E+07 5.72250
2.00000E+07 5.72112
2.00000E+07 5.69060
2.02338E+07 5.68877
2.10000E+07 5.67421
2.14922E+07 5.65796
2.17904E+07 5.64551
2.20000E+07 5.63560
2.30000E+07 5.57813
2.32940E+07 5.55828
2.40000E+07 5.50530
2.50000E+07 5.42221
2.56510E+07 5.36312
2.60000E+07 5.32920
2.64644E+07 5.28298
2.70000E+07 5.22947
2.80000E+07 5.12690
2.80773E+07 5.11877
2.81691E+07 5.10914
2.90000E+07 5.02319
3.00000E+07 4.92470
3.01136E+07 4.91396
3.10000E+07 4.83282
3.20000E+07 4.74648
3.30000E+07 4.66505
3.36807E+07 4.61214
3.40000E+07 4.58798
3.45816E+07 4.54498
3.50000E+07 4.51480
3.60000E+07 4.44993
3.65817E+07 4.41755
3.67945E+07 4.40657
3.70000E+07 4.39638
3.79789E+07 4.35286
3.80000E+07 4.35200
3.90000E+07 4.31498
3.90117E+07 4.31459
4.00000E+07 4.28380
4.00049E+07 4.28366
4.09327E+07 4.26090
4.10000E+07 4.25953
4.20000E+07 4.24347
4.30000E+07 4.23474
4.32684E+07 4.23354
4.33289E+07 4.23333
4.40000E+07 4.23257
4.50000E+07 4.23630
4.59328E+07 4.24284
4.60000E+07 4.24337
4.70000E+07 4.25231
4.80000E+07 4.26412
4.90000E+07 4.27969
4.91745E+07 4.28285
5.00000E+07 4.29980
5.10000E+07 4.32238
5.20000E+07 4.34492
5.22247E+07 4.34999
5.23113E+07 4.35195
5.30000E+07 4.36752
5.40000E+07 4.39025
5.50000E+07 4.41320
5.53605E+07 4.42154
5.58675E+07 4.43330
5.60000E+07 4.43638
5.70000E+07 4.45957
5.80000E+07 4.48254
5.89940E+07 4.50491
5.90000E+07 4.50505
5.93350E+07 4.51245
6.00000E+07 4.52690
6.10000E+07 4.54759
6.20000E+07 4.56687
6.25620E+07 4.57718
6.30000E+07 4.58498
6.40000E+07 4.60209
6.50000E+07 4.61840
6.60000E+07 4.63327
6.70000E+07 4.64614
6.80000E+07 4.65732
6.84331E+07 4.66171
6.90000E+07 4.66709
7.00000E+07 4.67570
7.10000E+07 4.68302
7.18420E+07 4.68799
7.20000E+07 4.68880
7.30000E+07 4.69315
7.40000E+07 4.69616
7.50000E+07 4.69790
7.56075E+07 4.69837
7.60000E+07 4.69844
7.70000E+07 4.69780
7.80000E+07 4.69598
7.90000E+07 4.69301
7.95350E+07 4.69095
8.00000E+07 4.68890
8.10000E+07 4.68378
8.20000E+07 4.67776
8.30000E+07 4.67083
8.40000E+07 4.66298
8.50000E+07 4.65420
8.60000E+07 4.64465
8.70000E+07 4.63443
8.80000E+07 4.62353
8.90000E+07 4.61189
9.00000E+07 4.59950
9.10000E+07 4.58645
9.20000E+07 4.57288
9.30000E+07 4.55885
9.40000E+07 4.54441
9.50000E+07 4.52960
9.60000E+07 4.51441
9.70000E+07 4.49881
9.80000E+07 4.48279
