Pb-204(n,tot) ENDFB-8.0
28873.0 9.67770
28878.3 9.67245
28883.7 9.66738
28886.4 9.66498
28889.1 9.66272
28891.8 9.66063
28894.5 9.65880
28897.2 9.65737
28899.9 9.65661
28901.5 9.65666
28903.1 9.65729
28904.7 9.65879
28906.3 9.66165
28907.1 9.66390
28907.9 9.66698
28908.7 9.67133
28909.5 9.67777
28909.9 9.68225
28910.3 9.68801
28910.7 9.69555
28911.1 9.70561
28911.5 9.71922
28911.9 9.73779
28912.3 9.76325
28912.7 9.79713
28913.0 9.83373
28913.3 9.87877
28913.6 9.93541
28913.9 10.0061
28914.3 10.0966
28914.6 10.2042
28914.9 10.3344
28915.2 10.4900
28915.5 10.6802
28915.8 10.8953
28916.1 11.1423
28916.4 11.4218
28916.8 11.7332
28917.1 12.0744
28917.4 12.4421
28917.7 12.8310
28918.6 14.0760
28919.1 14.6709
28919.6 15.1793
28920.0 15.5484
28920.2 15.6875
28920.4 15.7965
28920.7 15.8896
28921.0 15.9270
28921.0 15.9281
28921.1 15.9241
28921.2 15.9090
28921.5 15.8458
28921.8 15.6718
28922.2 15.4104
28922.4 15.2032
28922.7 14.9692
28923.1 14.4501
28923.6 13.8652
28924.0 13.2739
28924.4 12.7698
28924.8 12.3025
28925.2 11.8704
28925.6 11.4811
28925.9 11.1306
28926.3 10.8379
28926.7 10.5920
28927.1 10.3894
28927.5 10.2257
28927.9 10.0925
28928.2 9.99126
28928.6 9.91309
28929.0 9.85335
28929.4 9.80702
28929.8 9.77306
28930.2 9.74682
28930.5 9.72748
28930.9 9.71232
28931.3 9.70088
28931.7 9.69181
28932.1 9.68449
28932.8 9.67321
28933.6 9.66502
28934.4 9.65851
28935.1 9.65325
28936.7 9.64489
28938.2 9.63847
28939.7 9.63329
28941.2 9.62896
28943.7 9.62312
28946.2 9.61826
28948.7 9.61402
28951.2 9.61025
28956.2 9.60357
28961.1 9.59772
28965.6 9.59306
28970.0 9.58879
28974.4 9.58497
28978.8 9.58179
28983.2 9.57952
28985.4 9.57889
28987.6 9.57873
28989.8 9.57922
28992.0 9.58056
28994.2 9.58312
28996.4 9.58746
28998.1 9.59273
28999.8 9.60037
29001.5 9.61151
29003.3 9.62799
29004.1 9.63918
29005.0 9.65316
29005.8 9.67088
29006.7 9.69386
29007.6 9.72457
29008.4 9.76742
29008.8 9.79576
29009.3 9.83073
29009.7 9.87461
29010.1 9.93054
29010.5 9.98972
29010.9 10.0637
29011.2 10.1565
29011.6 10.2735
29011.9 10.4209
29012.3 10.6063
29012.7 10.8384
29013.0 11.1181
29013.4 11.4716
29013.7 11.9029
29014.1 12.4226
29014.4 13.0402
29014.8 13.7634
29015.2 14.5964
29015.5 15.5391
29015.9 16.5556
29016.4 18.0888
29016.8 19.7384
29017.3 21.4356
29017.8 23.0593
29018.0 23.9072
29018.3 24.6694
29018.5 25.3650
29018.8 25.9806
29019.1 26.5780
29019.4 27.0214
29019.6 27.3217
29019.9 27.4711
29020.0 27.4854
29020.0 27.4875
29020.1 27.4854
29020.2 27.4737
29020.3 27.4261
29020.6 27.2323
29020.9 26.8509
29021.2 26.3325
29021.4 25.8267
29021.6 25.2467
29022.1 23.9049
29023.9 17.6907
29024.2 16.8833
29024.4 16.1223
29024.7 15.4126
29025.0 14.7574
29025.2 14.1582
29025.5 13.6151
29025.7 13.1269
29026.0 12.6915
29026.3 12.3061
29026.5 11.9672
29026.8 11.6710
29027.0 11.4135
29027.3 11.1908
29027.6 10.9989
29028.1 10.6978
29028.4 10.5384
29028.8 10.4091
29029.1 10.3042
29029.5 10.2208
29029.8 10.1502
29030.1 10.0933
29030.8 10.0040
29031.5 9.93784
29032.2 9.88822
29032.9 9.84898
29033.6 9.81701
29035.0 9.76752
29036.4 9.73135
29037.8 9.70353
29039.1 9.68143
29041.0 9.65804
29042.8 9.63978
29044.7 9.62496
29046.5 9.61279
29048.4 9.60255
29050.2 9.59379
29053.9 9.57935
29057.6 9.56779
29061.3 9.55820
29065.0 9.55002
29068.6 9.54285
29072.3 9.53647
29079.7 9.52529
29087.1 9.51547
29094.5 9.50664
29101.8 9.49848
29109.2 9.49084
29122.1 9.47829
29135.0 9.46647
29160.9 9.44426
29186.7 9.42332
29212.5 9.40326
29264.1 9.36502
29315.8 9.32851
29374.8 9.28849
29414.1 9.26259
29453.5 9.23716
29492.8 9.21205
29512.5 9.19959
29532.2 9.18719
29541.4 9.18138
29550.6 9.17561
29559.9 9.16988
29569.1 9.16423
29578.3 9.15872
29587.5 9.15352
29592.1 9.15114
29596.7 9.14898
29601.4 9.14716
29606.0 9.14589
29609.3 9.14546
29612.7 9.14565
29616.1 9.14686
29619.5 9.14960
29622.9 9.15478
29624.6 9.15876
29626.2 9.16408
29627.9 9.17117
29629.6 9.18073
29631.3 9.19384
29633.0 9.21224
29634.3 9.23193
29635.6 9.25871
29636.9 9.29636
29637.6 9.32105
29638.2 9.35149
29638.9 9.39053
29639.5 9.44045
29640.2 9.50846
29640.9 9.60147
29641.5 9.73690
29641.8 9.82680
29642.2 9.93269
29642.5 10.0656
29642.8 10.2226
29643.1 10.4196
29643.5 10.6512
29643.7 10.8646
29644.0 11.1000
29644.2 11.3686
29644.4 11.6740
29644.7 12.0194
29644.9 12.4081
29645.2 12.8431
29645.4 13.3270
29645.6 13.8618
29645.9 14.4489
29646.1 15.0889
29646.4 15.7812
29646.6 16.5241
29646.8 17.3149
29647.3 19.0210
29647.7 20.6152
29648.2 22.2534
29648.6 23.8751
29649.0 25.4116
29649.4 26.8209
29649.6 27.4262
29649.8 27.9659
29650.0 28.4120
29650.2 28.7693
29650.4 29.0576
29650.6 29.2734
29650.8 29.4195
29651.0 29.4797
29651.3 29.4006
29651.7 29.1048
29651.9 28.6951
29652.2 28.1494
29652.4 27.5343
29652.7 26.8560
29652.9 26.0714
29653.2 25.2565
29653.6 23.6510
29654.1 21.9704
29654.5 20.2904
29654.9 18.7112
29655.4 17.1760
29655.6 16.4805
29655.8 15.8252
29656.0 15.2119
29656.3 14.6417
29656.5 14.1146
29656.7 13.6303
29656.9 13.1876
29657.1 12.7851
29657.4 12.4209
29657.6 12.0927
29657.8 11.7983
29658.0 11.5351
29658.5 11.0921
29658.8 10.8232
29659.1 10.5997
29659.4 10.4144
29659.8 10.2609
29660.1 10.1335
29660.4 10.0276
29661.1 9.86451
29661.8 9.74755
29662.4 9.66083
29663.1 9.59424
29663.7 9.54219
29664.4 9.49909
29665.0 9.46324
29666.4 9.40687
29667.7 9.36448
29669.0 9.33169
29671.0 9.29296
29673.1 9.26428
29675.1 9.24227
29677.2 9.22487
29679.2 9.21074
29681.2 9.19899
29683.3 9.18904
29685.3 9.18050
29688.3 9.16986
29691.3 9.16102
29694.4 9.15350
29697.4 9.14699
29703.4 9.13617
29709.4 9.12722
29715.4 9.11960
29721.4 9.11291
29727.5 9.10688
29733.5 9.10138
29744.8 9.09195
29756.2 9.08335
29767.5 9.07535
29790.2 9.06049
29812.4 9.04686
29834.6 9.03379
29879.0 9.00875
29923.4 8.98457
29967.8 8.96097
30056.6 8.91496
30145.4 8.86984
30432.7 8.72648
30805.1 8.53511
30887.4 8.49027
31084.5 8.37641
31183.0 8.31490
31281.6 8.24923
31336.2 8.21052
31363.5 8.19046
31377.1 8.18017
31390.7 8.16971
31403.4 8.15979
31409.7 8.15475
31416.1 8.14967
31422.4 8.14453
31428.7 8.13935
31431.9 8.13676
31435.1 8.13419
31438.2 8.13166
31441.4 8.12922
31443.5 8.12770
31445.6 8.12632
31447.6 8.12513
31449.7 8.12427
31450.7 8.12404
31451.8 8.12399
31452.8 8.12421
31453.8 8.12481
31454.9 8.12598
31455.9 8.12810
31456.4 8.12975
31456.9 8.13204
31457.5 8.13528
31458.0 8.13989
31458.4 8.14542
31458.8 8.15320
31459.3 8.16422
31459.7 8.17944
31460.1 8.20143
31460.5 8.23154
31460.8 8.25169
31461.0 8.27433
31461.4 8.33155
31461.8 8.41051
31462.2 8.51534
31462.7 8.65169
31463.1 8.82067
31463.5 9.03521
31463.9 9.28878
31464.4 9.59493
31464.8 9.93804
31465.4 10.5034
31466.0 11.1212
31466.6 11.7468
31466.9 12.0498
31467.2 12.3234
31467.5 12.5550
31467.8 12.7511
31468.1 12.9158
31468.3 13.0453
31468.6 13.1389
31468.9 13.1888
31469.0 13.1964
31469.0 13.1969
31469.1 13.1969
31469.1 13.1948
31469.3 13.1843
31469.5 13.1414
31469.9 12.9783
31470.4 12.7256
31470.8 12.3882
31471.2 11.9916
31472.1 11.1210
31472.7 10.5046
31473.3 9.95243
31473.7 9.70177
31474.0 9.48105
31474.3 9.27641
31474.6 9.10106
31474.9 8.94264
31475.2 8.80610
31475.5 8.68980
31475.8 8.59470
31476.1 8.51246
31476.4 8.44646
31476.7 8.39034
31477.0 8.34596
31477.4 8.30131
31477.8 8.26781
31478.1 8.24197
31478.5 8.22202
31478.9 8.20617
31479.3 8.19413
31479.6 8.18458
31480.0 8.17688
31480.4 8.17041
31480.7 8.16515
31481.5 8.15677
31482.2 8.15028
31483.0 8.14499
31483.7 8.14047
31484.5 8.13663
31485.9 8.13019
31487.4 8.12499
31488.9 8.12066
31491.2 8.11510
31493.5 8.11048
31495.7 8.10645
31498.0 8.10286
31500.3 8.09957
31502.6 8.09653
31507.1 8.09095
31511.7 8.08583
31516.2 8.08098
31520.8 8.07632
31525.3 8.07182
31536.5 8.06109
31547.7 8.05062
31558.9 8.04027
31581.3 8.01960
31626.0 7.97747
31695.0 7.90882
31764.0 7.83417
31901.9 7.66075
32018.5 7.47903
32076.8 7.37115
32135.0 7.24874
32180.4 7.14064
32225.8 7.01888
32271.1 6.88051
32316.5 6.72121
32347.7 6.59679
32378.8 6.45769
32410.0 6.30102
32441.2 6.12299
32468.1 5.94818
32495.1 5.74992
32522.0 5.52285
32548.9 5.26054
32564.5 5.08880
32580.1 4.90000
32595.7 4.69152
32611.3 4.46026
32626.9 4.20234
32634.7 4.06209
32642.5 3.91368
32650.3 3.75607
32658.1 3.58892
32665.9 3.41104
32673.7 3.22210
32683.4 2.96912
32688.2 2.83542
32693.1 2.69624
32698.0 2.55130
32702.8 2.40108
32707.7 2.24532
32712.6 2.08406
32717.8 1.90279
32723.1 1.71561
32728.4 1.52328
32733.7 1.32708
32739.0 1.12907
32744.2 0.931878
32746.9 0.834934
32749.5 0.740089
32752.2 0.648150
32754.8 0.560122
32756.8 0.497502
32758.8 0.438588
32760.7 0.384153
32762.7 0.335053
32764.7 0.292281
32766.7 0.257023
32767.7 0.242647
32768.7 0.230704
32769.6 0.221412
32770.6 0.215054
32771.4 0.212200
32772.2 0.211368
32772.9 0.212691
32773.7 0.216313
32774.4 0.221912
32775.1 0.229659
32775.9 0.239907
32776.6 0.252515
32777.3 0.267989
32778.0 0.286057
32778.7 0.307401
32779.4 0.331604
32780.6 0.380615
32781.8 0.440289
32783.1 0.511744
32784.3 0.596220
32785.5 0.695089
32786.7 0.809869
32787.9 0.942240
32789.1 1.09273
32789.7 1.17719
32790.3 1.26588
32790.9 1.36204
32791.5 1.46283
32792.1 1.57192
32792.7 1.68609
32793.3 1.80950
32793.9 1.93849
32794.5 2.07775
32795.1 2.22313
32795.8 2.37993
32796.4 2.54347
32797.0 2.71970
32797.6 2.90333
32798.2 3.10106
32798.8 3.30695
32799.3 3.50613
32799.9 3.71579
32800.4 3.93642
32801.0 4.16855
32801.5 4.41270
32802.1 4.66945
32802.6 4.93939
32803.2 5.22311
32803.7 5.52127
32804.3 5.83451
32804.8 6.16354
32805.4 6.50905
32805.9 6.87179
32806.5 7.25254
32807.0 7.65208
32807.6 8.07124
32808.2 8.53546
32808.7 9.01485
32809.3 9.51821
32809.9 10.0466
32810.4 10.6010
32811.0 11.1825
32811.6 11.7923
32812.1 12.4314
32812.7 13.1009
32813.3 13.8019
32813.9 14.5357
32814.4 15.3032
32815.0 16.1055
32815.6 16.9439
32816.1 17.8191
32816.7 18.7323
32817.3 19.6844
32817.8 20.6760
32819.0 22.7812
32820.1 25.0519
32821.3 27.4678
32822.4 30.0697
32823.5 32.8312
32824.7 35.7417
32825.8 38.7583
32827.2 42.6458
32828.6 46.6510
32830.0 50.7095
32831.4 54.7452
32832.8 58.6732
32834.2 62.4042
32835.6 65.8502
32837.0 68.9304
32838.1 70.9589
32839.1 72.7206
32840.2 74.1995
32841.2 75.3862
32842.3 76.2783
32843.3 76.8798
32844.4 77.2007
32845.4 77.2559
32846.4 77.0846
32847.4 76.7211
32848.3 76.1834
32849.3 75.4912
32851.2 73.7218
32853.2 71.5644
32855.1 69.1540
32857.1 66.6032
32859.0 64.0006
32860.9 61.4126
32863.0 58.6816
32865.1 56.0618
32867.2 53.5765
32869.3 51.2480
32871.4 49.0574
32873.5 47.0237
32875.6 45.1220
32877.7 43.3631
32879.9 41.6314
32882.1 40.0301
32884.4 38.5490
32886.6 37.1847
32888.8 35.9154
32891.0 34.7378
32893.2 33.6430
32895.4 32.6284
32898.7 31.2756
32901.9 30.0542
32905.1 28.9411
32908.3 27.9299
32911.5 27.0027
32914.7 26.1555
32917.9 25.3765
32921.1 24.6585
32924.3 23.9929
32927.5 23.3782
32933.9 22.2747
32940.3 21.3153
32946.7 20.4757
32951.7 19.8946
32956.6 19.3655
32961.6 18.8820
32966.5 18.4370
32976.4 17.6480
32986.3 16.9710
32999.1 16.2263
33011.9 15.5983
33024.7 15.0619
33037.5 14.5985
33050.4 14.1941
33063.2 13.8387
33076.0 13.5233
33088.8 13.2425
33114.4 12.7620
33140.1 12.3661
33165.7 12.0341
33191.3 11.7516
33216.9 11.5080
33242.5 11.2957
33268.2 11.1085
33293.8 10.9422
33326.4 10.7550
33359.0 10.5903
33380.0 10.4942
33390.5 10.4488
33401.0 10.4050
33411.4 10.3629
33421.9 10.3227
33427.2 10.3035
33432.4 10.2851
33437.6 10.2678
33442.9 10.2523
33447.5 10.2408
33450.0 10.2361
33452.5 10.2330
33455.0 10.2321
33457.5 10.2347
33459.9 10.2425
33461.2 10.2494
33462.4 10.2592
33463.6 10.2731
33464.9 10.2927
33466.1 10.3207
33467.4 10.3616
33468.3 10.4103
33468.8 10.4425
33469.3 10.4824
33469.8 10.5326
33470.3 10.5969
33470.8 10.6803
33471.3 10.7897
33471.8 10.9377
33472.3 11.1304
33472.8 11.3852
33473.3 11.7197
33473.7 12.1542
33474.0 12.4213
33474.2 12.7102
33474.5 13.0476
33474.7 13.4089
33475.0 13.8264
33475.2 14.2684
33475.6 14.9878
33475.9 15.7971
33476.3 16.6943
33476.6 17.6449
33477.0 18.6951
33477.3 19.7712
33478.0 22.0481
33478.6 24.1601
33479.0 25.1572
33479.3 26.0427
33479.7 27.0009
33480.1 27.7555
33480.4 28.2324
33480.8 28.4949
33481.0 28.5529
33481.0 28.5550
33481.1 28.5521
33481.2 28.5379
33481.4 28.4766
33481.7 28.2147
33482.0 27.7937
33482.3 27.2212
33482.6 26.6094
33482.9 25.9080
33483.2 25.1319
33483.4 24.3276
33484.0 22.7100
33484.5 21.0755
33485.0 19.4412
33485.5 17.9362
33485.7 17.2074
33486.0 16.5472
33486.2 15.9293
33486.5 15.3553
33486.7 14.8260
33487.0 14.3411
33487.2 13.8997
33487.5 13.5003
33487.7 13.1273
33488.0 12.8069
33488.2 12.5214
33488.5 12.2680
33489.0 11.8466
33489.5 11.5208
33489.9 11.3154
33490.3 11.1493
33490.7 11.0149
33491.1 10.9056
33491.5 10.8162
33491.9 10.7424
33492.7 10.6302
33493.5 10.5475
33494.3 10.4853
33495.1 10.4355
33495.9 10.3954
33496.7 10.3614
33497.4 10.3329
33499.0 10.2865
33500.6 10.2502
33502.2 10.2209
33504.3 10.1894
33506.5 10.1639
33508.6 10.1426
33510.7 10.1243
33512.8 10.1082
33514.9 10.0937
33519.2 10.0685
33523.4 10.0467
33527.7 10.0273
33531.9 10.0096
33536.1 9.99302
33542.9 9.96827
33549.7 9.94520
33563.3 9.90233
33576.8 9.86242
33590.4 9.82447
33617.6 9.75250
33644.7 9.68408
33678.9 9.60082
33713.0 9.51830
33763.9 9.38975
33789.4 9.31829
33814.8 9.23618
33829.2 9.18209
33843.5 9.11907
33857.9 9.04260
33865.0 8.99686
33872.2 8.94405
33880.2 8.87373
33888.2 8.78666
33892.2 8.73432
33896.3 8.67427
33900.3 8.60451
33904.3 8.52207
33908.7 8.41048
33910.9 8.34404
33913.1 8.26896
33915.3 8.18249
33917.6 8.08273
33919.8 7.96509
33922.0 7.82539
33923.1 7.74057
33924.3 7.64602
33925.5 7.53988
33926.6 7.41985
33927.8 7.28296
33928.9 7.12537
33930.1 6.94215
33931.3 6.72740
33932.0 6.57135
33932.7 6.39981
33933.5 6.21478
33933.9 6.11904
33934.2 6.02305
33934.6 5.92905
33935.0 5.84014
33935.3 5.76047
33935.7 5.69541
33936.1 5.65172
33936.4 5.63767
33936.8 5.66308
33937.2 5.73644
33937.4 5.82583
33937.7 5.94546
33937.9 6.10246
33938.2 6.30113
33938.4 6.54574
33938.7 6.84035
33938.9 7.18869
33939.2 7.59400
33939.4 8.05891
33939.7 8.58525
33939.9 9.17391
33940.2 9.82468
33940.4 10.5362
33940.7 11.3057
33940.9 12.1292
33941.2 13.0011
33941.4 13.8404
33941.6 14.6703
33942.1 16.4237
33942.3 17.4515
33942.6 18.4741
33942.9 19.6298
33943.2 20.7035
33943.5 21.8161
33943.8 22.8304
33944.0 23.3220
33944.2 23.9287
33944.5 24.4629
33944.7 24.9198
33944.9 25.2813
33945.1 25.5670
33945.4 25.7760
33945.7 25.9536
33946.1 25.9339
33946.4 25.7306
33946.8 25.3754
33947.0 25.0533
33947.3 24.6926
33947.7 23.8477
33948.2 22.8852
33948.6 21.8595
33949.0 20.9534
33949.4 20.0839
33949.8 19.2476
33950.2 18.4587
33950.6 17.7265
33951.0 17.0562
33951.4 16.4496
33951.8 15.9055
33952.1 15.4560
33952.5 15.0537
33952.8 14.6946
33953.2 14.3827
33953.6 14.0961
33953.9 13.8469
33954.3 13.6170
33954.6 13.4159
33955.3 13.0603
33956.0 12.7700
33956.8 12.5254
33957.5 12.3159
33958.8 12.0020
33960.0 11.7522
33961.3 11.5463
33962.6 11.3732
33963.9 11.2241
33965.2 11.0962
33966.4 10.9843
33967.7 10.8855
33969.7 10.7523
33971.7 10.6400
33973.7 10.5431
33975.7 10.4593
33979.7 10.3204
33983.7 10.2097
33986.8 10.1370
33990.0 10.0745
33996.2 9.97132
34002.5 9.88968
34008.8 9.82335
34016.7 9.75450
34024.7 9.69823
34040.7 9.61172
34050.9 9.56886
34061.2 9.53331
34081.7 9.47948
34094.2 9.45646
34106.8 9.44104
34119.3 9.43443
34131.9 9.43931
34141.5 9.45408
34151.2 9.48284
34160.9 9.53230
34165.8 9.56842
34170.6 9.61520
34176.3 9.68847
34182.0 9.78919
34187.7 9.93008
34193.4 10.1319
34196.5 10.2817
34199.7 10.4698
34202.8 10.7101
34205.9 11.0227
34208.2 11.3128
34210.5 11.6743
34211.6 11.8892
34212.8 12.1321
34213.9 12.4080
34215.1 12.7230
34216.6 13.2351
34217.4 13.5344
34218.2 13.8623
34219.0 14.2324
34219.8 14.6409
34220.5 15.0993
34221.3 15.6158
34222.1 16.1766
34222.8 16.8113
34223.6 17.5333
34224.3 18.3588
34225.1 19.3081
34225.5 19.8441
34225.8 20.4063
34226.2 21.0292
34226.6 21.6846
34226.9 22.3931
34227.3 23.1602
34227.7 24.0626
34228.1 25.0233
34228.5 26.0728
34228.9 27.2209
34229.3 28.4782
34229.7 29.8564
34230.1 31.3680
34230.4 33.0264
34230.8 34.8947
34231.2 36.8942
34231.6 39.0842
34232.0 41.4789
34232.4 44.1617
34232.8 47.0103
34233.2 50.0981
34233.6 53.4307
34234.0 57.0095
34234.4 60.8299
34234.8 64.8810
34235.1 69.1438
34235.5 73.5912
34235.9 78.1868
34236.7 87.6295
34237.6 98.1646
34238.0 103.134
34238.5 107.650
34238.9 111.807
34239.3 115.386
34239.8 118.285
34240.2 120.380
34240.6 121.622
34241.0 122.151
34241.4 121.895
34241.9 120.772
34242.3 118.820
34242.8 116.171
34243.2 112.781
34243.6 108.804
34244.1 104.350
34244.5 99.6459
34245.1 92.5898
34245.7 85.3449
34246.3 78.1651
34246.9 71.3654
34247.5 65.2788
34248.1 59.7337
34248.3 57.1373
34248.6 54.6624
34248.9 52.3097
34249.2 50.0789
34249.7 46.4627
34250.2 43.2619
34250.6 40.3217
34251.1 37.7376
34251.6 35.3753
34252.1 33.3048
34252.6 31.4502
34253.1 29.7878
34253.6 28.0623
34254.2 26.5380
34254.7 25.1875
34255.3 23.9872
34255.9 22.9170
34256.4 21.9594
34257.0 21.0996
34257.5 20.3251
34258.1 19.6251
34258.7 18.9905
34259.2 18.4133
34259.8 17.8869
34260.3 17.4055
34260.9 16.9641
34262.0 16.1844
34263.1 15.5470
34264.2 14.9953
34265.2 14.5144
34266.3 14.0926
34267.4 13.7203
34268.4 13.3901
34269.5 13.0957
34270.6 12.8321
34272.8 12.3622
34275.1 11.9799
34277.3 11.6644
34279.5 11.4008
34281.6 11.1966
34283.6 11.0198
34287.7 10.7309
34291.8 10.5051
34295.8 10.3255
34301.1 10.1410
34306.4 9.99654
34311.7 9.88106
34317.0 9.78677
34326.0 9.66113
34335.0 9.56576
34343.9 9.49082
34352.9 9.43027
34360.6 9.38648
34368.4 9.34890
34383.8 9.28673
34399.3 9.23716
34414.8 9.19620
34434.6 9.15259
34454.3 9.11578
34474.1 9.08379
34493.8 9.05534
34514.4 9.02850
34535.0 9.00394
34576.2 8.95988
34617.4 8.92058
34658.6 8.88472
34713.4 8.84090
34768.2 8.80031
34877.7 8.72592
34977.6 8.66368
35077.5 8.60492
35277.2 8.49462
35358.0 8.45181
35519.5 8.36799
35641.7 8.30545
35763.8 8.24306
36029.8 8.10541
36162.7 8.03453
36295.7 7.96139
36372.5 7.91783
36449.3 7.87314
36487.7 7.85035
36526.1 7.82725
36564.5 7.80391
36602.9 7.78052
36630.8 7.76379
36644.8 7.75570
36658.7 7.74798
36668.8 7.74278
36678.9 7.73808
36688.9 7.73394
36699.0 7.73097
36709.1 7.72974
36719.2 7.73127
36724.2 7.73373
36729.2 7.73781
36734.3 7.74414
36739.3 7.75360
36742.7 7.76236
36746.1 7.77370
36749.5 7.78865
36752.9 7.80847
36756.3 7.83496
36759.7 7.87089
36763.1 7.92055
36766.5 7.99105
36769.6 8.08438
36771.1 8.14679
36772.7 8.22323
36774.2 8.31943
36775.8 8.44098
36777.3 8.59985
36778.8 8.81021
36779.7 8.95210
36780.5 9.11970
36781.3 9.32235
36782.1 9.57083
36782.9 9.88025
36783.3 10.0666
36783.7 10.2720
36784.1 10.5109
36784.5 10.7763
36784.9 11.0873
36785.3 11.4352
36785.8 11.8665
36786.2 12.3547
36786.6 12.9345
36787.0 13.5909
36787.5 14.3683
36787.9 15.2437
36788.1 15.7284
36788.3 16.2465
36788.5 16.7993
36788.7 17.3882
36789.0 18.2627
36789.3 19.2103
36789.6 20.2324
36789.9 21.3293
36790.2 22.4999
36790.5 23.7416
36790.8 25.0502
36791.0 26.4197
36791.5 28.5446
36791.9 30.6994
36792.7 35.1255
36793.2 37.3884
36793.6 39.5041
36794.1 41.3998
36794.5 43.0055
36794.9 44.0642
36795.3 44.8380
36795.6 45.3485
36796.0 45.5548
36796.1 45.5611
36796.3 45.4988
36796.5 45.3182
36796.8 45.0215
36797.0 44.6122
36797.2 44.0949
36797.5 43.4754
36797.7 42.7606
36797.9 41.9580
36798.3 40.6704
36798.6 39.2463
36798.9 37.7140
36799.2 36.1021
36800.0 32.1870
36800.8 28.3107
36801.1 26.8197
36801.4 25.4328
36801.7 24.1095
36802.0 22.8562
36802.3 21.6392
36802.6 20.5393
36802.9 19.5170
36803.2 18.5715
36803.5 17.8410
36803.7 17.1612
36804.0 16.5300
36804.2 15.9678
36804.4 15.4255
36804.7 14.9249
36804.9 14.4633
36805.2 14.0546
36805.4 13.6622
36805.7 13.3012
36806.2 12.6755
36806.7 12.1343
36807.2 11.6836
36807.6 11.3724
36807.9 11.1037
36808.3 10.8585
36808.7 10.6453
36809.5 10.2778
36810.2 9.97857
36811.0 9.73146
36811.8 9.52464
36812.6 9.34945
36813.3 9.19947
36814.8 8.97223
36816.2 8.79441
36817.6 8.65222
36819.0 8.53646
36820.5 8.44079
36821.9 8.36064
36824.8 8.23445
36827.6 8.14015
36830.5 8.06753
36833.3 8.01020
36836.2 7.96398
36839.1 7.92608
36841.9 7.89448
36847.6 7.84459
36851.2 7.82031
36854.7 7.79962
36861.7 7.76617
36868.8 7.74023
36875.8 7.71922
36882.8 7.70155
36889.9 7.68640
36896.9 7.67313
36904.0 7.66128
36913.2 7.64733
36922.5 7.63480
36940.9 7.61262
36959.4 7.59288
36977.9 7.57465
36996.4 7.55743
37014.9 7.54090
37051.8 7.50900
37094.1 7.47347
37136.3 7.43816
37220.8 7.36676
37375.7 7.22850
37453.1 7.15427
37530.6 7.07562
37560.5 7.04378
37590.4 7.01097
37605.4 6.99412
37620.3 6.97692
37627.8 6.96820
37635.3 6.95937
37642.8 6.95044
37650.2 6.94143
37654.0 6.93692
37657.7 6.93243
37661.5 6.92800
37665.2 6.92369
37668.9 6.91962
37672.7 6.91604
37674.5 6.91459
37676.4 6.91349
37678.3 6.91295
37680.2 6.91325
37681.7 6.91450
37683.2 6.91718
37684.8 6.92229
37685.5 6.92638
37686.3 6.93214
37687.1 6.94054
37687.9 6.95335
37688.2 6.96246
37688.6 6.97376
37689.0 6.98867
37689.4 7.00743
37689.8 7.03239
37690.2 7.06394
37690.6 7.10589
37690.9 7.15862
37691.3 7.22804
37691.7 7.31410
37692.1 7.42544
37692.5 7.56070
37692.8 7.67992
37693.0 7.81249
37693.6 8.14247
37693.9 8.34434
37694.1 8.56216
37694.4 8.81284
37694.7 9.07879
37695.2 9.69271
37695.8 10.3949
37696.3 11.1652
37696.9 11.9717
37697.3 12.6580
37697.8 13.3093
37698.3 13.8932
37698.7 14.3693
37699.1 14.6792
37699.5 14.8857
37699.8 14.9659
37700.0 14.9999
37700.3 14.9788
37700.6 14.8868
37701.1 14.6548
37701.5 14.3196
37702.0 13.7650
37702.5 13.1156
37703.5 11.6519
37704.1 10.8188
37704.7 10.0603
37705.3 9.39019
37705.6 9.09329
37705.9 8.82289
37706.1 8.57892
37706.4 8.36075
37707.0 7.99711
37707.3 7.84850
37707.6 7.71964
37707.9 7.60860
37708.2 7.51345
37708.5 7.43491
37708.7 7.37006
37709.0 7.31262
37709.3 7.26544
37709.6 7.22381
37709.8 7.18967
37710.4 7.13477
37710.9 7.09465
37711.5 7.06484
37712.0 7.04217
37712.6 7.02474
37713.1 7.01044
37713.7 6.99862
37714.8 6.98013
37715.9 6.96578
37716.9 6.95434
37718.0 6.94481
37719.7 6.93297
37721.3 6.92337
37723.0 6.91524
37724.6 6.90827
37726.3 6.90211
37727.9 6.89664
37731.2 6.88713
37734.6 6.87864
37738.1 6.87108
37741.5 6.86420
37744.9 6.85784
37751.8 6.84611
37758.6 6.83527
37765.5 6.82492
37772.3 6.81491
37786.0 6.79552
37799.7 6.77656
37813.4 6.75771
37840.8 6.72005
37868.4 6.68163
37944.3 6.57167
38020.2 6.45361
38172.0 6.18654
38247.9 6.03366
38323.8 5.86502
38399.7 5.67792
38475.6 5.46884
38551.5 5.23297
38589.4 5.10346
38608.4 5.03551
38627.4 4.96559
38644.6 4.90043
38653.3 4.86750
38661.9 4.83469
38670.5 4.80242
38679.1 4.77188
38683.5 4.75783
38687.8 4.74553
38692.1 4.73615
38694.2 4.73315
38696.4 4.73183
38698.6 4.73279
38700.7 4.73709
38702.9 4.74642
38705.0 4.76345
38706.1 4.77632
38707.2 4.79328
38708.3 4.81575
38709.3 4.84563
