Pd-105(n,g) ENDFB-8.0
Energy(eV) XS(b)
623.155 1.46439
623.190 1.36324
623.224 1.27275
623.259 1.19215
623.293 1.12000
623.328 1.05528
623.368 0.988356
623.408 0.928986
623.448 0.876111
623.488 0.828823
623.528 0.786351
623.568 0.748034
623.608 0.713312
623.648 0.681709
623.688 0.652821
623.728 0.626306
623.768 0.601872
623.808 0.579273
623.888 0.538769
623.968 0.503494
624.048 0.472373
624.128 0.444717
624.208 0.419961
624.288 0.397668
624.368 0.377492
624.448 0.359153
624.528 0.342423
624.608 0.327131
624.688 0.313079
624.768 0.300150
624.848 0.288230
624.928 0.277219
625.088 0.257593
625.248 0.240724
625.408 0.226164
625.568 0.213605
625.728 0.202808
625.887 0.193610
626.047 0.185900
626.207 0.179666
626.367 0.175006
626.527 0.172223
626.615 0.171721
626.702 0.172173
626.789 0.173877
626.876 0.177267
626.978 0.184215
627.029 0.189311
627.080 0.195797
627.131 0.203956
627.182 0.214129
627.233 0.226709
627.284 0.242152
627.334 0.260978
627.385 0.283769
627.436 0.311172
627.487 0.343890
627.538 0.382676
627.589 0.428316
627.640 0.481614
627.691 0.543369
627.727 0.593144
627.764 0.647893
627.800 0.707852
627.836 0.773036
627.873 0.843964
627.909 0.920361
627.945 1.00271
627.982 1.09054
628.018 1.18427
628.054 1.28322
628.091 1.38770
628.127 1.49682
628.163 1.61074
628.200 1.72834
628.272 1.97328
628.411 2.45353
628.480 2.68741
628.549 2.90718
628.585 3.01466
628.622 3.11472
628.658 3.20683
628.694 3.28951
628.734 3.36891
628.774 3.43483
628.805 3.47618
628.836 3.50868
628.864 3.53031
628.892 3.54421
628.930 3.55066
628.944 3.54937
628.975 3.53964
629.006 3.52059
629.021 3.50815
629.050 3.47701
629.073 3.44843
629.113 3.38432
629.154 3.30633
629.191 3.22396
629.228 3.13207
629.265 3.03145
629.302 2.92319
629.368 2.71249
629.435 2.48757
629.567 2.02225
629.638 1.78116
629.673 1.66442
629.708 1.55136
629.743 1.44183
629.778 1.33662
629.813 1.23607
629.848 1.14072
629.883 1.05022
629.918 0.964982
629.953 0.885065
629.988 0.810673
630.023 0.741325
630.059 0.677138
630.094 0.617968
630.129 0.563782
630.158 0.521696
630.188 0.482746
630.239 0.421609
630.291 0.368843
630.343 0.323609
630.394 0.285070
630.446 0.252418
630.498 0.224887
630.550 0.201767
630.601 0.182413
630.653 0.166246
630.705 0.152754
630.756 0.141493
630.808 0.132081
630.860 0.124192
630.911 0.117552
631.015 0.107153
631.118 0.0994835
631.222 0.0936344
631.325 0.0890089
631.428 0.0852242
631.635 0.0792853
631.842 0.0747197
632.108 0.0700869
632.374 0.0663835
632.639 0.0633237
632.905 0.0607366
633.171 0.0585056
633.437 0.0565537
633.969 0.0532808
634.500 0.0506356
635.032 0.0484515
635.564 0.0466204
636.095 0.0450698
636.864 0.0432253
637.632 0.0417579
638.400 0.0405995
639.168 0.0397084
639.936 0.0390519
640.704 0.0385969
641.472 0.0383357
642.240 0.0382642
643.008 0.0383813
643.776 0.0386869
644.544 0.0391885
645.312 0.0399138
646.080 0.0408824
646.848 0.0421216
647.616 0.0436718
648.384 0.0455872
648.945 0.0472586
649.506 0.0491984
650.067 0.0514520
650.629 0.0540745
651.190 0.0571364
651.751 0.0607233
652.312 0.0649512
652.874 0.0699838
653.199 0.0733485
653.523 0.0771046
653.848 0.0813163
654.173 0.0860622
654.498 0.0914434
654.823 0.0975838
655.148 0.104651
655.473 0.112871
655.724 0.120206
655.975 0.128616
656.226 0.138388
656.352 0.143916
656.477 0.149968
656.603 0.156664
656.728 0.164161
656.854 0.172728
656.980 0.182773
657.105 0.195016
657.231 0.210621
657.293 0.220264
657.356 0.231548
657.419 0.244937
657.482 0.260925
657.537 0.277748
657.592 0.297657
657.648 0.321279
657.703 0.349329
657.759 0.382619
657.814 0.422050
657.869 0.468605
657.925 0.523227
657.952 0.553989
657.980 0.587206
658.008 0.623017
658.036 0.661558
658.063 0.702964
658.091 0.747364
658.119 0.794881
658.146 0.845441
658.174 0.899517
658.202 0.957023
658.229 1.01804
658.257 1.08263
658.285 1.15084
658.312 1.22269
658.340 1.29819
658.368 1.37703
658.394 1.45424
658.419 1.53421
658.471 1.70327
658.523 1.88328
658.575 2.07289
658.626 2.27040
658.678 2.47368
658.781 2.88686
658.870 3.23409
658.911 3.38585
658.951 3.53080
658.992 3.66730
659.032 3.79374
659.084 3.93780
659.136 4.06027
659.175 4.13648
659.213 4.19828
659.254 4.24665
659.285 4.27220
659.316 4.28762
659.330 4.29128
659.335 4.29203
659.350 4.29278
659.366 4.29098
659.397 4.27984
659.439 4.24861
659.473 4.20988
659.508 4.15987
659.540 4.10231
659.573 4.03579
659.580 4.01989
659.600 3.97381
659.620 3.92478
659.660 3.81850
659.699 3.70249
659.739 3.57860
659.808 3.34916
659.877 3.10844
660.014 2.62336
660.079 2.40455
660.144 2.19948
660.177 2.10313
660.209 2.01180
660.242 1.92550
660.274 1.84448
660.314 1.75273
660.354 1.66945
660.394 1.59480
660.433 1.52885
660.473 1.47161
660.513 1.42300
660.553 1.38293
660.593 1.35134
660.632 1.32793
660.672 1.31266
660.712 1.30543
660.752 1.30614
660.791 1.31479
660.831 1.33144
660.871 1.35623
660.911 1.38932
660.951 1.43125
660.990 1.48247
661.030 1.54365
661.070 1.61565
661.110 1.69955
661.150 1.79665
661.169 1.85063
661.189 1.90851
661.209 1.97054
661.229 2.03663
661.249 2.10772
661.269 2.18379
661.289 2.26517
661.309 2.35219
661.329 2.44524
661.348 2.54470
661.368 2.65099
661.388 2.76397
661.408 2.88524
661.428 3.01476
661.448 3.15305
661.468 3.30067
661.488 3.45820
661.508 3.62625
661.527 3.80547
661.547 3.99554
661.571 4.23836
661.594 4.49887
661.618 4.77934
661.641 5.08106
661.665 5.40540
661.688 5.75377
661.712 6.12761
661.735 6.52842
661.759 6.95770
661.782 7.41702
661.806 7.90792
661.829 8.43199
661.853 8.99081
661.876 9.58594
661.900 10.2189
661.923 10.8913
661.941 11.4370
661.960 12.0075
661.978 12.6036
661.996 13.2223
662.032 14.5471
662.068 15.9787
662.088 16.8162
662.108 17.6887
662.128 18.5967
662.148 19.5403
662.187 21.5352
662.227 23.6735
662.267 25.9535
662.307 28.3713
662.347 30.9206
662.386 33.5858
662.433 36.8907
662.480 40.3209
662.527 43.8549
662.574 47.4595
662.654 53.6091
662.733 59.6427
662.788 63.5795
662.842 67.2726
662.882 69.7904
662.921 72.1117
662.961 74.2091
663.001 76.0532
663.041 77.6305
663.080 78.9137
663.123 79.9417
663.165 80.6081
663.220 80.9226
663.234 80.9005
663.279 80.5507
663.324 79.7831
663.366 78.6858
663.409 77.2468
663.451 75.4661
663.494 73.3815
663.537 71.0220
663.579 68.4200
663.649 63.7213
663.719 58.6321
663.805 52.1106
663.890 45.5166
663.937 41.9779
663.983 38.5263
664.030 35.1917
664.076 31.9991
664.119 29.2091
664.162 26.5739
664.205 24.0952
664.247 21.7785
664.269 20.6794
664.290 19.6216
664.312 18.6053
664.333 17.6345
664.354 16.6999
664.376 15.8098
664.397 14.9550
664.418 14.1431
664.440 13.3655
664.461 12.6253
664.482 11.9215
664.504 11.2563
664.525 10.6223
664.546 10.0244
664.568 9.45582
664.589 8.92074
664.611 8.41296
664.632 7.93608
664.653 7.48441
664.675 7.06102
664.696 6.66074
664.717 6.28616
664.739 5.93261
664.760 5.60227
664.777 5.34619
664.795 5.10329
664.812 4.87298
664.830 4.65593
664.847 4.44907
664.865 4.25316
664.882 4.06767
664.900 3.89307
664.917 3.72687
664.935 3.56962
664.952 3.42087
664.970 3.28096
664.987 3.14787
665.005 3.02201
665.022 2.90300
665.040 2.79108
665.057 2.68462
665.075 2.58395
665.092 2.48873
665.109 2.39915
665.144 2.23322
665.179 2.08495
665.214 1.95152
665.249 1.83196
665.284 1.72429
665.319 1.62715
665.340 1.57225
665.362 1.52058
665.405 1.42622
665.447 1.34212
665.490 1.26685
665.533 1.19902
665.575 1.13792
665.618 1.08250
665.661 1.03200
665.704 0.985692
665.746 0.943253
665.789 0.904116
665.832 0.867893
665.874 0.834255
665.917 0.802923
665.960 0.773655
666.003 0.746244
666.053 0.715981
666.104 0.687815
666.154 0.661529
666.205 0.636940
666.255 0.613887
666.306 0.592232
666.406 0.552684
666.507 0.517409
666.608 0.485843
666.709 0.457407
666.810 0.431738
666.896 0.411870
666.981 0.393560
667.067 0.376611
667.152 0.360928
667.238 0.346359
667.323 0.332836
667.408 0.320252
667.494 0.308528
667.665 0.287378
667.835 0.268949
668.006 0.252861
668.177 0.238858
668.348 0.226729
668.519 0.216365
668.690 0.207757
668.861 0.201065
669.032 0.196770
669.117 0.195843
669.202 0.196030
669.288 0.197687
669.373 0.201309
669.459 0.207581
669.544 0.217423
669.606 0.227515
669.668 0.240678
669.731 0.257620
669.793 0.279045
669.855 0.305878
669.917 0.338963
669.979 0.379330
670.010 0.402601
670.041 0.427996
670.072 0.455805
670.103 0.486070
670.134 0.518908
670.165 0.554307
670.197 0.592594
670.228 0.633607
670.259 0.677682
670.290 0.724588
670.321 0.774662
670.352 0.827771
670.383 0.883902
670.414 0.942823
670.445 1.00485
670.476 1.06948
670.507 1.13701
670.538 1.20684
670.600 1.35374
670.662 1.50773
670.818 1.90730
670.895 2.10266
670.973 2.28495
671.014 2.37308
671.055 2.45447
671.095 2.52810
671.136 2.59302
671.179 2.65069
671.222 2.69692
671.251 2.72172
671.280 2.74065
671.310 2.75418
671.341 2.76106
671.360 2.76198
671.370 2.76146
671.401 2.75522
671.432 2.74216
671.461 2.72340
671.491 2.69872
671.523 2.66472
671.556 2.62380
671.616 2.53268
671.676 2.42257
671.735 2.29623
671.795 2.15714
671.855 2.00879
671.915 1.85491
672.012 1.59905
672.061 1.47287
672.110 1.34981
672.159 1.23108
672.208 1.11771
672.257 1.01050
672.306 0.910257
672.344 0.836948
672.382 0.768289
672.420 0.704132
672.458 0.644474
672.496 0.589120
672.534 0.538261
672.572 0.491611
672.610 0.449004
672.648 0.410151
672.686 0.375047
672.724 0.343361
672.762 0.314864
672.800 0.289258
672.838 0.266443
672.876 0.246120
672.914 0.228066
672.952 0.212027
672.990 0.197884
673.066 0.174402
673.142 0.156184
673.218 0.142121
673.294 0.131225
673.370 0.122763
673.446 0.116124
673.522 0.110851
673.609 0.106053
673.696 0.102221
673.870 0.0964581
674.044 0.0922674
674.218 0.0890245
674.392 0.0864145
674.565 0.0842692
674.913 0.0809941
675.261 0.0787257
675.608 0.0772366
675.956 0.0764093
676.304 0.0761924
676.673 0.0766248
677.042 0.0777841
677.412 0.0797695
677.781 0.0827498
678.151 0.0869985
678.335 0.0897281
678.520 0.0929603
678.705 0.0967965
678.889 0.101369
679.074 0.106852
679.259 0.113480
679.433 0.121072
679.606 0.130378
679.780 0.142028
679.867 0.149033
679.954 0.157072
680.041 0.166429
680.128 0.177468
680.215 0.190750
680.302 0.207068
680.389 0.227561
680.432 0.239873
680.476 0.253858
680.519 0.269891
680.562 0.288266
680.606 0.309498
680.649 0.333994
680.696 0.364366
680.742 0.399973
680.788 0.441763
680.834 0.490713
680.880 0.548276
680.926 0.615757
680.950 0.653700
680.973 0.694725
680.996 0.739052
681.019 0.786700
681.042 0.838324
681.065 0.893978
681.088 0.953922
681.111 1.01843
681.134 1.08777
681.157 1.16223
681.180 1.24211
681.203 1.32731
681.227 1.41888
681.250 1.51676
681.273 1.62124
681.296 1.73263
681.319 1.85122
681.342 1.97731
681.365 2.11118
681.388 2.25246
681.415 2.43020
681.443 2.61985
681.470 2.82177
681.497 3.03548
681.524 3.26281
681.551 3.50230
681.578 3.75588
681.605 4.02174
681.633 4.30186
681.660 4.59409
681.687 4.90043
681.714 5.21834
681.741 5.54983
681.768 5.89197
681.823 6.61079
681.882 7.44757
681.942 8.32147
682.062 10.1247
682.138 11.2621
682.214 12.3463
682.274 13.1354
682.333 13.8465
682.371 14.2493
682.409 14.6087
682.439 14.8583
682.469 15.0761
682.491 15.2150
682.521 15.3763
682.551 15.5023
682.606 15.6415
682.640 15.6651
682.684 15.6235
682.733 15.4870
682.774 15.2947
682.812 15.0598
682.851 14.7717
682.889 14.4349
682.927 14.0524
682.968 13.5877
683.010 13.0795
683.048 12.5816
683.086 12.0577
683.162 10.9528
683.273 9.28007
683.329 8.44596
683.384 7.63239
683.426 7.04049
683.467 6.46920
683.509 5.92173
683.551 5.40067
683.592 4.90801
683.634 4.44516
683.675 4.01297
683.696 3.80851
683.717 3.61274
683.755 3.27154
683.774 3.11063
683.793 2.95686
683.812 2.80855
683.831 2.66716
683.850 2.53108
683.869 2.40161
683.889 2.27728
683.908 2.15864
683.927 2.04555
683.946 1.93840
683.965 1.83591
683.984 1.73899
684.003 1.64647
684.022 1.55914
684.041 1.47592
684.060 1.39711
684.079 1.32255
684.098 1.25241
684.117 1.18580
684.136 1.12325
684.174 1.00831
684.213 0.906081
684.251 0.815861
684.289 0.736211
684.327 0.666044
684.363 0.606928
684.400 0.554720
684.436 0.508662
684.473 0.468062
684.509 0.432289
684.545 0.400774
684.582 0.373002
684.618 0.348513
684.655 0.326898
684.691 0.307791
684.727 0.290873
684.764 0.275859
684.837 0.250588
684.909 0.230377
684.982 0.213945
685.055 0.200409
685.128 0.189091
685.200 0.179501
685.273 0.171245
685.346 0.164063
685.491 0.152168
685.637 0.142698
685.783 0.135004
685.928 0.128664
686.074 0.123398
686.219 0.118993
686.365 0.115304
686.510 0.112209
686.656 0.109623
686.947 0.105700
687.238 0.103120
687.529 0.101608
687.820 0.100983
688.125 0.101146
688.430 0.102062
688.735 0.103679
689.040 0.105981
689.345 0.108974
689.650 0.112692
689.955 0.117192
690.260 0.122560
690.552 0.128602
690.843 0.135677
691.134 0.143962
691.425 0.153690
691.571 0.159189
691.716 0.165170
691.862 0.171687
692.007 0.178799
692.153 0.186589
692.298 0.195132
692.444 0.204545
692.589 0.214934
692.742 0.227040
692.894 0.240590
693.047 0.255835
693.199 0.273084
693.352 0.292725
693.504 0.315258
693.581 0.327813
693.657 0.341333
693.733 0.355970
693.809 0.371823
693.927 0.399174
694.045 0.430631
694.104 0.448261
694.163 0.467336
694.222 0.488098
694.281 0.510811
694.340 0.535849
694.399 0.563537
694.458 0.594435
694.517 0.629198
694.575 0.668662
694.634 0.713887
694.693 0.766220
694.723 0.795621
694.752 0.827369
694.790 0.872738
694.828 0.923278
694.867 0.979913
694.905 1.04358
694.943 1.11554
694.981 1.19666
695.019 1.28850
695.057 1.39265
695.076 1.45005
695.095 1.51122
695.114 1.57644
695.133 1.64560
695.153 1.71972
695.172 1.79832
695.191 1.88255
695.210 1.97186
695.229 2.06754
695.248 2.16896
695.267 2.27756
695.286 2.39262
695.305 2.51576
695.324 2.64612
695.343 2.78553
695.362 2.93299
695.386 3.13512
695.411 3.35341
695.435 3.58892
695.459 3.84169
695.483 4.11495
695.508 4.40760
695.532 4.72325
695.556 5.06052
695.580 5.42341
695.605 5.81179
695.629 6.22691
695.653 6.66809
695.678 7.14017
695.702 7.64042
695.726 8.17411
695.750 8.73790
695.769 9.20629
695.788 9.69584
695.808 10.2070
695.827 10.7373
695.865 11.8675
695.903 13.0888
695.941 14.4062
695.979 15.8131
696.017 17.3123
696.055 18.9020
696.086 20.2691
696.118 21.6923
696.149 23.1687
696.180 24.6946
696.211 26.2656
696.242 27.8765
696.305 31.1892
696.381 35.3523
696.457 39.5156
696.485 41.0048
696.558 44.7884
696.631 48.2825
696.669 49.9537
696.707 51.4940
696.745 52.8906
696.783 54.1213
696.832 55.4321
696.870 56.2486
696.908 56.8618
696.963 57.3842
697.000 57.4870
697.016 57.4682
697.048 57.3175
697.080 57.0176
697.117 56.4932
697.154 55.7813
697.191 54.8683
697.228 53.7807
697.266 52.5282
697.303 51.1241
697.358 48.8367
697.412 46.3123
697.487 42.5377
697.562 38.5422
697.637 34.4598
697.712 30.4188
697.787 26.5149
697.824 24.6466
697.861 22.8444
697.899 21.1110
697.936 19.4616
697.974 17.8961
698.011 16.4176
698.049 15.0248
698.086 13.7260
698.123 12.5172
698.161 11.3976
698.198 10.3627
698.217 9.87879
698.236 9.41574
698.254 8.97321
698.273 8.55079
698.292 8.14805
698.310 7.76453
698.328 7.41499
698.346 7.08221
698.364 6.76575
698.382 6.46683
698.400 6.18163
698.418 5.91291
698.436 5.65720
698.453 5.41693
698.471 5.18896
698.489 4.97425
698.507 4.77238
698.525 4.58396
698.543 4.40647
698.561 4.24150
698.578 4.08683
698.596 3.94382
698.614 3.81052
698.632 3.68742
698.650 3.57422
698.668 3.47117
698.686 3.37682
698.703 3.29198
698.721 3.21545
698.739 3.14786
698.757 3.08825
698.775 3.03684
698.793 2.99348
698.811 2.95819
698.829 2.93046
698.846 2.91050
698.864 2.89801
698.882 2.89306
698.909 2.89983
698.936 2.92387
698.953 2.94642
698.969 2.97514
698.985 3.01009
699.001 3.05103
699.017 3.09855
699.033 3.15213
699.050 3.21254
699.066 3.27911
699.082 3.35280
699.098 3.43332
699.114 3.52080
699.130 3.61479
699.163 3.82509
699.195 4.06547
699.227 4.33817
699.260 4.64295
699.292 4.98208
699.324 5.35705
699.357 5.77072
699.389 6.22198
699.421 6.71344
699.454 7.24639
699.491 7.91868
699.529 8.64785
699.566 9.43666
699.603 10.2857
699.641 11.1974
699.678 12.1662
699.716 13.1933
699.753 14.2763
699.785 15.2575
699.818 16.2728
699.882 18.4026
699.947 20.6424
700.012 22.9477
700.087 25.6475
700.161 28.2960
700.243 31.0282
700.301 32.8052
700.359 34.4015
700.396 35.3183
700.434 36.1340
700.469 36.8105
700.505 37.3805
700.542 37.8572
700.587 38.2555
700.618 38.4240
700.649 38.4993
700.660 38.5036
700.683 38.4748
700.717 38.3389
700.751 38.0930
700.781 37.7818
700.811 37.3882
700.841 36.9140
700.871 36.3625
700.910 35.5557
700.948 34.6392
701.009 32.9996
701.069 31.1561
701.129 29.1547
701.190 27.0427
701.289 23.4678
701.388 19.9157
701.448 17.8236
701.508 15.8281
701.539 14.8739
701.569 13.9521
701.599 13.0644
701.629 12.2151
701.673 11.0398
701.717 9.94736
701.739 9.43038
701.761 8.93598
701.783 8.45956
701.805 8.00530
701.827 7.56883
701.849 7.15201
701.871 6.75452
701.893 6.37764
701.915 6.01753
701.937 5.67701
701.959 5.35247
701.980 5.04638
702.011 4.65103
702.041 4.28540
702.071 3.94797
702.101 3.63723
702.131 3.35163
702.162 3.08964
702.192 2.84975
702.222 2.63047
702.252 2.43034
702.282 2.24796
702.313 2.08199
702.343 1.93113
702.373 1.79416
702.403 1.66991
702.433 1.55729
702.464 1.45527
702.490 1.37492
702.516 1.30119
702.542 1.23355
702.568 1.17149
702.594 1.11455
702.620 1.06229
702.646 1.01430
702.672 0.970382
702.698 0.929844
702.725 0.892548
702.777 0.826666
702.829 0.770444
702.881 0.722403
702.933 0.680953
702.985 0.645034
703.038 0.613695
703.090 0.586212
703.142 0.561851
703.194 0.540195
703.246 0.520747
703.298 0.503245
703.370 0.481870
703.441 0.463019
703.512 0.446269
703.584 0.431315
703.655 0.417859
703.727 0.405723
703.798 0.394744
703.869 0.384803
704.012 0.367543
704.155 0.353283
704.297 0.341512
704.440 0.331853
704.550 0.325677
704.660 0.320477
704.770 0.316169
704.879 0.312682
704.989 0.309958
705.099 0.307950
705.209 0.306620
705.319 0.305938
705.439 0.305907
705.560 0.306608
705.681 0.308026
705.802 0.310155
705.923 0.312993
706.043 0.316548
706.164 0.320833
706.285 0.325864
706.406 0.331676
706.526 0.338301
706.647 0.345780
706.768 0.354166
706.889 0.363519
707.010 0.373912
707.130 0.385428
707.251 0.398155
707.405 0.416324
707.559 0.436930
707.712 0.460347
707.866 0.486967
707.943 0.501652
708.020 0.517348
708.097 0.534139
708.174 0.552097
708.251 0.571375
708.327 0.592045
708.404 0.614295
708.481 0.638223
708.602 0.679744
708.662 0.702503
708.723 0.726752
708.783 0.752629
708.843 0.780288
708.904 0.809906
708.964 0.841687
709.025 0.875867
709.085 0.912722
709.145 0.952575
709.206 0.995812
709.266 1.04289
709.327 1.09438
709.387 1.15095
709.447 1.21334
709.489 1.25989
709.530 1.31006
709.571 1.36433
709.612 1.42322
709.653 1.48737
709.695 1.55750
709.736 1.63447
709.777 1.71906
709.818 1.81283
709.859 1.91693
709.900 2.03294
709.942 2.16232
709.983 2.30780
710.003 2.38720
710.024 2.47147
710.045 2.56097
710.065 2.65608
710.086 2.75720
710.106 2.86423
710.136 3.03448
710.167 3.22112
710.197 3.42585
710.227 3.65051
710.257 3.89710
710.287 4.16777
710.318 4.46484
710.348 4.78966
710.378 5.14704
710.408 5.53877
710.438 5.96783
710.469 6.43735
710.499 6.95064
710.529 7.51113
710.559 8.12238
710.589 8.78575
710.613 9.34119
710.636 9.93071
710.659 10.5612
710.683 11.2289
710.706 11.9415
710.729 12.6946
710.753 13.4929
710.776 14.3380
710.799 15.2355
710.823 16.1794
710.846 17.1792
710.869 18.2279
710.893 19.3355
710.916 20.4940
710.939 21.7088
710.963 22.9809
710.993 24.7159
711.023 26.5490
711.053 28.4807
711.083 30.5105
711.114 32.6373
711.144 34.8593
711.174 37.1738
711.204 39.5771
711.234 42.0647
711.265 44.6312
711.295 47.2702
711.325 49.9741
711.385 55.5429
711.446 61.2593
711.567 72.7555
711.627 78.3183
711.687 83.6010
711.745 88.2755
711.803 92.4756
711.863 96.2697
711.923 99.3552
711.954 100.603
711.984 101.643
712.025 102.720
712.067 103.377
712.110 103.605
712.125 103.576
712.171 103.126
712.218 102.135
712.249 101.192
712.280 100.031
712.332 97.6044
712.383 94.6262
712.438 90.9675
712.492 86.8398
712.547 82.3255
712.601 77.5204
712.650 72.9630
712.700 68.2954
712.798 58.8849
712.853 53.7802
712.907 48.8257
712.961 44.0657
713.016 39.5440
713.050 36.8029
713.085 34.1790
713.120 31.6775
713.154 29.3019
713.189 27.0544
713.223 24.9359
713.258 22.9460
713.292 21.0886
713.320 19.7120
713.347 18.4111
713.374 17.1842
713.401 16.0334
713.428 14.9479
713.456 13.9298
713.483 12.9765
713.510 12.0886
713.537 11.2568
713.564 10.4817
713.591 9.76048
713.619 9.09275
713.646 8.47080
713.673 7.89645
713.700 7.36278
713.727 6.87108
713.754 6.41516
713.782 5.99443
713.809 5.60649
713.836 5.25031
713.863 4.92107
713.890 4.61808
713.917 4.33935
713.945 4.08391
713.972 3.84815
713.999 3.63139
714.026 3.43208
714.053 3.24945
714.080 3.08081
714.108 2.92616
714.135 2.78322
714.162 2.65198
714.188 2.53567
714.214 2.42834
714.240 2.32845
714.266 2.23611
714.292 2.14999
714.318 2.07021
714.343 1.99590
714.369 1.92660
714.395 1.86165
714.421 1.80117
714.447 1.74453
714.473 1.69143
714.525 1.59451
714.577 1.50875
714.629 1.43217
714.681 1.36357
714.732 1.30182
714.784 1.24611
714.836 1.19549
714.888 1.14955
714.940 1.10762
714.992 1.06948
715.046 1.03308
715.100 1.00023
715.155 0.970634
715.209 0.944295
715.263 0.921088
715.318 0.901144
715.372 0.884537
715.426 0.871465
715.481 0.862191
715.535 0.857116
715.589 0.856673
715.644 0.861408
715.698 0.871974
715.752 0.889056
715.807 0.913473
715.861 0.946100
715.891 0.967752
715.920 0.992208
715.950 1.01979
715.980 1.05048
716.009 1.08463
716.039 1.12217
716.069 1.16336
716.098 1.20834
716.133 1.26589
716.167 1.32899
716.202 1.39779
716.236 1.47219
716.271 1.55273
716.306 1.63922
716.340 1.73167
716.375 1.82972
716.409 1.93381
716.444 2.04348
716.479 2.15847
716.513 2.27808
716.582 2.53126
716.651 2.79813
716.790 3.35215
716.859 3.62567
716.928 3.88610
716.987 4.09334
717.052 4.29494
717.116 4.46639
717.160 4.56470
717.205 4.64467
717.259 4.71585
717.290 4.74292
717.322 4.75929
717.360 4.76471
717.365 4.76426
717.380 4.76106
717.396 4.75523
717.427 4.73565
717.470 4.69135
717.507 4.63800
717.544 4.57097
717.584 4.48295
717.598 4.45043
717.635 4.35297
717.671 4.24470
717.708 4.12665
717.745 4.00031
717.809 3.76436
717.873 3.51276
718.000 2.98643
718.064 2.72335
718.127 2.46715
718.191 2.22204
718.255 1.99139
718.287 1.88212
718.319 1.77768
718.350 1.67759
718.382 1.58259
718.414 1.49219
718.446 1.40699
718.478 1.32646
718.510 1.25106
718.557 1.14840
718.604 1.05610
718.651 0.973302
718.697 0.899849
718.744 0.834830
718.791 0.777890
718.838 0.728135
718.885 0.685120
718.932 0.648018
718.979 0.616364
719.026 0.589433
719.073 0.566787
719.120 0.547819
719.167 0.532145
719.214 0.519277
719.261 0.508898
719.335 0.496759
719.408 0.488820
719.482 0.484218
719.556 0.482289
719.630 0.482519
719.704 0.484533
719.777 0.488056
719.851 0.492885
719.925 0.498901
719.999 0.506014
720.072 0.514176
720.146 0.523356
720.294 0.544845
720.367 0.557216
720.441 0.570712
720.515 0.585435
720.589 0.601446
720.663 0.618837
720.736 0.637690
720.810 0.658181
720.884 0.680431
720.958 0.704607
721.031 0.730866
721.105 0.759505
721.179 0.790754
721.253 0.824924
721.326 0.862334
721.400 0.903528
721.474 0.949000
721.548 0.999413
721.622 1.05551
721.695 1.11849
721.769 1.18958
721.806 1.22868
721.843 1.27049
721.880 1.31528
721.917 1.36326
721.954 1.41505
721.990 1.47097
722.027 1.53151
722.064 1.59721
722.101 1.66872
722.138 1.74675
722.175 1.83214
722.212 1.92555
722.249 2.02853
722.286 2.14204
722.322 2.26743
722.359 2.40620
722.396 2.56005
722.433 2.73086
722.470 2.92073
722.507 3.13140
722.544 3.36655
722.562 3.49433
722.581 3.62846
722.599 3.77080
722.618 3.92022
722.636 4.07876
722.654 4.24515
722.673 4.42166
722.691 4.60687
722.710 4.80327
722.728 5.00926
722.747 5.22759
722.765 5.45645
722.784 5.69754
722.802 5.95143
722.827 6.32096
722.852 6.71547
722.877 7.13968
722.903 7.59180
722.928 8.07704
722.953 8.59320
722.978 9.14602
723.003 9.73277
723.028 10.3598
723.053 11.0236
723.079 11.7312
723.104 12.4784
723.129 13.2728
723.154 14.1092
723.179 14.9958
723.204 15.9266
723.241 17.3838
723.278 18.9491
723.315 20.6244
723.352 22.4107
723.389 24.3081
723.426 26.3153
723.463 28.4300
723.499 30.6422
723.530 32.5311
723.560 34.4823
723.590 36.4915
723.620 38.5468
723.681 42.8063
723.741 47.1924
723.815 52.6473
723.888 58.0681
723.962 63.3021
724.036 68.1809
724.073 70.4419
724.110 72.5552
724.147 74.5016
724.183 76.2589
724.220 77.8201
724.257 79.1651
724.298 80.3772
724.338 81.2972
724.385 81.9876
724.432 82.2646
724.440 82.2704
724.466 82.2053
724.517 81.7046
724.568 80.7189
724.616 79.3421
724.665 77.5677
724.714 75.4135
724.762 72.9219
724.811 70.1332
724.860 67.0912
724.904 64.1422
724.949 61.0573
725.038 54.6292
725.135 47.4112
725.233 40.3692
725.291 36.3944
725.348 32.6131
725.406 29.0577
725.435 27.3753
725.464 25.7571
725.512 23.1609
725.537 21.9379
725.561 20.7634
725.586 19.6374
725.610 18.5597
725.634 17.5298
725.659 16.5472
725.683 15.6111
725.708 14.7207
725.732 13.8749
725.756 13.0727
725.781 12.3128
725.805 11.5940
725.830 10.9149
725.854 10.2742
725.879 9.66787
725.903 9.09954
725.927 8.56512
725.952 8.06313
725.976 7.59207
726.001 7.15044
726.025 6.73679
726.049 6.34965
726.074 5.98761
726.098 5.64929
726.123 5.33334
726.147 5.03844
726.171 4.76335
726.196 4.50683
726.220 4.26774
726.245 4.04494
726.266 3.86460
726.287 3.69500
726.308 3.53550
726.329 3.38551
726.350 3.24445
726.371 3.11177
726.392 2.98697
726.413 2.87009
726.434 2.75956
726.455 2.65550
726.477 2.55751
726.498 2.46561
726.519 2.37857
726.540 2.29649
726.582 2.14628
726.624 2.01188
