Cd-111(n,g) ENDFB-8.0
544.969 0.769370
544.993 0.729058
545.017 0.691486
545.041 0.656811
545.065 0.624585
545.088 0.594924
545.136 0.542177
545.184 0.497328
545.232 0.459489
545.279 0.427579
545.327 0.400720
545.375 0.378137
545.422 0.359156
545.470 0.343198
545.518 0.329769
545.559 0.319953
545.600 0.311474
545.681 0.297813
545.763 0.287636
545.845 0.280162
545.927 0.274878
546.009 0.271477
546.090 0.269807
546.172 0.269849
546.272 0.272397
546.372 0.278184
546.422 0.282573
546.472 0.288186
546.522 0.295260
546.572 0.304098
546.622 0.315092
546.672 0.328739
546.722 0.345666
546.772 0.366660
546.822 0.392693
546.872 0.424963
546.922 0.464924
546.947 0.488322
546.972 0.514213
547.008 0.557264
547.045 0.607321
547.081 0.665401
547.118 0.732431
547.154 0.810008
547.172 0.853099
547.190 0.899028
547.208 0.948485
547.227 1.00141
547.245 1.05800
547.263 1.11810
547.281 1.18258
547.299 1.25133
547.318 1.32454
547.336 1.40199
547.354 1.48474
547.372 1.57260
547.390 1.66576
547.408 1.76388
547.427 1.86824
547.445 1.97852
547.463 2.09491
547.481 2.21692
547.499 2.34605
547.517 2.48183
547.536 2.62441
547.554 2.77309
547.575 2.95968
547.597 3.15641
547.619 3.36341
547.640 3.58080
547.662 3.80863
547.683 4.04690
547.705 4.29556
547.726 4.55329
547.748 4.82231
547.770 5.10123
547.813 5.68747
547.856 6.30879
547.899 6.95926
547.949 7.74478
547.999 8.55336
548.099 10.1864
548.158 11.1246
548.217 12.0075
548.267 12.6934
548.317 13.3051
548.349 13.6486
548.381 13.9524
548.431 14.3424
548.463 14.5306
548.487 14.6423
548.511 14.7239
548.549 14.7907
548.566 14.7971
548.612 14.7406
548.652 14.6029
548.688 14.4135
548.716 14.2260
548.743 14.0040
548.779 13.6677
548.815 13.2820
548.850 12.8509
548.886 12.3800
548.920 11.8968
548.954 11.3889
549.023 10.3167
549.114 8.82918
549.204 7.36109
549.240 6.80465
549.276 6.26777
549.312 5.75193
549.347 5.25963
549.383 4.79283
549.419 4.35297
549.454 3.94100
549.490 3.55738
549.524 3.21654
549.541 3.05582
549.558 2.90239
549.576 2.75437
549.593 2.61339
549.610 2.47769
549.627 2.34874
549.644 2.22492
549.661 2.10752
549.678 1.99502
549.695 1.88859
549.712 1.78682
549.729 1.69075
549.746 1.59907
549.763 1.51269
549.780 1.43042
549.797 1.35306
549.814 1.27951
549.831 1.21048
549.848 1.14497
549.865 1.08358
549.882 1.02543
549.899 0.971028
549.934 0.871503
549.968 0.783760
550.002 0.706612
550.036 0.638948
550.067 0.584958
550.098 0.537339
550.128 0.495129
550.159 0.458004
550.190 0.425176
550.221 0.396367
550.252 0.370946
550.283 0.348683
550.314 0.329080
550.344 0.311954
550.375 0.296922
550.406 0.283844
550.468 0.262582
550.529 0.246868
550.591 0.235789
550.653 0.228746
550.715 0.225385
550.776 0.225541
550.838 0.229192
550.900 0.236408
550.961 0.247315
551.023 0.262049
551.075 0.277520
551.127 0.295778
551.179 0.316871
551.231 0.340679
551.283 0.367038
551.335 0.395636
551.387 0.426234
551.439 0.458334
551.543 0.524725
551.647 0.589624
551.699 0.619667
551.751 0.647000
551.790 0.665346
551.829 0.681484
551.868 0.695148
551.906 0.706079
551.958 0.716129
552.010 0.720733
552.041 0.720816
552.082 0.717783
552.123 0.711206
552.155 0.703763
552.187 0.694364
552.219 0.683040
552.250 0.669970
552.286 0.653077
552.322 0.634299
552.395 0.591803
552.467 0.544434
552.539 0.494227
552.654 0.412808
552.712 0.373466
552.769 0.336043
552.819 0.306000
552.868 0.277979
552.917 0.252026
552.966 0.228337
553.015 0.206841
553.064 0.187596
553.113 0.170482
553.162 0.155387
553.211 0.142151
553.260 0.130673
553.309 0.120740
553.358 0.112228
553.456 0.0987398
553.554 0.0890065
553.652 0.0819892
553.750 0.0768967
553.848 0.0731310
553.946 0.0702697
554.142 0.0661830
554.339 0.0633089
554.546 0.0609677
554.754 0.0590726
555.169 0.0561437
555.585 0.0539937
556.000 0.0523963
556.415 0.0512237
556.831 0.0503984
557.246 0.0498699
557.661 0.0496062
558.169 0.0496158
558.677 0.0499760
559.184 0.0506905
559.692 0.0517845
560.200 0.0533156
560.707 0.0553962
560.961 0.0567074
561.215 0.0582625
561.469 0.0601532
561.722 0.0625699
561.861 0.0642613
561.999 0.0664075
562.138 0.0693229
562.276 0.0735706
562.415 0.0801459
562.484 0.0847745
562.553 0.0906426
562.622 0.0980839
562.692 0.107448
562.761 0.119154
562.830 0.133640
562.876 0.145075
562.922 0.158037
562.969 0.172695
563.015 0.189080
563.061 0.207333
563.107 0.227415
563.153 0.249416
563.199 0.273199
563.245 0.298779
563.292 0.325900
563.384 0.384137
563.568 0.507217
563.632 0.547723
563.695 0.585201
563.759 0.618351
563.822 0.645924
563.885 0.666767
563.917 0.674516
563.948 0.680379
563.984 0.684717
564.020 0.686437
564.061 0.685184
564.103 0.680532
564.155 0.669856
564.207 0.654155
564.263 0.632291
564.319 0.605934
564.376 0.575798
564.432 0.542865
564.529 0.481610
564.626 0.419050
564.723 0.359129
564.772 0.331133
564.820 0.304830
564.880 0.275028
564.940 0.248369
565.000 0.224894
565.060 0.204577
565.119 0.187297
565.179 0.172861
565.239 0.161033
565.299 0.151546
565.381 0.141819
565.463 0.135340
565.546 0.131490
565.628 0.129782
565.710 0.129842
565.792 0.131432
565.875 0.134453
565.957 0.138958
566.039 0.145178
566.121 0.153526
566.203 0.164694
566.286 0.179687
566.327 0.189065
566.368 0.199943
566.409 0.212594
566.450 0.227306
566.491 0.244403
566.532 0.264247
566.573 0.287236
566.615 0.313808
566.654 0.342998
566.693 0.376239
566.732 0.414156
566.772 0.457021
566.811 0.505530
566.850 0.559902
566.889 0.620868
566.929 0.688540
566.968 0.763644
567.007 0.846114
567.046 0.936613
567.086 1.03483
567.125 1.14129
567.164 1.25537
567.203 1.37740
567.243 1.50637
567.282 1.64237
567.321 1.78397
567.360 1.93097
567.400 2.08154
567.557 2.69654
567.598 2.85213
567.639 3.00155
567.680 3.14268
567.721 3.27346
567.770 3.41201
567.818 3.53025
567.859 3.61239
567.900 3.67673
567.946 3.72589
567.979 3.74673
568.013 3.75416
568.054 3.74479
568.075 3.73247
568.123 3.68475
568.156 3.63657
568.189 3.57678
568.232 3.48296
568.275 3.37255
568.316 3.25317
568.357 3.12214
568.398 2.98146
568.439 2.83316
568.509 2.56727
568.579 2.29521
568.649 2.02622
568.719 1.76814
568.750 1.65849
568.781 1.55302
568.813 1.45142
568.844 1.35463
568.867 1.28490
568.891 1.21791
568.914 1.15371
568.937 1.09258
568.961 1.03403
568.984 0.978317
569.007 0.925425
569.031 0.875535
569.054 0.828177
569.078 0.783517
569.101 0.741493
569.124 0.702197
569.171 0.630627
569.218 0.568418
569.265 0.514545
569.311 0.468448
569.358 0.429136
569.405 0.396002
569.452 0.368164
569.498 0.345047
569.545 0.325954
569.592 0.310309
569.654 0.293906
569.716 0.281719
569.759 0.275302
569.802 0.270230
569.888 0.263290
569.973 0.259621
570.059 0.258324
570.145 0.258775
570.231 0.260555
570.316 0.263383
570.402 0.267071
570.488 0.271508
570.573 0.276614
570.745 0.288663
570.916 0.303071
571.087 0.319845
571.259 0.339146
571.344 0.349812
571.430 0.361205
571.516 0.373368
571.601 0.386354
571.687 0.400219
571.773 0.415030
571.859 0.430860
571.944 0.447792
572.030 0.465920
572.116 0.485348
572.201 0.506198
572.287 0.528601
572.373 0.552713
572.458 0.578675
572.567 0.614802
572.677 0.654781
572.786 0.699187
572.895 0.748663
572.949 0.775623
573.004 0.804141
573.058 0.834401
573.113 0.866555
573.167 0.900838
573.222 0.937315
573.276 0.976264
573.331 1.01793
573.417 1.08964
573.459 1.12872
573.502 1.17009
573.545 1.21416
573.588 1.26098
573.631 1.31106
573.674 1.36450
573.717 1.42195
573.759 1.48359
573.802 1.55025
573.845 1.62224
573.888 1.70065
573.931 1.78601
573.974 1.87953
574.016 1.98249
574.053 2.08051
574.090 2.18760
574.127 2.30535
574.164 2.43530
574.201 2.57929
574.238 2.73941
574.275 2.91811
574.312 3.11822
574.331 3.22729
574.349 3.34297
574.368 3.46573
574.386 3.59609
574.405 3.73460
574.423 3.88185
574.442 4.03845
574.460 4.20507
574.479 4.38241
574.497 4.57122
574.516 4.77228
574.534 4.98644
574.553 5.21458
574.571 5.45762
574.590 5.71654
574.608 5.99236
574.630 6.33559
574.651 6.70310
574.673 7.09826
574.694 7.52302
574.716 7.98157
574.737 8.47177
574.758 8.99785
574.780 9.56206
574.801 10.1697
574.823 10.8174
574.844 11.5103
574.866 12.2511
574.887 13.0422
574.908 13.8860
574.930 14.7853
574.951 15.7425
574.973 16.7650
574.994 17.8459
575.015 18.9921
575.037 20.2061
575.058 21.4961
575.080 22.8523
575.101 24.2825
575.123 25.7884
575.144 27.3793
575.165 29.0417
575.187 30.7838
575.208 32.6065
575.230 34.5193
575.251 36.5046
575.273 38.5710
575.294 40.7176
575.317 43.1557
575.341 45.6868
575.364 48.3082
575.387 51.0049
575.409 53.5666
575.430 56.1824
575.473 61.5951
575.516 67.2293
575.559 73.0115
575.617 81.0739
575.676 89.1571
575.761 100.684
575.804 106.147
575.847 111.281
575.890 116.031
575.933 120.298
575.968 123.398
576.003 126.091
576.046 128.799
576.073 130.184
576.101 131.269
576.143 132.340
576.184 132.692
576.198 132.648
576.244 131.952
576.289 130.424
576.325 128.647
576.361 126.399
576.396 123.710
576.432 120.617
576.474 116.475
576.516 111.885
576.551 107.691
576.587 103.264
576.658 93.9081
576.729 84.1513
576.800 74.3464
576.854 66.9236
576.909 59.7820
576.964 52.9911
576.992 49.7617
577.019 46.6488
577.054 42.7979
577.090 39.1611
577.125 35.7441
577.161 32.5498
577.196 29.5779
577.232 26.8256
577.250 25.5267
577.267 24.2880
577.285 23.1009
577.303 21.9646
577.321 20.8718
577.338 19.8339
577.356 18.8377
577.374 17.8933
577.392 16.9885
577.409 16.1322
577.427 15.3134
577.445 14.5398
577.463 13.8011
577.480 13.1044
577.498 12.4402
577.516 11.8146
577.534 11.2190
577.551 10.6587
577.569 10.1261
577.587 9.62563
577.605 9.15035
577.622 8.70427
577.640 8.28106
577.658 7.88420
577.676 7.50800
577.693 7.15549
577.711 6.82154
577.729 6.50880
577.747 6.21268
577.764 5.93548
577.782 5.67308
577.800 5.42750
577.818 5.19507
577.835 4.97753
577.853 4.77162
577.871 4.57887
577.889 4.39638
577.906 4.22549
577.924 4.06361
577.942 3.91193
577.960 3.76816
577.977 3.63335
577.995 3.50545
578.013 3.38541
578.048 3.16429
578.084 2.96660
578.119 2.78939
578.155 2.63048
578.190 2.48673
578.226 2.35664
578.261 2.23850
578.297 2.13084
578.332 2.03239
578.368 1.94203
578.403 1.85883
578.439 1.78197
578.474 1.71073
578.510 1.64450
578.545 1.58276
578.581 1.52505
578.616 1.47097
578.652 1.42018
578.723 1.32742
578.778 1.26250
578.832 1.20292
578.887 1.14783
578.942 1.09693
578.997 1.04960
579.052 1.00564
579.107 0.964559
579.161 0.926242
579.216 0.890305
579.271 0.856664
579.326 0.825009
579.381 0.795287
579.436 0.767240
579.491 0.740839
579.600 0.692306
579.671 0.663654
579.742 0.636944
579.813 0.612011
579.884 0.588709
579.955 0.566908
580.026 0.546494
580.097 0.527367
580.168 0.509436
580.239 0.492623
580.310 0.476862
580.381 0.462093
580.452 0.448269
580.523 0.435352
580.594 0.423318
580.665 0.412155
580.736 0.401884
580.852 0.387031
580.968 0.374944
581.085 0.366264
581.143 0.363550
581.201 0.362192
581.259 0.362460
581.317 0.364697
581.375 0.369318
581.433 0.376811
581.491 0.387790
581.549 0.402928
581.607 0.422996
581.665 0.448792
581.707 0.471577
581.749 0.498141
581.791 0.528966
581.833 0.564251
581.875 0.604492
581.917 0.649796
581.959 0.700633
582.001 0.756957
582.043 0.819161
582.085 0.886987
582.127 0.960694
582.169 1.03976
582.211 1.12424
582.253 1.21332
582.295 1.30684
582.337 1.40363
582.479 1.74517
582.550 1.91384
582.620 2.07245
582.656 2.14609
582.691 2.21478
582.727 2.27772
582.762 2.33416
582.804 2.39161
582.846 2.43791
582.881 2.46696
582.915 2.48778
582.948 2.49994
582.982 2.50375
582.987 2.50359
583.004 2.50168
583.021 2.49767
583.054 2.48337
583.093 2.45656
583.132 2.41920
583.175 2.36635
583.218 2.30216
583.259 2.23122
583.299 2.15220
583.340 2.06589
583.381 1.97392
583.459 1.78692
583.537 1.59196
583.614 1.39714
583.692 1.20969
583.747 1.08548
583.801 0.969132
583.828 0.913955
583.856 0.861242
583.883 0.810855
583.910 0.762840
583.937 0.717060
583.964 0.673857
583.992 0.633047
584.019 0.594605
584.046 0.558361
584.073 0.524527
584.128 0.463414
584.182 0.410428
584.237 0.365055
584.291 0.326363
584.346 0.293718
584.400 0.266235
584.454 0.243290
584.509 0.224129
584.563 0.208214
584.633 0.191580
584.703 0.178430
584.773 0.167945
584.843 0.159494
584.913 0.152586
584.983 0.146846
585.123 0.137802
585.264 0.130861
585.404 0.125220
585.544 0.120434
585.684 0.116258
585.964 0.109196
586.244 0.103374
586.524 0.0984468
586.804 0.0942116
587.037 0.0911110
587.270 0.0883407
587.504 0.0858582
587.737 0.0836318
588.204 0.0798431
588.671 0.0768182
589.137 0.0744403
589.604 0.0726345
590.071 0.0713578
590.538 0.0705860
591.035 0.0703084
591.533 0.0706014
592.031 0.0714944
592.529 0.0730416
593.027 0.0753240
593.525 0.0784696
593.774 0.0804277
594.022 0.0826888
594.271 0.0852979
594.520 0.0883060
594.769 0.0917818
595.018 0.0958137
595.267 0.100522
595.516 0.106063
595.765 0.112669
596.014 0.120681
596.138 0.125375
596.263 0.130650
596.387 0.136644
596.512 0.143548
596.636 0.151680
596.761 0.161526
596.885 0.173970
596.947 0.181598
597.010 0.190522
597.068 0.200416
597.126 0.212172
597.185 0.226354
597.243 0.243581
597.301 0.264754
597.360 0.290842
597.418 0.323217
597.447 0.342220
597.476 0.363311
597.506 0.386875
597.535 0.413099
597.564 0.442261
597.593 0.474541
597.622 0.510474
597.651 0.550286
597.681 0.594326
597.710 0.642782
597.739 0.696363
597.768 0.755293
597.797 0.819967
597.826 0.890524
597.856 0.967843
597.885 1.05178
597.914 1.14328
597.943 1.24207
597.966 1.32725
597.990 1.41731
598.013 1.51317
598.036 1.61413
598.060 1.72116
598.083 1.83343
598.106 1.95143
598.130 2.07521
598.151 2.19397
598.173 2.31757
598.215 2.57905
598.258 2.85895
598.301 3.15611
598.344 3.46888
598.387 3.79516
598.472 4.47642
598.573 5.30161
598.624 5.70600
598.674 6.09413
598.737 6.54011
598.768 6.74498
598.799 6.93571
598.842 7.17206
598.884 7.37414
598.935 7.56535
598.978 7.68275
599.027 7.76512
599.069 7.78989
599.097 7.78225
599.125 7.75592
599.174 7.66504
599.223 7.51688
599.253 7.40430
599.282 7.27472
599.332 7.01792
599.381 6.72015
599.419 6.46639
599.458 6.19547
599.534 5.61564
599.661 4.61108
599.724 4.11481
599.787 3.63880
599.841 3.25247
599.868 3.06826
599.895 2.89150
599.922 2.72124
599.949 2.55900
599.976 2.40434
600.003 2.25741
600.030 2.11776
600.057 1.98645
600.084 1.86246
600.111 1.74662
600.138 1.63793
600.165 1.53703
600.192 1.44330
600.219 1.35650
600.246 1.27610
600.273 1.20242
600.300 1.13462
600.327 1.07290
600.355 1.01650
600.382 0.965528
600.409 0.919468
600.436 0.878014
600.460 0.843744
600.485 0.812888
600.510 0.785230
600.535 0.760561
600.560 0.738682
600.584 0.719401
600.634 0.687974
600.683 0.664828
600.733 0.648869
600.783 0.639093
600.832 0.634655
600.882 0.634833
600.931 0.639070
600.981 0.646919
601.030 0.658018
601.080 0.672175
601.130 0.689190
601.179 0.709072
601.229 0.731763
601.274 0.755001
601.319 0.780824
601.364 0.809433
601.409 0.841024
601.454 0.876086
601.499 0.914906
601.544 0.958209
601.589 1.00649
601.634 1.06082
601.679 1.12215
601.724 1.19176
601.747 1.23007
601.769 1.27106
601.792 1.31518
601.815 1.36233
601.837 1.41298
601.860 1.46748
601.882 1.52646
601.905 1.58981
601.927 1.65823
601.950 1.73218
601.974 1.82075
601.999 1.91746
602.024 2.02316
602.049 2.13878
602.074 2.26532
602.098 2.40389
602.123 2.55568
602.148 2.72128
602.173 2.90342
602.198 3.10297
602.222 3.32154
602.247 3.56085
602.272 3.82275
602.297 4.10920
602.322 4.42226
602.346 4.76268
602.371 5.13551
602.396 5.54182
602.421 5.98412
602.445 6.46499
602.470 6.98710
602.495 7.55320
602.520 8.16608
602.545 8.82578
602.569 9.54049
602.594 10.3105
602.619 11.1385
602.644 12.0237
602.668 12.9759
602.693 13.9941
602.718 15.0807
602.743 16.2332
602.774 17.8130
602.806 19.5086
602.837 21.3334
602.869 23.2778
602.901 25.3546
602.932 27.5502
602.964 29.8766
602.995 32.3159
603.020 34.3176
603.045 36.3877
603.070 38.5226
603.094 40.7178
603.144 45.2690
603.193 49.9838
603.239 54.3817
603.284 58.8154
603.342 64.5650
603.401 70.1637
603.450 74.6793
603.500 78.8892
603.549 82.7244
603.599 86.0880
603.649 88.9195
603.698 91.1436
603.748 92.7152
603.776 93.3008
603.803 93.6602
603.834 93.7942
603.850 93.7568
603.883 93.4382
603.917 92.7979
603.948 91.8988
603.980 90.7247
604.012 89.2870
604.043 87.6049
604.075 85.6836
604.107 83.5527
604.161 79.4125
604.216 74.8022
604.279 69.0110
604.342 62.9140
604.417 55.5457
604.492 48.2724
604.555 42.3525
604.587 39.5071
604.619 36.7652
604.650 34.1189
604.682 31.5924
604.714 29.1833
604.745 26.8958
604.777 24.7262
604.809 22.6897
604.840 20.7735
604.872 18.9887
604.904 17.3220
604.935 15.7809
604.967 14.3521
604.983 13.6823
604.998 13.0400
605.026 11.9893
605.053 11.0193
605.081 10.1193
605.108 9.29214
605.135 8.52801
605.163 7.82872
605.190 7.18762
605.217 6.60098
605.245 6.06330
605.272 5.57495
605.299 5.12888
605.327 4.72506
605.354 4.35735
605.381 4.02545
605.409 3.72512
605.436 3.45370
605.452 3.30795
605.468 3.17154
605.483 3.04308
605.499 2.92216
605.515 2.80768
605.531 2.70070
605.547 2.60010
605.562 2.50555
605.578 2.41618
605.594 2.33278
605.610 2.25449
605.626 2.18102
605.642 2.11169
605.657 2.04712
605.689 1.92997
605.721 1.82707
605.752 1.73754
605.784 1.65943
605.816 1.59204
605.847 1.53387
605.879 1.48438
605.911 1.44242
605.942 1.40754
605.968 1.38368
605.994 1.36374
606.020 1.34744
606.046 1.33451
606.072 1.32473
606.098 1.31786
606.149 1.31205
606.201 1.31551
606.253 1.32681
606.305 1.34453
606.357 1.36731
606.431 1.40627
606.506 1.44859
606.581 1.48997
606.656 1.52621
606.719 1.55008
606.782 1.56549
606.825 1.57026
606.868 1.56996
606.904 1.56554
606.940 1.55721
606.945 1.55571
606.964 1.54974
606.982 1.54278
607.018 1.52589
607.057 1.50285
607.097 1.47524
607.120 1.45729
607.166 1.41715
607.212 1.37205
607.257 1.32241
607.303 1.26915
607.361 1.19827
607.418 1.12437
607.533 0.973081
607.590 0.898357
607.647 0.826078
607.705 0.757090
607.762 0.692162
607.831 0.620339
607.865 0.587116
607.899 0.555740
607.934 0.526225
607.968 0.498561
608.003 0.472724
608.037 0.448673
608.106 0.405697
608.175 0.369076
608.243 0.338143
608.312 0.312217
608.381 0.290508
608.450 0.272376
608.519 0.257203
608.587 0.244442
608.656 0.233628
608.725 0.224369
608.794 0.216351
608.862 0.209327
608.962 0.200509
609.061 0.192902
609.161 0.186187
609.260 0.180174
609.459 0.169714
609.657 0.160845
609.856 0.153205
610.055 0.146569
610.253 0.140778
610.452 0.135715
610.758 0.129140
611.064 0.123826
611.369 0.119588
611.675 0.116291
611.981 0.113835
612.286 0.112146
612.592 0.111173
612.898 0.110884
613.234 0.111336
613.570 0.112596
613.907 0.114685
614.243 0.117649
614.579 0.121556
614.916 0.126504
615.252 0.132625
615.588 0.140089
615.817 0.146063
616.047 0.152854
616.276 0.160570
616.505 0.169341
616.735 0.179328
616.964 0.190725
617.193 0.203772
617.422 0.218754
617.591 0.231193
617.759 0.245039
617.927 0.260508
618.095 0.277852
618.263 0.297385
618.431 0.319454
618.515 0.331590
618.599 0.344526
618.683 0.358368
618.767 0.373165
618.897 0.398204
619.027 0.426180
619.157 0.457631
619.222 0.474836
619.287 0.493114
619.352 0.512621
619.417 0.533439
619.482 0.555695
619.547 0.579492
619.612 0.605065
619.677 0.632519
619.742 0.662153
619.807 0.694117
619.891 0.739544
619.975 0.790202
620.017 0.817816
620.059 0.847050
620.101 0.878131
620.143 0.911248
620.185 0.946707
620.227 0.984593
620.269 1.02529
620.311 1.06913
620.353 1.11667
620.395 1.16816
620.437 1.22429
620.479 1.28576
620.520 1.35036
620.560 1.42131
620.600 1.49976
620.640 1.58694
620.680 1.68453
620.720 1.79377
620.740 1.85360
620.760 1.91686
620.780 1.98451
620.800 2.05618
620.820 2.13296
620.841 2.21490
620.861 2.30240
620.881 2.39544
620.901 2.49543
620.921 2.60191
620.941 2.71648
620.961 2.83861
620.981 2.97016
621.001 3.11122
621.021 3.26253
621.041 3.42403
621.061 3.59817
621.081 3.78408
621.101 3.98456
621.121 4.19858
621.142 4.44122
621.163 4.70114
621.184 4.98076
621.205 5.28146
621.227 5.60628
621.248 5.95368
621.269 6.32671
621.290 6.72701
621.311 7.15840
621.332 7.61855
621.353 8.11125
621.374 8.63835
621.395 9.20173
621.416 9.80334
621.437 10.4451
621.458 11.1290
621.479 11.8606
621.500 12.6350
621.521 13.4574
621.542 14.3298
621.563 15.2586
621.584 16.2368
621.605 17.2706
621.626 18.3615
621.647 19.5168
621.668 20.7270
621.689 21.9986
621.710 23.3330
621.731 24.7311
621.752 26.1935
621.773 27.7211
621.794 29.3139
621.825 31.7521
621.855 34.3283
621.886 37.0406
621.916 39.8759
621.947 42.8477
621.977 45.9402
622.008 49.1452
622.039 52.4417
622.069 55.8283
622.107 60.1767
622.145 64.6157
622.222 73.6284
622.306 83.4407
622.348 88.1705
622.390 92.6868
622.432 96.9496
622.474 100.878
622.512 104.122
622.551 107.010
622.593 109.737
622.635 111.935
622.677 113.587
622.710 114.496
622.744 115.020
622.773 115.159
622.785 115.134
622.822 114.734
622.860 113.851
622.901 112.372
622.941 110.373
622.983 107.814
623.025 104.786
623.066 101.328
623.108 97.4923
623.160 92.1423
623.213 86.3986
623.255 81.6804
623.296 76.8465
623.379 67.0552
623.462 57.4251
623.504 52.7905
623.545 48.3199
623.581 44.6074
623.617 41.0643
623.653 37.6826
623.689 34.4901
623.725 31.4750
623.760 28.6573
623.796 26.0294
623.832 23.5897
623.853 22.2574
623.874 20.9867
623.894 19.7765
623.915 18.6309
623.936 17.5374
623.957 16.5052
623.977 15.5226
623.998 14.5973
624.019 13.7188
624.040 12.8898
624.061 12.1084
624.081 11.3762
624.102 10.6841
624.123 10.0370
624.144 9.42675
624.164 8.85726
624.189 8.22702
624.213 7.64674
624.238 7.11080
624.262 6.61635
624.287 6.15886
624.311 5.73936
624.336 5.35339
624.360 4.99851
624.385 4.67115
624.410 4.37176
624.434 4.09689
624.459 3.84460
624.483 3.61217
624.508 3.39977
624.532 3.20482
624.557 3.02586
624.577 2.88543
624.598 2.75475
624.619 2.63309
624.640 2.52029
624.661 2.41462
624.681 2.31653
624.702 2.22451
624.723 2.13896
624.744 2.05856
624.764 1.98333
624.785 1.91285
624.806 1.84706
624.827 1.78498
624.847 1.72690
624.889 1.62046
624.930 1.52549
624.972 1.44073
625.013 1.36449
625.055 1.29557
625.096 1.23296
625.138 1.17581
625.179 1.12341
625.221 1.07515
625.263 1.03044
625.304 0.989062
625.346 0.950547
625.387 0.914589
625.429 0.880927
625.470 0.849337
625.512 0.819625
625.553 0.791622
625.636 0.740175
625.719 0.694019
625.802 0.652383
625.885 0.614648
625.961 0.583284
626.036 0.554412
626.112 0.527758
626.187 0.503090
626.263 0.480207
626.338 0.458934
626.414 0.439117
626.489 0.420645
626.564 0.403352
626.640 0.387155
626.715 0.371963
626.791 0.357709
626.942 0.331633
627.093 0.308449
627.259 0.285759
627.425 0.265609
627.591 0.247605
627.757 0.231469
627.923 0.216929
628.089 0.203794
628.255 0.191879
628.421 0.181037
628.663 0.166916
628.904 0.154484
629.146 0.143474
629.387 0.133671
629.629 0.124899
629.870 0.117021
630.112 0.109915
630.353 0.103483
630.685 0.0955873
631.017 0.0886322
631.350 0.0824723
631.682 0.0769898
632.014 0.0720877
632.346 0.0676861
632.678 0.0637184
633.010 0.0601288
633.433 0.0560336
633.855 0.0523953
634.278 0.0491491
634.701 0.0462426
635.123 0.0436282
635.546 0.0412665
635.969 0.0391236
636.391 0.0371756
637.056 0.0344559
637.720 0.0320935
638.384 0.0300317
639.048 0.0282257
639.712 0.0266398
640.377 0.0252456
641.041 0.0240209
641.705 0.0229486
642.309 0.0220946
642.913 0.0213494
644.120 0.0201728
644.724 0.0197440
645.328 0.0194304
645.932 0.0192464
646.535 0.0192156
647.381 0.0195062
647.803 0.0198474
648.226 0.0203670
648.649 0.0211217
649.071 0.0221946
649.494 0.0237141
649.917 0.0258949
650.188 0.0278163
650.460 0.0303307
650.732 0.0336980
651.004 0.0383572
651.139 0.0414107
651.275 0.0451728
651.411 0.0499471
651.547 0.0562496
651.683 0.0650149
651.751 0.0707907
651.819 0.0778816
651.887 0.0867069
651.955 0.0977688
652.023 0.111758
652.090 0.129533
652.143 0.146684
652.196 0.167341
652.249 0.192278
652.302 0.222193
652.355 0.258088
652.408 0.300804
652.460 0.351457
652.513 0.411163
652.540 0.444904
652.566 0.481218
652.592 0.520374
652.619 0.562512
652.645 0.607770
652.672 0.656280
652.698 0.708168
652.724 0.763547
652.751 0.822753
652.777 0.885430
652.804 0.951871
652.830 1.02213
652.857 1.09626
652.883 1.17426
652.909 1.25613
652.936 1.34184
652.960 1.42511
652.985 1.51123
653.034 1.69264
653.083 1.88577
653.132 2.08840
653.181 2.29953
653.230 2.51605
653.328 2.95628
653.377 3.17380
653.426 3.38491
653.475 3.58605
653.524 3.77327
653.585 3.98030
653.615 4.07221
653.645 4.15516
653.687 4.25443
653.728 4.33436
653.773 4.39829
653.806 4.42858
653.838 4.44570
653.864 4.44980
653.895 4.44337
653.936 4.41569
653.984 4.35789
654.015 4.30575
654.045 4.24290
654.090 4.13170
654.136 4.00035
654.175 3.87207
654.214 3.73184
654.253 3.58135
654.291 3.42279
654.361 3.12277
654.431 2.81195
654.501 2.49904
654.570 2.19348
654.605 2.04537
654.640 1.90157
654.675 1.76272
654.710 1.62974
654.745 1.50231
654.780 1.38116
654.815 1.26654
654.849 1.15889
654.884 1.05768
654.919 0.963222
654.954 0.875435
654.989 0.794413
655.024 0.719504
655.059 0.650909
655.094 0.587972
655.128 0.530762
655.165 0.475665
655.202 0.426221
655.239 0.381879
655.276 0.342246
655.313 0.306842
655.350 0.275477
655.387 0.247686
655.424 0.223119
655.461 0.201393
655.498 0.182317
655.535 0.165546
655.571 0.150815
655.645 0.126516
655.719 0.107833
655.793 0.0933851
655.867 0.0821697
655.941 0.0733517
656.015 0.0663470
656.088 0.0606820
656.162 0.0560370
656.310 0.0488643
656.433 0.0443471
656.556 0.0407092
656.802 0.0351667
657.049 0.0311233
657.295 0.0280503
657.541 0.0256482
657.787 0.0237340
658.033 0.0221825
658.279 0.0209084
658.772 0.0189572
659.264 0.0175610
659.756 0.0165469
660.249 0.0158122
660.774 0.0152629
661.299 0.0149084
661.824 0.0147207
662.349 0.0146875
662.940 0.0148358
663.531 0.0151997
664.121 0.0158224
664.712 0.0167808
665.303 0.0182021
665.894 0.0203029
666.189 0.0217252
666.485 0.0234983
666.780 0.0257392
667.075 0.0286160
667.322 0.0316830
667.568 0.0355980
