Ni-60(n,tot) ENDFB-8.0
Energy(eV) XS(b)
294361 2.33203
294364 2.32938
294369 2.32686
294373 2.32521
294381 2.32332
294390 2.32264
294398 2.32278
294413 2.32448
294427 2.32793
294441 2.33358
294456 2.34240
294463 2.34868
294470 2.35672
294477 2.36719
294484 2.38086
294492 2.39974
294499 2.42665
294502 2.44480
294506 2.46767
294510 2.49724
294513 2.53528
294515 2.56726
294518 2.60667
294520 2.65563
294522 2.71385
294525 2.78982
294527 2.88053
294529 2.99871
294531 3.13886
294534 3.31931
294536 3.52981
294538 3.79521
294540 4.09723
294543 4.46728
294545 4.87516
294547 5.35755
294549 5.86913
294551 6.31964
294553 6.76645
294556 7.72508
294560 8.67906
294561 9.11688
294563 9.52469
294565 9.89274
294566 10.1945
294568 10.4460
294570 10.6411
294572 10.7988
294574 10.8550
294575 10.8397
294576 10.7811
294577 10.6800
294579 10.5383
294581 10.2793
294582 9.97450
294584 9.61941
294586 9.22311
294587 8.76933
294589 8.31881
294593 7.36509
294596 6.43670
294598 5.98841
294600 5.59015
294602 5.01564
294605 4.53506
294608 4.12661
294610 3.78687
294613 3.50953
294615 3.28669
294618 3.10987
294621 2.97084
294623 2.86207
294626 2.77707
294628 2.71043
294631 2.65783
294634 2.61588
294636 2.58199
294641 2.53114
294646 2.50115
294650 2.47813
294658 2.44413
294666 2.42006
294674 2.40263
294683 2.38927
294691 2.37903
294707 2.36435
294724 2.35483
294740 2.34866
294757 2.34478
294773 2.34245
294815 2.34158
294857 2.34619
294893 2.35403
294930 2.36544
295003 2.40098
295039 2.42690
295076 2.46019
295112 2.50301
295149 2.55817
295168 2.59391
295187 2.63521
295206 2.68330
295225 2.73963
295244 2.80604
295263 2.88488
295283 2.97924
295302 3.09317
295313 3.17183
295324 3.26046
295336 3.36081
295347 3.47506
295358 3.60571
295369 3.75569
295381 3.92853
295392 4.12850
295402 4.32351
295411 4.54301
295421 4.79575
295430 5.08099
295435 5.23991
295440 5.40959
295445 5.59063
295449 5.77946
295454 5.98461
295459 6.20260
295464 6.43372
295468 6.67284
295477 7.13117
295485 7.62601
295502 8.68260
295510 9.21837
295519 9.72500
295527 10.1719
295531 10.3627
295535 10.5228
295541 10.6836
295546 10.7903
295551 10.8423
295556 10.8375
295560 10.7858
295565 10.6909
295569 10.5548
295574 10.3810
295578 10.1734
295583 9.93679
295592 9.39683
295601 8.80185
295610 8.18876
295619 7.58694
295628 7.01702
295636 6.55299
295644 6.13228
295651 5.74979
295659 5.40459
295667 5.09459
295675 4.81707
295683 4.56905
295690 4.34750
295699 4.13046
295708 3.93853
295716 3.76852
295725 3.61762
295733 3.48338
295742 3.36367
295751 3.25659
295759 3.16155
295767 3.08163
295775 3.00886
295791 2.88253
295806 2.77584
295822 2.68617
295838 2.60921
295854 2.54353
295869 2.48635
295885 2.43691
295914 2.36188
295942 2.30189
295971 2.25271
296000 2.21223
296028 2.17823
296057 2.14953
296114 2.10370
296169 2.07068
296223 2.04431
296277 2.02320
296332 2.00625
296441 1.98265
296549 1.97294
296595 1.97422
296661 1.98399
296694 1.99408
296727 2.00893
296760 2.03022
296793 2.06017
296826 2.10225
296842 2.12933
296859 2.16137
296875 2.19834
296890 2.24229
296906 2.29537
296922 2.35902
296938 2.43681
296953 2.53134
296961 2.58683
296969 2.64771
296977 2.71639
296985 2.79211
296993 2.87802
297000 2.97459
297008 3.08342
297016 3.20470
297024 3.34362
297032 3.50116
297040 3.68014
297048 3.88102
297055 4.10627
297063 4.35840
297067 4.50047
297071 4.64782
297074 4.80442
297078 4.97071
297082 5.15189
297086 5.33902
297094 5.74571
297101 6.20245
297109 6.69575
297117 7.24749
297125 7.82009
297140 8.97975
297148 9.51278
297152 9.74972
297156 9.96403
297160 10.1520
297164 10.3102
297168 10.4358
297172 10.5267
297176 10.5888
297181 10.5946
297186 10.5525
297190 10.4705
297194 10.3510
297198 10.1973
297202 10.0090
297207 9.79930
297215 9.32216
297232 8.25075
297240 7.71836
297249 7.21090
297256 6.80911
297263 6.44069
297270 6.10087
297277 5.78937
297284 5.50119
297291 5.24274
297298 5.00784
297305 4.79449
297314 4.54863
297323 4.33113
297332 4.13839
297341 3.96721
297350 3.81473
297359 3.67845
297368 3.55624
297377 3.44750
297386 3.34833
297395 3.25874
297404 3.17762
297413 3.10406
297422 3.03724
297431 2.97650
297449 2.87117
297467 2.78513
297485 2.71775
297494 2.69194
297503 2.67295
297512 2.66383
297516 2.66506
297521 2.67226
297526 2.69308
297529 2.71124
297531 2.73584
297534 2.77137
297536 2.81825
297539 2.88442
297541 2.96973
297544 3.08716
297546 3.24098
297549 3.43894
297552 3.67804
297554 3.98395
297557 4.33761
297559 4.76897
297562 5.24252
297564 5.61541
297565 6.01040
297569 6.81901
297572 7.65495
297574 8.05119
297576 8.39971
297578 8.73172
297579 9.00174
297581 9.22198
297583 9.38624
297585 9.49392
297586 9.53001
297588 9.50768
297589 9.44778
297590 9.35115
297592 9.21940
297594 8.93805
297596 8.58257
297598 8.16724
297600 7.73054
297605 6.48525
297608 5.85930
297611 5.29330
297613 4.76021
297616 4.30879
297619 3.90796
297621 3.58613
297623 3.37859
297625 3.20266
297627 3.05498
297629 2.93201
297631 2.83028
297633 2.74650
297635 2.67766
297637 2.62367
297639 2.57665
297641 2.53776
297645 2.47820
297649 2.43533
297653 2.40376
297657 2.37817
297661 2.35718
297669 2.32429
297677 2.29851
297685 2.27718
297694 2.25678
297702 2.23930
297720 2.20973
297738 2.18478
297755 2.16325
297791 2.12699
297826 2.09654
297897 2.04719
297967 2.00812
298080 1.95864
298193 1.91949
298306 1.88685
298419 1.85839
298682 1.80255
298946 1.75482
299078 1.73258
299210 1.71093
299341 1.68962
299473 1.66860
299577 1.65233
299628 1.64436
299680 1.63667
299732 1.62934
299784 1.62284
299836 1.61777
299861 1.61614
299887 1.61534
299913 1.61583
299926 1.61677
299939 1.61831
299945 1.61941
299952 1.62091
299955 1.62196
299958 1.62333
299960 1.62420
299962 1.62523
299963 1.62649
299965 1.62800
299967 1.62998
299968 1.63226
299970 1.63505
299971 1.63844
299973 1.64255
299975 1.64750
299976 1.65343
299978 1.66047
299979 1.66934
299981 1.67913
299983 1.69045
299984 1.70339
299987 1.73442
299991 1.77231
299995 1.83848
300000 1.91094
300004 1.97484
300009 2.02419
300012 2.04564
300014 2.05092
300015 2.05222
300016 2.05205
300018 2.04743
300022 2.01595
300025 1.98058
300032 1.88543
300036 1.83865
300039 1.79865
300043 1.76512
300045 1.75116
300046 1.74001
300048 1.73027
300050 1.72289
300052 1.71713
300053 1.71285
300055 1.71015
300056 1.70835
300058 1.70735
300059 1.70704
300061 1.70733
300062 1.70814
300065 1.71105
300068 1.71529
300071 1.72054
300077 1.73307
300083 1.74825
300089 1.76577
300101 1.80842
300113 1.86509
300119 1.90021
300125 1.94034
300131 1.98800
300137 2.04302
300143 2.10905
300149 2.18609
300155 2.27960
300161 2.39004
300167 2.52581
300173 2.68819
300176 2.78399
300179 2.89013
300182 3.00783
300184 3.13379
300187 3.27807
300190 3.43799
300193 3.61500
300196 3.80370
300200 4.08681
300204 4.40561
300208 4.76132
300212 5.14298
300216 5.56808
300220 6.00968
300227 6.95124
300233 7.67215
300236 8.00649
300239 8.31190
300242 8.57992
300245 8.80285
300248 8.97414
300251 9.08888
300253 9.13526
300256 9.14917
300258 9.12728
300261 9.06471
300263 8.96356
300265 8.83290
300268 8.66534
300270 8.47809
300273 8.25990
300275 8.03250
300280 7.52038
300285 6.99551
300290 6.47533
300295 5.97998
300300 5.54018
300304 5.14909
300309 4.79144
300314 4.48143
300318 4.20275
300323 3.96367
300328 3.74979
300332 3.56640
300337 3.40850
300341 3.27185
300346 3.14777
300350 3.03967
300354 2.94083
300359 2.85411
300363 2.77594
300368 2.70524
300377 2.58147
300385 2.47862
300394 2.39221
300403 2.31963
300413 2.25080
300423 2.19258
300432 2.14227
300442 2.09841
300452 2.05993
300461 2.02593
300481 1.96872
300500 1.92234
300520 1.88445
300539 1.85287
300559 1.82590
300582 1.79779
300606 1.77396
300653 1.73566
300701 1.70591
300748 1.68186
300795 1.66198
300842 1.64467
300937 1.61598
301018 1.59560
301099 1.57778
301262 1.54726
301383 1.52728
301444 1.51806
301505 1.50937
301566 1.50124
301627 1.49385
301657 1.49050
301687 1.48754
301718 1.48508
301748 1.48334
301769 1.48274
301791 1.48282
301812 1.48388
301833 1.48644
301854 1.49135
301864 1.49512
301875 1.50006
301886 1.50669
301896 1.51544
301907 1.52741
301917 1.54384
301925 1.55992
301932 1.58115
301940 1.60992
301948 1.65045
301951 1.67739
301955 1.71084
301959 1.75328
301963 1.80843
301967 1.88188
301970 1.98189
301974 2.12025
301976 2.20868
301978 2.31313
301981 2.54883
301983 2.69467
301985 2.86227
301986 3.05396
301988 3.27199
301990 3.51841
301991 3.77782
301993 4.08386
301995 4.42190
301997 4.79187
301998 5.19278
302000 5.62261
302002 6.07820
302005 7.01872
302011 8.66348
302013 9.42869
302015 9.77816
302016 10.0766
302018 10.4770
302020 10.7946
302022 11.0183
302024 11.1403
302025 11.1627
302027 11.1283
302029 11.0176
302030 10.8335
302032 10.5974
302034 10.1624
302036 9.65724
302039 9.08511
302041 8.46706
302045 7.14665
302048 6.51183
302050 5.90464
302052 5.31155
302054 4.79221
302056 4.32435
302059 3.90964
302061 3.45736
302064 3.08430
302067 2.78186
302070 2.54771
302073 2.35457
302075 2.20245
302078 2.08282
302081 1.99149
302084 1.91601
302086 1.85552
302089 1.80648
302092 1.76748
302098 1.70517
302103 1.66045
302111 1.61427
302119 1.58079
302126 1.55543
302134 1.53559
302142 1.51968
302150 1.50665
302158 1.49581
302165 1.48676
302181 1.47209
302196 1.46083
302212 1.45173
302228 1.44426
302241 1.43854
302255 1.43352
302283 1.42506
302311 1.41797
302339 1.41178
302366 1.40621
302394 1.40113
302450 1.39192
302505 1.38356
302561 1.37566
302672 1.36083
302832 1.34085
302992 1.32166
303311 1.28501
303649 1.24852
303987 1.21473
304324 1.18511
304493 1.17267
304662 1.16264
304875 1.15484
305044 1.15435
305213 1.16137
305297 1.16885
305382 1.17994
305466 1.19534
305551 1.21671
305599 1.23244
305648 1.25116
305697 1.27343
305746 1.29989
305795 1.33150
305844 1.36924
305893 1.41466
305941 1.46939
305968 1.50403
305995 1.54234
306021 1.58557
306048 1.63390
306075 1.68848
306101 1.74985
306128 1.81965
306155 1.89879
306177 1.97378
306199 2.05757
306221 2.15196
306244 2.25874
306266 2.38009
306288 2.51865
306299 2.59531
306310 2.67745
306321 2.76569
306332 2.86073
306345 2.97489
306357 3.09827
306369 3.23289
306381 3.38008
306394 3.54277
306406 3.72012
306418 3.91544
306430 4.13113
306442 4.37200
306455 4.63735
306467 4.93272
306479 5.26239
306491 5.63126
306497 5.83212
306503 6.04495
306510 6.27056
306516 6.50981
306522 6.76361
306528 7.03289
306539 7.55064
306549 8.12542
306560 8.76246
306571 9.45941
306582 10.2323
306592 11.0671
306603 11.9751
306614 12.9283
306634 14.7458
306644 15.6306
306653 16.4338
306658 16.7998
306663 17.1211
306668 17.3985
306673 17.6259
306678 17.7975
306683 17.9081
306688 17.9537
306693 17.9315
306699 17.7916
306706 17.5263
306711 17.2448
306716 16.9058
306721 16.5093
306726 16.0615
306731 15.5588
306735 15.0288
306745 13.8881
306765 11.4702
306775 10.2990
306785 9.19233
306793 8.32940
306797 7.92159
306801 7.53941
306805 7.16389
306809 6.81332
306813 6.47001
306817 6.15046
306821 5.83832
306825 5.54843
306829 5.26581
306833 5.00374
306837 4.74861
306841 4.51231
306845 4.28249
306849 4.06981
306854 3.86310
306858 3.67192
306862 3.49060
306866 3.31866
306870 3.15167
306874 2.99735
306882 2.71244
306890 2.45360
306898 2.22439
306906 2.01897
306914 1.83515
306920 1.71232
306925 1.60137
306931 1.49956
306937 1.40641
306945 1.28997
306953 1.18972
306961 1.10338
306969 1.03039
306977 0.970376
306985 0.923169
306993 0.888789
307001 0.867459
307007 0.860338
307013 0.860736
307021 0.874178
307029 0.903193
307037 0.949229
307045 1.01402
307053 1.10091
307061 1.21038
307069 1.34653
307073 1.42577
307077 1.51313
307084 1.68739
307091 1.88873
307098 2.12328
307101 2.25632
307105 2.39539
307108 2.54932
307112 2.71485
307115 2.89274
307119 3.07808
307122 3.28257
307126 3.49529
307129 3.72958
307132 3.97285
307136 4.27986
307140 4.61055
307144 4.96605
307148 5.34740
307152 5.75546
307156 6.19087
307160 6.65395
307164 7.14467
307168 7.66254
307172 8.19265
307176 8.76060
307180 9.33583
307188 10.5537
307196 11.8140
307204 13.0727
307212 14.2757
307216 14.8450
307220 15.3644
307224 15.8419
307228 16.2712
307233 16.7679
307238 17.1553
307243 17.4227
307249 17.5780
307254 17.6173
307258 17.5689
307262 17.4523
307267 17.2733
307271 17.0446
307275 16.7626
307280 16.4393
307288 15.7079
307297 14.8874
307305 14.0419
307322 12.3743
307334 11.3099
307340 10.8171
307345 10.3490
307351 9.90585
307357 9.48746
307363 9.09317
307369 8.72207
307377 8.21789
307386 7.75752
307394 7.33709
307403 6.95280
307411 6.60111
307420 6.27880
307428 5.98298
307437 5.71411
307448 5.39351
307459 5.10447
307470 4.84305
307480 4.60794
307491 4.39192
307502 4.19474
307513 4.01426
307524 3.85004
307538 3.65795
307552 3.48444
307566 3.32714
307580 3.18509
307594 3.05448
307608 2.93473
307622 2.82454
307636 2.72363
307658 2.57913
307680 2.45127
307702 2.33644
307724 2.23371
307746 2.14052
307768 2.05638
307790 1.97939
307812 1.90932
307844 1.81710
307876 1.73543
307908 1.66237
307940 1.59685
307972 1.53722
308003 1.48320
308035 1.43388
308067 1.38867
308099 1.34693
308131 1.30851
308173 1.26217
308194 1.24059
308215 1.22011
308236 1.20057
308247 1.19118
308257 1.18214
308267 1.17332
308273 1.16901
308278 1.16490
308283 1.16086
308288 1.15714
308291 1.15542
308294 1.15385
308296 1.15248
308299 1.15139
308301 1.15086
308303 1.15061
308305 1.15073
308306 1.15128
308308 1.15243
308310 1.15432
308312 1.15711
308314 1.16077
308316 1.16591
308318 1.17258
308320 1.18102
308321 1.19087
308323 1.20341
308325 1.21751
308327 1.23483
308329 1.25362
308333 1.30335
308337 1.36218
308345 1.48652
308348 1.53150
308352 1.56308
308356 1.57760
308356 1.57749
308357 1.57694
308357 1.57599
308358 1.57287
308360 1.56259
308364 1.53218
308367 1.49008
308374 1.37062
308378 1.30941
308381 1.25492
308384 1.21923
308386 1.18933
308389 1.16386
308391 1.14263
308394 1.12528
308396 1.11131
308399 1.10020
308401 1.09141
308403 1.08759
308404 1.08421
308406 1.07872
308409 1.07427
308411 1.07060
308414 1.06749
308416 1.06477
308419 1.06233
308421 1.06009
308425 1.05725
308428 1.05467
308435 1.04978
308441 1.04507
308448 1.04058
308461 1.03185
308474 1.02351
308488 1.01535
308501 1.00746
308527 0.992145
308554 0.977518
308580 0.963388
308633 0.936578
308725 0.894134
308817 0.855879
308909 0.821019
309000 0.788902
309092 0.758987
309184 0.731023
309367 0.679723
309551 0.633186
309734 0.590263
309918 0.550144
310101 0.512294
310331 0.467596
310560 0.425526
310675 0.405621
310789 0.386807
310904 0.369825
310961 0.362600
311018 0.357405
311041 0.356242
311064 0.356009
311084 0.356808
311103 0.358904
311122 0.362884
311142 0.369708
311161 0.381460
311171 0.390228
311180 0.401722
311190 0.417327
311200 0.438785
311210 0.469288
311214 0.489397
311219 0.514291
311225 0.555711
311231 0.613936
311234 0.653295
311237 0.700360
311241 0.761381
311244 0.836463
311247 0.936237
311250 1.06125
311253 1.22899
311256 1.43914
311259 1.71819
311262 2.06069
311263 2.26241
311265 2.48619
311266 2.73307
311268 3.00384
311270 3.48760
311273 4.00873
311275 4.58238
311277 5.20126
311286 7.88085
311288 8.41275
311290 8.89605
311292 9.31594
311294 9.65892
311296 9.85869
311297 10.0048
311299 10.0945
311300 10.1260
311302 10.0814
311304 9.95333
311306 9.73176
311308 9.44614
311309 9.17809
311311 8.89733
311312 8.56513
311313 8.23326
311316 7.49053
311319 6.73596
311321 5.94567
311324 5.17875
311327 4.45938
311329 3.80461
311332 3.22438
311335 2.72237
311337 2.29711
311340 1.95532
311342 1.72317
311344 1.53457
311346 1.36661
311348 1.23157
311350 1.11219
311352 1.01659
311356 0.864400
311361 0.755575
311365 0.676192
311369 0.616740
311373 0.570929
311377 0.534656
311381 0.505239
311389 0.460424
311397 0.427918
311406 0.403325
311413 0.386238
311420 0.372210
311434 0.350645
311449 0.334517
311463 0.322079
311477 0.312029
311492 0.303810
311520 0.290858
311549 0.280585
311578 0.272055
311635 0.258141
311692 0.246472
311750 0.235990
311807 0.226260
311864 0.217167
311979 0.199756
312094 0.183424
312225 0.165783
312356 0.149128
312487 0.133462
312618 0.118858
312749 0.105410
312880 0.0933178
312946 0.0878849
313011 0.0830361
313077 0.0789380
313110 0.0773085
313142 0.0761529
313175 0.0756440
313193 0.0757821
313210 0.0763600
313227 0.0775462
313245 0.0796159
313262 0.0830245
313271 0.0854690
313280 0.0886195
313288 0.0927241
313297 0.0981413
313306 0.105411
313314 0.115395
313322 0.126743
313329 0.142460
313332 0.152769
313336 0.165445
313340 0.181387
313343 0.201317
313347 0.228431
313350 0.265444
313354 0.317189
313357 0.388299
313359 0.435707
313361 0.492400
313363 0.560086
313365 0.640665
313366 0.736198
313368 0.848871
313370 0.980926
313372 1.12544
313375 1.42134
313377 1.77170
313380 2.18907
313383 2.67254
313386 3.23575
313389 3.82601
313394 5.05445
313397 5.53468
313399 5.97370
313401 6.35309
313403 6.64457
313405 6.79667
313406 6.90126
313408 6.97111
313409 6.99567
313411 6.97796
313412 6.92069
313414 6.82520
313415 6.69323
313417 6.40384
313419 6.05380
313422 5.64689
313424 5.19905
313429 4.00576
313432 3.43345
313435 2.89837
313437 2.41432
313440 1.98921
313443 1.62573
313446 1.32233
313447 1.15127
313449 1.01071
313451 0.888771
313452 0.783607
313454 0.688484
313456 0.612083
313458 0.547003
313459 0.491676
313461 0.442148
313463 0.402598
313466 0.340229
313470 0.293347
313473 0.259437
313477 0.232778
313480 0.212476
313484 0.195664
313487 0.182229
313494 0.161033
313501 0.145294
313509 0.130864
313518 0.119920
313526 0.111379
313534 0.104635
313543 0.0990754
313551 0.0945226
313568 0.0873837
313584 0.0820945
313601 0.0781138
313618 0.0750369
313635 0.0726320
313674 0.0686664
313713 0.0662820
313753 0.0650614
313792 0.0644459
313839 0.0645639
313887 0.0654110
313981 0.0689869
314076 0.0750384
314170 0.0834687
314257 0.0935122
314343 0.105820
314430 0.120637
314473 0.129065
314517 0.138232
314560 0.148115
314603 0.158777
314647 0.170309
314690 0.182644
314733 0.195877
314776 0.210128
314820 0.225328
314863 0.241539
314934 0.270565
315005 0.302814
315040 0.320223
315076 0.338554
315111 0.357717
315147 0.378014
315182 0.399240
315217 0.421634
315253 0.445100
315288 0.469707
315324 0.495412
315359 0.522509
315395 0.550953
315430 0.580838
315492 0.636709
315554 0.697338
315616 0.763179
315678 0.834556
315740 0.912090
315802 0.996086
315864 1.08731
315926 1.18600
315988 1.29317
316050 1.40902
316112 1.53465
316174 1.67043
316236 1.81742
316297 1.97606
316359 2.14733
316421 2.33177
316483 2.53085
316545 2.74500
316607 2.97573
316638 3.09764
316669 3.22391
316704 3.37480
316722 3.45320
316740 3.53429
316757 3.61916
316766 3.66362
316775 3.70997
316784 3.75894
316792 3.81185
316797 3.84050
316801 3.87130
316806 3.90512
316810 3.94338
316813 3.97003
316815 3.99884
316818 4.03309
316821 4.07158
316823 4.11911
316826 4.17441
316828 4.24179
316831 4.32448
316834 4.43057
316836 4.55646
316839 4.71644
316842 4.90279
316844 5.13343
316847 5.39327
316850 5.69012
316852 6.02138
316856 6.56956
316860 7.13413
316864 7.69848
316866 7.95125
316868 8.18038
316870 8.39843
316872 8.56487
316874 8.68549
316876 8.75632
316877 8.77453
316879 8.75925
316881 8.69700
316883 8.59062
316885 8.44385
316886 8.27202
316888 8.07331
316892 7.61737
316899 6.64122
316902 6.20662
316906 5.82321
316909 5.50110
316912 5.24899
316916 5.04773
316919 4.89824
316923 4.79126
316926 4.71932
316929 4.67717
316932 4.64819
316934 4.62922
316937 4.61805
316940 4.61199
316943 4.61013
316948 4.61489
316954 4.62712
316959 4.64360
316965 4.66340
316970 4.68492
316981 4.73263
316993 4.78414
317004 4.83818
317015 4.89350
317028 4.96471
317042 5.03740
317070 5.18606
317097 5.33796
317125 5.49218
317180 5.80498
317235 6.11981
317309 6.53613
317383 6.93832
317456 7.31435
317530 7.66075
317603 7.95580
317677 8.19361
317714 8.28780
317751 8.36456
317787 8.42360
317824 8.46413
317873 8.48911
317922 8.48104
317973 8.43840
318025 8.36241
318076 8.25528
318127 8.12004
318178 7.95921
318229 7.77633
318331 7.35476
318433 6.89002
318535 6.40029
318739 5.41578
318863 4.85132
318924 4.58111
318986 4.32280
319048 4.07461
319109 3.83608
319171 3.60915
319233 3.39383
319294 3.18717
319356 2.99166
319418 2.80672
319479 2.63029
319541 2.46272
319603 2.30533
319664 2.15506
319726 2.01251
319793 1.86636
319860 1.72733
319928 1.59725
319995 1.47482
320062 1.35935
320129 1.25072
320197 1.14831
320264 1.05202
320309 0.991023
320354 0.932469
320415 0.855695
320477 0.783198
320539 0.714819
320600 0.650519
320662 0.589913
320724 0.533118
320785 0.479840
320847 0.430179
320897 0.392109
320948 0.356511
320998 0.323396
321049 0.292956
321099 0.265537
321149 0.242019
321175 0.232069
321200 0.224070
321225 0.218657
321250 0.217066
321266 0.218923
321281 0.223874
321297 0.233341
321312 0.250028
321327 0.278768
321335 0.300290
321343 0.329100
321350 0.368557
321358 0.424435
321362 0.462096
321366 0.507442
321370 0.565967
321374 0.639006
321378 0.763662
321381 0.844596
321383 0.937391
321385 1.05362
321388 1.18748
321390 1.35528
321392 1.54795
321395 1.78780
321397 2.07309
321400 2.40949
321402 2.78442
321404 3.23401
321407 3.72241
321409 4.29128
321411 4.88954
321413 5.38966
321415 5.88315
321418 6.94081
321422 8.00508
321424 8.53206
321425 9.00456
321428 9.61213
321430 10.1280
321431 10.3445
321433 10.5300
321434 10.6826
321435 10.8004
321437 10.9012
321438 10.9355
321439 10.9233
321440 10.8796
321442 10.7106
321444 10.4346
321447 10.0615
321448 9.76491
321449 9.45972
321452 8.75093
321455 7.97058
321457 7.18477
321460 6.36517
321463 5.57014
321465 4.82226
321468 4.13755
321471 3.52557
321473 2.99012
321476 2.53028
321479 2.15484
321481 1.89579
321483 1.68217
321485 1.49743
321487 1.33823
321489 1.20133
321491 1.08373
321495 0.895735
321499 0.752814
321503 0.647836
321507 0.566909
321511 0.503151
321515 0.450680
321519 0.408763
321527 0.344084
321535 0.296020
321543 0.259729
321551 0.231720
321559 0.209249
321574 0.175000
321590 0.149941
321605 0.130840
321620 0.115578
321636 0.103258
321667 0.0843804
321698 0.0705607
321728 0.0601433
321759 0.0517640
321790 0.0451714
321831 0.0386266
321871 0.0341188
321912 0.0313525
321953 0.0301528
321994 0.0304079
322043 0.0325833
322093 0.0367291
322142 0.0427960
322192 0.0507688
322242 0.0606792
322291 0.0726690
322341 0.0873998
322366 0.0967701
322372 0.0998484
322378 0.103944
322381 0.106787
322384 0.110596
322387 0.115931
322390 0.123330
322393 0.131151
322395 0.141515
322397 0.155181
322399 0.173043
322402 0.196110
322404 0.225465
322406 0.262212
322409 0.307378
322411 0.361812
322413 0.426052
322416 0.500194
322418 0.583759
322422 0.773805
322427 0.978181
322432 1.17631
322434 1.25820
322437 1.32280
322440 1.38064
322442 1.38839
322445 1.37525
322447 1.34235
322449 1.29387
322452 1.20361
322455 1.09292
322461 0.842918
322464 0.690336
322468 0.553272
322471 0.438096
322473 0.389546
322475 0.347012
322477 0.310263
322479 0.278940
322480 0.252595
322482 0.230721
322484 0.212793
322486 0.198284
322488 0.186690
322489 0.177545
322492 0.166913
322495 0.160070
322498 0.155863
322501 0.153440
322507 0.151724
322513 0.152078
322524 0.155007
322536 0.158970
322582 0.178185
322628 0.200113
322674 0.224026
322738 0.259852
322801 0.298845
322865 0.341057
322928 0.386512
322992 0.435275
323055 0.487254
323119 0.542532
323182 0.601117
323229 0.645851
323275 0.692364
323321 0.740661
323367 0.790750
323413 0.842636
323460 0.896450
323552 1.00935
323644 1.12933
323737 1.25649
323829 1.39077
323922 1.53208
324014 1.68031
324106 1.83528
324199 1.99680
324291 2.16462
324384 2.33845
324476 2.51814
324661 2.89277
324846 3.28474
325030 3.68998
325400 4.52032
325792 5.38893
325988 5.80246
326086 6.00138
326135 6.09851
326148 6.12274
326154 6.13484
326160 6.14720
326163 6.15375
326166 6.16066
326169 6.16815
326171 6.17208
326172 6.17627
326174 6.18111
326175 6.18605
326177 6.19148
326178 6.19748
326180 6.20461
326181 6.21211
326183 6.22051
326184 6.22994
326186 6.24278
326188 6.25749
326190 6.27426
326191 6.29215
326193 6.31337
326195 6.33564
326198 6.38820
326212 6.64625
326216 6.69630
326219 6.73425
326222 6.75501
326223 6.76059
326223 6.76158
326225 6.76292
326227 6.76014
326230 6.74016
326235 6.68459
326240 6.61087
326244 6.54831
326248 6.49302
326252 6.44772
326254 6.42943
326256 6.41408
326258 6.40157
326260 6.39169
326262 6.38420
326264 6.37881
326266 6.37525
326268 6.37322
326270 6.37246
326272 6.37274
326274 6.37390
326276 6.37567
326278 6.37792
326280 6.38055
326284 6.38655
326288 6.39316
326296 6.40715
326304 6.42149
326331 6.47031
326358 6.51861
326412 6.61403
326521 6.79657
326737 7.13358
326851 7.29368
326966 7.44190
327023 7.51255
327080 7.58218
327108 7.61753
327137 7.65417
327151 7.67355
327165 7.69417
327173 7.70528
327180 7.71698
327187 7.73003
327190 7.73761
327194 7.74612
327197 7.75384
327199 7.76268
327202 7.77343
327204 7.78674
327206 7.79526
327207 7.80418
327210 7.82546
327212 7.85225
327215 7.88569
327218 7.92860
327220 7.97871
327223 8.03797
327225 8.10636
327231 8.27027
327236 8.44872
327240 8.59689
327245 8.71832
327249 8.78762
327251 8.80883
327251 8.81052
327251 8.81432
327252 8.81690
327253 8.82086
327256 8.82161
327261 8.78273
327269 8.70723
327272 8.70212
327276 8.74486
327280 8.85764
327282 8.94320
327284 9.05128
327286 9.18344
327288 9.34093
327290 9.52465
327291 9.73501
327293 9.97187
327295 10.2344
327299 10.8290
327303 11.4949
327307 12.1930
327309 12.6977
327312 13.1673
327315 13.5770
327318 13.8934
327319 14.0447
327321 14.1495
327323 14.2183
327324 14.2416
327326 14.2106
327329 14.1109
327331 13.9461
327333 13.7222
327336 13.3004
327339 12.7970
327345 11.6957
327349 10.9668
327351 10.6182
327353 10.3078
327355 10.0076
327357 9.74780
327359 9.50296
327361 9.29604
327364 9.10521
327366 8.94705
327368 8.80367
327370 8.68659
327374 8.49697
327378 8.36093
327382 8.27185
327385 8.20581
327389 8.15632
327393 8.11869
327396 8.08960
327400 8.06674
327407 8.03413
327415 8.01210
327422 7.99724
327437 7.97980
327450 7.97262
327463 7.97019
327489 7.97301
327515 7.98111
327542 7.99191
327594 8.01659
327647 8.04191
327751 8.08919
327856 8.12871
328040 8.17702
328223 8.19991
328407 8.20024
328591 8.18292
328748 8.16736
328827 8.17759
328866 8.20073
328886 8.22310
328905 8.25824
328927 8.32109
328937 8.36875
328948 8.43296
328959 8.52335
328969 8.65192
328975 8.73930
328980 8.84490
328985 8.97586
328990 9.13948
328995 9.29415
328999 9.47371
329003 9.69220
329007 9.94375
329011 10.2451
329015 10.5840
329019 10.9768
329023 11.3999
329036 12.9651
329040 13.3225
329043 13.6352
329047 13.8875
329050 14.0621
329052 14.1354
329054 14.1719
329056 14.1754
329059 14.1190
329063 13.9821
329066 13.7721
329069 13.4999
329072 13.1790
329076 12.8240
329082 12.0692
329086 11.6057
329091 11.1681
329095 10.7678
