Sm-148(n,tot) ENDFB-8.0
100.830 67.3503
101.107 69.0827
101.384 70.8983
101.660 72.8001
101.937 74.7920
102.214 76.8786
102.594 79.9133
102.975 83.1564
103.165 84.8632
103.355 86.6312
103.450 87.5418
103.545 88.4736
103.641 89.4319
103.688 89.9255
103.736 90.4323
103.762 90.7182
103.788 91.0109
103.814 91.3152
103.839 91.6316
103.865 91.9665
103.891 92.3221
103.904 92.5105
103.917 92.7052
103.930 92.9100
103.943 93.1228
103.956 93.3477
103.969 93.5843
103.982 93.8337
103.995 94.0949
104.008 94.3730
104.021 94.6672
104.034 94.9787
104.047 95.3058
104.060 95.6546
104.073 96.0236
104.086 96.4133
104.099 96.8212
104.112 97.2539
104.125 97.7050
104.138 98.1811
104.151 98.6748
104.167 99.3274
104.183 100.006
104.199 100.711
104.216 101.439
104.280 104.477
104.311 105.875
104.326 106.543
104.341 107.184
104.362 108.001
104.382 108.739
104.394 109.124
104.406 109.472
104.418 109.785
104.429 110.061
104.443 110.324
104.456 110.537
104.460 110.593
104.473 110.743
104.486 110.844
104.499 110.896
104.512 110.901
104.526 110.858
104.540 110.768
104.559 110.576
104.578 110.314
104.606 109.827
104.633 109.253
104.694 107.894
104.724 107.251
104.739 106.955
104.754 106.681
104.766 106.479
104.778 106.294
104.790 106.126
104.802 105.976
104.814 105.843
104.826 105.729
104.838 105.631
104.850 105.552
104.862 105.490
104.874 105.444
104.886 105.414
104.898 105.400
104.910 105.400
104.922 105.414
104.934 105.441
104.945 105.481
104.957 105.532
104.969 105.593
104.981 105.664
104.993 105.744
105.017 105.929
105.041 106.141
105.065 106.376
105.089 106.630
105.113 106.899
105.137 107.180
105.177 107.677
105.217 108.195
105.298 109.274
105.409 110.825
105.519 112.436
105.741 115.825
105.962 119.441
106.184 123.302
106.406 127.435
106.627 131.873
106.849 136.657
107.070 141.839
107.191 144.858
107.312 148.023
107.433 151.354
107.553 154.861
107.674 158.567
107.795 162.485
107.916 166.644
108.037 171.063
108.148 175.378
108.258 179.973
108.369 184.883
108.480 190.140
108.591 195.799
108.702 201.907
108.812 208.528
108.868 212.055
108.923 215.733
109.014 222.139
109.104 229.056
109.195 236.562
109.240 240.562
109.286 244.743
109.331 249.119
109.376 253.705
109.421 258.517
109.467 263.575
109.512 268.900
109.557 274.515
109.603 280.446
109.648 286.722
109.713 296.476
109.746 301.677
109.779 307.120
109.812 312.823
109.844 318.806
109.877 325.092
109.910 331.704
109.942 338.670
109.975 346.020
110.008 353.788
110.040 362.013
110.073 370.738
110.106 380.011
110.139 389.887
110.171 400.430
110.207 412.894
110.243 426.365
110.279 440.975
110.315 456.832
110.351 474.211
110.369 483.523
110.387 493.237
110.405 503.496
110.423 514.287
110.441 525.655
110.459 537.578
110.477 550.246
110.495 563.653
110.513 577.870
110.531 592.972
110.549 609.047
110.567 626.192
110.585 644.518
110.603 664.036
110.621 685.105
110.639 707.778
110.657 732.233
110.675 758.520
110.693 787.154
110.711 818.248
110.729 852.081
110.747 888.748
110.757 910.444
110.766 932.990
110.776 956.660
110.786 981.520
110.796 1007.64
110.806 1035.08
110.815 1063.92
110.825 1094.23
110.835 1126.09
110.845 1159.58
110.855 1194.78
110.864 1231.76
110.874 1270.61
110.884 1311.41
110.894 1354.25
110.904 1399.19
110.913 1442.38
110.922 1487.49
110.931 1534.55
110.940 1583.62
110.949 1634.76
110.958 1688.00
110.967 1743.39
110.976 1800.97
110.994 1922.77
111.012 2053.55
111.030 2193.29
111.048 2341.85
111.062 2469.47
111.077 2602.43
111.092 2740.36
111.106 2882.74
111.121 3028.98
111.136 3178.36
111.165 3483.11
111.201 3857.08
111.237 4215.50
111.255 4382.80
111.273 4538.80
111.291 4680.97
111.309 4806.25
111.333 4944.12
111.357 5044.68
111.368 5080.15
111.380 5104.91
111.392 5119.09
111.404 5122.25
111.426 5098.20
111.441 5060.57
111.463 4971.37
111.486 4845.65
111.508 4685.79
111.530 4495.37
111.546 4345.25
111.562 4184.81
111.577 4014.83
111.593 3837.09
111.619 3532.10
111.644 3220.03
111.670 2905.89
111.695 2598.81
111.711 2421.61
111.726 2249.50
111.741 2083.37
111.756 1924.95
111.769 1795.28
111.782 1672.07
111.795 1554.50
111.807 1442.70
111.820 1336.76
111.833 1236.70
111.846 1142.49
111.859 1054.06
111.872 970.683
111.884 893.498
111.897 821.124
111.910 754.483
111.917 722.545
111.923 692.313
111.929 663.256
111.936 635.345
111.942 608.549
111.949 582.837
111.955 558.178
111.961 534.540
111.968 511.547
111.974 489.873
111.981 469.127
111.987 449.277
111.994 430.003
112.000 411.866
112.006 394.534
112.013 377.977
112.019 361.924
112.026 346.841
112.032 332.447
112.038 318.715
112.045 305.617
112.051 293.129
112.058 281.224
112.064 269.879
112.073 255.148
112.082 241.520
112.090 228.627
112.099 216.707
112.108 205.436
112.117 195.021
112.125 185.176
112.134 176.083
112.141 169.680
112.147 163.684
112.153 157.979
112.160 152.553
112.166 147.391
112.173 142.480
112.179 137.809
112.185 133.366
112.192 129.074
112.198 125.056
112.205 121.234
112.211 117.598
112.217 114.140
112.224 110.849
112.230 107.718
112.237 104.740
112.243 101.863
112.250 99.1693
112.256 96.6062
112.262 94.1676
112.269 91.8475
112.275 89.6399
112.282 87.5396
112.288 85.5414
112.294 83.6113
112.301 81.8042
112.307 80.0850
112.314 78.4498
112.320 76.8708
112.327 75.3928
112.333 73.9874
112.339 72.6512
112.346 71.3616
112.352 70.1554
112.359 69.0092
112.365 67.9205
112.371 66.8864
112.378 65.9048
112.391 64.0892
112.404 62.3724
112.418 60.8517
112.431 59.4977
112.444 58.2961
112.458 57.2340
112.471 56.2998
112.485 55.4830
112.498 54.7740
112.511 54.1642
112.525 53.6458
112.538 53.2117
112.552 52.8554
112.578 52.3530
112.605 52.0974
112.631 52.0518
112.657 52.1753
112.682 52.4458
112.708 52.8425
112.734 53.3525
112.759 53.9577
112.785 54.6509
112.810 55.4160
112.836 56.2499
112.862 57.1382
112.913 59.0641
112.964 61.1471
113.016 63.3514
113.055 65.1224
113.095 66.9341
113.135 68.7868
113.174 70.6642
113.214 72.5697
113.254 74.4887
113.293 76.4270
113.333 78.3712
113.412 82.2865
113.491 86.2176
113.571 90.1534
113.650 94.0867
113.706 96.8606
113.762 99.6304
113.818 102.396
113.874 105.157
113.986 110.668
114.098 116.162
114.210 121.658
114.322 127.154
114.434 132.670
114.546 138.206
114.639 142.850
114.732 147.525
114.826 152.238
114.919 156.997
115.106 166.680
115.292 176.631
115.497 187.963
115.703 199.784
115.908 212.189
116.113 225.279
116.319 239.190
116.524 254.046
116.729 270.024
116.832 278.486
116.934 287.300
117.102 302.575
117.270 319.015
117.438 336.817
117.606 356.164
117.690 366.502
117.774 377.323
117.858 388.667
117.942 400.564
118.026 413.094
118.110 426.285
118.194 440.232
118.278 454.970
118.380 474.225
118.483 494.945
118.586 517.358
118.688 541.639
118.791 568.099
118.894 596.994
118.945 612.478
118.996 628.722
119.048 645.785
119.099 663.730
119.178 693.413
119.258 725.641
119.337 760.803
119.416 799.319
119.456 820.017
119.495 841.697
119.535 864.550
119.575 888.548
119.614 913.911
119.654 940.618
119.694 968.924
119.733 998.819
119.785 1040.34
119.836 1085.18
119.887 1133.84
119.939 1186.80
119.990 1244.66
120.041 1308.08
120.067 1342.19
120.093 1377.86
120.118 1415.51
120.144 1454.97
120.168 1494.71
120.193 1536.51
120.217 1580.54
120.242 1626.97
120.266 1675.97
120.291 1727.76
120.315 1782.56
120.340 1840.37
120.364 1901.94
120.389 1967.31
120.413 2036.83
120.438 2110.83
120.462 2189.71
120.487 2273.88
120.511 2363.80
120.536 2459.53
120.561 2567.62
120.587 2683.77
120.613 2808.66
120.638 2942.47
120.664 3086.94
120.690 3241.69
120.715 3408.63
120.741 3587.12
120.767 3779.15
120.792 3984.56
120.818 4203.67
120.844 4435.71
120.869 4682.37
120.895 4941.34
120.921 5213.87
120.946 5496.66
120.972 5789.13
120.997 6089.16
121.049 6699.67
121.100 7303.50
121.125 7591.96
121.151 7864.12
121.178 8135.91
121.206 8377.88
121.234 8583.90
121.261 8747.78
121.289 8865.69
121.316 8932.68
121.344 8946.25
121.371 8904.57
121.390 8845.68
121.408 8762.69
121.433 8608.86
121.459 8411.70
121.484 8174.31
121.509 7901.70
121.534 7596.23
121.560 7263.93
121.585 6910.15
121.610 6541.87
121.651 5927.25
121.692 5306.86
121.732 4699.67
121.753 4406.72
121.773 4122.52
121.805 3688.86
121.822 3482.33
121.838 3284.83
121.854 3094.18
121.870 2912.88
121.887 2738.80
121.903 2574.09
121.919 2416.67
121.935 2268.39
121.952 2127.26
121.968 1994.81
121.984 1869.20
122.000 1751.70
122.017 1641.24
122.033 1537.55
122.049 1439.73
122.065 1348.67
122.082 1262.94
122.098 1183.27
122.114 1108.36
122.130 1038.84
122.147 973.932
122.163 913.355
122.179 856.499
122.195 803.800
122.212 754.355
122.228 708.534
122.244 665.546
122.260 625.707
122.277 588.327
122.293 553.678
122.309 521.159
122.325 491.007
122.342 462.697
122.358 436.437
122.374 411.771
122.390 388.882
122.406 367.502
122.423 347.528
122.439 328.752
122.455 311.316
122.471 294.922
122.488 279.695
122.504 265.375
122.520 252.074
122.536 239.640
122.553 228.017
122.569 217.089
122.585 206.942
122.601 197.405
122.618 188.555
122.634 180.244
122.650 172.537
122.666 165.307
122.683 158.611
122.699 152.337
122.715 146.537
122.731 141.112
122.748 136.107
122.764 131.439
122.780 127.143
122.796 123.172
122.812 119.508
122.830 115.818
122.848 112.476
122.866 109.443
122.883 106.701
122.901 104.221
122.919 102.016
122.937 100.058
122.954 98.3323
122.971 96.9390
122.987 95.7312
123.003 94.6854
123.019 93.8068
123.036 93.0770
123.052 92.4982
123.068 92.0589
123.084 91.7529
123.100 91.5739
123.117 91.5186
123.149 91.7555
123.182 92.4259
123.214 93.4918
123.241 94.6425
123.267 96.0256
123.294 97.6275
123.320 99.4356
123.347 101.439
123.374 103.626
123.427 108.508
123.480 114.034
123.533 120.127
123.586 126.767
123.639 133.889
123.684 140.187
123.728 146.794
123.817 160.884
123.905 176.087
123.994 192.357
124.082 209.675
124.171 228.043
124.260 247.480
124.348 267.999
124.413 283.801
124.478 300.248
124.543 317.370
124.608 335.172
124.673 353.745
124.738 373.103
124.803 393.291
124.868 414.328
124.933 436.333
124.998 459.335
125.063 483.401
125.128 508.563
125.193 534.978
125.258 562.652
125.323 591.765
125.388 622.331
125.447 651.562
125.506 682.222
125.565 714.411
125.624 748.181
125.683 783.765
125.742 821.173
125.801 860.674
125.860 902.286
125.919 946.319
125.978 992.887
126.037 1042.19
126.096 1094.37
126.155 1149.84
126.214 1208.68
126.274 1271.40
126.333 1338.12
126.398 1416.80
126.463 1501.43
126.528 1592.61
126.592 1690.83
126.657 1797.13
126.722 1912.19
126.787 2036.89
126.852 2172.05
126.917 2319.19
126.982 2479.33
127.047 2653.85
127.112 2843.89
127.177 3051.63
127.242 3278.11
127.307 3525.79
127.372 3795.67
127.439 4098.83
127.506 4428.92
127.572 4787.73
127.639 5176.06
127.706 5593.87
127.772 6039.94
127.839 6511.49
127.906 7003.83
128.074 8287.79
128.159 8906.99
128.243 9471.24
128.285 9722.52
128.327 9946.88
128.369 10141.4
128.412 10301.4
128.454 10424.7
128.496 10508.1
128.538 10550.2
128.580 10549.9
128.622 10507.8
128.663 10425.0
128.705 10302.6
128.747 10143.5
128.788 9949.75
128.830 9725.65
128.872 9473.93
128.913 9199.84
128.997 8598.75
129.080 7955.01
129.246 6652.37
129.313 6158.25
129.379 5688.99
129.445 5247.15
129.511 4836.22
129.577 4455.70
129.643 4106.42
129.676 3942.73
129.709 3786.29
129.743 3636.90
129.776 3494.76
129.812 3344.35
129.849 3201.70
129.886 3066.44
129.922 2938.54
129.959 2816.91
129.996 2701.52
130.032 2591.99
130.069 2488.19
130.107 2385.53
130.145 2287.98
130.183 2194.73
130.222 2104.85
130.279 1981.28
130.321 1894.32
130.364 1812.14
130.406 1734.14
130.449 1660.51
130.491 1590.69
130.534 1524.84
130.576 1462.57
130.618 1403.68
130.653 1357.97
130.688 1314.26
130.722 1272.43
130.757 1232.38
130.826 1157.22
130.895 1088.15
130.964 1024.35
131.033 965.473
131.103 910.895
131.172 860.366
131.224 824.672
131.276 790.889
131.328 758.887
131.380 728.605
131.432 699.816
131.484 672.530
131.588 621.888
131.692 576.026
131.796 534.394
131.901 496.523
132.005 462.008
132.076 440.236
132.146 419.778
132.217 400.506
132.288 382.331
132.359 365.149
132.430 348.937
132.500 333.605
132.571 319.092
132.642 305.328
132.713 292.302
132.784 279.948
132.855 268.225
132.925 257.077
132.996 246.499
133.067 236.443
133.138 226.876
133.220 216.370
133.302 206.440
133.384 197.048
133.466 188.159
133.548 179.740
133.630 171.762
133.712 164.197
133.794 157.020
133.876 150.207
133.958 143.736
134.040 137.587
134.122 131.741
134.204 126.182
134.286 120.892
134.368 115.856
134.450 111.061
134.530 106.608
134.610 102.364
134.769 94.4431
134.929 87.2210
135.089 80.6304
135.248 74.6117
135.408 69.1119
135.568 64.0843
135.727 59.4914
135.812 57.2146
135.897 55.0451
135.982 52.9783
136.067 51.0096
136.151 49.1346
136.236 47.3488
136.406 44.0282
136.575 41.0197
136.745 38.3004
136.915 35.8499
137.084 33.6526
137.201 32.2802
137.317 31.0164
137.434 29.8572
137.550 28.7988
137.667 27.8379
137.784 26.9720
137.900 26.1992
138.017 25.5190
138.102 25.0813
138.186 24.6919
138.271 24.3513
138.356 24.0599
138.441 23.8186
138.526 23.6286
138.610 23.4916
138.695 23.4095
138.780 23.3852
138.865 23.4218
138.971 23.5600
139.077 23.8108
139.183 24.1882
139.289 24.7103
139.342 25.0334
139.395 25.4028
139.448 25.8231
139.501 26.2997
139.554 26.8392
139.607 27.4492
139.660 28.1393
139.712 28.9193
139.771 29.9013
139.829 31.0348
139.858 31.6687
139.887 32.3505
139.917 33.0904
139.946 33.8897
139.975 34.7615
140.004 35.7091
140.033 36.7499
140.062 37.8906
140.091 39.1557
140.121 40.5577
140.150 42.1331
140.164 42.9945
140.179 43.9052
140.193 44.8837
140.208 45.9303
140.223 47.0528
140.237 48.2511
140.252 49.5514
140.266 50.9568
140.281 52.4796
140.295 54.1224
140.310 55.9234
140.325 57.8899
140.339 60.0418
140.354 62.3848
140.368 64.9762
140.383 67.8079
140.397 70.9495
140.412 74.3915
140.425 77.8619
140.438 81.6333
140.452 85.7956
140.465 90.3208
140.478 95.3145
140.491 100.741
140.505 106.723
140.518 113.214
140.531 120.357
140.544 128.091
140.558 136.579
140.571 145.741
140.584 155.763
140.597 166.541
140.611 178.282
140.624 190.853
140.639 205.870
140.653 222.101
140.668 239.586
140.682 258.222
140.697 278.288
140.711 299.666
140.726 322.350
140.741 346.149
140.755 371.353
140.770 397.745
140.784 425.248
140.799 453.566
140.813 482.972
140.828 513.135
140.857 574.865
140.886 637.677
140.915 699.381
140.945 758.433
140.959 786.237
140.974 812.370
140.987 834.830
141.000 855.501
141.014 874.520
141.027 891.437
141.041 907.694
141.056 921.200
141.077 935.393
141.098 943.356
141.110 945.053
141.123 944.402
141.126 943.798
141.137 940.813
141.147 936.123
141.169 921.729
141.188 903.344
141.207 880.246
141.226 853.058
141.245 822.015
141.264 787.434
141.283 750.227
141.302 710.791
141.321 669.927
141.358 584.878
141.394 504.037
141.412 464.644
141.430 426.399
141.449 387.593
141.468 350.852
141.478 333.156
141.487 316.182
141.497 299.588
141.506 283.736
141.516 268.300
141.525 253.612
141.535 239.364
141.544 225.857
141.553 212.803
141.563 200.472
141.572 188.596
141.582 177.416
141.591 166.686
141.601 156.619
141.610 146.987
141.620 137.980
141.629 129.388
141.638 121.378
141.648 113.838
141.657 106.751
141.667 100.030
141.676 93.7983
141.686 87.9046
141.695 82.4540
141.705 77.3116
141.714 72.5673
141.723 68.1015
141.733 63.9905
141.740 61.1576
141.747 58.4735
141.754 55.9319
141.760 53.5602
141.767 51.2825
141.774 49.1286
141.781 47.0927
141.788 45.1962
141.793 43.8163
141.798 42.5196
141.803 41.2532
141.808 40.0636
141.814 38.9022
141.819 37.8117
141.824 36.7473
141.829 35.7482
141.834 34.7733
141.839 33.8583
141.845 32.9658
141.850 32.1284
141.855 31.3116
141.860 30.5453
141.865 29.7981
141.870 29.0972
141.881 27.7727
141.891 26.5615
141.901 25.4540
141.911 24.4411
141.922 23.5148
141.932 22.6675
141.942 21.8922
141.953 21.1826
141.962 20.5813
141.972 20.0324
141.981 19.5202
141.990 19.0523
142.000 18.6153
142.009 18.2157
142.019 17.8421
142.028 17.5001
142.038 17.1801
142.047 16.8868
142.066 16.3600
142.085 15.9067
142.104 15.5159
142.123 15.1788
142.142 14.8876
142.161 14.6362
142.179 14.4192
142.198 14.2323
142.217 14.0718
142.255 13.8180
142.291 13.6447
142.327 13.5258
142.363 13.4519
142.399 13.4154
142.435 13.4103
142.472 13.4320
142.508 13.4768
142.544 13.5414
142.580 13.6234
142.616 13.7207
142.688 13.9535
142.760 14.2287
142.832 14.5380
142.901 14.8594
142.970 15.2017
143.038 15.5622
143.107 15.9387
143.176 16.3293
143.244 16.7324
143.313 17.1471
143.382 17.5723
143.519 18.4530
143.657 19.3693
143.794 20.3201
143.932 21.3045
144.041 22.1158
144.261 23.8031
144.481 25.5785
144.701 27.4490
144.921 29.4236
145.086 30.9813
145.251 32.6117
145.416 34.3224
145.581 36.1243
145.718 37.7074
145.855 39.3742
145.993 41.1394
146.130 43.0197
146.268 45.0385
146.336 46.1076
146.405 47.2231
146.474 48.3908
146.543 49.6175
146.611 50.9116
146.680 52.2835
146.749 53.7481
146.817 55.3170
146.886 57.0127
146.921 57.9174
146.955 58.8617
146.989 59.8558
147.024 60.8997
147.058 62.0061
147.092 63.1766
147.127 64.4283
147.161 65.7661
147.195 67.2139
147.230 68.7836
147.249 69.7119
147.267 70.6921
147.286 71.7307
147.305 72.8354
147.324 74.0155
147.343 75.2816
147.362 76.6465
147.381 78.1252
147.400 79.7355
147.419 81.4982
147.428 82.4493
147.438 83.4377
147.447 84.4882
147.456 85.5825
147.466 86.7484
147.475 87.9657
147.485 89.2654
147.494 90.6253
147.504 92.0801
147.513 93.6052
147.523 95.2395
147.532 96.9553
147.544 99.3201
147.556 101.854
147.568 104.592
147.580 107.554
147.592 110.784
147.604 114.252
147.616 118.004
147.628 122.061
147.640 126.487
147.652 131.230
147.664 136.352
147.676 141.878
147.688 147.833
147.700 154.243
147.712 161.133
147.724 168.528
147.734 174.758
147.743 181.259
147.753 188.183
147.762 195.393
147.772 203.052
147.781 211.007
147.791 219.436
147.800 228.167
147.809 237.390
147.819 246.916
147.828 256.949
147.838 267.278
147.847 278.121
147.857 289.246
147.866 300.886
147.876 312.785
147.888 328.648
147.900 344.960
147.912 361.817
147.924 379.180
147.948 415.380
147.972 452.805
148.010 513.131
148.047 572.754
148.078 618.811
148.094 640.255
148.109 660.395
148.128 683.124
148.147 703.051
148.166 719.951
148.185 733.515
148.203 743.313
148.222 749.480
148.239 751.827
148.255 751.024
148.258 750.583
148.264 749.461
148.279 744.534
148.294 737.014
148.310 727.051
148.325 714.710
148.340 700.120
148.356 683.554
148.371 664.968
148.386 644.798
148.401 622.986
148.417 599.879
148.443 557.627
148.469 513.541
148.497 466.038
148.525 419.000
148.548 379.980
148.572 342.541
148.584 324.564
148.596 307.150
148.607 290.338
148.619 274.297
148.634 254.311
148.650 235.604
148.665 217.960
148.680 201.618
148.695 186.362
148.711 172.375
148.726 159.446
148.741 147.709
148.753 139.329
148.765 131.566
148.777 124.392
148.788 117.783
148.800 111.711
148.812 106.148
148.824 101.065
148.836 96.4344
148.847 92.2270
148.859 88.4152
148.871 84.9718
148.883 81.8701
148.895 79.0845
148.906 76.5904
148.918 74.3643
148.930 72.3998
148.938 71.2287
148.945 70.1611
148.953 69.1639
148.960 68.2577
148.968 67.4140
148.976 66.6502
148.983 65.9505
148.991 65.3109
148.999 64.7201
149.006 64.1899
149.021 63.2733
149.037 62.5230
149.052 61.9262
149.067 61.4545
149.082 61.0965
149.098 60.8317
149.113 60.6500
149.128 60.5373
149.143 60.4849
149.159 60.4831
149.174 60.5246
149.189 60.5991
149.203 60.7026
149.218 60.8310
149.232 60.9796
149.261 61.3296
149.290 61.7337
149.320 62.1796
149.349 62.6543
149.378 63.1519
149.407 63.6672
149.436 64.1981
149.465 64.7381
149.494 65.2868
149.523 65.8427
149.582 66.9732
149.640 68.1186
149.690 69.1129
149.740 70.1127
149.790 71.1190
149.840 72.1309
149.890 73.1502
149.940 74.1724
150.039 76.2315
150.139 78.3131
150.239 80.4142
150.339 82.5411
150.439 84.6916
150.616 88.5890
150.794 92.5855
150.916 95.4005
151.038 98.2722
151.282 104.214
151.526 110.447
151.770 117.011
152.014 123.949
152.258 131.304
152.503 139.127
152.747 147.475
153.057 158.959
153.368 171.542
153.523 178.307
153.679 185.414
153.834 192.894
153.989 200.780
154.183 211.224
154.376 222.433
154.569 234.498
154.763 247.511
154.956 261.604
155.150 276.911
155.343 293.594
155.536 311.836
155.730 331.886
155.923 354.011
156.020 365.954
156.116 378.545
156.213 391.839
156.310 405.879
156.406 420.761
156.503 436.542
156.600 453.305
156.697 471.138
156.793 490.143
156.890 510.433
156.987 532.141
157.083 555.395
157.180 580.419
157.277 607.393
157.373 636.547
157.470 668.113
157.567 702.457
157.663 739.905
157.760 780.874
157.857 825.809
157.954 875.875
158.003 902.887
158.052 931.293
158.101 961.323
158.149 993.045
158.198 1026.60
158.247 1062.05
158.296 1099.73
158.344 1139.75
158.393 1182.31
158.442 1227.54
158.491 1275.90
158.540 1327.58
158.588 1382.91
158.637 1442.11
158.688 1508.55
158.739 1580.13
158.789 1657.71
158.840 1741.62
158.891 1832.91
158.942 1932.03
158.992 2040.03
159.043 2157.87
159.094 2286.90
159.144 2427.72
159.195 2581.77
159.246 2750.27
159.297 2934.75
159.347 3135.57
159.398 3353.94
159.449 3590.39
159.502 3856.93
159.555 4142.53
159.608 4445.44
159.661 4762.07
159.767 5420.43
159.820 5748.39
159.873 6063.97
159.915 6301.04
159.957 6519.76
159.999 6715.29
160.041 6883.14
160.084 7019.39
160.126 7120.93
160.168 7185.64
160.210 7212.55
160.244 7206.78
160.272 7184.18
160.300 7146.38
160.328 7094.00
160.356 7028.49
160.412 6862.41
160.468 6660.12
160.524 6433.79
160.580 6197.39
160.636 5962.74
160.691 5742.02
160.730 5600.65
160.770 5473.45
160.809 5362.74
160.848 5270.60
160.887 5198.00
160.926 5146.40
160.965 5116.32
161.004 5108.39
161.044 5123.82
161.072 5147.90
161.099 5182.80
161.126 5228.47
161.154 5284.76
161.181 5351.48
161.208 5428.34
161.263 5611.19
161.318 5829.86
161.372 6079.65
161.427 6354.31
161.481 6645.94
161.597 7274.69
161.655 7566.09
161.713 7821.21
161.771 8024.30
161.800 8101.90
161.829 8161.05
161.858 8200.82
161.887 8219.81
161.916 8217.36
161.944 8192.90
161.980 8132.20
162.007 8063.19
162.034 7974.96
162.062 7868.12
162.089 7743.51
162.116 7602.15
162.143 7445.28
162.198 7091.26
162.252 6692.39
162.306 6262.53
162.415 5362.76
162.491 4742.82
162.529 4444.30
162.567 4157.22
162.604 3881.71
162.642 3620.45
162.680 3372.87
162.718 3140.71
162.749 2961.43
162.780 2792.14
162.811 2632.68
162.842 2482.86
162.873 2342.41
162.904 2211.02
162.935 2088.38
162.966 1974.16
162.997 1867.69
163.028 1769.33
163.059 1678.45
163.090 1594.76
163.121 1518.04
163.152 1448.11
163.183 1384.84
163.214 1328.15
163.237 1290.98
163.259 1257.46
163.282 1227.49
163.304 1201.12
163.335 1170.89
163.366 1148.04
163.397 1133.02
163.428 1126.36
163.444 1126.37
163.459 1128.73
163.475 1133.53
163.490 1140.87
163.506 1150.87
163.521 1163.63
163.537 1179.28
163.552 1197.92
163.578 1235.25
163.603 1281.47
163.628 1337.05
163.654 1402.18
163.679 1477.74
163.704 1563.76
163.730 1660.38
163.755 1767.15
163.771 1837.67
163.786 1911.97
163.817 2071.38
163.848 2244.00
163.879 2427.82
163.910 2620.24
163.941 2818.04
163.972 3017.48
164.003 3213.74
164.044 3459.66
164.064 3575.15
164.084 3683.21
164.104 3783.68
164.125 3874.38
164.145 3955.16
164.165 4024.25
164.192 4097.61
164.219 4147.88
164.246 4174.06
164.268 4177.27
164.290 4164.35
164.312 4135.48
164.334 4091.47
164.356 4032.69
164.378 3960.62
164.400 3876.16
164.422 3780.56
164.443 3678.71
164.464 3569.00
164.506 3331.99
164.549 3078.96
164.591 2820.98
164.634 2562.46
164.655 2436.97
164.677 2314.78
164.698 2196.49
164.719 2082.57
164.741 1973.39
164.762 1869.21
164.788 1752.26
164.813 1643.12
164.838 1541.29
164.864 1446.63
164.889 1358.91
164.914 1277.82
164.939 1203.01
164.965 1134.09
164.986 1079.86
165.008 1029.57
165.029 982.708
165.050 939.041
165.072 898.153
165.093 860.202
165.115 824.783
165.136 791.700
165.158 760.629
165.179 731.690
165.200 704.578
165.222 679.149
165.243 655.271
165.265 632.827
165.286 611.707
165.307 591.813
165.329 572.973
165.350 555.281
165.372 538.578
165.393 522.801
165.415 507.827
165.436 493.748
165.457 480.452
165.479 467.906
165.500 456.030
165.522 444.916
165.543 434.497
165.565 424.771
165.586 415.703
165.607 407.395
165.629 399.830
165.650 393.046
165.666 388.623
165.681 384.692
165.699 380.823
165.716 377.650
165.734 375.203
165.751 373.546
165.769 372.745
165.787 372.887
165.804 374.052
165.822 376.331
165.839 379.847
165.857 384.667
165.874 390.916
165.892 398.708
165.909 408.217
165.927 419.451
165.944 432.571
165.962 447.682
165.975 460.966
165.989 475.460
166.003 491.414
166.016 508.624
166.030 527.364
166.044 547.373
166.057 568.786
166.071 591.594
166.085 617.610
166.100 645.169
166.115 674.214
166.129 704.666
166.158 769.382
166.188 838.295
166.273 1050.74
166.305 1125.22
166.336 1193.88
166.357 1236.54
166.378 1274.53
166.400 1307.25
166.421 1333.72
166.446 1355.87
166.470 1368.71
166.489 1371.99
166.493 1371.96
166.505 1370.26
166.517 1366.12
166.542 1350.72
166.563 1329.74
166.584 1302.12
166.605 1268.18
166.627 1228.66
166.650 1179.86
166.673 1126.45
166.694 1073.82
166.716 1019.08
166.758 905.806
166.801 792.445
166.822 737.374
166.844 684.098
166.863 637.505
166.882 593.026
166.902 550.867
166.921 511.370
166.940 474.220
166.960 439.670
166.970 423.371
166.979 407.718
166.989 392.705
166.999 378.469
167.011 360.707
167.024 343.968
167.036 328.222
167.049 313.436
167.062 299.573
167.074 286.595
167.087 274.461
167.099 263.218
167.112 252.644
167.124 242.791
167.137 233.617
167.150 225.080
167.162 217.140
167.175 209.759
167.187 202.898
167.200 196.569
167.211 191.504
167.221 186.743
167.232 182.265
167.243 178.090
167.253 174.122
167.264 170.419
167.275 166.895
167.285 163.601
167.296 160.461
167.307 157.521
167.328 152.077
167.349 147.183
167.370 142.760
167.392 138.743
167.413 135.076
167.434 131.710
167.456 128.604
167.477 125.725
167.498 123.042
167.520 120.531
167.541 118.172
167.562 115.938
167.584 113.833
167.626 109.933
167.669 106.384
167.711 103.127
167.754 100.113
167.797 97.3222
167.839 94.7206
167.882 92.2876
167.925 90.0007
167.967 87.8562
168.052 83.9311
168.138 80.4287
168.223 77.2893
168.304 74.5858
168.385 72.1407
168.467 69.9207
168.548 67.9087
168.630 66.0807
168.711 64.4251
168.792 62.9241
168.874 61.5692
168.955 60.3465
169.036 59.2495
169.199 57.3941
169.362 55.9449
169.524 54.8552
169.710 53.9984
169.896 53.5117
170.051 53.3603
170.206 53.4199
170.361 53.6743
170.516 54.1090
170.686 54.7781
170.857 55.6302
171.027 56.6540
171.198 57.8389
171.368 59.1779
171.539 60.6617
171.709 62.2849
171.880 64.0398
172.220 67.9287
172.561 72.2959
