Ru-98(n,tot) ENDFB-8.0
6.08527E+06 3.86014
6.09478E+06 3.86072
6.10430E+06 3.86130
6.11381E+06 3.86188
6.12333E+06 3.86246
6.13285E+06 3.86304
6.14236E+06 3.86363
6.15188E+06 3.86421
6.16140E+06 3.86480
6.17091E+06 3.86539
6.18043E+06 3.86598
6.18994E+06 3.86657
6.19946E+06 3.86716
6.20898E+06 3.86776
6.21849E+06 3.86836
6.22801E+06 3.86895
6.23753E+06 3.86955
6.24704E+06 3.87015
6.25656E+06 3.87075
6.26607E+06 3.87136
6.27559E+06 3.87196
6.28511E+06 3.87257
6.29462E+06 3.87318
6.30414E+06 3.87379
6.31366E+06 3.87440
6.32317E+06 3.87501
6.33269E+06 3.87562
6.34220E+06 3.87624
6.35172E+06 3.87685
6.36160E+06 3.87742
6.37149E+06 3.87800
6.38137E+06 3.87857
6.39125E+06 3.87915
6.40114E+06 3.87972
6.41102E+06 3.88030
6.42091E+06 3.88088
6.43079E+06 3.88146
6.44067E+06 3.88204
6.45056E+06 3.88263
6.46044E+06 3.88321
6.47032E+06 3.88380
6.48021E+06 3.88438
6.49009E+06 3.88497
6.49997E+06 3.88556
6.50986E+06 3.88615
6.51974E+06 3.88674
6.52962E+06 3.88733
6.53951E+06 3.88793
6.54939E+06 3.88852
6.55927E+06 3.88912
6.56916E+06 3.88972
6.57904E+06 3.89031
6.58892E+06 3.89091
6.59881E+06 3.89151
6.60869E+06 3.89211
6.61857E+06 3.89272
6.62846E+06 3.89332
6.63834E+06 3.89393
6.64822E+06 3.89453
6.65811E+06 3.89514
6.66799E+06 3.89575
6.67837E+06 3.89632
6.68874E+06 3.89690
6.69912E+06 3.89748
6.70949E+06 3.89805
6.71987E+06 3.89863
6.73024E+06 3.89921
6.74062E+06 3.89980
6.75099E+06 3.90038
6.76137E+06 3.90096
6.77174E+06 3.90155
6.78212E+06 3.90214
6.79249E+06 3.90272
6.80287E+06 3.90331
6.81325E+06 3.90390
6.82362E+06 3.90450
6.83400E+06 3.90509
6.84437E+06 3.90568
6.85475E+06 3.90628
6.86512E+06 3.90688
6.87550E+06 3.90747
6.88587E+06 3.90807
6.89625E+06 3.90867
6.90662E+06 3.90927
6.91700E+06 3.90988
6.92737E+06 3.91048
6.93775E+06 3.91108
6.94812E+06 3.91169
6.95850E+06 3.91230
6.96888E+06 3.91290
6.97925E+06 3.91351
6.98963E+06 3.91412
7.00000E+06 3.91474
7.00417E+06 3.91516
7.00834E+06 3.91558
7.01251E+06 3.91601
7.01668E+06 3.91643
7.02084E+06 3.91686
7.02501E+06 3.91728
7.02918E+06 3.91771
7.03335E+06 3.91813
7.03752E+06 3.91856
7.04169E+06 3.91898
7.04586E+06 3.91941
7.05002E+06 3.91983
7.05419E+06 3.92026
7.05836E+06 3.92069
7.06253E+06 3.92111
7.06670E+06 3.92154
7.07087E+06 3.92197
7.07504E+06 3.92239
7.07921E+06 3.92282
7.08337E+06 3.92325
7.08754E+06 3.92367
7.09171E+06 3.92410
7.09588E+06 3.92453
7.10005E+06 3.92496
7.10422E+06 3.92539
7.10838E+06 3.92582
7.11255E+06 3.92624
7.11672E+06 3.92667
7.12089E+06 3.92710
7.12506E+06 3.92753
7.12923E+06 3.92796
7.13340E+06 3.92839
7.13756E+06 3.92882
7.14173E+06 3.92925
7.14590E+06 3.92968
7.15007E+06 3.93011
7.15424E+06 3.93054
7.15841E+06 3.93097
7.16258E+06 3.93140
7.16674E+06 3.93183
7.17091E+06 3.93226
7.17508E+06 3.93269
7.17925E+06 3.93312
7.18342E+06 3.93355
7.18759E+06 3.93399
7.19176E+06 3.93442
7.19593E+06 3.93485
7.20009E+06 3.93528
7.20426E+06 3.93572
7.20843E+06 3.93615
7.21260E+06 3.93658
7.21677E+06 3.93701
7.22094E+06 3.93745
7.22511E+06 3.93788
7.22927E+06 3.93831
7.23344E+06 3.93875
7.23761E+06 3.93918
7.24178E+06 3.93961
7.24595E+06 3.94005
7.25012E+06 3.94048
7.25429E+06 3.94091
7.25845E+06 3.94135
7.26262E+06 3.94178
7.26679E+06 3.94222
7.27238E+06 3.94277
7.27797E+06 3.94332
7.28356E+06 3.94387
7.28915E+06 3.94442
7.29474E+06 3.94497
7.30033E+06 3.94552
7.30593E+06 3.94607
7.31152E+06 3.94662
7.31711E+06 3.94717
7.32270E+06 3.94772
7.32829E+06 3.94827
7.33388E+06 3.94882
7.33947E+06 3.94938
7.34506E+06 3.94993
7.35065E+06 3.95048
7.35624E+06 3.95103
7.36183E+06 3.95158
7.36742E+06 3.95214
7.37301E+06 3.95269
7.37860E+06 3.95324
7.38419E+06 3.95380
7.38978E+06 3.95435
7.39538E+06 3.95491
7.40097E+06 3.95546
7.40656E+06 3.95602
7.41215E+06 3.95657
7.41774E+06 3.95713
7.42333E+06 3.95768
7.42892E+06 3.95824
7.43451E+06 3.95879
7.44010E+06 3.95935
7.44569E+06 3.95990
7.45128E+06 3.96046
7.45687E+06 3.96102
7.46246E+06 3.96157
7.46805E+06 3.96213
7.47364E+06 3.96269
7.47923E+06 3.96325
7.48483E+06 3.96380
7.49042E+06 3.96436
7.49601E+06 3.96492
7.50160E+06 3.96548
7.50719E+06 3.96604
7.51278E+06 3.96660
7.51837E+06 3.96716
7.52396E+06 3.96772
7.52955E+06 3.96828
7.53514E+06 3.96884
7.54073E+06 3.96940
7.54632E+06 3.96995
7.55191E+06 3.97052
7.55750E+06 3.97108
7.56309E+06 3.97164
7.56868E+06 3.97220
7.57428E+06 3.97276
7.57987E+06 3.97332
7.58546E+06 3.97388
7.59105E+06 3.97445
7.59664E+06 3.97501
7.60223E+06 3.97557
7.60782E+06 3.97613
7.61341E+06 3.97669
7.61900E+06 3.97726
7.62459E+06 3.97782
7.63046E+06 3.97838
7.63632E+06 3.97893
7.64219E+06 3.97949
7.64805E+06 3.98004
7.65392E+06 3.98060
7.65979E+06 3.98115
7.66565E+06 3.98171
7.67152E+06 3.98226
7.67738E+06 3.98282
7.68325E+06 3.98338
7.68912E+06 3.98393
7.69498E+06 3.98449
7.70085E+06 3.98505
7.70671E+06 3.98561
7.71258E+06 3.98616
7.71844E+06 3.98672
7.72431E+06 3.98728
7.73018E+06 3.98784
7.73604E+06 3.98839
7.74191E+06 3.98895
7.74777E+06 3.98951
7.75364E+06 3.99007
7.75950E+06 3.99063
7.76537E+06 3.99119
7.77124E+06 3.99175
7.77710E+06 3.99231
7.78297E+06 3.99287
7.78883E+06 3.99343
7.79470E+06 3.99399
7.80056E+06 3.99455
7.80643E+06 3.99511
7.81230E+06 3.99568
7.81816E+06 3.99624
7.82403E+06 3.99680
7.82989E+06 3.99736
7.83576E+06 3.99792
7.84163E+06 3.99848
7.84749E+06 3.99905
7.85336E+06 3.99961
7.85922E+06 4.00017
7.86509E+06 4.00074
7.87095E+06 4.00130
7.87682E+06 4.00186
7.88269E+06 4.00243
7.88855E+06 4.00299
7.89442E+06 4.00356
7.90028E+06 4.00412
7.90615E+06 4.00469
7.91201E+06 4.00525
7.91788E+06 4.00581
7.92375E+06 4.00638
7.92961E+06 4.00695
7.93548E+06 4.00751
7.94134E+06 4.00808
7.94721E+06 4.00864
7.95307E+06 4.00921
7.95894E+06 4.00978
7.96481E+06 4.01034
7.97067E+06 4.01091
7.97654E+06 4.01148
7.98240E+06 4.01205
7.98827E+06 4.01261
7.99414E+06 4.01318
8.00000E+06 4.01375
8.00596E+06 4.01455
8.01191E+06 4.01536
8.01787E+06 4.01616
8.02382E+06 4.01697
8.02978E+06 4.01777
8.03573E+06 4.01857
8.04169E+06 4.01938
8.04764E+06 4.02018
8.05360E+06 4.02099
8.05955E+06 4.02179
8.06551E+06 4.02260
8.07146E+06 4.02340
8.07742E+06 4.02421
8.08337E+06 4.02501
8.08933E+06 4.02582
8.09528E+06 4.02662
8.10124E+06 4.02743
8.10719E+06 4.02823
8.11315E+06 4.02904
8.11910E+06 4.02984
8.12506E+06 4.03065
8.13101E+06 4.03146
8.13697E+06 4.03226
8.14292E+06 4.03307
8.14888E+06 4.03387
8.15483E+06 4.03468
8.16079E+06 4.03549
8.16674E+06 4.03629
8.17270E+06 4.03710
8.17865E+06 4.03790
8.18461E+06 4.03871
8.19056E+06 4.03951
8.19652E+06 4.04032
8.20247E+06 4.04113
8.20843E+06 4.04193
8.21438E+06 4.04274
8.22034E+06 4.04355
8.22629E+06 4.04435
8.23225E+06 4.04516
8.23820E+06 4.04597
8.24416E+06 4.04677
8.25011E+06 4.04758
8.25607E+06 4.04839
8.26202E+06 4.04919
8.26798E+06 4.05000
8.27393E+06 4.05081
8.27989E+06 4.05162
8.28584E+06 4.05242
8.29180E+06 4.05323
8.29775E+06 4.05404
8.30371E+06 4.05484
8.30966E+06 4.05565
8.31562E+06 4.05646
8.32157E+06 4.05727
8.32753E+06 4.05808
8.33348E+06 4.05888
8.33944E+06 4.05969
8.34539E+06 4.06050
8.35135E+06 4.06131
8.35730E+06 4.06212
8.36326E+06 4.06292
8.36921E+06 4.06373
8.37517E+06 4.06454
8.38112E+06 4.06535
8.39079E+06 4.06660
8.40046E+06 4.06785
8.41013E+06 4.06910
8.41980E+06 4.07035
8.42947E+06 4.07160
8.43914E+06 4.07285
8.44881E+06 4.07410
8.45848E+06 4.07535
8.46815E+06 4.07660
8.47782E+06 4.07785
8.48749E+06 4.07910
8.49716E+06 4.08036
8.50683E+06 4.08161
8.51650E+06 4.08286
8.52617E+06 4.08411
8.53584E+06 4.08536
8.54551E+06 4.08661
8.55518E+06 4.08786
8.56485E+06 4.08912
8.57452E+06 4.09037
8.58419E+06 4.09162
8.59386E+06 4.09287
8.60353E+06 4.09413
8.61320E+06 4.09538
8.62287E+06 4.09663
8.63254E+06 4.09789
8.64221E+06 4.09914
8.65188E+06 4.10039
8.66155E+06 4.10165
8.67122E+06 4.10290
8.68089E+06 4.10416
8.69056E+06 4.10541
8.70023E+06 4.10666
8.70990E+06 4.10792
8.71957E+06 4.10917
8.72924E+06 4.11043
8.73891E+06 4.11168
8.74858E+06 4.11294
8.75825E+06 4.11419
8.76792E+06 4.11545
8.77759E+06 4.11670
8.78726E+06 4.11796
8.79693E+06 4.11921
8.80660E+06 4.12047
8.81627E+06 4.12173
8.82594E+06 4.12298
8.83561E+06 4.12424
8.84528E+06 4.12550
8.85495E+06 4.12675
8.86462E+06 4.12801
8.87429E+06 4.12927
8.88396E+06 4.13052
8.89363E+06 4.13178
8.90330E+06 4.13304
8.91297E+06 4.13430
8.92264E+06 4.13555
8.93231E+06 4.13681
8.94198E+06 4.13807
8.95165E+06 4.13933
8.96132E+06 4.14059
8.97099E+06 4.14185
8.98066E+06 4.14311
8.99033E+06 4.14437
9.00000E+06 4.14563
9.00586E+06 4.14653
9.01172E+06 4.14743
9.01758E+06 4.14833
9.02344E+06 4.14924
9.02930E+06 4.15014
9.03516E+06 4.15104
9.04102E+06 4.15195
9.04688E+06 4.15285
9.05275E+06 4.15375
9.05861E+06 4.15465
9.06447E+06 4.15555
9.07033E+06 4.15646
9.07619E+06 4.15736
9.08205E+06 4.15826
9.08791E+06 4.15916
9.09377E+06 4.16006
9.09963E+06 4.16097
9.10549E+06 4.16187
9.11135E+06 4.16277
9.11721E+06 4.16367
9.12307E+06 4.16457
9.12893E+06 4.16547
9.13479E+06 4.16637
9.14065E+06 4.16728
9.14651E+06 4.16818
9.15237E+06 4.16908
9.15823E+06 4.16998
9.16409E+06 4.17088
9.16996E+06 4.17178
9.17582E+06 4.17268
9.18168E+06 4.17358
9.18754E+06 4.17448
9.19340E+06 4.17539
9.19926E+06 4.17629
9.20512E+06 4.17719
9.21098E+06 4.17809
9.21684E+06 4.17899
9.22270E+06 4.17989
9.22856E+06 4.18079
9.23442E+06 4.18169
9.24028E+06 4.18259
9.24614E+06 4.18349
9.25200E+06 4.18439
9.25786E+06 4.18529
9.26372E+06 4.18619
9.26958E+06 4.18709
9.27544E+06 4.18799
9.28130E+06 4.18889
9.28716E+06 4.18979
9.29302E+06 4.19069
9.29889E+06 4.19159
9.30475E+06 4.19249
9.31061E+06 4.19339
9.31647E+06 4.19429
9.32233E+06 4.19519
9.32819E+06 4.19609
9.33405E+06 4.19699
9.33991E+06 4.19789
9.34577E+06 4.19879
9.35163E+06 4.19969
9.35749E+06 4.20059
9.36335E+06 4.20149
9.36921E+06 4.20239
9.37507E+06 4.20329
9.37995E+06 4.20401
9.38484E+06 4.20474
9.38972E+06 4.20546
9.39460E+06 4.20619
9.39948E+06 4.20691
9.40437E+06 4.20764
9.40925E+06 4.20836
9.41413E+06 4.20909
9.41901E+06 4.20981
9.42389E+06 4.21054
9.42878E+06 4.21126
9.43366E+06 4.21199
9.43854E+06 4.21271
9.44342E+06 4.21343
9.44831E+06 4.21416
9.45319E+06 4.21488
9.45807E+06 4.21561
9.46295E+06 4.21633
9.46783E+06 4.21706
9.47272E+06 4.21778
9.47760E+06 4.21850
9.48248E+06 4.21923
9.48736E+06 4.21995
9.49225E+06 4.22068
9.49713E+06 4.22140
9.50201E+06 4.22213
9.50689E+06 4.22285
9.51177E+06 4.22358
9.51666E+06 4.22430
9.52154E+06 4.22502
9.52642E+06 4.22575
9.53130E+06 4.22647
9.53619E+06 4.22720
9.54107E+06 4.22792
9.54595E+06 4.22865
9.55083E+06 4.22937
9.55572E+06 4.23010
9.56060E+06 4.23082
9.56548E+06 4.23154
9.57036E+06 4.23227
9.57524E+06 4.23299
9.58013E+06 4.23372
9.58501E+06 4.23444
9.58989E+06 4.23516
9.59477E+06 4.23589
9.59966E+06 4.23661
9.60454E+06 4.23734
9.60942E+06 4.23806
9.61430E+06 4.23879
9.61918E+06 4.23951
9.62407E+06 4.24023
9.62895E+06 4.24096
9.63383E+06 4.24168
9.63871E+06 4.24241
9.64360E+06 4.24313
9.64848E+06 4.24386
9.65336E+06 4.24458
9.65824E+06 4.24530
9.66312E+06 4.24603
9.66801E+06 4.24675
9.67289E+06 4.24748
9.67777E+06 4.24820
9.68265E+06 4.24893
9.68754E+06 4.24965
9.69242E+06 4.25037
9.69730E+06 4.25110
9.70218E+06 4.25182
9.70707E+06 4.25255
9.71195E+06 4.25327
9.71683E+06 4.25400
9.72171E+06 4.25472
9.72659E+06 4.25545
9.73148E+06 4.25617
9.73636E+06 4.25689
9.74124E+06 4.25762
9.74612E+06 4.25834
9.75101E+06 4.25907
9.75589E+06 4.25979
9.76077E+06 4.26052
9.76565E+06 4.26124
9.77542E+06 4.26269
9.78518E+06 4.26414
9.79495E+06 4.26559
9.80471E+06 4.26704
9.81448E+06 4.26849
9.82424E+06 4.26994
9.83400E+06 4.27139
9.84377E+06 4.27284
9.85353E+06 4.27429
9.86330E+06 4.27574
9.87306E+06 4.27719
9.88283E+06 4.27864
9.89259E+06 4.28010
9.90236E+06 4.28155
9.91212E+06 4.28300
9.92188E+06 4.28445
9.93165E+06 4.28590
9.94141E+06 4.28736
9.95118E+06 4.28881
9.96094E+06 4.29026
9.97071E+06 4.29171
9.98047E+06 4.29317
9.99024E+06 4.29462
1.00000E+07 4.29608
1.00053E+07 4.29666
1.00106E+07 4.29725
1.00158E+07 4.29785
1.00211E+07 4.29844
1.00264E+07 4.29904
1.00317E+07 4.29963
1.00369E+07 4.30024
1.00422E+07 4.30084
1.00475E+07 4.30144
1.00527E+07 4.30205
1.00580E+07 4.30266
1.00633E+07 4.30327
1.00686E+07 4.30389
1.00738E+07 4.30451
1.00791E+07 4.30513
1.00844E+07 4.30575
1.00897E+07 4.30637
1.00949E+07 4.30700
1.01002E+07 4.30763
1.01055E+07 4.30826
1.01108E+07 4.30889
1.01160E+07 4.30953
1.01213E+07 4.31017
1.01266E+07 4.31081
1.01319E+07 4.31145
1.01371E+07 4.31210
1.01424E+07 4.31274
1.01477E+07 4.31339
1.01529E+07 4.31404
1.01582E+07 4.31470
1.01635E+07 4.31535
1.01688E+07 4.31601
1.01740E+07 4.31668
1.01793E+07 4.31734
1.01846E+07 4.31801
1.01899E+07 4.31867
1.01951E+07 4.31935
1.02004E+07 4.32002
1.02057E+07 4.32069
1.02109E+07 4.32137
1.02162E+07 4.32205
1.02215E+07 4.32273
1.02268E+07 4.32342
1.02320E+07 4.32411
1.02373E+07 4.32480
1.02426E+07 4.32549
1.02479E+07 4.32618
1.02531E+07 4.32688
1.02584E+07 4.32758
1.02637E+07 4.32828
1.02690E+07 4.32898
1.02742E+07 4.32969
1.02795E+07 4.33040
1.02848E+07 4.33111
1.02901E+07 4.33182
1.02953E+07 4.33254
1.03006E+07 4.33326
1.03059E+07 4.33397
1.03111E+07 4.33470
1.03164E+07 4.33542
1.03217E+07 4.33615
1.03270E+07 4.33688
1.03322E+07 4.33761
1.03375E+07 4.33834
1.03375E+07 4.33834
1.03470E+07 4.33942
1.03564E+07 4.34049
1.03658E+07 4.34157
1.03752E+07 4.34265
1.03846E+07 4.34374
1.03940E+07 4.34483
1.04034E+07 4.34592
1.04128E+07 4.34702
1.04222E+07 4.34812
1.04316E+07 4.34922
1.04411E+07 4.35033
1.04505E+07 4.35144
1.04599E+07 4.35256
1.04693E+07 4.35367
1.04787E+07 4.35479
1.04881E+07 4.35592
1.04961E+07 4.35682
1.05041E+07 4.35772
1.05121E+07 4.35863
1.05201E+07 4.35954
1.05281E+07 4.36045
1.05361E+07 4.36137
1.05441E+07 4.36228
1.05521E+07 4.36320
1.05601E+07 4.36412
1.05681E+07 4.36505
1.05761E+07 4.36597
1.05841E+07 4.36690
1.05921E+07 4.36783
1.06001E+07 4.36877
1.06081E+07 4.36970
1.06161E+07 4.37064
1.06241E+07 4.37158
1.06321E+07 4.37252
1.06401E+07 4.37347
1.06481E+07 4.37442
1.06561E+07 4.37537
1.06641E+07 4.37632
1.06721E+07 4.37728
1.06801E+07 4.37823
1.06881E+07 4.37919
1.06961E+07 4.38015
1.07041E+07 4.38112
1.07121E+07 4.38209
1.07201E+07 4.38305
1.07281E+07 4.38403
1.07361E+07 4.38500
1.07441E+07 4.38598
1.07521E+07 4.38696
1.07601E+07 4.38794
1.07681E+07 4.38892
1.07761E+07 4.38991
1.07841E+07 4.39090
1.07921E+07 4.39189
1.08001E+07 4.39289
1.08080E+07 4.39388
1.08160E+07 4.39488
1.08240E+07 4.39588
1.08320E+07 4.39689
1.08400E+07 4.39789
1.08480E+07 4.39890
1.08560E+07 4.39991
1.08640E+07 4.40093
1.08720E+07 4.40194
1.08800E+07 4.40296
1.08880E+07 4.40398
1.08960E+07 4.40501
1.09040E+07 4.40604
1.09120E+07 4.40706
1.09200E+07 4.40809
1.09280E+07 4.40913
1.09360E+07 4.41017
1.09440E+07 4.41120
1.09520E+07 4.41225
1.09600E+07 4.41329
1.09680E+07 4.41434
1.09760E+07 4.41539
1.09840E+07 4.41644
1.09920E+07 4.41749
1.10000E+07 4.41855
1.10078E+07 4.41927
1.10156E+07 4.41998
1.10234E+07 4.42070
1.10313E+07 4.42143
1.10391E+07 4.42215
1.10469E+07 4.42288
1.10547E+07 4.42362
1.10625E+07 4.42435
1.10703E+07 4.42509
1.10781E+07 4.42583
1.10859E+07 4.42657
1.10938E+07 4.42732
1.11016E+07 4.42807
1.11094E+07 4.42882
1.11172E+07 4.42957
1.11250E+07 4.43033
1.11328E+07 4.43109
1.11406E+07 4.43185
1.11484E+07 4.43262
1.11563E+07 4.43339
1.11641E+07 4.43416
1.11719E+07 4.43493
1.11797E+07 4.43571
1.11875E+07 4.43649
1.11953E+07 4.43727
1.12031E+07 4.43806
1.12109E+07 4.43884
1.12188E+07 4.43964
1.12266E+07 4.44043
1.12344E+07 4.44123
1.12422E+07 4.44203
1.12500E+07 4.44283
1.12578E+07 4.44363
1.12656E+07 4.44444
1.12734E+07 4.44525
1.12813E+07 4.44606
1.12891E+07 4.44688
1.12969E+07 4.44770
1.13047E+07 4.44852
1.13125E+07 4.44934
1.13203E+07 4.45017
1.13281E+07 4.45100
1.13359E+07 4.45183
1.13438E+07 4.45267
1.13516E+07 4.45351
1.13594E+07 4.45435
1.13672E+07 4.45519
1.13750E+07 4.45604
1.13828E+07 4.45689
1.13906E+07 4.45774
1.13984E+07 4.45860
1.14063E+07 4.45946
1.14141E+07 4.46032
1.14219E+07 4.46118
1.14297E+07 4.46205
1.14375E+07 4.46292
1.14453E+07 4.46379
1.14531E+07 4.46466
1.14609E+07 4.46554
1.14688E+07 4.46642
1.14766E+07 4.46731
1.14844E+07 4.46819
1.14922E+07 4.46908
1.15000E+07 4.46998
1.15078E+07 4.47087
1.15156E+07 4.47177
1.15234E+07 4.47267
1.15313E+07 4.47357
1.15391E+07 4.47448
1.15469E+07 4.47539
1.15547E+07 4.47630
1.15625E+07 4.47722
1.15703E+07 4.47814
1.15781E+07 4.47906
1.15859E+07 4.47998
1.15938E+07 4.48091
1.16016E+07 4.48184
1.16094E+07 4.48277
1.16172E+07 4.48371
1.16250E+07 4.48465
1.16328E+07 4.48559
1.16406E+07 4.48653
1.16484E+07 4.48748
1.16563E+07 4.48843
1.16641E+07 4.48939
1.16719E+07 4.49034
1.16797E+07 4.49130
1.16875E+07 4.49226
1.16953E+07 4.49323
1.17031E+07 4.49420
1.17109E+07 4.49517
1.17188E+07 4.49615
1.17266E+07 4.49712
1.17344E+07 4.49811
1.17422E+07 4.49909
1.17500E+07 4.50008
1.17578E+07 4.50107
1.17656E+07 4.50206
1.17734E+07 4.50306
1.17813E+07 4.50406
1.17891E+07 4.50506
1.17969E+07 4.50607
1.18047E+07 4.50708
1.18125E+07 4.50809
1.18203E+07 4.50910
1.18281E+07 4.51012
1.18359E+07 4.51114
1.18438E+07 4.51217
1.18516E+07 4.51320
1.18594E+07 4.51423
1.18672E+07 4.51527
1.18750E+07 4.51631
1.18828E+07 4.51735
1.18906E+07 4.51839
1.18984E+07 4.51944
1.19063E+07 4.52050
1.19141E+07 4.52155
1.19219E+07 4.52261
1.19297E+07 4.52367
1.19375E+07 4.52474
1.19453E+07 4.52581
1.19531E+07 4.52688
1.19609E+07 4.52796
1.19688E+07 4.52904
1.19766E+07 4.53013
1.19844E+07 4.53121
1.19922E+07 4.53230
1.20000E+07 4.53340
1.20078E+07 4.53324
1.20156E+07 4.53309
1.20234E+07 4.53293
1.20313E+07 4.53278
1.20391E+07 4.53263
1.20469E+07 4.53249
1.20547E+07 4.53234
1.20625E+07 4.53220
1.20703E+07 4.53206
1.20781E+07 4.53192
1.20859E+07 4.53179
1.20938E+07 4.53166
1.21016E+07 4.53153
1.21094E+07 4.53140
1.21172E+07 4.53128
1.21250E+07 4.53115
1.21328E+07 4.53103
1.21406E+07 4.53092
1.21484E+07 4.53080
1.21563E+07 4.53069
1.21641E+07 4.53058
1.21719E+07 4.53047
1.21797E+07 4.53037
1.21875E+07 4.53026
1.21953E+07 4.53016
1.22031E+07 4.53007
1.22109E+07 4.52997
1.22188E+07 4.52988
1.22266E+07 4.52979
1.22344E+07 4.52970
1.22422E+07 4.52962
1.22500E+07 4.52953
1.22578E+07 4.52945
1.22656E+07 4.52938
1.22734E+07 4.52930
1.22813E+07 4.52923
1.22891E+07 4.52916
1.22969E+07 4.52909
1.23047E+07 4.52903
1.23125E+07 4.52897
1.23203E+07 4.52891
1.23281E+07 4.52885
1.23359E+07 4.52880
1.23438E+07 4.52875
1.23516E+07 4.52870
1.23594E+07 4.52865
1.23672E+07 4.52861
1.23750E+07 4.52857
1.23828E+07 4.52853
1.23906E+07 4.52850
1.23984E+07 4.52846
1.24063E+07 4.52843
1.24141E+07 4.52841
1.24219E+07 4.52838
1.24297E+07 4.52836
1.24375E+07 4.52835
1.24453E+07 4.52833
1.24531E+07 4.52832
1.24609E+07 4.52831
1.24688E+07 4.52830
1.24766E+07 4.52830
1.24844E+07 4.52830
1.24922E+07 4.52830
1.25000E+07 4.52831
1.25078E+07 4.52831
1.25156E+07 4.52832
1.25234E+07 4.52834
1.25313E+07 4.52836
1.25391E+07 4.52838
1.25469E+07 4.52840
1.25547E+07 4.52843
1.25625E+07 4.52846
1.25703E+07 4.52849
1.25781E+07 4.52852
1.25859E+07 4.52856
1.25938E+07 4.52860
1.26016E+07 4.52865
1.26094E+07 4.52870
1.26172E+07 4.52875
1.26250E+07 4.52880
1.26328E+07 4.52886
1.26406E+07 4.52892
1.26484E+07 4.52899
1.26563E+07 4.52906
1.26641E+07 4.52913
1.26719E+07 4.52920
1.26797E+07 4.52928
1.26875E+07 4.52936
1.26953E+07 4.52945
1.27031E+07 4.52954
1.27109E+07 4.52963
1.27188E+07 4.52972
1.27266E+07 4.52982
1.27344E+07 4.52993
1.27422E+07 4.53003
1.27500E+07 4.53014
1.27578E+07 4.53026
1.27656E+07 4.53037
1.27734E+07 4.53049
1.27813E+07 4.53062
1.27891E+07 4.53075
1.27969E+07 4.53088
1.28047E+07 4.53102
1.28125E+07 4.53116
1.28203E+07 4.53130
1.28281E+07 4.53145
1.28359E+07 4.53160
1.28438E+07 4.53176
1.28516E+07 4.53192
1.28594E+07 4.53208
1.28672E+07 4.53225
1.28750E+07 4.53242
1.28828E+07 4.53260
1.28906E+07 4.53278
1.28984E+07 4.53296
1.29063E+07 4.53315
1.29141E+07 4.53334
1.29219E+07 4.53354
1.29297E+07 4.53374
1.29375E+07 4.53395
1.29453E+07 4.53416
1.29531E+07 4.53438
1.29609E+07 4.53459
1.29688E+07 4.53482
1.29766E+07 4.53505
1.29844E+07 4.53528
1.29922E+07 4.53552
1.30000E+07 4.53576
1.30156E+07 4.53542
1.30313E+07 4.53508
1.30469E+07 4.53476
1.30625E+07 4.53444
1.30781E+07 4.53414
1.30938E+07 4.53384
1.31094E+07 4.53356
1.31250E+07 4.53328
1.31406E+07 4.53302
1.31563E+07 4.53276
1.31719E+07 4.53252
1.31875E+07 4.53229
1.32031E+07 4.53207
1.32188E+07 4.53185
1.32344E+07 4.53165
1.32500E+07 4.53147
1.32656E+07 4.53129
1.32813E+07 4.53112
1.32969E+07 4.53096
1.33125E+07 4.53082
1.33281E+07 4.53069
1.33438E+07 4.53057
1.33594E+07 4.53046
1.33750E+07 4.53036
1.33906E+07 4.53027
1.34063E+07 4.53020
1.34219E+07 4.53014
1.34375E+07 4.53009
1.34531E+07 4.53005
1.34688E+07 4.53003
1.34844E+07 4.53002
1.35000E+07 4.53002
1.35156E+07 4.53004
1.35313E+07 4.53007
1.35469E+07 4.53011
1.35625E+07 4.53017
1.35781E+07 4.53024
1.35938E+07 4.53032
1.36094E+07 4.53042
1.36250E+07 4.53053
1.36406E+07 4.53065
1.36563E+07 4.53080
1.36719E+07 4.53095
1.36875E+07 4.53112
1.37031E+07 4.53131
1.37188E+07 4.53151
1.37344E+07 4.53172
1.37500E+07 4.53195
1.37656E+07 4.53220
1.37813E+07 4.53246
1.37969E+07 4.53275
1.38125E+07 4.53304
1.38281E+07 4.53335
1.38438E+07 4.53368
1.38594E+07 4.53403
1.38750E+07 4.53439
1.38906E+07 4.53478
1.39063E+07 4.53517
1.39219E+07 4.53559
1.39375E+07 4.53603
1.39531E+07 4.53648
1.39688E+07 4.53696
1.39844E+07 4.53745
1.40000E+07 4.53796
1.40313E+07 4.53592
1.40625E+07 4.53393
1.40938E+07 4.53198
1.41250E+07 4.53008
1.41563E+07 4.52822
1.41875E+07 4.52641
1.42188E+07 4.52464
1.42500E+07 4.52292
1.42813E+07 4.52124
1.43125E+07 4.51962
1.43438E+07 4.51804
1.43750E+07 4.51651
1.44063E+07 4.51504
1.44375E+07 4.51362
1.44688E+07 4.51225
1.45000E+07 4.51093
1.45313E+07 4.50901
1.45625E+07 4.50713
1.45938E+07 4.50528
1.46250E+07 4.50348
1.46563E+07 4.50171
1.46875E+07 4.49998
1.47188E+07 4.49830
1.47500E+07 4.49665
1.47813E+07 4.49504
1.48125E+07 4.49347
1.48438E+07 4.49195
1.48750E+07 4.49047
1.49063E+07 4.48903
