Pr-141(n,g) ENDFB-8.0
3933.41 0.508454
3933.62 0.465908
3933.84 0.428619
3934.06 0.395902
3934.28 0.366780
3934.50 0.340859
3934.72 0.317680
3934.94 0.296954
3935.18 0.276556
3935.41 0.258258
3935.65 0.241778
3935.89 0.226938
3936.13 0.213416
3936.37 0.201108
3936.61 0.189871
3936.85 0.179625
3937.28 0.162888
3937.72 0.148463
3938.16 0.135938
3938.60 0.125015
3939.04 0.115388
3939.47 0.106878
3939.91 0.0993180
3940.35 0.0925864
3940.79 0.0865394
3941.22 0.0810995
3941.66 0.0761880
3942.10 0.0717484
3942.98 0.0640198
3943.85 0.0575758
3944.65 0.0525972
3945.44 0.0483012
3946.24 0.0445686
3947.03 0.0413109
3947.83 0.0384469
3948.63 0.0359220
3950.22 0.0317066
3951.97 0.0280724
3953.72 0.0252413
3955.47 0.0230445
3957.22 0.0213814
3959.45 0.0199888
3961.68 0.0195803
3963.11 0.0202188
3963.83 0.0210748
3964.54 0.0227600
3964.90 0.0243863
3965.26 0.0273773
3965.44 0.0298775
3965.62 0.0335256
3965.80 0.0388977
3965.98 0.0468207
3966.07 0.0521171
3966.15 0.0584500
3966.24 0.0661725
3966.33 0.0753516
3966.42 0.0864687
3966.51 0.0995822
3966.60 0.115333
3966.69 0.133748
3966.78 0.155659
3966.87 0.181026
3966.96 0.210900
3967.05 0.245119
3967.14 0.284980
3967.23 0.330127
3967.32 0.382113
3967.41 0.440301
3967.53 0.530288
3967.65 0.633552
3967.77 0.752677
3967.89 0.886225
3968.01 1.03662
3968.12 1.20109
3968.24 1.38004
3968.36 1.57213
3968.49 1.78590
3968.61 2.00722
3968.86 2.46431
3968.99 2.69102
3969.11 2.90737
3969.23 3.10991
3969.36 3.29339
3969.45 3.41176
3969.54 3.51463
3969.63 3.60272
3969.72 3.67276
3969.79 3.71778
3969.86 3.74914
3969.93 3.76569
3969.98 3.77139
3970.00 3.77187
3970.04 3.76974
3970.08 3.76304
3970.16 3.74049
3970.24 3.70262
3970.32 3.65051
3970.43 3.55207
3970.54 3.42918
3970.65 3.28254
3970.76 3.11808
3970.91 2.87372
3971.06 2.61065
3971.36 2.06606
3971.51 1.79887
3971.65 1.54466
3971.80 1.30841
3971.88 1.19890
3971.95 1.09500
3972.04 0.976488
3972.13 0.867976
3972.22 0.767081
3972.31 0.675967
3972.40 0.592386
3972.49 0.517898
3972.58 0.451153
3972.67 0.391716
3972.76 0.338551
3972.85 0.292325
3972.93 0.251887
3973.02 0.216712
3973.11 0.185966
3973.20 0.159828
3973.29 0.137454
3973.38 0.118398
3973.47 0.102078
3973.56 0.0884748
3973.65 0.0770455
3973.74 0.0674811
3973.83 0.0594246
3973.92 0.0528101
3974.01 0.0473276
3974.09 0.0427935
3974.27 0.0359293
3974.45 0.0312878
3974.63 0.0280977
3974.81 0.0259013
3975.17 0.0232025
3975.52 0.0216860
3976.24 0.0200248
3976.95 0.0191315
3977.67 0.0186370
3978.62 0.0183782
3980.52 0.0187816
3982.43 0.0201499
3984.33 0.0225399
3985.29 0.0242229
3986.24 0.0263297
3987.55 0.0301349
3988.86 0.0354126
3989.51 0.0388314
3990.17 0.0429502
3990.82 0.0479667
3991.48 0.0541451
3991.98 0.0599689
3992.49 0.0669734
3992.99 0.0755045
3993.50 0.0860538
3994.01 0.0993447
3994.51 0.116490
3994.76 0.127033
3995.02 0.139304
3995.27 0.153750
3995.52 0.170990
3995.64 0.180301
3995.76 0.190534
3995.88 0.201826
3996.00 0.214343
3996.09 0.224741
3996.18 0.235917
3996.27 0.248233
3996.36 0.261540
3996.45 0.276281
3996.54 0.292286
3996.63 0.309892
3996.71 0.329298
3996.80 0.350984
3996.89 0.374723
3996.98 0.401024
3997.07 0.430197
3997.12 0.446148
3997.16 0.462967
3997.21 0.480704
3997.25 0.498984
3997.30 0.518690
3997.34 0.539000
3997.38 0.560892
3997.43 0.583452
3997.48 0.613905
3997.54 0.646424
3997.60 0.681133
3997.65 0.718165
3997.71 0.757653
3997.76 0.799734
3997.82 0.844547
3997.88 0.891356
3997.93 0.942000
3997.99 0.995795
3998.04 1.05288
3998.10 1.11228
3998.15 1.17629
3998.21 1.24398
3998.27 1.31547
3998.32 1.38950
3998.40 1.50710
3998.49 1.63360
3998.57 1.76920
3998.65 1.91223
3998.73 2.06627
3998.81 2.22957
3998.89 2.40196
3998.98 2.58091
3999.04 2.71878
3999.09 2.85856
3999.21 3.15214
3999.33 3.45926
3999.45 3.77684
3999.62 4.22475
3999.78 4.67396
3999.94 5.11126
4000.11 5.51994
4000.19 5.71118
4000.27 5.89041
4000.35 6.05587
4000.43 6.20418
4000.52 6.34952
4000.61 6.47140
4000.70 6.57098
4000.79 6.64480
4000.90 6.69908
4001.00 6.71693
4001.06 6.71083
4001.16 6.67516
4001.26 6.60897
4001.35 6.51308
4001.45 6.38894
4001.56 6.21976
4001.66 6.02292
4001.77 5.80041
4001.88 5.55598
4001.99 5.28603
4002.10 5.00154
4002.21 4.70695
4002.32 4.40657
4002.54 3.80450
4002.65 3.51000
4002.76 3.22398
4002.90 2.87613
4002.97 2.71019
4003.04 2.55012
4003.11 2.39623
4003.18 2.24878
4003.25 2.10794
4003.32 1.97381
4003.43 1.77672
4003.54 1.59627
4003.65 1.43208
4003.76 1.28358
4003.87 1.14999
4003.98 1.03041
4004.09 0.923841
4004.20 0.830042
4004.31 0.746240
4004.42 0.672295
4004.53 0.607188
4004.64 0.549950
4004.75 0.499677
4004.86 0.455533
4004.97 0.416756
4005.08 0.382661
4005.17 0.356510
4005.27 0.333042
4005.36 0.311942
4005.46 0.292930
4005.55 0.275759
4005.65 0.260210
4005.84 0.233365
4006.03 0.210849
4006.22 0.191853
4006.41 0.175646
4006.60 0.161739
4006.82 0.147784
4007.04 0.135764
4007.26 0.125310
4007.48 0.116140
4007.70 0.108038
4007.92 0.100836
4008.35 0.0886394
4008.65 0.0816473
4008.95 0.0755283
4009.55 0.0653826
4010.15 0.0573355
4010.75 0.0508650
4011.19 0.0468847
4011.63 0.0434344
4012.51 0.0378104
4013.39 0.0334992
4014.27 0.0302175
4014.99 0.0281802
4015.71 0.0267157
4016.43 0.0259566
4016.79 0.0260310
4017.15 0.0267518
4017.51 0.0288542
4017.69 0.0308818
4017.87 0.0339838
4018.05 0.0386454
4018.23 0.0455311
4018.41 0.0555238
4018.59 0.0696648
4018.68 0.0787842
4018.77 0.0895095
4018.86 0.102058
4018.95 0.116659
4019.13 0.153001
4019.31 0.200551
4019.49 0.261308
4019.67 0.337045
4019.85 0.429058
4020.03 0.537227
4020.19 0.647599
4020.35 0.769662
4020.51 0.901317
4020.67 1.03954
4020.99 1.31942
4021.15 1.45131
4021.31 1.57010
4021.40 1.62996
4021.49 1.68340
4021.58 1.72960
4021.67 1.76789
4021.75 1.79479
4021.83 1.81464
4021.91 1.82717
4021.96 1.83122
4022.00 1.83236
4022.00 1.83236
4022.01 1.83227
4022.02 1.83207
4022.04 1.83126
4022.09 1.82748
4022.16 1.81657
4022.24 1.79955
4022.31 1.77660
4022.39 1.74361
4022.47 1.70420
4022.56 1.65853
4022.64 1.60717
4022.76 1.52155
4022.88 1.42774
4023.00 1.32737
4023.12 1.22275
4023.37 1.00875
4023.49 0.904294
4023.61 0.803532
4023.72 0.718610
4023.82 0.638404
4023.93 0.563479
4024.04 0.494842
4024.14 0.431418
4024.25 0.373947
4024.36 0.322366
4024.46 0.276901
4024.57 0.236428
4024.68 0.201069
4024.78 0.170439
4024.89 0.144352
4025.00 0.121889
4025.10 0.103055
4025.21 0.0870793
4025.32 0.0738757
4025.42 0.0628294
4025.53 0.0537401
4025.64 0.0463044
4025.74 0.0403041
4025.85 0.0353921
4025.96 0.0314607
4026.06 0.0282631
4026.17 0.0257151
4026.38 0.0219839
4026.60 0.0195668
4026.81 0.0179592
4027.02 0.0168535
4027.49 0.0153636
4027.95 0.0144767
4028.88 0.0134325
4029.82 0.0129008
4030.75 0.0127187
4031.60 0.0128255
4032.45 0.0132139
4033.31 0.0139527
4034.16 0.0151766
4035.01 0.0171508
4035.44 0.0185709
4035.87 0.0204287
4036.29 0.0229766
4036.72 0.0267525
4036.93 0.0294944
4037.15 0.0331897
4037.36 0.0383915
4037.57 0.0459609
4037.74 0.0542778
4037.90 0.0656890
4038.07 0.0813865
4038.23 0.102937
4038.40 0.132346
4038.56 0.172117
4038.73 0.225273
4038.89 0.294865
4038.98 0.337682
4039.06 0.385689
4039.14 0.440599
4039.22 0.501630
4039.31 0.570811
4039.39 0.646993
4039.47 0.732530
4039.55 0.825805
4039.64 0.929487
4039.72 1.04139
4039.80 1.16448
4039.88 1.29590
4039.97 1.43886
4040.05 1.58979
4040.13 1.75005
4040.21 1.91921
4040.33 2.18599
4040.45 2.46600
4040.58 2.75784
4040.70 3.05721
4040.94 3.66024
4041.06 3.94957
4041.18 4.22318
4041.27 4.41876
4041.37 4.59658
4041.46 4.75620
4041.55 4.89522
4041.65 5.01712
4041.74 5.11077
4041.85 5.18152
4041.90 5.20295
4041.97 5.21688
4042.00 5.21832
4042.06 5.21189
4042.12 5.19561
4042.19 5.15755
4042.30 5.06952
4042.41 4.94504
4042.52 4.78853
4042.59 4.68086
4042.65 4.56536
4042.78 4.30738
4042.91 4.02193
4043.04 3.71673
4043.36 2.92618
4043.52 2.53816
4043.60 2.34940
4043.67 2.16875
4043.75 1.99257
4043.83 1.82605
4043.91 1.66558
4043.99 1.51566
4044.07 1.37281
4044.15 1.24080
4044.23 1.11637
4044.31 1.00256
4044.42 0.858850
4044.53 0.732779
4044.64 0.621151
4044.75 0.524939
4044.86 0.441190
4044.97 0.370184
4045.08 0.309345
4045.19 0.258539
4045.30 0.215629
4045.41 0.180276
4045.52 0.150791
4045.62 0.126776
4045.73 0.106949
4045.84 0.0909412
4045.95 0.0779248
4046.06 0.0673618
4046.17 0.0587261
4046.28 0.0517904
4046.39 0.0461056
4046.50 0.0415144
4046.72 0.0346148
4046.94 0.0298608
4047.16 0.0264221
4047.37 0.0238365
4047.81 0.0201619
4048.15 0.0181032
4048.49 0.0164649
4049.16 0.0139850
4049.84 0.0121939
4050.52 0.0108458
4051.19 0.00979958
4051.87 0.00896537
4053.22 0.00771867
4054.57 0.00683527
4055.93 0.00618199
4058.63 0.00528152
4062.13 0.00454860
4065.63 0.00406358
4069.13 0.00371388
4072.63 0.00344738
4080.27 0.00303130
4087.90 0.00274590
4103.18 0.00237455
4118.45 0.00214226
4133.72 0.00198773
4149.00 0.00188323
4164.27 0.00181489
4194.82 0.00175739
4216.46 0.00177077
4238.09 0.00182842
4259.73 0.00193632
4281.37 0.00211559
4292.19 0.00224459
4303.01 0.00241401
4313.83 0.00264439
4324.64 0.00298502
4331.64 0.00331501
4338.64 0.00381922
4342.14 0.00419283
4345.64 0.00471473
4349.14 0.00549857
4350.89 0.00605650
4352.64 0.00678184
4353.76 0.00737813
4354.87 0.00813222
4355.99 0.00910360
4357.10 0.0103831
4358.21 0.0121249
4359.33 0.0146092
4359.88 0.0162880
4360.44 0.0184006
4361.00 0.0211256
4361.55 0.0247600
4362.03 0.0290818
4362.27 0.0319328
4362.51 0.0355116
4362.75 0.0402479
4362.99 0.0467769
4363.23 0.0562932
4363.34 0.0626820
4363.46 0.0705791
4363.58 0.0804837
4363.70 0.0927397
4363.82 0.108186
4363.94 0.127327
4364.06 0.151409
4364.18 0.181116
4364.30 0.217889
4364.42 0.263181
4364.54 0.319160
4364.66 0.386750
4364.78 0.468398
4364.90 0.566279
4364.96 0.622507
4365.02 0.683740
4365.08 0.750279
4365.13 0.821173
4365.19 0.899115
4365.25 0.981784
4365.31 1.07225
4365.37 1.16776
4365.46 1.31724
4365.54 1.48127
4365.63 1.66037
4365.71 1.85251
4365.80 2.06246
4365.88 2.28529
4365.97 2.52610
4366.05 2.77881
4366.13 3.04875
4366.22 3.32864
4366.30 3.62394
4366.39 3.92623
4366.56 4.55870
4366.73 5.20890
4366.87 5.78037
4367.02 6.33343
4367.17 6.85107
4367.25 7.09280
4367.32 7.31617
4367.39 7.51185
4367.46 7.68830
4367.53 7.84920
4367.60 7.98866
4367.67 8.10953
4367.74 8.20862
4367.83 8.30596
4367.89 8.34336
4367.95 8.36765
4368.00 8.37395
4368.06 8.36441
4368.13 8.33294
4368.20 8.27493
4368.32 8.12710
4368.41 7.97036
4368.50 7.77885
4368.59 7.55265
4368.68 7.29984
4368.78 7.01837
4368.87 6.71807
4368.97 6.37116
4369.06 6.01183
4369.26 5.26512
4369.46 4.51164
4369.55 4.14272
4369.65 3.78378
4369.72 3.53866
4369.79 3.30086
4369.86 3.07117
4369.93 2.85336
4370.00 2.64155
4370.06 2.44230
4370.13 2.25003
4370.20 2.07052
4370.27 1.89859
4370.34 1.73695
4370.41 1.58553
4370.48 1.44617
4370.55 1.31453
4370.61 1.19418
4370.68 1.08125
4370.75 0.978670
4370.82 0.883022
4370.89 0.795458
4370.96 0.715540
4371.03 0.643822
4371.09 0.577744
4371.16 0.518781
4371.23 0.464754
4371.30 0.416802
4371.37 0.373091
4371.44 0.333954
4371.57 0.268264
4371.71 0.216213
4371.85 0.175287
4371.96 0.148569
4372.07 0.126987
4372.18 0.109423
4372.29 0.0951496
4372.40 0.0835537
4372.52 0.0741232
4372.63 0.0664351
4372.74 0.0601430
4372.96 0.0506409
4373.18 0.0440482
4373.40 0.0392708
4373.63 0.0356620
4374.07 0.0305100
4374.52 0.0269472
4374.96 0.0242919
4375.40 0.0222493
4376.29 0.0193707
4377.18 0.0175592
4378.07 0.0164541
4378.96 0.0158612
4379.80 0.0156742
4380.68 0.0158208
4381.57 0.0163106
4382.46 0.0171634
4383.35 0.0184340
4384.24 0.0202231
4385.13 0.0227033
4386.02 0.0261647
4386.91 0.0311023
4387.46 0.0352539
4388.01 0.0406556
4388.55 0.0479089
4389.10 0.0581848
4389.38 0.0652179
4389.65 0.0742858
4389.93 0.0866165
4390.20 0.104108
4390.34 0.115872
4390.48 0.130267
4390.61 0.148134
4390.75 0.170430
4390.89 0.198574
4391.03 0.233626
4391.16 0.277528
4391.30 0.332371
4391.42 0.390229
4391.54 0.459767
4391.59 0.499518
4391.65 0.542931
4391.71 0.590277
4391.77 0.640921
4391.83 0.696890
4391.89 0.757637
4391.95 0.823455
4392.01 0.893387
4392.06 0.970133
4392.12 1.05283
4392.18 1.14175
4392.24 1.23551
4392.30 1.33760
4392.36 1.44670
4392.42 1.56305
4392.48 1.68686
4392.54 1.81829
4392.59 1.95750
4392.65 2.10460
4392.71 2.25696
4392.77 2.41988
4392.83 2.59077
4392.89 2.76957
4392.95 2.95293
4393.01 3.14699
4393.06 3.34841
4393.12 3.55690
4393.18 3.76838
4393.28 4.14308
4393.38 4.52893
4393.48 4.92668
4393.57 5.33295
4393.77 6.15509
4393.97 6.95979
4394.06 7.32029
4394.15 7.66030
4394.24 7.98310
4394.33 8.27765
4394.44 8.59810
4394.55 8.86996
4394.63 9.01768
4394.70 9.14133
4394.78 9.25488
4394.85 9.32184
4394.96 9.37407
4395.00 9.37739
4395.01 9.37711
4395.04 9.37309
4395.07 9.36435
4395.13 9.33344
4395.23 9.23399
4395.34 9.07764
4395.46 8.84793
4395.56 8.58508
4395.67 8.27816
4395.74 8.04734
4395.81 7.80060
4395.96 7.26721
4396.06 6.84830
4396.17 6.41853
4396.38 5.53512
4396.57 4.73603
4396.67 4.35153
4396.76 3.97981
4396.86 3.62337
4396.95 3.28429
4397.05 2.96414
4397.15 2.66406
4397.22 2.43837
4397.30 2.22625
4397.38 2.02771
4397.45 1.84267
4397.53 1.67090
4397.61 1.51208
4397.69 1.36580
4397.76 1.23322
4397.84 1.11034
4397.92 0.998370
4397.99 0.896694
4398.07 0.804667
4398.15 0.721634
4398.22 0.646944
4398.30 0.579951
4398.38 0.520760
4398.44 0.476493
4398.50 0.436844
4398.56 0.400228
4398.63 0.367524
4398.75 0.310560
4398.88 0.263950
4399.00 0.225930
4399.13 0.194975
4399.25 0.169784
4399.38 0.149261
4399.50 0.132497
4399.63 0.118744
4399.75 0.107394
4399.88 0.0979571
4400.13 0.0833407
4400.38 0.0726872
4400.59 0.0656443
4400.80 0.0599171
4401.22 0.0510151
4401.64 0.0443546
4402.07 0.0391594
4402.49 0.0349737
4402.91 0.0315452
4403.76 0.0262998
4404.60 0.0225045
4405.45 0.0196675
4406.29 0.0174841
4407.14 0.0157724
4408.83 0.0132987
4410.52 0.0116424
4411.98 0.0106272
4413.44 0.00987236
4416.36 0.00886511
4419.28 0.00828594
4422.21 0.00797226
4427.12 0.00782828
4432.97 0.00808371
4438.81 0.00867825
4444.65 0.00971097
4447.57 0.0104496
4450.49 0.0114143
4453.57 0.0127948
4456.64 0.0147995
4458.18 0.0161886
4459.72 0.0179844
4461.25 0.0203880
4462.79 0.0237743
4463.60 0.0261716
4464.41 0.0292070
4465.21 0.0331519
4466.02 0.0384495
4466.83 0.0458753
4467.23 0.0508190
4467.63 0.0569773
4468.04 0.0649723
4468.44 0.0759143
4468.64 0.0831954
4468.84 0.0923203
4469.05 0.104074
4469.25 0.119529
4469.40 0.134922
4469.56 0.154500
4469.71 0.179584
4469.86 0.211627
4470.02 0.253153
4470.17 0.306583
4470.25 0.338723
4470.32 0.375062
4470.40 0.416082
4470.48 0.461662
4470.55 0.513546
4470.63 0.571750
4470.71 0.636883
4470.79 0.709580
4470.86 0.790493
4470.94 0.880287
4471.02 0.979634
4471.09 1.08771
4471.17 1.20800
4471.25 1.33978
4471.32 1.48365
4471.40 1.64013
4471.48 1.80971
4471.55 1.99277
4471.63 2.18961
4471.71 2.39759
4471.78 2.59526
4471.84 2.80067
4471.91 3.01651
4471.98 3.24255
4472.04 3.48206
4472.11 3.72753
4472.18 3.98187
4472.25 4.24442
4472.38 4.79509
4472.51 5.36378
4472.78 6.53265
4472.90 7.02952
4473.01 7.50614
4473.13 7.95837
4473.24 8.37772
4473.37 8.78667
4473.49 9.13722
4473.58 9.34205
4473.67 9.51006
4473.77 9.66696
4473.88 9.76375
4473.98 9.80432
4474.00 9.80507
4474.01 9.80484
4474.04 9.80110
4474.07 9.79281
4474.13 9.76263
4474.24 9.65123
4474.36 9.46740
4474.43 9.31442
4474.51 9.13817
4474.62 8.81214
4474.74 8.43785
4474.85 8.05428
4474.95 7.64466
4475.06 7.21218
4475.16 6.76349
4475.33 6.02198
4475.50 5.28519
4475.67 4.57091
4475.76 4.22803
4475.84 3.89719
4475.92 3.61649
4475.99 3.35075
4476.07 3.09346
4476.14 2.85199
4476.22 2.62017
4476.29 2.40441
4476.37 2.19893
4476.44 2.00917
4476.52 1.82985
4476.59 1.66548
4476.66 1.51127
4476.74 1.37092
4476.81 1.24016
4476.89 1.12195
4476.96 1.01392
4477.04 0.915511
4477.11 0.830733
4477.17 0.754577
4477.24 0.685298
4477.31 0.622418
4477.38 0.565473
4477.45 0.514010
4477.52 0.467594
4477.59 0.425807
4477.66 0.387737
4477.73 0.354091
4477.80 0.323942
4477.87 0.296960
4478.00 0.251291
4478.14 0.214894
4478.28 0.185735
4478.42 0.162695
4478.56 0.144291
4478.69 0.129515
4478.83 0.117570
4478.97 0.107824
4479.11 0.0997888
4479.25 0.0930854
4479.52 0.0825506
4479.80 0.0747048
4480.08 0.0685656
4480.35 0.0636378
4480.63 0.0595585
4480.91 0.0561506
4481.46 0.0507806
4482.01 0.0468227
4482.56 0.0438721
4483.12 0.0416746
4483.67 0.0400663
4484.18 0.0390022
4484.69 0.0382874
4485.71 0.0377650
4486.48 0.0381188
4487.24 0.0391434
4488.01 0.0409670
4488.77 0.0438525
4489.54 0.0483782
4489.92 0.0516578
4490.30 0.0561416
4490.69 0.0628866
4490.88 0.0677747
4491.07 0.0742707
4491.26 0.0832223
4491.45 0.0956684
4491.64 0.113262
4491.84 0.138256
4491.99 0.166054
4492.14 0.202549
4492.30 0.250415
4492.38 0.279534
4492.45 0.312663
4492.53 0.350779
4492.61 0.393390
4492.68 0.441469
4492.76 0.495550
4492.84 0.556188
4492.92 0.623956
4492.99 0.699433
4493.07 0.783202
4493.15 0.877104
4493.22 0.979298
4493.30 1.09146
4493.38 1.21410
4493.46 1.34765
4493.53 1.49251
4493.61 1.64898
4493.69 1.81728
4493.76 1.99753
4493.84 2.18973
4493.92 2.39376
4493.99 2.60934
4494.07 2.83606
4494.15 3.07333
4494.23 3.32041
4494.30 3.57637
4494.40 3.92376
4494.50 4.28164
4494.71 5.01495
4494.91 5.74421
4495.01 6.09585
4495.11 6.43234
4495.21 6.73362
4495.30 7.00982
4495.40 7.26281
4495.49 7.48369
4495.59 7.68449
4495.70 7.84290
4495.81 7.97168
4495.87 8.01443
4495.93 8.04116
4496.00 8.05295
4496.00 8.05300
4496.02 8.05241
4496.03 8.05079
4496.06 8.04419
4496.12 8.02061
4496.20 7.96368
4496.31 7.83035
4496.40 7.69316
4496.49 7.52602
4496.58 7.33104
4496.66 7.11065
4496.75 6.86754
4496.84 6.60458
4496.95 6.25179
4497.05 5.87878
4497.27 5.10038
4497.49 4.30918
4497.60 3.92317
4497.71 3.55281
4497.84 3.12476
4497.90 2.92244
4497.97 2.72747
4498.03 2.53743
4498.10 2.35838
4498.16 2.18760
4498.23 2.02525
4498.29 1.86911
4498.36 1.72393
4498.42 1.58721
4498.49 1.45886
4498.55 1.33873
4498.62 1.22662
4498.68 1.12230
4498.75 1.02549
4498.82 0.934590
4498.88 0.852032
4498.95 0.776055
4499.01 0.706319
4499.08 0.642477
4499.14 0.584178
4499.21 0.531073
4499.27 0.482817
4499.40 0.398925
4499.53 0.331172
4499.66 0.276453
4499.79 0.232607
4499.88 0.208376
4499.97 0.187643
4500.14 0.154878
4500.31 0.131200
4500.49 0.114175
4500.66 0.101955
4500.84 0.0931640
4501.01 0.0867999
4501.18 0.0821710
4501.53 0.0761405
4501.88 0.0726883
4502.23 0.0706840
4502.57 0.0696067
4503.27 0.0693557
4503.96 0.0711443
4504.31 0.0727890
4504.66 0.0750094
4505.01 0.0779560
4505.36 0.0819346
4505.79 0.0895034
4506.01 0.0952320
4506.23 0.103144
4506.44 0.114504
4506.66 0.130992
4506.88 0.155247
4506.99 0.171463
4507.09 0.190925
4507.20 0.214657
4507.31 0.243260
4507.42 0.277595
4507.53 0.318210
4507.64 0.366896
4507.75 0.423869
4507.86 0.491376
4507.96 0.569402
4508.07 0.660653
4508.18 0.765720
4508.29 0.885812
4508.40 1.02071
4508.51 1.17388
4508.62 1.34324
4508.72 1.53242
4508.83 1.73811
4508.90 1.87897
4508.97 2.02702
4509.04 2.18206
4509.11 2.34380
4509.18 2.51186
4509.25 2.68579
4509.38 3.04628
4509.93 4.57986
4510.06 4.90706
4510.18 5.21425
4510.30 5.49464
4510.43 5.74175
4510.54 5.93898
4510.66 6.09702
4510.73 6.17095
4510.80 6.22917
4510.88 6.27637
4510.94 6.29789
4511.00 6.30544
4511.06 6.29943
4511.12 6.28358
4511.19 6.24247
4511.30 6.14936
4511.41 6.01696
4511.52 5.84802
4511.63 5.64596
4511.74 5.41477
4511.85 5.15889
4511.96 4.88563
4512.07 4.59482
4512.18 4.29380
4512.40 3.67996
4512.51 3.37590
4512.62 3.07890
4512.73 2.79225
4512.84 2.52114
4512.92 2.32467
4513.01 2.13987
4513.09 1.96278
4513.17 1.79808
4513.25 1.64201
4513.34 1.49841
4513.42 1.36379
4513.50 1.24124
4513.58 1.12754
4513.67 1.02511
4513.75 0.931070
4513.83 0.847236
4513.91 0.771076
4514.00 0.703913
4514.08 0.643568
4514.16 0.590960
4514.26 0.534951
4514.36 0.487736
4514.46 0.448385
4514.56 0.416312
4514.67 0.390071
4514.77 0.369272
4514.87 0.353248
4514.97 0.341507
4515.07 0.333300
4515.17 0.328323
4515.27 0.326201
4515.37 0.326613
4515.47 0.329326
4515.57 0.334105
4515.67 0.340918
4515.77 0.349553
4515.85 0.357574
4515.93 0.366725
4516.01 0.377028
4516.08 0.388521
4516.16 0.401256
4516.24 0.415301
4516.32 0.430739
4516.40 0.447669
4516.47 0.466206
4516.55 0.486479
4516.63 0.508637
4516.71 0.532841
4516.79 0.559272
4516.86 0.588126
4516.94 0.619618
4517.02 0.653520
4517.07 0.677628
4517.12 0.702627
4517.17 0.729589
4517.22 0.757534
4517.27 0.787659
4517.32 0.818863
4517.37 0.851802
4517.42 0.886559
4517.47 0.923973
4517.52 0.962665
4517.57 1.00344
4517.62 1.04638
4517.67 1.09250
4517.72 1.14009
4517.77 1.19012
4517.82 1.24267
4517.88 1.29897
4517.93 1.35689
4517.98 1.41884
4518.03 1.48246
4518.08 1.55038
4518.13 1.62000
4518.18 1.69420
4518.23 1.77010
4518.33 1.93321
4518.43 2.10967
4518.53 2.29968
4518.63 2.50116
4518.71 2.67835
4518.80 2.86207
4518.88 3.05646
4518.96 3.25640
4519.04 3.46621
4519.13 3.68015
4519.29 4.12455
4519.69 5.26376
4519.90 5.81549
4520.00 6.07875
4520.10 6.32613
4520.20 6.55731
4520.30 6.76942
4520.40 6.95970
4520.50 7.12563
4520.61 7.27737
4520.72 7.39350
4520.82 7.47362
4520.93 7.51639
4521.00 7.52380
4521.11 7.50467
4521.22 7.44768
4521.33 7.35278
4521.44 7.22330
4521.53 7.08176
4521.63 6.91633
4521.73 6.72908
4521.82 6.52228
4521.92 6.29357
4522.02 6.05235
4522.21 5.53385
4522.60 4.44113
4522.74 4.04728
4522.89 3.66623
4523.03 3.30291
4523.17 2.96346
4523.27 2.74150
4523.36 2.53380
4523.46 2.33840
4523.56 2.15548
4523.66 1.98337
4523.75 1.82541
4523.85 1.67951
4523.95 1.54528
4524.00 1.48176
4524.04 1.42103
4524.09 1.36301
4524.14 1.30874
4524.19 1.25586
4524.24 1.20547
4524.29 1.15748
4524.34 1.11271
4524.39 1.06921
4524.43 1.02787
4524.48 0.988588
4524.53 0.952030
4524.58 0.916589
4524.63 0.883635
4524.68 0.851714
4524.73 0.822055
4524.77 0.793346
4524.82 0.766146
4524.87 0.740382
4524.92 0.716468
4524.97 0.693340
4525.02 0.671443
4525.07 0.650715
4525.12 0.631482
4525.16 0.612887
4525.21 0.595283
4525.26 0.578618
4525.31 0.563152
4525.36 0.548194
4525.41 0.534308
4525.46 0.520874
4525.50 0.508397
4525.55 0.496320
4525.60 0.484872
4525.70 0.463922
4525.80 0.444855
4525.89 0.427829
4525.99 0.412288
4526.09 0.398369
4526.19 0.385748
4526.28 0.374286
4526.38 0.363761
4526.48 0.354279
4526.58 0.345550
4526.67 0.337669
4526.77 0.330400
4526.87 0.323829
4526.97 0.317823
4527.06 0.312334
4527.16 0.307268
4527.26 0.302693
4527.36 0.298480
4527.45 0.294685
4527.55 0.291203
4527.65 0.288083
4527.84 0.282735
4528.04 0.278446
4528.23 0.275134
4528.43 0.272710
4528.62 0.271108
4528.80 0.270304
4528.97 0.270092
4529.15 0.270443
4529.33 0.271339
4529.51 0.272762
4529.68 0.274703
4529.86 0.277155
4530.04 0.280098
4530.23 0.283949
4530.43 0.288428
4530.62 0.293547
4530.81 0.299296
4531.01 0.305756
4531.20 0.312931
4531.40 0.320858
4531.59 0.329531
4531.79 0.339093
4531.98 0.349558
4532.18 0.360995
4532.28 0.367070
4532.37 0.373416
4532.47 0.380113
4532.57 0.387037
4532.67 0.394344
4532.76 0.401901
4532.86 0.409877
4532.96 0.418126
4533.05 0.426745
4533.15 0.435753
4533.25 0.445270
4533.35 0.455122
4533.44 0.465536
4533.54 0.476325
4533.64 0.487739
4533.74 0.499573
4533.83 0.511973
4533.93 0.524972
4534.03 0.538751
4534.13 0.553067
4534.22 0.568260
4534.32 0.584065
4534.42 0.600858
4534.52 0.618353
4534.61 0.636773
4534.71 0.656182
4534.79 0.672982
4534.87 0.690544
4534.95 0.708910
4535.03 0.727884
4535.11 0.747996
4535.19 0.768796
