Sr-86(n,tot) ENDFB-8.0
3033.58 3.40637
3040.71 3.37901
3047.84 3.35007
3054.97 3.31935
3062.10 3.28669
3069.23 3.25193
3075.71 3.21824
3082.20 3.18241
3088.68 3.14425
3095.16 3.10348
3101.64 3.05976
3108.13 3.01281
3114.61 2.96234
3121.09 2.90794
3124.66 2.87604
3128.22 2.84267
3131.79 2.80774
3135.35 2.77112
3138.92 2.73268
3142.48 2.69231
3146.05 2.64985
3149.61 2.60514
3153.18 2.55799
3156.74 2.50822
3160.31 2.45561
3163.87 2.39993
3167.44 2.34092
3171.00 2.27829
3172.79 2.24552
3174.57 2.21174
3176.35 2.17688
3178.13 2.14093
3180.56 2.09002
3183.00 2.03684
3185.43 1.98127
3187.86 1.92325
3190.29 1.86266
3192.72 1.79920
3193.94 1.76638
3195.15 1.73286
3196.37 1.69857
3197.58 1.66355
3199.36 1.61079
3201.15 1.55639
3202.93 1.50035
3204.71 1.44274
3206.50 1.38355
3208.28 1.32295
3210.06 1.26104
3210.95 1.22970
3211.84 1.19813
3213.38 1.14319
3214.92 1.08808
3216.46 1.03312
3217.23 1.00587
3218.00 0.978919
3218.77 0.952290
3219.54 0.926122
3220.31 0.900535
3221.08 0.875696
3221.85 0.851703
3222.62 0.828782
3223.39 0.807165
3224.16 0.787137
3225.05 0.766245
3225.94 0.748387
3226.83 0.734149
3227.72 0.724308
3228.62 0.719730
3229.06 0.719743
3229.51 0.721481
3229.95 0.725117
3230.40 0.730817
3230.84 0.738807
3231.29 0.749276
3231.84 0.765930
3232.11 0.775989
3232.38 0.787244
3232.66 0.799852
3232.93 0.813801
3233.20 0.829217
3233.48 0.846191
3233.67 0.859181
3233.86 0.872959
3233.90 0.876015
3234.03 0.886133
3234.17 0.896605
3234.42 0.918093
3234.67 0.941323
3234.92 0.966396
3235.18 0.993418
3235.54 1.03607
3235.91 1.08338
3236.27 1.13575
3236.64 1.19346
3237.00 1.25731
3237.37 1.32768
3237.73 1.40517
3238.10 1.49018
3238.46 1.58390
3238.83 1.68692
3239.01 1.74233
3239.19 1.80010
3239.37 1.86065
3239.55 1.92410
3239.74 1.99098
3239.92 2.06069
3240.10 2.13376
3240.28 2.21035
3240.47 2.29108
3240.65 2.37527
3240.83 2.46353
3241.01 2.55608
3241.24 2.67565
3241.46 2.80243
3241.68 2.93687
3241.90 3.07882
3242.13 3.23010
3242.35 3.39067
3242.57 3.56117
3242.79 3.74142
3243.02 3.93379
3243.24 4.13830
3243.46 4.35579
3243.69 4.58722
3243.91 4.83359
3244.13 5.09603
3244.36 5.37573
3244.58 5.67264
3244.80 5.99086
3245.02 6.33069
3245.25 6.69384
3245.47 7.08222
3245.69 7.49790
3245.92 7.94318
3246.14 8.42059
3246.36 8.93054
3246.58 9.48070
3246.81 10.0723
3247.03 10.7091
3247.25 11.3921
3247.47 12.1323
3247.70 12.9319
3247.92 13.7968
3248.14 14.7293
3248.37 15.7451
3248.59 16.8487
3248.81 18.0495
3249.03 19.3583
3249.26 20.7873
3249.48 22.3504
3249.70 24.0634
3249.81 24.9776
3249.93 25.9358
3250.04 26.9500
3250.15 28.0050
3250.26 29.1228
3250.37 30.2869
3250.48 31.5217
3250.59 32.8091
3250.71 34.1763
3250.82 35.6032
3250.93 37.1204
3251.04 38.7058
3251.15 40.3935
3251.26 42.1591
3251.38 44.0407
3251.49 46.0116
3251.60 48.0950
3251.71 50.2987
3251.82 52.6524
3251.93 55.1228
3252.04 57.7641
3252.15 60.5388
3252.27 63.5079
3252.38 66.6294
3252.49 69.9409
3252.60 73.4548
3252.71 77.2188
3252.82 81.1794
3252.93 85.4224
3253.05 89.8869
3253.16 94.6687
3253.27 99.6982
3253.38 105.033
3253.49 110.688
3253.64 118.980
3253.79 127.944
3253.95 137.616
3254.10 148.031
3254.25 159.219
3254.40 171.205
3254.55 184.004
3254.71 197.529
3254.82 208.081
3254.93 218.968
3255.15 242.082
3255.37 266.723
3255.60 292.541
3255.94 333.936
3256.28 376.015
3256.45 396.759
3256.62 416.779
3256.79 436.015
3256.96 453.949
3257.09 466.682
3257.22 478.430
3257.35 489.075
3257.48 498.511
3257.61 506.644
3257.74 513.393
3257.87 518.693
3258.00 522.494
3258.13 524.779
3258.26 525.498
3258.48 523.352
3258.69 517.264
3258.90 507.486
3259.11 494.370
3259.32 478.271
3259.54 459.836
3259.75 439.517
3259.96 417.845
3260.38 373.420
3260.58 351.115
3260.79 329.184
3261.00 307.806
3261.20 287.404
3261.41 268.035
3261.62 249.804
3261.83 232.533
3262.04 216.513
3262.25 201.733
3262.35 194.796
3262.46 188.152
3262.56 181.794
3262.67 175.713
3262.77 169.901
3262.88 164.347
3262.98 159.041
3263.09 153.975
3263.30 144.563
3263.51 135.939
3263.72 128.076
3263.93 120.901
3264.14 114.375
3264.35 108.375
3264.56 102.877
3264.77 97.8292
3264.98 93.2084
3265.15 89.6784
3265.32 86.3727
3265.49 83.2732
3265.66 80.3631
3265.84 77.6274
3266.01 75.0523
3266.18 72.6253
3266.35 70.3482
3266.52 68.1840
3266.69 66.1371
3266.87 64.1990
3267.04 62.3723
3267.21 60.6286
3267.38 58.9723
3267.72 55.9075
3267.93 54.1732
3268.14 52.5368
3268.35 50.9907
3268.56 49.5282
3268.77 48.1431
3268.98 46.8299
3269.19 45.5835
3269.40 44.4047
3269.61 43.2781
3269.82 42.2055
3270.24 40.2086
3270.66 38.3890
3271.08 36.7292
3271.54 35.0714
3272.00 33.5577
3272.46 32.1711
3272.91 30.8973
3273.37 29.7236
3273.83 28.6394
3274.29 27.6353
3274.75 26.7049
3275.17 25.9068
3275.59 25.1583
3276.01 24.4551
3276.43 23.7934
3276.85 23.1698
3277.27 22.5814
3277.69 22.0253
3278.10 21.5003
3278.52 21.0018
3278.94 20.5290
3279.36 20.0800
3279.78 19.6531
3280.20 19.2469
3280.62 18.8599
3281.04 18.4909
3281.46 18.1395
3282.30 17.4812
3283.14 16.8789
3283.98 16.3249
3284.82 15.8148
3285.66 15.3429
3286.50 14.9060
3287.34 14.4998
3288.18 14.1219
3288.79 13.8628
3289.40 13.6161
3290.01 13.3812
3290.62 13.1575
3291.23 12.9436
3291.84 12.7396
3293.06 12.3571
3294.29 12.0056
3295.51 11.6815
3296.73 11.3821
3297.95 11.1047
3298.79 10.9254
3299.63 10.7549
3300.47 10.5924
3301.31 10.4376
3302.15 10.2897
3302.99 10.1486
3303.83 10.0134
3304.67 9.88413
3306.35 9.64126
3308.02 9.41772
3309.70 9.21122
3311.38 9.01993
3313.06 8.84214
3314.74 8.67669
3316.42 8.52227
3318.10 8.37784
3319.78 8.24238
3321.46 8.11526
3323.14 7.99567
3324.82 7.88308
3326.42 7.78168
3328.02 7.68549
3329.63 7.59400
3331.23 7.50701
3332.83 7.42425
3334.43 7.34541
3337.64 7.19851
3340.85 7.06433
3344.05 6.94137
3347.26 6.82822
3350.46 6.72383
3353.82 6.62272
3357.18 6.52920
3360.54 6.44242
3363.89 6.36169
3367.25 6.28636
3370.61 6.21597
3373.97 6.15001
3377.33 6.08808
3382.21 6.00446
3387.10 5.92767
3391.98 5.85703
3396.87 5.79172
3401.75 5.73100
3406.64 5.67453
3411.52 5.62188
3416.41 5.57267
3423.12 5.51005
3429.84 5.45252
3436.56 5.39951
3443.27 5.35057
3449.99 5.30512
3456.71 5.26288
3463.42 5.22349
3470.14 5.18664
3476.86 5.15214
3483.57 5.11971
3497.01 5.06042
3510.44 5.00749
3523.87 4.95994
3537.31 4.91707
3550.74 4.87789
3564.17 4.84208
3577.61 4.80932
3591.04 4.77898
3604.47 4.75099
3617.91 4.72498
3631.34 4.70067
3658.21 4.65677
3685.07 4.61797
3711.94 4.58332
3738.80 4.55216
3759.57 4.53011
3780.33 4.50958
3821.85 4.47248
3863.37 4.43954
3904.89 4.41008
3958.62 4.37613
4012.35 4.34587
4066.09 4.31856
4119.82 4.29368
4178.44 4.26886
4197.98 4.26104
4224.84 4.25065
4251.71 4.24063
4278.58 4.23099
4305.44 4.22171
4332.31 4.21284
4345.74 4.20857
4359.18 4.20445
4372.61 4.20048
4386.04 4.19673
4399.48 4.19327
4412.91 4.19021
4419.63 4.18894
4426.34 4.18783
4433.06 4.18705
4439.78 4.18666
4446.49 4.18685
4453.21 4.18789
4456.57 4.18885
4459.93 4.19024
4463.29 4.19209
4466.64 4.19469
4469.24 4.19732
4471.83 4.20068
4474.43 4.20495
4477.02 4.21045
4479.62 4.21757
4482.21 4.22689
4483.51 4.23270
4484.81 4.23948
4486.11 4.24744
4487.40 4.25685
4488.63 4.26736
4489.85 4.27986
4491.07 4.29484
4492.29 4.31301
4493.51 4.33533
4494.73 4.36316
4495.34 4.37977
4495.95 4.39856
4496.56 4.41999
4497.17 4.44450
4497.82 4.47472
4498.47 4.51016
4499.12 4.55212
4499.77 4.60237
4500.42 4.66332
4500.74 4.69889
4501.07 4.73841
4501.39 4.78281
4501.72 4.83267
4502.04 4.88918
4502.36 4.95369
4502.73 5.03770
4503.09 5.13719
4503.27 5.19463
4503.45 5.25773
4503.63 5.32782
4503.81 5.40619
4504.00 5.49494
4504.18 5.59513
4504.36 5.70973
4504.54 5.84193
4504.72 5.99664
4504.90 6.17720
4505.08 6.39061
4505.26 6.64457
4505.37 6.81412
4505.47 7.00258
4505.58 7.21235
4505.68 7.44605
4505.79 7.70662
4505.89 7.99724
4506.00 8.32141
4506.10 8.67932
4506.21 9.08191
4506.31 9.53034
4506.42 10.0293
4506.52 10.5837
4506.63 11.1989
4506.73 11.8802
4506.84 12.6332
4506.94 13.4553
4507.01 14.0278
4507.08 14.6356
4507.14 15.2801
4507.21 15.9629
4507.28 16.6853
4507.34 17.4486
4507.41 18.2542
4507.48 19.0903
4507.54 19.9833
4507.61 20.9219
4507.68 21.9070
4507.74 22.9236
4507.81 24.0031
4507.88 25.1309
4507.95 26.3074
4508.01 27.5139
4508.12 29.5305
4508.22 31.6647
4508.33 33.9135
4508.43 36.2724
4508.54 38.7350
4508.64 41.2933
4508.85 46.6558
4509.10 53.2904
4509.35 60.0201
4509.56 65.6739
4509.77 71.0297
4509.98 75.9336
4510.08 78.1601
4510.19 80.1894
4510.29 82.0405
4510.40 83.6749
4510.50 85.0759
4510.61 86.2194
4510.77 87.4840
4510.93 88.1079
4511.00 88.1750
4511.16 87.8445
4511.32 86.8645
4511.48 85.3182
4511.63 83.2204
4511.80 80.4540
4511.96 77.2132
4512.13 73.5591
4512.29 69.5745
4512.50 64.1539
4512.71 58.5410
4513.04 49.6439
4513.20 45.3247
4513.36 41.1700
4513.53 37.2021
4513.61 35.3207
4513.69 33.5043
4513.78 31.7555
4513.86 30.0764
4513.94 28.4688
4514.02 26.9334
4514.10 25.4709
4514.19 24.0812
4514.27 22.7637
4514.35 21.5178
4514.43 20.3421
4514.51 19.2352
4514.60 18.1952
4514.68 17.2200
4514.76 16.3075
4514.84 15.4551
4514.92 14.6605
4515.01 13.9209
4515.09 13.2336
4515.17 12.5961
4515.25 12.0054
4515.33 11.4590
4515.45 10.7792
4515.56 10.1704
4515.67 9.62600
4515.78 9.14004
4515.89 8.70675
4516.01 8.32077
4516.12 7.97713
4516.23 7.67381
4516.34 7.40119
4516.45 7.15835
4516.56 6.94185
4516.68 6.75023
4516.79 6.57727
4516.90 6.42233
4517.01 6.28323
4517.12 6.15911
4517.30 5.98360
4517.48 5.83353
4517.66 5.70417
4517.84 5.59173
4518.02 5.49320
4518.20 5.40617
4518.38 5.32873
4518.55 5.25934
4518.91 5.14004
4519.27 5.04101
4519.63 4.95740
4519.99 4.88604
4520.31 4.82899
4520.64 4.77865
4520.97 4.73396
4521.30 4.69405
4521.63 4.65824
4521.95 4.62596
4522.61 4.57020
4523.27 4.52390
4523.92 4.48499
4524.58 4.45195
4525.23 4.42363
4525.86 4.40017
4526.49 4.37965
4527.11 4.36153
4527.74 4.34548
4528.99 4.31833
4530.24 4.29641
4531.50 4.27840
4532.75 4.26344
4534.00 4.25085
4535.25 4.24016
4536.21 4.23306
4537.64 4.22377
4539.07 4.21579
4540.50 4.20889
4541.93 4.20287
4543.84 4.19596
4545.75 4.19008
4547.66 4.18502
4549.57 4.18062
4553.39 4.17338
4557.20 4.16760
4561.02 4.16283
4564.84 4.15882
4568.65 4.15538
4572.47 4.15237
4576.29 4.14969
4580.11 4.14729
4587.74 4.14307
4595.38 4.13938
4603.01 4.13609
4610.64 4.13307
4618.28 4.13025
4625.91 4.12759
4633.55 4.12505
4648.82 4.12023
4664.09 4.11565
4679.35 4.11124
4694.62 4.10697
4717.53 4.10075
4740.43 4.09468
4763.33 4.08875
4786.24 4.08291
4824.41 4.07339
4862.58 4.06407
4900.75 4.05491
4938.93 4.04591
4969.46 4.03882
5000.00 4.03186
5018.48 4.02774
5036.95 4.02371
5046.19 4.02175
5055.43 4.01986
5064.66 4.01806
5073.90 4.01639
5083.14 4.01494
5087.76 4.01434
5092.38 4.01388
5096.99 4.01360
5101.61 4.01358
5106.23 4.01395
5110.85 4.01489
5113.45 4.01580
5116.05 4.01713
5118.65 4.01904
5121.24 4.02176
5123.84 4.02567
5126.44 4.03138
5127.74 4.03521
5129.04 4.04000
5130.34 4.04605
5131.64 4.05380
5132.65 4.06142
5133.66 4.07087
5134.67 4.08284
5135.68 4.09828
5136.69 4.11874
5137.70 4.14668
5138.20 4.16472
5138.71 4.18655
5139.21 4.21350
5139.72 4.24775
5140.19 4.28963
5140.66 4.34720
5140.89 4.38533
5141.13 4.43235
5141.36 4.49194
5141.60 4.56808
5141.83 4.66755
5142.06 4.79771
5142.30 4.97051
5142.42 5.07648
5142.53 5.19838
5142.65 5.33980
5142.77 5.50091
5142.89 5.68564
5143.00 5.89708
5143.12 6.14076
5143.24 6.41618
5143.35 6.72910
5143.47 7.08359
5143.57 7.42271
5143.67 7.79408
5143.77 8.20362
5143.87 8.65406
5143.97 9.15335
5144.07 9.69420
5144.17 10.2840
5144.27 10.9252
5144.37 11.6273
5144.46 12.3786
5144.56 13.1874
5144.66 14.0554
5144.76 14.9932
5144.86 15.9828
5144.96 17.0335
5145.06 18.1447
5145.18 19.5470
5145.29 21.0183
5145.41 22.5659
5145.53 24.1843
5145.65 25.8812
5145.76 27.6192
5146.00 31.2199
5146.30 36.0534
5146.61 40.7494
5146.81 43.5978
5147.01 46.1729
5147.13 47.6515
5147.26 48.9616
5147.36 49.8699
5147.46 50.6633
5147.56 51.3349
5147.66 51.8791
5147.76 52.2912
5147.90 52.6488
5148.00 52.7221
5148.15 52.5631
5148.27 52.2075
5148.41 51.5424
5148.51 50.9363
5148.60 50.2218
5148.70 49.3896
5148.79 48.4635
5148.95 46.7289
5149.11 44.7841
5149.30 42.1585
5149.49 39.3330
5150.22 27.9783
5150.37 25.7800
5150.51 23.6709
5150.66 21.6677
5150.81 19.7953
5150.88 18.9000
5150.96 18.0373
5151.03 17.2081
5151.10 16.4231
5151.18 15.6611
5151.25 14.9331
5151.33 14.2390
5151.40 13.5873
5151.53 12.4984
5151.66 11.5175
5151.79 10.6253
5151.92 9.83059
5152.05 9.11548
5152.18 8.48504
5152.31 7.92741
5152.44 7.43644
5152.57 7.00294
5152.70 6.62754
5152.83 6.30103
5152.96 6.01800
5153.09 5.77168
5153.22 5.56113
5153.35 5.38006
5153.48 5.22463
5153.62 5.09041
5153.75 4.97634
5153.88 4.87789
5154.01 4.79417
5154.27 4.65999
5154.53 4.56053
5154.79 4.48510
5155.05 4.42723
5155.31 4.38146
5155.57 4.34468
5156.09 4.28852
5156.61 4.24738
5157.13 4.21548
5157.65 4.18985
5158.25 4.16622
5158.84 4.14689
5160.02 4.11730
5161.20 4.09584
5162.38 4.07970
5163.56 4.06717
5164.74 4.05723
5165.93 4.04919
5167.11 4.04260
5168.22 4.03741
5170.44 4.02914
5172.67 4.02284
5175.03 4.01764
5177.39 4.01351
5179.76 4.01015
5182.12 4.00735
5184.48 4.00500
5186.84 4.00295
5191.57 3.99951
5196.30 3.99672
5201.02 3.99436
5205.75 3.99231
5210.47 3.99047
5216.04 3.98852
5221.60 3.98669
5227.16 3.98499
5232.72 3.98338
5243.84 3.98033
5254.96 3.97747
5272.75 3.97310
5290.54 3.96891
5308.33 3.96482
5326.12 3.96080
5343.92 3.95685
5361.15 3.95306
5369.77 3.95120
5378.39 3.94935
5387.01 3.94753
5391.32 3.94664
5395.62 3.94577
5399.93 3.94493
5404.24 3.94413
5406.40 3.94375
5408.55 3.94340
5410.71 3.94309
5412.86 3.94283
5414.46 3.94268
5416.06 3.94259
5417.66 3.94259
5419.25 3.94272
5420.05 3.94287
5420.85 3.94308
5421.65 3.94339
5422.45 3.94382
5423.25 3.94444
5424.05 3.94535
5424.45 3.94598
5424.85 3.94678
5425.25 3.94787
5425.65 3.94943
5425.93 3.95096
5426.20 3.95307
5426.48 3.95604
5426.76 3.96027
5426.90 3.96304
5427.04 3.96635
5427.18 3.97033
5427.32 3.97509
5427.46 3.98079
5427.59 3.98758
5427.73 3.99566
5427.87 4.00522
5428.01 4.01651
5428.15 4.02978
5428.29 4.04530
5428.43 4.06336
5428.57 4.08428
5428.71 4.10837
5428.98 4.16738
5429.12 4.20293
5429.26 4.24291
5429.40 4.28760
5429.54 4.33721
5429.68 4.39192
5429.82 4.45182
5429.96 4.51696
5430.10 4.58726
5430.31 4.70749
5430.53 4.83819
5430.75 4.97797
5430.97 5.12425
5431.40 5.42314
5431.62 5.56678
5431.83 5.70072
5432.00 5.79322
5432.16 5.87549
5432.33 5.94574
5432.49 6.00239
5432.63 6.03680
5432.76 6.06116
5432.92 6.07762
5433.00 6.07939
5433.01 6.07937
5433.03 6.07918
5433.04 6.07885
5433.07 6.07766
5433.14 6.07337
5433.31 6.04929
5433.42 6.02457
5433.54 5.99286
5433.57 5.98280
5433.69 5.93635
5433.81 5.88561
5433.93 5.82899
5434.05 5.76619
5434.17 5.69896
5434.40 5.55192
5434.64 5.39389
5435.21 5.00439
5435.50 4.82052
5435.64 4.73462
5435.78 4.65328
5435.92 4.57639
5436.06 4.50531
5436.21 4.43962
5436.35 4.37939
5436.49 4.32420
5436.63 4.27469
5436.78 4.23027
5436.92 4.19067
5437.12 4.14296
5437.31 4.10318
5437.51 4.07040
5437.71 4.04382
5437.91 4.02226
5438.10 4.00512
5438.30 3.99147
5438.50 3.98078
5438.70 3.97239
5438.89 3.96590
5439.09 3.96083
5439.29 3.95691
5439.49 3.95386
5439.68 3.95148
5439.88 3.94959
5440.08 3.94810
5440.47 3.94589
5440.87 3.94436
5441.26 3.94322
5441.66 3.94233
5442.45 3.94097
5443.24 3.93995
5444.00 3.93917
5444.76 3.93853
5446.27 3.93753
5447.79 3.93677
5449.31 3.93614
5450.83 3.93562
5452.34 3.93517
5455.38 3.93441
5458.66 3.93376
5461.95 3.93326
5465.24 3.93290
5468.53 3.93273
5471.81 3.93285
5473.46 3.93307
5475.10 3.93343
5476.75 3.93397
5478.39 3.93477
5480.03 3.93593
5481.68 3.93760
5482.88 3.93930
5484.08 3.94158
5485.28 3.94471
5486.48 3.94913
5487.08 3.95203
5487.68 3.95558
5488.28 3.96000
5488.88 3.96562
5489.48 3.97311
5490.08 3.98381
5490.39 3.99126
5490.69 4.00095
5490.99 4.01405
5491.29 4.03231
5491.52 4.05218
5491.76 4.07867
5492.00 4.11433
5492.23 4.16239
5492.47 4.22698
5492.59 4.26723
5492.71 4.31329
5492.83 4.36676
5492.95 4.42764
5493.06 4.49794
5493.18 4.57752
5493.30 4.66882
5493.42 4.77148
5493.54 4.88845
5493.66 5.01899
5493.78 5.16658
5493.89 5.33000
5494.01 5.51324
5494.13 5.71441
5494.25 5.93802
5494.37 6.18133
5494.49 6.44930
5494.60 6.73814
5494.72 7.05320
5494.84 7.38944
5494.96 7.75251
5495.08 8.13597
5495.17 8.43326
5495.25 8.74249
5495.34 9.06314
5495.43 9.39461
5495.60 10.0870
5495.77 10.8122
5496.47 13.8315
5496.63 14.4888
5496.79 15.1121
5496.94 15.6904
5497.10 16.2095
5497.28 16.7109
5497.45 17.1169
5497.62 17.4191
5497.76 17.5860
5497.85 17.6508
5497.97 17.6916
5498.00 17.6940
5498.12 17.6682
5498.22 17.6051
5498.31 17.5047
5498.41 17.3742
5498.50 17.2131
5498.65 16.9073
5498.79 16.5350
5498.92 16.1596
5499.04 15.7429
5499.17 15.2900
5499.30 14.8063
5499.44 14.2231
5499.58 13.6156
5499.87 12.3613
5500.16 11.1064
5500.30 10.4961
5500.45 9.90503
5500.56 9.47726
5500.66 9.06472
5500.77 8.66882
5500.88 8.29072
5500.99 7.93129
5501.10 7.59117
5501.20 7.27073
5501.31 6.97013
5501.42 6.68935
5501.53 6.42814
5501.64 6.18613
5501.74 5.96279
5501.85 5.75747
5501.96 5.56942
5502.07 5.39782
5502.18 5.24180
5502.34 5.03496
5502.50 4.85791
5502.66 4.70744
5502.82 4.58045
5502.99 4.47395
5503.15 4.38516
5503.31 4.31153
5503.47 4.25077
5503.63 4.20081
5503.80 4.15988
5503.96 4.12640
5504.12 4.09906
5504.28 4.07671
5504.44 4.05843
5504.61 4.04343
5504.77 4.03106
5505.09 4.01224
5505.42 3.99889
5505.74 3.98905
5506.06 3.98149
5506.71 3.97049
5507.36 3.96266
5507.86 3.95789
5508.37 3.95393
5509.38 3.94771
5510.38 3.94304
5511.39 3.93942
5512.40 3.93654
5513.41 3.93419
5514.42 3.93224
5515.42 3.93060
5517.44 3.92798
5519.46 3.92595
5521.47 3.92431
5523.49 3.92295
5525.22 3.92194
5526.95 3.92104
5530.40 3.91948
5533.86 3.91816
5537.31 3.91699
5540.77 3.91592
5544.23 3.91494
5547.68 3.91403
5551.14 3.91319
5552.94 3.91280
5554.74 3.91245
5556.54 3.91215
5558.34 3.91192
5559.24 3.91185
5560.14 3.91183
5561.04 3.91188
5561.94 3.91201
5562.84 3.91229
5563.29 3.91252
5563.74 3.91285
5564.19 3.91334
5564.64 3.91413
5564.87 3.91470
5565.09 3.91545
5565.32 3.91645
5565.54 3.91780
5565.79 3.91987
5566.04 3.92276
5566.30 3.92677
5566.42 3.92933
5566.55 3.93232
5566.67 3.93582
5566.80 3.93990
5566.93 3.94463
5567.05 3.95012
5567.30 3.96370
5567.56 3.98147
5567.81 4.00429
5568.06 4.03308
5568.31 4.06866
5568.56 4.11174
5568.82 4.16277
5569.07 4.22185
5569.32 4.28863
5569.57 4.36220
5569.91 4.47012
5570.26 4.58221
5570.60 4.69128
5570.77 4.74213
5570.94 4.78912
5571.09 4.82705
5571.25 4.86038
5571.40 4.88850
5571.55 4.91085
5571.69 4.92545
5571.82 4.93500
5571.99 4.93964
5572.00 4.93965
5572.02 4.93962
5572.06 4.93908
5572.11 4.93792
5572.21 4.93368
5572.45 4.91135
5572.51 4.90265
5572.58 4.89287
5572.79 4.85424
5573.00 4.80602
5573.21 4.74986
5573.42 4.68764
5573.68 4.60544
5573.93 4.52091
5574.19 4.43669
5574.45 4.35627
5574.71 4.28125
5574.97 4.21374
5575.23 4.15414
5575.49 4.10321
5575.79 4.05332
5575.95 4.03240
5576.10 4.01413
5576.25 3.99807
5576.41 3.98424
5576.56 3.97225
5576.71 3.96207
5576.87 3.95335
5577.02 3.94602
5577.17 3.93982
5577.33 3.93466
5577.48 3.93034
5577.63 3.92677
5577.79 3.92379
5577.94 3.92135
5578.10 3.91932
5578.25 3.91765
5578.40 3.91627
5578.56 3.91513
5578.86 3.91338
5579.17 3.91214
5579.48 3.91123
5579.78 3.91054
5580.09 3.90999
5580.40 3.90953
5580.92 3.90890
5581.43 3.90839
5582.47 3.90758
5583.50 3.90693
5584.53 3.90639
5585.57 3.90592
5586.60 3.90551
5588.67 3.90477
5590.74 3.90412
5592.81 3.90352
5594.88 3.90295
5596.94 3.90241
5600.30 3.90156
5603.67 3.90074
5610.39 3.89915
5617.11 3.89759
5623.83 3.89605
5637.28 3.89301
5650.72 3.88999
5664.16 3.88698
5677.61 3.88398
5704.49 3.87796
5729.31 3.87240
5741.72 3.86961
5754.13 3.86682
5766.54 3.86404
5772.75 3.86265
5778.95 3.86128
5785.16 3.85991
5791.36 3.85857
5794.47 3.85791
5797.57 3.85727
5800.67 3.85665
5803.77 3.85606
5806.23 3.85562
5808.68 3.85522
5811.14 3.85488
5813.60 3.85461
5816.05 3.85447
5817.28 3.85447
5818.51 3.85453
5819.74 3.85468
5820.96 3.85493
5822.19 3.85534
5823.42 3.85598
5824.46 3.85678
5825.49 3.85791
5826.52 3.85956
5827.04 3.86067
5827.56 3.86205
5828.07 3.86384
5828.59 3.86624
5829.11 3.86972
5829.37 3.87214
5829.63 3.87524
5829.88 3.87935
5830.14 3.88486
5830.40 3.89241
5830.66 3.90274
5830.92 3.91706
5831.18 3.93673
5831.31 3.94925
5831.44 3.96379
5831.56 3.98072
5831.69 4.00040
5831.90 4.03763
5832.10 4.08412
5832.30 4.14162
5832.50 4.21203
5832.70 4.29733
5832.91 4.39950
5833.11 4.52044
5833.31 4.66182
5833.51 4.82500
5833.71 5.01083
5833.92 5.21951
5834.12 5.45049
5834.32 5.70228
5834.52 5.97243
5834.72 6.25740
5834.93 6.55263
5835.20 6.96092
5835.48 7.36147
5835.61 7.55385
5835.75 7.73600
5835.89 7.90701
5836.02 8.06461
5836.15 8.19191
5836.27 8.30456
5836.39 8.40240
5836.51 8.48432
5836.62 8.54561
5836.73 8.59122
5836.87 8.62603
5836.98 8.63656
5837.00 8.63678
5837.06 8.63492
5837.11 8.62920
5837.21 8.60846
5837.31 8.57742
5837.40 8.53531
5837.58 8.43196
5837.75 8.29669
5837.86 8.18900
5837.98 8.07022
5838.09 7.93944
5838.20 7.80018
5838.43 7.49678
5838.66 7.17231
5839.27 6.27401
5839.42 6.05681
5839.58 5.84877
5839.73 5.64885
5839.88 5.46101
5840.02 5.29500
5840.17 5.13997
5840.31 4.99626
5840.45 4.86400
5840.60 4.74311
5840.74 4.63337
5840.88 4.53440
5841.03 4.44571
5841.17 4.36672
5841.31 4.29680
5841.45 4.23526
5841.60 4.18141
5841.74 4.13453
5841.88 4.09394
5842.03 4.05895
5842.17 4.02895
5842.31 4.00332
5842.46 3.98152
5842.60 3.96304
5842.74 3.94742
5842.88 3.93425
5843.03 3.92317
5843.17 3.91386
5843.31 3.90604
5843.46 3.89947
5843.60 3.89395
5843.89 3.88536
5844.17 3.87918
5844.46 3.87464
5844.80 3.87060
5845.14 3.86759
5845.49 3.86524
5845.83 3.86333
5846.52 3.86036
5847.20 3.85811
5847.89 3.85631
5848.57 3.85483
5849.26 3.85359
5849.95 3.85254
5851.32 3.85081
5852.69 3.84946
5854.06 3.84835
5855.43 3.84741
5857.65 3.84616
5859.86 3.84510
5862.07 3.84417
5864.28 3.84334
5866.49 3.84257
5868.70 3.84185
5870.91 3.84116
5873.12 3.84051
5877.54 3.83924
5881.96 3.83804
5886.39 3.83686
5890.81 3.83571
5896.30 3.83431
5901.79 3.83292
5912.76 3.83016
5923.74 3.82741
5934.72 3.82466
5959.12 3.81851
5983.51 3.81226
6032.30 3.79933
6071.33 3.78843
6110.37 3.77683
6149.40 3.76430
6188.43 3.75041
6215.27 3.73976
6242.10 3.72783
6268.94 3.71411
6282.36 3.70632
6295.77 3.69776
6305.53 3.69089
6318.95 3.68037
6332.37 3.66825
6345.79 3.65400
6359.20 3.63679
6368.35 3.62273
6377.50 3.60608
6386.65 3.58598
6391.22 3.57418
6395.80 3.56091
6402.20 3.53925
6408.61 3.51287
6411.81 3.49736
6415.01 3.47989
6418.21 3.46007
6421.41 3.43742
6424.77 3.40976
6428.12 3.37700
6431.48 3.33754
6433.15 3.31464
6434.83 3.28911
6437.42 3.24335
6440.01 3.18776
6441.31 3.15524
6442.61 3.11880
6443.90 3.07767
6445.20 3.03087
6446.04 2.99697
6446.88 2.95983
6447.71 2.91887
