Pd-108(n,g) ENDFB-8.0
1725.05 0.0377034
1725.90 0.0331394
1726.76 0.0295622
1727.61 0.0266950
1728.78 0.0235847
1729.95 0.0211650
1731.12 0.0192382
1732.30 0.0176786
1733.89 0.0159909
1735.49 0.0146979
1737.09 0.0137730
1737.89 0.0134931
1738.69 0.0134426
1739.06 0.0135932
1739.43 0.0140681
1739.62 0.0145862
1739.81 0.0154700
1739.99 0.0169717
1740.18 0.0194827
1740.27 0.0213109
1740.37 0.0236097
1740.46 0.0265045
1740.55 0.0301188
1740.65 0.0346443
1740.74 0.0401368
1740.83 0.0468006
1740.92 0.0548018
1741.02 0.0644168
1741.11 0.0755995
1741.20 0.0885839
1741.30 0.103482
1741.39 0.120369
1741.48 0.139268
1741.67 0.182888
1741.78 0.211128
1741.88 0.240894
1742.10 0.303765
1742.31 0.365612
1742.42 0.394055
1742.52 0.419265
1742.67 0.447732
1742.74 0.458643
1742.82 0.466892
1742.93 0.474615
1743.00 0.475722
1743.08 0.474028
1743.15 0.469408
1743.23 0.462061
1743.31 0.451317
1743.39 0.437798
1743.54 0.403581
1743.68 0.369280
1743.81 0.331632
1744.07 0.253528
1744.20 0.215834
1744.34 0.180744
1744.47 0.149057
1744.60 0.121433
1744.74 0.0963053
1744.85 0.0789952
1744.97 0.0646194
1745.08 0.0527707
1745.20 0.0431622
1745.31 0.0354898
1745.42 0.0294515
1745.54 0.0247626
1745.65 0.0211652
1745.77 0.0184132
1745.88 0.0163622
1745.99 0.0148272
1746.11 0.0136814
1746.34 0.0121818
1746.56 0.0113161
1747.02 0.0104144
1747.48 0.00992223
1748.39 0.00929683
1750.21 0.00852190
1752.04 0.00798057
1754.57 0.00739823
1757.10 0.00692567
1762.15 0.00616647
1767.21 0.00557315
1772.26 0.00509476
1778.44 0.00462651
1784.62 0.00426148
1790.80 0.00399241
1796.97 0.00384704
1798.10 0.00384124
1800.63 0.00387149
1803.15 0.00400359
1805.68 0.00435384
1806.95 0.00469399
1808.21 0.00529068
1808.77 0.00570298
1809.33 0.00626971
1809.89 0.00707909
1810.46 0.00831387
1810.74 0.00923746
1811.02 0.0105830
1811.16 0.0115400
1811.30 0.0127976
1811.44 0.0145122
1811.58 0.0169096
1811.72 0.0203506
1811.86 0.0252667
1811.93 0.0285361
1812.00 0.0324075
1812.07 0.0370449
1812.14 0.0425884
1812.21 0.0493006
1812.28 0.0571751
1812.35 0.0665003
1812.42 0.0775001
1812.49 0.0904195
1812.56 0.105524
1812.63 0.123098
1812.70 0.143442
1812.79 0.171949
1812.87 0.205015
1812.95 0.243981
1813.04 0.288434
1813.12 0.339928
1813.20 0.397646
1813.29 0.462474
1813.37 0.534606
1813.45 0.615091
1813.54 0.701885
1813.62 0.796750
1813.70 0.896881
1813.79 1.00390
1813.87 1.11425
1814.04 1.34352
1814.18 1.53946
1814.32 1.72573
1814.39 1.81402
1814.46 1.89538
1814.53 1.96995
1814.60 2.03662
1814.65 2.08281
1814.71 2.12307
1814.76 2.15700
1814.82 2.18385
1814.86 2.20081
1814.90 2.21323
1814.95 2.22140
1814.99 2.22420
1815.00 2.22424
1815.01 2.22411
1815.03 2.22280
1815.06 2.22010
1815.10 2.21106
1815.15 2.19627
1815.20 2.17612
1815.25 2.15075
1815.30 2.12037
1815.34 2.08520
1815.39 2.04549
1815.46 1.97905
1815.53 1.90547
1815.60 1.82375
1815.67 1.73737
1815.75 1.64507
1815.82 1.55066
1815.96 1.35505
1816.14 1.10527
1816.23 0.984932
1816.32 0.871544
1816.41 0.763821
1816.50 0.665031
1816.59 0.574530
1816.68 0.492609
1816.77 0.418541
1816.86 0.353773
1816.95 0.297087
1817.04 0.247989
1817.13 0.205462
1817.22 0.169787
1817.31 0.139784
1817.40 0.114778
1817.49 0.0951600
1817.57 0.0788962
1817.66 0.0655045
1817.74 0.0546633
1817.83 0.0457262
1817.91 0.0384906
1818.00 0.0326567
1818.08 0.0280170
1818.16 0.0242460
1818.25 0.0212232
1818.33 0.0187983
1818.42 0.0168689
1818.59 0.0140217
1818.76 0.0121096
1818.93 0.0107674
1819.10 0.00979157
1819.43 0.00844185
1819.77 0.00751924
1820.11 0.00683314
1820.68 0.00599649
1821.24 0.00540350
1821.80 0.00496326
1822.37 0.00462732
1823.50 0.00414818
1824.63 0.00382282
1826.88 0.00342031
1829.14 0.00318606
1833.66 0.00292200
1838.17 0.00277093
1845.40 0.00262934
1852.62 0.00254837
1859.85 0.00250642
1867.07 0.00249229
1877.91 0.00252341
1888.74 0.00261886
1899.58 0.00278791
1910.42 0.00305597
1918.36 0.00333641
1926.31 0.00371427
1934.26 0.00422679
1938.23 0.00455113
1942.20 0.00493231
1946.18 0.00538560
1950.15 0.00592963
1954.13 0.00658763
1958.10 0.00739189
1962.07 0.00838817
1966.05 0.00964089
1968.03 0.0103913
1970.02 0.0112445
1972.01 0.0122198
1973.99 0.0133410
1976.34 0.0148954
1978.69 0.0167595
1981.04 0.0190319
1983.39 0.0218337
1985.37 0.0247479
1987.36 0.0283173
1988.35 0.0304143
1989.35 0.0327602
1990.34 0.0353992
1991.33 0.0383825
1992.78 0.0434722
1993.50 0.0464192
1994.22 0.0496790
1994.94 0.0533085
1995.67 0.0573590
1996.39 0.0619157
1997.11 0.0670532
1997.83 0.0728921
1998.56 0.0795496
1999.28 0.0872036
2000.00 0.0960753
2000.72 0.106398
2001.44 0.118593
2001.79 0.125575
2002.15 0.133257
2002.51 0.141758
2002.87 0.151199
2003.23 0.161837
2003.59 0.173925
2003.95 0.188107
2004.13 0.196310
2004.30 0.205645
2004.48 0.216702
2004.66 0.230230
2004.84 0.247693
2005.02 0.271328
2005.11 0.286564
2005.20 0.304782
2005.29 0.326680
2005.38 0.352769
2005.47 0.384607
2005.56 0.422595
2005.65 0.468877
2005.74 0.523856
2005.83 0.590382
2005.92 0.669670
2006.01 0.763620
2006.10 0.872894
2006.14 0.934966
2006.19 1.00195
2006.23 1.07411
2006.28 1.14989
2006.32 1.23297
2006.37 1.32190
2006.41 1.41690
2006.46 1.51584
2006.50 1.62338
2006.55 1.73748
2006.59 1.85826
2006.64 1.98579
2006.68 2.12014
2006.73 2.26131
2006.77 2.40926
2006.81 2.56042
2006.86 2.72152
2006.90 2.88904
2006.99 3.23829
2007.08 3.61358
2007.17 4.00328
2007.32 4.67598
2007.47 5.36397
2007.61 6.03873
2007.69 6.35912
2007.76 6.66438
2007.84 6.98428
2007.92 7.27457
2008.02 7.57557
2008.12 7.81707
2008.17 7.91570
2008.22 7.99626
2008.28 8.07912
2008.33 8.11838
2008.37 8.14367
2008.40 8.15032
2008.44 8.14997
2008.48 8.13973
2008.51 8.12041
2008.58 8.05842
2008.63 7.99278
2008.68 7.91056
2008.76 7.72821
2008.85 7.50110
2008.95 7.19094
2009.05 6.84095
2009.14 6.45360
2009.24 6.04661
2009.37 5.51334
2009.49 4.98146
2009.56 4.66715
2009.64 4.36110
2009.71 4.06612
2009.78 3.78836
2009.84 3.59608
2009.89 3.41576
2009.94 3.24098
2009.99 3.07874
2010.05 2.92309
2010.10 2.78014
2010.15 2.64697
2010.20 2.52364
2010.26 2.40806
2010.31 2.30451
2010.36 2.21059
2010.41 2.12612
2010.47 2.04955
2010.52 1.98353
2010.57 1.92625
2010.62 1.87745
2010.66 1.84475
2010.70 1.81763
2010.74 1.79510
2010.78 1.77701
2010.82 1.76326
2010.86 1.75372
2010.90 1.74828
2010.94 1.74683
2010.98 1.74928
2011.02 1.75554
2011.06 1.76553
2011.10 1.77919
2011.14 1.79646
2011.18 1.81730
2011.22 1.84168
2011.26 1.86959
2011.30 1.89608
2011.33 1.92513
2011.36 1.95675
2011.40 1.98993
2011.43 2.02670
2011.47 2.06614
2011.50 2.10830
2011.53 2.15187
2011.57 2.19957
2011.60 2.25019
2011.63 2.30381
2011.67 2.35883
2011.70 2.41867
2011.74 2.48183
2011.77 2.54844
2011.80 2.61651
2011.84 2.69032
2011.87 2.76800
2011.90 2.84973
2011.94 2.93567
2011.97 3.02603
2012.01 3.12098
2012.04 3.22075
2012.07 3.32240
2012.11 3.43229
2012.14 3.54768
2012.18 3.66881
2012.21 3.79594
2012.24 3.92933
2012.28 4.06926
2012.31 4.21603
2012.34 4.36529
2012.38 4.52638
2012.41 4.69521
2012.45 4.87208
2012.48 5.05732
2012.51 5.25127
2012.55 5.45424
2012.58 5.66659
2012.62 5.88198
2012.65 6.11378
2012.68 6.35597
2012.72 6.60888
2012.75 6.87285
2012.79 7.14821
2012.82 7.43529
2012.85 7.73440
2012.89 8.03651
2012.92 8.36023
2012.95 8.69687
2012.99 9.04669
2013.02 9.40995
2013.06 9.78688
2013.09 10.1777
2013.16 10.9891
2013.23 11.8696
2013.29 12.7938
2013.36 13.7894
2013.43 14.8266
2013.48 15.6362
2013.53 16.4583
2013.58 17.3078
2013.62 18.1836
2013.72 20.0268
2013.82 21.9359
2013.96 24.6889
2014.09 27.4838
2014.23 30.2669
2014.36 32.9543
2014.50 35.4738
2014.57 36.6339
2014.63 37.6973
2014.71 38.7536
2014.78 39.6791
2014.85 40.4884
2014.92 41.1495
2014.99 41.6541
2015.06 42.0123
2015.13 42.2282
2015.20 42.2994
2015.23 42.2867
2015.32 42.0805
2015.41 41.6320
2015.50 40.9402
2015.59 40.0335
2015.66 39.1343
2015.74 38.1084
2015.81 36.9683
2015.89 35.7278
2015.96 34.4012
2016.03 33.0226
2016.18 30.1152
2016.34 26.8107
2016.50 23.5150
2016.65 20.5950
2016.72 19.1880
2016.79 17.8510
2016.87 16.5529
2016.94 15.3332
2017.01 14.1616
2017.09 13.0720
2017.16 12.0354
2017.23 11.0801
2017.31 10.1791
2017.38 9.35547
2017.46 8.58454
2017.53 7.88473
2017.60 7.24240
2017.67 6.65450
2017.72 6.30327
2017.77 5.97237
2017.82 5.66088
2017.86 5.37396
2017.91 5.09823
2017.96 4.83923
2018.00 4.59609
2018.05 4.37264
2018.10 4.15833
2018.14 3.95738
2018.19 3.76897
2018.24 3.59600
2018.28 3.43022
2018.33 3.27803
2018.38 3.13214
2018.42 2.99816
2018.50 2.79948
2018.57 2.62201
2018.64 2.45891
2018.72 2.31285
2018.79 2.17819
2018.86 2.05718
2018.94 1.94663
2019.01 1.84545
2019.08 1.75140
2019.16 1.66615
2019.23 1.58654
2019.30 1.51402
2019.38 1.44600
2019.45 1.38375
2019.52 1.32585
2019.60 1.27188
2019.67 1.22079
2019.74 1.17364
2019.89 1.08734
2020.04 1.01097
2020.18 0.943397
2020.33 0.882431
2020.48 0.827544
2020.62 0.777902
2020.77 0.733110
2020.90 0.695477
2021.04 0.661042
2021.17 0.628973
2021.30 0.599483
2021.44 0.571892
2021.57 0.546410
2021.70 0.522474
2021.84 0.500283
2022.10 0.459905
2022.37 0.424336
2022.64 0.392825
2022.90 0.364864
2023.20 0.337359
2023.49 0.312902
2023.79 0.291054
2024.08 0.271514
2024.37 0.253849
2024.67 0.237929
2024.96 0.223434
2025.25 0.210286
2025.65 0.194117
2026.05 0.179802
2026.45 0.167034
2026.85 0.155596
2027.26 0.145282
2027.66 0.135992
2028.06 0.127572
2028.46 0.119916
2029.04 0.109879
2029.63 0.101063
2030.22 0.0932760
2030.80 0.0863646
2031.39 0.0802015
2031.98 0.0746822
2032.56 0.0697197
2033.15 0.0652414
2033.74 0.0611794
2034.33 0.0574959
2035.50 0.0510722
2036.67 0.0456812
2037.85 0.0411147
2038.92 0.0375433
2039.98 0.0344272
2041.05 0.0316846
2042.12 0.0292642
2043.19 0.0271147
2044.25 0.0252007
2046.39 0.0219475
2048.74 0.0190626
2051.08 0.0167284
2053.43 0.0148119
2055.78 0.0132204
2057.60 0.0121680
2059.41 0.0112451
2063.04 0.00970703
2066.67 0.00848233
2070.30 0.00749553
2074.99 0.00648153
2079.69 0.00569024
2084.39 0.00506734
2089.08 0.00457794
2092.93 0.00426225
2096.77 0.00401876
2100.61 0.00385304
2104.45 0.00378779
2108.08 0.00387380
2109.90 0.00400954
2111.71 0.00425200
2113.53 0.00467048
2114.43 0.00498079
2115.34 0.00539840
2116.25 0.00598039
2117.16 0.00680987
2118.06 0.00803315
2118.52 0.00887474
2118.97 0.00994362
2119.42 0.0113445
2119.88 0.0132495
2120.10 0.0144939
2120.33 0.0160439
2120.56 0.0180691
2120.78 0.0208775
2120.90 0.0227706
2121.01 0.0251114
2121.13 0.0281080
2121.24 0.0319308
2121.35 0.0369500
2121.47 0.0434736
2121.58 0.0521404
2121.69 0.0634635
2121.81 0.0784954
2121.92 0.0980201
2122.03 0.123677
2122.15 0.156548
2122.26 0.199029
2122.37 0.252425
2122.49 0.319333
2122.54 0.358980
2122.60 0.402201
2122.69 0.482274
2122.78 0.574590
2122.87 0.681211
2122.96 0.803292
2123.05 0.941830
2123.14 1.09761
2123.23 1.27112
2123.32 1.46250
2123.41 1.67147
2123.50 1.89730
2123.59 2.13869
2123.68 2.39382
2123.77 2.66029
2123.86 2.93513
2124.04 3.49550
2124.16 3.86349
2124.28 4.21419
2124.40 4.53610
2124.46 4.68270
2124.52 4.81793
2124.57 4.92887
2124.63 5.02698
2124.68 5.11365
2124.73 5.18823
2124.78 5.24804
2124.83 5.29488
2124.90 5.33825
2124.94 5.35319
2124.98 5.36201
2125.00 5.36296
2125.00 5.36295
2125.01 5.36278
2125.01 5.36251
2125.02 5.36158
2125.04 5.35801
2125.09 5.34161
2125.15 5.30956
2125.20 5.26630
2125.25 5.21075
2125.31 5.13169
2125.37 5.03919
2125.44 4.89323
2125.52 4.72472
2125.60 4.53637
2125.68 4.33108
2125.78 4.05389
2125.87 3.76414
2126.07 3.15960
2126.17 2.85609
2126.26 2.56259
2126.36 2.28013
2126.46 2.01214
2126.53 1.81908
2126.60 1.63928
2126.68 1.47065
2126.75 1.31357
2126.82 1.16824
2126.90 1.03463
2126.97 0.912572
2127.04 0.801757
2127.11 0.701751
2127.19 0.612027
2127.26 0.531989
2127.33 0.460989
2127.41 0.398350
2127.48 0.343379
2127.55 0.295384
2127.63 0.253689
2127.70 0.217183
2127.77 0.186222
2127.85 0.159695
2127.92 0.137058
2127.99 0.117816
2128.06 0.101517
2128.14 0.0877534
2128.21 0.0761630
2128.28 0.0664244
2128.36 0.0582560
2128.43 0.0514122
2128.50 0.0456806
2128.65 0.0368525
2128.79 0.0306170
2128.95 0.0258974
2129.11 0.0225168
2129.26 0.0200191
2129.42 0.0181077
2129.73 0.0153501
2130.04 0.0134106
2130.35 0.0119262
2130.67 0.0107421
2131.29 0.00896546
2131.91 0.00769681
2132.54 0.00675701
2133.16 0.00603943
2133.78 0.00547842
2134.79 0.00479178
2135.81 0.00428942
2136.82 0.00391265
2137.83 0.00362677
2139.86 0.00321361
2141.89 0.00293621
2143.91 0.00274972
2145.94 0.00262697
2147.96 0.00255613
2149.99 0.00253658
2151.86 0.00257435
2153.73 0.00269015
2155.60 0.00292802
2156.53 0.00313732
2157.47 0.00344997
2158.09 0.00374887
2158.72 0.00416081
2159.34 0.00474983
2159.65 0.00514685
2159.96 0.00564692
2160.27 0.00631217
2160.59 0.00727234
2160.74 0.00794876
2160.90 0.00884292
2161.05 0.0100658
2161.21 0.0117738
2161.36 0.0142411
2161.44 0.0158663
2161.52 0.0178293
2161.60 0.0202017
2161.68 0.0230673
2161.75 0.0265245
2161.83 0.0306288
2161.91 0.0356163
2161.99 0.0415873
2162.07 0.0487099
2162.14 0.0571716
2162.22 0.0671801
2162.30 0.0789618
2162.38 0.0927614
2162.45 0.108618
2162.55 0.131104
2162.64 0.157692
2162.73 0.188864
2162.83 0.224673
2162.92 0.266336
2163.01 0.313336
2163.10 0.367006
2163.20 0.426398
2163.29 0.492884
2163.38 0.564967
2163.47 0.643969
2163.57 0.727761
2163.66 0.817519
2163.75 0.910470
2163.94 1.10546
2164.09 1.27159
2164.25 1.43105
2164.33 1.50566
2164.40 1.57544
2164.48 1.63936
2164.56 1.69575
2164.62 1.73512
2164.68 1.76937
2164.74 1.79818
2164.80 1.82124
2164.90 1.84568
2164.95 1.85232
2165.00 1.85408
2165.01 1.85398
2165.04 1.85288
2165.06 1.85055
2165.12 1.84096
2165.19 1.82287
2165.26 1.79734
2165.34 1.76038
2165.41 1.71511
2165.49 1.66222
2165.56 1.60250
2165.68 1.50391
2165.79 1.39543
2165.90 1.28020
2166.01 1.16133
2166.24 0.924241
2166.35 0.811009
2166.46 0.704907
2166.60 0.585244
2166.66 0.530193
2166.73 0.478515
2166.80 0.430281
2166.87 0.385513
2166.94 0.344187
2167.00 0.306243
2167.14 0.240091
2167.28 0.185991
2167.41 0.142595
2167.55 0.108644
2167.68 0.0821486
2167.82 0.0619774
2167.89 0.0538572
2167.95 0.0468510
2168.02 0.0408257
2168.09 0.0357299
2168.16 0.0313022
2168.23 0.0275251
2168.36 0.0215769
2168.50 0.0172890
2168.63 0.0142222
2168.74 0.0124516
2168.84 0.0110651
2168.94 0.00997123
2169.05 0.00909966
2169.26 0.00782129
2169.46 0.00694311
2169.67 0.00629453
2169.88 0.00579069
2170.29 0.00504098
2170.71 0.00449401
2171.13 0.00407528
2171.96 0.00347529
2172.79 0.00306786
2173.62 0.00277633
2174.45 0.00256080
2175.28 0.00239767
2176.94 0.00216526
2178.60 0.00200599
2181.93 0.00180863
2185.25 0.00169196
2188.57 0.00161487
2195.22 0.00152108
2201.86 0.00146782
2214.13 0.00143255
2225.38 0.00145784
2236.63 0.00155028
2242.25 0.00163330
2247.88 0.00175565
2253.50 0.00193631
2259.13 0.00221013
2264.24 0.00260481
2266.79 0.00287761
2269.35 0.00323135
2271.91 0.00371410
2274.46 0.00438100
2277.02 0.00533965
2278.30 0.00598198
2279.58 0.00677042
2280.79 0.00771621
2282.00 0.00893442
2283.22 0.0105302
2284.43 0.0126748
2285.65 0.0156565
2286.25 0.0175987
2286.86 0.0199559
2287.47 0.0228600
2288.08 0.0265094
2288.68 0.0312026
2289.29 0.0373953
2289.74 0.0433439
2290.18 0.0509673
2290.63 0.0611194
2290.86 0.0675984
2291.08 0.0754352
2291.30 0.0853517
2291.53 0.0984883
2291.75 0.116991
2291.86 0.129377
2291.97 0.144621
2292.09 0.163969
2292.20 0.188582
2292.31 0.220135
2292.42 0.260370
2292.53 0.312721
2292.59 0.344357
2292.65 0.380282
2292.70 0.421047
2292.76 0.467260
2292.81 0.519588
2292.87 0.577638
2292.95 0.680753
2293.04 0.803969
2293.08 0.874126
2293.12 0.950561
2293.16 1.03373
2293.20 1.12412
2293.25 1.22223
2293.29 1.32856
2293.33 1.44365
2293.37 1.56804
2293.41 1.70228
2293.46 1.84695
2293.50 2.00260
2293.54 2.16570
2293.58 2.34477
2293.62 2.53652
2293.67 2.74154
2293.71 2.96038
2293.75 3.19356
2293.79 3.44160
2293.83 3.70500
2293.88 3.98420
2293.92 4.27963
2293.96 4.59167
2294.00 4.92064
2294.04 5.26681
2294.09 5.63039
2294.13 6.01153
2294.17 6.41030
2294.21 6.81658
2294.25 7.27116
2294.30 7.74478
2294.34 8.23710
2294.39 8.74769
2294.47 9.82126
2294.56 10.9594
2294.65 12.1538
2294.74 13.3941
2294.91 15.9453
2295.09 18.5196
2295.18 19.7650
2295.27 20.9567
2295.38 22.3644
2295.49 23.6029
2295.57 24.3784
2295.65 25.0419
2295.74 25.6300
2295.82 26.0263
2295.86 26.1855
2295.90 26.3019
2295.95 26.3751
2296.00 26.4051
2296.05 26.3739
2296.10 26.2817
2296.16 26.1221
2296.21 25.8938
2296.28 25.5165
2296.34 25.1535
2296.39 24.7420
2296.47 23.9853
2296.56 23.1231
2296.62 22.3896
2296.68 21.6040
2296.81 19.9198
2296.92 18.3932
2297.03 16.8181
2297.24 13.6577
2297.35 12.1322
2297.46 10.6758
2297.51 9.97964
2297.57 9.30742
2297.62 8.66071
2297.68 8.04077
2297.73 7.44860
2297.78 6.88490
2297.84 6.35010
2297.89 5.84439
2297.95 5.36775
2298.00 4.91993
2298.05 4.50051
2298.11 4.10888
2298.15 3.83627
2298.19 3.58444
2298.23 3.34011
2298.27 3.11511
2298.31 2.89748
2298.34 2.69767
2298.38 2.50966
2298.42 2.33299
2298.46 2.16310
2298.50 2.00803
2298.54 1.86293
2298.58 1.72734
2298.62 1.59767
2298.66 1.47994
2298.70 1.37036
2298.74 1.26849
2298.78 1.16691
2298.82 1.07325
2298.86 0.987019
2298.90 0.909529
2298.95 0.836548
2298.99 0.769597
2299.07 0.653374
2299.15 0.554916
2299.24 0.473787
2299.32 0.405531
2299.40 0.349609
2299.49 0.302765
2299.57 0.264494
2299.66 0.232471
2299.74 0.206287
2299.82 0.184313
2299.91 0.166255
2300.07 0.138456
2300.24 0.118452
2300.41 0.103707
2300.57 0.0924468
2300.74 0.0835360
2301.07 0.0701324
2301.41 0.0603258
2301.67 0.0540913
2301.94 0.0488855
2302.47 0.0406416
2303.00 0.0344273
2303.53 0.0296043
2304.06 0.0257784
2304.59 0.0226910
2305.12 0.0201646
2305.65 0.0180718
2306.71 0.0148297
2307.77 0.0124458
2308.83 0.0106356
2309.89 0.00923418
2311.46 0.00767812
2313.03 0.00654457
2314.60 0.00569364
2316.17 0.00504643
2317.90 0.00449452
2319.63 0.00405437
2323.08 0.00342444
2326.54 0.00300913
2329.99 0.00272678
2333.45 0.00253090
2336.90 0.00239493
2343.81 0.00224149
2351.35 0.00219113
2358.26 0.00221833
2365.17 0.00230256
2372.08 0.00244138
2379.00 0.00263973
2385.91 0.00290995
2392.82 0.00327403
2399.73 0.00376905
2406.64 0.00445757
2410.09 0.00490702
2413.55 0.00545622
2417.01 0.00613696
2420.46 0.00699706
2423.92 0.00811101
2427.37 0.00959685
2429.10 0.0105375
2430.83 0.0116559
2432.55 0.0130043
2434.28 0.0146525
2435.70 0.0162957
2437.11 0.0182867
2438.52 0.0207364
2439.94 0.0238018
2441.35 0.0277193
2442.06 0.0300954
2442.76 0.0328193
2443.47 0.0359820
2444.18 0.0396915
2444.88 0.0440884
2445.59 0.0493442
2446.06 0.0534569
2446.53 0.0581461
2447.00 0.0635376
2447.48 0.0697811
2447.99 0.0777461
2448.50 0.0872583
2449.01 0.0988182
2449.52 0.113032
2449.77 0.121455
2450.03 0.130898
2450.28 0.141584
2450.54 0.153755
2450.79 0.167720
2451.05 0.183886
2451.30 0.202806
2451.56 0.225277
2451.81 0.252642
2451.94 0.268722
2452.07 0.286718
2452.20 0.307416
2452.32 0.331160
2452.45 0.359247
2452.58 0.392479
2452.71 0.433088
2452.84 0.483162
2452.96 0.545836
2453.03 0.583156
2453.09 0.624589
2453.15 0.672175
2453.22 0.726127
2453.28 0.787392
2453.35 0.855886
2453.41 0.934974
2453.47 1.02499
2453.54 1.12746
2453.60 1.24212
2453.67 1.38553
2453.74 1.55009
2453.81 1.73865
2453.88 1.95100
2453.91 2.07163
2453.94 2.19675
2453.98 2.33422
2454.01 2.47665
2454.05 2.63293
2454.08 2.79464
2454.12 2.96661
2454.15 3.14936
2454.19 3.34931
2454.22 3.55561
2454.25 3.78096
2454.29 4.01308
2454.32 4.26623
2454.36 4.52654
2454.39 4.80163
2454.43 5.09207
2454.46 5.40772
2454.49 5.73113
2454.53 6.08195
2454.56 6.44072
2454.60 6.82913
2454.63 7.22556
2454.67 7.64137
2454.70 8.07706
2454.75 8.71300
2454.79 9.38910
2454.84 10.1065
2454.89 10.8495
2454.93 11.6512
2454.98 12.4782
2455.03 13.3670
2455.07 14.2798
2455.12 15.2566
2455.17 16.2778
2455.21 17.3429
2455.26 18.4272
2455.31 19.5769
2455.35 20.7418
2455.45 23.2106
2455.55 26.2497
2455.66 29.4414
2455.88 36.1040
2456.02 40.3899
2456.15 44.5100
2456.26 47.5697
2456.37 50.3862
2456.45 52.3646
2456.54 54.1046
2456.64 56.0048
2456.70 56.7861
2456.75 57.4364
2456.83 58.1432
2456.88 58.5063
2456.96 58.8071
2457.00 58.8394
2457.06 58.7439
2457.14 58.4064
2457.20 57.9225
2457.27 57.1935
2457.33 56.3820
2457.39 55.4381
2457.45 54.3001
2457.52 53.0217
2457.60 51.1904
2457.68 49.1984
2457.80 45.7293
2457.93 42.0142
2458.25 32.0447
2458.38 28.1977
2458.51 24.5547
2458.57 22.8178
2458.63 21.1457
2458.69 19.5433
2458.76 18.0146
2458.81 16.8103
2458.86 15.6594
2458.91 14.5626
2458.96 13.5397
2459.02 12.5506
2459.07 11.6156
2459.12 10.7340
2459.17 9.92036
2459.22 9.14159
2459.28 8.41279
2459.33 7.73239
2459.38 7.11043
2459.43 6.52072
2459.48 5.98409
2459.53 5.47750
2459.58 5.01848
2459.63 4.65104
2459.67 4.31625
2459.71 4.00429
2459.76 3.71399
2459.80 3.44420
2459.84 3.19377
2459.89 2.96161
2459.93 2.74662
2459.97 2.54333
2460.02 2.35994
2460.06 2.19066
2460.10 2.03457
2460.15 1.89077
2460.19 1.75839
2460.23 1.63664
2460.27 1.52473
2460.32 1.41964
2460.36 1.32545
2460.40 1.23903
2460.45 1.15975
2460.49 1.08706
2460.53 1.02041
2460.62 0.903307
2460.71 0.804870
2460.79 0.722032
2460.88 0.652179
2460.96 0.593098
2461.05 0.542396
2461.14 0.499671
2461.22 0.463008
2461.31 0.431346
2461.40 0.403514
2461.48 0.379433
2461.65 0.339282
2461.83 0.306921
2462.00 0.280433
2462.17 0.258105
2462.34 0.238929
2462.52 0.222127
2462.69 0.207407
2463.03 0.182588
2463.38 0.162412
2463.72 0.145810
2464.09 0.131029
2464.46 0.118656
2464.82 0.108191
2465.19 0.0992839
2465.56 0.0916016
2465.93 0.0849657
2466.29 0.0791656
2466.66 0.0740942
2467.40 0.0656578
2468.13 0.0590051
2468.87 0.0537017
2469.60 0.0494426
2470.52 0.0452542
2471.44 0.0420466
2472.36 0.0396055
2473.28 0.0377802
2474.20 0.0364636
2475.12 0.0355794
2476.03 0.0350738
2476.95 0.0349100
2477.96 0.0350974
2478.98 0.0356557
2479.99 0.0365841
2481.00 0.0378955
2482.01 0.0396170
2483.02 0.0417908
2484.03 0.0444762
2485.04 0.0477491
2486.14 0.0521275
2487.25 0.0575441
2488.35 0.0642740
2488.90 0.0682405
2489.45 0.0726878
2489.96 0.0772583
2490.46 0.0823539
2490.97 0.0880765
2491.47 0.0945020
2491.98 0.101776
2492.48 0.110015
2492.99 0.119434
2493.50 0.130220
2493.98 0.142092
2494.46 0.155773
2494.94 0.171719
2495.43 0.190377
2495.91 0.212500
2496.15 0.225092
2496.39 0.238899
2496.63 0.254153
2496.87 0.270924
2497.11 0.289506
2497.36 0.310178
2497.55 0.328168
2497.73 0.347756
2497.92 0.369381
2498.11 0.393088
2498.21 0.405932
2498.30 0.419457
2498.40 0.433716
2498.49 0.448604
2498.59 0.464501
2498.68 0.481322
2498.78 0.499148
2498.87 0.517862
2498.95 0.534918
2499.03 0.552681
2499.11 0.571669
2499.19 0.591496
2499.27 0.612752
2499.35 0.635014
2499.44 0.658957
2499.52 0.684120
2499.61 0.717212
2499.66 0.734782
2499.71 0.753090
2499.76 0.772182
2499.81 0.792110
2499.86 0.812925
2499.91 0.834233
2499.96 0.856982
2500.00 0.880807
2500.05 0.905782
2500.10 0.931437
2500.15 0.958927
2500.20 0.987822
2500.25 1.01822
2500.30 1.04957
2500.34 1.08116
2500.39 1.11437
2500.43 1.14933
2500.48 1.18614
2500.53 1.22494
2500.57 1.26586
2500.62 1.30905
2500.66 1.35467
2500.71 1.40288
2500.76 1.45387
2500.80 1.50782
2500.85 1.56494
2500.89 1.62543
2500.94 1.68954
2500.99 1.75749
2501.03 1.82794
2501.06 1.88057
2501.10 1.93540
2501.13 1.99254
2501.16 2.05019
2501.19 2.11217
2501.22 2.17470
2501.25 2.24194
2501.28 2.30978
2501.32 2.38271
2501.35 2.45629
2501.38 2.53539
2501.41 2.61519
2501.44 2.70094
2501.47 2.78743
