Tb-159(n,g) ENDFB-8.0
Energy(eV) XS(b)
990.501 0.583532
990.601 0.605475
990.758 0.643389
990.915 0.686008
990.993 0.709347
991.072 0.734181
991.150 0.760637
991.229 0.788821
991.307 0.818966
991.386 0.851215
991.464 0.885772
991.543 0.922814
991.621 0.962696
991.700 1.00567
991.778 1.05206
991.857 1.10221
991.957 1.17233
992.056 1.25046
992.156 1.33794
992.206 1.38565
992.256 1.43635
992.306 1.49043
992.356 1.54798
992.406 1.60946
992.456 1.67527
992.506 1.74601
992.556 1.82192
992.606 1.90374
992.656 1.99216
992.695 2.06695
992.734 2.14654
992.773 2.23185
992.813 2.32298
992.852 2.42101
992.891 2.52614
992.930 2.63938
992.969 2.76160
993.009 2.89412
993.048 3.03735
993.087 3.19323
993.126 3.36233
993.166 3.54699
993.205 3.74796
993.244 3.96749
993.283 4.20759
993.312 4.39701
993.340 4.59873
993.369 4.81515
993.398 5.04578
993.426 5.29333
993.455 5.55721
993.483 5.83946
993.512 6.14131
993.540 6.46526
993.569 6.81038
993.597 7.18050
993.626 7.57447
993.654 7.99654
993.683 8.44525
993.711 8.92352
993.740 9.43288
993.760 9.80392
993.779 10.1890
993.799 10.5905
993.818 11.0088
993.838 11.4444
993.858 11.8978
993.897 12.8595
993.936 13.8998
993.975 15.0161
994.015 16.2133
994.054 17.4931
994.093 18.8599
994.132 20.3068
994.172 21.8404
994.211 23.4510
994.250 25.1438
994.289 26.9059
994.328 28.7361
994.368 30.6276
994.414 32.9343
994.460 35.2995
994.553 40.1236
994.632 44.2032
994.710 48.1437
994.789 51.8237
994.828 53.5242
994.867 55.1045
994.909 56.6653
994.952 58.0509
994.994 59.2510
995.036 60.2452
995.077 61.0020
995.118 61.5487
995.159 61.8787
995.200 61.9882
995.216 61.9697
995.270 61.6650
995.323 60.9918
995.376 59.9637
995.429 58.6042
995.483 56.9211
995.536 54.9586
995.590 52.7537
995.643 50.3514
995.699 47.6912
995.754 44.9068
995.865 39.1550
995.976 33.4280
996.032 30.6661
996.087 28.0105
996.125 26.2697
996.163 24.5989
996.201 22.9981
996.239 21.4704
996.277 20.0147
996.314 18.6401
996.352 17.3431
996.390 16.1235
996.418 15.2755
996.445 14.4712
996.473 13.7040
996.501 12.9785
996.529 12.2886
996.556 11.6380
996.584 11.0231
996.612 10.4427
996.640 9.89338
996.667 9.37792
996.695 8.89287
996.723 8.43685
996.751 8.00698
996.778 7.60498
996.806 7.22789
996.834 6.87436
996.861 6.54194
996.889 6.23175
996.917 5.94029
996.945 5.66847
996.972 5.41318
997.000 5.17516
997.028 4.95163
997.056 4.74320
997.083 4.54743
997.111 4.36482
997.139 4.19321
997.167 4.03304
997.194 3.88240
997.222 3.74169
997.250 3.60969
997.278 3.48580
997.331 3.26932
997.383 3.07727
997.436 2.90584
997.489 2.75305
997.542 2.61605
997.595 2.49341
997.648 2.38303
997.701 2.28393
997.754 2.19455
997.807 2.11424
997.860 2.04187
997.913 1.97703
997.966 1.91894
998.019 1.86737
998.072 1.82190
998.125 1.78233
998.195 1.73851
998.266 1.70524
998.337 1.68304
998.407 1.67304
998.442 1.67316
998.478 1.67707
998.513 1.68514
998.548 1.69781
998.584 1.71558
998.619 1.73906
998.654 1.76894
998.690 1.80602
998.727 1.85490
998.765 1.91430
998.803 1.98581
998.841 2.07114
998.879 2.17250
998.917 2.29154
998.935 2.35852
998.954 2.43091
998.973 2.50906
998.992 2.59333
999.011 2.68458
999.030 2.78227
999.049 2.88728
999.068 3.00002
999.087 3.12097
999.106 3.25057
999.125 3.38932
999.143 3.53772
999.162 3.69715
999.181 3.86646
999.200 4.04702
999.219 4.23938
999.238 4.44411
999.257 4.66180
999.276 4.89302
999.295 5.13838
999.323 5.52623
999.350 5.94630
999.378 6.40354
999.406 6.89654
999.434 7.43070
999.461 8.00396
999.489 8.61984
999.517 9.27993
999.544 9.98828
999.572 10.7411
999.600 11.5449
999.628 12.3947
999.655 13.2973
999.683 14.2465
999.711 15.2456
999.739 16.2941
999.766 17.3956
999.794 18.5409
999.822 19.7369
999.850 20.9731
999.905 23.5738
999.960 26.3139
1000.02 29.1772
1000.07 32.1366
1000.13 35.1254
1000.18 38.0392
1000.23 40.3697
1000.27 42.6190
1000.33 45.2575
1000.38 47.6217
1000.43 49.3866
1000.48 50.9266
1000.53 52.4365
1000.59 53.5503
1000.61 53.9557
1000.64 54.2397
1000.69 54.4831
1000.70 54.4875
1000.72 54.4682
1000.74 54.3428
1000.77 54.1125
1000.82 53.4770
1000.86 52.5686
1000.89 51.7858
1000.92 50.9127
1000.97 49.4046
1001.01 47.7207
1001.06 45.8109
1001.10 43.7407
1001.14 41.7406
1001.18 39.6562
1001.26 35.3820
1001.35 30.5656
1001.40 28.1954
1001.44 25.8817
1001.48 24.1340
1001.51 22.4881
1001.55 20.8539
1001.58 19.3303
1001.62 17.8320
1001.65 16.4481
1001.69 15.0995
1001.72 13.8648
1001.74 13.0719
1001.77 12.3456
1001.79 11.6196
1001.81 10.9567
1001.83 10.2964
1001.86 9.69544
1001.88 9.12401
1001.90 8.58146
1001.92 8.04434
1001.94 7.55860
1001.97 7.07917
1001.99 6.64687
1002.01 6.22142
1002.03 5.83888
1002.06 5.47925
1002.08 5.14160
1002.10 4.89514
1002.11 4.67425
1002.13 4.45091
1002.14 4.25101
1002.16 4.04914
1002.18 3.86869
1002.19 3.69712
1002.21 3.53410
1002.23 3.36987
1002.24 3.22339
1002.26 3.08442
1002.27 2.95266
1002.29 2.82019
1002.31 2.70228
1002.34 2.48497
1002.37 2.28472
1002.41 2.10639
1002.44 1.94782
1002.47 1.81103
1002.50 1.68570
1002.54 1.57785
1002.57 1.47925
1002.60 1.39459
1002.65 1.29162
1002.69 1.20501
1002.74 1.13245
1002.78 1.07202
1002.83 1.02218
1002.87 0.981698
1002.92 0.949661
1002.96 0.925881
1003.00 0.908894
1003.05 0.899177
1003.09 0.896813
1003.14 0.901901
1003.18 0.915185
1003.23 0.937370
1003.27 0.969402
1003.32 1.01136
1003.35 1.05049
1003.38 1.09686
1003.42 1.15114
1003.45 1.21201
1003.49 1.30299
1003.53 1.41002
1003.57 1.53479
1003.61 1.67529
1003.63 1.75705
1003.65 1.84031
1003.67 1.93365
1003.69 2.02840
1003.71 2.13426
1003.73 2.24136
1003.75 2.35480
1003.77 2.47476
1003.80 2.60795
1003.82 2.74186
1003.84 2.89007
1003.86 3.03862
1003.88 3.20252
1003.90 3.36628
1003.92 3.53763
1003.94 3.71665
1003.96 3.91294
1003.98 4.10785
1004.02 4.52099
1004.06 4.97651
1004.10 5.45147
1004.14 5.99427
1004.19 6.56827
1004.23 7.17047
1004.27 7.79706
1004.36 9.10434
1004.44 10.4289
1004.53 11.8065
1004.58 12.4639
1004.62 13.0745
1004.68 13.8041
1004.74 14.4475
1004.78 14.8657
1004.82 15.2191
1004.87 15.5078
1004.89 15.6554
1004.94 15.8119
1004.96 15.8622
1004.99 15.8901
1005.00 15.8904
1005.01 15.8848
1005.03 15.8718
1005.06 15.7975
1005.09 15.6929
1005.13 15.5058
1005.16 15.3164
1005.19 15.0919
1005.23 14.7877
1005.26 14.4410
1005.32 13.7576
1005.38 12.9923
1005.43 12.3008
1005.48 11.5866
1005.57 10.0782
1005.66 8.71064
1005.70 8.04796
1005.75 7.40199
1005.79 6.76350
1005.83 6.16582
1005.88 5.59757
1005.92 5.06139
1005.96 4.61575
1006.00 4.19744
1006.03 3.80690
1006.07 3.44416
1006.09 3.27314
1006.11 3.10894
1006.13 2.95149
1006.15 2.80069
1006.17 2.65643
1006.19 2.51858
1006.21 2.38702
1006.22 2.26805
1006.24 2.14831
1006.26 2.03440
1006.28 1.92616
1006.30 1.82341
1006.34 1.63369
1006.38 1.46379
1006.41 1.31224
1006.45 1.17755
1006.49 1.05827
1006.53 0.955588
1006.56 0.881215
1006.59 0.814106
1006.62 0.753650
1006.65 0.700993
1006.68 0.651972
1006.71 0.607990
1006.74 0.568569
1006.76 0.534381
1006.82 0.474295
1006.88 0.426930
1006.94 0.388277
1007.00 0.357692
1007.06 0.332529
1007.12 0.312366
1007.18 0.295494
1007.24 0.281691
1007.30 0.269862
1007.36 0.259929
1007.48 0.243769
1007.59 0.231914
1007.69 0.222140
1007.80 0.213780
1007.91 0.206488
1008.13 0.194224
1008.34 0.184346
1008.56 0.176152
1008.78 0.169336
1008.99 0.163603
1009.21 0.158778
1009.43 0.154719
1009.64 0.151374
1009.86 0.148649
1010.07 0.146528
1010.29 0.144968
1010.51 0.143973
1010.72 0.143541
1010.94 0.143694
1011.22 0.144845
1011.50 0.147202
1011.78 0.150994
1012.06 0.156560
1012.35 0.164404
1012.49 0.169423
1012.63 0.175285
1012.77 0.182243
1012.91 0.190410
1013.05 0.200193
1013.19 0.211840
1013.31 0.223775
1013.43 0.237919
1013.55 0.255123
1013.67 0.276583
1013.73 0.289593
1013.78 0.304255
1013.84 0.321524
1013.90 0.341402
1013.96 0.365331
1014.02 0.393475
1014.08 0.428048
1014.14 0.469460
1014.19 0.510826
1014.24 0.559956
1014.29 0.618461
1014.34 0.686695
1014.39 0.769686
1014.43 0.866509
1014.46 0.923938
1014.48 0.984097
1014.51 1.04959
1014.53 1.12085
1014.56 1.20170
1014.58 1.28616
1014.60 1.38181
1014.63 1.48155
1014.65 1.59429
1014.68 1.71158
1014.70 1.83836
1014.73 1.97521
1014.75 2.12915
1014.77 2.28851
1014.80 2.45985
1014.82 2.64384
1014.85 2.84961
1014.87 3.06139
1014.90 3.28774
1014.92 3.52931
1014.95 3.83116
1014.97 4.14347
1015.00 4.47743
1015.03 4.83375
1015.06 5.21307
1015.08 5.61596
1015.11 6.04286
1015.14 6.49414
1015.16 6.97000
1015.19 7.47056
1015.22 7.99573
1015.24 8.54530
1015.27 9.11887
1015.30 9.71587
1015.33 10.3355
1015.35 10.9769
1015.41 12.4735
1015.47 14.0275
1015.53 15.6702
1015.59 17.3211
1015.68 19.7567
1015.76 22.0710
1015.81 23.3053
1015.86 24.4524
1015.91 25.4317
1015.95 26.2828
1015.98 26.7848
1016.01 27.2301
1016.07 27.8787
1016.10 28.2105
1016.13 28.3914
1016.18 28.5466
1016.20 28.5630
1016.21 28.5550
1016.27 28.3925
1016.31 28.1353
1016.34 27.8401
1016.37 27.4843
1016.40 27.0478
1016.43 26.5615
1016.47 25.9607
1016.50 25.2947
1016.56 24.0488
1016.61 22.6672
1016.68 21.0214
1016.74 19.2939
1016.80 17.6123
1016.86 15.9308
1016.92 14.2812
1016.98 12.7166
1017.02 11.6247
1017.06 10.5812
1017.11 9.59160
1017.15 8.68070
1017.19 7.80786
1017.21 7.38521
1017.24 6.99701
1017.26 6.60633
1017.28 6.24863
1017.30 5.90573
1017.32 5.57750
1017.35 5.10513
1017.38 4.67885
1017.42 4.27020
1017.45 3.90367
1017.48 3.55438
1017.51 3.24291
1017.54 2.95658
1017.57 2.69405
1017.60 2.44657
1017.63 2.22816
1017.67 2.02327
1017.70 1.84329
1017.73 1.67520
1017.76 1.52817
1017.79 1.39545
1017.82 1.27583
1017.85 1.18480
1017.87 1.10157
1017.90 1.02554
1017.93 0.958698
1017.95 0.895171
1017.98 0.837257
1018.00 0.784484
1018.03 0.738178
1018.05 0.694237
1018.08 0.654219
1018.13 0.585787
1018.18 0.528743
1018.23 0.481082
1018.29 0.440404
1018.34 0.406853
1018.39 0.378426
1018.44 0.354180
1018.49 0.332968
1018.54 0.314974
1018.64 0.285425
1018.71 0.270452
1018.77 0.257381
1018.89 0.235732
1019.02 0.218143
1019.15 0.203706
1019.27 0.191437
1019.40 0.181034
1019.52 0.172047
1019.65 0.164223
1019.89 0.151786
1020.13 0.142009
1020.37 0.134167
1020.60 0.127884
1020.84 0.122796
1021.08 0.118725
1021.32 0.115472
1021.56 0.112947
1021.79 0.111123
1022.02 0.109814
1022.25 0.108984
1022.47 0.108611
1022.79 0.108840
1023.11 0.109974
1023.43 0.112106
1023.75 0.115411
1024.07 0.120202
1024.39 0.126928
1024.55 0.131268
1024.71 0.136406
1024.87 0.142616
1025.03 0.150117
1025.19 0.159482
1025.35 0.171494
1025.43 0.178935
1025.51 0.187721
1025.59 0.198304
1025.67 0.211152
1025.75 0.227509
1025.83 0.248550
1025.91 0.276134
1025.95 0.293153
1025.99 0.312314
1026.03 0.335060
1026.07 0.361478
1026.11 0.392189
1026.15 0.427907
1026.19 0.469442
1026.23 0.517706
1026.27 0.573724
1026.30 0.636894
1026.35 0.717740
1026.39 0.811992
1026.43 0.921518
1026.48 1.04834
1026.50 1.12060
1026.52 1.19460
1026.54 1.27768
1026.56 1.36258
1026.58 1.45767
1026.61 1.55462
1026.63 1.65787
1026.65 1.76773
1026.67 1.89019
1026.69 2.01441
1026.71 2.15253
1026.73 2.29227
1026.76 2.44723
1026.78 2.60357
1026.80 2.76838
1026.82 2.94189
1026.84 3.13320
1026.86 3.32512
1026.88 3.53611
1026.90 3.74713
1026.93 3.97840
1026.95 4.20898
1026.97 4.44921
1026.99 4.69910
1027.01 4.98386
1027.04 5.28010
1027.08 5.90645
1027.13 6.57630
1027.17 7.27092
1027.22 8.01724
1027.26 8.77790
1027.35 10.3833
1027.46 12.3312
1027.52 13.2859
1027.57 14.2045
1027.63 15.2068
1027.70 16.0937
1027.74 16.6727
1027.79 17.1637
1027.82 17.4630
1027.85 17.7108
1027.85 17.7467
1027.87 17.8728
1027.89 17.9820
1027.93 18.1345
1027.95 18.2178
1027.99 18.2660
1028.00 18.2702
1028.02 18.2590
1028.06 18.1707
1028.11 17.9856
1028.15 17.7084
1028.20 17.3065
1028.24 16.8531
1028.29 16.3256
1028.35 15.5017
1028.41 14.5777
1028.45 13.8505
1028.50 13.0923
1028.58 11.5215
1028.67 10.0102
1028.75 8.54441
1028.79 7.84327
1028.84 7.16959
1028.88 6.52710
1028.92 5.91871
1028.96 5.39947
1029.00 4.91099
1029.03 4.45390
1029.07 4.02839
1029.09 3.82743
1029.11 3.63426
1029.13 3.44882
1029.15 3.27100
1029.17 3.10069
1029.19 2.93778
1029.20 2.78211
1029.22 2.63354
1029.24 2.49190
1029.26 2.35702
1029.28 2.22872
1029.30 2.10680
1029.32 1.99108
1029.34 1.88135
1029.36 1.77742
1029.38 1.67907
1029.41 1.49830
1029.45 1.33738
1029.49 1.19467
1029.53 1.07168
1029.56 0.960236
1029.60 0.862402
1029.64 0.776772
1029.68 0.702035
1029.72 0.636972
1029.75 0.580462
1029.79 0.531480
1029.83 0.489098
1029.87 0.452476
1029.91 0.420865
1029.94 0.393599
1029.98 0.370087
1030.02 0.349810
1030.06 0.332313
1030.13 0.304453
1030.21 0.283223
1030.29 0.267149
1030.36 0.254847
1030.44 0.245432
1030.51 0.237952
1030.59 0.232045
1030.74 0.223674
1030.93 0.217462
1031.12 0.214663
1031.35 0.214587
1031.57 0.217377
1031.79 0.222754
1032.02 0.230633
1032.24 0.241230
1032.46 0.254779
1032.58 0.262873
1032.69 0.271949
1032.80 0.282125
1032.91 0.293437
1033.07 0.312266
1033.23 0.334737
1033.31 0.347654
1033.39 0.361927
1033.47 0.377794
1033.55 0.395332
1033.63 0.415404
1033.71 0.438377
1033.79 0.465055
1033.87 0.496138
1033.95 0.533989
1034.03 0.580493
1034.07 0.607931
1034.11 0.638804
1034.15 0.673699
1034.19 0.712255
1034.23 0.762075
1034.28 0.819809
1034.32 0.886934
1034.36 0.965171
1034.41 1.05652
1034.45 1.16327
1034.47 1.22324
1034.50 1.28807
1034.52 1.35815
1034.54 1.43389
1034.56 1.51572
1034.58 1.60410
1034.61 1.69949
1034.63 1.80242
1034.65 1.91341
1034.67 2.03300
1034.69 2.16179
1034.72 2.30036
1034.74 2.44934
1034.76 2.60937
1034.78 2.78112
1034.80 2.96526
1034.83 3.16249
1034.85 3.37352
1034.87 3.59907
1034.89 3.82858
1034.92 4.13293
1034.94 4.46077
1034.97 4.81329
1035.00 5.19168
1035.02 5.59709
1035.05 6.03065
1035.07 6.49340
1035.10 6.98636
1035.13 7.51042
1035.15 8.06641
1035.18 8.65504
1035.20 9.27688
1035.23 9.93237
1035.26 10.6218
1035.28 11.3453
1035.31 12.0729
1035.34 13.1754
1035.38 14.3410
1035.41 15.5674
1035.45 16.8515
1035.49 18.1892
1035.52 19.5754
1035.56 21.0039
1035.59 22.4678
1035.64 24.2933
1035.68 26.1432
1035.77 29.8004
1035.85 33.0491
1035.90 35.0376
1035.95 36.8858
1036.00 38.3136
1036.04 39.5947
1036.07 40.3744
1036.10 41.0716
1036.15 41.9350
1036.19 42.5972
1036.23 43.0401
1036.28 43.2856
1036.30 43.3134
1036.31 43.3098
1036.34 43.2391
1036.36 43.0859
1036.41 42.6845
1036.45 42.1223
1036.50 41.0986
1036.54 40.1319
1036.58 39.0445
1036.62 37.8285
1036.66 36.4987
1036.73 33.8306
1036.81 30.9774
1036.89 27.6259
1036.97 24.2918
1037.04 21.4837
1037.11 18.8018
1037.14 17.5055
1037.17 16.2939
1037.21 15.0998
1037.24 13.9945
1037.29 12.6475
1037.31 12.0103
1037.33 11.3976
1037.35 10.8096
1037.38 10.2461
1037.40 9.70730
1037.42 9.19286
1037.44 8.70260
1037.46 8.23620
1037.49 7.79329
1037.51 7.37343
1037.53 6.97613
1037.55 6.60088
1037.57 6.24709
1037.59 5.92885
1037.62 5.61526
1037.64 5.32130
1037.66 5.04630
1037.68 4.78960
1037.70 4.55052
1037.73 4.32840
1037.75 4.12256
1037.77 3.94067
1037.79 3.76479
1037.81 3.60331
1037.84 3.45561
1037.86 3.32695
1037.88 3.20455
1037.90 3.09429
1037.92 2.99569
1037.94 2.91201
1037.96 2.83815
1037.98 2.77663
1038.00 2.72343
1038.02 2.67832
1038.04 2.64107
1038.06 2.61150
1038.08 2.58946
1038.10 2.57482
1038.12 2.56747
1038.14 2.56736
1038.16 2.57444
1038.18 2.58871
1038.20 2.61021
1038.22 2.63898
1038.24 2.67513
1038.26 2.71877
1038.29 2.77284
1038.31 2.83240
1038.33 2.90004
1038.35 2.97604
1038.37 3.06069
1038.39 3.15432
1038.41 3.25730
1038.43 3.37002
1038.45 3.49292
1038.47 3.62646
1038.49 3.77116
1038.51 3.92753
1038.53 4.09614
1038.55 4.27760
1038.57 4.47252
1038.59 4.68158
1038.61 4.95206
1038.63 5.24512
1038.66 5.56203
1038.68 5.88937
1038.70 6.25692
1038.73 6.65241
1038.75 7.07727
1038.78 7.51334
1038.80 7.99998
1038.82 8.52034
1038.85 9.07592
1038.87 9.64272
1038.89 10.2714
1038.92 10.9109
1038.94 11.6180
1038.96 12.3351
1038.98 12.9907
1039.00 13.6769
1039.02 14.3942
1039.04 15.1432
1039.06 15.9243
1039.08 16.7379
1039.10 17.5842
1039.12 18.4636
1039.14 19.3761
1039.16 20.3218
1039.20 22.3120
1039.24 24.4323
1039.28 26.6786
1039.31 28.4425
1039.34 30.0230
1039.37 31.5857
1039.42 34.8920
1039.47 38.3332
1039.52 41.8753
1039.60 47.6075
1039.68 53.2344
1039.73 56.4423
1039.77 59.5239
1039.81 62.0139
1039.85 64.3533
1039.89 66.5674
1039.93 68.5226
1039.97 70.2521
1040.01 71.7011
1040.04 72.6743
1040.08 73.4813
1040.11 74.2348
1040.15 74.7116
1040.20 74.9442
1040.21 74.9266
1040.25 74.6901
1040.29 74.1810
1040.34 72.9735
1040.40 71.2001
1040.45 69.1875
1040.50 66.8606
1040.55 64.1108
1040.60 61.0777
1040.67 56.8212
1040.73 52.3041
1040.84 45.0180
1040.94 37.8097
1040.99 34.3132
1041.04 31.0242
1041.09 27.8419
1041.15 24.9095
1041.17 23.5451
1041.20 22.2304
1041.22 20.9663
1041.24 19.8009
1041.27 18.6375
1041.29 17.5691
1041.32 16.5065
1041.34 15.5343
1041.37 14.5709
1041.39 13.6926
1041.42 12.8252
1041.44 12.0372
1041.47 11.2616
1041.49 10.5592
1041.51 9.87002
1041.54 9.24782
1041.56 8.61564
1041.59 8.02518
1041.62 7.47455
1041.64 6.98086
1041.67 6.50276
1041.69 6.05879
1041.72 5.64704
1041.74 5.27978
1041.77 4.92585
1041.80 4.59873
1041.82 4.29669
1041.85 4.02838
1041.87 3.77076
1041.90 3.53348
1041.93 3.31508
1041.95 3.12158
1041.97 2.96373
1041.99 2.82319
1042.01 2.69190
1042.04 2.56927
1042.06 2.45474
1042.08 2.34776
1042.10 2.24784
1042.12 2.15448
1042.14 2.06324
1042.16 1.98197
1042.20 1.83489
1042.25 1.70608
1042.29 1.59301
1042.33 1.49127
1042.37 1.40366
1042.42 1.32602
1042.46 1.25696
1042.50 1.19528
1042.54 1.13996
1042.58 1.09012
1042.63 1.04503
1042.68 0.994854
1042.73 0.950831
1042.78 0.910440
1042.83 0.874600
1042.88 0.841374
1042.93 0.811613
1042.99 0.783789
1043.04 0.758680
1043.14 0.713606
1043.24 0.674842
1043.35 0.641260
1043.45 0.612018
1043.54 0.588569
1043.64 0.567806
1043.73 0.549412
1043.82 0.533289
1043.92 0.518876
1044.01 0.506174
1044.11 0.495031
1044.20 0.485418
1044.29 0.477019
1044.39 0.469857
1044.57 0.459001
1044.76 0.452313
1044.95 0.449520
1045.05 0.449591
1045.15 0.450797
1045.26 0.453145
1045.36 0.456652
1045.46 0.461350
1045.57 0.467283
1045.67 0.474508
1045.77 0.483100
1045.88 0.493149
1045.98 0.504765
1046.08 0.518084
1046.18 0.533266
1046.29 0.550506
1046.39 0.570037
1046.49 0.592142
1046.60 0.617164
1046.70 0.645818
1046.80 0.678079
1046.91 0.714864
1047.01 0.757022
1047.11 0.805669
1047.16 0.833152
1047.22 0.862314
1047.27 0.894587
1047.32 0.929060
1047.37 0.967498
1047.42 1.00891
1047.47 1.05082
1047.52 1.09688
1047.56 1.14774
1047.61 1.20419
1047.66 1.26715
1047.70 1.33775
1047.75 1.41732
1047.80 1.50542
1047.84 1.60774
1047.89 1.72471
1047.91 1.79093
1047.94 1.85899
1047.96 1.93192
1047.98 2.01014
1048.01 2.09786
1048.03 2.18827
1048.05 2.28978
1048.08 2.39451
1048.10 2.51219
1048.12 2.63366
1048.15 2.76432
1048.17 2.90487
1048.20 3.07661
1048.22 3.26310
1048.25 3.46558
1048.27 3.68532
1048.30 3.92372
1048.33 4.18222
1048.35 4.46233
1048.38 4.75354
1048.40 5.08074
1048.43 5.43446
1048.46 5.81648
1048.48 6.21220
1048.51 6.65508
1048.53 7.13181
1048.56 7.64431
1048.58 8.17266
1048.61 8.76101
1048.64 9.39091
1048.66 10.0643
1048.69 10.7545
1048.71 11.5185
1048.74 12.3312
1048.76 13.1945
1048.79 14.0734
1048.82 15.0397
1048.84 16.0605
1048.87 17.1367
1048.89 18.2244
1048.92 19.4113
1048.94 20.6063
1048.97 21.9050
1048.99 23.2072
1049.01 24.2316
1049.04 25.6812
1049.07 27.1850
1049.09 28.7412
1049.12 30.2852
1049.14 31.9381
1049.17 33.6362
1049.22 37.0856
1049.26 39.8848
1049.30 42.7481
1049.38 48.5146
1049.48 56.0069
1049.53 59.6526
1049.58 63.0623
1049.64 66.3097
1049.69 69.2128
1049.73 71.2596
1049.77 73.0780
1049.82 75.0313
1049.87 76.5650
1049.90 77.2649
1049.93 77.7591
1049.97 78.0886
1050.00 78.1932
1050.01 78.1732
1050.06 77.8500
1050.10 77.1566
1050.14 76.2922
1050.18 75.1806
1050.21 73.8335
1050.25 72.3100
1050.29 70.3893
1050.33 68.3066
1050.36 66.2798
1050.40 64.1218
1050.47 59.5538
1050.54 54.3999
1050.61 49.0782
1050.71 42.2991
1050.75 39.0257
1050.80 35.8444
1050.84 33.3689
1050.87 30.9795
1050.91 28.6851
1050.95 26.5509
1050.98 24.4636
1051.02 22.5398
1051.06 20.6752
1051.09 18.9716
1051.13 17.3342
1051.17 15.8502
1051.20 14.4351
1051.24 13.1624
1051.26 12.5309
1051.28 11.9576
1051.29 11.4080
1051.31 10.8817
1051.33 10.3779
1051.35 9.89622
1051.37 9.43595
1051.38 8.99647
1051.40 8.55444
1051.42 8.15573
1051.44 7.77586
1051.46 7.41420
1051.48 7.05147
1051.49 6.72519
1051.51 6.41515
1051.53 6.12070
1051.55 5.82613
1051.57 5.56179
1051.58 5.31117
1051.60 5.07367
1051.62 4.83657
1051.64 4.62423
1051.66 4.42328
1051.68 4.23318
1051.69 4.04371
1051.71 3.87429
1051.73 3.71417
1051.75 3.56289
1051.77 3.41229
1051.79 3.27776
1051.80 3.15073
1051.82 3.03079
1051.84 2.91147
1051.86 2.80493
1051.89 2.60943
1051.93 2.43064
1051.97 2.27580
1052.00 2.13404
1052.04 2.01105
1052.08 1.89819
1052.11 1.79999
1052.15 1.70958
1052.19 1.63062
1052.22 1.55760
1052.26 1.49354
1052.30 1.43402
1052.33 1.38153
1052.37 1.33252
1052.41 1.28908
1052.44 1.24831
1052.48 1.21200
1052.55 1.14795
1052.62 1.09700
1052.68 1.05357
1052.75 1.01527
1052.82 0.982412
1052.88 0.953362
1052.95 0.928480
1053.02 0.906912
1053.08 0.888345
1053.15 0.872312
1053.21 0.859093
1053.28 0.848129
1053.35 0.839627
1053.41 0.833241
1053.48 0.829102
1053.55 0.827063
1053.61 0.827116
1053.68 0.829325
1053.75 0.833666
1053.81 0.840340
1053.88 0.849247
1053.95 0.860796
1054.01 0.874821
1054.08 0.891702
1054.14 0.911730
1054.21 0.935662
1054.28 0.963268
1054.34 0.995493
1054.41 1.03313
1054.48 1.07794
1054.54 1.12993
1054.61 1.19147
1054.64 1.22652
1054.67 1.26485
1054.71 1.31222
1054.75 1.36336
1054.78 1.42180
1054.82 1.48518
1054.86 1.55795
1054.89 1.63718
1054.93 1.72850
1054.97 1.82829
1055.00 1.94363
1055.04 2.06996
1055.08 2.21625
1055.11 2.37669
1055.15 2.56261
1055.17 2.66155
1055.18 2.76652
1055.20 2.88423
1055.22 3.00268
1055.24 3.12828
1055.26 3.26142
1055.29 3.50124
1055.32 3.76522
1055.35 4.05553
1055.38 4.37443
1055.41 4.72434
1055.44 5.10774
1055.47 5.52723
1055.50 5.96957
1055.53 6.46794
1055.56 7.01055
1055.59 7.60022
1055.62 8.21764
1055.65 8.90813
1055.68 9.65401
1055.71 10.4580
1055.73 11.2927
1055.75 11.8714
1055.77 12.4434
1055.79 13.0390
1055.81 13.6587
1055.83 14.3393
1055.84 15.0095
1055.88 16.4256
1055.92 17.9873
1055.95 19.6113
1055.99 21.3875
1056.03 23.2186
1056.06 24.9296
1056.09 26.6593
1056.12 28.5160
1056.15 30.3796
1056.18 32.3652
1056.22 34.3430
1056.25 36.4338
1056.28 38.4995
1056.32 41.0054
1056.35 43.4724
1056.42 48.4292
1056.48 52.5031
1056.54 56.4358
1056.62 60.9037
1056.65 62.9341
1056.69 64.8257
1056.73 66.6068
1056.76 68.2050
1056.80 69.5692
1056.83 70.7316
1056.88 71.8616
1056.91 72.4406
1056.94 72.8596
1056.97 73.1211
1057.00 73.2066
1057.02 73.1784
1057.06 72.9135
1057.10 72.3724
1057.13 71.7723
1057.15 71.0444
1057.21 69.2463
1057.26 67.2773
1057.31 65.0261
1057.36 61.9910
1057.42 58.6907
1057.48 55.0800
1057.53 51.2905
1057.59 47.3966
1057.65 43.5381
1057.70 39.7095
1057.76 35.9664
1057.82 32.2937
1057.87 28.8011
1057.90 27.1039
1057.93 25.5208
1057.96 23.9946
1057.99 22.5275
1058.03 20.3445
1058.07 18.3586
1058.10 17.3994
1058.12 16.4785
1058.14 15.5957
1058.16 14.7883
1058.18 13.9788
1058.20 13.2061
1058.23 12.4695
1058.25 11.7993
1058.27 11.1309
1058.29 10.4962
1058.31 9.89423
1058.33 9.34920
1058.36 8.64239
1058.39 8.00833
1058.42 7.39931
1058.45 6.85496
1058.48 6.33392
1058.51 5.86976
1058.53 5.44154
1058.56 5.04702
1058.59 4.67161
