Er-166(n,tot) ENDFB-8.0
50.9945 11.6853
51.0220 11.5111
51.0495 11.3472
51.0769 11.1928
51.1044 11.0471
51.1319 10.9097
51.1868 10.6568
51.2418 10.4301
51.2967 10.2262
51.3517 10.0423
51.4066 9.87611
51.4652 9.71619
51.5238 9.57237
51.5824 9.44305
51.6410 9.32696
51.6996 9.22297
51.7582 9.13026
51.8169 9.04816
51.8755 8.97619
51.9560 8.89317
51.9963 8.85847
52.0366 8.82834
52.0769 8.80280
52.1172 8.78197
52.1575 8.76596
52.1978 8.75497
52.2381 8.74922
52.2784 8.74902
52.3187 8.75473
52.3590 8.76679
52.3993 8.78573
52.4396 8.81220
52.4799 8.84697
52.5202 8.89100
52.5605 8.94543
52.6007 9.01161
52.6410 9.09120
52.6813 9.18619
52.7216 9.29904
52.7619 9.43270
52.8022 9.59090
52.8224 9.68063
52.8425 9.77828
52.8773 9.96809
52.8947 10.0742
52.9121 10.1888
52.9295 10.3126
52.9469 10.4464
52.9643 10.5913
52.9817 10.7485
52.9991 10.9191
53.0165 11.1048
53.0339 11.3071
53.0513 11.5282
53.0687 11.7702
53.0861 12.0359
53.1035 12.3284
53.1209 12.6513
53.1410 13.0697
53.1612 13.5437
53.1713 13.8052
53.1813 14.0847
53.1914 14.3843
53.2015 14.7063
53.2115 15.0533
53.2216 15.4274
53.2317 15.8322
53.2418 16.2713
53.2518 16.7495
53.2619 17.2706
53.2720 17.8407
53.2820 18.4663
53.2912 19.0897
53.3004 19.7715
53.3095 20.5190
53.3187 21.3402
53.3278 22.2444
53.3370 23.2419
53.3462 24.3445
53.3553 25.5636
53.3645 26.9164
53.3736 28.4177
53.3828 30.0850
53.3919 31.9357
53.4011 33.9949
53.4103 36.2836
53.4194 38.8263
53.4286 41.6462
53.4336 43.3289
53.4387 45.1097
53.4437 46.9936
53.4487 48.9814
53.4538 51.0863
53.4588 53.3050
53.4638 55.6516
53.4689 58.1221
53.4739 60.7314
53.4789 63.4802
53.4840 66.3737
53.4890 69.4107
53.4941 72.6083
53.4991 75.9587
53.5041 79.4800
53.5092 83.1625
53.5142 87.0251
53.5192 91.0646
53.5293 99.6789
53.5394 109.046
53.5495 119.163
53.5595 130.055
53.5696 141.698
53.5797 154.084
53.5897 167.184
53.5966 176.508
53.6035 186.126
53.6104 196.017
53.6172 206.155
53.6241 216.511
53.6310 227.055
53.6378 237.750
53.6447 248.544
53.6534 262.330
53.6621 276.140
53.6708 289.879
53.6795 303.443
53.6896 318.784
53.6996 333.578
53.7097 347.652
53.7198 360.838
53.7299 372.980
53.7399 383.898
53.7493 392.806
53.7586 400.447
53.7686 407.109
53.7785 412.132
53.7893 415.631
53.8000 417.094
53.8108 416.497
53.8215 413.849
53.8298 410.458
53.8380 405.929
53.8463 400.304
53.8545 393.637
53.8691 379.509
53.8836 362.750
53.8982 343.815
53.9127 323.202
53.9260 303.417
53.9392 283.060
53.9524 262.476
53.9656 242.000
53.9802 219.942
53.9948 198.726
54.0093 178.606
54.0166 169.017
54.0239 159.786
54.0325 149.333
54.0411 139.403
54.0497 130.007
54.0583 121.150
54.0669 112.831
54.0755 105.045
54.0841 97.7816
54.0926 91.0342
54.0999 85.7000
54.1072 80.7057
54.1145 76.0382
54.1218 71.6894
54.1290 67.6329
54.1363 63.8649
54.1436 60.3599
54.1509 57.1124
54.1581 54.0984
54.1654 51.3076
54.1727 48.7256
54.1800 46.3414
54.1872 44.1348
54.1945 42.0989
54.2018 40.2157
54.2091 38.4784
54.2163 36.8713
54.2236 35.3862
54.2309 34.0134
54.2382 32.7454
54.2455 31.5701
54.2527 30.4814
54.2600 29.4720
54.2673 28.5364
54.2746 27.6659
54.2818 26.8561
54.2891 26.1017
54.2964 25.3990
54.3037 24.7418
54.3110 24.1269
54.3182 23.5509
54.3255 23.0113
54.3394 22.0678
54.3533 21.2263
54.3672 20.4711
54.3811 19.7901
54.3950 19.1729
54.4089 18.6113
54.4227 18.0981
54.4366 17.6274
54.4505 17.1943
54.4644 16.7946
54.4783 16.4246
54.4922 16.0814
54.5061 15.7622
54.5200 15.4649
54.5339 15.1873
54.5478 14.9279
54.5650 14.6293
54.5822 14.3536
54.5994 14.0985
54.6166 13.8622
54.6338 13.6429
54.6510 13.4391
54.6854 13.0735
54.7198 12.7566
54.7542 12.4816
54.7886 12.2431
54.8229 12.0368
54.8547 11.8717
54.8864 11.7288
54.9182 11.6063
54.9499 11.5026
54.9791 11.4232
55.0082 11.3580
55.0373 11.3064
55.0664 11.2681
55.0955 11.2428
55.1246 11.2304
55.1537 11.2309
55.1828 11.2444
55.2119 11.2712
55.2410 11.3117
55.2701 11.3664
55.2992 11.4360
55.3283 11.5212
55.3574 11.6231
55.3865 11.7429
55.4156 11.8820
55.4500 12.0737
55.4844 12.2980
55.5188 12.5591
55.5532 12.8617
55.5876 13.2119
55.6220 13.6168
55.6564 14.0852
55.6736 14.3465
55.6908 14.6277
55.7199 15.1550
55.7490 15.7549
55.7636 16.0862
55.7782 16.4403
55.7927 16.8194
55.8073 17.2258
55.8218 17.6624
55.8364 18.1312
55.8509 18.6359
55.8655 19.1801
55.8800 19.7683
55.8946 20.4044
55.9091 21.0944
55.9237 21.8447
55.9349 22.4707
55.9462 23.1412
55.9574 23.8605
55.9687 24.6331
55.9799 25.4663
55.9912 26.3654
56.0024 27.3398
56.0136 28.3968
56.0249 29.5487
56.0361 30.8068
56.0474 32.1854
56.0586 33.6996
56.0699 35.3714
56.0811 37.2203
56.0924 39.2756
56.1036 41.5642
56.1109 43.1883
56.1182 44.9363
56.1255 46.8200
56.1327 48.8496
56.1400 51.0446
56.1473 53.4143
56.1546 55.9821
56.1618 58.7588
56.1691 61.7718
56.1764 65.0339
56.1837 68.5768
56.1909 72.4151
56.1982 76.5854
56.2018 78.8017
56.2055 81.1039
56.2091 83.5082
56.2128 86.0124
56.2164 88.6202
56.2200 91.3282
56.2253 95.4830
56.2306 99.8794
56.2359 104.538
56.2412 109.474
56.2465 114.710
56.2518 120.241
56.2571 126.091
56.2624 132.275
56.2677 138.821
56.2730 145.718
56.2782 152.994
56.2835 160.663
56.2888 168.740
56.2941 177.239
56.2994 186.173
56.3047 195.558
56.3090 203.544
56.3133 211.825
56.3176 220.423
56.3219 229.346
56.3262 238.597
56.3305 248.182
56.3348 258.106
56.3391 268.371
56.3431 278.154
56.3470 288.208
56.3543 307.462
56.3616 327.718
56.3689 348.972
56.3761 371.180
56.3834 394.385
56.3907 418.493
56.3980 443.533
56.4052 469.388
56.4125 496.072
56.4198 523.480
56.4271 551.536
56.4344 580.111
56.4416 609.183
56.4489 638.567
56.4635 697.947
56.4780 757.250
56.4926 815.245
56.5071 870.782
56.5217 922.525
56.5362 969.269
56.5508 1009.84
56.5592 1030.03
56.5676 1047.61
56.5760 1062.45
56.5844 1074.40
56.5972 1086.87
56.6100 1092.09
56.6196 1091.19
56.6293 1086.18
56.6389 1077.13
56.6485 1064.15
56.6581 1047.44
56.6729 1014.79
56.6878 974.664
56.7023 929.118
56.7169 878.626
56.7281 836.975
56.7394 793.717
56.7506 749.380
56.7618 704.507
56.7909 589.352
56.8055 534.073
56.8200 481.359
56.8346 431.691
56.8419 408.127
56.8491 385.500
56.8564 363.777
56.8637 343.033
56.8710 323.223
56.8782 304.403
56.8852 287.307
56.8921 271.101
56.8991 255.725
56.9060 241.208
56.9130 227.485
56.9199 214.574
56.9268 202.429
56.9338 191.021
56.9407 180.306
56.9477 170.286
56.9546 160.911
56.9615 152.152
56.9685 143.964
56.9754 136.339
56.9824 129.234
56.9893 122.617
56.9966 116.169
57.0039 110.199
57.0111 104.660
57.0184 99.5349
57.0257 94.7806
57.0330 90.3820
57.0402 86.3006
57.0475 82.5225
57.0548 79.0141
57.0621 75.7631
57.0693 72.7403
57.0766 69.9350
57.0839 67.3220
57.0912 64.8924
57.0984 62.6276
57.1057 60.5139
57.1150 58.0208
57.1242 55.7291
57.1335 53.6180
57.1427 51.6687
57.1520 49.8648
57.1613 48.1916
57.1705 46.6360
57.1798 45.1880
57.1890 43.8343
57.1983 42.5674
57.2076 41.3794
57.2168 40.2643
57.2261 39.2133
57.2353 38.2221
57.2446 37.2857
57.2538 36.4006
57.2684 35.1005
57.2829 33.9015
57.2975 32.7922
57.3120 31.7628
57.3266 30.8051
57.3411 29.9119
57.3557 29.0770
57.3702 28.2953
57.3848 27.5613
57.3993 26.8711
57.4139 26.2211
57.4284 25.6080
57.4430 25.0288
57.4575 24.4809
57.4721 23.9619
57.4866 23.4700
57.5157 22.5584
57.5448 21.7330
57.5739 20.9825
57.6030 20.2980
57.6321 19.6710
57.6612 19.0951
57.6903 18.5646
57.7194 18.0747
57.7459 17.6606
57.7723 17.2738
57.7988 16.9116
57.8252 16.5719
57.8517 16.2526
57.8781 15.9523
57.9046 15.6691
57.9310 15.4019
57.9575 15.1491
57.9839 14.9100
58.0104 14.6834
58.0368 14.4684
58.0897 14.0699
58.1426 13.7088
58.1717 13.5243
58.2008 13.3490
58.2590 13.0233
58.3172 12.7271
58.3754 12.4569
58.4336 12.2094
58.4918 11.9819
58.5500 11.7723
58.6082 11.5786
58.6558 11.4306
58.7034 11.2914
58.7510 11.1602
58.7986 11.0362
58.8462 10.9189
58.8939 10.8077
58.9415 10.7023
58.9891 10.6021
59.0367 10.5067
59.0843 10.4160
59.1795 10.2468
59.2748 10.0925
59.3700 9.95106
59.4282 9.87032
59.4864 9.79353
59.5446 9.72038
59.6028 9.65063
59.7191 9.52038
59.8355 9.40115
59.9519 9.29158
60.0683 9.19050
60.1847 9.09695
60.3011 9.01007
60.3910 8.94706
60.4810 8.88733
60.5709 8.83064
60.6608 8.77678
60.7508 8.72550
60.8407 8.67658
61.0206 8.58503
61.2005 8.50104
61.3803 8.42369
61.5602 8.35217
61.7401 8.28579
61.8565 8.24529
61.9728 8.20655
62.2056 8.13386
62.4384 8.06684
62.6712 8.00476
62.9040 7.94701
63.1367 7.89308
63.3695 7.84253
63.6023 7.79499
63.8033 7.75611
64.0044 7.71911
64.2054 7.68387
64.4064 7.65005
64.6075 7.61757
64.8085 7.58637
65.2106 7.52746
65.6126 7.47262
66.0147 7.42129
66.4168 7.37298
66.8188 7.32731
67.1574 7.29067
67.4960 7.25549
67.8346 7.22164
68.1732 7.18899
68.5118 7.15741
68.8503 7.12689
69.5275 7.06835
70.2047 7.01268
70.8818 6.95947
71.5590 6.90832
72.2362 6.85888
72.7440 6.82277
73.2519 6.78734
74.2677 6.71813
75.2834 6.65075
76.2992 6.58455
77.2303 6.52457
78.1614 6.46491
79.0925 6.40531
80.0236 6.34551
80.9547 6.28526
81.8858 6.22432
82.8169 6.16245
83.7480 6.09945
84.6791 6.03501
85.6102 5.96895
86.5413 5.90098
87.4724 5.83076
88.4035 5.75809
89.3346 5.68251
89.8002 5.64356
90.2657 5.60369
90.7313 5.56295
91.1968 5.52128
91.8317 5.46271
92.4665 5.40205
93.1014 5.33911
93.7362 5.27371
94.0537 5.24018
94.3711 5.20582
94.6885 5.17071
95.0059 5.13485
95.3233 5.09820
95.6408 5.06072
95.9582 5.02240
96.2756 4.98319
96.7412 4.92400
97.2067 4.86274
97.6723 4.79929
97.9050 4.76672
98.1378 4.73357
98.3706 4.69983
98.6034 4.66551
98.8361 4.63059
99.0689 4.59507
99.3017 4.55896
99.5345 4.52228
99.7672 4.48502
100.000 4.44724
100.300 4.39789
100.599 4.34780
100.898 4.29710
101.198 4.24606
101.348 4.22047
101.497 4.19492
101.647 4.16946
101.797 4.14413
101.946 4.11902
102.096 4.09421
102.246 4.06983
102.396 4.04599
102.579 4.01778
102.762 3.99091
102.945 3.96576
103.127 3.94280
103.310 3.92260
103.493 3.90587
103.676 3.89351
103.859 3.88661
104.026 3.88622
104.192 3.89277
104.275 3.89913
104.359 3.90786
104.442 3.91921
104.525 3.93345
104.608 3.95096
104.691 3.97208
104.774 3.99721
104.858 4.02677
104.941 4.06135
105.024 4.10152
105.107 4.14799
105.190 4.20153
105.282 4.26982
105.373 4.34925
105.465 4.44142
105.556 4.54821
105.648 4.67185
105.739 4.81498
105.831 4.98072
105.922 5.17261
105.997 5.35257
106.072 5.55580
106.147 5.78624
106.222 6.04728
106.296 6.34436
106.334 6.50781
106.371 6.68237
106.409 6.86947
106.446 7.06908
106.484 7.28276
106.521 7.51170
106.546 7.67388
106.571 7.84388
106.596 8.02215
106.621 8.20841
106.646 8.40468
106.671 8.60992
106.696 8.82639
106.721 9.05299
106.738 9.22111
106.756 9.39538
106.774 9.57608
106.791 9.76240
106.809 9.95679
106.827 10.1585
106.844 10.3679
106.862 10.5841
106.879 10.7957
106.895 11.0150
106.912 11.2438
106.929 11.4797
106.945 11.7259
106.962 11.9801
106.985 12.3467
107.008 12.7313
107.019 12.9332
107.030 13.1387
107.042 13.3499
107.053 13.5668
107.065 13.7916
107.076 14.0208
107.088 14.2584
107.099 14.5006
107.111 14.7520
107.122 15.0083
107.133 15.2743
107.145 15.5458
107.156 15.8276
107.168 16.1153
107.179 16.4142
107.191 16.7194
107.202 17.0367
107.214 17.3608
107.225 17.6949
107.236 18.0394
107.249 18.4295
107.261 18.8332
107.274 19.2510
107.286 19.6801
107.299 20.1281
107.311 20.5923
107.324 21.0734
107.336 21.5683
107.348 22.0436
107.359 22.5311
107.371 23.0400
107.382 23.5623
107.393 24.1080
107.405 24.6684
107.416 25.2491
107.428 25.8512
107.439 26.4813
107.451 27.1295
107.462 27.8024
107.473 28.5012
107.485 29.2338
107.496 29.9890
107.508 30.7744
107.519 31.5918
107.531 32.4506
107.542 33.3378
107.553 34.2709
107.565 35.2361
107.576 36.2526
107.588 37.3055
107.599 38.4061
107.611 39.5575
107.622 40.7739
107.633 42.0377
107.645 43.3752
107.656 44.7673
107.668 46.2434
107.679 47.7830
107.691 49.4043
107.702 51.1138
107.714 52.9345
107.725 54.8426
107.736 56.8803
107.748 59.0217
107.759 61.3152
107.771 63.7328
107.782 66.3070
107.794 69.0525
107.805 72.0121
107.816 75.1530
107.828 78.5510
107.839 82.1702
107.851 86.1001
107.862 90.3010
107.874 94.8378
107.885 99.7461
107.894 103.862
107.903 108.197
107.912 112.873
107.920 117.809
107.929 123.142
107.938 128.781
107.947 134.812
107.956 141.267
107.965 148.262
107.973 155.676
107.982 163.718
107.991 172.248
108.000 181.506
108.009 191.332
108.018 201.874
108.026 213.186
108.032 221.089
108.038 229.220
108.044 237.729
108.049 246.632
108.055 255.947
108.061 265.689
108.066 275.878
108.072 286.532
108.078 297.867
108.084 309.514
108.089 321.681
108.095 334.388
108.101 347.655
108.106 361.502
108.112 375.948
108.118 391.012
108.129 423.371
108.141 458.174
108.152 496.190
108.164 536.908
108.175 581.184
108.187 628.380
108.198 679.439
108.209 733.571
108.221 791.803
108.232 853.173
108.244 918.781
108.255 987.474
108.267 1060.41
108.278 1136.24
108.290 1215.46
108.301 1297.89
108.321 1448.05
108.340 1604.97
108.360 1768.37
108.380 1934.30
108.403 2127.89
108.426 2316.92
108.449 2498.01
108.471 2665.07
108.483 2741.39
108.494 2812.34
108.506 2877.34
108.517 2935.84
108.531 2996.87
108.544 3047.06
108.558 3085.78
108.572 3112.56
108.590 3129.13
108.595 3129.83
108.610 3122.19
108.625 3099.77
108.640 3062.94
108.655 3012.32
108.669 2950.56
108.684 2877.95
108.698 2795.12
108.713 2703.23
108.728 2600.64
108.743 2491.17
108.773 2257.28
108.832 1768.14
108.853 1605.18
108.873 1449.39
108.893 1301.77
108.903 1231.13
108.913 1163.69
108.928 1068.96
108.943 980.092
108.958 897.188
108.973 820.261
108.981 783.781
108.988 749.238
108.995 715.678
109.003 683.971
109.010 653.233
109.018 624.253
109.025 596.215
109.033 569.830
109.040 544.349
109.048 520.096
109.055 497.032
109.063 475.399
109.070 454.571
109.077 435.062
109.085 416.302
109.092 398.750
109.100 381.890
109.107 366.129
109.115 351.002
109.122 336.873
109.130 323.319
109.137 310.666
109.145 298.533
109.152 287.209
109.159 276.776
109.166 267.022
109.173 257.772
109.180 248.998
109.188 240.675
109.195 232.778
109.209 218.170
109.223 204.910
109.237 193.025
109.252 182.275
109.266 172.531
109.280 163.619
109.294 155.564
109.308 148.210
109.323 141.478
109.337 135.300
109.351 129.613
109.365 124.364
109.379 119.508
109.394 114.788
109.409 110.413
109.424 106.346
109.439 102.557
109.454 99.0178
109.469 95.7043
109.484 92.5956
109.499 89.6731
109.514 86.9206
109.528 84.3237
109.543 81.8694
109.558 79.5465
109.588 75.2547
109.618 71.3788
109.640 68.7852
109.661 66.3635
109.683 64.0975
109.705 61.9826
109.726 59.9869
109.748 58.1095
109.770 56.3404
109.791 54.6784
109.813 53.1004
109.835 51.6071
109.856 50.1923
109.878 48.8562
109.921 46.3689
109.965 44.1209
109.995 42.6888
110.024 41.3493
110.054 40.0902
110.084 38.9048
110.114 37.7870
110.144 36.7317
110.173 35.7340
110.203 34.7895
110.233 33.8943
110.263 33.0449
110.322 31.4707
110.382 30.0443
110.442 28.7469
110.501 27.5625
110.561 26.4777
110.620 25.4811
110.680 24.5629
110.740 23.7147
110.799 22.9290
110.859 22.1996
110.918 21.5209
110.978 20.8868
111.038 20.2952
111.097 19.7412
111.157 19.2213
111.216 18.7328
111.276 18.2728
111.336 17.8392
111.395 17.4297
111.455 17.0420
111.515 16.6755
111.574 16.3282
111.634 15.9984
111.693 15.6851
111.753 15.3870
111.872 14.8323
111.991 14.3267
112.111 13.8646
112.230 13.4405
112.349 13.0499
112.468 12.6890
112.587 12.3546
112.707 12.0439
112.826 11.7544
112.934 11.5080
113.043 11.2760
113.151 11.0570
113.259 10.8498
113.368 10.6534
113.476 10.4671
113.585 10.2901
113.693 10.1218
113.801 9.96127
113.910 9.80811
114.018 9.66177
114.126 9.52189
114.343 9.25912
114.560 9.01692
114.798 8.77091
115.037 8.54369
115.275 8.33273
115.514 8.13597
115.752 7.95159
115.991 7.77825
116.229 7.61459
116.467 7.45962
116.749 7.28649
117.031 7.12228
117.313 6.96592
117.595 6.81661
117.876 6.67347
118.158 6.53575
118.440 6.40275
118.722 6.27393
118.949 6.17251
119.177 6.07320
119.404 5.97576
119.632 5.88001
119.860 5.78575
120.087 5.69282
120.315 5.60108
120.542 5.51038
120.770 5.42062
120.998 5.33170
121.225 5.24354
121.453 5.15606
121.680 5.06923
121.908 4.98302
122.136 4.89739
122.363 4.81244
122.602 4.72416
122.840 4.63680
123.079 4.55044
123.317 4.46538
123.555 4.38185
123.794 4.30032
124.032 4.22128
124.271 4.14540
124.509 4.07352
124.748 4.00681
124.867 3.97579
124.986 3.94664
125.105 3.91958
125.224 3.89488
125.344 3.87285
125.463 3.85388
125.582 3.83835
125.701 3.82672
125.821 3.81953
125.940 3.81737
126.059 3.82090
126.178 3.83090
126.308 3.85023
126.438 3.87977
126.568 3.92132
126.698 3.97682
126.828 4.04863
126.958 4.13936
127.089 4.25239
127.219 4.39147
127.286 4.47590
127.354 4.56933
127.422 4.67289
127.490 4.78726
127.557 4.91385
127.591 4.98204
127.625 5.05349
127.659 5.12881
127.693 5.20772
127.727 5.29088
127.760 5.37801
127.790 5.45849
127.820 5.54256
127.850 5.63038
127.880 5.72213
127.909 5.81798
127.939 5.91812
127.969 6.02277
127.999 6.13212
128.020 6.21251
128.041 6.29507
128.062 6.38024
128.083 6.46812
128.104 6.55880
128.125 6.65238
128.146 6.74895
128.167 6.84863
128.194 6.98203
128.213 7.07888
128.232 7.17856
128.251 7.28118
128.270 7.38626
128.296 7.53472
128.321 7.68860
128.347 7.84936
128.373 8.01605
128.399 8.19028
128.424 8.37100
128.450 8.55924
128.476 8.75533
128.500 8.94913
128.525 9.15069
128.549 9.36039
128.573 9.57861
128.598 9.80575
128.622 10.0422
128.647 10.2885
128.671 10.5440
128.686 10.7059
128.701 10.8720
128.716 11.0423
128.731 11.2171
128.745 11.3963
128.760 11.5803
128.775 11.7691
128.790 11.9628
128.805 12.1617
128.820 12.3658
128.835 12.5755
128.850 12.7907
128.865 13.0118
128.880 13.2389
128.894 13.4722
128.909 13.7119
128.924 13.9583
128.939 14.2115
128.954 14.4718
128.969 14.7395
128.984 15.0147
128.999 15.2978
129.014 15.5889
129.029 15.8885
129.058 16.5142
129.088 17.1772
129.118 17.8804
129.148 18.6269
129.178 19.4200
129.207 20.2633
129.237 21.1609
129.267 22.1172
129.297 23.1371
129.327 24.2261
129.356 25.3901
129.386 26.6357
129.416 27.9751
129.446 29.4075
129.476 30.9465
129.505 32.6025
129.535 34.3872
129.565 36.3137
129.580 37.3348
129.595 38.3971
129.610 39.5028
129.625 40.6542
129.640 41.8538
129.654 43.1044
129.669 44.4087
129.684 45.7700
129.699 47.1914
129.714 48.6765
129.729 50.2291
129.744 51.8535
129.759 53.5541
129.774 55.3356
129.789 57.2034
129.803 59.1631
129.818 61.2210
129.833 63.3838
129.848 65.6588
129.863 68.0542
129.878 70.5787
129.893 73.2422
129.908 76.0553
129.923 79.0299
129.938 82.1791
129.952 85.5174
129.967 89.0610
129.982 92.8280
129.997 96.8384
130.012 101.115
130.027 105.683
130.042 110.570
130.057 115.809
130.072 121.436
130.087 127.491
130.101 134.020
130.114 139.754
130.126 145.873
130.138 152.411
130.150 159.406
130.162 166.902
130.175 174.944
130.187 183.586
130.199 192.883
130.211 202.897
130.223 213.698
130.236 225.359
130.248 237.963
130.260 251.597
130.272 266.358
130.284 282.350
130.297 299.538
130.304 310.906
130.311 322.693
130.319 335.247
130.326 348.266
130.334 362.134
130.341 376.514
130.349 391.831
130.356 407.711
130.364 424.621
130.371 442.147
130.379 460.803
130.386 480.130
130.393 500.692
130.401 521.981
130.408 544.616
130.416 568.033
130.423 592.909
130.431 618.624
130.438 645.915
130.446 674.096
130.453 703.973
130.460 734.789
130.468 767.418
130.475 801.030
130.490 873.134
130.505 951.386
130.520 1036.04
130.535 1127.31
130.550 1226.03
130.565 1330.97
130.580 1442.80
130.595 1561.43
130.610 1686.71
130.624 1818.38
130.639 1956.05
130.654 2099.23
130.673 2288.83
130.692 2483.78
130.730 2886.08
130.760 3203.11
130.790 3509.43
130.819 3793.78
130.834 3924.13
130.849 4044.76
130.868 4178.36
130.886 4292.31
130.904 4385.41
130.923 4456.07
130.941 4503.99
130.960 4526.03
130.966 4527.61
130.987 4512.71
131.007 4467.70
131.027 4393.67
131.048 4292.38
131.064 4194.82
131.079 4083.82
131.095 3959.48
131.111 3824.94
131.127 3682.97
131.143 3533.60
131.174 3220.24
131.242 2515.77
131.258 2359.17
131.274 2206.82
131.290 2059.55
131.305 1918.94
131.321 1783.75
131.337 1655.31
131.352 1533.91
131.368 1420.43
131.384 1313.46
131.399 1213.73
131.415 1121.11
131.431 1035.93
131.446 956.859
131.462 884.161
131.478 817.510
131.493 756.922
131.505 715.993
131.516 677.731
131.527 641.990
131.539 608.629
131.550 577.509
131.562 548.490
131.573 521.442
131.584 496.234
131.596 472.743
131.607 450.852
131.619 430.447
131.630 411.423
131.641 393.678
131.653 377.119
131.664 361.656
131.676 347.206
131.691 328.824
131.707 312.034
131.723 296.670
131.738 282.668
131.754 269.716
131.770 257.789
131.785 246.780
131.801 236.659
131.817 227.212
131.832 218.434
131.848 210.259
131.864 202.677
131.879 195.539
131.895 188.891
131.911 182.608
131.926 176.736
131.942 171.166
131.958 165.910
131.973 160.941
131.989 156.268
132.020 147.575
132.052 139.749
132.083 132.624
132.114 126.153
132.146 120.215
132.177 114.783
132.207 109.981
132.237 105.547
132.267 101.428
132.297 97.5936
132.327 94.0044
132.357 90.6607
132.387 87.5289
132.417 84.5904
132.447 81.8198
132.476 79.2208
132.506 76.7706
132.536 74.4575
132.566 72.2709
132.596 70.2011
132.626 68.2397
132.656 66.3786
132.687 64.5245
132.719 62.7713
132.781 59.5179
132.844 56.5714
132.907 53.8922
132.969 51.4472
133.032 49.2084
133.095 47.1520
133.157 45.2575
133.203 43.9714
133.249 42.7556
133.294 41.6049
133.340 40.5143
133.385 39.4795
133.431 38.4963
133.522 36.6707
133.613 35.0119
133.705 33.4985
133.796 32.1128
133.887 30.8413
133.950 30.0249
134.012 29.2522
134.075 28.5199
134.138 27.8251
134.200 27.1652
134.263 26.5377
134.326 25.9405
134.388 25.3725
134.451 24.8302
134.514 24.3130
134.577 23.8195
134.639 23.3485
134.702 22.8989
134.765 22.4698
134.827 22.0606
134.890 21.6712
134.981 21.1374
135.055 20.7328
135.129 20.3546
135.203 20.0038
135.278 19.6819
135.352 19.3916
135.389 19.2592
135.426 19.1365
135.463 19.0237
135.500 18.9223
135.537 18.8329
135.574 18.7568
135.625 18.6763
135.676 18.6297
135.702 18.6210
135.728 18.6236
135.753 18.6385
135.779 18.6672
135.805 18.7115
135.830 18.7731
135.856 18.8548
135.882 18.9589
135.907 19.0896
135.933 19.2503
135.959 19.4476
135.984 19.6868
136.000 19.8582
136.016 20.0512
136.031 20.2686
136.047 20.5121
136.063 20.7887
136.078 21.1014
136.094 21.4556
136.110 21.8549
136.125 22.3118
136.141 22.8325
136.157 23.4271
136.172 24.1030
136.188 24.8825
136.204 25.7716
136.219 26.8000
136.235 27.9758
136.247 29.0177
136.259 30.1710
136.271 31.4574
136.283 32.8924
136.296 34.4926
136.308 36.2761
136.320 38.2626
136.332 40.4734
136.344 42.9529
136.356 45.6848
136.368 48.7145
136.380 52.0694
136.392 55.7782
136.405 59.8710
136.417 64.3787
136.429 69.3332
136.437 72.8245
136.444 76.4808
136.452 80.4047
136.460 84.5059
136.468 88.8981
136.476 93.4787
136.484 98.3100
136.491 103.400
136.499 108.827
136.507 114.460
136.515 120.451
136.523 126.654
136.531 133.235
136.539 140.032
136.546 147.130
136.554 154.532
136.561 161.236
136.568 168.175
136.575 175.349
136.581 182.646
136.588 190.285
136.595 198.156
136.608 214.460
136.622 231.774
136.635 249.801
136.649 268.614
136.662 288.145
136.672 301.975
136.681 316.078
136.700 344.803
136.708 358.236
136.722 381.051
136.737 403.830
136.757 435.785
136.785 480.097
136.801 503.377
136.816 525.368
136.832 546.081
136.848 565.109
136.863 582.204
136.879 597.051
136.893 608.100
136.906 617.265
136.925 626.581
136.943 632.007
136.950 633.006
136.964 633.432
136.984 629.994
137.005 621.783
137.021 612.321
137.037 600.295
137.053 585.890
137.069 569.320
137.082 554.328
137.095 538.186
137.121 503.187
137.136 480.245
137.152 456.532
137.184 407.872
137.216 359.231
137.232 335.471
137.248 312.479
137.264 290.119
137.279 268.669
137.295 248.235
137.311 229.013
137.327 210.816
137.343 193.904
137.351 185.792
137.359 178.077
137.367 170.657
137.375 163.529
137.383 156.605
137.390 150.054
137.398 143.706
137.406 137.714
137.414 131.920
137.422 126.463
137.430 121.198
137.438 116.249
137.446 111.483
137.454 107.011
137.462 102.711
137.470 98.6844
137.478 94.8192
137.486 91.2039
137.494 87.7808
137.502 84.5415
137.514 79.8449
137.526 75.5441
137.539 71.6095
137.551 68.0408
137.563 64.7526
137.575 61.7496
137.588 59.0074
137.600 56.5227
137.612 54.2334
137.624 52.1411
137.637 50.2272
137.649 48.4885
137.661 46.8811
137.673 45.4172
137.686 44.0599
137.698 42.8197
137.714 41.3450
137.730 40.0117
137.746 38.8021
137.761 37.7073
137.777 36.7001
137.793 35.7761
137.809 34.9253
137.825 34.1438
137.841 33.4144
137.857 32.7356
137.873 32.1021
137.888 31.5126
137.904 30.9556
137.920 30.4313
137.936 29.9367
137.952 29.4718
137.977 28.7954
138.001 28.1728
138.026 27.5928
138.050 27.0548
138.075 26.5503
138.099 26.0795
138.124 25.6373
138.148 25.2210
138.173 24.8266
138.197 24.4553
138.222 24.1022
138.246 23.7685
138.271 23.4501
138.296 23.1483
138.345 22.5860
138.376 22.2476
138.408 21.9288
138.440 21.6261
138.472 21.3398
138.503 21.0670
138.535 20.8082
138.599 20.3255
138.662 19.8847
138.726 19.4802
