Kr-84(n,g) ENDFB-8.0
Energy(eV) XS(b)
40659.6 0.0164742
40664.4 0.0146842
40667.9 0.0135723
40671.4 0.0125984
40674.9 0.0117366
40678.4 0.0109746
40685.4 0.00968674
40692.4 0.00865295
40697.2 0.00805672
40702.0 0.00753764
40711.7 0.00668697
40721.3 0.00602910
40730.9 0.00551792
40747.6 0.00488836
40764.2 0.00449121
40780.9 0.00426465
40797.5 0.00417405
40816.8 0.00421289
40836.0 0.00440765
40855.3 0.00476931
40864.9 0.00502265
40874.6 0.00533309
40886.8 0.00582574
40899.1 0.00645004
40905.2 0.00682389
40911.3 0.00724697
40917.5 0.00772607
40923.6 0.00826997
40933.2 0.00928312
40938.1 0.00987647
40942.9 0.0105374
40947.7 0.0112791
40952.5 0.0121127
40957.3 0.0130542
40962.1 0.0141222
40971.8 0.0167399
40976.6 0.0183342
40981.4 0.0201670
40983.8 0.0211955
40986.2 0.0223093
40988.6 0.0235168
40991.0 0.0248219
40993.4 0.0262465
40995.9 0.0277992
40998.3 0.0294955
41000.7 0.0313452
41002.4 0.0328147
41004.2 0.0343805
41005.9 0.0360599
41007.7 0.0378637
41009.4 0.0398151
41011.2 0.0419053
41012.9 0.0441598
41014.7 0.0465953
41015.6 0.0478943
41016.4 0.0492306
41017.3 0.0506379
41018.2 0.0520869
41019.1 0.0536141
41019.9 0.0551879
41020.8 0.0568479
41021.7 0.0585600
41022.9 0.0610656
41024.1 0.0637030
41025.3 0.0665277
41026.5 0.0695053
41027.7 0.0726988
41028.3 0.0743580
41028.9 0.0760697
41029.5 0.0778660
41030.1 0.0796898
41030.7 0.0815723
41031.3 0.0835155
41031.9 0.0855558
41032.5 0.0876285
41033.1 0.0897689
41033.7 0.0919794
41034.3 0.0943011
41034.9 0.0966606
41035.5 0.0990978
41036.1 0.101615
41036.8 0.104260
41037.4 0.106948
41038.0 0.109725
41038.6 0.112593
41039.2 0.115556
41039.8 0.118615
41040.4 0.121775
41041.0 0.125037
41041.5 0.128347
41042.1 0.131761
41042.7 0.135282
41043.3 0.138912
41043.9 0.142653
41044.5 0.146506
41045.1 0.150474
41045.7 0.154487
41046.3 0.158686
41046.8 0.163001
41047.4 0.167435
41048.0 0.171985
41048.6 0.176653
41049.2 0.181436
41049.8 0.186332
41050.4 0.191253
41051.3 0.199269
41052.2 0.207438
41053.1 0.215914
41054.0 0.224486
41055.0 0.233305
41055.9 0.242138
41056.8 0.251130
41057.7 0.260027
41059.4 0.276150
41061.0 0.291536
41064.4 0.318477
41066.0 0.328978
41067.7 0.336795
41069.3 0.341633
41070.2 0.342856
41071.0 0.343258
41072.0 0.342646
41073.0 0.340847
41074.0 0.337894
41075.0 0.333837
41076.0 0.328749
41077.0 0.322713
41078.0 0.315829
41079.0 0.308281
41080.0 0.300028
41081.0 0.291348
41082.0 0.282268
41083.0 0.272896
41084.9 0.253663
41086.9 0.234351
41088.9 0.215515
41090.9 0.197554
41094.8 0.165173
41098.3 0.140962
41101.8 0.120704
41103.6 0.111842
41105.3 0.103822
41107.0 0.0965221
41108.8 0.0898769
41110.5 0.0837911
41112.3 0.0782764
41114.0 0.0732437
41115.8 0.0686449
41119.2 0.0605592
41122.7 0.0537697
41125.3 0.0494792
41127.8 0.0456780
41130.3 0.0422720
41132.9 0.0392336
41135.4 0.0364918
41137.9 0.0340294
41140.5 0.0317939
41143.0 0.0297748
41146.5 0.0272861
41150.0 0.0250990
41153.5 0.0231571
41156.9 0.0214354
41160.4 0.0198938
41163.9 0.0185160
41170.9 0.0161546
41177.9 0.0142190
41184.8 0.0126136
41191.8 0.0112678
41198.8 0.0101295
41205.1 0.00924094
41211.4 0.00846602
41217.8 0.00778543
41224.1 0.00718615
41236.8 0.00618096
41249.5 0.00537855
41263.4 0.00466892
41277.3 0.00409562
41291.3 0.00362578
41305.2 0.00323589
41325.5 0.00277710
41345.8 0.00241565
41366.1 0.00212367
41386.3 0.00188536
41414.2 0.00162290
41442.1 0.00141640
41470.0 0.00125096
41497.8 0.00111636
41538.4 0.000961283
41579.0 0.000841753
41619.5 0.000747234
41660.1 0.000671546
41715.8 0.000590114
41771.6 0.000527836
41827.3 0.000479492
41883.1 0.000441676
41979.4 0.000394683
42075.7 0.000364350
42172.0 0.000346398
42268.4 0.000338331
42308.9 0.000337688
42420.4 0.000343999
42532.0 0.000362715
42643.5 0.000396119
42755.0 0.000449065
42815.8 0.000489263
42871.6 0.000535519
42927.3 0.000593265
42983.1 0.000665911
43038.9 0.000758461
43084.5 0.000854196
43130.1 0.000974007
43175.7 0.00112614
43221.4 0.00132278
43249.2 0.00147326
43277.1 0.00165382
43305.0 0.00187296
43332.9 0.00214242
43359.5 0.00246186
43386.1 0.00286280
43412.7 0.00337589
43439.3 0.00404482
43453.3 0.00448109
43467.2 0.00499441
43481.2 0.00560364
43495.1 0.00633362
43509.0 0.00721984
43523.0 0.00830935
43536.9 0.00966928
43543.9 0.0104794
43550.8 0.0113967
43561.0 0.0129642
43566.1 0.0138726
43571.1 0.0148794
43576.2 0.0159986
43581.3 0.0172494
43586.3 0.0186549
43591.4 0.0202405
43594.9 0.0214522
43598.4 0.0227719
43601.9 0.0242209
43605.3 0.0258073
43608.8 0.0275589
43612.3 0.0294877
43615.8 0.0316308
43619.3 0.0340064
43622.8 0.0366644
43626.3 0.0396327
43629.7 0.0429802
43633.2 0.0467499
43636.7 0.0510388
43640.2 0.0559132
43641.9 0.0586078
43643.7 0.0614951
43645.4 0.0645934
43647.2 0.0679232
43648.9 0.0715289
43650.6 0.0753950
43652.4 0.0795951
43654.1 0.0841130
43655.9 0.0890365
43657.6 0.0943493
43659.4 0.100123
43661.1 0.106406
43662.9 0.113297
43664.6 0.120780
43666.3 0.128961
43668.1 0.137919
43669.8 0.147798
43671.6 0.158581
43673.3 0.170424
43675.0 0.183437
43676.8 0.197821
43678.5 0.213627
43680.3 0.230973
43682.0 0.249967
43683.8 0.270698
43685.5 0.293220
43687.3 0.317534
43689.0 0.343562
43691.2 0.377946
43693.4 0.413909
43697.7 0.486851
43699.9 0.520984
43700.9 0.536546
43702.0 0.550831
43703.1 0.563597
43704.2 0.574616
43705.3 0.583680
43706.3 0.590613
43707.7 0.596019
43709.0 0.597818
43710.1 0.596558
43711.2 0.592907
43712.3 0.586938
43713.3 0.578774
43714.4 0.568473
43715.5 0.556420
43716.6 0.542751
43717.7 0.527702
43719.8 0.494291
43722.0 0.458426
43726.3 0.385488
43728.0 0.359003
43729.6 0.333886
43731.2 0.310032
43732.9 0.287845
43734.5 0.267096
43736.1 0.248026
43737.8 0.230354
43739.4 0.214220
43741.0 0.199946
43742.5 0.186909
43744.1 0.174854
43745.7 0.163849
43747.2 0.153673
43748.8 0.144377
43750.3 0.135822
43751.9 0.127943
43754.0 0.118167
43756.2 0.109399
43758.3 0.101519
43760.4 0.0944189
43762.6 0.0880050
43764.7 0.0821963
43766.8 0.0769226
43768.9 0.0721234
43770.5 0.0688590
43772.1 0.0658241
43775.2 0.0603137
43778.3 0.0554411
43781.4 0.0511416
43784.6 0.0473078
43787.7 0.0438979
43790.8 0.0408437
43793.9 0.0380987
43797.1 0.0356161
43800.2 0.0333783
43803.3 0.0313423
43806.4 0.0294968
43809.6 0.0278090
43812.7 0.0262716
43815.8 0.0248592
43818.9 0.0235674
43824.3 0.0215726
43829.7 0.0198385
43835.1 0.0183212
43840.5 0.0169908
43845.9 0.0158173
43851.3 0.0147815
43856.7 0.0138657
43862.1 0.0130565
43868.4 0.0122337
43874.6 0.0115207
43887.1 0.0103803
43899.6 0.00957037
43912.1 0.00906771
43925.7 0.00888965
43933.1 0.00898846
43940.5 0.00927118
43947.9 0.00978312
43955.3 0.0105950
43962.7 0.0118639
43970.0 0.0138904
43973.7 0.0153393
43977.4 0.0172026
43981.1 0.0196419
43984.8 0.0229126
43988.2 0.0270446
43991.6 0.0328330
43993.3 0.0366568
43995.0 0.0413236
43996.8 0.0471985
43998.5 0.0546953
43999.9 0.0627883
44001.3 0.0733505
44002.7 0.0876395
44003.4 0.0967849
44004.1 0.107725
44004.8 0.120923
44005.6 0.136955
44006.3 0.156533
44006.6 0.168084
44007.0 0.180520
44007.3 0.194685
44007.7 0.209935
44008.0 0.227295
44008.4 0.245961
44008.8 0.267172
44009.1 0.289924
44009.5 0.315704
44009.8 0.343262
44010.1 0.370766
44010.5 0.400614
44010.8 0.432940
44011.1 0.467872
44011.4 0.505531
44011.7 0.546027
44012.1 0.589458
44012.4 0.635905
44012.7 0.685430
44013.0 0.738073
44013.3 0.793849
44013.7 0.852745
44014.0 0.914716
44014.3 0.979683
44014.6 1.04753
44014.9 1.11586
44015.3 1.20286
44015.7 1.29062
44016.4 1.47589
44017.2 1.66705
44017.9 1.85586
44018.7 2.04805
44019.5 2.22318
44019.9 2.30384
44020.2 2.37778
44020.6 2.44408
44021.0 2.50188
44021.4 2.54705
44021.7 2.58292
44022.1 2.61046
44022.4 2.62938
44023.0 2.64121
44023.1 2.64068
44023.5 2.63203
44023.9 2.61357
44024.2 2.58543
44024.6 2.54796
44024.9 2.50703
44025.3 2.45943
44025.6 2.40561
44025.9 2.34794
44026.3 2.26491
44026.8 2.17464
44027.2 2.07838
44027.6 1.97741
44028.5 1.74596
44029.4 1.51076
44030.3 1.30218
44031.1 1.10641
44031.5 1.01489
44032.0 0.928188
44032.4 0.846611
44032.8 0.770336
44033.2 0.710886
44033.5 0.656717
44033.8 0.604608
44034.2 0.557468
44034.5 0.512428
44034.9 0.471947
44035.2 0.434560
44035.6 0.400122
44035.9 0.367590
44036.2 0.338660
44036.6 0.311454
44036.9 0.287359
44037.3 0.264782
44037.6 0.244850
44038.0 0.226731
44038.3 0.210276
44038.8 0.187214
44039.4 0.167801
44039.9 0.150834
44040.4 0.136536
44041.0 0.124002
44041.5 0.113387
44042.1 0.104020
44042.6 0.0960231
44043.7 0.0827603
44044.7 0.0724121
44045.8 0.0641585
44046.9 0.0574371
44048.7 0.0484031
44050.5 0.0415977
44052.4 0.0362433
44054.2 0.0319747
44056.0 0.0284691
44057.9 0.0255777
44061.5 0.0210720
44064.9 0.0179967
44068.3 0.0156184
44071.6 0.0137317
44075.0 0.0122077
44081.7 0.00991500
44088.4 0.00829838
44095.2 0.00710440
44101.9 0.00619254
44108.6 0.00547690
44115.3 0.00490479
44128.8 0.00404963
44142.2 0.00344461
44153.3 0.00306815
44164.3 0.00276678
44186.3 0.00230950
44208.3 0.00197953
44230.3 0.00173014
44262.1 0.00146028
44293.9 0.00125957
44325.7 0.00110487
44357.5 0.000980422
44411.3 0.000819099
44465.1 0.000699157
44518.9 0.000606722
44572.7 0.000533680
44651.0 0.000451600
44729.2 0.000389547
44807.5 0.000341180
44885.8 0.000302753
44993.4 0.000261584
45101.0 0.000229976
45208.6 0.000205154
45316.2 0.000185351
45541.2 0.000155287
45766.2 0.000134994
45991.2 0.000121075
46216.2 0.000111559
46529.3 0.000103563
46842.3 0.000100418
47057.6 0.000100877
47272.8 0.000103641
47488.0 0.000109205
47703.2 0.000118579
47830.4 0.000126785
47957.6 0.000137542
48084.8 0.000152246
48212.0 0.000172795
48348.9 0.000205803
48417.4 0.000229301
48485.9 0.000260272
48532.3 0.000287539
48578.8 0.000322058
48625.3 0.000367052
48671.7 0.000427527
48698.7 0.000473155
48725.6 0.000529743
48752.5 0.000601449
48779.4 0.000694509
48796.5 0.000769215
48813.6 0.000859951
48830.7 0.000972635
48847.8 0.00111493
48861.3 0.00125486
48874.7 0.00142837
48888.2 0.00164739
48901.6 0.00192970
48913.3 0.00224524
48919.1 0.00243631
48924.9 0.00265541
48930.7 0.00290831
48936.5 0.00320203
48942.3 0.00354583
48948.1 0.00395210
48951.5 0.00422356
48954.8 0.00452488
48958.2 0.00486153
48961.6 0.00523923
48964.9 0.00566628
48968.3 0.00614866
48971.7 0.00669803
48975.0 0.00732746
48978.7 0.00812607
48982.4 0.00906820
48986.0 0.0101902
48989.7 0.0115378
48993.4 0.0131713
48997.0 0.0151775
48998.9 0.0163613
49000.7 0.0176825
49002.5 0.0191714
49004.4 0.0208571
49006.2 0.0227862
49007.1 0.0238522
49008.0 0.0249813
49009.0 0.0262054
49009.9 0.0275205
49010.8 0.0289352
49011.7 0.0304423
49012.5 0.0319375
49013.4 0.0335422
49014.2 0.0352664
49015.1 0.0371213
49015.9 0.0391190
49016.7 0.0412732
49017.6 0.0435985
49018.4 0.0461110
49019.3 0.0488619
49020.1 0.0518055
49021.0 0.0549933
49021.8 0.0584467
49022.2 0.0602800
49022.6 0.0621882
49023.1 0.0641742
49023.5 0.0662410
49023.9 0.0683915
49024.3 0.0706285
49024.7 0.0729551
49025.2 0.0753739
49025.5 0.0775834
49025.9 0.0798055
49026.3 0.0821653
49026.6 0.0845367
49027.0 0.0870528
49027.3 0.0895786
49027.7 0.0921822
49028.1 0.0948641
49028.4 0.0977027
49028.8 0.100545
49029.2 0.103466
49029.5 0.106466
49029.9 0.109630
49030.2 0.112786
49030.6 0.116018
49031.0 0.119324
49031.4 0.123460
49031.8 0.127599
49032.3 0.131828
49032.7 0.136141
49033.1 0.140528
49033.6 0.144981
49034.0 0.149488
49034.4 0.154038
49034.9 0.159687
49035.5 0.165354
49036.0 0.171010
49036.5 0.176624
49037.6 0.187588
49038.7 0.197954
49040.2 0.211715
49041.8 0.222432
49042.6 0.226391
49043.4 0.229241
49044.2 0.230977
49045.0 0.231560
49045.5 0.231297
49046.1 0.230511
49046.6 0.229211
49047.1 0.227409
49047.7 0.225123
49048.2 0.222374
49048.7 0.219190
49049.2 0.215599
49049.9 0.211006
49050.5 0.206057
49051.1 0.200644
49051.7 0.195000
49052.3 0.188995
49052.9 0.182884
49054.1 0.170156
49055.3 0.157230
49056.5 0.144459
49058.9 0.120535
49061.3 0.0997473
49063.7 0.0824900
49064.9 0.0750811
49066.1 0.0684965
49067.3 0.0625616
49068.5 0.0573085
49069.7 0.0525820
49070.9 0.0483649
49072.1 0.0445977
49073.3 0.0412537
49074.5 0.0382291
49075.7 0.0355327
49076.9 0.0330827
49078.1 0.0308879
49079.3 0.0288837
49080.5 0.0270649
49082.8 0.0239134
49085.2 0.0212788
49087.6 0.0190564
49089.8 0.0173206
49092.0 0.0158196
49094.2 0.0145017
49096.3 0.0133488
49098.5 0.0123257
49100.7 0.0114219
49102.9 0.0106125
49105.0 0.00989149
49107.4 0.00917883
49109.8 0.00854546
49114.6 0.00746707
49119.4 0.00658675
49124.2 0.00586196
49130.7 0.00506073
49137.2 0.00442493
49143.7 0.00391032
49150.3 0.00348904
49159.8 0.00299670
49169.4 0.00261504
49179.0 0.00231377
49188.5 0.00207256
49202.5 0.00179964
49216.4 0.00159430
49230.3 0.00143625
49244.2 0.00131346
49263.4 0.00118685
49282.5 0.00109595
49301.6 0.00103116
49320.8 0.000986436
49348.6 0.000948168
49376.4 0.000934651
49407.8 0.000943608
49439.1 0.000975014
49470.4 0.00102800
49501.7 0.00110362
49538.2 0.00122455
49574.8 0.00138873
49611.3 0.00161000
49647.9 0.00190963
49667.0 0.00210986
49686.1 0.00234902
49705.3 0.00263707
49724.4 0.00298742
49743.5 0.00341917
49753.1 0.00367335
49762.7 0.00395850
49772.3 0.00427975
49781.8 0.00464333
49791.4 0.00505683
49801.0 0.00552963
49813.1 0.00623560
49819.2 0.00664021
49825.3 0.00708528
49831.4 0.00757773
49837.5 0.00812413
49843.6 0.00873173
49849.7 0.00940836
49854.5 0.00999769
49859.2 0.0106418
49864.0 0.0113505
49868.8 0.0121289
49873.6 0.0129896
49878.4 0.0139398
49883.2 0.0149962
49888.0 0.0161688
49892.7 0.0174797
49897.5 0.0189430
49902.3 0.0205878
49907.1 0.0224337
49911.9 0.0245192
49914.3 0.0256588
49916.7 0.0268706
49919.1 0.0281652
49921.5 0.0295372
49923.8 0.0309974
49926.2 0.0325517
49928.6 0.0341847
49931.0 0.0359210
49933.3 0.0377665
49935.7 0.0397182
49938.0 0.0417980
49940.4 0.0440025
49942.7 0.0463356
49945.1 0.0487893
49947.5 0.0513862
49949.8 0.0541156
49954.5 0.0599432
49959.2 0.0662100
49963.9 0.0727644
49971.0 0.0825305
49974.5 0.0870962
49978.0 0.0911977
49981.5 0.0946637
49983.2 0.0960989
49985.0 0.0972976
49986.8 0.0982556
49988.5 0.0989475
49990.3 0.0993689
49992.0 0.0995131
49994.3 0.0992805
49996.6 0.0985813
49998.9 0.0974348
50001.1 0.0958713
50003.4 0.0939307
50005.7 0.0916598
50008.0 0.0891102
50010.3 0.0863355
50014.8 0.0803232
50019.4 0.0740145
50023.9 0.0677224
50028.5 0.0616733
50032.0 0.0573280
50035.4 0.0532616
50038.9 0.0494693
50042.4 0.0459773
50045.8 0.0427607
50049.3 0.0398266
50052.8 0.0371429
50056.2 0.0347079
50059.5 0.0325813
50062.9 0.0306443
50066.2 0.0288820
50069.5 0.0272806
50072.8 0.0258269
50076.1 0.0245093
50079.5 0.0233172
50082.8 0.0222413
50086.1 0.0212734
50089.4 0.0204065
50092.7 0.0196348
50096.1 0.0189535
50099.4 0.0183590
50102.7 0.0178489
50106.0 0.0174220
50109.3 0.0170793
50114.2 0.0167315
50119.0 0.0165755
50125.6 0.0167153
50132.3 0.0173634
50138.9 0.0187109
50145.5 0.0211147
50149.2 0.0230976
50152.8 0.0257835
50156.4 0.0294782
50160.0 0.0346950
50163.3 0.0415917
50165.0 0.0461874
50166.7 0.0518856
50168.3 0.0590982
50170.0 0.0684679
50170.8 0.0742629
50171.6 0.0810276
50172.5 0.0889947
50173.3 0.0983359
50174.1 0.109799
50175.0 0.123478
50175.8 0.140077
50176.6 0.160294
50177.0 0.172161
50177.4 0.184956
50177.9 0.199429
50178.3 0.215018
50178.7 0.232621
50179.1 0.251539
50179.5 0.272839
50179.9 0.295650
50180.5 0.330935
50181.1 0.370693
50181.6 0.415245
50182.2 0.463947
50182.8 0.518730
50183.3 0.577772
50183.9 0.643169
50184.5 0.712480
50184.9 0.767587
50185.3 0.823773
50186.1 0.943795
50187.0 1.07009
50187.8 1.19783
50188.6 1.32614
50189.4 1.44891
50190.3 1.56126
50190.7 1.61142
50191.1 1.65729
50191.6 1.70938
50192.1 1.75240
50192.7 1.78549
50193.2 1.80764
50193.6 1.81760
50194.0 1.82081
50194.1 1.82064
50194.4 1.81831
50194.6 1.81325
50195.1 1.79554
50195.6 1.76780
50196.1 1.73057
50196.7 1.68059
50197.2 1.62261
50197.8 1.55696
50198.3 1.48492
50199.2 1.36181
50200.0 1.23299
50201.2 1.05080
50201.8 0.962438
50202.3 0.876935
50202.9 0.797961
50203.4 0.724465
50204.0 0.654249
50204.6 0.590128
50205.1 0.529938
50205.7 0.475864
50206.2 0.426717
50206.8 0.382339
50207.2 0.350821
50207.6 0.322594
50208.0 0.296760
50208.5 0.273176
50208.9 0.251208
50209.3 0.231724
50209.7 0.214043
50210.1 0.198017
50210.6 0.183177
50211.0 0.170078
50211.4 0.158228
50211.8 0.147509
50212.7 0.128828
50213.5 0.113683
50214.3 0.102546
50215.0 0.0930881
50215.7 0.0850058
50216.5 0.0780517
50218.0 0.0667651
50219.4 0.0581015
50220.9 0.0511837
50222.4 0.0455784
50223.9 0.0409519
50225.3 0.0370987
50228.1 0.0313547
50230.8 0.0269761
50233.6 0.0235482
50236.3 0.0208159
50239.1 0.0185829
50241.8 0.0167430
50247.3 0.0138858
50252.0 0.0120718
50256.6 0.0106436
50261.3 0.00949148
50265.9 0.00854959
50275.2 0.00710357
50284.5 0.00605329
50292.9 0.00532497
50301.4 0.00474442
50318.3 0.00387624
50335.1 0.00326216
50352.0 0.00280548
50370.6 0.00242183
50389.2 0.00212289
50407.8 0.00188358
50426.4 0.00168786
50456.8 0.00143547
50487.2 0.00124166
50517.6 0.00108875
50548.0 0.000965730
50585.1 0.000845053
50622.3 0.000748616
50659.5 0.000670241
50696.6 0.000605701
50760.8 0.000518614
50825.0 0.000453578
50889.2 0.000404459
50953.4 0.000367236
51020.9 0.000338492
51088.5 0.000317618
51156.1 0.000304825
51223.6 0.000299410
51281.1 0.000301219
51338.5 0.000309971
51395.9 0.000327390
51453.4 0.000357170
51490.5 0.000385647
51527.7 0.000424347
51564.8 0.000477334
51602.0 0.000551100
51642.5 0.000667795
51662.8 0.000747682
51683.1 0.000848177
51701.7 0.000964777
51720.2 0.00111330
51738.8 0.00130638
51757.4 0.00156349
51770.9 0.00180808
51784.4 0.00212097
51797.9 0.00252919
51804.7 0.00278302
51811.5 0.00307911
51820.7 0.00357504
51830.0 0.00420734
51834.7 0.00459123
51839.3 0.00503092
51844.0 0.00554008
51848.6 0.00613143
51853.3 0.00682680
51857.9 0.00764834
51862.6 0.00863300
51867.2 0.00982149
51869.5 0.0105145
51871.8 0.0112809
51874.2 0.0121354
51876.5 0.0130918
51878.8 0.0141719
51881.1 0.0153869
51883.5 0.0167661
51885.8 0.0183397
51890.8 0.0226517
51893.4 0.0254044
51895.9 0.0286749
51898.5 0.0326357
51899.7 0.0349304
51901.0 0.0374536
51902.3 0.0402818
51903.5 0.0434131
51904.8 0.0469475
51906.0 0.0508887
51907.1 0.0545902
51908.2 0.0586952
51908.7 0.0611315
51909.3 0.0637150
51909.9 0.0664562
51910.5 0.0693668
51911.1 0.0724589
51911.6 0.0757455
51912.2 0.0792406
51912.8 0.0828926
51913.6 0.0887701
51914.5 0.0951306
51914.9 0.0986154
51915.3 0.102178
51915.8 0.105904
51916.2 0.109799
51916.6 0.113970
51917.0 0.118229
51917.4 0.122677
51917.9 0.127320
51918.3 0.132282
51918.7 0.137336
51919.1 0.142599
51919.6 0.148077
51920.1 0.156137
51920.7 0.164481
51921.3 0.173243
51921.9 0.182416
51922.5 0.191991
51923.0 0.201950
51923.6 0.212270
51924.2 0.222918
51924.7 0.232330
51925.2 0.241732
51925.7 0.251277
51926.2 0.260928
51926.7 0.270641
51927.2 0.280371
51927.6 0.290067
51928.1 0.299676
51928.8 0.312946
51929.5 0.325579
51930.9 0.348843
51932.2 0.368325
51933.6 0.382792
51934.2 0.387379
51934.8 0.390647
51935.4 0.392657
51936.0 0.393316
51936.9 0.391802
51937.8 0.387311
51938.7 0.379988
51939.6 0.370060
51940.2 0.363195
51940.7 0.355617
51941.2 0.347400
51941.8 0.338790
51942.8 0.319878
51943.9 0.299863
51944.9 0.278974
51946.0 0.258153
51947.0 0.237673
51948.1 0.217911
51950.2 0.180470
51952.4 0.148723
51953.5 0.135001
51954.6 0.122652
51955.6 0.111591
51956.7 0.101716
51957.8 0.0928383
51958.9 0.0850101
51960.0 0.0780382
51961.1 0.0718233
51962.1 0.0662264
51963.2 0.0612684
51964.3 0.0568233
51965.4 0.0528282
51966.5 0.0491965
51967.6 0.0459470
51969.7 0.0403292
51971.9 0.0356712
51974.0 0.0317707
51976.0 0.0287431
51978.0 0.0261276
51979.9 0.0238530
51981.9 0.0218722
51983.9 0.0201200
51985.8 0.0185703
51987.8 0.0171933
51989.8 0.0159703
51991.9 0.0147631
51994.1 0.0136930
51998.4 0.0118725
52002.8 0.0103944
52007.1 0.00918057
52012.2 0.00800081
52017.3 0.00703889
52022.4 0.00624148
52027.5 0.00557509
52036.2 0.00466884
52044.9 0.00397057
52053.5 0.00342077
52062.2 0.00298013
52070.8 0.00262116
52079.5 0.00232548
52088.1 0.00207880
52096.8 0.00187117
52114.1 0.00154230
52131.4 0.00129636
52148.7 0.00110786
52166.0 0.000960159
52183.3 0.000842252
52200.6 0.000746600
52235.2 0.000602413
52266.7 0.000508550
52298.2 0.000437569
52329.6 0.000382711
52361.1 0.000339391
52395.7 0.000301424
52430.3 0.000270975
52499.6 0.000225628
52568.8 0.000193873
52638.0 0.000170631
52707.3 0.000153040
52776.5 0.000139376
52896.1 0.000121988
53015.7 0.000109644
53135.2 0.000100534
53254.8 9.35773E-05
53481.4 8.43759E-05
53708.0 7.83333E-05
54161.1 7.16221E-05
54765.3 6.90068E-05
55168.2 6.99229E-05
55571.0 7.28000E-05
55973.8 7.80373E-05
56376.6 8.67849E-05
56653.5 9.62345E-05
56930.4 0.000110722
57068.9 0.000121003
57207.4 0.000134925
57345.8 0.000154136
57484.3 0.000181289
57559.8 0.000202221
57635.3 0.000228937
57710.9 0.000265332
57786.4 0.000314368
57852.5 0.000375228
57885.5 0.000414584
57918.5 0.000462466
57951.6 0.000521248
57984.6 0.000594125
58017.7 0.000687098
58050.7 0.000806207
58085.3 0.000974700
58119.9 0.00120953
58137.3 0.00136338
58154.6 0.00155111
58171.9 0.00178341
58189.2 0.00207396
58206.5 0.00244647
58223.8 0.00293648
58241.1 0.00359674
58258.4 0.00451647
58269.4 0.00530375
58280.4 0.00631699
58291.5 0.00766050
58297.0 0.00850364
58302.5 0.00949420
58309.9 0.0111492
58313.7 0.0121457
58317.4 0.0132800
58321.2 0.0145855
58324.9 0.0160944
58328.6 0.0178519
58332.4 0.0199112
58336.7 0.0227881
58338.9 0.0244729
58341.0 0.0263442
58343.2 0.0284506
58345.4 0.0308104
58347.5 0.0334784
58349.7 0.0365107
58351.3 0.0389991
58352.8 0.0417339
58354.4 0.0447890
58356.0 0.0481716
58357.6 0.0519807
58359.1 0.0562345
58360.7 0.0610363
58362.3 0.0664843
58363.4 0.0707094
58364.4 0.0753072
58365.5 0.0803692
58366.6 0.0859591
58367.7 0.0922114
58368.8 0.0990990
58369.8 0.106778
58370.9 0.115368
58372.0 0.125103
58373.1 0.135968
58374.2 0.148235
58375.3 0.162120
58375.8 0.169744
58376.3 0.177866
58376.9 0.186521
58377.4 0.195745
58378.0 0.205576
58378.5 0.216052
58379.0 0.227213
58379.6 0.239097
58380.3 0.256630
58381.1 0.275691
58381.8 0.296371
58382.5 0.318432
58383.3 0.342537
58384.0 0.368430
58384.7 0.396119
58385.5 0.425162
58386.6 0.471113
58387.6 0.520230
58388.7 0.571829
58389.8 0.624951
58391.4 0.706178
58392.3 0.745601
58393.1 0.782607
58393.9 0.817307
58394.7 0.848091
58395.6 0.874670
58396.4 0.896386
58397.0 0.909951
58397.7 0.919653
58398.4 0.925622
58399.0 0.927576
58399.9 0.924128
58400.7 0.913915
58401.6 0.897238
58402.4 0.874874
58403.3 0.846930
58404.2 0.814392
58405.0 0.778103
58405.9 0.739416
58407.7 0.652590
58409.4 0.564461
58410.3 0.521562
58411.2 0.480821
58412.1 0.442154
58413.0 0.405839
58414.0 0.369493
58414.9 0.336161
58415.4 0.320623
58415.9 0.305824
58416.4 0.291751
58416.9 0.278384
58417.3 0.265702
58417.8 0.253683
58418.3 0.242300
58418.8 0.231527
58419.3 0.221338
58419.7 0.211705
58420.2 0.202600
58420.7 0.193995
58421.7 0.178180
58422.6 0.164055
58423.6 0.151427
58424.5 0.140121
58425.5 0.129980
58426.5 0.120865
58427.4 0.112651
58428.4 0.105305
58429.4 0.0979813
58430.5 0.0913893
58431.5 0.0854376
58432.6 0.0800967
58433.6 0.0751970
58434.6 0.0707748
58435.7 0.0666955
58436.7 0.0629943
58437.7 0.0598457
58438.7 0.0569284
58440.6 0.0517019
58442.5 0.0471666
58444.4 0.0432248
58446.3 0.0397426
58448.2 0.0366820
58450.2 0.0339505
58452.1 0.0315270
58454.9 0.0284310
58457.6 0.0257732
58460.4 0.0234743
58463.2 0.0214720
58466.0 0.0197168
58468.8 0.0181691
58474.4 0.0155803
58478.6 0.0139830
58482.7 0.0126241
58486.9 0.0114531
58491.1 0.0104417
58499.5 0.00878659
58507.8 0.00750306
58515.5 0.00655869
58523.2 0.00578344
58530.9 0.00513998
58538.5 0.00460011
58553.9 0.00375181
58569.2 0.00312362
58585.2 0.00262826
58601.3 0.00224345
58617.3 0.00194050
58633.4 0.00169799
58649.4 0.00150063
58665.4 0.00133805
58697.5 0.00108994
58721.2 0.000951053
58744.9 0.000840027
58768.6 0.000749908
