Cu-63(n,tot) ENDFB-8.0
43906.5 18.8820
43907.0 18.6107
43907.6 18.2985
43908.1 17.9384
43908.7 17.5484
43909.4 16.9236
43910.2 16.2494
43911.8 14.8204
43913.0 13.7348
43914.2 12.6907
43915.4 11.7206
43916.0 11.2667
43916.6 10.8457
43917.3 10.3355
43918.1 9.87018
43918.9 9.44926
43919.7 9.07106
43920.4 8.73320
43921.2 8.43279
43922.0 8.16663
43922.7 7.93142
43923.5 7.72389
43924.3 7.54089
43925.0 7.37948
43925.8 7.23696
43927.4 6.99915
43928.9 6.81117
43930.4 6.66064
43932.0 6.53836
43933.5 6.43760
43935.0 6.35392
43938.0 6.22684
43940.9 6.13090
43943.9 6.05605
43946.8 5.99607
43949.7 5.94690
43952.7 5.90582
43958.6 5.84093
43964.2 5.79345
43969.7 5.75529
43975.3 5.72367
43980.9 5.69717
43986.5 5.67486
43992.1 5.65650
43997.7 5.64239
44003.3 5.63355
44006.8 5.63157
44010.3 5.63335
44013.8 5.64034
44017.3 5.65489
44020.8 5.68085
44024.3 5.72497
44026.1 5.75747
44027.8 5.80017
44029.6 5.85698
44031.3 5.93325
44032.6 6.01018
44034.0 6.10930
44035.3 6.23822
44036.6 6.40705
44037.3 6.51120
44038.0 6.62877
44038.6 6.76543
44039.3 6.91934
44040.0 7.09757
44040.6 7.29722
44041.3 7.52319
44041.9 7.77783
44042.7 8.11400
44043.5 8.49498
44044.3 8.92280
44045.0 9.39828
44045.8 9.92075
44046.6 10.4877
44047.3 11.0946
44048.1 11.7260
44051.2 14.4011
44052.0 15.0994
44052.9 15.7348
44053.8 16.2851
44054.6 16.7301
44055.1 16.9408
44055.6 17.1011
44056.2 17.2136
44056.7 17.2768
44057.1 17.2911
44057.6 17.2664
44058.0 17.2034
44058.5 17.1029
44058.9 16.9663
44059.4 16.7953
44060.3 16.3644
44061.1 15.8269
44062.0 15.2059
44062.9 14.5258
44063.8 13.8115
44066.0 12.0426
44067.1 11.2228
44068.2 10.4794
44069.1 9.96648
44069.9 9.51631
44070.8 9.11922
44071.6 8.78374
44072.4 8.49945
44073.3 8.26939
44074.1 8.08338
44075.0 7.94037
44076.2 7.79551
44077.3 7.70244
44078.5 7.64132
44079.7 7.59438
44080.6 7.55865
44081.5 7.51634
44082.2 7.47177
44082.7 7.44234
44083.2 7.40397
44084.1 7.31633
44085.4 7.18377
44086.6 7.03028
44090.8 6.45295
44091.9 6.32769
44092.9 6.21718
44094.0 6.12231
44095.0 6.04342
44095.6 6.00645
44096.2 5.97325
44096.7 5.94353
44097.3 5.91739
44097.9 5.89358
44098.4 5.87227
44099.0 5.85315
44099.6 5.83624
44100.1 5.82065
44100.7 5.80649
44101.3 5.79354
44101.8 5.78182
44103.0 5.76062
44104.1 5.74194
44105.2 5.72494
44106.4 5.70949
44108.6 5.68148
44110.9 5.65647
44113.2 5.63384
44117.7 5.59361
44122.2 5.55881
44126.8 5.52796
44131.3 5.50029
44136.8 5.47021
44142.2 5.44290
44153.1 5.39427
44164.0 5.35092
44174.9 5.31112
44196.6 5.23813
44218.4 5.17018
44247.4 5.08284
44276.4 4.99628
44310.3 4.89361
44344.1 4.78695
44378.0 4.67395
44411.9 4.55246
44438.5 4.44934
44465.1 4.33804
44491.7 4.21695
44518.3 4.08464
44543.7 3.94670
44569.1 3.79772
44581.8 3.71996
44594.5 3.64145
44607.2 3.56410
44619.8 3.49142
44634.4 3.42254
44641.6 3.39853
44648.9 3.38566
44655.5 3.38783
44662.2 3.40892
44665.5 3.42883
44668.8 3.45643
44672.2 3.49342
44675.5 3.54149
44677.9 3.58506
44680.3 3.63753
44682.7 3.70139
44683.9 3.73883
44685.1 3.78050
44686.4 3.82797
44687.6 3.88191
44688.8 3.94332
44690.0 4.01305
44691.2 4.09163
44692.4 4.17893
44693.6 4.27402
44694.8 4.37416
44697.7 4.62022
44699.1 4.73449
44700.6 4.83519
44701.8 4.91257
44702.3 4.93540
44702.5 4.94791
44703.0 4.97383
44704.0 5.01724
44705.7 5.08972
44707.3 5.16627
44708.5 5.22722
44709.6 5.29925
44710.7 5.38626
44711.8 5.48833
44712.9 5.60235
44714.0 5.73041
44715.1 5.87449
44716.1 6.03129
44717.2 6.20306
44718.3 6.38604
44719.4 6.58134
44720.4 6.78874
44722.6 7.24203
44724.7 7.74311
44726.9 8.29954
44729.0 8.90943
44730.5 9.37508
44732.0 9.87092
44733.5 10.3975
44735.0 10.9552
44736.6 11.5438
44738.1 12.1626
44739.6 12.8106
44741.1 13.4814
44744.1 14.9035
44747.1 16.3913
44753.1 19.4144
44755.3 20.4655
44757.5 21.4485
44759.7 22.3464
44761.9 23.1396
44763.3 23.5751
44764.6 23.9600
44766.0 24.2919
44767.4 24.5675
44768.7 24.7899
44770.1 24.9571
44771.5 25.0698
44772.8 25.1292
44774.5 25.1346
44776.1 25.0731
44777.7 24.9503
44779.3 24.7721
44782.6 24.2732
44785.8 23.6305
44789.1 22.8884
44792.3 22.0922
44798.8 20.4545
44804.0 19.1938
44809.1 18.0237
44814.3 16.9617
44819.5 16.0098
44824.7 15.1607
44829.8 14.4082
44835.0 13.7400
44840.2 13.1459
44844.6 12.6848
44849.1 12.2665
44853.6 11.8857
44858.0 11.5391
44862.5 11.2212
44867.0 10.9304
44875.9 10.4161
44881.1 10.1539
44886.2 9.91382
44896.6 9.49054
44906.9 9.12975
44917.3 8.81904
44928.5 8.52591
44939.8 8.27208
44951.1 8.05010
44962.4 7.85488
44981.2 7.57563
45000.0 7.34369
45003.8 7.30202
45010.6 7.23005
45014.0 7.19596
45015.7 7.17971
45016.5 7.17189
45017.4 7.16437
45018.3 7.15718
45019.1 7.15062
45020.0 7.14480
45020.8 7.13995
45021.7 7.13633
45022.5 7.13436
45023.4 7.13440
45024.2 7.13685
45025.1 7.14222
45025.9 7.15078
45026.8 7.16288
45027.6 7.17872
45028.5 7.19829
45029.3 7.22136
45031.0 7.27574
45033.1 7.34851
45035.3 7.40611
45036.8 7.42599
45037.5 7.42694
45037.8 7.42540
45038.4 7.41999
45039.3 7.40398
45040.8 7.36042
45041.2 7.34327
45042.1 7.30490
45044.4 7.19583
45046.7 7.08418
45047.9 7.03608
45049.1 6.99515
45049.7 6.97713
45050.2 6.96081
45050.8 6.94610
45051.4 6.93289
45052.0 6.92107
45052.6 6.91049
45053.2 6.90102
45053.8 6.89265
45054.4 6.88499
45055.0 6.87804
45055.5 6.87171
45056.1 6.86590
45056.7 6.86052
45057.3 6.85549
45058.5 6.84634
45059.7 6.83792
45060.8 6.83004
45063.2 6.81539
45066.8 6.79472
45070.4 6.77567
45077.6 6.74246
45084.7 6.71683
45091.9 6.70120
45099.1 6.69987
45102.7 6.70680
45106.3 6.72070
45109.9 6.74385
45113.5 6.77959
45117.1 6.83309
45120.6 6.91251
45124.2 7.03165
45126.0 7.11352
45127.8 7.21572
45129.6 7.34655
45131.4 7.51495
45132.3 7.61863
45133.2 7.73829
45134.1 7.87705
45135.0 8.03674
45136.0 8.25055
45137.0 8.50631
45138.0 8.81294
45139.0 9.18069
45139.6 9.39321
45140.1 9.62101
45140.6 9.87478
45141.1 10.1461
45141.6 10.4474
45142.1 10.7683
45142.6 11.1231
45143.1 11.4990
45143.7 12.0054
45144.3 12.5577
45144.9 13.1567
45145.6 13.7916
45146.2 14.4821
45146.8 15.2161
45147.4 15.9900
45148.0 16.7857
45149.6 18.9445
45151.2 21.1439
45152.5 22.9000
45153.2 23.6927
45153.8 24.4120
45154.7 25.2643
45155.2 25.6148
45155.7 25.9097
45156.1 26.1456
45156.6 26.3201
45157.0 26.4311
45157.5 26.4771
45157.6 26.4786
45158.1 26.4416
45158.5 26.3455
45159.0 26.1914
45159.4 25.9808
45159.9 25.7093
45160.3 25.3918
45161.2 24.6160
45161.8 23.9371
45162.5 23.1837
45163.8 21.5127
45165.8 18.6790
45166.8 17.2883
45167.9 15.9645
45168.9 14.6781
45169.5 14.0754
45170.0 13.5164
45170.5 12.9807
45171.1 12.4886
45171.6 12.0212
45172.1 11.5951
45172.7 11.1934
45173.2 10.8295
45173.8 10.4883
45174.3 10.1808
45174.8 9.89366
45175.4 9.63571
45175.9 9.39545
45176.4 9.18003
45177.5 8.79994
45178.6 8.48276
45179.6 8.21732
45180.7 7.99409
45181.7 7.81992
45182.7 7.67094
45183.6 7.54001
45184.6 7.42653
45186.6 7.23675
45188.5 7.08636
45190.4 6.96331
45192.4 6.86129
45196.3 6.70231
45199.8 6.59391
45203.3 6.50803
45206.8 6.43785
45210.3 6.37916
45213.8 6.32896
45217.3 6.28557
45224.3 6.21343
45231.3 6.15498
45238.3 6.10591
45245.3 6.06341
45252.3 6.02575
45266.4 5.96061
45280.4 5.90494
45295.2 5.85306
45310.0 5.80636
45324.7 5.76333
45339.5 5.72331
45369.1 5.65024
45398.7 5.58435
45436.1 5.50886
45457.9 5.46809
45468.8 5.44854
45479.7 5.42956
45490.6 5.41120
45501.5 5.39358
45506.9 5.38518
45512.4 5.37718
45517.8 5.36973
45523.3 5.36315
45526.4 5.36002
45529.5 5.35765
45532.6 5.35650
45534.2 5.35671
45535.7 5.35780
45537.3 5.36036
45538.1 5.36249
45538.8 5.36543
45539.6 5.36946
45540.4 5.37493
45541.2 5.38231
45542.0 5.39203
45542.7 5.40510
45543.5 5.42231
45544.3 5.44474
45545.1 5.47327
45545.8 5.51005
45546.6 5.55634
45547.4 5.61378
45548.2 5.68301
45549.2 5.79138
45550.1 5.92308
45551.1 6.08192
45552.1 6.26409
45553.1 6.47060
45554.0 6.69210
45556.0 7.15361
45557.6 7.51421
45558.5 7.66258
45559.3 7.77900
45560.0 7.84876
45560.6 7.89121
45561.4 7.90592
45562.0 7.89248
45562.5 7.85901
45563.5 7.75956
45564.5 7.61367
45565.5 7.40193
45566.6 7.15672
45568.8 6.63502
45569.8 6.38556
45570.9 6.15926
45572.0 5.96261
45573.1 5.79866
45574.2 5.66766
45575.2 5.56795
45575.8 5.52903
45576.3 5.49694
45576.9 5.47134
45577.4 5.45226
45577.9 5.43933
45578.4 5.43169
45579.0 5.42906
45579.7 5.43428
45580.3 5.44761
45580.9 5.46885
45581.6 5.49901
45582.2 5.53751
45582.9 5.58598
45583.5 5.64327
45584.8 5.78855
45586.0 5.97330
45587.3 6.19319
45588.6 6.43633
45590.6 6.83951
45591.6 7.02421
45592.6 7.17974
45593.5 7.28575
45594.4 7.35650
45595.3 7.38816
45596.4 7.37051
45597.3 7.31177
45598.2 7.21687
45599.2 7.07395
45600.2 6.90212
45602.2 6.51738
45603.4 6.28168
45604.6 6.06415
45605.8 5.87417
45607.0 5.71616
45607.6 5.64934
45608.3 5.59034
45608.9 5.53873
45609.5 5.49396
45610.1 5.45545
45610.7 5.42254
45611.3 5.39460
45611.9 5.37100
45612.4 5.35355
45613.0 5.33856
45613.5 5.32570
45614.0 5.31486
45614.6 5.30536
45615.1 5.29718
45616.1 5.28408
45617.2 5.27398
45618.2 5.26612
45619.3 5.25974
45620.3 5.25437
45622.5 5.24555
45624.6 5.23830
45626.7 5.23198
45628.8 5.22631
45633.0 5.21617
45637.2 5.20716
45641.4 5.19888
45645.6 5.19108
45650.5 5.18247
45655.4 5.17420
45665.1 5.15837
45674.9 5.14312
45684.7 5.12812
45704.2 5.09829
45723.7 5.06765
45741.4 5.03775
45750.3 5.02136
45759.2 5.00334
45768.1 4.98284
45772.5 4.97123
45776.9 4.95840
45781.4 4.94385
45785.8 4.92697
45788.0 4.91731
45790.2 4.90659
45792.5 4.89457
45794.7 4.88096
45796.8 4.86599
45797.8 4.85759
45798.9 4.84858
45799.9 4.83874
45801.0 4.82822
45802.1 4.81683
45802.6 4.81088
45803.1 4.80491
45803.6 4.79871
45804.2 4.79247
45804.7 4.78625
45805.2 4.78026
45805.7 4.77437
45806.3 4.76883
45806.8 4.76383
45807.3 4.75962
45807.9 4.75629
45808.4 4.75418
45808.9 4.75359
45809.4 4.75482
45810.0 4.75829
45810.5 4.76422
45811.5 4.78548
45812.4 4.81523
45813.3 4.85776
45814.2 4.91465
45815.1 4.98609
45816.0 5.07400
45816.9 5.17703
45817.8 5.29348
45818.6 5.41901
45820.2 5.65319
45821.0 5.77044
45821.7 5.88097
45822.5 5.98274
45823.5 6.09544
45823.6 6.10942
45823.9 6.13666
45825.0 6.21859
45826.1 6.25943
45827.1 6.26494
45828.5 6.22371
45829.9 6.13889
45831.2 6.02370
45832.6 5.89499
45833.4 5.81370
45834.2 5.73467
45835.1 5.65990
45835.9 5.59153
45836.8 5.52876
45837.6 5.47340
45838.4 5.42407
45839.3 5.38163
45840.1 5.34452
45840.9 5.31301
45841.8 5.28566
45842.6 5.26248
45843.4 5.24230
45844.3 5.22505
45845.1 5.20984
45845.9 5.19663
45847.1 5.17998
45848.3 5.16583
45849.5 5.15350
45850.7 5.14257
45853.1 5.12387
45855.5 5.10823
45858.0 5.09475
45860.4 5.08299
45865.2 5.06311
45870.0 5.04667
45874.8 5.03264
45879.6 5.02031
45884.4 5.00924
45892.3 4.99302
45900.2 4.97872
45916.1 4.95386
45932.0 4.93202
45947.8 4.91220
45979.6 4.87632
46011.3 4.84362
46064.8 4.79285
46099.9 4.76158
46135.0 4.73159
46152.5 4.71699
46170.0 4.70281
46178.8 4.69588
46187.6 4.68911
46196.4 4.68258
46205.1 4.67648
46209.1 4.67394
46213.1 4.67164
46217.0 4.66972
46221.0 4.66843
46223.0 4.66817
46225.0 4.66834
46226.9 4.66922
46227.9 4.67008
46228.9 4.67136
46229.9 4.67325
46230.9 4.67594
46231.9 4.67978
46232.9 4.68521
46233.9 4.69285
46234.9 4.70348
46235.9 4.71808
46236.9 4.73784
46237.5 4.75371
46238.1 4.77260
46238.7 4.79489
46239.4 4.82051
46240.0 4.85065
46240.6 4.88465
46241.9 4.96717
46243.1 5.06971
46244.4 5.18924
46246.9 5.46198
46248.8 5.66259
46249.7 5.74820
46250.6 5.81765
46251.7 5.87120
46252.7 5.89543
46253.0 5.89676
46253.9 5.88619
46254.8 5.85373
46255.6 5.80526
46256.4 5.74154
46258.1 5.58012
46260.4 5.32154
46261.6 5.19639
46262.7 5.08229
46263.9 4.98287
46265.1 4.89966
46266.2 4.83248
46267.4 4.78038
46268.0 4.75588
46268.7 4.73542
46269.4 4.71817
46270.0 4.70372
46270.7 4.69148
46271.4 4.68146
46272.0 4.67312
46272.7 4.66618
46273.3 4.66031
46274.0 4.65547
46275.3 4.64790
46276.7 4.64227
46278.0 4.63797
46280.0 4.63295
46282.0 4.62899
46283.9 4.62566
46285.9 4.62275
46289.9 4.61768
46293.9 4.61328
46297.9 4.60928
46301.8 4.60556
46307.1 4.60090
46310.1 4.59840
46313.1 4.59602
46314.6 4.59490
46316.1 4.59387
46316.8 4.59342
46317.6 4.59303
46318.3 4.59272
46319.1 4.59253
46319.8 4.59249
46320.5 4.59265
46321.3 4.59309
46322.0 4.59385
46322.8 4.59505
46323.5 4.59676
46324.3 4.59913
46325.0 4.60223
46325.8 4.60624
46326.5 4.61119
46327.3 4.61731
46328.0 4.62450
46328.7 4.63301
46329.5 4.64260
46331.0 4.66519
46333.5 4.70885
46335.9 4.74835
46337.8 4.76586
46338.6 4.76888
46339.0 4.76929
46339.1 4.76925
46339.3 4.76903
46339.5 4.76865
46340.0 4.76648
46340.4 4.76416
46341.4 4.75561
46342.3 4.74352
46344.8 4.69977
46347.3 4.65220
46348.8 4.62730
46349.6 4.61648
46350.3 4.60704
46351.1 4.59871
46351.8 4.59167
46352.6 4.58572
46353.3 4.58075
46354.1 4.57659
46354.9 4.57323
46355.6 4.57049
46356.4 4.56826
46357.1 4.56641
46357.9 4.56492
46358.6 4.56367
46359.4 4.56262
46360.1 4.56170
46360.9 4.56089
46361.6 4.56015
46362.4 4.55948
46363.9 4.55824
46365.4 4.55708
46368.4 4.55487
46371.4 4.55272
46379.5 4.54710
46387.5 4.54163
46399.5 4.53361
46411.6 4.52584
46435.7 4.51118
46447.8 4.50445
46459.8 4.49829
46471.9 4.49290
46483.9 4.48852
46492.4 4.48634
46501.0 4.48532
46509.5 4.48589
46518.1 4.48874
46526.6 4.49503
46530.9 4.50002
46535.1 4.50674
46539.4 4.51579
46543.7 4.52800
46547.9 4.54450
46552.2 4.56699
46555.1 4.58705
46558.0 4.61253
46560.9 4.64544
46563.8 4.68885
46566.7 4.74771
46569.5 4.83072
46571.0 4.88621
46572.4 4.95471
46573.9 5.04165
46575.3 5.15457
46576.6 5.28340
46577.2 5.36167
46577.8 5.44981
46578.5 5.55257
46579.1 5.67086
46579.7 5.80722
46580.3 5.96181
46581.0 6.14275
46581.6 6.35117
46582.2 6.59078
46582.8 6.86083
46583.5 7.17399
46584.1 7.53023
46584.7 7.93339
46585.4 8.37941
46586.0 8.93676
46586.7 9.56112
46587.4 10.2540
46588.1 11.0150
46588.8 11.8416
46589.5 12.7287
46590.2 13.6684
46590.9 14.6501
46593.6 18.6853
46594.2 19.4253
46594.7 20.1121
46595.2 20.7495
46595.8 21.3280
46596.3 21.8025
46596.7 22.2046
46597.2 22.5454
46597.7 22.8063
46598.4 23.0502
46599.1 23.1257
46599.6 23.0841
46600.0 22.9726
46600.6 22.7381
46601.1 22.4021
46601.7 21.9708
46602.2 21.4622
46602.8 20.9010
46603.3 20.2789
46603.8 19.6054
46604.4 18.8905
46605.1 17.7843
46605.9 16.6565
46607.4 14.4054
46608.1 13.5211
46608.7 12.6736
46609.3 11.8705
46610.0 11.1292
46610.6 10.4296
46611.2 9.79589
46611.8 9.20826
46612.5 8.68463
46613.0 8.24236
46613.6 7.84399
46614.2 7.48698
46614.8 7.16851
46615.4 6.88555
46615.9 6.63498
46616.5 6.41372
46617.1 6.22190
46617.7 6.04996
46618.2 5.89879
46618.8 5.76589
46619.4 5.64899
46620.0 5.54605
46620.6 5.45525
46621.7 5.30492
46623.0 5.17569
46624.2 5.07452
46625.5 4.99254
46626.7 4.92597
46629.2 4.82328
46631.7 4.74843
46634.3 4.69110
46636.8 4.64600
46639.3 4.60964
46641.8 4.57985
46645.1 4.54797
46648.3 4.52215
46651.6 4.50084
46654.9 4.48295
46661.5 4.45454
46668.0 4.43278
46674.6 4.41535
46681.1 4.40098
46687.7 4.38880
46694.2 4.37826
46705.4 4.36292
46716.6 4.34975
46727.8 4.33807
46739.0 4.32750
46750.2 4.31769
46761.4 4.30848
46783.7 4.29139
46806.1 4.27532
46828.5 4.26003
46873.2 4.23102
46922.6 4.20065
46987.4 4.16275
47019.8 4.14458
47052.2 4.12704
47084.7 4.11023
47117.1 4.09437
47149.5 4.07992
47181.9 4.06751
47208.1 4.06009
47221.2 4.05774
47234.3 4.05669
47247.5 4.05743
47260.6 4.06056
47273.7 4.06744
47286.8 4.07996
47299.1 4.09992
47305.3 4.11435
47311.5 4.13297
47317.7 4.15718
47323.8 4.18910
47330.0 4.23204
47336.2 4.29094
47342.0 4.36784
47344.9 4.41756
47347.8 4.47718
47350.7 4.54997
47353.5 4.63941
47356.4 4.75130
47359.3 4.89374
47361.0 4.99256
47362.6 5.10812
47364.2 5.24449
47365.9 5.40704
47367.5 5.60305
47368.3 5.71656
47369.2 5.84242
47370.0 5.98246
47370.8 6.13881
47371.6 6.31399
47372.4 6.50841
47373.5 6.80350
47374.6 7.14699
47375.1 7.34104
47375.6 7.55189
47376.2 7.78112
47376.7 8.03043
47377.2 8.30162
47377.7 8.59658
47378.3 8.91729
47378.8 9.26578
47379.3 9.64412
47379.9 10.0544
47380.4 10.4987
47380.9 10.9789
47381.5 11.4968
47382.0 12.0542
47382.5 12.6525
47383.0 13.2926
47383.6 13.9753
47384.1 14.7007
47384.6 15.4685
47385.2 16.2778
47385.7 17.1269
47386.2 18.0132
47387.3 19.8843
47388.3 21.8549
47389.4 23.8753
47390.5 25.9394
47391.6 27.9120
47392.7 29.7083
47393.2 30.5208
47393.8 31.2438
47394.6 32.2100
47395.5 32.9392
47395.9 33.2099
47396.3 33.4074
47396.7 33.5396
47397.2 33.5992
47397.3 33.6036
47397.9 33.5408
47398.4 33.3691
47398.9 33.0911
47399.5 32.7105
47400.0 32.2327
47400.5 31.6640
47401.1 31.0118
47401.6 30.2844
47402.4 28.9837
47403.3 27.5520
47405.0 24.4744
47406.6 21.4433
47407.4 19.9845
47408.2 18.5854
47408.9 17.5486
47409.5 16.5628
47410.1 15.6317
47410.7 14.7711
47411.4 13.9543
47412.0 13.2073
47412.6 12.5050
47413.2 11.8681
47414.1 11.1044
47414.9 10.4324
47415.7 9.83550
47416.5 9.30676
47417.3 8.83910
47418.1 8.42572
47418.9 8.06025
47419.7 7.73678
47420.5 7.46005
47421.3 7.21610
47422.1 6.99489
47422.8 6.79888
47423.6 6.62012
47424.4 6.46077
47425.2 6.31456
47425.9 6.18340
47427.5 5.95304
47429.0 5.75949
47430.6 5.59511
47432.1 5.45416
47434.6 5.26481
47437.2 5.11227
47439.7 4.98733
47442.2 4.88354
47444.7 4.79628
47447.2 4.72213
47452.2 4.60384
47456.6 4.52351
47461.1 4.45956
47465.5 4.40789
47469.9 4.36568
47478.8 4.30146
47487.6 4.25616
47495.9 4.22568
47504.1 4.20360
47512.4 4.18797
47520.7 4.17757
47530.1 4.17108
47539.6 4.16968
47558.4 4.18099
47571.4 4.19994
47584.4 4.22921
47597.4 4.27097
47610.4 4.32853
47621.6 4.39500
47632.8 4.48217
47644.0 4.59778
47649.6 4.66970
47655.2 4.75369
47661.7 4.87045
47668.2 5.01404
47671.5 5.09918
47674.7 5.19541
47678.0 5.30646
47681.2 5.43721
47683.1 5.52837
47684.1 5.57923
47685.1 5.63449
47686.0 5.69501
47687.0 5.76179
47687.9 5.83594
47688.9 5.91776
47689.8 6.01016
47690.8 6.11339
47691.8 6.22824
47692.7 6.35499
47693.7 6.49318
47694.6 6.64144
47695.6 6.79727
47696.6 6.95532
47698.0 7.18659
47699.4 7.39547
47700.8 7.56348
47702.2 7.67248
47703.3 7.70877
47704.4 7.69876
47705.4 7.65132
47705.6 7.63516
47706.5 7.56214
47706.9 7.52280
47708.1 7.38883
47709.3 7.24415
47711.1 7.04778
47711.9 6.96926
47712.8 6.90965
47713.7 6.87170
47714.6 6.85682
47715.5 6.86523
47716.3 6.89567
47717.6 6.97718
47718.9 7.09659
47719.5 7.16830
47720.2 7.24687
47721.4 7.42007
47722.3 7.55138
47723.2 7.69040
47724.1 7.83619
47725.0 7.98810
47726.7 8.30898
47728.5 8.65240
47730.2 9.01985
47732.0 9.41389
47733.8 9.83750
47735.5 10.2911
47737.3 10.8032
47739.2 11.3570
47741.0 11.9552
47742.8 12.5962
47744.7 13.2883
47746.5 14.0237
47748.3 14.8087
47750.1 15.6307
47752.7 16.8291
47755.2 18.0667
47757.7 19.3041
47760.2 20.4900
47762.8 21.5639
47764.0 22.0406
47765.3 22.4619
47766.6 22.8270
47767.8 23.1237
47769.1 23.3497
47770.4 23.5007
47771.9 23.5798
47773.2 23.5560
47774.4 23.4539
47775.7 23.2759
47776.9 23.0257
47778.2 22.7083
47779.5 22.3299
47780.7 21.8974
47782.0 21.4184
47784.5 20.3521
47787.0 19.1929
47792.1 16.8157
47794.0 15.9136
47796.0 15.0553
47798.0 14.2438
47799.9 13.4838
47801.9 12.7736
47803.9 12.1204
47805.9 11.5188
47807.8 10.9665
47809.8 10.4726
47811.7 10.0219
47813.6 9.60627
47815.5 9.22714
47817.4 8.87754
47819.3 8.55830
47821.2 8.26497
47823.1 7.99515
47825.4 7.70332
47827.7 7.43817
47829.9 7.19680
47832.2 6.97667
47834.4 6.77551
47836.7 6.59129
47839.0 6.42223
47841.2 6.26676
47845.1 6.03051
47848.9 5.82373
47852.7 5.64186
47856.5 5.48152
47860.4 5.33875
47864.2 5.21173
47868.0 5.09765
47871.8 4.99531
47879.5 4.81892
47887.1 4.67307
47894.8 4.55089
47902.4 4.44734
47913.6 4.32227
47924.7 4.21965
47935.8 4.13331
47941.4 4.09460
47946.9 4.05784
47949.6 4.04042
47951.0 4.03181
47952.3 4.02338
47953.7 4.01509
47954.4 4.01106
47955.0 4.00724
47955.7 4.00355
47956.4 4.00018
47957.1 3.99715
47957.7 3.99455
47958.4 3.99249
47959.1 3.99115
47959.8 3.99065
47960.4 3.99119
47961.1 3.99296
47961.8 3.99609
47962.4 4.00080
47963.1 4.00726
47963.8 4.01575
47964.5 4.02614
47965.8 4.05340
47967.2 4.08877
47968.5 4.13032
47970.5 4.19750
47972.5 4.25784
47974.0 4.28886
47974.2 4.29139
47974.7 4.29805
47975.0 4.30030
47975.0 4.30071
47975.2 4.30161
47975.3 4.30226
47975.6 4.30304
47976.6 4.29982
47978.2 4.27816
47979.7 4.23963
47982.3 4.15394
47983.5 4.10862
47984.8 4.06619
47986.1 4.02796
47986.7 4.01090
47987.4 3.99550
47988.0 3.98128
47988.6 3.96865
47989.3 3.95712
47989.9 3.94697
47990.4 3.93969
47990.9 3.93304
47991.4 3.92697
47991.9 3.92153
47992.4 3.91644
47992.9 3.91176
47993.4 3.90746
47993.9 3.90355
47994.4 3.89985
47994.9 3.89640
47995.9 3.89019
47996.9 3.88461
47997.8 3.87951
47998.8 3.87473
47999.8 3.87026
48001.8 3.86188
48005.8 3.84663
48013.7 3.81942
48021.7 3.79497
48037.6 3.75130
48053.5 3.71217
48064.9 3.68578
48076.3 3.66039
48087.8 3.63561
48099.2 3.61118
48110.6 3.58692
48116.3 3.57491
48122.0 3.56313
48127.7 3.55178
48133.4 3.54135
48139.1 3.53282
48142.0 3.52985
48144.8 3.52831
48147.9 3.52902
48150.9 3.53354
48154.0 3.54426
48157.1 3.56558
48158.6 3.58282
48160.1 3.60677
48161.6 3.64033
48163.2 3.68783
48164.7 3.75576
48165.5 3.80051
48166.2 3.85355
48167.0 3.91809
48167.8 3.99452
48168.5 4.08593
48169.3 4.19493
48169.8 4.27935
48170.3 4.37390
48170.8 4.47952
48171.3 4.59717
48171.8 4.72783
48172.3 4.87243
48172.9 5.03188
48173.4 5.20700
48173.9 5.39854
48174.4 5.60709
48174.9 5.83309
48175.4 6.07678
48175.9 6.33816
48176.4 6.61697
48176.9 6.91267
48177.4 7.21811
48178.0 7.58361
48178.6 7.95857
48179.7 8.74458
48181.9 10.3565
48183.2 11.1853
48183.8 11.5600
48184.4 11.8943
48185.1 12.2326
48185.8 12.5051
48186.5 12.7104
48187.2 12.8441
48187.4 12.8698
48188.2 12.9063
48188.9 12.8546
48189.7 12.7178
48190.4 12.5046
48191.2 12.2297
48191.9 11.8970
48192.6 11.5161
48193.4 11.0975
48194.5 10.3870
48195.7 9.65566
48196.8 8.93194
48197.9 8.24358
48199.0 7.66340
48200.0 7.14334
48200.7 6.83203
48201.4 6.55062
48202.0 6.29035
48202.7 6.05805
48203.4 5.84554
48204.1 5.65763
48204.7 5.48939
48205.4 5.33916
48206.1 5.20334
48206.7 5.08423
48207.4 4.97814
48208.1 4.88357
48209.4 4.72260
48210.8 4.59427
48211.7 4.51888
48212.6 4.45386
48214.5 4.34571
48216.4 4.26018
48218.2 4.19142
48220.1 4.13495
48221.0 4.11096
48222.0 4.08959
48222.9 4.07075
48223.8 4.05512
48224.8 4.04293
48225.7 4.03486
48226.3 4.03220
48227.0 4.03219
48227.6 4.03517
48228.2 4.04156
48228.8 4.05207
48229.4 4.06688
48230.1 4.08667
48230.7 4.11197
48231.3 4.14385
48231.9 4.18177
48233.2 4.27844
48234.4 4.40380
48235.7 4.55620
48238.2 4.93261
48239.5 5.12449
48240.8 5.29347
48241.9 5.40166
48242.9 5.47577
48243.9 5.50879
48244.3 5.51145
48245.0 5.49985
48245.7 5.47155
48246.3 5.42795
48247.1 5.35332
48247.9 5.26052
48249.5 5.03162
48251.5 4.70961
48253.5 4.40561
48254.4 4.27296
48255.4 4.15694
48256.4 4.05839
48257.4 3.97687
