Mg-25(n,g) ENDFB-8.0
209765 0.000475902
209781 0.000536985
209797 0.000613127
209813 0.000710905
209828 0.000837518
209844 0.00100869
209860 0.00124661
209871 0.00145988
209881 0.00174133
209891 0.00212621
209897 0.00237644
209902 0.00267652
209907 0.00306142
209912 0.00356584
209917 0.00426032
209920 0.00471500
209922 0.00524697
209925 0.00592850
209928 0.00678019
209930 0.00785335
209933 0.00921308
209935 0.0109407
209938 0.0131355
209941 0.0159169
209943 0.0192739
209945 0.0228944
209947 0.0270328
209950 0.0321901
209952 0.0380006
209954 0.0451266
209956 0.0530167
209960 0.0723017
209964 0.0972192
209969 0.126566
209977 0.197448
209984 0.258836
209991 0.307286
209995 0.323194
209998 0.331116
210000 0.332076
210004 0.328014
210007 0.316143
210013 0.284004
210018 0.240429
210027 0.165217
210031 0.130350
210035 0.0997991
210039 0.0781664
210042 0.0602409
210045 0.0498824
210047 0.0414278
210050 0.0345727
210052 0.0288101
210054 0.0240097
210057 0.0200431
210059 0.0167885
210061 0.0141335
210063 0.0119772
210066 0.0102993
210068 0.00887364
210070 0.00771966
210073 0.00678326
210075 0.00601999
210077 0.00539391
210079 0.00487622
210084 0.00409440
210089 0.00351226
210093 0.00307142
210098 0.00272453
210102 0.00244851
210111 0.00201480
210121 0.00169972
210133 0.00138943
210145 0.00116317
210157 0.000992623
210169 0.000860460
210182 0.000755528
210194 0.000670566
210218 0.000542775
210243 0.000452914
210267 0.000387672
210291 0.000338936
210316 0.000300833
210345 0.000265156
210374 0.000237661
210404 0.000216056
210433 0.000198781
210492 0.000173807
210550 0.000155892
210609 0.000143035
210667 0.000133428
210784 0.000120426
210902 0.000112614
211019 0.000107166
211253 0.000100655
211565 9.66871E-05
211878 9.49506E-05
212503 9.42065E-05
213752 9.63388E-05
215002 0.000100046
217501 0.000109489
218750 0.000115023
219375 0.000118063
219688 0.000119585
219844 0.000120346
219922 0.000120836
219941 0.000123367
219946 0.000125822
219951 0.000130149
219956 0.000137399
219961 0.000148655
219966 0.000165977
219971 0.000190879
219976 0.000224864
219980 0.000267898
219985 0.000321862
219990 0.000384940
219995 0.000454934
220000 0.000527143
220000 0.000936288
230000 0.000904639
240000 0.000875340
250000 0.000848129
260000 0.000822783
280000 0.000776940
300000 0.000736561
312500 0.000714851
325000 0.000694596
350000 0.000657876
375000 0.000625438
400000 0.000596544
425000 0.000572171
450000 0.000550104
475000 0.000530014
500000 0.000511634
525000 0.000495907
550000 0.000481361
600000 0.000455291
608720 0.000451288
610146 0.000449953
611573 0.000448625
614425 0.000445989
620130 0.000440801
625835 0.000435719
631540 0.000430742
642950 0.000421086
654360 0.000411812
665770 0.000402896
677180 0.000394321
688590 0.000386066
700000 0.000378116
725000 0.000368747
750000 0.000359916
775000 0.000351576
800000 0.000343685
825000 0.000337157
850000 0.000330943
900000 0.000319362
950000 0.000313550
1.00000E+06 0.000308134
1.01415E+06 0.000306018
1.01415E+06 0.000306018
1.01795E+06 0.000305158
1.02174E+06 0.000304304
1.02934E+06 0.000302613
1.03693E+06 0.000300943
1.04452E+06 0.000299295
1.05970E+06 0.000296060
1.07488E+06 0.000292906
1.09007E+06 0.000289829
1.10525E+06 0.000286826
1.13561E+06 0.000281032
1.16598E+06 0.000275503
1.19634E+06 0.000270222
1.22671E+06 0.000265169
1.25708E+06 0.000260332
1.28744E+06 0.000255695
1.31781E+06 0.000251246
1.37854E+06 0.000242866
1.43927E+06 0.000235109
1.50000E+06 0.000227905
1.58844E+06 0.000222896
1.67687E+06 0.000218259
1.68192E+06 0.000217176
1.68697E+06 0.000216101
1.69707E+06 0.000213977
1.71726E+06 0.000209827
1.73746E+06 0.000205806
1.75765E+06 0.000201906
1.77785E+06 0.000198124
1.79804E+06 0.000194454
1.83844E+06 0.000187434
1.87883E+06 0.000180811
1.91922E+06 0.000174556
1.95961E+06 0.000168641
2.00000E+06 0.000163041
2.04401E+06 0.000160413
2.04402E+06 0.000160413
2.05114E+06 0.000159923
2.05827E+06 0.000159437
2.07251E+06 0.000158473
2.08676E+06 0.000157522
2.10101E+06 0.000156583
2.12951E+06 0.000154741
2.15801E+06 0.000152944
2.18651E+06 0.000151191
2.21501E+06 0.000149481
2.27201E+06 0.000146181
2.32900E+06 0.000143033
2.38600E+06 0.000140027
2.44300E+06 0.000137152
2.50000E+06 0.000134401
2.58365E+06 0.000132671
2.66730E+06 0.000131018
2.67295E+06 0.000130902
2.67861E+06 0.000130787
2.68992E+06 0.000130558
2.71253E+06 0.000130103
2.73515E+06 0.000129653
2.75776E+06 0.000129209
2.80299E+06 0.000128336
2.84822E+06 0.000127482
2.85647E+06 0.000126986
2.86471E+06 0.000126493
2.88120E+06 0.000125517
2.91418E+06 0.000123604
2.92491E+06 0.000123078
2.93564E+06 0.000122557
2.95709E+06 0.000121526
2.97855E+06 0.000120512
3.00000E+06 0.000119513
3.04407E+06 0.000118631
3.08814E+06 0.000117767
3.13221E+06 0.000116922
3.17628E+06 0.000116095
3.25721E+06 0.000114620
3.26939E+06 0.000114403
3.33814E+06 0.000113199
3.41907E+06 0.000111830
3.50000E+06 0.000110508
3.54267E+06 0.000110293
3.55151E+06 0.000109349
3.56553E+06 0.000109039
3.57954E+06 0.000108732
3.60757E+06 0.000108123
3.63560E+06 0.000107522
3.66363E+06 0.000106929
3.71969E+06 0.000105766
3.77576E+06 0.000104633
3.83182E+06 0.000103528
3.88788E+06 0.000102451
4.00000E+06 0.000100375
4.06556E+06 9.99320E-05
4.07374E+06 9.97826E-05
4.08192E+06 9.96338E-05
4.09828E+06 9.93376E-05
4.13100E+06 9.87515E-05
4.14256E+06 9.85488E-05
4.15412E+06 9.83472E-05
4.17724E+06 9.79467E-05
4.22348E+06 9.71572E-05
4.23762E+06 9.68474E-05
4.25175E+06 9.65396E-05
4.28003E+06 9.59301E-05
4.30830E+06 9.53283E-05
4.33657E+06 9.47343E-05
4.39312E+06 9.35685E-05
4.44966E+06 9.24318E-05
4.46225E+06 9.22442E-05
4.47483E+06 9.20575E-05
4.50000E+06 9.16868E-05
4.53539E+06 9.12627E-05
4.54684E+06 9.11493E-05
4.55828E+06 9.10364E-05
4.58117E+06 9.08118E-05
4.62694E+06 9.03677E-05
4.67272E+06 8.99300E-05
4.71850E+06 8.94987E-05
4.81005E+06 8.86545E-05
4.90160E+06 8.78340E-05
4.91262E+06 8.76206E-05
4.92354E+06 8.75258E-05
4.93447E+06 8.74314E-05
4.95631E+06 8.72434E-05
5.00000E+06 8.68712E-05
5.05364E+06 8.61544E-05
5.10727E+06 8.54510E-05
5.21454E+06 8.40829E-05
5.23238E+06 8.38547E-05
5.25022E+06 8.36279E-05
5.28591E+06 8.31785E-05
5.32159E+06 8.27344E-05
5.35727E+06 8.22957E-05
5.42864E+06 8.14338E-05
5.50000E+06 8.05920E-05
5.62500E+06 7.98018E-05
5.75000E+06 7.90365E-05
5.87500E+06 7.82948E-05
6.00000E+06 7.75754E-05
6.25000E+06 8.07234E-05
6.50000E+06 8.38681E-05
6.75000E+06 8.80107E-05
7.00000E+06 9.21961E-05
7.50000E+06 0.000101701
7.62787E+06 0.000104536
8.00000E+06 0.000112956
8.32296E+06 0.000117814
8.34412E+06 0.000117286
8.36528E+06 0.000116763
8.40759E+06 0.000115726
8.49222E+06 0.000113695
8.57685E+06 0.000111719
8.66148E+06 0.000109797
8.83074E+06 0.000106104
9.00000E+06 0.000102602
9.05172E+06 9.93398E-05
9.12500E+06 9.49243E-05
9.25000E+06 8.79141E-05
9.37500E+06 8.15054E-05
9.50000E+06 7.56398E-05
9.62500E+06 7.02648E-05
9.75000E+06 6.53339E-05
9.87500E+06 6.08054E-05
1.00000E+07 5.66419E-05
1.00711E+07 5.41808E-05
1.01422E+07 5.18432E-05
1.02132E+07 4.96214E-05
1.02843E+07 4.75096E-05
1.03738E+07 4.49974E-05
1.04632E+07 4.26382E-05
1.05527E+07 4.04213E-05
1.06422E+07 3.83369E-05
1.07316E+07 3.63758E-05
1.07757E+07 3.54526E-05
1.08211E+07 3.45304E-05
1.09105E+07 3.27926E-05
1.10000E+07 3.11554E-05
1.11250E+07 2.90602E-05
1.12500E+07 2.71269E-05
1.13750E+07 2.53416E-05
1.15000E+07 2.36913E-05
1.16250E+07 2.21647E-05
1.17500E+07 2.07512E-05
1.18750E+07 1.94414E-05
1.20000E+07 1.82267E-05
1.21378E+07 1.69225E-05
1.22755E+07 1.57249E-05
1.24133E+07 1.46239E-05
1.25510E+07 1.36110E-05
1.26633E+07 1.28451E-05
1.27755E+07 1.21285E-05
1.28878E+07 1.14576E-05
1.30000E+07 1.08292E-05
1.30424E+07 1.06210E-05
1.31250E+07 1.02286E-05
1.32500E+07 9.66654E-06
1.33750E+07 9.14021E-06
1.35000E+07 8.64704E-06
1.36250E+07 8.18466E-06
1.37500E+07 7.75090E-06
1.38750E+07 7.34374E-06
1.40000E+07 6.96134E-06
1.41250E+07 6.63004E-06
1.42500E+07 6.31721E-06
1.43750E+07 6.02169E-06
1.45000E+07 5.74237E-06
1.46250E+07 5.47825E-06
1.47500E+07 5.22836E-06
1.48750E+07 4.99184E-06
1.50000E+07 4.76787E-06
1.51250E+07 4.57577E-06
1.52500E+07 4.39290E-06
1.55000E+07 4.05282E-06
1.57500E+07 3.74388E-06
1.60000E+07 3.46282E-06
1.62500E+07 3.21646E-06
1.65000E+07 2.99099E-06
1.67500E+07 2.78437E-06
1.70000E+07 2.59477E-06
1.71250E+07 2.48862E-06
1.72500E+07 2.38753E-06
1.75000E+07 2.19947E-06
1.77500E+07 2.02859E-06
1.80000E+07 1.87310E-06
1.82500E+07 1.76195E-06
1.85000E+07 1.65877E-06
1.87500E+07 1.56291E-06
1.90000E+07 1.47374E-06
1.92500E+07 1.38745E-06
1.95000E+07 1.30723E-06
1.97500E+07 1.23258E-06
2.00000E+07 1.16306E-06
