Sm-144(n,g) ENDFB-8.0
Energy(eV) XS(b)
5579.71 0.321358
5580.22 0.298646
5580.73 0.278176
5581.25 0.259675
5581.91 0.238256
5582.58 0.219350
5583.25 0.202543
5583.91 0.187588
5584.58 0.174189
5585.24 0.162178
5585.91 0.151341
5586.57 0.141562
5587.24 0.132684
5587.90 0.124613
5588.57 0.117256
5589.24 0.110541
5589.90 0.104380
5590.57 0.0987307
5591.23 0.0935248
5591.90 0.0887317
5593.17 0.0805503
5594.44 0.0734564
5595.71 0.0672651
5596.98 0.0618375
5598.25 0.0570478
5599.52 0.0528071
5600.79 0.0490292
5602.06 0.0456545
5603.39 0.0424856
5604.73 0.0396468
5606.06 0.0370920
5607.39 0.0347847
5608.72 0.0326925
5610.05 0.0307922
5611.38 0.0290599
5612.71 0.0274763
5614.65 0.0254041
5616.59 0.0235711
5618.52 0.0219440
5620.46 0.0204901
5622.39 0.0191823
5624.33 0.0180038
5626.27 0.0169389
5628.20 0.0159733
5630.86 0.0147858
5633.53 0.0137384
5636.19 0.0128095
5638.85 0.0119818
5641.51 0.0112409
5644.18 0.0105756
5649.50 0.00943302
5653.37 0.00873124
5657.24 0.00811813
5661.12 0.00758089
5664.99 0.00710643
5672.73 0.00630690
5680.48 0.00566773
5685.80 0.00530089
5691.13 0.00498205
5701.78 0.00446168
5712.43 0.00406517
5723.08 0.00376772
5736.63 0.00351405
5750.18 0.00340515
5763.74 0.00349711
5770.51 0.00367037
5777.29 0.00399493
5782.62 0.00442847
5787.94 0.00513927
5790.60 0.00566546
5793.26 0.00636942
5795.93 0.00733565
5798.59 0.00870581
5800.04 0.00970748
5801.49 0.0109638
5802.95 0.0125616
5804.40 0.0146310
5805.85 0.0174067
5807.30 0.0212722
5808.03 0.0237972
5808.75 0.0268687
5809.48 0.0306571
5810.21 0.0354071
5810.93 0.0414862
5811.66 0.0494794
5812.38 0.0603982
5812.75 0.0675111
5813.11 0.0762796
5813.47 0.0875029
5813.84 0.102685
5814.02 0.112623
5814.20 0.124772
5814.38 0.140095
5814.56 0.159563
5814.74 0.184968
5814.92 0.218158
5815.11 0.262355
5815.29 0.320799
5815.47 0.398965
5815.56 0.447197
5815.65 0.502040
5815.74 0.565692
5815.83 0.638671
5815.92 0.722156
5816.01 0.816312
5816.13 0.963415
5816.26 1.13723
5816.38 1.34148
5816.50 1.58007
5816.56 1.71464
5816.62 1.85703
5816.68 2.01249
5816.74 2.17642
5816.80 2.35479
5816.86 2.54224
5816.92 2.74546
5816.98 2.95825
5817.04 3.18811
5817.10 3.42788
5817.16 3.68590
5817.22 3.95401
5817.28 4.24140
5817.34 4.53884
5817.41 4.85637
5817.47 5.18365
5817.53 5.53158
5817.59 5.88867
5817.65 6.26664
5817.71 6.65287
5817.83 7.47382
5817.95 8.34758
5818.06 9.21410
5818.18 10.1085
5818.40 11.9817
5818.63 13.8949
5818.86 15.7597
5818.96 16.5864
5819.07 17.3708
5819.18 18.1028
5819.28 18.7663
5819.41 19.4845
5819.54 20.0816
5819.62 20.3956
5819.70 20.6512
5819.79 20.8480
5819.87 20.9783
5819.97 21.0513
5820.00 21.0569
5820.09 21.0220
5820.15 20.9512
5820.23 20.8202
5820.34 20.5332
5820.42 20.2562
5820.50 19.9292
5820.63 19.2919
5820.76 18.5358
5820.88 17.7394
5821.00 16.8682
5821.12 15.9372
5821.24 14.9700
5821.72 10.9362
5821.84 9.95236
5821.96 9.00996
5822.08 8.10167
5822.20 7.24918
5822.28 6.73648
5822.36 6.25236
5822.43 5.78461
5822.51 5.34601
5822.58 4.92512
5822.66 4.53308
5822.73 4.16408
5822.81 3.81787
5822.88 3.48985
5822.96 3.18813
5823.03 2.90759
5823.11 2.64749
5823.18 2.40396
5823.26 2.18253
5823.33 1.97894
5823.41 1.79226
5823.49 1.61935
5823.56 1.46378
5823.64 1.32041
5823.71 1.19205
5823.79 1.07430
5823.86 0.969362
5823.94 0.874721
5824.01 0.789540
5824.09 0.712053
5824.16 0.643535
5824.31 0.527368
5824.46 0.434244
5824.61 0.360916
5824.80 0.292547
5824.98 0.241110
5825.16 0.202337
5825.34 0.173082
5825.52 0.150544
5825.70 0.133052
5825.88 0.119245
5826.06 0.108192
5826.42 0.0914205
5826.78 0.0792826
5827.15 0.0698961
5827.51 0.0623652
5828.23 0.0508646
5828.95 0.0424962
5829.68 0.0361699
5830.40 0.0312548
5831.52 0.0255093
5832.65 0.0213071
5833.77 0.0181310
5834.90 0.0156732
5836.02 0.0137331
5837.15 0.0121743
5838.27 0.0109028
5839.40 0.00985491
5841.65 0.00824497
5843.90 0.00706001
5846.15 0.00616135
5848.40 0.00546822
5851.93 0.00465890
5855.47 0.00407679
5859.00 0.00364251
5862.54 0.00330880
5869.61 0.00283459
5876.68 0.00251770
5885.68 0.00224319
5894.67 0.00205431
5912.67 0.00182042
5925.52 0.00172932
5938.38 0.00169934
5947.06 0.00173551
5951.40 0.00178598
5955.73 0.00187514
5960.07 0.00202159
5962.24 0.00213840
5964.41 0.00230090
5966.58 0.00253157
5968.75 0.00286559
5970.92 0.00338031
5972.00 0.00375421
5973.09 0.00424756
5974.37 0.00506554
5975.02 0.00561530
5975.66 0.00630185
5976.34 0.00724506
5977.02 0.00851992
5977.37 0.00934912
5977.71 0.0103777
5978.05 0.0117353
5978.39 0.0136678
5978.56 0.0150034
5978.73 0.0167186
5978.90 0.0189696
5979.07 0.0219557
5979.24 0.0260163
5979.42 0.0315550
5979.59 0.0391379
5979.76 0.0494470
5979.93 0.0635810
5980.10 0.0827474
5980.27 0.108530
5980.44 0.142649
5980.61 0.187842
5980.78 0.246696
5980.95 0.322370
5981.12 0.417746
5981.26 0.514740
5981.40 0.629391
5981.54 0.765485
5981.68 0.923112
5981.83 1.10635
5981.97 1.31408
5982.11 1.55031
5982.25 1.81211
5982.39 2.10296
5982.53 2.41764
5982.67 2.75860
5982.81 3.11800
5982.95 3.49694
5983.09 3.88503
5983.37 4.67494
5983.56 5.19652
5983.66 5.44667
5983.75 5.68297
5983.85 5.90788
5983.94 6.11430
5984.04 6.30423
5984.13 6.47157
5984.21 6.58938
5984.29 6.69068
5984.36 6.77638
5984.44 6.84583
5984.56 6.92191
5984.62 6.94337
5984.66 6.95159
5984.69 6.95448
5984.70 6.95457
5984.72 6.95392
5984.74 6.95215
5984.77 6.94615
5984.83 6.93002
5984.93 6.87554
5985.04 6.77251
5985.16 6.62938
5985.24 6.50925
5985.32 6.37428
5985.40 6.22420
5985.48 6.06022
5985.64 5.69589
5985.80 5.29248
5985.94 4.93585
5986.07 4.56993
5986.33 3.82766
5986.46 3.46286
5986.60 3.10898
5986.73 2.77013
5986.86 2.44965
5987.01 2.10882
5987.16 1.79793
5987.31 1.51833
5987.46 1.27027
5987.61 1.05307
5987.77 0.865321
5987.92 0.704045
5988.07 0.568986
5988.22 0.456400
5988.37 0.363613
5988.52 0.287985
5988.67 0.226997
5988.82 0.178318
5988.97 0.139841
5989.13 0.109706
5989.28 0.0863042
5989.43 0.0682685
5989.58 0.0544593
5989.73 0.0439413
5989.88 0.0359589
5990.03 0.0299105
5990.18 0.0253240
5990.33 0.0218335
5990.48 0.0191593
5990.64 0.0170898
5990.79 0.0154670
5991.09 0.0131238
5991.39 0.0115217
5991.69 0.0103403
5991.99 0.00941269
5992.60 0.00800662
5993.05 0.00720068
5993.50 0.00653980
5994.41 0.00552156
5995.32 0.00477801
5996.22 0.00421617
5997.13 0.00377946
5998.04 0.00343367
5999.85 0.00292898
6001.66 0.00257906
6003.47 0.00232350
6005.28 0.00213295
6008.91 0.00187562
6012.53 0.00171317
6016.16 0.00159866
6023.41 0.00145974
6030.66 0.00139092
6037.91 0.00137569
6042.13 0.00140200
6046.36 0.00148342
6048.48 0.00156944
6050.59 0.00171586
6051.65 0.00183156
6052.71 0.00199635
6053.76 0.00224099
6054.29 0.00241252
6054.82 0.00264013
6055.42 0.00304061
6055.73 0.00336410
6056.03 0.00386359
6056.18 0.00422308
6056.33 0.00469266
6056.48 0.00531240
6056.63 0.00613589
6056.78 0.00723392
6056.93 0.00869887
6057.08 0.0106497
6057.24 0.0132376
6057.39 0.0166519
6057.54 0.0211260
6057.69 0.0269435
6057.84 0.0344430
6057.99 0.0440216
6058.14 0.0561362
6058.29 0.0713021
6058.44 0.0900865
6058.59 0.113099
6058.75 0.140973
6058.90 0.174348
6059.05 0.213837
6059.20 0.259993
6059.35 0.313272
6059.50 0.373989
6059.65 0.442272
6059.83 0.533401
6060.01 0.633876
6060.19 0.743552
6060.37 0.859322
6060.73 1.10098
6060.91 1.21956
6061.09 1.33185
6061.24 1.41877
6061.39 1.49609
6061.54 1.56167
6061.69 1.61362
6061.81 1.64479
6061.94 1.66515
6062.03 1.67324
6062.08 1.67506
6062.10 1.67527
6062.14 1.67466
6062.20 1.67150
6062.35 1.65197
6062.47 1.62471
6062.52 1.61103
6062.57 1.59548
6062.75 1.52513
6062.93 1.43727
6063.11 1.33507
6063.29 1.22240
6063.72 0.931700
6063.94 0.788505
6064.16 0.654340
6064.37 0.531627
6064.59 0.423798
6064.81 0.330906
6065.02 0.253775
6065.20 0.201932
6065.37 0.159055
6065.55 0.123758
6065.72 0.0954792
6065.89 0.0729062
6066.07 0.0553543
6066.24 0.0417431
6066.42 0.0314496
6066.51 0.0272555
6066.59 0.0236755
6066.68 0.0205909
6066.77 0.0179405
6066.85 0.0156450
6066.94 0.0137067
6067.03 0.0120532
6067.12 0.0106456
6067.29 0.00842337
6067.46 0.00683641
6067.64 0.00569743
6067.81 0.00487814
6067.99 0.00428177
6068.16 0.00384730
6068.34 0.00352129
6068.51 0.00327383
6068.86 0.00292220
6069.21 0.00268195
6069.91 0.00235537
6070.60 0.00213163
6071.37 0.00195057
6073.01 0.00169669
6074.64 0.00154141
6077.92 0.00136201
6081.19 0.00126530
6084.46 0.00120710
6091.00 0.00113195
6097.55 0.00108859
6123.72 0.00100205
6142.20 0.000974383
6149.13 0.000984191
6152.59 0.00102186
6153.46 0.00104428
6154.32 0.00109168
6154.75 0.00114976
6154.97 0.00120113
6155.19 0.00127848
6155.40 0.00139668
6155.62 0.00157518
6155.84 0.00184502
6156.05 0.00224407
6156.16 0.00250329
6156.26 0.00281111
6156.37 0.00317821
6156.47 0.00361402
6156.58 0.00413431
6156.69 0.00474077
6156.79 0.00545033
6156.90 0.00627630
6157.00 0.00724256
6157.11 0.00834577
6157.32 0.0110496
6157.53 0.0145377
6157.74 0.0188935
6157.95 0.0242562
6158.16 0.0306369
6158.37 0.0381075
6158.58 0.0465420
6159.42 0.0864342
6159.78 0.102743
6160.14 0.115411
6160.29 0.118988
6160.31 0.119490
6160.37 0.120567
6160.43 0.121482
6160.54 0.122808
6160.64 0.123411
6160.67 0.123481
6160.70 0.123504
6160.73 0.123473
6160.81 0.123180
6160.99 0.121291
6161.10 0.119226
6161.19 0.117274
6161.30 0.114140
6161.76 0.0967388
6162.21 0.0749598
6162.76 0.0493560
6163.03 0.0382783
6163.30 0.0288492
6163.57 0.0211701
6163.70 0.0179592
6163.84 0.0151714
6163.98 0.0127391
6164.11 0.0106679
6164.25 0.00890674
6164.38 0.00742287
6164.50 0.00635312
6164.61 0.00544878
6164.72 0.00468174
6164.84 0.00403503
6164.95 0.00349293
6165.07 0.00304108
6165.18 0.00266650
6165.29 0.00235758
6165.41 0.00210408
6165.52 0.00189702
6165.75 0.00159213
6165.98 0.00139313
6166.21 0.00126442
6166.42 0.00118428
6166.64 0.00113140
6167.08 0.00107086
6167.95 0.00102045
6169.69 0.000979578
6173.16 0.000942271
6180.12 0.000914223
6194.04 0.000889266
6221.87 0.000855736
6277.54 0.000809772
6306.75 0.000797603
6342.34 0.000815096
6351.24 0.000838177
6360.14 0.000887352
6364.58 0.000928138
6369.03 0.000995366
6373.48 0.00111531
6375.71 0.00120834
6377.93 0.00134285
6379.76 0.00150684
6381.58 0.00174880
6382.55 0.00192880
6383.52 0.00216458
6384.49 0.00248200
6385.46 0.00292387
6385.95 0.00321529
6386.43 0.00357580
6386.92 0.00403917
6387.40 0.00467911
6387.64 0.00511956
6387.89 0.00569450
6388.13 0.00648839
6388.37 0.00762511
6388.49 0.00839148
6388.61 0.00932599
6388.73 0.0104799
6388.86 0.0119100
6388.98 0.0136858
6389.10 0.0158929
6389.22 0.0186347
6389.34 0.0220358
6389.44 0.0254492
6389.54 0.0295118
6389.64 0.0343352
6389.74 0.0400460
6389.84 0.0467867
6389.94 0.0547169
6390.04 0.0640136
6390.14 0.0747549
6390.24 0.0873690
6390.34 0.101987
6390.44 0.118855
6390.54 0.138032
6390.74 0.185404
6390.94 0.245937
6391.14 0.322618
6391.34 0.416933
6391.54 0.531776
6391.73 0.667363
6391.93 0.825592
6392.13 1.00432
6392.33 1.20344
6392.53 1.41761
6392.80 1.72601
6393.07 2.03844
6393.21 2.19050
6393.35 2.33473
6393.48 2.47046
6393.62 2.59300
6393.73 2.68513
6393.84 2.76536
6393.96 2.83245
6394.07 2.88531
6394.17 2.91845
6394.27 2.94011
6394.34 2.94916
6394.39 2.95129
6394.40 2.95138
6394.44 2.95021
6394.50 2.94511
6394.63 2.91767
6394.72 2.88858
6394.80 2.85135
6394.89 2.80605
6394.97 2.75307
6395.08 2.67775
6395.18 2.59328
6395.29 2.50009
6395.39 2.39932
6395.60 2.17995
6395.81 1.94513
6396.11 1.59532
6396.27 1.41379
6396.43 1.23965
6396.59 1.07552
6396.75 0.923395
6396.92 0.784613
6397.08 0.659911
6397.24 0.549486
6397.40 0.453072
6397.56 0.370037
6397.72 0.299466
6397.88 0.240259
6398.04 0.191206
6398.20 0.151058
6398.36 0.118585
6398.53 0.0926173
6398.69 0.0721918
6398.81 0.0594421
6398.93 0.0490233
6399.06 0.0404799
6399.18 0.0335097
6399.30 0.0278492
6399.42 0.0232708
6399.55 0.0195805
6399.67 0.0166138
6399.79 0.0142332
6399.92 0.0123242
6400.04 0.0107927
6400.16 0.00956189
6400.29 0.00856933
6400.41 0.00776496
6400.65 0.00656899
6400.90 0.00574131
6401.15 0.00514673
6401.64 0.00433786
6402.13 0.00379101
6402.62 0.00338025
6403.61 0.00278863
6404.59 0.00238231
6405.58 0.00208756
6406.56 0.00186678
6407.77 0.00166365
6408.98 0.00151283
6410.35 0.00138434
6411.71 0.00128505
6414.44 0.00114426
6417.16 0.00105271
6419.89 0.000991799
6425.34 0.000913053
6430.79 0.000868620
6441.70 0.000828118
6452.60 0.000816351
6470.17 0.000836395
6478.96 0.000865418
6487.74 0.000913906
6496.53 0.000994568
6500.92 0.00104711
6505.31 0.00112250
6509.70 0.00122722
6514.09 0.00137443
6518.49 0.00158448
6520.68 0.00173094
6522.88 0.00191608
6524.70 0.00210892
6526.51 0.00235028
6528.33 0.00265667
6530.15 0.00305110
6531.59 0.00345461
6533.02 0.00397529
6534.46 0.00466083
6535.90 0.00558755
6537.34 0.00688337
6538.06 0.00773468
6538.78 0.00877463
6539.50 0.0100709
6540.22 0.0117177
6540.94 0.0138697
6541.66 0.0167914
6542.26 0.0202545
6542.57 0.0225797
6542.87 0.0255799
6543.17 0.0296787
6543.48 0.0356405
6543.63 0.0397268
6543.78 0.0448241
6543.93 0.0513287
6544.08 0.0595768
6544.23 0.0702223
6544.38 0.0838085
6544.54 0.101378
6544.69 0.123754
6544.84 0.152531
6544.99 0.188876
6545.14 0.235113
6545.29 0.292763
6545.45 0.365045
6545.60 0.453742
6545.75 0.563064
6545.90 0.694801
6546.05 0.854110
6546.13 0.944895
6546.20 1.04232
6546.28 1.14940
6546.35 1.26372
6546.43 1.38869
6546.50 1.52138
6546.61 1.73142
6546.72 1.96255
6546.83 2.21537
6546.94 2.49020
6547.05 2.78708
6547.16 3.10570
6547.27 3.44540
6547.38 3.80170
6547.48 4.17971
6547.59 4.57427
6547.70 4.98298
6547.81 5.40301
6548.25 7.12129
6548.41 7.73792
6548.57 8.32075
6548.73 8.85440
6548.89 9.32399
6549.04 9.69623
6549.12 9.85318
6549.19 9.98755
6549.27 10.1020
6549.34 10.1928
6549.44 10.2777
6549.50 10.3062
6549.55 10.3229
6549.60 10.3291
6549.60 10.3291
6549.61 10.3288
6549.63 10.3277
6549.65 10.3236
6549.70 10.3101
6549.75 10.2792
6549.84 10.2075
6549.97 10.0435
6550.10 9.81245
6550.23 9.52263
6550.37 9.14682
6550.51 8.71540
6550.66 8.23788
6550.80 7.72813
6550.98 7.01731
6551.16 6.28923
6551.35 5.56135
6551.53 4.85248
6551.62 4.51023
6551.72 4.17835
6551.81 3.85828
6551.90 3.55120
6551.99 3.25808
6552.08 2.97965
6552.18 2.71645
6552.27 2.46881
6552.40 2.13151
6552.54 1.83043
6552.68 1.56023
6552.81 1.32349
6552.95 1.11484
6553.08 0.935218
6553.22 0.779597
6553.35 0.647835
6553.49 0.535509
6553.62 0.441877
6553.76 0.363248
6553.89 0.298642
6554.03 0.245124
6554.17 0.201711
6554.30 0.166408
6554.44 0.137841
6554.57 0.114673
6554.71 0.0962235
6554.84 0.0813481
6554.98 0.0695460
6555.11 0.0600414
6555.25 0.0524875
6555.38 0.0463739
6555.52 0.0414738
6555.79 0.0341922
6556.06 0.0291942
6556.33 0.0255976
6556.60 0.0228849
6557.12 0.0190769
6557.64 0.0163415
6558.16 0.0142319
6558.68 0.0125452
6559.20 0.0111678
6559.72 0.0100251
6560.76 0.00825171
6561.98 0.00676264
6563.19 0.00567486
6564.40 0.00485364
6565.62 0.00421947
6566.83 0.00371909
6568.04 0.00331786
6570.47 0.00272150
6572.90 0.00230906
6575.33 0.00200617
6577.75 0.00177738
6580.18 0.00160162
6583.04 0.00144457
6585.90 0.00132582
6591.62 0.00114802
6597.34 0.00103070
6603.06 0.000949238
6614.50 0.000848044
6625.94 0.000786488
6648.83 0.000721842
6671.71 0.000691624
6716.09 0.000673638
6746.60 0.000681873
6777.11 0.000711675
6792.36 0.000739927
6807.62 0.000785773
6822.87 0.000861678
6838.13 0.000993480
6843.67 0.00106841
6849.22 0.00116815
6854.77 0.00130342
6860.31 0.00149329
6865.86 0.00176679
6868.64 0.00195214
6871.41 0.00218948
6874.18 0.00249557
6876.96 0.00289937
6879.73 0.00344732
6882.50 0.00420664
6884.15 0.00481142
6885.80 0.00559105
6887.44 0.00661435
6889.09 0.00799259
6890.74 0.00991128
6891.56 0.0111657
6892.39 0.0126909
6893.21 0.0145796
6894.03 0.0169608
6894.86 0.0200432
6895.68 0.0241382
6896.33 0.0284373
6896.98 0.0341950
6897.30 0.0379093
6897.63 0.0424790
6897.95 0.0483299
6898.28 0.0562136
6898.60 0.0674660
6898.77 0.0750588
6898.93 0.0844324
6899.09 0.0962631
6899.25 0.111121
6899.42 0.130106
6899.58 0.154129
6899.74 0.184916
6899.90 0.223825
6900.07 0.273446
6900.15 0.302771
6900.23 0.335651
6900.31 0.372937
6900.39 0.414125
6900.47 0.460068
6900.55 0.511216
6900.64 0.568782
6900.72 0.631864
6900.80 0.701644
6900.88 0.778657
6900.99 0.900352
6901.11 1.03902
6901.16 1.11520
6901.22 1.19622
6901.28 1.28226
6901.34 1.37351
6901.39 1.47016
6901.45 1.57239
6901.51 1.68036
6901.56 1.79424
6901.68 2.04032
6901.79 2.30918
6901.90 2.60640
6902.02 2.93021
6902.13 3.28076
6902.25 3.65440
6902.36 4.05704
6902.47 4.48431
6902.59 4.93449
6902.70 5.40111
6902.81 5.86788
6902.92 6.34359
6903.13 7.32548
6903.35 8.31531
6903.57 9.27208
6903.68 9.75228
6903.79 10.2038
6903.91 10.6290
6904.02 11.0147
6904.14 11.3796
6904.26 11.6907
6904.34 11.8729
6904.42 12.0257
6904.54 12.1975
6904.61 12.2709
6904.67 12.3143
6904.75 12.3479
6904.80 12.3530
6904.88 12.3375
6904.96 12.2937
6905.04 12.2186
6905.12 12.1124
6905.20 11.9857
6905.28 11.8337
6905.39 11.5750
6905.50 11.2703
6905.58 10.9962
6905.67 10.6976
6905.85 10.0367
6906.03 9.30383
6906.20 8.52912
6906.55 6.92214
6906.73 6.12873
6906.91 5.36997
6907.00 5.00192
6907.08 4.65017
6907.17 4.31161
6907.26 3.98715
6907.35 3.67408
6907.44 3.37997
6907.53 3.10157
6907.61 2.83906
6907.70 2.58978
6907.79 2.35922
6907.88 2.14426
6907.97 1.94458
6908.08 1.71380
6908.19 1.50735
6908.30 1.32188
6908.41 1.15611
6908.52 1.00742
6908.63 0.877075
6908.74 0.762252
6908.85 0.661555
6908.96 0.572882
6909.07 0.496518
6909.18 0.430373
6909.29 0.373289
6909.40 0.323780
6909.51 0.281743
6909.62 0.245801
6909.73 0.215141
6909.84 0.188821
6909.95 0.166666
6910.06 0.147851
6910.17 0.131878
6910.39 0.106690
6910.61 0.0885269
6910.83 0.0751615
6911.05 0.0652494
6911.27 0.0576652
6911.49 0.0517663
6911.82 0.0450963
6912.14 0.0400162
6912.79 0.0325883
6913.44 0.0272964
6914.08 0.0232912
6914.73 0.0201560
6915.38 0.0176442
6916.02 0.0155967
6916.67 0.0139064
6917.96 0.0112934
6919.26 0.00939772
6920.55 0.00797488
6921.84 0.00687419
6923.61 0.00572593
6925.37 0.00486604
6927.14 0.00420677
6928.90 0.00369018
6930.66 0.00327773
6932.43 0.00294337
6935.96 0.00244526
6939.48 0.00208832
6943.01 0.00182459
6946.54 0.00162580
6950.07 0.00147438
6956.65 0.00127048
6963.24 0.00112979
6969.83 0.00103013
6976.41 0.000957102
6989.58 0.000865027
7002.76 0.000805127
7029.10 0.000744357
7055.44 0.000724935
7074.26 0.000730890
7093.07 0.000762876
7102.48 0.000794348
7111.89 0.000865676
7116.60 0.000924102
7121.30 0.00102561
7123.65 0.00110072
7126.00 0.00120617
7128.36 0.00136014
7130.71 0.00159466
7132.59 0.00188260
7133.59 0.00209679
7134.59 0.00237748
7135.59 0.00275582
7136.59 0.00328388
7137.09 0.00363413
7137.59 0.00407133
7138.09 0.00464624
7138.59 0.00548188
7138.84 0.00608578
7139.09 0.00691079
7139.34 0.00808969
7139.59 0.00983694
7139.71 0.0110233
7139.84 0.0124917
7139.96 0.0143136
7140.09 0.0165768
7140.21 0.0193880
7140.34 0.0228763
7140.46 0.0271962
7140.59 0.0324841
7140.69 0.0377863
7140.79 0.0440619
7140.90 0.0514680
7141.00 0.0601809
7141.10 0.0703970
7141.21 0.0823336
7141.31 0.0962294
7141.41 0.112176
7141.51 0.130766
7141.62 0.152153
7141.82 0.204618
7142.03 0.272304
7142.23 0.357626
7142.44 0.464268
7142.65 0.594487
7142.85 0.750414
7143.06 0.932422
7143.26 1.14250
7143.47 1.37865
7143.67 1.63802
7143.88 1.91461
7144.44 2.70607
7144.58 2.89740
7144.72 3.07948
7144.86 3.24890
7145.00 3.40137
7145.12 3.51620
7145.23 3.61506
7145.35 3.69813
7145.47 3.76276
7145.56 3.80052
7145.65 3.82637
7145.73 3.83868
7145.77 3.84177
7145.80 3.84241
7145.84 3.84125
7145.89 3.83635
7145.98 3.81803
7146.10 3.77905
7146.21 3.72301
7146.36 3.61916
7146.52 3.48774
7146.67 3.33040
7146.82 3.15304
7146.97 2.97072
7147.11 2.77855
7147.40 2.37538
7147.68 1.96817
7147.83 1.77176
7147.97 1.58295
7148.09 1.42811
7148.21 1.28247
7148.34 1.14438
7148.46 1.01662
7148.62 0.859829
7148.79 0.720367
7148.94 0.604933
7149.09 0.504554
7149.25 0.417084
7149.40 0.342649
7149.55 0.279140
7149.71 0.226197
7149.86 0.181923
7150.01 0.145731
7150.17 0.116037
7150.32 0.0922067
7150.48 0.0729988
7150.63 0.0578441
7150.78 0.0458237
7150.94 0.0364808
7151.09 0.0292122
7151.24 0.0235884
7151.40 0.0192316
7151.55 0.0159104
7151.70 0.0133487
7151.86 0.0113974
7152.01 0.00988689
7152.16 0.00872642
7152.32 0.00781543
7152.47 0.00710156
7152.78 0.00606269
7153.08 0.00535276
7153.39 0.00483190
7153.70 0.00442628
7154.35 0.00377643
7155.01 0.00330111
7155.87 0.00283650
7156.73 0.00249013
7157.59 0.00222298
7158.44 0.00201265
7160.16 0.00170690
7161.88 0.00150074
7163.60 0.00135357
7165.32 0.00124343
7168.76 0.00109470
7172.19 0.00100393
7175.63 0.000944839
7182.51 0.000872036
7195.60 0.000819294
7208.69 0.000805749
7228.99 0.000825600
7249.29 0.000891559
7259.44 0.000956208
7269.59 0.00106707
7274.66 0.00114980
7279.73 0.00127454
7284.81 0.00145902
7287.34 0.00159407
7289.88 0.00177250
7293.16 0.00210231
7294.79 0.00232985
7296.43 0.00262304
7298.07 0.00301562
7299.70 0.00355746
7301.34 0.00433553
7302.16 0.00486050
7302.98 0.00552083
7303.75 0.00632591
7304.53 0.00738395
7305.31 0.00884228
7305.70 0.00982114
7306.09 0.0110905
7306.48 0.0128839
7306.67 0.0141148
7306.86 0.0156831
7307.06 0.0177513
7307.25 0.0205049
7307.45 0.0242430
7307.64 0.0293676
7307.84 0.0364692
7308.03 0.0462137
7308.13 0.0524498
7308.23 0.0596815
7308.32 0.0681335
7308.42 0.0779923
7308.52 0.0895943
7308.61 0.102937
7308.71 0.118389
7308.81 0.136232
7309.00 0.180356
7309.20 0.238104
7309.36 0.299902
7309.52 0.375842
7309.69 0.468188
7309.85 0.578534
7310.02 0.710542
7310.18 0.864773
7310.34 1.04506
7310.51 1.25075
7310.67 1.48539
7310.83 1.74811
7311.00 2.03838
7311.16 2.35271
7311.32 2.69236
7311.49 3.04950
7311.65 3.42364
7311.81 3.80429
7312.07 4.40302
7312.20 4.69471
7312.33 4.97589
7312.45 5.24244
7312.58 5.49023
7312.71 5.71531
7312.84 5.91251
7312.92 6.03086
7313.01 6.13449
7313.10 6.22255
7313.19 6.29434
7313.33 6.37544
7313.41 6.39957
7313.46 6.40800
7313.50 6.41015
7313.50 6.41016
7313.51 6.41004
7313.52 6.40972
7313.54 6.40853
7313.57 6.40366
7313.64 6.38799
7313.75 6.33790
7313.87 6.24797
7314.00 6.12514
7314.09 6.01228
7314.18 5.88277
7314.28 5.73781
7314.37 5.57869
7314.46 5.40682
7314.56 5.22368
7314.74 4.82978
7314.97 4.32167
7315.19 3.79956
7315.41 3.27881
7315.52 3.02536
7315.64 2.78120
7315.75 2.54352
7315.86 2.31590
7315.97 2.09941
7316.08 1.89667
7316.19 1.70462
7316.31 1.52705
7316.42 1.36093
7316.53 1.20919
7316.69 1.01036
7316.85 0.838348
7317.01 0.690292
7317.17 0.564296
7317.34 0.457654
7317.50 0.369472
7317.66 0.296832
7317.82 0.237610
7317.98 0.189544
7318.14 0.151393
7318.30 0.121193
7318.46 0.0975125
7318.63 0.0790174
7318.79 0.0648900
7318.95 0.0541379
7319.11 0.0460590
7319.26 0.0404764
7319.41 0.0363570
7319.56 0.0334364
7319.70 0.0315227
7319.85 0.0304897
7320.00 0.0302714
7320.15 0.0308592
7320.30 0.0322887
7320.52 0.0363044
7320.64 0.0393146
7320.75 0.0430962
7320.86 0.0478524
7320.97 0.0537156
7321.08 0.0608775
7321.19 0.0694760
7321.31 0.0799206
7321.42 0.0924332
7321.53 0.107344
7321.64 0.124849
7321.75 0.145672
7321.86 0.169879
7321.98 0.198391
7322.09 0.231215
7322.20 0.269494
7322.31 0.313544
7322.42 0.363975
7322.53 0.420865
7322.65 0.485865
7322.76 0.558424
7322.87 0.640447
7322.98 0.731023
7323.09 0.832292
7323.20 0.943922
7323.32 1.06626
7323.43 1.19831
7323.54 1.34256
7323.65 1.49640
7323.76 1.66238
7323.87 1.83718
7324.06 2.15315
7324.25 2.49063
7324.43 2.84568
7324.62 3.21117
7324.80 3.57857
7324.99 3.93819
7325.18 4.27963
7325.36 4.59222
7325.50 4.79791
7325.63 4.97720
7325.77 5.12922
7325.91 5.24878
7326.01 5.31874
7326.12 5.36740
7326.21 5.39080
7326.26 5.39770
