Sc-45(n,tot) ENDFB-8.0
41743.7 23.5688
41744.0 22.3294
41744.3 21.1454
41744.7 20.0224
41745.0 18.9630
41745.2 18.0929
41745.5 17.2712
41745.8 16.4970
41746.0 15.7687
41746.3 15.0843
41746.6 14.4419
41746.9 13.8392
41747.1 13.2943
41747.4 12.7631
41747.7 12.2650
41747.9 11.7979
41748.2 11.3597
41748.5 10.9486
41748.7 10.5627
41749.0 10.2003
41749.3 9.87190
41749.5 9.55090
41749.8 9.24889
41750.3 8.69664
41750.9 8.20574
41751.4 7.77579
41752.0 7.38371
41752.5 7.03833
41753.0 6.72157
41753.6 6.44095
41754.1 6.18217
41754.6 5.94754
41755.2 5.73424
41755.7 5.54331
41756.2 5.36543
41756.8 5.20545
41757.3 5.05575
41757.8 4.92052
41758.4 4.79343
41758.9 4.67608
41760.0 4.46866
41761.1 4.28957
41762.1 4.13391
41763.2 3.99659
41764.3 3.87699
41765.4 3.77120
41766.4 3.67717
41767.5 3.59246
41768.6 3.51720
41769.6 3.44941
41770.7 3.38810
41771.8 3.33196
41772.9 3.28131
41775.0 3.19257
41777.2 3.11722
41779.3 3.05311
41781.4 2.99747
41783.6 2.94920
41785.7 2.90654
41787.9 2.86890
41790.0 2.83511
41792.2 2.80486
41794.3 2.77735
41796.5 2.75240
41800.7 2.70839
41805.0 2.67069
41809.3 2.63781
41813.6 2.60867
41817.9 2.58247
41822.2 2.55863
41826.5 2.53670
41830.8 2.51632
41839.4 2.47924
41847.9 2.44582
41856.5 2.41507
41865.1 2.38632
41873.7 2.35909
41882.3 2.33307
41890.8 2.30798
41899.4 2.28370
41908.0 2.26008
41916.6 2.23700
41933.7 2.19220
41950.9 2.14884
41968.1 2.10662
41985.2 2.06535
42002.4 2.02491
42019.5 1.98520
42036.7 1.94618
42053.9 1.90788
42071.0 1.87032
42088.2 1.83361
42105.4 1.79790
42122.5 1.76351
42131.1 1.74694
42139.7 1.73090
42148.3 1.71552
42156.8 1.70093
42165.4 1.68732
42174.0 1.67501
42182.6 1.66436
42191.2 1.65590
42199.7 1.65042
42204.0 1.64914
42208.3 1.64908
42212.6 1.65048
42216.9 1.65365
42221.2 1.65899
42225.5 1.66700
42229.8 1.67835
42234.1 1.69392
42238.4 1.71491
42242.6 1.74298
42244.8 1.76041
42246.9 1.78047
42249.1 1.80380
42251.2 1.83075
42253.4 1.86225
42255.5 1.89885
42257.7 1.94196
42259.8 1.99251
42262.0 2.05268
42264.1 2.12413
42265.2 2.16544
42266.2 2.21042
42267.3 2.25993
42268.4 2.31457
42269.5 2.37562
42270.5 2.44276
42271.6 2.51748
42272.7 2.60091
42273.8 2.69530
42274.8 2.80052
42275.9 2.91931
42277.0 3.05400
42278.0 3.20895
42279.1 3.38478
42280.2 3.58714
42280.7 3.70098
42281.3 3.82136
42281.8 3.95371
42282.3 4.09686
42282.9 4.25196
42283.4 4.41705
42283.9 4.59979
42284.5 4.79501
42285.0 5.01191
42285.5 5.24448
42286.1 5.50389
42286.6 5.78867
42287.2 6.10193
42287.7 6.44053
42288.2 6.82121
42288.8 7.23428
42289.3 7.70043
42289.8 8.20802
42290.4 8.78265
42290.6 9.09394
42290.9 9.42251
42291.2 9.76936
42291.5 10.1356
42291.7 10.5222
42292.0 10.9148
42292.3 11.3447
42292.5 11.7984
42292.8 12.2768
42293.1 12.7619
42293.3 13.2920
42293.6 13.8496
42293.9 14.4354
42294.1 15.0267
42294.5 15.9142
42294.9 16.8551
42295.2 17.8469
42295.6 18.8562
42296.3 21.0353
42297.1 23.2334
42297.4 24.3167
42297.8 25.3448
42298.2 26.2876
42298.5 27.0932
42298.9 27.7758
42299.3 28.2834
42299.6 28.5938
42300.0 28.6929
42300.4 28.5812
42300.7 28.2584
42301.1 27.7392
42301.5 27.0669
42301.8 26.2317
42302.2 25.2810
42302.6 24.2465
42302.9 23.1879
42303.7 20.9531
42304.4 18.7991
42304.8 17.7603
42305.2 16.7681
42305.5 15.8269
42305.9 14.9627
42306.4 13.8901
42306.8 12.9268
42307.3 12.0457
42307.8 11.2419
42308.3 10.4948
42308.7 9.82968
42309.2 9.22439
42309.7 8.67337
42310.1 8.16124
42310.6 7.70444
42311.1 7.28743
42311.6 6.90625
42312.0 6.55022
42312.5 6.23092
42313.0 5.93774
42313.4 5.66812
42313.9 5.41470
42314.4 5.18596
42314.9 4.97460
42315.3 4.77898
42315.8 4.59394
42316.3 4.42587
42316.8 4.26961
42317.2 4.12413
42317.7 3.98569
42318.2 3.85921
42319.1 3.63025
42320.1 3.42708
42321.0 3.24968
42322.0 3.09074
42322.9 2.95070
42323.8 2.82415
42324.8 2.71174
42325.7 2.60937
42326.7 2.51777
42327.6 2.43378
42328.6 2.35814
42329.5 2.28835
42330.5 2.22512
42331.4 2.16645
42332.3 2.11302
42334.2 2.01757
42336.1 1.93593
42338.0 1.86476
42339.9 1.80257
42341.8 1.74783
42343.7 1.69931
42345.6 1.65603
42347.5 1.61720
42349.3 1.58216
42351.2 1.55052
42353.1 1.52152
42355.0 1.49496
42358.8 1.44794
42362.6 1.40748
42366.3 1.37224
42370.1 1.34097
42373.9 1.31295
42377.7 1.28757
42381.4 1.26442
42385.2 1.24299
42389.0 1.22305
42396.6 1.18678
42404.1 1.15409
42411.7 1.12410
42419.2 1.09606
42426.8 1.06957
42434.3 1.04422
42441.9 1.01979
42457.0 0.972983
42472.1 0.928060
42487.2 0.884387
42502.3 0.841582
42517.4 0.799414
42532.6 0.757763
42547.7 0.716583
42562.8 0.675870
42577.9 0.635761
42593.0 0.596373
42608.1 0.557919
42623.2 0.520693
42638.3 0.485089
42645.9 0.468039
42653.4 0.451624
42661.0 0.435889
42668.6 0.420980
42676.1 0.406978
42683.7 0.394056
42691.2 0.382339
42698.8 0.372041
42706.3 0.363347
42713.9 0.356529
42721.4 0.351860
42729.0 0.349695
42736.6 0.350439
42744.1 0.354583
42751.7 0.362747
42755.4 0.368570
42759.2 0.375690
42763.0 0.384292
42766.8 0.394552
42770.6 0.406753
42774.3 0.421342
42778.1 0.439511
42780.0 0.450822
42781.9 0.464971
42782.8 0.473977
42783.8 0.485089
42784.3 0.492059
42784.7 0.500130
42785.2 0.509916
42785.7 0.522161
42786.1 0.538460
42786.6 0.560232
42786.9 0.574680
42787.1 0.591527
42787.3 0.613314
42787.6 0.639701
42787.8 0.675325
42788.0 0.720635
42788.3 0.785356
42788.4 0.827242
42788.5 0.873168
42788.6 0.933721
42788.7 1.00829
42788.9 1.10119
42789.0 1.20736
42789.1 1.35329
42789.2 1.54029
42789.3 1.78038
42789.4 2.08283
42789.6 2.53053
42789.7 3.03774
42789.9 3.48406
42789.9 3.62094
42790.0 3.66900
42790.1 3.61978
42790.1 3.48191
42790.3 3.03462
42790.4 2.52785
42790.6 2.08160
42790.7 1.82659
42790.8 1.61546
42790.9 1.44423
42791.0 1.30555
42791.1 1.19288
42791.2 1.10082
42791.3 1.02509
42791.4 0.968089
42791.6 0.869899
42791.7 0.802620
42791.9 0.750218
42792.1 0.712622
42792.3 0.682153
42792.5 0.659532
42792.7 0.640661
42792.9 0.626303
42793.3 0.604620
42793.7 0.590080
42794.1 0.579981
42794.5 0.573308
42794.9 0.568831
42795.3 0.565948
42796.0 0.563452
42796.8 0.563819
42797.6 0.566043
42798.4 0.569479
42800.0 0.578800
42803.1 0.603357
42806.2 0.633149
42809.3 0.667038
42812.5 0.705162
42815.6 0.747519
42818.7 0.794799
42821.8 0.847427
42825.0 0.906094
42828.1 0.971421
42831.2 1.04485
42834.3 1.12716
42835.9 1.17250
42837.5 1.22043
42839.0 1.27150
42840.6 1.32598
42842.2 1.38458
42843.7 1.44691
42845.3 1.51418
42846.8 1.58600
42848.4 1.66382
42850.0 1.74726
42851.5 1.83749
42853.1 1.93530
42854.7 2.04232
42856.2 2.15828
42857.8 2.28509
42859.3 2.42422
42860.9 2.57845
42862.5 2.74788
42864.0 2.93593
42865.6 3.14555
42866.4 3.26104
42867.2 3.38191
42867.9 3.51014
42868.7 3.64636
42869.5 3.79127
42870.3 3.94563
42871.1 4.11031
42871.8 4.28624
42872.6 4.47700
42873.4 4.67895
42874.2 4.89574
42875.0 5.12885
42875.8 5.37994
42876.5 5.65088
42877.3 5.94375
42878.1 6.26090
42878.9 6.60957
42879.7 6.98395
42880.4 7.39162
42881.2 7.83634
42882.0 8.32236
42882.8 8.85442
42883.6 9.43780
42884.3 10.0784
42885.1 10.7922
42885.9 11.5682
42886.7 12.4228
42887.5 13.3640
42888.3 14.3999
42889.0 15.5386
42889.8 16.7872
42890.6 18.1510
42891.2 19.2608
42891.8 20.4372
42892.4 21.6774
42893.0 22.9759
42894.1 25.7080
42895.3 28.4858
42895.9 29.8526
42896.5 31.1547
42897.1 32.3553
42897.7 33.3993
42898.2 34.2852
42898.8 34.9591
42899.4 35.3933
42900.0 35.5690
42900.6 35.4856
42901.2 35.1436
42901.8 34.5601
42902.4 33.7622
42903.0 32.7836
42903.5 31.6620
42904.1 30.4357
42904.7 29.1636
42905.9 26.4972
42907.1 23.9089
42907.7 22.6664
42908.2 21.4797
42908.8 20.3546
42909.4 19.3117
42910.0 18.3324
42910.6 17.4315
42911.1 16.5757
42911.7 15.7924
42912.3 15.0514
42912.9 14.3751
42913.4 13.7367
42914.0 13.1550
42914.6 12.6065
42915.2 12.1072
42915.7 11.6365
42916.3 11.2080
42916.9 10.8041
42917.5 10.4363
42918.0 10.0954
42918.6 9.77913
42919.2 9.48090
42919.8 9.20919
42920.3 8.95287
42920.9 8.71931
42921.5 8.49896
42922.1 8.29818
42922.6 8.10879
42923.2 7.93628
42923.8 7.77363
42924.4 7.62560
42925.5 7.35942
42926.7 7.13206
42927.8 6.94028
42928.9 6.77669
42930.1 6.63968
42931.2 6.52633
42932.4 6.43413
42933.5 6.36095
42934.7 6.30497
42935.8 6.26461
42937.0 6.23869
42938.1 6.22560
42939.3 6.22463
42940.4 6.23489
42941.6 6.25541
42942.7 6.28590
42943.9 6.32566
42945.0 6.37420
42946.2 6.43056
42948.5 6.56788
42950.8 6.73487
42953.1 6.92981
42955.4 7.15050
42957.7 7.39803
42959.9 7.66979
42962.2 7.96791
42964.5 8.28978
42966.8 8.63836
42969.1 9.01260
42971.4 9.41288
42973.7 9.83780
42976.0 10.2916
42978.3 10.7709
42980.6 11.2804
42982.9 11.8164
42985.0 12.3335
42987.1 12.8755
42991.3 14.0322
42995.5 15.2932
42999.7 16.6517
43003.9 18.1102
43008.1 19.6538
43012.3 21.2730
43016.5 22.9491
43024.8 26.3685
43029.0 28.0416
43033.2 29.6290
43037.4 31.0921
43041.6 32.3781
43045.8 33.4489
43050.0 34.2699
43052.1 34.5795
43054.2 34.8182
43056.3 34.9852
43058.4 35.0798
43062.6 35.0575
43066.8 34.7656
43071.0 34.2268
43075.2 33.4751
43079.4 32.5450
43083.6 31.4730
43087.8 30.2916
43091.9 29.0386
43096.1 27.7366
43100.3 26.4153
43104.5 25.0877
43108.7 23.7749
43112.9 22.4847
43117.1 21.2249
43119.7 20.4520
43122.4 19.6967
43125.0 18.9538
43127.6 18.2291
43130.2 17.5172
43132.9 16.8234
43135.5 16.1421
43138.1 15.4782
43140.7 14.8262
43143.4 14.1907
43146.0 13.5665
43148.6 12.9578
43151.2 12.3599
43153.9 11.7772
43156.5 11.2055
43159.1 10.6494
43161.7 10.1059
43163.0 9.84117
43164.4 9.58073
43165.7 9.32304
43167.0 9.07243
43168.3 8.82746
43169.6 8.58879
43170.9 8.35544
43172.2 8.13189
43173.5 7.91748
43174.9 7.71356
43176.2 7.52035
43177.5 7.34273
43178.8 7.18154
43180.1 7.03961
43181.4 6.91951
43182.7 6.82717
43184.0 6.76652
43185.4 6.74349
43186.7 6.76561
43187.3 6.79642
43188.0 6.84124
43188.6 6.90285
43189.3 6.98085
43190.0 7.07931
43190.6 7.19705
43191.3 7.33969
43191.9 7.50783
43192.6 7.70391
43193.2 7.92694
43193.9 8.18668
43194.5 8.47835
43195.2 8.81438
43195.9 9.18826
43196.5 9.61553
43197.2 10.0952
43197.8 10.6322
43198.5 11.2218
43199.1 11.8876
43199.8 12.6150
43200.5 13.4321
43201.1 14.3202
43201.5 14.9712
43202.0 15.6484
43202.4 16.3851
43202.8 17.1493
43203.3 17.9782
43203.7 18.8356
43204.2 19.7628
43204.6 20.7185
43205.0 21.7483
43205.5 22.8058
43205.9 23.9404
43206.3 25.1004
43207.2 27.5988
43208.1 30.2569
43208.9 33.1141
43209.8 36.1064
43210.7 39.1865
43211.5 42.2952
43212.4 45.3631
43213.3 48.3140
43214.1 51.0699
43215.0 53.5309
43215.9 55.6915
43216.7 57.4737
43217.6 58.8485
43218.5 59.8067
43219.4 60.3579
43220.2 60.5272
43221.1 60.3520
43222.0 59.8836
43222.8 59.1587
43223.7 58.2288
43224.6 57.1390
43225.4 55.9305
43226.3 54.6389
43227.2 53.2948
43228.0 51.9232
43228.9 50.5603
43229.8 49.0807
43230.8 47.6265
43231.7 46.2089
43232.7 44.8356
43233.6 43.5117
43234.5 42.2404
43235.5 41.0229
43236.4 39.8717
43237.4 38.7612
43238.3 37.7031
43239.2 36.6954
43240.2 35.7364
43241.1 34.8237
43242.1 33.9553
43243.0 33.1288
43243.9 32.3501
43244.9 31.6004
43245.8 30.8860
43246.7 30.2050
43247.7 29.5555
43248.6 28.9355
43249.6 28.3434
43250.5 27.7775
43251.4 27.2419
43252.4 26.7237
43253.3 26.2273
43254.3 25.7517
43255.2 25.2955
43256.1 24.8576
43257.1 24.4371
43258.9 23.6483
43260.8 22.9137
43262.7 22.2315
43264.6 21.5965
43266.5 21.0069
43268.3 20.4525
43270.2 19.9327
43272.1 19.4445
43274.0 18.9874
43275.8 18.5539
43277.7 18.1444
43279.6 17.7569
43281.5 17.3914
43283.4 17.0426
43285.2 16.7126
43287.1 16.3967
43289.0 16.0971
43290.9 15.8095
43292.7 15.5345
43294.6 15.2715
43296.5 15.0207
43298.4 14.7790
43300.2 14.5469
43304.0 14.1104
43307.8 13.7048
43311.5 13.3285
43315.3 12.9766
43319.0 12.6482
43322.8 12.3394
43326.5 12.0498
43330.3 11.7762
43334.0 11.5184
43337.8 11.2739
43341.5 11.0427
43345.3 10.8232
43349.0 10.6144
43352.8 10.4151
43356.6 10.2254
43360.3 10.0438
43364.1 9.87055
43367.8 9.70427
43371.6 9.54533
43379.1 9.24598
43386.6 8.96936
43394.1 8.71284
43401.6 8.47420
43409.1 8.25184
43416.6 8.04352
43424.1 7.84816
43431.6 7.66454
43439.1 7.49180
43446.7 7.32855
43454.2 7.17421
43461.7 7.02804
43469.2 6.88956
43476.7 6.75783
43484.2 6.63251
43491.7 6.51313
43499.2 6.39927
43506.7 6.29055
43514.2 6.18662
43529.2 5.99202
43544.3 5.81300
43559.3 5.64787
43574.3 5.49505
43589.3 5.35334
43604.3 5.22141
43619.4 5.09842
43626.9 5.04002
43634.4 4.98356
43641.9 4.92896
43649.4 4.87622
43656.9 4.82513
43664.4 4.77572
43671.9 4.72796
43679.4 4.68194
43686.9 4.63771
43690.7 4.61643
43692.6 4.60610
43694.4 4.59610
43696.3 4.58643
43698.2 4.57736
43699.1 4.57315
43700.1 4.56928
43701.0 4.56586
43701.9 4.56314
43702.9 4.56142
43703.4 4.56112
43703.8 4.56136
43704.3 4.56232
43704.8 4.56424
43705.2 4.56752
43705.7 4.57262
43706.2 4.58073
43706.4 4.58649
43706.6 4.59341
43706.9 4.60254
43707.1 4.61369
43707.3 4.62868
43707.6 4.64748
43707.8 4.67360
43708.0 4.70767
43708.2 4.73031
43708.3 4.75736
43708.4 4.78997
43708.5 4.82601
43708.6 4.87390
43708.8 4.93333
43708.9 5.00788
43709.0 5.09364
43709.1 5.21224
43709.2 5.35080
43709.3 5.54388
43709.4 5.78354
43709.6 6.12248
43709.7 6.53033
43709.9 6.89149
43709.9 7.00212
43710.0 7.03993
43710.1 6.99787
43710.1 6.88332
43710.3 6.51604
43710.4 6.10449
43710.6 5.76362
43710.7 5.56025
43710.8 5.38842
43710.9 5.24934
43711.0 5.13687
43711.1 5.04558
43711.2 4.97102
43711.3 4.90964
43711.3 4.86340
43711.4 4.82004
43711.5 4.78349
43711.7 4.72589
43711.9 4.68313
43712.1 4.65201
43712.3 4.62632
43712.5 4.60591
43712.7 4.58939
43712.9 4.57641
43713.1 4.56496
43713.3 4.55572
43713.7 4.54047
43714.1 4.52847
43714.5 4.51918
43714.9 4.51155
43715.3 4.50511
43715.7 4.49941
43716.1 4.49453
43716.8 4.48617
43717.6 4.47901
43718.4 4.47269
43719.2 4.46695
43720.0 4.46169
43721.6 4.45189
43723.1 4.44278
43724.7 4.43406
43726.3 4.42569
43729.4 4.40953
43732.6 4.39388
43735.7 4.37869
43742.0 4.34922
43748.3 4.32089
43754.6 4.29364
43760.9 4.26746
43767.2 4.24238
43773.5 4.21845
43779.7 4.19575
43786.0 4.17438
43792.3 4.15448
43798.6 4.13622
43804.9 4.11983
43811.2 4.10565
43817.5 4.09402
43823.8 4.08552
43830.1 4.08090
43836.3 4.08119
43839.5 4.08362
43842.6 4.08786
43845.8 4.09423
43848.9 4.10305
43852.1 4.11481
43855.2 4.12997
43858.4 4.14931
43861.5 4.17358
43864.7 4.20402
43867.8 4.24189
43870.9 4.28929
43872.5 4.31720
43874.1 4.34845
43875.7 4.38374
43877.2 4.42316
43878.8 4.46754
43880.4 4.51763
43882.0 4.57471
43883.5 4.63914
43885.1 4.71254
43886.7 4.79649
43888.2 4.89357
43889.8 5.00492
43891.4 5.13407
43892.2 5.20692
43893.0 5.28471
43893.7 5.37005
43894.5 5.46269
43895.3 5.56342
43896.1 5.67171
43896.9 5.79133
43897.7 5.92040
43898.5 6.06353
43899.2 6.21857
43900.0 6.39121
43900.8 6.58153
43901.6 6.79179
43902.4 7.02149
43903.2 7.27947
43904.0 7.56253
43904.8 7.88175
43905.5 8.23339
43906.3 8.63140
43906.7 8.84512
43907.1 9.07119
43907.5 9.31670
43907.9 9.57018
43908.3 9.83844
43908.7 10.1223
43909.1 10.4306
43909.5 10.7487
43909.9 11.0851
43910.2 11.4406
43910.6 11.8257
43911.0 12.2219
43911.4 12.6392
43911.8 13.0779
43912.3 13.6963
43912.8 14.3396
43913.4 15.0176
43913.9 15.7272
43914.9 17.2342
43915.9 18.7619
43916.4 19.5199
43916.9 20.2259
43917.5 20.8747
43918.0 21.4451
43918.5 21.9164
43919.0 22.2697
43919.5 22.4900
43920.0 22.5675
43920.5 22.4959
43921.0 22.2813
43921.5 21.9335
43922.1 21.4675
43922.6 20.8899
43923.1 20.2442
43923.6 19.5410
43924.1 18.8006
43925.1 17.2624
43926.2 15.7723
43926.7 15.0628
43927.2 14.3843
43927.7 13.7401
43928.2 13.1318
43928.8 12.4951
43929.3 11.9033
43929.9 11.3551
43930.5 10.8483
43931.0 10.3806
43931.6 9.94924
43932.2 9.55168
43932.8 9.18527
43933.3 8.84748
43933.9 8.53593
43934.5 8.24839
43935.0 7.98279
43935.6 7.73723
43936.2 7.50996
43936.7 7.29940
43937.3 7.10408
43937.9 6.92269
43938.5 6.75404
43939.0 6.59705
43939.6 6.45073
43940.2 6.31419
43940.7 6.18662
43941.9 5.95556
43943.0 5.75246
43944.2 5.57314
43945.3 5.41413
43946.4 5.27254
43947.6 5.14597
43948.7 5.03240
43949.9 4.93014
43951.0 4.83773
43952.1 4.75396
43953.3 4.67780
43954.4 4.60835
43955.6 4.54484
43956.7 4.48661
43957.8 4.43309
43960.1 4.33827
43962.4 4.25709
43964.7 4.18706
43967.0 4.12621
43969.2 4.07301
43971.5 4.02625
43973.8 3.98495
43976.1 3.94832
43978.4 3.91573
43980.6 3.88665
43982.9 3.86068
43985.2 3.83746
43987.5 3.81671
43989.8 3.79820
43992.0 3.78174
43996.6 3.75441
44001.2 3.73393
44005.7 3.71993
44010.3 3.71247
44014.8 3.71201
44017.1 3.71469
44019.4 3.71955
44021.7 3.72680
44024.0 3.73674
44026.2 3.74973
44028.5 3.76623
44030.8 3.78679
44033.1 3.81213
44035.4 3.84316
44037.6 3.88102
44039.9 3.92720
44042.2 3.98362
44044.5 4.05284
44045.6 4.09327
44046.8 4.13827
44047.9 4.18844
44049.0 4.24454
44050.2 4.30740
44051.3 4.37807
44052.5 4.45777
44053.6 4.54796
44054.7 4.65043
44055.9 4.76734
44057.0 4.90133
44058.2 5.05569
44059.3 5.23448
44059.9 5.33458
44060.4 5.44279
44061.0 5.55998
44061.6 5.68708
44062.1 5.82519
44062.7 5.97555
44063.3 6.13953
44063.9 6.31874
44064.4 6.51499
44065.0 6.73034
44065.6 6.96717
44066.1 7.22819
44066.7 7.51652
44067.3 7.83572
44067.8 8.18991
44068.4 8.58378
44069.0 9.02273
44069.6 9.51290
44070.1 10.0613
44070.4 10.3651
44070.7 10.6756
44071.0 11.0163
44071.3 11.3647
44071.6 11.7470
44071.8 12.1380
44072.1 12.5670
44072.4 13.0055
44072.7 13.4863
44073.0 13.9773
44073.3 14.5147
44073.5 15.0626
44073.8 15.6608
44074.1 16.2687
44074.5 17.1180
44074.9 18.0190
44075.2 18.9696
44075.6 19.9653
44076.3 22.0610
44077.1 24.1796
44077.4 25.2262
44077.8 26.2215
44078.2 27.1369
44078.5 27.9220
44078.9 28.5914
44079.3 29.0946
44079.6 29.4102
44080.0 29.5236
44080.4 29.4361
44080.7 29.1464
44081.1 28.6679
44081.5 28.0219
44081.9 27.2350
44082.2 26.3367
44082.6 25.3571
44083.0 24.3530
44083.7 22.2288
44084.4 20.1769
44084.8 19.1859
44085.2 18.2383
44085.5 17.3389
44085.9 16.5122
44086.2 15.8603
44086.5 15.2620
44086.8 14.6755
44087.1 14.1390
44087.4 13.6144
44087.7 13.1355
44088.0 12.6679
44088.3 12.2416
44088.6 11.8256
44088.8 11.4463
44089.1 11.0764
44089.4 10.7391
44089.7 10.4099
44090.0 10.1096
44090.3 9.81640
44090.6 9.54871
44091.2 9.04799
44091.8 8.60008
44092.4 8.19852
44093.0 7.83764
44093.6 7.51252
44094.2 7.21890
44094.7 6.95307
44095.3 6.71570
44095.9 6.49585
44096.5 6.29537
44097.1 6.11213
44097.7 5.94427
44098.3 5.79017
44098.9 5.64840
44099.5 5.51772
44100.0 5.39897
44100.6 5.28712
44101.2 5.18343
44102.4 4.99753
44103.6 4.83614
44104.7 4.69625
44105.9 4.57220
44107.1 4.46260
44108.3 4.36527
44109.5 4.27912
44110.6 4.20122
44111.8 4.13110
44113.0 4.06775
44114.2 4.01075
44115.3 3.95842
44116.5 3.91063
44118.9 3.82697
44121.2 3.75563
44123.6 3.69467
44125.9 3.64164
44128.3 3.59530
44130.7 3.55449
44133.0 3.51842
44135.4 3.48604
44137.7 3.45704
44140.1 3.43069
44142.4 3.40682
44147.1 3.36484
44151.9 3.32910
44156.6 3.29816
44161.3 3.27099
44166.0 3.24678
44170.7 3.22506
44175.4 3.20533
44180.1 3.18726
44184.8 3.17058
44189.5 3.15507
44199.0 3.12694
44208.4 3.10184
44217.8 3.07910
44227.2 3.05821
44236.6 3.03885
44246.1 3.02074
44255.5 3.00371
44264.9 2.98762
44274.3 2.97233
44283.8 2.95778
44293.2 2.94388
44302.6 2.93058
44312.0 2.91784
44330.9 2.89384
44349.7 2.87170
44368.5 2.85123
44387.4 2.83233
44406.2 2.81491
44425.1 2.79893
44443.9 2.78434
44462.8 2.77114
44500.5 2.74884
44538.1 2.73211
44575.8 2.72113
44613.5 2.71625
44651.2 2.71794
44688.9 2.72679
44726.6 2.74359
44764.3 2.76930
44801.9 2.80511
44839.6 2.85247
44858.5 2.88106
44877.3 2.91322
44896.2 2.94929
44915.0 2.98957
44933.8 3.03446
44952.7 3.08432
44971.5 3.13964
44990.4 3.20093
45009.2 3.26881
45028.1 3.34389
45046.9 3.42695
45065.7 3.51887
45084.6 3.62075
45094.0 3.67576
45103.4 3.73372
45112.8 3.79485
45122.3 3.85935
45131.7 3.92750
45141.1 3.99959
45150.5 4.07607
45160.0 4.15719
45169.4 4.24358
45178.8 4.33593
45183.5 4.38461
45188.2 4.43515
45192.9 4.48772
45197.6 4.54253
45202.3 4.59981
45207.1 4.65989
45211.8 4.72314
45216.5 4.79006
45221.2 4.86142
45225.9 4.93775
45230.6 5.02029
45233.0 5.06443
45235.3 5.11054
45237.7 5.15927
45240.0 5.21055
45242.4 5.26522
45244.7 5.32330
45247.1 5.38587
45249.5 5.45311
45251.8 5.52650
45254.2 5.60653
45256.5 5.69529
45258.9 5.79382
45261.2 5.90529
45262.4 5.96664
45263.6 6.03177
45264.8 6.10231
45265.9 6.17835
45267.1 6.26062
45268.3 6.34917
45269.5 6.44651
45270.7 6.55306
45271.8 6.67023
45273.0 6.79848
45274.2 6.94196
45275.4 7.10198
45276.5 7.28137
45277.7 7.48174
45278.9 7.71066
45279.5 7.83677
45280.1 7.97161
45280.7 8.11600
45281.3 8.27083
45281.8 8.43713
45282.4 8.61286
45283.0 8.80531
45283.6 9.01292
45284.2 9.23721
45284.8 9.47987
45285.4 9.74274
45286.0 10.0279
45286.6 10.3375
45287.1 10.6681
45287.7 11.0336
45288.3 11.4314
45288.9 11.8645
45289.5 12.3358
45290.1 12.8484
45290.7 13.4051
45291.3 14.0085
45291.8 14.6490
45292.4 15.2517
45292.9 15.8911
45293.4 16.5658
45293.9 17.2729
45294.9 18.7634
45295.9 20.2970
45296.4 21.0475
45296.9 21.7645
45297.5 22.4282
45298.0 23.0176
45298.5 23.5119
45299.0 23.8922
45299.5 24.1433
45300.0 24.2548
45300.5 24.2228
45301.0 24.0499
45301.5 23.7449
45302.0 23.3222
45302.6 22.7999
45303.1 22.1980
45303.6 21.5372
45304.1 20.8374
45305.1 19.3894
45306.1 17.9657
45306.6 17.2862
45307.1 16.6359
45307.7 16.0181
45308.2 15.4346
45308.9 14.6705
45309.6 13.9842
45310.0 13.6609
45310.3 13.3619
45310.7 13.0694
45311.0 12.7992
45311.7 12.2915
45312.4 11.8339
45313.1 11.4215
45313.9 11.0498
45314.6 10.7146
45315.3 10.4121
45316.0 10.1388
45316.7 9.89157
45317.4 9.66766
45318.1 9.46461
45318.8 9.28023
45319.5 9.11260
45320.2 8.96001
45321.0 8.82093
45321.7 8.69404
45322.4 8.57813
45323.1 8.47217
45323.8 8.37520
45324.5 8.28639
45325.2 8.20501
45326.6 8.06192
45328.1 7.94142
45329.5 7.83987
45330.9 7.75433
45332.3 7.68195
45333.7 7.62175
45335.2 7.57157
45336.6 7.53006
45338.0 7.49609
45339.4 7.46871
45340.8 7.44713
45342.3 7.43068
45343.7 7.41877
45345.1 7.41092
45346.5 7.40669
45347.9 7.40572
45350.8 7.41233
45353.6 7.42866
45356.5 7.45323
45359.3 7.48462
45362.2 7.52194
45365.0 7.56441
45367.8 7.61143
45370.7 7.66251
45373.5 7.71724
45376.4 7.77531
45379.2 7.83666
45382.0 7.90065
45387.7 8.03648
45393.4 8.18191
45399.1 8.33619
45404.8 8.49908
45410.5 8.66969
45416.1 8.84806
45421.8 9.03406
45433.2 9.42912
45444.5 9.85418
45455.9 10.3105
45467.3 10.7979
45478.6 11.3182
45490.0 11.8712
45499.9 12.3822
45509.9 12.9193
45519.8 13.4827
45524.8 13.7739
45529.7 14.0716
45534.7 14.3763
45539.6 14.6868
45544.6 15.0043
45549.6 15.3276
45554.5 15.6582
45557.0 15.8263
45559.5 15.9971
45560.7 16.0841
45562.0 16.1728
45563.2 16.2644
45563.8 16.3119
45564.5 16.3612
45565.1 16.4133
45565.7 16.4697
45566.0 16.5004
45566.3 16.5335
45566.6 16.5699
45566.9 16.6110
45567.3 16.6587
45567.6 16.7165
45567.7 16.7519
45567.9 16.7898
45568.0 16.8368
45568.2 16.8889
45568.3 16.9556
45568.5 17.0324
45568.7 17.1352
45568.8 17.2587
