Dy-162(n,g) ENDFB-8.0
177.144 12.0532
177.168 12.6883
177.193 13.3825
177.218 14.1446
177.232 14.6263
177.246 15.1373
177.261 15.6803
177.275 16.2542
177.289 16.8704
177.304 17.5290
177.318 18.2343
177.333 18.9857
177.347 19.7990
177.361 20.6755
177.369 21.1394
177.376 21.6218
177.383 22.1235
177.390 22.6383
177.397 23.1817
177.404 23.7477
177.412 24.3376
177.419 24.9526
177.426 25.5943
177.433 26.2638
177.440 26.9629
177.448 27.6827
177.453 28.2620
177.459 28.8612
177.464 29.4812
177.469 30.1107
177.475 30.7742
177.480 31.4609
177.486 32.1718
177.491 32.8943
177.497 33.6561
177.502 34.4452
177.508 35.2625
177.513 36.0936
177.519 36.9704
177.524 37.8788
177.530 38.8202
177.535 39.7778
177.543 41.1837
177.550 42.6410
177.558 44.1922
177.565 45.8003
177.573 47.5120
177.580 49.2863
177.588 51.1493
177.595 53.1053
177.604 55.3552
177.612 57.7274
177.619 60.0404
177.627 62.4357
177.635 64.9824
177.642 67.6183
177.650 70.4190
177.657 73.3160
177.665 76.3506
177.672 79.5280
177.680 82.8989
177.687 86.3801
177.695 90.0203
177.702 93.8249
177.710 97.8536
177.717 102.006
177.725 106.338
177.732 110.857
177.740 115.630
177.747 120.538
177.755 125.647
177.762 130.961
177.770 136.561
177.778 142.302
177.785 148.263
177.793 154.445
177.800 160.939
177.808 167.579
177.815 174.449
177.823 181.553
177.830 188.991
177.838 196.570
177.853 212.440
177.868 229.374
177.883 247.259
177.898 266.073
177.913 285.652
177.928 306.209
177.943 327.417
177.958 349.486
177.973 372.040
177.988 395.282
178.003 418.792
178.033 466.734
178.064 514.739
178.094 561.526
178.124 605.857
178.154 646.022
178.175 670.487
178.195 691.923
178.212 707.564
178.230 720.585
178.244 729.215
178.258 735.986
178.272 740.839
178.286 743.720
178.300 744.645
178.309 744.164
178.325 741.494
178.340 736.551
178.355 729.322
178.370 719.972
178.385 709.206
178.399 696.678
178.414 682.498
178.428 666.900
178.443 649.549
178.457 631.036
178.486 590.784
178.515 547.274
178.544 501.765
178.592 425.879
178.615 388.633
178.639 352.674
178.668 310.651
178.683 290.757
178.697 271.636
178.712 253.328
178.726 235.867
178.741 219.274
178.755 203.563
178.771 187.351
178.787 172.289
178.803 158.171
178.819 145.149
178.835 133.028
178.850 121.922
178.866 111.709
178.882 102.345
178.897 94.4048
178.911 87.1566
178.926 80.5051
178.940 74.4116
178.955 68.8011
178.969 63.7127
178.984 59.0698
178.998 54.8375
179.013 50.9570
179.027 47.4495
179.042 44.2573
179.056 41.3524
179.071 38.7086
179.085 36.3018
179.100 34.1093
179.114 32.1108
179.129 30.2753
179.143 28.6106
179.158 27.0879
179.172 25.6931
179.187 24.4049
179.201 23.2293
179.216 22.1468
179.230 21.1480
179.245 20.2185
179.260 19.3635
179.274 18.5697
179.289 17.8313
179.303 17.1429
179.318 16.4998
179.332 15.8978
179.347 15.3332
179.370 14.4790
179.394 13.7039
179.418 12.9975
179.442 12.3537
179.465 11.7595
179.489 11.2140
179.513 10.7072
179.537 10.2391
179.560 9.80180
179.584 9.39584
179.608 9.01492
179.632 8.65976
179.655 8.32521
179.679 8.01218
179.703 7.71632
179.727 7.43863
179.756 7.11882
179.785 6.82125
179.814 6.54197
179.843 6.28120
179.872 6.03564
179.901 5.80564
179.930 5.58841
179.959 5.38438
179.988 5.19117
180.017 5.00925
180.075 4.67359
180.133 4.37193
180.191 4.10020
180.226 3.95135
180.260 3.81121
180.329 3.55334
180.397 3.32188
180.466 3.11330
180.535 2.92437
180.603 2.75314
180.672 2.59722
180.740 2.45480
180.798 2.34358
180.857 2.24013
180.915 2.14374
180.973 2.05376
181.031 1.96964
181.089 1.89088
181.147 1.81703
181.205 1.74781
181.263 1.68262
181.321 1.62125
181.379 1.56341
181.437 1.50892
181.554 1.40860
181.670 1.31877
181.786 1.23788
181.902 1.16490
182.018 1.09871
182.134 1.03861
182.250 0.983785
182.367 0.933722
182.483 0.887816
182.599 0.845685
182.715 0.806849
182.831 0.771018
182.947 0.737828
183.063 0.707079
183.180 0.678496
183.296 0.651932
183.412 0.627164
183.528 0.604076
183.644 0.582484
183.760 0.562299
183.877 0.543370
183.993 0.525628
184.225 0.493280
184.457 0.464628
184.711 0.436941
184.964 0.412476
185.217 0.390767
185.471 0.371442
185.724 0.354194
185.978 0.338785
186.231 0.325001
186.484 0.312608
186.717 0.302324
186.949 0.292988
187.181 0.284520
187.414 0.276846
187.646 0.269900
187.878 0.263624
188.111 0.257968
188.343 0.252891
188.575 0.248354
188.807 0.244327
189.272 0.237698
189.737 0.232836
190.201 0.229632
190.539 0.228310
190.877 0.227828
191.342 0.228552
191.806 0.230943
192.271 0.235115
192.503 0.237923
192.735 0.241248
192.968 0.245125
193.200 0.249595
193.432 0.254704
193.665 0.260506
193.897 0.267067
194.129 0.274455
194.362 0.282743
194.594 0.292017
194.826 0.302428
195.059 0.314132
195.291 0.327288
195.523 0.342077
195.755 0.358723
195.988 0.377502
196.220 0.398743
196.452 0.422844
196.653 0.446342
196.854 0.472701
197.054 0.502389
197.155 0.518648
197.255 0.535953
197.355 0.554389
197.455 0.574050
197.556 0.595041
197.656 0.617480
197.756 0.641503
197.857 0.667266
197.957 0.694945
198.057 0.724736
198.173 0.762180
198.290 0.803096
198.406 0.847994
198.522 0.897310
198.638 0.951731
198.754 1.01187
198.870 1.07868
198.986 1.15304
199.103 1.23629
199.161 1.28167
199.219 1.32973
199.277 1.38088
199.335 1.43529
199.393 1.49324
199.451 1.55494
199.509 1.62095
199.567 1.69157
199.625 1.76723
199.683 1.84828
199.741 1.93557
199.800 2.02960
199.858 2.13108
199.916 2.24065
199.958 2.32608
200.000 2.41678
200.071 2.58202
200.142 2.76581
200.177 2.86555
200.212 2.97108
200.248 3.08286
200.283 3.20107
200.319 3.32694
200.354 3.46079
200.389 3.60332
200.425 3.75489
200.460 3.91724
200.495 4.09095
200.531 4.27716
200.566 4.47655
200.612 4.75803
200.658 5.06868
200.704 5.41289
200.749 5.79602
200.772 6.00417
200.795 6.22463
200.818 6.45845
200.841 6.70687
200.864 6.97125
200.887 7.25314
200.910 7.55432
200.932 7.87539
200.955 8.22152
200.978 8.59409
201.001 8.99634
201.024 9.43203
201.047 9.90565
201.070 10.4225
201.093 10.9889
201.116 11.6096
201.127 11.9469
201.138 12.2990
201.150 12.6735
201.161 13.0654
201.173 13.4833
201.184 13.9217
201.196 14.3905
201.207 14.8836
201.219 15.4122
201.230 15.9697
201.242 16.5687
201.253 17.2020
201.264 17.8842
201.276 18.6071
201.287 19.3804
201.299 20.2084
201.307 20.8168
201.314 21.4471
201.322 22.1086
201.330 22.8029
201.338 23.5320
201.346 24.2979
201.353 25.1026
201.361 25.9482
201.369 26.8371
201.377 27.7716
201.385 28.7541
201.392 29.7874
201.400 30.8739
201.408 32.0167
201.416 33.2186
201.424 34.4826
201.429 35.4647
201.435 36.4663
201.441 37.5053
201.446 38.5832
201.452 39.7212
201.458 40.8815
201.464 42.0848
201.469 43.3326
201.475 44.6495
201.481 45.9915
201.487 47.3827
201.492 48.8244
201.498 50.3451
201.504 51.8939
201.509 53.4982
201.515 55.1598
201.521 56.9109
201.527 58.6929
201.532 60.5373
201.538 62.4458
201.544 64.4554
201.550 66.4985
201.561 70.7946
201.572 75.4239
201.584 80.3202
201.595 85.5835
201.607 91.1362
201.618 97.0893
201.630 103.352
201.641 110.047
201.653 117.069
201.664 124.552
201.675 132.375
201.687 140.609
201.698 149.261
201.710 158.417
201.721 168.007
201.733 178.031
201.744 188.395
201.756 199.279
201.767 210.485
201.778 222.100
201.790 234.111
201.801 246.615
201.813 259.376
201.836 286.031
201.859 313.873
201.881 342.651
201.904 372.065
201.927 401.768
201.973 460.463
201.996 488.591
202.019 515.303
202.042 540.140
202.065 562.567
202.087 582.363
202.110 599.045
202.134 612.485
202.157 622.084
202.179 627.375
202.200 629.095
202.209 628.776
202.223 627.038
202.237 623.801
202.251 619.090
202.265 612.942
202.279 605.050
202.294 595.780
202.308 585.156
202.323 573.263
202.338 559.911
202.352 545.541
202.382 513.819
202.411 479.040
202.441 442.178
202.484 386.691
202.527 331.673
202.556 295.123
202.586 260.534
202.601 244.018
202.615 228.123
202.630 212.882
202.645 198.419
202.660 184.556
202.675 171.405
202.689 158.970
202.704 147.328
202.719 136.313
202.734 126.061
202.748 116.418
202.763 107.494
202.777 99.8519
202.790 92.7719
202.803 86.1748
202.817 80.0390
202.830 74.3426
202.844 69.0629
202.857 64.1770
202.870 59.6622
202.884 55.4660
202.897 51.6283
202.911 48.0950
202.924 44.8451
202.937 41.8584
202.951 39.1154
202.964 36.5977
202.978 34.2876
202.992 31.9575
203.007 29.8396
203.022 27.9142
203.037 26.1747
203.052 24.5808
203.066 23.1389
203.081 21.8155
203.096 20.6159
203.111 19.5123
203.125 18.5026
203.140 17.5774
203.155 16.7336
203.170 15.9521
203.184 15.2367
203.199 14.5713
203.214 13.9597
203.233 13.2413
203.251 12.5862
203.270 11.9869
203.289 11.4368
203.308 10.9300
203.327 10.4617
203.345 10.0277
203.364 9.62428
203.383 9.24824
203.402 8.89685
203.421 8.56772
203.439 8.25875
203.458 7.96811
203.477 7.69419
203.515 7.19231
203.544 6.83302
203.574 6.50316
203.603 6.19834
203.633 5.91587
203.662 5.65261
203.692 5.40835
203.721 5.18045
203.751 4.96740
203.780 4.76722
203.810 4.58009
203.839 4.40426
203.869 4.23881
203.898 4.08291
203.928 3.93582
203.987 3.66542
204.046 3.42261
204.105 3.20436
204.164 3.00678
204.223 2.82786
204.282 2.66475
204.341 2.51611
204.400 2.37979
204.459 2.25485
204.516 2.14474
204.572 2.04278
204.628 1.94820
204.685 1.86042
204.741 1.77851
204.797 1.70223
204.854 1.63082
204.910 1.56409
204.967 1.50142
205.023 1.44260
205.079 1.38731
205.136 1.33536
205.192 1.28633
205.248 1.24015
205.361 1.15520
205.420 1.11427
205.479 1.07565
205.597 1.00444
205.715 0.940440
205.833 0.882697
205.952 0.830417
206.070 0.782930
206.188 0.739663
206.306 0.700132
206.397 0.671867
206.488 0.645443
206.580 0.620653
206.671 0.597412
206.762 0.575544
206.853 0.554981
206.945 0.535575
207.036 0.517277
207.218 0.483607
207.401 0.453420
207.583 0.426258
207.766 0.401730
207.884 0.387103
208.002 0.373362
208.120 0.360435
208.238 0.348258
208.474 0.325933
208.711 0.305987
208.947 0.288091
209.183 0.271971
209.419 0.257397
209.655 0.244176
209.838 0.234778
210.021 0.226030
210.203 0.217873
210.386 0.210259
210.568 0.203140
210.751 0.196462
211.116 0.184268
211.481 0.173447
211.846 0.163811
212.211 0.155191
212.576 0.147448
212.812 0.142849
213.048 0.138540
213.520 0.130701
213.993 0.123764
214.465 0.117596
214.937 0.112085
215.410 0.107142
215.882 0.102690
216.355 0.0986722
216.805 0.0952107
217.256 0.0920386
217.707 0.0891248
218.158 0.0864492
218.609 0.0839951
219.060 0.0817371
219.511 0.0796543
219.962 0.0777357
220.864 0.0743250
221.765 0.0714131
222.667 0.0689248
223.569 0.0668049
224.342 0.0652498
225.115 0.0639144
225.888 0.0627829
226.661 0.0618446
227.434 0.0610924
228.207 0.0605242
228.980 0.0601416
229.753 0.0599513
230.569 0.0599725
231.385 0.0602430
232.200 0.0607944
233.016 0.0616721
233.832 0.0629409
234.240 0.0637505
234.648 0.0646912
235.056 0.0657786
235.464 0.0670221
235.872 0.0684754
236.280 0.0701596
236.710 0.0722187
237.139 0.0746226
237.568 0.0774394
237.998 0.0807527
238.213 0.0826297
238.427 0.0846732
238.642 0.0869030
238.857 0.0893394
239.071 0.0920043
239.286 0.0949229
239.501 0.0981314
239.716 0.101676
239.952 0.106022
240.188 0.110903
240.424 0.116402
240.660 0.122624
240.896 0.129704
241.015 0.133613
241.133 0.137801
241.251 0.142292
241.369 0.147117
241.487 0.152309
241.605 0.157900
241.755 0.165673
241.906 0.174270
242.056 0.183811
242.206 0.194444
242.356 0.206349
242.507 0.219740
242.582 0.227076
242.657 0.234873
242.732 0.243195
242.807 0.252064
242.925 0.267265
243.044 0.284205
243.162 0.303162
243.221 0.313508
243.280 0.324472
243.339 0.336143
243.398 0.348542
243.457 0.361778
243.516 0.375877
243.575 0.390970
243.634 0.407098
243.693 0.424419
243.752 0.442990
243.827 0.468724
243.902 0.497026
243.978 0.528344
244.053 0.563040
244.128 0.601737
244.203 0.644972
244.241 0.668579
244.278 0.693641
244.316 0.720284
244.353 0.748570
244.412 0.797005
244.471 0.850692
244.531 0.910663
244.560 0.943232
244.590 0.977752
244.619 1.01452
244.649 1.05347
244.678 1.09493
244.708 1.13916
244.737 1.18657
244.767 1.23717
244.796 1.29145
244.826 1.34984
244.850 1.40113
244.874 1.45581
244.898 1.51424
244.922 1.57656
244.947 1.64375
244.971 1.71583
244.995 1.79405
245.019 1.87854
245.043 1.97094
245.067 2.07161
245.092 2.18271
245.116 2.30494
245.140 2.44128
245.164 2.59295
245.188 2.76404
245.200 2.85770
245.212 2.95657
245.227 3.08748
245.242 3.22934
245.257 3.38337
245.271 3.54975
245.286 3.73224
245.301 3.93141
245.316 4.14914
245.330 4.38576
245.345 4.64675
245.360 4.93303
245.375 5.24730
245.390 5.59008
245.404 5.96923
245.419 6.38304
245.434 6.84090
245.449 7.34062
245.463 7.89329
245.478 8.50033
245.493 9.16666
245.508 9.89233
245.522 10.6927
245.537 11.5625
245.552 12.5197
245.567 13.5573
245.581 14.6959
245.596 15.9263
245.611 17.2721
245.626 18.7213
245.640 20.3004
245.655 21.9943
245.670 23.8323
245.685 25.7954
245.702 28.3190
245.720 31.0368
245.737 33.9874
245.754 37.1429
245.772 40.5436
245.789 44.1528
245.807 48.0122
245.824 52.0751
245.839 55.7043
245.854 59.4618
245.869 63.3928
245.883 67.4362
245.898 71.6376
245.913 75.9292
245.928 80.3565
245.942 84.8454
245.966 92.3908
245.991 100.059
246.015 107.760
246.039 115.361
246.062 122.397
246.085 129.185
246.093 131.491
246.122 139.590
246.152 146.832
246.181 153.056
246.196 155.742
246.211 158.096
246.225 160.132
246.240 161.810
246.264 163.791
246.282 164.614
246.300 164.879
246.318 164.584
246.339 163.508
246.361 161.671
246.378 159.650
246.395 157.169
246.412 154.251
246.429 150.923
246.455 145.031
246.482 138.384
246.516 128.816
246.550 118.522
246.585 107.758
246.619 96.8909
246.650 87.1242
246.681 77.6537
246.712 68.6285
246.728 64.3070
246.743 60.1652
246.760 55.7578
246.778 51.5822
246.795 47.6193
246.812 43.8733
246.829 40.3465
246.846 37.0385
246.863 33.9473
246.880 31.0688
246.891 29.3426
246.902 27.6990
246.913 26.1361
246.924 24.6518
246.935 23.2440
246.946 21.9104
246.956 20.6485
246.967 19.4665
246.978 18.3399
246.989 17.2776
247.000 16.2767
247.011 15.3348
247.022 14.4491
247.033 13.6172
247.044 12.8363
247.054 12.1104
247.063 11.5649
247.072 11.0469
247.080 10.5552
247.089 10.0939
247.097 9.65110
247.106 9.23599
247.114 8.83777
247.123 8.46468
247.131 8.10694
247.140 7.77194
247.149 7.45086
247.157 7.15029
247.166 6.86229
247.174 6.59274
247.183 6.33450
247.191 6.09282
247.200 5.86128
247.208 5.64210
247.217 5.43460
247.226 5.24035
247.243 4.87985
247.260 4.55608
247.277 4.26498
247.294 4.00288
247.311 3.76652
247.328 3.55296
247.345 3.35852
247.362 3.18312
247.380 3.02354
247.397 2.87796
247.414 2.74480
247.431 2.62264
247.448 2.51027
247.465 2.40659
247.482 2.31013
247.499 2.22117
247.516 2.13840
247.534 2.06120
247.551 1.98900
247.568 1.92131
247.602 1.79783
247.633 1.69707
247.664 1.60617
247.695 1.52345
247.726 1.44780
247.758 1.37835
247.789 1.31434
247.820 1.25516
247.851 1.20028
247.882 1.14911
247.913 1.10159
247.944 1.05721
247.975 1.01569
248.006 0.976771
248.038 0.940232
248.069 0.905873
248.100 0.873514
248.134 0.839958
248.168 0.808542
248.202 0.778999
248.237 0.751176
248.271 0.724866
248.305 0.700099
248.374 0.654529
248.442 0.613571
248.510 0.576716
248.579 0.543329
248.647 0.513068
248.703 0.490319
248.759 0.469203
248.815 0.449566
248.871 0.431269
248.927 0.414192
248.983 0.398227
249.039 0.383277
249.095 0.369257
249.151 0.356090
249.207 0.343707
249.263 0.332047
249.319 0.321054
249.431 0.300873
249.543 0.282817
249.612 0.272695
249.680 0.263202
249.749 0.254287
249.817 0.245915
249.954 0.230589
250.091 0.216938
250.228 0.204726
250.365 0.193758
250.502 0.183872
250.639 0.174931
250.757 0.167877
250.875 0.161384
250.993 0.155387
251.112 0.149834
251.230 0.144679
251.348 0.139890
251.466 0.135431
251.584 0.131273
251.821 0.123758
252.057 0.117173
252.294 0.111371
252.530 0.106238
252.717 0.102591
252.904 0.0992594
253.090 0.0962097
253.277 0.0934120
253.464 0.0908416
253.650 0.0884776
254.024 0.0842940
254.397 0.0807060
254.770 0.0776105
255.144 0.0749366
255.517 0.0726232
255.791 0.0711246
256.065 0.0697746
256.612 0.0674638
257.160 0.0655972
257.707 0.0641054
258.255 0.0629366
258.803 0.0620538
259.350 0.0614310
259.898 0.0610521
260.296 0.0609248
260.844 0.0609537
261.391 0.0612257
261.939 0.0617579
262.486 0.0625787
263.034 0.0637314
263.582 0.0652785
263.855 0.0662269
264.129 0.0673103
264.403 0.0685464
264.677 0.0699556
265.000 0.0718792
265.324 0.0741245
265.648 0.0767576
265.971 0.0798785
266.133 0.0816570
266.295 0.0836014
266.456 0.0857310
266.618 0.0880686
266.780 0.0906406
266.942 0.0934784
267.104 0.0966183
267.265 0.100101
267.440 0.104299
267.614 0.109027
267.788 0.114382
267.962 0.120482
268.137 0.127483
268.311 0.135561
268.398 0.140076
268.485 0.144954
268.572 0.150234
268.659 0.155961
268.784 0.165031
268.908 0.175305
269.033 0.187007
269.095 0.193474
269.157 0.200407
269.219 0.207866
269.282 0.215880
269.344 0.224520
269.406 0.233854
269.468 0.243979
269.530 0.254951
269.593 0.266891
269.655 0.279918
269.723 0.295693
269.792 0.313153
269.860 0.332613
269.929 0.354336
269.997 0.378775
270.031 0.392129
270.066 0.406340
270.100 0.421535
270.134 0.437713
270.168 0.455019
270.202 0.473567
270.232 0.490725
270.262 0.509008
270.291 0.528527
270.321 0.549335
270.350 0.571719
270.380 0.595696
270.409 0.621627
270.439 0.649571
270.469 0.679996
270.498 0.713032
270.528 0.749314
270.557 0.789095
270.587 0.833266
270.616 0.882291
270.646 0.937463
270.661 0.967659
270.675 0.999601
270.693 1.03970
270.710 1.08282
270.727 1.12957
270.744 1.18040
270.761 1.23581
270.778 1.29638
270.795 1.36276
270.812 1.43568
270.829 1.51647
270.847 1.60512
270.864 1.70313
270.881 1.81167
270.898 1.93204
270.915 2.06569
270.932 2.21422
270.949 2.37941
270.958 2.46939
270.966 2.56434
270.975 2.66453
270.983 2.76899
270.992 2.88048
271.001 2.99670
271.009 3.12072
271.018 3.24998
271.026 3.38787
271.035 3.53154
271.043 3.68475
271.052 3.84430
271.060 4.01434
271.069 4.19134
271.078 4.37986
271.086 4.57595
271.095 4.78467
271.103 5.00423
271.112 5.23508
271.120 5.47481
271.129 5.72955
271.137 5.99384
271.146 6.27439
271.155 6.56518
271.163 6.87354
271.172 7.19279
271.180 7.53095
271.189 7.88066
271.197 8.25064
271.206 8.63277
271.223 9.45308
271.240 10.3508
271.257 11.3192
271.274 12.3667
271.291 13.4963
271.309 14.7108
271.326 16.0123
271.343 17.4024
271.360 18.8823
271.377 20.4520
271.394 22.1111
271.411 23.8582
271.428 25.6909
271.445 27.6057
271.462 29.5983
271.480 31.6630
271.497 33.7931
271.523 37.2048
271.550 40.7201
271.576 44.2983
271.603 47.8795
271.637 52.4605
271.671 56.8533
271.705 60.9717
271.739 64.6549
271.760 66.5931
271.780 68.3106
271.805 70.1082
271.822 71.1224
271.839 71.9427
271.857 72.6081
271.879 73.1046
271.900 73.2503
271.928 72.9718
271.946 72.4908
271.964 71.7834
271.981 70.9561
271.997 69.9625
272.013 68.7982
272.030 67.4867
272.061 64.5845
272.092 61.2359
272.125 57.3440
272.157 53.1794
272.193 48.4200
272.229 43.5841
272.261 39.1934
272.294 34.9260
272.327 30.8516
272.343 28.9105
272.359 27.0367
272.376 25.2238
272.392 23.4975
272.408 21.8395
272.425 20.2719
272.441 18.7764
272.457 17.3719
272.474 16.0407
272.490 14.7983
272.503 13.8850
272.515 13.0255
272.528 12.2051
272.541 11.4356
272.553 10.7034
272.566 10.0188
272.579 9.37452
272.591 8.76899
272.604 8.19634
272.617 7.66404
272.629 7.16585
272.642 6.70017
272.654 6.26208
272.667 5.85690
272.680 5.47948
272.692 5.12830
272.700 4.91312
272.709 4.70801
272.717 4.51257
272.725 4.32862
272.733 4.15124
272.741 3.98239
272.750 3.82171
272.758 3.67065
272.766 3.52515
272.774 3.38678
272.790 3.13165
272.807 2.89968
272.823 2.69143
272.839 2.50220
272.856 2.33235
272.872 2.17799
272.888 2.03936
272.905 1.91323
272.921 1.79978
272.937 1.69696
272.954 1.60365
272.964 1.54861
272.975 1.49680
272.995 1.40196
273.016 1.31750
273.037 1.24203
273.058 1.17434
273.079 1.11339
273.099 1.05830
273.120 1.00828
273.141 0.962701
273.162 0.920992
273.183 0.882678
273.203 0.847353
273.224 0.814667
273.245 0.784323
273.266 0.756064
273.287 0.729671
273.319 0.691504
273.352 0.656874
273.385 0.625291
273.417 0.596354
273.450 0.569737
273.483 0.545167
273.515 0.522417
273.548 0.501358
273.581 0.481694
273.613 0.463352
273.646 0.446208
273.679 0.430154
273.712 0.415094
273.744 0.400944
273.810 0.375118
273.854 0.359131
273.899 0.344328
273.943 0.330590
273.988 0.317843
274.032 0.305939
274.077 0.294828
274.122 0.284439
274.166 0.274732
274.255 0.257033
274.344 0.241392
274.434 0.227480
274.523 0.215047
274.588 0.206743
274.653 0.199056
274.719 0.191927
274.784 0.185311
274.915 0.173391
275.046 0.163003
275.176 0.153880
275.307 0.145839
275.438 0.138705
275.569 0.132358
275.688 0.127170
275.806 0.122468
275.925 0.118192
276.044 0.114293
276.163 0.110725
276.282 0.107454
276.401 0.104447
276.520 0.101680
276.757 0.0967672
276.995 0.0925581
277.233 0.0889285
277.470 0.0857814
277.696 0.0831685
277.922 0.0808718
278.148 0.0788426
278.374 0.0770398
278.600 0.0754297
278.825 0.0739911
279.277 0.0715524
279.729 0.0695917
280.180 0.0680102
280.632 0.0667348
281.084 0.0657201
281.844 0.0644454
282.605 0.0635892
283.366 0.0630692
284.127 0.0628146
284.982 0.0627840
285.838 0.0629764
286.694 0.0633572
287.550 0.0639266
288.406 0.0646132
289.261 0.0654444
290.117 0.0663799
290.973 0.0674682
291.829 0.0686444
292.685 0.0699710
294.396 0.0729606
296.108 0.0764752
297.819 0.0805819
299.056 0.0839744
300.292 0.0877778
301.528 0.0919687
302.764 0.0967499
304.000 0.102168
304.618 0.105156
305.236 0.108357
305.854 0.111796
306.473 0.115500
307.091 0.119503
307.709 0.123846
308.374 0.128965
309.040 0.134617
309.706 0.140891
310.371 0.147879
311.037 0.155842
311.370 0.160244
311.702 0.164972
312.035 0.170070
312.368 0.175590
312.701 0.181593
313.034 0.188156
313.390 0.195915
313.747 0.204567
314.103 0.214286
314.460 0.225282
314.817 0.237871
314.995 0.244901
315.173 0.252504
315.352 0.260753
315.530 0.269733
315.708 0.279546
315.886 0.290310
316.077 0.303021
316.267 0.317207
316.457 0.333132
316.647 0.351119
316.837 0.371613
316.932 0.382965
317.027 0.395161
317.123 0.408297
317.218 0.422480
317.313 0.437834
317.408 0.454484
317.539 0.479859
317.669 0.508527
317.735 0.524310
317.800 0.541176
317.865 0.559232
317.931 0.578569
317.996 0.599383
318.062 0.621803
318.127 0.646008
318.192 0.672163
318.258 0.700585
318.323 0.731463
318.388 0.765213
318.454 0.802108
318.519 0.842707
318.584 0.887484
318.650 0.937070
318.715 0.992228
318.781 1.05389
318.846 1.12321
318.879 1.16117
318.911 1.20162
318.944 1.24480
318.977 1.29085
319.008 1.33801
319.039 1.38853
319.070 1.44279
319.102 1.50123
319.133 1.56439
319.164 1.63289
319.195 1.70749
319.226 1.78912
319.258 1.87890
319.289 1.97823
319.320 2.08882
319.351 2.21281
319.382 2.35286
319.398 2.42991
319.414 2.51226
319.429 2.60047
319.445 2.69513
319.460 2.79692
319.476 2.90656
319.492 3.03121
319.509 3.16567
319.525 3.31278
319.541 3.47202
319.558 3.64682
319.574 3.83664
319.590 4.04556
319.607 4.27299
319.623 4.52386
319.639 4.79742
319.656 5.09960
319.672 5.42948
319.689 5.79412
319.705 6.19233
319.721 6.62970
319.737 7.10996
319.754 7.64048
319.770 8.21907
319.787 8.85739
319.803 9.55244
319.819 10.3178
319.836 11.1494
319.852 12.0571
319.868 13.0466
319.885 14.1304
319.901 15.3013
319.917 16.5796
319.934 17.9558
319.950 19.4527
319.966 21.0580
319.983 22.7861
319.991 23.7037
319.999 24.6425
320.009 25.8595
320.019 27.1159
320.029 28.4381
320.039 29.8008
320.049 31.2322
320.059 32.7048
320.069 34.2332
320.079 35.8180
320.089 37.4763
320.099 39.1757
320.109 40.9326
320.119 42.7470
320.129 44.6380
320.139 46.5678
320.159 50.5977
320.176 54.0686
320.192 57.6623
320.208 61.4176
320.225 65.2815
320.243 69.6408
320.260 74.1337
320.277 78.3783
320.293 82.7100
320.326 91.5468
320.353 98.8815
320.379 106.234
320.412 115.158
320.445 123.741
320.477 131.876
320.510 139.352
320.543 145.987
320.575 151.614
320.608 156.074
320.624 157.836
320.641 159.269
320.663 160.680
320.685 161.439
320.700 161.578
320.708 161.537
320.732 160.895
320.756 159.489
320.782 157.078
320.809 153.819
320.836 149.647
320.863 144.732
320.890 139.148
320.917 133.014
320.957 123.227
320.996 112.795
321.051 97.9152
321.105 83.1522
321.132 76.0356
321.159 69.1770
321.186 62.6302
321.213 56.4380
321.238 51.1299
321.263 46.1785
321.287 41.5529
321.300 39.3800
321.312 37.2938
321.324 35.2780
321.337 33.3644
321.349 31.5353
321.361 29.7895
321.374 28.1123
321.386 26.5291
321.398 25.0241
321.410 23.5954
321.424 22.1019
321.438 20.6958
321.451 19.3741
321.465 18.1423
321.478 16.9787
321.492 15.8971
321.505 14.8780
321.519 13.9330
321.533 13.0448
321.546 12.2231
321.560 11.4523
321.573 10.7405
321.587 10.0742
321.600 9.46002
321.614 8.88591
321.627 8.35750
321.637 7.99469
321.647 7.65161
321.657 7.32728
321.667 7.02375
321.677 6.73391
321.687 6.46276
321.696 6.20390
321.706 5.96178
321.716 5.73068
321.726 5.51238
321.736 5.30617
321.746 5.11329
321.756 4.92914
321.765 4.75685
321.785 4.43830
321.805 4.15198
321.825 3.89689
321.844 3.66805
321.864 3.46239
321.884 3.27717
321.903 3.10996
321.923 2.95863
321.943 2.82130
321.970 2.65166
321.997 2.50237
322.024 2.36970
322.051 2.25112
322.078 2.14452
322.106 2.04816
322.133 1.96061
322.160 1.88066
322.187 1.80707
322.214 1.73956
322.241 1.67714
322.268 1.61923
322.295 1.56535
322.322 1.51508
322.350 1.46806
322.377 1.42398
322.419 1.36101
322.460 1.30361
322.502 1.25109
322.544 1.20288
322.586 1.15851
322.628 1.11755
322.670 1.07966
322.712 1.04454
322.754 1.01191
322.796 0.981548
322.879 0.926821
322.963 0.878986
323.047 0.836956
323.111 0.808174
323.175 0.781951
323.239 0.758007
323.303 0.736102
323.368 0.716029
323.432 0.697606
323.560 0.665091
323.688 0.637498
323.816 0.613995
323.944 0.593919
324.073 0.576755
324.181 0.564167
324.289 0.553150
324.398 0.543509
324.506 0.535110
324.723 0.521511
324.940 0.511526
325.157 0.504539
325.374 0.500079
325.591 0.497769
325.808 0.497303
326.025 0.498451
326.242 0.501054
326.459 0.504994
326.675 0.510176
326.892 0.516524
327.109 0.523983
