Hf-177(n,g) ENDFB-8.0
Energy(eV) XS(b)
198.265 0.655564
198.388 0.702302
198.449 0.727810
198.510 0.754856
198.571 0.783660
198.632 0.814276
198.693 0.846966
198.754 0.881805
198.843 0.936909
198.932 0.997831
199.021 1.06542
199.110 1.14061
199.155 1.18150
199.199 1.22480
199.244 1.27069
199.288 1.31940
199.333 1.37116
199.377 1.42624
199.422 1.48493
199.466 1.54741
199.527 1.64064
199.589 1.74310
199.650 1.85608
199.711 1.98088
199.772 2.11971
199.833 2.27455
199.864 2.35877
199.895 2.44802
199.925 2.54273
199.956 2.64301
200.000 2.80058
200.052 3.00360
200.078 3.11378
200.103 3.23052
200.129 3.35488
200.155 3.48651
200.181 3.62659
200.207 3.77591
200.233 3.93601
200.258 4.10667
200.284 4.28966
200.310 4.48635
200.336 4.69830
200.362 4.92738
200.387 5.17580
200.413 5.44621
200.426 5.59178
200.439 5.74302
200.452 5.90153
200.465 6.06790
200.478 6.24275
200.491 6.42680
200.504 6.62087
200.516 6.82583
200.529 7.04443
200.542 7.27446
200.555 7.51880
200.568 7.77891
200.581 8.05639
200.594 8.35308
200.607 8.67103
200.620 9.01254
200.627 9.21722
200.634 9.42781
200.641 9.64758
200.649 9.87710
200.656 10.1170
200.663 10.3679
200.670 10.6304
200.677 10.9054
200.685 11.1977
200.692 11.5002
200.699 11.8175
200.706 12.1508
200.714 12.5009
200.721 12.8690
200.728 13.2562
200.735 13.6637
200.742 14.0743
200.749 14.4996
200.756 14.9464
200.762 15.4161
200.768 15.8283
200.774 16.2583
200.780 16.7070
200.785 17.1752
200.791 17.6639
200.797 18.1741
200.802 18.7067
200.808 19.2528
200.816 20.1168
200.825 21.0265
200.833 22.0076
200.841 23.0408
200.850 24.1551
200.858 25.3285
200.866 26.5938
200.875 27.9258
200.883 29.3615
200.892 30.8910
200.900 32.5197
200.908 34.2322
200.917 36.0757
200.925 38.0125
200.933 40.0954
200.942 42.2815
200.950 44.6301
200.958 47.0920
200.967 49.7337
200.975 52.4993
200.983 55.4626
200.992 58.5605
201.000 61.8749
201.008 65.3343
201.017 69.0295
201.025 72.8799
201.034 76.9856
201.042 81.2559
201.050 85.8010
201.059 90.5195
201.067 95.5317
201.075 100.725
201.084 106.230
201.092 111.921
201.100 117.942
201.109 124.154
201.117 130.709
201.125 137.457
201.134 144.563
201.142 151.860
201.150 159.525
201.159 167.474
201.167 175.705
201.176 184.116
201.192 201.865
201.209 220.693
201.226 240.555
201.242 261.390
201.259 283.112
201.276 305.621
201.292 328.794
201.309 352.488
201.343 400.779
201.376 449.008
201.409 495.475
201.426 517.610
201.443 538.484
201.460 558.005
201.476 575.955
201.493 592.127
201.510 606.331
201.526 618.395
201.543 628.122
201.560 635.726
201.578 640.647
201.600 642.926
201.603 642.878
201.612 642.207
201.621 640.773
201.639 635.625
201.654 629.494
201.668 621.647
201.682 612.266
201.696 601.414
201.711 587.905
201.726 572.912
201.740 557.738
201.754 541.464
201.782 506.265
201.810 468.266
201.838 428.680
201.878 369.875
201.919 312.552
201.947 275.054
201.961 257.073
201.975 239.850
201.989 223.184
202.003 207.351
202.016 192.256
202.030 177.918
202.044 164.254
202.058 151.464
202.072 139.359
202.086 128.105
202.100 117.525
202.114 107.750
202.128 98.6798
202.142 90.2876
202.155 82.8121
202.169 75.9617
202.182 69.6499
202.195 63.8475
202.208 58.5248
202.222 53.6523
202.235 49.2002
202.242 47.1075
202.248 45.1397
202.255 43.2335
202.262 41.4423
202.268 39.7086
202.275 38.0808
202.282 36.5062
202.288 35.0287
202.295 33.6004
202.302 32.2609
202.308 30.9667
202.315 29.7535
202.328 27.4840
202.341 25.4311
202.355 23.5750
202.362 22.6709
202.369 21.8137
202.383 20.2410
202.397 18.8162
202.411 17.5432
202.425 16.3885
202.438 15.3552
202.452 14.4224
202.466 13.5791
202.480 12.8102
202.494 12.1180
202.508 11.4843
202.522 10.9113
202.536 10.3843
202.550 9.90547
202.564 9.46590
202.578 9.06130
202.598 8.52553
202.618 8.04626
202.639 7.61511
202.659 7.22694
202.679 6.87217
202.699 6.54800
202.720 6.25047
202.740 5.97753
202.760 5.72371
202.781 5.48807
202.801 5.26863
202.821 5.06467
202.841 4.87274
202.862 4.69349
202.882 4.52409
202.902 4.36525
202.930 4.16036
202.958 3.97059
202.986 3.79438
203.014 3.63094
203.041 3.47791
203.069 3.33490
203.097 3.20099
203.125 3.07582
203.153 2.95780
203.181 2.84675
203.209 2.74213
203.237 2.64377
203.292 2.46232
203.348 2.29993
203.379 2.21801
203.409 2.14081
203.470 1.99849
203.531 1.87044
203.591 1.75478
203.652 1.64976
203.713 1.55441
203.774 1.46741
203.835 1.38779
203.890 1.32051
203.946 1.25830
204.002 1.20046
204.058 1.14677
204.113 1.09667
204.169 1.04999
204.225 1.00628
204.281 0.965442
204.336 0.927084
204.392 0.891139
204.448 0.857288
204.504 0.825483
204.559 0.795456
204.615 0.767175
204.727 0.715152
204.838 0.668535
204.950 0.626596
205.061 0.588725
205.173 0.554410
205.284 0.523217
205.396 0.494778
205.507 0.468780
205.619 0.444951
205.715 0.425938
205.811 0.408234
205.908 0.391720
206.004 0.376286
206.100 0.361835
206.196 0.348285
206.293 0.335561
206.389 0.323599
206.485 0.312340
206.582 0.301731
206.774 0.282273
206.967 0.264883
207.159 0.249286
207.382 0.233136
207.605 0.218758
207.828 0.205901
208.051 0.194357
208.274 0.183953
208.497 0.174544
208.720 0.166007
208.943 0.158239
209.136 0.152083
209.329 0.146392
209.521 0.141117
209.714 0.136211
209.906 0.131633
210.099 0.127361
210.292 0.123370
210.484 0.119640
210.869 0.112870
211.254 0.106906
211.640 0.101627
212.025 0.0969378
212.309 0.0938100
212.592 0.0909315
212.876 0.0882774
213.160 0.0858265
213.444 0.0835597
213.728 0.0814622
214.295 0.0777191
214.863 0.0745226
215.431 0.0717396
215.998 0.0693331
216.566 0.0672581
217.296 0.0650111
218.026 0.0631745
218.755 0.0616939
219.485 0.0605271
220.215 0.0596419
220.945 0.0590139
221.675 0.0586256
222.404 0.0584643
223.296 0.0585655
224.188 0.0589889
225.080 0.0597403
225.972 0.0608355
226.864 0.0622983
227.756 0.0641709
228.648 0.0665079
229.094 0.0678738
229.540 0.0693862
230.149 0.0717140
230.757 0.0743881
231.365 0.0774645
231.973 0.0810046
232.581 0.0850839
232.885 0.0873838
233.190 0.0898729
233.494 0.0925711
233.798 0.0955026
234.102 0.0986957
234.406 0.102182
234.771 0.106811
235.136 0.112001
235.501 0.117853
235.865 0.124492
236.048 0.128155
236.230 0.132073
236.413 0.136274
236.595 0.140779
236.778 0.145633
236.960 0.150878
237.143 0.156570
237.325 0.162753
237.548 0.171075
237.771 0.180354
237.994 0.190758
238.217 0.202488
238.329 0.208927
238.440 0.215797
238.552 0.223138
238.663 0.230999
238.775 0.239430
238.886 0.248492
238.998 0.258251
239.109 0.268782
239.241 0.282345
239.373 0.297279
239.505 0.313792
239.636 0.332116
239.768 0.352577
239.900 0.375497
239.966 0.388025
240.032 0.401340
240.097 0.415512
240.163 0.430594
240.275 0.458526
240.386 0.489878
240.442 0.507035
240.498 0.525250
240.554 0.544688
240.609 0.565386
240.665 0.587540
240.721 0.611208
240.777 0.636627
240.832 0.663879
240.888 0.693261
240.944 0.724889
241.000 0.759135
241.055 0.796170
241.116 0.840321
241.177 0.888715
241.238 0.942025
241.299 1.00097
241.359 1.06653
241.420 1.13951
241.451 1.17921
241.481 1.22128
241.511 1.26593
241.542 1.31339
241.570 1.35963
241.598 1.40866
241.626 1.46073
241.653 1.51592
241.681 1.57493
241.709 1.63792
241.737 1.70530
241.765 1.77725
241.793 1.85485
241.821 1.93848
241.849 2.02888
241.876 2.12662
241.904 2.23349
241.932 2.35050
241.960 2.47937
241.988 2.62167
242.006 2.72127
242.023 2.82787
242.041 2.94367
242.059 3.06852
242.077 3.20520
242.094 3.35377
242.112 3.51685
242.130 3.69663
242.148 3.89687
242.165 4.11836
242.183 4.36716
242.201 4.64461
242.210 4.79693
242.219 4.95871
242.227 5.13067
242.236 5.31149
242.245 5.50611
242.254 5.71103
242.263 5.93188
242.272 6.16471
242.285 6.54929
242.298 6.97050
242.305 7.19898
242.312 7.43549
242.318 7.68784
242.325 7.94913
242.332 8.22796
242.338 8.51672
242.345 8.82490
242.352 9.14406
242.358 9.48470
242.365 9.83746
242.372 10.2139
242.378 10.6038
242.385 11.0197
242.391 11.4503
242.398 11.9096
242.405 12.3850
242.411 12.8920
242.418 13.4165
242.425 13.9756
242.431 14.5537
242.438 15.1697
242.445 15.8063
242.451 16.4842
242.458 17.1845
242.465 17.9298
242.471 18.6991
242.478 19.5173
242.485 20.3613
242.492 21.2994
242.499 22.2833
242.506 23.3150
242.512 24.3803
242.519 25.5120
242.526 26.6796
242.533 27.9188
242.540 29.1960
242.547 30.5501
242.554 31.9649
242.561 33.4423
242.568 34.9619
242.575 36.5694
242.582 38.2208
242.589 39.9659
242.596 41.7565
242.606 44.5354
242.616 47.4469
242.626 50.5539
242.637 53.8003
242.639 54.6640
242.649 57.9187
242.658 61.3315
242.668 64.9055
242.677 68.6033
242.691 74.4132
242.705 80.5900
242.719 87.1375
242.733 94.0057
242.747 101.292
242.761 108.887
242.775 116.833
242.789 125.120
242.803 133.795
242.817 142.715
242.830 151.920
242.844 161.382
242.872 181.026
242.900 201.294
242.956 242.265
242.984 262.139
243.012 280.938
243.029 292.235
243.047 302.758
243.075 317.632
243.089 324.151
243.103 330.016
243.117 335.219
243.131 339.648
243.145 343.312
243.159 346.182
243.173 348.251
243.186 349.472
243.200 349.855
243.202 349.841
243.210 349.633
243.217 349.188
243.232 347.588
243.247 344.973
243.262 341.422
243.278 336.757
243.294 331.143
243.309 324.631
243.325 317.280
243.347 306.031
243.368 293.530
243.399 273.335
243.431 251.522
243.462 228.748
243.494 205.646
243.521 185.890
243.548 166.648
243.575 148.199
243.602 130.766
243.618 121.141
243.633 112.001
243.649 103.304
243.665 95.0623
243.681 87.2834
243.696 79.9703
243.712 73.1216
243.728 66.7316
243.738 62.6349
243.749 58.7434
243.760 55.0528
243.770 51.5583
243.781 48.2545
243.792 45.1357
243.803 42.1961
243.813 39.4293
243.824 36.8288
243.835 34.3881
243.845 32.1003
243.856 29.9587
243.867 27.9564
243.877 26.0867
243.888 24.3429
243.899 22.7183
243.907 21.5915
243.915 20.5367
243.922 19.5244
243.930 18.5778
243.938 17.6703
243.946 16.8224
243.954 16.0103
243.962 15.2523
243.970 14.5267
243.977 13.8501
243.985 13.2029
243.993 12.5997
244.001 12.0231
244.009 11.4860
244.017 10.9729
244.024 10.4951
244.032 10.0387
244.040 9.61389
244.048 9.20825
244.056 8.83069
244.064 8.47020
244.072 8.13465
244.079 7.81425
244.087 7.51598
244.095 7.23111
244.103 6.96582
244.111 6.71234
244.119 6.47619
244.127 6.25042
244.134 6.03995
244.150 5.65306
244.166 5.30282
244.181 4.99124
244.197 4.71153
244.213 4.45978
244.229 4.23256
244.244 4.02686
244.260 3.84004
244.276 3.66982
244.291 3.51420
244.307 3.37144
244.323 3.24004
244.338 3.11869
244.354 3.00625
244.370 2.90175
244.386 2.80432
244.401 2.71323
244.431 2.55453
244.461 2.41299
244.491 2.28576
244.521 2.17099
244.551 2.06616
244.581 1.97057
244.611 1.88246
244.641 1.80149
244.671 1.72634
244.701 1.65665
244.731 1.59185
244.761 1.53168
244.791 1.47530
244.821 1.42274
244.851 1.37333
244.881 1.32711
244.912 1.28156
244.943 1.23881
245.006 1.16083
245.069 1.09162
245.132 1.02992
245.195 0.974676
245.257 0.925043
245.320 0.880297
245.383 0.839837
245.443 0.804712
245.503 0.772700
245.563 0.743367
245.623 0.716527
245.683 0.691844
245.743 0.669186
245.803 0.648324
245.863 0.629092
245.923 0.611317
245.982 0.594931
246.102 0.565789
246.222 0.540844
246.342 0.519520
246.422 0.507033
246.502 0.495814
246.582 0.485740
246.662 0.476715
246.821 0.461491
246.981 0.449590
247.141 0.440566
247.301 0.434078
247.461 0.429853
247.621 0.427692
247.746 0.427349
247.872 0.428140
247.997 0.430024
248.123 0.432974
248.249 0.436972
248.374 0.442010
248.500 0.448090
248.625 0.455220
248.751 0.463431
248.876 0.472750
249.002 0.483219
249.128 0.494888
249.253 0.507821
249.379 0.522091
249.504 0.537785
249.630 0.554990
249.801 0.581145
249.972 0.610677
250.144 0.644031
250.315 0.681676
250.486 0.724301
250.572 0.747700
250.657 0.772645
250.743 0.799290
250.829 0.827707
250.914 0.858075
251.000 0.890560
251.126 0.942447
251.251 0.999968
251.377 1.06392
251.502 1.13521
251.628 1.21507
251.691 1.25862
251.753 1.30476
251.816 1.35386
251.879 1.40608
251.942 1.46170
252.004 1.52091
252.079 1.59629
252.153 1.67781
252.227 1.76628
252.301 1.86251
252.339 1.91397
252.376 1.96760
252.413 2.02368
252.450 2.08237
252.487 2.14382
252.524 2.20821
252.561 2.27575
252.598 2.34663
252.630 2.40942
252.661 2.47491
252.692 2.54327
252.724 2.61468
252.755 2.68932
252.787 2.76739
252.818 2.84911
252.849 2.93472
252.878 3.01628
252.907 3.10118
252.935 3.18992
252.964 3.28274
252.986 3.36010
253.021 3.48203
253.046 3.57803
253.072 3.67828
253.098 3.78303
253.123 3.89214
253.139 3.96153
253.155 4.03290
253.170 4.10632
253.186 4.18188
253.202 4.25966
253.218 4.33976
253.233 4.42226
253.249 4.50727
253.265 4.59490
253.280 4.68527
253.296 4.77848
253.312 4.87467
253.327 4.97398
253.343 5.07654
253.359 5.18251
253.374 5.29134
253.388 5.38921
253.402 5.49002
253.415 5.59387
253.429 5.70010
253.442 5.81043
253.456 5.92338
253.469 6.04078
253.483 6.16106
253.497 6.28620
253.510 6.41549
253.524 6.54915
253.537 6.68635
253.551 6.82937
253.564 6.97635
253.578 7.12973
253.591 7.28753
253.607 7.47843
253.623 7.67775
253.639 7.88606
253.654 8.10400
253.670 8.33225
253.686 8.57158
253.701 8.82283
253.717 9.08693
253.730 9.31428
253.743 9.54975
253.756 9.79773
253.768 10.0551
253.781 10.3267
253.794 10.6093
253.807 10.9082
253.820 11.2199
253.833 11.5504
253.846 11.8960
253.858 12.2635
253.871 12.6488
253.884 13.0596
253.897 13.4915
253.910 13.9497
253.923 14.4364
253.932 14.8094
253.941 15.1998
253.950 15.6088
253.960 16.0329
253.969 16.4825
253.978 16.9544
253.988 17.4503
253.997 17.9657
254.006 18.5137
254.015 19.0904
254.025 19.6979
254.034 20.3308
254.043 21.0053
254.052 21.7167
254.062 22.4675
254.071 23.2513
254.079 23.9591
254.087 24.6910
254.095 25.4678
254.102 26.2714
254.110 27.1245
254.118 28.0074
254.126 28.9449
254.134 29.9154
254.142 30.9462
254.149 32.0133
254.157 33.1467
254.165 34.3202
254.173 35.5666
254.181 36.8568
254.189 38.2092
254.196 39.6266
254.204 41.1314
254.212 42.7089
254.220 44.3624
254.228 46.0729
254.236 47.8873
254.244 49.7633
254.252 51.7524
254.259 53.8077
254.267 55.9857
254.275 58.2347
254.283 60.6162
254.291 63.0736
254.299 65.6737
254.306 68.3546
254.314 71.1887
254.322 74.1082
254.330 77.1918
254.338 80.3651
254.346 83.7135
254.354 87.1558
254.361 90.7841
254.369 94.5100
254.385 102.456
254.401 111.022
254.416 120.233
254.432 130.110
254.448 140.604
254.463 151.865
254.479 163.838
254.495 176.530
254.510 189.940
254.526 204.063
254.542 218.885
254.558 234.388
254.573 250.542
254.600 279.960
254.628 310.856
254.655 343.014
254.682 376.035
254.744 453.050
254.776 490.251
254.807 525.268
254.839 557.122
254.870 584.875
254.885 596.722
254.901 607.284
254.916 616.477
254.932 624.231
254.959 634.279
254.986 639.324
255.000 639.925
255.005 639.840
255.020 638.570
255.034 635.810
255.049 631.577
255.064 625.902
255.085 615.181
255.107 601.676
255.128 586.236
255.148 568.713
255.165 552.894
255.182 535.925
255.216 499.126
255.257 450.477
255.298 399.836
255.340 349.119
255.381 300.322
255.401 278.096
255.421 256.717
255.440 236.280
255.460 216.860
255.480 198.512
255.499 181.272
255.519 165.158
255.539 150.172
255.549 142.712
255.559 135.628
255.570 128.777
255.580 122.288
255.591 116.028
255.601 110.111
255.611 104.470
255.621 99.0976
255.632 93.9379
255.642 89.0823
255.652 84.4719
255.663 80.0985
255.673 75.9144
255.683 71.9915
255.694 68.2799
255.704 64.7709
255.717 60.5564
255.730 56.6713
255.744 53.0386
255.757 49.6964
255.770 46.5769
255.783 43.7114
255.796 41.0599
255.809 38.6078
255.822 36.3244
255.835 34.2307
255.849 32.2820
255.862 30.4957
255.875 28.8330
255.888 27.3086
255.901 25.8993
255.914 24.5960
255.925 23.6310
255.935 22.7318
255.945 21.8850
255.956 21.0874
255.966 20.3285
255.976 19.6198
255.997 18.3193
256.018 17.1524
256.038 16.1123
256.059 15.1730
256.079 14.3299
256.100 13.5630
256.121 12.8697
256.141 12.2344
256.162 11.6558
256.183 11.1218
256.203 10.6321
256.224 10.1771
256.245 9.75712
256.265 9.36464
256.286 9.00038
256.307 8.65816
256.327 8.33900
256.348 8.03779
256.369 7.75572
256.410 7.23735
256.451 6.77363
256.492 6.35643
256.534 5.97924
256.575 5.63674
256.613 5.35137
256.650 5.08901
256.688 4.84586
256.725 4.62117
256.763 4.41196
256.800 4.21779
256.838 4.03628
256.875 3.86717
256.913 3.70853
256.951 3.56023
256.988 3.42067
257.026 3.28982
257.063 3.16633
257.101 3.05024
257.138 2.94040
257.176 2.83689
257.217 2.72935
257.258 2.62806
257.300 2.53254
257.341 2.44235
257.424 2.27642
257.506 2.12753
257.589 1.99339
257.671 1.87211
257.754 1.76208
257.837 1.66195
257.897 1.59464
257.957 1.53156
258.017 1.47237
258.077 1.41683
258.137 1.36449
258.197 1.31517
258.257 1.26865
258.317 1.22479
258.437 1.14393
258.558 1.07139
258.678 1.00597
258.798 0.946869
258.881 0.909404
258.963 0.874363
259.046 0.841503
259.128 0.810650
259.211 0.781643
259.294 0.754340
259.459 0.704337
259.624 0.659740
259.789 0.619807
259.954 0.583917
260.120 0.551551
260.225 0.532574
260.330 0.514764
260.540 0.482236
260.750 0.453361
260.961 0.427654
261.171 0.404659
261.381 0.384019
261.591 0.365410
261.802 0.348612
261.967 0.336537
262.132 0.325372
262.297 0.315029
262.463 0.305440
262.628 0.296540
262.793 0.288275
263.123 0.273449
263.454 0.260616
263.784 0.249506
264.115 0.239885
264.445 0.231568
264.670 0.226564
264.896 0.222052
265.346 0.214374
265.797 0.208321
266.247 0.203622
266.698 0.200138
267.148 0.197782
267.599 0.196469
268.050 0.196135
268.380 0.196487
268.710 0.197332
269.041 0.198663
269.371 0.200479
269.702 0.202785
270.032 0.205585
270.363 0.208893
270.693 0.212725
271.023 0.217103
271.354 0.222050
271.684 0.227600
272.015 0.233790
272.345 0.240663
272.675 0.248271
273.006 0.256673
273.336 0.265932
273.697 0.277075
274.057 0.289425
274.418 0.303196
274.778 0.318528
275.139 0.335605
275.499 0.354645
275.860 0.375930
276.220 0.399773
276.550 0.424221
276.881 0.451502
277.211 0.482049
277.376 0.498704
277.542 0.516376
277.707 0.535159
277.872 0.555119
278.037 0.576366
278.203 0.599011
278.368 0.623175
278.533 0.648994
278.698 0.676616
278.863 0.706206
279.029 0.737959
279.194 0.772039
279.359 0.808708
279.524 0.848258
279.689 0.891014
279.772 0.913703
279.855 0.937329
279.937 0.961943
280.020 0.987599
280.102 1.01436
280.185 1.04228
280.264 1.07011
280.343 1.09908
280.422 1.12935
280.500 1.16091
280.579 1.19391
280.658 1.22836
280.737 1.26444
280.776 1.28308
280.816 1.30215
280.867 1.32735
280.917 1.35331
280.968 1.38008
281.019 1.40762
281.067 1.43507
281.099 1.45342
281.131 1.47214
281.188 1.50616
281.244 1.54136
281.300 1.57785
281.357 1.61569
281.402 1.64703
281.447 1.67925
281.492 1.71253
281.537 1.74676
281.582 1.78213
281.627 1.81855
281.672 1.85620
281.717 1.89499
281.758 1.93170
281.800 1.96952
281.841 2.00849
281.882 2.04866
281.923 2.09008
281.965 2.13280
282.006 2.17688
282.047 2.22238
282.089 2.26947
282.130 2.31799
282.171 2.36813
282.213 2.41995
282.254 2.47353
282.295 2.52895
282.337 2.58631
282.378 2.64568
282.419 2.70717
282.460 2.77088
282.502 2.83691
282.543 2.90539
282.584 2.97644
282.626 3.05018
282.667 3.12676
282.708 3.20613
282.750 3.28903
282.791 3.37505
282.832 3.46456
282.873 3.55776
282.915 3.65485
282.956 3.75605
282.997 3.86161
283.039 3.97178
283.080 4.08684
283.121 4.20707
283.163 4.33281
283.204 4.46438
283.245 4.60218
283.286 4.74660
283.328 4.89807
283.369 5.05707
283.410 5.22412
283.452 5.39977
283.493 5.58463
283.534 5.77938
283.576 5.98473
283.617 6.20149
283.658 6.43054
283.699 6.67283
283.741 6.92944
283.782 7.20152
283.823 7.49039
283.865 7.79748
283.906 8.12439
283.947 8.47292
283.989 8.84506
284.030 9.24306
284.071 9.66944
284.112 10.1271
284.154 10.6192
284.195 11.1494
284.236 11.7220
284.278 12.3418
284.319 13.0144
284.340 13.3734
284.360 13.7463
284.381 14.1377
284.402 14.5450
284.422 14.9732
284.443 15.4194
284.464 15.8894
284.484 16.3800
284.505 16.8978
284.525 17.4395
284.546 18.0122
284.567 18.6127
284.587 19.2491
284.608 19.9179
284.629 20.6285
284.649 21.3772
284.670 22.1749
284.691 23.0178
284.711 23.9185
284.732 24.8778
284.753 25.9013
284.773 26.9896
284.794 28.1599
284.815 29.4084
284.835 30.7556
284.856 32.1977
284.877 33.7588
284.897 35.4354
284.918 37.2562
284.939 39.2175
284.959 41.3536
284.980 43.6608
285.001 46.1798
285.021 48.9061
285.033 50.6328
285.046 52.4486
285.058 54.3585
285.070 56.3677
285.082 58.4816
285.094 60.7059
285.107 63.0463
285.119 65.5088
285.131 68.0998
285.143 70.8254
285.155 73.6923
285.168 76.7072
285.180 79.8768
285.192 83.2081
285.204 86.7080
285.216 90.3836
285.237 97.0417
285.258 104.224
285.278 112.033
285.299 120.425
285.320 129.511
285.340 139.231
285.361 149.702
285.382 160.840
285.402 172.768
285.423 185.375
285.444 198.783
285.464 212.852
285.485 227.701
285.505 243.155
285.526 259.324
285.547 276.002
285.582 306.094
285.618 337.331
285.689 400.983
285.731 436.968
285.772 470.881
285.795 488.351
285.818 504.612
285.841 519.469
285.864 532.685
285.898 549.199
285.915 555.836
285.932 561.296
285.949 565.602
285.966 568.673
285.983 570.520
286.000 571.109
286.011 570.849
286.028 569.409
286.045 566.719
286.062 562.799
286.079 557.713
286.096 551.439
286.113 544.096
286.147 526.268
286.172 510.551
286.198 493.020
286.223 473.937
286.249 453.657
286.298 411.626
286.347 367.926
286.418 304.837
286.454 274.825
286.490 246.384
286.514 227.861
286.539 210.299
286.564 193.747
286.588 178.292
286.613 163.820
286.637 150.388
286.662 137.977
286.686 126.601
286.711 116.126
286.736 106.554
286.748 102.090
286.760 97.8326
286.772 93.7735
286.785 89.9369
286.797 86.2526
286.809 82.7457
286.822 79.4090
286.834 76.2605
286.846 73.2418
286.858 70.3722
286.883 65.0742
286.903 61.1132
286.923 57.4703
286.943 54.1198
286.963 51.0375
286.983 48.2004
287.003 45.5875
287.024 43.1791
287.044 40.9571
287.064 38.9047
287.084 37.0069
287.104 35.2496
287.124 33.6201
287.144 32.1069
287.164 30.6997
287.184 29.3889
287.204 28.1660
287.229 26.7778
287.254 25.4971
287.278 24.3130
287.303 23.2198
287.327 22.2002
287.352 21.2549
287.376 20.3695
287.401 19.5453
287.426 18.7704
287.450 18.0436
287.475 17.3608
287.499 16.7208
287.524 16.1152
287.548 15.5459
287.597 14.4964
287.624 13.9680
287.651 13.4710
287.705 12.5566
287.758 11.7356
287.812 10.9953
287.866 10.3251
287.919 9.71609
287.973 9.16091
288.026 8.65320
288.076 8.22433
288.125 7.82808
288.174 7.45970
288.223 7.11792
288.272 6.79895
288.321 6.50193
288.370 6.22432
288.419 5.96442
288.469 5.72027
288.518 5.49151
288.567 5.27643
288.616 5.07396
288.665 4.88273
288.714 4.70264
288.763 4.53250
288.812 4.37157
288.911 4.07450
289.009 3.80717
289.107 3.56571
289.206 3.34708
289.304 3.14807
289.402 2.96677
289.500 2.80079
289.599 2.64877
289.679 2.53338
289.759 2.42565
289.840 2.32479
289.920 2.23022
290.001 2.14142
290.081 2.05791
290.161 1.97928
290.242 1.90516
290.322 1.83519
290.403 1.76908
290.563 1.64737
290.724 1.53807
290.885 1.43958
290.983 1.38409
291.082 1.33185
291.180 1.28261
291.278 1.23619
291.376 1.19229
291.475 1.15078
291.671 1.07430
291.868 1.00547
292.064 0.943393
292.261 0.887186
292.457 0.836146
292.582 0.806063
292.708 0.777692
292.958 0.725621
293.208 0.679041
293.458 0.637294
293.708 0.599729
293.958 0.565809
294.208 0.535073
294.458 0.507189
294.655 0.487080
294.852 0.468435
295.048 0.451117
295.245 0.435044
295.441 0.420106
295.638 0.406241
295.834 0.393369
296.031 0.381428
296.227 0.370358
296.424 0.360124
296.620 0.350674
296.817 0.341984
297.014 0.334017
297.210 0.326758
297.407 0.320187
297.603 0.314294
297.960 0.305302
298.318 0.298574
298.496 0.296091
298.675 0.294224
298.854 0.293006
299.032 0.292475
299.265 0.292886
299.497 0.294666
299.729 0.298012
299.962 0.303189
300.194 0.310537
300.310 0.315154
300.426 0.320477
300.542 0.326592
300.658 0.333577
300.775 0.341542
300.891 0.350607
301.025 0.362637
301.159 0.376580
301.293 0.392772
301.427 0.411619
301.494 0.422195
301.561 0.433637
301.628 0.446032
301.695 0.459476
301.762 0.474079
301.829 0.489965
301.896 0.507275
301.963 0.526172
302.057 0.555654
302.150 0.589228
302.197 0.607780
302.244 0.627653
302.291 0.648973
302.338 0.671881
302.385 0.696536
302.432 0.723120
302.479 0.751840
302.526 0.782932
302.572 0.816667
302.619 0.853362
302.666 0.893380
302.713 0.937152
302.762 0.987658
302.811 1.04344
302.861 1.10559
302.910 1.17489
302.959 1.25301
302.984 1.29585
303.008 1.34139
303.033 1.39030
303.057 1.44257
303.082 1.49907
303.106 1.55988
303.131 1.62614
303.155 1.69840
303.180 1.77762
303.205 1.86461
303.229 1.96149
303.254 2.06972
303.278 2.19144
303.303 2.32874
303.315 2.40470
303.327 2.48599
303.340 2.57311
303.352 2.66664
303.364 2.76723
303.377 2.87557
303.389 2.99244
303.401 3.11761
303.413 3.25406
303.426 3.40183
303.438 3.56201
303.450 3.73437
303.463 3.92304
303.475 4.12811
303.487 4.35114
303.499 4.59179
303.513 4.88054
303.526 5.19738
303.540 5.54511
303.553 5.92675
303.566 6.34557
303.580 6.80507
303.593 7.30904
303.607 7.86151
303.620 8.46676
303.633 9.12938
303.647 9.85421
303.660 10.6464
303.674 11.5112
303.687 12.4543
303.700 13.4817
303.714 14.5993
303.726 15.7100
303.738 16.9071
303.751 18.1957
303.763 19.5810
303.775 21.0683
303.788 22.6629
303.800 24.3700
303.812 26.1797
303.824 28.1268
303.837 30.2020
303.849 32.4102
303.861 34.7366
303.873 37.2238
303.886 39.8574
303.898 42.6413
303.910 45.5544
303.920 47.9294
303.929 50.3990
303.939 52.9642
303.948 55.6257
303.958 58.3840
303.967 61.2393
303.986 67.2408
304.005 73.6267
304.024 80.3885
304.043 87.5125
304.062 94.9793
304.083 103.684
304.105 112.740
304.126 122.093
304.147 131.681
304.172 143.006
304.196 154.378
304.205 158.551
304.226 168.317
304.248 177.911
304.272 188.696
304.297 198.952
304.321 208.443
304.346 217.204
304.370 224.933
304.395 231.508
304.419 236.848
304.444 240.867
304.469 243.461
304.496 244.634
304.500 244.656
304.505 244.627
304.519 244.187
304.534 243.226
304.562 239.919
304.591 234.688
304.619 227.697
304.643 220.785
304.666 212.919
304.695 202.189
304.723 190.499
304.754 176.858
304.785 162.698
304.843 136.230
304.871 123.236
304.900 110.697
