Au-197(n,g) ENDFB-8.0
772.737 22.8167
772.754 23.6440
772.771 24.5045
772.788 25.3989
772.804 26.3282
772.821 27.2930
772.838 28.2942
772.872 30.4147
772.905 32.6890
772.939 35.1208
772.973 37.7045
773.006 40.4562
773.040 43.3585
773.074 46.4255
773.107 49.6337
773.132 52.0631
773.156 54.5642
773.205 59.7515
773.254 65.1589
773.303 70.7279
773.370 78.5240
773.438 86.2723
773.505 93.7239
773.572 100.602
773.620 105.004
773.668 108.886
773.715 112.173
773.763 114.791
773.799 116.269
773.834 117.324
773.870 117.941
773.905 118.113
773.923 118.031
773.952 117.658
773.981 116.996
774.009 116.045
774.038 114.819
774.067 113.322
774.096 111.576
774.125 109.592
774.154 107.384
774.207 102.744
774.261 97.5310
774.314 91.8695
774.368 85.8957
774.422 79.6275
774.477 73.3067
774.531 67.0536
774.586 60.9723
774.640 55.1384
774.695 49.6401
774.722 47.0237
774.749 44.5145
774.777 42.0971
774.804 39.7917
774.827 37.8757
774.851 36.0460
774.874 34.2869
774.898 32.6127
774.922 31.0084
774.945 29.4863
774.969 28.0319
774.992 26.6559
775.016 25.3445
775.039 24.1066
775.063 22.9296
775.086 21.8208
775.110 20.7685
775.133 19.7790
775.157 18.8451
775.180 17.9643
775.208 17.0043
775.235 16.1085
775.262 15.2730
775.290 14.4967
775.317 13.7703
775.344 13.0956
775.371 12.4642
775.399 11.8776
775.426 11.3285
775.453 10.8161
775.480 10.3379
775.508 9.89272
775.535 9.47508
775.562 9.08581
775.589 8.72000
775.617 8.37845
775.651 7.97319
775.686 7.59903
775.721 7.25302
775.755 6.93248
775.790 6.63501
775.825 6.35846
775.860 6.10091
775.894 5.86064
775.929 5.63609
775.964 5.42590
775.998 5.22881
776.033 5.04374
776.068 4.86968
776.102 4.70573
776.172 4.40548
776.226 4.19151
776.281 3.99532
776.335 3.81462
776.390 3.64774
776.444 3.49300
776.499 3.34973
776.553 3.21656
776.608 3.09254
776.663 2.97664
776.717 2.86854
776.772 2.76738
776.826 2.67258
776.881 2.58345
776.935 2.49986
777.044 2.34719
777.104 2.27118
777.163 2.19983
777.282 2.06983
777.401 1.95450
777.520 1.85202
777.639 1.76058
777.758 1.67892
777.877 1.60576
777.996 1.54025
778.105 1.48610
778.214 1.43715
778.323 1.39283
778.432 1.35285
778.541 1.31677
778.650 1.28439
778.759 1.25538
778.868 1.22959
778.977 1.20680
779.086 1.18689
779.195 1.16971
779.304 1.15520
779.413 1.14324
779.522 1.13382
779.631 1.12689
779.740 1.12245
779.899 1.12048
780.078 1.12481
780.256 1.13646
780.434 1.15604
780.524 1.16906
780.613 1.18442
780.702 1.20231
780.791 1.22288
780.881 1.24637
780.970 1.27305
781.059 1.30323
781.148 1.33727
781.237 1.37560
781.327 1.41870
781.436 1.47878
781.545 1.54814
781.654 1.62852
781.708 1.67340
781.763 1.72183
781.817 1.77425
781.872 1.83088
781.926 1.89225
781.981 1.95890
782.035 2.03159
782.090 2.11076
782.144 2.19742
782.199 2.29257
782.236 2.36303
782.273 2.43849
782.311 2.51947
782.348 2.60635
782.385 2.70032
782.422 2.80199
782.459 2.91231
782.496 3.03211
782.534 3.16336
782.571 3.30733
782.608 3.46588
782.645 3.64072
782.682 3.83536
782.719 4.05239
782.757 4.29539
782.794 4.56774
782.821 4.79009
782.848 5.03348
782.876 5.30034
782.903 5.59228
782.930 5.91443
782.957 6.26774
782.985 6.65844
783.012 7.08765
783.039 7.56287
783.066 8.08533
783.094 8.66400
783.121 9.30010
783.148 10.0042
783.175 10.7774
783.203 11.6320
783.230 12.5687
783.250 13.3120
783.270 14.1035
783.289 14.9497
783.309 15.8535
783.327 16.6977
783.344 17.5855
783.361 18.5293
783.379 19.5201
783.396 20.5714
783.413 21.6730
783.431 22.8397
783.448 24.0599
783.465 25.3493
783.483 26.6949
783.500 28.1137
783.517 29.5908
783.535 31.1447
783.552 32.7586
783.569 34.4520
783.587 36.2063
783.614 39.1188
783.641 42.2086
783.669 45.4749
783.696 48.9020
783.723 52.5109
783.750 56.2684
783.778 60.1935
783.805 64.2467
783.852 71.5613
783.899 79.1768
783.946 86.9883
783.993 94.8554
784.048 103.884
784.102 112.586
784.157 120.725
784.211 128.022
784.248 132.406
784.286 136.223
784.313 138.620
784.340 140.660
784.364 142.121
784.387 143.292
784.411 144.164
784.434 144.732
784.465 145.013
784.481 144.948
784.506 144.550
784.532 143.795
784.557 142.687
784.582 141.236
784.614 138.938
784.646 136.152
784.691 131.469
784.736 125.988
784.767 121.808
784.798 117.365
784.859 107.834
784.921 97.7269
784.983 87.4271
785.030 79.5281
785.078 71.8237
785.125 64.4228
785.173 57.4130
785.204 53.1042
785.235 49.0150
785.265 45.1407
785.296 41.4878
785.327 38.0595
785.358 34.8563
785.389 31.8762
785.419 29.1148
785.450 26.5662
785.481 24.2225
785.496 23.1248
785.512 22.0750
785.527 21.0716
785.543 20.1136
785.558 19.1994
785.573 18.3278
785.589 17.4973
785.604 16.7066
785.620 15.9542
785.635 15.2387
785.650 14.5587
785.666 13.9128
785.681 13.2957
785.697 12.7141
785.712 12.1624
785.728 11.6394
785.743 11.1438
785.758 10.6743
785.774 10.2296
785.789 9.80860
785.805 9.41009
785.820 9.03294
785.835 8.67608
785.851 8.33844
785.866 8.01902
785.882 7.71685
785.897 7.43099
785.912 7.16054
785.928 6.90304
785.943 6.66100
785.974 6.21505
786.005 5.81522
786.036 5.45628
786.066 5.13356
786.097 4.84285
786.128 4.58045
786.159 4.34304
786.190 4.12704
786.221 3.93127
786.251 3.75273
786.282 3.58944
786.313 3.43967
786.344 3.30189
786.375 3.17478
786.405 3.05718
786.436 2.94775
786.467 2.84630
786.498 2.75170
786.529 2.66327
786.590 2.50266
786.652 2.36054
786.708 2.24462
786.764 2.13986
786.820 2.04458
786.876 1.95757
786.932 1.87769
786.988 1.80439
787.044 1.73681
787.100 1.67435
787.156 1.61639
787.212 1.56268
787.268 1.51273
787.324 1.46620
787.436 1.38219
787.548 1.30865
787.621 1.26562
787.694 1.22603
787.767 1.18948
787.839 1.15571
787.912 1.12441
787.985 1.09547
788.131 1.04376
788.276 0.999198
788.422 0.960817
788.568 0.927729
788.713 0.899311
788.870 0.873265
789.027 0.851454
789.184 0.833418
789.341 0.818836
789.498 0.807421
789.654 0.798979
789.811 0.793346
789.968 0.790420
790.091 0.789974
790.215 0.791143
790.338 0.793929
790.461 0.798346
790.584 0.804431
790.708 0.812222
790.831 0.821794
790.954 0.833213
791.077 0.846596
791.201 0.862043
791.324 0.879721
791.447 0.899774
791.570 0.922436
791.694 0.947910
791.817 0.976494
791.940 1.00852
792.063 1.04441
792.187 1.08457
792.310 1.12961
792.433 1.18011
792.556 1.23692
792.680 1.30087
792.803 1.37320
792.926 1.45516
792.988 1.50035
793.049 1.54856
793.111 1.60013
793.173 1.65537
793.234 1.71472
793.296 1.77839
793.357 1.84692
793.419 1.92081
793.481 2.00079
793.542 2.08727
793.604 2.18115
793.666 2.28333
793.727 2.39489
793.789 2.51707
793.850 2.65139
793.912 2.79967
793.974 2.96441
794.035 3.14782
794.097 3.35358
794.128 3.46615
794.158 3.58600
794.189 3.71431
794.220 3.85105
794.251 3.99756
794.282 4.15490
794.313 4.32427
794.343 4.50703
794.374 4.70473
794.405 4.91912
794.439 5.17520
794.472 5.45576
794.506 5.76492
794.539 6.10653
794.573 6.48499
794.607 6.90527
794.640 7.37303
794.674 7.89458
794.701 8.35209
794.727 8.85001
794.754 9.39420
794.780 9.98922
794.807 10.6400
794.834 11.3517
794.860 12.1301
794.887 12.9811
794.913 13.9110
794.940 14.9264
794.967 16.0341
794.993 17.2415
795.020 18.5558
795.046 19.9844
795.073 21.5351
795.100 23.2154
795.115 24.2503
795.130 25.3326
795.146 26.4637
795.161 27.6449
795.177 28.8775
795.192 30.1629
795.207 31.5021
795.223 32.8964
795.238 34.3468
795.254 35.8542
795.269 37.4196
795.284 39.0436
795.315 42.4702
795.346 46.1373
795.374 49.6938
795.402 53.4366
795.430 57.3750
795.458 61.5035
795.486 65.8144
795.514 70.2976
795.542 74.9402
795.570 79.7268
795.601 85.1367
795.632 90.6710
795.693 101.983
795.755 113.387
795.817 124.504
795.878 134.980
795.909 139.858
795.940 144.434
795.982 150.102
796.024 155.013
796.062 158.758
796.100 161.720
796.129 163.372
796.157 164.565
796.185 165.288
796.213 165.534
796.232 165.431
796.262 164.809
796.293 163.636
796.323 161.917
796.353 159.681
796.400 155.321
796.446 149.924
796.492 143.671
796.538 136.678
796.569 131.543
796.600 126.196
796.663 115.012
796.754 98.0843
796.800 89.7148
796.846 81.5623
796.892 73.7253
796.938 66.2835
796.983 59.2977
797.006 55.9897
797.029 52.8101
797.067 47.8874
797.104 43.3216
797.123 41.1672
797.142 39.1127
797.161 37.1352
797.179 35.2547
797.198 33.4496
797.217 31.7375
797.236 30.0983
797.254 28.5472
797.273 27.0657
797.292 25.6670
797.310 24.3408
797.329 23.0845
797.352 21.6315
797.375 20.2813
797.398 19.0226
797.421 17.8505
797.444 16.7603
797.467 15.7472
797.490 14.8065
797.512 13.9338
797.535 13.1246
797.558 12.3747
797.581 11.6800
797.604 11.0367
797.627 10.4411
797.650 9.88956
797.673 9.37891
797.696 8.90598
797.725 8.35307
797.754 7.85114
797.783 7.39506
797.812 6.98150
797.842 6.60341
797.871 6.25956
797.900 5.94416
797.929 5.65628
797.958 5.39119
797.987 5.14824
798.016 4.92355
798.046 4.71673
798.075 4.52459
798.104 4.34692
798.133 4.18113
798.162 4.02714
798.208 3.80449
798.254 3.60392
798.300 3.42196
798.345 3.25613
798.391 3.10438
798.437 2.96499
798.483 2.83650
798.529 2.71770
798.575 2.60730
798.620 2.50489
798.666 2.40945
798.712 2.32031
798.758 2.23688
798.804 2.15866
798.849 2.08519
798.895 2.01608
798.945 1.94519
798.995 1.87866
799.045 1.81612
799.095 1.75724
799.195 1.64936
799.295 1.55310
799.395 1.46665
799.495 1.38884
799.595 1.31840
799.695 1.25454
799.787 1.20096
799.878 1.15173
799.970 1.10628
800.061 1.06433
800.153 1.02544
800.245 0.989400
800.336 0.955903
800.428 0.924719
800.520 0.895611
800.611 0.868463
800.794 0.819311
800.978 0.776102
801.161 0.737991
801.278 0.716018
801.394 0.695663
801.627 0.659200
801.861 0.627622
802.094 0.600196
802.327 0.576281
802.560 0.555391
802.794 0.537105
803.027 0.521092
803.210 0.509924
803.393 0.499882
803.760 0.482810
804.126 0.469235
804.493 0.458669
804.859 0.450745
805.226 0.445186
805.592 0.441792
805.959 0.440424
806.326 0.440997
806.692 0.443478
807.059 0.447883
807.425 0.454281
807.792 0.462802
808.158 0.473649
808.525 0.487123
808.891 0.503661
809.141 0.517006
809.391 0.532335
809.641 0.550014
809.891 0.570550
810.141 0.594664
810.266 0.608380
810.390 0.623405
810.515 0.639980
810.640 0.658348
810.765 0.678885
810.890 0.702015
811.015 0.728397
811.140 0.758868
811.203 0.776046
811.265 0.794802
811.328 0.815428
811.390 0.838273
811.453 0.863923
811.515 0.893036
811.578 0.926555
811.640 0.965701
811.702 1.01236
811.734 1.03925
811.765 1.06887
811.796 1.10184
811.827 1.13846
811.859 1.17940
811.890 1.22532
811.923 1.28085
811.957 1.34381
811.990 1.41555
812.023 1.49742
812.057 1.59127
812.090 1.69824
812.123 1.82052
812.156 1.96021
812.173 2.03754
812.190 2.12013
812.207 2.20831
812.223 2.30183
812.240 2.40216
812.256 2.50845
812.273 2.62234
812.290 2.74284
812.306 2.87179
812.323 3.00802
812.340 3.15358
812.356 3.30710
812.373 3.47086
812.390 3.64327
812.406 3.82683
812.423 4.01973
812.445 4.29081
812.467 4.58156
812.489 4.89283
812.510 5.22386
812.532 5.57842
812.554 5.95573
812.576 6.35641
812.598 6.77897
812.620 7.22771
812.642 7.70105
812.664 8.19916
812.685 8.71962
812.707 9.26710
812.729 9.83630
812.751 10.4320
812.773 11.0481
812.819 12.4137
812.864 13.8667
812.910 15.3923
812.956 16.9721
812.996 18.3643
813.035 19.7634
813.075 21.1511
813.114 22.5044
813.160 24.0110
813.206 25.4130
813.252 26.6818
813.298 27.7875
813.302 27.8797
813.313 28.1240
813.325 28.3537
813.348 28.7747
813.387 29.3777
813.410 29.6483
813.434 29.8711
813.470 30.0717
813.499 30.1240
813.527 30.0791
813.554 29.9497
813.580 29.7378
813.612 29.3814
813.644 28.9156
813.675 28.3443
813.707 27.6782
813.739 26.9237
813.770 26.0925
813.828 24.4037
813.885 22.5494
813.948 20.3889
814.011 18.1831
814.069 16.1999
814.126 14.2922
814.155 13.3779
814.184 12.4953
814.212 11.6477
814.241 10.8377
814.263 10.2543
814.284 9.69658
814.306 9.15985
814.327 8.64942
814.349 8.16067
814.370 7.69815
814.392 7.25743
814.413 6.84233
814.435 6.44864
814.457 6.07953
814.478 5.73103
814.500 5.40573
814.521 5.09992
814.543 4.81569
814.564 4.55079
814.586 4.30441
814.603 4.11904
814.620 3.94565
814.638 3.78179
814.655 3.62890
814.672 3.48475
814.689 3.35059
814.706 3.22511
814.724 3.10789
814.741 2.99790
814.758 2.89600
814.775 2.80060
814.793 2.71243
814.810 2.63007
814.827 2.55412
814.844 2.48373
814.862 2.41857
814.896 2.30237
814.931 2.20354
814.965 2.11989
814.999 2.04967
815.034 1.99071
815.068 1.94185
815.103 1.90143
815.137 1.86854
815.169 1.84397
815.200 1.82411
815.264 1.79622
815.327 1.78107
815.390 1.77586
815.453 1.77857
815.516 1.78775
815.580 1.80237
815.643 1.82169
815.706 1.84527
815.769 1.87278
815.896 1.93884
816.022 2.01926
816.148 2.11427
816.240 2.19317
816.332 2.28098
816.395 2.34694
816.458 2.41779
816.522 2.49389
816.585 2.57565
816.648 2.66356
816.711 2.75816
816.774 2.86007
816.838 2.97001
816.901 3.08883
816.964 3.21747
817.027 3.35707
817.090 3.50893
817.154 3.67460
817.217 3.85591
817.280 4.05505
817.343 4.27430
817.406 4.51757
817.470 4.78848
817.533 5.09192
817.564 5.25770
817.596 5.43402
817.628 5.62189
817.659 5.82245
817.691 6.03699
817.722 6.26694
817.754 6.51392
817.786 6.77978
817.817 7.06656
817.849 7.37555
817.880 7.71130
817.912 8.07579
817.943 8.47227
817.975 8.90439
818.007 9.37618
818.038 9.89216
818.070 10.4573
818.101 11.0771
818.133 11.7576
818.165 12.5054
818.196 13.3277
818.228 14.2322
818.259 15.2272
818.291 16.3218
818.323 17.5254
818.354 18.8435
818.371 19.6214
818.389 20.4350
818.406 21.2955
818.423 22.1947
818.440 23.1449
818.458 24.1370
818.475 25.1780
818.492 26.2698
818.509 27.4209
818.527 28.6199
818.544 29.8749
818.561 31.1876
818.578 32.5678
818.595 34.0010
818.613 35.4966
818.630 37.0559
818.662 40.1008
818.693 43.3625
818.725 46.8551
818.756 50.5819
818.788 54.5436
818.820 58.7384
818.851 63.1616
818.883 67.8054
818.910 71.9865
818.937 76.3146
818.992 85.3477
819.046 94.8224
819.101 104.556
819.227 127.154
819.291 137.808
819.354 147.542
819.386 151.976
819.417 156.039
819.449 159.690
819.481 162.892
819.520 166.139
819.559 168.614
819.597 170.275
819.636 171.097
819.660 171.178
819.702 170.541
819.744 168.924
819.785 166.360
819.827 162.907
819.854 160.193
819.882 157.157
819.936 150.171
819.990 142.330
820.043 133.739
820.089 125.863
820.135 117.727
820.227 101.213
820.281 91.8138
820.334 82.7528
820.387 74.1239
820.414 70.0098
820.441 66.0568
820.472 61.5602
820.504 57.3020
820.535 53.2612
820.567 49.4665
820.598 45.8944
820.630 42.5654
820.661 39.4639
820.693 36.5839
820.720 34.3108
820.746 32.1865
820.773 30.2052
820.800 28.3610
820.826 26.6474
820.853 25.0578
820.880 23.5856
820.906 22.2291
820.933 20.9713
820.960 19.8110
820.987 18.7418
821.013 17.7574
821.040 16.8520
821.067 16.0197
821.093 15.2551
821.120 14.5555
821.147 13.9108
821.173 13.3192
821.200 12.7763
821.227 12.2782
821.253 11.8212
821.280 11.4019
821.307 11.0170
821.333 10.6651
821.360 10.3408
821.387 10.0430
821.414 9.76950
821.440 9.51926
821.467 9.28853
821.494 9.07664
821.520 8.88209
821.547 8.70416
821.576 8.52566
821.605 8.36391
821.634 8.21699
821.663 8.08379
821.722 7.85457
821.780 7.66948
821.838 7.52316
821.896 7.41145
821.954 7.33107
822.013 7.27954
822.071 7.25497
822.129 7.25608
822.187 7.28191
822.245 7.33194
822.304 7.40617
822.362 7.50451
822.420 7.62758
822.478 7.77619
822.517 7.89004
822.556 8.01619
822.595 8.15516
822.634 8.30755
822.660 8.42056
822.687 8.54050
822.714 8.66764
822.740 8.80228
822.767 8.94475
822.794 9.09539
822.820 9.25460
822.847 9.42215
822.874 9.59974
822.900 9.78727
822.927 9.98526
822.954 10.1943
822.981 10.4150
823.007 10.6481
823.034 10.8943
823.061 11.1535
823.087 11.4283
823.114 11.7190
823.141 12.0263
823.167 12.3516
823.194 12.6960
823.221 13.0608
823.247 13.4474
823.274 13.8558
823.301 14.2906
823.327 14.7523
823.354 15.2426
823.381 15.7617
823.407 16.3156
823.434 16.9048
823.461 17.5320
823.487 18.1971
823.519 19.0435
823.551 19.9530
823.582 20.9366
823.614 21.9940
823.645 23.1381
823.677 24.3680
823.708 25.6941
823.740 27.1232
823.766 28.4207
823.793 29.8021
823.820 31.2719
823.847 32.8348
823.873 34.4954
823.900 36.2583
823.927 38.1280
823.953 40.1011
823.980 42.1967
824.007 44.4113
824.033 46.7485
824.060 49.2020
824.087 51.7927
824.113 54.5137
824.140 57.3664
824.167 60.3400
824.193 63.4566
824.220 66.7044
824.247 70.0811
824.273 73.5838
824.300 77.2082
824.327 80.9488
824.354 84.7991
824.380 88.7361
824.434 96.9065
824.487 105.356
824.540 113.975
824.594 122.616
824.647 131.167
824.700 139.436
824.754 147.287
824.807 154.521
824.869 161.925
824.900 165.170
824.930 168.061
824.961 170.592
824.992 172.723
825.023 174.451
825.054 175.749
825.095 176.801
825.136 177.061
825.177 176.523
825.211 175.501
825.244 173.972
825.278 171.948
825.311 169.452
825.344 166.508
825.378 163.147
825.411 159.401
825.445 155.306
825.491 149.112
825.537 142.442
825.584 135.381
825.630 128.068
825.721 113.394
825.811 98.8411
825.854 92.1078
825.898 85.5918
825.941 79.3357
825.984 73.3866
826.028 67.7416
826.071 62.4436
826.114 57.4772
826.157 52.8680
826.203 48.4022
826.248 44.3035
826.271 42.3836
826.293 40.5582
826.316 38.8089
826.338 37.1487
826.361 35.5604
826.384 34.0553
826.406 32.6173
826.429 31.2564
826.452 29.9575
826.474 28.7295
826.497 27.5585
826.520 26.4521
826.544 25.3030
826.569 24.2228
826.594 23.2031
826.619 22.2407
826.643 21.3288
826.668 20.4716
826.693 19.6624
826.717 18.8983
826.742 18.1737
826.767 17.4920
826.792 16.8476
826.816 16.2382
826.866 15.1159
826.915 14.1090
826.961 13.2733
827.006 12.5150
827.051 11.8236
827.096 11.1918
827.142 10.6129
827.187 10.0811
827.232 9.59140
827.278 9.13940
827.323 8.72029
827.368 8.33251
827.414 7.97212
827.459 7.63649
827.504 7.32330
827.550 7.03049
827.595 6.75625
827.640 6.49898
827.686 6.25671
827.731 6.02924
827.776 5.81486
827.821 5.61254
827.912 5.24049
828.003 4.90669
828.093 4.60557
828.184 4.33346
828.275 4.08634
828.365 3.86118
828.439 3.69128
828.513 3.53332
828.588 3.38579
828.662 3.24813
828.736 3.11910
828.810 2.99831
828.884 2.88474
828.958 2.77809
829.033 2.67754
829.107 2.58287
829.255 2.40889
829.403 2.25313
829.551 2.11317
829.642 2.03434
829.733 1.96026
829.823 1.89042
829.914 1.82461
830.095 1.70367
830.277 1.59541
830.458 1.49797
830.639 1.41003
830.820 1.33029
831.002 1.25783
831.133 1.20912
831.265 1.16354
831.397 1.12077
831.529 1.08059
831.661 1.04276
831.793 1.00716
832.056 0.941834
832.320 0.883382
832.583 0.830881
832.847 0.783524
833.111 0.740659
833.292 0.713492
833.473 0.688042
833.654 0.664139
833.836 0.641683
834.198 0.600612
834.561 0.564042
834.923 0.531329
835.286 0.501941
835.648 0.475435
836.011 0.451447
836.472 0.424053
836.933 0.399693
837.395 0.377937
837.856 0.358443
838.317 0.340901
838.779 0.325025
839.240 0.310597
839.702 0.297465
840.064 0.287958
840.427 0.279096
841.152 0.263089
841.877 0.249060
842.602 0.236702
843.327 0.225769
844.052 0.216061
844.777 0.207413
845.502 0.199691
846.227 0.192783
846.952 0.186600
847.677 0.181065
848.402 0.176119
849.127 0.171713
849.852 0.167812
850.577 0.164389
851.302 0.161434
852.093 0.158743
852.883 0.156635
853.674 0.155169
854.465 0.154463
854.894 0.154470
855.322 0.154817
855.750 0.155584
856.179 0.156915
856.607 0.159086
856.821 0.160649
857.036 0.162713
857.250 0.165624
857.464 0.170340
857.571 0.174114
857.678 0.179661
857.785 0.188082
857.892 0.201040
857.950 0.210695
858.008 0.222789
858.066 0.237830
858.123 0.256338
858.181 0.278952
858.239 0.306221
858.296 0.338678
858.354 0.376704
858.412 0.420748
858.469 0.470874
858.527 0.526967
858.585 0.588511
858.642 0.654987
858.700 0.725094
858.815 0.870717
858.881 0.952504
858.947 1.02929
859.013 1.09777
859.046 1.12794
859.079 1.15478
859.132 1.19079
859.186 1.21619
859.194 1.21909
859.212 1.22435
859.229 1.22835
859.264 1.23258
859.271 1.23283
859.302 1.23141
859.332 1.22616
859.351 1.22093
859.380 1.21036
859.409 1.19663
859.466 1.16033
859.501 1.13214
859.537 1.10023
859.573 1.06506
859.609 1.02714
859.680 0.945115
859.751 0.858360
859.832 0.759244
859.913 0.664331
859.954 0.619613
859.994 0.577273
860.035 0.537592
860.075 0.500856
860.116 0.467004
860.156 0.436183
860.197 0.408381
860.237 0.383595
860.278 0.361593
860.318 0.342344
860.358 0.325585
860.399 0.311215
860.442 0.298307
860.485 0.287613
860.570 0.271841
860.656 0.262178
860.742 0.257155
860.827 0.255601
860.913 0.256636
860.999 0.259637
861.084 0.264187
861.170 0.270050
861.256 0.277097
861.341 0.285293
861.427 0.294676
861.513 0.305342
861.599 0.317441
861.684 0.331181
861.770 0.346820
861.875 0.369125
861.979 0.395801
862.032 0.411231
862.084 0.428367
862.137 0.447531
862.189 0.469091
862.241 0.493659
862.294 0.521887
862.346 0.554670
862.398 0.593092
862.451 0.638806
862.503 0.693688
862.556 0.760226
862.582 0.798825
862.608 0.841413
862.641 0.902767
862.675 0.972739
862.708 1.05289
862.741 1.14481
862.775 1.25061
862.808 1.37169
862.841 1.51056
862.858 1.58768
862.874 1.66972
862.891 1.75801
862.908 1.85246
862.925 1.95344
862.941 2.06068
862.958 2.17588
862.974 2.29809
862.991 2.42921
863.008 2.56813
863.024 2.71698
863.041 2.87542
863.058 3.04395
863.074 3.22195
863.091 3.41207
863.108 3.61254
863.124 3.82627
863.141 4.05121
863.163 4.36189
863.184 4.69377
863.205 5.04932
863.227 5.42953
863.248 5.83736
863.270 6.26994
863.291 6.72997
863.312 7.21824
863.334 7.73795
863.355 8.28484
863.377 8.86176
863.398 9.46905
863.420 10.1100
863.441 10.7786
863.462 11.4778
863.484 12.2071
863.510 13.1404
863.536 14.1168
863.562 15.1346
863.589 16.1913
863.641 18.4097
863.693 20.7381
863.729 22.3786
863.765 24.0363
863.836 27.3531
863.889 29.7173
863.941 31.9600
863.993 34.0246
864.046 35.8443
864.072 36.6481
864.098 37.3714
864.124 38.0086
864.150 38.5546
864.184 39.1102
864.210 39.4318
864.234 39.6416
864.278 39.7902
864.309 39.7141
864.334 39.5490
864.359 39.2923
864.384 38.9302
864.410 38.4759
864.435 37.9316
864.461 37.3042
864.489 36.5226
864.516 35.6542
864.567 33.8543
864.618 31.8304
864.669 29.6371
864.720 27.3305
864.795 23.8846
864.869 20.4700
864.920 18.2060
864.971 16.0578
864.996 15.0340
865.022 14.0473
865.047 13.0999
865.073 12.1933
865.095 11.4416
865.117 10.7253
865.139 10.0412
865.161 9.38948
865.183 8.76723
865.205 8.17987
865.227 7.62411
865.249 7.09940
865.271 6.60289
865.293 6.13827
865.315 5.70236
865.337 5.29419
865.359 4.91106
865.381 4.55536
865.403 4.22417
865.425 3.91635
865.451 3.58726
865.476 3.28619
865.502 3.01133
865.527 2.76088
865.553 2.53311
865.578 2.32633
865.604 2.13889
865.629 1.96924
865.655 1.81589
865.680 1.67743
865.706 1.55255
865.731 1.43999
865.757 1.33860
865.782 1.24732
865.808 1.16516
865.833 1.09119
865.859 1.02434
865.884 0.964370
865.910 0.910310
865.935 0.861531
865.961 0.817466
865.986 0.777605
866.037 0.708704
866.088 0.651707
866.139 0.604130
866.190 0.564018
866.241 0.529839
866.292 0.500347
866.343 0.474730
866.394 0.452208
866.445 0.432224
866.496 0.414345
866.547 0.398232
866.649 0.370286
866.716 0.354465
866.783 0.340277
866.917 0.315821
867.050 0.295489
867.184 0.278376
867.318 0.263791
867.451 0.251263
867.585 0.240412
867.719 0.230948
867.918 0.218951
868.117 0.208974
868.316 0.200600
868.515 0.193518
868.714 0.187490
868.913 0.182336
869.112 0.177915
869.311 0.174116
869.584 0.169750
869.858 0.166224
870.131 0.163405
870.405 0.161199
870.679 0.159529
870.952 0.158342
871.226 0.157596
871.500 0.157269
871.848 0.157442
872.196 0.158280
872.544 0.159815
872.893 0.162112
873.241 0.165283
873.589 0.169476
873.937 0.174903
874.286 0.181854
874.497 0.186992
874.708 0.192965
874.920 0.199935
875.131 0.208092
875.343 0.217701
875.554 0.229089
875.766 0.242705
875.977 0.259146
876.114 0.271675
876.251 0.286007
876.388 0.302519
876.524 0.321682
876.661 0.344112
876.798 0.370635
876.866 0.385771
876.935 0.402390
877.003 0.420713
877.072 0.441016
877.165 0.472539
877.258 0.509587
877.305 0.530720
877.351 0.553895
877.398 0.579570
877.445 0.608081
877.491 0.640106
877.538 0.676206
877.585 0.717413
877.631 0.764649
877.678 0.819498
877.725 0.883443
877.771 0.958727
877.795 1.00142
877.818 1.04799
877.852 1.12423
877.886 1.21124
877.920 1.31076
877.955 1.42477
877.989 1.55554
878.006 1.62799
878.023 1.70562
878.040 1.78878
878.057 1.87787
878.074 1.97330
878.091 2.07550
878.109 2.18493
878.126 2.30205
878.143 2.42737
878.160 2.56140
878.177 2.70468
878.194 2.85778
878.211 3.02127
878.228 3.19576
878.245 3.38186
878.262 3.58021
878.280 3.79147
878.297 4.01629
878.314 4.25537
878.331 4.50938
878.348 4.77904
878.365 5.06503
878.382 5.36989
878.399 5.69079
878.416 6.03015
878.434 6.38866
878.451 6.76700
878.468 7.16584
878.485 7.58582
878.502 8.02756
878.519 8.49166
878.536 8.97867
878.553 9.48910
878.570 10.0234
878.587 10.5821
878.605 11.1654
878.622 11.7736
878.639 12.4071
878.670 13.6242
878.701 14.9254
878.732 16.3099
878.763 17.7759
878.794 19.3205
878.825 20.9393
878.856 22.6269
878.887 24.3706
878.922 26.3619
878.956 28.3994
878.990 30.4744
879.024 32.5704
879.093 36.7514
879.161 40.7774
879.208 43.3566
879.254 45.7262
879.273 46.6077
879.307 48.1020
879.341 49.4279
879.385 50.8441
879.419 51.7290
879.453 52.3932
879.488 52.8389
879.512 53.0071
879.536 53.0620
879.559 53.0037
879.589 52.7754
879.618 52.3783
879.650 51.7538
879.682 50.9383
879.718 49.8295
879.753 48.5203
879.788 47.0261
879.824 45.3671
879.872 42.8815
879.920 40.1899
879.990 35.9868
880.061 31.6633
880.132 27.3845
880.167 25.3082
880.202 23.2949
880.234 21.5296
880.266 19.8351
880.299 18.2178
880.331 16.6830
880.363 15.2342
880.395 13.8736
880.427 12.6025
880.459 11.4241
880.477 10.8101
880.494 10.2226
880.512 9.66122
880.530 9.12853
880.547 8.61795
880.565 8.13471
880.583 7.67271
880.600 7.23654
880.618 6.82055
880.636 6.42876
880.653 6.05597
880.671 5.70565
880.689 5.37307
880.706 5.06121
