Ti-50(n,tot) ENDFB-8.0
Energy(eV) XS(b)
213425 1.96529
215118 1.93155
216812 1.89880
218506 1.86667
219353 1.85072
220200 1.83482
220865 1.82239
221198 1.81622
221531 1.81012
221863 1.80410
222196 1.79829
222529 1.79282
222861 1.78793
223134 1.78483
223270 1.78378
223406 1.78325
223542 1.78343
223678 1.78465
223814 1.78737
223950 1.79264
224071 1.80065
224192 1.81385
224253 1.82338
224313 1.83580
224374 1.85227
224434 1.87430
224495 1.90445
224555 1.94664
224585 1.97404
224616 2.00712
224646 2.04775
224676 2.09804
224694 2.13384
224712 2.17500
224730 2.22261
224748 2.27768
224766 2.34251
224784 2.41890
224802 2.50958
224820 2.61786
224830 2.69100
224841 2.77307
224851 2.86548
224861 2.96998
224872 3.08864
224882 3.22403
224893 3.37925
224903 3.55632
224910 3.69425
224917 3.84716
224924 4.01716
224931 4.20675
224938 4.41889
224946 4.65710
224953 4.92548
224960 5.22883
224965 5.47641
224970 5.74832
224975 6.04742
224981 6.37696
224986 6.74055
224991 7.14221
224996 7.58636
225001 8.06789
225006 8.61075
225012 9.21130
225017 9.87493
225022 10.6067
225027 11.4111
225032 12.2911
225038 13.2475
225043 14.2781
225049 15.5945
225055 16.9852
225068 19.8375
225074 21.1880
225077 21.8145
225080 22.3961
225083 22.9235
225086 23.3880
225089 23.7814
225092 24.0967
225096 24.3684
225100 24.5070
225102 24.5252
225105 24.4817
225108 24.3544
225111 24.1463
225114 23.8617
225117 23.5062
225120 23.0864
225123 22.6097
225126 22.1024
225132 20.9395
225138 19.6985
225150 17.1194
225155 16.1108
225159 15.1630
225164 14.2447
225169 13.3996
225174 12.5943
225178 11.8627
225183 11.1723
225188 10.5496
225192 9.98846
225197 9.47192
225202 8.99676
225206 8.56888
225211 8.16617
225215 7.79556
225220 7.45426
225224 7.14626
225231 6.75380
225237 6.40690
225243 6.08956
225249 5.80772
225256 5.54860
225262 5.31726
225268 5.10671
225274 4.91463
225283 4.65943
225293 4.43726
225302 4.23868
225311 4.06427
225320 3.90707
225329 3.76788
225338 3.64277
225347 3.52991
225361 3.38392
225374 3.25702
225387 3.14610
225401 3.04852
225414 2.96211
225427 2.88527
225440 2.81669
225454 2.75528
225472 2.68076
225490 2.61601
225509 2.55944
225527 2.51001
225545 2.46617
225563 2.42735
225600 2.36237
225635 2.31264
225670 2.27221
225705 2.23932
225740 2.21263
225775 2.19110
225809 2.17398
225879 2.15082
225932 2.14169
225986 2.13917
226059 2.14617
226132 2.16588
226205 2.20036
226242 2.22430
226278 2.25352
226331 2.30764
226358 2.34090
226385 2.37911
226411 2.42289
226438 2.47338
226464 2.53198
226491 2.59974
226509 2.65294
226527 2.71220
226546 2.77838
226564 2.85250
226582 2.93574
226601 3.02954
226619 3.13559
226637 3.25523
226652 3.36614
226667 3.48900
226682 3.62729
226697 3.78128
226712 3.95547
226727 4.15025
226742 4.37180
226757 4.62140
226766 4.79215
226775 4.97485
226784 5.17475
226793 5.38880
226803 5.62311
226812 5.87400
226821 6.14845
226830 6.44193
226843 6.89060
226855 7.38752
226868 7.93432
226881 8.53045
226893 9.17192
226906 9.84946
226932 11.2451
226940 11.7023
226949 12.1348
226957 12.5307
226966 12.8739
226974 13.1608
226983 13.3744
226992 13.5116
227000 13.5639
227007 13.5432
227014 13.4656
227021 13.3334
227028 13.1532
227035 12.9245
227042 12.6593
227049 12.3563
227056 12.0302
227070 11.3114
227084 10.5603
227098 9.80947
227111 9.08551
227121 8.62064
227130 8.18438
227139 7.77339
227149 7.38836
227158 7.02552
227167 6.69191
227177 6.38247
227186 6.09591
227198 5.74970
227211 5.44024
227223 5.15915
227235 4.90767
227247 4.67852
227260 4.47288
227272 4.28509
227284 4.11615
227301 3.90717
227318 3.72443
227335 3.56214
227351 3.41917
227368 3.29125
227385 3.17774
227402 3.07604
227419 2.98462
227436 2.90170
227452 2.82715
227469 2.75950
227486 2.69795
227520 2.59014
227553 2.49997
227587 2.42322
227621 2.35736
227654 2.30057
227688 2.25138
227722 2.20823
227755 2.17038
227823 2.10697
227872 2.06904
227921 2.03650
228019 1.98399
228117 1.94327
228214 1.91105
228300 1.88793
228386 1.86841
228557 1.83722
228729 1.81343
228900 1.79436
229194 1.76910
229488 1.74970
229781 1.73394
230075 1.72058
230369 1.70892
230663 1.69842
230908 1.69054
231153 1.68337
231397 1.67701
231642 1.67175
231863 1.66864
231973 1.66796
232083 1.66815
232193 1.66954
232303 1.67263
232414 1.67816
232524 1.68769
232622 1.70131
232720 1.72263
232769 1.73752
232818 1.75648
232867 1.78100
232915 1.81287
232968 1.85821
232994 1.88677
233020 1.92044
233046 1.96052
233072 2.00802
233098 2.06549
233124 2.13557
233141 2.18950
233157 2.25109
233174 2.32217
233191 2.40467
233208 2.50158
233225 2.61478
233233 2.67882
233241 2.74851
233250 2.82447
233258 2.90745
233267 2.99945
233275 3.09932
233284 3.20917
233292 3.33022
233300 3.46382
233309 3.61154
233317 3.77516
233326 3.95668
233334 4.16091
233342 4.38561
233351 4.63586
233359 4.91473
233368 5.22548
233376 5.57149
233384 5.95608
233393 6.38227
233398 6.65105
233403 6.92915
233407 7.22825
233412 7.53601
233422 8.20041
233432 8.91402
233451 10.4158
233461 11.1448
233470 11.8054
233478 12.2347
233485 12.5774
233489 12.7109
233493 12.8169
233496 12.8939
233500 12.9413
233506 12.9537
233511 12.9053
233516 12.8084
233521 12.6655
233525 12.4803
233530 12.2522
233535 11.9958
233545 11.4063
233583 8.71503
233591 8.21717
233599 7.74922
233606 7.31331
233614 6.90991
233622 6.53841
233629 6.19743
233637 5.88516
233645 5.60311
233652 5.34501
233660 5.10883
233668 4.89263
233675 4.69710
233683 4.51533
233690 4.34849
233698 4.19518
233705 4.05590
233718 3.84891
233730 3.66715
233743 3.50676
233755 3.36456
233767 3.23802
233780 3.12506
233792 3.02386
233805 2.93288
233820 2.83340
233835 2.74530
233850 2.66692
233865 2.59733
233880 2.53446
233896 2.47821
233926 2.38107
233956 2.30037
233987 2.23274
234017 2.17546
234047 2.12647
234077 2.08420
234108 2.04745
234168 1.98688
234218 1.94712
234268 1.91416
234317 1.88616
234367 1.86219
234466 1.82346
234565 1.79358
234653 1.77222
234742 1.75446
234830 1.73945
234918 1.72657
235094 1.70536
235271 1.68856
235436 1.67552
235601 1.66438
235932 1.64597
236263 1.63082
236593 1.61780
237078 1.60112
237563 1.58625
238533 1.55930
239415 1.53658
240297 1.51462
240738 1.50386
241179 1.49330
241619 1.48305
242060 1.47338
242501 1.46510
242722 1.46188
242942 1.45973
243163 1.45940
243383 1.46198
243493 1.46505
243604 1.46985
243714 1.47696
243824 1.48730
243934 1.50269
244044 1.52542
244100 1.54077
244155 1.55975
244210 1.58333
244265 1.61285
244326 1.65513
244356 1.68114
244386 1.71126
244416 1.74637
244447 1.78753
244477 1.83611
244507 1.89389
244525 1.93346
244543 1.97731
244561 2.02632
244579 2.08155
244597 2.14399
244615 2.21476
244633 2.29529
244651 2.38735
244666 2.47615
244681 2.57639
244696 2.68996
244711 2.81822
244727 2.96559
244742 3.13335
244749 3.22702
244757 3.32758
244764 3.43563
244772 3.55023
244780 3.68714
244789 3.83572
244797 3.99719
244805 4.17062
244813 4.36157
244822 4.56684
244830 4.79291
244838 5.03587
244846 5.30325
244855 5.59379
244863 5.90899
244871 6.24584
244879 6.61344
244888 7.00816
244896 7.42950
244904 7.87032
244916 8.55272
244928 9.26451
244940 9.98108
244952 10.6630
244958 10.9830
244964 11.2795
244970 11.5466
244976 11.7786
244982 11.9704
244988 12.1175
244994 12.2165
245000 12.2648
245007 12.2550
245013 12.1904
245019 12.0771
245025 11.9182
245031 11.7178
245037 11.4810
245043 11.2131
245055 10.6068
245079 9.26048
245091 8.58819
245103 7.95209
245111 7.54816
245119 7.16592
245127 6.80643
245135 6.46994
245143 6.15615
245151 5.86429
245159 5.59336
245167 5.34520
245176 5.08721
245185 4.85039
245194 4.63305
245203 4.43570
245212 4.25231
245221 4.08371
245229 3.92848
245238 3.78690
245253 3.56850
245268 3.37839
245283 3.21117
245298 3.06350
245313 2.93177
245328 2.81537
245343 2.71141
245358 2.61822
245378 2.51295
245397 2.42048
245416 2.33884
245435 2.26652
245454 2.20220
245473 2.14452
245492 2.09256
245511 2.04568
245541 1.98059
245571 1.92467
245601 1.87592
245631 1.83341
245662 1.79586
245692 1.76269
245752 1.70659
245809 1.66323
245866 1.62698
245924 1.59640
245981 1.57023
246096 1.52772
246210 1.49455
246363 1.45991
246516 1.43222
246680 1.40800
246844 1.38813
246926 1.37976
247008 1.37268
247090 1.36702
247171 1.36379
247259 1.36422
247346 1.37132
247390 1.37872
247434 1.39006
247477 1.40703
247521 1.43183
247543 1.44833
247565 1.46822
247587 1.49251
247608 1.52196
247630 1.55802
247652 1.60225
247674 1.65731
247685 1.68980
247696 1.72620
247709 1.77841
247723 1.83908
247737 1.90989
247750 1.99228
247764 2.09002
247771 2.14499
247778 2.20482
247785 2.27104
247791 2.34235
247798 2.42035
247805 2.50583
247813 2.61132
247820 2.72701
247828 2.85568
247835 2.99903
247843 3.15896
247850 3.33764
247858 3.53753
247865 3.76133
247873 4.01204
247880 4.29287
247888 4.60718
247895 4.95342
247899 5.14618
247902 5.34409
247910 5.77739
247917 6.25493
247925 6.76946
247933 7.37918
247941 8.03022
247957 9.38907
247965 10.0603
247973 10.6766
247977 10.9638
247981 11.2199
247985 11.4483
247989 11.6454
247995 11.8568
248000 11.9981
248005 12.0714
248011 12.0727
248015 12.0216
248020 11.9260
248024 11.7890
248028 11.6187
248033 11.4116
248037 11.1760
248046 10.6455
248081 8.25599
248087 7.84145
248094 7.45457
248100 7.08484
248107 6.74421
248113 6.42186
248119 6.12703
248126 5.85356
248132 5.60025
248139 5.34474
248146 5.11325
248153 4.90036
248160 4.70448
248167 4.52413
248174 4.35792
248181 4.20455
248188 4.06281
248194 3.94080
248200 3.82879
248213 3.62484
248226 3.44630
248238 3.29046
248251 3.15162
248264 3.02931
248276 2.91937
248289 2.82170
248307 2.69572
248326 2.58766
248344 2.49385
248363 2.41170
248381 2.33876
248399 2.27443
248418 2.21712
248436 2.16580
248462 2.10329
248487 2.04905
248512 2.00126
248538 1.95922
248563 1.92170
248588 1.88830
248639 1.83136
248690 1.78448
248740 1.74523
248791 1.71207
248842 1.68380
248943 1.63809
249044 1.60318
249155 1.57386
249256 1.55334
249358 1.53772
249459 1.52678
249560 1.52058
249662 1.52060
249712 1.52353
249763 1.52900
249814 1.53768
249865 1.55058
249915 1.56914
249966 1.59530
249991 1.61228
250017 1.63270
250042 1.65737
250067 1.68707
250093 1.72336
250118 1.76772
250143 1.82266
250156 1.85521
250169 1.89140
250182 1.93653
250196 1.98775
250210 2.04676
250224 2.11510
250238 2.19464
250251 2.28779
250265 2.39766
250272 2.46008
250279 2.52829
250288 2.62361
250296 2.72955
250305 2.85051
250314 2.98603
250322 3.14223
250331 3.31904
250335 3.41711
250340 3.52242
250344 3.63566
250348 3.75757
250355 3.95694
250361 4.17692
250367 4.42819
250374 4.70717
250377 4.86245
250380 5.02782
250383 5.20407
250386 5.38599
250389 5.58621
250393 5.79313
250396 6.02112
250399 6.25697
250402 6.50867
250405 6.77735
250408 7.06419
250411 7.37042
250414 7.69728
250417 8.04604
250421 8.41793
250424 8.81414
250427 9.23576
250430 9.68374
250433 10.1588
250436 10.6614
250439 11.1916
250442 11.7490
250448 12.9209
250454 14.0725
250460 15.2744
250471 17.6898
250476 18.8084
250479 19.3210
250482 19.7927
250485 20.2165
250488 20.5857
250490 20.8942
250493 21.1368
250497 21.3414
250500 21.4304
250503 21.4192
250506 21.3327
250509 21.1737
250511 20.9454
250514 20.6519
250517 20.2986
250520 19.8915
250523 19.4373
250528 18.4161
250534 17.2919
250545 14.9420
250550 13.8582
250555 12.8449
250561 11.8946
250566 11.0147
250571 10.1932
250576 9.46017
250582 8.79626
250587 8.19692
250592 7.63726
250598 7.13547
250603 6.68555
250608 6.28184
250614 5.91914
250619 5.59275
250625 5.29848
250630 5.03263
250634 4.86518
250637 4.70860
250641 4.56203
250645 4.42468
250652 4.17486
250659 3.95691
250667 3.76066
250674 3.58799
250682 3.43125
250689 3.29232
250694 3.19839
250700 3.11121
250710 2.95466
250721 2.81847
250732 2.69930
250743 2.59441
250754 2.50162
250764 2.41915
250775 2.34555
250785 2.28484
250795 2.23028
250815 2.13489
250834 2.05410
250854 1.98580
250874 1.92695
250893 1.87633
250913 1.83221
250932 1.79349
250968 1.73450
251003 1.68682
251038 1.64704
251074 1.61359
251109 1.58500
251144 1.56044
251215 1.52018
251266 1.49653
251317 1.47631
251419 1.44333
251521 1.41687
251623 1.39487
251733 1.37475
251843 1.35755
251898 1.35002
251953 1.34338
252008 1.33790
252063 1.33402
252097 1.33284
252130 1.33302
252163 1.33502
252197 1.33958
252230 1.34787
252264 1.36143
252297 1.38373
252314 1.39963
252330 1.41976
252345 1.44239
252360 1.47050
252375 1.50580
252389 1.55047
252397 1.57746
252404 1.60818
252411 1.64329
252419 1.68297
252426 1.72924
252433 1.78193
252441 1.84387
252448 1.91509
252455 1.99352
252462 2.08506
252469 2.19254
252476 2.31765
252483 2.46870
252486 2.55385
252489 2.64722
252493 2.75297
252496 2.86625
252500 2.99124
252503 3.12947
252508 3.34560
252512 3.59579
252515 3.73875
252517 3.88660
252519 4.04604
252522 4.21811
252524 4.41237
252526 4.61390
252529 4.84168
252531 5.07818
252534 5.34559
252536 5.62324
252538 5.92341
252540 6.24771
252543 6.66131
252546 7.11270
252549 7.60399
252551 8.13685
252554 8.71229
252557 9.33045
252559 9.99040
252562 10.6633
252565 11.5365
252568 12.4505
252575 14.3144
252578 15.2571
252581 16.1396
252584 16.9942
252587 17.7434
252590 18.4111
252594 18.9492
252595 19.1637
252597 19.3392
252598 19.4742
252600 19.5677
252602 19.6275
252604 19.6169
252606 19.5582
252608 19.4458
252609 19.2937
252611 19.0864
252613 18.8496
252616 18.2682
252620 17.5430
252623 16.7203
252627 15.8319
252630 14.9346
252637 13.1351
252640 12.2704
252644 11.4470
252647 10.6732
252650 9.95361
252654 9.29028
252657 8.68282
252661 8.11381
252664 7.59864
252668 7.13331
252671 6.71353
252675 6.33493
252678 5.99334
252682 5.68482
252685 5.40574
252688 5.17359
252692 4.96107
252695 4.76619
252698 4.58714
252701 4.42231
252704 4.27030
252708 4.12983
252711 4.00371
252714 3.88283
252717 3.77053
252724 3.56860
252730 3.39262
252736 3.24057
252741 3.13060
252746 3.03080
252752 2.93993
252757 2.85695
252762 2.78095
252767 2.71115
252777 2.58747
252787 2.48146
252797 2.38978
252808 2.30991
252818 2.23985
252827 2.18492
252836 2.13602
252854 2.05161
252871 1.98117
252889 1.92233
252907 1.87209
252925 1.82901
252943 1.79129
252961 1.75843
252996 1.70357
253032 1.65982
253068 1.62414
253103 1.59453
253139 1.56975
253175 1.54832
253246 1.51345
253323 1.48451
253399 1.46147
253476 1.44255
253552 1.42677
253629 1.41305
253705 1.40105
253858 1.38085
254011 1.36417
254164 1.34986
254317 1.33723
254470 1.32586
254776 1.30547
255082 1.28722
255245 1.27803
255470 1.26579
255694 1.25369
255919 1.24168
256143 1.22956
256367 1.21725
256480 1.21100
256592 1.20472
256704 1.19843
256816 1.19228
256928 1.18649
257040 1.18153
257122 1.17904
257224 1.17840
257275 1.17999
257326 1.18370
257377 1.19061
257428 1.20250
257454 1.21095
257479 1.22203
257505 1.23650
257530 1.25535
257549 1.27332
257568 1.29534
257587 1.32261
257607 1.35649
257626 1.39939
257635 1.42514
257645 1.45404
257654 1.48727
257664 1.52479
257674 1.56822
257683 1.61765
257693 1.67537
257702 1.74244
257712 1.82077
257721 1.91180
257731 2.02066
257736 2.08270
257740 2.14915
257745 2.22353
257750 2.30531
257755 2.39542
257760 2.49276
257766 2.64193
257772 2.81349
257779 3.01174
257782 3.12248
257785 3.23807
257788 3.36680
257791 3.50603
257795 3.65681
257798 3.82031
257801 3.99780
257804 4.19072
257807 4.40065
257811 4.62187
257814 4.90310
257818 5.20425
257821 5.53566
257825 5.90042
257828 6.30174
257832 6.74292
257835 7.22714
257839 7.75740
257842 8.35347
257846 9.00279
257849 9.70606
257853 10.4623
257857 11.2684
257860 12.1185
257867 13.8873
257876 15.9571
257880 16.9344
257884 17.8279
257888 18.6027
257890 18.9429
257892 19.2265
257894 19.4784
257896 19.6721
257898 19.8188
257900 19.9170
257903 19.9715
257905 19.9412
257908 19.8411
257910 19.6734
257912 19.4419
257915 19.1509
257917 18.8058
257920 18.4126
257922 17.9966
257927 17.0305
257932 15.9760
257941 13.8127
257947 12.5621
257952 11.4157
257955 10.8798
257958 10.3706
257961 9.88861
257964 9.43382
257968 8.75871
257972 8.16213
257977 7.61238
257981 7.12887
257986 6.68426
257990 6.29329
257995 5.94091
257999 5.62285
258002 5.43654
258005 5.26773
258010 4.95907
258015 4.67982
258021 4.43548
258026 4.21294
258032 4.01690
258037 3.84025
258043 3.68056
258048 3.54086
258053 3.41333
258058 3.29660
258063 3.18945
258069 3.09087
258074 2.99996
258079 2.91593
258084 2.83956
258094 2.70004
258105 2.58013
258115 2.47435
258125 2.38222
258134 2.31503
258142 2.25401
258151 2.19844
258159 2.14767
258176 2.05833
258193 1.98265
258209 1.91716
258226 1.86043
258243 1.81092
258260 1.76766
258275 1.73131
258291 1.69875
258323 1.64295
258354 1.59714
258386 1.55880
258418 1.52610
258449 1.49805
258481 1.47375
258512 1.45256
258576 1.41716
258639 1.38885
258702 1.36574
258765 1.34645
258828 1.32992
258891 1.31565
259018 1.29212
259136 1.27436
259255 1.25953
259373 1.24678
259492 1.23568
259728 1.21662
259965 1.20065
260218 1.18580
260471 1.17250
260976 1.14887
261481 1.12764
261987 1.10785
262745 1.07970
263503 1.05260
265019 0.999631
267546 0.911116
270072 0.819657
272599 0.723530
275126 0.622589
277274 0.532910
279421 0.440581
281569 0.347188
282643 0.300939
283717 0.255693
284222 0.234952
284727 0.214692
285233 0.195009
285738 0.176030
286244 0.157879
286749 0.140717
287002 0.132559
287254 0.124713
287507 0.117205
287760 0.110066
287981 0.104152
288202 0.0985725
288423 0.0933452
288644 0.0885085
288865 0.0841221
289086 0.0802240
289197 0.0785811
289307 0.0771854
289418 0.0760997
289528 0.0755560
289588 0.0755887
289647 0.0759554
289706 0.0768016
289765 0.0783479
289825 0.0809173
289854 0.0828415
289884 0.0853451
289913 0.0886245
289943 0.0929656
289973 0.0987968
290002 0.106772
290024 0.114487
290046 0.124437
290067 0.137765
290089 0.155972
290111 0.181520
290122 0.198366
290132 0.218692
290143 0.243959
290154 0.275250
290165 0.315521
290176 0.367610
290184 0.416444
290192 0.477806
290199 0.556387
290207 0.659451
290211 0.724464
290215 0.798778
290219 0.889038
290223 0.994366
290227 1.12519
290231 1.28146
290235 1.48015
290239 1.72268
290242 1.99307
290244 2.15574
290246 2.32634
290248 2.52689
290249 2.73702
290251 2.96918
290253 3.22525
290255 3.52452
290256 3.83559
290258 4.17594
290260 4.54695
290262 4.97440
290263 5.41147
290265 5.88113
290267 6.38290
290269 6.98029
290270 7.57945
290272 8.24310
290274 8.89662
290278 10.2898
290281 11.6949
290284 12.7880
290286 13.3030
290287 13.7576
290289 14.2109
290290 14.5977
290292 14.9680
290293 15.2681
290295 15.5837
290297 15.8039
290298 15.9444
290300 16.0027
290302 15.9851
290303 15.9105
290304 15.7808
290306 15.5976
290307 15.3634
290309 15.0811
290310 14.7542
290311 14.3866
290313 13.9826
290314 13.5790
290317 12.6698
290319 11.6939
290322 10.6854
290327 9.01466
290329 8.19746
290331 7.45374
290333 6.72394
290336 6.07661
290338 5.48162
290340 4.93976
290342 4.47142
290344 4.06818
290346 3.68739
290348 3.36264
290350 3.05831
290352 2.80030
290354 2.55953
290356 2.35594
290359 2.16614
290361 2.00557
290363 1.85561
290365 1.72838
290369 1.50737
290373 1.33319
290377 1.17442
290382 1.04554
290386 0.939390
290391 0.850769
290395 0.775889
290400 0.711947
290404 0.656837
290409 0.609951
290418 0.530933
290427 0.469004
290436 0.419454
290445 0.379487
290458 0.332612
290471 0.296097
290484 0.267085
290497 0.243815
290510 0.224612
290523 0.208818
290549 0.184035
290575 0.165600
290601 0.151587
290627 0.140683
290653 0.132017
290691 0.122336
290729 0.115064
290766 0.109450
290804 0.104898
290841 0.101225
290879 0.0982609
290954 0.0937975
291029 0.0907306
291104 0.0887140
291179 0.0872148
291254 0.0862459
291359 0.0855998
291528 0.0857996
291698 0.0871203
291868 0.0893786
292038 0.0924767
292208 0.0963330
292377 0.100943
292547 0.106317
292717 0.112266
292861 0.117987
293004 0.124228
293148 0.131030
293291 0.138422
293435 0.146376
293579 0.154954
293722 0.164154
293866 0.173985
294010 0.184611
294153 0.195816
294297 0.207603
294441 0.220310
294584 0.233750
294728 0.247799
294872 0.262802
295015 0.278683
295159 0.295258
295302 0.312752
295446 0.331342
295590 0.350675
295733 0.370936
295877 0.392465
296021 0.414859
296164 0.438150
296373 0.474263
296582 0.512784
296791 0.553836
297000 0.597513
297234 0.649929
297469 0.705718
297703 0.765555
297938 0.829026
298172 0.896922
298406 0.968787
298641 1.04592
298875 1.12635
299070 1.19836
299266 1.27272
299461 1.35040
299656 1.43264
299852 1.51722
300047 1.60652
300438 1.79507
300828 2.00061
301024 2.10852
301219 2.22151
301414 2.33705
301609 2.45767
302000 2.70922
302313 2.92218
302625 3.14467
302938 3.37624
303250 3.61639
303875 4.11895
304500 4.64467
305750 5.72512
306375 6.25576
307000 6.76307
307625 7.23506
308250 7.66149
308875 8.03453
309500 8.34923
310125 8.60354
310750 8.79811
311375 8.93581
312000 9.02119
312625 9.05984
313250 9.05790
314188 8.98953
315125 8.86929
316063 8.70430
317000 8.51544
319617 7.92626
322234 7.34548
324633 6.86441
325833 6.64515
327032 6.43955
327904 6.29796
328422 6.21664
328940 6.13703
329199 6.09779
329458 6.05902
329717 6.02088
329847 6.00229
329976 5.98433
330085 5.97006
330194 5.95719
330249 5.95161
330303 5.94699
330358 5.94368
330412 5.94229
330467 5.94364
330521 5.94943
330576 5.96255
330603 5.97330
330630 5.98804
330653 6.00401
330675 6.02443
330697 6.05097
330719 6.08579
330741 6.13235
330763 6.19476
330786 6.28070
330808 6.40058
330826 6.54363
330836 6.63540
330845 6.74376
330855 6.87554
330864 7.03375
330873 7.22965
330883 7.46952
330888 7.64177
330894 7.83578
330899 8.06322
330905 8.32129
330910 8.62584
330916 8.97326
330921 9.37668
330927 9.84485
330931 10.2823
330936 10.7738
330940 11.3229
330945 11.9323
330949 12.6020
330954 13.3290
330958 14.1065
330963 14.9225
330972 16.5416
330976 17.3180
330980 18.0444
330985 18.7070
330989 19.2486
330993 19.6614
330997 19.9268
331000 20.0107
331003 20.0349
331005 20.0026
331007 19.9249
331010 19.7967
331012 19.6308
331017 19.1723
331021 18.5913
331026 17.8948
331031 17.1454
331040 15.5502
331047 14.3303
331051 13.7474
331055 13.2101
331058 12.6914
331062 12.2208
331066 11.7725
331069 11.3699
331075 10.7692
331081 10.2486
331087 9.79878
331093 9.41604
331099 9.07865
331105 8.79025
331111 8.53435
331117 8.31394
331126 8.01840
331136 7.77407
331145 7.57004
331154 7.39971
331163 7.25306
331173 7.12715
331191 6.92406
331207 6.78729
331223 6.67612
331239 6.58439
331255 6.50768
331287 6.38734
331318 6.29780
331353 6.22328
331387 6.16528
331422 6.11868
331456 6.08057
331491 6.04862
331525 6.02168
331594 5.97744
331673 5.93788
331753 5.90626
331832 5.87990
331912 5.85733
331991 5.83719
332071 5.81900
332230 5.78677
332400 5.75649
332569 5.72896
332908 5.67908
333248 5.63346
333587 5.59055
334308 5.50518
335028 5.42530
335749 5.34928
336470 5.27647
336809 5.24317
337573 5.17026
338336 5.09986
338717 5.06558
339099 5.03205
339481 4.99951
339862 4.96878
340074 4.95318
340286 4.93919
340477 4.92927
340668 4.92363
340763 4.92340
340859 4.92579
340954 4.93178
341049 4.94345
341140 4.96206
341230 4.99203
341320 5.03979
341365 5.07403
341410 5.11805
341463 5.18719
341516 5.28315
341542 5.34517
341569 5.41957
341595 5.50932
341622 5.61872
341651 5.76942
341666 5.85964
341680 5.96119
341695 6.07753
341709 6.21052
341724 6.36319
341738 6.53795
341748 6.67417
341758 6.82351
341768 6.99094
341778 7.17534
341788 7.38310
341798 7.61310
341808 7.87073
341818 8.15980
341825 8.39560
341833 8.65273
341840 8.93325
341847 9.23935
341854 9.57334
341862 9.93757
341869 10.3344
341876 10.7599
341886 11.4037
341896 12.1184
341906 12.9047
341916 13.7495
341926 14.6597
341936 15.6084
341955 17.4913
341966 18.4570
341972 18.8824
341978 19.2572
341983 19.5730
341989 19.8225
341994 19.9998
342000 20.1010
342007 20.1203
342012 20.0584
342017 19.9321
342022 19.7444
342027 19.4999
342033 19.2046
342038 18.8650
342048 18.0807
342090 14.4747
342100 13.6678
342110 12.9185
342120 12.2313
342130 11.6063
342140 11.0414
342150 10.5326
342160 10.0753
342170 9.66859
342180 9.28895
342190 8.95193
342201 8.64643
342211 8.37438
342221 8.12683
342231 7.90547
342241 7.70501
342252 7.52306
342265 7.31321
342278 7.12801
342291 6.96147
342304 6.81349
342330 6.55942
342356 6.35166
342376 6.21309
342397 6.09262
342417 5.98722
342438 5.89444
342479 5.73921
342520 5.61541
342557 5.52302
342594 5.44542
342669 5.32223
342743 5.22963
342818 5.15761
342877 5.11057
342937 5.07057
343056 5.00614
343175 4.95569
343295 4.91476
343399 4.88443
343503 4.85784
343712 4.81271
343920 4.77420
344129 4.74005
344367 4.70445
344487 4.68764
344606 4.67141
344725 4.65588
344844 4.64130
344963 4.62823
345083 4.61795
345187 4.61328
345239 4.61349
345291 4.61603
345343 4.62242
345396 4.63405
345448 4.65346
345500 4.68452
345548 4.72940
345597 4.79815
345621 4.84617
345645 4.90671
345669 4.98366
345694 5.08240
345720 5.22198
345733 5.30892
345746 5.40934
345759 5.52786
345772 5.66632
345785 5.83003
345798 6.02459
345807 6.18843
345817 6.37323
345826 6.58438
345835 6.82630
345844 7.10418
345854 7.42410
345863 7.79319
345872 8.21958
345878 8.48632
345883 8.76970
345888 9.07625
345893 9.40755
345898 9.76513
345903 10.1504
345908 10.5644
345913 11.0080
345922 11.7937
345930 12.6558
345938 13.5850
345946 14.5520
345963 16.5293
345971 17.4582
345979 18.2686
345985 18.7052
345990 19.0682
345995 19.3485
346000 19.5365
346005 19.6354
346010 19.6398
346015 19.5733
346019 19.4498
346023 19.2720
346027 19.0444
346032 18.7654
346036 18.4537
346044 17.7385
346078 14.4258
346089 13.4389
346100 12.5496
346110 11.7552
346121 11.0536
346129 10.5579
346138 10.1119
346146 9.71080
346155 9.35400
346163 9.02863
346172 8.73518
346180 8.47006
346189 8.23275
346199 7.96886
346210 7.73385
346220 7.52382
346230 7.33720
346241 7.16755
346251 7.01579
346272 6.75204
346290 6.56050
346307 6.39597
346325 6.25334
346343 6.12879
346361 6.01941
346379 5.92280
346415 5.76073
346441 5.66166
346468 5.57640
346520 5.43789
346573 5.33050
346626 5.24453
346671 5.18354
346716 5.13180
346807 5.04854
346897 4.98439
346987 4.93349
347070 4.89480
347153 4.86193
347236 4.83357
347319 4.80881
347485 4.76710
347650 4.73302
347801 4.70678
347952 4.68367
348253 4.64423
348554 4.61122
348856 4.58235
349368 4.53973
349880 4.50249
350393 4.46872
350905 4.43754
351990 4.37760
353075 4.32331
355244 4.22620
357776 4.12683
360307 4.03837
365370 3.88590
370191 3.76441
375013 3.65952
379834 3.56882
384656 3.48873
389960 3.41134
395264 3.34278
405871 3.22640
416479 3.13105
427086 3.05054
433836 3.00521
440587 2.96328
445167 2.93643
449748 2.91052
452038 2.89786
454328 2.88539
456618 2.87315
457764 2.86717
458909 2.86133
459873 2.85662
460837 2.85218
461862 2.84801
