Pt-198(n,g) ENDFB-8.0
Energy(eV) XS(b)
4390.23 0.0454738
4390.37 0.0523679
4390.51 0.0616754
4390.65 0.0743459
4390.79 0.0916528
4390.94 0.115267
4391.08 0.147330
4391.22 0.190521
4391.36 0.248094
4391.50 0.323886
4391.58 0.369961
4391.65 0.422266
4391.72 0.481408
4391.79 0.548010
4391.86 0.622698
4391.93 0.706092
4392.00 0.798793
4392.07 0.901372
4392.14 1.01435
4392.21 1.13819
4392.28 1.26734
4392.35 1.40492
4392.42 1.55521
4392.48 1.71382
4392.55 1.88542
4392.62 2.06476
4392.69 2.25686
4392.75 2.45556
4392.82 2.66615
4392.89 2.88162
4393.02 3.33574
4393.16 3.80814
4393.29 4.28662
4393.43 4.75700
4393.56 5.20373
4393.63 5.41472
4393.70 5.61076
4393.77 5.79574
4393.83 5.96240
4393.89 6.09071
4393.95 6.20561
4394.01 6.30623
4394.06 6.39044
4394.12 6.46489
4394.18 6.51992
4394.22 6.54744
4394.28 6.57030
4394.33 6.57582
4394.37 6.57087
4394.43 6.55033
4394.50 6.50138
4394.56 6.43950
4394.62 6.36126
4394.69 6.23979
4394.76 6.09382
4394.84 5.92523
4394.91 5.73614
4394.99 5.52598
4395.06 5.30284
4395.13 5.06666
4395.21 4.82006
4395.36 4.30625
4395.50 3.78196
4395.66 3.22824
4395.74 2.96276
4395.82 2.70640
4395.90 2.46080
4395.98 2.22729
4396.06 2.00690
4396.14 1.80037
4396.22 1.60815
4396.30 1.43045
4396.37 1.26723
4396.45 1.11825
4396.53 0.983123
4396.61 0.861284
4396.69 0.752071
4396.77 0.654735
4396.84 0.572579
4396.92 0.500588
4396.99 0.436895
4397.07 0.380794
4397.14 0.331593
4397.21 0.288622
4397.36 0.218841
4397.44 0.190511
4397.51 0.166474
4397.59 0.145846
4397.66 0.128191
4397.81 0.100264
4397.96 0.0800312
4398.10 0.0653303
4398.25 0.0547728
4398.40 0.0470745
4398.55 0.0413867
4398.70 0.0370801
4398.85 0.0337876
4399.14 0.0290723
4399.44 0.0258113
4399.73 0.0233828
4400.33 0.0199016
4400.92 0.0175044
4401.51 0.0157627
4402.11 0.0144523
4402.70 0.0134401
4403.89 0.0120034
4405.23 0.0109615
4406.57 0.0102876
4409.26 0.00953354
4411.95 0.00919411
4414.64 0.00908601
4418.43 0.00915166
4422.23 0.00934750
4429.82 0.0101324
4433.62 0.0106879
4437.41 0.0113614
4441.21 0.0121729
4445.00 0.0131523
4448.80 0.0143411
4452.59 0.0158271
4456.39 0.0177480
4458.29 0.0189523
4460.18 0.0203955
4461.92 0.0220286
4463.66 0.0241255
4465.40 0.0269981
4466.27 0.0289164
4467.14 0.0313488
4467.81 0.0337522
4468.49 0.0368379
4469.16 0.0409658
4469.83 0.0468324
4470.17 0.0508857
4470.50 0.0563119
4470.84 0.0643504
4471.01 0.0701658
4471.17 0.0779986
4471.34 0.0888801
4471.51 0.104357
4471.68 0.126699
4471.76 0.141412
4471.85 0.159148
4471.93 0.180511
4472.01 0.206204
4472.10 0.237033
4472.18 0.273919
4472.27 0.317902
4472.35 0.370146
4472.43 0.431938
4472.52 0.504686
4472.60 0.585549
4472.68 0.677877
4472.76 0.784021
4472.84 0.905444
4472.91 1.04363
4472.99 1.20006
4473.07 1.37618
4473.15 1.57336
4473.23 1.79285
4473.31 2.03573
4473.39 2.30290
4473.47 2.59495
4473.55 2.91220
4473.63 3.25458
4473.70 3.62163
4473.78 4.01241
4473.84 4.29777
4473.89 4.58789
4474.00 5.20051
4474.11 5.84307
4474.22 6.50034
4474.44 7.84484
4474.55 8.50015
4474.65 9.11975
4474.74 9.59806
4474.83 10.0388
4474.92 10.4344
4475.01 10.7780
4475.09 11.0491
4475.18 11.2638
4475.28 11.4397
4475.33 11.4991
4475.38 11.5302
4475.42 11.5394
4475.43 11.5394
4475.43 11.5391
4475.44 11.5385
4475.45 11.5363
4475.47 11.5284
4475.51 11.5055
4475.57 11.4420
4475.67 11.2763
4475.76 11.0483
4475.85 10.7557
4475.94 10.3999
4476.03 9.99513
4476.12 9.54508
4476.21 9.05755
4476.32 8.40486
4476.43 7.72215
4476.66 6.32907
4476.77 5.64694
4476.88 4.99041
4476.94 4.67202
4477.00 4.36891
4477.05 4.07622
4477.11 3.79463
4477.16 3.53413
4477.22 3.28485
4477.27 3.04708
4477.32 2.82507
4477.38 2.61053
4477.43 2.41141
4477.49 2.22012
4477.54 2.04362
4477.59 1.87501
4477.65 1.71749
4477.70 1.57072
4477.75 1.43678
4477.81 1.31023
4477.86 1.19535
4477.91 1.08737
4477.97 0.989836
4478.08 0.815154
4478.18 0.670827
4478.29 0.551469
4478.40 0.453621
4478.50 0.374067
4478.61 0.309879
4478.72 0.258452
4478.82 0.217501
4478.93 0.184795
4479.04 0.159263
4479.15 0.139177
4479.25 0.123396
4479.36 0.110989
4479.47 0.101211
4479.68 0.0872987
4479.90 0.0782686
4480.11 0.0721939
4480.54 0.0646123
4480.99 0.0598167
4481.44 0.0566327
4482.34 0.0528817
4483.24 0.0511518
4484.15 0.0506128
4485.14 0.0509140
4486.13 0.0518793
4488.12 0.0552618
4490.10 0.0602275
4492.09 0.0667166
4493.08 0.0705833
4494.07 0.0749086
4495.07 0.0797530
4496.06 0.0851712
4497.05 0.0912534
4498.04 0.0980845
4499.03 0.105788
4500.03 0.114510
4500.97 0.123960
4501.92 0.134681
4502.87 0.146933
4503.82 0.160986
4504.76 0.177237
4505.71 0.196117
4506.66 0.218229
4507.13 0.230746
4507.61 0.244359
4507.99 0.256332
4508.37 0.269188
4508.76 0.283090
4509.14 0.298072
4509.33 0.306040
4509.52 0.314334
4509.72 0.322974
4509.91 0.331931
4510.10 0.341319
4510.29 0.351115
4510.48 0.361343
4510.67 0.371972
4510.92 0.386553
4511.17 0.401953
4511.29 0.410003
4511.42 0.418299
4511.54 0.426851
4511.67 0.435670
4511.85 0.448969
4511.98 0.459428
4512.12 0.470178
4512.25 0.481395
4512.39 0.492934
4512.58 0.510075
4512.77 0.528129
4512.96 0.547161
4513.16 0.567136
4513.35 0.588341
4513.44 0.599393
4513.54 0.610759
4513.64 0.622452
4513.73 0.634485
4513.83 0.646870
4513.92 0.659486
4514.06 0.678200
4514.19 0.697576
4514.33 0.717947
4514.46 0.739063
4514.60 0.761291
4514.74 0.784361
4514.87 0.808495
4515.01 0.833757
4515.13 0.858016
4515.25 0.883347
4515.38 0.909812
4515.50 0.937479
4515.63 0.966423
4515.75 0.996720
4515.87 1.02846
4516.00 1.06172
4516.12 1.09662
4516.25 1.13324
4516.37 1.17172
4516.49 1.21217
4516.62 1.25472
4516.74 1.29953
4516.87 1.34674
4516.99 1.39653
4517.11 1.44952
4517.24 1.50506
4517.36 1.56378
4517.49 1.62592
4517.61 1.69173
4517.73 1.76149
4517.86 1.83551
4517.98 1.91411
4518.11 1.99765
4518.23 2.08651
4518.35 2.18110
4518.48 2.28189
4518.60 2.38934
4518.73 2.50397
4518.85 2.62635
4518.97 2.75705
4519.10 2.89787
4519.22 3.04721
4519.35 3.20685
4519.47 3.37749
4519.60 3.55985
4519.72 3.75467
4519.84 3.96265
4519.97 4.18451
4520.09 4.42088
4520.22 4.67238
4520.34 4.93950
4520.46 5.22262
4520.59 5.52198
4520.71 5.83765
4520.84 6.16944
4520.96 6.51695
4521.10 6.91529
4521.23 7.33027
4521.37 7.75998
4521.50 8.20196
4521.64 8.65317
4521.78 9.10998
4522.05 10.0199
4522.21 10.5697
4522.38 11.0962
4522.55 11.5883
4522.72 12.0325
4522.89 12.4233
4523.05 12.7462
4523.22 12.9967
4523.39 13.1648
4523.51 13.2340
4523.63 13.2567
4523.81 13.2034
4524.00 13.0466
4524.18 12.7915
4524.36 12.4464
4524.55 12.0221
4524.73 11.5315
4524.91 10.9886
4525.09 10.4076
4525.28 9.80268
4525.46 9.19041
4525.72 8.32677
4525.98 7.49244
4526.10 7.09285
4526.23 6.70754
4526.36 6.33791
4526.49 5.98494
4526.63 5.62902
4526.77 5.29295
4526.90 4.97674
4527.04 4.68222
4527.18 4.40454
4527.31 4.14710
4527.45 3.90531
4527.58 3.68180
4527.71 3.48861
4527.84 3.30938
4527.96 3.14177
4528.09 2.98505
4528.21 2.83737
4528.34 2.70039
4528.46 2.57223
4528.59 2.45228
4528.71 2.33907
4528.84 2.23384
4528.96 2.13516
4529.09 2.04255
4529.21 1.95557
4529.34 1.87380
4529.46 1.79686
4529.59 1.72441
4529.71 1.65560
4529.84 1.59122
4530.09 1.47298
4530.34 1.36681
4530.59 1.27191
4530.84 1.18611
4531.09 1.10891
4531.34 1.03896
4531.59 0.975371
4531.89 0.907318
4532.18 0.846119
4532.48 0.790894
4532.77 0.740895
4533.07 0.695488
4533.37 0.654127
4533.66 0.616346
4533.96 0.581855
4534.21 0.554736
4534.46 0.529564
4534.96 0.484010
4535.46 0.444088
4535.96 0.408977
4536.46 0.377818
4536.96 0.350097
4537.46 0.325327
4537.96 0.303146
4538.46 0.283128
4538.97 0.265038
4539.47 0.248635
4539.97 0.233745
4540.47 0.220135
4540.97 0.207688
4541.47 0.196276
4541.97 0.185809
4542.83 0.169600
4543.70 0.155444
4544.56 0.142997
4545.43 0.131991
4546.29 0.122216
4547.16 0.113499
4548.02 0.105692
4548.89 0.0986816
4549.89 0.0914019
4550.89 0.0849100
4551.89 0.0790963
4552.90 0.0738743
4554.90 0.0648905
4556.90 0.0574796
4559.27 0.0502814
4561.64 0.0443863
4564.00 0.0395078
4566.37 0.0354102
4568.37 0.0324327
4570.38 0.0298311
4572.38 0.0275437
4574.38 0.0255219
4578.39 0.0221238
4582.39 0.0193971
4586.40 0.0171763
4590.41 0.0153438
4594.41 0.0138144
4598.42 0.0125279
4602.42 0.0114339
4606.43 0.0104928
4614.44 0.00897514
4622.45 0.00781743
4630.47 0.00691747
4639.21 0.00615036
4647.95 0.00555005
4656.69 0.00507610
4665.43 0.00470194
4680.00 0.00424466
4694.56 0.00394635
4709.13 0.00377850
4723.70 0.00372172
4737.54 0.00377205
4751.38 0.00393116
4765.22 0.00422381
4779.05 0.00469292
4787.07 0.00507604
4795.08 0.00556879
4803.09 0.00620608
4811.10 0.00703962
4816.93 0.00781287
4822.76 0.00877513
4828.58 0.00998450
4834.41 0.0115416
4838.42 0.0128817
4842.42 0.0145134
4846.43 0.0165270
4850.43 0.0190508
4853.71 0.0216233
4856.99 0.0248067
4860.27 0.0288075
4861.91 0.0312015
4863.54 0.0339301
4865.55 0.0378152
4867.55 0.0424413
4869.55 0.0480123
4871.56 0.0548047
4873.56 0.0632041
4874.56 0.0681726
4875.56 0.0737615
4876.57 0.0800920
4877.57 0.0872861
4878.57 0.0955236
4879.57 0.104992
4880.66 0.117057
4881.75 0.131363
4882.85 0.148541
4883.39 0.158436
4883.94 0.169370
4884.53 0.182581
4885.12 0.197430
4885.72 0.214196
4886.31 0.233206
4886.90 0.254866
4887.49 0.279690
4888.08 0.308347
4888.38 0.324374
4888.67 0.341638
4888.95 0.358955
4889.22 0.377570
4889.49 0.397691
4889.77 0.419486
4890.04 0.443146
4890.18 0.455790
4890.31 0.468891
4890.45 0.482675
4890.59 0.496976
4890.72 0.512042
4890.86 0.527694
4890.99 0.542852
4891.11 0.558552
4891.24 0.574951
4891.36 0.592091
4891.41 0.598452
4891.57 0.621928
4891.72 0.646668
4891.83 0.664334
4891.94 0.682742
4892.05 0.701935
4892.16 0.721958
4892.26 0.742859
4892.37 0.764691
4892.48 0.787511
4892.59 0.811379
4892.71 0.840637
4892.84 0.871273
4892.96 0.903632
4893.09 0.937848
4893.22 0.974362
4893.28 0.993432
4893.34 1.01276
4893.40 1.03298
4893.47 1.05349
4893.53 1.07496
4893.59 1.09675
4893.65 1.11958
4893.72 1.14313
4893.78 1.16744
4893.84 1.19214
4893.90 1.21805
4893.97 1.24438
4894.03 1.27203
4894.09 1.30015
4894.15 1.32970
4894.22 1.35977
4894.28 1.39139
4894.34 1.42359
4894.40 1.45746
4894.47 1.49199
4894.53 1.52834
4894.59 1.56541
4894.65 1.60447
4894.72 1.64499
4894.78 1.68704
4894.84 1.73000
4894.91 1.77531
4894.97 1.82162
4895.03 1.87051
4895.09 1.92051
4895.16 1.97333
4895.22 2.02738
4895.28 2.08451
4895.34 2.14300
4895.41 2.20486
4895.47 2.26823
4895.53 2.33527
4895.59 2.40398
4895.66 2.47670
4895.72 2.55248
4895.78 2.63146
4895.84 2.71245
4895.91 2.79820
4895.97 2.88615
4896.03 2.97926
4896.09 3.07475
4896.16 3.17585
4896.22 3.28121
4896.28 3.39099
4896.34 3.50351
4896.41 3.62254
4896.47 3.74446
4896.53 3.87337
4896.59 4.00531
4896.66 4.14468
4896.72 4.28953
4896.78 4.44000
4896.85 4.59368
4896.91 4.75562
4896.97 4.92079
4897.03 5.09457
4897.10 5.27151
4897.16 5.45735
4897.22 5.64621
4897.28 5.84417
4897.35 6.04490
4897.47 6.46716
4897.60 6.91209
4897.72 7.38204
4897.85 7.86748
4897.97 8.37340
4898.10 8.88835
4898.22 9.41643
4898.35 9.94448
4898.60 10.9910
4898.85 11.9945
4898.98 12.4598
4899.10 12.8867
4899.23 13.2750
4899.36 13.6122
4899.48 13.8977
4899.61 14.1220
4899.70 14.2463
4899.79 14.3359
4899.89 14.3899
4899.98 14.4077
4900.12 14.3659
4900.26 14.2434
4900.39 14.0429
4900.53 13.7688
4900.67 13.4271
4900.81 13.0248
4900.95 12.5701
4901.08 12.0718
4901.22 11.5390
4901.36 10.9808
4901.60 9.97218
4901.84 8.96153
4902.08 7.97688
4902.20 7.50681
4902.32 7.05378
4902.44 6.61977
4902.56 6.20624
4902.68 5.81417
4902.80 5.44709
4902.92 5.09897
4903.04 4.77545
4903.16 4.47066
4903.28 4.18901
4903.42 3.87864
4903.56 3.59664
4903.70 3.33900
4903.84 3.10395
4903.99 2.88823
4904.13 2.69309
4904.27 2.51526
4904.41 2.35312
4904.53 2.22636
4904.65 2.10901
4904.77 2.00030
4904.89 1.90027
4905.01 1.80660
4905.13 1.72022
4905.25 1.63913
4905.37 1.56418
4905.49 1.49364
4905.61 1.42773
4905.84 1.30881
4906.08 1.20416
4906.32 1.11163
4906.56 1.02910
4906.80 0.955793
4907.04 0.890109
4907.28 0.831030
4907.52 0.777697
4907.76 0.729386
4908.00 0.685486
4908.24 0.645473
4908.61 0.590170
4908.97 0.541872
4909.34 0.499216
4909.71 0.461546
4910.08 0.427934
4910.45 0.397969
4910.82 0.371000
4911.19 0.346765
4911.67 0.318721
4912.15 0.294024
4912.63 0.272074
4913.11 0.252556
4913.58 0.235054
4914.06 0.219361
4914.54 0.205208
4915.02 0.192399
4915.50 0.180746
4915.98 0.170156
4916.93 0.151631
4917.89 0.136027
4918.84 0.122764
4919.80 0.111379
4920.76 0.101547
4921.71 0.0929809
4922.67 0.0854922
4923.63 0.0788964
4924.58 0.0730699
4925.54 0.0678881
4926.50 0.0632695
4928.41 0.0554051
4930.32 0.0490121
4932.24 0.0437501
4934.15 0.0393758
4935.80 0.0361757
4937.45 0.0334182
4939.11 0.0310214
4940.76 0.0289354
4944.06 0.0255343
4947.37 0.0229579
4950.50 0.0211272
4953.63 0.0198056
4956.76 0.0189544
4959.89 0.0185959
4962.67 0.0187181
4965.45 0.0193514
4968.24 0.0207186
4971.02 0.0231697
4972.41 0.0249979
4973.80 0.0273993
4975.19 0.0305894
4976.58 0.0348970
4977.54 0.0387727
4978.50 0.0436731
4979.45 0.0499890
4980.41 0.0582851
4981.15 0.0666321
4981.89 0.0773442
4982.63 0.0914434
4983.00 0.100253
4983.37 0.110575
4983.84 0.126887
4984.32 0.147701
4984.80 0.175025
4985.04 0.192139
4985.28 0.212424
4985.51 0.235782
4985.74 0.264215
4985.96 0.300035
4986.19 0.346098
4986.31 0.374726
4986.42 0.407731
4986.54 0.446363
4986.65 0.491867
4986.76 0.545757
4986.88 0.609857
4986.99 0.686343
4987.11 0.777785
4987.23 0.893498
4987.34 1.03188
4987.46 1.19983
4987.52 1.29610
4987.58 1.39964
4987.64 1.51469
4987.70 1.64033
4987.76 1.77732
4987.82 1.92388
4987.88 2.08578
4987.94 2.26145
4988.00 2.45170
4988.06 2.65379
4988.12 2.87535
4988.18 3.11383
4988.24 3.36996
4988.30 3.64441
4988.36 3.93779
4988.42 4.25062
4988.48 4.58335
4988.54 4.93025
4988.60 5.30329
4988.66 5.69686
4988.72 6.11090
4988.78 6.53777
4988.84 6.99159
4988.90 7.46470
4988.96 7.95635
4989.02 8.45698
4989.09 9.12511
4989.17 9.81680
4989.25 10.5287
4989.32 11.2568
4989.40 11.9969
4989.47 12.7439
4989.63 14.2371
4989.76 15.4931
4989.89 16.6776
4990.01 17.6881
4990.13 18.5932
4990.19 19.0311
4990.26 19.4277
4990.32 19.7545
4990.38 20.0411
4990.44 20.2818
4990.50 20.4802
4990.55 20.6325
4990.61 20.7401
4990.67 20.8058
4990.73 20.8271
4990.78 20.8046
4990.87 20.6894
4990.96 20.4783
4991.05 20.1247
4991.15 19.6573
4991.25 19.0911
4991.35 18.4319
4991.44 17.6914
4991.54 16.8820
4991.62 16.2082
4991.69 15.5160
4991.84 14.0758
4991.94 13.1231
4992.03 12.1685
4992.23 10.2976
4992.33 9.31905
4992.44 8.38452
4992.55 7.50175
4992.60 7.08165
4992.65 6.67651
4992.70 6.31562
4992.75 5.96812
4992.80 5.63417
4992.85 5.32029
4992.90 5.01341
4992.94 4.72603
4992.99 4.44607
4993.04 4.18482
4993.09 3.93120
4993.14 3.69055
4993.19 3.46257
4993.24 3.25122
4993.29 3.04737
4993.33 2.85896
4993.38 2.67776
4993.43 2.51077
4993.53 2.20042
4993.63 1.93084
4993.72 1.69520
4993.82 1.49010
4993.92 1.31226
4994.01 1.15854
4994.11 1.02602
4994.21 0.912018
4994.29 0.830174
4994.37 0.758843
4994.45 0.695093
4994.53 0.639516
4994.68 0.546352
4994.84 0.473207
4995.00 0.415275
4995.16 0.368860
4995.32 0.331166
4995.48 0.300277
4995.67 0.268948
4995.87 0.243350
4996.06 0.221806
4996.26 0.203558
4996.65 0.173972
4997.03 0.151083
4997.49 0.129818
4997.95 0.113106
4998.41 0.0996544
4998.87 0.0886411
4999.44 0.0776015
5000.00 0.0686587
5000.84 0.0582183
5001.67 0.0501890
5002.51 0.0438732
5003.35 0.0388164
5004.49 0.0333827
5005.63 0.0291774
5006.77 0.0258455
5007.91 0.0231612
5009.58 0.0200728
5011.25 0.0177138
5012.93 0.0158701
5014.60 0.0144050
5017.34 0.0125896
5020.07 0.0112770
5022.81 0.0103120
5025.55 0.00960273
5031.02 0.00874007
5036.50 0.00845726
5040.15 0.00855471
5043.80 0.00892679
5047.45 0.00964854
5051.09 0.0108701
5054.44 0.0126817
5056.11 0.0139684
5057.79 0.0156213
5059.38 0.0176684
5060.98 0.0203565
5062.58 0.0239659
5064.17 0.0289480
5065.01 0.0323575
5065.85 0.0365235
5066.68 0.0416923
5067.52 0.0482137
5068.35 0.0566202
5069.19 0.0676977
5069.61 0.0746381
5070.03 0.0827817
5070.45 0.0924586
5070.86 0.104098
5071.32 0.119749
5071.78 0.139626
5072.23 0.165611
5072.46 0.181849
5072.69 0.201077
5072.90 0.222266
5073.11 0.247809
5073.32 0.279448
5073.52 0.319645
5073.73 0.372063
5073.84 0.404624
5073.94 0.442102
5074.05 0.486283
5074.15 0.537573
5074.26 0.598452
5074.36 0.669482
5074.44 0.730112
5074.51 0.797641
5074.59 0.873768
5074.67 0.959537
5074.74 1.05608
5074.82 1.16463
5074.89 1.28647
5074.97 1.42300
5075.05 1.57566
5075.12 1.74597
5075.20 1.93548
5075.27 2.14577
5075.35 2.37843
5075.43 2.63502
5075.50 2.91705
5075.58 3.22596
5075.63 3.45800
5075.68 3.69938
5075.73 3.95468
5075.79 4.22420
5075.84 4.51379
5075.89 4.81271
5075.94 5.12638
5076.00 5.45486
5076.05 5.80485
5076.10 6.16302
5076.15 6.53563
5076.20 6.92236
5076.26 7.33065
5076.31 7.74457
5076.36 8.17108
5076.41 8.60944
5076.49 9.26968
5076.57 9.95039
5076.64 10.6480
5076.72 11.3585
5076.79 12.0773
5076.87 12.7994
5077.02 14.2322
5077.13 15.1931
5077.25 16.2641
5077.35 17.1130
5077.46 17.8779
5077.54 18.4427
5077.63 18.9328
5077.73 19.4347
5077.84 19.8095
5077.94 20.0530
5078.01 20.1424
5078.08 20.1715
5078.13 20.1513
5078.22 20.0484
5078.30 19.8625
5078.38 19.6064
5078.46 19.2779
5078.54 18.8810
5078.62 18.4204
5078.69 17.9014
5078.77 17.3376
5078.85 16.7531
5078.92 16.1326
5079.00 15.4822
5079.07 14.8079
5079.23 13.3446
5079.39 11.8544
5079.59 9.98258
5079.69 9.09002
5079.79 8.23434
5079.87 7.58871
5079.95 6.97265
5080.02 6.38808
5080.10 5.84316
5080.18 5.32477
5080.26 4.84639
5080.34 4.39571
5080.42 3.98373
5080.50 3.59911
5080.57 3.25057
5080.65 2.92791
5080.73 2.63786
5080.81 2.37141
5080.89 2.13365
5080.97 1.91674
5081.04 1.72444
5081.12 1.56473
5081.19 1.42267
5081.26 1.29296
5081.33 1.17803
5081.40 1.07347
5081.47 0.981087
5081.55 0.897252
5081.62 0.823338
5081.76 0.697363
5081.90 0.596837
5082.05 0.516486
5082.19 0.451994
5082.35 0.395029
5082.50 0.349805
5082.66 0.312970
5082.82 0.282922
5082.98 0.257724
5083.13 0.236553
5083.45 0.202628
5083.69 0.181893
5083.93 0.164585
5084.42 0.137258
5084.91 0.116654
5085.39 0.100616
5086.02 0.0845637
5086.65 0.0722380
5087.28 0.0625460
5087.91 0.0547756
5088.71 0.0469153
5089.51 0.0407319
5090.31 0.0357628
5091.11 0.0317142
5092.37 0.0266981
5093.63 0.0228765
5094.88 0.0198941
5096.14 0.0175203
5097.63 0.0152888
5099.12 0.0135166
5100.60 0.0120859
5102.09 0.0109123
5104.61 0.00935189
5107.12 0.00817612
5109.64 0.00726730
5112.15 0.00654960
5116.04 0.00570468
5119.93 0.00508132
5123.82 0.00460612
5127.71 0.00423725
5134.57 0.00376305
5141.43 0.00344095
5148.30 0.00321666
5155.16 0.00306276
5164.31 0.00293889
5173.46 0.00288841
5180.78 0.00289320
5190.84 0.00296305
5200.91 0.00311320
5210.97 0.00335945
5221.03 0.00373344
5232.93 0.00441724
5238.88 0.00490684
5244.82 0.00554009
5249.86 0.00622893
5254.89 0.00711047
5259.92 0.00826034
5264.95 0.00979521
5267.70 0.0108539
5270.44 0.0121278
5273.19 0.0136763
5275.93 0.0155817
5278.45 0.0177418
5280.96 0.0204300
5283.48 0.0238332
5286.00 0.0282294
5287.60 0.0317299
5289.20 0.0359497
5290.80 0.0411158
5292.40 0.0475357
5293.66 0.0537371
5294.92 0.0612769
5296.17 0.0705719
5297.43 0.0822156
5298.46 0.0940919
5299.49 0.108783
5300.01 0.117486
5300.52 0.127278
5301.04 0.138397
5301.55 0.151046
5302.18 0.169124
5302.81 0.190697
5303.44 0.216787
5304.07 0.248772
5304.38 0.267590
5304.70 0.288617
5305.01 0.312379
5305.32 0.339205
5305.64 0.369868
5305.95 0.404927
5306.27 0.445575
5306.58 0.492806
5306.84 0.537781
5307.10 0.589379
5307.23 0.618306
5307.36 0.649567
5307.48 0.683440
5307.61 0.719952
5307.74 0.760050
5307.87 0.803906
5308.00 0.852047
5308.13 0.904667
5308.26 0.963327
5308.32 0.994795
5308.38 1.02799
5308.45 1.06362
5308.51 1.10073
5308.58 1.14003
5308.64 1.18168
5308.72 1.23447
5308.79 1.29046
5308.87 1.35069
5308.94 1.41560
5309.02 1.48566
5309.09 1.56140
5309.17 1.64340
5309.24 1.73230
5309.30 1.80492
5309.34 1.85868
5309.38 1.91347
5309.42 1.97070
5309.46 2.03052
5309.50 2.09468
5309.54 2.16013
5309.57 2.22858
5309.61 2.30017
5309.65 2.37703
5309.69 2.45548
5309.73 2.53972
5309.77 2.62573
5309.81 2.71810
5309.85 2.81241
5309.89 2.91111
5309.93 3.01440
5309.97 3.12532
5310.01 3.23856
5310.05 3.35703
5310.09 3.48096
5310.13 3.61399
5310.16 3.74970
5310.20 3.89158
5310.24 4.03987
5310.28 4.19889
5310.32 4.36093
5310.36 4.53457
5310.40 4.71139
5310.44 4.90072
5310.48 5.09334
5310.52 5.29415
5310.56 5.50339
5310.60 5.72700
5310.64 5.95406
5310.68 6.19027
5310.71 6.43585
5310.75 6.69769
5310.79 6.96292
5310.87 7.52355
5310.91 7.85022
5310.96 8.18966
5311.04 8.90754
5311.13 9.67817
5311.22 10.5020
5311.29 11.3055
5311.37 12.1419
5311.45 13.0315
5311.53 13.9499
5311.61 14.9180
5311.69 15.9082
5311.84 17.9882
5312.00 20.1641
5312.16 22.3571
5312.32 24.5207
5312.47 26.5746
5312.59 28.0221
5312.71 29.3338
5312.82 30.5032
5312.94 31.4839
5313.01 31.9886
5313.09 32.4123
5313.16 32.7510
5313.23 33.0015
5313.34 33.2054
5313.39 33.2306
5313.45 33.2013
5313.48 33.1527
5313.55 32.9976
5313.62 32.7361
5313.70 32.3693
5313.77 31.9267
5313.85 31.4074
5313.92 30.8015
5313.99 30.1310
5314.06 29.3831
5314.14 28.5846
5314.23 27.5115
5314.31 26.3809
5314.49 23.9663
5314.64 21.8088
5314.80 19.6446
5314.95 17.5157
5315.10 15.4693
5315.17 14.4829
5315.25 13.5309
5315.33 12.6166
5315.40 11.7536
5315.48 10.9208
5315.55 10.1415
5315.63 9.39548
5315.70 8.70275
5315.75 8.24769
5315.81 7.81311
5315.86 7.39875
5315.91 7.01167
5315.96 6.63631
5316.01 6.28667
5316.06 5.94853
5316.12 5.63439
5316.17 5.33135
5316.22 5.05048
5316.27 4.78014
5316.32 4.53011
5316.37 4.28993
5316.42 4.06820
5316.48 3.85557
5316.53 3.65958
5316.60 3.38924
5316.68 3.14311
5316.76 2.91923
5316.83 2.71831
5316.91 2.53322
5316.98 2.36511
5317.06 2.21240
5317.13 2.07537
5317.21 1.94905
5317.29 1.83409
5317.36 1.72937
5317.44 1.63504
5317.51 1.54767
5317.59 1.46872
5317.74 1.32877
5317.89 1.20932
5318.04 1.10784
5318.19 1.02023
5318.34 0.943918
5318.50 0.876487
5318.65 0.817225
5318.80 0.764406
5318.95 0.717033
5319.21 0.645481
5319.47 0.585036
5319.73 0.533161
5319.99 0.488213
5320.26 0.448806
5320.52 0.414280
5320.78 0.383718
5321.04 0.356516
5321.34 0.328510
5321.64 0.303758
5321.95 0.281766
5322.25 0.262190
5322.85 0.228756
5323.46 0.201438
5324.18 0.175087
5324.89 0.153693
5325.61 0.136051
5326.32 0.121323
5326.93 0.110659
5327.53 0.101373
5328.14 0.0932232
5328.74 0.0860320
5329.95 0.0739719
5331.16 0.0643173
5332.37 0.0564607
5333.58 0.0499908
5334.79 0.0445907
5336.00 0.0400458
5338.20 0.0334307
5340.40 0.0283652
5342.61 0.0244006
5344.81 0.0212435
5347.23 0.0184578
5349.65 0.0162127
5352.07 0.0143769
5354.49 0.0128573
5358.01 0.0110737
5361.53 0.00967186
5365.05 0.00854439
5368.57 0.00762720
5373.48 0.00660924
5378.39 0.00581587
5383.30 0.00518662
5388.21 0.00468026
5396.26 0.00404506
5404.31 0.00357844
5412.36 0.00323019
5420.40 0.00296828
5430.24 0.00273500
5440.07 0.00257401
5459.74 0.00241404
5463.32 0.00240508
5474.05 0.00241089
5484.78 0.00247055
5495.51 0.00259184
5506.24 0.00279183
5513.39 0.00298369
5520.54 0.00323952
5527.69 0.00358124
5534.85 0.00404925
5539.77 0.00447449
5544.68 0.00501903
5549.60 0.00573116
5554.52 0.00668601
5559.88 0.00814962
5562.56 0.00913018
5565.25 0.0103473
5567.71 0.0117416
5570.16 0.0134982
5572.62 0.0157554
5575.08 0.0187216
