Cr-54(n,tot) ENDFB-8.0
182781 3.73935
183072 3.63250
183224 3.58033
183376 3.52992
183452 3.50516
183490 3.49280
183528 3.48046
183566 3.46802
183604 3.45542
183623 3.44899
183642 3.44246
183661 3.43578
183680 3.42895
183698 3.42210
183716 3.41495
183725 3.41122
183735 3.40737
183744 3.40336
183753 3.39919
183762 3.39477
183771 3.39021
183779 3.38628
183782 3.38431
183786 3.38240
183790 3.38062
183794 3.37918
183798 3.37857
183800 3.37887
183801 3.37978
183803 3.38170
183805 3.38484
183807 3.38982
183809 3.39734
183810 3.40835
183812 3.42406
183814 3.44597
183816 3.47588
183818 3.51592
183819 3.56846
183821 3.63607
183823 3.72137
183825 3.82683
183827 3.95454
183828 4.10594
183830 4.28150
183832 4.45726
183833 4.63751
183836 5.03376
183842 5.86279
183844 6.04866
183845 6.20467
183847 6.33951
183848 6.44947
183850 6.53618
183851 6.58569
183852 6.59725
183853 6.60208
183854 6.58209
183855 6.53462
183857 6.46816
183859 6.27689
183861 6.11311
183862 5.93946
183865 5.54227
183868 5.13129
183871 4.74499
183873 4.54286
183875 4.37057
183877 4.20926
183878 4.07709
183880 3.95778
183882 3.86326
183884 3.78049
183885 3.71667
183887 3.66209
183889 3.62081
183891 3.58600
183892 3.55990
183894 3.53794
183896 3.52140
183898 3.50732
183899 3.49652
183902 3.48477
183904 3.47541
183906 3.46774
183908 3.46154
183913 3.45100
183918 3.44278
183922 3.43576
183927 3.42985
183931 3.42466
183936 3.42003
183945 3.41195
183954 3.40519
183963 3.39923
183972 3.39396
183988 3.38582
184003 3.37863
184019 3.37211
184035 3.36612
184050 3.36044
184066 3.35506
184097 3.34487
184128 3.33527
184160 3.32609
184222 3.30863
184285 3.29194
184348 3.27588
184473 3.24512
184598 3.21567
184723 3.18744
184974 3.13383
185224 3.08355
185620 3.01033
186015 2.94317
186806 2.82460
187545 2.72970
187914 2.68726
188283 2.64800
188573 2.61959
188863 2.59373
189008 2.58197
189153 2.57131
189298 2.56205
189443 2.55463
189575 2.55043
189641 2.54960
189707 2.54993
189773 2.55180
189839 2.55569
189905 2.56227
189971 2.57257
190040 2.58965
190075 2.60149
190109 2.61634
190144 2.63506
190178 2.65887
190213 2.68949
190248 2.72907
190284 2.78501
190302 2.82035
190320 2.86219
190338 2.91214
190356 2.97237
190374 3.04573
190393 3.13605
190402 3.18962
190411 3.24992
190420 3.31811
190429 3.39465
190438 3.48291
190447 3.58422
190456 3.70122
190465 3.83569
190472 3.94851
190478 4.07558
190485 4.21935
190492 4.38284
190498 4.56981
190505 4.78499
190511 5.03430
190515 5.17402
190518 5.32044
190522 5.55216
190527 5.80652
190531 6.09271
190536 6.41603
190541 6.79162
190545 7.21105
190547 7.44831
190550 7.69147
190552 7.96419
190554 8.24438
190557 8.61664
190559 9.02350
190562 9.46889
190565 9.95719
190568 10.4932
190570 11.0823
190573 11.7302
190576 12.4153
190578 13.0762
190580 13.7927
190582 14.5688
190585 15.3704
190587 16.2738
190589 17.2029
190591 18.2442
190594 19.3078
190596 20.7023
190599 22.1907
190602 23.7638
190604 25.4073
190615 32.1260
190618 33.6452
190620 34.9925
190623 36.2369
190625 37.2476
190628 38.0727
190630 38.6229
190633 38.9167
190635 38.9443
190637 38.8216
190639 38.6084
190640 38.3029
190642 37.9085
190643 37.3951
190645 36.8325
190648 35.4973
190651 33.8735
190654 32.1284
190660 28.3685
190664 25.3977
190667 23.9905
190669 22.6325
190671 21.2784
190674 20.0480
190676 18.8879
190678 17.7999
190681 16.7841
190683 15.8790
190685 15.0368
190687 14.2547
190689 13.5297
190692 12.8584
190694 12.2371
190696 11.6624
190699 10.9250
190702 10.2840
190705 9.70682
190708 9.18622
190711 8.71587
190714 8.29010
190717 7.90390
190720 7.55283
190722 7.31545
190725 7.09349
190729 6.69101
190733 6.33677
190738 6.02361
190742 5.74562
190747 5.49786
190751 5.27621
190755 5.07720
190762 4.81855
190768 4.59852
190775 4.40695
190781 4.23916
190787 4.09134
190794 3.96044
190800 3.84398
190807 3.73994
190816 3.60223
190826 3.48562
190836 3.38500
190845 3.29759
190855 3.22046
190864 3.15344
190874 3.09421
190884 3.04154
190901 2.95844
190919 2.89031
190937 2.83317
190954 2.78528
190972 2.74427
190990 2.70922
191025 2.65247
191060 2.60848
191095 2.57348
191131 2.54516
191166 2.52183
191201 2.50227
191237 2.48563
191307 2.45879
191381 2.43714
191455 2.41967
191528 2.40513
191602 2.39271
191676 2.38183
191750 2.37208
191897 2.35509
192077 2.33732
192257 2.32156
192436 2.30712
192616 2.29363
192975 2.26864
193334 2.24536
193616 2.22804
193899 2.21131
194463 2.17947
195028 2.14936
195592 2.12070
196311 2.08607
197029 2.05310
198466 1.99125
199441 1.95173
200416 1.91342
200904 1.89446
201392 1.87542
201635 1.86580
201879 1.85612
202123 1.84630
202367 1.83639
202546 1.82910
202636 1.82553
202726 1.82205
202816 1.81876
202905 1.81577
202995 1.81330
203085 1.81173
203136 1.81151
203188 1.81209
203239 1.81377
203290 1.81708
203342 1.82277
203393 1.83225
203419 1.83917
203444 1.84803
203470 1.85952
203496 1.87441
203534 1.90575
203553 1.92748
203573 1.95474
203592 1.98961
203611 2.03435
203630 2.09286
203640 2.12888
203650 2.17062
203658 2.21551
203667 2.26704
203676 2.32715
203685 2.39766
203694 2.48193
203703 2.58111
203707 2.63779
203711 2.69996
203716 2.76829
203720 2.84356
203726 2.95286
203731 3.07528
203737 3.21529
203743 3.37609
203748 3.56161
203751 3.66507
203754 3.77653
203757 3.89672
203759 4.02644
203762 4.16656
203765 4.31800
203769 4.58129
203774 4.87927
203776 5.04269
203778 5.21651
203780 5.40133
203783 5.59775
203785 5.80633
203787 6.02763
203789 6.26214
203791 6.51027
203794 6.77234
203796 7.04856
203800 7.64336
203805 8.29239
203809 8.98912
203818 10.4719
203822 11.2157
203827 11.9234
203831 12.5619
203833 12.8446
203835 13.0867
203838 13.3529
203841 13.5562
203843 13.7077
203846 13.7930
203849 13.8172
203851 13.7835
203853 13.7037
203856 13.5792
203858 13.4127
203860 13.1980
203863 12.9568
203865 12.6854
203867 12.3884
203872 11.7211
203877 11.0201
203886 9.58418
203890 8.98187
203894 8.41317
203898 7.88355
203902 7.40691
203906 6.95969
203910 6.55310
203914 6.18487
203918 5.85991
203923 5.53123
203927 5.23770
203932 4.97541
203936 4.74075
203941 4.53043
203945 4.34151
203950 4.17142
203954 4.02113
203959 3.89072
203963 3.77434
203967 3.66760
203971 3.56950
203979 3.39580
203987 3.24740
203996 3.11823
204004 3.00775
204012 2.91139
204020 2.82685
204027 2.76437
204034 2.70868
204047 2.61196
204061 2.53046
204074 2.46195
204087 2.40299
204101 2.35260
204114 2.30853
204128 2.27029
204152 2.21273
204176 2.16623
204200 2.12800
204223 2.09601
204271 2.04538
204319 2.00753
204367 1.97819
204415 1.95491
204463 1.93598
204510 1.92028
204558 1.90689
204606 1.89543
204702 1.87669
204803 1.86103
204905 1.84836
205007 1.83783
205108 1.82866
205312 1.81341
205515 1.80087
205778 1.78713
206041 1.77519
206304 1.76439
206567 1.75438
206818 1.74547
207070 1.73699
207321 1.72888
207572 1.72116
207823 1.71378
208074 1.70678
208325 1.70033
208451 1.69734
208576 1.69458
208672 1.69271
208774 1.69098
208875 1.68962
208977 1.68877
209079 1.68865
209129 1.68895
209180 1.68964
209231 1.69064
209282 1.69215
209333 1.69443
209384 1.69762
209434 1.70206
209485 1.70824
209520 1.71377
209554 1.72057
209588 1.72944
209623 1.74086
209657 1.75590
209691 1.77603
209726 1.80364
209743 1.82128
209760 1.84223
209775 1.86433
209790 1.89059
209805 1.92248
209820 1.96112
209835 2.00921
209850 2.06908
209857 2.10505
209865 2.14587
209872 2.19248
209880 2.24533
209888 2.31087
209895 2.38693
209903 2.47821
209911 2.58603
209915 2.64965
209919 2.71809
209923 2.79376
209927 2.87768
209931 2.97111
209935 3.07553
209939 3.19272
209942 3.32484
209947 3.48680
209951 3.66833
209955 3.87762
209959 4.12035
209961 4.25984
209963 4.40356
209965 4.56705
209967 4.73599
209969 4.92873
209971 5.12843
209973 5.35685
209975 5.59405
209978 5.96205
209981 6.37709
209984 6.84527
209985 7.10125
209987 7.37290
209988 7.66097
209989 7.96623
209991 8.28936
209992 8.63101
209994 8.99171
209995 9.37187
209996 9.77179
209998 10.1916
210000 10.8582
210002 11.5679
210004 12.3179
210006 13.0656
210010 14.6762
210014 16.3332
210017 17.3276
210019 18.2431
210022 19.1301
210024 19.8926
210027 20.5688
210029 21.0828
210031 21.4585
210034 21.6529
210035 21.6883
210036 21.6798
210039 21.5406
210041 21.2356
210043 20.7756
210046 20.2040
210048 19.4900
210050 18.7136
210053 17.8304
210055 16.9360
210060 14.9258
210063 13.9305
210065 12.9658
210068 12.0449
210070 11.1773
210073 10.3690
210075 9.65163
210078 8.91377
210080 8.27086
210082 7.95109
210083 7.67001
210086 7.15132
210088 6.66967
210091 6.25554
210094 5.87167
210096 5.54162
210098 5.27845
210101 5.03942
210103 4.82199
210105 4.62389
210108 4.44308
210110 4.27773
210112 4.12623
210114 3.99296
210117 3.86457
210119 3.74626
210124 3.53600
210128 3.35551
210133 3.20269
210137 3.08055
210141 2.97221
210145 2.87569
210149 2.78934
210153 2.71179
210157 2.64185
210161 2.57857
210165 2.52244
210174 2.42206
210182 2.33788
210190 2.26661
210198 2.20645
210206 2.15698
210214 2.11374
210221 2.07574
210229 2.04218
210244 1.98586
210260 1.94061
210275 1.90354
210291 1.87282
210306 1.84711
210321 1.82550
210354 1.78907
210387 1.76211
210419 1.74165
210452 1.72539
210485 1.71235
210517 1.70168
210550 1.69281
210583 1.68532
210635 1.67572
210687 1.66779
210739 1.66126
210791 1.65578
210843 1.65106
210895 1.64692
210998 1.63990
211102 1.63417
211206 1.62908
211310 1.62454
211414 1.62042
211606 1.61354
211799 1.60724
211991 1.60136
212183 1.59574
212376 1.59029
212568 1.58498
212953 1.57470
213338 1.56474
213722 1.55495
214107 1.54530
214492 1.53578
215046 1.52226
215600 1.50892
216708 1.48265
217816 1.45681
218924 1.43132
220248 1.40125
220910 1.38631
221572 1.37147
222233 1.35667
222895 1.34196
223226 1.33463
223557 1.32734
223888 1.32009
224053 1.31650
224219 1.31292
224373 1.30964
224526 1.30641
224603 1.30481
224680 1.30325
224834 1.30021
224907 1.29884
224981 1.29754
225054 1.29633
225127 1.29525
225200 1.29436
225273 1.29379
225310 1.29368
225346 1.29369
225383 1.29395
225419 1.29450
225450 1.29529
225481 1.29648
225512 1.29826
225542 1.30086
225573 1.30468
225588 1.30727
225604 1.31052
225619 1.31463
225635 1.31987
225650 1.32668
225665 1.33563
225677 1.34487
225689 1.35669
225701 1.37231
225713 1.39368
225720 1.40771
225726 1.42435
225732 1.44465
225738 1.46978
225744 1.50149
225750 1.54248
225756 1.59722
225762 1.67361
225766 1.75153
225770 1.85610
225772 1.92517
225775 2.00423
225777 2.10423
225779 2.21997
225781 2.36748
225783 2.54780
225785 2.76780
225788 3.02172
225790 3.34130
225792 3.70443
225794 4.15236
225796 4.64918
225798 5.15913
225800 5.69509
225802 6.28026
225803 6.91017
225805 7.57785
225807 8.27374
225811 9.69926
225813 10.5496
225815 11.3107
225816 11.6796
225817 12.0228
225818 12.3362
225819 12.5921
225821 12.9376
225822 13.1967
225824 13.3623
225826 13.4286
225826 13.4315
225827 13.4151
225828 13.3741
225829 13.2057
225831 12.9315
225833 12.5841
225834 12.3271
225835 12.0425
225837 11.4356
225838 10.7597
225840 10.0364
225844 8.57148
225846 7.82733
225848 7.14672
225850 6.46593
225851 5.86488
225853 5.31195
225855 4.81006
225856 4.47986
225858 4.19889
225860 3.70324
225862 3.27455
225865 2.93776
225867 2.65378
225870 2.43488
225872 2.25252
225875 2.11265
225877 1.99590
225880 1.90559
225882 1.82913
225884 1.76889
225889 1.67477
225894 1.60696
225900 1.54635
225906 1.50229
225912 1.46796
225918 1.44143
225924 1.41976
225930 1.40235
225942 1.37568
225954 1.35625
225966 1.34175
225977 1.33063
225989 1.32197
226005 1.31319
226020 1.30644
226035 1.30105
226051 1.29669
226066 1.29306
226082 1.29003
226112 1.28524
226143 1.28161
226174 1.27876
226205 1.27645
226235 1.27447
226269 1.27261
226302 1.27098
226336 1.26952
226369 1.26820
226437 1.26583
226504 1.26372
226548 1.26241
226638 1.25994
226727 1.25761
226817 1.25537
226906 1.25319
226996 1.25105
227085 1.24895
227264 1.24480
227443 1.24070
227622 1.23663
227801 1.23258
227979 1.22855
228248 1.22251
228516 1.21647
229053 1.20441
229590 1.19232
230126 1.18021
231200 1.15586
232273 1.13133
234062 1.08983
235851 1.04743
237640 1.00373
239429 0.958442
240413 0.932585
241396 0.905904
242380 0.878223
243364 0.849327
244169 0.824605
244572 0.811895
244974 0.799007
245377 0.786063
245779 0.773345
245981 0.767205
246182 0.761442
246383 0.756234
246584 0.751938
246763 0.749353
246965 0.748700
247166 0.751944
247267 0.755813
247367 0.761838
247468 0.770680
247568 0.783706
247622 0.792763
247675 0.803696
247728 0.816907
247781 0.832896
247834 0.852311
247887 0.875992
247940 0.904739
247967 0.921623
247993 0.940357
248024 0.964826
248055 0.992537
248086 1.02422
248116 1.06033
248147 1.10191
248178 1.14967
248209 1.20513
248239 1.26941
248259 1.31600
248278 1.36757
248298 1.42467
248318 1.48773
248337 1.55861
248357 1.63761
248376 1.72673
248396 1.82655
248411 1.91442
248427 2.01136
248442 2.11857
248457 2.23662
248473 2.36864
248488 2.51577
248503 2.68020
248519 2.86320
248526 2.96362
248534 3.07017
248542 3.18330
248550 3.30351
248557 3.43134
248565 3.56739
248573 3.71228
248580 3.86465
248588 4.02926
248596 4.20497
248603 4.39267
248611 4.59063
248619 4.80509
248626 5.03465
248634 5.28051
248642 5.54043
248653 5.95751
248664 6.41913
248675 6.93001
248686 7.49006
248692 7.79472
248698 8.11522
248703 8.45228
248709 8.80653
248720 9.56866
248731 10.3968
248738 10.9161
248744 11.4608
248757 12.6155
248770 13.8695
248783 15.1835
248809 17.8802
248822 19.1418
248828 19.7263
248835 20.2559
248843 20.8863
248852 21.3894
248860 21.7560
248869 21.9740
248878 22.0373
248885 21.9745
248892 21.8124
248899 21.5566
248906 21.2206
248913 20.8040
248919 20.3290
248926 19.7929
248933 19.2222
248947 17.9879
248961 16.7028
248975 15.4251
248989 14.1966
248998 13.4323
249007 12.7053
249016 12.0180
249025 11.3782
249034 10.7717
249043 10.2047
249053 9.67569
249062 9.18813
249073 8.60877
249085 8.08498
249096 7.60341
249108 7.16807
249119 6.76701
249131 6.40328
249142 6.06731
249154 5.76203
249162 5.55261
249171 5.35585
249179 5.17084
249188 4.99870
249205 4.68158
249222 4.39903
249239 4.14498
249256 3.91848
249272 3.71461
249289 3.53053
249306 3.36287
249323 3.21150
249340 3.07285
249357 2.94698
249374 2.83108
249391 2.72536
249408 2.62811
249425 2.53846
249440 2.46275
249456 2.39223
249486 2.26501
249517 2.15403
249548 2.05727
249568 2.00036
249588 1.94854
249608 1.90141
249628 1.85894
249648 1.82140
249658 1.80480
249668 1.78998
249678 1.77728
249688 1.76720
249698 1.76058
249708 1.75893
249715 1.76184
249721 1.76939
249728 1.78433
249731 1.79599
249734 1.81124
249738 1.83263
249741 1.86225
249744 1.90384
249747 1.96081
249751 2.04434
249752 2.09691
249754 2.15928
249756 2.23812
249757 2.32605
249759 2.42925
249760 2.54972
249763 2.81865
249766 3.16232
249768 3.37249
249769 3.58957
249771 3.84490
249772 4.10428
249775 4.70288
249778 5.37215
249783 6.79043
249786 7.34823
249788 7.86297
249790 8.31028
249793 8.66743
249794 8.83231
249795 8.94602
249797 9.02361
249798 9.05253
249799 9.05243
249800 9.03024
249801 8.97807
249803 8.79766
249805 8.56425
249806 8.28386
249808 7.93260
249810 7.55902
249812 7.00660
249814 6.42262
249819 5.25153
249821 4.70251
249824 4.19646
249826 3.74176
249828 3.34264
249831 2.93242
249834 2.61143
249837 2.34767
249839 2.15019
249842 1.99362
249845 1.87946
249847 1.79312
249850 1.72773
249853 1.67625
249856 1.63807
249858 1.60704
249861 1.58307
249864 1.56269
249867 1.54623
249872 1.51977
249876 1.50328
249880 1.48921
249889 1.46604
249897 1.44726
249906 1.43151
249914 1.41755
249922 1.40519
249931 1.39377
249939 1.38332
249956 1.36412
249972 1.34673
249989 1.33069
250006 1.31573
250030 1.29563
250054 1.27691
250078 1.25934
250103 1.24280
250151 1.21244
250199 1.18511
250248 1.16038
250296 1.13791
250345 1.11747
250393 1.09890
250476 1.07097
250517 1.05886
250559 1.04805
250600 1.03872
250642 1.03118
250683 1.02605
250704 1.02472
250725 1.02436
250744 1.02533
250764 1.02811
250784 1.03326
250803 1.04181
250823 1.05533
250833 1.06473
250842 1.07660
250852 1.09173
250862 1.11124
250872 1.13670
250881 1.17008
250889 1.20522
250897 1.25084
250905 1.31160
250913 1.39403
250916 1.44819
250920 1.51404
250924 1.59540
250928 1.69776
250932 1.82909
250936 2.00088
250938 2.10972
250940 2.22935
250942 2.36758
250944 2.52753
250947 2.82153
250948 3.00116
250949 3.18814
250951 3.41117
250952 3.64232
250954 3.89739
250955 4.17794
250957 4.50841
250958 4.84601
250960 5.23998
250961 5.63831
250962 6.09794
250964 6.55700
250965 7.04392
250967 7.55686
250968 8.17161
250970 8.81193
250973 10.1427
250976 11.4837
250978 12.1331
250979 12.7160
250981 13.4716
250983 14.1049
250985 14.6333
250986 14.8525
250987 15.0390
250989 15.2175
250990 15.3359
250991 15.4142
250992 15.4384
250993 15.4169
250994 15.3578
250995 15.2617
250996 15.1294
250997 14.9435
250998 14.7394
250999 14.5037
251000 14.2384
251002 13.8530
251003 13.4608
251004 13.0020
251005 12.5520
251008 11.5546
251010 10.5114
251014 8.76315
251017 7.93128
251019 7.14693
251021 6.41983
251023 5.75603
251025 5.15832
251027 4.62668
251029 4.15888
251031 3.75107
251033 3.39830
251035 3.09503
251038 2.83551
251040 2.61410
251042 2.42547
251044 2.27183
251046 2.13365
251048 2.01541
251052 1.83014
251056 1.68689
251060 1.57899
251063 1.51271
251067 1.45649
251073 1.36781
251079 1.29901
251085 1.24585
251091 1.20244
251097 1.16749
251103 1.13800
251110 1.11359
251122 1.07468
251134 1.04544
251146 1.02266
251159 1.00452
251174 0.985787
251190 0.970982
251206 0.958889
251222 0.948784
251237 0.940140
251253 0.932740
251284 0.920367
251316 0.910194
251347 0.901638
251379 0.894176
251410 0.887558
251441 0.881755
251471 0.876459
251532 0.866719
251593 0.858010
251654 0.850053
251715 0.842662
251776 0.835805
251898 0.823043
252020 0.811414
252141 0.800684
252263 0.790676
252385 0.781271
252621 0.764464
252857 0.749124
253092 0.734923
253328 0.721685
253800 0.697169
254271 0.674734
255089 0.639085
255906 0.605970
256724 0.574390
257541 0.543652
258988 0.490379
260434 0.437357
261880 0.383641
262603 0.356208
263326 0.328058
263892 0.305202
264458 0.281179
264741 0.268489
265024 0.255137
265307 0.240893
265590 0.225268
265724 0.217231
265858 0.208659
265991 0.199438
266125 0.189451
266192 0.184144
266258 0.178612
266325 0.172913
266392 0.167062
266459 0.161143
266526 0.155426
266592 0.150427
266659 0.147128
266691 0.146729
266720 0.147579
266750 0.150107
266779 0.155114
266809 0.163671
266838 0.177732
266853 0.187968
266868 0.200954
266882 0.217658
266897 0.238914
266912 0.266219
266927 0.301541
266937 0.334646
266948 0.375088
266959 0.425288
266970 0.488114
266981 0.567524
266986 0.615102
266991 0.669071
266997 0.730509
267002 0.800727
267008 0.881336
267013 0.974323
267018 1.08215
267024 1.20786
267029 1.35526
267035 1.52911
267040 1.73540
267043 1.85299
267045 1.98167
267048 2.12269
267051 2.27747
267054 2.44757
267056 2.63475
267060 2.90601
267063 3.20462
267067 3.54264
267070 3.92528
267073 4.37153
267077 4.86152
267080 5.41242
267082 5.71213
267084 6.02863
267086 6.58730
267089 7.17049
267092 7.79679
267095 8.46419
267097 9.19587
267100 9.93387
267105 11.4729
267112 13.2181
267115 14.0323
267118 14.7884
267121 15.4855
267124 16.0573
267127 16.5098
267128 16.6867
267130 16.8287
267132 16.9621
267134 17.0320
267135 17.0355
267137 16.9959
267139 16.9090
267140 16.7865
267142 16.6149
267144 16.4166
267147 15.9225
267150 15.2967
267153 14.5790
267157 13.7967
267160 13.0014
267165 11.6628
267171 10.3654
267173 9.73871
267176 9.16328
267178 8.61813
267181 8.10481
267183 7.71388
267185 7.36119
267187 7.02737
267189 6.71194
267191 6.41432
267193 6.13379
267195 5.86961
267197 5.62095
267199 5.38699
267201 5.16688
267205 4.76497
267209 4.40888
267213 4.09284
267216 3.90641
267218 3.73342
267221 3.57271
267224 3.42320
267229 3.15407
267234 2.91932
267239 2.71348
267244 2.53206
267250 2.37135
267255 2.23089
267260 2.10269
267265 1.98754
267270 1.88368
267275 1.78965
267281 1.70420
267286 1.62631
267291 1.55510
267296 1.48979
267307 1.37441
267317 1.27592
267327 1.19111
267338 1.11818
267348 1.05607
267358 1.00157
267368 0.952908
267377 0.909232
267387 0.869874
267397 0.834275
267407 0.801952
267417 0.772496
267437 0.720837
267457 0.677082
267476 0.639603
267496 0.607185
267515 0.580165
267534 0.556372
267553 0.535093
267572 0.515933
267591 0.498660
267610 0.483026
267647 0.455887
267685 0.433011
267723 0.413554
267761 0.396708
267798 0.382044
267838 0.368612
267878 0.356674
267917 0.345974
267957 0.336303
267997 0.327599
268036 0.319694
268116 0.305733
268195 0.293800
268274 0.283453
268353 0.274312
268433 0.266152
268504 0.259497
268576 0.253426
268720 0.242396
268863 0.232804
269007 0.224322
269150 0.216666
269293 0.209683
269437 0.203256
269580 0.197331
269747 0.191084
269913 0.185233
270079 0.179748
270245 0.174788
270577 0.165836
270743 0.161907
270909 0.158327
271076 0.155005
271242 0.152029
271574 0.147119
271740 0.145108
271906 0.143547
272072 0.142274
272238 0.141306
272480 0.140663
272737 0.140895
272994 0.142112
273250 0.144326
273507 0.147523
273764 0.151608
274020 0.156273
274149 0.158681
274277 0.160869
274406 0.162513
274470 0.162979
274534 0.163063
274572 0.162908
274609 0.162651
274647 0.162326
274666 0.162219
274685 0.162234
274703 0.162457
274721 0.163051
274739 0.164383
274757 0.167043
274775 0.172192
274784 0.176355
274793 0.182151
274802 0.190555
274810 0.202719
274819 0.221231
274824 0.234046
274828 0.249889
274834 0.278388
274840 0.319399
274846 0.380499
274849 0.423076
274852 0.474396
274855 0.540867
274858 0.621382
274861 0.725582
274864 0.850910
274867 1.01089
274870 1.19943
274873 1.43368
274876 1.70071
274878 1.95239
274880 2.23086
274883 2.53354
274885 2.84242
274890 3.50690
274894 4.16163
274898 4.55025
274901 4.87724
274902 5.01494
274904 5.12190
274905 5.20579
274907 5.26537
274907 5.28461
274908 5.29831
274910 5.30843
274912 5.28590
274913 5.23157
274915 5.14697
274917 5.03426
274918 4.89613
274920 4.73574
274922 4.55652
274924 4.24219
274927 3.90441
274933 3.21335
274935 2.88287
274938 2.57358
274941 2.29063
274943 2.04568
274946 1.78980
274949 1.57197
274953 1.38907
274956 1.24144
274959 1.11488
274962 1.01345
274965 0.926504
274968 0.856422
274971 0.795701
274974 0.744527
274980 0.664794
274986 0.604835
274992 0.558324
275001 0.505263
275011 0.465918
275020 0.435674
275029 0.411767
275038 0.392464
275047 0.376623
275066 0.352380
275084 0.334964
275103 0.322021
275121 0.312033
275139 0.304189
275167 0.295371
275195 0.289072
275222 0.284642
275250 0.281393
275305 0.277354
275360 0.275728
275434 0.275939
275507 0.277963
275596 0.282075
275685 0.287507
275774 0.294048
275863 0.301594
275952 0.310213
275996 0.314859
276040 0.319954
276085 0.325572
276129 0.331821
276174 0.338945
276196 0.343049
276218 0.347640
276240 0.352707
276261 0.358584
276283 0.365640
276304 0.374355
276325 0.385858
276336 0.393105
276347 0.401783
276358 0.412486
276368 0.425726
276379 0.442676
276390 0.465120
276397 0.486326
276405 0.513819
276413 0.550677
276420 0.601516
276424 0.636125
276428 0.677955
276432 0.730756
276436 0.798790
276440 0.890852
276443 1.01093
276447 1.17249
276451 1.38999
276454 1.62058
276457 1.90935
276460 2.26533
276463 2.68030
276466 3.18481
276469 3.74359
276473 4.38371
276476 5.04603
276478 5.70235
276481 6.34516
276484 6.94138
276486 7.20230
276487 7.44053
276489 7.76056
276491 7.99437
276494 8.15491
276496 8.22175
276496 8.22487
276497 8.21432
276498 8.18405
276500 8.05775
276502 7.85072
276505 7.57054
276506 7.31406
276508 7.02599
276511 6.39883
276514 5.69341
276517 4.99522
276521 4.21230
276523 3.84459
276524 3.51650
276526 3.19191
276528 2.89237
276530 2.61865
276531 2.38387
276533 2.15985
276535 1.96003
276537 1.78297
276538 1.63512
276540 1.49730
276542 1.37690
276546 1.18559
276548 1.07769
276550 0.992197
276553 0.921210
276555 0.862028
276560 0.768945
276565 0.703257
276570 0.653359
276575 0.615880
276580 0.585752
276584 0.562009
276589 0.542164
276594 0.526026
276604 0.500707
276613 0.482261
276623 0.468485
276638 0.453429
276653 0.443319
276668 0.436320
276682 0.431417
276697 0.428005
276712 0.425738
276742 0.423547
276777 0.423626
276812 0.425343
276848 0.428175
276883 0.431764
276919 0.435919
276954 0.440527
277025 0.450579
277095 0.461562
277166 0.473282
277307 0.498545
277490 0.534341
277672 0.573505
277880 0.622520
277984 0.648531
278088 0.675899
278295 0.734502
278399 0.765613
278503 0.798437
278710 0.868032
278814 0.905236
278918 0.944284
279022 0.984439
279126 1.02681
279333 1.11639
279559 1.22349
279672 1.28011
279785 1.33995
280011 1.46705
280124 1.53507
280237 1.60629
280350 1.67999
280463 1.75705
280689 1.92174
280802 2.00881
280915 2.10044
281141 2.29328
281388 2.52309
281635 2.77108
281881 3.04105
282128 3.33029
282374 3.64241
282621 3.97375
282867 4.32896
283114 4.69764
283443 5.21803
283771 5.76038
284429 6.86825
284758 7.40587
285086 7.91139
285415 8.36864
285580 8.57426
285744 8.76233
285908 8.93171
286073 9.08118
286237 9.20992
286401 9.31735
286566 9.40337
286730 9.46800
286895 9.51157
287059 9.53429
287297 9.52694
287416 9.51657
287535 9.48710
287773 9.41776
288011 9.31562
288487 9.03351
288964 8.68356
289440 8.29018
289916 7.87736
290868 7.05355
291461 6.56995
292054 6.11902
292646 5.70323
293239 5.32282
293643 5.08316
294047 4.85853
294451 4.64794
294855 4.45021
295111 4.33191
295367 4.21875
295495 4.16425
295622 4.11153
295686 4.08599
295750 4.06100
295814 4.03704
295878 4.01448
295919 4.00131
295959 3.98953
295979 3.98437
295999 3.97990
296020 3.97632
296040 3.97391
296056 3.97319
296072 3.97394
296088 3.97673
296104 3.98239
296120 3.99232
296128 3.99955
296136 4.00884
296144 4.02082
296152 4.03640
296160 4.05693
296168 4.08446
296175 4.11795
296182 4.16313
296186 4.19271
296189 4.22853
296193 4.27261
296196 4.32608
296200 4.39597
296204 4.48659
296207 4.60581
296211 4.75909
296214 4.96834
296216 5.09752
296218 5.24601
296220 5.41616
296222 5.61030
296223 5.83072
296225 6.06490
296228 6.49242
296230 6.97171
296233 7.54031
296236 8.15266
296238 8.84699
296241 9.55789
296246 11.0227
296248 11.6465
296251 12.2266
296253 12.7423
296255 13.1568
296257 13.4408
296259 13.6476
296261 13.7709
296263 13.8071
296265 13.7550
296267 13.6159
296269 13.3939
296270 13.0952
296272 12.8309
296273 12.5334
296276 11.8820
296279 11.1287
296281 10.3622
296286 8.94560
296289 8.28013
296291 7.68663
296294 7.12449
296296 6.62437
296299 6.18742
296301 5.82567
296303 5.58933
296305 5.38081
296307 5.19784
296308 5.03807
296310 4.89910
296312 4.77856
296316 4.58869
296319 4.44203
296323 4.33181
296326 4.24803
296330 4.18490
296333 4.13360
296337 4.09240
296341 4.05867
296344 4.03128
296351 3.98689
296358 3.95394
296367 3.92276
296376 3.89872
296385 3.87957
296394 3.86389
296402 3.85075
296411 3.83951
