Hg-199(n,tot) ENDFB-8.0
182.044 111.649
182.174 108.653
182.304 105.806
182.565 100.514
182.826 95.7068
183.087 91.3213
183.348 87.3111
183.609 83.6302
183.870 80.2446
184.179 76.5784
184.487 73.2348
184.795 70.1736
185.104 67.3644
185.412 64.7803
185.720 62.4016
186.029 60.1939
186.337 58.1430
186.598 56.5199
186.859 54.9922
187.120 53.5510
187.381 52.1907
187.642 50.9040
187.903 49.6862
188.164 48.5318
188.424 47.4363
188.685 46.3951
188.946 45.4051
189.207 44.4625
189.468 43.5642
189.990 41.8884
190.512 40.3580
191.034 38.9550
191.556 37.6652
192.077 36.4755
192.599 35.3754
193.121 34.3552
193.643 33.4069
194.165 32.5233
194.687 31.6982
195.351 30.7255
196.015 29.8316
196.679 29.0010
197.343 28.2307
198.008 27.5141
198.672 26.8462
199.336 26.2222
200.000 25.6375
200.560 25.1723
201.121 24.7318
201.681 24.3134
202.241 23.9183
202.801 23.5385
203.361 23.1771
203.922 22.8298
204.482 22.5005
205.042 22.1824
205.602 21.8802
206.162 21.5884
206.723 21.3094
207.843 20.7823
208.963 20.2940
209.648 20.0134
210.333 19.7441
211.018 19.4852
211.702 19.2375
213.072 18.7696
214.441 18.3363
215.810 17.9318
217.180 17.5542
218.549 17.1999
219.919 16.8659
221.412 16.5231
222.906 16.1991
224.400 15.8927
225.894 15.6013
227.637 15.2788
229.380 14.9720
231.123 14.6786
231.994 14.5353
232.866 14.3967
233.737 14.2587
234.608 14.1246
236.351 13.8609
238.094 13.6043
239.837 13.3532
241.144 13.1678
242.451 12.9841
243.759 12.8016
245.066 12.6194
246.373 12.4371
247.026 12.3456
247.680 12.2538
248.334 12.1615
248.987 12.0686
249.641 11.9751
250.294 11.8809
250.917 11.7902
251.539 11.6986
252.162 11.6059
252.784 11.5120
253.407 11.4168
253.718 11.3687
254.029 11.3203
254.340 11.2714
254.651 11.2223
254.963 11.1729
255.274 11.1231
255.616 11.0680
255.959 11.0126
256.301 10.9571
256.643 10.9015
256.986 10.8462
257.157 10.8187
257.328 10.7914
257.499 10.7644
257.670 10.7376
257.842 10.7113
258.013 10.6855
258.215 10.6559
258.417 10.6273
258.620 10.6003
258.822 10.5752
259.024 10.5526
259.226 10.5331
259.328 10.5248
259.429 10.5176
259.530 10.5117
259.631 10.5073
259.787 10.5037
259.942 10.5049
260.098 10.5118
260.176 10.5179
260.253 10.5259
260.331 10.5362
260.409 10.5488
260.487 10.5642
260.565 10.5826
260.642 10.6045
260.720 10.6301
260.798 10.6601
260.876 10.6950
260.961 10.7397
261.047 10.7922
261.133 10.8534
261.218 10.9249
261.304 11.0083
261.389 11.1056
261.475 11.2191
261.561 11.3517
261.603 11.4262
261.646 11.5070
261.689 11.5944
261.732 11.6893
261.775 11.7922
261.817 11.9041
261.860 12.0257
261.903 12.1578
261.946 12.3021
261.989 12.4597
262.031 12.6319
262.074 12.8206
262.117 13.0276
262.160 13.2552
262.203 13.5059
262.245 13.7821
262.288 14.0885
262.331 14.4287
262.374 14.8074
262.416 15.2306
262.459 15.7050
262.502 16.2391
262.545 16.8431
262.566 17.1752
262.588 17.5297
262.609 17.9086
262.630 18.3143
262.652 18.7494
262.673 19.2167
262.695 19.7195
262.716 20.2616
262.737 20.8470
262.759 21.4804
262.780 22.1673
262.802 22.9135
262.823 23.7259
262.844 24.6122
262.866 25.5812
262.887 26.6425
262.909 27.8073
262.930 29.0817
262.946 30.0957
262.961 31.1845
262.977 32.3545
262.992 33.6043
263.008 34.9573
263.023 36.4039
263.039 37.9715
263.054 39.6486
263.070 41.4667
263.086 43.4253
263.101 45.5352
263.117 47.7925
263.132 50.2379
263.148 52.8520
263.163 55.6809
263.179 58.7010
263.200 63.2371
263.211 65.6739
263.222 68.2288
263.232 70.9059
263.243 73.7094
263.254 76.6432
263.265 79.7113
263.275 82.9173
263.286 86.2649
263.297 89.7573
263.307 93.3977
263.318 97.1890
263.329 101.134
263.339 105.234
263.350 109.491
263.366 115.939
263.382 123.217
263.399 130.831
263.415 138.871
263.432 147.233
263.448 156.007
263.465 165.072
263.481 174.461
263.498 184.150
263.519 197.115
263.541 210.463
263.562 224.105
263.584 237.943
263.605 251.865
263.626 265.749
263.669 292.872
263.709 316.616
263.729 327.605
263.749 337.850
263.769 347.330
263.789 355.794
263.810 363.193
263.830 369.444
263.847 373.918
263.865 377.415
263.882 379.907
263.900 381.373
263.925 381.666
263.950 379.838
263.966 377.696
263.981 374.818
264.012 366.888
264.043 356.290
264.073 343.336
264.107 326.989
264.140 308.793
264.173 289.280
264.207 268.976
264.240 248.317
264.274 227.879
264.307 207.988
264.341 188.962
264.357 179.852
264.374 171.044
264.391 162.557
264.407 154.405
264.424 146.600
264.441 139.148
264.457 132.053
264.474 125.354
264.488 120.089
264.501 115.060
264.515 110.264
264.529 105.728
264.542 101.380
264.556 97.2783
264.570 93.3555
264.583 89.6622
264.597 86.1368
264.611 82.7995
264.624 79.6426
264.638 76.6793
264.652 73.8583
264.665 71.2130
264.679 68.6966
264.693 66.3383
264.709 63.6222
264.726 61.0916
264.743 58.7339
264.759 56.5369
264.776 54.4890
264.793 52.5792
264.810 50.7973
264.826 49.1335
264.843 47.5788
264.860 46.1248
264.876 44.7637
264.893 43.4882
264.910 42.2917
264.926 41.1680
264.943 40.1114
264.960 39.1168
264.980 38.0113
264.999 36.9840
265.019 36.0180
265.039 35.1174
265.059 34.2676
265.078 33.4726
265.098 32.7239
265.118 32.0176
265.138 31.3470
265.157 30.7159
265.197 29.5480
265.236 28.4947
265.276 27.5425
265.309 26.8026
265.342 26.1175
265.376 25.4812
265.409 24.8891
265.443 24.3366
265.476 23.8200
265.509 23.3361
265.543 22.8819
265.576 22.4549
265.610 22.0528
265.643 21.6734
265.676 21.3151
265.710 20.9761
265.743 20.6550
265.777 20.3505
265.810 20.0613
265.877 19.5247
265.944 19.0376
266.010 18.5936
266.077 18.1875
266.144 17.8148
266.211 17.4716
266.278 17.1545
266.344 16.8609
266.408 16.6001
266.472 16.3564
266.536 16.1284
266.600 15.9149
266.663 15.7138
266.727 15.5249
266.791 15.3464
266.855 15.1780
266.918 15.0185
266.982 14.8673
267.046 14.7238
267.110 14.5877
267.237 14.3347
267.365 14.1045
267.438 13.9820
267.510 13.8654
267.656 13.6486
267.802 13.4509
267.948 13.2698
268.093 13.1031
268.239 12.9492
268.385 12.8065
268.531 12.6736
268.664 12.5593
268.798 12.4517
268.931 12.3499
269.065 12.2536
269.199 12.1622
269.332 12.0753
269.466 11.9925
269.599 11.9134
269.867 11.7654
270.134 11.6289
270.401 11.5025
270.668 11.3846
270.911 11.2840
271.154 11.1888
271.397 11.0983
271.640 11.0117
271.883 10.9289
272.125 10.8494
272.611 10.6991
273.097 10.5585
273.583 10.4258
274.069 10.2997
274.554 10.1789
275.137 10.0402
275.720 9.90628
276.255 9.78720
276.789 9.67095
277.324 9.55707
277.858 9.44518
278.392 9.33484
278.927 9.22573
279.995 9.01032
281.064 8.79713
282.133 8.58494
283.202 8.37275
284.270 8.15993
285.339 7.94599
286.408 7.73074
286.942 7.62263
287.477 7.51423
288.011 7.40559
288.546 7.29682
289.080 7.18796
289.614 7.07917
290.149 6.97061
290.683 6.86250
291.217 6.75503
291.752 6.64856
292.286 6.54342
292.821 6.44002
293.404 6.32978
293.987 6.22278
294.570 6.12053
295.152 6.02401
295.735 5.93463
296.318 5.85419
296.901 5.78484
297.484 5.72925
298.019 5.69314
298.553 5.67440
299.087 5.67677
299.622 5.70481
300.156 5.76415
300.423 5.80765
300.691 5.86171
300.958 5.92744
301.225 6.00611
301.492 6.09911
301.759 6.20783
302.051 6.34613
302.342 6.50770
302.609 6.67956
302.877 6.87680
303.144 7.10211
303.411 7.35877
303.678 7.65060
303.812 7.81105
303.945 7.98198
304.079 8.16404
304.213 8.35792
304.346 8.56438
304.480 8.78402
304.686 9.15208
304.893 9.55761
305.099 10.0044
305.306 10.4966
305.409 10.7614
305.512 11.0391
305.615 11.3311
305.719 11.6376
305.822 11.9600
305.925 12.2987
306.028 12.6548
306.132 13.0293
306.265 13.5433
306.399 14.0923
306.532 14.6789
306.666 15.3061
306.800 15.9770
306.933 16.6950
307.067 17.4642
307.200 18.2878
307.334 19.1719
307.467 20.1208
307.601 21.1401
307.735 22.2361
307.868 23.4156
308.002 24.6861
308.135 26.0560
308.269 27.5347
308.403 29.1327
308.536 30.8616
308.670 32.7346
308.803 34.7662
308.937 36.9731
309.071 39.3739
309.204 41.9897
309.338 44.8446
309.471 47.9656
309.538 49.6356
309.605 51.3841
309.672 53.2158
309.739 55.1357
309.805 57.1489
309.872 59.2613
309.939 61.4788
310.006 63.8082
310.073 66.2564
310.139 68.8312
310.206 71.5406
310.273 74.3937
310.340 77.4001
310.407 80.5653
310.473 83.9101
310.540 87.4421
310.607 91.1746
310.674 95.1221
310.741 99.3003
310.807 103.726
310.874 108.419
310.941 113.398
311.008 118.687
311.075 124.310
311.141 130.293
311.208 136.666
311.275 143.463
311.342 150.718
311.409 158.474
311.475 166.760
311.542 175.667
311.609 185.209
311.676 195.462
311.743 206.494
311.809 218.382
311.876 231.210
311.943 245.074
312.010 260.084
312.077 276.360
312.143 294.039
312.210 313.279
312.277 334.255
312.344 357.168
312.411 382.248
312.477 409.757
312.544 439.992
312.611 473.296
312.644 491.219
312.678 510.060
312.711 529.876
312.745 550.731
312.778 572.689
312.811 595.822
312.845 620.204
312.878 645.917
312.912 673.045
312.945 701.681
312.978 731.921
313.012 763.868
313.045 797.630
313.078 833.212
313.112 870.948
313.145 910.860
313.179 953.080
313.212 997.743
313.245 1044.99
313.279 1094.96
313.312 1147.81
313.346 1203.67
313.379 1262.68
313.412 1325.00
313.446 1390.74
313.479 1460.02
313.513 1532.96
313.546 1609.64
313.579 1690.12
313.613 1774.18
313.647 1863.39
313.680 1956.49
313.748 2153.90
313.816 2364.96
313.883 2587.16
314.018 3048.80
314.086 3277.11
314.154 3494.58
314.197 3624.92
314.240 3745.28
314.284 3853.98
314.327 3949.11
314.370 4029.01
314.413 4092.20
314.457 4137.57
314.500 4164.34
314.543 4172.09
314.579 4164.34
314.614 4144.22
314.649 4112.09
314.684 4068.46
314.719 4014.00
314.755 3949.48
314.790 3875.79
314.825 3794.13
314.895 3609.83
314.966 3405.18
315.106 2967.24
315.165 2783.04
315.224 2603.08
315.283 2429.71
315.342 2264.91
315.401 2109.25
315.460 1963.66
315.519 1828.35
315.577 1703.44
315.636 1588.39
315.695 1482.88
315.754 1386.13
315.812 1297.53
315.871 1216.43
315.930 1142.20
315.988 1074.22
316.047 1011.93
316.106 954.700
316.165 902.231
316.223 853.979
316.282 809.541
316.341 768.553
316.399 730.689
316.458 695.653
316.517 663.183
316.573 634.332
316.629 607.470
316.685 582.334
316.741 558.864
316.797 536.842
316.853 516.224
316.909 496.827
316.965 478.622
317.021 461.452
317.077 445.299
317.133 430.030
317.189 415.633
317.246 401.995
317.302 389.109
317.358 376.878
317.414 365.298
317.472 353.770
317.531 342.861
317.590 332.510
317.649 322.679
317.766 304.427
317.883 287.890
318.001 272.833
318.118 259.103
318.236 246.536
318.353 235.001
318.492 222.543
318.631 211.214
318.770 200.879
318.908 191.430
319.047 182.754
319.186 174.771
319.325 167.405
319.463 160.595
319.581 155.215
319.698 150.164
319.816 145.409
319.933 140.934
320.051 136.709
320.168 132.722
320.285 128.953
320.403 125.384
320.520 121.999
320.638 118.790
320.755 115.742
320.873 112.844
321.107 107.456
321.342 102.560
321.577 98.0921
321.812 94.0042
322.047 90.2499
322.282 86.7949
322.517 83.6043
322.751 80.6529
322.986 77.9140
323.221 75.3691
323.424 73.3119
323.627 71.3767
323.830 69.5511
324.032 67.8261
324.235 66.1913
324.438 64.6422
324.641 63.1727
324.844 61.7774
325.047 60.4505
325.249 59.1886
325.452 57.9862
325.655 56.8403
326.061 54.7017
326.466 52.7475
326.701 51.6912
326.936 50.6854
327.171 49.7268
327.406 48.8127
327.876 47.1050
328.345 45.5422
328.815 44.1069
329.285 42.7852
329.755 41.5643
330.224 40.4334
330.523 39.7560
330.822 39.1094
331.420 37.9001
332.018 36.7914
332.616 35.7720
333.213 34.8349
333.811 33.9642
334.409 33.1553
335.007 32.4029
335.477 31.8476
335.946 31.3212
336.416 30.8214
336.886 30.3466
337.356 29.8947
337.825 29.4641
338.295 29.0536
338.765 28.6616
339.234 28.2868
339.704 27.9283
340.644 27.2560
341.583 26.6373
342.522 26.0658
343.462 25.5364
344.401 25.0446
345.341 24.5864
346.280 24.1585
347.220 23.7578
348.159 23.3819
349.099 23.0283
350.038 22.6952
350.721 22.4654
351.661 22.1651
352.600 21.8790
353.540 21.6067
354.479 21.3494
355.418 21.1043
356.358 20.8698
357.297 20.6468
358.237 20.4341
359.176 20.2296
360.116 20.0342
361.055 19.8473
361.995 19.6671
362.934 19.4940
363.873 19.3281
365.752 19.0131
367.631 18.7205
369.510 18.4466
371.389 18.1898
373.268 17.9486
375.147 17.7207
377.026 17.5053
378.904 17.3009
380.783 17.1063
382.491 16.9374
384.199 16.7764
385.908 16.6201
387.616 16.4707
389.324 16.3250
391.032 16.1853
394.448 15.9176
397.864 15.6659
399.572 15.5445
401.280 15.4266
402.988 15.3106
404.696 15.1976
408.112 14.9773
410.162 14.8492
412.212 14.7232
414.262 14.5991
416.311 14.4767
419.215 14.3061
422.119 14.1378
425.023 13.9712
427.926 13.8058
429.378 13.7233
430.830 13.6410
432.282 13.5587
433.734 13.4765
435.186 13.3942
436.637 13.3118
438.089 13.2294
439.541 13.1469
441.420 13.0400
443.299 12.9330
445.178 12.8262
447.057 12.7197
447.996 12.6667
448.936 12.6139
449.875 12.5615
450.814 12.5095
451.754 12.4580
452.693 12.4072
453.633 12.3572
454.572 12.3081
455.939 12.2391
457.305 12.1735
458.245 12.1310
459.184 12.0912
460.123 12.0546
461.063 12.0218
462.002 11.9936
462.942 11.9711
463.881 11.9552
464.821 11.9476
465.504 11.9481
466.443 11.9588
467.383 11.9834
467.853 12.0018
468.322 12.0249
468.792 12.0532
469.262 12.0872
469.731 12.1276
470.201 12.1751
470.671 12.2306
471.141 12.2948
471.610 12.3690
472.080 12.4542
472.550 12.5517
473.019 12.6631
473.532 12.8020
474.044 12.9612
474.557 13.1458
475.069 13.3585
475.582 13.6034
476.094 13.8855
476.606 14.2105
477.119 14.5858
477.589 14.9812
478.058 15.4336
478.528 15.9525
478.998 16.5491
479.233 16.8807
479.467 17.2369
479.702 17.6202
479.937 18.0326
480.172 18.4772
480.407 18.9564
480.642 19.4739
480.877 20.0331
481.218 20.9299
481.560 21.9380
481.901 23.0746
482.243 24.3586
482.585 25.8131
482.755 26.6137
482.926 27.4695
483.097 28.3852
483.268 29.3659
483.439 30.4170
483.609 31.5448
483.844 33.2337
484.079 35.1011
484.314 37.1710
484.549 39.4704
484.784 42.0340
485.019 44.8983
485.136 46.4590
485.254 48.1115
485.371 49.8642
485.488 51.7250
485.702 55.4138
485.809 57.4214
485.915 59.5461
486.022 61.8008
486.129 64.1908
486.236 66.7315
486.342 69.4295
486.449 72.3025
486.556 75.3591
486.663 78.6201
486.769 82.0965
486.876 85.8134
486.983 89.7848
487.090 94.0415
487.196 98.6012
487.314 104.012
487.431 109.866
487.549 116.221
487.666 123.118
487.784 130.628
487.901 138.806
488.018 147.732
488.136 157.491
488.253 168.190
488.371 179.918
488.488 192.806
488.606 206.994
488.723 222.649
488.840 239.920
488.958 259.014
489.017 269.311
489.075 280.145
489.134 291.567
489.193 303.570
489.251 316.204
489.310 329.502
489.369 343.499
489.428 358.229
489.486 373.727
489.545 390.027
489.604 407.192
489.662 425.197
489.721 444.099
489.780 463.926
489.839 484.701
489.897 506.443
490.015 552.863
490.080 580.460
490.146 609.249
490.277 670.199
490.408 735.063
490.539 802.734
490.670 871.581
490.801 939.449
490.932 1003.72
490.997 1033.61
491.063 1061.45
491.172 1102.58
491.227 1120.17
491.281 1135.53
491.336 1148.52
491.391 1159.00
491.445 1166.87
491.500 1172.04
491.588 1174.68
491.659 1171.69
491.730 1164.23
491.801 1152.47
491.872 1136.69
491.943 1117.23
492.014 1094.48
492.085 1068.86
492.156 1040.82
492.299 979.283
492.441 913.339
492.583 846.031
492.725 779.827
492.872 714.443
492.945 683.263
493.018 653.287
493.092 624.497
493.165 597.010
493.239 570.764
493.312 545.828
493.385 522.114
493.459 499.657
493.532 478.357
493.605 458.227
493.679 439.165
493.752 421.170
493.825 404.163
493.899 388.093
493.975 372.304
494.051 357.416
494.127 343.376
494.204 330.146
494.280 317.642
494.356 305.835
494.433 294.679
494.509 284.148
494.585 274.172
494.661 264.731
494.738 255.789
494.814 247.326
494.890 239.289
494.966 231.672
495.043 224.429
495.119 217.554
495.271 204.780
495.424 193.204
495.577 182.674
495.729 173.082
495.882 164.312
496.034 156.284
496.187 148.914
496.339 142.131
496.443 137.808
496.547 133.717
496.651 129.840
496.755 126.160
496.963 119.346
497.171 113.178
497.379 107.576
497.587 102.469
497.795 97.8003
498.003 93.5208
498.253 88.8409
498.502 84.5990
498.752 80.7412
499.002 77.2218
499.251 74.0013
499.501 71.0460
499.750 68.3267
500.000 65.8182
500.181 64.1188
500.362 62.5126
500.543 60.9914
500.724 59.5512
500.905 58.1846
501.086 56.8879
501.448 54.4804
501.809 52.2916
502.171 50.2964
502.533 48.4731
502.895 46.8024
503.144 45.7328
503.393 44.7220
503.641 43.7657
503.890 42.8598
504.139 42.0007
504.388 41.1851
504.637 40.4099
504.885 39.6726
505.383 38.3007
505.881 37.0518
506.378 35.9109
506.876 34.8655
507.373 33.9042
507.871 33.0182
508.368 32.1989
508.866 31.4397
509.363 30.7343
509.861 30.0776
510.359 29.4651
510.856 28.8940
511.354 28.3590
511.851 27.8551
512.349 27.3811
512.846 26.9348
513.344 26.5138
513.842 26.1161
514.339 25.7399
514.837 25.3836
515.334 25.0455
515.832 24.7245
516.329 24.4192
516.827 24.1287
517.325 23.8517
517.822 23.5875
518.817 23.0939
519.812 22.6418
520.807 22.2263
521.803 21.8432
522.798 21.4887
523.793 21.1597
524.788 20.8537
525.783 20.5681
526.778 20.3011
527.864 20.0287
528.949 19.7748
529.945 19.5568
530.940 19.3499
531.935 19.1537
532.930 18.9687
533.925 18.7930
534.920 18.6255
535.915 18.4665
536.910 18.3151
537.906 18.1700
538.901 18.0315
540.891 17.7722
542.881 17.5333
544.871 17.3121
546.048 17.1890
547.224 17.0711
549.576 16.8487
551.928 16.6426
554.280 16.4509
556.632 16.2714
558.984 16.1042
561.336 15.9447
563.688 15.7939
565.679 15.6731
567.669 15.5566
569.659 15.4439
571.650 15.3361
575.630 15.1302
577.620 15.0321
579.611 14.9369
583.591 14.7527
587.572 14.5769
591.552 14.4075
595.533 14.2428
598.427 14.1256
602.408 13.9668
606.389 13.8095
610.369 13.6528
614.350 13.4954
616.340 13.4161
618.330 13.3362
622.311 13.1737
624.301 13.0910
626.291 13.0066
628.281 12.9208
630.272 12.8334
632.262 12.7437
634.252 12.6517
636.243 12.5569
638.233 12.4590
640.223 12.3577
642.213 12.2525
644.204 12.1428
645.199 12.0862
646.194 12.0282
647.641 11.9413
649.089 11.8512
650.536 11.7574
651.984 11.6596
653.431 11.5577
654.155 11.5050
654.879 11.4510
655.602 11.3957
656.326 11.3390
657.050 11.2809
657.773 11.2212
658.769 11.1367
659.764 11.0490
660.759 10.9580
661.754 10.8636
662.252 10.8150
662.749 10.7654
663.247 10.7149
663.744 10.6635
664.242 10.6111
664.739 10.5577
665.237 10.5033
665.735 10.4479
666.277 10.3864
666.820 10.3238
667.363 10.2602
667.906 10.1956
668.403 10.1357
668.901 10.0751
669.398 10.0140
669.896 9.95271
670.394 9.89140
670.891 9.83041
671.389 9.77017
671.886 9.71123
672.384 9.65425
672.881 9.60011
673.130 9.57444
673.379 9.54992
673.628 9.52674
673.876 9.50512
674.125 9.48530
674.374 9.46756
674.623 9.45221
674.872 9.43964
675.120 9.43023
675.369 9.42446
675.618 9.42285
675.867 9.42600
676.138 9.43569
676.409 9.45303
676.681 9.47937
676.952 9.51627
677.201 9.56089
677.450 9.61748
677.699 9.68796
677.947 9.77457
678.196 9.88001
678.445 10.0075
678.694 10.1608
678.943 10.3444
679.191 10.5641
679.316 10.6894
679.440 10.8264
679.565 10.9761
679.689 11.1397
679.813 11.3185
679.938 11.5139
680.062 11.7277
680.186 11.9618
680.311 12.2181
680.435 12.4990
680.560 12.8069
680.684 13.1449
680.808 13.5163
680.933 13.9243
681.080 14.4608
681.227 15.0629
681.374 15.7405
681.521 16.5050
681.668 17.3699
681.815 18.3511
681.962 19.4675
682.035 20.0834
682.109 20.7420
682.233 21.9644
682.358 23.3396
682.420 24.0919
682.482 24.8916
682.544 25.7425
682.606 26.6486
682.669 27.6145
682.731 28.6449
682.793 29.7452
682.855 30.9214
682.917 32.1801
682.980 33.5284
683.042 34.9744
683.104 36.5243
683.189 38.8334
683.274 41.3850
683.358 44.2150
683.443 47.3618
683.486 49.0679
683.528 50.8706
683.570 52.7768
683.613 54.7940
683.655 56.9301
683.698 59.1938
683.740 61.5944
683.782 64.1423
683.845 68.1696
683.907 72.5759
683.969 77.4044
684.031 82.7034
684.093 88.5268
684.156 94.9344
684.218 101.993
684.280 109.774
684.342 118.358
684.404 127.829
684.436 132.926
684.467 138.278
684.498 143.899
684.529 149.799
684.560 155.992
684.591 162.488
684.622 169.300
684.653 176.440
684.715 191.744
684.778 208.480
684.840 226.715
684.902 246.491
684.964 267.822
685.026 290.647
685.089 314.974
685.151 340.646
685.213 367.488
685.275 395.215
685.411 457.619
685.479 488.666
685.547 518.754
685.615 547.306
685.683 573.592
685.751 596.944
685.819 616.719
685.864 627.675
685.909 636.685
685.955 643.642
686.000 648.470
686.045 651.125
686.082 651.660
686.119 650.752
686.156 648.425
686.193 644.712
686.230 639.660
686.266 633.327
686.340 617.098
686.414 596.642
686.487 572.763
686.561 546.238
686.634 517.874
686.790 455.294
686.868 424.187
686.945 394.000
687.023 365.173
687.101 338.011
687.140 325.101
687.178 312.702
687.217 300.759
687.256 289.337
687.297 277.905
687.337 267.002
687.378 256.617
687.418 246.761
687.459 237.371
687.500 228.475
687.540 220.012
687.581 212.005
687.621 204.393
687.662 197.178
687.702 190.339
687.743 183.872
687.784 177.726
687.824 171.912
687.865 166.384
687.905 161.151
687.946 156.173
687.986 151.445
688.027 146.953
688.067 142.693
688.108 138.631
688.149 134.775
688.230 127.595
688.311 121.060
688.392 115.111
688.473 109.675
688.554 104.697
688.610 101.533
688.665 98.5497
688.720 95.7292
688.775 93.0594
688.831 90.5252
688.886 88.1260
688.941 85.8481
688.997 83.6834
689.107 79.6604
689.218 76.0108
689.329 72.6856
689.439 69.6464
689.520 67.5780
689.602 65.6368
689.683 63.8080
689.764 62.0868
689.845 60.4609
689.926 58.9268
690.007 57.4757
690.088 56.1015
690.170 54.7971
690.251 53.5607
690.332 52.3859
690.413 51.2687
690.575 49.1904
690.737 47.3012
690.900 45.5757
691.062 43.9967
691.224 42.5454
691.386 41.2095
691.549 39.9750
691.711 38.8328
691.873 37.7722
692.035 36.7865
692.176 35.9887
692.316 35.2375
692.456 34.5279
692.596 33.8576
692.736 33.2227
692.876 32.6212
693.016 32.0504
693.156 31.5081
693.297 30.9919
693.437 30.5008
693.717 29.5864
693.997 28.7526
694.277 27.9901
694.440 27.5775
694.602 27.1845
694.927 26.4522
695.251 25.7836
695.576 25.1712
695.900 24.6080
696.225 24.0888
696.549 23.6087
696.874 23.1634
697.095 22.8779
697.316 22.6059
697.538 22.3465
697.759 22.0990
698.201 21.6365
698.644 21.2129
699.086 20.8229
699.529 20.4625
699.971 20.1286
700.414 19.8185
700.738 19.6048
701.063 19.4017
701.387 19.2085
701.712 19.0244
702.036 18.8488
702.361 18.6811
703.010 18.3672
703.659 18.0789
704.308 17.8133
704.957 17.5676
705.606 17.3395
706.314 17.1085
707.022 16.8939
707.730 16.6941
708.438 16.5079
709.087 16.3474
709.736 16.1954
710.385 16.0514
711.034 15.9148
711.683 15.7849
712.332 15.6611
712.981 15.5431
713.630 15.4303
714.280 15.3222
714.929 15.2186
716.227 15.0233
717.525 14.8421
718.823 14.6730
719.767 14.5568
720.711 14.4455
721.655 14.3389
722.599 14.2363
723.543 14.1376
724.487 14.0425
726.375 13.8612
728.263 13.6900
730.151 13.5276
732.039 13.3725
733.927 13.2234
735.816 13.0794
737.704 12.9396
740.300 12.7527
742.896 12.5703
745.492 12.3909
748.088 12.2132
750.684 12.0358
753.280 11.8575
754.579 11.7677
755.877 11.6772
758.473 11.4936
760.479 11.3487
762.485 11.2005
764.491 11.0483
766.497 10.8914
767.500 10.8111
768.503 10.7291
769.506 10.6458
770.509 10.5610
771.512 10.4740
772.515 10.3851
773.519 10.2941
774.522 10.2009
775.820 10.0766
777.118 9.94788
778.416 9.81427
779.714 9.67533
780.363 9.60369
781.012 9.53053
781.661 9.45576
782.310 9.37931
782.959 9.30109
783.608 9.22103
784.257 9.13906
784.906 9.05508
785.850 8.92929
786.499 8.84012
787.148 8.74856
787.797 8.65457
788.446 8.55814
789.095 8.45917
789.744 8.35764
790.393 8.25353
791.042 8.14687
791.662 8.04270
792.281 7.93642
792.901 7.82821
793.211 7.77347
793.520 7.71841
793.830 7.66305
794.140 7.60749
794.450 7.55184
794.760 7.49623
795.069 7.44076
795.379 7.38562
795.689 7.33099
795.999 7.27713
796.323 7.22184
796.648 7.16813
796.972 7.11648
797.297 7.06746
797.621 7.02177
797.946 6.98030
798.270 6.94408
798.595 6.91442
798.919 6.89288
799.244 6.88145
799.406 6.88026
799.568 6.88255
799.731 6.88872
799.893 6.89921
800.055 6.91455
800.217 6.93527
800.380 6.96204
800.542 6.99555
800.704 7.03664
800.866 7.08617
801.029 7.14524
801.191 7.21495
801.397 7.32135
801.604 7.45052
801.810 7.60648
802.017 7.79405
802.179 7.96737
802.341 8.16693
802.504 8.39681
802.666 8.66126
802.828 8.96592
802.990 9.31674
803.153 9.72171
803.315 10.1894
803.463 10.6787
803.610 11.2386
803.684 11.5489
803.758 11.8811
803.831 12.2379
803.905 12.6204
803.979 13.0319
804.053 13.4739
804.126 13.9502
804.200 14.4628
804.274 15.0164
804.348 15.6134
804.421 16.2597
804.495 16.9585
804.576 17.7964
804.657 18.7127
804.738 19.7176
804.820 20.8219
804.901 22.0396
804.982 23.3821
805.063 24.8677
805.104 25.6711
805.144 26.5158
805.185 27.4090
805.225 28.3519
805.266 29.3481
805.306 30.3988
805.347 31.5134
805.387 32.6909
805.428 33.9424
805.469 35.2671
805.509 36.6777
805.550 38.1777
805.590 39.7746
805.631 41.4721
805.671 43.2877
805.712 45.2225
805.753 47.2969
805.793 49.5131
805.824 51.3408
805.856 53.2655
805.887 55.3068
805.918 57.4599
805.950 59.7474
805.981 62.1643
806.013 64.7364
806.044 67.4585
806.075 70.3605
806.107 73.4369
806.138 76.7217
806.169 80.2097
806.201 83.9396
806.232 87.9060
806.263 92.1394
806.295 96.6607
806.335 102.991
806.376 109.895
806.416 117.430
806.457 125.635
806.497 134.617
806.538 144.399
806.579 155.103
806.619 166.751
806.660 179.479
806.700 193.338
806.741 208.406
806.781 224.720
806.822 242.433
806.862 261.525
806.903 282.150
806.944 304.254
806.984 327.983
807.025 353.301
807.065 380.207
807.106 408.607
807.146 438.590
807.187 469.934
807.228 502.686
807.268 536.546
807.349 606.759
807.429 679.243
807.510 751.801
807.590 821.849
807.631 855.620
807.672 887.636
807.713 917.523
807.754 944.858
807.795 969.437
807.836 990.832
807.877 1008.88
807.918 1023.25
807.959 1033.85
808.000 1040.50
808.027 1042.72
808.072 1042.50
808.116 1037.60
808.161 1028.12
808.205 1014.31
808.249 996.345
808.294 974.585
808.338 949.396
808.382 921.254
808.428 889.823
808.473 856.266
808.563 784.511
