Cd-106(n,tot) ENDFB-8.0
2972.84 2.31396
2973.34 2.28144
2973.84 2.25193
2974.34 2.22459
2975.12 2.18456
2975.90 2.14678
2976.68 2.11025
2977.45 2.07432
2978.23 2.03849
2979.01 2.00252
2979.79 1.96611
2980.57 1.92904
2981.52 1.88254
2982.48 1.83457
2983.43 1.78482
2984.38 1.73308
2985.33 1.67905
2986.29 1.62265
2987.24 1.56360
2988.19 1.50169
2989.14 1.43666
2990.09 1.36846
2991.05 1.29679
2992.00 1.22168
2992.95 1.14295
2993.90 1.06087
2994.38 1.01855
2994.86 0.975602
2995.33 0.932041
2995.81 0.887997
2996.42 0.831508
2997.02 0.775029
2997.63 0.719273
2998.23 0.665258
2998.84 0.614422
2999.14 0.590801
2999.45 0.568798
2999.75 0.548803
3000.05 0.531285
3000.35 0.516807
3000.66 0.506053
3000.90 0.500736
3001.13 0.498733
3001.37 0.500581
3001.61 0.506939
3001.85 0.518591
3002.09 0.536461
3002.32 0.561652
3002.44 0.577395
3002.56 0.595481
3002.69 0.618162
3002.82 0.644185
3002.95 0.673881
3003.08 0.707618
3003.21 0.745808
3003.34 0.788562
3003.50 0.850296
3003.67 0.921265
3003.83 1.00316
3003.99 1.09753
3004.15 1.20696
3004.32 1.33228
3004.40 1.40194
3004.48 1.47675
3004.56 1.55712
3004.64 1.64350
3004.77 1.79597
3004.90 1.96758
3004.96 2.06141
3005.03 2.16111
3005.09 2.26710
3005.16 2.37986
3005.22 2.49989
3005.29 2.62776
3005.35 2.76407
3005.42 2.90951
3005.48 3.06482
3005.55 3.23079
3005.61 3.40834
3005.68 3.59843
3005.74 3.78596
3005.80 3.98603
3005.86 4.19965
3005.92 4.42399
3005.98 4.66786
3006.04 4.92439
3006.10 5.20370
3006.16 5.49798
3006.22 5.81889
3006.28 6.15752
3006.34 6.52733
3006.39 6.91811
3006.45 7.34544
3006.51 7.79757
3006.57 8.29255
3006.63 8.81679
3006.69 9.39125
3006.75 10.0002
3006.81 10.6678
3006.87 11.3759
3006.93 12.1526
3006.99 12.9765
3007.05 13.8804
3007.11 14.8390
3007.17 15.8904
3007.23 17.0050
3007.29 18.2268
3007.35 19.5212
3007.41 20.9387
3007.47 22.4387
3007.52 24.0510
3007.58 25.7828
3007.64 27.6738
3007.70 29.7039
3007.76 31.8810
3007.82 34.1732
3007.88 36.6661
3007.94 39.2845
3008.00 42.1254
3008.06 45.1016
3008.12 48.3217
3008.18 51.6856
3008.24 55.3142
3008.30 59.0930
3008.36 63.1558
3008.42 67.3725
3008.48 71.8904
3008.54 76.5624
3008.60 81.5493
3008.66 86.6864
3008.72 92.1480
3008.77 97.7511
3008.83 103.683
3008.89 109.742
3009.01 122.620
3009.13 136.322
3009.25 150.754
3009.37 165.793
3009.49 181.289
3009.73 212.907
3009.85 228.600
3009.96 243.899
3010.07 257.110
3010.18 269.501
3010.28 281.020
3010.39 291.498
3010.50 300.938
3010.61 308.983
3010.71 315.504
3010.82 320.398
3010.93 323.570
3010.96 324.254
3011.08 325.127
3011.20 323.946
3011.32 320.755
3011.43 315.639
3011.52 310.723
3011.60 304.969
3011.69 298.392
3011.77 291.067
3011.94 275.017
3012.10 257.079
3012.34 228.932
3012.58 200.145
3012.75 180.676
3012.83 171.172
3012.91 162.031
3013.00 153.068
3013.08 144.530
3013.16 136.232
3013.24 128.393
3013.33 120.836
3013.41 113.751
3013.49 106.969
3013.57 100.652
3013.66 94.6440
3013.74 89.0808
3013.82 83.8783
3013.90 79.0244
3013.97 75.2538
3014.04 71.7555
3014.10 68.4160
3014.17 65.3245
3014.24 62.3792
3014.31 59.6572
3014.37 57.1045
3014.44 54.7117
3014.51 52.4374
3014.58 50.3394
3014.64 48.3461
3014.71 46.5076
3014.78 44.7607
3014.85 43.1489
3014.91 41.6384
3014.98 40.2221
3015.06 38.5885
3015.14 37.0952
3015.23 35.6952
3015.31 34.4124
3015.39 33.2065
3015.47 32.0983
3015.56 31.0656
3015.64 30.1015
3015.72 29.1894
3015.80 28.3457
3015.89 27.5448
3015.97 26.8015
3016.05 26.0934
3016.13 25.4340
3016.30 24.2221
3016.39 23.6110
3016.48 23.0341
3016.66 21.9718
3016.84 21.0159
3017.02 20.1510
3017.20 19.3642
3017.38 18.6454
3017.56 17.9860
3017.74 17.3820
3017.90 16.8658
3018.07 16.3846
3018.23 15.9347
3018.40 15.5159
3018.56 15.1202
3018.73 14.7481
3019.05 14.0687
3019.38 13.4597
3019.71 12.9142
3020.04 12.4199
3020.37 11.9726
3020.70 11.5637
3021.03 11.1906
3021.36 10.8470
3021.69 10.5313
3022.02 10.2387
3022.35 9.96831
3022.68 9.71628
3023.01 9.48221
3023.55 9.13088
3024.09 8.81562
3024.63 8.53064
3025.17 8.27179
3025.71 8.03519
3026.24 7.81889
3026.78 7.62005
3027.32 7.43665
3027.98 7.23090
3028.64 7.04300
3029.30 6.87072
3029.96 6.71215
3030.62 6.56572
3031.28 6.43006
3031.94 6.30401
3032.59 6.18655
3033.43 6.04810
3034.27 5.92064
3035.11 5.80292
3035.95 5.69382
3037.63 5.49775
3039.31 5.32612
3040.62 5.20535
3041.94 5.09512
3043.26 4.99398
3044.58 4.90073
3045.90 4.81438
3047.21 4.73408
3049.85 4.58885
3052.01 4.48274
3054.16 4.38602
3056.32 4.29723
3058.48 4.21523
3059.62 4.17441
3060.75 4.13523
3061.89 4.09761
3063.03 4.06170
3064.17 4.02764
3065.31 3.99600
3065.88 3.98140
3066.45 3.96802
3067.02 3.95646
3067.30 3.95176
3067.59 3.94826
3067.78 3.94690
3067.98 3.94682
3068.17 3.94863
3068.36 3.95322
3068.56 3.96203
3068.75 3.97708
3068.85 3.98789
3068.95 4.00131
3069.05 4.01800
3069.14 4.03857
3069.24 4.06402
3069.34 4.09467
3069.44 4.13210
3069.53 4.17657
3069.63 4.23017
3069.73 4.29307
3069.83 4.36708
3069.92 4.45362
3070.02 4.55529
3070.12 4.67151
3070.21 4.80475
3070.31 4.95647
3070.41 5.12993
3070.51 5.32284
3070.60 5.53789
3070.70 5.77589
3070.77 5.95669
3070.84 6.14614
3070.90 6.34987
3070.97 6.56173
3071.04 6.78778
3071.11 7.02099
3071.17 7.26781
3071.24 7.52032
3071.38 8.05397
3071.51 8.61402
3071.78 9.76685
3071.91 10.3093
3072.03 10.8270
3072.16 11.3116
3072.29 11.7505
3072.42 12.1318
3072.48 12.2985
3072.54 12.4444
3072.62 12.6002
3072.70 12.7241
3072.78 12.8172
3072.86 12.8695
3072.93 12.8908
3072.95 12.8913
3072.95 12.8912
3072.96 12.8906
3072.97 12.8896
3072.98 12.8867
3073.02 12.8761
3073.07 12.8439
3073.16 12.7641
3073.27 12.5917
3073.37 12.3889
3073.47 12.1393
3073.56 11.8726
3073.65 11.5740
3073.74 11.2478
3073.83 10.8984
3073.95 10.4269
3074.07 9.93505
3074.30 8.93195
3074.41 8.43352
3074.53 7.95277
3074.64 7.48751
3074.76 7.05073
3074.83 6.79493
3074.90 6.55392
3074.97 6.32449
3075.04 6.10701
3075.11 5.89883
3075.18 5.70590
3075.25 5.52517
3075.32 5.35651
3075.39 5.19752
3075.46 5.05237
3075.53 4.91835
3075.60 4.79503
3075.67 4.68192
3075.74 4.57851
3075.81 4.48426
3075.88 4.39861
3075.95 4.31994
3076.02 4.24990
3076.09 4.18676
3076.16 4.12998
3076.23 4.07835
3076.30 4.03281
3076.44 3.95578
3076.58 3.89421
3076.72 3.84586
3076.86 3.80763
3077.00 3.77732
3077.12 3.75629
3077.24 3.73885
3077.36 3.72425
3077.48 3.71188
3077.72 3.69202
3077.96 3.67657
3078.20 3.66370
3078.44 3.65254
3078.92 3.63304
3079.40 3.61572
3079.88 3.59966
3080.84 3.56982
3081.80 3.54181
3082.75 3.51488
3083.71 3.48861
3084.67 3.46278
3085.99 3.42756
3087.31 3.39261
3089.95 3.32275
3091.34 3.28582
3092.73 3.24857
3094.12 3.21093
3095.51 3.17288
3096.89 3.13436
3098.28 3.09554
3099.67 3.05684
3100.36 3.03789
3101.06 3.01976
3101.54 3.00834
3101.78 3.00336
3102.01 2.99931
3102.25 2.99676
3102.49 2.99673
3102.61 2.99813
3102.73 3.00084
3102.85 3.00522
3102.97 3.01161
3103.09 3.02067
3103.21 3.03295
3103.33 3.04920
3103.45 3.07009
3103.57 3.09692
3103.69 3.13064
3103.81 3.17248
3103.93 3.22326
3104.05 3.28520
3104.17 3.35933
3104.29 3.44704
3104.41 3.54872
3104.53 3.66725
3104.65 3.80278
3104.77 3.95594
3104.89 4.12547
3104.99 4.27975
3105.09 4.44562
3105.19 4.62240
3105.28 4.80907
3105.38 5.00434
3105.48 5.20658
3105.68 5.62399
3105.84 5.95690
3105.99 6.27979
3106.15 6.58100
3106.23 6.72062
3106.31 6.84871
3106.38 6.96148
3106.46 7.06163
3106.53 7.14975
3106.61 7.22494
3106.68 7.29007
3106.76 7.33830
3106.85 7.37361
3106.93 7.38547
3106.96 7.38558
3106.96 7.38533
3106.98 7.38405
3107.00 7.38196
3107.03 7.37558
3107.12 7.34363
3107.23 7.27612
3107.33 7.17846
3107.44 7.05262
3107.51 6.96059
3107.57 6.85921
3107.71 6.63335
3107.84 6.38038
3107.97 6.10735
3108.14 5.74282
3108.31 5.37179
3108.48 5.00712
3108.57 4.82962
3108.65 4.65963
3108.73 4.49407
3108.82 4.33763
3108.90 4.18721
3108.99 4.04683
3109.07 3.91345
3109.16 3.79039
3109.24 3.67476
3109.33 3.56922
3109.41 3.47549
3109.49 3.39046
3109.57 3.31263
3109.65 3.24168
3109.73 3.17724
3109.81 3.11894
3109.89 3.06635
3109.97 3.01907
3110.05 2.97618
3110.13 2.93831
3110.29 2.87441
3110.45 2.82378
3110.61 2.78375
3110.77 2.75183
3110.93 2.72648
3111.09 2.70592
3111.25 2.68891
3111.41 2.67450
3111.57 2.66198
3111.89 2.64057
3112.21 2.62188
3112.53 2.60462
3113.17 2.57176
3113.81 2.53962
3114.45 2.50750
3115.23 2.46770
3116.02 2.42698
3117.58 2.34188
3119.15 2.25063
3120.72 2.15193
3121.50 2.09929
3122.28 2.04434
3123.07 1.98682
3123.85 1.92653
3124.63 1.86325
3125.41 1.79676
3126.20 1.72685
3126.98 1.65330
3127.76 1.57590
3128.55 1.49449
3129.33 1.40896
3130.11 1.31934
3130.90 1.22587
3131.29 1.17779
3131.68 1.12913
3132.07 1.07982
3132.46 1.03032
3132.85 0.980700
3133.24 0.931630
3133.67 0.879064
3134.10 0.828786
3134.53 0.782037
3134.95 0.740709
3135.38 0.707454
3135.59 0.694947
3135.81 0.686031
3136.02 0.681360
3136.23 0.681862
3136.45 0.688633
3136.66 0.702941
3136.80 0.716533
3136.93 0.734097
3137.06 0.756457
3137.20 0.783924
3137.33 0.817671
3137.46 0.858080
3137.60 0.906811
3137.73 0.964379
3137.89 1.04847
3138.01 1.12051
3138.12 1.20300
3138.20 1.26437
3138.27 1.33186
3138.35 1.40609
3138.42 1.48664
3138.50 1.57646
3138.58 1.67405
3138.65 1.78302
3138.73 1.90162
3138.79 2.01786
3138.86 2.14485
3138.93 2.28368
3138.99 2.43320
3139.06 2.59928
3139.13 2.78126
3139.19 2.98081
3139.26 3.19635
3139.33 3.43643
3139.39 3.70019
3139.46 3.99012
3139.53 4.30396
3139.59 4.65420
3139.66 5.03958
3139.73 5.46373
3139.79 5.92326
3139.84 6.29363
3139.89 6.69086
3139.94 7.11687
3139.99 7.57367
3140.04 8.06338
3140.09 8.58825
3140.14 9.15063
3140.19 9.75301
3140.24 10.3980
3140.28 11.0883
3140.33 11.8267
3140.38 12.6163
3140.43 13.4600
3140.48 14.3611
3140.53 15.3228
3140.58 16.3270
3140.62 17.2131
3140.66 18.1461
3140.70 19.1278
3140.74 20.1605
3140.78 21.2459
3140.82 22.3863
3140.86 23.5836
3140.90 24.8398
3140.94 26.1572
3140.98 27.5376
3141.02 28.9833
3141.06 30.4961
3141.10 32.0780
3141.14 33.7311
3141.18 35.4573
3141.22 37.2583
3141.27 39.6176
3141.32 42.0491
3141.37 44.6017
3141.41 47.2781
3141.46 50.0806
3141.51 53.0114
3141.56 56.0721
3141.61 59.2642
3141.66 62.5886
3141.71 66.0458
3141.76 69.6358
3141.81 73.3583
3141.90 81.1959
3142.00 89.4560
3142.10 98.2843
3142.20 107.563
3142.30 117.246
3142.39 127.173
3142.59 147.986
3142.78 169.128
3142.98 190.009
3143.08 200.030
3143.18 209.618
3143.31 221.728
3143.44 232.546
3143.53 238.866
3143.62 244.439
3143.71 249.208
3143.79 253.081
3143.88 256.137
3143.97 258.228
3144.00 258.725
3144.10 259.578
3144.19 259.275
3144.29 257.830
3144.39 255.306
3144.52 250.051
3144.65 242.932
3144.78 234.654
3144.91 225.100
3145.02 215.451
3145.14 205.200
3145.37 183.269
3145.62 158.455
3145.75 146.260
3145.88 134.430
3146.01 123.010
3146.13 112.284
3146.20 107.132
3146.26 102.237
3146.32 97.4468
3146.39 92.9164
3146.45 88.5042
3146.51 84.3490
3146.58 80.3189
3146.64 76.5385
3146.71 72.8856
3146.77 69.4712
3146.83 66.1831
3146.90 63.1195
3146.96 60.1780
3147.02 57.4448
3147.09 54.8273
3147.15 52.4009
3147.21 50.0822
3147.28 47.9370
3147.34 45.8904
3147.40 43.9998
3147.47 42.1984
3147.53 40.5105
3147.60 38.9295
3147.66 37.4714
3147.72 36.0837
3147.79 34.8040
3147.85 33.5860
3147.91 32.4624
3147.98 31.3925
3148.04 30.3896
3148.10 29.4490
3148.17 28.5798
3148.23 27.7501
3148.29 26.9823
3148.36 26.2482
3148.42 25.5675
3148.51 24.6905
3148.60 23.8799
3148.68 23.1292
3148.77 22.4401
3148.86 21.7915
3148.94 21.1936
3149.03 20.6284
3149.11 20.1051
3149.20 19.6084
3149.29 19.1467
3149.46 18.2959
3149.63 17.5352
3149.81 16.8503
3149.93 16.3856
3150.06 15.9557
3150.19 15.5536
3150.32 15.1766
3150.57 14.4886
3150.82 13.8762
3151.08 13.3271
3151.33 12.8319
3151.59 12.3829
3151.84 11.9738
3152.09 11.5981
3152.35 11.2545
3152.60 10.9378
3152.86 10.6450
3153.11 10.3724
3153.37 10.1200
3153.62 9.88470
3153.87 9.66480
3154.36 9.28182
3154.84 8.94214
3155.33 8.63817
3155.81 8.36456
3156.30 8.11696
3156.78 7.89182
3157.27 7.68622
3157.75 7.49771
3158.26 7.31601
3158.77 7.14916
3159.28 6.99483
3159.79 6.85217
3160.81 6.59592
3161.82 6.37266
3162.61 6.21853
3163.39 6.07833
3164.18 5.94986
3164.96 5.83188
3165.75 5.72281
3166.53 5.62188
3168.10 5.44061
3169.12 5.33566
3170.14 5.23902
3172.17 5.06677
3174.20 4.91726
3176.24 4.78577
3177.81 4.69425
3179.38 4.61018
3180.95 4.53250
3182.52 4.46019
3185.66 4.32919
3188.81 4.21291
3192.87 4.07909
3196.94 3.95954
3201.00 3.85061
3205.07 3.74967
3209.88 3.63805
3214.68 3.53211
3219.49 3.43000
3224.29 3.33015
3228.36 3.24638
3232.43 3.16252
3236.49 3.07786
3240.56 2.99173
3244.62 2.90345
3248.69 2.81238
3252.76 2.71777
3256.82 2.61887
3261.63 2.49529
3266.43 2.36315
3271.24 2.22023
3273.64 2.14415
3276.04 2.06464
3278.08 1.99436
3280.11 1.92119
3282.14 1.84488
3284.18 1.76520
3286.21 1.68190
3288.24 1.59474
3290.28 1.50348
3292.31 1.40788
3294.90 1.27963
3296.19 1.21270
3297.49 1.14389
3298.78 1.07317
3300.07 1.00061
3301.37 0.926347
3302.66 0.850627
3303.95 0.773630
3305.25 0.695865
3306.54 0.617967
3307.84 0.540836
3309.13 0.465575
3309.78 0.429216
3310.42 0.394077
3311.07 0.360495
3311.72 0.328866
3312.36 0.299667
3313.01 0.273519
3313.40 0.259374
3313.80 0.246783
3314.19 0.235950
3314.58 0.227126
3314.97 0.220524
3315.37 0.216459
3315.76 0.215259
3315.96 0.215846
3316.15 0.217287
3316.34 0.219479
3316.52 0.222529
3316.71 0.226487
3316.89 0.231407
3317.05 0.236550
3317.22 0.242515
3317.38 0.249346
3317.54 0.257035
3317.76 0.269082
3317.98 0.282955
3318.20 0.298919
3318.42 0.316975
3318.64 0.337447
3318.86 0.360322
3319.08 0.385872
3319.29 0.414298
3319.55 0.451310
3319.80 0.492718
3320.06 0.539066
3320.31 0.590804
3320.57 0.648426
3320.82 0.712479
3321.07 0.783570
3321.33 0.862370
3321.58 0.949985
3321.84 1.04656
3322.09 1.15335
3322.22 1.21089
3322.34 1.27138
3322.47 1.33497
3322.60 1.40181
3322.73 1.47208
3322.85 1.54594
3322.98 1.62359
3323.11 1.70522
3323.23 1.79105
3323.36 1.88129
3323.49 1.97697
3323.62 2.07682
3323.74 2.18187
3323.87 2.29238
3324.00 2.40868
3324.12 2.53108
3324.25 2.65995
3324.38 2.79564
3324.51 2.93973
3324.63 3.09039
3324.76 3.24917
3324.89 3.41658
3325.01 3.59313
3325.14 3.77940
3325.27 3.97600
3325.39 4.18359
3325.52 4.40465
3325.65 4.63650
3325.78 4.88164
3325.90 5.14098
3326.03 5.41547
3326.16 5.70618
3326.28 6.01422
3326.41 6.34086
3326.54 6.68742
3326.67 7.05538
3326.79 7.44634
3326.92 7.86205
3327.05 8.30442
3327.17 8.77556
3327.30 9.27777
3327.43 9.81359
3327.52 10.2289
3327.61 10.6601
3327.71 11.1179
3327.80 11.5937
3327.89 12.0994
3327.98 12.6257
3328.08 13.1857
3328.17 13.7692
3328.26 14.3910
3328.35 15.0398
3328.45 15.7320
3328.54 16.4553
3328.63 17.2282
3328.72 18.0370
3328.81 18.8930
3328.91 19.7997
3329.03 21.1416
3329.16 22.5982
3329.29 24.1819
3329.41 25.9064
3329.54 27.7873
3329.67 29.8420
3329.80 32.0899
3329.92 34.5528
3330.05 37.2549
3330.18 40.2231
3330.30 43.4872
3330.43 47.0801
3330.49 49.0265
3330.56 51.0376
3330.62 53.1824
3330.68 55.3989
3330.75 57.7629
3330.81 60.2061
3330.88 62.8118
3330.94 65.5044
3331.00 68.3755
3331.07 71.3898
3331.13 74.5537
3331.19 77.8207
3331.26 81.3012
3331.32 84.8928
3331.38 88.7162
3331.45 92.6583
3331.51 96.8511
3331.58 101.240
3331.70 110.554
3331.83 120.713
3331.96 131.759
3332.08 143.728
3332.21 156.647
3332.34 170.533
3332.46 185.388
3332.59 201.198
3332.72 217.932
3332.85 235.538
3332.97 253.796
3333.10 272.442
3333.22 291.492
3333.34 311.124
3333.47 330.872
3333.59 350.885
3333.71 370.653
3333.96 409.129
3334.09 429.000
3334.23 447.740
3334.36 465.066
3334.49 480.705
3334.63 494.406
3334.76 505.942
3334.90 515.119
3335.03 521.785
3335.14 525.348
3335.26 527.086
3335.38 526.698
3335.50 524.201
3335.62 519.691
3335.69 515.690
3335.77 510.953
3335.86 504.294
3335.92 499.084
3336.00 491.894
3336.03 489.376
3336.12 479.895
3336.19 471.894
3336.26 463.670
3336.39 447.233
3336.51 432.266
3336.62 416.633
3336.72 402.100
3336.82 387.279
3337.02 357.220
3337.36 307.155
3337.53 283.350
3337.70 260.714
3337.82 245.800
3337.94 231.713
3338.06 218.355
3338.17 205.744
3338.23 199.669
3338.29 193.784
3338.35 188.089
3338.41 182.673
3338.47 177.349
3338.52 172.292
3338.58 167.327
3338.64 162.617
3338.71 157.155
3338.78 152.002
3338.85 147.072
3338.92 142.356
3338.99 137.784
3339.06 133.479
3339.13 129.365
3339.20 125.436
3339.27 121.630
3339.33 118.047
3339.40 114.625
3339.47 111.357
3339.54 108.234
3339.61 105.251
3339.68 102.399
3339.75 99.6727
3339.81 97.4362
3339.87 95.2828
3339.93 93.2089
3339.98 91.2442
3340.10 87.4914
3340.22 83.9994
3340.33 80.7456
3340.45 77.7091
3340.57 74.8711
3340.69 72.2147
3340.80 69.7245
3340.92 67.3864
3341.04 65.1880
3341.15 63.1180
3341.27 61.1660
3341.39 59.3230
3341.50 57.5805
3341.62 55.9309
3341.74 54.3545
3341.86 52.8716
3341.97 51.4629
3342.09 50.1232
3342.32 47.6326
3342.56 45.3667
3342.79 43.2894
3343.03 41.3947
3343.26 39.6536
3343.50 38.0488
3343.69 36.8236
3343.88 35.6731
3344.07 34.5909
3344.26 33.5767
3344.45 32.6147
3344.65 31.7105
3344.84 30.8504
3345.03 30.0398
3345.41 28.5366
3345.79 27.1778
3346.18 25.9444
3346.56 24.8203
3347.03 23.5736
3347.50 22.4528
3347.97 21.4363
3348.43 20.5145
3348.90 19.6717
3349.37 18.9017
3349.84 18.1927
3350.31 17.5408
3350.86 16.8325
3351.42 16.1858
3351.97 15.5913
3352.52 15.0450
3353.08 14.5395
3353.63 14.0721
3354.18 13.6371
3354.74 13.2327
3355.67 12.6070
3356.61 12.0464
3357.55 11.5413
3358.48 11.0838
3359.42 10.6674
3360.36 10.2867
3361.30 9.93703
3362.23 9.61505
3363.17 9.31681
3364.11 9.03990
3365.04 8.78199
3365.98 8.54132
3366.92 8.31564
3367.85 8.10376
3368.79 7.90443
3369.73 7.71681
3370.36 7.59494
3371.00 7.47795
3371.64 7.36578
3372.28 7.25867
3372.92 7.15654
3373.56 7.06028
3373.88 7.01479
3374.20 6.97185
3374.52 6.93231
3374.84 6.89812
3375.01 6.88322
3375.18 6.87191
3375.35 6.86540
3375.52 6.86561
3375.69 6.87508
3375.86 6.89705
3375.94 6.91407
3376.03 6.93594
3376.11 6.96343
3376.20 6.99735
3376.28 7.03915
3376.37 7.08888
3376.45 7.14809
3376.54 7.21797
3376.62 7.29981
3376.71 7.39497
3376.79 7.50491
3376.88 7.63113
3376.97 7.77698
3377.05 7.94066
3377.14 8.12534
3377.22 8.33258
3377.31 8.56386
3377.39 8.82059
3377.48 9.10402
3377.56 9.41524
3377.65 9.75931
3377.73 10.1288
3377.82 10.5279
3377.90 10.9565
3377.99 11.4197
3378.07 11.9059
3378.16 12.4188
3378.24 12.9568
3378.34 13.5914
3378.43 14.2506
3378.63 15.6151
3378.82 17.0153
3379.01 18.3778
3379.11 19.0704
3379.21 19.7193
3379.31 20.3215
3379.41 20.8675
3379.53 21.4179
3379.65 21.8683
3379.76 22.2082
3379.85 22.3893
3379.91 22.4685
3379.98 22.5203
3380.00 22.5271
3380.04 22.5303
3380.05 22.5298
3380.06 22.5277
3380.07 22.5251
3380.08 22.5171
3380.12 22.4919
3380.19 22.4097
3380.26 22.2807
3380.36 22.0381
3380.43 21.8100
3380.50 21.5420
3380.63 20.9560
3380.75 20.2591
3380.87 19.5530
3380.98 18.7857
3381.10 17.9717
3381.21 17.1257
3381.43 15.4849
3381.65 13.8772
3381.76 13.1028
3381.87 12.3673
3381.97 11.6629
3382.08 11.0071
3382.15 10.6171
3382.22 10.2507
3382.28 9.90253
3382.35 9.57266
3382.42 9.26111
3382.49 8.96778
3382.55 8.69241
3382.62 8.43465
3382.69 8.19405
3382.75 7.97008
3382.82 7.76214
3382.89 7.56956
3382.95 7.39165
3383.02 7.22767
3383.09 7.07686
3383.16 6.93846
3383.22 6.80989
3383.29 6.69415
3383.36 6.58850
3383.42 6.49222
3383.49 6.40458
3383.56 6.32489
3383.63 6.25250
3383.69 6.18678
3383.83 6.07300
3383.96 5.97925
3384.09 5.90179
3384.23 5.83742
3384.33 5.79515
3384.43 5.75836
3384.64 5.69661
3384.84 5.64619
3385.05 5.60384
3385.25 5.56659
3385.46 5.53307
3385.86 5.47248
3386.27 5.41700
3386.68 5.36449
3387.09 5.31394
3387.50 5.26493
3388.32 5.16976
3389.14 5.07754
3389.95 4.98738
3390.77 4.89884
3391.79 4.78960
3392.81 4.68147
3393.84 4.57398
3394.86 4.46678
3395.98 4.34873
3397.11 4.23032
3398.23 4.11104
3399.36 3.99053
3400.48 3.86827
3401.60 3.74409
3402.73 3.61750
3403.85 3.48808
3404.98 3.35529
3406.10 3.21892
3407.23 3.07841
3408.35 2.93330
3409.47 2.78311
3410.60 2.62740
3411.72 2.46575
3412.85 2.29783
3413.97 2.12321
3414.53 2.03350
3415.09 1.94218
3415.66 1.84914
3416.22 1.75484
3416.78 1.65927
3417.34 1.56266
3417.91 1.46518
3418.47 1.36761
3419.03 1.27041
3419.59 1.17440
3420.15 1.08070
3420.72 0.990822
3421.28 0.906808
3421.56 0.867832
3421.84 0.831436
3422.17 0.792356
3422.51 0.758736
3422.84 0.731689
3423.17 0.712730
3423.50 0.703724
3423.67 0.703656
3423.83 0.706985
3424.00 0.714091
3424.17 0.725401
3424.33 0.741392
3424.50 0.762606
3424.74 0.804366
3424.86 0.830738
3424.98 0.860881
3425.07 0.885789
3425.29 0.957650
3425.48 1.03225
3425.66 1.12130
3425.85 1.22697
3425.94 1.28718
3426.03 1.35188
3426.17 1.46189
3426.31 1.58556
3426.45 1.72651
3426.59 1.88493
3426.73 2.06562
3426.80 2.16413
3426.87 2.26904
3426.94 2.38244
3427.01 2.50166
3427.08 2.62878
3427.15 2.76440
3427.23 2.91132
3427.30 3.06612
3427.37 3.23403
3427.44 3.41120
3427.51 3.60366
3427.58 3.80704
3427.65 4.02510
3427.72 4.25909
3427.79 4.51411
3427.86 4.78449
3427.93 5.07536
3428.00 5.38853
3428.07 5.73099
3428.14 6.09528
3428.21 6.48844
3428.28 6.91306
3428.33 7.22386
3428.38 7.55176
3428.42 7.89778
3428.47 8.26304
3428.52 8.64868
3428.57 9.05594
3428.62 9.48610
3428.66 9.93080
3428.71 10.4104
3428.76 10.9171
3428.81 11.4526
3428.85 12.0185
3428.90 12.6165
3428.95 13.2485
3429.00 13.9163
3429.05 14.6068
3429.12 15.7230
3429.19 16.9155
3429.26 18.2064
3429.33 19.6031
3429.40 21.1356
3429.47 22.7688
3429.54 24.5316
3429.61 26.4324
3429.68 28.5101
3429.75 30.7149
3429.82 33.1187
3429.89 35.6625
3429.96 38.4277
3430.03 41.3447
3430.10 44.4590
3430.17 47.7779
3430.24 51.3604
3430.31 55.1114
3430.38 59.0853
3430.45 63.2861
3430.52 67.7168
3430.59 72.3793
3430.66 77.2737
3430.73 82.3988
3430.80 87.8296
3430.87 93.4083
3430.94 99.2870
3431.01 105.291
3431.15 117.966
3431.29 131.217
3431.44 145.079
3431.58 159.166
3431.86 187.495
3432.02 203.574
3432.19 218.588
3432.33 230.070
3432.47 240.183
3432.59 247.570
3432.71 253.627
3432.83 258.241
3432.95 261.324
3433.02 262.436
3433.10 262.933
3433.22 262.452
3433.34 260.376
3433.46 256.754
3433.58 251.670
3433.66 247.021
3433.75 241.687
3433.84 235.730
3433.93 229.297
3434.10 215.445
3434.27 200.484
3434.46 183.479
3434.65 166.567
3434.82 151.739
3434.91 144.763
3434.99 138.160
3435.08 131.988
3435.16 126.297
3435.25 121.134
3435.33 116.589
3435.39 113.960
3435.44 111.627
3435.50 109.509
3435.55 107.690
3435.61 106.106
3435.66 104.820
3435.72 103.786
3435.77 103.044
3435.86 102.422
3435.94 102.486
3436.03 103.227
3436.11 104.611
3436.20 106.650
3436.29 109.304
3436.37 112.540
3436.46 116.320
3436.57 121.821
3436.64 126.194
3436.72 130.884
3436.81 136.369
3436.89 142.053
3437.07 154.089
3437.24 166.302
3437.41 178.264
3437.49 183.947
3437.58 189.280
3437.68 194.945
3437.77 200.079
3437.90 206.038
3438.03 210.704
3438.11 212.883
3438.19 214.540
3438.27 215.651
3438.35 216.237
3438.43 216.280
3438.50 215.806
3438.58 214.824
3438.66 213.348
3438.74 211.395
3438.81 208.952
3438.89 206.106
3439.05 199.183
3439.13 194.785
3439.22 190.019
3439.38 179.643
3439.54 169.281
3439.70 158.472
3439.85 147.497
3440.01 136.675
3440.09 131.328
3440.16 126.078
3440.24 120.947
3440.32 116.013
3440.40 111.165
3440.47 106.478
3440.55 101.964
3440.63 97.6836
3440.70 93.8962
3440.77 90.2643
