Ru-100(n,g) ENDFB-8.0
4364.47 10.7487
4364.58 11.1731
4364.68 11.5637
4364.79 11.9081
4364.90 12.2234
4365.02 12.4804
4365.15 12.7092
4365.23 12.7926
4365.30 12.8430
4365.37 12.8684
4365.40 12.8708
4365.40 12.8707
4365.41 12.8703
4365.42 12.8695
4365.44 12.8670
4365.47 12.8574
4365.52 12.8305
4365.58 12.7863
4365.68 12.6652
4365.75 12.5351
4365.83 12.3770
4365.97 12.0268
4366.10 11.5987
4366.24 11.0961
4366.38 10.5372
4366.51 9.92540
4366.65 9.28185
4366.94 7.83435
4367.23 6.39282
4367.38 5.69975
4367.53 5.03946
4367.60 4.72392
4367.67 4.41911
4367.74 4.12562
4367.82 3.84771
4367.91 3.50986
4368.00 3.19519
4368.09 2.90017
4368.18 2.62480
4368.27 2.36894
4368.36 2.13222
4368.45 1.91414
4368.55 1.71407
4368.64 1.52935
4368.73 1.36317
4368.82 1.21255
4368.91 1.07653
4369.00 0.954177
4369.09 0.844504
4369.18 0.746550
4369.27 0.659362
4369.38 0.567025
4369.49 0.488174
4369.60 0.420469
4369.71 0.362573
4369.82 0.312836
4369.93 0.271029
4370.04 0.235647
4370.15 0.205782
4370.29 0.173033
4370.44 0.147080
4370.59 0.126535
4370.73 0.110361
4370.89 0.0967114
4371.04 0.0859652
4371.20 0.0774358
4371.35 0.0705927
4371.66 0.0604419
4371.97 0.0533404
4372.28 0.0480156
4372.59 0.0438137
4373.21 0.0374353
4373.83 0.0326792
4374.45 0.0289582
4375.07 0.0259473
4375.69 0.0234648
4376.93 0.0196030
4378.17 0.0167499
4379.40 0.0145660
4380.64 0.0128505
4382.90 0.0105226
4385.16 0.00884199
4387.42 0.00757905
4389.68 0.00660554
4391.94 0.00583816
4394.20 0.00523103
4398.72 0.00429513
4403.23 0.00362513
4407.75 0.00313093
4412.27 0.00275457
4416.79 0.00246067
4421.45 0.00222200
4428.45 0.00195190
4435.44 0.00174505
4442.44 0.00158492
4449.44 0.00146338
4463.43 0.00130729
4477.42 0.00123921
4486.75 0.00126461
4491.99 0.00133235
4494.62 0.00139589
4497.24 0.00149049
4499.86 0.00165037
4501.18 0.00176967
4502.49 0.00193340
4503.80 0.00216682
4505.11 0.00251337
4505.77 0.00275444
4506.42 0.00306583
4507.08 0.00348420
4507.73 0.00409086
4508.01 0.00444715
4508.28 0.00490866
4508.55 0.00554158
4508.83 0.00644692
4508.96 0.00705591
4509.10 0.00780753
4509.24 0.00874125
4509.37 0.00989704
4509.51 0.0113530
4509.65 0.0131622
4509.78 0.0154429
4509.92 0.0182710
4510.06 0.0218197
4510.19 0.0262262
4510.33 0.0316722
4510.47 0.0383123
4510.60 0.0464790
4510.74 0.0563123
4510.88 0.0682442
4511.01 0.0824073
4511.15 0.0993369
4511.29 0.119277
4511.42 0.142570
4511.56 0.169334
4511.70 0.200269
4511.83 0.235188
4511.97 0.274817
4512.11 0.318716
4512.31 0.391992
4512.51 0.474564
4512.71 0.566385
4512.91 0.665016
4513.31 0.875096
4513.51 0.979767
4513.71 1.07945
4513.86 1.15077
4514.02 1.21490
4514.17 1.27014
4514.33 1.31495
4514.48 1.34649
4514.62 1.36674
4514.73 1.37437
4514.80 1.37577
4514.81 1.37576
4514.82 1.37560
4514.84 1.37524
4514.88 1.37390
4515.00 1.36451
4515.12 1.34738
4515.24 1.32302
4515.38 1.28306
4515.53 1.23378
4515.68 1.17614
4515.82 1.11155
4516.00 1.02755
4516.17 0.938896
4516.52 0.755707
4516.69 0.665715
4516.86 0.580020
4517.04 0.499105
4517.21 0.424977
4517.34 0.374615
4517.47 0.328252
4517.59 0.285953
4517.72 0.247694
4517.85 0.213381
4517.98 0.182859
4518.11 0.155927
4518.23 0.132345
4518.36 0.111855
4518.49 0.0941811
4518.62 0.0790460
4518.75 0.0661743
4518.87 0.0553005
4519.00 0.0461732
4519.13 0.0385582
4519.26 0.0322861
4519.39 0.0270657
4519.51 0.0227786
4519.64 0.0192730
4519.77 0.0164167
4519.90 0.0140960
4520.03 0.0122141
4520.15 0.0106895
4520.28 0.00946265
4520.41 0.00845826
4520.54 0.00764069
4520.79 0.00642238
4521.05 0.00558589
4521.30 0.00499198
4521.57 0.00453476
4521.83 0.00418223
4522.36 0.00366346
4522.89 0.00328900
4523.42 0.00300133
4524.48 0.00258535
4525.54 0.00230332
4526.60 0.00210349
4527.66 0.00195731
4529.78 0.00176181
4531.90 0.00164661
4534.02 0.00158289
4538.26 0.00153521
4542.49 0.00155744
4546.73 0.00163646
4550.97 0.00177479
4555.21 0.00198913
4559.45 0.00230674
4561.57 0.00253201
4563.69 0.00281821
4565.81 0.00318765
4567.92 0.00367427
4570.04 0.00432692
4572.16 0.00523138
4573.48 0.00599116
4574.79 0.00697244
4576.11 0.00826882
4577.42 0.0100310
4578.08 0.0111607
4578.74 0.0125148
4579.40 0.0141594
4580.05 0.0161866
4580.71 0.0187444
4581.37 0.0220458
4582.03 0.0264787
4582.36 0.0293339
4582.68 0.0328240
4582.96 0.0364536
4583.23 0.0410547
4583.51 0.0471346
4583.78 0.0555267
4584.05 0.0675813
4584.19 0.0756111
4584.33 0.0854401
4584.47 0.0975200
4584.60 0.112403
4584.74 0.130757
4584.88 0.153384
4585.01 0.181233
4585.15 0.215421
4585.29 0.257239
4585.42 0.308164
4585.56 0.369864
4585.70 0.444195
4585.84 0.533186
4585.97 0.639019
4586.11 0.763991
4586.25 0.910470
4586.38 1.08083
4586.45 1.17641
4586.52 1.27737
4586.59 1.38695
4586.66 1.50222
4586.73 1.62680
4586.79 1.75726
4586.86 1.89763
4586.93 2.04397
4587.00 2.20069
4587.07 2.36332
4587.16 2.58326
4587.24 2.81646
4587.33 3.06272
4587.42 3.31868
4587.50 3.58978
4587.59 3.87249
4587.68 4.16599
4587.76 4.46577
4587.94 5.09690
4588.11 5.74760
4588.46 7.06628
4588.60 7.60510
4588.75 8.11307
4588.90 8.58314
4589.04 9.00479
4589.20 9.39078
4589.28 9.55548
4589.35 9.69803
4589.43 9.82681
4589.52 9.93087
4589.62 10.0231
4589.69 10.0658
4589.78 10.0889
4589.80 10.0901
4589.86 10.0818
4589.95 10.0479
4590.02 9.99170
4590.16 9.84081
4590.27 9.66294
4590.38 9.44140
4590.48 9.19688
4590.59 8.91989
4590.69 8.61382
4590.80 8.28235
4590.91 7.90169
4591.02 7.50469
4591.25 6.67138
4591.47 5.81711
4591.70 4.97633
4591.87 4.36868
4591.95 4.07879
4592.03 3.79833
4592.12 3.52814
4592.20 3.26891
4592.29 3.02119
4592.37 2.78539
4592.45 2.55920
4592.54 2.34812
4592.62 2.14944
4592.71 1.96312
4592.79 1.78899
4592.87 1.62681
4592.96 1.47628
4593.04 1.33701
4593.13 1.20713
4593.21 1.08921
4593.30 0.981164
4593.38 0.882462
4593.46 0.792567
4593.55 0.710931
4593.63 0.637007
4593.72 0.570250
4593.80 0.510127
4593.88 0.456119
4594.05 0.364467
4594.22 0.291551
4594.39 0.234025
4594.50 0.202508
4594.61 0.176060
4594.72 0.153700
4594.84 0.134829
4594.95 0.118920
4595.06 0.105515
4595.28 0.0846868
4595.41 0.0756509
4595.54 0.0682119
4595.79 0.0567967
4596.04 0.0486185
4596.29 0.0426122
4596.55 0.0379997
4596.80 0.0343561
4597.30 0.0288581
4597.81 0.0248094
4598.31 0.0216667
4598.82 0.0191352
4599.32 0.0170615
4600.33 0.0138697
4601.34 0.0115542
4602.35 0.00981884
4603.36 0.00848499
4604.98 0.00690236
4606.61 0.00577176
4608.24 0.00493264
4609.86 0.00429604
4611.49 0.00380258
4613.11 0.00341397
4616.36 0.00285747
4619.62 0.00247488
4622.87 0.00220741
4626.12 0.00201833
4629.37 0.00188406
4632.96 0.00178436
4640.13 0.00168439
4645.51 0.00167680
4650.90 0.00171992
4656.28 0.00181355
4661.66 0.00196588
4665.47 0.00212559
4669.28 0.00234600
4673.09 0.00264836
4676.91 0.00307275
4680.72 0.00368987
4682.62 0.00410065
4684.53 0.00461445
4686.44 0.00528557
4688.34 0.00617867
4690.25 0.00740309
4691.20 0.00819482
4692.15 0.00915644
4693.11 0.0103522
4694.06 0.0118737
4695.01 0.0138660
4695.97 0.0165715
4696.44 0.0183253
4696.92 0.0204684
4697.40 0.0231991
4697.87 0.0268962
4698.11 0.0293659
4698.35 0.0324782
4698.59 0.0365541
4698.83 0.0420713
4699.07 0.0497892
4699.30 0.0607152
4699.42 0.0678516
4699.54 0.0764219
4699.66 0.0867187
4699.78 0.0990850
4699.98 0.125198
4700.17 0.160071
4700.37 0.206458
4700.56 0.267522
4700.66 0.305094
4700.76 0.347405
4700.86 0.395341
4700.96 0.449459
4701.06 0.510329
4701.15 0.578535
4701.25 0.654660
4701.35 0.739284
4701.45 0.833973
4701.55 0.937350
4701.64 1.05082
4701.74 1.17481
4701.84 1.30970
4701.94 1.45577
4702.04 1.61319
4702.13 1.78205
4702.23 1.96228
4702.33 2.15368
4702.43 2.35590
4702.53 2.56841
4702.62 2.79052
4702.72 3.02136
4702.92 3.50486
4703.40 4.73825
4703.63 5.33302
4703.75 5.61206
4703.87 5.87367
4703.98 6.08698
4704.08 6.28126
4704.19 6.45417
4704.29 6.60359
4704.40 6.72768
4704.50 6.82484
4704.62 6.90087
4704.70 6.93018
4704.77 6.94353
4704.80 6.94453
4704.80 6.94452
4704.81 6.94438
4704.82 6.94406
4704.84 6.94291
4704.87 6.93853
4704.93 6.92117
4705.01 6.88434
4705.15 6.78616
4705.27 6.64979
4705.40 6.47646
4705.54 6.24535
4705.68 5.97918
4705.82 5.68199
4705.96 5.35975
4706.14 4.91032
4706.32 4.44251
4706.69 3.50382
4706.87 3.05548
4706.96 2.84060
4707.05 2.63310
4707.14 2.43372
4707.23 2.24305
4707.32 2.06154
4707.41 1.89139
4707.51 1.71866
4707.61 1.55712
4707.70 1.40677
4707.80 1.26749
4707.90 1.13906
4707.99 1.02117
4708.09 0.913447
4708.19 0.815438
4708.29 0.726654
4708.38 0.646569
4708.50 0.557346
4708.63 0.480486
4708.75 0.414111
4708.87 0.357152
4708.99 0.308206
4709.11 0.267093
4709.23 0.232468
4709.35 0.203493
4709.47 0.179226
4709.60 0.159379
4709.72 0.143127
4709.84 0.129941
4710.08 0.110934
4710.32 0.0996043
4710.57 0.0938624
4710.81 0.0925620
4711.05 0.0952033
4711.29 0.101929
4711.54 0.113701
4711.78 0.132178
4712.02 0.160370
4712.14 0.179267
4712.26 0.202270
4712.39 0.230433
4712.51 0.264238
4712.63 0.304978
4712.75 0.353891
4712.87 0.412907
4712.99 0.482642
4713.11 0.565282
4713.23 0.662739
4713.36 0.778101
4713.48 0.911701
4713.60 1.06673
4713.72 1.24560
4713.84 1.45255
4713.96 1.68662
4714.02 1.81625
4714.08 1.95173
4714.14 2.09784
4714.20 2.25005
4714.30 2.51449
4714.40 2.80237
4714.49 3.11437
4714.59 3.45097
4714.69 3.81242
4714.79 4.19871
4714.88 4.60954
4714.98 5.04430
4715.08 5.50201
4715.17 5.98138
4715.27 6.48070
4715.37 6.99790
4715.56 8.07573
4715.76 9.19075
4715.94 10.2444
4716.12 11.2769
4716.30 12.2580
4716.48 13.1569
4716.57 13.5399
4716.65 13.8954
4716.74 14.2206
4716.82 14.5096
4716.93 14.8197
4717.03 15.0710
4717.16 15.3087
4717.23 15.3898
4717.30 15.4439
4717.37 15.4743
4717.40 15.4765
4717.46 15.4662
4717.53 15.4247
4717.60 15.3527
4717.69 15.2305
4717.83 14.9307
4717.96 14.5630
4718.09 14.1158
4718.20 13.6758
4718.31 13.1880
4718.42 12.6586
4718.53 12.0943
4718.65 11.4634
4718.76 10.8089
4719.00 9.46746
4719.23 8.12522
4719.35 7.46779
4719.46 6.83448
4719.62 5.98968
4719.71 5.58750
4719.79 5.20021
4719.87 4.82863
4719.95 4.47340
4720.03 4.13501
4720.11 3.81376
4720.19 3.50981
4720.27 3.22320
4720.35 2.95380
4720.43 2.70139
4720.52 2.46564
4720.60 2.24613
4720.68 2.04236
4720.76 1.85600
4720.84 1.68179
4720.92 1.52147
4721.00 1.37435
4721.08 1.23973
4721.16 1.11686
4721.24 1.00503
4721.32 0.903501
4721.41 0.811557
4721.49 0.728497
4721.57 0.653641
4721.65 0.586332
4721.73 0.525944
4721.89 0.423572
4722.05 0.342588
4722.16 0.296808
4722.27 0.258289
4722.38 0.225633
4722.49 0.198001
4722.60 0.174650
4722.71 0.154931
4722.93 0.124218
4723.15 0.102234
4723.37 0.0863401
4723.59 0.0746586
4723.81 0.0658785
4724.03 0.0590733
4724.25 0.0536939
4724.69 0.0456118
4725.13 0.0397001
4725.57 0.0350896
4726.02 0.0313432
4726.46 0.0282387
4727.34 0.0233826
4728.22 0.0197738
4729.10 0.0170160
4730.44 0.0138930
4731.79 0.0116432
4733.14 0.00995520
4734.48 0.00865233
4735.83 0.00762795
4737.18 0.00680954
4739.87 0.00560650
4742.57 0.00478718
4745.26 0.00419129
4747.95 0.00375621
4750.65 0.00343698
4753.96 0.00315820
4757.28 0.00297293
4760.59 0.00285968
4763.91 0.00281015
4770.54 0.00286312
4777.17 0.00311935
4780.69 0.00335968
4784.21 0.00370468
4787.74 0.00418436
4791.26 0.00485531
4794.78 0.00581159
4796.54 0.00643424
4798.30 0.00719365
4800.06 0.00814774
4801.83 0.00935610
4803.59 0.0109104
4805.35 0.0129546
4806.75 0.0150746
4808.14 0.0178139
4809.54 0.0214362
4810.94 0.0263848
4811.64 0.0295936
4812.34 0.0334722
4813.04 0.0382297
4813.74 0.0441576
4814.44 0.0517025
4815.14 0.0615399
4815.84 0.0749175
4816.19 0.0836820
4816.54 0.0945669
4816.98 0.113225
4817.20 0.125785
4817.42 0.141684
4817.64 0.162313
4817.86 0.189666
4818.08 0.226575
4818.30 0.276977
4818.41 0.309165
4818.52 0.346613
4818.63 0.390543
4818.74 0.442045
4818.85 0.502354
4818.96 0.572858
4819.07 0.655109
4819.18 0.750825
4819.29 0.861894
4819.40 0.990371
4819.51 1.13847
4819.62 1.30856
4819.73 1.50314
4819.84 1.72482
4819.95 1.97626
4820.06 2.26020
4820.16 2.54271
4820.25 2.85169
4820.35 3.19158
4820.45 3.56403
4820.54 3.97486
4820.64 4.41698
4820.74 4.89543
4820.84 5.41095
4820.93 5.96986
4821.03 6.56078
4821.13 7.18883
4821.22 7.85317
4821.32 8.55246
4821.42 9.28483
4821.52 10.0479
4821.61 10.8386
4821.82 12.6105
4822.03 14.4406
4822.23 16.2841
4822.44 18.0796
4822.55 18.9915
4822.66 19.8608
4822.77 20.6774
4822.88 21.4314
4823.02 22.2971
4823.17 23.0245
4823.31 23.6010
4823.42 23.9447
4823.50 24.0995
4823.57 24.2072
4823.66 24.2807
4823.70 24.2867
4823.79 24.2495
4823.87 24.1626
4823.93 24.0383
4824.03 23.7841
4824.17 23.2985
4824.27 22.8443
4824.37 22.3196
4824.52 21.3988
4824.67 20.3508
4824.81 19.2898
4824.95 18.1566
4825.22 15.7625
4825.50 13.3063
4825.64 12.1019
4825.78 10.9332
4825.91 9.81243
4826.05 8.74954
4826.12 8.24232
4826.19 7.75227
4826.26 7.28003
4826.33 6.83252
4826.40 6.37840
4826.47 5.94482
4826.54 5.53192
4826.62 5.13968
4826.69 4.76799
4826.76 4.41662
4826.83 4.08525
4826.90 3.77348
4826.98 3.48082
4827.05 3.20671
4827.12 2.95056
4827.19 2.71170
4827.26 2.48945
4827.34 2.28308
4827.41 2.09186
4827.48 1.91503
4827.55 1.75182
4827.62 1.60149
4827.70 1.46327
4827.77 1.33641
4827.84 1.22020
4827.91 1.11392
4827.98 1.01687
4828.06 0.928409
4828.13 0.847887
4828.20 0.774700
4828.34 0.648049
4828.49 0.544204
4828.63 0.459406
4828.81 0.376894
4828.98 0.313238
4829.16 0.263600
4829.33 0.225265
4829.51 0.195183
4829.68 0.171673
4829.86 0.152990
4830.03 0.137957
4830.39 0.115448
4830.74 0.0994965
4831.09 0.0874898
4831.44 0.0780228
4832.14 0.0637111
4832.84 0.0533192
4833.54 0.0454021
4834.24 0.0392126
4834.85 0.0349017
4835.45 0.0313065
4836.65 0.0256818
4837.45 0.0227760
4838.25 0.0203598
4839.86 0.0165959
4841.06 0.0144498
4842.26 0.0127228
4843.46 0.0113138
4844.67 0.0101507
4847.07 0.00836090
4849.48 0.00708242
4852.68 0.00587897
4855.89 0.00505488
4859.10 0.00452844
4862.30 0.00427979
4864.61 0.00435103
4865.76 0.00452930
4866.91 0.00488129
4867.49 0.00517422
4868.07 0.00562385
4868.36 0.00595829
4868.64 0.00642403
4868.93 0.00710472
4869.22 0.00814128
4869.36 0.00886621
4869.51 0.00977215
4869.65 0.0109142
4869.80 0.0123553
4869.94 0.0141726
4870.08 0.0164597
4870.23 0.0193292
4870.37 0.0229145
4870.52 0.0273719
4870.66 0.0328823
4870.80 0.0396516
4870.95 0.0479112
4871.09 0.0579165
4871.24 0.0699442
4871.38 0.0842887
4871.52 0.101255
4871.66 0.120261
4871.80 0.142225
4871.94 0.167396
4872.08 0.195778
4872.21 0.227969
4872.35 0.263907
4872.49 0.303659
4872.63 0.346884
4872.90 0.444836
4873.18 0.554990
4873.45 0.674275
4873.73 0.796223
4873.94 0.888372
4874.15 0.974543
4874.37 1.05103
4874.58 1.11432
4874.77 1.15676
4874.96 1.18477
4875.11 1.19651
4875.20 1.19824
4875.20 1.19824
4875.21 1.19822
4875.23 1.19800
4875.26 1.19754
4875.30 1.19595
4875.44 1.18550
4875.45 1.18385
4875.51 1.17613
4875.64 1.15596
4875.76 1.12975
4875.88 1.09795
4876.00 1.06106
4876.14 1.01432
4876.28 0.962823
4876.55 0.849437
4877.10 0.608167
4877.29 0.527526
4877.48 0.452019
4877.67 0.382078
4877.86 0.319240
4878.05 0.263266
4878.24 0.214815
4878.43 0.173368
4878.62 0.138501
4878.81 0.109501
4879.00 0.0860030
4879.19 0.0671363
4879.38 0.0522026
4879.57 0.0404870
4879.76 0.0315073
4879.95 0.0246636
4880.14 0.0195013
4880.31 0.0160319
4880.48 0.0133771
4880.65 0.0113284
4880.81 0.00976896
4880.98 0.00856650
4881.15 0.00764713
4881.32 0.00693100
4881.48 0.00637443
4881.82 0.00557655
4882.15 0.00504300
4882.82 0.00436468
4883.49 0.00392709
4884.16 0.00360749
4885.50 0.00316341
4886.84 0.00286726
4888.18 0.00265452
4890.86 0.00237365
4894.27 0.00215785
4897.68 0.00201715
4904.50 0.00185560
4911.33 0.00177731
4918.15 0.00174767
4928.87 0.00177036
4939.59 0.00186571
4950.30 0.00203913
4961.02 0.00231560
4969.31 0.00263400
4977.59 0.00309903
4981.73 0.00341578
4985.87 0.00381060
4990.01 0.00432561
4994.15 0.00501376
4997.08 0.00565293
5000.00 0.00649122
5002.28 0.00732541
5004.56 0.00835990
5006.84 0.00972960
5009.12 0.0115907
5011.40 0.0142057
5012.54 0.0159299
5013.68 0.0180430
5014.82 0.0206833
5015.96 0.0240673
5017.10 0.0285227
5018.24 0.0345562
5019.04 0.0401698
5019.84 0.0474704
5020.63 0.0572953
5021.03 0.0636000
5021.43 0.0712573
5021.83 0.0808559
5022.23 0.0934739
5022.63 0.111199
5022.83 0.123175
5023.03 0.138149
5023.23 0.157413
5023.43 0.182326
5023.63 0.215257
5023.83 0.258681
5024.03 0.316741
5024.13 0.352638
5024.22 0.393593
5024.32 0.441222
5024.42 0.496025
5024.52 0.558979
5024.62 0.630386
5024.76 0.745318
5024.89 0.881600
5025.03 1.04478
5025.10 1.13731
5025.17 1.23626
5025.23 1.34511
5025.30 1.46296
5025.37 1.59036
5025.44 1.72577
5025.50 1.87377
5025.57 2.03056
5025.64 2.20134
5025.71 2.38163
5025.77 2.57734
5025.84 2.78638
5025.91 3.00924
5025.98 3.24279
5026.05 3.49444
5026.11 3.76119
5026.18 4.04338
5026.25 4.33683
5026.32 4.65051
5026.38 4.98033
5026.45 5.32640
5026.52 5.68329
5026.59 6.06160
5026.65 6.45004
5026.72 6.85998
5026.79 7.27903
5026.92 8.12649
5027.05 9.01672
5027.17 9.95063
5027.30 10.9213
5027.56 12.9465
5027.82 14.9941
5027.96 16.1146
5028.10 17.1874
5028.24 18.2084
5028.39 19.1442
5028.54 20.0666
5028.70 20.8491
5028.79 21.2111
5028.87 21.5189
5029.01 21.9000
5029.08 22.0591
5029.16 22.1674
5029.26 22.2364
5029.30 22.2440
5029.37 22.2218
5029.45 22.1488
5029.55 21.9966
5029.66 21.7334
5029.74 21.4820
5029.82 21.1875
5029.91 20.8039
5030.00 20.3682
5030.10 19.8500
5030.19 19.2877
5030.29 18.6811
5030.38 18.0357
5030.56 16.7187
5030.74 15.3278
5031.10 12.4463
5031.27 11.1021
5031.44 9.81294
5031.53 9.18514
5031.62 8.58351
5031.70 8.00240
5031.79 7.44327
5031.87 6.90113
5031.96 6.38953
5032.04 5.90268
5032.13 5.44101
5032.21 5.00472
5032.30 4.59378
5032.38 4.20800
5032.47 3.84701
5032.57 3.43074
5032.68 3.05432
5032.78 2.71212
5032.89 2.40242
5032.99 2.12086
5033.10 1.87076
5033.20 1.64730
5033.31 1.44846
5033.41 1.27062
5033.52 1.11514
5033.62 0.978328
5033.73 0.858350
5033.83 0.753470
5033.94 0.662064
5034.04 0.582619
5034.15 0.513743
5034.26 0.453635
5034.36 0.402264
5034.47 0.357978
5034.57 0.319844
5034.78 0.258553
5034.99 0.213410
5035.20 0.179696
5035.41 0.154533
5035.62 0.135392
5035.83 0.120572
5036.15 0.103613
5036.47 0.0911499
5036.80 0.0815268
5037.12 0.0738076
5037.76 0.0619464
5038.40 0.0531654
5039.04 0.0463810
5039.68 0.0410184
5040.32 0.0366883
5040.96 0.0331355
5042.25 0.0276936
5043.53 0.0237899
5044.81 0.0209108
5046.09 0.0187495
5047.70 0.0167526
5049.30 0.0153140
5050.90 0.0142755
5052.51 0.0135356
5055.71 0.0127033
5058.92 0.0124957
5062.44 0.0128157
5065.97 0.0136447
5069.50 0.0149987
5073.02 0.0169686
5075.43 0.0187535
5077.83 0.0209931
5080.24 0.0238182
5082.64 0.0274206
5084.41 0.0307141
5086.17 0.0347252
5087.93 0.0396748
5088.82 0.0425916
5089.70 0.0458628
5090.58 0.0495559
5091.46 0.0537412
5092.34 0.0585095
5093.22 0.0639675
5094.11 0.0702697
5094.99 0.0775916
5095.87 0.0861665
5096.75 0.0962864
5097.43 0.105438
5098.11 0.115983
5098.80 0.128260
5099.48 0.142631
5099.82 0.150779
5100.16 0.159666
5100.50 0.169389
5100.84 0.180025
5101.18 0.191768
5101.52 0.204704
5101.86 0.219094
5102.20 0.235074
5102.47 0.249156
5102.74 0.264544
5103.01 0.281543
5103.28 0.300254
5103.50 0.316996
5103.55 0.321007
5103.62 0.326760
5103.76 0.337974
5103.89 0.349722
5104.11 0.371246
5104.22 0.382762
5104.33 0.394862
5104.44 0.407709
5104.55 0.421118
5104.66 0.435255
5104.77 0.450177
5104.88 0.466096
5104.99 0.482795
5105.10 0.500492
5105.21 0.519273
5105.32 0.539420
5105.43 0.560678
5105.54 0.583339
5105.65 0.607534
5105.76 0.633652
5105.87 0.661383
5105.98 0.691132
5106.09 0.723096
5106.20 0.757493
5106.31 0.794562
5106.37 0.814180
5106.42 0.834568
5106.48 0.855762
5106.53 0.877802
5106.59 0.901152
5106.64 0.925024
5106.70 0.949869
5106.75 0.975734
5106.81 1.00267
5106.86 1.03072
5106.92 1.05994
5106.97 1.09039
5107.03 1.12272
5107.08 1.15581
5107.14 1.19032
5107.19 1.22628
5107.25 1.26378
5107.30 1.30288
5107.36 1.34365
5107.41 1.38615
5107.47 1.43129
5107.52 1.47753
5107.58 1.52574
5107.63 1.57599
5107.69 1.62836
5107.74 1.68294
5107.80 1.73980
5107.85 1.79904
5107.91 1.86074
5107.96 1.92497
5108.02 1.99184
5108.07 2.06142
5108.13 2.13379
5108.18 2.20905
5108.24 2.28728
5108.29 2.36857
5108.35 2.45455
5108.40 2.54224
5108.46 2.63322
5108.51 2.72758
5108.57 2.82537
5108.62 2.92667
5108.68 3.03155
5108.73 3.14005
5108.85 3.37032
5108.96 3.61369
5109.07 3.87242
5109.18 4.14664
5109.28 4.42553
5109.39 4.71581
5109.49 5.01973
5109.60 5.33684
5109.70 5.66970
5109.81 6.01123
5109.91 6.36352
5110.02 6.72537
5110.13 7.11678
5110.24 7.51188
5110.46 8.31529
5110.68 9.12408
5110.90 9.90949
5111.12 10.6519
5111.34 11.3274
5111.49 11.7453
5111.65 12.1121
5111.80 12.4211
5111.95 12.6651
5112.06 12.8032
5112.18 12.9019
5112.29 12.9619
5112.40 12.9815
5112.51 12.9610
5112.61 12.9144
5112.70 12.8423
5112.88 12.6214
5113.06 12.3041
5113.25 11.8992
5113.40 11.5039
5113.55 11.0654
5113.70 10.5854
5113.85 10.0780
5114.00 9.54788
5114.15 9.00275
5114.46 7.89649
5114.76 6.81209
5114.91 6.29172
5115.06 5.79485
5115.21 5.31813
5115.36 4.86743
5115.51 4.44446
5115.66 4.05026
5115.81 3.68522
5115.89 3.51249
5115.96 3.34918
5116.04 3.19084
5116.12 3.04152
5116.27 2.76124
5116.42 2.50705
5116.57 2.27742
5116.72 2.07071
5116.87 1.88516
5117.02 1.71901
5117.17 1.57051
5117.32 1.43796
5117.47 1.31973
5117.57 1.25131
5117.67 1.18770
5117.86 1.07351
5118.05 0.974592
5118.24 0.888706
5118.43 0.813896
5118.63 0.748486
5118.82 0.691050
5119.01 0.640384
5119.16 0.604628
5119.31 0.572011
5119.46 0.542171
5119.61 0.514790
5119.92 0.466350
5120.22 0.424905
5120.52 0.389101
5120.82 0.357904
5121.12 0.330513
5121.43 0.306302
5121.73 0.284773
5122.03 0.265529
5122.33 0.248243
5122.63 0.232699
5122.94 0.218574
5123.24 0.205735
5123.84 0.183354
5124.39 0.166083
5124.94 0.151196
5125.49 0.138264
5126.04 0.126953
5126.59 0.117000
5127.13 0.108192
5127.68 0.100359
5128.23 0.0933732
5128.84 0.0864997
5129.44 0.0803705
5130.65 0.0699530
5131.85 0.0614675
5133.06 0.0544620
5133.88 0.0503585
5134.71 0.0467160
5136.35 0.0405482
5138.00 0.0355471
5139.65 0.0314370
5142.06 0.0266122
5144.48 0.0228510
5146.89 0.0198622
5149.31 0.0174490
5151.72 0.0154740
5154.14 0.0138388
5156.55 0.0124717
5158.97 0.0113213
5163.80 0.00950748
5168.63 0.00817352
5173.46 0.00718828
5178.29 0.00647133
5184.43 0.00588127
5190.58 0.00564114
5195.41 0.00575223
5197.82 0.00594560
5200.24 0.00626869
5202.65 0.00677172
5205.07 0.00753830
5207.48 0.00871465
5208.69 0.00953217
5209.90 0.0105661
5211.66 0.0126232
5212.53 0.0140079
5213.41 0.0157376
5214.29 0.0179352
5215.17 0.0207830
5216.05 0.0245670
5216.92 0.0297775
5217.58 0.0351827
5218.24 0.0428729
5218.57 0.0482575
5218.90 0.0554309
5219.23 0.0655777
5219.39 0.0723825
5219.56 0.0807535
5219.72 0.0912857
5219.89 0.104573
5220.05 0.121432
5220.22 0.142748
5220.38 0.170065
5220.55 0.204619
5220.71 0.248753
5220.88 0.304216
5221.04 0.374403
5221.21 0.462186
5221.37 0.571184
5221.45 0.634481
5221.53 0.704545
5221.62 0.782922
5221.70 0.868303
5221.78 0.962177
5221.86 1.06515
5221.95 1.17925
5222.03 1.30236
5222.11 1.43639
5222.19 1.58194
5222.31 1.81068
5222.43 2.06560
5222.54 2.34811
5222.66 2.65662
5222.78 2.99737
5222.89 3.36513
5223.01 3.76643
5223.13 4.19420
5223.24 4.65509
5223.36 5.14429
5223.48 5.65995
5223.59 6.19493
5223.71 6.75541
5223.83 7.32822
5224.06 8.51288
5224.44 10.4679
5224.63 11.3896
5224.83 12.2356
5224.92 12.6250
5225.02 12.9807
5225.12 13.3037
