Hf-174(n,g) ENDFB-8.0
32.1706 10.7916
32.2388 10.1502
32.3070 9.56464
32.3753 9.02874
32.4289 8.63896
32.4825 8.27429
32.5361 7.93264
32.5897 7.61217
32.6434 7.31106
32.6970 7.02789
32.7506 6.76116
32.8042 6.50972
32.8578 6.27235
32.9114 6.04808
33.0187 5.63504
33.1259 5.26403
33.2331 4.92954
33.3404 4.62694
33.4476 4.35232
33.5548 4.10233
33.6620 3.87412
33.7693 3.66524
33.8765 3.47360
33.9837 3.29749
34.0910 3.13554
34.1982 2.98592
34.3054 2.84703
34.4127 2.71806
34.5199 2.59822
34.6271 2.48669
34.7343 2.38272
34.8416 2.28565
34.9488 2.19487
35.0560 2.10987
35.1633 2.03017
35.2705 1.95533
35.3777 1.88496
35.4850 1.81873
35.5922 1.75632
35.8066 1.64182
36.0211 1.53948
36.2356 1.44765
36.4500 1.36495
36.6645 1.29021
36.8789 1.22246
37.0934 1.16086
37.3079 1.10470
37.5223 1.05336
37.7173 1.01046
37.9123 0.971057
38.1072 0.934252
38.3022 0.900058
38.4972 0.868154
38.6921 0.838509
38.8871 0.810838
39.0820 0.784948
39.4720 0.738124
39.8619 0.696962
40.2518 0.660592
40.6417 0.628355
40.9147 0.607950
41.1876 0.589126
41.4606 0.571731
41.7335 0.555635
42.0065 0.540724
42.2794 0.526897
42.8253 0.502154
43.0983 0.491127
43.3712 0.481091
43.9171 0.462509
44.4630 0.446428
45.0089 0.432547
45.6328 0.419002
46.2567 0.407598
46.8806 0.398072
47.5045 0.390214
48.1284 0.383854
48.7522 0.378856
49.3761 0.375115
50.0000 0.372548
50.6442 0.371064
51.5301 0.370924
52.4159 0.372817
53.3017 0.376820
54.1875 0.383078
55.0734 0.391584
55.9592 0.402760
56.4021 0.409376
56.8450 0.416890
57.2879 0.425197
57.7308 0.434385
58.2945 0.447696
58.8582 0.462968
59.4219 0.480486
59.9856 0.500275
60.5494 0.523415
61.1131 0.550270
61.3949 0.565334
61.6768 0.581648
61.9586 0.599356
62.2405 0.618628
62.6029 0.646021
62.9652 0.676821
63.3276 0.711645
63.6900 0.751268
63.8712 0.773168
64.0524 0.796676
64.2336 0.821920
64.4148 0.849016
64.5960 0.878123
64.7771 0.909797
64.9583 0.944250
65.1395 0.981739
65.2503 1.00629
65.3610 1.03220
65.4717 1.05963
65.5824 1.08872
65.6932 1.11958
65.7485 1.13573
65.8039 1.15237
65.8593 1.16953
65.9146 1.18724
65.9700 1.20552
66.0253 1.22440
66.0807 1.24391
66.1361 1.26408
66.1914 1.28495
66.2468 1.30653
66.3022 1.32888
66.3575 1.35202
66.4129 1.37601
66.4683 1.40087
66.5488 1.43870
66.5891 1.45840
66.6293 1.47864
66.6696 1.49946
66.7099 1.52087
66.7501 1.54289
66.7702 1.55414
66.7904 1.56556
66.8080 1.57569
66.8256 1.58595
66.8432 1.59635
66.8608 1.60688
66.8797 1.61831
66.8986 1.62991
66.9175 1.64167
66.9363 1.65360
66.9552 1.66570
66.9741 1.67798
67.0118 1.70306
67.0357 1.71934
67.0597 1.73592
67.1075 1.77002
67.1553 1.80546
67.2031 1.84228
67.2509 1.88058
67.2987 1.92042
67.3465 1.96190
67.3943 2.00513
67.4245 2.03338
67.4547 2.06239
67.4849 2.09219
67.5151 2.12282
67.5453 2.15430
67.5755 2.18667
67.6057 2.21997
67.6359 2.25422
67.6712 2.29547
67.7064 2.33814
67.7416 2.38230
67.7769 2.42803
67.8121 2.47542
67.8473 2.52453
67.8826 2.57545
67.9178 2.62828
67.9455 2.67121
67.9732 2.71542
68.0008 2.76097
68.0285 2.80793
68.0562 2.85635
68.0839 2.90630
68.1116 2.95784
68.1392 3.01105
68.1669 3.06602
68.1946 3.12278
68.2223 3.18146
68.2500 3.24212
68.2777 3.30488
68.3053 3.36982
68.3330 3.43705
68.3607 3.50669
68.3884 3.57887
68.4161 3.65369
68.4437 3.73128
68.4714 3.81181
68.4991 3.89546
68.5268 3.98232
68.5545 4.07260
68.5822 4.16650
68.6098 4.26424
68.6375 4.36597
68.6652 4.47195
68.6929 4.58243
68.7206 4.69772
68.7483 4.81802
68.7759 4.94367
68.8036 5.07501
68.8313 5.21245
68.8590 5.35626
68.8867 5.50692
68.9143 5.66487
68.9420 5.83067
68.9697 6.00472
68.9974 6.18767
69.0251 6.38014
69.0528 6.58289
69.0804 6.79652
69.1081 7.02192
69.1358 7.25999
69.1635 7.51171
69.1912 7.77819
69.2188 8.06061
69.2465 8.36031
69.2792 8.73890
69.3120 9.14632
69.3447 9.58593
69.3774 10.0610
69.4101 10.5760
69.4428 11.1351
69.4755 11.7441
69.5082 12.4090
69.5359 13.0209
69.5636 13.6830
69.5913 14.4012
69.6190 15.1825
69.6467 16.0346
69.6743 16.9667
69.7020 17.9894
69.7297 19.1155
69.7435 19.7224
69.7574 20.3606
69.7712 21.0329
69.7851 21.7419
69.7989 22.4904
69.8127 23.2817
69.8266 24.1193
69.8404 25.0071
69.8543 25.9495
69.8681 26.9515
69.8819 28.0187
69.8958 29.1573
69.9096 30.3747
69.9235 31.6791
69.9373 33.0800
69.9511 34.5886
69.9625 35.9126
69.9738 37.3243
69.9851 38.8354
69.9964 40.4542
70.0078 42.1957
70.0191 44.0713
70.0304 46.1007
70.0417 48.2997
70.0531 50.6944
70.0644 53.3066
70.0757 56.1711
70.0870 59.3181
70.0984 62.7940
70.1097 66.6400
70.1210 70.9140
70.1323 75.6793
70.1393 78.8699
70.1462 82.2852
70.1531 85.9500
70.1600 89.8859
70.1669 94.1167
70.1739 98.6678
70.1808 103.567
70.1877 108.843
70.1946 114.537
70.2016 120.665
70.2085 127.272
70.2154 134.396
70.2223 142.077
70.2292 150.359
70.2362 159.286
70.2431 168.906
70.2500 179.268
70.2569 190.423
70.2638 202.425
70.2708 215.328
70.2777 229.189
70.2846 244.065
70.2915 260.014
70.2984 277.095
70.3054 295.367
70.3123 314.888
70.3192 335.715
70.3261 357.903
70.3330 381.507
70.3400 406.577
70.3469 433.161
70.3538 461.301
70.3626 499.437
70.3714 540.222
70.3802 583.702
70.3890 629.902
70.3978 678.826
70.4067 730.450
70.4155 784.722
70.4243 841.493
70.4381 935.739
70.4520 1035.34
70.4658 1139.52
70.4796 1247.22
70.5073 1467.92
70.5350 1685.00
70.5501 1796.85
70.5652 1900.90
70.5790 1987.35
70.5929 2063.44
70.6070 2128.68
70.6211 2179.97
70.6301 2204.98
70.6392 2223.54
70.6482 2235.48
70.6572 2240.68
70.6600 2240.91
70.6690 2237.24
70.6781 2226.80
70.6871 2209.71
70.6962 2186.14
70.7052 2156.46
70.7142 2120.85
70.7232 2079.66
70.7322 2033.27
70.7417 1979.07
70.7512 1920.07
70.7702 1790.07
70.7892 1648.00
70.8082 1498.84
70.8324 1305.81
70.8566 1117.34
70.8661 1046.04
70.8756 976.936
70.8851 910.156
70.8946 846.085
70.9041 784.777
70.9136 726.505
70.9231 671.248
70.9326 619.182
70.9421 570.218
70.9516 524.449
70.9612 481.736
70.9707 442.100
70.9802 405.367
70.9897 371.506
70.9992 340.353
71.0087 311.774
71.0164 290.185
71.0242 270.147
71.0320 251.575
71.0398 234.409
71.0476 218.522
71.0553 203.856
71.0631 190.332
71.0709 177.887
71.0787 166.414
71.0864 155.860
71.0942 146.155
71.1020 137.244
71.1098 129.044
71.1175 121.518
71.1253 114.591
71.1331 108.230
71.1426 101.134
71.1521 94.7294
71.1616 88.9292
71.1711 83.6806
71.1806 78.9133
71.1901 74.5846
71.1996 70.6380
71.2091 67.0395
71.2186 63.7441
71.2281 60.7255
71.2377 57.9476
71.2472 55.3905
71.2567 53.0256
71.2662 50.8377
71.2757 48.8042
71.2852 46.9138
71.2947 45.1485
71.3042 43.4998
71.3137 41.9535
71.3232 40.5033
71.3327 39.1376
71.3422 37.8520
71.3612 35.4893
71.3802 33.3704
71.3992 31.4594
71.4182 29.7274
71.4373 28.1509
71.4554 26.7726
71.4736 25.5040
71.4917 24.3330
71.5098 23.2498
71.5280 22.2443
71.5461 21.3101
71.5643 20.4392
71.5824 19.6267
71.6006 18.8666
71.6187 18.1551
71.6369 17.4874
71.6550 16.8604
71.6732 16.2703
71.6913 15.7147
71.7094 15.1905
71.7276 14.6958
71.7466 14.2064
71.7656 13.7445
71.7846 13.3081
71.8036 12.8952
71.8226 12.5044
71.8416 12.1339
71.8607 11.7826
71.8797 11.4489
71.9177 10.8304
71.9557 10.2702
71.9937 9.76119
72.0317 9.29771
72.0698 8.87437
72.1078 8.48692
72.1458 8.13158
72.1838 7.80504
72.2218 7.50445
72.2599 7.22728
72.2979 6.97134
72.3359 6.73474
72.3739 6.51563
72.4119 6.31255
72.4499 6.12415
72.4880 5.94922
72.5260 5.78667
72.5640 5.63554
72.6020 5.49496
72.6400 5.36415
72.6781 5.24239
72.7161 5.12906
72.7541 5.02357
72.7921 4.92541
72.8301 4.83410
72.8682 4.74921
72.9062 4.67035
72.9442 4.59719
72.9632 4.56262
72.9822 4.52935
73.0012 4.49734
73.0202 4.46656
73.0392 4.43698
73.0583 4.40856
73.0773 4.38127
73.0963 4.35509
73.1153 4.32999
73.1343 4.30593
73.1533 4.28291
73.1723 4.26088
73.1913 4.23984
73.2103 4.21975
73.2293 4.20060
73.2483 4.18237
73.2829 4.15150
73.3175 4.12349
73.3520 4.09823
73.3866 4.07566
73.4212 4.05566
73.4557 4.03819
73.4903 4.02315
73.5249 4.01050
73.5387 4.00610
73.5586 4.00041
73.5784 3.99548
73.5983 3.99129
73.6182 3.98784
73.6372 3.98522
73.6666 3.98247
73.6934 3.98132
73.7201 3.98146
73.7469 3.98286
73.7737 3.98551
73.7927 3.98815
73.8117 3.99142
73.8307 3.99531
73.8497 3.99982
73.8688 4.00495
73.8878 4.01070
73.9068 4.01706
73.9258 4.02404
73.9448 4.03164
73.9638 4.03985
73.9828 4.04867
74.0018 4.05811
74.0208 4.06817
74.0398 4.07885
74.0589 4.09015
74.0779 4.10207
74.0969 4.11462
74.1159 4.12780
74.1349 4.14161
74.1539 4.15605
74.1729 4.17114
74.1919 4.18687
74.2109 4.20325
74.2299 4.22028
74.2489 4.23798
74.2680 4.25634
74.2870 4.27536
74.3060 4.29507
74.3250 4.31546
74.3440 4.33654
74.3820 4.38082
74.4200 4.42796
74.4581 4.47804
74.4961 4.53114
74.5341 4.58734
74.5721 4.64675
74.6101 4.70947
74.6482 4.77561
74.6862 4.84528
74.7242 4.91863
74.7622 4.99580
74.8002 5.07694
74.8382 5.16221
74.8763 5.25179
74.9143 5.34587
74.9523 5.44465
74.9903 5.54837
75.0283 5.65724
75.0664 5.77153
75.1044 5.89151
75.1424 6.01748
75.1804 6.14976
75.2184 6.28869
75.2565 6.43463
75.2945 6.58800
75.3325 6.74922
75.3705 6.91876
75.4085 7.09713
75.4466 7.28487
75.4846 7.48258
75.5226 7.69090
75.5606 7.91054
75.5986 8.14221
75.6367 8.38684
75.6747 8.64530
75.7127 8.91858
75.7507 9.20776
75.7887 9.51405
75.8268 9.83875
75.8648 10.1833
75.9028 10.5492
75.9408 10.9384
75.9788 11.3528
76.0168 11.7945
76.0549 12.2659
76.0929 12.7697
76.1309 13.3088
76.1689 13.8867
76.2069 14.5071
76.2450 15.1743
76.2830 15.8930
76.3210 16.6686
76.3590 17.5073
76.3970 18.4163
76.4351 19.4035
76.4731 20.4783
76.5111 21.6511
76.5491 22.9350
76.5681 23.6230
76.5871 24.3443
76.6061 25.1012
76.6252 25.8961
76.6442 26.7315
76.6632 27.6105
76.6822 28.5360
76.7012 29.5115
76.7202 30.5408
76.7392 31.6279
76.7582 32.7773
76.7772 33.9941
76.7962 35.2836
76.8152 36.6514
76.8308 37.8350
76.8464 39.0793
76.8619 40.3903
76.8775 41.7714
76.8930 43.2296
76.9086 44.7691
76.9241 46.3974
76.9397 48.1217
76.9552 49.9513
76.9708 51.8930
76.9863 53.9594
77.0019 56.1591
77.0175 58.5077
77.0330 61.0167
77.0486 63.7040
77.0641 66.5882
77.0831 70.4135
77.1021 74.6116
77.1211 79.2378
77.1401 84.3587
77.1497 87.1309
77.1592 90.0556
77.1687 93.1518
77.1782 96.4275
77.1877 99.9056
77.1972 103.596
77.2067 107.528
77.2162 111.713
77.2257 116.185
77.2352 120.962
77.2447 126.085
77.2542 131.575
77.2637 137.481
77.2732 143.833
77.2827 150.689
77.2922 158.085
77.3017 166.092
77.3112 174.754
77.3207 184.157
77.3302 194.354
77.3398 205.446
77.3493 217.497
77.3588 230.613
77.3683 244.893
77.3760 257.532
77.3838 271.088
77.3916 285.629
77.3994 301.204
77.4071 317.925
77.4149 335.849
77.4227 355.055
77.4305 375.596
77.4383 397.608
77.4460 421.149
77.4538 446.304
77.4616 473.124
77.4694 501.762
77.4771 532.228
77.4849 564.682
77.4927 599.121
77.5022 644.136
77.5117 692.370
77.5212 744.036
77.5307 799.120
77.5402 857.812
77.5497 920.037
77.5592 985.947
77.5687 1055.39
77.5782 1128.47
77.5877 1204.95
77.5972 1284.86
77.6067 1367.86
77.6258 1542.59
77.6448 1726.74
77.7070 2353.95
77.7260 2536.32
77.7450 2705.44
77.7640 2856.14
77.7735 2922.99
77.7830 2983.43
77.7966 3057.86
77.8102 3116.76
77.8238 3159.05
77.8374 3183.95
77.8500 3191.10
77.8636 3181.55
77.8772 3154.21
77.8908 3109.58
77.9044 3048.49
77.9184 2970.11
77.9323 2877.20
77.9462 2771.35
77.9601 2654.58
77.9750 2520.32
77.9898 2378.33
78.0195 2081.08
78.0491 1781.31
78.0639 1635.45
78.0788 1494.60
78.0976 1324.37
78.1071 1243.65
78.1165 1166.22
78.1259 1092.06
78.1354 1021.44
78.1448 954.259
78.1542 890.699
78.1617 843.176
78.1691 797.889
78.1765 754.691
78.1839 713.666
78.1913 674.660
78.1987 637.729
78.2061 602.766
78.2135 569.710
78.2210 538.456
78.2284 509.022
78.2358 481.295
78.2432 455.202
78.2506 430.640
78.2580 407.600
78.2654 385.976
78.2728 365.695
78.2803 346.661
78.2877 328.855
78.2951 312.159
78.3025 296.553
78.3099 281.929
78.3173 268.265
78.3247 255.482
78.3322 243.522
78.3396 232.316
78.3470 221.844
78.3544 212.041
78.3618 202.861
78.3692 194.249
78.3766 186.188
78.3840 178.628
78.3915 171.533
78.4036 160.829
78.4157 151.157
78.4279 142.392
78.4400 134.429
78.4521 127.175
78.4642 120.549
78.4764 114.481
78.4885 108.909
78.5006 103.777
78.5128 99.0391
78.5249 94.6531
78.5370 90.5828
78.5492 86.7965
78.5613 83.2663
78.5734 79.9678
78.5855 76.8794
78.6004 73.3616
78.6152 70.0995
78.6300 67.0668
78.6449 64.2428
78.6597 61.6039
78.6745 59.1363
78.6893 56.8216
78.7042 54.6494
78.7190 52.6050
78.7338 50.6792
78.7486 48.8626
78.7635 47.1477
78.7931 43.9890
78.8228 41.1505
78.8551 38.3679
78.8875 35.8688
78.9198 33.6149
78.9522 31.5750
78.9845 29.7211
79.0169 28.0312
79.0492 26.4863
79.0815 25.0701
79.1112 23.8721
79.1409 22.7611
79.1705 21.7283
79.2002 20.7664
79.2298 19.8688
79.2595 19.0302
79.2891 18.2454
79.3188 17.5097
79.3484 16.8189
79.3781 16.1697
79.4077 15.5588
79.4374 14.9831
79.4670 14.4397
79.4967 13.9267
79.5560 12.9824
79.6153 12.1345
79.6746 11.3703
79.7339 10.6791
79.7932 10.0520
79.8525 9.48099
79.9118 8.95983
79.9711 8.48270
80.0304 8.04494
80.0817 7.69520
80.1329 7.36924
80.1841 7.06490
80.2353 6.78032
80.2865 6.51367
80.3377 6.26350
80.3890 6.02846
80.4402 5.80740
80.4914 5.59917
80.5426 5.40285
80.6450 5.04252
80.7475 4.72018
80.8499 4.43073
80.9092 4.27642
80.9685 4.13097
81.0871 3.86394
81.2057 3.62506
81.3244 3.41051
81.4430 3.21711
81.5616 3.04218
81.6802 2.88347
81.7988 2.73908
81.9012 2.62468
82.0037 2.51890
82.1061 2.42084
82.2085 2.32969
82.3110 2.24473
82.4134 2.16545
82.5158 2.09142
82.6183 2.02222
82.7207 1.95744
82.8231 1.89675
83.0280 1.78631
83.2329 1.68867
83.4378 1.60201
83.6750 1.51339
83.9122 1.43555
84.1494 1.36691
84.3866 1.30619
84.6239 1.25233
84.8611 1.20443
85.0983 1.16177
85.3355 1.12370
85.5727 1.08971
85.8100 1.05934
86.0472 1.03221
86.2844 1.00798
86.5216 0.986376
86.7588 0.967142
86.9961 0.950066
87.2333 0.934965
87.4705 0.921675
87.7077 0.910056
87.9449 0.899985
88.1822 0.891353
88.4194 0.884067
88.6566 0.878045
88.8938 0.873216
89.1310 0.869517
89.3898 0.866708
89.6486 0.865122
89.8858 0.864699
90.1230 0.865231
90.3603 0.866690
90.5975 0.869057
90.7161 0.870576
90.8347 0.872316
90.9533 0.874276
91.0719 0.876455
91.1905 0.878853
91.3091 0.881467
91.4278 0.884296
91.5464 0.887341
91.6650 0.890604
91.7836 0.894089
91.9022 0.897798
92.0208 0.901729
92.1394 0.905884
92.2580 0.910263
92.3766 0.914868
92.4360 0.917257
92.4953 0.919703
92.5546 0.922207
92.6139 0.924769
92.6732 0.927390
92.7325 0.930069
92.7918 0.932808
92.8511 0.935607
92.9104 0.938466
92.9697 0.941385
93.0290 0.944366
93.0883 0.947408
93.1476 0.950513
93.2069 0.953680
93.2662 0.956910
93.3255 0.960204
93.3848 0.963562
93.4441 0.966985
93.5115 0.970955
93.5789 0.975010
93.6463 0.979151
93.7137 0.983379
93.7811 0.987697
93.8485 0.992104
93.8822 0.994343
93.9159 0.996603
93.9496 0.998888
93.9833 1.00120
94.0156 1.00343
94.0480 1.00569
94.0803 1.00797
94.1127 1.01028
94.1315 1.01163
94.1504 1.01299
94.1693 1.01436
94.1881 1.01574
94.2259 1.01851
94.2636 1.02132
94.2987 1.02395
94.3337 1.02661
94.3687 1.02930
94.4038 1.03202
94.4739 1.03754
94.5440 1.04317
94.6140 1.04891
94.6841 1.05477
94.7542 1.06075
94.8243 1.06685
94.8836 1.07210
94.9429 1.07745
95.0022 1.08288
95.0615 1.08840
95.1208 1.09402
95.1801 1.09974
95.2394 1.10555
95.2987 1.11145
95.3581 1.11746
95.4174 1.12357
95.4767 1.12978
95.5360 1.13609
95.5953 1.14251
95.6546 1.14904
95.7139 1.15568
95.7732 1.16243
95.8325 1.16929
95.8918 1.17627
95.9511 1.18337
96.0104 1.19059
96.0697 1.19793
96.1290 1.20540
96.1883 1.21299
96.2476 1.22071
96.3069 1.22856
96.3662 1.23655
96.4256 1.24468
96.4849 1.25295
96.6035 1.26991
96.7221 1.28747
96.8407 1.30565
96.9593 1.32447
97.0779 1.34398
97.1965 1.36418
97.3151 1.38512
97.4337 1.40684
97.5523 1.42936
97.6710 1.45272
97.7896 1.47697
97.9082 1.50215
98.0268 1.52831
98.1454 1.55549
98.2640 1.58375
98.3826 1.61316
98.5012 1.64377
98.6198 1.67567
98.7924 1.72447
98.9649 1.77628
99.1374 1.83139
99.3099 1.89010
99.4824 1.95275
99.6550 2.01968
99.8275 2.09128
100.000 2.16797
100.147 2.23767
100.294 2.31182
100.440 2.39087
100.587 2.47523
100.734 2.56546
100.880 2.66200
101.027 2.76552
101.174 2.87674
101.321 2.99655
101.467 3.12570
101.614 3.26531
101.761 3.41657
101.907 3.58083
102.054 3.75969
102.201 3.95495
102.348 4.16875
102.494 4.40372
102.568 4.52998
102.641 4.66245
102.714 4.80193
102.788 4.94852
102.861 5.10317
102.934 5.26603
103.008 5.43817
103.081 5.62008
103.155 5.81253
103.228 6.01607
103.301 6.23219
103.375 6.46133
103.448 6.70523
103.521 6.96449
103.621 7.34639
103.721 7.76361
103.822 8.22158
103.922 8.72488
104.022 9.28115
104.122 9.89720
104.172 10.2307
104.222 10.5828
104.272 10.9550
104.322 11.3489
104.395 11.9699
104.468 12.6464
104.542 13.3875
104.615 14.1993
104.688 15.0937
104.762 16.0799
104.835 17.1740
104.908 18.3890
104.945 19.0492
104.982 19.7476
105.019 20.4873
105.055 21.2716
105.092 22.1041
105.129 22.9890
105.165 23.9309
105.202 24.9318
105.239 26.0030
105.275 27.1480
105.312 28.3738
105.349 29.6847
105.385 31.0966
105.422 32.6163
105.459 34.2552
105.495 36.0214
105.535 38.1253
105.575 40.4216
105.615 42.9417
105.655 45.7163
105.695 48.7819
105.735 52.1817
105.775 55.9676
105.795 58.0244
105.815 60.2022
105.852 64.5473
105.871 66.9140
105.889 69.4061
105.907 72.0623
105.926 74.8665
105.944 77.8468
105.962 81.0191
105.981 84.4199
105.999 88.0324
106.017 91.9187
106.036 96.0618
106.054 100.536
106.072 105.326
106.091 110.492
106.109 116.077
106.122 120.461
106.136 125.080
106.149 130.030
106.162 135.262
106.176 140.884
106.189 146.844
106.202 153.220
106.216 160.049
106.229 167.433
106.242 175.311
106.256 183.855
106.269 192.997
106.282 202.941
106.296 213.611
106.309 225.157
106.322 237.664
106.331 246.927
106.341 256.728
106.350 267.101
106.359 277.962
106.368 289.585
106.377 301.897
106.387 314.939
106.396 328.600
106.405 343.225
106.414 358.717
106.423 375.122
106.432 392.296
106.442 410.665
106.451 430.099
106.460 450.647
106.469 472.119
106.478 495.036
106.487 519.219
106.497 544.717
106.506 571.277
106.515 599.527
106.524 628.894
106.533 660.060
106.542 692.382
106.552 726.598
106.561 762.384
106.579 838.297
106.597 920.528
106.616 1008.99
106.637 1121.60
106.659 1241.88
106.681 1368.72
106.702 1500.58
106.776 1955.00
106.795 2067.03
106.814 2171.99
106.833 2268.41
106.852 2354.34
106.864 2403.50
106.876 2447.04
106.889 2484.54
106.901 2515.43
106.913 2539.91
106.926 2557.47
106.938 2567.92
106.950 2571.18
106.962 2567.27
106.975 2556.16
106.987 2537.97
106.999 2512.87
107.012 2481.12
107.024 2443.02
107.036 2398.94
107.048 2349.28
107.071 2247.04
107.093 2131.11
107.115 2004.68
107.137 1871.61
107.183 1588.24
107.205 1447.55
107.228 1311.77
107.251 1182.28
107.274 1060.58
107.285 1002.75
107.296 947.716
107.308 894.578
107.319 844.303
107.336 774.807
107.352 710.842
107.369 651.877
107.385 597.753
107.393 572.292
107.402 547.974
107.410 524.765
107.418 502.892
107.426 481.787
107.435 461.924
107.443 442.780
107.451 424.782
107.463 401.204
107.474 379.215
107.485 358.723
107.497 339.793
107.508 322.002
107.519 305.576
107.531 290.139
107.542 275.884
107.553 262.483
107.565 250.101
107.576 238.450
107.587 227.673
107.599 217.519
107.610 208.114
107.622 199.239
107.633 191.003
107.644 183.216
107.656 175.914
107.667 169.059
107.678 162.671
107.690 156.606
107.701 150.942
107.712 145.553
107.724 140.509
107.735 135.698
107.747 131.146
107.769 122.782
107.792 115.244
107.815 108.423
107.834 103.013
107.854 98.0473
107.874 93.4535
107.893 89.1939
107.913 85.2354
107.932 81.5491
107.952 78.1094
107.972 74.8941
107.991 71.8685
108.011 69.0454
108.030 66.3935
108.050 63.8987
108.070 61.5484
108.089 59.3313
108.109 57.2374
108.128 55.2574
108.151 53.0864
108.174 51.0552
108.197 49.1436
108.219 47.3421
108.242 45.6350
108.265 44.0297
108.288 42.5114
108.310 41.0740
108.333 39.7058
108.356 38.4137
108.401 36.0203
108.447 33.8498
108.492 31.8834
108.538 30.0885
108.583 28.4525
108.628 26.9539
108.674 25.5776
108.719 24.3079
108.765 23.1392
108.810 22.0586
108.855 21.0575
108.889 20.3733
108.922 19.7266
108.955 19.1111
108.988 18.5282
109.021 17.9724
109.054 17.4451
109.087 16.9431
109.120 16.4645
109.186 15.5712
109.252 14.7562
109.318 14.0108
109.384 13.3284
109.430 12.8905
109.475 12.4777
109.520 12.0867
109.566 11.7174
109.611 11.3669
109.657 11.0354
109.702 10.7209
109.748 10.4222
109.793 10.1377
109.838 9.86784
109.884 9.61098
109.929 9.36636
109.975 9.13274
110.020 8.91048
110.066 8.69840
110.111 8.49593
110.156 8.30211
110.202 8.11728
110.247 7.94015
110.293 7.77107
110.338 7.60888
110.384 7.45391
110.429 7.30545
110.474 7.16316
110.520 7.02643
110.565 6.89558
110.611 6.77002
110.656 6.64951
110.702 6.53355
110.747 6.42242
110.792 6.31565
110.838 6.21304
110.883 6.11420
110.929 6.01937
110.974 5.92798
111.020 5.84026
111.065 5.75569
111.111 5.67449
111.156 5.59634
111.201 5.52112
111.247 5.44854
111.292 5.37882
111.338 5.31169
111.383 5.24704
111.429 5.18465
111.474 5.12469
111.519 5.06695
111.565 5.01133
111.614 4.95292
111.664 4.89686
111.714 4.84307
111.763 4.79157
111.813 4.74207
111.862 4.69469
111.912 4.64917
111.961 4.60562
112.007 4.56718
112.052 4.53030
112.098 4.49486
112.143 4.46079
112.188 4.42800
112.211 4.41213
112.234 4.39658
112.257 4.38135
112.279 4.36643
112.302 4.35181
112.325 4.33750
112.347 4.32343
112.370 4.30971
112.393 4.29628
112.416 4.28314
112.438 4.27023
112.461 4.25765
112.484 4.24534
112.506 4.23331
112.529 4.22149
112.552 4.20999
112.575 4.19875
112.597 4.18777
112.620 4.17704
112.643 4.16656
112.665 4.15633
112.688 4.14635
112.717 4.13395
112.746 4.12197
112.775 4.11038
112.804 4.09916
112.833 4.08831
112.862 4.07783
112.891 4.06770
112.919 4.05793
112.942 4.05047
112.965 4.04326
112.988 4.03625
113.010 4.02946
113.033 4.02287
113.056 4.01649
113.078 4.01031
113.101 4.00433
113.124 3.99852
113.147 3.99294
113.169 3.98755
113.192 3.98235
113.215 3.97735
113.237 3.97254
113.260 3.96791
113.283 3.96347
113.308 3.95884
113.332 3.95442
113.357 3.95022
113.382 3.94625
113.407 3.94247
113.432 3.93891
113.456 3.93556
113.481 3.93242
113.504 3.92971
113.527 3.92719
113.549 3.92483
113.572 3.92265
113.595 3.92062
113.617 3.91877
113.663 3.91557
113.708 3.91302
113.754 3.91112
113.799 3.90987
113.845 3.90925
113.884 3.90923
113.923 3.90967
113.962 3.91057
114.002 3.91193
114.041 3.91375
114.080 3.91601
114.119 3.91873
114.158 3.92188
114.237 3.92954
114.315 3.93894
114.394 3.95011
114.472 3.96300
114.563 3.98011
114.654 3.99955
114.745 4.02131
114.836 4.04537
114.927 4.07180
115.018 4.10058
115.108 4.13174
115.199 4.16528
115.278 4.19625
115.356 4.22906
115.435 4.26373
115.513 4.30025
115.592 4.33871
115.670 4.37912
115.749 4.42150
115.827 4.46585
115.906 4.51233
115.984 4.56093
116.063 4.61171
116.141 4.66464
116.219 4.71993
116.298 4.77757
116.376 4.83762
116.455 4.90008
116.546 4.97571
116.637 5.05490
116.728 5.13779
116.818 5.22443
116.909 5.31515
117.000 5.40994
117.091 5.50917
117.182 5.61281
117.273 5.72131
117.364 5.83476
117.454 5.95341
117.545 6.07735
117.636 6.20715
117.727 6.34279
117.818 6.48489
117.909 6.63347
118.000 6.78921
118.090 6.95234
118.181 7.12327
118.272 7.30225
118.363 7.49016
118.454 7.68709
118.545 7.89405
118.636 8.11118
118.726 8.33962
118.817 8.57984
118.908 8.83263
118.999 9.09851
119.090 9.37897
119.181 9.67441
119.272 9.98654
119.362 10.3159
119.486 10.7958
119.610 11.3143
119.734 11.8752
119.858 12.4833
119.982 13.1441
120.106 13.8642
120.230 14.6509
120.292 15.0720
120.354 15.5122
120.445 16.1971
120.535 16.9315
120.626 17.7202
120.717 18.5678
120.808 19.4823
120.899 20.4686
120.990 21.5367
121.081 22.6935
121.171 23.9516
121.262 25.3217
121.353 26.8175
121.444 28.4529
121.535 30.2498
121.626 32.2256
121.671 33.2913
121.717 34.4097
121.762 35.5869
121.807 36.8270
121.853 38.1376
121.898 39.5178
121.944 40.9792
121.989 42.5214
122.035 44.1576
122.080 45.8880
122.126 47.7237
122.171 49.6736
122.216 51.7518
122.262 53.9598
122.307 56.3139
122.353 58.8270
122.398 61.5199
122.444 64.3972
122.489 67.4830
122.534 70.7979
