Sn-115(n,g) ENDFB-8.0
492.322 9.24903
492.343 9.72334
492.364 10.2287
492.385 10.7668
492.406 11.3396
492.426 11.9490
492.447 12.5969
492.468 13.2853
492.489 14.0163
492.510 14.7918
492.530 15.6138
492.551 16.4843
492.572 17.4052
492.593 18.3784
492.614 19.4058
492.634 20.4890
492.655 21.6242
492.686 23.4036
492.716 25.3140
492.747 27.3588
492.777 29.5402
492.808 31.8593
492.838 34.3162
492.869 36.9092
492.899 39.6351
492.928 42.3648
492.957 45.1962
492.986 48.1308
493.016 51.1597
493.074 57.4559
493.132 63.9792
493.254 77.7847
493.315 84.3855
493.376 90.5127
493.406 93.3336
493.437 95.9591
493.467 98.3651
493.498 100.529
493.532 102.614
493.565 104.350
493.599 105.725
493.633 106.714
493.666 107.314
493.700 107.509
493.711 107.484
493.748 107.090
493.784 106.229
493.821 104.907
493.858 103.151
493.890 101.234
493.923 99.0166
493.955 96.5097
493.988 93.7556
494.021 90.7375
494.053 87.5293
494.119 80.6337
494.185 73.3174
494.251 65.8539
494.307 59.4504
494.364 53.2274
494.421 47.2903
494.449 44.4554
494.478 41.7302
494.511 38.6956
494.544 35.8118
494.576 33.0841
494.609 30.5231
494.642 28.1141
494.675 25.8644
494.708 23.7715
494.741 21.8371
494.759 20.8384
494.777 19.8882
494.795 18.9798
494.812 18.1122
494.830 17.2798
494.848 16.4905
494.866 15.7386
494.884 15.0226
494.902 14.3378
494.920 13.6904
494.938 13.0752
494.956 12.4910
494.974 11.9335
494.992 11.4077
495.010 10.9090
495.028 10.4364
495.060 9.63150
495.093 8.90324
495.126 8.24476
495.159 7.65133
495.192 7.11331
495.225 6.62699
495.258 6.18720
495.291 5.79032
495.323 5.42962
495.356 5.10243
495.389 4.80518
495.422 4.53547
495.455 4.28876
495.488 4.06337
495.521 3.85700
495.554 3.66816
495.586 3.49391
495.619 3.33324
495.652 3.18475
495.685 3.04759
495.718 2.91983
495.751 2.80091
495.784 2.68999
495.817 2.58661
495.849 2.48948
495.882 2.39832
495.915 2.31260
495.948 2.23210
496.014 2.08413
496.079 1.95160
496.133 1.85297
496.187 1.76216
496.241 1.67828
496.295 1.60060
496.348 1.52849
496.402 1.46138
496.456 1.39881
496.510 1.34045
496.564 1.28572
496.617 1.23441
496.671 1.18622
496.725 1.14089
496.779 1.09820
496.833 1.05793
496.886 1.01990
496.940 0.984014
497.006 0.942631
497.072 0.903928
497.137 0.867565
497.203 0.833454
497.269 0.801314
497.335 0.771083
497.400 0.742525
497.466 0.715596
497.598 0.666001
497.729 0.621479
497.861 0.581352
497.992 0.545080
498.070 0.525233
498.147 0.506468
498.303 0.471882
498.458 0.440777
498.614 0.412696
498.769 0.387255
498.924 0.364130
499.080 0.343042
499.235 0.323768
499.426 0.302201
499.618 0.282749
499.809 0.265126
500.000 0.249126
500.123 0.239603
500.246 0.230629
500.369 0.222157
500.491 0.214149
500.737 0.199390
500.983 0.186131
501.228 0.174164
501.474 0.163334
501.720 0.153498
501.965 0.144536
502.133 0.138873
502.300 0.133542
502.635 0.123781
502.970 0.115071
503.305 0.107270
503.640 0.100246
503.975 0.0938975
504.310 0.0881400
504.645 0.0829040
504.890 0.0793590
505.136 0.0760423
505.627 0.0700152
506.118 0.0646901
506.610 0.0599634
507.101 0.0557467
507.592 0.0519702
508.083 0.0485732
508.575 0.0455074
509.066 0.0427297
509.557 0.0402055
510.049 0.0379046
510.540 0.0358018
511.031 0.0338739
511.522 0.0321027
512.014 0.0304713
512.505 0.0289674
513.443 0.0264031
514.380 0.0241694
515.318 0.0222159
516.256 0.0204985
517.194 0.0189801
518.132 0.0176310
519.070 0.0164266
520.007 0.0153466
520.990 0.0143305
521.972 0.0134166
522.955 0.0125915
523.937 0.0118438
524.920 0.0111641
525.902 0.0105443
527.867 0.00945746
529.565 0.00865597
531.262 0.00796049
532.959 0.00734730
534.656 0.00680684
536.353 0.00632763
538.050 0.00590046
539.747 0.00551799
541.444 0.00517425
543.230 0.00484875
545.017 0.00455545
548.589 0.00404914
552.162 0.00362978
555.735 0.00327802
559.307 0.00298025
562.880 0.00272605
566.453 0.00250764
570.026 0.00231774
573.598 0.00215129
577.171 0.00200519
584.316 0.00176328
591.462 0.00157125
599.322 0.00140428
607.182 0.00127187
615.042 0.00116598
622.902 0.00108116
625.760 0.00105480
632.905 0.000997966
640.051 0.000951872
654.342 0.000886430
668.633 0.000852713
682.923 0.000845510
694.356 0.000859075
705.789 0.000890978
717.222 0.000943790
728.654 0.00102199
735.800 0.00108698
742.945 0.00116711
750.091 0.00126627
757.236 0.00138850
765.096 0.00155802
772.956 0.00177596
776.886 0.00190794
780.816 0.00205998
784.746 0.00223531
788.676 0.00243798
791.534 0.00260636
792.963 0.00269798
796.893 0.00298153
800.823 0.00331853
804.753 0.00372298
808.683 0.00421394
812.613 0.00481777
814.578 0.00517301
816.543 0.00557158
818.508 0.00602057
820.473 0.00652913
822.438 0.00710807
824.403 0.00777089
826.726 0.00868563
829.048 0.00977435
831.370 0.0110935
832.531 0.0118583
833.692 0.0127070
835.657 0.0143715
836.640 0.0153318
837.622 0.0163936
838.605 0.0175717
839.587 0.0188837
840.570 0.0203509
841.552 0.0219987
842.356 0.0235028
843.160 0.0251687
843.964 0.0270205
844.768 0.0290869
845.572 0.0314020
846.376 0.0340025
847.179 0.0369420
847.983 0.0402904
848.475 0.0425698
848.966 0.0450498
849.457 0.0477555
849.948 0.0507140
850.440 0.0539592
850.931 0.0575280
851.422 0.0614668
851.913 0.0658268
852.405 0.0706724
852.896 0.0760766
853.387 0.0821314
853.878 0.0889433
854.370 0.0966475
854.861 0.105403
855.352 0.115410
855.598 0.120958
855.843 0.126917
856.111 0.133938
856.379 0.141562
856.647 0.149864
856.915 0.158924
857.183 0.168846
857.451 0.179734
857.719 0.191726
857.987 0.204966
858.233 0.218366
858.478 0.233131
858.724 0.249463
858.969 0.267593
859.215 0.287806
859.461 0.310418
859.583 0.322750
859.706 0.335841
859.829 0.349755
859.952 0.364564
860.153 0.390945
860.354 0.420340
860.454 0.436315
860.555 0.453234
860.655 0.471172
860.756 0.490197
860.856 0.510440
860.957 0.531989
861.057 0.554961
861.158 0.579463
861.258 0.605691
861.359 0.633787
861.459 0.663939
861.560 0.696325
861.682 0.739403
861.805 0.786702
861.928 0.838859
862.051 0.896588
862.174 0.960807
862.235 0.995623
862.297 1.03246
862.358 1.07148
862.419 1.11288
862.481 1.15686
862.542 1.20367
862.604 1.25365
862.665 1.30695
862.726 1.36400
862.788 1.42520
862.849 1.49102
862.911 1.56200
862.972 1.63879
863.033 1.72214
863.095 1.81297
863.156 1.91237
863.218 2.02166
863.279 2.14245
863.340 2.27670
863.371 2.34961
863.402 2.42682
863.433 2.50872
863.463 2.59574
863.494 2.68836
863.525 2.78710
863.547 2.86334
863.569 2.94302
863.592 3.02674
863.614 3.11478
863.636 3.20787
863.659 3.30549
863.681 3.40841
863.703 3.51700
863.734 3.67703
863.765 3.84920
863.795 4.03522
863.826 4.23647
863.857 4.45441
863.888 4.69066
863.903 4.81661
863.918 4.94697
863.934 5.08368
863.949 5.22522
863.964 5.37371
863.980 5.52749
863.995 5.68884
864.010 5.85597
864.026 6.03136
864.041 6.21305
864.056 6.40373
864.072 6.60127
864.087 6.80860
864.102 7.02337
864.118 7.24877
864.133 7.48225
864.149 7.72725
864.164 7.98098
864.179 8.24719
864.195 8.52284
864.213 8.86581
864.231 9.22386
864.249 9.60169
864.267 9.99594
864.285 10.4117
864.303 10.8453
864.322 11.3024
864.340 11.7786
864.358 12.2802
864.376 12.8025
864.394 13.3522
864.412 13.9241
864.431 14.5254
864.449 15.1503
864.467 15.8031
864.485 16.4846
864.516 17.7087
864.546 19.0221
864.577 20.4290
864.608 21.9335
864.638 23.5393
864.669 25.2500
864.700 27.0688
864.730 28.9985
864.761 31.0417
864.792 33.2002
864.823 35.4752
864.853 37.8677
864.884 40.3775
864.915 43.0039
864.945 45.7453
864.976 48.5993
865.007 51.5626
865.037 54.6308
865.068 57.7986
865.099 61.0597
865.160 67.8309
865.222 74.8727
865.294 83.4265
865.367 92.0616
865.428 99.2819
865.490 106.277
865.551 112.945
865.612 119.114
865.674 124.662
865.735 129.456
865.796 133.353
865.856 136.322
865.914 138.215
865.971 139.168
866.000 139.283
866.010 139.268
866.041 139.034
866.072 138.518
866.134 136.656
866.181 134.553
866.228 131.880
866.273 128.769
866.319 125.204
866.377 120.061
866.434 114.358
866.480 109.540
866.525 104.506
866.616 93.9786
866.798 72.5095
866.868 64.5685
866.939 57.0393
866.974 53.4550
867.009 50.0035
867.044 46.6921
867.079 43.5262
867.124 39.6454
867.170 36.0208
867.215 32.6534
867.238 31.0690
867.261 29.5476
867.284 28.0820
867.306 26.6844
867.329 25.3469
867.352 24.0686
867.375 22.8428
867.397 21.6790
867.420 20.5701
867.443 19.5146
867.465 18.5067
867.488 17.5534
867.511 16.6487
867.534 15.7907
867.556 14.9742
867.579 14.2047
867.602 13.4767
867.624 12.7885
867.647 12.1355
867.670 11.5219
867.693 10.9429
867.715 10.3970
867.738 9.88240
867.761 9.39767
867.783 8.94123
867.806 8.51159
867.829 8.10560
867.852 7.72541
867.874 7.36785
867.897 7.03164
867.920 6.71420
867.943 6.41711
867.965 6.13783
867.988 5.87526
868.011 5.62735
868.033 5.39528
868.056 5.17701
868.079 4.97166
868.102 4.77760
868.124 4.59573
868.147 4.42446
868.170 4.26307
868.193 4.11028
868.215 3.96681
868.261 3.70352
868.306 3.46787
868.352 3.25725
868.397 3.06756
868.442 2.89689
868.488 2.74211
868.533 2.60185
868.579 2.47372
868.624 2.35675
868.670 2.24913
868.715 2.15021
868.761 2.05857
868.806 1.97379
868.852 1.89478
868.897 1.82126
868.942 1.75238
868.988 1.68797
869.033 1.62734
869.079 1.57040
869.170 1.46587
869.260 1.37240
869.331 1.30650
869.401 1.24564
869.471 1.18911
869.541 1.13663
869.612 1.08766
869.682 1.04200
869.752 0.999284
869.822 0.959246
869.893 0.921606
869.963 0.886266
870.033 0.852942
870.103 0.821566
870.174 0.791899
870.244 0.763895
870.384 0.712275
870.475 0.681662
870.566 0.653024
870.657 0.626192
870.748 0.601013
870.839 0.577351
870.930 0.555085
871.021 0.534104
871.111 0.514311
871.202 0.495615
871.293 0.477936
871.475 0.445341
871.657 0.416012
871.839 0.389523
872.020 0.365513
872.202 0.343681
872.384 0.323767
872.566 0.305554
872.748 0.288850
872.929 0.273493
873.111 0.259340
873.293 0.246274
873.475 0.234172
873.657 0.222945
873.838 0.212511
874.020 0.202794
874.202 0.193730
874.384 0.185262
874.566 0.177338
874.747 0.169914
875.111 0.156402
875.475 0.144445
875.838 0.133812
876.202 0.124318
876.565 0.115800
876.929 0.108130
877.292 0.101199
877.656 0.0949153
878.020 0.0892001
878.383 0.0839868
878.747 0.0792183
879.110 0.0748467
879.672 0.0687714
880.234 0.0634127
880.796 0.0586603
881.358 0.0544201
881.920 0.0506199
882.482 0.0472032
883.044 0.0441211
883.606 0.0413315
884.333 0.0380976
885.060 0.0352290
885.787 0.0326728
886.514 0.0303855
887.241 0.0283300
887.969 0.0264764
888.696 0.0247990
889.423 0.0232764
890.216 0.0217698
891.010 0.0204050
892.596 0.0180345
894.183 0.0160558
895.769 0.0143903
896.827 0.0134179
897.356 0.0130147
897.620 0.0130188
897.752 0.0132422
897.885 0.0138186
898.017 0.0150654
898.083 0.0160974
898.149 0.0175240
898.215 0.0194669
898.281 0.0220780
898.347 0.0255428
898.413 0.0300858
898.480 0.0359733
898.546 0.0435170
898.612 0.0530754
898.678 0.0650533
898.744 0.0798994
898.810 0.0981013
898.876 0.120177
898.942 0.146662
899.008 0.178149
899.075 0.215068
899.141 0.257953
899.207 0.307237
899.273 0.363270
899.339 0.426296
899.405 0.496432
899.471 0.573649
899.537 0.657756
899.603 0.748392
899.669 0.845024
899.736 0.946953
899.802 1.05332
899.868 1.16315
900.000 1.38871
900.000 2.76598
950.000 2.65465
1000.00 2.55317
1062.50 2.45028
1125.00 2.35707
1187.50 2.27216
1250.00 2.19445
1312.50 2.12233
1375.00 2.05579
1437.50 1.99415
1500.00 1.93686
1600.00 1.85793
1700.00 1.78672
1850.00 1.69248
2000.00 1.61000
2125.00 1.55320
2250.00 1.50147
2375.00 1.45414
2500.00 1.41061
2625.00 1.37139
2750.00 1.33501
3000.00 1.26954
3250.00 1.21651
3500.00 1.16939
3750.00 1.12795
4000.00 1.09052
4250.00 1.05797
4500.00 1.02816
4750.00 1.00075
5000.00 0.975413
5500.00 0.932154
6000.00 0.894339
6500.00 0.862256
7000.00 0.833578
7500.00 0.807273
8000.00 0.783418
8500.00 0.762004
9000.00 0.742351
10000.0 0.707443
10625.0 0.688254
11250.0 0.670640
12500.0 0.639344
13750.0 0.609316
15000.0 0.583135
16000.0 0.565497
17000.0 0.549414
18500.0 0.526159
20000.0 0.505591
21250.0 0.488601
22500.0 0.473106
23750.0 0.458901
25000.0 0.445820
27500.0 0.422535
30000.0 0.402342
32500.0 0.384280
35000.0 0.368281
37500.0 0.353393
40000.0 0.340012
42500.0 0.327880
45000.0 0.316839
47500.0 0.306737
50000.0 0.297451
52500.0 0.289020
55000.0 0.281204
60000.0 0.267148
65000.0 0.255034
70000.0 0.244308
75000.0 0.234959
80000.0 0.226537
85000.0 0.219401
90000.0 0.212879
94999.9 0.206888
99999.9 0.201360
100000 0.201397
106250 0.196306
112500 0.191625
125000 0.183285
137500 0.176055
150000 0.169703
162500 0.165885
175000 0.162427
200000 0.156376
225000 0.153151
250000 0.150322
300000 0.147831
400000 0.150826
500000 0.153190
501666 0.153287
503487 0.152710
505307 0.152136
508948 0.151003
512589 0.149885
516230 0.148784
523512 0.146629
530794 0.144534
538076 0.142496
545358 0.140515
559923 0.136709
574487 0.133100
589051 0.129673
603615 0.126415
618179 0.123314
619458 0.122848
620736 0.122385
623293 0.121467
628407 0.119663
633521 0.117900
638634 0.116177
648862 0.112845
659090 0.109658
669317 0.106609
679545 0.103688
689772 0.100890
700000 0.0982065
719663 0.0963762
722174 0.0962016
724684 0.0960279
729705 0.0956833
734726 0.0953422
739747 0.0950047
749789 0.0943400
759832 0.0936887
769874 0.0930504
779916 0.0924246
800000 0.0912090
812500 0.0909188
825000 0.0906340
837500 0.0903543
850000 0.0900796
862500 0.0898097
875000 0.0895445
887500 0.0892839
900000 0.0890276
923790 0.0889746
947580 0.0889229
971370 0.0888725
995160 0.0888234
997580 0.0877411
1.00000E+06 0.0866746
1.00781E+06 0.0864047
1.01563E+06 0.0861378
1.02344E+06 0.0858738
1.03125E+06 0.0856125
1.03906E+06 0.0853540
1.04688E+06 0.0850982
1.05469E+06 0.0848451
1.06250E+06 0.0845946
1.07031E+06 0.0843466
1.07813E+06 0.0841012
1.08594E+06 0.0838582
1.09375E+06 0.0836177
1.10156E+06 0.0833796
1.10938E+06 0.0831438
1.11719E+06 0.0829104
1.12500E+06 0.0826792
1.13281E+06 0.0824502
1.14063E+06 0.0822235
1.14844E+06 0.0819989
1.15625E+06 0.0817765
1.16406E+06 0.0815561
1.17188E+06 0.0813379
1.17969E+06 0.0811216
1.18750E+06 0.0809073
1.19531E+06 0.0806950
1.20313E+06 0.0804847
1.21094E+06 0.0802762
1.21875E+06 0.0800696
1.22656E+06 0.0798649
1.23438E+06 0.0796620
1.24219E+06 0.0794609
1.25000E+06 0.0792615
1.26034E+06 0.0793573
1.27067E+06 0.0794525
1.28101E+06 0.0795470
1.29134E+06 0.0796408
1.29565E+06 0.0795688
1.29996E+06 0.0794972
1.30858E+06 0.0793548
1.31720E+06 0.0792136
1.32582E+06 0.0790736
1.33443E+06 0.0789347
1.34305E+06 0.0787970
1.35167E+06 0.0786604
1.36029E+06 0.0785249
1.36891E+06 0.0783904
1.37753E+06 0.0782571
1.38615E+06 0.0781248
1.39477E+06 0.0779935
1.40338E+06 0.0778633
1.41200E+06 0.0777341
1.42062E+06 0.0776058
1.42924E+06 0.0774786
1.43366E+06 0.0773258
1.43809E+06 0.0771738
1.44693E+06 0.0768721
1.45578E+06 0.0765734
1.46462E+06 0.0762777
1.47347E+06 0.0759849
1.48231E+06 0.0756949
1.49116E+06 0.0754078
1.50000E+06 0.0751234
1.50926E+06 0.0751458
1.51852E+06 0.0751681
1.52778E+06 0.0751902
1.53704E+06 0.0752122
1.54629E+06 0.0752341
1.55555E+06 0.0752559
1.56481E+06 0.0752775
1.57407E+06 0.0752991
1.58333E+06 0.0753205
1.59259E+06 0.0753417
1.60185E+06 0.0753629
1.61111E+06 0.0753839
1.62036E+06 0.0754049
1.62962E+06 0.0754257
1.63888E+06 0.0754464
1.64814E+06 0.0754670
1.64814E+06 0.0754670
1.65445E+06 0.0754582
1.66077E+06 0.0754495
1.66708E+06 0.0754408
1.67339E+06 0.0754321
1.67970E+06 0.0754235
1.68601E+06 0.0754149
1.69232E+06 0.0754063
1.69863E+06 0.0753978
1.70494E+06 0.0753893
1.71125E+06 0.0753808
1.71756E+06 0.0753723
1.72388E+06 0.0753639
1.73019E+06 0.0753556
1.73650E+06 0.0753472
1.74281E+06 0.0753389
1.74912E+06 0.0753306
1.74912E+06 0.0753303
1.75000E+06 0.0751874
1.75641E+06 0.0751101
1.76282E+06 0.0750331
1.76923E+06 0.0749565
1.77564E+06 0.0748803
1.78204E+06 0.0748044
1.78845E+06 0.0747288
1.79486E+06 0.0746536
1.80127E+06 0.0745788
1.80128E+06 0.0745787
1.80624E+06 0.0744626
1.81121E+06 0.0743471
1.82115E+06 0.0741175
1.83108E+06 0.0738899
1.84102E+06 0.0736641
1.84102E+06 0.0736640
1.84512E+06 0.0735351
1.84922E+06 0.0734067
1.85742E+06 0.0731514
1.86561E+06 0.0728981
1.87381E+06 0.0726468
1.87926E+06 0.0724988
1.88472E+06 0.0723515
1.89017E+06 0.0722049
1.89563E+06 0.0720591
1.90108E+06 0.0719140
1.90653E+06 0.0717695
1.91199E+06 0.0716258
1.91744E+06 0.0714828
1.92289E+06 0.0713405
1.92835E+06 0.0711988
1.93380E+06 0.0710578
1.93926E+06 0.0709175
1.94471E+06 0.0707779
1.95016E+06 0.0706389
1.95562E+06 0.0705006
1.96107E+06 0.0703630
1.96611E+06 0.0702900
1.97116E+06 0.0702173
1.98124E+06 0.0700727
1.98124E+06 0.0700726
1.98619E+06 0.0699318
1.99113E+06 0.0697915
1.99557E+06 0.0696350
2.00000E+06 0.0694791
2.01059E+06 0.0692895
2.02119E+06 0.0691013
2.03178E+06 0.0689147
2.04237E+06 0.0687295
2.04237E+06 0.0687295
2.04685E+06 0.0686885
2.05133E+06 0.0686476
2.06028E+06 0.0685662
2.06923E+06 0.0684853
2.07818E+06 0.0684048
2.07819E+06 0.0684047
2.08426E+06 0.0682749
2.09034E+06 0.0681458
2.09642E+06 0.0680172
2.10250E+06 0.0678893
2.10889E+06 0.0677146
2.11528E+06 0.0675408
2.12167E+06 0.0673681
2.12806E+06 0.0671963
2.13445E+06 0.0670254
2.14084E+06 0.0668555
2.14723E+06 0.0666865
2.15362E+06 0.0665184
2.16001E+06 0.0663513
2.16640E+06 0.0661851
2.17279E+06 0.0660198
2.17918E+06 0.0658553
2.18557E+06 0.0656918
2.19196E+06 0.0655292
2.19835E+06 0.0653674
2.20474E+06 0.0652065
2.21113E+06 0.0650464
2.21752E+06 0.0648872
2.22391E+06 0.0647289
2.23030E+06 0.0645714
2.23669E+06 0.0644147
2.24308E+06 0.0642589
2.24947E+06 0.0641038
2.25586E+06 0.0639496
2.26226E+06 0.0637962
2.26865E+06 0.0636436
2.27504E+06 0.0634917
2.28143E+06 0.0633407
2.28782E+06 0.0631905
2.29421E+06 0.0630410
2.30060E+06 0.0628923
2.30699E+06 0.0627443
2.31338E+06 0.0625971
2.31977E+06 0.0624507
2.32616E+06 0.0623050
2.33255E+06 0.0621600
2.33894E+06 0.0620157
2.34533E+06 0.0618722
2.35172E+06 0.0617295
2.35811E+06 0.0615874
2.36450E+06 0.0614460
2.37089E+06 0.0613054
2.37728E+06 0.0611654
2.38367E+06 0.0610262
2.39006E+06 0.0608876
2.39645E+06 0.0607497
2.40284E+06 0.0606125
2.40923E+06 0.0604760
2.41562E+06 0.0603401
2.42201E+06 0.0602049
2.42840E+06 0.0600703
2.43479E+06 0.0599364
2.44118E+06 0.0598032
2.44757E+06 0.0596706
2.45396E+06 0.0595386
2.46035E+06 0.0594073
2.46674E+06 0.0592766
2.47313E+06 0.0591465
2.47952E+06 0.0590171
2.48591E+06 0.0588882
2.49230E+06 0.0587600
2.49869E+06 0.0586324
2.50508E+06 0.0585054
2.51147E+06 0.0583789
2.51910E+06 0.0582287
2.52674E+06 0.0580793
2.53437E+06 0.0579307
2.54200E+06 0.0577830
2.54964E+06 0.0576360
2.55727E+06 0.0574899
2.56490E+06 0.0573446
2.57254E+06 0.0572001
2.58017E+06 0.0570564
2.58780E+06 0.0569134
2.59544E+06 0.0567713
2.60307E+06 0.0566299
2.61070E+06 0.0564892
2.61834E+06 0.0563494
2.62597E+06 0.0562103
2.63360E+06 0.0560719
2.64124E+06 0.0559343
2.64887E+06 0.0557974
2.65650E+06 0.0556612
2.66414E+06 0.0555258
2.67177E+06 0.0553910
2.67940E+06 0.0552570
2.68704E+06 0.0551237
2.69467E+06 0.0549911
2.70230E+06 0.0548591
2.70994E+06 0.0547279
2.71757E+06 0.0545974
2.72520E+06 0.0544675
2.73284E+06 0.0543383
2.74047E+06 0.0542097
2.74810E+06 0.0540818
2.75574E+06 0.0539546
2.76337E+06 0.0538280
2.77100E+06 0.0537021
2.77864E+06 0.0535768
2.78627E+06 0.0534521
2.79390E+06 0.0533281
2.80154E+06 0.0532047
2.80917E+06 0.0530819
2.81680E+06 0.0529597
2.82444E+06 0.0528382
2.83207E+06 0.0527172
2.83970E+06 0.0525969
2.84734E+06 0.0524771
2.85497E+06 0.0523580
2.86260E+06 0.0522394
2.87024E+06 0.0521214
2.87787E+06 0.0520040
2.88550E+06 0.0518872
2.89314E+06 0.0517709
2.90077E+06 0.0516552
2.90840E+06 0.0515401
2.91604E+06 0.0514255
2.92367E+06 0.0513114
2.93130E+06 0.0511980
2.93893E+06 0.0510850
2.94657E+06 0.0509726
2.95420E+06 0.0508608
2.96183E+06 0.0507495
2.96947E+06 0.0506387
2.97710E+06 0.0505284
2.98473E+06 0.0504186
2.99237E+06 0.0503094
3.00000E+06 0.0502007
3.00722E+06 0.0499304
3.01445E+06 0.0496623
3.02167E+06 0.0493962
3.02889E+06 0.0491322
3.03611E+06 0.0488702
3.04334E+06 0.0486103
3.05056E+06 0.0483523
3.05778E+06 0.0480963
3.06500E+06 0.0478423
3.07223E+06 0.0475902
3.07945E+06 0.0473400
3.08667E+06 0.0470917
3.09389E+06 0.0468453
3.10112E+06 0.0466007
3.10834E+06 0.0463580
3.11556E+06 0.0461171
3.12278E+06 0.0458780
3.13001E+06 0.0456407
3.13723E+06 0.0454052
3.14445E+06 0.0451714
3.15167E+06 0.0449394
3.15890E+06 0.0447091
3.16612E+06 0.0444804
3.17334E+06 0.0442535
3.18056E+06 0.0440283
3.18779E+06 0.0438047
3.19501E+06 0.0435827
3.20223E+06 0.0433623
3.20945E+06 0.0431436
3.21668E+06 0.0429264
3.22390E+06 0.0427109
3.23112E+06 0.0424969
3.23713E+06 0.0423200
3.24313E+06 0.0421443
3.24914E+06 0.0419696
3.25515E+06 0.0417959
3.26116E+06 0.0416233
3.26716E+06 0.0414517
3.27317E+06 0.0412811
3.27918E+06 0.0411116
3.28518E+06 0.0409431
3.29119E+06 0.0407755
3.29720E+06 0.0406089
3.30320E+06 0.0404433
3.30921E+06 0.0402787
3.31522E+06 0.0401151
3.32122E+06 0.0399524
3.32723E+06 0.0397907
3.33324E+06 0.0396299
3.33924E+06 0.0394701
3.34525E+06 0.0393111
3.35126E+06 0.0391531
3.35727E+06 0.0389961
3.36327E+06 0.0388399
3.36928E+06 0.0386846
3.37529E+06 0.0385303
3.38129E+06 0.0383768
3.38730E+06 0.0382242
3.39331E+06 0.0380724
3.39931E+06 0.0379216
3.40532E+06 0.0377716
3.41133E+06 0.0376224
3.41733E+06 0.0374742
3.42334E+06 0.0373267
3.42935E+06 0.0371801
3.43535E+06 0.0370343
3.44136E+06 0.0368894
3.44737E+06 0.0367453
3.45338E+06 0.0366019
3.45938E+06 0.0364594
3.46539E+06 0.0363177
3.47140E+06 0.0361768
3.47740E+06 0.0360367
3.48341E+06 0.0358973
3.48942E+06 0.0357587
3.49542E+06 0.0356210
3.50143E+06 0.0354839
3.50744E+06 0.0353476
3.51344E+06 0.0352121
3.51945E+06 0.0350774
3.52546E+06 0.0349434
3.53146E+06 0.0348101
3.53747E+06 0.0346775
3.54348E+06 0.0345457
3.54949E+06 0.0344146
3.55549E+06 0.0342842
3.56150E+06 0.0341546
3.56751E+06 0.0340256
3.57351E+06 0.0338974
3.57952E+06 0.0337698
3.58553E+06 0.0336429
3.59153E+06 0.0335167
3.59754E+06 0.0333912
3.60355E+06 0.0332664
3.60955E+06 0.0331423
3.61556E+06 0.0330188
3.62157E+06 0.0328960
3.62757E+06 0.0327739
3.63358E+06 0.0326524
3.63959E+06 0.0325315
3.64560E+06 0.0324113
3.65160E+06 0.0322917
3.65761E+06 0.0321728
3.66362E+06 0.0320545
3.66962E+06 0.0319369
3.67563E+06 0.0318198
3.68164E+06 0.0317034
3.68764E+06 0.0315876
3.69365E+06 0.0314724
3.69966E+06 0.0313578
3.70566E+06 0.0312438
3.71167E+06 0.0311304
3.71768E+06 0.0310176
3.72368E+06 0.0309054
3.72969E+06 0.0307938
3.73570E+06 0.0306828
3.74171E+06 0.0305723
3.74771E+06 0.0304624
3.75372E+06 0.0303531
3.75973E+06 0.0302444
3.76573E+06 0.0301362
3.77174E+06 0.0300285
3.77775E+06 0.0299215
3.78375E+06 0.0298149
3.78976E+06 0.0297089
3.79577E+06 0.0296035
3.80177E+06 0.0294986
3.80778E+06 0.0293943
3.81379E+06 0.0292904
3.81979E+06 0.0291871
3.82580E+06 0.0290844
3.83181E+06 0.0289821
3.83782E+06 0.0288804
3.84382E+06 0.0287792
3.84983E+06 0.0286785
3.85584E+06 0.0285783
3.86184E+06 0.0284786
3.86785E+06 0.0283794
3.87386E+06 0.0282807
3.87986E+06 0.0281825
3.88587E+06 0.0280848
3.89188E+06 0.0279876
3.89788E+06 0.0278909
3.90389E+06 0.0277947
3.90990E+06 0.0276989
3.91590E+06 0.0276036
3.92191E+06 0.0275088
3.92792E+06 0.0274145
3.93393E+06 0.0273206
3.93993E+06 0.0272272
3.94594E+06 0.0271342
3.95195E+06 0.0270417
3.95795E+06 0.0269497
3.96396E+06 0.0268581
3.96997E+06 0.0267670
3.97597E+06 0.0266763
3.98198E+06 0.0265860
3.98799E+06 0.0264962
3.99399E+06 0.0264068
4.00000E+06 0.0263179
4.00781E+06 0.0261202
4.01563E+06 0.0259244
4.02344E+06 0.0257304
4.03125E+06 0.0255383
4.03906E+06 0.0253480
4.04688E+06 0.0251594
4.05469E+06 0.0249726
4.06250E+06 0.0247876
4.07031E+06 0.0246042
4.07813E+06 0.0244226
4.08594E+06 0.0242427
4.09375E+06 0.0240644
4.10156E+06 0.0238878
4.10938E+06 0.0237128
4.11719E+06 0.0235394
4.12500E+06 0.0233676
4.13281E+06 0.0231973
4.14063E+06 0.0230287
4.14844E+06 0.0228616
4.15625E+06 0.0226960
4.16406E+06 0.0225319
4.17188E+06 0.0223693
4.17969E+06 0.0222081
4.18750E+06 0.0220485
4.19531E+06 0.0218903
4.20313E+06 0.0217335
4.21094E+06 0.0215781
4.21875E+06 0.0214241
4.22656E+06 0.0212715
4.23438E+06 0.0211202
4.24219E+06 0.0209703
4.25000E+06 0.0208218
4.25781E+06 0.0206745
4.26563E+06 0.0205286
