Xe-134(n,tot) ENDFB-8.0
302.145 12.3660
302.158 12.9063
302.171 13.4782
302.184 14.0780
302.196 14.7161
302.209 15.3890
302.222 16.0975
302.235 16.8426
302.248 17.6250
302.261 18.4455
302.274 19.3047
302.287 20.1959
302.300 21.1336
302.312 22.1111
302.338 24.1779
302.364 26.4116
302.390 28.7919
302.422 32.0450
302.455 35.5206
302.488 39.1906
302.521 43.0064
302.547 46.0983
302.572 49.2222
302.624 55.4989
302.652 58.8603
302.692 63.4384
302.731 67.6861
302.757 70.2032
302.783 72.4869
302.805 74.2640
302.828 75.8320
302.853 77.3589
302.881 78.6300
302.902 79.3753
302.924 79.8664
302.940 80.0634
302.956 80.1256
302.980 79.9639
303.004 79.4996
303.028 78.7242
303.052 77.6589
303.076 76.3095
303.100 74.7051
303.124 72.8611
303.148 70.8010
303.190 66.7999
303.232 62.3664
303.280 56.8804
303.328 51.2389
303.385 44.6124
303.414 41.4113
303.442 38.3201
303.467 35.7992
303.491 33.3959
303.515 31.1088
303.539 28.9445
303.563 26.8996
303.587 24.9934
303.611 23.2180
303.623 22.3756
303.635 21.5723
303.647 20.7942
303.660 20.0478
303.672 19.3326
303.684 18.6535
303.696 17.9986
303.708 17.3730
303.720 16.7760
303.732 16.2114
303.744 15.6690
303.756 15.1528
303.768 14.6620
303.780 14.1995
303.792 13.7567
303.804 13.3400
303.816 12.9417
303.828 12.5674
303.839 12.2562
303.849 11.9624
303.860 11.6823
303.870 11.4155
303.881 11.1591
303.891 10.9173
303.901 10.6872
303.912 10.4682
303.922 10.2580
303.933 10.0601
303.943 9.87191
303.954 9.69302
303.964 9.52298
303.974 9.36138
303.985 9.20780
303.995 9.06186
304.006 8.92186
304.016 8.79012
304.026 8.66492
304.037 8.54590
304.047 8.43170
304.058 8.32417
304.068 8.22190
304.079 8.12462
304.099 7.94310
304.120 7.77934
304.141 7.63060
304.162 7.49526
304.174 7.42210
304.186 7.35271
304.210 7.22477
304.234 7.10858
304.258 7.00356
304.283 6.90749
304.307 6.81998
304.331 6.73961
304.355 6.66553
304.379 6.59670
304.403 6.53305
304.427 6.47372
304.451 6.41824
304.476 6.36599
304.500 6.31704
304.524 6.27087
304.548 6.22720
304.583 6.16760
304.618 6.11223
304.653 6.06058
304.688 6.01223
304.723 5.96684
304.759 5.92409
304.794 5.88375
304.829 5.84558
304.864 5.80941
304.899 5.77505
304.934 5.74237
304.969 5.71123
305.039 5.65313
305.110 5.59995
305.158 5.56587
305.206 5.53363
305.254 5.50306
305.303 5.47410
305.351 5.44650
305.399 5.42025
305.496 5.37121
305.592 5.32631
305.689 5.28500
305.785 5.24680
305.882 5.21134
305.965 5.18265
306.048 5.15558
306.132 5.12997
306.215 5.10572
306.299 5.08265
306.382 5.06071
306.465 5.03975
306.549 5.01974
306.715 4.98218
306.882 4.94755
307.049 4.91543
307.215 4.88549
307.338 4.86466
307.461 4.84479
307.584 4.82577
307.707 4.80755
307.952 4.77322
308.198 4.74140
308.444 4.71169
308.689 4.68381
308.935 4.65753
309.181 4.63266
309.391 4.61235
309.602 4.59288
309.813 4.57417
310.023 4.55617
310.444 4.52206
310.865 4.49016
311.287 4.46016
311.708 4.43185
312.129 4.40504
312.550 4.37950
312.936 4.35708
313.322 4.33554
313.708 4.31481
314.094 4.29483
314.866 4.25686
315.639 4.22125
316.411 4.18767
317.183 4.15588
317.955 4.12567
318.727 4.09693
319.991 4.05252
321.254 4.01089
322.518 3.97171
323.781 3.93465
325.045 3.89944
326.308 3.86588
327.572 3.83379
328.203 3.81828
328.835 3.80304
329.502 3.78733
330.169 3.77201
330.836 3.75707
331.502 3.74253
332.169 3.72844
332.503 3.72159
332.836 3.71489
333.170 3.70836
333.503 3.70202
333.836 3.69593
334.170 3.69015
334.521 3.68447
334.872 3.67935
335.047 3.67706
335.223 3.67499
335.398 3.67318
335.574 3.67170
335.758 3.67057
335.942 3.67001
336.127 3.67015
336.311 3.67124
336.495 3.67357
336.587 3.67535
336.679 3.67763
336.771 3.68052
336.864 3.68414
336.956 3.68868
337.048 3.69435
337.144 3.70189
337.241 3.71159
337.289 3.71752
337.337 3.72437
337.386 3.73239
337.434 3.74182
337.482 3.75313
337.530 3.76681
337.579 3.78367
337.627 3.80465
337.651 3.81717
337.675 3.83122
337.699 3.84710
337.723 3.86508
337.748 3.88558
337.772 3.90878
337.796 3.93518
337.820 3.96523
337.844 3.99961
337.868 4.03859
337.892 4.08316
337.916 4.13364
337.941 4.19122
337.965 4.25627
337.989 4.32991
338.013 4.41308
338.037 4.50723
338.049 4.55863
338.061 4.61264
338.073 4.67029
338.085 4.73078
338.097 4.79525
338.109 4.86278
338.122 4.93465
338.134 5.01045
338.146 5.09032
338.158 5.17370
338.170 5.26212
338.182 5.35424
338.194 5.45175
338.206 5.55316
338.221 5.69035
338.237 5.83571
338.252 5.98944
338.267 6.15068
338.283 6.32170
338.298 6.50043
338.314 6.68932
338.329 6.88599
338.344 7.09305
338.360 7.30781
338.375 7.53304
338.390 7.76570
338.421 8.25866
338.452 8.78488
338.473 9.16077
338.493 9.54781
338.535 10.3572
338.577 11.1999
338.618 12.0597
338.667 13.0518
338.715 14.0063
338.754 14.7375
338.794 15.4019
338.818 15.7664
338.842 16.0951
338.866 16.3856
338.890 16.6320
338.915 16.8330
338.939 16.9861
338.962 17.0879
338.986 17.1410
339.000 17.1492
339.023 17.1238
339.047 17.0509
339.080 16.8629
339.112 16.6005
339.136 16.3445
339.160 16.0466
339.192 15.6005
339.224 15.0977
339.229 15.0012
339.245 14.7259
339.261 14.4399
339.292 13.8427
339.353 12.6332
339.413 11.3899
339.456 10.5148
339.499 9.67177
339.520 9.26711
339.542 8.87579
339.563 8.49910
339.585 8.13807
339.601 7.88324
339.616 7.63758
339.632 7.40127
339.648 7.17586
339.664 6.95855
339.679 6.75212
339.695 6.55392
339.711 6.36638
339.727 6.18702
339.742 6.01691
339.758 5.85587
339.774 5.70463
339.790 5.56103
339.805 5.42664
339.821 5.29947
339.837 5.18084
339.853 5.06895
339.869 4.96425
339.884 4.86644
339.900 4.77574
339.916 4.69069
339.932 4.61155
339.947 4.53801
339.963 4.47018
339.979 4.40687
339.995 4.34824
340.011 4.29400
340.026 4.24416
340.042 4.19783
340.058 4.15533
340.074 4.11587
340.089 4.07972
340.105 4.04619
340.121 4.01531
340.137 3.98687
340.152 3.96085
340.184 3.91467
340.215 3.87548
340.247 3.84208
340.278 3.81372
340.310 3.78947
340.341 3.76865
340.370 3.75217
340.399 3.73768
340.428 3.72487
340.456 3.71353
340.514 3.69419
340.571 3.67839
340.628 3.66513
340.686 3.65381
340.743 3.64397
340.800 3.63528
340.858 3.62750
340.915 3.62050
341.029 3.60829
341.144 3.59792
341.259 3.58896
341.351 3.58257
341.442 3.57675
341.591 3.56827
341.740 3.56076
341.890 3.55399
342.039 3.54781
342.188 3.54210
342.337 3.53679
342.486 3.53179
342.635 3.52706
342.933 3.51822
343.231 3.51003
343.529 3.50231
343.827 3.49494
344.171 3.48677
344.515 3.47888
344.859 3.47120
345.203 3.46368
345.547 3.45630
345.891 3.44902
346.579 3.43468
347.267 3.42053
347.955 3.40650
348.643 3.39254
349.331 3.37859
350.019 3.36460
350.707 3.35055
351.395 3.33639
352.083 3.32210
352.771 3.30763
353.459 3.29292
354.147 3.27793
354.491 3.27031
354.835 3.26259
355.248 3.25320
355.660 3.24365
356.073 3.23391
356.486 3.22398
356.899 3.21384
357.312 3.20350
357.518 3.19825
357.724 3.19296
357.931 3.18762
358.137 3.18226
358.355 3.17659
358.573 3.17092
358.791 3.16532
359.009 3.15985
359.227 3.15460
359.336 3.15210
359.444 3.14973
359.553 3.14752
359.662 3.14550
359.771 3.14374
359.880 3.14231
360.006 3.14118
360.132 3.14080
360.259 3.14145
360.322 3.14227
360.385 3.14351
360.448 3.14524
360.511 3.14756
360.574 3.15059
360.637 3.15450
360.700 3.15950
360.763 3.16588
360.826 3.17407
360.889 3.18465
360.921 3.19111
360.952 3.19852
360.984 3.20710
361.015 3.21702
361.047 3.22861
361.078 3.24213
361.110 3.25804
361.141 3.27683
361.173 3.29919
361.205 3.32571
361.236 3.35737
361.268 3.39522
361.299 3.44071
361.315 3.46675
361.331 3.49507
361.346 3.52628
361.362 3.56022
361.378 3.59759
361.394 3.63822
361.415 3.70007
361.437 3.76989
361.458 3.84860
361.480 3.93723
361.501 4.03688
361.523 4.14873
361.533 4.20992
361.544 4.27406
361.555 4.34252
361.566 4.41421
361.576 4.49066
361.587 4.57062
361.598 4.65579
361.609 4.74478
361.619 4.83946
361.630 4.93826
361.641 5.04324
361.652 5.15267
361.662 5.26879
361.673 5.38967
361.684 5.51778
361.695 5.65096
361.705 5.79190
361.716 5.93822
361.727 6.09285
361.738 6.25315
361.753 6.50319
361.769 6.76970
361.785 7.05331
361.801 7.35264
361.817 7.67205
361.832 8.00800
361.848 8.36524
361.864 8.73964
361.880 9.13632
361.895 9.55323
361.911 9.99057
361.927 10.4455
361.943 10.9238
361.958 11.4194
361.974 11.9384
361.990 12.4739
362.021 13.6099
362.053 14.8154
362.085 16.0913
362.116 17.4205
362.148 18.8003
362.179 20.2088
362.242 23.0624
362.288 25.1060
362.334 27.0484
362.365 28.2999
362.397 29.4524
362.428 30.4911
362.460 31.3983
362.482 31.9362
362.503 32.3985
362.534 32.9346
362.554 33.1842
362.574 33.3624
362.600 33.4889
362.619 33.5019
362.641 33.4309
362.664 33.2664
362.686 33.0245
362.707 32.7035
362.728 32.3032
362.750 31.8286
362.771 31.2839
362.793 30.6736
362.836 29.2777
362.879 27.6901
362.922 25.9523
362.965 24.1224
363.023 21.5554
363.082 19.0132
363.125 17.2194
363.146 16.3564
363.168 15.5202
363.189 14.7135
363.211 13.9383
363.232 13.1963
363.254 12.4921
363.281 11.6418
363.295 11.2386
363.309 10.8528
363.322 10.4788
363.336 10.1194
363.350 9.77441
363.363 9.44615
363.377 9.12956
363.391 8.82688
363.404 8.53784
363.418 8.26413
363.432 8.00141
363.445 7.75318
363.459 7.51544
363.473 7.29130
363.483 7.12147
363.494 6.96014
363.505 6.80410
363.516 6.65604
363.526 6.51300
363.537 6.37743
363.548 6.24660
363.559 6.12273
363.569 6.00331
363.580 5.89035
363.591 5.78155
363.602 5.67873
363.612 5.57978
363.623 5.48634
363.634 5.39729
363.644 5.31247
363.655 5.23094
363.666 5.15406
363.687 5.01061
363.709 4.88083
363.730 4.76348
363.752 4.65744
363.773 4.56162
363.795 4.47503
363.816 4.39712
363.835 4.33545
363.854 4.27888
363.872 4.22696
363.891 4.17949
363.909 4.13558
363.928 4.09534
363.946 4.05802
363.965 4.02373
363.983 3.99182
364.002 3.96239
364.039 3.90946
364.076 3.86344
364.113 3.82307
364.150 3.78737
364.187 3.75554
364.225 3.72693
364.262 3.70102
364.299 3.67741
364.336 3.65574
364.373 3.63576
364.410 3.61724
364.473 3.58886
364.535 3.56345
364.598 3.54052
364.660 3.51966
364.723 3.50059
364.785 3.48306
364.848 3.46689
364.910 3.45189
364.973 3.43795
365.035 3.42493
365.160 3.40132
365.285 3.38043
365.410 3.36177
365.519 3.34696
365.629 3.33337
365.738 3.32084
365.847 3.30923
365.957 3.29842
366.066 3.28832
366.285 3.26994
366.504 3.25355
366.722 3.23876
366.941 3.22528
367.160 3.21287
367.347 3.20296
367.535 3.19361
367.910 3.17637
368.285 3.16066
368.660 3.14617
369.035 3.13263
369.410 3.11986
369.785 3.10773
370.160 3.09612
370.503 3.08583
370.847 3.07584
371.534 3.05661
372.222 3.03813
372.909 3.02023
373.597 3.00275
374.284 2.98558
374.972 2.96860
375.659 2.95177
376.347 2.93504
377.034 2.91836
378.409 2.88500
379.784 2.85144
381.159 2.81750
382.534 2.78303
383.909 2.74787
385.283 2.71191
386.658 2.67503
388.033 2.63710
389.408 2.59801
390.783 2.55763
392.158 2.51581
393.533 2.47242
394.908 2.42731
396.283 2.38029
397.657 2.33120
398.907 2.28456
400.157 2.23586
401.407 2.18490
402.657 2.13146
403.282 2.10373
403.907 2.07530
404.532 2.04613
405.157 2.01617
405.782 1.98541
406.407 1.95383
407.032 1.92142
407.657 1.88801
408.344 1.85012
409.032 1.81101
409.719 1.77061
410.406 1.72890
411.094 1.68583
411.781 1.64137
412.125 1.61861
412.469 1.59552
412.813 1.57208
413.156 1.54832
413.656 1.51317
414.156 1.47740
414.656 1.44108
415.156 1.40436
415.656 1.36739
415.906 1.34888
416.156 1.33043
416.406 1.31205
416.656 1.29381
416.906 1.27579
417.156 1.25807
417.500 1.23435
417.843 1.21167
418.187 1.19042
418.531 1.17110
418.703 1.16235
418.875 1.15434
419.047 1.14718
419.218 1.14099
419.390 1.13591
419.562 1.13212
419.734 1.12979
419.906 1.12914
420.093 1.13064
420.281 1.13481
420.468 1.14208
420.656 1.15301
420.843 1.16822
421.031 1.18848
421.218 1.21471
421.406 1.24798
421.562 1.28204
421.718 1.32278
421.874 1.37129
421.952 1.39885
422.031 1.42884
422.109 1.46152
422.187 1.49701
422.265 1.53560
422.343 1.57755
422.421 1.62315
422.499 1.67274
422.577 1.72666
422.655 1.78532
422.741 1.85591
422.827 1.93334
422.913 2.01853
422.999 2.11211
423.085 2.21524
423.171 2.32877
423.257 2.45402
423.343 2.59241
423.386 2.66710
423.429 2.74571
423.472 2.82846
423.515 2.91542
423.558 3.00727
423.601 3.10387
423.644 3.20601
423.687 3.31355
423.730 3.42738
423.773 3.54765
423.816 3.67483
423.859 3.80907
423.902 3.95152
423.944 4.10210
423.987 4.26213
424.030 4.43155
424.069 4.59510
424.109 4.76799
424.148 4.95089
424.187 5.14405
424.226 5.34925
424.265 5.56633
424.304 5.79738
424.343 6.04228
424.382 6.30347
424.421 6.58092
424.460 6.87752
424.499 7.19336
424.538 7.53188
424.577 7.89337
424.616 8.28197
424.655 8.69826
424.698 9.19397
424.741 9.73252
424.784 10.3191
424.827 10.9582
424.870 11.6599
424.913 12.4310
424.956 13.2815
424.978 13.7400
424.999 14.2207
425.021 14.7297
425.042 15.2669
425.064 15.8344
425.085 16.4346
425.107 17.0702
425.128 17.7440
425.150 18.4590
425.171 19.2151
425.192 20.0231
425.214 20.8835
425.235 21.8010
425.257 22.7755
425.278 23.8217
425.300 24.9407
425.321 26.1391
425.343 27.4174
425.364 28.7950
425.386 30.2743
425.407 31.8640
425.429 33.5735
425.450 35.4131
425.472 37.3937
425.493 39.5270
425.515 41.8144
425.536 44.2907
425.558 46.9598
425.579 49.8368
425.601 52.9226
425.622 56.2626
425.644 59.8606
425.665 63.7348
425.686 67.8840
425.705 71.7428
425.724 75.8501
425.742 80.2192
425.761 84.8376
425.779 89.7689
425.798 94.9735
425.816 100.521
425.835 106.365
425.854 112.583
425.872 119.119
425.891 126.056
425.909 133.333
425.928 141.038
425.946 149.098
425.965 157.611
425.983 166.491
426.005 177.339
426.026 188.761
426.048 200.762
426.069 213.283
426.091 226.439
426.112 240.167
426.134 254.456
426.155 269.222
426.198 300.445
426.241 333.553
426.284 368.244
426.327 404.048
426.413 477.469
426.456 513.854
426.499 549.085
426.550 588.487
426.600 624.234
426.626 640.394
426.651 655.209
426.676 668.628
426.701 680.544
426.736 694.314
426.771 704.838
426.805 711.955
426.840 715.551
426.852 715.964
426.889 714.565
426.927 709.021
426.964 699.456
427.002 686.109
427.033 672.392
427.064 656.439
427.095 638.455
427.126 618.730
427.157 597.518
427.187 575.002
427.249 527.052
427.372 426.221
427.431 378.984
427.460 356.139
427.490 334.044
427.519 312.648
427.549 292.108
427.578 272.487
427.607 253.893
427.638 235.416
427.669 218.053
427.700 201.807
427.730 186.669
427.761 172.617
427.792 159.618
427.823 147.633
427.854 136.649
427.875 129.664
427.896 123.087
427.917 116.902
427.938 111.090
427.959 105.634
427.980 100.516
428.001 95.7165
428.022 91.2194
428.043 87.0070
428.064 83.0626
428.085 79.3698
428.106 75.9129
428.127 72.6770
428.148 69.6476
428.169 66.8109
428.189 64.1662
428.220 60.5677
428.251 57.2933
428.282 54.3099
428.313 51.5874
428.343 49.0987
428.374 46.8194
428.405 44.7274
428.436 42.8094
428.467 41.0352
428.497 39.3960
428.528 37.8780
428.559 36.4689
428.590 35.1580
428.621 33.9357
428.651 32.7935
428.682 31.7272
428.713 30.7234
428.744 29.7797
428.774 28.8909
428.805 28.0523
428.836 27.2598
428.867 26.5097
428.928 25.1258
428.990 23.8735
429.051 22.7384
429.113 21.7017
429.175 20.7543
429.236 19.8826
429.298 19.0792
429.359 18.3367
429.421 17.6497
429.482 17.0102
429.544 16.4146
429.606 15.8587
429.667 15.3396
429.729 14.8524
429.790 14.3950
429.852 13.9648
429.913 13.5604
429.975 13.1782
430.037 12.8172
430.098 12.4757
430.160 12.1528
430.283 11.5547
430.406 11.0149
430.529 10.5247
430.652 10.0785
430.776 9.67039
430.899 9.29636
431.022 8.95225
431.145 8.63475
431.257 8.36658
431.369 8.11642
431.481 7.88214
431.593 7.66273
431.705 7.45649
431.817 7.26265
431.929 7.07987
432.040 6.90757
432.152 6.74464
432.264 6.59065
432.488 6.30640
432.712 6.05031
432.936 5.81869
433.082 5.67970
433.227 5.54910
433.518 5.31018
433.809 5.09757
434.100 4.90787
434.391 4.73815
434.682 4.58616
434.974 4.44973
435.265 4.32738
435.623 4.19436
436.026 4.06600
436.429 3.95857
436.832 3.87086
437.235 3.80224
437.638 3.75258
438.041 3.72228
438.444 3.71222
438.847 3.72385
439.205 3.75403
439.563 3.80483
439.922 3.87863
440.280 3.97821
440.638 4.10727
440.817 4.18432
440.996 4.27069
441.175 4.36718
441.355 4.47464
441.534 4.59399
441.713 4.72628
441.959 4.93150
442.205 5.16696
442.452 5.43682
442.698 5.74600
442.821 5.91719
442.944 6.10033
443.067 6.29664
443.191 6.50677
443.314 6.73215
443.437 6.97360
443.560 7.23260
443.683 7.51055
443.862 7.95233
444.041 8.44278
444.220 8.98843
444.400 9.59665
444.489 9.92707
444.579 10.2765
444.668 10.6464
444.758 11.0376
444.847 11.4527
444.937 11.8923
445.027 12.3595
445.116 12.8550
445.239 13.5886
445.362 14.3869
445.486 15.2585
445.609 16.2103
445.732 17.2533
445.855 18.3967
445.978 19.6549
446.101 21.0404
446.224 22.5724
446.348 24.2681
446.409 25.1856
446.471 26.1517
446.532 27.1732
446.594 28.2506
446.655 29.3915
446.717 30.5989
446.779 31.8778
446.840 33.2315
446.902 34.6703
446.963 36.1962
447.025 37.8215
447.086 39.5489
447.137 41.0488
447.187 42.6303
447.237 44.2993
447.288 46.0622
447.338 47.9259
447.389 49.8980
447.439 51.9870
447.489 54.1975
447.540 56.5484
447.590 59.0467
447.641 61.7047
447.691 64.5302
447.741 67.5497
447.792 70.7745
447.842 74.2236
447.892 77.9102
447.954 82.7922
448.016 88.1246
448.077 93.9639
448.139 100.365
448.200 107.425
448.262 115.209
448.323 123.849
448.354 128.522
448.385 133.438
448.416 138.646
448.446 144.152
448.477 149.978
448.508 156.148
448.539 162.689
448.570 169.628
448.600 176.997
448.631 184.803
448.662 193.132
448.693 201.999
448.724 211.446
448.754 221.519
448.785 232.267
448.816 243.740
448.847 255.996
448.877 269.050
448.905 281.737
448.933 295.222
448.961 309.556
448.989 324.794
449.017 340.993
449.045 358.210
449.073 376.506
449.101 395.869
449.129 416.500
449.157 438.393
449.185 461.609
449.213 486.209
449.241 512.250
449.269 539.787
449.297 568.872
449.325 599.438
449.356 635.067
449.387 672.717
449.418 712.418
449.448 754.186
449.479 798.021
449.510 843.903
449.541 891.791
449.572 941.457
449.633 1046.56
449.695 1157.83
449.756 1274.17
449.818 1393.27
449.891 1536.52
449.965 1675.85
450.039 1806.00
450.076 1866.01
450.113 1921.54
450.146 1967.80
450.179 2009.40
450.213 2046.16
450.246 2077.50
450.280 2103.30
450.313 2123.13
450.347 2136.89
450.380 2144.44
450.407 2145.97
450.450 2139.87
450.494 2123.30
450.537 2096.60
450.581 2060.42
450.624 2015.26
450.668 1962.16
450.711 1901.82
450.755 1835.52
450.817 1731.87
450.879 1621.09
451.004 1390.47
451.064 1280.62
451.123 1174.03
451.183 1072.22
451.243 976.469
451.292 902.965
451.341 834.168
451.390 770.192
451.438 711.035
451.487 656.604
451.536 606.731
451.561 583.389
451.585 561.194
451.610 539.928
451.634 519.732
451.664 496.266
451.694 474.151
451.724 453.319
451.754 433.764
451.783 415.290
451.813 397.898
451.843 381.524
451.873 366.157
451.903 351.634
451.933 337.952
451.963 325.057
451.993 312.937
452.022 301.463
452.052 290.632
452.082 280.400
452.112 270.759
452.142 261.607
452.172 252.943
452.202 244.735
452.232 236.951
452.291 222.549
452.351 209.558
452.411 197.762
452.471 187.035
452.531 177.250
452.590 168.312
452.647 160.454
452.704 153.210
452.761 146.493
452.818 140.273
452.876 134.481
452.933 129.095
452.990 124.059
453.047 119.360
453.104 114.950
453.161 110.821
453.218 106.934
453.275 103.284
453.332 99.8379
453.389 96.5924
453.446 93.5262
453.503 90.6258
453.563 87.7479
453.623 85.0265
453.682 82.4498
453.742 80.0116
453.862 75.4928
453.981 71.4111
454.101 67.7040
454.220 64.3311
454.340 61.2494
454.459 58.4252
454.535 56.7475
454.611 55.1559
454.764 52.2094
454.916 49.5412
455.068 47.1161
455.220 44.9042
455.372 42.8801
455.524 41.0220
455.676 39.3113
455.796 38.0594
455.915 36.8830
456.035 35.7741
456.154 34.7293
456.274 33.7419
456.393 32.8090
456.513 31.9260
456.632 31.0891
456.752 30.2943
456.872 29.5401
457.111 28.1403
457.350 26.8694
457.589 25.7120
457.828 24.6536
458.067 23.6835
458.306 22.7908
458.545 21.9679
458.784 21.2065
459.023 20.5011
459.262 19.8455
459.501 19.2355
459.718 18.7164
459.936 18.2285
460.153 17.7688
460.370 17.3348
460.588 16.9243
460.805 16.5360
461.022 16.1680
461.240 15.8191
461.457 15.4875
461.674 15.1725
461.892 14.8727
462.109 14.5870
462.544 14.0546
462.978 13.5686
463.217 13.3190
463.456 13.0808
463.934 12.6361
464.413 12.2291
464.891 11.8555
465.369 11.5112
465.847 11.1932
466.325 10.8985
466.803 10.6248
467.151 10.4376
467.499 10.2597
467.846 10.0903
468.194 9.92901
468.542 9.77530
468.889 9.62875
469.585 9.35436
470.280 9.10202
470.976 8.86971
471.671 8.65518
472.366 8.45645
472.845 8.32806
473.323 8.20587
473.801 8.08940
474.279 7.97826
474.757 7.87208
475.235 7.77052
475.713 7.67327
476.191 7.58005
477.148 7.40468
478.104 7.24260
479.060 7.09221
480.016 6.95215
480.842 6.83858
481.668 6.73116
482.494 6.62925
483.320 6.53231
484.145 6.43978
484.971 6.35119
485.797 6.26604
486.210 6.22457
486.623 6.18378
487.101 6.13733
487.579 6.09163
488.057 6.04655
488.535 6.00196
489.013 5.95775
489.253 5.93574
489.492 5.91378
489.731 5.89185
489.970 5.86994
490.209 5.84802
490.448 5.82609
490.687 5.80414
490.926 5.78218
491.165 5.76021
491.404 5.73828
491.524 5.72733
491.643 5.71643
491.763 5.70558
491.882 5.69481
492.002 5.68414
492.121 5.67363
492.241 5.66332
492.360 5.65329
492.480 5.64363
492.599 5.63448
492.719 5.62602
492.838 5.61853
492.958 5.61236
493.018 5.60994
493.077 5.60809
493.137 5.60693
493.197 5.60664
493.257 5.60742
493.316 5.60959
493.357 5.61207
493.398 5.61554
493.439 5.62026
493.479 5.62647
493.520 5.63455
493.561 5.64491
493.602 5.65817
493.642 5.67499
493.683 5.69633
493.724 5.72323
493.765 5.75723
493.805 5.79987
493.826 5.82518
493.846 5.85351
493.867 5.88521
493.887 5.92046
493.907 5.96002
493.928 6.00394
493.948 6.05314
493.968 6.10766
493.996 6.19040
494.023 6.28560
494.050 6.39489
494.064 6.45538
494.077 6.51959
494.091 6.58872
494.104 6.66257
494.118 6.74141
494.131 6.82552
494.145 6.91520
494.159 7.01073
494.172 7.11244
494.186 7.21981
494.199 7.33478
494.213 7.45690
494.227 7.58652
494.240 7.72398
494.254 7.86966
494.267 8.02392
494.281 8.18712
494.294 8.35834
494.308 8.54048
494.322 8.73270
494.335 8.93537
494.349 9.14727
494.362 9.37190
494.376 9.60812
494.390 9.85629
494.403 10.1148
494.418 10.4167
494.433 10.7323
494.448 11.0663
494.463 11.4147
494.478 11.7824
494.493 12.1651
494.508 12.5653
494.523 12.9834
494.538 13.4227
494.552 13.8775
494.582 14.8463
494.612 15.8905
494.642 17.0061
494.667 17.9787
494.691 18.9957
494.715 20.0639
494.740 21.1721
494.789 23.5152
494.838 25.9957
494.897 29.1585
494.957 32.3746
495.006 34.9801
495.055 37.4921
495.096 39.4691
495.136 41.2931
495.166 42.5175
495.196 43.6287
495.226 44.6141
495.256 45.4624
495.294 46.3253
495.328 46.8826
495.350 47.1354
495.372 47.2960
495.380 47.3316
495.392 47.3624
495.416 47.3414
495.440 47.2112
495.465 46.9710
495.489 46.6251
495.513 46.1697
495.538 45.6125
495.562 44.9581
495.587 44.2155
495.627 42.8141
495.667 41.2185
495.716 39.0429
495.765 36.6890
495.818 33.9857
495.872 31.2225
495.921 28.6983
495.970 26.2423
496.018 23.8918
496.043 22.7647
496.067 21.6803
496.092 20.6327
496.116 19.6285
496.141 18.6695
496.165 17.7606
496.190 16.8951
496.214 16.0770
496.239 15.3064
496.263 14.5855
496.288 13.9077
496.312 13.2749
496.337 12.6859
496.361 12.1413
496.386 11.6348
496.410 11.1689
496.422 10.9479
496.434 10.7377
496.447 10.5361
496.459 10.3429
496.471 10.1563
496.483 9.97910
496.496 9.80818
496.508 9.64604
496.520 9.48977
496.532 9.34166
496.545 9.20017
496.557 9.06504
496.569 8.93502
496.581 8.81196
496.593 8.69458
496.606 8.58262
496.618 8.47503
496.630 8.37332
496.655 8.18404
496.672 8.05710
496.690 7.93886
496.708 7.82876
496.726 7.72625
496.744 7.63081
496.761 7.54195
496.779 7.45920
496.797 7.38211
496.815 7.31029
496.833 7.24332
496.850 7.18087
496.868 7.12257
496.886 7.06813
496.904 7.01723
496.939 6.92500
496.975 6.84392
497.011 6.77230
497.046 6.70871
497.082 6.65192
497.117 6.60092
497.153 6.55484
497.189 6.51297
497.224 6.47480
497.282 6.41897
497.340 6.36974
497.398 6.32565
497.455 6.28590
497.513 6.24963
497.571 6.21641
497.629 6.18574
497.687 6.15728
497.745 6.13070
497.802 6.10588
497.918 6.06059
498.034 6.02022
498.149 5.98391
498.247 5.95581
498.345 5.92980
498.443 5.90560
498.541 5.88301
498.639 5.86182
498.737 5.84187
498.932 5.80524
499.128 5.77220
499.324 5.74216
499.520 5.71457
499.715 5.68906
500.000 5.65501
500.309 5.62143
500.618 5.59066
500.926 5.56218
501.235 5.53560
501.544 5.51062
501.853 5.48699
502.162 5.46455
502.470 5.44313
502.765 5.42351
503.060 5.40462
503.649 5.36866
504.239 5.33478
504.828 5.30266
505.418 5.27202
506.007 5.24266
506.596 5.21441
507.186 5.18718
507.860 5.15712
508.533 5.12802
509.207 5.09981
509.881 5.07241
511.228 5.01977
512.575 4.96958
513.923 4.92148
515.270 4.87515
516.617 4.83046
517.964 4.78691
519.312 4.74451
520.659 4.70301
522.007 4.66222
523.354 4.62203
524.813 4.57899
526.273 4.53624
527.733 4.49356
529.192 4.45074
530.652 4.40750
532.111 4.36356
532.841 4.34123
533.571 4.31859
534.301 4.29560
535.031 4.27220
535.817 4.24648
536.603 4.22012
537.389 4.19305
538.174 4.16519
538.960 4.13633
539.746 4.10638
540.532 4.07518
541.318 4.04253
541.936 4.01573
542.553 3.98779
543.171 3.95858
543.788 3.92794
544.406 3.89568
545.023 3.86162
545.332 3.84384
545.641 3.82552
545.950 3.80663
546.258 3.78714
546.567 3.76699
546.876 3.74614
547.185 3.72453
547.493 3.70213
547.802 3.67889
548.111 3.65474
548.420 3.62963
548.728 3.60350
549.037 3.57627
549.346 3.54789
549.655 3.51828
549.964 3.48738
