Ge-72(n,tot) ENDFB-8.0
2617.10 10.0638
2617.15 10.4890
2617.20 10.9266
2617.25 11.3946
2617.31 11.8767
2617.36 12.3927
2617.41 12.9246
2617.46 13.4946
2617.52 14.0829
2617.57 14.7139
2617.62 15.3657
2617.67 16.0657
2617.73 16.7896
2617.78 17.5528
2617.83 18.3579
2617.88 19.2245
2617.93 20.1230
2617.99 21.0915
2618.04 22.0970
2618.09 23.1823
2618.14 24.3107
2618.20 25.5069
2618.25 26.7757
2618.30 28.1495
2618.35 29.5825
2618.41 31.1366
2618.46 32.7606
2618.51 34.5251
2618.56 36.3723
2618.62 38.3441
2618.67 40.4509
2618.72 42.7491
2618.77 45.1650
2618.83 47.8064
2618.88 50.5893
2618.93 53.6390
2618.98 56.8600
2619.03 60.3293
2619.09 64.0708
2619.14 68.1920
2619.19 72.5678
2619.24 77.4012
2619.30 82.5480
2619.35 88.2497
2619.40 94.3394
2619.45 100.973
2619.51 108.211
2619.56 116.280
2619.61 124.951
2619.66 134.648
2619.72 145.103
2619.77 156.831
2619.82 169.512
2619.85 176.332
2619.87 183.495
2619.90 191.021
2619.92 198.931
2619.95 207.575
2619.98 216.334
2620.00 225.546
2620.03 235.235
2620.06 245.829
2620.08 256.570
2620.11 267.869
2620.13 279.752
2620.16 292.742
2620.19 305.905
2620.21 319.738
2620.24 334.269
2620.27 349.524
2620.29 365.526
2620.32 382.297
2620.34 399.856
2620.39 429.913
2620.43 461.289
2620.47 494.641
2620.51 529.871
2620.55 566.792
2620.59 605.110
2620.67 684.118
2620.71 723.538
2620.75 761.814
2620.80 797.975
2620.84 830.970
2620.88 859.734
2620.92 883.267
2620.96 900.719
2621.00 911.469
2621.02 914.261
2621.04 915.192
2621.08 911.710
2621.12 901.520
2621.17 885.215
2621.21 863.601
2621.25 837.611
2621.29 808.226
2621.33 776.409
2621.41 708.086
2621.49 640.059
2621.54 607.097
2621.58 575.267
2621.62 544.774
2621.66 515.747
2621.69 493.497
2621.72 472.253
2621.76 452.016
2621.79 432.769
2621.82 414.490
2621.86 397.148
2621.89 380.708
2621.92 365.594
2621.95 350.820
2621.99 336.832
2622.02 323.590
2622.05 311.053
2622.09 299.182
2622.12 287.940
2622.15 277.291
2622.18 267.498
2622.22 257.916
2622.25 248.828
2622.28 240.206
2622.32 232.021
2622.35 224.246
2622.38 216.858
2622.45 203.348
2622.51 190.909
2622.58 179.612
2622.65 169.329
2622.71 160.082
2622.78 151.490
2622.84 143.616
2622.91 136.384
2622.97 129.824
2623.04 123.676
2623.11 117.995
2623.17 112.734
2623.24 107.926
2623.30 103.386
2623.37 99.1595
2623.43 95.2185
2623.50 91.5918
2623.57 88.1453
2623.63 84.9166
2623.70 81.8876
2623.76 79.0838
2623.83 76.4044
2623.89 73.8806
2623.96 71.5005
2624.03 69.2862
2624.09 67.1599
2624.16 65.1477
2624.22 63.2413
2624.29 61.4600
2624.35 59.7423
2624.42 58.1100
2624.55 55.1013
2624.68 52.3477
2624.81 49.8575
2624.95 47.5637
2625.08 45.4765
2625.21 43.5427
2625.34 41.7737
2625.47 40.1263
2625.60 38.6118
2625.74 37.1951
2625.87 35.8871
2626.00 34.6584
2626.13 33.5196
2626.26 32.4459
2626.39 31.4472
2626.52 30.5024
2626.66 29.6207
2626.79 28.7841
2626.92 28.0012
2627.05 27.2562
2627.18 26.5570
2627.31 25.8901
2627.44 25.2627
2627.58 24.6627
2627.71 24.0970
2627.84 23.5549
2627.97 23.0428
2628.10 22.5509
2628.23 22.0853
2628.50 21.2126
2628.76 20.4143
2629.02 19.6818
2629.29 19.0075
2629.55 18.3850
2629.81 17.8090
2630.07 17.2764
2630.34 16.7792
2630.60 16.3157
2630.86 15.8828
2631.13 15.4777
2631.39 15.0978
2631.65 14.7410
2631.91 14.4052
2632.18 14.0888
2632.44 13.7902
2632.70 13.5079
2632.97 13.2407
2633.23 12.9875
2633.49 12.7472
2633.76 12.5188
2634.02 12.3017
2634.28 12.0956
2634.54 11.8984
2634.81 11.7102
2635.07 11.5304
2635.33 11.3585
2635.86 11.0365
2636.38 10.7405
2636.91 10.4677
2637.44 10.2154
2637.96 9.98152
2638.49 9.76447
2639.01 9.56180
2639.54 9.37250
2640.07 9.19531
2640.59 9.02911
2641.12 8.87292
2641.64 8.72588
2642.17 8.58720
2642.69 8.45644
2643.22 8.33249
2643.75 8.21504
2644.27 8.10361
2644.80 7.99773
2645.32 7.89701
2645.85 7.80107
2646.38 7.70958
2646.90 7.62240
2647.43 7.53892
2647.95 7.45906
2648.48 7.38257
2649.01 7.30926
2650.06 7.17137
2651.11 7.04411
2652.16 6.92606
2653.21 6.81633
2654.26 6.71404
2655.32 6.61852
2656.37 6.52893
2657.42 6.44478
2658.47 6.36557
2659.52 6.29084
2660.58 6.22020
2661.63 6.15330
2662.68 6.08982
2663.73 6.02953
2664.78 5.97206
2665.83 5.91726
2666.89 5.86491
2667.94 5.81487
2668.99 5.76688
2670.04 5.72083
2671.09 5.67659
2672.14 5.63406
2673.20 5.59305
2674.25 5.55348
2676.35 5.47833
2678.46 5.40784
2680.56 5.34146
2682.66 5.27858
2684.77 5.21881
2686.87 5.16166
2688.97 5.10683
2691.08 5.05392
2693.18 5.00264
2695.28 4.95270
2697.39 4.90384
2699.49 4.85576
2701.59 4.80824
2705.80 4.71368
2707.91 4.66610
2710.01 4.61795
2711.06 4.59354
2712.11 4.56886
2713.16 4.54385
2714.22 4.51850
2715.27 4.49269
2716.32 4.46641
2717.37 4.43958
2718.42 4.41216
2719.47 4.38403
2720.53 4.35515
2721.58 4.32540
2722.63 4.29475
2723.68 4.26301
2724.73 4.23009
2725.79 4.19588
2726.84 4.16025
2727.89 4.12297
2728.94 4.08389
2729.47 4.06361
2729.99 4.04279
2730.52 4.02142
2731.04 3.99949
2731.57 3.97688
2732.10 3.95361
2732.62 3.92962
2733.15 3.90488
2733.67 3.87933
2734.20 3.85293
2734.73 3.82561
2735.25 3.79739
2735.78 3.76807
2736.30 3.73765
2736.83 3.70605
2737.35 3.67319
2737.88 3.63897
2738.41 3.60331
2738.93 3.56608
2739.46 3.52726
2739.98 3.48656
2740.51 3.44392
2741.04 3.39919
2741.56 3.35221
2742.09 3.30278
2742.61 3.25071
2743.14 3.19579
2743.40 3.16718
2743.66 3.13789
2743.93 3.10765
2744.19 3.07654
2744.45 3.04452
2744.72 3.01157
2744.98 2.97763
2745.24 2.94269
2745.51 2.90669
2745.77 2.86960
2746.03 2.83138
2746.29 2.79199
2746.56 2.75141
2746.82 2.70958
2747.08 2.66649
2747.35 2.62210
2747.61 2.57640
2747.87 2.52957
2748.13 2.48124
2748.40 2.43162
2748.66 2.38075
2748.92 2.32870
2749.19 2.27560
2749.45 2.22162
2749.71 2.16698
2749.98 2.11205
2750.24 2.05726
2750.50 2.00327
2750.76 1.95093
2750.90 1.92564
2751.03 1.90142
2751.16 1.87812
2751.29 1.85634
2751.42 1.83604
2751.55 1.81787
2751.69 1.80197
2751.82 1.78905
2751.95 1.77953
2752.08 1.77408
2752.21 1.77349
2752.34 1.77870
2752.47 1.79093
2752.60 1.81133
2752.74 1.84184
2752.87 1.88394
2753.00 1.94068
2753.13 2.01409
2753.20 2.05862
2753.26 2.10888
2753.33 2.16546
2753.39 2.22800
2753.46 2.29914
2753.53 2.37879
2753.56 2.42209
2753.59 2.46786
2753.62 2.51625
2753.66 2.56580
2753.67 2.59323
2753.69 2.61976
2753.71 2.64873
2753.72 2.67676
2753.74 2.70738
2753.76 2.73699
2753.77 2.76934
2753.79 2.80063
2753.81 2.83480
2753.82 2.86785
2753.84 2.90395
2753.85 2.93887
2753.87 2.97700
2753.89 3.01389
2753.90 3.05178
2753.92 3.09070
2753.95 3.17431
2753.99 3.26266
2754.02 3.35604
2754.05 3.45473
2754.08 3.55906
2754.12 3.66937
2754.15 3.78602
2754.18 3.90557
2754.25 4.17384
2754.31 4.47449
2754.38 4.81188
2754.45 5.18497
2754.51 5.61105
2754.58 6.09159
2754.61 6.35476
2754.64 6.63468
2754.68 6.93260
2754.71 7.23996
2754.74 7.57739
2754.77 7.93720
2754.81 8.32115
2754.84 8.73115
2754.87 9.16930
2754.91 9.63792
2754.94 10.1396
2754.97 10.6601
2755.00 11.2352
2755.04 11.8525
2755.07 12.5156
2755.10 13.2289
2755.14 13.9968
2755.17 14.8246
2755.20 15.7179
2755.23 16.6528
2755.27 17.6946
2755.30 18.8232
2755.33 20.0475
2755.37 21.3776
2755.38 22.1077
2755.40 22.8249
2755.42 23.6203
2755.43 24.4021
2755.45 25.2701
2755.47 26.1239
2755.48 27.0156
2755.50 27.9472
2755.51 28.9832
2755.53 30.0042
2755.55 31.1407
2755.56 32.2619
2755.58 33.5111
2755.60 34.7447
2755.61 36.1206
2755.63 37.4807
2755.65 38.9994
2755.66 40.5023
2755.68 42.1823
2755.70 43.8467
2755.71 45.7093
2755.73 47.5569
2755.74 49.5022
2755.76 51.5514
2755.78 53.8502
2755.79 56.1361
2755.81 58.7037
2755.83 61.2602
2755.84 64.1355
2755.86 67.0021
2755.88 70.2308
2755.89 73.4539
2755.91 77.0890
2755.93 80.7229
2755.94 84.8269
2755.96 88.9352
2755.98 93.5811
2755.99 98.2381
2756.01 103.192
2756.02 108.464
2756.04 114.440
2756.06 120.446
2756.07 127.262
2756.09 134.117
2756.11 141.904
2756.12 149.743
2756.14 158.111
2756.15 167.045
2756.17 177.202
2756.19 187.429
2756.20 199.050
2756.22 210.741
2756.24 224.010
2756.25 237.336
2756.27 251.508
2756.29 266.557
2756.31 286.633
2756.33 308.129
2756.35 331.026
2756.36 354.017
2756.38 379.397
2756.40 405.787
2756.44 458.940
2756.46 486.195
2756.48 512.685
2756.50 537.716
2756.52 559.464
2756.54 579.487
2756.56 595.144
2756.58 607.498
2756.60 614.913
2756.61 617.045
2756.62 617.939
2756.64 616.052
2756.66 609.467
2756.68 599.240
2756.70 584.833
2756.72 567.341
2756.74 547.458
2756.76 526.974
2756.80 481.142
2756.84 435.986
2756.86 413.512
2756.88 392.870
2756.90 372.030
2756.92 353.161
2756.93 339.863
2756.94 327.090
2756.96 314.842
2756.97 303.114
2756.99 291.899
2757.00 281.183
2757.01 270.954
2757.03 261.876
2757.04 252.537
2757.05 243.634
2757.07 235.147
2757.08 227.624
2757.10 219.890
2757.11 212.519
2757.14 199.262
2757.16 186.741
2757.19 175.734
2757.22 165.313
2757.25 156.126
2757.27 147.402
2757.30 139.686
2757.33 132.334
2757.36 125.809
2757.38 119.570
2757.41 113.816
2757.44 108.500
2757.47 103.749
2757.50 99.1755
2757.52 95.0745
2757.55 91.1136
2757.58 87.5511
2757.61 84.0998
2757.63 80.9866
2757.66 77.9619
2757.69 75.2258
2757.72 72.5604
2757.74 70.1430
2757.77 67.7821
2757.80 65.6357
2757.83 63.5345
2757.85 61.5507
2757.88 59.6758
2757.91 57.9636
2757.94 56.2801
2757.96 54.7395
2757.99 53.2218
2758.02 51.8303
2758.07 49.1957
2758.13 46.8015
2758.18 44.6187
2758.24 42.6224
2758.29 40.7915
2758.35 39.1078
2758.40 37.5553
2758.46 36.1204
2758.51 34.7911
2758.57 33.5569
2758.62 32.4086
2758.68 31.3382
2758.73 30.3209
2758.79 29.3867
2758.84 28.5111
2758.90 27.6890
2758.95 26.9162
2759.01 26.1884
2759.06 25.5021
2759.12 24.8541
2759.17 24.2414
2759.23 23.6614
2759.28 23.1117
2759.34 22.5901
2759.39 22.0946
2759.45 21.6234
2759.50 21.1749
2759.56 20.7475
2759.67 19.9438
2759.78 19.2171
2759.89 18.5514
2760.00 17.9397
2760.11 17.3761
2760.22 16.8552
2760.33 16.3726
2760.44 15.9244
2760.55 15.5036
2760.66 15.1147
2760.77 14.7512
2760.88 14.4107
2760.99 14.0884
2761.10 13.7883
2761.21 13.5058
2761.32 13.2394
2761.43 12.9856
2761.54 12.7478
2761.65 12.5227
2761.76 12.3092
2761.87 12.1065
2761.98 11.9138
2762.09 11.7305
2762.20 11.5558
2762.31 11.3878
2762.42 11.2289
2762.53 11.0770
2762.64 10.9318
2762.86 10.6596
2763.08 10.4093
2763.31 10.1775
2763.53 9.96411
2763.75 9.76617
2763.97 9.58212
2764.19 9.40981
2764.41 9.24958
2764.63 9.09892
2764.85 8.95824
2765.07 8.82545
2765.29 8.70100
2765.51 8.58362
2765.73 8.47275
2765.95 8.36739
2766.17 8.26803
2766.39 8.17375
2766.61 8.08419
2766.83 7.99863
2767.05 7.91751
2767.27 7.84018
2767.49 7.76636
2767.71 7.69552
2767.93 7.62808
2768.15 7.56322
2768.37 7.50136
2768.81 7.38481
2769.25 7.27750
2769.69 7.17792
2770.13 7.08568
2770.58 6.99961
2771.02 6.91945
2771.46 6.84429
2771.90 6.77382
2772.34 6.70761
2772.78 6.64542
2773.22 6.58663
2773.66 6.53120
2774.10 6.47862
2774.54 6.42889
2774.98 6.38157
2775.42 6.33659
2775.86 6.29377
2776.30 6.25304
2776.74 6.21408
2777.18 6.17694
2777.63 6.14133
2778.07 6.10731
2778.51 6.07462
2778.95 6.04326
2779.39 6.01313
2779.83 5.98424
2780.71 5.92961
2781.59 5.87887
2782.47 5.83155
2783.35 5.78739
2784.23 5.74603
2785.12 5.70719
2786.00 5.67059
2786.88 5.63611
2787.76 5.60352
2788.64 5.57265
2789.52 5.54334
2790.40 5.51551
2791.28 5.48902
2792.17 5.46378
2793.05 5.43964
2793.93 5.41660
2794.81 5.39454
2795.69 5.37339
2796.57 5.35308
2797.45 5.33359
2798.33 5.31484
2799.22 5.29679
2800.10 5.27938
2800.98 5.26260
2802.74 5.23076
2804.50 5.20095
2806.27 5.17301
2808.03 5.14669
2809.79 5.12188
2811.55 5.09840
2813.32 5.07615
2815.08 5.05500
2816.84 5.03488
2818.60 5.01567
2820.37 4.99732
2822.13 4.97975
2823.89 4.96292
2825.65 4.94675
2827.42 4.93120
2829.18 4.91623
2830.94 4.90181
2832.70 4.88788
2834.47 4.87443
2836.23 4.86142
2837.99 4.84882
2841.52 4.82477
2845.04 4.80209
2848.57 4.78064
2852.09 4.76030
2855.62 4.74094
2859.14 4.72248
2862.67 4.70484
2866.19 4.68793
2869.72 4.67170
2873.24 4.65609
2876.77 4.64105
2880.29 4.62654
2883.82 4.61251
2887.34 4.59893
2890.87 4.58577
2894.39 4.57300
2897.92 4.56058
2901.44 4.54851
2904.97 4.53675
2912.02 4.51410
2919.07 4.49250
2926.12 4.47182
2933.17 4.45196
2940.22 4.43284
2947.27 4.41438
2954.32 4.39651
2961.37 4.37918
2968.42 4.36234
2975.47 4.34594
2982.51 4.32994
2989.56 4.31430
2996.61 4.29900
3010.71 4.26927
3024.81 4.24056
3038.91 4.21271
3053.01 4.18556
3067.11 4.15900
3081.21 4.13292
3095.31 4.10724
3109.41 4.08187
3123.51 4.05674
3137.61 4.03179
3151.71 4.00694
3179.91 3.95737
3194.01 3.93253
3208.11 3.90759
3222.21 3.88249
3236.31 3.85719
3250.41 3.83163
3264.51 3.80575
3278.61 3.77950
3292.71 3.75280
3306.81 3.72560
3320.91 3.69782
3335.01 3.66937
3349.11 3.64015
3363.21 3.61004
3377.31 3.57894
3391.41 3.54666
3405.51 3.51304
3419.61 3.47786
3426.66 3.45959
3433.71 3.44084
3440.76 3.42153
3447.81 3.40163
3454.86 3.38109
3461.91 3.35983
3468.96 3.33778
3476.01 3.31487
3483.06 3.29099
3490.11 3.26603
3497.16 3.23986
3504.21 3.21234
3511.26 3.18328
3514.79 3.16811
3518.31 3.15247
3521.84 3.13633
3525.36 3.11966
3528.89 3.10240
3532.41 3.08453
3535.94 3.06598
3539.46 3.04671
3542.99 3.02665
3546.51 3.00574
3550.04 2.98389
3553.56 2.96102
3557.09 2.93704
3560.61 2.91184
3564.14 2.88528
3567.66 2.85724
3571.19 2.82753
3574.71 2.79599
3576.47 2.77945
3578.24 2.76238
3580.00 2.74471
3581.76 2.72645
3583.52 2.70752
3585.29 2.68790
3587.05 2.66754
3588.81 2.64639
3590.57 2.62439
3592.34 2.60150
3594.10 2.57762
3595.86 2.55272
3597.62 2.52669
3599.39 2.49946
3601.15 2.47092
3602.91 2.44099
3604.67 2.40951
3606.44 2.37640
3608.20 2.34147
3609.96 2.30460
3611.72 2.26557
3613.49 2.22420
3614.37 2.20254
3615.25 2.18023
3616.13 2.15721
3617.01 2.13345
3617.89 2.10887
3618.77 2.08349
3619.66 2.05725
3620.54 2.03010
3621.42 2.00195
3622.30 1.97282
3623.18 1.94262
3624.06 1.91128
3624.94 1.87871
3625.82 1.84492
3626.71 1.80979
3627.59 1.77324
3628.47 1.73516
3629.35 1.69552
3630.23 1.65421
3631.11 1.61112
3631.99 1.56609
3632.87 1.51912
3633.76 1.47003
3634.64 1.41872
3635.52 1.36499
3636.40 1.30885
3637.28 1.25013
3638.16 1.18871
3638.60 1.15693
3639.04 1.12444
3639.48 1.09124
3639.92 1.05740
3640.37 1.02277
3640.81 0.987519
3641.25 0.951487
3641.69 0.914860
3642.13 0.877498
3642.57 0.839521
3643.01 0.800979
3643.45 0.762029
3644.33 0.682921
3645.21 0.603215
3646.09 0.524451
3646.53 0.486211
3646.97 0.449378
3647.42 0.414339
3647.86 0.381950
3648.30 0.352945
3648.74 0.328567
3649.18 0.310119
3649.40 0.303675
3649.62 0.299467
3649.84 0.297766
3649.95 0.297969
3650.06 0.298932
3650.17 0.300707
3650.28 0.303348
3650.39 0.306912
3650.44 0.309060
3650.50 0.311462
3650.56 0.314177
3650.61 0.317119
3650.67 0.320341
3650.72 0.323853
3650.78 0.327665
3650.83 0.331786
3650.89 0.336228
3650.94 0.341000
3651.00 0.346113
3651.05 0.351580
3651.11 0.357413
3651.16 0.363622
3651.22 0.370222
3651.27 0.377225
3651.38 0.392496
3651.49 0.409715
3651.60 0.428697
3651.71 0.449723
3651.82 0.472937
3651.93 0.498494
3652.04 0.526562
3652.15 0.557321
3652.26 0.590968
3652.48 0.668164
3652.70 0.759369
3652.81 0.811520
3652.92 0.867677
3653.03 0.928634
3653.14 0.994767
3653.25 1.06716
3653.36 1.14497
3653.47 1.22929
3653.58 1.32067
3653.69 1.41969
3653.80 1.52699
3653.91 1.64326
3654.02 1.76929
3654.14 1.90721
3654.25 2.05549
3654.36 2.21635
3654.47 2.39094
3654.58 2.58053
3654.69 2.78653
3654.80 3.01050
3654.91 3.25419
3655.02 3.52206
3655.13 3.81149
3655.24 4.12723
3655.29 4.29581
3655.35 4.47202
3655.40 4.65625
3655.46 4.84895
3655.51 5.05053
3655.57 5.26150
3655.62 5.48235
3655.68 5.71362
3655.73 5.95589
3655.79 6.20978
3655.84 6.48089
3655.90 6.76026
3655.95 7.05336
3656.01 7.36099
3656.06 7.68401
3656.12 8.02334
3656.17 8.37995
3656.23 8.75491
3656.28 9.14935
3656.34 9.56448
3656.39 10.0016
3656.45 10.4622
3656.50 10.9477
3656.56 11.4597
3656.61 12.0001
3656.67 12.5707
3656.72 13.1850
3656.78 13.8231
3656.83 14.4983
3656.89 15.2131
3656.94 15.9705
3657.00 16.7734
3657.05 17.6255
3657.11 18.5302
3657.16 19.4916
3657.22 20.5142
3657.27 21.6028
3657.33 22.7627
3657.38 23.9995
3657.44 25.3198
3657.49 26.7305
3657.55 28.2392
3657.60 29.8850
3657.66 31.6186
3657.71 33.4787
3657.77 35.4770
3657.82 37.6261
3657.88 39.9404
3657.93 42.4356
3657.99 45.1294
3658.04 48.0414
3658.10 51.1937
3658.15 54.6109
3658.21 58.3207
3658.26 62.3539
3658.32 66.7456
3658.37 71.5349
3658.43 76.7659
3658.49 82.5974
3658.54 88.8781
3658.60 95.7710
3658.65 103.348
3658.71 111.688
3658.76 120.883
3658.79 125.925
3658.82 131.034
3658.84 136.605
3658.87 142.254
3658.90 148.416
3658.93 154.668
3658.95 161.490
3658.98 168.414
3659.01 175.972
3659.04 183.643
3659.06 192.016
3659.09 200.514
3659.12 209.787
3659.15 219.194
3659.17 229.454
3659.20 239.853
3659.23 251.182
3659.26 262.650
3659.28 275.123
3659.31 287.724
3659.35 309.488
3659.40 332.242
3659.44 356.444
3659.48 382.026
3659.53 408.855
3659.57 436.723
3659.66 494.272
3659.70 523.704
3659.74 551.660
3659.79 578.108
3659.83 602.286
3659.87 623.420
3659.91 640.781
3659.96 653.746
3660.00 661.861
3660.02 664.048
3660.04 664.889
3660.09 662.685
3660.13 655.603
3660.17 644.067
3660.22 628.655
3660.26 610.041
3660.30 588.934
3660.35 566.030
3660.43 516.762
3660.52 467.567
3660.56 443.697
3660.60 420.631
3660.65 398.518
3660.69 377.455
3660.75 351.679
3660.80 328.209
3660.86 306.156
3660.91 286.233
3660.97 267.611
3661.02 250.842
3661.08 235.195
3661.13 221.112
3661.19 207.967
3661.25 196.122
3661.30 185.047
3661.36 175.047
3661.41 165.674
3661.47 157.189
3661.52 149.215
3661.58 141.975
3661.63 135.150
3661.69 128.936
3661.75 123.061
3661.80 117.696
3661.86 112.608
3661.91 107.949
3661.97 103.518
3662.02 99.4484
3662.08 95.5684
3662.13 91.9953
3662.19 88.5797
3662.24 85.4263
3662.30 82.4046
3662.36 79.6082
3662.41 76.9689
3662.47 74.4752
3662.52 72.0748
3662.58 69.8437
3662.63 67.6917
3662.69 65.6875
3662.74 63.7505
3662.80 61.9432
3662.91 58.5577
3663.02 55.4860
3663.13 52.6899
3663.24 50.1368
3663.35 47.7988
3663.46 45.6520
3663.58 43.6755
3663.69 41.8514
3663.80 40.1639
3663.91 38.5994
3664.02 37.1459
3664.13 35.7927
3664.24 34.5415
3664.35 33.3614
3664.46 32.2568
3664.57 31.2212
3664.68 30.2487
3664.80 29.3340
3664.91 28.4726
3665.02 27.6601
3665.13 26.8928
3665.24 26.1672
3665.35 25.4803
3665.46 24.8292
3665.57 24.2113
3665.68 23.6244
3665.79 23.0662
3665.91 22.5349
3666.02 22.0331
3666.24 21.0889
3666.46 20.2271
3666.68 19.4378
3666.90 18.7128
3667.13 18.0448
3667.35 17.4277
3667.57 16.8562
3667.79 16.3279
3668.01 15.8340
3668.23 15.3735
3668.46 14.9431
3668.68 14.5403
3668.90 14.1624
3669.12 13.8075
3669.34 13.4734
3669.57 13.1599
3669.79 12.8627
3670.01 12.5817
3670.23 12.3157
3670.45 12.0636
3670.68 11.8244
3670.90 11.5971
3671.12 11.3809
3671.34 11.1760
3671.56 10.9797
3671.78 10.7925
3672.01 10.6137
3672.23 10.4427
3672.67 10.1225
3673.12 9.82896
3673.56 9.55786
3674.00 9.30731
3674.45 9.07513
3674.89 8.85987
3675.33 8.65891
3675.78 8.47133
3676.22 8.29586
3676.67 8.13173
3677.11 7.97724
3677.55 7.83189
3678.00 7.69490
3678.44 7.56588
3678.88 7.44362
3679.33 7.32786
3679.77 7.21811
3680.22 7.11415
3680.66 7.01510
3681.10 6.92083
3681.55 6.83100
3681.99 6.74551
3682.43 6.66369
3682.88 6.58548
3683.32 6.51064
3683.77 6.43914
3684.65 6.30453
3685.54 6.18056
3686.43 6.06578
3687.32 5.95942
3688.20 5.86050
3689.09 5.76824
3689.98 5.68191
3690.86 5.60112
3691.75 5.52518
3692.64 5.45383
3693.53 5.38650
3694.41 5.32300
3695.30 5.26287
3696.19 5.20598
3697.08 5.15194
3697.96 5.10066
3698.85 5.05181
3699.74 5.00533
3700.63 4.96094
3701.51 4.91859
3702.40 4.87810
3703.29 4.83935
3704.18 4.80217
3705.06 4.76655
3705.95 4.73232
3706.84 4.69946
3708.61 4.63739
3710.39 4.57977
3712.16 4.52612
3713.94 4.47601
3715.71 4.42908
3717.49 4.38505
3719.26 4.34357
3721.04 4.30445
3722.81 4.26746
3724.59 4.23242
3726.36 4.19916
3728.14 4.16753
3729.91 4.13741
3731.69 4.10868
3733.46 4.08121
3735.24 4.05492
3737.01 4.02972
3738.79 4.00554
3740.56 3.98230
3742.34 3.95994
3744.11 3.93840
3745.89 3.91764
3749.44 3.87819
3752.99 3.84126
3756.54 3.80656
3760.08 3.77384
3763.63 3.74287
3767.18 3.71347
3770.73 3.68547
3774.28 3.65876
3777.83 3.63318
3781.38 3.60865
3784.93 3.58505
3788.48 3.56232
3792.03 3.54036
3795.58 3.51912
3799.13 3.49853
3802.68 3.47855
3809.78 3.44018
3816.88 3.40369
3823.98 3.36879
3831.08 3.33526
3838.18 3.30289
3845.28 3.27153
3852.38 3.24103
3859.48 3.21128
3866.58 3.18215
3873.68 3.15358
3887.88 3.09776
3902.08 3.04327
3916.27 2.98970
3930.47 2.93668
3944.67 2.88393
3958.87 2.83120
3973.07 2.77828
3987.27 2.72496
4001.47 2.67109
4015.67 2.61649
4029.87 2.56103
4044.07 2.50454
4058.26 2.44690
4072.46 2.38796
4086.66 2.32758
4100.86 2.26562
4115.06 2.20194
4129.26 2.13639
4143.46 2.06882
4157.66 1.99906
4171.86 1.92696
4186.06 1.85234
4200.26 1.77502
4214.45 1.69481
4228.65 1.61152
4242.85 1.52494
4249.95 1.48036
4257.05 1.43490
4264.15 1.38851
4271.25 1.34119
4278.35 1.29290
4285.45 1.24363
4292.55 1.19337
4299.65 1.14210
4306.75 1.08981
4313.85 1.03651
4320.95 0.982182
4328.05 0.926865
4335.15 0.870567
4342.25 0.813347
4349.35 0.755253
4356.45 0.696380
4363.55 0.636850
4370.64 0.576833
4377.74 0.516529
4384.84 0.456237
4391.94 0.396315
4399.04 0.337266
4402.59 0.308253
4406.14 0.279710
4409.69 0.251748
4413.24 0.224500
4416.79 0.198098
4420.34 0.172717
4422.12 0.160468
4423.89 0.148549
4425.67 0.136989
4427.44 0.125823
4429.22 0.115073
4430.99 0.104781
4432.77 0.0949844
4434.54 0.0857252
4436.32 0.0770473
4438.09 0.0689986
4439.87 0.0616304
4441.64 0.0550019
4443.41 0.0491653
4445.19 0.0441893
4446.96 0.0401438
4448.74 0.0371043
4449.63 0.0359866
4450.51 0.0351527
4451.40 0.0346120
4452.29 0.0343775
4453.18 0.0344609
4454.06 0.0348748
4454.95 0.0356323
4455.84 0.0367472
4456.73 0.0382358
4457.61 0.0401099
4458.50 0.0423892
4459.39 0.0450850
4460.28 0.0482205
4461.16 0.0518063
4462.94 0.0604192
4463.83 0.0654870
4464.71 0.0710823
4465.60 0.0772397
4466.49 0.0839685
4467.38 0.0913080
4468.26 0.0992668
4469.15 0.107879
4470.04 0.117173
4470.93 0.127188
4471.81 0.137932
4472.70 0.149462
4473.59 0.161784
4474.48 0.174961
4475.36 0.189000
4476.25 0.203969
4477.14 0.219877
4478.03 0.236800
4478.91 0.254745
4479.80 0.273798
4480.69 0.293965
4481.58 0.315342
4482.46 0.337935
4483.35 0.361824
4484.24 0.387068
4485.12 0.413760
4486.01 0.441905
4486.90 0.471637
4487.79 0.502961
4488.67 0.536024
4489.56 0.570834
4490.45 0.607554
4491.34 0.646191
4492.22 0.686929
4493.11 0.729775
4494.00 0.774933
4494.89 0.822414
4495.77 0.872442
4496.66 0.925033
4497.55 0.980373
4498.44 1.03860
4499.32 1.09995
4500.21 1.16442
4501.10 1.23234
4501.99 1.30373
4502.87 1.37894
4503.76 1.45801
4504.65 1.54132
4505.54 1.62893
4506.42 1.72127
4507.31 1.81840
4508.20 1.92080
4509.09 2.02855
4509.97 2.14221
4510.86 2.26185
4511.75 2.38797
4512.63 2.52094
4513.52 2.66136
4514.41 2.80934
4515.30 2.96570
4516.18 3.13060
4517.07 3.30496
4517.96 3.48898
4518.85 3.68372
4519.73 3.88943
4520.62 4.10732
4521.51 4.33770
4522.40 4.58195
4523.28 4.84048
4524.17 5.11487
4525.06 5.40562
4525.95 5.71423
4526.83 6.04201
4527.72 6.39076
4528.61 6.76127
4529.50 7.15605
4530.38 7.57607
4531.27 8.02429
4532.16 8.50192
4533.05 9.01248
4533.93 9.55748
4534.82 10.1411
4535.71 10.7652
4536.60 11.4349
