Nd-142(n,tot) ENDFB-8.0
3988.36 6.77959
3988.42 7.33636
3988.47 7.92629
3988.52 8.56267
3988.57 9.24863
3988.62 10.0024
3988.67 10.7985
3988.72 11.6544
3988.77 12.5736
3988.83 13.5799
3988.88 14.6384
3988.93 15.7716
3988.98 16.9835
3989.02 17.9399
3989.05 18.9167
3989.09 19.9401
3989.13 21.0115
3989.17 22.1634
3989.20 23.3367
3989.24 24.5625
3989.28 25.8422
3989.32 27.2140
3989.35 28.6071
3989.39 30.0583
3989.43 31.5686
3989.50 34.8164
3989.58 38.2728
3989.63 40.8551
3989.68 43.5130
3989.73 46.2966
3989.78 49.2068
3989.83 52.3049
3989.88 55.4718
3989.93 58.7652
3989.99 62.1838
3990.09 69.4619
3990.19 77.1414
3990.29 85.2558
3990.39 93.7580
3990.50 102.677
3990.60 111.766
3990.80 130.460
3990.95 144.025
3991.10 157.181
3991.21 165.841
3991.31 173.930
3991.41 181.485
3991.51 188.247
3991.58 192.477
3991.65 196.228
3991.72 199.535
3991.79 202.375
3991.90 205.690
3992.00 207.863
3992.03 208.234
3992.11 208.937
3992.20 208.869
3992.28 208.048
3992.36 206.490
3992.47 203.375
3992.58 199.112
3992.71 193.156
3992.83 186.061
3992.93 179.311
3993.03 171.986
3993.14 164.202
3993.24 156.076
3993.45 139.168
3993.65 122.279
3993.79 111.057
3993.86 105.659
3993.93 100.400
3994.00 95.2250
3994.07 90.2939
3994.14 85.5434
3994.21 80.9821
3994.32 74.5681
3994.42 68.6535
3994.52 63.1781
3994.63 58.1378
3994.73 53.5219
3994.83 49.3148
3994.94 45.4964
3995.04 42.0440
3995.09 40.4322
3995.14 38.9041
3995.25 36.1108
3995.35 33.6061
3995.45 31.3640
3995.56 29.3591
3995.66 27.5674
3995.76 25.9662
3995.86 24.5346
3995.96 23.3595
3996.05 22.2961
3996.15 21.3322
3996.24 20.4657
3996.33 19.6681
3996.43 18.9403
3996.52 18.2745
3996.61 17.6700
3996.71 17.1076
3996.80 16.5887
3996.90 16.1085
3996.99 15.6675
3997.18 14.8694
3997.36 14.1705
3997.57 13.4908
3997.78 12.8943
3997.98 12.3635
3998.19 11.8874
3998.40 11.4557
3998.60 11.0658
3998.81 10.7100
3999.01 10.3839
3999.28 10.0052
3999.54 9.66399
3999.80 9.35276
4000.06 9.06974
4000.33 8.80935
4000.59 8.57072
4001.11 8.14643
4001.53 7.85380
4001.94 7.59235
4002.35 7.35680
4002.76 7.14351
4003.17 6.94904
4003.59 6.77184
4004.41 6.45980
4005.24 6.19357
4006.06 5.96405
4006.89 5.76416
4007.71 5.58877
4008.42 5.45333
4009.13 5.33091
4010.56 5.11776
4011.98 4.93832
4013.41 4.78539
4015.06 4.63410
4016.71 4.50482
4018.36 4.39291
4020.01 4.29513
4022.40 4.17293
4024.80 4.06953
4027.20 3.98057
4029.60 3.90317
4032.90 3.81169
4036.20 3.73378
4039.50 3.66644
4042.80 3.60750
4047.00 3.54208
4051.19 3.48521
4055.39 3.43515
4059.59 3.39040
4066.19 3.32866
4072.79 3.27504
4079.38 3.22757
4085.98 3.18484
4094.38 3.13574
4102.77 3.09117
4109.67 3.05717
4116.57 3.02507
4120.02 3.00969
4123.47 2.99460
4125.19 2.98724
4126.92 2.97999
4128.64 2.97287
4130.37 2.96590
4131.87 2.96000
4133.36 2.95433
4134.86 2.94897
4135.61 2.94647
4136.36 2.94413
4137.08 2.94212
4137.79 2.94041
4138.50 2.93913
4139.21 2.93851
4139.57 2.93857
4139.92 2.93903
4140.28 2.94012
4140.64 2.94239
4140.81 2.94433
4140.99 2.94717
4141.17 2.95139
4141.35 2.95771
4141.44 2.96198
4141.53 2.96721
4141.62 2.97362
4141.70 2.98146
4141.79 2.99103
4141.88 3.00270
4141.97 3.01689
4142.06 3.03409
4142.14 3.05133
4142.21 3.07149
4142.29 3.09500
4142.36 3.12234
4142.44 3.15403
4142.51 3.19064
4142.66 3.28120
4142.81 3.39961
4142.96 3.55219
4143.04 3.64342
4143.11 3.74582
4143.19 3.86027
4143.26 3.98769
4143.34 4.12896
4143.41 4.28493
4143.49 4.45640
4143.56 4.64411
4143.64 4.84868
4143.71 5.07063
4143.79 5.31036
4143.86 5.56809
4143.94 5.84386
4144.01 6.13753
4144.09 6.44873
4144.16 6.77683
4144.24 7.12098
4144.31 7.48006
4144.39 7.85266
4144.46 8.23193
4144.58 8.85590
4144.69 9.49014
4144.93 10.7637
4145.05 11.3849
4145.16 11.9700
4145.28 12.5118
4145.40 12.9977
4145.47 13.2744
4145.55 13.5206
4145.62 13.7337
4145.70 13.9115
4145.77 14.0455
4145.84 14.1439
4145.91 14.2076
4145.95 14.2297
4145.99 14.2374
4146.00 14.2379
4146.03 14.2340
4146.06 14.2232
4146.11 14.1945
4146.19 14.1126
4146.27 13.9778
4146.35 13.7992
4146.45 13.5264
4146.55 13.1958
4146.65 12.8135
4146.75 12.3859
4146.83 12.0220
4146.90 11.6433
4147.06 10.8422
4147.36 9.16583
4147.52 8.33733
4147.60 7.93931
4147.67 7.55329
4147.75 7.18114
4147.83 6.82444
4147.90 6.48444
4147.98 6.16213
4148.06 5.83530
4148.15 5.53035
4148.23 5.24748
4148.31 4.98960
4148.40 4.75006
4148.48 4.53406
4148.56 4.33557
4148.64 4.15845
4148.73 3.99735
4148.81 3.85341
4148.89 3.72543
4148.97 3.61348
4149.06 3.51362
4149.14 3.42707
4149.22 3.35055
4149.30 3.28481
4149.39 3.22718
4149.47 3.17751
4149.55 3.13487
4149.63 3.09880
4149.72 3.06764
4149.80 3.04145
4149.88 3.01896
4149.96 3.00015
4150.05 2.98406
4150.13 2.97050
4150.21 2.95908
4150.30 2.94958
4150.38 2.94146
4150.46 2.93469
4150.63 2.92403
4150.76 2.91760
4150.89 2.91259
4151.02 2.90859
4151.15 2.90532
4151.42 2.90026
4151.68 2.89640
4151.99 2.89276
4152.30 2.88967
4152.92 2.88443
4153.53 2.87998
4154.15 2.87603
4154.77 2.87241
4155.38 2.86905
4156.00 2.86586
4156.62 2.86282
4157.85 2.85703
4159.09 2.85151
4160.32 2.84616
4161.55 2.84095
4163.01 2.83493
4164.46 2.82899
4167.37 2.81728
4170.28 2.80572
4173.18 2.79426
4179.00 2.77145
4184.82 2.74868
4196.45 2.70289
4208.08 2.65634
4223.59 2.59232
4239.10 2.52524
4254.61 2.45418
4270.11 2.37810
4285.62 2.29581
4301.13 2.20598
4316.64 2.10706
4332.15 1.99707
4345.54 1.89119
4358.94 1.77340
4365.63 1.70933
4372.33 1.64127
4379.03 1.56910
4385.73 1.49211
4393.48 1.39649
4401.23 1.29327
4408.99 1.18167
4412.87 1.12249
4416.74 1.06094
4420.62 0.996921
4424.50 0.930424
4428.38 0.861382
4432.25 0.789843
4436.13 0.715856
4440.01 0.639622
4443.88 0.561424
4447.76 0.481757
4452.70 0.379462
4455.16 0.328635
4457.63 0.278540
4460.10 0.229844
4461.33 0.206252
4462.57 0.183329
4463.80 0.161172
4465.03 0.139966
4466.27 0.119849
4467.50 0.101047
4468.40 0.0882073
4469.31 0.0762787
4470.21 0.0653498
4471.11 0.0555538
4472.02 0.0470308
4472.92 0.0399468
4473.37 0.0369859
4473.82 0.0344493
4474.27 0.0323493
4474.73 0.0307199
4475.08 0.0297861
4475.43 0.0291676
4475.78 0.0288743
4476.14 0.0289219
4476.31 0.0290775
4476.62 0.0295704
4476.93 0.0303494
4477.24 0.0314303
4477.55 0.0328173
4478.05 0.0358048
4478.56 0.0397165
4479.07 0.0446109
4479.57 0.0505364
4480.08 0.0575804
4480.59 0.0657818
4481.09 0.0752438
4481.60 0.0860058
4482.39 0.105724
4483.18 0.129237
4483.98 0.156938
4484.37 0.172510
4484.77 0.189252
4485.17 0.207307
4485.56 0.226649
4485.96 0.247445
4486.36 0.269664
4486.75 0.293499
4487.15 0.318915
4487.55 0.346130
4487.94 0.375099
4488.43 0.413203
4488.91 0.454372
4489.40 0.498806
4489.88 0.546619
4490.37 0.598242
4490.85 0.653831
4491.34 0.713658
4491.82 0.777880
4492.31 0.847077
4492.79 0.921306
4493.27 1.00124
4493.76 1.08696
4494.24 1.17924
4494.73 1.27818
4495.21 1.38469
4495.70 1.49889
4496.18 1.62185
4496.67 1.75401
4497.15 1.89609
4497.64 2.04853
4498.12 2.21284
4498.61 2.38965
4499.09 2.57998
4499.57 2.78453
4500.06 3.00539
4500.54 3.24352
4501.03 3.50045
4501.51 3.77728
4502.00 4.07714
4502.48 4.40128
4502.97 4.75462
4503.45 5.14127
4503.80 5.44956
4503.98 5.61310
4504.16 5.78399
4504.33 5.96390
4504.51 6.15140
4504.69 6.34798
4504.86 6.55400
4505.04 6.77090
4505.21 6.99613
4505.57 7.47341
4505.92 7.98199
4506.10 8.24362
4506.27 8.50866
4506.40 8.70883
4506.54 8.90959
4506.67 9.11050
4506.80 9.31122
4506.93 9.51159
4506.99 9.59798
4507.00 9.61616
4507.00 9.62070
4507.01 9.63585
4507.02 9.65099
4507.04 9.68128
4507.06 9.71004
4507.12 9.79479
4507.17 9.87799
4507.31 10.0898
4507.45 10.3022
4507.59 10.5158
4507.73 10.7315
4507.91 11.0087
4508.09 11.2929
4508.40 11.8144
4508.71 12.3753
4509.02 12.9846
4509.17 13.3095
4509.33 13.6464
4509.48 14.0002
4509.64 14.3690
4509.95 15.1526
4510.26 15.9989
4510.57 16.9068
4510.89 17.9339
4511.21 19.0357
4511.54 20.2243
4511.86 21.4994
4512.19 22.8765
4512.51 24.3563
4512.84 25.9580
4513.16 27.6832
4513.49 29.5554
4513.81 31.5838
4514.14 33.7847
4514.46 36.1685
4514.79 38.7703
4515.11 41.5971
4515.43 44.6920
4515.76 48.0652
4516.08 51.7707
4516.41 55.8227
4516.73 60.2887
4517.06 65.1887
4517.38 70.6071
4517.54 73.5149
4517.71 76.5712
4517.87 79.8052
4518.03 83.1865
4518.19 86.7442
4518.35 90.4886
4518.52 94.4557
4518.68 98.6084
4518.84 102.982
4519.00 107.590
4519.17 112.475
4519.33 117.592
4519.49 122.983
4519.65 128.663
4519.82 134.685
4519.98 140.989
4520.14 147.628
4520.30 154.614
4520.46 162.010
4520.63 169.738
4520.79 177.857
4520.95 186.377
4521.12 195.478
4521.28 204.956
4521.44 214.933
4521.61 225.290
4521.94 247.385
4522.27 271.179
4522.60 296.520
4522.92 323.149
4523.58 378.612
4523.89 404.140
4524.19 428.812
4524.49 452.089
4524.79 473.326
4525.09 491.945
4525.40 507.243
4525.70 518.802
4525.85 523.063
4526.00 526.267
4526.24 529.154
4526.44 529.446
4526.64 527.913
4526.83 524.606
4527.03 519.634
4527.23 513.050
4527.42 505.045
4527.62 495.678
4527.82 485.198
4528.21 461.345
4528.60 434.789
4529.39 378.354
4529.71 355.612
4530.03 333.543
4530.34 312.408
4530.66 292.443
4530.98 273.627
4531.30 256.070
4531.62 239.772
4531.94 224.747
4532.25 210.974
4532.57 198.286
4532.89 186.613
4533.20 175.910
4533.52 166.034
4533.83 156.975
4534.15 148.608
4534.46 140.920
4534.81 133.181
4535.15 126.102
4535.50 119.600
4535.84 113.616
4536.18 108.084
4536.53 102.992
4536.87 98.2813
4537.22 93.9161
4537.53 90.1826
4537.85 86.6908
4538.16 83.4203
4538.48 80.3625
4538.80 77.4815
4539.11 74.7727
4539.43 72.2226
4539.74 69.8265
4540.37 65.4156
4541.01 61.4772
4541.64 57.9400
4542.27 54.7507
4542.90 51.8599
4543.53 49.2388
4544.16 46.8504
4544.79 44.6674
4545.42 42.6630
4546.06 40.8236
4546.69 39.1282
4547.32 37.5619
4548.24 35.4848
4549.15 33.6217
4550.07 31.9414
4550.99 30.4191
4551.91 29.0323
4552.83 27.7674
4553.75 26.6090
4554.66 25.5453
4555.93 24.2174
4557.19 23.0260
4558.45 21.9521
4559.71 20.9807
4560.98 20.0971
4562.24 19.2917
4563.50 18.5539
4564.76 17.8770
4566.03 17.2530
4567.29 16.6768
4568.55 16.1432
4569.82 15.6482
4571.08 15.1873
4572.34 14.7579
4574.87 13.9813
4577.28 13.3283
4579.69 12.7456
4582.10 12.2235
4584.51 11.7536
4586.92 11.3284
4589.33 10.9424
4591.74 10.5903
4594.15 10.2681
4596.67 9.95840
4599.20 9.67423
4601.72 9.41250
4604.25 9.17071
4609.30 8.73861
4614.35 8.36398
4618.02 8.12144
4621.69 7.90042
4625.37 7.69864
4629.04 7.51332
4636.39 7.18387
4643.73 6.90084
4648.78 6.72834
4653.83 6.57104
4663.93 6.29477
4674.03 6.05987
4684.13 5.85764
4695.15 5.66673
4706.17 5.50077
4717.19 5.35504
4728.21 5.22617
4748.41 5.02384
4768.61 4.85564
4788.81 4.71296
4809.01 4.59005
4829.21 4.48268
4849.41 4.38754
4889.81 4.22487
4922.87 4.11196
4955.93 4.01172
4977.96 3.95020
4988.98 3.92071
5000.00 3.89192
5009.62 3.86736
5014.43 3.85524
5019.24 3.84326
5024.05 3.83143
5026.45 3.82557
5028.86 3.81977
5031.26 3.81403
5033.66 3.80838
5036.07 3.80284
5038.47 3.79749
5040.22 3.79377
5041.97 3.79028
5043.01 3.78837
5044.05 3.78665
5045.09 3.78519
5046.12 3.78411
5046.64 3.78378
5047.16 3.78364
5047.68 3.78374
5048.20 3.78417
5048.72 3.78507
5049.24 3.78666
5049.50 3.78788
5049.76 3.78955
5050.02 3.79196
5050.28 3.79556
5050.48 3.79984
5050.69 3.80615
5050.79 3.81042
5050.89 3.81563
5051.00 3.82211
5051.10 3.83002
5051.20 3.83988
5051.30 3.85191
5051.41 3.86685
5051.51 3.88502
5051.61 3.90748
5051.71 3.93461
5051.82 3.96791
5051.92 4.00782
5052.02 4.05638
5052.12 4.11404
5052.23 4.18351
5052.33 4.26517
5052.43 4.36251
5052.53 4.47566
5052.64 4.60903
5052.74 4.76226
5052.84 4.94072
5052.94 5.14329
5053.05 5.37628
5053.15 5.63741
5053.25 5.93389
5053.35 6.26181
5053.45 6.62541
5053.56 7.02580
5053.65 7.43682
5053.75 7.88106
5053.84 8.35810
5053.94 8.86147
5054.04 9.40020
5054.13 9.96086
5054.23 10.5524
5054.32 11.1590
5054.51 12.4252
5054.70 13.7187
5054.89 14.9908
5054.99 15.6050
5055.09 16.1868
5055.20 16.8576
5055.32 17.4611
5055.43 17.9917
5055.55 18.4389
5055.65 18.7586
5055.76 18.9981
5055.86 19.1570
5055.92 19.2111
5055.95 19.2294
5055.99 19.2386
5056.00 19.2394
5056.03 19.2368
5056.06 19.2255
5056.09 19.2054
5056.15 19.1438
5056.27 18.9551
5056.38 18.6702
5056.49 18.2945
5056.57 17.9787
5056.65 17.6291
5056.73 17.2398
5056.80 16.8242
5056.96 15.9081
5057.12 14.9117
5057.52 12.1948
5057.62 11.5228
5057.72 10.8669
5057.82 10.2325
5057.93 9.62401
5058.03 9.04525
5058.13 8.49910
5058.23 7.98765
5058.33 7.51225
5058.43 7.07354
5058.53 6.67154
5058.63 6.30570
5058.73 5.97501
5058.82 5.70881
5058.91 5.46818
5059.00 5.25177
5059.09 5.06013
5059.18 4.88741
5059.27 4.73591
5059.36 4.60065
5059.45 4.48184
5059.54 4.37796
5059.63 4.28845
5059.72 4.20992
5059.81 4.14211
5059.90 4.08380
5059.99 4.03435
5060.09 3.98901
5060.18 3.95122
5060.28 3.91915
5060.37 3.89260
5060.47 3.87021
5060.56 3.85176
5060.66 3.83640
5060.75 3.82364
5060.85 3.81293
5060.94 3.80412
5061.04 3.79672
5061.13 3.79060
5061.33 3.78113
5061.52 3.77437
5061.71 3.76935
5061.90 3.76551
5062.09 3.76245
5062.28 3.75993
5062.66 3.75586
5063.04 3.75258
5063.42 3.74977
5063.80 3.74731
5064.57 3.74307
5065.33 3.73947
5066.09 3.73629
5066.81 3.73358
5067.53 3.73106
5068.96 3.72643
5070.40 3.72215
5071.83 3.71810
5073.27 3.71421
5074.71 3.71043
5076.14 3.70673
5078.65 3.70039
5081.17 3.69416
5083.68 3.68800
5086.19 3.68190
5088.70 3.67584
5091.22 3.66981
5096.24 3.65780
5099.83 3.64926
5103.42 3.64075
5107.01 3.63226
5110.60 3.62383
5114.19 3.61542
5117.78 3.60712
5121.37 3.59895
5123.16 3.59495
5124.96 3.59103
5126.66 3.58741
5128.37 3.58393
5130.07 3.58067
5131.78 3.57771
5133.48 3.57523
5134.33 3.57424
5135.19 3.57350
5136.04 3.57307
5136.89 3.57307
5137.74 3.57367
5138.60 3.57514
5139.31 3.57736
5140.03 3.58089
5140.75 3.58647
5141.11 3.59044
5141.47 3.59563
5141.83 3.60277
5142.19 3.61332
5142.37 3.62078
5142.55 3.63043
5142.73 3.64335
5142.90 3.66075
5143.08 3.68476
5143.26 3.71777
5143.44 3.76378
5143.62 3.82708
5143.71 3.86742
5143.80 3.91467
5143.89 3.96991
5143.98 4.03353
5144.07 4.10825
5144.16 4.19380
5144.25 4.29366
5144.34 4.40722
5144.47 4.60153
5144.60 4.83610
5144.73 5.11688
5144.86 5.45006
5144.92 5.63976
5144.98 5.84184
5145.05 6.06336
5145.11 6.29821
5145.18 6.55441
5145.24 6.82469
5145.31 7.11807
5145.37 7.42601
5145.44 7.75855
5145.50 8.10577
5145.63 8.86605
5145.76 9.70714
5145.89 10.6271
5146.02 11.6215
5146.15 12.6832
5146.27 13.8024
5146.40 14.9660
5146.79 18.5102
5146.98 20.2161
5147.07 21.0165
5147.17 21.7725
5147.26 22.4395
5147.35 23.0511
5147.44 23.6003
5147.53 24.0758
5147.62 24.4826
5147.70 24.8068
5147.81 25.0885
5147.87 25.1945
5147.93 25.2592
5147.99 25.2843
5148.00 25.2847
5148.02 25.2819
5148.05 25.2736
5148.10 25.2330
5148.14 25.1725
5148.23 24.9979
5148.35 24.6129
5148.46 24.1548
5148.57 23.5902
5148.67 22.9286
5148.78 22.1882
5148.89 21.3669
5148.99 20.4926
5149.12 19.3387
5149.26 18.1451
5149.52 15.7070
5149.65 14.4963
5149.78 13.3315
5149.91 12.2183
5150.04 11.1691
5150.13 10.5121
5150.22 9.89632
5150.30 9.31524
5150.39 8.76972
5150.47 8.25443
5150.56 7.78115
5150.65 7.34331
5150.73 6.94014
5150.82 6.56648
5150.91 6.22961
5150.99 5.92357
5151.08 5.64671
5151.16 5.39731
5151.25 5.17356
5151.34 4.97361
5151.42 4.79564
5151.51 4.63609
5151.59 4.49686
5151.68 4.37428
5151.77 4.26673
5151.85 4.17165
5151.94 4.08976
5152.11 3.95685
5152.28 3.85687
5152.46 3.78312
5152.63 3.72864
5152.80 3.68846
5152.92 3.66618
5153.05 3.64834
5153.17 3.63385
5153.29 3.62200
5153.54 3.60407
5153.79 3.59134
5154.03 3.58183
5154.28 3.57436
5154.77 3.56305
5155.26 3.55453
5155.75 3.54770
5156.25 3.54202
5156.74 3.53716
5157.72 3.52917
5158.71 3.52271
5159.69 3.51725
5160.68 3.51247
5161.73 3.50790
5162.78 3.50372
5163.83 3.49983
5164.88 3.49616
5166.98 3.48925
5169.08 3.48272
5171.18 3.47644
5173.28 3.47032
5175.38 3.46431
5177.48 3.45836
5181.68 3.44658
5185.88 3.43483
5190.09 3.42305
5194.29 3.41120
5198.49 3.39925
5206.89 3.37494
5215.29 3.34998
5232.10 3.29760
5255.20 3.21867
5278.31 3.12889
5301.42 3.02380
5312.97 2.96356
5324.52 2.89672
5333.45 2.83962
5342.38 2.77683
5351.30 2.70738
5360.23 2.62975
5366.01 2.57440
5371.78 2.51440
5377.56 2.44907
5383.34 2.37765
5388.59 2.30669
5391.21 2.26884
5393.84 2.22930
5396.47 2.18801
5399.09 2.14500
5400.40 2.12286
5401.72 2.10038
5403.03 2.07760
5404.34 2.05468
5405.33 2.03749
5406.31 2.02050
5407.30 2.00399
5408.28 1.98843
5408.77 1.98125
5409.27 1.97472
5409.76 1.96915
5410.25 1.96511
5410.50 1.96404
5410.74 1.96402
5410.99 1.96564
5411.23 1.96988
5411.48 1.97841
5411.60 1.98511
5411.73 1.99404
5411.85 2.00582
5411.97 2.02125
5412.10 2.04128
5412.22 2.06712
5412.35 2.10296
5412.48 2.14895
5412.61 2.20793
5412.74 2.28298
5412.90 2.39838
5413.06 2.54896
5413.21 2.74314
5413.29 2.85954
5413.37 2.99053
5413.45 3.13748
5413.52 3.30180
5413.60 3.48495
5413.68 3.68842
5413.76 3.91373
5413.84 4.16236
5413.91 4.43582
5413.99 4.73553
5414.07 5.06287
5414.15 5.41912
5414.23 5.80544
5414.30 6.22284
5414.38 6.67216
5414.46 7.15402
5414.54 7.66880
5414.62 8.21662
5414.69 8.79730
5414.77 9.41032
5414.85 10.0548
5414.93 10.7296
5415.01 11.4330
5415.08 12.1630
5415.24 13.6826
5415.36 14.9509
5415.49 16.2393
5415.73 18.8366
5415.85 20.1060
5415.98 21.3278
5416.10 22.4798
5416.22 23.5403
5416.31 24.2237
5416.40 24.8371
5416.48 25.3825
5416.57 25.8543
5416.66 26.2637
5416.75 26.5822
5416.84 26.8060
5416.89 26.8936
5416.94 26.9389
5416.98 26.9611
5417.00 26.9624
5417.04 26.9540
5417.08 26.9222
5417.12 26.8713
5417.19 26.7489
5417.30 26.4164
5417.41 25.9666
5417.51 25.3989
5417.63 24.6630
5417.74 23.8104
5417.85 22.8559
5417.97 21.8159
5418.10 20.5575
5418.23 19.2368
5418.48 16.5078
5418.61 15.1459
5418.74 13.8133
5418.87 12.5276
5419.00 11.3124
5419.11 10.3512
5419.21 9.45333
5419.32 8.60537
5419.42 7.82540
5419.53 7.09975
5419.64 6.44193
5419.74 5.84387
5419.85 5.30381
5419.96 4.81499
5420.06 4.38359
5420.17 4.00145
5420.27 3.66500
5420.38 3.36792
5420.49 3.11195
5420.59 2.89041
5420.70 2.69965
5420.81 2.53480
5420.91 2.39565
5421.02 2.27749
5421.12 2.17756
5421.23 2.09260
5421.34 2.02192
5421.44 1.96263
5421.55 1.91298
5421.66 1.87105
5421.76 1.83629
5421.87 1.80712
5421.97 1.78257
5422.08 1.76164
5422.19 1.74401
5422.40 1.71586
5422.54 1.70063
5422.69 1.68780
5422.98 1.66686
5423.27 1.64977
5423.55 1.63497
5424.13 1.60886
5424.71 1.58516
5425.28 1.56275
5425.86 1.54110
5427.01 1.49907
5428.17 1.45764
5429.32 1.41618
5430.48 1.37420
5431.63 1.33153
5433.57 1.25750
5436.24 1.15047
5438.91 1.03665
5440.25 0.976981
5441.59 0.915441
5442.92 0.852035
5444.26 0.786855
5445.84 0.707544
5447.42 0.626094
5448.99 0.543011
5450.57 0.459163
5452.15 0.375565
5452.94 0.334375
5453.73 0.294047
5454.52 0.254844
5455.31 0.217306
5456.10 0.181922
5456.89 0.149367
5457.74 0.118439
5458.16 0.104980
5458.59 0.0931122
5459.01 0.0830567
5459.44 0.0750611
5459.86 0.0694053
5460.08 0.0675485
5460.29 0.0664055
5460.47 0.0660194
5460.65 0.0662200
5460.83 0.0670359
5461.02 0.0685011
5461.20 0.0706519
5461.38 0.0735262
5461.56 0.0771643
5461.74 0.0816088
5461.99 0.0888782
5462.23 0.0977800
5462.47 0.108438
5462.72 0.120985
5462.96 0.135565
5463.20 0.152335
5463.45 0.171465
5463.69 0.193042
5464.02 0.227331
5464.36 0.267371
5464.69 0.313804
5465.02 0.367350
5465.36 0.428820
5465.69 0.499132
5466.03 0.579321
5466.36 0.670563
5466.69 0.774193
5466.86 0.831122
5467.03 0.891735
5467.19 0.956256
5467.36 1.02493
5467.53 1.09801
5467.70 1.17577
5467.86 1.25851
5468.03 1.34655
5468.20 1.44023
5468.36 1.53992
5468.53 1.64603
5468.70 1.75896
5468.86 1.87920
5469.03 2.00724
5469.23 2.16990
5469.43 2.34435
5469.62 2.53343
5469.82 2.73643
5470.02 2.95670
5470.22 3.19346
5470.41 3.44937
5470.61 3.72617
5470.78 3.97864
5470.94 4.24885
5471.11 4.53822
5471.28 4.84836
5471.45 5.18098
5471.61 5.53803
5471.78 5.92161
5471.95 6.33150
5472.11 6.77523
5472.28 7.25329
5472.45 7.76889
5472.61 8.32559
5472.78 8.92737
5472.95 9.57868
5473.11 10.2845
5473.28 11.0504
5473.45 11.8827
5473.62 12.7885
5473.78 13.7757
5473.95 14.8534
5474.12 16.0316
5474.28 17.3219
5474.45 18.7372
5474.62 20.2923
5474.78 22.0037
5474.87 22.9293
5474.95 23.8899
5475.04 24.9113
5475.12 25.9721
5475.20 27.1007
5475.29 28.2736
5475.37 29.5224
5475.45 30.8208
5475.54 32.2040
5475.62 33.6428
5475.70 35.1761
5475.79 36.7718
5475.87 38.4726
5475.95 40.2429
5476.04 42.1302
5476.12 44.0945
5476.20 46.1885
5476.29 48.3677
5476.37 50.6900
5476.45 53.1058
5476.54 55.6791
5476.62 58.3543
5476.71 61.2018
5476.79 64.1595
5476.87 67.3046
5476.96 70.5679
5477.04 74.0334
5477.12 77.6241
5477.21 81.3852
5477.29 85.3214
5477.37 89.4877
5477.46 93.7887
5477.62 103.011
5477.79 113.006
5477.96 123.780
5478.12 135.323
5478.29 147.607
5478.46 160.584
5478.62 174.180
5478.94 201.422
5479.26 229.549
5479.58 257.540
5479.74 271.013
5479.89 283.807
5480.03 294.424
5480.17 304.243
5480.31 313.227
5480.45 321.266
5480.59 328.308
5480.72 334.167
5480.86 338.827
5481.00 342.235
5481.11 344.045
5481.22 345.013
5481.40 344.797
5481.58 342.412
5481.76 337.952
5481.94 331.601
5482.12 323.473
5482.30 313.812
5482.48 302.860
5482.66 290.936
5482.98 268.146
5483.29 244.329
5483.61 220.560
5483.76 208.950
5483.92 197.740
5484.08 186.794
5484.24 176.375
5484.40 166.453
5484.55 157.054
5484.71 148.137
5484.87 139.817
5485.03 132.030
5485.19 124.762
5485.35 117.954
5485.50 111.669
5485.66 105.837
5485.82 100.430
5485.98 95.4210
5486.14 90.7812
5486.29 86.4834
5486.45 82.5010
5486.60 79.1248
5486.74 75.9714
5486.88 73.0240
5487.03 70.2665
5487.17 67.6842
5487.32 65.2635
5487.46 62.9918
5487.60 60.8718
5487.89 56.9721
5488.18 53.5172
5488.47 50.4209
5488.75 47.6529
5489.07 44.9124
5489.39 42.4651
5489.70 40.2558
5490.02 38.2655
5490.34 36.4539
5490.65 34.8093
5490.97 33.3063
5491.28 31.9281
5491.66 30.4392
5492.03 29.0855
5492.41 27.8503
5492.78 26.7195
5493.15 25.6809
5493.53 24.7241
5493.90 23.8402
5494.28 23.0216
5494.91 21.7662
5495.54 20.6518
5496.18 19.6569
5496.81 18.7653
5497.44 17.9598
5498.07 17.2314
5498.71 16.5678
5499.34 15.9629
5499.97 15.4078
5500.60 14.8976
5501.24 14.4273
5501.87 13.9931
5502.50 13.5899
5503.13 13.2153
5504.40 12.5412
5505.49 12.0275
5506.59 11.5672
5507.68 11.1522
5508.77 10.7763
5509.86 10.4345
5510.96 10.1224
5512.05 9.83651
5513.14 9.57391
5514.41 9.29485
5515.67 9.03996
5516.94 8.80592
5518.20 8.59065
5520.74 8.20761
5523.27 7.87745
5526.49 7.51768
5529.71 7.21211
5532.93 6.94952
5536.15 6.72074
5538.68 6.56090
5541.21 6.41596
5546.27 6.16315
5551.34 5.94993
5556.40 5.76766
5561.46 5.60991
5566.52 5.47200
5571.58 5.35031
5576.64 5.24209
5586.31 5.06550
5595.97 4.91883
5605.63 4.79487
5615.30 4.68837
5625.42 4.59146
5635.54 4.50642
5655.79 4.36303
5675.12 4.25015
5694.44 4.15320
5713.77 4.06740
5733.10 3.98918
5762.55 3.87852
5780.03 3.81460
5797.52 3.74981
5815.01 3.68205
5832.49 3.60852
5842.62 3.56186
5852.74 3.51095
5862.86 3.45442
5872.99 3.39038
5878.97 3.34796
5884.95 3.30135
5890.93 3.24942
5896.91 3.19105
5901.98 3.13542
5907.04 3.07274
5912.10 3.00132
5917.16 2.91892
5920.38 2.85939
5923.60 2.79327
5926.82 2.71912
