Er-166(n,g) ENDFB-8.0
Energy(eV) XS(b)
138.271 4.73851
138.296 4.58632
138.345 4.30751
138.376 4.14279
138.408 3.98983
138.440 3.84661
138.472 3.71309
138.503 3.58759
138.535 3.47018
138.599 3.25553
138.662 3.06469
138.726 2.89410
138.789 2.74082
138.853 2.60246
138.910 2.48780
138.968 2.38275
139.026 2.28586
139.084 2.19654
139.141 2.11368
139.199 2.03689
139.257 1.96541
139.314 1.89874
139.372 1.83631
139.430 1.77795
139.545 1.67172
139.661 1.57748
139.776 1.49349
139.857 1.43983
139.938 1.39003
140.019 1.34363
140.100 1.30032
140.180 1.25975
140.261 1.22176
140.423 1.15255
140.585 1.09104
140.746 1.03604
140.908 0.986473
141.069 0.941669
141.197 0.909351
141.324 0.879346
141.451 0.851401
141.578 0.825320
141.832 0.778076
142.086 0.736469
142.340 0.699591
142.594 0.666762
142.848 0.637403
143.102 0.611091
143.344 0.588507
143.587 0.567998
143.829 0.549298
144.072 0.532289
144.314 0.516812
144.557 0.502734
144.799 0.489935
145.041 0.478317
145.284 0.467781
145.526 0.458256
146.011 0.441990
146.496 0.429094
146.981 0.419274
147.351 0.413726
147.720 0.409788
148.090 0.407429
148.459 0.406644
148.944 0.408036
149.429 0.412286
149.914 0.419589
150.157 0.424473
150.399 0.430236
150.641 0.436937
150.884 0.444638
151.126 0.453414
151.369 0.463346
151.611 0.474540
151.854 0.487093
152.096 0.501086
152.339 0.516699
152.593 0.535101
152.847 0.555784
153.101 0.579008
153.355 0.605101
153.609 0.634471
153.863 0.667566
154.117 0.704963
154.371 0.747344
154.602 0.790910
154.833 0.840017
154.948 0.866945
155.064 0.895597
155.179 0.926168
155.295 0.958767
155.410 0.993629
155.526 1.03093
155.641 1.07087
155.757 1.11366
155.872 1.15964
155.987 1.20903
156.103 1.26230
156.218 1.31980
156.345 1.38863
156.472 1.46385
156.599 1.54631
156.726 1.63692
156.854 1.73688
156.981 1.84732
157.108 1.96983
157.235 2.10624
157.362 2.25873
157.425 2.34180
157.489 2.42992
157.552 2.52350
157.616 2.62301
157.679 2.72894
157.743 2.84187
157.806 2.96242
157.870 3.09129
157.933 3.22927
157.997 3.37722
158.060 3.53614
158.124 3.70715
158.187 3.89153
158.251 4.09073
158.314 4.30678
158.378 4.54091
158.441 4.79563
158.505 5.07346
158.568 5.37729
158.632 5.71051
158.695 6.07706
158.759 6.48159
158.808 6.82388
158.857 7.19514
158.906 7.59878
158.955 8.03783
158.980 8.27331
159.004 8.51869
159.029 8.77559
159.053 9.04477
159.078 9.32821
159.102 9.62451
159.127 9.93577
159.151 10.2630
159.169 10.5058
159.186 10.7562
159.203 11.0160
159.220 11.2858
159.238 11.5661
159.255 11.8574
159.272 12.1605
159.290 12.4758
159.304 12.7501
159.319 13.0321
159.333 13.3260
159.347 13.6284
159.362 13.9439
159.376 14.2688
159.391 14.6059
159.405 14.9557
159.417 15.2473
159.428 15.5479
159.440 15.8554
159.451 16.1755
159.463 16.5031
159.475 16.8444
159.486 17.1940
159.498 17.5586
159.509 17.9325
159.522 18.3707
159.535 18.8265
159.548 19.3009
159.561 19.7910
159.574 20.3058
159.587 20.8427
159.600 21.4033
159.613 21.9845
159.621 22.3581
159.629 22.7375
159.637 23.1327
159.645 23.5343
159.653 23.9529
159.661 24.3787
159.669 24.8229
159.677 25.2751
159.684 25.7234
159.692 26.1853
159.699 26.6614
159.707 27.1459
159.714 27.6522
159.722 28.1750
159.730 28.7148
159.737 29.2652
159.745 29.8416
159.752 30.4378
159.760 31.0549
159.767 31.6854
159.775 32.3471
159.783 33.0332
159.790 33.7448
159.798 34.4735
159.806 35.2813
159.814 36.1118
159.822 36.9878
159.830 37.8896
159.838 38.8422
159.845 39.8240
159.853 40.8493
159.861 41.9205
159.869 43.0550
159.877 44.2275
159.885 45.4708
159.893 46.7573
159.901 48.1232
159.909 49.5382
159.917 51.0231
159.925 52.5820
159.933 54.2408
159.941 55.9628
159.949 57.7969
159.957 59.7027
159.965 61.7342
159.972 63.8467
159.980 66.0712
159.988 68.4144
159.996 70.9153
160.004 73.5187
160.012 76.2985
160.020 79.1932
160.028 82.2848
160.036 85.5047
160.044 88.8997
160.052 92.4793
160.060 96.3022
160.068 100.283
160.076 104.534
160.084 108.959
160.092 113.682
160.099 118.596
160.107 123.838
160.115 129.288
160.123 135.098
160.131 141.135
160.139 147.563
160.147 154.237
160.155 161.336
160.163 168.698
160.171 176.421
160.179 184.518
160.187 193.111
160.195 201.998
160.203 211.417
160.211 221.144
160.219 231.437
160.227 242.050
160.234 253.118
160.242 264.651
160.250 276.814
160.258 289.310
160.266 302.296
160.274 315.777
160.282 329.938
160.290 344.430
160.306 374.936
160.316 395.706
160.326 417.102
160.336 439.312
160.346 462.322
160.356 486.113
160.366 510.661
160.387 561.900
160.403 604.073
160.418 647.661
160.434 692.436
160.450 737.844
160.482 830.489
160.514 922.872
160.545 1012.16
160.561 1054.48
160.577 1094.69
160.593 1132.36
160.609 1166.87
160.625 1198.29
160.641 1225.85
160.656 1248.50
160.671 1267.29
160.686 1282.03
160.701 1292.48
160.715 1298.55
160.730 1300.50
160.735 1300.23
160.751 1296.14
160.767 1287.27
160.783 1273.62
160.798 1255.52
160.822 1220.73
160.845 1177.54
160.868 1128.73
160.890 1074.08
160.907 1031.15
160.923 986.214
160.956 892.479
161.002 759.785
161.024 694.377
161.047 631.094
161.070 570.121
161.092 512.585
161.115 458.656
161.126 433.143
161.138 408.634
161.156 370.523
161.175 335.394
161.184 318.779
161.193 302.857
161.203 287.619
161.212 273.209
161.221 259.302
161.230 246.043
161.240 233.419
161.249 221.539
161.258 210.126
161.267 199.409
161.277 189.135
161.286 179.507
161.297 168.284
161.309 157.898
161.320 148.210
161.331 139.182
161.343 130.707
161.354 122.897
161.365 115.638
161.376 108.897
161.388 102.587
161.399 96.7851
161.410 91.4041
161.422 86.4142
161.433 81.7481
161.444 77.4609
161.456 73.4849
161.467 69.7967
161.479 66.0544
161.492 62.6048
161.504 59.4227
161.517 56.5077
161.529 53.7909
161.541 51.2970
161.554 48.9674
161.566 46.8236
161.578 44.8158
161.591 42.9628
161.603 41.2223
161.615 39.6111
161.628 38.0930
161.640 36.6833
161.652 35.3507
161.665 34.1094
161.687 32.0067
161.710 30.1181
161.733 28.4132
161.755 26.8734
161.778 25.4642
161.801 24.1805
161.823 22.9965
161.846 21.9102
161.869 20.9016
161.891 19.9708
161.914 19.1018
161.937 18.2957
161.959 17.5397
161.982 16.8354
162.005 16.1724
162.027 15.5525
162.050 14.9669
162.073 14.4178
162.095 13.8975
162.118 13.4082
162.163 12.5053
162.208 11.6940
162.254 10.9619
162.299 10.2988
162.344 9.69608
162.390 9.14640
162.427 8.73139
162.464 8.34486
162.501 7.98420
162.538 7.64799
162.575 7.33236
162.612 7.03642
162.649 6.75853
162.686 6.49791
162.723 6.25184
162.760 6.01985
162.798 5.80087
162.835 5.59448
162.909 5.21375
162.983 4.87157
163.028 4.67874
163.073 4.49784
163.119 4.32753
163.164 4.16698
163.209 4.01548
163.255 3.87233
163.345 3.60875
163.436 3.37199
163.526 3.15852
163.617 2.96535
163.708 2.78999
163.765 2.68660
163.823 2.58908
163.881 2.49699
163.938 2.41009
164.054 2.24983
164.169 2.10577
164.284 1.97567
164.400 1.85791
164.515 1.75087
164.630 1.65327
164.721 1.58242
164.812 1.51636
164.902 1.45461
164.993 1.39681
165.083 1.34262
165.174 1.29176
165.265 1.24395
165.355 1.19896
165.446 1.15656
165.536 1.11657
165.718 1.04310
165.899 0.977298
166.080 0.918143
166.278 0.860169
166.475 0.808140
166.673 0.761276
166.871 0.718920
167.068 0.680530
167.266 0.645659
167.464 0.613897
167.662 0.584833
167.843 0.560275
168.024 0.537550
168.205 0.516487
168.386 0.496937
168.568 0.478753
168.749 0.461832
168.930 0.446056
169.111 0.431328
169.293 0.417553
169.474 0.404670
169.836 0.381283
170.199 0.360677
170.561 0.342461
170.808 0.331239
171.055 0.320895
171.302 0.311348
171.550 0.302529
171.797 0.294376
172.044 0.286846
172.538 0.273529
173.032 0.262090
173.527 0.252314
174.021 0.244030
174.515 0.237073
174.910 0.232372
175.306 0.228380
175.701 0.225048
176.097 0.222344
176.492 0.220238
176.887 0.218708
177.283 0.217735
177.678 0.217313
178.370 0.217893
179.062 0.220171
179.408 0.221970
179.754 0.224228
180.100 0.226967
180.446 0.230207
180.792 0.233980
181.138 0.238323
181.484 0.243272
181.830 0.248876
182.176 0.255198
182.522 0.262288
182.868 0.270192
183.214 0.279003
183.576 0.289423
183.938 0.301144
184.301 0.314330
184.663 0.329174
185.026 0.345923
185.388 0.364858
185.751 0.386334
185.932 0.398156
186.113 0.410780
186.410 0.433361
186.706 0.458621
187.003 0.486999
187.299 0.518981
187.448 0.536517
187.596 0.555187
187.744 0.575079
187.892 0.596281
188.041 0.618958
188.189 0.643257
188.337 0.669346
188.485 0.697373
188.667 0.734592
188.848 0.775389
189.029 0.820257
189.210 0.869751
189.392 0.924558
189.573 0.985395
189.754 1.05322
189.935 1.12913
190.100 1.20633
190.265 1.29250
190.347 1.33943
190.430 1.38919
190.512 1.44200
190.594 1.49806
190.677 1.55777
190.759 1.62138
190.841 1.68922
190.924 1.76160
191.006 1.83913
191.088 1.92211
191.171 2.01130
191.253 2.10712
191.344 2.22138
191.434 2.34561
191.525 2.48118
191.616 2.62951
191.706 2.79224
191.797 2.97132
191.887 3.16902
191.978 3.38806
192.069 3.63191
192.114 3.76409
192.159 3.90391
192.205 4.05197
192.250 4.20893
192.295 4.37555
192.341 4.55262
192.386 4.74106
192.431 4.94188
192.476 5.15621
192.522 5.38530
192.567 5.63057
192.612 5.89363
192.658 6.17626
192.703 6.48053
192.736 6.71712
192.769 6.96665
192.802 7.23173
192.835 7.51199
192.868 7.81049
192.901 8.12692
192.934 8.46489
192.950 8.64218
192.967 8.82422
192.988 9.07447
193.010 9.33478
193.032 9.60828
193.053 9.89321
193.075 10.1931
193.096 10.5060
193.118 10.8343
193.140 11.1790
193.152 11.3848
193.164 11.5950
193.177 11.8131
193.189 12.0360
193.200 12.2486
193.212 12.4652
193.223 12.6881
193.234 12.9173
193.246 13.1553
193.257 13.3983
193.268 13.6485
193.280 13.9062
193.291 14.1743
193.302 14.4483
193.314 14.7310
193.325 15.0227
193.336 15.3266
193.348 15.6378
193.359 15.9595
193.370 16.2921
193.382 16.6393
193.393 16.9956
193.404 17.3646
193.416 17.7471
193.427 18.1474
193.438 18.5592
193.450 18.9869
193.461 19.4313
193.472 19.8978
193.484 20.3791
193.495 20.8805
193.506 21.4033
193.518 21.9538
193.529 22.5238
193.540 23.1199
193.551 23.7436
193.563 24.4029
193.574 25.0885
193.585 25.8082
193.597 26.5645
193.608 27.3676
193.619 28.2062
193.631 29.0905
193.642 30.0241
193.653 31.0199
193.665 32.0646
193.676 33.1815
193.687 34.3559
193.699 35.6141
193.710 36.9402
193.721 38.3510
193.733 39.8537
193.743 41.2370
193.752 42.7001
193.762 44.2488
193.772 45.8718
193.782 47.6087
193.791 49.4502
193.801 51.4035
193.811 53.4543
193.821 55.6529
193.831 57.9874
193.840 60.4667
193.850 63.0726
193.860 65.8687
193.870 68.8394
193.879 71.9956
193.889 75.3134
193.901 79.4750
193.912 83.8979
193.923 88.6807
193.935 93.7601
193.946 99.2477
193.957 105.069
193.969 111.294
193.980 117.945
193.991 125.109
194.003 132.686
194.014 140.759
194.025 149.352
194.037 158.572
194.048 168.279
194.059 178.574
194.070 189.479
194.082 201.117
194.093 213.305
194.104 226.157
194.116 239.689
194.127 254.043
194.138 268.977
194.150 284.620
194.161 300.978
194.172 318.206
194.184 335.997
194.195 354.494
194.206 373.684
194.218 393.731
194.229 414.263
194.252 457.193
194.274 502.586
194.297 549.694
194.320 598.496
194.342 648.045
194.381 734.483
194.421 818.264
194.443 864.268
194.466 907.187
194.488 946.475
194.511 981.409
194.535 1012.64
194.558 1037.60
194.574 1050.31
194.589 1060.06
194.605 1066.75
194.620 1070.30
194.630 1070.94
194.635 1070.73
194.652 1067.57
194.669 1060.64
194.686 1050.02
194.703 1035.93
194.717 1021.27
194.731 1004.43
194.745 985.425
194.760 964.413
194.788 917.007
194.816 863.602
194.845 805.688
194.873 744.783
194.927 625.535
194.955 566.755
194.982 509.845
195.010 453.058
195.024 425.979
195.038 399.870
195.053 374.785
195.067 350.767
195.081 327.844
195.095 306.038
195.112 281.691
195.129 258.917
195.146 237.696
195.162 218.110
195.179 199.880
195.196 183.072
195.213 167.625
195.229 153.551
195.244 142.535
195.258 132.345
195.272 122.935
195.286 114.258
195.300 106.268
195.315 98.9198
195.329 92.1691
195.343 85.9726
195.357 80.2891
195.371 75.0789
195.386 70.3045
195.400 65.9303
195.414 61.9229
195.428 58.2509
195.442 54.8852
195.457 51.7987
195.471 48.9663
195.485 46.3649
195.499 43.9733
195.513 41.7722
195.528 39.7438
195.542 37.8719
195.556 36.1420
195.570 34.5406
195.584 33.0559
195.599 31.6769
195.613 30.3938
195.627 29.1980
195.641 28.0813
195.655 27.0367
195.670 26.0579
195.684 25.1390
195.708 23.6741
195.733 22.3557
195.757 21.1587
195.782 20.0669
195.807 19.0633
195.831 18.1447
195.856 17.2976
195.880 16.5139
195.905 15.7839
195.929 15.1078
195.954 14.4774
195.978 13.8884
196.003 13.3347
196.027 12.8175
196.052 12.3315
196.076 11.8742
196.105 11.3768
196.133 10.9115
196.161 10.4755
196.190 10.0663
196.218 9.68156
196.247 9.31941
196.275 8.97801
196.303 8.65576
196.360 8.06306
196.417 7.53130
196.474 7.05222
196.531 6.61967
196.567 6.36471
196.603 6.12535
196.639 5.89910
196.675 5.68616
196.747 5.29408
196.820 4.94298
196.892 4.62640
196.964 4.34028
197.037 4.08078
197.109 3.84496
197.166 3.67402
197.222 3.51463
197.279 3.36578
197.336 3.22654
197.393 3.09612
197.450 2.97377
197.506 2.85885
197.563 2.75077
197.620 2.64899
197.677 2.55303
197.734 2.46246
197.790 2.37688
197.904 2.21927
198.017 2.07782
198.131 1.95018
198.245 1.83469
198.358 1.72989
198.472 1.63448
198.585 1.54741
198.699 1.46774
198.813 1.39467
198.926 1.32750
199.061 1.25487
199.195 1.18877
199.329 1.12838
199.463 1.07308
199.597 1.02228
199.732 0.975610
199.866 0.932607
200.000 0.892921
200.131 0.857065
200.262 0.823863
200.393 0.793055
200.524 0.764419
200.655 0.737724
200.786 0.712831
200.917 0.689573
201.048 0.667828
201.179 0.647472
201.310 0.628433
201.572 0.593892
201.834 0.563515
202.096 0.536778
202.257 0.522019
202.417 0.508365
202.737 0.484034
203.057 0.463231
203.377 0.445534
203.698 0.430585
204.018 0.418115
204.338 0.407897
204.658 0.399766
204.950 0.394073
205.241 0.389931
205.532 0.387294
205.823 0.386142
206.143 0.386596
206.464 0.388891
206.784 0.393103
207.104 0.399351
207.424 0.407806
207.745 0.418690
208.065 0.432311
208.385 0.449053
208.633 0.464451
208.880 0.482314
209.128 0.503005
209.375 0.526954
209.622 0.554706
209.746 0.570219
209.870 0.586951
209.994 0.605058
210.117 0.624652
210.241 0.645899
210.365 0.668969
210.525 0.701875
210.685 0.738640
210.845 0.779889
211.005 0.826355
211.166 0.878967
211.246 0.907904
211.326 0.938763
211.406 0.971803
211.486 1.00714
211.566 1.04509
211.646 1.08580
211.755 1.14644
211.864 1.21369
211.973 1.28856
212.083 1.37219
212.192 1.46623
212.246 1.51767
212.301 1.57241
212.356 1.63073
212.410 1.69297
212.465 1.75949
212.519 1.83055
212.599 1.94443
212.679 2.07107
212.760 2.21247
212.800 2.28935
212.840 2.37086
212.880 2.45763
212.920 2.54964
212.960 2.64758
213.000 2.75200
213.040 2.86377
213.080 2.98302
213.120 3.11078
213.160 3.24790
213.218 3.46656
213.276 3.71030
213.305 3.84350
213.335 3.98431
213.364 4.13387
213.393 4.29297
213.422 4.46308
213.451 4.64405
213.480 4.83754
213.509 5.04484
213.538 5.26741
213.567 5.50693
213.597 5.76536
213.626 6.04497
213.666 6.47006
213.686 6.70169
213.706 6.94807
213.726 7.21068
213.746 7.49125
213.766 7.79175
213.786 8.11446
213.806 8.46387
213.826 8.83960
213.846 9.24696
213.866 9.69020
213.886 10.1743
213.906 10.7051
213.926 11.2895
213.936 11.6042
213.946 11.9355
213.961 12.4697
213.976 13.0451
213.991 13.6701
213.998 14.0031
214.006 14.3506
214.013 14.7136
214.021 15.0929
214.028 15.4894
214.036 15.9042
214.043 16.3382
214.051 16.7925
214.058 17.2684
214.066 17.7668
214.074 18.2964
214.081 18.8445
214.089 19.4192
214.096 20.0221
214.104 20.6547
214.111 21.3186
214.119 22.0155
214.126 22.7471
214.134 23.5154
214.141 24.3222
214.149 25.1695
214.156 26.0595
214.164 26.9942
214.171 27.9761
214.179 29.0074
214.186 30.0905
214.196 31.6355
214.206 33.2686
214.216 35.0112
214.226 36.8700
214.236 38.8519
214.246 40.9644
214.256 43.2148
214.266 45.6108
214.273 47.2244
214.279 48.9029
214.285 50.6487
214.292 52.4348
214.298 54.3202
214.304 56.2792
214.311 58.3142
214.317 60.3936
214.326 63.5352
214.335 66.8456
214.344 70.3311
214.354 73.9983
214.363 77.8532
214.372 81.9021
214.381 86.1510
214.390 90.5556
214.400 95.7449
214.410 101.146
214.420 106.817
214.430 112.762
214.440 118.987
214.450 125.497
214.460 132.296
214.470 139.387
214.480 146.847
214.490 154.531
214.500 162.509
214.510 170.782
214.522 180.919
214.534 191.456
214.545 202.385
214.557 213.694
214.577 233.789
214.597 254.745
214.617 276.544
214.637 299.043
214.668 334.904
214.699 371.190
214.739 417.572
214.759 440.045
214.779 461.494
214.799 481.764
214.819 500.496
214.839 517.707
214.859 532.885
214.879 545.904
214.899 556.571
214.923 565.888
214.946 571.546
214.970 573.426
214.978 573.184
215.004 569.401
215.030 561.122
215.043 555.016
215.057 547.761
215.084 530.081
215.112 507.917
215.139 482.373
215.167 454.155
215.195 423.874
215.235 377.419
215.275 330.296
215.303 298.351
215.331 267.438
215.358 237.983
215.372 223.859
215.386 210.317
215.400 197.188
215.414 184.681
215.427 172.716
215.441 161.304
215.455 150.375
215.469 140.087
215.483 130.357
215.497 121.180
215.509 113.276
215.522 105.816
215.534 98.7883
215.547 92.1818
215.560 85.9826
215.572 80.1760
215.585 74.7464
215.597 69.7167
215.610 64.9899
215.622 60.5908
215.635 56.5025
215.648 52.7371
215.660 49.2176
215.673 45.9588
215.685 42.9446
215.698 40.1805
215.712 37.3531
215.726 34.7840
215.739 32.4173
215.753 30.2695
215.767 28.2929
215.781 26.5003
215.795 24.8624
215.809 23.3657
215.822 21.9882
215.836 20.7380
215.850 19.5861
215.864 18.5392
215.878 17.5730
215.892 16.6931
215.905 15.8848
215.919 15.1411
215.939 14.1563
215.960 13.2839
215.980 12.5041
216.000 11.8042
216.020 11.1705
216.040 10.6002
216.060 10.0820
216.080 9.60938
216.100 9.17450
216.121 8.77683
216.141 8.41001
216.161 8.07052
216.181 7.75382
216.201 7.46046
216.221 7.18658
216.241 6.93027
216.269 6.60279
216.297 6.30180
216.324 6.02421
216.352 5.76742
216.380 5.52920
216.407 5.30766
216.435 5.10117
216.463 4.90898
216.490 4.72848
216.518 4.55929
216.546 4.40044
216.573 4.25161
216.629 3.97833
216.684 3.73525
216.722 3.58397
216.760 3.44379
216.797 3.31298
216.835 3.19135
216.873 3.07747
216.911 2.97126
216.948 2.87180
216.986 2.77852
217.062 2.60840
217.137 2.45779
217.213 2.32389
217.288 2.20458
217.343 2.12500
217.399 2.05165
217.454 1.98373
217.509 1.92099
217.565 1.86275
217.620 1.80885
217.675 1.75874
217.731 1.71229
217.841 1.62895
217.952 1.55694
218.063 1.49472
218.174 1.44104
218.249 1.40879
218.325 1.37974
218.400 1.35367
218.476 1.33035
218.627 1.29119
218.777 1.26099
218.928 1.23870
219.079 1.22362
219.230 1.21517
219.381 1.21298
219.492 1.21519
219.603 1.22054
219.713 1.22899
219.824 1.24055
219.935 1.25522
220.046 1.27305
220.156 1.29413
220.267 1.31855
220.378 1.34646
220.488 1.37803
220.599 1.41345
220.710 1.45297
220.820 1.49687
220.931 1.54546
221.042 1.59913
221.153 1.65831
221.273 1.72979
221.394 1.80927
221.515 1.89769
221.636 1.99608
221.756 2.10589
221.877 2.22843
221.998 2.36572
222.119 2.51967
222.229 2.67797
222.340 2.85483
222.451 3.05328
222.506 3.16176
222.562 3.27679
222.617 3.39936
222.672 3.52963
222.728 3.66875
222.783 3.81697
222.838 3.97568
222.894 4.14525
222.949 4.32735
223.004 4.52251
223.075 4.79287
223.145 5.08994
223.216 5.41836
223.286 5.78169
223.357 6.18631
223.392 6.40556
223.427 6.63750
223.462 6.88385
223.498 7.14434
223.533 7.42090
223.568 7.71490
223.596 7.95953
223.623 8.21673
223.651 8.48742
223.679 8.77151
223.706 9.07217
223.734 9.38956
223.762 9.72502
223.776 9.89933
223.789 10.0787
223.806 10.2986
223.822 10.5264
223.839 10.7623
223.855 11.0052
223.871 11.2586
223.888 11.5198
223.904 11.7927
223.920 12.0742
223.930 12.2524
223.944 12.5071
223.958 12.7686
223.972 13.0410
223.986 13.3209
224.000 13.6128
224.013 13.9130
224.027 14.2241
224.041 14.5468
224.055 14.8840
224.069 15.2318
224.083 15.5958
224.096 15.9716
224.110 16.3655
224.124 16.7728
224.138 17.2004
224.152 17.6434
224.166 18.1093
224.179 18.5927
224.193 19.1021
224.207 19.6318
224.221 20.1912
224.235 20.7741
224.249 21.3866
224.262 22.0308
224.276 22.7145
224.290 23.4304
224.304 24.1864
224.318 24.9859
224.332 25.8388
224.345 26.7370
224.359 27.6909
224.373 28.7053
224.380 29.2447
224.387 29.7938
224.394 30.3609
224.401 30.9467
224.408 31.5611
224.415 32.1873
224.422 32.8350
224.428 33.5051
224.435 34.2087
224.442 34.9270
224.449 35.6708
224.456 36.4412
224.463 37.2514
224.470 38.0794
224.477 38.9379
224.484 39.8282
224.491 40.7655
224.498 41.7244
224.505 42.7197
224.512 43.7529
224.518 44.8258
224.525 45.9401
224.532 47.0976
224.539 48.3002
224.546 49.5684
224.553 50.8679
224.560 52.2187
224.567 53.6229
224.574 55.0828
224.581 56.6008
224.588 58.1792
224.594 59.8207
224.601 61.5529
224.608 63.3290
224.615 65.1762
224.622 67.0972
224.629 69.1244
224.636 71.2029
224.643 73.3642
224.650 75.6115
224.657 77.9823
224.664 80.4124
224.671 82.9383
224.678 85.5634
224.684 88.2911
224.691 91.1250
224.705 97.1259
224.719 103.644
224.733 110.616
224.747 118.173
224.761 126.238
224.774 134.958
224.788 144.240
224.802 154.173
224.816 164.785
224.830 176.190
224.844 188.249
224.857 201.160
224.871 214.759
224.885 229.261
224.899 244.471
224.913 260.501
224.927 277.356
224.940 295.167
224.954 313.674
224.968 333.131
224.982 353.243
224.996 374.274
225.010 395.891
225.023 418.202
225.037 441.160
225.064 486.854
225.090 534.076
225.117 582.426
225.143 631.243
225.198 731.625
225.226 779.041
225.254 823.046
225.281 862.961
225.309 897.671
225.338 927.777
225.353 940.052
225.368 950.250
225.383 958.915
225.399 965.093
225.414 968.793
225.430 969.986
225.436 969.787
225.455 966.780
225.473 960.195
225.492 950.113
225.511 936.736
225.537 911.915
225.564 881.219
225.590 846.712
225.615 808.226
225.634 777.960
225.653 746.396
225.690 679.950
225.741 585.458
225.792 492.673
225.818 448.147
225.844 405.766
225.869 365.697
225.895 328.190
225.918 296.420
225.930 281.342
225.942 266.977
225.953 253.078
225.965 239.880
225.977 227.152
225.988 215.104
226.000 203.520
226.011 192.588
226.023 182.108
226.035 172.244
226.046 162.812
226.058 153.959
226.070 145.513
226.081 137.604
226.094 129.328
226.107 121.635
226.120 114.435
226.133 107.702
226.145 101.412
226.158 95.5414
226.171 90.0667
226.184 84.9645
226.197 80.1765
226.210 75.7549
226.222 71.6403
226.235 67.8125
226.248 64.2522
226.261 60.9410
226.274 57.8615
226.286 54.9970
226.302 51.8534
226.317 48.9849
226.332 46.3310
226.347 43.9060
226.362 41.6587
226.377 39.6011
226.392 37.6899
226.408 35.9357
226.423 34.3020
226.438 32.7981
226.453 31.3932
226.468 30.0958
226.483 28.8797
226.498 27.7528
226.514 26.6998
226.529 25.7139
226.554 24.1742
226.580 22.7925
226.606 21.5370
226.631 20.4000
226.657 19.3579
226.683 18.4064
226.708 17.5311
226.734 16.7232
226.759 15.9723
226.785 15.2780
226.811 14.6316
226.836 14.0286
226.862 13.4627
226.888 12.9346
226.913 12.4389
226.939 11.9729
226.964 11.5323
226.990 11.1186
227.041 10.3583
227.093 9.67552
227.144 9.06201
227.195 8.50629
227.246 8.00298
227.298 7.54378
227.349 7.12513
227.393 6.79133
227.437 6.48122
227.482 6.19256
227.526 5.92394
227.570 5.67241
227.614 5.43704
227.659 5.21644
227.703 5.00983
227.747 4.81518
227.792 4.63197
227.836 4.45930
227.880 4.29673
227.924 4.14280
227.969 3.99754
228.057 3.72935
228.108 3.58640
228.160 3.45176
228.211 3.32477
228.262 3.20509
228.365 2.98467
228.467 2.78687
228.570 2.60867
228.672 2.44754
228.775 2.30135
228.877 2.16830
228.947 2.08430
229.017 2.00527
229.087 1.93082
229.157 1.86061
229.227 1.79431
229.297 1.73164
229.436 1.61615
229.576 1.51227
229.716 1.41846
229.856 1.33343
229.995 1.25617
230.098 1.20382
230.201 1.15487
230.303 1.10899
230.406 1.06593
230.508 1.02542
230.611 0.987341
230.713 0.951460
230.816 0.917611
231.021 0.855389
231.226 0.799678
231.431 0.749570
231.636 0.704331
231.757 0.679622
231.878 0.656304
232.120 0.613373
232.363 0.574839
232.605 0.540128
232.847 0.508772
233.090 0.480345
233.332 0.454439
233.574 0.430744
233.779 0.412245
233.984 0.395051
234.189 0.379026
234.394 0.364081
234.599 0.350107
234.804 0.337032
235.009 0.324776
235.214 0.313269
235.420 0.302448
235.625 0.292267
236.035 0.273620
236.445 0.256979
236.855 0.242071
237.116 0.233374
237.377 0.225233
237.638 0.217598
237.898 0.210431
238.420 0.197350
238.942 0.185742
239.464 0.175441
239.986 0.166166
240.508 0.157815
241.030 0.150285
241.440 0.144877
241.850 0.139868
242.260 0.135223
242.670 0.130912
243.080 0.126900
243.490 0.123165
244.310 0.116433
245.130 0.110557
245.950 0.105412
246.771 0.100896
247.591 0.0969231
248.224 0.0941821
248.858 0.0916982
249.492 0.0894476
250.126 0.0874107
251.393 0.0839454
252.660 0.0810969
253.928 0.0788263
255.195 0.0770649
256.463 0.0757598
257.730 0.0748711
258.923 0.0743886
260.116 0.0742316
261.756 0.0745377
262.576 0.0748983
263.396 0.0754186
265.037 0.0768962
265.857 0.0778700
266.677 0.0790118
267.497 0.0803071
268.317 0.0817837
269.137 0.0834602
269.957 0.0853196
270.777 0.0873890
271.598 0.0897065
272.418 0.0922577
273.238 0.0950652
274.207 0.0987845
275.176 0.102968
276.146 0.107599
277.115 0.112867
278.084 0.118805
279.053 0.125513
280.022 0.133114
280.507 0.137296
280.992 0.141761
281.812 0.150034
282.632 0.159328
283.452 0.169817
283.862 0.175574
284.272 0.181711
284.682 0.188264
285.092 0.195269
285.502 0.202774
285.912 0.210821
286.322 0.219470
286.732 0.228780
287.142 0.238817
287.552 0.249617
287.963 0.261322
288.373 0.274077
288.783 0.287972
289.193 0.303138
289.603 0.319748
290.013 0.337989
290.423 0.358096
290.833 0.380332
291.243 0.405030
291.653 0.432565
292.063 0.463421
292.268 0.480261
292.473 0.498153
292.678 0.517198
292.883 0.537481
293.088 0.559124
293.293 0.582257
293.498 0.607034
293.703 0.633592
293.908 0.662115
294.113 0.692790
294.337 0.728981
294.561 0.768372
294.784 0.811415
295.008 0.858574
295.232 0.910424
295.455 0.967549
295.679 1.03076
295.903 1.10090
296.108 1.17229
296.313 1.25141
296.518 1.33953
296.620 1.38736
296.723 1.43799
