Se-76(n,g) ENDFB-8.0
933.863 0.175044
934.487 0.170036
935.111 0.165461
936.358 0.157329
937.606 0.150255
938.854 0.144028
940.102 0.138477
941.350 0.133473
942.676 0.128649
944.002 0.124249
945.328 0.120208
946.653 0.116476
949.305 0.109815
951.957 0.103927
954.609 0.0987044
957.260 0.0940275
959.912 0.0898071
962.564 0.0859747
964.904 0.0828721
967.243 0.0799992
969.583 0.0773307
971.923 0.0748452
974.263 0.0725241
976.602 0.0703518
978.942 0.0683151
981.282 0.0664296
985.962 0.0629189
990.641 0.0597898
995.321 0.0569856
1000.00 0.0544567
1004.10 0.0524398
1008.20 0.0506098
1012.30 0.0488896
1016.40 0.0473228
1020.50 0.0458360
1024.60 0.0444779
1032.79 0.0420043
1040.99 0.0398526
1049.19 0.0379498
1057.39 0.0362506
1065.59 0.0347299
1071.32 0.0337628
1077.06 0.0328641
1088.54 0.0312426
1100.02 0.0298463
1105.76 0.0291871
1111.50 0.0286091
1117.23 0.0280337
1122.97 0.0275347
1134.45 0.0266069
1145.93 0.0258804
1151.67 0.0256036
1157.40 0.0254067
1163.96 0.0253175
1167.04 0.0253451
1170.11 0.0254384
1173.19 0.0256155
1176.26 0.0259053
1179.34 0.0263431
1182.41 0.0270216
1183.95 0.0274831
1185.48 0.0280543
1187.02 0.0287656
1188.56 0.0296588
1190.20 0.0308784
1191.84 0.0324589
1192.86 0.0337009
1193.89 0.0352129
1194.91 0.0370651
1195.94 0.0393567
1196.96 0.0422398
1197.99 0.0459192
1198.50 0.0481535
1199.01 0.0507116
1199.52 0.0536690
1200.03 0.0571184
1200.55 0.0611856
1201.06 0.0660055
1201.57 0.0717971
1202.08 0.0788097
1202.60 0.0874495
1202.85 0.0925258
1203.11 0.0982249
1203.37 0.104656
1203.62 0.111956
1203.88 0.120295
1204.13 0.129888
1204.42 0.142242
1204.70 0.156950
1204.84 0.165391
1204.98 0.174700
1205.12 0.185010
1205.26 0.196490
1205.40 0.209354
1205.54 0.223879
1205.68 0.240436
1205.83 0.259533
1205.97 0.281878
1206.11 0.308486
1206.25 0.340818
1206.32 0.359619
1206.39 0.380680
1206.46 0.404767
1206.53 0.431698
1206.60 0.462845
1206.67 0.498037
1206.74 0.539134
1206.81 0.585970
1206.88 0.641069
1206.95 0.704240
1207.02 0.778899
1207.09 0.864764
1207.13 0.914327
1207.16 0.966414
1207.20 1.02265
1207.23 1.08335
1207.27 1.15081
1207.31 1.22164
1207.34 1.29802
1207.38 1.38035
1207.41 1.46905
1207.45 1.56454
1207.48 1.66728
1207.52 1.77775
1207.56 1.93191
1207.61 2.10072
1207.65 2.28530
1207.70 2.48679
1207.74 2.70637
1207.79 2.94524
1207.83 3.20462
1207.87 3.47921
1207.92 3.78269
1207.96 4.11023
1208.01 4.46298
1208.05 4.83332
1208.10 5.23908
1208.14 5.67309
1208.19 6.13619
1208.23 6.61782
1208.27 6.99808
1208.30 7.38260
1208.33 7.78277
1208.36 8.19867
1208.43 9.07768
1208.49 10.0191
1208.55 11.0216
1208.62 12.0825
1208.68 13.1982
1208.75 14.3640
1208.82 15.7086
1208.89 17.0777
1209.03 19.9189
1209.17 22.7772
1209.31 25.5226
1209.38 26.8179
1209.45 28.0141
1209.52 29.1278
1209.59 30.1115
1209.66 30.9327
1209.73 31.6246
1209.80 32.1984
1209.87 32.6108
1209.92 32.8087
1209.97 32.9110
1210.00 32.9284
1210.05 32.8847
1210.10 32.7566
1210.15 32.5500
1210.19 32.2717
1210.24 31.9035
1210.29 31.4684
1210.34 30.9517
1210.39 30.3783
1210.45 29.4746
1210.52 28.4780
1210.62 26.8495
1210.71 25.0663
1210.81 23.1549
1210.91 21.2007
1211.09 17.6372
1211.17 15.9056
1211.26 14.2395
1211.32 13.1154
1211.39 12.0386
1211.45 11.0133
1211.51 10.0429
1211.55 9.37422
1211.60 8.75006
1211.64 8.15550
1211.69 7.59065
1211.74 6.94955
1211.79 6.35091
1211.85 5.79390
1211.90 5.27743
1211.95 4.83484
1212.00 4.42453
1212.05 4.04520
1212.09 3.70226
1212.14 3.37998
1212.19 3.09005
1212.22 2.94865
1212.24 2.81885
1212.26 2.69468
1212.29 2.57597
1212.31 2.45791
1212.34 2.34977
1212.38 2.14801
1212.43 1.96084
1212.48 1.79450
1212.53 1.64069
1212.58 1.50443
1212.63 1.37880
1212.68 1.26778
1212.72 1.17357
1212.76 1.08990
1212.81 1.01386
1212.85 0.944776
1212.90 0.880671
1212.94 0.823807
1212.99 0.772159
1213.03 0.725234
1213.07 0.681659
1213.12 0.642951
1213.16 0.607718
1213.21 0.575616
1213.29 0.519588
1213.38 0.472709
1213.47 0.432808
1213.56 0.399347
1213.65 0.370395
1213.74 0.345684
1213.83 0.323911
1213.91 0.304987
1214.00 0.288197
1214.09 0.273182
1214.25 0.249534
1214.41 0.229691
1214.57 0.212648
1214.73 0.197821
1214.89 0.184790
1215.04 0.173242
1215.20 0.162941
1215.36 0.153699
1215.52 0.145367
1215.68 0.137823
1216.00 0.124711
1216.32 0.113736
1216.63 0.104446
1216.94 0.0969009
1217.24 0.0903694
1217.54 0.0846385
1217.84 0.0796124
1218.14 0.0751492
1218.44 0.0711908
1219.04 0.0644680
1219.64 0.0589889
1220.24 0.0544760
1220.84 0.0507027
1221.44 0.0475251
1222.01 0.0449616
1222.57 0.0427467
1223.14 0.0408178
1223.70 0.0391273
1224.55 0.0369471
1225.40 0.0351104
1226.25 0.0335469
1227.09 0.0322070
1228.51 0.0303623
1229.92 0.0288886
1231.33 0.0276889
1232.75 0.0267058
1234.73 0.0255852
1236.71 0.0246780
1238.68 0.0239374
1240.66 0.0233219
1242.64 0.0228022
1244.62 0.0223574
1248.58 0.0216343
1252.54 0.0210785
1256.49 0.0206159
1260.45 0.0202323
1264.41 0.0199080
1269.50 0.0195560
1274.59 0.0192653
1284.76 0.0188113
1294.94 0.0185042
1300.03 0.0184211
1305.12 0.0183964
1308.80 0.0184265
1312.47 0.0185112
1316.15 0.0186553
1319.82 0.0189071
1323.50 0.0193058
1327.17 0.0199330
1329.01 0.0203748
1330.85 0.0209377
1332.68 0.0216633
1334.52 0.0225972
1335.79 0.0234186
1337.07 0.0244427
1338.34 0.0257263
1339.61 0.0273585
1340.88 0.0294714
1342.15 0.0322558
1342.79 0.0339940
1343.43 0.0360422
1344.06 0.0384799
1344.70 0.0414089
1345.30 0.0447520
1345.90 0.0488172
1346.50 0.0538277
1347.10 0.0600890
1347.40 0.0638430
1347.70 0.0680931
1348.00 0.0729687
1348.30 0.0785649
1348.60 0.0850833
1348.90 0.0926933
1349.20 0.101696
1349.50 0.112476
1349.77 0.123906
1350.03 0.137687
1350.30 0.154646
1350.43 0.164749
1350.56 0.176138
1350.70 0.189326
1350.83 0.204578
1350.96 0.222775
1351.09 0.244546
1351.23 0.271497
1351.36 0.304983
1351.43 0.325292
1351.49 0.347974
1351.56 0.373758
1351.62 0.403157
1351.70 0.442271
1351.77 0.487378
1351.85 0.540138
1351.92 0.601920
1352.00 0.674294
1352.07 0.759044
1352.11 0.807342
1352.15 0.858187
1352.19 0.914622
1352.22 0.973976
1352.26 1.03978
1352.30 1.11085
1352.34 1.18753
1352.38 1.26796
1352.41 1.35686
1352.45 1.44993
1352.49 1.55263
1352.53 1.65994
1352.56 1.77810
1352.60 1.90131
1352.64 2.03667
1352.68 2.17749
1352.71 2.33183
1352.75 2.49200
1352.79 2.66711
1352.83 2.84837
1352.87 3.09455
1352.92 3.35348
1352.97 3.63717
1353.01 3.93423
1353.06 4.25821
1353.10 4.59587
1353.15 4.95435
1353.20 5.33399
1353.24 5.74401
1353.29 6.16710
1353.34 6.62165
1353.38 7.08818
1353.43 7.58666
1353.48 8.09542
1353.52 8.62419
1353.57 9.17217
1353.67 10.3989
1353.76 11.6820
1353.86 13.0176
1353.96 14.3864
1354.10 16.3872
1354.24 18.3285
1354.34 19.5964
1354.43 20.7518
1354.51 21.5998
1354.59 22.3489
1354.64 22.7581
1354.69 23.1213
1354.74 23.4361
1354.79 23.6955
1354.83 23.9045
1354.88 24.0590
1354.93 24.1709
1354.99 24.2200
1355.00 24.2223
1355.05 24.1899
1355.10 24.0944
1355.19 23.8048
1355.27 23.3553
1355.36 22.7712
1355.43 22.1113
1355.51 21.3595
1355.59 20.4272
1355.68 19.4181
1355.80 17.8141
1355.92 16.1182
1356.09 13.7354
1356.17 12.5602
1356.26 11.4286
1356.29 11.0292
1356.35 10.2355
1356.42 9.27381
1356.50 8.37398
1356.58 7.52754
1356.61 7.12533
1356.65 6.73749
1356.69 6.32576
1356.74 5.93194
1356.78 5.55608
1356.82 5.19812
1356.86 4.85792
1356.90 4.53526
1356.95 4.22984
1356.99 3.94800
1357.03 3.67559
1357.07 3.41920
1357.11 3.17836
1357.16 2.95252
1357.20 2.74112
1357.24 2.54358
1357.28 2.35929
1357.32 2.19158
1357.36 2.03168
1357.41 1.88320
1357.45 1.74552
1357.49 1.61804
1357.53 1.50017
1357.57 1.39131
1357.62 1.29090
1357.66 1.20050
1357.70 1.11518
1357.74 1.03673
1357.78 0.964667
1357.83 0.898517
1357.87 0.837840
1357.91 0.782219
1357.95 0.731258
1357.99 0.685650
1358.03 0.642829
1358.08 0.603630
1358.16 0.534905
1358.24 0.477291
1358.33 0.429444
1358.41 0.388637
1358.50 0.354158
1358.58 0.324889
1358.66 0.300177
1358.74 0.279625
1358.82 0.261726
1358.90 0.246033
1358.98 0.232178
1359.14 0.208835
1359.30 0.189897
1359.46 0.174163
1359.62 0.160826
1359.78 0.149337
1359.94 0.139370
1360.10 0.130527
1360.26 0.122668
1360.58 0.109316
1360.90 0.0984196
1361.22 0.0894084
1361.57 0.0811406
1361.92 0.0742376
1362.27 0.0683894
1362.62 0.0633855
1362.97 0.0590555
1363.32 0.0553022
1363.67 0.0520174
1364.02 0.0491260
1364.72 0.0442872
1365.42 0.0404371
1366.12 0.0373122
1366.82 0.0347396
1367.56 0.0324999
1368.29 0.0306202
1369.02 0.0290289
1369.75 0.0276703
1371.21 0.0254873
1372.67 0.0238352
1374.50 0.0222620
1376.33 0.0210548
1378.16 0.0201145
1379.98 0.0193670
1381.81 0.0187603
1383.64 0.0182601
1387.29 0.0174980
1390.95 0.0169257
1394.60 0.0164886
1398.26 0.0161447
1401.91 0.0158677
1405.81 0.0156268
1409.71 0.0154309
1417.50 0.0151378
1425.30 0.0149539
1433.10 0.0148870
1437.00 0.0149106
1440.89 0.0149866
1444.79 0.0151359
1448.69 0.0153939
1452.59 0.0158156
1454.54 0.0161204
1456.49 0.0165248
1458.44 0.0170602
1460.39 0.0177817
1462.33 0.0187768
1464.28 0.0201707
1465.32 0.0211564
1466.36 0.0223975
1467.39 0.0239770
1468.43 0.0260179
1469.46 0.0287141
1469.98 0.0303980
1470.50 0.0323759
1471.02 0.0347347
1471.53 0.0375754
1472.05 0.0410382
1472.57 0.0453096
1473.03 0.0499851
1473.48 0.0557961
1473.94 0.0631621
1474.17 0.0676092
1474.40 0.0727160
1474.62 0.0786623
1474.85 0.0856057
1475.08 0.0939111
1475.31 0.103966
1475.54 0.116609
1475.77 0.132994
1475.88 0.143241
1475.99 0.155369
1476.11 0.169915
1476.22 0.187589
1476.32 0.206189
1476.42 0.228616
1476.52 0.255829
1476.62 0.289011
1476.72 0.329599
1476.82 0.379330
1476.87 0.408561
1476.92 0.440265
1476.97 0.476053
1477.01 0.514828
1477.06 0.558541
1477.11 0.605826
1477.16 0.659031
1477.21 0.716457
1477.26 0.780915
1477.31 0.850302
1477.36 0.927960
1477.41 1.01130
1477.46 1.10426
1477.51 1.20368
1477.56 1.31418
1477.61 1.43190
1477.66 1.56222
1477.71 1.70048
1477.76 1.85289
1477.81 2.01389
1477.86 2.19056
1477.91 2.37632
1477.96 2.57919
1478.00 2.79145
1478.05 3.02212
1478.10 3.26224
1478.15 3.52181
1478.20 3.79058
1478.25 4.07954
1478.30 4.37706
1478.35 4.69511
1478.40 5.02068
1478.45 5.36665
1478.50 5.71863
1478.60 6.46605
1478.71 7.38698
1478.83 8.34193
1479.06 10.3016
1479.21 11.5715
1479.28 12.1728
1479.36 12.7412
1479.44 13.3219
1479.53 13.8429
1479.60 14.2197
1479.66 14.5411
1479.75 14.8636
1479.83 15.0960
1479.92 15.2482
1480.00 15.2878
1480.00 15.2877
1480.02 15.2857
1480.03 15.2818
1480.05 15.2682
1480.10 15.2176
1480.20 15.0292
1480.25 14.8625
1480.31 14.6567
1480.36 14.4135
1480.42 14.1404
1480.49 13.7110
1480.57 13.2273
1480.68 12.4300
1480.79 11.5621
1480.97 10.1214
1481.14 8.64140
1481.29 7.36394
1481.37 6.75087
1481.44 6.16863
1481.52 5.60527
1481.59 5.07161
1481.67 4.56979
1481.74 4.10718
1481.81 3.69979
1481.85 3.50466
1481.89 3.32229
1481.92 3.14224
1481.96 2.97444
1481.99 2.80921
1482.03 2.65563
1482.06 2.50481
1482.10 2.36498
1482.13 2.22801
1482.17 2.10135
1482.21 1.97757
1482.24 1.86339
1482.28 1.75508
1482.31 1.65246
1482.35 1.55265
1482.38 1.46098
1482.42 1.37201
1482.45 1.29048
1482.49 1.21150
1482.52 1.13928
1482.59 1.00749
1482.66 0.889737
1482.74 0.786458
1482.81 0.696156
1482.88 0.618457
1482.95 0.545367
1483.03 0.482567
1483.10 0.428710
1483.18 0.382585
1483.26 0.343111
1483.33 0.309332
1483.41 0.280409
1483.48 0.255915
1483.56 0.234570
1483.64 0.216185
1483.71 0.200293
1483.79 0.186501
1483.94 0.163934
1484.09 0.146511
1484.24 0.132558
1484.39 0.121202
1484.55 0.111754
1484.70 0.103787
1485.00 0.0908221
1485.30 0.0807525
1485.63 0.0721457
1485.95 0.0651568
1486.28 0.0593822
1486.60 0.0545585
1486.92 0.0504577
1487.25 0.0469485
1487.89 0.0412896
1488.54 0.0369375
1489.19 0.0335197
1489.84 0.0307773
1490.48 0.0285509
1491.13 0.0267154
1491.78 0.0251889
1493.07 0.0227947
1494.37 0.0210115
1495.66 0.0196515
1496.96 0.0185912
1498.25 0.0177473
1499.55 0.0170644
1500.84 0.0165085
1502.46 0.0159411
1504.08 0.0154691
1507.32 0.0147538
1510.56 0.0142405
1513.79 0.0138697
1517.03 0.0135555
1520.27 0.0133135
1526.74 0.0129372
1533.22 0.0126622
1539.69 0.0124460
1552.64 0.0121170
1563.00 0.0119163
1573.36 0.0117559
1583.72 0.0116339
1594.08 0.0115603
1603.15 0.0115627
1607.68 0.0116061
1612.21 0.0116975
1616.75 0.0118678
1621.28 0.0121549
1623.54 0.0123935
1625.81 0.0127300
1628.08 0.0132170
1630.34 0.0139313
1631.64 0.0145074
1632.93 0.0152849
1634.23 0.0163518
1635.52 0.0178592
1636.82 0.0200741
1637.46 0.0216085
1638.11 0.0235750
1638.76 0.0261611
1639.41 0.0296455
1640.05 0.0345379
1640.38 0.0377838
1640.70 0.0418087
1641.05 0.0473668
1641.39 0.0550590
1641.56 0.0602026
1641.73 0.0666867
1641.91 0.0750978
1642.08 0.0863122
1642.25 0.101620
1642.42 0.122883
1642.51 0.136530
1642.59 0.152717
1642.68 0.171922
1642.77 0.194696
1642.85 0.221663
1642.94 0.253530
1643.02 0.291086
1643.11 0.335200
1643.20 0.386818
1643.28 0.446956
1643.37 0.516691
1643.45 0.597141
1643.53 0.678068
1643.61 0.769040
1643.68 0.870824
1643.76 0.984148
1643.83 1.10968
1643.91 1.24801
1643.99 1.39962
1644.06 1.56258
1644.14 1.74143
1644.21 1.93408
1644.29 2.14033
1644.36 2.35974
1644.44 2.59162
1644.52 2.83501
1644.59 3.08869
1644.67 3.34764
1644.80 3.81878
1644.93 4.29610
1645.06 4.77373
1645.19 5.22989
1645.26 5.46427
1645.34 5.68649
1645.41 5.89414
1645.48 6.08234
1645.57 6.30123
1645.66 6.48208
1645.72 6.57415
1645.77 6.64949
1645.83 6.70933
1645.88 6.75320
1645.98 6.79087
1646.00 6.79211
1646.01 6.79191
1646.03 6.78900
1646.06 6.78299
1646.11 6.76156
1646.17 6.71271
1646.26 6.60700
1646.32 6.51441
1646.38 6.40652
1646.47 6.21892
1646.55 6.00305
1646.63 5.79004
1646.71 5.55905
1646.78 5.31298
1646.86 5.05827
1647.00 4.55764
1647.14 4.04789
1647.28 3.54235
1647.42 3.05551
1647.50 2.78705
1647.58 2.53056
1647.66 2.28743
1647.74 2.05874
1647.82 1.84520
1647.90 1.64721
1647.98 1.46490
1648.07 1.29814
1648.15 1.14658
1648.23 1.00968
1648.31 0.886776
1648.39 0.777062
1648.47 0.679669
1648.55 0.593674
1648.63 0.518128
1648.71 0.452080
1648.81 0.387402
1648.90 0.332460
1648.99 0.286016
1649.08 0.246926
1649.17 0.214144
1649.27 0.186734
1649.36 0.163864
1649.45 0.144993
1649.54 0.129082
1649.63 0.115814
1649.82 0.0955328
1650.00 0.0810752
1650.18 0.0706486
1650.37 0.0628220
1650.55 0.0568212
1650.92 0.0481095
1651.28 0.0420108
1651.65 0.0374357
1652.00 0.0340402
1652.34 0.0312796
1653.03 0.0270823
1653.72 0.0240613
1654.42 0.0218089
1655.11 0.0200832
1655.80 0.0187355
1657.18 0.0167751
1658.56 0.0154265
1659.95 0.0144636
1661.33 0.0137533
1662.71 0.0132197
1664.96 0.0125841
1667.20 0.0121244
1669.45 0.0117860
1671.70 0.0115283
1676.19 0.0111773
1680.68 0.0109229
1685.17 0.0107409
1689.67 0.0106035
1698.65 0.0104058
1707.64 0.0102542
1716.62 0.0101326
1734.59 0.00994154
1753.94 0.00978193
1773.30 0.00964915
1812.00 0.00944393
1850.71 0.00930949
1870.06 0.00926893
1889.41 0.00924808
1917.06 0.00926132
1930.88 0.00928525
1944.71 0.00933050
1958.53 0.00938833
1972.35 0.00947501
1986.18 0.00958401
2000.00 0.00973613
2015.92 0.00998482
2023.87 0.0101515
2031.83 0.0103589
2039.79 0.0106221
2047.75 0.0109564
2055.70 0.0114141
2059.68 0.0117067
2063.66 0.0120581
2069.28 0.0126856
2074.90 0.0135507
2077.71 0.0141117
2080.51 0.0147915
2083.32 0.0156286
2086.13 0.0166722
2088.71 0.0178804
2091.28 0.0194266
2093.85 0.0214482
2095.14 0.0227009
2096.43 0.0241643
2098.30 0.0267782
2099.24 0.0283579
2100.17 0.0301661
2101.11 0.0322496
2102.05 0.0346714
2102.98 0.0375128
2103.92 0.0408765
2104.56 0.0435629
2105.21 0.0466167
2105.85 0.0501086
2106.49 0.0541211
2107.14 0.0587796
2107.78 0.0642142
2108.42 0.0706305
2109.07 0.0782571
2109.48 0.0839063
2109.89 0.0902815
2110.30 0.0975536
2110.70 0.105862
2111.11 0.115470
2111.52 0.126616
2111.93 0.139725
2112.34 0.155227
2112.66 0.169565
2112.99 0.186249
2113.31 0.205866
2113.63 0.229220
2113.79 0.242644
2113.95 0.257482
2114.11 0.273983
2114.27 0.292465
2114.44 0.313351
2114.60 0.337201
2114.76 0.364777
2114.92 0.396902
2115.02 0.420712
2115.12 0.447255
2115.23 0.477645
2115.33 0.512007
2115.43 0.551902
2115.53 0.597620
2115.63 0.650803
2115.74 0.712995
2115.84 0.786820
2115.94 0.873064
2115.99 0.922884
2116.04 0.976071
2116.10 1.03394
2116.15 1.09691
2116.20 1.16686
2116.25 1.24158
2116.30 1.32289
2116.35 1.41135
2116.40 1.50757
2116.45 1.61217
2116.50 1.72583
2116.56 1.84925
2116.62 2.02469
2116.69 2.21942
2116.75 2.43526
2116.82 2.67409
2116.85 2.80274
2116.89 2.93789
2116.92 3.07978
2116.95 3.22868
2116.98 3.38485
2117.02 3.54856
2117.05 3.72009
2117.08 3.89412
2117.12 4.08181
2117.15 4.27811
2117.18 4.48329
2117.21 4.69761
2117.28 5.15475
2117.35 5.64377
2117.41 6.18167
2117.48 6.76310
2117.54 7.38977
2117.61 8.05262
2117.65 8.49461
2117.69 8.94391
2117.73 9.41129
2117.77 9.89690
2117.81 10.4137
2117.85 10.9364
2117.93 12.0370
2118.01 13.2254
2118.09 14.4706
2118.17 15.8006
2118.25 17.1785
2118.31 18.1603
2118.36 19.1677
2118.42 20.1985
2118.47 21.2501
2118.58 23.4035
2118.69 25.5817
2118.85 28.8160
2119.01 31.9551
2119.09 33.3499
2119.17 34.7986
2119.25 36.1714
2119.33 37.4693
2119.41 38.6602
2119.53 40.2454
2119.61 41.0976
2119.69 41.8119
2119.77 42.3621
2119.85 42.7515
2119.91 42.9305
2119.97 43.0212
2120.00 43.0333
2120.03 43.0183
2120.10 42.9072
2120.16 42.6932
2120.23 42.3114
2120.31 41.7925
2120.38 41.1321
2120.46 40.3434
2120.53 39.4343
2120.61 38.4141
2120.72 36.7385
2120.83 34.8985
2120.90 33.5290
2120.98 32.1220
2121.13 29.1908
2121.28 26.1824
2121.43 23.1849
2121.58 20.2563
2121.65 18.8556
2121.73 17.4996
2121.80 16.1939
2121.88 14.9432
2121.95 13.7511
2122.03 12.6202
2122.11 11.4562
2122.19 10.3690
2122.28 9.35878
2122.32 8.88240
2122.36 8.42496
2122.40 7.98623
2122.44 7.56596
2122.48 7.16384
2122.52 6.77955
2122.56 6.41269
2122.60 6.06289
2122.64 5.72971
2122.68 5.42025
2122.72 5.14012
2122.76 4.87312
2122.80 4.61884
2122.84 4.38311
2122.87 4.15277
2122.91 3.93958
2122.95 3.73160
2122.99 3.53939
2123.02 3.35216
2123.06 3.17938
2123.10 3.01132
2123.14 2.85643
2123.17 2.70597
2123.21 2.56749
2123.25 2.43313
2123.29 2.30961
2123.32 2.18990
2123.36 2.07708
2123.40 1.97082
2123.44 1.87332
2123.51 1.69256
2123.59 1.53245
2123.66 1.39080
2123.74 1.26560
2123.81 1.15502
2123.89 1.05736
2123.97 0.963607
2124.05 0.881719
2124.13 0.810124
2124.21 0.747431
2124.30 0.692425
2124.38 0.644040
2124.46 0.601354
2124.54 0.563570
2124.62 0.529999
2124.71 0.500051
2124.79 0.473221
2124.87 0.449077
2125.03 0.407436
2125.20 0.372805
2125.35 0.345666
2125.50 0.322240
2125.65 0.301637
2125.80 0.283339
2125.95 0.266848
2126.10 0.252076
2126.40 0.226450
2126.70 0.204900
2127.00 0.186644
2127.30 0.170904
2127.60 0.157300
2127.93 0.144377
2128.26 0.133135
2128.59 0.123286
2128.91 0.114629
2129.24 0.106931
2129.57 0.100072
2130.22 0.0884287
2130.83 0.0796447
2131.43 0.0722922
2132.03 0.0660628
2132.63 0.0607376
2133.23 0.0561491
2133.83 0.0521670
2134.43 0.0486886
2135.03 0.0456322
2135.80 0.0422498
2136.56 0.0393385
2137.33 0.0368155
2138.09 0.0346152
2139.62 0.0309799
2141.15 0.0281184
2142.35 0.0262765
2143.56 0.0247161
2144.76 0.0233832
2145.96 0.0222364
2148.36 0.0203774
2150.77 0.0189531
2153.06 0.0178884
2155.36 0.0170302
2157.65 0.0163335
2159.95 0.0157631
2164.54 0.0149005
2169.13 0.0143025
2172.62 0.0139690
2176.12 0.0137108
2183.11 0.0133658
2190.11 0.0131821
2197.10 0.0131071
2206.72 0.0131290
2216.33 0.0132532
2225.95 0.0134591
2235.57 0.0137361
2245.18 0.0140722
2254.80 0.0144702
2264.41 0.0149284
2274.03 0.0154475
2283.65 0.0160377
2293.26 0.0166997
2302.88 0.0174442
2312.50 0.0182850
2322.11 0.0192268
2331.73 0.0202946
2341.34 0.0215035
2350.96 0.0228717
2358.83 0.0241385
2366.70 0.0255564
2374.56 0.0271477
2378.50 0.0280079
2382.43 0.0289390
2386.37 0.0299105
2390.30 0.0309639
2394.23 0.0320727
2398.17 0.0332634
2402.10 0.0345193
2406.04 0.0358798
2409.97 0.0373392
2413.90 0.0389067
2418.71 0.0409871
2423.52 0.0432671
2428.33 0.0457748
2433.14 0.0485422
2437.94 0.0516031
2442.75 0.0550043
2447.56 0.0587957
2449.96 0.0608561
2452.37 0.0630289
2454.23 0.0647973
2456.08 0.0666552
2457.94 0.0686025
2459.80 0.0706430
2461.66 0.0727842
2462.59 0.0738936
2463.51 0.0750303
2464.44 0.0761961
2465.37 0.0773922
2466.30 0.0786193
2467.23 0.0798767
2468.43 0.0815541
2469.63 0.0832888
2470.84 0.0850834
2472.04 0.0869408
2473.24 0.0888638
2474.44 0.0908556
2475.64 0.0929194
2476.85 0.0950585
2477.37 0.0960080
2477.88 0.0969708
2478.40 0.0979490
2478.92 0.0989430
2479.44 0.0999532
2479.70 0.100465
2479.96 0.100980
2480.22 0.101501
2480.48 0.102023
2480.74 0.102553
2481.00 0.103084
2481.27 0.103649
2481.54 0.104219
2481.83 0.104824
2482.12 0.105434
2482.41 0.106050
2482.69 0.106669
2482.98 0.107297
2483.27 0.107930
2483.55 0.108569
2483.84 0.109212
2484.28 0.110208
2484.71 0.111216
2485.15 0.112239
2485.59 0.113277
2486.46 0.115399
2487.34 0.117584
2488.21 0.119837
2489.08 0.122155
2489.96 0.124544
2490.83 0.127007
2491.60 0.129226
2492.36 0.131506
2493.13 0.133849
2493.89 0.136257
2494.66 0.138734
2495.42 0.141282
2496.19 0.143904
2496.95 0.146599
2497.55 0.148779
2498.15 0.151006
2498.76 0.153284
2499.36 0.155617
2499.96 0.158005
2500.56 0.160451
2501.16 0.162956
2501.76 0.165522
2502.28 0.167790
2502.80 0.170106
2503.32 0.172472
2503.84 0.174889
2504.36 0.177359
2504.87 0.179882
2505.39 0.182461
2505.91 0.185097
2506.43 0.187793
2506.95 0.190549
2507.47 0.193368
2507.99 0.196251
2508.51 0.199202
2509.03 0.202221
2509.55 0.205311
2510.06 0.208474
2510.67 0.212238
2511.27 0.216101
2511.87 0.220073
2512.47 0.224158
2513.07 0.228360
2513.67 0.232684
2514.27 0.237134
2514.87 0.241716
2515.47 0.246435
2516.08 0.251297
2516.68 0.256306
2517.28 0.261470
2517.88 0.266794
2518.48 0.272285
2519.08 0.277950
2519.68 0.283798
2520.28 0.289834
2520.88 0.296068
2521.48 0.302509
2522.09 0.309165
2522.69 0.316046
2523.29 0.323163
2523.89 0.330525
2524.49 0.338146
2525.09 0.346036
2525.69 0.354209
2526.29 0.362678
2526.89 0.371457
2527.49 0.380562
2528.10 0.390009
2528.70 0.399816
2529.30 0.409982
2529.90 0.420562
2530.50 0.431560
2531.10 0.442997
2531.70 0.454898
2532.30 0.467287
2532.90 0.480192
2533.50 0.493641
2534.10 0.507664
2534.71 0.522296
2535.31 0.537570
2535.91 0.553525
2536.51 0.570202
2537.11 0.587644
2537.71 0.605898
2538.31 0.625014
2538.91 0.645048
2539.43 0.663167
2539.95 0.682021
2540.47 0.701687
2540.99 0.722211
2541.51 0.743645
2542.03 0.766040
2542.55 0.789455
2543.07 0.813950
2543.59 0.839640
2544.10 0.866494
2544.62 0.894635
2545.14 0.924145
2545.66 0.955113
2546.18 0.987642
2546.70 1.02184
2547.22 1.05784
2547.82 1.10192
2548.42 1.14878
2549.02 1.19865
2549.62 1.25177
2550.22 1.30843
2550.82 1.36892
2551.43 1.43361
2552.03 1.50274
2552.63 1.57697
2553.23 1.65666
2553.83 1.74234
2554.43 1.83458
2555.03 1.93406
2555.63 2.04149
2556.23 2.15771
2556.83 2.28362
2557.44 2.42052
2558.04 2.56909
2558.64 2.73087
2559.24 2.90732
2559.84 3.10010
2560.14 3.20335
2560.44 3.31104
2560.74 3.42415
2561.04 3.54221
2561.34 3.66630
2561.64 3.79591
2561.94 3.93223
2562.24 4.07470
2562.54 4.22462
2562.84 4.38136
2563.15 4.54638
2563.45 4.71897
2563.75 4.90069
2564.05 5.09078
2564.35 5.29092
2564.65 5.50022
2564.95 5.72053
2565.25 5.95081
2565.55 6.19300
2565.85 6.44590
2566.15 6.71066
2566.45 6.98759
2566.79 7.31352
2567.12 7.65435
2567.46 8.01222
2567.80 8.38490
2568.13 8.77431
2568.47 9.17751
2568.81 9.59599
2569.14 10.0260
