Mg-24(n,g) ENDFB-8.0
Energy(eV) XS(b)
1.19400E+07 9.17702E-05
1.20000E+07 8.93403E-05
1.20500E+07 8.71984E-05
1.21000E+07 8.51164E-05
1.21832E+07 8.17796E-05
1.22000E+07 8.11246E-05
1.22400E+07 7.95895E-05
1.23700E+07 7.48305E-05
1.24000E+07 7.37800E-05
1.24600E+07 7.17306E-05
1.25510E+07 6.87481E-05
1.25900E+07 6.75145E-05
1.26000E+07 6.72024E-05
1.26415E+07 6.59250E-05
1.26700E+07 6.50643E-05
1.28000E+07 6.13012E-05
1.28100E+07 6.10225E-05
1.29400E+07 5.75304E-05
1.30000E+07 5.59980E-05
1.30600E+07 5.43279E-05
1.32000E+07 5.06493E-05
1.32700E+07 4.89181E-05
1.34000E+07 4.58807E-05
1.35500E+07 4.26423E-05
1.36000E+07 4.16220E-05
1.37700E+07 3.83573E-05
1.38000E+07 3.78123E-05
1.39600E+07 3.50521E-05
1.40000E+07 3.43988E-05
1.41600E+07 3.17218E-05
1.42000E+07 3.10902E-05
1.43000E+07 2.95729E-05
1.44000E+07 2.81395E-05
1.45000E+07 2.67848E-05
1.46000E+07 2.55040E-05
1.46958E+07 2.43420E-05
1.48000E+07 2.31462E-05
1.48950E+07 2.21141E-05
1.49900E+07 2.11341E-05
1.50000E+07 2.10338E-05
1.51250E+07 1.99277E-05
1.52500E+07 1.88882E-05
1.53750E+07 1.79107E-05
1.55000E+07 1.69911E-05
1.56250E+07 1.61255E-05
1.57500E+07 1.53105E-05
1.58750E+07 1.45425E-05
1.60000E+07 1.38187E-05
1.61250E+07 1.30384E-05
1.62500E+07 1.23076E-05
1.63750E+07 1.16230E-05
1.65000E+07 1.09812E-05
1.66250E+07 1.03793E-05
1.67500E+07 9.81454E-06
1.68750E+07 9.28436E-06
1.70000E+07 8.78643E-06
1.71129E+07 8.25739E-06
1.72258E+07 7.76337E-06
1.73629E+07 7.20692E-06
1.75000E+07 6.69427E-06
1.76250E+07 6.26186E-06
1.76954E+07 6.03200E-06
1.77500E+07 5.86015E-06
1.78750E+07 5.48675E-06
1.80000E+07 5.13951E-06
1.81250E+07 4.92074E-06
1.82500E+07 4.71269E-06
1.83750E+07 4.51477E-06
1.85000E+07 4.32642E-06
1.86250E+07 4.14712E-06
1.87500E+07 3.97637E-06
1.88750E+07 3.81372E-06
1.90000E+07 3.65873E-06
1.92500E+07 3.44804E-06
1.95000E+07 3.25197E-06
1.97500E+07 3.06934E-06
2.00000E+07 2.89907E-06
